year,state,state_po,state_fips,state_cen,state_ic,office,district,stage,runoff,special,candidate,party,writein,mode,candidatevotes,totalvotes,unofficial,version,fusion_ticket
2016,MICHIGAN,MI,26,34,23,US HOUSE,008,GEN,,FALSE,JEFF WOOD,LIBERTARIAN,FALSE,TOTAL,9619,366968,FALSE,20230706,FALSE
2016,MICHIGAN,MI,26,34,23,US HOUSE,008,GEN,,FALSE,JEREMY BURGESS,NATURAL LAW,FALSE,TOTAL,2250,366968,FALSE,20230706,FALSE
2016,MICHIGAN,MI,26,34,23,US HOUSE,008,GEN,,FALSE,MARIA GREEN,GREEN,FALSE,TOTAL,5679,366968,FALSE,20230706,FALSE
2016,MICHIGAN,MI,26,34,23,US HOUSE,008,GEN,,FALSE,MIKE BISHOP,REPUBLICAN,FALSE,TOTAL,205629,366968,FALSE,20230706,FALSE
2016,MICHIGAN,MI,26,34,23,US HOUSE,008,GEN,,FALSE,SUZANNA SHKRELI,DEMOCRAT,FALSE,TOTAL,143791,366968,FALSE,20230706,FALSE
2016,MICHIGAN,MI,26,34,23,US HOUSE,009,GEN,,FALSE,CHRISTOPHER R MORSE,REPUBLICAN,FALSE,TOTAL,128937,344775,FALSE,20230706,FALSE
2016,MICHIGAN,MI,26,34,23,US HOUSE,009,GEN,,FALSE,JOHN V MCDERMOTT,GREEN,FALSE,TOTAL,6614,344775,FALSE,20230706,FALSE
2016,MICHIGAN,MI,26,34,23,US HOUSE,009,GEN,,FALSE,MATTHEW ORLANDO,LIBERTARIAN,FALSE,TOTAL,9563,344775,FALSE,20230706,FALSE
2016,MICHIGAN,MI,26,34,23,US HOUSE,009,GEN,,FALSE,SANDER M LEVIN,DEMOCRAT,FALSE,TOTAL,199661,344775,FALSE,20230706,FALSE
2016,MICHIGAN,MI,26,34,23,US HOUSE,010,GEN,,FALSE,BENJAMIN NOFS,GREEN,FALSE,TOTAL,5127,340983,FALSE,20230706,FALSE
2016,MICHIGAN,MI,26,34,23,US HOUSE,010,GEN,,FALSE,FRANK ACCAVITTI JR,DEMOCRAT,FALSE,TOTAL,110112,340983,FALSE,20230706,FALSE
2016,MICHIGAN,MI,26,34,23,US HOUSE,010,GEN,,FALSE,LISA LANE GIOIA,LIBERTARIAN,FALSE,TOTAL,10612,340983,FALSE,20230706,FALSE
2016,MICHIGAN,MI,26,34,23,US HOUSE,010,GEN,,FALSE,PAUL MITCHELL,REPUBLICAN,FALSE,TOTAL,215132,340983,FALSE,20230706,FALSE
2016,MICHIGAN,MI,26,34,23,US HOUSE,011,GEN,,FALSE,ANIL KUMAR,DEMOCRAT,FALSE,TOTAL,152461,379488,FALSE,20230706,FALSE
2016,MICHIGAN,MI,26,34,23,US HOUSE,011,GEN,,FALSE,DAVID A TROTT,REPUBLICAN,FALSE,TOTAL,200872,379488,FALSE,20230706,FALSE
2016,MICHIGAN,MI,26,34,23,US HOUSE,011,GEN,,FALSE,JONATHAN RAY OSMENT,LIBERTARIAN,FALSE,TOTAL,9545,379488,FALSE,20230706,FALSE
2016,MICHIGAN,MI,26,34,23,US HOUSE,011,GEN,,FALSE,KERRY BENT IVOLIO,NONE,FALSE,TOTAL,16610,379488,FALSE,20230706,FALSE
2016,MICHIGAN,MI,26,34,23,US HOUSE,012,GEN,,FALSE,DEBBIE DINGELL,DEMOCRAT,FALSE,TOTAL,211378,328542,FALSE,20230706,FALSE
2016,MICHIGAN,MI,26,34,23,US HOUSE,012,GEN,,FALSE,DYLAN CALEWARTS,GREEN,FALSE,TOTAL,4377,328542,FALSE,20230706,FALSE
2016,MICHIGAN,MI,26,34,23,US HOUSE,012,GEN,,FALSE,GARY WALKOWICZ,WORKING CLASS,FALSE,TOTAL,9183,328542,FALSE,20230706,FALSE
2016,MICHIGAN,MI,26,34,23,US HOUSE,012,GEN,,FALSE,JEFF JONES,REPUBLICAN,FALSE,TOTAL,96104,328542,FALSE,20230706,FALSE
2016,MICHIGAN,MI,26,34,23,US HOUSE,012,GEN,,FALSE,TOM BAGWELL,LIBERTARIAN,FALSE,TOTAL,7489,328542,FALSE,20230706,FALSE
2016,MICHIGAN,MI,26,34,23,US HOUSE,012,GEN,,FALSE,WRITEIN,,TRUE,TOTAL,11,328542,FALSE,20230706,FALSE
2016,MICHIGAN,MI,26,34,23,US HOUSE,013,GEN,,FALSE,JEFF GORMAN,REPUBLICAN,FALSE,TOTAL,40541,257797,FALSE,20230706,FALSE
2016,MICHIGAN,MI,26,34,23,US HOUSE,013,GEN,,FALSE,JOHN CONYERS JR,DEMOCRAT,FALSE,TOTAL,198771,257797,FALSE,20230706,FALSE
2016,MICHIGAN,MI,26,34,23,US HOUSE,013,GEN,,FALSE,SAM JOHNSON,WORKING CLASS,FALSE,TOTAL,8835,257797,FALSE,20230706,FALSE
2016,MICHIGAN,MI,26,34,23,US HOUSE,013,GEN,,FALSE,TIFFANY HAYDEN,LIBERTARIAN,FALSE,TOTAL,9648,257797,FALSE,20230706,FALSE
2016,MICHIGAN,MI,26,34,23,US HOUSE,013,GEN,,FALSE,WRITEIN,,TRUE,TOTAL,2,257797,FALSE,20230706,FALSE
2016,MICHIGAN,MI,26,34,23,US HOUSE,014,GEN,,FALSE,BRENDA L LAWRENCE,DEMOCRAT,FALSE,TOTAL,244135,310974,FALSE,20230706,FALSE
2016,MICHIGAN,MI,26,34,23,US HOUSE,014,GEN,,FALSE,GREGORY CRESWELL,LIBERTARIAN,FALSE,TOTAL,4893,310974,FALSE,20230706,FALSE
2016,MICHIGAN,MI,26,34,23,US HOUSE,014,GEN,,FALSE,HOWARD KLAUSNER,REPUBLICAN,FALSE,TOTAL,58103,310974,FALSE,20230706,FALSE
2016,MICHIGAN,MI,26,34,23,US HOUSE,014,GEN,,FALSE,MARCIA SQUIER,GREEN,FALSE,TOTAL,3843,310974,FALSE,20230706,FALSE
2016,MINNESOTA,MN,27,41,33,US HOUSE,001,GEN,,FALSE,JIM HAGEDORN,REPUBLICAN,FALSE,TOTAL,166524,335873,FALSE,20230706,FALSE
2016,MINNESOTA,MN,27,41,33,US HOUSE,001,GEN,,FALSE,TIMOTHY J WALZ,DEMOCRAT,FALSE,TOTAL,169071,335873,FALSE,20230706,FALSE
2016,MINNESOTA,MN,27,41,33,US HOUSE,001,GEN,,FALSE,WRITEIN,,TRUE,TOTAL,278,335873,FALSE,20230706,FALSE
2016,MINNESOTA,MN,27,41,33,US HOUSE,002,GEN,,FALSE,ANGIE CRAIG,DEMOCRATIC-FARMER-LABOR,FALSE,TOTAL,167315,370515,FALSE,20230706,FALSE
2016,MINNESOTA,MN,27,41,33,US HOUSE,002,GEN,,FALSE,JASON LEWIS,REPUBLICAN,FALSE,TOTAL,173970,370515,FALSE,20230706,FALSE
2016,MINNESOTA,MN,27,41,33,US HOUSE,002,GEN,,FALSE,PAULA OVERBY,INDEPENDENCE,FALSE,TOTAL,28870,370515,FALSE,20230706,FALSE
2016,MINNESOTA,MN,27,41,33,US HOUSE,002,GEN,,FALSE,WRITEIN,,TRUE,TOTAL,360,370515,FALSE,20230706,FALSE
2016,MINNESOTA,MN,27,41,33,US HOUSE,003,GEN,,FALSE,ERIK PAULSEN,REPUBLICAN,FALSE,TOTAL,223075,393457,FALSE,20230706,FALSE
2016,MINNESOTA,MN,27,41,33,US HOUSE,003,GEN,,FALSE,TERRI E BONOFF,DEMOCRATIC-FARMER-LABOR,FALSE,TOTAL,169238,393457,FALSE,20230706,FALSE
2016,MINNESOTA,MN,27,41,33,US HOUSE,003,GEN,,FALSE,WRITEIN,,TRUE,TOTAL,1144,393457,FALSE,20230706,FALSE
2016,MINNESOTA,MN,27,41,33,US HOUSE,004,GEN,,FALSE,BETTY MCCOLLUM,DEMOCRAT,FALSE,TOTAL,203299,351945,FALSE,20230706,FALSE
2016,MINNESOTA,MN,27,41,33,US HOUSE,004,GEN,,FALSE,GREG RYAN,REPUBLICAN,FALSE,TOTAL,121033,351945,FALSE,20230706,FALSE
2016,MINNESOTA,MN,27,41,33,US HOUSE,004,GEN,,FALSE,SUSAN PENDERGAST SINDT,LEGAL MARIJUANA NOW,FALSE,TOTAL,27152,351945,FALSE,20230706,FALSE
2016,MINNESOTA,MN,27,41,33,US HOUSE,004,GEN,,FALSE,WRITEIN,,TRUE,TOTAL,461,351945,FALSE,20230706,FALSE
2016,MINNESOTA,MN,27,41,33,US HOUSE,005,GEN,,FALSE,DENNIS SCHULLER,LEGAL MARIJUANA NOW,FALSE,TOTAL,30759,361875,FALSE,20230706,FALSE
2016,MINNESOTA,MN,27,41,33,US HOUSE,005,GEN,,FALSE,FRANK NELSON DRAKE,REPUBLICAN,FALSE,TOTAL,80660,361875,FALSE,20230706,FALSE
2016,MINNESOTA,MN,27,41,33,US HOUSE,005,GEN,,FALSE,KEITH ELLISON,DEMOCRAT,FALSE,TOTAL,249957,361875,FALSE,20230706,FALSE
2016,MINNESOTA,MN,27,41,33,US HOUSE,005,GEN,,FALSE,WRITEIN,,TRUE,TOTAL,499,361875,FALSE,20230706,FALSE
2016,MINNESOTA,MN,27,41,33,US HOUSE,006,GEN,,FALSE,DAVID SNYDER,DEMOCRATIC-FARMER-LABOR,FALSE,TOTAL,123010,358930,FALSE,20230706,FALSE
2016,MINNESOTA,MN,27,41,33,US HOUSE,006,GEN,,FALSE,TOM EMMER,REPUBLICAN,FALSE,TOTAL,235385,358930,FALSE,20230706,FALSE
2016,MINNESOTA,MN,27,41,33,US HOUSE,006,GEN,,FALSE,WRITEIN,,TRUE,TOTAL,535,358930,FALSE,20230706,FALSE
2016,MINNESOTA,MN,27,41,33,US HOUSE,007,GEN,,FALSE,COLLIN C PETERSON,DEMOCRAT,FALSE,TOTAL,173572,330823,FALSE,20230706,FALSE
2016,MINNESOTA,MN,27,41,33,US HOUSE,007,GEN,,FALSE,DAVE HUGHES,REPUBLICAN,FALSE,TOTAL,156944,330823,FALSE,20230706,FALSE
2016,MINNESOTA,MN,27,41,33,US HOUSE,007,GEN,,FALSE,WRITEIN,,TRUE,TOTAL,307,330823,FALSE,20230706,FALSE
2016,MINNESOTA,MN,27,41,33,US HOUSE,008,GEN,,FALSE,RICHARD M NOLAN,DEMOCRAT,FALSE,TOTAL,179097,356971,FALSE,20230706,FALSE
2016,MINNESOTA,MN,27,41,33,US HOUSE,008,GEN,,FALSE,STEWART MILLS,REPUBLICAN,FALSE,TOTAL,177088,356971,FALSE,20230706,FALSE
2016,MINNESOTA,MN,27,41,33,US HOUSE,008,GEN,,FALSE,WRITEIN,,TRUE,TOTAL,786,356971,FALSE,20230706,FALSE
2016,MISSISSIPPI,MS,28,64,46,US HOUSE,001,GEN,,FALSE,CATHY L TOOLE,REFORM,FALSE,TOTAL,3840,300423,FALSE,20230706,FALSE
2016,MISSISSIPPI,MS,28,64,46,US HOUSE,001,GEN,,FALSE,CHASE WILSON,LIBERTARIAN,FALSE,TOTAL,6181,300423,FALSE,20230706,FALSE
2016,MISSISSIPPI,MS,28,64,46,US HOUSE,001,GEN,,FALSE,JACOB OWENS,DEMOCRAT,FALSE,TOTAL,83947,300423,FALSE,20230706,FALSE
2016,MISSISSIPPI,MS,28,64,46,US HOUSE,001,GEN,,FALSE,TRENT KELLY,REPUBLICAN,FALSE,TOTAL,206455,300423,FALSE,20230706,FALSE
2016,MISSISSIPPI,MS,28,64,46,US HOUSE,002,GEN,,FALSE,BENNIE G THOMPSON,DEMOCRAT,FALSE,TOTAL,192343,286626,FALSE,20230706,FALSE
2016,MISSISSIPPI,MS,28,64,46,US HOUSE,002,GEN,,FALSE,JOHN BOUIE II,REPUBLICAN,FALSE,TOTAL,83542,286626,FALSE,20230706,FALSE
2016,MISSISSIPPI,MS,28,64,46,US HOUSE,002,GEN,,FALSE,JOHNNY MCLEOD,REFORM,FALSE,TOTAL,3823,286626,FALSE,20230706,FALSE
2016,MISSISSIPPI,MS,28,64,46,US HOUSE,002,GEN,,FALSE,TROY RAY,INDEPENDENT,FALSE,TOTAL,6918,286626,FALSE,20230706,FALSE
2016,MISSISSIPPI,MS,28,64,46,US HOUSE,003,GEN,,FALSE,DENNIS QUINN,DEMOCRAT,FALSE,TOTAL,96101,316445,FALSE,20230706,FALSE
2016,MISSISSIPPI,MS,28,64,46,US HOUSE,003,GEN,,FALSE,GREGG HARPER,REPUBLICAN,FALSE,TOTAL,209490,316445,FALSE,20230706,FALSE
2016,MISSISSIPPI,MS,28,64,46,US HOUSE,003,GEN,,FALSE,LAJENA SHEETS,REFORM,FALSE,TOTAL,2158,316445,FALSE,20230706,FALSE
2016,MISSISSIPPI,MS,28,64,46,US HOUSE,003,GEN,,FALSE,ROGER I GERRARD,VETERANS PARTY OF AMERICA,FALSE,TOTAL,8696,316445,FALSE,20230706,FALSE
2016,MISSISSIPPI,MS,28,64,46,US HOUSE,004,GEN,,FALSE,MARK GLADNEY,DEMOCRAT,FALSE,TOTAL,77505,278779,FALSE,20230706,FALSE
2016,MISSISSIPPI,MS,28,64,46,US HOUSE,004,GEN,,FALSE,RICHARD BLAKE MCCLUSKEY,LIBERTARIAN,FALSE,TOTAL,14687,278779,FALSE,20230706,FALSE
2016,MISSISSIPPI,MS,28,64,46,US HOUSE,004,GEN,,FALSE,SHAWN O'HARA,REFORM,FALSE,TOTAL,5264,278779,FALSE,20230706,FALSE
2016,MISSISSIPPI,MS,28,64,46,US HOUSE,004,GEN,,FALSE,STEVEN M PALAZZO,REPUBLICAN,FALSE,TOTAL,181323,278779,FALSE,20230706,FALSE
2016,MISSOURI,MO,29,43,34,US HOUSE,001,GEN,,FALSE,ROBB E CUNNINGHAM,LIBERTARIAN,FALSE,TOTAL,14317,314024,FALSE,20230706,FALSE
2016,MISSOURI,MO,29,43,34,US HOUSE,001,GEN,,FALSE,STEVEN G BAILEY,REPUBLICAN,FALSE,TOTAL,62714,314024,FALSE,20230706,FALSE
2016,MISSOURI,MO,29,43,34,US HOUSE,001,GEN,,FALSE,WM LACY CLAY,DEMOCRAT,FALSE,TOTAL,236993,314024,FALSE,20230706,FALSE
2016,MISSOURI,MO,29,43,34,US HOUSE,002,GEN,,FALSE,ANN WAGNER,REPUBLICAN,FALSE,TOTAL,241954,413296,FALSE,20230706,FALSE
2016,MISSOURI,MO,29,43,34,US HOUSE,002,GEN,,FALSE,BILL OTTO,DEMOCRAT,FALSE,TOTAL,155689,413296,FALSE,20230706,FALSE
2016,MISSOURI,MO,29,43,34,US HOUSE,002,GEN,,FALSE,DAVID JUSTUS ARNOLD,GREEN,FALSE,TOTAL,3895,413296,FALSE,20230706,FALSE
2016,MISSOURI,MO,29,43,34,US HOUSE,002,GEN,,FALSE,JIM HIGGINS,LIBERTARIAN,FALSE,TOTAL,11758,413296,FALSE,20230706,FALSE
2016,MISSOURI,MO,29,43,34,US HOUSE,003,GEN,,FALSE,BLAINE LUETKEMEYER,REPUBLICAN,FALSE,TOTAL,249865,368333,FALSE,20230706,FALSE
2016,MISSOURI,MO,29,43,34,US HOUSE,003,GEN,,FALSE,DAN HOGAN,LIBERTARIAN,FALSE,TOTAL,11962,368333,FALSE,20230706,FALSE
2016,MISSOURI,MO,29,43,34,US HOUSE,003,GEN,,FALSE,DOANITA SIMMONS,CONSTITUTION,FALSE,TOTAL,3605,368333,FALSE,20230706,FALSE
2016,MISSOURI,MO,29,43,34,US HOUSE,003,GEN,,FALSE,KEVIN MILLER,DEMOCRAT,FALSE,TOTAL,102891,368333,FALSE,20230706,FALSE
2016,MISSOURI,MO,29,43,34,US HOUSE,003,GEN,,FALSE,WRITEIN,,TRUE,TOTAL,10,368333,FALSE,20230706,FALSE
2016,MISSOURI,MO,29,43,34,US HOUSE,004,GEN,,FALSE,GORDON CHRISTENSEN,DEMOCRAT,FALSE,TOTAL,92510,332234,FALSE,20230706,FALSE
2016,MISSOURI,MO,29,43,34,US HOUSE,004,GEN,,FALSE,MARK BLISS,LIBERTARIAN,FALSE,TOTAL,14376,332234,FALSE,20230706,FALSE
2016,MISSOURI,MO,29,43,34,US HOUSE,004,GEN,,FALSE,VICKY HARTZLER,REPUBLICAN,FALSE,TOTAL,225348,332234,FALSE,20230706,FALSE
2016,MISSOURI,MO,29,43,34,US HOUSE,005,GEN,,FALSE,EMANUEL CLEAVER,DEMOCRAT,FALSE,TOTAL,190766,324270,FALSE,20230706,FALSE
2016,MISSOURI,MO,29,43,34,US HOUSE,005,GEN,,FALSE,JACOB TURK,REPUBLICAN,FALSE,TOTAL,123771,324270,FALSE,20230706,FALSE
2016,MISSOURI,MO,29,43,34,US HOUSE,005,GEN,,FALSE,ROY WELBORN,LIBERTARIAN,FALSE,TOTAL,9733,324270,FALSE,20230706,FALSE
2016,MISSOURI,MO,29,43,34,US HOUSE,006,GEN,,FALSE,DAVID M BLACKWELL,DEMOCRAT,FALSE,TOTAL,99692,350444,FALSE,20230706,FALSE
2016,MISSOURI,MO,29,43,34,US HOUSE,006,GEN,,FALSE,MIKE DIEL,GREEN,FALSE,TOTAL,4241,350444,FALSE,20230706,FALSE
2016,MISSOURI,MO,29,43,34,US HOUSE,006,GEN,,FALSE,RUSS LEE MONCHIL,LIBERTARIAN,FALSE,TOTAL,8123,350444,FALSE,20230706,FALSE
2016,MISSOURI,MO,29,43,34,US HOUSE,006,GEN,,FALSE,SAM GRAVES,REPUBLICAN,FALSE,TOTAL,238388,350444,FALSE,20230706,FALSE
2016,MISSOURI,MO,29,43,34,US HOUSE,007,GEN,,FALSE,BENJAMIN T BRIXEY,LIBERTARIAN,FALSE,TOTAL,17153,338607,FALSE,20230706,FALSE
2016,MISSOURI,MO,29,43,34,US HOUSE,007,GEN,,FALSE,BILLY LONG,REPUBLICAN,FALSE,TOTAL,228692,338607,FALSE,20230706,FALSE
2016,MISSOURI,MO,29,43,34,US HOUSE,007,GEN,,FALSE,"GENEVIEVE ""GEN"" WILLIAMS",DEMOCRAT,FALSE,TOTAL,92756,338607,FALSE,20230706,FALSE
2016,MISSOURI,MO,29,43,34,US HOUSE,007,GEN,,FALSE,WRITEIN,,TRUE,TOTAL,6,338607,FALSE,20230706,FALSE
2016,MISSOURI,MO,29,43,34,US HOUSE,008,GEN,,FALSE,DAVE COWELL,DEMOCRAT,FALSE,TOTAL,70009,308871,FALSE,20230706,FALSE
2016,MISSOURI,MO,29,43,34,US HOUSE,008,GEN,,FALSE,JASON SMITH,REPUBLICAN,FALSE,TOTAL,229792,308871,FALSE,20230706,FALSE
2016,MISSOURI,MO,29,43,34,US HOUSE,008,GEN,,FALSE,JONATHAN SHELL,LIBERTARIAN,FALSE,TOTAL,9070,308871,FALSE,20230706,FALSE
2016,MONTANA,MT,30,81,64,US HOUSE,000,GEN,,FALSE,DENISE JUNEAU,DEMOCRAT,FALSE,TOTAL,205919,507831,FALSE,20230706,FALSE
2016,MONTANA,MT,30,81,64,US HOUSE,000,GEN,,FALSE,RICK BRECKENRIDGE,LIBERTARIAN,FALSE,TOTAL,16554,507831,FALSE,20230706,FALSE
2016,MONTANA,MT,30,81,64,US HOUSE,000,GEN,,FALSE,RYAN K ZINKE,REPUBLICAN,FALSE,TOTAL,285358,507831,FALSE,20230706,FALSE
2016,NEBRASKA,NE,31,46,35,US HOUSE,001,GEN,,FALSE,DANIEL M WIK,DEMOCRAT,FALSE,TOTAL,83467,273238,FALSE,20230706,FALSE
2016,NEBRASKA,NE,31,46,35,US HOUSE,001,GEN,,FALSE,JEFF FORTENBERRY,REPUBLICAN,FALSE,TOTAL,189771,273238,FALSE,20230706,FALSE
2016,NEBRASKA,NE,31,46,35,US HOUSE,002,GEN,,FALSE,BRAD ASHFORD,DEMOCRAT,FALSE,TOTAL,137602,288308,FALSE,20230706,FALSE
2016,NEBRASKA,NE,31,46,35,US HOUSE,002,GEN,,FALSE,DON BACON,REPUBLICAN,FALSE,TOTAL,141066,288308,FALSE,20230706,FALSE
2016,NEBRASKA,NE,31,46,35,US HOUSE,002,GEN,,FALSE,STEVEN LAIRD,LIBERTARIAN,FALSE,TOTAL,9640,288308,FALSE,20230706,FALSE
2016,NEBRASKA,NE,31,46,35,US HOUSE,003,GEN,,FALSE,ADRIAN SMITH,REPUBLICAN,FALSE,TOTAL,226720,226720,FALSE,20230706,FALSE
2016,NEVADA,NV,32,88,65,US HOUSE,001,GEN,,FALSE,DINA TITUS,DEMOCRAT,FALSE,TOTAL,116537,188352,FALSE,20230706,FALSE
2016,NEVADA,NV,32,88,65,US HOUSE,001,GEN,,FALSE,KAMAU A BAKARI,INDEPENDENT AMERICAN,FALSE,TOTAL,3744,188352,FALSE,20230706,FALSE
2016,NEVADA,NV,32,88,65,US HOUSE,001,GEN,,FALSE,MARY PERRY,REPUBLICAN,FALSE,TOTAL,54174,188352,FALSE,20230706,FALSE
2016,NEVADA,NV,32,88,65,US HOUSE,001,GEN,,FALSE,REUBEN D'SILVA,NONE,FALSE,TOTAL,13897,188352,FALSE,20230706,FALSE
2016,NEVADA,NV,32,88,65,US HOUSE,002,GEN,,FALSE,DREW KNIGHT,NONE,FALSE,TOTAL,6245,313336,FALSE,20230706,FALSE
2016,NEVADA,NV,32,88,65,US HOUSE,002,GEN,,FALSE,"H D ""CHIP"" EVANS",DEMOCRAT,FALSE,TOTAL,115722,313336,FALSE,20230706,FALSE
2016,NEVADA,NV,32,88,65,US HOUSE,002,GEN,,FALSE,JOHN H EVERHART,INDEPENDENT AMERICAN,FALSE,TOTAL,8693,313336,FALSE,20230706,FALSE
2016,NEVADA,NV,32,88,65,US HOUSE,002,GEN,,FALSE,MARK E AMODEI,REPUBLICAN,FALSE,TOTAL,182676,313336,FALSE,20230706,FALSE
2016,NEVADA,NV,32,88,65,US HOUSE,003,GEN,,FALSE,DANNY TARKANIAN,REPUBLICAN,FALSE,TOTAL,142926,310963,FALSE,20230706,FALSE
2016,NEVADA,NV,32,88,65,US HOUSE,003,GEN,,FALSE,DAVID GOOSSEN,NONE,FALSE,TOTAL,9566,310963,FALSE,20230706,FALSE
2016,NEVADA,NV,32,88,65,US HOUSE,003,GEN,,FALSE,JACKY ROSEN,DEMOCRAT,FALSE,TOTAL,146869,310963,FALSE,20230706,FALSE
2016,NEVADA,NV,32,88,65,US HOUSE,003,GEN,,FALSE,WARREN MARKOWITZ,INDEPENDENT AMERICAN,FALSE,TOTAL,11602,310963,FALSE,20230706,FALSE
2016,NEVADA,NV,32,88,65,US HOUSE,004,GEN,,FALSE,CRESENT HARDY,REPUBLICAN,FALSE,TOTAL,118328,265846,FALSE,20230706,FALSE
2016,NEVADA,NV,32,88,65,US HOUSE,004,GEN,,FALSE,MIKE LITTLE,INDEPENDENT AMERICAN,FALSE,TOTAL,8327,265846,FALSE,20230706,FALSE
2016,NEVADA,NV,32,88,65,US HOUSE,004,GEN,,FALSE,RUBEN KIHUEN,DEMOCRAT,FALSE,TOTAL,128985,265846,FALSE,20230706,FALSE
2016,NEVADA,NV,32,88,65,US HOUSE,004,GEN,,FALSE,STEVE BROWN,LIBERTARIAN,FALSE,TOTAL,10206,265846,FALSE,20230706,FALSE
2016,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,001,GEN,,FALSE,BRENDAN KELLY,INDEPENDENT,FALSE,TOTAL,6074,365984,FALSE,20230706,FALSE
2016,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,001,GEN,,FALSE,CAROL SHEA-PORTER,DEMOCRAT,FALSE,TOTAL,162080,365984,FALSE,20230706,FALSE
2016,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,001,GEN,,FALSE,FRANK C GUINTA,REPUBLICAN,FALSE,TOTAL,157176,365984,FALSE,20230706,FALSE
2016,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,001,GEN,,FALSE,ROBERT LOMBARDO,LIBERTARIAN,FALSE,TOTAL,5507,365984,FALSE,20230706,FALSE
2016,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,001,GEN,,FALSE,SHAWN P O'CONNOR,INDEPENDENT,FALSE,TOTAL,34735,365984,FALSE,20230706,FALSE
2016,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,001,GEN,,FALSE,WRITEIN,,TRUE,TOTAL,194,365984,FALSE,20230706,FALSE
2016,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,001,GEN,,FALSE,WRITEIN,,TRUE,TOTAL,55,365984,FALSE,20230706,FALSE
2016,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,001,GEN,,FALSE,WRITEIN,,TRUE,TOTAL,163,365984,FALSE,20230706,FALSE
2016,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,002,GEN,,FALSE,ANN M KUSTER,DEMOCRAT,FALSE,TOTAL,174371,350509,FALSE,20230706,FALSE
2016,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,002,GEN,,FALSE,JIM LAWRENCE,REPUBLICAN,FALSE,TOTAL,158825,350509,FALSE,20230706,FALSE
2016,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,002,GEN,,FALSE,JOHN J BABIARZ,INDEPENDENT,FALSE,TOTAL,17076,350509,FALSE,20230706,FALSE
2016,NEW HAMPSHIRE,NH,33,12,4,US HOUSE,002,GEN,,FALSE,WRITEIN,,TRUE,TOTAL,237,350509,FALSE,20230706,FALSE
2016,NEW JERSEY,NJ,34,22,12,US HOUSE,001,GEN,,FALSE,BOB PATTERSON,REPUBLICAN,FALSE,TOTAL,112388,305473,FALSE,20230706,FALSE
2016,NEW JERSEY,NJ,34,22,12,US HOUSE,001,GEN,,FALSE,DONALD NORCROSS,DEMOCRAT,FALSE,TOTAL,183231,305473,FALSE,20230706,FALSE
2016,NEW JERSEY,NJ,34,22,12,US HOUSE,001,GEN,,FALSE,MICHAEL BERMAN,AMERICANINDEPENDENTS,FALSE,TOTAL,1971,305473,FALSE,20230706,FALSE
2016,NEW JERSEY,NJ,34,22,12,US HOUSE,001,GEN,,FALSE,SCOT JOHN TOMASZEWSKI,SOCIALIST,FALSE,TOTAL,5473,305473,FALSE,20230706,FALSE
2016,NEW JERSEY,NJ,34,22,12,US HOUSE,001,GEN,,FALSE,WILLIAM F SIHR IV,LIBERTARIAN,FALSE,TOTAL,2410,305473,FALSE,20230706,FALSE
2016,NEW JERSEY,NJ,34,22,12,US HOUSE,002,GEN,,FALSE,DAVID H COLE,DEMOCRAT,FALSE,TOTAL,110838,297795,FALSE,20230706,FALSE
2016,NEW JERSEY,NJ,34,22,12,US HOUSE,002,GEN,,FALSE,ERIC BEECHWOOD,PEOPLE'S INDEPENDENT PROGRESSIVE,FALSE,TOTAL,1387,297795,FALSE,20230706,FALSE
2016,NEW JERSEY,NJ,34,22,12,US HOUSE,002,GEN,,FALSE,FRANK A LOBIONDO,REPUBLICAN,FALSE,TOTAL,176338,297795,FALSE,20230706,FALSE
2016,NEW JERSEY,NJ,34,22,12,US HOUSE,002,GEN,,FALSE,GABRIEL BRIAN FRANCO,FOR POLITICAL REVOLUTION,FALSE,TOTAL,1232,297795,FALSE,20230706,FALSE
2016,NEW JERSEY,NJ,34,22,12,US HOUSE,002,GEN,,FALSE,JAMES KEENAN,MAKE GOVERNMENT WORK,FALSE,TOTAL,2653,297795,FALSE,20230706,FALSE
2016,NEW JERSEY,NJ,34,22,12,US HOUSE,002,GEN,,FALSE,JOHN ORDILLE,LIBERTARIAN,FALSE,TOTAL,3773,297795,FALSE,20230706,FALSE
2016,NEW JERSEY,NJ,34,22,12,US HOUSE,002,GEN,,FALSE,STEVEN FENICHEL,REPRESENTING THE 99%,FALSE,TOTAL,1574,297795,FALSE,20230706,FALSE
2016,NEW JERSEY,NJ,34,22,12,US HOUSE,003,GEN,,FALSE,FREDERICK JOHN LAVERGNE,DEMOCRAT,FALSE,TOTAL,127526,328060,FALSE,20230706,FALSE
