LEAID,LEA_NAME,ST,d_Locale_Txt,SCHOOL_YEAR,AIAN,Asian,Black,Hispanic,White,Multi,Total,diverse,variance,int_group
4029886,mountain view-gotebo,OK,rural-remote,1994-1995,22.3776223776224,0,0,2.7972027972028,74.8251748251748,NA,429,Diverse,NA,NA
4029886,mountain view-gotebo,OK,rural-remote,2016-2017,14.8,0,0,10,60.8,14.4,250,Diverse,NA,NA
4029970,tiawah,OK,NA,1994-1995,26.1538461538462,0,0,0,73.8461538461539,NA,65,Diverse,NA,NA
4030030,tipton,OK,rural-distant,1994-1995,3.48258706467662,0.497512437810945,11.9402985074627,21.6417910447761,62.4378109452736,NA,402,Diverse,NA,NA
4030030,tipton,OK,rural-distant,2016-2017,3.71747211895911,0,7.0631970260223,38.6617100371747,43.1226765799257,7.43494423791822,269,Diverse,NA,NA
4030048,woodland,OK,rural-remote,1994-1995,42.0880913539967,0,0.65252854812398,0,57.2593800978793,NA,613,Diverse,NA,NA
4030048,woodland,OK,rural-remote,2016-2017,52.8473804100228,0.455580865603645,0.455580865603645,3.18906605922551,42.1412300683371,0.911161731207289,439,Diverse,NA,NA
4030060,tishomingo,OK,rural-remote,1994-1995,20.6498951781971,0.314465408805031,4.19287211740042,1.0482180293501,73.7945492662474,NA,954,Diverse,NA,NA
4030060,tishomingo,OK,rural-remote,2016-2017,24.8949579831933,0.735294117647059,1.47058823529412,6.30252100840336,52.7310924369748,13.8655462184874,952,Diverse,NA,NA
4030090,tom,OK,NA,1994-1995,0,0,95.7746478873239,0,4.22535211267606,NA,71,Extremely undiverse,NA,NA
4030120,tonkawa,OK,town-remote,1994-1995,13.3425034387895,0,0.275103163686382,2.33837689133425,84.0440165061898,NA,727,Undiverse,NA,NA
4030120,tonkawa,OK,town-remote,2016-2017,26.6404199475066,0,1.0498687664042,10.2362204724409,57.6115485564304,4.46194225721785,762,Diverse,NA,NA
4030197,porter consolidated,OK,rural-distant,1994-1995,23.030303030303,0,20.4040404040404,0.808080808080808,55.7575757575758,NA,495,Diverse,NA,NA
4030197,porter consolidated,OK,rural-distant,2016-2017,30.7262569832402,0,7.4487895716946,4.09683426443203,53.6312849162011,4.09683426443203,537,Diverse,NA,NA
4030240,tulsa,OK,city-large,1994-1995,7.53657998578466,1.3112423715105,32.2173476140291,3.79647557657901,55.1383544520968,NA,40801,Diverse,0.318769163652774,Not integrated
4030240,tulsa,OK,city-large,2016-2017,5.47572815533981,1.94433656957929,25.2220064724919,32.8414239482201,25.2012944983819,9.31521035598706,38625,Diverse,0.142123619981224,Somewhat integrated
4030270,tupelo,OK,rural-remote,1994-1995,33.9920948616601,0,4.74308300395257,1.97628458498024,59.2885375494071,NA,253,Diverse,NA,NA
4030270,tupelo,OK,rural-remote,2016-2017,31.9852941176471,0.735294117647059,0,4.77941176470588,44.8529411764706,17.6470588235294,272,Diverse,NA,NA
4030290,turkey ford,OK,rural-distant,1994-1995,46.3768115942029,0,0,2.89855072463768,50.7246376811594,NA,69,Diverse,NA,NA
4030290,turkey ford,OK,rural-distant,2016-2017,44.6808510638298,0,2.12765957446809,10.6382978723404,37.2340425531915,5.31914893617021,94,Diverse,NA,NA
4030300,turner,OK,rural-remote,1994-1995,2.8391167192429,0.946372239747634,0.315457413249211,4.41640378548896,91.4826498422713,NA,317,Extremely undiverse,NA,NA
4030300,turner,OK,rural-remote,2016-2017,17.9878048780488,0.304878048780488,1.82926829268293,7.31707317073171,68.2926829268293,4.26829268292683,328,Diverse,NA,NA
4030330,turpin,OK,rural-remote,1994-1995,0.404858299595142,0,0.202429149797571,12.753036437247,86.6396761133603,NA,494,Undiverse,NA,NA
4030330,turpin,OK,rural-remote,2016-2017,0,0.231481481481481,0.462962962962963,51.8518518518518,45.6018518518519,1.85185185185185,432,Diverse,NA,NA
4030360,tushka,OK,rural-remote,1994-1995,11.9883040935673,0,0,0,88.0116959064327,NA,342,Undiverse,NA,NA
4030360,tushka,OK,rural-remote,2016-2017,33.6448598130841,0.467289719626168,0,1.86915887850467,63.3177570093458,0.700934579439252,428,Diverse,NA,NA
4030390,tuskahoma,OK,rural-remote,1994-1995,43.6170212765958,0,8.51063829787234,0,47.8723404255319,NA,94,Diverse,NA,NA
4030390,tuskahoma,OK,rural-remote,2016-2017,32.2222222222222,0,5.55555555555556,2.22222222222222,54.4444444444444,5.55555555555556,90,Diverse,NA,NA
4030420,tuttle,OK,rural-distant,1994-1995,17.0302013422819,0.335570469798658,0,1.00671140939597,81.6275167785235,NA,1192,Undiverse,NA,NA
4030420,tuttle,OK,rural-distant,2016-2017,9.10047343503419,1.26249342451341,0.789058390320884,5.83903208837454,78.6954234613361,4.31351920042083,1901,Undiverse,NA,NA
4030450,twin hills,OK,rural-distant,1994-1995,28.9473684210526,0,4.73684210526316,0,66.3157894736842,NA,190,Diverse,NA,NA
4030450,twin hills,OK,rural-distant,2016-2017,27.8551532033426,0.278551532033426,0.835654596100279,8.91364902506964,51.8105849582173,10.3064066852368,359,Diverse,NA,NA
4030480,tyrone,OK,rural-distant,1994-1995,0.408163265306122,0,1.22448979591837,10.2040816326531,88.1632653061225,NA,245,Undiverse,NA,NA
4030480,tyrone,OK,rural-distant,2016-2017,0.432900432900433,1.2987012987013,0.865800865800866,45.8874458874459,46.7532467532467,4.76190476190476,231,Diverse,NA,NA
4030600,union,OK,city-large,1994-1995,4.00645334767411,3.75548982701443,7.15246033880075,3.53141525499686,81.5541812315139,NA,11157,Undiverse,NA,NA
4030600,union,OK,city-large,2016-2017,4.85515860601889,7.4704373396734,14.2401301382719,33.3979853594444,31.8838766189076,8.15241193768379,15983,Diverse,0.0968211924000185,Somewhat integrated
4030630,union city,OK,rural-distant,1994-1995,1.85185185185185,0.617283950617284,0,2.46913580246914,95.0617283950617,NA,324,Extremely undiverse,NA,NA
4030630,union city,OK,rural-distant,2016-2017,0.946372239747634,0.315457413249211,0.315457413249211,7.88643533123028,78.5488958990536,11.98738170347,317,Undiverse,NA,NA
4030870,valliant,OK,rural-remote,1994-1995,18.1636726546906,0.29940119760479,4.29141716566866,1.09780439121757,76.1477045908184,NA,1002,Undiverse,NA,NA
4030870,valliant,OK,rural-remote,2016-2017,21.1363636363636,0.681818181818182,4.65909090909091,1.47727272727273,58.6363636363636,13.4090909090909,880,Diverse,NA,NA
4030960,vanoss,OK,rural-distant,1994-1995,39.0334572490706,0,0,1.11524163568773,59.8513011152416,NA,538,Diverse,NA,NA
4030960,vanoss,OK,rural-distant,2016-2017,32.7495621716287,0.350262697022767,1.92644483362522,4.2031523642732,59.369527145359,1.40105078809107,571,Diverse,NA,NA
4030990,varnum,OK,rural-fringe,1994-1995,29.1970802919708,0,0,4.01459854014599,66.7883211678832,NA,274,Diverse,NA,NA
4030990,varnum,OK,rural-fringe,2016-2017,46.2068965517241,0,1.37931034482759,10.3448275862069,35.1724137931034,6.89655172413793,290,Diverse,NA,NA
4031020,velma-alma,OK,rural-remote,1994-1995,12.8284389489954,0,0,0,87.1715610510046,NA,647,Undiverse,NA,NA
4031020,velma-alma,OK,rural-remote,2016-2017,4.75161987041037,0,0,5.18358531317495,69.3304535637149,20.7343412526998,463,Diverse,NA,NA
4031080,verden,OK,rural-distant,1994-1995,14.4542772861357,0,0,0.294985250737463,85.2507374631269,NA,339,Undiverse,NA,NA
4031080,verden,OK,rural-distant,2016-2017,10.9848484848485,0.757575757575758,0,7.1969696969697,68.1818181818182,12.8787878787879,264,Diverse,NA,NA
4031110,verdigris,OK,town-fringe,1994-1995,16.8443496801706,1.06609808102345,0,1.70575692963753,80.3837953091684,NA,469,Undiverse,NA,NA
4031110,verdigris,OK,town-fringe,2016-2017,20.6605222734255,1.15207373271889,0.460829493087558,5.29953917050691,61.2903225806452,11.136712749616,1302,Diverse,NA,NA
4031140,vian,OK,rural-distant,1994-1995,44.0533980582524,0,6.43203883495146,0.242718446601942,49.2718446601942,NA,824,Diverse,NA,NA
4031140,vian,OK,rural-distant,2016-2017,40.2611534276387,0.652883569096844,5.65832426550598,5.11425462459195,40.2611534276387,8.05223068552775,919,Diverse,NA,NA
4031170,vici,OK,rural-remote,1994-1995,0.289017341040462,0,0,3.75722543352601,95.9537572254335,NA,346,Extremely undiverse,NA,NA
4031170,vici,OK,rural-remote,2016-2017,0.307692307692308,0,0,11.0769230769231,77.8461538461538,10.7692307692308,325,Undiverse,NA,NA
4031290,vinita,OK,town-remote,1994-1995,34.9347975291695,0.411805078929307,3.77487989018531,0.343170899107756,60.5353466026081,NA,1457,Diverse,NA,NA
4031290,vinita,OK,town-remote,2016-2017,36.8149580915538,1.03159252095422,2.12765957446809,4.31979368149581,42.6176660219213,13.0883301096067,1551,Diverse,NA,NA
4031350,wagoner,OK,rural-fringe,1994-1995,23.1033004714959,0.257179597085298,9.5585083583369,1.41448778396914,65.6665237891127,NA,2333,Diverse,NA,NA
4031350,wagoner,OK,rural-fringe,2016-2017,27.3657289002558,0.383631713554987,5.83972719522592,4.85933503836317,42.924126172208,18.6274509803922,2346,Diverse,NA,NA
4031380,wainwright,OK,rural-distant,1994-1995,57.0175438596491,0,0,0,42.9824561403509,NA,114,Diverse,NA,NA
4031380,wainwright,OK,rural-distant,2016-2017,56.989247311828,0,2.1505376344086,3.2258064516129,37.6344086021505,0,93,Diverse,NA,NA
4031420,wakita,OK,NA,1994-1995,3.10880829015544,0,1.03626943005181,0,95.8549222797927,NA,193,Extremely undiverse,NA,NA
4031470,walters,OK,town-distant,1994-1995,17.5243393602225,0.695410292072323,0.695410292072323,3.33796940194715,77.7468706536857,NA,719,Undiverse,NA,NA
4031470,walters,OK,town-distant,2016-2017,16.1194029850746,0.746268656716418,0.746268656716418,6.71641791044776,61.044776119403,14.6268656716418,670,Diverse,NA,NA
4031500,wanette,OK,rural-distant,1994-1995,10.7936507936508,0,0.317460317460317,1.26984126984127,87.6190476190476,NA,315,Undiverse,NA,NA
4031500,wanette,OK,rural-distant,2016-2017,15.1898734177215,0,0,10.7594936708861,57.5949367088608,16.4556962025316,158,Diverse,NA,NA
4031590,wapanucka,OK,rural-remote,1994-1995,21.978021978022,1.0989010989011,0,3.84615384615385,73.0769230769231,NA,182,Diverse,NA,NA
4031590,wapanucka,OK,rural-remote,2016-2017,29.1512915129151,0,1.1070110701107,8.48708487084871,57.5645756457565,3.690036900369,271,Diverse,NA,NA
4031650,warner,OK,rural-remote,1994-1995,46.3786531130877,0,1.143583227446,1.01651842439644,51.4612452350699,NA,787,Diverse,NA,NA
4031650,warner,OK,rural-remote,2016-2017,49.5037220843672,0,1.36476426799007,1.61290322580645,39.8263027295285,7.69230769230769,806,Diverse,NA,NA
4031670,washita heights,OK,NA,1994-1995,12.4423963133641,0.921658986175115,0,5.52995391705069,81.1059907834101,NA,217,Undiverse,NA,NA
4031710,washington,OK,rural-distant,1994-1995,6.40809443507589,0.168634064080944,0,3.20404721753794,90.2192242833052,NA,593,Extremely undiverse,NA,NA
4031710,washington,OK,rural-distant,2016-2017,10.7707509881423,0.494071146245059,0.395256916996047,6.71936758893281,81.3241106719368,0.296442687747036,1012,Undiverse,NA,NA
4031770,watonga,OK,town-remote,1994-1995,20.5588822355289,0.399201596806387,10.7784431137725,5.58882235528942,62.6746506986028,NA,1002,Diverse,NA,NA
4031770,watonga,OK,town-remote,2016-2017,13.6118598382749,0.269541778975741,4.71698113207547,17.6549865229111,51.3477088948787,12.3989218328841,742,Diverse,NA,NA
4031830,watson,OK,NA,1994-1995,22.3880597014925,0,0,2.98507462686567,74.6268656716418,NA,67,Diverse,NA,NA
4031860,watts,OK,rural-fringe,1994-1995,45.0402144772118,0.268096514745308,0,3.48525469168901,51.2064343163539,NA,373,Diverse,NA,NA
4031860,watts,OK,rural-fringe,2016-2017,29.3918918918919,1.68918918918919,0,13.8513513513514,32.4324324324324,22.6351351351351,296,Diverse,NA,NA
4031950,waukomis,OK,rural-distant,1994-1995,3.0060120240481,1.00200400801603,0,2.40480961923848,93.5871743486974,NA,499,Extremely undiverse,NA,NA
4031950,waukomis,OK,rural-distant,2016-2017,1.77777777777778,0.222222222222222,0.222222222222222,6.88888888888889,84.4444444444444,6.44444444444444,450,Undiverse,NA,NA
4031980,waurika,OK,rural-remote,1994-1995,4.50097847358121,0,0.782778864970646,6.84931506849315,87.866927592955,NA,511,Undiverse,NA,NA
4031980,waurika,OK,rural-remote,2016-2017,8.47457627118644,0,1.45278450363196,18.8861985472155,70.2179176755448,0.968523002421308,413,Diverse,NA,NA
4032010,wayne,OK,rural-distant,1994-1995,12.3644251626898,0.867678958785249,0.216919739696312,6.07375271149675,80.4772234273319,NA,461,Undiverse,NA,NA
4032010,wayne,OK,rural-distant,2016-2017,15.8607350096712,0.386847195357834,1.1605415860735,11.9922630560928,64.990328820116,5.60928433268859,517,Diverse,NA,NA
4032040,waynoka,OK,rural-remote,1994-1995,2.18978102189781,0,0,1.82481751824817,95.985401459854,NA,274,Extremely undiverse,NA,NA
4032040,waynoka,OK,rural-remote,2016-2017,4.13223140495868,0,0.413223140495868,10.3305785123967,80.1652892561983,4.95867768595041,242,Undiverse,NA,NA
4032070,weatherford,OK,town-remote,1994-1995,6.63507109004739,0.4739336492891,1.80094786729858,2.41706161137441,88.6729857819905,NA,2110,Undiverse,NA,NA
4032070,weatherford,OK,town-remote,2016-2017,6.19195046439629,0.796107916850951,1.28261831048209,18.5758513931889,64.9712516585582,8.18222025652366,2261,Diverse,NA,NA
4032130,webbers falls,OK,rural-remote,1994-1995,36.8983957219251,0,1.06951871657754,1.33689839572193,60.6951871657754,NA,374,Diverse,NA,NA
4032130,webbers falls,OK,rural-remote,2016-2017,53.3333333333333,0.37037037037037,1.11111111111111,2.96296296296296,38.8888888888889,3.33333333333333,270,Diverse,NA,NA
4032190,welch,OK,rural-remote,1994-1995,35.8823529411765,0,0,0.294117647058824,63.8235294117647,NA,340,Diverse,NA,NA
4032190,welch,OK,rural-remote,2016-2017,38.0804953560372,0,2.1671826625387,7.12074303405573,52.6315789473684,0,323,Diverse,NA,NA
4032220,weleetka,OK,rural-distant,1994-1995,41.8013856812933,0.23094688221709,4.6189376443418,0.92378752886836,52.4249422632794,NA,433,Diverse,NA,NA
4032220,weleetka,OK,rural-distant,2016-2017,27.9342723004695,0,1.87793427230047,6.10328638497653,45.0704225352113,19.0140845070423,426,Diverse,NA,NA
4032280,wellston,OK,rural-distant,1994-1995,5.68181818181818,0,4.11931818181818,0.710227272727273,89.4886363636364,NA,704,Undiverse,NA,NA
4032280,wellston,OK,rural-distant,2016-2017,12.8712871287129,0,1.48514851485149,2.64026402640264,80.5280528052805,2.47524752475248,606,Undiverse,NA,NA
4032370,western heights,OK,city-large,1994-1995,8.74222529371113,5.73600552868003,17.1734623358673,4.66482377332412,63.6834830684174,NA,2894,Diverse,0.0721894547606716,Highly integrated
4032370,western heights,OK,city-large,2016-2017,4.66480446927374,2.9608938547486,19.1620111731844,39.7206703910615,24.8882681564246,8.60335195530726,3580,Diverse,0.0209826284436592,Highly integrated
4032400,westville,OK,rural-distant,1994-1995,49.4350282485876,0.188323917137476,0.0941619585687382,1.41242937853107,48.8700564971751,NA,1062,Diverse,NA,NA
4032400,westville,OK,rural-distant,2016-2017,48.9708404802744,2.14408233276158,0.343053173241852,6.08919382504288,33.6192109777015,8.8336192109777,1166,Diverse,NA,NA
4032430,wetumka,OK,rural-remote,1994-1995,40.8080808080808,0,5.25252525252525,0.202020202020202,53.7373737373737,NA,495,Diverse,NA,NA
4032430,wetumka,OK,rural-remote,2016-2017,52.2831050228311,0,2.51141552511416,1.82648401826484,36.7579908675799,6.62100456621005,438,Diverse,NA,NA
4032460,wewoka,OK,town-remote,1994-1995,29.3844367015099,0.580720092915215,28.6875725900116,0.813008130081301,40.534262485482,NA,861,Diverse,NA,NA
4032460,wewoka,OK,town-remote,2016-2017,22.5895316804408,0,11.5702479338843,3.4435261707989002,41.3223140495868,21.0743801652893,726,Diverse,NA,NA
4032610,white oak,OK,rural-distant,1994-1995,86.9791666666667,0.520833333333333,1.5625,0,10.9375,NA,192,Undiverse,NA,NA
4032610,white oak,OK,rural-distant,2016-2017,50,0,2.17391304347826,8.69565217391304,21.7391304347826,17.3913043478261,46,Diverse,NA,NA
4032640,white rock,OK,rural-distant,1994-1995,7.58620689655172,0,0,0,92.4137931034483,NA,145,Extremely undiverse,NA,NA
4032640,white rock,OK,rural-distant,2016-2017,7.43801652892562,0,0.826446280991736,0.826446280991736,66.9421487603306,23.9669421487603,121,Diverse,NA,NA
4032670,whitebead,OK,rural-distant,1994-1995,10.9375,2.00892857142857,3.57142857142857,6.25,77.2321428571429,NA,448,Undiverse,NA,NA
4032670,whitebead,OK,rural-distant,2016-2017,4.30379746835443,1.0126582278481,1.77215189873418,32.6582278481013,51.1392405063291,9.11392405063291,395,Diverse,NA,NA
4032700,whitefield,OK,rural-distant,1994-1995,42.1052631578947,0,0,0,57.8947368421053,NA,76,Diverse,NA,NA
4032700,whitefield,OK,rural-distant,2016-2017,35.4430379746835,0,1.26582278481013,6.32911392405063,56.9620253164557,0,158,Diverse,NA,NA
4032730,whitesboro,OK,rural-remote,1994-1995,26.4957264957265,0,0,0,73.5042735042735,NA,234,Diverse,NA,NA
4032730,whitesboro,OK,rural-remote,2016-2017,49.5412844036697,0,0,2.29357798165138,44.954128440367,3.21100917431193,218,Diverse,NA,NA
4032760,wickliffe,OK,rural-remote,1994-1995,79.3296089385475,0,0,0,20.6703910614525,NA,179,Undiverse,NA,NA
4032760,wickliffe,OK,rural-remote,2016-2017,74.7572815533981,0,0,0,12.621359223301,12.621359223301,103,Diverse,NA,NA
4032790,wilburton,OK,town-remote,1994-1995,20.2486678507993,0.266429840142096,2.04262877442274,3.10834813499112,74.3339253996448,NA,1126,Diverse,NA,NA
4032790,wilburton,OK,town-remote,2016-2017,34.282325029656,0.711743772241993,1.77935943060498,5.69395017793594,54.6856465005931,2.84697508896797,843,Diverse,NA,NA
4032880,wilson,OK,rural-distant,1994-1995,26.4864864864865,0,1.62162162162162,0,71.8918918918919,NA,370,Diverse,NA,NA
4032880,wilson,OK,rural-distant,2016-2017,34.3873517786561,0.790513833992095,1.58102766798419,3.55731225296443,45.8498023715415,13.8339920948617,253,Diverse,NA,NA
4032940,wilson,OK,rural-remote,1994-1995,27.1493212669683,0,0,1.13122171945701,71.7194570135747,NA,442,Diverse,NA,NA
4032940,wilson,OK,rural-remote,2016-2017,22.3476297968397,1.12866817155756,0.90293453724605,1.12866817155756,63.6568848758465,10.8352144469526,443,Diverse,NA,NA
4032970,wister,OK,rural-distant,1994-1995,21.09375,0,0,0,78.90625,NA,384,Undiverse,NA,NA
4032970,wister,OK,rural-distant,2016-2017,18.9239332096475,0.556586270871985,0.371057513914657,5.19480519480519,61.4100185528757,13.543599257885,539,Diverse,NA,NA
4033090,woodall,OK,rural-distant,1994-1995,67.8466076696165,0,0.294985250737463,0,31.858407079646,NA,339,Diverse,NA,NA
4033090,woodall,OK,rural-distant,2016-2017,47.4120082815735,0.20703933747412,0,8.69565217391304,19.6687370600414,24.0165631469979,483,Diverse,NA,NA
4033180,woodward,OK,town-remote,1994-1995,2.41935483870968,0.268817204301075,0.201612903225806,5.14112903225806,91.9690860215054,NA,2976,Extremely undiverse,NA,NA
4033180,woodward,OK,town-remote,2016-2017,5.42253521126761,0.950704225352113,1.37323943661972,23.7676056338028,67.0422535211268,1.44366197183099,2840,Diverse,0.010195910650718,Highly integrated
4033210,wright city,OK,rural-remote,1994-1995,35.7740585774059,0.209205020920502,4.60251046025105,2.71966527196653,56.6945606694561,NA,478,Diverse,NA,NA
4033210,wright city,OK,rural-remote,2016-2017,47.6614699331849,0.89086859688196,2.44988864142539,1.33630289532294,47.6614699331849,0,449,Diverse,NA,NA
4033240,wyandotte,OK,rural-distant,1994-1995,43.5171385991058,0.14903129657228,0,0.14903129657228,56.1847988077496,NA,671,Diverse,NA,NA
4033240,wyandotte,OK,rural-distant,2016-2017,36.9928400954654,1.07398568019093,0.35799522673031,2.14797136038186,50.1193317422434,9.30787589498807,838,Diverse,NA,NA
4033300,wynnewood,OK,rural-distant,1994-1995,9.17225950782998,0.447427293064877,10.5145413870246,2.46085011185682,77.4049217002237,NA,894,Undiverse,NA,NA
