rank,position,hand,player,years,total_goals,status,yr_start,season,age,team,league,season_games,goals,assists,points,plus_minus,penalty_min,goals_even,goals_power_play,goals_short_handed,goals_game_winner,headshot
230,LW,Left,Dick Duff,1954-72,283,Retired,1954,1970-71,34,BUF,NHL,53,7,13,20,-18,12,7,0,0,1,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/duffdi01.jpg
230,LW,Left,Dick Duff,1954-72,283,Retired,1954,1971-72,35,BUF,NHL,8,2,2,4,-2,0,2,0,0,0,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/duffdi01.jpg
231,NA,NA,John Anderson,1977-89,282,Retired,1977,1977-78,20,TOR,NHL,17,1,2,3,2,2,1,0,0,0,NA
231,NA,NA,John Anderson,1977-89,282,Retired,1977,1978-79,21,TOR,NHL,71,15,11,26,2,10,15,0,0,2,NA
231,NA,NA,John Anderson,1977-89,282,Retired,1977,1979-80,22,TOR,NHL,74,25,28,53,5,22,22,3,0,5,NA
231,NA,NA,John Anderson,1977-89,282,Retired,1977,1980-81,23,TOR,NHL,75,17,26,43,-12,31,15,2,0,1,NA
231,NA,NA,John Anderson,1977-89,282,Retired,1977,1981-82,24,TOR,NHL,69,31,26,57,7,30,24,7,0,3,NA
231,NA,NA,John Anderson,1977-89,282,Retired,1977,1982-83,25,TOR,NHL,80,31,49,80,-7,24,21,10,0,6,NA
231,NA,NA,John Anderson,1977-89,282,Retired,1977,1983-84,26,TOR,NHL,73,37,31,68,-11,20,23,14,0,5,NA
231,NA,NA,John Anderson,1977-89,282,Retired,1977,1984-85,27,TOR,NHL,75,32,31,63,-24,27,16,14,2,5,NA
231,NA,NA,John Anderson,1977-89,282,Retired,1977,1985-86,28,TOT,NHL,79,29,45,74,18,28,14,12,3,6,NA
231,NA,NA,John Anderson,1977-89,282,Retired,1977,1985-86,28,QUE,NHL,65,21,28,49,0,26,10,8,3,5,NA
231,NA,NA,John Anderson,1977-89,282,Retired,1977,1985-86,28,HAR,NHL,14,8,17,25,18,2,7,1,0,1,NA
231,NA,NA,John Anderson,1977-89,282,Retired,1977,1986-87,29,HAR,NHL,76,31,44,75,13,19,24,7,0,5,NA
231,NA,NA,John Anderson,1977-89,282,Retired,1977,1987-88,30,HAR,NHL,63,17,32,49,-5,20,8,9,0,3,NA
231,NA,NA,John Anderson,1977-89,282,Retired,1977,1988-89,31,HAR,NHL,62,16,24,40,15,28,15,1,0,0,NA
232,LW,Left,Bob Pulford,1956-72,281,Retired,1956,1956-57,20,TOR,NHL,65,11,11,22,NA,32,7,4,0,0,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/pulfobo01.jpg
232,LW,Left,Bob Pulford,1956-72,281,Retired,1956,1957-58,21,TOR,NHL,70,14,17,31,NA,48,11,3,0,1,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/pulfobo01.jpg
232,LW,Left,Bob Pulford,1956-72,281,Retired,1956,1958-59,22,TOR,NHL,70,23,14,37,NA,55,15,3,5,5,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/pulfobo01.jpg
232,LW,Left,Bob Pulford,1956-72,281,Retired,1956,1959-60,23,TOR,NHL,70,24,28,52,7,81,17,1,6,2,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/pulfobo01.jpg
232,LW,Left,Bob Pulford,1956-72,281,Retired,1956,1960-61,24,TOR,NHL,40,11,18,29,3,41,11,0,0,2,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/pulfobo01.jpg
232,LW,Left,Bob Pulford,1956-72,281,Retired,1956,1961-62,25,TOR,NHL,70,18,21,39,-4,95,13,3,2,1,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/pulfobo01.jpg
232,LW,Left,Bob Pulford,1956-72,281,Retired,1956,1962-63,26,TOR,NHL,70,19,25,44,10,49,17,2,0,3,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/pulfobo01.jpg
232,LW,Left,Bob Pulford,1956-72,281,Retired,1956,1963-64,27,TOR,NHL,70,18,30,48,14,73,13,1,4,1,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/pulfobo01.jpg
232,LW,Left,Bob Pulford,1956-72,281,Retired,1956,1964-65,28,TOR,NHL,65,19,20,39,10,46,14,1,4,4,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/pulfobo01.jpg
232,LW,Left,Bob Pulford,1956-72,281,Retired,1956,1965-66,29,TOR,NHL,70,28,28,56,9,51,15,11,2,2,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/pulfobo01.jpg
232,LW,Left,Bob Pulford,1956-72,281,Retired,1956,1966-67,30,TOR,NHL,67,17,28,45,10,28,15,1,1,1,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/pulfobo01.jpg
232,LW,Left,Bob Pulford,1956-72,281,Retired,1956,1967-68,31,TOR,NHL,74,20,30,50,-7,40,13,4,3,3,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/pulfobo01.jpg
232,LW,Left,Bob Pulford,1956-72,281,Retired,1956,1968-69,32,TOR,NHL,72,11,23,34,-11,22,7,3,1,1,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/pulfobo01.jpg
232,LW,Left,Bob Pulford,1956-72,281,Retired,1956,1969-70,33,TOR,NHL,74,18,19,37,-22,31,15,3,0,1,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/pulfobo01.jpg
232,LW,Left,Bob Pulford,1956-72,281,Retired,1956,1970-71,34,LAK,NHL,59,17,26,43,-13,53,10,6,1,2,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/pulfobo01.jpg
232,LW,Left,Bob Pulford,1956-72,281,Retired,1956,1971-72,35,LAK,NHL,73,13,24,37,-27,48,10,2,1,0,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/pulfobo01.jpg
233,D,Left,Red Kelly,1947-67,281,Retired,1947,1947-48,20,DET,NHL,60,6,14,20,NA,13,5,0,1,0,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/kellyre01.jpg
233,D,Left,Red Kelly,1947-67,281,Retired,1947,1948-49,21,DET,NHL,59,5,11,16,NA,10,4,0,1,2,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/kellyre01.jpg
233,D,Left,Red Kelly,1947-67,281,Retired,1947,1949-50,22,DET,NHL,70,15,25,40,NA,9,8,7,0,5,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/kellyre01.jpg
233,D,Left,Red Kelly,1947-67,281,Retired,1947,1950-51,23,DET,NHL,70,17,37,54,NA,24,13,4,0,3,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/kellyre01.jpg
233,D,Left,Red Kelly,1947-67,281,Retired,1947,1951-52,24,DET,NHL,67,16,31,47,NA,16,12,2,2,3,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/kellyre01.jpg
233,D,Left,Red Kelly,1947-67,281,Retired,1947,1952-53,25,DET,NHL,70,19,27,46,NA,8,15,4,0,1,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/kellyre01.jpg
233,D,Left,Red Kelly,1947-67,281,Retired,1947,1953-54,26,DET,NHL,62,16,33,49,NA,18,9,6,1,2,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/kellyre01.jpg
233,D,Left,Red Kelly,1947-67,281,Retired,1947,1954-55,27,DET,NHL,70,15,30,45,NA,28,6,6,3,3,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/kellyre01.jpg
233,D,Left,Red Kelly,1947-67,281,Retired,1947,1955-56,28,DET,NHL,70,16,34,50,NA,39,7,9,0,3,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/kellyre01.jpg
233,D,Left,Red Kelly,1947-67,281,Retired,1947,1956-57,29,DET,NHL,70,10,25,35,NA,18,4,6,0,1,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/kellyre01.jpg
233,D,Left,Red Kelly,1947-67,281,Retired,1947,1957-58,30,DET,NHL,61,13,18,31,NA,26,9,3,1,2,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/kellyre01.jpg
233,D,Left,Red Kelly,1947-67,281,Retired,1947,1958-59,31,DET,NHL,67,8,13,21,NA,34,5,1,2,1,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/kellyre01.jpg
233,D,Left,Red Kelly,1947-67,281,Retired,1947,1959-60,32,TOT,NHL,68,12,17,29,-10,18,9,2,1,4,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/kellyre01.jpg
233,D,Left,Red Kelly,1947-67,281,Retired,1947,1959-60,32,DET,NHL,50,6,12,18,-9,10,4,1,1,1,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/kellyre01.jpg
233,D,Left,Red Kelly,1947-67,281,Retired,1947,1959-60,32,TOR,NHL,18,6,5,11,-1,8,6,0,0,3,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/kellyre01.jpg
233,D,Left,Red Kelly,1947-67,281,Retired,1947,1960-61,33,TOR,NHL,64,20,50,70,19,12,16,3,1,0,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/kellyre01.jpg
233,D,Left,Red Kelly,1947-67,281,Retired,1947,1961-62,34,TOR,NHL,58,22,27,49,23,6,17,4,1,2,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/kellyre01.jpg
233,D,Left,Red Kelly,1947-67,281,Retired,1947,1962-63,35,TOR,NHL,66,20,40,60,19,8,14,6,0,4,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/kellyre01.jpg
233,D,Left,Red Kelly,1947-67,281,Retired,1947,1963-64,36,TOR,NHL,70,11,34,45,-5,16,10,1,0,2,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/kellyre01.jpg
233,D,Left,Red Kelly,1947-67,281,Retired,1947,1964-65,37,TOR,NHL,70,18,28,46,6,8,11,6,1,1,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/kellyre01.jpg
233,D,Left,Red Kelly,1947-67,281,Retired,1947,1965-66,38,TOR,NHL,63,8,24,32,-2,12,8,0,0,2,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/kellyre01.jpg
233,D,Left,Red Kelly,1947-67,281,Retired,1947,1966-67,39,TOR,NHL,61,14,24,38,0,4,12,2,0,0,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/kellyre01.jpg
234,NA,NA,Camille Henry,1953-70,279,Retired,1953,1953-54,21,NYR,NHL,66,24,15,39,NA,10,4,20,0,7,NA
234,NA,NA,Camille Henry,1953-70,279,Retired,1953,1954-55,22,NYR,NHL,21,5,2,7,NA,2,0,5,0,1,NA
234,NA,NA,Camille Henry,1953-70,279,Retired,1953,1956-57,24,NYR,NHL,36,14,15,29,NA,2,6,8,0,0,NA
234,NA,NA,Camille Henry,1953-70,279,Retired,1953,1957-58,25,NYR,NHL,70,32,24,56,NA,0,13,19,0,5,NA
234,NA,NA,Camille Henry,1953-70,279,Retired,1953,1958-59,26,NYR,NHL,70,23,35,58,NA,2,13,10,0,3,NA
234,NA,NA,Camille Henry,1953-70,279,Retired,1953,1959-60,27,NYR,NHL,49,12,15,27,-11,6,8,4,0,2,NA
234,NA,NA,Camille Henry,1953-70,279,Retired,1953,1960-61,28,NYR,NHL,53,28,25,53,-10,8,20,8,0,4,NA
234,NA,NA,Camille Henry,1953-70,279,Retired,1953,1961-62,29,NYR,NHL,60,23,15,38,-13,8,17,6,0,0,NA
234,NA,NA,Camille Henry,1953-70,279,Retired,1953,1962-63,30,NYR,NHL,60,37,23,60,-9,8,24,13,0,2,NA
234,NA,NA,Camille Henry,1953-70,279,Retired,1953,1963-64,31,NYR,NHL,68,29,26,55,-17,8,20,9,0,3,NA
234,NA,NA,Camille Henry,1953-70,279,Retired,1953,1964-65,32,TOT,NHL,70,26,18,44,-10,20,9,17,0,5,NA
234,NA,NA,Camille Henry,1953-70,279,Retired,1953,1964-65,32,NYR,NHL,48,21,15,36,-4,18,8,13,0,5,NA
234,NA,NA,Camille Henry,1953-70,279,Retired,1953,1964-65,32,CBH,NHL,22,5,3,8,-6,2,2,3,0,0,NA
234,NA,NA,Camille Henry,1953-70,279,Retired,1953,1967-68,35,NYR,NHL,36,8,12,20,18,0,7,1,0,0,NA
234,NA,NA,Camille Henry,1953-70,279,Retired,1953,1968-69,36,STL,NHL,64,17,22,39,14,8,10,7,0,1,NA
234,NA,NA,Camille Henry,1953-70,279,Retired,1953,1969-70,37,STL,NHL,4,1,2,3,-1,0,0,1,0,0,NA
235,NA,NA,Mike Knuble,1996-13,278,Retired,1996,1996-97,24,DET,NHL,9,1,0,1,-1,0,1,0,0,0,NA
235,NA,NA,Mike Knuble,1996-13,278,Retired,1996,1997-98,25,DET,NHL,53,7,6,13,2,16,7,0,0,0,NA
235,NA,NA,Mike Knuble,1996-13,278,Retired,1996,1998-99,26,NYR,NHL,82,15,20,35,-7,26,12,3,0,1,NA
235,NA,NA,Mike Knuble,1996-13,278,Retired,1996,1999-00,27,TOT,NHL,73,12,8,20,-7,26,10,2,0,2,NA
235,NA,NA,Mike Knuble,1996-13,278,Retired,1996,1999-00,27,NYR,NHL,59,9,5,14,-5,18,8,1,0,1,NA
235,NA,NA,Mike Knuble,1996-13,278,Retired,1996,1999-00,27,BOS,NHL,14,3,3,6,-2,8,2,1,0,1,NA
235,NA,NA,Mike Knuble,1996-13,278,Retired,1996,2000-01,28,BOS,NHL,82,7,13,20,0,37,6,0,1,1,NA
235,NA,NA,Mike Knuble,1996-13,278,Retired,1996,2001-02,29,BOS,NHL,54,8,6,14,9,42,8,0,0,2,NA
235,NA,NA,Mike Knuble,1996-13,278,Retired,1996,2002-03,30,BOS,NHL,75,30,29,59,18,45,21,9,0,4,NA
235,NA,NA,Mike Knuble,1996-13,278,Retired,1996,2003-04,31,BOS,NHL,82,21,25,46,19,32,17,4,0,3,NA
235,NA,NA,Mike Knuble,1996-13,278,Retired,1996,2005-06,33,PHI,NHL,82,34,31,65,25,80,19,13,2,6,NA
235,NA,NA,Mike Knuble,1996-13,278,Retired,1996,2006-07,34,PHI,NHL,64,24,30,54,2,56,14,10,0,1,NA
235,NA,NA,Mike Knuble,1996-13,278,Retired,1996,2007-08,35,PHI,NHL,82,29,26,55,-3,72,13,15,1,3,NA
235,NA,NA,Mike Knuble,1996-13,278,Retired,1996,2008-09,36,PHI,NHL,82,27,20,47,5,62,16,11,0,6,NA
235,NA,NA,Mike Knuble,1996-13,278,Retired,1996,2009-10,37,WSH,NHL,69,29,24,53,23,59,23,6,0,5,NA
235,NA,NA,Mike Knuble,1996-13,278,Retired,1996,2010-11,38,WSH,NHL,79,24,16,40,10,36,16,7,1,1,NA
235,NA,NA,Mike Knuble,1996-13,278,Retired,1996,2011-12,39,WSH,NHL,72,6,12,18,-15,32,6,0,0,0,NA
235,NA,NA,Mike Knuble,1996-13,278,Retired,1996,2012-13,40,PHI,NHL,28,4,4,8,-4,20,3,1,0,1,NA
236,C,Left,Doug Weight,1991-11,278,Retired,1991,1991-92,21,NYR,NHL,53,8,22,30,-3,23,8,0,0,2,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/weighdo01.jpg
236,C,Left,Doug Weight,1991-11,278,Retired,1991,1992-93,22,TOT,NHL,78,17,31,48,2,65,14,3,0,1,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/weighdo01.jpg
236,C,Left,Doug Weight,1991-11,278,Retired,1991,1992-93,22,NYR,NHL,65,15,25,40,4,55,12,3,0,1,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/weighdo01.jpg
236,C,Left,Doug Weight,1991-11,278,Retired,1991,1992-93,22,EDM,NHL,13,2,6,8,-2,10,2,0,0,0,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/weighdo01.jpg
236,C,Left,Doug Weight,1991-11,278,Retired,1991,1993-94,23,EDM,NHL,84,24,50,74,-22,47,19,4,1,1,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/weighdo01.jpg
236,C,Left,Doug Weight,1991-11,278,Retired,1991,1994-95,24,EDM,NHL,48,7,33,40,-17,69,6,1,0,1,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/weighdo01.jpg
236,C,Left,Doug Weight,1991-11,278,Retired,1991,1995-96,25,EDM,NHL,82,25,79,104,-19,95,16,9,0,2,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/weighdo01.jpg
236,C,Left,Doug Weight,1991-11,278,Retired,1991,1996-97,26,EDM,NHL,80,21,61,82,1,80,17,4,0,2,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/weighdo01.jpg
236,C,Left,Doug Weight,1991-11,278,Retired,1991,1997-98,27,EDM,NHL,79,26,44,70,1,69,17,9,0,4,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/weighdo01.jpg
236,C,Left,Doug Weight,1991-11,278,Retired,1991,1998-99,28,EDM,NHL,43,6,31,37,-8,12,5,1,0,0,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/weighdo01.jpg
236,C,Left,Doug Weight,1991-11,278,Retired,1991,1999-00,29,EDM,NHL,77,21,51,72,6,54,17,3,1,4,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/weighdo01.jpg
236,C,Left,Doug Weight,1991-11,278,Retired,1991,2000-01,30,EDM,NHL,82,25,65,90,12,91,17,8,0,3,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/weighdo01.jpg
236,C,Left,Doug Weight,1991-11,278,Retired,1991,2001-02,31,STL,NHL,61,15,34,49,20,40,12,3,0,1,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/weighdo01.jpg
236,C,Left,Doug Weight,1991-11,278,Retired,1991,2002-03,32,STL,NHL,70,15,52,67,-6,52,8,7,0,3,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/weighdo01.jpg
236,C,Left,Doug Weight,1991-11,278,Retired,1991,2003-04,33,STL,NHL,75,14,51,65,-3,37,8,6,0,5,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/weighdo01.jpg
236,C,Left,Doug Weight,1991-11,278,Retired,1991,2005-06,35,TOT,NHL,70,15,42,57,-17,75,6,9,0,1,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/weighdo01.jpg
236,C,Left,Doug Weight,1991-11,278,Retired,1991,2005-06,35,STL,NHL,47,11,33,44,-11,50,4,7,0,1,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/weighdo01.jpg
236,C,Left,Doug Weight,1991-11,278,Retired,1991,2005-06,35,CAR,NHL,23,4,9,13,-6,25,2,2,0,0,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/weighdo01.jpg
236,C,Left,Doug Weight,1991-11,278,Retired,1991,2006-07,36,STL,NHL,82,16,43,59,10,56,11,5,0,3,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/weighdo01.jpg
236,C,Left,Doug Weight,1991-11,278,Retired,1991,2007-08,37,TOT,NHL,67,10,15,25,4,32,8,2,0,1,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/weighdo01.jpg
236,C,Left,Doug Weight,1991-11,278,Retired,1991,2007-08,37,STL,NHL,29,4,7,11,4,12,4,0,0,0,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/weighdo01.jpg
236,C,Left,Doug Weight,1991-11,278,Retired,1991,2007-08,37,ANA,NHL,38,6,8,14,0,20,4,2,0,1,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/weighdo01.jpg
236,C,Left,Doug Weight,1991-11,278,Retired,1991,2008-09,38,NYI,NHL,53,10,28,38,-15,55,5,5,0,0,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/weighdo01.jpg
236,C,Left,Doug Weight,1991-11,278,Retired,1991,2009-10,39,NYI,NHL,36,1,16,17,-1,8,1,0,0,0,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/weighdo01.jpg
236,C,Left,Doug Weight,1991-11,278,Retired,1991,2010-11,40,NYI,NHL,18,2,7,9,-3,10,1,1,0,0,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/weighdo01.jpg
237,C,Right,Mike Fisher,1999-18,278,Retired,1999,1999-00,19,OTT,NHL,32,4,5,9,-6,15,4,0,0,1,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/fishemi01-2015.jpg
237,C,Right,Mike Fisher,1999-18,278,Retired,1999,2000-01,20,OTT,NHL,60,7,12,19,-1,46,7,0,0,3,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/fishemi01-2015.jpg
237,C,Right,Mike Fisher,1999-18,278,Retired,1999,2001-02,21,OTT,NHL,58,15,9,24,8,55,12,0,3,4,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/fishemi01-2015.jpg
237,C,Right,Mike Fisher,1999-18,278,Retired,1999,2002-03,22,OTT,NHL,74,18,20,38,13,54,12,5,1,3,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/fishemi01-2015.jpg
237,C,Right,Mike Fisher,1999-18,278,Retired,1999,2003-04,23,OTT,NHL,24,4,6,10,-3,39,3,1,0,0,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/fishemi01-2015.jpg
237,C,Right,Mike Fisher,1999-18,278,Retired,1999,2005-06,25,OTT,NHL,68,22,22,44,23,64,16,2,4,3,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/fishemi01-2015.jpg
237,C,Right,Mike Fisher,1999-18,278,Retired,1999,2006-07,26,OTT,NHL,68,22,26,48,15,41,13,7,2,3,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/fishemi01-2015.jpg
237,C,Right,Mike Fisher,1999-18,278,Retired,1999,2007-08,27,OTT,NHL,79,23,24,47,-10,82,15,6,2,4,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/fishemi01-2015.jpg
237,C,Right,Mike Fisher,1999-18,278,Retired,1999,2008-09,28,OTT,NHL,78,13,19,32,0,66,10,1,2,3,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/fishemi01-2015.jpg
237,C,Right,Mike Fisher,1999-18,278,Retired,1999,2009-10,29,OTT,NHL,79,25,28,53,1,59,15,10,0,6,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/fishemi01-2015.jpg
237,C,Right,Mike Fisher,1999-18,278,Retired,1999,2010-11,30,TOT,NHL,82,19,17,36,-17,43,15,4,0,2,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/fishemi01-2015.jpg
237,C,Right,Mike Fisher,1999-18,278,Retired,1999,2010-11,30,OTT,NHL,55,14,10,24,-19,33,11,3,0,1,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/fishemi01-2015.jpg
237,C,Right,Mike Fisher,1999-18,278,Retired,1999,2010-11,30,NSH,NHL,27,5,7,12,2,10,4,1,0,1,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/fishemi01-2015.jpg
237,C,Right,Mike Fisher,1999-18,278,Retired,1999,2011-12,31,NSH,NHL,72,24,27,51,11,33,19,5,0,7,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/fishemi01-2015.jpg
237,C,Right,Mike Fisher,1999-18,278,Retired,1999,2012-13,32,NSH,NHL,38,10,11,21,6,27,9,1,0,0,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/fishemi01-2015.jpg
237,C,Right,Mike Fisher,1999-18,278,Retired,1999,2013-14,33,NSH,NHL,75,20,29,49,-4,60,16,4,0,4,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/fishemi01-2015.jpg
237,C,Right,Mike Fisher,1999-18,278,Retired,1999,2014-15,34,NSH,NHL,59,19,20,39,4,39,11,7,1,1,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/fishemi01-2015.jpg
237,C,Right,Mike Fisher,1999-18,278,Retired,1999,2015-16,35,NSH,NHL,70,13,10,23,-14,29,10,3,0,2,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/fishemi01-2015.jpg
237,C,Right,Mike Fisher,1999-18,278,Retired,1999,2016-17,36,NSH,NHL,72,18,24,42,1,55,11,7,0,3,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/fishemi01-2015.jpg
237,C,Right,Mike Fisher,1999-18,278,Retired,1999,2017-18,37,NSH,NHL,16,2,2,4,0,8,2,0,0,1,https://d9kjk42l7bfqz.cloudfront.net/req/201912031/images/headshots/fishemi01-2015.jpg
238,NA,NA,Jim Pappin,1963-77,278,Retired,1963,1963-64,24,TOR,NHL,50,11,8,19,5,33,11,0,0,0,NA
238,NA,NA,Jim Pappin,1963-77,278,Retired,1963,1964-65,25,TOR,NHL,44,9,9,18,14,33,9,0,0,2,NA
238,NA,NA,Jim Pappin,1963-77,278,Retired,1963,1965-66,26,TOR,NHL,7,0,3,3,0,8,0,0,0,0,NA
238,NA,NA,Jim Pappin,1963-77,278,Retired,1963,1966-67,27,TOR,NHL,64,21,11,32,9,89,15,6,0,7,NA
238,NA,NA,Jim Pappin,1963-77,278,Retired,1963,1967-68,28,TOR,NHL,58,13,15,28,0,37,11,2,0,1,NA
238,NA,NA,Jim Pappin,1963-77,278,Retired,1963,1968-69,29,CBH,NHL,75,30,40,70,7,49,27,3,0,4,NA
238,NA,NA,Jim Pappin,1963-77,278,Retired,1963,1969-70,30,CBH,NHL,66,28,25,53,16,68,19,9,0,7,NA
238,NA,NA,Jim Pappin,1963-77,278,Retired,1963,1970-71,31,CBH,NHL,58,22,23,45,10,40,15,7,0,2,NA
238,NA,NA,Jim Pappin,1963-77,278,Retired,1963,1971-72,32,CBH,NHL,64,27,21,48,4,38,25,1,1,5,NA
238,NA,NA,Jim Pappin,1963-77,278,Retired,1963,1972-73,33,CBH,NHL,76,41,51,92,25,82,32,7,2,4,NA
238,NA,NA,Jim Pappin,1963-77,278,Retired,1963,1973-74,34,CBH,NHL,78,32,41,73,25,76,23,8,1,8,NA
238,NA,NA,Jim Pappin,1963-77,278,Retired,1963,1974-75,35,CBH,NHL,71,36,27,63,-1,94,27,7,2,5,NA
238,NA,NA,Jim Pappin,1963-77,278,Retired,1963,1975-76,36,CGS,NHL,32,6,13,19,-15,12,4,2,0,0,NA
238,NA,NA,Jim Pappin,1963-77,278,Retired,1963,1976-77,37,CLE,NHL,24,2,8,10,5,8,2,0,0,1,NA
239,NA,NA,Cory Stillman,1994-11,278,Retired,1994,1994-95,21,CGY,NHL,10,0,2,2,1,2,0,0,0,0,NA
239,NA,NA,Cory Stillman,1994-11,278,Retired,1994,1995-96,22,CGY,NHL,74,16,19,35,-5,41,11,4,1,3,NA
239,NA,NA,Cory Stillman,1994-11,278,Retired,1994,1996-97,23,CGY,NHL,58,6,20,26,-6,14,4,2,0,0,NA
239,NA,NA,Cory Stillman,1994-11,278,Retired,1994,1997-98,24,CGY,NHL,72,27,22,49,-9,40,14,9,4,1,NA
239,NA,NA,Cory Stillman,1994-11,278,Retired,1994,1998-99,25,CGY,NHL,76,27,30,57,7,38,15,9,3,5,NA
