player,season,rank,date,game_num,age,team,at,opp,location,outcome,goals,assists,points,plus_minus,penalty_min,goals_even,goals_powerplay,goals_short,goals_gamewinner,assists_even,assists_powerplay,assists_short,shots,shot_percent
Steve Yzerman,2000,54,2000-02-08,54,34-275,DET,NA,STL,Home,L,0,0,0,0,2,0,0,0,0,NA,NA,NA,3,0
Steve Yzerman,2000,55,2000-02-10,55,34-277,DET,@,STL,Away,W,0,1,1,0,2,0,0,0,0,NA,NA,NA,3,0
Steve Yzerman,2000,56,2000-02-13,56,34-280,DET,@,COL,Away,W,0,0,0,1,0,0,0,0,0,NA,NA,NA,2,0
Steve Yzerman,2000,57,2000-02-14,57,34-281,DET,@,PHX,Away,W,0,0,0,0,2,0,0,0,0,NA,NA,NA,2,0
Steve Yzerman,2000,58,2000-02-16,58,34-283,DET,NA,VAN,Home,W,2,0,2,1,0,1,1,0,0,NA,NA,NA,3,66.7
Steve Yzerman,2000,59,2000-02-18,59,34-285,DET,NA,LAK,Home,L,1,0,1,-1,0,0,1,0,0,NA,NA,NA,4,25
Steve Yzerman,2000,60,2000-02-20,60,34-287,DET,@,CHI,Away,L,1,1,2,1,0,1,0,0,0,NA,NA,NA,6,16.7
Steve Yzerman,2000,61,2000-02-21,61,34-288,DET,@,NYI,Away,W,0,1,1,0,0,0,0,0,0,NA,NA,NA,2,0
Steve Yzerman,2000,62,2000-02-23,62,34-290,DET,NA,DAL,Home,L,0,1,1,0,0,0,0,0,0,NA,NA,NA,2,0
Steve Yzerman,2000,63,2000-02-25,63,34-292,DET,NA,NYI,Home,W,0,1,1,2,2,0,0,0,0,NA,NA,NA,2,0
Steve Yzerman,2000,64,2000-02-27,64,34-294,DET,NA,TBL,Home,W,1,0,1,2,2,1,0,0,0,NA,NA,NA,4,25
Steve Yzerman,2000,65,2000-03-03,65,34-299,DET,@,WSH,Away,T,1,1,2,0,0,0,1,0,0,NA,NA,NA,5,20
Steve Yzerman,2000,66,2000-03-05,66,34-301,DET,@,DAL,Away,W,0,2,2,1,0,0,0,0,0,NA,NA,NA,3,0
Steve Yzerman,2000,67,2000-03-07,67,34-303,DET,@,LAK,Away,W,0,1,1,2,2,0,0,0,0,NA,NA,NA,3,0
Steve Yzerman,2000,68,2000-03-08,68,34-304,DET,@,SJS,Away,T,0,0,0,0,0,0,0,0,0,NA,NA,NA,3,0
Steve Yzerman,2000,69,2000-03-10,69,34-306,DET,@,NSH,Away,W,1,1,2,1,0,1,0,0,1,NA,NA,NA,4,25
Steve Yzerman,2000,70,2000-03-14,70,34-310,DET,NA,NSH,Home,W,0,0,0,0,0,0,0,0,0,NA,NA,NA,2,0
Steve Yzerman,2000,71,2000-03-16,71,34-312,DET,NA,TOR,Home,L-OT,2,0,2,1,4,1,1,0,0,NA,NA,NA,5,40
Steve Yzerman,2000,72,2000-03-18,72,34-314,DET,@,COL,Away,W,1,0,1,0,0,0,1,0,0,NA,NA,NA,4,25
Steve Yzerman,2000,73,2000-03-19,73,34-315,DET,@,MDA,Away,L,0,1,1,0,0,0,0,0,0,NA,NA,NA,2,0
Steve Yzerman,2000,74,2000-03-22,74,34-318,DET,NA,CGY,Home,T,0,2,2,-1,0,0,0,0,0,NA,NA,NA,4,0
Steve Yzerman,2000,75,2000-03-23,75,34-319,DET,@,NSH,Away,W,0,1,1,2,0,0,0,0,0,NA,NA,NA,2,0
Steve Yzerman,2000,76,2000-03-26,76,34-322,DET,NA,NYR,Home,W,1,1,2,1,0,0,1,0,1,NA,NA,NA,2,50
Steve Yzerman,2000,77,2000-03-27,77,34-323,DET,@,NYR,Away,W,2,0,2,1,0,1,1,0,0,NA,NA,NA,3,66.7
Steve Yzerman,2000,78,2000-03-29,78,34-325,DET,NA,VAN,Home,W,0,1,1,-1,0,0,0,0,0,NA,NA,NA,2,0
Steve Yzerman,2001,1,2000-10-11,1,35-155,DET,NA,EDM,Home,L,0,1,1,0,0,0,0,0,0,NA,NA,NA,4,0
Steve Yzerman,2001,2,2000-10-12,2,35-156,DET,@,CHI,Away,W,0,0,0,1,0,0,0,0,0,NA,NA,NA,1,0
Steve Yzerman,2001,3,2000-12-02,3,35-207,DET,@,TBL,Away,L,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA
Steve Yzerman,2001,4,2000-12-06,4,35-211,DET,NA,TOR,Home,L,0,0,0,-2,0,0,0,0,0,NA,NA,NA,4,0
Steve Yzerman,2001,5,2000-12-08,5,35-213,DET,NA,PHI,Home,W,1,2,3,3,2,1,0,0,1,NA,NA,NA,1,100
Steve Yzerman,2001,6,2000-12-10,6,35-215,DET,NA,PIT,Home,L,1,0,1,0,2,1,0,0,0,NA,NA,NA,5,20
Steve Yzerman,2001,7,2000-12-13,7,35-218,DET,NA,FLA,Home,T,0,0,0,-1,0,0,0,0,0,NA,NA,NA,4,0
Steve Yzerman,2001,8,2000-12-15,8,35-220,DET,@,COL,Away,W,1,1,2,1,0,1,0,0,0,NA,NA,NA,3,33.3
Steve Yzerman,2001,9,2000-12-16,9,35-221,DET,@,STL,Away,T,0,1,1,1,0,0,0,0,0,NA,NA,NA,2,0
Steve Yzerman,2001,10,2000-12-18,10,35-223,DET,NA,EDM,Home,W,0,3,3,1,0,0,0,0,0,NA,NA,NA,2,0
Steve Yzerman,2001,11,2000-12-20,11,35-225,DET,NA,SJS,Home,L,0,0,0,0,0,0,0,0,0,NA,NA,NA,2,0
Steve Yzerman,2001,12,2000-12-22,12,35-227,DET,NA,MDA,Home,W,0,0,0,0,0,0,0,0,0,NA,NA,NA,6,0
Steve Yzerman,2001,13,2000-12-23,13,35-228,DET,@,BOS,Away,W,0,1,1,0,0,0,0,0,0,NA,NA,NA,2,0
Steve Yzerman,2001,14,2000-12-27,14,35-232,DET,NA,MIN,Home,L,0,1,1,-1,0,0,0,0,0,NA,NA,NA,2,0
Steve Yzerman,2001,15,2000-12-29,15,35-234,DET,@,CHI,Away,L-OT,0,1,1,-1,0,0,0,0,0,NA,NA,NA,5,0
Steve Yzerman,2001,16,2000-12-31,16,35-236,DET,NA,LAK,Home,W,2,0,2,1,0,1,1,0,1,NA,NA,NA,5,40
Steve Yzerman,2001,17,2001-01-04,17,35-240,DET,NA,DAL,Home,W,0,0,0,-1,0,0,0,0,0,NA,NA,NA,1,0
Steve Yzerman,2001,18,2001-01-05,18,35-241,DET,@,MIN,Away,L-OT,0,1,1,0,0,0,0,0,0,NA,NA,NA,4,0
Steve Yzerman,2001,19,2001-01-07,19,35-243,DET,NA,COL,Home,W,2,1,3,1,0,1,1,0,1,NA,NA,NA,5,40
Steve Yzerman,2001,20,2001-01-09,20,35-245,DET,NA,PHX,Home,T,0,0,0,0,0,0,0,0,0,NA,NA,NA,5,0
Steve Yzerman,2001,21,2001-01-12,21,35-248,DET,@,DAL,Away,W,0,1,1,1,0,0,0,0,0,NA,NA,NA,1,0
Steve Yzerman,2001,22,2001-01-15,22,35-251,DET,@,SJS,Away,W,1,0,1,1,0,1,0,0,1,NA,NA,NA,2,50
Steve Yzerman,2001,23,2001-01-16,23,35-252,DET,@,VAN,Away,W,0,2,2,1,0,0,0,0,0,NA,NA,NA,0,NA
Steve Yzerman,2001,24,2001-01-20,24,35-256,DET,@,EDM,Away,L,0,1,1,1,0,0,0,0,0,NA,NA,NA,2,0
Steve Yzerman,2001,25,2001-01-21,25,35-257,DET,@,CGY,Away,L,0,1,1,-1,0,0,0,0,0,NA,NA,NA,4,0
Steve Yzerman,2001,26,2001-01-24,26,35-260,DET,NA,NSH,Home,W,0,2,2,1,0,0,0,0,0,NA,NA,NA,3,0
Steve Yzerman,2001,27,2001-01-26,27,35-262,DET,NA,MDA,Home,W,1,1,2,0,0,1,0,0,0,NA,NA,NA,1,100
Steve Yzerman,2001,28,2001-01-30,28,35-266,DET,@,NJD,Away,L,0,0,0,-2,0,0,0,0,0,NA,NA,NA,0,NA
Steve Yzerman,2001,29,2001-01-31,29,35-267,DET,@,CBJ,Away,W,1,0,1,1,0,1,0,0,1,NA,NA,NA,9,11.1
Steve Yzerman,2001,30,2001-02-06,30,35-273,DET,NA,OTT,Home,W,1,0,1,2,0,1,0,0,0,NA,NA,NA,2,50
Steve Yzerman,2001,31,2001-02-08,31,35-275,DET,NA,TOR,Home,W,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,0
Steve Yzerman,2001,32,2001-02-10,32,35-277,DET,@,TOR,Away,T,0,0,0,-2,0,0,0,0,0,NA,NA,NA,4,0
Steve Yzerman,2001,33,2001-02-14,33,35-281,DET,NA,CAR,Home,W,0,1,1,0,0,0,0,0,0,NA,NA,NA,4,0
Steve Yzerman,2001,34,2001-02-16,34,35-283,DET,NA,CBJ,Home,W,0,1,1,1,0,0,0,0,0,NA,NA,NA,2,0
Steve Yzerman,2001,35,2001-02-18,35,35-285,DET,@,DAL,Away,W,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,0
Steve Yzerman,2001,36,2001-02-20,36,35-287,DET,@,NSH,Away,T,0,1,1,0,2,0,0,0,0,NA,NA,NA,4,0
Steve Yzerman,2001,37,2001-02-21,37,35-288,DET,@,CHI,Away,W,1,1,2,0,0,1,0,0,0,NA,NA,NA,3,33.3
Steve Yzerman,2001,38,2001-02-23,38,35-290,DET,NA,STL,Home,W,1,0,1,-1,0,1,0,0,0,NA,NA,NA,3,33.3
Steve Yzerman,2001,39,2001-02-25,39,35-292,DET,NA,PHX,Home,W,0,2,2,-2,0,0,0,0,0,NA,NA,NA,2,0
Steve Yzerman,2001,40,2001-02-28,40,35-295,DET,@,MDA,Away,W,0,1,1,0,2,0,0,0,0,NA,NA,NA,1,0
Steve Yzerman,2001,41,2001-03-02,41,35-297,DET,@,PHX,Away,T,0,0,0,1,0,0,0,0,0,NA,NA,NA,5,0
Steve Yzerman,2001,42,2001-03-03,42,35-298,DET,@,LAK,Away,L,1,0,1,-1,2,0,1,0,0,NA,NA,NA,6,16.7
Steve Yzerman,2001,43,2001-03-06,43,35-301,DET,@,VAN,Away,W,2,0,2,1,2,1,1,0,1,NA,NA,NA,4,50
Steve Yzerman,2001,44,2001-03-10,44,35-305,DET,@,STL,Away,T,1,0,1,1,2,1,0,0,0,NA,NA,NA,5,20
Steve Yzerman,2001,45,2001-03-11,45,35-306,DET,@,MIN,Away,W,0,1,1,0,0,0,0,0,0,NA,NA,NA,0,NA
Steve Yzerman,2001,46,2001-03-13,46,35-308,DET,NA,VAN,Home,T,0,0,0,1,2,0,0,0,0,NA,NA,NA,3,0
Steve Yzerman,2001,47,2001-03-15,47,35-310,DET,NA,CGY,Home,W,0,2,2,0,0,0,0,0,0,NA,NA,NA,2,0
Steve Yzerman,2001,48,2001-03-17,48,35-312,DET,@,COL,Away,L,0,0,0,-3,0,0,0,0,0,NA,NA,NA,3,0
Steve Yzerman,2001,49,2001-03-18,49,35-313,DET,@,SJS,Away,W,0,1,1,-2,2,0,0,0,0,NA,NA,NA,3,0
Steve Yzerman,2001,50,2001-03-28,50,35-323,DET,NA,STL,Home,W,0,1,1,2,0,0,0,0,0,NA,NA,NA,3,0
Steve Yzerman,2001,51,2001-03-31,51,35-326,DET,@,PHI,Away,L,0,0,0,-1,0,0,0,0,0,NA,NA,NA,1,0
Steve Yzerman,2001,52,2001-04-01,52,35-327,DET,NA,WSH,Home,W,1,0,1,0,0,0,1,0,1,NA,NA,NA,3,33.3
Steve Yzerman,2001,53,2001-04-03,53,35-329,DET,@,CBJ,Away,L,0,1,1,0,0,0,0,0,0,NA,NA,NA,2,0
Steve Yzerman,2001,54,2001-04-05,54,35-331,DET,NA,ATL,Home,W,0,0,0,1,0,0,0,0,0,NA,NA,NA,3,0
Steve Yzerman,2002,1,2001-10-04,1,36-148,DET,@,SJS,Away,W,0,1,1,1,0,0,0,0,0,NA,NA,NA,3,0
Steve Yzerman,2002,2,2001-10-06,2,36-150,DET,@,VAN,Away,W,1,1,2,1,0,1,0,0,0,NA,NA,NA,1,100
Steve Yzerman,2002,3,2001-10-10,3,36-154,DET,NA,CGY,Home,L,0,0,0,0,2,0,0,0,0,NA,NA,NA,3,0
Steve Yzerman,2002,4,2001-10-12,4,36-156,DET,NA,BUF,Home,W,0,0,0,0,0,0,0,0,0,NA,NA,NA,2,0
Steve Yzerman,2002,5,2001-10-13,5,36-157,DET,@,NYI,Away,W,2,2,4,2,0,2,0,0,1,NA,NA,NA,5,40
Steve Yzerman,2002,6,2001-10-16,6,36-160,DET,NA,CBJ,Home,W,0,0,0,0,0,0,0,0,0,NA,NA,NA,4,0
Steve Yzerman,2002,7,2001-10-18,7,36-162,DET,NA,PHI,Home,W,0,1,1,1,0,0,0,0,0,NA,NA,NA,2,0
Steve Yzerman,2002,8,2001-10-20,8,36-164,DET,NA,LAK,Home,W,0,1,1,-1,0,0,0,0,0,NA,NA,NA,2,0
Steve Yzerman,2002,9,2001-10-24,9,36-168,DET,NA,EDM,Home,W,0,1,1,0,0,0,0,0,0,NA,NA,NA,2,0
Steve Yzerman,2002,10,2001-10-26,10,36-170,DET,NA,DAL,Home,L,0,2,2,-1,0,0,0,0,0,NA,NA,NA,5,0
Steve Yzerman,2002,11,2001-10-27,11,36-171,DET,@,NSH,Away,W,0,0,0,0,2,0,0,0,0,NA,NA,NA,1,0
Steve Yzerman,2002,12,2001-10-30,12,36-174,DET,@,CAR,Away,W,1,0,1,0,0,1,0,0,0,NA,NA,NA,2,50
Steve Yzerman,2002,13,2001-10-31,13,36-175,DET,@,DAL,Away,W,0,0,0,1,2,0,0,0,0,NA,NA,NA,2,0
Steve Yzerman,2002,14,2001-11-02,14,36-177,DET,NA,NYI,Home,W,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA
Steve Yzerman,2002,15,2001-11-04,15,36-179,DET,@,CHI,Away,L,0,2,2,-1,0,0,0,0,0,NA,NA,NA,1,0
Steve Yzerman,2002,16,2001-11-07,16,36-182,DET,@,PHX,Away,W,0,0,0,1,0,0,0,0,0,NA,NA,NA,1,0
Steve Yzerman,2002,17,2001-11-09,17,36-184,DET,@,MDA,Away,W,0,0,0,0,0,0,0,0,0,NA,NA,NA,4,0
Steve Yzerman,2002,18,2001-11-10,18,36-185,DET,@,LAK,Away,L-OT,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,0
Steve Yzerman,2002,19,2001-11-13,19,36-188,DET,NA,CAR,Home,W,0,3,3,0,0,0,0,0,0,NA,NA,NA,0,NA
Steve Yzerman,2002,20,2001-11-16,20,36-191,DET,NA,MIN,Home,W,2,1,3,2,0,0,1,1,1,NA,NA,NA,5,40
Steve Yzerman,2002,21,2001-11-17,21,36-192,DET,NA,LAK,Home,W,0,2,2,2,4,0,0,0,0,NA,NA,NA,2,0
Steve Yzerman,2002,22,2001-11-20,22,36-195,DET,NA,NSH,Home,W,0,0,0,1,0,0,0,0,0,NA,NA,NA,1,0
Steve Yzerman,2002,23,2001-11-21,23,36-196,DET,@,CBJ,Away,W,0,0,0,0,0,0,0,0,0,NA,NA,NA,2,0
Steve Yzerman,2002,24,2001-11-23,24,36-198,DET,NA,STL,Home,W,1,1,2,1,0,0,1,0,1,NA,NA,NA,2,50
Steve Yzerman,2002,25,2001-11-25,25,36-200,DET,NA,CHI,Home,T,0,0,0,-1,0,0,0,0,0,NA,NA,NA,0,NA
Steve Yzerman,2002,26,2001-11-27,26,36-202,DET,NA,CGY,Home,W,0,0,0,1,0,0,0,0,0,NA,NA,NA,2,0
Steve Yzerman,2002,27,2001-11-30,27,36-205,DET,NA,NJD,Home,W,0,1,1,-2,0,0,0,0,0,NA,NA,NA,1,0
Steve Yzerman,2002,28,2001-12-01,28,36-206,DET,@,NJD,Away,L,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA
Steve Yzerman,2002,29,2001-12-05,29,36-210,DET,NA,COL,Home,L,0,0,0,-3,0,0,0,0,0,NA,NA,NA,4,0
Steve Yzerman,2002,30,2001-12-07,30,36-212,DET,NA,PHX,Home,T,0,0,0,-1,0,0,0,0,0,NA,NA,NA,3,0
Steve Yzerman,2002,31,2001-12-10,31,36-215,DET,@,CGY,Away,L,0,0,0,-1,0,0,0,0,0,NA,NA,NA,2,0
Steve Yzerman,2002,32,2001-12-13,32,36-218,DET,@,EDM,Away,W,1,1,2,1,0,1,0,0,1,NA,NA,NA,3,33.3
Steve Yzerman,2002,33,2001-12-15,33,36-220,DET,@,VAN,Away,L,0,0,0,0,2,0,0,0,0,NA,NA,NA,1,0
Steve Yzerman,2002,34,2001-12-17,34,36-222,DET,NA,CHI,Home,L,0,0,0,-1,0,0,0,0,0,NA,NA,NA,3,0
Steve Yzerman,2002,35,2001-12-19,35,36-224,DET,NA,VAN,Home,W,0,2,2,3,0,0,0,0,0,NA,NA,NA,2,0
Steve Yzerman,2002,36,2001-12-21,36,36-226,DET,NA,SJS,Home,W,1,1,2,2,4,1,0,0,0,NA,NA,NA,1,100
Steve Yzerman,2002,37,2001-12-23,37,36-228,DET,@,CHI,Away,W,0,2,2,1,0,0,0,0,0,NA,NA,NA,2,0
Steve Yzerman,2002,38,2001-12-26,38,36-231,DET,@,MIN,Away,T,2,0,2,0,0,0,2,0,0,NA,NA,NA,2,100
Steve Yzerman,2002,39,2002-01-02,39,36-238,DET,NA,MDA,Home,W,0,2,2,-1,2,0,0,0,0,NA,NA,NA,3,0
Steve Yzerman,2002,40,2002-01-05,40,36-241,DET,NA,COL,Home,W,0,1,1,0,0,0,0,0,0,NA,NA,NA,1,0
Steve Yzerman,2002,41,2002-01-09,41,36-245,DET,NA,VAN,Home,W,0,1,1,-1,0,0,0,0,0,NA,NA,NA,3,0
Steve Yzerman,2002,42,2002-01-12,42,36-248,DET,NA,DAL,Home,W,1,0,1,1,0,0,1,0,0,NA,NA,NA,4,25
Steve Yzerman,2002,43,2002-01-15,43,36-251,DET,@,PHX,Away,T,0,1,1,2,0,0,0,0,0,NA,NA,NA,2,0
Steve Yzerman,2002,44,2002-01-16,44,36-252,DET,@,DAL,Away,L,0,0,0,-2,0,0,0,0,0,NA,NA,NA,2,0
Steve Yzerman,2002,45,2002-01-18,45,36-254,DET,NA,WSH,Home,W,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,0
Steve Yzerman,2002,46,2002-01-20,46,36-256,DET,NA,OTT,Home,W,0,1,1,0,0,0,0,0,0,NA,NA,NA,2,0
Steve Yzerman,2002,47,2002-01-23,47,36-259,DET,NA,SJS,Home,T,0,1,1,0,0,0,0,0,0,NA,NA,NA,2,0
Steve Yzerman,2002,48,2002-01-25,48,36-261,DET,NA,PHX,Home,W,1,1,2,2,0,1,0,0,1,NA,NA,NA,1,100
Steve Yzerman,2002,49,2002-01-26,49,36-262,DET,@,STL,Away,W,0,0,0,0,0,0,0,0,0,NA,NA,NA,2,0
Steve Yzerman,2002,50,2002-02-11,50,36-278,DET,@,MTL,Away,W,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,0
Steve Yzerman,2002,51,2002-02-13,51,36-280,DET,@,MIN,Away,W,0,2,2,2,0,0,0,0,0,NA,NA,NA,1,0
Steve Yzerman,2002,52,2002-04-10,52,36-336,DET,NA,CHI,Home,T,0,0,0,-1,0,0,0,0,0,NA,NA,NA,0,NA
Steve Yzerman,2003,1,2003-02-24,1,37-291,DET,NA,LAK,Home,W,0,0,0,1,2,0,0,0,0,NA,NA,NA,0,NA
Steve Yzerman,2003,2,2003-02-27,2,37-294,DET,NA,TOR,Home,W,0,2,2,1,2,0,0,0,0,NA,NA,NA,0,NA
Steve Yzerman,2003,3,2003-03-03,3,37-298,DET,@,CBJ,Away,W,0,0,0,-1,0,0,0,0,0,NA,NA,NA,1,0
Steve Yzerman,2003,4,2003-03-05,4,37-300,DET,NA,TBL,Home,W,0,0,0,0,2,0,0,0,0,NA,NA,NA,2,0
Steve Yzerman,2003,5,2003-03-07,5,37-302,DET,NA,STL,Home,W,0,1,1,2,0,0,0,0,0,NA,NA,NA,0,NA
Steve Yzerman,2003,6,2003-03-10,6,37-305,DET,@,LAK,Away,W,0,0,0,0,0,0,0,0,0,NA,NA,NA,3,0
Steve Yzerman,2003,7,2003-03-12,7,37-307,DET,@,PHX,Away,W,0,0,0,-1,0,0,0,0,0,NA,NA,NA,0,NA
Steve Yzerman,2003,8,2003-03-15,8,37-310,DET,NA,COL,Home,W,0,1,1,3,0,0,0,0,0,NA,NA,NA,0,NA
Steve Yzerman,2003,9,2003-03-18,9,37-313,DET,@,PIT,Away,W,0,1,1,2,2,0,0,0,0,NA,NA,NA,0,NA
Steve Yzerman,2003,10,2003-03-22,10,37-317,DET,@,STL,Away,W,1,0,1,2,0,1,0,0,0,NA,NA,NA,3,33.3
Steve Yzerman,2003,11,2003-03-25,11,37-320,DET,NA,MIN,Home,W,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA
Steve Yzerman,2003,12,2003-03-27,12,37-322,DET,@,SJS,Away,L,0,0,0,-1,0,0,0,0,0,NA,NA,NA,1,0
Steve Yzerman,2003,13,2003-03-29,13,37-324,DET,@,STL,Away,W,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,0
Steve Yzerman,2003,14,2003-03-31,14,37-326,DET,NA,NSH,Home,W,1,0,1,0,0,0,1,0,1,NA,NA,NA,1,100
Steve Yzerman,2003,15,2003-04-03,15,37-329,DET,NA,NYI,Home,W,0,1,1,0,0,0,0,0,0,NA,NA,NA,1,0
Steve Yzerman,2003,16,2003-04-06,16,37-332,DET,@,CHI,Away,L-OT,0,0,0,-2,0,0,0,0,0,NA,NA,NA,0,NA
Steve Yzerman,2004,1,2003-10-09,1,38-153,DET,NA,LAK,Home,W,1,0,1,1,0,1,0,0,1,NA,NA,NA,1,100
Steve Yzerman,2004,2,2003-10-11,2,38-155,DET,@,OTT,Away,W,1,0,1,-1,0,0,1,0,0,NA,NA,NA,2,50
Steve Yzerman,2004,3,2003-10-16,3,38-160,DET,NA,VAN,Home,W,0,1,1,0,0,0,0,0,0,NA,NA,NA,2,0
Steve Yzerman,2004,4,2003-10-18,4,38-162,DET,@,PIT,Away,L,0,0,0,0,0,0,0,0,0,NA,NA,NA,3,0
Steve Yzerman,2004,5,2003-10-20,5,38-164,DET,@,MTL,Away,L,0,0,0,-1,0,0,0,0,0,NA,NA,NA,1,0
Steve Yzerman,2004,6,2003-10-22,6,38-166,DET,NA,CBJ,Home,W,0,1,1,0,0,0,0,0,0,NA,NA,NA,1,0
Steve Yzerman,2004,7,2003-10-24,7,38-168,DET,NA,DAL,Home,W,2,0,2,2,0,2,0,0,0,NA,NA,NA,6,33.3
Steve Yzerman,2004,8,2003-10-29,8,38-173,DET,NA,STL,Home,L,1,0,1,1,0,1,0,0,0,NA,NA,NA,5,20
Steve Yzerman,2004,9,2003-10-30,9,38-174,DET,@,NSH,Away,L,1,0,1,0,34,0,1,0,0,NA,NA,NA,2,50
Steve Yzerman,2004,10,2003-11-01,10,38-176,DET,@,EDM,Away,T,0,0,0,-1,0,0,0,0,0,NA,NA,NA,1,0
Steve Yzerman,2004,11,2003-11-03,11,38-178,DET,@,VAN,Away,L,0,0,0,-1,2,0,0,0,0,NA,NA,NA,0,NA
Steve Yzerman,2004,12,2003-11-04,12,38-179,DET,@,CGY,Away,W,0,2,2,1,0,0,0,0,0,NA,NA,NA,3,0
Steve Yzerman,2004,13,2003-11-08,13,38-183,DET,NA,NSH,Home,L,0,1,1,-1,0,0,0,0,0,NA,NA,NA,3,0
Steve Yzerman,2004,14,2003-11-10,14,38-185,DET,NA,CHI,Home,W,0,0,0,1,0,0,0,0,0,NA,NA,NA,1,0
Steve Yzerman,2004,15,2003-11-12,15,38-187,DET,@,DAL,Away,W,2,0,2,2,0,1,1,0,0,NA,NA,NA,2,100
Steve Yzerman,2004,16,2003-11-14,16,38-189,DET,@,CHI,Away,W,0,0,0,0,0,0,0,0,0,NA,NA,NA,2,0
Steve Yzerman,2004,17,2003-11-15,17,38-190,DET,@,MIN,Away,T,1,0,1,1,0,1,0,0,0,NA,NA,NA,3,33.3
Steve Yzerman,2004,18,2003-11-19,18,38-194,DET,NA,CBJ,Home,W,0,1,1,0,0,0,0,0,0,NA,NA,NA,1,0
Steve Yzerman,2004,19,2003-11-20,19,38-195,DET,@,CBJ,Away,L,0,0,0,-1,0,0,0,0,0,NA,NA,NA,0,NA
Steve Yzerman,2004,20,2003-11-22,20,38-197,DET,@,MIN,Away,W,0,1,1,1,2,0,0,0,0,NA,NA,NA,2,0
Steve Yzerman,2004,21,2003-11-24,21,38-199,DET,NA,WSH,Home,L,0,0,0,-1,0,0,0,0,0,NA,NA,NA,3,0
Steve Yzerman,2004,22,2003-11-26,22,38-201,DET,NA,EDM,Home,W,1,1,2,0,0,0,1,0,0,NA,NA,NA,1,100
Steve Yzerman,2004,23,2003-11-28,23,38-203,DET,NA,NYI,Home,W,0,1,1,0,0,0,0,0,0,NA,NA,NA,0,NA
Steve Yzerman,2004,24,2003-11-29,24,38-204,DET,@,STL,Away,W,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,0
Steve Yzerman,2004,25,2003-12-03,25,38-208,DET,NA,MDA,Home,W,0,1,1,0,0,0,0,0,0,NA,NA,NA,0,NA
Steve Yzerman,2004,26,2003-12-04,26,38-209,DET,@,STL,Away,T,1,0,1,2,0,1,0,0,0,NA,NA,NA,6,16.7
Steve Yzerman,2004,27,2003-12-06,27,38-211,DET,@,TOR,Away,L,0,1,1,1,0,0,0,0,0,NA,NA,NA,1,0
Steve Yzerman,2004,28,2003-12-19,28,38-224,DET,NA,CHI,Home,W,0,1,1,2,0,0,0,0,0,NA,NA,NA,3,0
Steve Yzerman,2004,29,2003-12-20,29,38-225,DET,@,NSH,Away,L,0,0,0,-1,0,0,0,0,0,NA,NA,NA,0,NA
Steve Yzerman,2004,30,2003-12-22,30,38-227,DET,NA,STL,Home,W,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,0
Steve Yzerman,2004,31,2003-12-26,31,38-231,DET,NA,MIN,Home,T,0,0,0,0,0,0,0,0,0,NA,NA,NA,6,0
Steve Yzerman,2004,32,2003-12-28,32,38-233,DET,@,CHI,Away,L,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA
Steve Yzerman,2004,33,2003-12-31,33,38-236,DET,NA,ATL,Home,W,0,0,0,0,0,0,0,0,0,NA,NA,NA,4,0
Steve Yzerman,2004,34,2004-01-02,34,38-238,DET,@,CAR,Away,W,1,0,1,1,0,0,1,0,1,NA,NA,NA,3,33.3
Steve Yzerman,2004,35,2004-01-03,35,38-239,DET,NA,MDA,Home,W,0,1,1,1,0,0,0,0,0,NA,NA,NA,1,0
Steve Yzerman,2004,36,2004-01-05,36,38-241,DET,NA,NSH,Home,W,0,2,2,2,0,0,0,0,0,NA,NA,NA,0,NA
Steve Yzerman,2004,37,2004-01-07,37,38-243,DET,NA,BOS,Home,L,0,0,0,-1,0,0,0,0,0,NA,NA,NA,3,0
Steve Yzerman,2004,38,2004-01-10,38,38-246,DET,@,BOS,Away,L-OT,0,1,1,1,0,0,0,0,0,NA,NA,NA,3,0
Steve Yzerman,2004,39,2004-01-14,39,38-250,DET,NA,CHI,Home,W,0,1,1,1,0,0,0,0,0,NA,NA,NA,2,0
Steve Yzerman,2004,40,2004-01-16,40,38-252,DET,NA,PHX,Home,T,0,1,1,0,0,0,0,0,0,NA,NA,NA,2,0
Steve Yzerman,2004,41,2004-01-19,41,38-255,DET,@,SJS,Away,L,1,0,1,0,0,1,0,0,0,NA,NA,NA,3,33.3
Steve Yzerman,2004,42,2004-01-21,42,38-257,DET,@,MDA,Away,T,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,0
Steve Yzerman,2004,43,2004-01-22,43,38-258,DET,@,LAK,Away,W,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,0
