num_id,id,name,category,orderable,sell_value,sell_currency,buy_value,buy_currency,sources,customizable,recipe,recipe_id,games_id,id_full,image_url
6540,system-kitchen,System Kitchen,Furniture,NA,32500,bells,130000,bells,NA,NA,NA,NA,nh,item-system-kitchen,https://villagerdb.com/images/items/thumb/system-kitchen.b127274.png
6541,t-bones-photo,T-bone's Photo,Photos,NA,10,bells,40,bells,NA,NA,NA,NA,nh,NA,NA
6542,t-bones-poster,T-bone's Poster,Photos,NA,250,bells,1000,bells,NA,NA,NA,NA,nh,NA,NA
6544,t-rex-skull,T. Rex Skull,Fossils,FALSE,6000,bells,NA,NA,Underground (dig spot),NA,NA,NA,nh,item-t-rex-skull,https://villagerdb.com/images/items/thumb/t-rex-skull.64d2c52.png
6545,t-rex-tail,T. Rex Tail,Fossils,FALSE,5000,bells,NA,NA,Underground (dig spot),NA,NA,NA,nh,item-t-rex-tail,https://villagerdb.com/images/items/thumb/t-rex-tail.602954e.png
6546,t-rex-torso,T. Rex Torso,Fossils,FALSE,5500,bells,NA,NA,Underground (dig spot),NA,NA,NA,nh,item-t-rex-torso,https://villagerdb.com/images/items/thumb/t-rex-torso.db6444d.png
6547,tabbys-photo,Tabby's Photo,Photos,NA,10,bells,40,bells,NA,NA,NA,NA,nh,NA,NA
6548,tabbys-poster,Tabby's Poster,Photos,NA,250,bells,1000,bells,NA,NA,NA,NA,nh,NA,NA
6549,tabi,Tabi,Socks,NA,300,bells,1200,bells,NA,NA,NA,NA,nh,item-tabi,https://villagerdb.com/images/items/full/tabi.34a6fda.png
6550,table-lamp,Table Lamp,Furniture,TRUE,275,bells,1100,bells,NA,NA,NA,NA,nh,item-table-lamp,https://villagerdb.com/images/items/thumb/table-lamp.dbac29b.png
6551,table-setting,Table Setting,Furniture,TRUE,180,bells,720,bells,NA,NA,NA,NA,nh,item-table-setting,https://villagerdb.com/images/items/thumb/table-setting.4a7f3c3.png
6552,table-with-cloth,Table With Cloth,Furniture,NA,1275,bells,5100,bells,NA,NA,NA,NA,nh,item-table-with-cloth,https://villagerdb.com/images/items/thumb/table-with-cloth.d24d708.png
6553,tabletop-festive-tree,Tabletop Festive Tree,Furniture,NA,930,bells,3720,bells,NA,NA,NA,NA,nh,item-tabletop-festive-tree,https://villagerdb.com/images/items/thumb/tabletop-festive-tree.f64f9bc.png
6555,tackle-bag,Tackle Bag,Accessories,NA,175,bells,700,bells,NA,NA,NA,NA,nh,item-tackle-bag,https://villagerdb.com/images/items/full/tackle-bag.7721900.png
6558,tadpole-model,Tadpole Model,Furniture,NA,300,bells,NA,NA,NA,NA,NA,NA,nh,item-tadpole-model,https://villagerdb.com/images/items/thumb/tadpole-model.0250f69.png
6559,tadpole,Tadpole,Fish,FALSE,100,bells,NA,NA,Pond (Mar-Jul),NA,NA,NA,nh,item-tadpole,https://villagerdb.com/images/items/thumb/tadpole.5342823.png
6560,tads-photo,Tad's Photo,Photos,NA,10,bells,40,bells,NA,NA,NA,NA,nh,NA,NA
6561,tads-poster,Tad's Poster,Photos,NA,250,bells,1000,bells,NA,NA,NA,NA,nh,NA,NA
6563,tailcoat,Tailcoat,Tops,NA,625,bells,2500,bells,NA,NA,NA,NA,nh,item-tailcoat,https://villagerdb.com/images/items/full/tailcoat.b120240.png
6564,tailored-jacket,Tailored Jacket,Tops,NA,350,bells,1400,bells,NA,NA,NA,NA,nh,item-tailored-jacket,https://villagerdb.com/images/items/full/tailored-jacket.3bf78be.png
6565,tailors-ticket,Tailors Ticket,Usables,NA,250,bells,NA,NA,NA,NA,NA,NA,nh,item-tailors-ticket,https://villagerdb.com/images/items/thumb/tailors-ticket.abca8a2.png
6579,tall-garden-rock,Tall Garden Rock,Furniture,NA,9000,bells,36000,bells,NA,NA,NA,NA,nh,item-tall-garden-rock,https://villagerdb.com/images/items/thumb/tall-garden-rock.6d59022.png
6584,tall-lantern,Tall Lantern,Furniture,NA,2700,bells,10800,bells,NA,NA,NA,NA,nh,item-tall-lantern,https://villagerdb.com/images/items/thumb/tall-lantern.bdb419f.png
6599,tam-o-shanter,Tam-o'-shanter,Hats,NA,500,bells,2000,bells,NA,NA,NA,NA,nh,item-tam-o-shanter,https://villagerdb.com/images/items/full/tam-o-shanter.49089a1.png
6600,tambourine,Tambourine,Tools,FALSE,375,bells,NA,NA,NA,NA,NA,NA,nh,item-tambourine,https://villagerdb.com/images/items/thumb/tambourine.dc19f0d.png
6601,tammis-photo,Tammi's Photo,Photos,NA,10,bells,40,bells,NA,NA,NA,NA,nh,NA,NA
6602,tammis-poster,Tammi's Poster,Photos,NA,250,bells,1000,bells,NA,NA,NA,NA,nh,NA,NA
6603,tammys-photo,Tammy's Photo,Photos,NA,10,bells,40,bells,NA,NA,NA,NA,nh,NA,NA
6604,tammys-poster,Tammy's Poster,Photos,NA,250,bells,1000,bells,NA,NA,NA,NA,nh,NA,NA
6611,tango-dress,Tango Dress,Dresses,NA,650,bells,2600,bells,NA,NA,NA,NA,nh,item-tango-dress,https://villagerdb.com/images/items/full/tango-dress.3c09e98.png
6612,tangys-photo,Tangy's Photo,Photos,NA,10,bells,40,bells,NA,NA,NA,NA,nh,NA,NA
6613,tangys-poster,Tangy's Poster,Photos,NA,250,bells,1000,bells,NA,NA,NA,NA,nh,NA,NA
6614,tank,Tank,Tops,NA,87,bells,350,bells,NA,NA,NA,NA,nh,item-tank,https://villagerdb.com/images/items/full/tank.69e9295.png
6615,tankless-toilet,Tankless Toilet,Furniture,TRUE,1025,bells,4100,bells,NA,NA,NA,NA,nh,item-tankless-toilet,https://villagerdb.com/images/items/thumb/tankless-toilet.6c390a3.png
6616,tanks-photo,Tank's Photo,Photos,NA,10,bells,40,bells,NA,NA,NA,NA,nh,NA,NA
6617,tanks-poster,Tank's Poster,Photos,NA,250,bells,1000,bells,NA,NA,NA,NA,nh,NA,NA
6618,tape-deck,Tape Deck,Furniture,TRUE,725,bells,2900,bells,NA,NA,NA,NA,nh,item-tape-deck,https://villagerdb.com/images/items/thumb/tape-deck.260e65f.png
6619,tapestry,Tapestry,Furniture,NA,220,bells,880,bells,NA,FALSE,NA,NA,nh,item-tapestry,https://villagerdb.com/images/items/thumb/tapestry.e23b849.png
6620,tarantula-model,Tarantula Model,Furniture,NA,24000,bells,NA,NA,NA,NA,NA,NA,nh,item-tarantula-model,https://villagerdb.com/images/items/thumb/tarantula-model.1ca8c6d.png
6621,tarantula,Tarantula,Bugs,FALSE,8000,bells,NA,NA,Ground at night (Nov-Apr),NA,NA,NA,nh,item-tarantula,https://villagerdb.com/images/items/thumb/tarantula.0a1e9f8.png
6623,tartan-check-umbrella,Tartan-check Umbrella,Umbrellas,NA,187,bells,750,bells,NA,NA,NA,NA,nh,item-tartan-check-umbrella,https://villagerdb.com/images/items/full/tartan-check-umbrella.46ec4f7.png
6627,tashas-photo,Tasha's Photo,Photos,NA,10,bells,40,bells,NA,NA,NA,NA,nh,NA,NA
6628,tashas-poster,Tasha's Poster,Photos,NA,250,bells,1000,bells,NA,NA,NA,NA,nh,NA,NA
6630,tatami-bed,Tatami Bed,Furniture,TRUE,700,bells,2800,bells,Nook's Cranny,NA,NA,NA,nh,item-tatami-bed,https://villagerdb.com/images/items/thumb/tatami-bed.11638cd.png
6632,tatami-flooring,Tatami Flooring,Flooring,NA,550,bells,2200,bells,NA,NA,NA,NA,nh,NA,NA
6633,tatami-mat,Tatami Mat,Flooring,NA,375,bells,1500,bells,NA,NA,NA,NA,nh,NA,NA
6634,tatami,Tatami,Flooring,NA,550,bells,2200,bells,NA,NA,NA,NA,nh,NA,NA
6635,taurus-bathtub,Taurus Bathtub,Furniture,NA,12350,bells,49400,bells,NA,NA,NA,NA,nh,item-taurus-bathtub,https://villagerdb.com/images/items/thumb/taurus-bathtub.124ca4d.png
6636,taurus-fragment,Taurus Fragment,Usables,NA,500,bells,NA,NA,NA,NA,NA,NA,nh,item-taurus-fragment,https://villagerdb.com/images/items/thumb/taurus-fragment.e042672.png
6637,tea-set,Tea Set,Furniture,TRUE,250,bells,1000,bells,Nook's Cranny,TRUE,NA,NA,nh,item-tea-set,https://villagerdb.com/images/items/thumb/tea-set.4082ba7.png
6638,tea-table,Tea Table,Furniture,FALSE,1440,bells,NA,NA,NA,TRUE,12,hardwood,nh,item-tea-table,https://villagerdb.com/images/items/thumb/tea-table.d177a9b.png
6643,teacup-ride,Teacup Ride,Furniture,FALSE,25000,bells,100000,bells,NA,NA,NA,NA,nh,item-teacup-ride,https://villagerdb.com/images/items/thumb/teacup-ride.58759ef.png
6646,teddys-photo,Teddy's Photo,Photos,NA,10,bells,40,bells,NA,NA,NA,NA,nh,NA,NA
6647,teddys-poster,Teddy's Poster,Photos,NA,250,bells,1000,bells,NA,NA,NA,NA,nh,NA,NA
6648,tee-dress,Tee Dress,Dresses,NA,375,bells,1500,bells,NA,NA,NA,NA,nh,item-tee-dress,https://villagerdb.com/images/items/full/tee-dress.9b4fef9.png
6649,tee-parka-combo,Tee-parka Combo,Tops,TRUE,350,bells,1400,bells,Able Sisters,NA,NA,NA,nh,item-tee-parka-combo,https://villagerdb.com/images/items/full/tee-parka-combo.8cfa16b.png
6650,telescope,Telescope,Furniture,TRUE,1440,bells,5600,bells,Nook's Cranny,NA,NA,NA,nh,item-telescope,https://villagerdb.com/images/items/thumb/telescope.0499b57.png
6653,tennis-skirt,Tennis Skirt,Bottoms,NA,360,bells,1440,bells,NA,NA,NA,NA,nh,item-tennis-skirt,https://villagerdb.com/images/items/full/tennis-skirt.7ce072a.png
6654,tennis-sweater,Tennis Sweater,Tops,NA,360,bells,1440,bells,NA,NA,NA,NA,nh,item-tennis-sweater,https://villagerdb.com/images/items/full/tennis-sweater.a693dd5.png
6655,tennis-table,Tennis Table,Furniture,NA,11000,bells,44000,bells,NA,NA,NA,NA,nh,item-tennis-table,https://villagerdb.com/images/items/thumb/tennis-table.e538371.png
6661,termite-mound,Termite Mound,Furniture,NA,550,bells,2200,bells,NA,NA,NA,NA,nh,item-termite-mound,https://villagerdb.com/images/items/thumb/termite-mound.4705117.png
6663,terra-cotta-flooring,Terra-cotta Flooring,Flooring,TRUE,450,bells,1800,bells,NA,NA,NA,NA,nh,NA,NA
6665,terrarium,Terrarium,Furniture,FALSE,1740,bells,6960,bells,NA,TRUE,12,clump-of-weeds,nh,item-terrarium,https://villagerdb.com/images/items/thumb/terrarium.debbd25.png
6665,terrarium,Terrarium,Furniture,FALSE,1740,bells,6960,bells,NA,TRUE,2,iron-nugget,nh,item-terrarium,https://villagerdb.com/images/items/thumb/terrarium.debbd25.png
6666,terry-cloth-do-rag,Terry-cloth Do-rag,Hats,NA,122,bells,490,bells,NA,NA,NA,NA,nh,item-terry-cloth-do-rag,https://villagerdb.com/images/items/full/terry-cloth-do-rag.4b26271.png
6667,terry-cloth-nightcap,Terry-cloth Nightcap,Hats,NA,210,bells,840,bells,NA,NA,NA,NA,nh,item-terry-cloth-nightcap,https://villagerdb.com/images/items/full/terry-cloth-nightcap.f7772bb.png
6668,terry-cloth-nightgown,Terry-cloth Nightgown,Tops,NA,360,bells,1440,bells,NA,NA,NA,NA,nh,item-terry-cloth-nightgown,https://villagerdb.com/images/items/full/terry-cloth-nightgown.8385854.png
6669,terry-cloth-shorts,Terry-cloth Shorts,Bottoms,NA,315,bells,1260,bells,NA,NA,NA,NA,nh,item-terry-cloth-shorts,https://villagerdb.com/images/items/full/terry-cloth-shorts.725459a.png
6670,terry-cloth-socks,Terry-cloth Socks,Socks,TRUE,150,bells,600,bells,NA,NA,NA,NA,nh,item-terry-cloth-socks,https://villagerdb.com/images/items/full/terry-cloth-socks.cda8726.png
6671,texs-photo,Tex's Photo,Photos,NA,10,bells,40,bells,NA,NA,NA,NA,nh,NA,NA
6672,texs-poster,Tex's Poster,Photos,NA,250,bells,1000,bells,NA,NA,NA,NA,nh,NA,NA
6673,text-shirt,Text Shirt,Tops,NA,200,bells,800,bells,NA,NA,NA,NA,nh,item-text-shirt,https://villagerdb.com/images/items/full/text-shirt.f73e292.png
6674,the-k-funk,The K. Funk,Music,NA,800,bells,3200,bells,NA,NA,NA,NA,nh,NA,NA
6679,thick-stripes-shirt,Thick-stripes Shirt,Tops,NA,280,bells,1120,bells,NA,NA,NA,NA,nh,item-thick-stripes-shirt,https://villagerdb.com/images/items/full/thick-stripes-shirt.1e8f13c.png
6680,thiefs-costume,Thief's Costume,Tops,TRUE,650,bells,2600,bells,Able Sisters,NA,NA,NA,nh,item-thiefs-costume,https://villagerdb.com/images/items/full/thiefs-costume.ad28a1c.png
6681,thread-worn-sweater,Thread-worn Sweater,Tops,TRUE,245,bells,980,bells,NA,NA,NA,NA,nh,item-thread-worn-sweater,https://villagerdb.com/images/items/full/thread-worn-sweater.17ecf2f.png
6684,three-ball-tee,Three-ball Tee,Tops,NA,140,bells,560,bells,NA,NA,NA,NA,nh,item-three-ball-tee,https://villagerdb.com/images/items/full/three-ball-tee.d735ae6.png
6686,three-quarter-sweatpants,Three-quarter Sweatpants,Bottoms,TRUE,275,bells,1100,bells,Able Sisters,NA,NA,NA,nh,item-three-quarter-sweatpants,https://villagerdb.com/images/items/full/three-quarter-sweatpants.7fecf84.png
6687,three-tiered-snowperson,Three-tiered Snowperson,Furniture,NA,7420,bells,29680,bells,NA,NA,NA,NA,nh,item-three-tiered-snowperson,https://villagerdb.com/images/items/thumb/three-tiered-snowperson.6ecee4e.png
6689,throwback-container,Throwback Container,Furniture,NA,500,bells,2000,bells,NA,NA,NA,NA,nh,item-throwback-container,https://villagerdb.com/images/items/thumb/throwback-container.2164040.png
6690,throwback-dino-screen,Throwback Dino Screen,Furniture,TRUE,900,bells,3600,bells,Nook's Cranny,NA,NA,NA,nh,item-throwback-dino-screen,https://villagerdb.com/images/items/thumb/throwback-dino-screen.8cc1a74.png
6691,throwback-gothic-mirror,Throwback Gothic Mirror,Furniture,TRUE,450,bells,1800,bells,Nook's Cranny,NA,NA,NA,nh,item-throwback-gothic-mirror,https://villagerdb.com/images/items/thumb/throwback-gothic-mirror.1dc2603.png
6692,throwback-hat-table,Throwback Hat Table,Furniture,TRUE,950,bells,3800,bells,Nook's Cranny,NA,NA,NA,nh,item-throwback-hat-table,https://villagerdb.com/images/items/thumb/throwback-hat-table.29dcd04.png
6693,throwback-mitt-chair,Throwback Mitt Chair,Furniture,TRUE,350,bells,1400,bells,NA,NA,NA,NA,nh,item-throwback-mitt-chair,https://villagerdb.com/images/items/thumb/throwback-mitt-chair.69fd035.png
6694,throwback-race-car-bed,Throwback Race-car Bed,Furniture,NA,950,bells,3800,bells,NA,NA,NA,NA,nh,item-throwback-race-car-bed,https://villagerdb.com/images/items/thumb/throwback-race-car-bed.10a5b55.png
6695,throwback-rocket,Throwback Rocket,Furniture,TRUE,1475,bells,5900,bells,Nook's Cranny,NA,NA,NA,nh,item-throwback-rocket,https://villagerdb.com/images/items/thumb/throwback-rocket.946e8d8.png
6696,throwback-skull-radio,Throwback Skull Radio,Furniture,TRUE,800,bells,3200,bells,Nook's Cranny,NA,NA,NA,nh,item-throwback-skull-radio,https://villagerdb.com/images/items/thumb/throwback-skull-radio.2b3c5de.png
6697,throwback-wall-clock,Throwback Wall Clock,Furniture,TRUE,1050,bells,4200,bells,NA,NA,NA,NA,nh,item-throwback-wall-clock,https://villagerdb.com/images/items/thumb/throwback-wall-clock.2b0c133.png
6698,throwback-wrestling-figure,Throwback Wrestling Figure,Furniture,TRUE,350,bells,1400,bells,Nook's Cranny,NA,NA,NA,nh,item-throwback-wrestling-figure,https://villagerdb.com/images/items/thumb/throwback-wrestling-figure.da64d13.png
6700,tiara-hair,Tiara Hair,Hats,NA,735,bells,2940,bells,NA,NA,NA,NA,nh,item-tiara-hair,https://villagerdb.com/images/items/full/tiara-hair.a724329.png
6701,tiara,Tiara,Hats,NA,1075,bells,4300,bells,NA,NA,NA,NA,nh,item-tiara,https://villagerdb.com/images/items/full/tiara.0a40db7.png
6702,tias-photo,Tia's Photo,Photos,NA,10,bells,40,bells,NA,NA,NA,NA,nh,NA,NA
6703,tias-poster,Tia's Poster,Photos,NA,250,bells,1000,bells,NA,NA,NA,NA,nh,NA,NA
6704,tie-dye-shirt,Tie-dye Shirt,Tops,NA,200,bells,800,bells,NA,NA,NA,NA,nh,item-tie-dye-shirt,https://villagerdb.com/images/items/full/tie-dye-shirt.ec66476.png
6705,tie-dye-skirt,Tie-dye Skirt,Bottoms,NA,315,bells,1260,bells,NA,NA,NA,NA,nh,item-tie-dye-skirt,https://villagerdb.com/images/items/full/tie-dye-skirt.ace811a.png
6706,tiered-skirt,Tiered Skirt,Bottoms,NA,300,bells,1200,bells,NA,NA,NA,NA,nh,item-tiered-skirt,https://villagerdb.com/images/items/full/tiered-skirt.b089046.png
6707,tiffanys-photo,Tiffany's Photo,Photos,NA,10,bells,40,bells,NA,NA,NA,NA,nh,NA,NA
6708,tiffanys-poster,Tiffany's Poster,Photos,NA,250,bells,1000,bells,NA,NA,NA,NA,nh,NA,NA
6709,tiger-beetle-model,Tiger Beetle Model,Furniture,NA,4500,bells,NA,NA,NA,NA,NA,NA,nh,item-tiger-beetle-model,https://villagerdb.com/images/items/thumb/tiger-beetle-model.b650b2a.png
6710,tiger-beetle,Tiger Beetle,Bugs,FALSE,1500,bells,NA,NA,On ground (Feb-Oct),NA,NA,NA,nh,item-tiger-beetle,https://villagerdb.com/images/items/thumb/tiger-beetle.1545c7c.png
6711,tiger-butterfly-model,Tiger Butterfly Model,Furniture,NA,720,bells,NA,NA,NA,NA,NA,NA,nh,item-tiger-butterfly-model,https://villagerdb.com/images/items/thumb/tiger-butterfly-model.bcd9b63.png
6712,tiger-butterfly,Tiger Butterfly,Bugs,FALSE,240,bells,NA,NA,Around flowers (Mar-Sept),NA,NA,NA,nh,item-tiger-butterfly,https://villagerdb.com/images/items/thumb/tiger-butterfly.6ab6b07.png
6713,tiger-face-tee-dress,Tiger-face Tee Dress,Dresses,NA,300,bells,1200,bells,NA,NA,NA,NA,nh,item-tiger-face-tee-dress,https://villagerdb.com/images/items/full/tiger-face-tee-dress.36831e5.png
6714,tiger-jacket,Tiger Jacket,Tops,NA,437,bells,1750,bells,NA,NA,NA,NA,nh,item-tiger-jacket,https://villagerdb.com/images/items/full/tiger-jacket.b3d05f7.png
6717,tiger-print-flooring,Tiger-print Flooring,Flooring,NA,325,bells,1300,bells,NA,NA,NA,NA,nh,NA,NA
6721,tight-knit-sweater,Tight-knit Sweater,Tops,TRUE,200,bells,800,bells,Able Sisters,NA,NA,NA,nh,item-tight-knit-sweater,https://villagerdb.com/images/items/full/tight-knit-sweater.dd60dc4.png
6722,tight-punk-outfit,Tight Punk Outfit,Dresses,NA,480,bells,1920,bells,NA,NA,NA,NA,nh,item-tight-punk-outfit,https://villagerdb.com/images/items/full/tight-punk-outfit.02cfa3e.png
6724,tiki-torch,Tiki Torch,Furniture,FALSE,650,bells,NA,NA,NA,FALSE,5,tree-branch,nh,item-tiki-torch,https://villagerdb.com/images/items/thumb/tiki-torch.16fe492.png
6724,tiki-torch,Tiki Torch,Furniture,FALSE,650,bells,NA,NA,NA,FALSE,5,wood,nh,item-tiki-torch,https://villagerdb.com/images/items/thumb/tiki-torch.16fe492.png
6725,tilapia-model,Tilapia Model,Furniture,NA,2400,bells,NA,NA,NA,NA,NA,NA,nh,item-tilapia-model,https://villagerdb.com/images/items/thumb/tilapia-model.5d9ceda.png
6726,tilapia,Tilapia,Fish,FALSE,800,bells,NA,NA,NA,NA,NA,NA,nh,item-tilapia,https://villagerdb.com/images/items/thumb/tilapia.f11ce33.png
6729,timber-doorplate,Timber Doorplate,Furniture,NA,400,bells,1600,bells,NA,NA,2,wood,nh,item-timber-doorplate,https://villagerdb.com/images/items/thumb/timber-doorplate.3ff810b.png
6729,timber-doorplate,Timber Doorplate,Furniture,NA,400,bells,1600,bells,NA,NA,1,pink-roses,nh,item-timber-doorplate,https://villagerdb.com/images/items/thumb/timber-doorplate.3ff810b.png
6730,timbras-photo,Timbra's Photo,Photos,NA,10,bells,40,bells,NA,NA,NA,NA,nh,NA,NA
6731,timbras-poster,Timbra's Poster,Photos,NA,250,bells,1000,bells,NA,NA,NA,NA,nh,NA,NA
6733,timer,Timer,Tools,FALSE,210,bells,NA,NA,NA,NA,NA,NA,nh,item-timer,https://villagerdb.com/images/items/thumb/timer.1a9497e.png
6734,timmys-poster,Timmy's Poster,Photos,NA,250,bells,1000,bells,NA,NA,NA,NA,nh,NA,NA
6737,tin-bucket,Tin Bucket,Furniture,TRUE,250,bells,1000,bells,Nook's Cranny,NA,NA,NA,nh,item-tin-bucket,https://villagerdb.com/images/items/thumb/tin-bucket.585298b.png
6741,tiny-library,Tiny Library,Furniture,NA,1035,bells,4140,bells,NA,TRUE,3,book,nh,item-tiny-library,https://villagerdb.com/images/items/thumb/tiny-library.94d2a32.png
6741,tiny-library,Tiny Library,Furniture,NA,1035,bells,4140,bells,NA,TRUE,5,wood,nh,item-tiny-library,https://villagerdb.com/images/items/thumb/tiny-library.94d2a32.png
6742,tiny-shades,Tiny Shades,Accessories,NA,275,bells,1100,bells,NA,NA,NA,NA,nh,item-tiny-shades,https://villagerdb.com/images/items/full/tiny-shades.db33152.png
6743,tippers-photo,Tipper's Photo,Photos,NA,10,bells,40,bells,NA,NA,NA,NA,nh,NA,NA
6744,tippers-poster,Tipper's Poster,Photos,NA,250,bells,1000,bells,NA,NA,NA,NA,nh,NA,NA
6745,tire-stack,Tire Stack,Furniture,FALSE,60,bells,NA,NA,NA,TRUE,3,old-tire,nh,item-tire-stack,https://villagerdb.com/images/items/thumb/tire-stack.1adb3d9.png
6746,tire-toy,Tire Toy,Furniture,FALSE,20,bells,NA,NA,NA,TRUE,1,old-tire,nh,item-tire-toy,https://villagerdb.com/images/items/thumb/tire-toy.52d85df.png
6748,tissue-box,Tissue Box,Furniture,TRUE,45,bells,180,bells,Nook's Cranny,NA,NA,NA,nh,item-tissue-box,https://villagerdb.com/images/items/thumb/tissue-box.9c7e8d7.png
6749,to-the-edge,To The Edge,Music,NA,800,bells,3200,bells,NA,NA,NA,NA,nh,NA,NA
6751,toad-parasol,Toad Parasol,Umbrellas,NA,187,bells,750,bells,NA,NA,NA,NA,nh,item-toad-parasol,https://villagerdb.com/images/items/full/toad-parasol.cca4c66.png
6755,toga,Toga,Dresses,NA,630,bells,2520,bells,NA,NA,NA,NA,nh,item-toga,https://villagerdb.com/images/items/full/toga.3a99397.png
6756,toilet-cleaning-set,Toilet-cleaning Set,Furniture,TRUE,167,bells,670,bells,Nook's Cranny,NA,NA,NA,nh,item-toilet-cleaning-set,https://villagerdb.com/images/items/thumb/toilet-cleaning-set.4c673e8.png
6757,toilet,Toilet,Furniture,TRUE,1100,bells,4400,bells,Nook's Cranny,NA,NA,NA,nh,item-toilet,https://villagerdb.com/images/items/thumb/toilet.4d13109.png
6759,tom-nooks-poster,Tom Nook's Poster,Photos,NA,250,bells,1000,bells,NA,NA,NA,NA,nh,NA,NA
6761,tommys-poster,Tommy's Poster,Photos,NA,250,bells,1000,bells,NA,NA,NA,NA,nh,NA,NA
6762,toms-photo,Tom's Photo,Photos,NA,10,bells,40,bells,NA,NA,NA,NA,nh,NA,NA
6763,toms-poster,Tom's Poster,Photos,NA,250,bells,1000,bells,NA,NA,NA,NA,nh,NA,NA
6765,tool-bag,Tool Bag,Accessories,NA,227,bells,910,bells,NA,NA,NA,NA,nh,item-tool-bag,https://villagerdb.com/images/items/full/tool-bag.e91f574.png
6766,tool-cart,Tool Cart,Furniture,NA,600,bells,2400,bells,NA,NA,NA,NA,nh,item-tool-cart,https://villagerdb.com/images/items/thumb/tool-cart.0409563.png
6767,tool-shelf,Tool Shelf,Furniture,TRUE,1825,bells,7300,bells,Nook's Cranny,NA,NA,NA,nh,item-tool-shelf,https://villagerdb.com/images/items/thumb/tool-shelf.e0f4c2e.png
6769,toolbox,Toolbox,Furniture,NA,450,bells,1800,bells,NA,NA,NA,NA,nh,item-toolbox,https://villagerdb.com/images/items/thumb/toolbox.66c068f.png
6771,top-coat,Top Coat,Tops,TRUE,500,bells,2000,bells,Able Sisters,NA,NA,NA,nh,item-top-coat,https://villagerdb.com/images/items/full/top-coat.24ede35.png
6772,top-hat,Top Hat,Hats,NA,525,bells,2100,bells,NA,NA,NA,NA,nh,item-top-hat,https://villagerdb.com/images/items/full/top-hat.da40af2.png
6775,torn-pants,Torn Pants,Bottoms,NA,10,bells,40,bells,NA,NA,NA,NA,nh,item-torn-pants,https://villagerdb.com/images/items/full/torn-pants.5e67117.png
6776,tortimers-poster,Tortimer's Poster,Photos,NA,250,bells,1000,bells,NA,NA,NA,NA,nh,NA,NA
6777,tortoise-specs,Tortoise Specs,Accessories,TRUE,260,bells,1040,bells,NA,NA,NA,NA,nh,item-tortoise-specs,https://villagerdb.com/images/items/full/tortoise-specs.6cf6051.png
