id,name,macroarea,latitude,longitude,iso639p3code,countries,is_isolate,family_id
skep1238,Skepi Creole Dutch,South America,6.05191,-58.5626,skw,GY,FALSE,indo1319
zeeu1238,Zeeuws,Eurasia,51.4981,3.85428,zea,NL,FALSE,indo1319
oorl1238,Oorlams,Africa,-28.38447,23.01446,oor,ZA,FALSE,indo1319
afri1274,Afrikaans,Africa,-31.63272,20.46356,afr,BW;MZ;NA;ZA;ZM;ZW,FALSE,indo1319
nort2627,Eastern Low German,Eurasia,53.115373,12.391439,nds,DE,FALSE,indo1319
plau1238,Plautdietsch,North America,49.578028,-109.353868,pdt,CA,FALSE,indo1319
west2356,Westphalic,Eurasia,51.459,7.499,wep,DE,FALSE,indo1319
east2290,Eastphalian,Eurasia,52.117901,10.005723,NA,DE,FALSE,indo1319
ters1236,Terschelling Frisian,Eurasia,53.4,5.316667,NA,NL,FALSE,indo1319
west2354,Western Frisian,Eurasia,53.143,5.86091,fry,NL,FALSE,indo1319
east2834,Irish Anglo-Norman,Eurasia,52.2496,-6.6488,yol,IE,FALSE,indo1319
midd1317,Middle English,Eurasia,51.65,-1.11,enm,GB,FALSE,indo1319
zull1239,Zul,Africa,10.22572,9.58254,zlu,NG,FALSE,afro1255
lund1276,Dir-Nyamzak-Mbarimi,Africa,10.16017,9.7391,nzr,NG,FALSE,afro1255
kwaa1269,Kwaami,Africa,10.4141,11.0192,ksq,NG,FALSE,afro1255
kutt1236,Kutto,Africa,10.7074,11.4953,kpa,NG,FALSE,afro1255
geru1240,Geruma,Africa,10.4775,9.78484,gea,NG,FALSE,afro1255
gera1246,Gera,Africa,10.4331,10.12,gew,NG,FALSE,afro1255
deno1239,Deno,Africa,10.63147,10.43937,dbb,NG,FALSE,afro1255
kubi1239,Kubi,Africa,10.6274,10.2746,kof,NG,FALSE,afro1255
bora1271,Borana-Arsi-Guji Oromo,Africa,1.05676,37.882,gax,ET;KE;SO,FALSE,afro1255
suda1236,Sudanese Arabic,Africa,17.8021,33.3179,apd,CF;EG;ER;ET;LY;SD;TD,FALSE,afro1255
suda1237,South Sudanese Creole Arabic,Africa,5.654,28.774,pga,SS,FALSE,afro1255
nubi1253,Nubi,Africa,-0.183215,34.7552,kcn,CD;KE;SS;UG;US,FALSE,afro1255
clas1253,Classical Mandaic,Eurasia,36.1203,49.5659,myz,IR,FALSE,afro1255
nucl1706,Neo-Mandaic,Eurasia,31.3443,48.8128,mid,AU;IQ;IR;US,FALSE,afro1255
woro1256,Worodougou,Africa,8.23453,-6.72244,jud,CI,FALSE,mand1469
maho1249,Mahou,Africa,8.3548,-7.57109,mxx,CI;GN,FALSE,mand1469
woje1238,Wojenaka,Africa,9.72582,-7.6104,jod,CI;GN;ML,FALSE,mand1469
east2426,Eastern Maninkakan,Africa,9.33048,-10.5394,emk,CI;GN;LR;ML;SL,FALSE,mand1469
sank1253,Sankaran Maninka,Africa,10.0962,-10.569,msc,GN;SL,FALSE,mand1469
xaas1235,Xaasongaxango,Africa,14.1,-10.95,kao,GM;ML;SN,FALSE,mand1469
jaha1245,Jahanka,Africa,11.5399,-12.7262,jad,GN;ML,FALSE,mand1469
west2500,Western Maninkakan,Africa,13.5677,-12.8009,mlq,GM;GN;GW;ML;MR;SN,FALSE,mand1469
kita1249,Kita Maninkakan,Africa,13.1798,-9.49151,mwk,GN;ML,FALSE,mand1469
kago1248,Kagoro,Africa,14.0546,-9.96404,xkg,ML,FALSE,mand1469
laoo1244,Lao,Eurasia,19,102.46,lao,KH;LA;TH,FALSE,taik1256
sout2746,Southern Thai,Eurasia,6.85668,99.7031,sou,MM;MY;TH,FALSE,taik1256
thai1261,Thai,Eurasia,14.192,100.671,tha,KH;MM;TH,FALSE,taik1256
phut1244,Phu Thai,Eurasia,17.7544966667,104.684233333,pht,LA;TH;VN,FALSE,taik1256
phua1239,Phuan,Eurasia,17.5207,102.191,phu,LA;TH,FALSE,taik1256
kheh1237,Khehek,Papunesia,-2.06626,146.746,tlx,PG,FALSE,aust1307
liku1243,Likum,Papunesia,-2.16157,146.695,lib,PG,FALSE,aust1307
kurt1250,Kurti,Papunesia,-2.01187,147.036,ktm,PG,FALSE,aust1307
eluu1241,Elu,Papunesia,-1.99841,147.101,elu,PG,FALSE,aust1307
vaoo1237,Vao-Vovo,Papunesia,-15.898299,167.309973,vao,VU,FALSE,aust1307
mpot1241,Mpotovoro,Papunesia,-15.8988,167.232,mvt,VU,FALSE,aust1307
bign1238,Big Nambas,Papunesia,-16.0903,167.239,nmb,VU,FALSE,aust1307
mara1399,Maragus,Papunesia,-16.0695,167.33,mrs,VU,FALSE,aust1307
maee1241,Tirax,Papunesia,-15.9914,167.288,mme,VU,FALSE,aust1307
labo1244,Ninde,Papunesia,-16.4291,167.442,mwi,VU,FALSE,aust1307
nati1244,Nati,Papunesia,-16.468709,167.496054,NA,VU,FALSE,aust1307
dixo1238,Dixon Reef,Papunesia,-16.3267,167.516,dix,VU,FALSE,aust1307
navw1234,Navwien,Papunesia,-16.502947,167.554419,NA,VU,FALSE,aust1307
lete1241,Letemboi-Repanbitip,Papunesia,-16.4339,167.566,nms,VU,FALSE,aust1307
nasa1240,Nasarian,Papunesia,-16.3497,167.414,nvh,VU,FALSE,aust1307
katb1237,Avava,Papunesia,-16.2701,167.484,tmb,VU,FALSE,aust1307
unua1237,Unua,Papunesia,-16.2638,167.599,onu,VU,FALSE,aust1307
rere1240,Rerep,Papunesia,-16.2934,167.651,pgk,VU,FALSE,aust1307
mask1242,Maskelynes,Papunesia,-16.5073,167.818,klv,VU,FALSE,aust1307
bwen1239,Bwenelang,Papunesia,-16.338946,167.660849,NA,VU,FALSE,aust1307
port1286,Daakie,Papunesia,-16.3083,168.046,ptv,VU,FALSE,aust1307
daka1243,Dakaka,Papunesia,-16.2696,168.013,bpa,VU,FALSE,aust1307
tang1347,Movono,Papunesia,-15.5643,166.958,tgp,VU,FALSE,aust1307
arak1252,Araki,Papunesia,-15.632997,166.952542,akr,VU,FALSE,aust1307
butm1237,Farafi,Papunesia,-15.3353,167.034,bnr,VU,FALSE,aust1307
tamb1253,Tambotalo,Papunesia,-15.5004,167.139,tls,VU,FALSE,aust1307
polo1242,Polonombauk,Papunesia,-15.4653,167.09,plb,VU,FALSE,aust1307
mafe1237,Mafea,Papunesia,-15.4316,167.241,mkv,VU,FALSE,aust1307
tutu1241,Tutuba,Papunesia,-15.580667,167.268889,tmi,VU,FALSE,aust1307
pwap1237,Pwapwa,Papunesia,-20.8133,164.556,pop,NC,FALSE,aust1307
pwaa1237,Pwaamei,Papunesia,-20.8442,164.77,pme,NC,FALSE,aust1307
caac1237,Caac,Papunesia,-20.4114,164.578,msq,NC,FALSE,aust1307
nyal1254,Belep,Papunesia,-19.72,163.66,yly,NC,FALSE,aust1307
bala1316,Balade,Papunesia,-20.25,164.2,NA,NC,FALSE,aust1307
arha1237,Arhâ,Papunesia,-21.2866,165.273,aqr,NC,FALSE,aust1307
ajie1238,Ajië,Papunesia,-21.3029,165.468,aji,NC,FALSE,aust1307
arho1237,Arhö,Papunesia,-21.3183,165.161,aok,NC,FALSE,aust1307
maia1251,Maiadomu,Papunesia,-9.47132,150.76,mzz,PG,FALSE,aust1307
iama1237,Iamalele,Papunesia,-9.45005,150.573,yml,PG,FALSE,aust1307
idun1242,Iduna,Papunesia,-9.34361,150.24,viv,PG,FALSE,aust1307
bwai1242,Bwaidoka,Papunesia,-9.51158,150.297,bwd,PG,FALSE,aust1307
mwat1237,Mwatebu,Papunesia,-10.0271,151.066,mwa,PG,FALSE,aust1307
buna1276,Bunama,Papunesia,-10.0761,151.066,bdd,PG,FALSE,aust1307
bose1237,Boselewa,Papunesia,-9.44763,150.693,bwf,PG,FALSE,aust1307
gale1257,Galeya,Papunesia,-9.54137,150.836,gar,PG,FALSE,aust1307
ubir1237,Ubir,Papunesia,-9.59044,149.396,ubr,PG,FALSE,aust1307
arif1239,Arifama-Miniafia,Papunesia,-9.15565,149.246,aai,PG,FALSE,aust1307
kani1281,Kaninuwa,Papunesia,-9.23148,150.253,wat,PG,FALSE,aust1307
mina1269,Minaveha,Papunesia,-9.59922,150.501,mvn,PG,FALSE,aust1307
lala1268,Lala,Papunesia,-8.93195,146.749,nrz,PG,FALSE,aust1307
meke1243,Mekeo,Papunesia,-8.23853,146.586,mek,PG,FALSE,aust1307
tour1243,Toura (Papua New Guinea),Papunesia,-9.10008,146.988,don,PG,FALSE,aust1307
waim1251,Waima,Papunesia,-8.67145,146.544,rro,PG,FALSE,aust1307
kuni1263,Kuni,Papunesia,-8.66368,146.874,kse,PG,FALSE,aust1307
keap1239,Keapara,Papunesia,-10.1342,147.95,khz,PG,FALSE,aust1307
hula1239,Hula,Papunesia,-9.99427,147.705,hul,PG,FALSE,aust1307
bina1271,Bina (Papua New Guinea),Papunesia,-10.2667,149.661,bmn,PG,FALSE,aust1307
mago1248,Magori,Papunesia,-10.2321,149.26,zgr,PG,FALSE,aust1307
yoba1237,Yoba,Papunesia,-10.2167,149.283,yob,PG,FALSE,aust1307
kili1267,Kilivila,Papunesia,-8.72574,151.072,kij,PG,FALSE,aust1307
muyu1244,Muyuw,Papunesia,-9.195,152.731,myw,PG,FALSE,aust1307
kuan1248,Kuanua,Papunesia,-4.30986,152.114,ksd,PG,FALSE,aust1307
mini1251,Minigir,Papunesia,-4.31803,152.005,vmg,PG,FALSE,aust1307
gura1254,Guramalum,Papunesia,-4.26666,152.933,grz,PG,FALSE,aust1307
solo1257,Solos,Papunesia,-5.41042,154.624,sol,PG,FALSE,aust1307
lawu1237,Lawunuia,Papunesia,-6.15201,155.129,tgi,PG,FALSE,aust1307
bann1247,Bannoni,Papunesia,-6.23061,155.128,bcm,PG,FALSE,aust1307
tora1259,Torau,Papunesia,-6.19922,155.496,ttu,PG,FALSE,aust1307
urua1242,Uruava,Papunesia,-6.23314,155.573,urv,PG,FALSE,aust1307
mono1273,Mono-Alu,Papunesia,-7.05102,155.76,mte,SB,FALSE,aust1307
zaba1237,Zabana,Papunesia,-7.74311,158.753,kji,SB,FALSE,aust1307
lagh1246,Laghu,Papunesia,-8.00509,158.961,lgb,SB,FALSE,aust1307
kazu1245,Kazukuru,Papunesia,-8.23886,157.687,kzk,SB,FALSE,aust1307
sobe1238,Sobei,Papunesia,-1.86998,138.75,sob,ID,FALSE,aust1307
liki1241,Liki,Papunesia,-1.60652,138.731,lio,ID,FALSE,aust1307
kaie1237,Kaiep,Papunesia,-3.70524,143.884,kbw,PG,FALSE,aust1307
tere1276,Terebu,Papunesia,-3.68721,143.835,trb,PG,FALSE,aust1307
kiss1246,Kis,Papunesia,-3.83909,143.96,kis,PG,FALSE,aust1307
woge1237,Wogeo,Papunesia,-3.20238,144.089,woc,PG,FALSE,aust1307
biem1237,Biem,Papunesia,-3.61342,144.816,bmc,PG,FALSE,aust1307
tuml1238,Tumleo,Papunesia,-3.14955,142.346,tmq,PG,FALSE,aust1307
kapp1237,Kap,Papunesia,-3.28761,142.659,ykm,PG,FALSE,aust1307
sera1260,Sera,Papunesia,-2.9854,141.951,sry,PG,FALSE,aust1307
mutu1242,Mutu,Papunesia,-5.79405,148.014,tuc,PG,FALSE,aust1307
gitu1237,Gitua,Papunesia,-6.0151,147.485,ggt,PG,FALSE,aust1307
kove1237,Kove,Papunesia,-5.58623,149.63,kvc,PG,FALSE,aust1307
lusi1240,Lusi,Papunesia,-5.55033,149.148,khl,PG,FALSE,aust1307
meng1267,Mengen,Papunesia,-5.47036,151.373,mee,PG,FALSE,aust1307
mamu1254,Mamusi,Papunesia,-5.84776,151.033,kdf,PG,FALSE,aust1307
lamo1244,Lamogai,Papunesia,-5.87071,149.321,lmg,PG,FALSE,aust1307
mouk1239,Mouk-Aria,Papunesia,-5.71155,149.158,mwh,PG,FALSE,aust1307
arib1241,Aribwatsa,Papunesia,-6.72266,146.991,laz,PG,FALSE,aust1307
arib1240,Aribwaung,Papunesia,-6.65252,146.919,ylu,PG,FALSE,aust1307
duwe1237,Duwet,Papunesia,-6.45752,146.841,gve,PG,FALSE,aust1307
wamp1248,Wampur,Papunesia,-6.33644,146.126,waz,PG,FALSE,aust1307
mari1429,Mari (Madang Province),Papunesia,-5.97399,145.828,hob,PG,FALSE,aust1307
sara1323,Sarasira,Papunesia,-6.18,146.4,zsa,PG,FALSE,aust1307
suku1264,Sukurum,Papunesia,-6.28,146.34187,zsu,PG,FALSE,aust1307
mapo1242,Mapos Buang,Papunesia,-6.86672,146.774,bzh,PG,FALSE,aust1307
mang1404,Mangga Buang,Papunesia,-6.99891,146.685,mmo,PG,FALSE,aust1307
gora1262,Gorakor,Papunesia,-6.85564,146.579,goc,PG,FALSE,aust1307
nuku1260,Nukuoro,Papunesia,3.84,154.975,nkr,FM,FALSE,aust1307
kapi1249,Kapingamarangi,Papunesia,1.039166,154.797223,kpg,FM,FALSE,aust1307
sika1261,Sikaiana,Papunesia,-8.37701,162.72522,sky,SB,FALSE,aust1307
futu1245,Futuna-Aniwa,Papunesia,-19.5303,170.215,fut,VU,FALSE,aust1307
mele1250,Mele-Fila,Papunesia,-17.6841,168.275,mxe,VU,FALSE,aust1307
puka1242,Pukapuka,Papunesia,-10.91,-165.83,pkp,CK;NZ,FALSE,aust1307
ulit1238,Ulithian,Papunesia,9.961388,139.603611,uli,FM,FALSE,aust1307
mapi1250,Mapia,Papunesia,0.908889,134.304722,mpy,ID,FALSE,aust1307
wole1240,Woleaian,Papunesia,7.37957,143.916,woe,FM,FALSE,aust1307
fata1245,Fataleka,Papunesia,-8.59041,160.861,far,SB,FALSE,aust1307
lauu1247,Lau,Papunesia,-8.51018,160.872,llu,SB,FALSE,aust1307
bael1237,Baelelea,Papunesia,-8.41627,160.721,bvc,SB,FALSE,aust1307
toab1237,To'abaita,Papunesia,-8.39233,160.619,mlu,SB,FALSE,aust1307
baeg1237,Baeggu,Papunesia,-8.49014,160.771,bvd,SB,FALSE,aust1307
pata1260,Patani,Papunesia,0.34096,128.634,ptn,ID,FALSE,aust1307
maba1278,Maba (Indonesia),Papunesia,0.59011,128.418,mqa,ID,FALSE,aust1307
kumb1274,Kumbewaha,Papunesia,-5.34485,123.154,xks,ID,FALSE,aust1307
lasa1237,Lasalimu,Papunesia,-5.23602,123.129,llm,ID,FALSE,aust1307
kaim1241,Kaimbulawa,Papunesia,-5.65447,122.538,zka,ID,FALSE,aust1307
buru1304,Burusu,Papunesia,3.36912,117.012,bqr,ID,FALSE,aust1307
baca1243,Bacanese Malay,Papunesia,-0.62275,127.49,btj,ID,FALSE,aust1307
brun1242,Brunei,Papunesia,4.456045,114.429505,kxd,BN;MY,FALSE,aust1307
nort2877,Northern Kankanay,Papunesia,17.1057,120.786,xnn,PH,FALSE,aust1307
maen1235,Maeng Itneg,Papunesia,17.2453,120.718,itt,PH,FALSE,aust1307
bana1288,Banao Itneg,Papunesia,17.5643,121.05,bjx,PH,FALSE,aust1307
maba1279,Mabaka Valley Kalinga,Papunesia,17.6683,121.073,kkg,PH,FALSE,aust1307
butb1235,Butbut Kalinga,Papunesia,17.2239,121.091,kyb,PH,FALSE,aust1307
sout2908,Bangad,Papunesia,17.2936,121.068,ksc,PH,FALSE,aust1307
hmon1263,Hmong Don,Eurasia,21.5211,104.589,hmf,VN,FALSE,hmon1336
hmon1332,Hmong Dô,Eurasia,22.7962,104.182,hmv,CN;VN,FALSE,hmon1336
tilq1235,Tilquiapan Zapotec,North America,16.8529,-96.6321,zts,MX,FALSE,otom1299
sant1447,Santa Inés Yatzechi Zapotec,North America,16.8842,-96.7527,zpn,MX,FALSE,otom1299
mala1458,Malasar,Eurasia,10.467,76.833,ymr,IN,FALSE,drav1251
erav1242,Eravallan,Eurasia,10.8003,76.8389,era,IN,FALSE,drav1251
pali1274,Paliyan,Eurasia,10.087,77.1863,pcf,IN,FALSE,drav1251
tami1289,Tamil,Eurasia,10.520219,78.825989,tam,IN;LK,FALSE,drav1251
kaik1244,Kaikadi,Eurasia,18.3859,76.0003,kep,IN,FALSE,drav1251
patt1247,Pattapu,Eurasia,15.37,80.11,ptq,IN,FALSE,drav1251
yeru1240,Yerukula,Eurasia,17.3702,81.9748,yeu,IN,FALSE,drav1251
muth1236,Muthuvan,Eurasia,10.3524,76.7328,muv,IN,FALSE,drav1251
mann1246,Mannan,Eurasia,9.85,76.97,mjv,IN,FALSE,drav1251
kala1255,Kalanadi,Eurasia,11.6025,76.1225,wkl,IN,FALSE,drav1251
path1235,Pathiya,Eurasia,11.6368,76.3397,pty,IN,FALSE,drav1251
kund1253,Kunduvadi,Eurasia,11.7535,76.2015,wku,IN,FALSE,drav1251
pani1256,Paniya,Eurasia,11.7318,76.0779,pcg,IN,FALSE,drav1251
ravu1237,Ravula,Eurasia,12.3231,75.6265,yea,IN,FALSE,drav1251
xuzh1234,Xuzhang Lalo,Eurasia,25.344026,99.112244,NA,CN,FALSE,sino1245
kuam1234,Kuamasi,Eurasia,26.35,103.33,yku,CN,FALSE,sino1245
kuan1249,Kua-nsi,Eurasia,26.45,103.33,ykn,CN,FALSE,sino1245
east2349,North-Central Nisu,Eurasia,23.9843,102.694,nos,CN;VN,FALSE,sino1245
nort2718,Northwestern Nisu,Eurasia,24.408,102.456,yiv,CN,FALSE,sino1245
wudi1238,Wuding-Luquan Yi,Eurasia,25.48,102.48,ywq,CN,FALSE,sino1245
same1240,Samei,Eurasia,25.0756,103.0133,smh,CN,FALSE,sino1245
sani1265,Sanie,Eurasia,25.2,102.12,ysy,CN,FALSE,sino1245
gepo1234,Gepo,Eurasia,25.7,102.5,ygp,CN,FALSE,sino1245
wume1235,Wumeng Nasu,Eurasia,27.574,103.646,ywu,CN,FALSE,sino1245
wusa1235,Wusa Nasu,Eurasia,25.7707,102.367,yig,CN,FALSE,sino1245
qila1235,Qila Muji,Eurasia,22.570376,103.14129200000001,ymq,CN,FALSE,sino1245
degg1238,Deg,Africa,8.43846,-2.28724,mzw,CI;GH,FALSE,atla1278
paas1238,Paasaal,Africa,10.2004,-1.8048,sig,GH,FALSE,atla1278
tumu1242,Tumulung Sisaala,Africa,10.63451,-1.79707,sil,GH,FALSE,atla1278
bago1245,Bago-Kusuntu,Africa,8.52697,1.41214,bqg,TG,FALSE,atla1278
notr1240,Notre,Africa,10.7025,1.27435,bly,BJ,FALSE,atla1278
waam1244,Waama,Africa,10.5956,1.65318,wwa,BJ,FALSE,atla1278
band1344,Banda-Bambari,Africa,6.21563,20.9827,liy,CF,FALSE,atla1278
gobu1238,Gobu,Africa,5.01201,20.0194,gox,CD;CF,FALSE,atla1278
band1343,Banda-Banda,Africa,6.63889,22.7568,bpd,CD;CF;SS,FALSE,atla1278
mids1243,Mid-Southern Banda,Africa,5.87893,22.4666,bjo,CD;CF;SS,FALSE,atla1278
ngun1266,Ngundu,Africa,4.88628,20.4218,nue,CF,FALSE,atla1278
kpag1238,Kpagua,Africa,4.96154,20.1584,kuw,CF,FALSE,atla1278
kpal1241,Kpala,Africa,4.51093,20.3108,kpl,CD;CF,FALSE,atla1278
yang1289,Yango,Africa,2.81523,19.0108,yng,CD,FALSE,atla1278
giny1241,Ginyanga,Africa,8.2327,0.98348,ayg,TG,FALSE,atla1278
chum1261,Chumburung,Africa,8.15211,-0.2755,ncu,GH,FALSE,atla1278
tchu1241,Tchumbuli,Africa,8.43449,2.55627,bqa,BJ,FALSE,atla1278
dwan1238,Dwang,Africa,7.70712,-0.43011,nnu,GH,FALSE,atla1278
nchu1238,Nchumbulu,Africa,7.6302,-1.30881,nlu,GH,FALSE,atla1278
yoru1245,Yoruba,Africa,7.15345,3.67225,yor,BJ;NG,FALSE,atla1278
lucu1238,Lucumi,North America,22.9514,-82.441,luq,CU,FALSE,atla1278
izor1238,Izora,Africa,10.4735,8.76468,cbo,NG,FALSE,atla1278
jere1244,Jere,Africa,10.1962,8.95834,jer,NG,FALSE,atla1278
pana1298,Panawa,Africa,10.008075,8.986221,pwb,NG,FALSE,atla1278
nige1255,Western Mambila,Africa,6.69736,11.3161,mzk,CM;NG,FALSE,atla1278
mbon1253,Mbongno,Africa,6.82543,11.1316,bgu,CM;NG,FALSE,atla1278
wawa1246,Wawa,Africa,6.68974,11.7802,www,CM;NG,FALSE,atla1278
vute1244,Vute,Africa,6.13603,11.8839,vut,CM;NG,FALSE,atla1278
bama1251,Bamali,Africa,5.91327,10.4567,bbq,CM,FALSE,atla1278
bamu1254,Bamukumbit,Africa,5.87292,10.3537,bqt,CM,FALSE,atla1278
bame1260,Bamenyam,Africa,5.77049,10.3302,bce,CM,FALSE,atla1278
ndze1235,Ndzerem,Africa,6.07,10.66,NA,CM,FALSE,atla1278
kpat1246,Kpati,Africa,7.25286,9.97669,koc,NG,FALSE,atla1278
mend1261,Mendankwe-Nkwen,Africa,6.00034,10.2307,mfd,CM,FALSE,atla1278
ngem1255,Ngemba,Africa,5.97864,10.1469,nge,CM,FALSE,atla1278
bafu1246,Bafut,Africa,6.14153,10.1194,bfd,CM,FALSE,atla1278
bamb1266,Bambili-Bambui,Africa,6.10821,10.2233,baw,CM,FALSE,atla1278
kwaa1265,Nsiteu-Kwa',Africa,4.88273,10.3453,bko,CM,FALSE,atla1278
ndan1241,Nda'nda',Africa,5.14715,10.3942,nnz,CM,FALSE,atla1278
fefe1239,Fe'fe',Africa,5.18158,10.1442,fmp,CM,FALSE,atla1278
ghom1247,Ghomálá',Africa,5.39619,10.352,bbj,CM,FALSE,atla1278
medu1238,Medumba,Africa,5.10901,10.6118,byv,CM,FALSE,atla1278
ngom1272,Ngomba,Africa,5.63067,10.237,jgo,CM,FALSE,atla1278
meng1264,Mengaka,Africa,5.71399,10.3377,xmg,CM,FALSE,atla1278
ngom1271,Ngombale,Africa,5.70306,10.1446,nla,CM,FALSE,atla1278
cent2312,Central Mfumte,Africa,6.67876,10.967982,NA,CM,FALSE,atla1278
mfum1238,Southern Mfumte,Africa,6.6,10.936386,nfu,CM;NG,FALSE,atla1278
mbes1239,Mbessa,Africa,6.31,10.407,emz,CM,FALSE,atla1278
okuu1243,Oku,Africa,6.23712,10.5096,oku,CM,FALSE,atla1278
komc1235,Kom (Cameroon),Africa,6.2596,10.3348,bkm,CM,FALSE,atla1278
mmen1238,Mmen,Africa,6.43213,10.2541,bfm,CM,FALSE,atla1278
bumm1238,Bum,Africa,6.48655,10.418,bmv,CM,FALSE,atla1278
zhoa1238,Zhoa,Africa,6.53614,10.16651,zhw,CM,FALSE,atla1278
isum1240,Isu (Menchum Division),Africa,6.63731,9.96577,isu,CM;NG,FALSE,atla1278
cung1238,Chung,Africa,6.59687,10.4104,cnq,CM,FALSE,atla1278
mbuk1244,Mbuk,Africa,6.535575,10.415141,bpc,CM,FALSE,atla1278
ekaj1238,Ekajuk,Africa,6.45731,8.55058,eka,NG,FALSE,atla1278
nnam1238,Nnam,Africa,6.31319,8.48975,nbp,NG,FALSE,atla1278
nkem1242,Nkem-Nkum,Africa,6.59158,8.68668,isi,NG,FALSE,atla1278
aban1242,Abanyom,Africa,6.30619,8.63055,abm,NG,FALSE,atla1278
ndom1244,Ndombe,Africa,-12.96548,13.37097,ndq,AO,FALSE,atla1278
ngen1257,Ngendelengo,Africa,-13.88747,13.12802,nql,AO,FALSE,atla1278
kuva1244,Kuvale,Africa,-15.3065,12.7148,olu,AO,FALSE,atla1278
kwan1289,Kwandu,Africa,-13.80147,13.11922,xdo,AO,FALSE,atla1278
kwan1273,Kwangali,Africa,-17.9026,19.256,kwn,AO;NA,FALSE,atla1278
diri1252,Diriku-Shambyu,Africa,-18.1681,20.6678,diu,AO;BW;NA,FALSE,atla1278
sala1268,Salampasu,Africa,-5.44937,23.1502,slx,AO;CD,FALSE,atla1278
mbal1257,Mbala,Africa,-5.11888,18.041,mdp,CD,FALSE,atla1278
sond1250,Sonde,Africa,-6.32223,18.3555,shc,CD,FALSE,atla1278
holu1245,Holu,Africa,-8.14754,17.572,hol,AO;CD,FALSE,atla1278
luba1249,Luba-Lulua,Africa,-5.72717,22.4422,lua,AO;CD,FALSE,atla1278
bang1350,Bangubangu,Africa,-4.31464,27.2438,bnx,CD,FALSE,atla1278
hemb1242,Hemba-Yazi,Africa,-7.77459,27.5913,hem,CD,FALSE,atla1278
ding1239,Ding,Africa,-4.44304,19.3881,diz,CD,FALSE,atla1278
mbol1247,Mbole,Africa,-0.57181,24.0443,mdq,CD,FALSE,atla1278
yela1238,Yela-Kela,Africa,-2.46204,22.5891,yel,CD,FALSE,atla1278
ombo1238,Ombo,Africa,-2.32162,25.1748,oml,CD,FALSE,atla1278
seng1278,Sengele,Africa,-1.92256,17.2965,szg,CD,FALSE,atla1278
bwel1238,Bwela,Africa,3.22,19.28,bwl,CD,FALSE,atla1278
mbos1242,Mbosi,Africa,-1.23019,15.5322,mdw,CG,FALSE,atla1278
koyo1242,Koyo,Africa,-0.69688,15.7508,koh,CG,FALSE,atla1278
bong1284,Bongili,Africa,0.37063,16.6079,bui,CG,FALSE,atla1278
ngan1304,Ngando (Central African Republic),Africa,3.71666,17.6499,ngd,CF,FALSE,atla1278
bomi1238,Bomitaba,Africa,1.70044,17.3733,zmx,CF;CG,FALSE,atla1278
bonj1234,Impfondo,Africa,2.39823,17.6298,bok,CG,FALSE,atla1278
yaka1272,Yaka (Central African Republic),Africa,3.6515,17.2713,axk,CF;CG;CM,FALSE,atla1278
mbat1248,Mbati,Africa,3.94184,17.7529,mdn,CF,FALSE,atla1278
ngun1270,Ngundi,Africa,3.02108,16.21457,ndn,CF;CG;CM,FALSE,atla1278
pand1264,Pande,Africa,3.57935,16.22754,bkj,CF,FALSE,atla1278
mbul1262,Mbule,Africa,4.50635,10.9924,mlb,CM,FALSE,atla1278
tuki1240,Tuki,Africa,4.64348,11.5353,bag,CM,FALSE,atla1278
leti1245,Leti (Cameroon),Africa,4.57457,11.405,leo,CM,FALSE,atla1278
tuot1238,Tuotomb,Africa,4.65626,10.6592,ttf,CM,FALSE,atla1278
yamb1252,Yambeta,Africa,4.83615,10.9369,yat,CM,FALSE,atla1278
ilaa1246,Ila,Africa,-15.60807,26.45548,ilb,ZM,FALSE,atla1278
lenj1248,Lenje,Africa,-14.7192,28.2581,leh,ZM,FALSE,atla1278
sala1266,Sala,Africa,-15.5848,27.4534,shq,ZM,FALSE,atla1278
tong1318,Tonga (Zambia),Africa,-17.422325,27.103495,toi,NA;ZM;ZW,FALSE,atla1278
many1258,Manyika,Africa,-18.1927,32.8052,mxc,MZ;ZW,FALSE,atla1278
tewe1238,Tewe,Africa,-18.4459,33.8246,twx,MZ,FALSE,atla1278
lega1249,Lega-Shabunda,Africa,-3.83196,27.1424,lea,CD,FALSE,atla1278
kanu1278,Kanu,Africa,-1.82559,28.1017,khx,CD,FALSE,atla1278
bemb1257,Bemba (Zambia),Africa,-10.6122,29.2993,bem,BW;CD;MW;ZM,FALSE,atla1278
aush1241,Aushi,Africa,-11.6295,29.0168,auh,CD;ZM,FALSE,atla1278
lala1264,Lala-Bisa,Africa,-12.945,30.2297,leb,CD;ZM,FALSE,atla1278
seba1247,Seba,Africa,-11.9396,27.5144,kdg,CD;ZM,FALSE,atla1278
lamb1271,Lamba,Africa,-12.3366,27.9026,lam,CD;ZM,FALSE,atla1278
thar1283,Tharaka,Africa,-0.13221,38.073,thk,KE,FALSE,atla1278
romb1244,Rombo,Africa,-3.07772,37.5382,rof,KE;TZ,FALSE,atla1278
moza1251,Mozambican Ngoni,Africa,-12.923,38.892,xnq,MZ,FALSE,atla1278
tanz1241,Tanzanian Ngoni,Africa,-11.779,35.459,xnj,TZ,FALSE,atla1278
konz1239,Konzo,Africa,0.32395,29.8696,koo,CD;UG,FALSE,atla1278
nand1264,Nande,Africa,-0.24904,29.0243,nnb,CD;UG,FALSE,atla1278
