incident_date,state,airport_id,airport,operator,atype,type_eng,species_id,species,damage,num_engs,incident_month,incident_year,time_of_day,time,height,speed,phase_of_flt,sky,precip,cost_repairs_infl_adj
2003-07-18T00:00:00Z,N/A,ZZZZ,UNKNOWN,UNITED AIRLINES,B-737-300,D,UNKBM,Unknown bird - medium,N,2,7,2003,NA,NA,NA,NA,NA,NA,NA,NA
2003-07-18T00:00:00Z,CO,KDEN,DENVER INTL AIRPORT,UNITED AIRLINES,B-777-200,D,UNKBM,Unknown bird - medium,N,2,7,2003,NA,NA,0,NA,Landing Roll,NA,NA,NA
2003-07-18T00:00:00Z,CO,KDEN,DENVER INTL AIRPORT,UNITED AIRLINES,A-320,D,UNKBM,Unknown bird - medium,N,2,7,2003,NA,NA,NA,NA,Climb,NA,NA,NA
2003-07-18T00:00:00Z,N/A,ZZZZ,UNKNOWN,UNITED AIRLINES,A-320,D,UNKBM,Unknown bird - medium,N,2,7,2003,NA,NA,NA,NA,NA,NA,NA,NA
2003-07-18T00:00:00Z,CO,KDEN,DENVER INTL AIRPORT,UNITED AIRLINES,B-737-300,D,UNKBM,Unknown bird - medium,N,2,7,2003,NA,NA,0,NA,Take-off run,NA,NA,NA
2003-07-18T00:00:00Z,N/A,ZZZZ,UNKNOWN,UNITED AIRLINES,B-737-300,D,UNKBM,Unknown bird - medium,N,2,7,2003,NA,NA,NA,NA,NA,NA,NA,NA
2003-07-17T00:00:00Z,CO,KDEN,DENVER INTL AIRPORT,UNITED AIRLINES,B-757-200,D,UNKBS,Unknown bird - small,N,2,7,2003,NA,NA,0,NA,Take-off run,NA,NA,NA
2003-07-17T00:00:00Z,N/A,ZZZZ,UNKNOWN,UNITED AIRLINES,B-737-300,D,UNKBM,Unknown bird - medium,N,2,7,2003,NA,NA,NA,NA,NA,NA,NA,NA
2003-07-16T00:00:00Z,N/A,ZZZZ,UNKNOWN,UNITED AIRLINES,B-777-200,D,UNKBM,Unknown bird - medium,N,2,7,2003,NA,NA,NA,NA,NA,NA,NA,NA
2003-07-16T00:00:00Z,N/A,ZZZZ,UNKNOWN,UNITED AIRLINES,B-737-300,D,UNKBM,Unknown bird - medium,N,2,7,2003,NA,NA,NA,NA,NA,NA,NA,NA
2003-07-16T00:00:00Z,CO,KDEN,DENVER INTL AIRPORT,UNITED AIRLINES,B-757-200,D,UNKBM,Unknown bird - medium,N,2,7,2003,NA,NA,0,150,Take-off run,NA,NA,NA
2003-07-15T00:00:00Z,CO,KDEN,DENVER INTL AIRPORT,UNITED AIRLINES,A-319,D,UNKBM,Unknown bird - medium,N,2,7,2003,NA,NA,0,NA,Take-off run,NA,NA,NA
2003-07-15T00:00:00Z,TX,KIAH,GEORGE BUSH INTERCONTINENTAL/ HOUSTON ARPT,UNITED AIRLINES,B-737-300,D,UNKBM,Unknown bird - medium,N,2,7,2003,NA,NA,0,125,Landing Roll,NA,NA,NA
2003-07-15T00:00:00Z,N/A,ZZZZ,UNKNOWN,UNITED AIRLINES,A-320,D,UNKBM,Unknown bird - medium,M?,2,7,2003,NA,NA,NA,NA,NA,NA,NA,NA
2003-07-15T00:00:00Z,N/A,ZZZZ,UNKNOWN,UNITED AIRLINES,B-737-300,D,UNKBM,Unknown bird - medium,N,2,7,2003,NA,NA,NA,NA,NA,NA,NA,NA
2003-07-15T00:00:00Z,CO,KDEN,DENVER INTL AIRPORT,UNITED AIRLINES,B-777-200,D,UNKBM,Unknown bird - medium,N,2,7,2003,NA,NA,0,130,Take-off run,NA,NA,NA
2003-07-15T00:00:00Z,CO,KDEN,DENVER INTL AIRPORT,UNITED AIRLINES,A-320,D,UNKBM,Unknown bird - medium,N,2,7,2003,NA,NA,0,NA,Landing Roll,NA,NA,NA
2003-07-15T00:00:00Z,N/A,ZZZZ,UNKNOWN,UNITED AIRLINES,A-320,D,UNKBM,Unknown bird - medium,N,2,7,2003,NA,NA,NA,NA,NA,NA,NA,NA
2003-07-15T00:00:00Z,CO,KDEN,DENVER INTL AIRPORT,UNITED AIRLINES,B-737-300,D,UNKBM,Unknown bird - medium,N,2,7,2003,NA,NA,0,100,Landing Roll,NA,NA,NA
2003-07-14T00:00:00Z,N/A,ZZZZ,UNKNOWN,UNITED AIRLINES,B-737-300,D,UNKBS,Unknown bird - small,N,2,7,2003,NA,NA,NA,NA,NA,NA,NA,NA
2003-07-14T00:00:00Z,N/A,ZZZZ,UNKNOWN,UNITED AIRLINES,B-757-200,D,UNKBM,Unknown bird - medium,N,2,7,2003,NA,NA,NA,NA,NA,NA,NA,NA
2003-07-14T00:00:00Z,N/A,ZZZZ,UNKNOWN,UNITED AIRLINES,B-777-200,D,UNKBM,Unknown bird - medium,N,2,7,2003,NA,NA,NA,NA,NA,NA,NA,NA
2003-07-14T00:00:00Z,N/A,LFPG,CHARLES DE GAULLE,UNITED AIRLINES,B-777-200,D,UNKBS,Unknown bird - small,N,2,7,2003,NA,NA,NA,145,Approach,NA,NA,NA
2003-07-14T00:00:00Z,N/A,ZZZZ,UNKNOWN,UNITED AIRLINES,B-777-200,D,UNKBM,Unknown bird - medium,N,2,7,2003,NA,NA,NA,NA,NA,NA,NA,NA
2003-07-13T00:00:00Z,N/A,ZZZZ,UNKNOWN,UNITED AIRLINES,B-777-200,D,UNKBM,Unknown bird - medium,N,2,7,2003,NA,NA,NA,NA,NA,NA,NA,NA
2003-07-13T00:00:00Z,DC,KIAD,WASHINGTON DULLES INTL ARPT,UNITED AIRLINES,A-320,D,UNKBM,Unknown bird - medium,N,2,7,2003,NA,NA,15,NA,Approach,NA,NA,NA
2003-07-12T00:00:00Z,CA,KSJC,NORMAN Y. MINETA SAN JOSE INTL ARPT,UNITED AIRLINES,A-320,D,UNKBM,Unknown bird - medium,N,2,7,2003,NA,NA,0,120,Take-off run,NA,NA,NA
2003-07-12T00:00:00Z,CO,KDEN,DENVER INTL AIRPORT,UNITED AIRLINES,A-320,D,UNKBM,Unknown bird - medium,N,2,7,2003,NA,NA,0,120,Take-off run,NA,NA,NA
2003-07-12T00:00:00Z,N/A,ZZZZ,UNKNOWN,UNITED AIRLINES,B-737-500,D,UNKBM,Unknown bird - medium,N,2,7,2003,NA,NA,NA,NA,NA,NA,NA,NA
2003-07-12T00:00:00Z,N/A,ZZZZ,UNKNOWN,UNITED AIRLINES,A-320,D,UNKBM,Unknown bird - medium,N,2,7,2003,NA,NA,NA,NA,NA,NA,NA,NA
2003-07-12T00:00:00Z,N/A,ZZZZ,UNKNOWN,UNITED AIRLINES,B-767-300,D,UNKBM,Unknown bird - medium,N,2,7,2003,NA,NA,NA,NA,NA,NA,NA,NA
2003-07-11T00:00:00Z,CO,KDEN,DENVER INTL AIRPORT,UNITED AIRLINES,B-757-200,D,UNKBS,Unknown bird - small,N,2,7,2003,NA,NA,0,NA,Take-off run,NA,NA,NA
2003-07-11T00:00:00Z,N/A,ZZZZ,UNKNOWN,UNITED AIRLINES,A-319,D,UNKBM,Unknown bird - medium,N,2,7,2003,NA,NA,NA,NA,NA,NA,NA,NA
2003-07-11T00:00:00Z,CO,KDEN,DENVER INTL AIRPORT,UNITED AIRLINES,A-320,D,UNKBM,Unknown bird - medium,N,2,7,2003,NA,NA,0,100,Landing Roll,NA,NA,NA
2003-07-11T00:00:00Z,CO,KDEN,DENVER INTL AIRPORT,UNITED AIRLINES,A-320,D,UNKBS,Unknown bird - small,N,2,7,2003,NA,NA,0,120,Take-off run,NA,NA,NA
2003-07-10T00:00:00Z,N/A,ZZZZ,UNKNOWN,UNITED AIRLINES,B-777-200,D,UNKBM,Unknown bird - medium,N,2,7,2003,NA,NA,NA,NA,NA,NA,NA,NA
2003-07-10T00:00:00Z,CO,KDEN,DENVER INTL AIRPORT,UNITED AIRLINES,B-737-300,D,UNKBS,Unknown bird - small,N,2,7,2003,NA,NA,NA,NA,Approach,NA,NA,NA
2003-07-09T00:00:00Z,CO,KDEN,DENVER INTL AIRPORT,UNITED AIRLINES,A-319,D,UNKBM,Unknown bird - medium,N,2,7,2003,NA,NA,0,NA,Take-off run,NA,NA,NA
2003-07-09T00:00:00Z,N/A,ZZZZ,UNKNOWN,UNITED AIRLINES,B-767-300,D,UNKBM,Unknown bird - medium,S,2,7,2003,NA,NA,NA,NA,NA,NA,NA,NA
2003-07-09T00:00:00Z,N/A,ZZZZ,UNKNOWN,UNITED AIRLINES,B-777-200,D,UNKBM,Unknown bird - medium,N,2,7,2003,NA,NA,NA,NA,NA,NA,NA,NA
2003-07-09T00:00:00Z,N/A,ZZZZ,UNKNOWN,UNITED AIRLINES,A-320,D,UNKBS,Unknown bird - small,N,2,7,2003,NA,NA,NA,NA,NA,NA,NA,NA
2003-07-08T00:00:00Z,CO,KDEN,DENVER INTL AIRPORT,UNITED AIRLINES,B-737-500,D,O2111,Rock pigeon,N,2,7,2003,Day,1605,0,NA,Landing Roll,NA,NA,NA
2003-07-08T00:00:00Z,KY,KCVG,CINCINNATI/NORTHERN KENTUCKY INTL ARPT,UNITED AIRLINES,B-737-500,D,O2205,Mourning dove,N,2,7,2003,NA,NA,0,NA,Take-off run,NA,NA,NA
2003-07-08T00:00:00Z,IL,KORD,CHICAGO O'HARE INTL ARPT,UNITED AIRLINES,A-320,D,UNKBM,Unknown bird - medium,N,2,7,2003,NA,NA,0,NA,Landing Roll,NA,NA,NA
2003-07-08T00:00:00Z,IL,KORD,CHICAGO O'HARE INTL ARPT,UNITED AIRLINES,A-319,D,UNKBM,Unknown bird - medium,N,2,7,2003,NA,NA,0,NA,Landing Roll,NA,NA,NA
2003-07-07T00:00:00Z,N/A,ZZZZ,UNKNOWN,UNITED AIRLINES,B-737-300,D,UNKBM,Unknown bird - medium,S,2,7,2003,NA,NA,NA,NA,NA,NA,NA,NA
2003-07-07T00:00:00Z,MD,KBWI,BALTIMORE/WASH INTL THURGOOD MARSHAL ARPT,UNITED AIRLINES,B-757-200,D,UNKBM,Unknown bird - medium,N,2,7,2003,NA,NA,0,100,Landing Roll,NA,NA,NA
2003-07-07T00:00:00Z,N/A,ZZZZ,UNKNOWN,UNITED AIRLINES,B-757-200,D,UNKBM,Unknown bird - medium,N,2,7,2003,NA,NA,NA,NA,NA,NA,NA,NA
2003-07-07T00:00:00Z,IL,KORD,CHICAGO O'HARE INTL ARPT,UNITED AIRLINES,A-320,D,UNKBM,Unknown bird - medium,N,2,7,2003,NA,NA,NA,NA,Approach,NA,NA,NA
2003-07-07T00:00:00Z,CO,KDEN,DENVER INTL AIRPORT,UNITED AIRLINES,B-737-300,D,UNKBM,Unknown bird - medium,N,2,7,2003,NA,NA,0,NA,Take-off run,NA,NA,NA
2003-07-07T00:00:00Z,CO,KDEN,DENVER INTL AIRPORT,UNITED AIRLINES,A-320,D,UNKBM,Unknown bird - medium,N,2,7,2003,NA,NA,0,NA,Take-off run,NA,NA,NA
2003-07-07T00:00:00Z,N/A,ZZZZ,UNKNOWN,UNITED AIRLINES,B-777-200,D,UNKBM,Unknown bird - medium,N,2,7,2003,NA,NA,NA,NA,NA,NA,NA,NA
2003-07-07T00:00:00Z,CO,KDEN,DENVER INTL AIRPORT,UNITED AIRLINES,B-737-500,D,UNKBS,Unknown bird - small,N,2,7,2003,NA,NA,0,NA,Take-off run,NA,NA,NA
2003-07-06T00:00:00Z,CO,KDEN,DENVER INTL AIRPORT,UNITED AIRLINES,A-320,D,UNKBM,Unknown bird - medium,N,2,7,2003,Day,1512,100,160,Climb,NA,NA,NA
2003-07-06T00:00:00Z,IL,KORD,CHICAGO O'HARE INTL ARPT,UNITED AIRLINES,A-320,D,UNKBM,Unknown bird - medium,N,2,7,2003,Day,1336,0,NA,Landing Roll,NA,NA,NA
2003-07-06T00:00:00Z,AB,CYYC,CALGARY INTL,UNITED AIRLINES,B-737-500,D,NE1,Gulls,N,2,7,2003,Day,1306,0,NA,Take-off run,NA,NA,NA
2003-07-05T00:00:00Z,N/A,ZZZZ,UNKNOWN,UNITED AIRLINES,A-320,D,UNKBM,Unknown bird - medium,N,2,7,2003,NA,NA,NA,NA,NA,NA,NA,NA
2003-07-04T00:00:00Z,CO,KDEN,DENVER INTL AIRPORT,UNITED AIRLINES,B-757-200,D,UNKBM,Unknown bird - medium,M,2,7,2003,NA,NA,0,120,Landing Roll,NA,NA,NA
2003-07-04T00:00:00Z,N/A,ZZZZ,UNKNOWN,UNITED AIRLINES,A-320,D,UNKBM,Unknown bird - medium,N,2,7,2003,NA,NA,NA,NA,NA,NA,NA,NA
2003-07-03T00:00:00Z,N/A,ZZZZ,UNKNOWN,UNITED AIRLINES,B-737-300,D,UNKBM,Unknown bird - medium,M,2,7,2003,NA,NA,NA,NA,NA,NA,NA,NA
2003-07-03T00:00:00Z,CO,KDEN,DENVER INTL AIRPORT,UNITED AIRLINES,B-737-300,D,UNKBM,Unknown bird - medium,N,2,7,2003,Day,858,0,130,Take-off run,NA,NA,NA
2003-07-03T00:00:00Z,CO,KDEN,DENVER INTL AIRPORT,UNITED AIRLINES,A-320,D,UNKBM,Unknown bird - medium,N,2,7,2003,Day,1737,0,130,Take-off run,NA,NA,NA
2003-07-03T00:00:00Z,CO,KDEN,DENVER INTL AIRPORT,UNITED AIRLINES,B-737-500,D,UNKBM,Unknown bird - medium,N,2,7,2003,Day,1922,0,120,Take-off run,NA,NA,NA
2003-07-02T00:00:00Z,N/A,ZZZZ,UNKNOWN,UNITED AIRLINES,B-737-300,D,UNKBM,Unknown bird - medium,N,2,7,2003,NA,NA,NA,NA,NA,NA,NA,NA
2003-07-02T00:00:00Z,CO,KDEN,DENVER INTL AIRPORT,UNITED AIRLINES,B-777-200,D,UNKBM,Unknown bird - medium,N,2,7,2003,NA,NA,0,NA,Take-off run,NA,NA,NA
2003-07-01T00:00:00Z,N/A,ZZZZ,UNKNOWN,UNITED AIRLINES,B-737-300,D,UNKBM,Unknown bird - medium,N,2,7,2003,NA,NA,NA,NA,NA,NA,NA,NA
2003-07-01T00:00:00Z,N/A,ZZZZ,UNKNOWN,UNITED AIRLINES,B-757-200,D,UNKBM,Unknown bird - medium,N,2,7,2003,NA,NA,NA,NA,NA,NA,NA,NA
2003-06-30T00:00:00Z,N/A,ZZZZ,UNKNOWN,UNITED AIRLINES,B-737-500,D,UNKBM,Unknown bird - medium,N,2,6,2003,NA,NA,NA,NA,NA,NA,NA,NA
2003-06-30T00:00:00Z,MA,KBOS,GENERAL EDWARD LAWRENCE LOGAN INTL ARPT,UNITED AIRLINES,B-757-200,D,UNKBM,Unknown bird - medium,N,2,6,2003,NA,NA,500,135,Approach,NA,NA,NA
2003-06-29T00:00:00Z,CO,KDEN,DENVER INTL AIRPORT,UNITED AIRLINES,B-737-300,D,UNKBS,Unknown bird - small,N,2,6,2003,NA,NA,0,NA,Take-off run,NA,NA,NA
2003-06-29T00:00:00Z,N/A,ZZZZ,UNKNOWN,UNITED AIRLINES,A-320,D,UNKBM,Unknown bird - medium,N,2,6,2003,NA,NA,NA,NA,NA,NA,NA,NA
2003-06-29T00:00:00Z,CO,KDEN,DENVER INTL AIRPORT,UNITED AIRLINES,B-737-500,D,UNKBS,Unknown bird - small,N,2,6,2003,NA,NA,0,NA,Take-off run,NA,NA,NA
2003-06-29T00:00:00Z,N/A,RJTT,TOKYO INTL,UNITED AIRLINES,B-777-200,D,UNKBM,Unknown bird - medium,N,2,6,2003,NA,NA,NA,NA,Approach,NA,NA,NA
2003-06-28T00:00:00Z,N/A,ZZZZ,UNKNOWN,UNITED AIRLINES,A-319,D,UNKBM,Unknown bird - medium,N,2,6,2003,NA,NA,NA,NA,NA,NA,NA,NA
2003-06-27T00:00:00Z,N/A,ZZZZ,UNKNOWN,UNITED AIRLINES,B-757-200,D,UNKBM,Unknown bird - medium,N,2,6,2003,NA,NA,NA,NA,NA,NA,NA,NA
2003-06-27T00:00:00Z,IL,KORD,CHICAGO O'HARE INTL ARPT,UNITED AIRLINES,B-737-500,D,UNKBM,Unknown bird - medium,N,2,6,2003,NA,NA,0,NA,Take-off run,NA,NA,NA
2003-06-27T00:00:00Z,CO,KDEN,DENVER INTL AIRPORT,UNITED AIRLINES,B-737-300,D,UNKBM,Unknown bird - medium,N,2,6,2003,NA,NA,0,110,Take-off run,NA,NA,NA
2003-06-26T00:00:00Z,MI,KDTW,DETROIT METRO WAYNE COUNTY ARPT,UNITED AIRLINES,B-737-500,D,UNKBM,Unknown bird - medium,N,2,6,2003,NA,NA,0,NA,Take-off run,NA,NA,NA
2003-06-26T00:00:00Z,CO,KDEN,DENVER INTL AIRPORT,UNITED AIRLINES,B-737-300,D,UNKBM,Unknown bird - medium,N,2,6,2003,NA,NA,0,NA,Landing Roll,NA,NA,NA
2003-06-25T00:00:00Z,CA,KSFO,SAN FRANCISCO INTL ARPT,UNITED AIRLINES,B-767-300,D,UNKBM,Unknown bird - medium,N,2,6,2003,NA,NA,NA,NA,Approach,NA,NA,NA
2003-06-25T00:00:00Z,N/A,ZZZZ,UNKNOWN,UNITED AIRLINES,B-737-300,D,UNKBM,Unknown bird - medium,N,2,6,2003,NA,NA,NA,NA,NA,NA,NA,NA
2003-06-25T00:00:00Z,CO,KDEN,DENVER INTL AIRPORT,UNITED AIRLINES,B-757-200,D,UNKBS,Unknown bird - small,N,2,6,2003,NA,NA,NA,NA,Climb,NA,NA,NA
2003-06-25T00:00:00Z,CO,KDEN,DENVER INTL AIRPORT,UNITED AIRLINES,A-320,D,UNKBM,Unknown bird - medium,N,2,6,2003,NA,NA,0,NA,Take-off run,NA,NA,NA
2003-06-24T00:00:00Z,CA,KSMF,SACRAMENTO INTL,UNITED AIRLINES,A-320,D,UNKBM,Unknown bird - medium,N,2,6,2003,NA,NA,0,160,Take-off run,NA,NA,NA
2003-06-24T00:00:00Z,N/A,ZZZZ,UNKNOWN,UNITED AIRLINES,B-757-200,D,UNKBM,Unknown bird - medium,N,2,6,2003,NA,NA,NA,NA,NA,NA,NA,NA
2003-06-23T00:00:00Z,CO,KDEN,DENVER INTL AIRPORT,UNITED AIRLINES,B-757-200,D,UNKBM,Unknown bird - medium,S,2,6,2003,NA,NA,0,NA,Take-off run,NA,NA,NA
2003-06-22T00:00:00Z,N/A,ZZZZ,UNKNOWN,UNITED AIRLINES,B-757-200,D,UNKBS,Unknown bird - small,N,2,6,2003,NA,NA,NA,NA,NA,NA,NA,NA
2003-06-21T00:00:00Z,N/A,EDDF,FRANKFURT MAIN,UNITED AIRLINES,B-777-200,D,UNKBM,Unknown bird - medium,N,2,6,2003,NA,NA,0,NA,Landing Roll,NA,NA,NA
2003-06-21T00:00:00Z,OR,KPDX,PORTLAND INTL (OR),UNITED AIRLINES,A-320,D,UNKBM,Unknown bird - medium,N,2,6,2003,NA,NA,0,NA,Take-off run,NA,NA,NA
2003-06-20T00:00:00Z,IN,KIND,INDIANAPOLIS INTL ARPT,UNITED AIRLINES,B-737-300,D,UNKBM,Unknown bird - medium,N,2,6,2003,NA,NA,NA,NA,Approach,NA,NA,NA
2003-06-20T00:00:00Z,CA,KSNA,JOHN WAYNE-ORANGE COUNTY ARPT,UNITED AIRLINES,B-757-200,D,R1101,Barn owl,N,2,6,2003,Night,2011,0,NA,Landing Roll,Overcast,None,NA
2003-06-19T00:00:00Z,DC,KIAD,WASHINGTON DULLES INTL ARPT,UNITED AIRLINES,B-737-300,D,UNKBM,Unknown bird - medium,N,2,6,2003,NA,NA,NA,NA,Approach,NA,NA,NA
2003-06-19T00:00:00Z,NY,KJFK,JOHN F KENNEDY INTL,UNITED AIRLINES,B-767-300,D,NE1,Gulls,N,2,6,2003,NA,NA,NA,NA,Approach,NA,NA,NA
2003-06-18T00:00:00Z,N/A,ZZZZ,UNKNOWN,UNITED AIRLINES,B-757-200,D,UNKBS,Unknown bird - small,N,2,6,2003,NA,NA,NA,NA,NA,NA,NA,NA
2003-06-18T00:00:00Z,N/A,ZZZZ,UNKNOWN,UNITED AIRLINES,B-777-200,D,UNKBM,Unknown bird - medium,N,2,6,2003,NA,NA,NA,NA,NA,NA,NA,NA
2003-06-17T00:00:00Z,CO,KDEN,DENVER INTL AIRPORT,UNITED AIRLINES,A-319,D,UNKBS,Unknown bird - small,N,2,6,2003,NA,NA,NA,NA,Climb,NA,NA,NA
2003-06-15T00:00:00Z,NY,KJFK,JOHN F KENNEDY INTL,UNITED AIRLINES,B-777-200,D,K2001,Osprey,N,2,6,2003,Day,1610,0,120,Landing Roll,Some Cloud,None,NA
2003-06-15T00:00:00Z,N/A,ZZZZ,UNKNOWN,UNITED AIRLINES,A-319,D,UNKBM,Unknown bird - medium,N,2,6,2003,NA,NA,NA,NA,NA,NA,NA,NA
2003-06-15T00:00:00Z,CA,KSMF,SACRAMENTO INTL,UNITED AIRLINES,B-737-300,D,UNKBM,Unknown bird - medium,N,2,6,2003,NA,NA,NA,NA,Approach,NA,NA,NA
2003-06-15T00:00:00Z,IL,KORD,CHICAGO O'HARE INTL ARPT,UNITED AIRLINES,B-757-200,D,UNKBM,Unknown bird - medium,N,2,6,2003,NA,NA,300,137,Approach,NA,NA,NA
2003-06-15T00:00:00Z,N/A,ZZZZ,UNKNOWN,UNITED AIRLINES,A-319,D,UNKBM,Unknown bird - medium,N,2,6,2003,NA,NA,NA,NA,NA,NA,NA,NA
2003-06-14T00:00:00Z,N/A,MSLP,EL SALVADOR INTL,UNITED AIRLINES,A-320,D,UNKBM,Unknown bird - medium,N,2,6,2003,NA,NA,0,NA,Landing Roll,NA,NA,NA
2003-06-13T00:00:00Z,OR,KPDX,PORTLAND INTL (OR),UNITED AIRLINES,B-737-300,D,UNKBM,Unknown bird - medium,N,2,6,2003,NA,NA,NA,NA,Approach,NA,NA,NA
2003-06-13T00:00:00Z,CO,KDEN,DENVER INTL AIRPORT,UNITED AIRLINES,B-737-500,D,UNKBM,Unknown bird - medium,N,2,6,2003,NA,NA,NA,NA,Climb,NA,NA,NA
2003-06-11T00:00:00Z,MD,KBWI,BALTIMORE/WASH INTL THURGOOD MARSHAL ARPT,UNITED AIRLINES,A-320,D,UNKBM,Unknown bird - medium,N,2,6,2003,NA,NA,0,NA,Take-off run,NA,NA,NA
2003-06-11T00:00:00Z,N/A,ZZZZ,UNKNOWN,UNITED AIRLINES,B-757-200,D,UNKBM,Unknown bird - medium,N,2,6,2003,NA,NA,NA,NA,NA,NA,NA,NA
2003-06-10T00:00:00Z,IL,KORD,CHICAGO O'HARE INTL ARPT,UNITED AIRLINES,B-777-200,D,UNKBS,Unknown bird - small,N,2,6,2003,NA,NA,0,100,Take-off run,No Cloud,None,NA
2003-06-10T00:00:00Z,CO,KDEN,DENVER INTL AIRPORT,UNITED AIRLINES,B-757-200,D,UNKBM,Unknown bird - medium,N,2,6,2003,NA,NA,0,NA,Take-off run,NA,NA,NA
2003-06-09T00:00:00Z,CO,KDEN,DENVER INTL AIRPORT,UNITED AIRLINES,A-320,D,UNKBM,Unknown bird - medium,N,2,6,2003,NA,NA,0,NA,Landing Roll,NA,NA,NA
2003-06-09T00:00:00Z,TX,KSAT,SAN ANTONIO INTL,UNITED AIRLINES,B-737-500,D,UNKBM,Unknown bird - medium,N,2,6,2003,NA,NA,NA,NA,Approach,NA,NA,NA
2003-06-07T00:00:00Z,N/A,EHAM,AMSTERDAM SCHIPHOL,UNITED AIRLINES,B-767-300,D,UNKBS,Unknown bird - small,N,2,6,2003,NA,NA,NA,NA,Approach,NA,NA,NA
2003-06-07T00:00:00Z,N/A,EGLL,HEATHROW - LONDON,UNITED AIRLINES,B-777-200,D,UNKBM,Unknown bird - medium,N,2,6,2003,NA,NA,NA,NA,Approach,NA,NA,NA
2003-06-06T00:00:00Z,N/A,ZZZZ,UNKNOWN,UNITED AIRLINES,B-737-300,D,UNKBS,Unknown bird - small,N,2,6,2003,NA,NA,NA,100,NA,NA,NA,NA
2003-06-06T00:00:00Z,N/A,ZZZZ,UNKNOWN,UNITED AIRLINES,B-757-200,D,UNKBM,Unknown bird - medium,N,2,6,2003,NA,NA,NA,NA,NA,NA,NA,NA
2003-06-06T00:00:00Z,N/A,ZZZZ,UNKNOWN,UNITED AIRLINES,B-737-300,D,UNKBM,Unknown bird - medium,M,2,6,2003,NA,NA,NA,NA,NA,NA,NA,NA
2003-06-05T00:00:00Z,HI,PHOG,KAHULUI ARPT,UNITED AIRLINES,B-767-300,D,UNKBM,Unknown bird - medium,N,2,6,2003,NA,NA,NA,NA,Approach,NA,NA,NA
2003-06-05T00:00:00Z,CO,KDEN,DENVER INTL AIRPORT,UNITED AIRLINES,B-737-500,D,UNKBM,Unknown bird - medium,N,2,6,2003,NA,NA,0,NA,Landing Roll,NA,NA,NA
2003-06-04T00:00:00Z,N/A,ZZZZ,UNKNOWN,UNITED AIRLINES,A-320,D,UNKBM,Unknown bird - medium,N,2,6,2003,NA,NA,NA,NA,NA,NA,NA,NA
2003-06-04T00:00:00Z,DC,KIAD,WASHINGTON DULLES INTL ARPT,UNITED AIRLINES,B-757-200,D,UNKBM,Unknown bird - medium,N,2,6,2003,NA,NA,NA,NA,Approach,NA,NA,NA
2003-06-04T00:00:00Z,CA,KSFO,SAN FRANCISCO INTL ARPT,UNITED AIRLINES,B-737-300,D,UNKBM,Unknown bird - medium,N,2,6,2003,Dawn,742,0,80,Landing Roll,Some Cloud,NA,NA
2003-06-04T00:00:00Z,CO,KDEN,DENVER INTL AIRPORT,UNITED AIRLINES,B-737-500,D,UNKBM,Unknown bird - medium,N,2,6,2003,NA,NA,0,NA,Landing Roll,NA,NA,NA
2003-06-03T00:00:00Z,CO,KDEN,DENVER INTL AIRPORT,UNITED AIRLINES,B-737-500,D,UNKBM,Unknown bird - medium,N,2,6,2003,NA,NA,0,NA,Landing Roll,NA,NA,NA
2003-06-03T00:00:00Z,CA,KOAK,METRO OAKLAND INTL,UNITED AIRLINES,A-320,D,UNKBM,Unknown bird - medium,N,2,6,2003,NA,NA,NA,NA,Approach,NA,NA,NA
2003-06-03T00:00:00Z,N/A,ZZZZ,UNKNOWN,UNITED AIRLINES,B-767-300,D,UNKBM,Unknown bird - medium,M,2,6,2003,NA,NA,NA,NA,NA,NA,NA,NA
2003-06-02T00:00:00Z,N/A,ZZZZ,UNKNOWN,UNITED AIRLINES,B-737-500,D,UNKBM,Unknown bird - medium,N,2,6,2003,NA,NA,NA,NA,NA,NA,NA,NA
2003-06-02T00:00:00Z,N/A,ZZZZ,UNKNOWN,UNITED AIRLINES,A-320,D,UNKBM,Unknown bird - medium,N,2,6,2003,NA,NA,NA,NA,NA,NA,NA,NA
2003-06-01T00:00:00Z,CO,KDEN,DENVER INTL AIRPORT,UNITED AIRLINES,B-757-200,D,UNKBM,Unknown bird - medium,N,2,6,2003,NA,NA,0,NA,Take-off run,NA,NA,NA
2003-06-01T00:00:00Z,IL,KORD,CHICAGO O'HARE INTL ARPT,UNITED AIRLINES,B-737-300,D,UNKBM,Unknown bird - medium,N,2,6,2003,NA,NA,NA,NA,Approach,NA,NA,NA
2003-05-31T00:00:00Z,CO,KDEN,DENVER INTL AIRPORT,UNITED AIRLINES,A-320,D,UNKBM,Unknown bird - medium,N,2,5,2003,NA,NA,NA,NA,Approach,NA,NA,NA
2003-05-31T00:00:00Z,N/A,ZZZZ,UNKNOWN,UNITED AIRLINES,B-737-300,D,UNKBM,Unknown bird - medium,N,2,5,2003,NA,NA,NA,NA,NA,NA,NA,NA
2003-05-30T00:00:00Z,N/A,ZZZZ,UNKNOWN,UNITED AIRLINES,B-767-300,D,UNKBM,Unknown bird - medium,N,2,5,2003,NA,NA,NA,NA,NA,NA,NA,NA
2003-05-30T00:00:00Z,N/A,ZZZZ,UNKNOWN,UNITED AIRLINES,B-737-500,D,UNKBM,Unknown bird - medium,N,2,5,2003,NA,NA,NA,NA,NA,NA,NA,NA
