animal_id,animal_name,animal_type,primary_color,secondary_color,sex,dob,intake_date,intake_condition,intake_type,intake_subtype,reason_for_intake,outcome_date,crossing,jurisdiction,outcome_type,outcome_subtype,latitude,longitude,outcome_is_dead,was_outcome_alive,geopoint
A584388,nelson,dog,brown,white,Male,2007-01-11,2017-01-11,normal,owner surrender,otc,agg animal,2017-02-07,"6100 ROSE AVE, LONG BEACH, CA 90805",Long Beach,rescue,other resc,33.8657944,-118.1704594,FALSE,TRUE,"33.8657944, -118.1704594"
A631276,NA,cat,orange tabby,white,Unknown,2019-07-24,2019-08-04,under age/weight,stray,otc,NA,2019-08-07,"6155 CHERRY AVE, LONG BEACH, CA 90805",Long Beach,rescue,sbacc,33.8667443,-118.168974,FALSE,TRUE,"33.8667443, -118.168974"
A631279,NA,cat,brown  tabby,white,Unknown,2019-07-24,2019-08-04,under age/weight,stray,otc,NA,2019-08-07,"6155 CHERRY AVE, LONG BEACH, CA 90805",Long Beach,rescue,sbacc,33.8667443,-118.168974,FALSE,TRUE,"33.8667443, -118.168974"
A631282,NA,cat,brown  tabby,calico,Unknown,2019-07-24,2019-08-04,under age/weight,stray,otc,NA,2019-08-07,"6155 CHERRY AVE, LONG BEACH, CA 90805",Long Beach,rescue,sbacc,33.8667443,-118.168974,FALSE,TRUE,"33.8667443, -118.168974"
A638780,NA,bird,brown,black,Unknown,NA,2020-01-20,injured  severe,wildlife,field,NA,2020-01-20,"6180 E PACIFIC COAST HWY, LONG BEACH, CA 90803",Long Beach,transfer,other wild,33.7677182,-118.1172534,FALSE,TRUE,"33.7677182, -118.1172534"
A633038,NA,dog,tan,NA,Female,2004-09-05,2019-09-05,ill severe,stray,otc,NA,2019-09-09,"61ST ST / DOWNEY AVE, LONG BEACH, CA 90805",Long Beach,rescue,other resc,33.8657956,-118.1514199,FALSE,TRUE,"33.8657956, -118.1514199"
A592051,NA,dog,apricot,NA,Male,2015-06-17,2017-06-17,normal,stray,otc,NA,2017-06-23,"61ST ST / GUNDRY AVE, LONG BEACH, CA 90805",Long Beach,transfer,spcala,33.8655554,-118.1754037,FALSE,TRUE,"33.8655554, -118.1754037"
A666027,*eddie shedder,dog,white,red,Male,2018-10-31,2021-10-31,normal,stray,field,NA,2022-04-27,"62 E 56TH ST, LONG BEACH, CA 90805",Long Beach,adoption,NA,33.8573891,-118.1962728,FALSE,TRUE,"33.8573891, -118.1962728"
A614127,*magoo,cat,gray tabby,white,Male,2016-09-05,2018-09-05,normal,stray,otc,NA,2018-09-28,"6200 BLK ATLANTIC AVE, LONG BEACH, CA 90805",Long Beach,euthanasia,ill modera,33.8672023,-118.1849906,TRUE,FALSE,"33.8672023, -118.1849906"
A712937,precious,dog,brown,gray,Female,2016-01-07,2024-01-07,normal,stray,otc,NA,2024-01-10,6200 BLK BUTLER AVE LONG BEACH CA 90805,Long Beach,return to owner,walkin,33.8685276,-118.1961768,FALSE,TRUE,"33.8685276, -118.1961768"
A585555,grenas,dog,white,NA,Male,2014-02-09,2017-02-08,normal,stray,field,NA,2017-02-09,"6200 BLK CERRITOS AVE, LONG BEACH, CA 90805",Long Beach,return to owner,walkin,33.8673447,-118.1782853,FALSE,TRUE,"33.8673447, -118.1782853"
A703257,*dallas,dog,brown,NA,Spayed,2023-01-21,2023-07-21,normal,stray,otc,NA,2023-11-18,6200 BLK CHERRY AVE LONG BEACH CA 90805,Long Beach,adoption,web,33.8675622,-118.1684256,FALSE,TRUE,"33.8675622, -118.1684256"
A718905,NA,cat,black,NA,Male,2024-03-27,2024-04-17,under age/weight,stray,otc,NA,2024-04-18,6200 BLK DE FOREST AVE LONG BEACH CA 90805,Long Beach,rescue,capaws,33.8659722,-118.1926371,FALSE,TRUE,"33.8659722, -118.1926371"
A718903,NA,cat,calico tabby,NA,Female,2024-03-27,2024-04-17,under age/weight,stray,otc,NA,2024-04-18,6200 BLK DE FOREST AVE LONG BEACH CA 90805,Long Beach,rescue,capaws,33.8659722,-118.1926371,FALSE,TRUE,"33.8659722, -118.1926371"
A718904,NA,cat,calico,NA,Female,2024-03-27,2024-04-17,under age/weight,stray,otc,NA,2024-04-18,6200 BLK DE FOREST AVE LONG BEACH CA 90805,Long Beach,rescue,capaws,33.8659722,-118.1926371,FALSE,TRUE,"33.8659722, -118.1926371"
A485430,tiger,dog,white,black,Neutered,2011-09-15,2017-08-03,normal,stray,field,NA,2018-05-08,"6200 BLK DE FOREST AVE, LONG BEACH, CA 90805",Long Beach,adoption,NA,33.8659722,-118.1926371,FALSE,TRUE,"33.8659722, -118.1926371"
A675861,penny,cat,calico tabby,NA,Spayed,2022-04-14,2022-05-26,under age/weight,stray,otc,NA,2022-06-02,"6200 BLK DE FOREST AVE, LONG BEACH, CA 90805",Long Beach,adoption,web,33.8659722,-118.1926371,FALSE,TRUE,"33.8659722, -118.1926371"
A649193,trixie,dog,black,white,Spayed,2018-09-20,2020-09-20,normal,stray,otc,NA,2020-09-23,"6200 BLK DE FOREST AVE, LONG BEACH, CA 90805",Long Beach,return to owner,walkin,33.8659722,-118.1926371,FALSE,TRUE,"33.8659722, -118.1926371"
A685961,*marry,cat,black,NA,Spayed,2022-09-05,2022-10-05,ill mild,stray,otc,NA,2022-10-23,"6200 BLK DE FOREST AVE, LONG BEACH, CA 90805",Long Beach,adoption,web,33.8659722,-118.1926371,FALSE,TRUE,"33.8659722, -118.1926371"
A635504,*chip,dog,white,brown,Neutered,2017-10-30,2019-10-30,normal,stray,field,NA,2019-11-22,"6200 BLK DE FOREST AVE, LONG BEACH, CA 90805",Long Beach,adoption,walkin,33.8659722,-118.1926371,FALSE,TRUE,"33.8659722, -118.1926371"
A674148,chaca,dog,blue,white,Male,2017-05-06,2022-05-06,normal,stray,otc,NA,2022-05-12,"6200 BLK DE FOREST AVE, LONG BEACH, CA 90805",Long Beach,return to owner,walkin,33.8659722,-118.1926371,FALSE,TRUE,"33.8659722, -118.1926371"
A606899,NA,cat,black,NA,Male,2018-04-01,2018-04-29,under age/weight,stray,otc,NA,2018-04-29,"6200 BLK DE FOREST AVE, LONG BEACH, CA 90805",Long Beach,euthanasia,ill modera,33.8659722,-118.1926371,TRUE,FALSE,"33.8659722, -118.1926371"
A606895,NA,cat,brown  tabby,NA,Female,2018-04-01,2018-04-29,under age/weight,stray,otc,NA,2018-04-29,"6200 BLK DE FOREST AVE, LONG BEACH, CA 90805",Long Beach,euthanasia,ill modera,33.8659722,-118.1926371,TRUE,FALSE,"33.8659722, -118.1926371"
A606898,NA,cat,black,NA,Male,2018-04-01,2018-04-29,under age/weight,stray,otc,NA,2018-04-29,"6200 BLK DE FOREST AVE, LONG BEACH, CA 90805",Long Beach,euthanasia,ill modera,33.8659722,-118.1926371,TRUE,FALSE,"33.8659722, -118.1926371"
A681416,*lennon,dog,brown,NA,Male,2017-08-04,2022-08-04,normal,stray,otc,NA,2022-08-07,"6200 BLK DE FOREST AVE, LONG BEACH. CA 90805",Long Beach,rescue,pugnatres,33.8659722,-118.1926371,FALSE,TRUE,"33.8659722, -118.1926371"
A492200,perla,dog,white,NA,Spayed,2010-07-20,2022-08-04,normal,stray,otc,NA,2022-08-04,"6200 BLK DE FOREST AVE, LONG BEACH. CA 90805",Long Beach,return to owner,fre rid hm,33.8659722,-118.1926371,FALSE,TRUE,"33.8659722, -118.1926371"
A722188,NA,bird,gray,NA,Unknown,NA,2024-06-03,under age/weight,wildlife,field,NA,2024-06-03,"6200 BLK DEFOREST AVE, LB 90805",Long Beach,died,enroute,33.8659722,-118.1926371,TRUE,FALSE,"33.8659722, -118.1926371"
A664049,*cider,dog,white,NA,Neutered,2016-09-19,2021-09-19,injured  mild,stray,otc,NA,2021-10-10,"6200 BLK DOWNEY AVE, LONG BEACH, CA 90805",Long Beach,adoption,web,33.8679631,-118.1512594,FALSE,TRUE,"33.8679631, -118.1512594"
A732143,buddy,dog,tan,white,Neutered,2020-11-19,2024-11-07,i/i report,stray,field,NA,NA,"6200 BLK E 2ND ST, LONG BEACH CA 90803",Long Beach,NA,NA,33.7564269,-118.1174975,FALSE,TRUE,"33.7564269, -118.1174975"
A670203,NA,wild,pink,NA,Unknown,2022-01-30,2022-02-05,injured  mild,wildlife,field,NA,2022-02-05,"6200 BLK E 2ND ST, LONG BEACH, CA 90803",Long Beach,euthanasia,inj severe,33.7574461,-118.113365,TRUE,FALSE,"33.7574461, -118.113365"
A670208,NA,wild,pink,NA,Unknown,2022-01-30,2022-02-05,injured  mild,wildlife,field,NA,2022-02-05,"6200 BLK E 2ND ST, LONG BEACH, CA 90803",Long Beach,euthanasia,ill severe,33.7574461,-118.113365,TRUE,FALSE,"33.7574461, -118.113365"
A670198,NA,wild,gray,NA,Female,2019-02-05,2022-02-05,injured  mild,wildlife,field,NA,2022-02-05,"6200 BLK E 2ND ST, LONG BEACH, CA 90803",Long Beach,euthanasia,inj severe,33.7574461,-118.113365,TRUE,FALSE,"33.7574461, -118.113365"
A694664,NA,bird,white,gray,Unknown,NA,2023-03-14,injured  moderate,wildlife,field,NA,2023-03-14,"6200 BLK E 2ND ST. LONG BEACH, CA 90803",Long Beach,rescue,other resc,33.7574461,-118.113365,FALSE,TRUE,"33.7574461, -118.113365"
A595951,*alexa,dog,black,tan,Female,2017-02-25,2017-08-25,normal,stray,field,NA,2017-08-31,"6200 BLK E 6TH ST, LONG BEACH, CA 90803",Long Beach,transfer,spcala,33.77347810000001,-118.1071775,FALSE,TRUE,"33.77347810000001, -118.1071775"
A704745,whiskey,dog,black,tan,Neutered,2016-08-12,2023-08-12,normal,owner surrender,field,NA,2023-08-27,"6200 BLK E BEACH COMBER DR. LONG BEACH, CA 90803",Long Beach,adoption,web,33.7674281,-118.1134044,FALSE,TRUE,"33.7674281, -118.1134044"
A665330,*franco,cat,orange tabby,white,Male,2021-08-16,2021-10-16,normal,stray,otc,NA,2021-10-20,"6200 BLK E CARITA ST, LONG BEACH, CA 90808",Long Beach,adoption,NA,33.8240883,-118.1111093,FALSE,TRUE,"33.8240883, -118.1111093"
A666895,NA,cat,orange tabby,NA,Female,2018-11-17,2021-11-17,injured  moderate,stray,field,NA,2021-11-17,"6200 BLK E CONANT ST, LONG BEACH, CA 90808",Long Beach,euthanasia,inj severe,33.8250075,-118.1112958,TRUE,FALSE,"33.8250075, -118.1112958"
A714841,*sergio,cat,orange tabby,NA,Neutered,2023-02-11,2024-02-11,injured  moderate,stray,otc,NA,2024-03-06,6200 BLK E HARDING STREET LONG BEACH CA 90805,Long Beach,community cat,NA,33.8678021,-118.1469406,FALSE,TRUE,"33.8678021, -118.1469406"
A731041,*turnip,cat,gray,NA,Neutered,2024-08-25,2024-10-23,injured  moderate,stray,field,NA,2024-11-30,"6200 BLK E STEARNS ST, LONG BEACH, CA 90815",Long Beach,adoption,web,33.7959606,-118.1116073,FALSE,TRUE,"33.7959606, -118.1116073"
A677580,*licorice,cat,black,NA,Male,2022-04-13,2022-06-13,normal,stray,field,NA,2022-07-28,"6200 BLK E STEARNS ST, LONG BEACH, CA 90815",Long Beach,adoption,NA,33.7959606,-118.1116073,FALSE,TRUE,"33.7959606, -118.1116073"
A699967,zack,dog,brown,tan,Neutered,2018-06-09,2023-06-02,normal,stray,otc,NA,2023-06-09,6200 BLK LB BLVD LONG BEACH 90805,Long Beach,adoption,web,33.8640647,-118.1766294,FALSE,TRUE,"33.8640647, -118.1766294"
A720648,NA,bird,black,NA,Unknown,2022-05-11,2024-05-11,injured  moderate,wildlife,field,NA,2024-05-11,6200 BLK LEMON AVE,Long Beach,euthanasia,inj severe,33.867335,-118.1792011,TRUE,FALSE,"33.867335, -118.1792011"
A726777,NA,dog,black,brown,Female,2024-04-13,2024-08-13,ill moderatete,stray,field,NA,2024-08-13,"6200 BLK LEWIS AVE, LONG BEACH, CA 90805",Long Beach,rescue,wstsidgsrs,33.8673386,-118.1801273,FALSE,TRUE,"33.8673386, -118.1801273"
A726778,NA,dog,black,brown,Female,2024-04-13,2024-08-13,ill moderatete,stray,field,NA,2024-08-13,"6200 BLK LEWIS AVE, LONG BEACH, CA 90805",Long Beach,rescue,wstsidgsrs,33.8673386,-118.1801273,FALSE,TRUE,"33.8673386, -118.1801273"
A681419,*pam,cat,orange,NA,Female,2022-07-04,2022-08-04,ill mild,stray,otc,NA,2022-08-24,"6200 BLK MYRTLE AVE, LONG BEACH, CA 90805",Long Beach,adoption,NA,33.867659,-118.1818377,FALSE,TRUE,"33.867659, -118.1818377"
A726608,*palmer,dog,black,white,Neutered,2022-08-14,2024-08-14,normal,stray,otc,NA,2024-08-21,6200 BLK N OBISPO AVE LONG BEACH CA 90805,Long Beach,adoption,web,33.8679286,-118.155385,FALSE,TRUE,"33.8679286, -118.155385"
A576556,amy,dog,brown brindle,white,Spayed,2013-08-05,2020-01-11,normal,stray,otc,NA,2020-01-11,"6200 BLK N PARAMOUNT BLVD, LONG BEACH, CA 90805",Long Beach,return to owner,fre rid hm,33.8674093,-118.159405,FALSE,TRUE,"33.8674093, -118.159405"
A655889,cleo,dog,tan,NA,Spayed,2014-04-04,2021-04-04,normal,stray,otc,NA,2021-04-14,"6200 BLK PACIFIC COAST HWY, LONG BEACH, CA 90803",Long Beach,return to owner,walkin,33.7670161,-118.1171827,FALSE,TRUE,"33.7670161, -118.1171827"
A628235,otis,cat,orange,white,Neutered,2019-05-13,2019-06-13,under age/weight,stray,trap,NA,2019-11-14,"6200 BLK PARIMA ST, LONG BEACH, CA 90803",Long Beach,adoption,pfe/pawshp,33.7732029,-118.1114646,FALSE,TRUE,"33.7732029, -118.1114646"
A628232,NA,cat,orange,NA,Male,2019-05-13,2019-06-13,under age/weight,stray,trap,NA,2019-07-17,"6200 BLK PARIMA ST, LONG BEACH, CA 90803",Long Beach,transfer,spcala,33.7732029,-118.1114646,FALSE,TRUE,"33.7732029, -118.1114646"
A733959,NA,dog,cream,white,Male,NA,2024-12-07,injured  moderate,stray,field,NA,2024-12-08,"6200 BLK ROSE AVE, LONG BEACH, CA 90805",Long Beach,euthanasia,at vet,33.8673949,-118.1708486,TRUE,FALSE,"33.8673949, -118.1708486"
A706346,*marlon brando,rabbit,white,black,Neutered,2023-02-07,2023-09-07,normal,stray,otc,NA,2023-09-27,"6200 BLOCK DE FOREST AVE, LONG BEACH",Long Beach,rescue,blacksmith,33.8659722,-118.1926371,FALSE,TRUE,"33.8659722, -118.1926371"
A725946,*odie,cat,orange tabby,NA,Neutered,2024-05-01,2024-09-22,normal,return,NA,NA,2024-09-27,"6200 BLOCK HEFLEY ST, WESTMINISTER CA",Orange Cnty,adoption,web,33.7617197,-118.0217484,FALSE,TRUE,"33.7617197, -118.0217484"
A639284,maggie,dog,white,gray,Spayed,2017-02-01,2020-02-01,normal,stray,otc,NA,2020-02-13,"6200 DE FOREST AVE, LONG BEACH, CA 90805",Long Beach,adoption,walkin,33.8659722,-118.1926371,FALSE,TRUE,"33.8659722, -118.1926371"
A601927,NA,dog,gray,NA,Female,2007-01-07,2018-01-07,injured  moderate,stray,otc,NA,2018-01-07,"6200 DOWNEY AVE, LONG BEACH, CA 90805",Long Beach,euthanasia,ill severe,33.8679631,-118.1512594,TRUE,FALSE,"33.8679631, -118.1512594"
A632422,NA,other,brown,NA,Unknown,NA,2019-08-23,ill moderatete,wildlife,field,NA,2019-08-23,"6200 E 2ND ST, LONG BEACH, CA 90803",Long Beach,transfer,lbah,33.7574461,-118.113365,FALSE,TRUE,"33.7574461, -118.113365"
A725226,NA,bird,gray,NA,Unknown,NA,2024-07-22,injured  mild,wildlife,field,NA,2024-07-22,"6200 E 2ND ST, LONG BEACH, CA 90803",Long Beach,transfer,other resc,33.7574461,-118.113365,FALSE,TRUE,"33.7574461, -118.113365"
A626944,*sassafras,cat,orange tabby,white,Spayed,2018-05-24,2019-05-24,normal,stray,otc,NA,2019-09-27,"6200 E 56TH ST, LONG BEACH, CA 90805",Long Beach,rescue,straycatal,33.8576449,-118.1772727,FALSE,TRUE,"33.8576449, -118.1772727"
A590089,NA,wild,black,white,Unknown,NA,2017-05-11,ill severe,wildlife,field,NA,2017-05-11,"6200 E MARINA DR, LONG BEACH, CA 90803",Long Beach,euthanasia,ill severe,33.7531936,-118.1084971,TRUE,FALSE,"33.7531936, -118.1084971"
A647368,NA,cat,brown  tabby,white,Male,2020-04-18,2020-08-18,fractious,stray,field,NA,2020-08-21,"6200 E METZ ST, LONG BEACH, CA 90808",Long Beach,transfer,spcala,33.8163727,-118.1113417,FALSE,TRUE,"33.8163727, -118.1113417"
A654806,NA,other,brown,black,Unknown,NA,2021-03-08,ill severe,wildlife,field,NA,2021-03-08,"6200 E PACIFIC COAST HWY, LONG BEACH, CA 90803",Long Beach,euthanasia,ill severe,33.7671817,-118.1172711,TRUE,FALSE,"33.7671817, -118.1172711"
A627627,NA,rabbit,brown,NA,Unknown,2019-05-04,2019-06-04,injured  severe,wildlife,field,NA,2019-06-04,"6200 E SEA BREEZE DR, LONG BEACH, CA 90803",Long Beach,euthanasia,ill severe,33.7674687,-118.1148828,TRUE,FALSE,"33.7674687, -118.1148828"
A643514,NA,other,brown,tan,Unknown,NA,2020-06-06,ill severe,wildlife,field,NA,2020-06-06,"6200 E VISTA ST, LONG BEACH, CA 90803",Long Beach,transfer,lbah,33.7687392,-118.1095638,FALSE,TRUE,"33.7687392, -118.1095638"
A644449,*monty,dog,black,white,Neutered,2014-06-26,2020-06-27,behavior  mild,quarantine,NA,agg people,2020-07-15,"6200 LEMON AVE, LONG BEACH, CA 90805",Long Beach,adoption,web,33.867335,-118.1792011,FALSE,TRUE,"33.867335, -118.1792011"
A628225,NA,bird,white,brown,Unknown,NA,2019-06-13,injured  moderate,wildlife,field,NA,2019-06-13,"6200 MARINA PACIFICA DR N, LONG BEACH, CA 90803",Long Beach,rescue,ibr,33.7601782,-118.1177797,FALSE,TRUE,"33.7601782, -118.1177797"
A682078,miracle,dog,white,brown,Spayed,2022-02-15,2024-09-29,normal,welfare seized,police,NA,2024-10-03,"6204 E MARINA DR LONG BEACH, CA 90803",Long Beach,return to owner,walkin,33.7577037,-118.115522,FALSE,TRUE,"33.7577037, -118.115522"
A548962,spirit,dog,white,tan,Spayed,2014-12-01,2023-10-13,welfare seizures,welfare seized,police,NA,2023-10-15,"624 E 20TH ST, LONG BEACH CA",Long Beach,return to owner,walkin,33.7933803,-118.184395,FALSE,TRUE,"33.7933803, -118.184395"
A617346,noah,dog,brown,white,Male,2010-05-09,2018-11-08,normal,stray,otc,NA,2018-11-09,"6255 DE FOREST AVE, LONG BEACH, CA 90805",Long Beach,return to owner,walkin,33.8679542,-118.1918478,FALSE,TRUE,"33.8679542, -118.1918478"
A731721,NA,dog,white,NA,Male,2024-09-15,2024-11-03,under age/weight,stray,otc,NA,2024-11-05,6300 BLK ATLANTIC AVE LONG BEACH CA 90805,Long Beach,rescue,NA,33.8689005,-118.1854508,FALSE,TRUE,"33.8689005, -118.1854508"
A624061,NA,cat,gray,NA,Unknown,2019-03-31,2019-03-30,under age/weight,stray,field,NA,2019-03-31,"6300 BLK ATLANTIC AVE, LONG BEACH, CA 90805",Long Beach,died,in kennel,33.8689005,-118.1854508,TRUE,FALSE,"33.8689005, -118.1854508"
A624059,NA,cat,gray,NA,Unknown,2019-03-31,2019-03-30,under age/weight,stray,field,NA,2019-03-31,"6300 BLK ATLANTIC AVE, LONG BEACH, CA 90805",Long Beach,euthanasia,undrage/wt,33.8689005,-118.1854508,TRUE,FALSE,"33.8689005, -118.1854508"
A624063,NA,cat,gray,NA,Unknown,2019-03-31,2019-03-30,under age/weight,stray,field,NA,2019-03-31,"6300 BLK ATLANTIC AVE, LONG BEACH, CA 90805",Long Beach,died,in kennel,33.8689005,-118.1854508,TRUE,FALSE,"33.8689005, -118.1854508"
A624060,NA,cat,gray,NA,Unknown,2019-03-31,2019-03-30,under age/weight,stray,field,NA,2019-03-31,"6300 BLK ATLANTIC AVE, LONG BEACH, CA 90805",Long Beach,died,in kennel,33.8689005,-118.1854508,TRUE,FALSE,"33.8689005, -118.1854508"
A644171,NA,wild,brown,NA,Unknown,NA,2020-06-20,injured  severe,wildlife,field,NA,2020-06-20,"6300 BLK ATLANTIC AVE, LONG BEACH, CA 90805",Long Beach,transfer,lbah,33.8689005,-118.1854508,FALSE,TRUE,"33.8689005, -118.1854508"
A698636,daisy,dog,fawn,NA,Female,2021-05-12,2023-05-12,normal,stray,field,NA,2023-05-23,"6300 BLK CALIFORNIA AVE, LONG BEACH, CA 90805",Long Beach,rescue,NA,33.8692803,-118.1809066,FALSE,TRUE,"33.8692803, -118.1809066"
A604309,NA,cat,brown,white,Unknown,2015-03-01,2018-03-01,ill moderatete,stray,field,NA,2018-03-01,"6300 BLK CERRITOS AVE, LONG BEACH, CA 90805",Long Beach,euthanasia,ill severe,33.8693324,-118.1780605,TRUE,FALSE,"33.8693324, -118.1780605"
A687994,baby yoda,dog,tan,silver,Neutered,2020-11-04,2022-11-04,normal,stray,otc,NA,2022-11-10,"6300 BLK CERRITOS AVE, LONG BEACH, CA 90805",Long Beach,adoption,web,33.8693324,-118.1780605,FALSE,TRUE,"33.8693324, -118.1780605"
A617707,NA,dog,gray,white,Male,2016-11-18,2018-11-18,normal,stray,otc,NA,2018-11-24,"6300 BLK CORONADO AVE, LONG BEACH, CA 90805",Long Beach,transfer,spcala,33.8692758,-118.1544621,FALSE,TRUE,"33.8692758, -118.1544621"
A665324,stella grace,dog,gold,tan,Spayed,2017-10-16,2021-10-16,normal,stray,otc,NA,2022-03-12,"6300 BLK E ATHERTON ST, LONG BEACH, CA 90815",Long Beach,adoption,NA,33.7886454,-118.1099462,FALSE,TRUE,"33.7886454, -118.1099462"
A616435,tyson,dog,blue,white,Neutered,2016-10-18,2018-10-18,normal,confiscate,pub safety,NA,2019-01-02,"6300 BLK E ELIOT ST, LONG BEACH, CA 90803",Long Beach,return to owner,walkin,33.7694007,-118.1060752,FALSE,TRUE,"33.7694007, -118.1060752"
A585468,lavender,cat,gray,NA,Spayed,2010-02-05,2017-02-05,normal,owner surrender,otc,house soil,2017-04-14,"6300 BLK E MARIQUITA ST, LONG BEACH, CA 90803",Long Beach,adoption,pfe/pawshp,33.76872609999999,-118.1060234,FALSE,TRUE,"33.76872609999999, -118.1060234"
A614955,NA,bird,brown,brown,Female,2017-09-19,2018-09-19,normal,wildlife,field,NA,2018-09-19,"6300 BLK E PACIFIC COAST HWY, LONG BEACH, CA 90803",Long Beach,return to wild habitat,NA,33.7618712,-118.1157459,FALSE,TRUE,"33.7618712, -118.1157459"
A601104,NA,bird,white,NA,Unknown,NA,2017-12-15,ill severe,wildlife,field,NA,2017-12-15,"6300 BLK E PACIFIC COAST HWY, LONG BEACH, CA 90803",Long Beach,died,enroute,33.7618712,-118.1157459,TRUE,FALSE,"33.7618712, -118.1157459"
A644694,*frisbee,dog,brown,NA,Spayed,2019-07-02,2020-07-02,normal,stray,otc,NA,2020-08-12,"6300 BLK E WILLOW ST, LONG BEACH, CA 90815",Long Beach,adoption,web,33.8031529,-118.1086561,FALSE,TRUE,"33.8031529, -118.1086561"
A653298,NA,bird,brown,NA,Unknown,NA,2021-01-19,injured  severe,wildlife,field,NA,2021-01-19,"6300 BLK I-405, LONG BEACH, CA 90815",Long Beach,transfer,lbah,33.8000321,-118.1118961,FALSE,TRUE,"33.8000321, -118.1118961"
A731042,NA,wild,black,white,Unknown,2022-10-23,2024-10-23,injured  severe,wildlife,field,NA,2024-10-23,6300 BLK LEMON AVE,Long Beach,euthanasia,ill severe,33.8691657,-118.1792028,TRUE,FALSE,"33.8691657, -118.1792028"
A670739,*mango,cat,orange tabby,white,Neutered,2021-06-16,2022-02-16,injured  moderate,stray,field,NA,2022-03-05,"6300 BLK LEWIS AVE, LB 90805",Long Beach,adoption,web,33.8691615,-118.1801218,FALSE,TRUE,"33.8691615, -118.1801218"
A589615,NA,cat,white,NA,Female,2017-04-03,2017-05-03,under age/weight,stray,otc,NA,2017-05-03,"6300 BLK LEWIS AVE, LONG BEACH, CA 90805",Long Beach,rescue,other resc,33.8691615,-118.1801218,FALSE,TRUE,"33.8691615, -118.1801218"
A710298,*timmy turner,cat,black,white,Neutered,2023-10-11,2023-11-11,ill moderatete,stray,otc,NA,2023-12-23,6300 BLK LONG BEACH BLVD LONG BEACH CA 90805,Long Beach,adoption,pfe/pawshp,33.8690504,-118.2008503,FALSE,TRUE,"33.8690504, -118.2008503"
A704397,*hunter,cat,black,white,Male,2023-07-06,2023-08-06,under age/weight,stray,otc,NA,2023-08-30,6300 BLK MYRTLE AVE LONG BEACH CA 90805,Long Beach,adoption,NA,33.8693271,-118.1818623,FALSE,TRUE,"33.8693271, -118.1818623"
A589999,NA,cat,black,white,Unknown,2017-04-17,2017-05-09,under age/weight,stray,field,NA,2017-05-09,"6300 BLK MYRTLE AVE, LONG BEACH, CA 90805",Long Beach,euthanasia,undrage/wt,33.8693271,-118.1818623,TRUE,FALSE,"33.8693271, -118.1818623"
A609682,*shilo,dog,black,tan,Neutered,2011-05-26,2018-09-05,normal,stray,field,NA,2018-09-05,"6300 BLK MYRTLE AVE, LONG BEACH, CA 90805",Long Beach,return to owner,NA,33.8693271,-118.1818623,FALSE,TRUE,"33.8693271, -118.1818623"
A589031,NA,dog,white,brown,Female,2012-04-22,2017-04-22,normal,stray,field,NA,2017-04-28,"6300 BLK MYRTLE AVE, LONG BEACH, CA 90805",Long Beach,transfer,spcala,33.8693271,-118.1818623,FALSE,TRUE,"33.8693271, -118.1818623"
A584094,NA,dog,white,brown,Female,2016-05-04,2017-01-04,normal,stray,field,NA,2017-01-11,"6300 BLK ORANGE AVE, LONG BEACH, CA 90805",Long Beach,transfer,spcala,33.8691746,-118.1773264,FALSE,TRUE,"33.8691746, -118.1773264"
A727251,*little guy,cat,white,NA,Neutered,2020-08-21,2024-08-21,injured  severe,stray,field,NA,2024-09-13,"6300 BLK RAHN AVE, LB 90805",Long Beach,community cat,friendly,33.8689267,-118.205294,FALSE,TRUE,"33.8689267, -118.205294"
A676030,*johnny,cat,brown  tabby,white,Male,2022-03-27,2022-05-27,injured  severe,stray,field,NA,2022-06-10,"6300 BLK RAHN AVE, LONG BEACH, CA 90805",Long Beach,rescue,lbsnnres,33.8689268,-118.205294,FALSE,TRUE,"33.8689268, -118.205294"
