fiscal_year,month_grouping,month_abbv,land_border_region,state,demographic,citizenship,title_of_authority,encounter_count
2024,FYTD,NOV,Other,FL,Single Adults,ROMANIA,Title 8,18
2024,FYTD,NOV,Other,FL,Single Adults,RUSSIA,Title 8,113
2024,FYTD,NOV,Other,FL,Single Adults,TURKEY,Title 8,9
2024,FYTD,NOV,Other,FL,Single Adults,UKRAINE,Title 8,393
2024,FYTD,NOV,Other,FL,Single Adults,VENEZUELA,Title 8,2398
2024,FYTD,NOV,Other,FL,UC / Single Minors,HAITI,Title 8,2
2024,FYTD,NOV,Other,FL,UC / Single Minors,OTHER,Title 8,1
2024,FYTD,NOV,Other,FL,UC / Single Minors,VENEZUELA,Title 8,1
2024,FYTD,NOV,Other,GA,Accompanied Minors,HAITI,Title 8,1
2024,FYTD,NOV,Other,GA,FMUA,CANADA,Title 8,1
2024,FYTD,NOV,Other,GA,FMUA,COLOMBIA,Title 8,2
2024,FYTD,NOV,Other,GA,FMUA,CUBA,Title 8,10
2024,FYTD,NOV,Other,GA,FMUA,HAITI,Title 8,21
2024,FYTD,NOV,Other,GA,FMUA,HONDURAS,Title 8,2
2024,FYTD,NOV,Other,GA,FMUA,INDIA,Title 8,1
2024,FYTD,NOV,Other,GA,FMUA,NICARAGUA,Title 8,2
2024,FYTD,NOV,Other,GA,FMUA,OTHER,Title 8,14
2024,FYTD,NOV,Other,GA,FMUA,RUSSIA,Title 8,1
2024,FYTD,NOV,Other,GA,FMUA,TURKEY,Title 8,1
2024,FYTD,NOV,Other,GA,FMUA,UKRAINE,Title 8,86
2024,FYTD,NOV,Other,GA,FMUA,VENEZUELA,Title 8,94
2024,FYTD,NOV,Other,GA,Single Adults,BRAZIL,Title 8,5
2024,FYTD,NOV,Other,GA,Single Adults,CANADA,Title 8,2
2024,FYTD,NOV,Other,GA,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,22
2024,FYTD,NOV,Other,GA,Single Adults,COLOMBIA,Title 8,17
2024,FYTD,NOV,Other,GA,Single Adults,CUBA,Title 8,15
2024,FYTD,NOV,Other,GA,Single Adults,ECUADOR,Title 8,3
2024,FYTD,NOV,Other,GA,Single Adults,EL SALVADOR,Title 8,3
2024,FYTD,NOV,Other,GA,Single Adults,GUATEMALA,Title 8,5
2024,FYTD,NOV,Other,GA,Single Adults,HAITI,Title 8,46
2024,FYTD,NOV,Other,GA,Single Adults,HONDURAS,Title 8,4
2024,FYTD,NOV,Other,GA,Single Adults,INDIA,Title 8,29
2024,FYTD,NOV,Other,GA,Single Adults,MEXICO,Title 8,17
2024,FYTD,NOV,Other,GA,Single Adults,NICARAGUA,Title 8,6
2024,FYTD,NOV,Other,GA,Single Adults,OTHER,Title 8,117
2024,FYTD,NOV,Other,GA,Single Adults,PERU,Title 8,2
2024,FYTD,NOV,Other,GA,Single Adults,PHILIPPINES,Title 8,59
2024,FYTD,NOV,Other,GA,Single Adults,ROMANIA,Title 8,1
2024,FYTD,NOV,Other,GA,Single Adults,RUSSIA,Title 8,14
2024,FYTD,NOV,Other,GA,Single Adults,TURKEY,Title 8,2
2024,FYTD,NOV,Other,GA,Single Adults,UKRAINE,Title 8,73
2024,FYTD,NOV,Other,GA,Single Adults,VENEZUELA,Title 8,120
2024,FYTD,NOV,Other,GU,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,8
2024,FYTD,NOV,Other,GU,Single Adults,INDIA,Title 8,21
2024,FYTD,NOV,Other,GU,Single Adults,MYANMAR (BURMA),Title 8,20
2024,FYTD,NOV,Other,GU,Single Adults,OTHER,Title 8,33
2024,FYTD,NOV,Other,GU,Single Adults,PHILIPPINES,Title 8,16
2024,FYTD,NOV,Other,HI,Single Adults,CANADA,Title 8,1
2024,FYTD,NOV,Other,HI,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,26
2024,FYTD,NOV,Other,HI,Single Adults,ECUADOR,Title 8,1
2024,FYTD,NOV,Other,HI,Single Adults,INDIA,Title 8,9
2024,FYTD,NOV,Other,HI,Single Adults,OTHER,Title 8,115
2024,FYTD,NOV,Other,HI,Single Adults,PHILIPPINES,Title 8,34
2024,FYTD,NOV,Other,HI,Single Adults,RUSSIA,Title 8,1
2024,FYTD,NOV,Other,HI,Single Adults,UKRAINE,Title 8,3
2024,FYTD,NOV,Other,IL,Accompanied Minors,OTHER,Title 8,1
2024,FYTD,NOV,Other,IL,FMUA,COLOMBIA,Title 8,4
2024,FYTD,NOV,Other,IL,FMUA,GUATEMALA,Title 8,2
2024,FYTD,NOV,Other,IL,FMUA,INDIA,Title 8,3
2024,FYTD,NOV,Other,IL,FMUA,MEXICO,Title 8,7
2024,FYTD,NOV,Other,IL,FMUA,NICARAGUA,Title 8,7
2024,FYTD,NOV,Other,IL,FMUA,OTHER,Title 8,15
2024,FYTD,NOV,Other,IL,FMUA,UKRAINE,Title 8,472
2024,FYTD,NOV,Other,IL,FMUA,VENEZUELA,Title 8,13
2024,FYTD,NOV,Other,IL,Single Adults,BRAZIL,Title 8,5
2024,FYTD,NOV,Other,IL,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,5
2024,FYTD,NOV,Other,IL,Single Adults,COLOMBIA,Title 8,4
2024,FYTD,NOV,Other,IL,Single Adults,CUBA,Title 8,1
2024,FYTD,NOV,Other,IL,Single Adults,ECUADOR,Title 8,3
2024,FYTD,NOV,Other,IL,Single Adults,GUATEMALA,Title 8,8
2024,FYTD,NOV,Other,IL,Single Adults,HAITI,Title 8,11
2024,FYTD,NOV,Other,IL,Single Adults,INDIA,Title 8,16
2024,FYTD,NOV,Other,IL,Single Adults,MEXICO,Title 8,64
2024,FYTD,NOV,Other,IL,Single Adults,NICARAGUA,Title 8,18
2024,FYTD,NOV,Other,IL,Single Adults,OTHER,Title 8,99
2024,FYTD,NOV,Other,IL,Single Adults,PHILIPPINES,Title 8,1
2024,FYTD,NOV,Other,IL,Single Adults,ROMANIA,Title 8,3
2024,FYTD,NOV,Other,IL,Single Adults,RUSSIA,Title 8,1
2024,FYTD,NOV,Other,IL,Single Adults,TURKEY,Title 8,1
2024,FYTD,NOV,Other,IL,Single Adults,UKRAINE,Title 8,622
2024,FYTD,NOV,Other,IL,Single Adults,VENEZUELA,Title 8,24
2024,FYTD,NOV,Other,LA,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,21
2024,FYTD,NOV,Other,LA,Single Adults,COLOMBIA,Title 8,1
2024,FYTD,NOV,Other,LA,Single Adults,ECUADOR,Title 8,1
2024,FYTD,NOV,Other,LA,Single Adults,HAITI,Title 8,1
2024,FYTD,NOV,Other,LA,Single Adults,HONDURAS,Title 8,10
2024,FYTD,NOV,Other,LA,Single Adults,INDIA,Title 8,52
2024,FYTD,NOV,Other,LA,Single Adults,MEXICO,Title 8,30
2024,FYTD,NOV,Other,LA,Single Adults,MYANMAR (BURMA),Title 8,49
2024,FYTD,NOV,Other,LA,Single Adults,OTHER,Title 8,101
2024,FYTD,NOV,Other,LA,Single Adults,PERU,Title 8,48
2024,FYTD,NOV,Other,LA,Single Adults,PHILIPPINES,Title 8,308
2024,FYTD,NOV,Other,LA,Single Adults,ROMANIA,Title 8,2
2024,FYTD,NOV,Other,LA,Single Adults,RUSSIA,Title 8,65
2024,FYTD,NOV,Other,LA,Single Adults,TURKEY,Title 8,11
2024,FYTD,NOV,Other,LA,Single Adults,UKRAINE,Title 8,21
2024,FYTD,NOV,Other,MA,FMUA,HAITI,Title 8,5
2024,FYTD,NOV,Other,MA,FMUA,NICARAGUA,Title 8,6
2024,FYTD,NOV,Other,MA,FMUA,OTHER,Title 8,8
2024,FYTD,NOV,Other,MA,FMUA,UKRAINE,Title 8,40
2024,FYTD,NOV,Other,MA,Single Adults,BRAZIL,Title 8,6
2024,FYTD,NOV,Other,MA,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,6
2024,FYTD,NOV,Other,MA,Single Adults,COLOMBIA,Title 8,5
2024,FYTD,NOV,Other,MA,Single Adults,CUBA,Title 8,3
2024,FYTD,NOV,Other,MA,Single Adults,ECUADOR,Title 8,1
2024,FYTD,NOV,Other,MA,Single Adults,HAITI,Title 8,29
2024,FYTD,NOV,Other,MA,Single Adults,INDIA,Title 8,5
2024,FYTD,NOV,Other,MA,Single Adults,MEXICO,Title 8,1
2024,FYTD,NOV,Other,MA,Single Adults,NICARAGUA,Title 8,6
2024,FYTD,NOV,Other,MA,Single Adults,OTHER,Title 8,55
2024,FYTD,NOV,Other,MA,Single Adults,UKRAINE,Title 8,71
2024,FYTD,NOV,Other,MA,Single Adults,VENEZUELA,Title 8,10
2024,FYTD,NOV,Other,MD,FMUA,NICARAGUA,Title 8,2
2024,FYTD,NOV,Other,MD,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,80
2024,FYTD,NOV,Other,MD,Single Adults,HAITI,Title 8,2
2024,FYTD,NOV,Other,MD,Single Adults,INDIA,Title 8,13
2024,FYTD,NOV,Other,MD,Single Adults,MEXICO,Title 8,5
2024,FYTD,NOV,Other,MD,Single Adults,OTHER,Title 8,53
2024,FYTD,NOV,Other,MD,Single Adults,PHILIPPINES,Title 8,242
2024,FYTD,NOV,Other,MD,Single Adults,ROMANIA,Title 8,3
2024,FYTD,NOV,Other,MD,Single Adults,RUSSIA,Title 8,29
2024,FYTD,NOV,Other,MD,Single Adults,TURKEY,Title 8,6
2024,FYTD,NOV,Other,MD,Single Adults,UKRAINE,Title 8,35
2024,FYTD,NOV,Other,ME,Single Adults,INDIA,Title 8,2
2024,FYTD,NOV,Other,MI,FMUA,HAITI,Title 8,2
2024,FYTD,NOV,Other,MI,FMUA,UKRAINE,Title 8,39
2024,FYTD,NOV,Other,MI,Single Adults,CUBA,Title 8,1
2024,FYTD,NOV,Other,MI,Single Adults,HAITI,Title 8,2
2024,FYTD,NOV,Other,MI,Single Adults,MEXICO,Title 8,4
2024,FYTD,NOV,Other,MI,Single Adults,NICARAGUA,Title 8,1
2024,FYTD,NOV,Other,MI,Single Adults,OTHER,Title 8,37
2024,FYTD,NOV,Other,MI,Single Adults,PHILIPPINES,Title 8,2
2024,FYTD,NOV,Other,MI,Single Adults,UKRAINE,Title 8,49
2024,FYTD,NOV,Other,MN,FMUA,OTHER,Title 8,3
2024,FYTD,NOV,Other,MN,FMUA,UKRAINE,Title 8,27
2024,FYTD,NOV,Other,MN,Single Adults,CANADA,Title 8,1
2024,FYTD,NOV,Other,MN,Single Adults,HAITI,Title 8,1
2024,FYTD,NOV,Other,MN,Single Adults,INDIA,Title 8,1
2024,FYTD,NOV,Other,MN,Single Adults,MEXICO,Title 8,2
2024,FYTD,NOV,Other,MN,Single Adults,OTHER,Title 8,32
2024,FYTD,NOV,Other,MN,Single Adults,UKRAINE,Title 8,26
2024,FYTD,NOV,Other,MO,Single Adults,UKRAINE,Title 8,1
2024,FYTD,NOV,Other,MP,Accompanied Minors,"CHINA, PEOPLES REPUBLIC OF",Title 8,2
2024,FYTD,NOV,Other,MP,FMUA,"CHINA, PEOPLES REPUBLIC OF",Title 8,23
2024,FYTD,NOV,Other,MP,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,258
2024,FYTD,NOV,Other,MP,Single Adults,OTHER,Title 8,1
2024,FYTD,NOV,Other,MS,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,22
2024,FYTD,NOV,Other,MS,Single Adults,EL SALVADOR,Title 8,3
2024,FYTD,NOV,Other,MS,Single Adults,GUATEMALA,Title 8,3
2024,FYTD,NOV,Other,MS,Single Adults,HONDURAS,Title 8,4
2024,FYTD,NOV,Other,MS,Single Adults,INDIA,Title 8,19
2024,FYTD,NOV,Other,MS,Single Adults,MEXICO,Title 8,13
2024,FYTD,NOV,Other,MS,Single Adults,OTHER,Title 8,3
2024,FYTD,NOV,Other,MS,Single Adults,PHILIPPINES,Title 8,17
2024,FYTD,NOV,Other,MS,Single Adults,RUSSIA,Title 8,41
2024,FYTD,NOV,Other,MS,Single Adults,UKRAINE,Title 8,2
2024,FYTD,NOV,Other,NC,FMUA,CUBA,Title 8,4
2024,FYTD,NOV,Other,NC,FMUA,OTHER,Title 8,1
2024,FYTD,NOV,Other,NC,FMUA,UKRAINE,Title 8,77
2024,FYTD,NOV,Other,NC,Single Adults,CUBA,Title 8,3
2024,FYTD,NOV,Other,NC,Single Adults,HAITI,Title 8,11
2024,FYTD,NOV,Other,NC,Single Adults,MEXICO,Title 8,4
2024,FYTD,NOV,Other,NC,Single Adults,NICARAGUA,Title 8,1
2024,FYTD,NOV,Other,NC,Single Adults,OTHER,Title 8,10
2024,FYTD,NOV,Other,NC,Single Adults,PHILIPPINES,Title 8,16
2024,FYTD,NOV,Other,NC,Single Adults,RUSSIA,Title 8,8
2024,FYTD,NOV,Other,NC,Single Adults,UKRAINE,Title 8,75
2024,FYTD,NOV,Other,NC,Single Adults,VENEZUELA,Title 8,1
2024,FYTD,NOV,Other,NC,UC / Single Minors,OTHER,Title 8,1
2024,FYTD,NOV,Other,NJ,Accompanied Minors,COLOMBIA,Title 8,1
2024,FYTD,NOV,Other,NJ,Accompanied Minors,UKRAINE,Title 8,1
2024,FYTD,NOV,Other,NJ,FMUA,COLOMBIA,Title 8,2
2024,FYTD,NOV,Other,NJ,FMUA,CUBA,Title 8,4
2024,FYTD,NOV,Other,NJ,FMUA,HAITI,Title 8,3
2024,FYTD,NOV,Other,NJ,FMUA,OTHER,Title 8,1
2024,FYTD,NOV,Other,NJ,FMUA,UKRAINE,Title 8,209
2024,FYTD,NOV,Other,NJ,FMUA,VENEZUELA,Title 8,13
2024,FYTD,NOV,Other,NJ,Single Adults,BRAZIL,Title 8,14
2024,FYTD,NOV,Other,NJ,Single Adults,CANADA,Title 8,7
2024,FYTD,NOV,Other,NJ,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,1
2024,FYTD,NOV,Other,NJ,Single Adults,COLOMBIA,Title 8,10
2024,FYTD,NOV,Other,NJ,Single Adults,CUBA,Title 8,3
2024,FYTD,NOV,Other,NJ,Single Adults,ECUADOR,Title 8,3
2024,FYTD,NOV,Other,NJ,Single Adults,EL SALVADOR,Title 8,1
2024,FYTD,NOV,Other,NJ,Single Adults,GUATEMALA,Title 8,2
2024,FYTD,NOV,Other,NJ,Single Adults,HAITI,Title 8,46
2024,FYTD,NOV,Other,NJ,Single Adults,HONDURAS,Title 8,2
2024,FYTD,NOV,Other,NJ,Single Adults,INDIA,Title 8,27
2024,FYTD,NOV,Other,NJ,Single Adults,MEXICO,Title 8,5
2024,FYTD,NOV,Other,NJ,Single Adults,MYANMAR (BURMA),Title 8,7
2024,FYTD,NOV,Other,NJ,Single Adults,NICARAGUA,Title 8,4
2024,FYTD,NOV,Other,NJ,Single Adults,OTHER,Title 8,100
2024,FYTD,NOV,Other,NJ,Single Adults,PERU,Title 8,3
2024,FYTD,NOV,Other,NJ,Single Adults,PHILIPPINES,Title 8,62
2024,FYTD,NOV,Other,NJ,Single Adults,ROMANIA,Title 8,1
2024,FYTD,NOV,Other,NJ,Single Adults,RUSSIA,Title 8,31
2024,FYTD,NOV,Other,NJ,Single Adults,TURKEY,Title 8,4
2024,FYTD,NOV,Other,NJ,Single Adults,UKRAINE,Title 8,296
2024,FYTD,NOV,Other,NJ,Single Adults,VENEZUELA,Title 8,27
2024,FYTD,NOV,Other,NJ,UC / Single Minors,HAITI,Title 8,1
2024,FYTD,NOV,Other,NJ,UC / Single Minors,OTHER,Title 8,1
2024,FYTD,NOV,Other,NV,FMUA,CUBA,Title 8,4
2024,FYTD,NOV,Other,NV,FMUA,NICARAGUA,Title 8,5
2024,FYTD,NOV,Other,NV,FMUA,UKRAINE,Title 8,3
2024,FYTD,NOV,Other,NV,FMUA,VENEZUELA,Title 8,4
2024,FYTD,NOV,Other,NV,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,6
2024,FYTD,NOV,Other,NV,Single Adults,CUBA,Title 8,9
2024,FYTD,NOV,Other,NV,Single Adults,MEXICO,Title 8,14
2024,FYTD,NOV,Other,NV,Single Adults,NICARAGUA,Title 8,12
2024,FYTD,NOV,Other,NV,Single Adults,OTHER,Title 8,16
2024,FYTD,NOV,Other,NV,Single Adults,UKRAINE,Title 8,8
2024,FYTD,NOV,Other,NV,Single Adults,VENEZUELA,Title 8,8
2024,FYTD,NOV,Other,NY,Accompanied Minors,HAITI,Title 8,13
2024,FYTD,NOV,Other,NY,Accompanied Minors,UKRAINE,Title 8,4
2024,FYTD,NOV,Other,NY,Accompanied Minors,VENEZUELA,Title 8,1
2024,FYTD,NOV,Other,NY,FMUA,COLOMBIA,Title 8,5
2024,FYTD,NOV,Other,NY,FMUA,ECUADOR,Title 8,2
2024,FYTD,NOV,Other,NY,FMUA,EL SALVADOR,Title 8,5
2024,FYTD,NOV,Other,NY,FMUA,HAITI,Title 8,636
2024,FYTD,NOV,Other,NY,FMUA,HONDURAS,Title 8,4
2024,FYTD,NOV,Other,NY,FMUA,NICARAGUA,Title 8,44
2024,FYTD,NOV,Other,NY,FMUA,OTHER,Title 8,9
2024,FYTD,NOV,Other,NY,FMUA,UKRAINE,Title 8,368
2024,FYTD,NOV,Other,NY,FMUA,VENEZUELA,Title 8,49
2024,FYTD,NOV,Other,NY,Single Adults,BRAZIL,Title 8,4
2024,FYTD,NOV,Other,NY,Single Adults,CANADA,Title 8,6
2024,FYTD,NOV,Other,NY,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,6
2024,FYTD,NOV,Other,NY,Single Adults,COLOMBIA,Title 8,9
2024,FYTD,NOV,Other,NY,Single Adults,CUBA,Title 8,6
2024,FYTD,NOV,Other,NY,Single Adults,ECUADOR,Title 8,6
2024,FYTD,NOV,Other,NY,Single Adults,EL SALVADOR,Title 8,4
2024,FYTD,NOV,Other,NY,Single Adults,GUATEMALA,Title 8,4
2024,FYTD,NOV,Other,NY,Single Adults,HAITI,Title 8,1351
2024,FYTD,NOV,Other,NY,Single Adults,INDIA,Title 8,8
2024,FYTD,NOV,Other,NY,Single Adults,MEXICO,Title 8,3
2024,FYTD,NOV,Other,NY,Single Adults,NICARAGUA,Title 8,66
2024,FYTD,NOV,Other,NY,Single Adults,OTHER,Title 8,124
2024,FYTD,NOV,Other,NY,Single Adults,PERU,Title 8,3
2024,FYTD,NOV,Other,NY,Single Adults,PHILIPPINES,Title 8,17
2024,FYTD,NOV,Other,NY,Single Adults,ROMANIA,Title 8,1
2024,FYTD,NOV,Other,NY,Single Adults,RUSSIA,Title 8,2
2024,FYTD,NOV,Other,NY,Single Adults,TURKEY,Title 8,14
2024,FYTD,NOV,Other,NY,Single Adults,UKRAINE,Title 8,546
2024,FYTD,NOV,Other,NY,Single Adults,VENEZUELA,Title 8,79
2024,FYTD,NOV,Other,OH,Single Adults,CANADA,Title 8,1
2024,FYTD,NOV,Other,OR,FMUA,INDIA,Title 8,6
2024,FYTD,NOV,Other,OR,FMUA,MEXICO,Title 8,3
2024,FYTD,NOV,Other,OR,FMUA,UKRAINE,Title 8,53
2024,FYTD,NOV,Other,OR,Single Adults,INDIA,Title 8,2
2024,FYTD,NOV,Other,OR,Single Adults,MEXICO,Title 8,30
2024,FYTD,NOV,Other,OR,Single Adults,NICARAGUA,Title 8,1
2024,FYTD,NOV,Other,OR,Single Adults,OTHER,Title 8,2
2024,FYTD,NOV,Other,OR,Single Adults,PHILIPPINES,Title 8,6
2024,FYTD,NOV,Other,OR,Single Adults,UKRAINE,Title 8,29
2024,FYTD,NOV,Other,PA,FMUA,HAITI,Title 8,2
2024,FYTD,NOV,Other,PA,FMUA,UKRAINE,Title 8,16
2024,FYTD,NOV,Other,PA,Single Adults,CANADA,Title 8,1
2024,FYTD,NOV,Other,PA,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,79
2024,FYTD,NOV,Other,PA,Single Adults,HAITI,Title 8,2
2024,FYTD,NOV,Other,PA,Single Adults,INDIA,Title 8,46
2024,FYTD,NOV,Other,PA,Single Adults,MYANMAR (BURMA),Title 8,1
2024,FYTD,NOV,Other,PA,Single Adults,OTHER,Title 8,54
2024,FYTD,NOV,Other,PA,Single Adults,PHILIPPINES,Title 8,90
2024,FYTD,NOV,Other,PA,Single Adults,RUSSIA,Title 8,37
2024,FYTD,NOV,Other,PA,Single Adults,UKRAINE,Title 8,51
2024,FYTD,NOV,Other,PR,FMUA,HAITI,Title 8,13
2024,FYTD,NOV,Other,PR,FMUA,OTHER,Title 8,9
2024,FYTD,NOV,Other,PR,Single Adults,BRAZIL,Title 8,1
2024,FYTD,NOV,Other,PR,Single Adults,CANADA,Title 8,2
2024,FYTD,NOV,Other,PR,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,19
2024,FYTD,NOV,Other,PR,Single Adults,COLOMBIA,Title 8,7
2024,FYTD,NOV,Other,PR,Single Adults,ECUADOR,Title 8,11
2024,FYTD,NOV,Other,PR,Single Adults,EL SALVADOR,Title 8,70
2024,FYTD,NOV,Other,PR,Single Adults,GUATEMALA,Title 8,10
2024,FYTD,NOV,Other,PR,Single Adults,HAITI,Title 8,53
2024,FYTD,NOV,Other,PR,Single Adults,HONDURAS,Title 8,217
2024,FYTD,NOV,Other,PR,Single Adults,INDIA,Title 8,21
2024,FYTD,NOV,Other,PR,Single Adults,MEXICO,Title 8,10
2024,FYTD,NOV,Other,PR,Single Adults,NICARAGUA,Title 8,42
2024,FYTD,NOV,Other,PR,Single Adults,OTHER,Title 8,315
2024,FYTD,NOV,Other,PR,Single Adults,PERU,Title 8,2
2024,FYTD,NOV,Other,PR,Single Adults,PHILIPPINES,Title 8,163
2024,FYTD,NOV,Other,PR,Single Adults,ROMANIA,Title 8,5
2024,FYTD,NOV,Other,PR,Single Adults,RUSSIA,Title 8,54
2024,FYTD,NOV,Other,PR,Single Adults,TURKEY,Title 8,1
2024,FYTD,NOV,Other,PR,Single Adults,UKRAINE,Title 8,18
2024,FYTD,NOV,Other,PR,Single Adults,VENEZUELA,Title 8,56
2024,FYTD,NOV,Other,RI,Single Adults,OTHER,Title 8,1
2024,FYTD,NOV,Other,RI,Single Adults,ROMANIA,Title 8,1
2024,FYTD,NOV,Other,SC,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,18
2024,FYTD,NOV,Other,SC,Single Adults,HONDURAS,Title 8,1
2024,FYTD,NOV,Other,SC,Single Adults,INDIA,Title 8,2
2024,FYTD,NOV,Other,SC,Single Adults,MYANMAR (BURMA),Title 8,19
2024,FYTD,NOV,Other,SC,Single Adults,OTHER,Title 8,13
2024,FYTD,NOV,Other,SC,Single Adults,PHILIPPINES,Title 8,68
2024,FYTD,NOV,Other,SC,Single Adults,ROMANIA,Title 8,1
2024,FYTD,NOV,Other,SC,Single Adults,RUSSIA,Title 8,7
2024,FYTD,NOV,Other,SC,Single Adults,TURKEY,Title 8,17
2024,FYTD,NOV,Other,SC,Single Adults,UKRAINE,Title 8,16
2024,FYTD,NOV,Other,TX,Accompanied Minors,COLOMBIA,Title 8,1
2024,FYTD,NOV,Other,TX,Accompanied Minors,CUBA,Title 8,6
2024,FYTD,NOV,Other,TX,Accompanied Minors,HAITI,Title 8,1
2024,FYTD,NOV,Other,TX,Accompanied Minors,INDIA,Title 8,1
2024,FYTD,NOV,Other,TX,Accompanied Minors,NICARAGUA,Title 8,5
2024,FYTD,NOV,Other,TX,Accompanied Minors,VENEZUELA,Title 8,1
2024,FYTD,NOV,Other,TX,FMUA,COLOMBIA,Title 8,6
2024,FYTD,NOV,Other,TX,FMUA,CUBA,Title 8,114
2024,FYTD,NOV,Other,TX,FMUA,ECUADOR,Title 8,9
2024,FYTD,NOV,Other,TX,FMUA,EL SALVADOR,Title 8,9
2024,FYTD,NOV,Other,TX,FMUA,GUATEMALA,Title 8,6
2024,FYTD,NOV,Other,TX,FMUA,HAITI,Title 8,11
2024,FYTD,NOV,Other,TX,FMUA,HONDURAS,Title 8,16
2024,FYTD,NOV,Other,TX,FMUA,MEXICO,Title 8,13
2024,FYTD,NOV,Other,TX,FMUA,NICARAGUA,Title 8,176
2024,FYTD,NOV,Other,TX,FMUA,OTHER,Title 8,9
2024,FYTD,NOV,Other,TX,FMUA,PERU,Title 8,3
2024,FYTD,NOV,Other,TX,FMUA,UKRAINE,Title 8,27
2024,FYTD,NOV,Other,TX,FMUA,VENEZUELA,Title 8,113
2024,FYTD,NOV,Other,TX,Single Adults,BRAZIL,Title 8,9
2024,FYTD,NOV,Other,TX,Single Adults,CANADA,Title 8,4
2024,FYTD,NOV,Other,TX,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,430
2024,FYTD,NOV,Other,TX,Single Adults,COLOMBIA,Title 8,46
2024,FYTD,NOV,Other,TX,Single Adults,CUBA,Title 8,190
2024,FYTD,NOV,Other,TX,Single Adults,ECUADOR,Title 8,7
2024,FYTD,NOV,Other,TX,Single Adults,EL SALVADOR,Title 8,46
2024,FYTD,NOV,Other,TX,Single Adults,GUATEMALA,Title 8,22
2024,FYTD,NOV,Other,TX,Single Adults,HAITI,Title 8,50
2024,FYTD,NOV,Other,TX,Single Adults,HONDURAS,Title 8,20
2024,FYTD,NOV,Other,TX,Single Adults,INDIA,Title 8,680
2024,FYTD,NOV,Other,TX,Single Adults,MEXICO,Title 8,113
2024,FYTD,NOV,Other,TX,Single Adults,MYANMAR (BURMA),Title 8,92
2024,FYTD,NOV,Other,TX,Single Adults,NICARAGUA,Title 8,263
2024,FYTD,NOV,Other,TX,Single Adults,OTHER,Title 8,682
2024,FYTD,NOV,Other,TX,Single Adults,PERU,Title 8,25
2024,FYTD,NOV,Other,TX,Single Adults,PHILIPPINES,Title 8,1435
2024,FYTD,NOV,Other,TX,Single Adults,ROMANIA,Title 8,14
2024,FYTD,NOV,Other,TX,Single Adults,RUSSIA,Title 8,446
2024,FYTD,NOV,Other,TX,Single Adults,TURKEY,Title 8,28
2024,FYTD,NOV,Other,TX,Single Adults,UKRAINE,Title 8,201
2024,FYTD,NOV,Other,TX,Single Adults,VENEZUELA,Title 8,204
2024,FYTD,NOV,Other,TX,UC / Single Minors,GUATEMALA,Title 8,1
2024,FYTD,NOV,Other,UT,FMUA,UKRAINE,Title 8,9
2024,FYTD,NOV,Other,UT,Single Adults,CUBA,Title 8,1
2024,FYTD,NOV,Other,UT,Single Adults,UKRAINE,Title 8,4
2024,FYTD,NOV,Other,UT,Single Adults,VENEZUELA,Title 8,1
2024,FYTD,NOV,Other,VA,Accompanied Minors,NICARAGUA,Title 8,1
2024,FYTD,NOV,Other,VA,FMUA,EL SALVADOR,Title 8,13
2024,FYTD,NOV,Other,VA,FMUA,GUATEMALA,Title 8,2
2024,FYTD,NOV,Other,VA,FMUA,MEXICO,Title 8,5
2024,FYTD,NOV,Other,VA,FMUA,NICARAGUA,Title 8,72
2024,FYTD,NOV,Other,VA,FMUA,UKRAINE,Title 8,49
2024,FYTD,NOV,Other,VA,FMUA,VENEZUELA,Title 8,5
2024,FYTD,NOV,Other,VA,Single Adults,BRAZIL,Title 8,1
2024,FYTD,NOV,Other,VA,Single Adults,CANADA,Title 8,1
2024,FYTD,NOV,Other,VA,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,50
2024,FYTD,NOV,Other,VA,Single Adults,COLOMBIA,Title 8,1
2024,FYTD,NOV,Other,VA,Single Adults,CUBA,Title 8,3
2024,FYTD,NOV,Other,VA,Single Adults,ECUADOR,Title 8,1
2024,FYTD,NOV,Other,VA,Single Adults,EL SALVADOR,Title 8,9
2024,FYTD,NOV,Other,VA,Single Adults,GUATEMALA,Title 8,1
2024,FYTD,NOV,Other,VA,Single Adults,HAITI,Title 8,4
2024,FYTD,NOV,Other,VA,Single Adults,INDIA,Title 8,11
