Genus,Species,Date,Locality
Melospiza,melodia,1994-03-20,MP
Melospiza,melodia,1994-03-20,MP
Melospiza,melodia,1994-03-20,MP
Melospiza,melodia,1994-03-20,MP
Melospiza,melodia,1994-03-20,MP
Melospiza,melodia,1994-03-20,MP
Melospiza,melodia,1994-03-21,MP
Melospiza,melodia,1994-03-21,MP
Melospiza,melodia,1994-03-21,MP
Melospiza,melodia,1994-03-21,MP
Melospiza,melodia,1994-03-21,MP
Melospiza,melodia,1994-03-21,MP
Melospiza,melodia,1994-03-21,MP
Melospiza,melodia,1994-03-21,MP
Melospiza,melodia,1994-03-21,MP
Melospiza,melodia,1994-03-21,MP
Melospiza,melodia,1994-03-21,MP
Melospiza,melodia,1994-03-21,MP
Melospiza,melodia,1994-03-21,MP
Melospiza,melodia,1994-03-21,MP
Melospiza,melodia,1994-03-21,MP
Melospiza,melodia,1994-03-21,MP
Melospiza,melodia,1994-03-21,MP
Melospiza,melodia,1994-03-21,MP
Melospiza,melodia,1994-03-21,MP
Melospiza,melodia,1994-03-21,MP
Melospiza,melodia,1994-03-21,MP
Melospiza,melodia,1994-03-21,MP
Melospiza,melodia,1994-03-21,MP
Melospiza,melodia,1994-03-21,MP
Melospiza,melodia,1994-03-21,MP
Melospiza,melodia,1994-03-21,MP
Melospiza,melodia,1994-03-21,MP
Melospiza,melodia,1994-03-21,MP
Melospiza,melodia,1994-03-21,MP
Melospiza,melodia,1994-03-21,MP
Melospiza,melodia,1994-03-21,MP
Melospiza,melodia,1994-03-21,MP
Melospiza,melodia,1994-03-21,MP
Melospiza,melodia,1994-03-21,MP
Melospiza,melodia,1994-03-21,MP
Melospiza,melodia,1994-03-21,MP
Melospiza,melodia,1994-03-21,MP
Melospiza,melodia,1994-03-21,MP
Melospiza,melodia,1994-03-21,MP
Melospiza,melodia,1994-03-21,MP
Melospiza,melodia,1994-03-21,MP
Melospiza,melodia,1994-03-21,MP
Melospiza,melodia,1994-03-21,MP
Melospiza,melodia,1994-03-21,MP
Melospiza,melodia,1994-03-21,MP
Melospiza,melodia,1994-03-21,MP
Melospiza,melodia,1994-03-22,MP
Melospiza,melodia,1994-03-22,MP
Melospiza,melodia,1994-03-22,MP
Melospiza,melodia,1994-03-22,MP
Melospiza,melodia,1994-03-22,MP
Melospiza,melodia,1994-03-22,MP
Melospiza,melodia,1994-03-22,MP
Melospiza,melodia,1994-03-22,MP
Melospiza,melodia,1994-03-22,MP
Melospiza,melodia,1994-03-22,MP
Melospiza,melodia,1994-03-22,MP
Melospiza,melodia,1994-03-22,MP
Melospiza,melodia,1994-03-22,MP
Melospiza,melodia,1994-03-22,MP
Melospiza,melodia,1994-03-22,MP
Melospiza,melodia,1994-03-22,MP
Melospiza,melodia,1994-03-22,MP
Melospiza,melodia,1994-03-22,MP
Melospiza,melodia,1994-03-22,MP
Melospiza,melodia,1994-03-22,MP
Melospiza,melodia,1994-03-22,MP
Melospiza,melodia,1994-03-22,MP
Melospiza,melodia,1994-03-22,MP
Melospiza,melodia,1994-03-22,MP
Melospiza,melodia,1994-03-22,MP
Melospiza,melodia,1994-03-22,MP
Melospiza,melodia,1994-03-22,MP
Melospiza,melodia,1994-03-22,MP
Melospiza,melodia,1994-03-22,MP
Melospiza,melodia,1994-03-22,MP
Melospiza,melodia,1994-03-22,MP
Melospiza,melodia,1994-03-22,MP
Melospiza,melodia,1994-03-22,MP
Melospiza,melodia,1994-03-22,MP
Melospiza,melodia,1994-03-22,MP
Melospiza,melodia,1994-03-22,MP
Melospiza,melodia,1994-03-22,MP
Melospiza,melodia,1994-03-22,MP
Melospiza,melodia,1994-03-22,MP
Melospiza,melodia,1994-03-22,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-23,MP
Melospiza,melodia,1994-03-24,MP
Melospiza,melodia,1994-03-24,MP
Melospiza,melodia,1994-03-24,MP
Melospiza,melodia,1994-03-24,MP
Melospiza,melodia,1994-03-24,MP
Melospiza,melodia,1994-03-24,MP
Melospiza,melodia,1994-03-24,MP
Melospiza,melodia,1994-03-24,MP
Melospiza,melodia,1994-03-24,MP
Melospiza,melodia,1994-03-24,MP
Melospiza,melodia,1994-03-24,MP
Melospiza,melodia,1994-03-24,MP
Melospiza,melodia,1994-03-24,MP
Melospiza,melodia,1994-03-24,MP
Melospiza,melodia,1994-03-24,MP
Melospiza,melodia,1994-03-24,MP
Melospiza,melodia,1994-03-24,MP
Melospiza,melodia,1994-03-24,MP
Melospiza,melodia,1994-03-24,MP
Melospiza,melodia,1994-03-24,MP
Melospiza,melodia,1994-03-24,MP
Melospiza,melodia,1994-03-24,MP
Melospiza,melodia,1994-03-24,MP
Melospiza,melodia,1994-03-24,MP
Melospiza,melodia,1994-03-24,MP
Melospiza,melodia,1994-03-24,MP
Melospiza,melodia,1994-03-24,MP
Melospiza,melodia,1994-03-24,MP
Melospiza,melodia,1994-03-24,MP
Melospiza,melodia,1994-03-24,MP
Melospiza,melodia,1994-03-24,MP
Melospiza,melodia,1994-03-24,MP
Melospiza,melodia,1994-03-24,MP
Melospiza,melodia,1994-03-24,MP
Melospiza,melodia,1994-03-24,MP
Melospiza,melodia,1994-03-24,MP
Melospiza,melodia,1994-03-24,MP
Melospiza,melodia,1994-03-24,MP
Melospiza,melodia,1994-03-24,MP
Melospiza,melodia,1994-03-24,MP
Melospiza,melodia,1994-03-24,MP
Melospiza,melodia,1994-03-24,MP
Melospiza,melodia,1994-03-24,MP
Melospiza,melodia,1994-03-24,MP
Melospiza,melodia,1994-03-24,MP
Melospiza,melodia,1994-03-24,MP
Melospiza,melodia,1994-03-24,MP
Melospiza,melodia,1994-03-24,MP
Melospiza,melodia,1994-03-24,MP
Melospiza,melodia,1994-03-24,MP
Melospiza,melodia,1994-03-24,MP
Melospiza,melodia,1994-03-24,MP
Melospiza,melodia,1994-03-25,MP
Melospiza,melodia,1994-03-25,MP
Melospiza,melodia,1994-03-25,MP
Melospiza,melodia,1994-03-25,MP
Melospiza,melodia,1994-03-25,MP
Melospiza,melodia,1994-03-25,MP
Melospiza,melodia,1994-03-26,MP
Melospiza,melodia,1994-03-26,MP
Melospiza,melodia,1994-03-26,MP
Melospiza,melodia,1994-03-28,MP
Melospiza,melodia,1994-03-28,MP
Melospiza,melodia,1994-03-28,MP
Melospiza,melodia,1994-03-29,MP
Melospiza,melodia,1994-03-31,MP
Melospiza,melodia,1994-03-31,MP
Melospiza,melodia,1994-03-31,MP
Melospiza,melodia,1994-03-31,MP
Melospiza,melodia,1994-04-01,MP
Melospiza,melodia,1994-04-01,MP
Melospiza,melodia,1994-04-01,MP
Melospiza,melodia,1994-04-01,MP
Melospiza,melodia,1994-04-01,MP
Melospiza,melodia,1994-04-01,MP
Melospiza,melodia,1994-04-01,MP
Melospiza,melodia,1994-04-01,MP
Melospiza,melodia,1994-04-01,MP
Melospiza,melodia,1994-04-01,MP
Melospiza,melodia,1994-04-01,MP
Melospiza,melodia,1994-04-01,MP
Melospiza,melodia,1994-04-01,MP
Melospiza,melodia,1994-04-01,MP
Melospiza,melodia,1994-04-01,MP
Melospiza,melodia,1994-04-01,MP
Melospiza,melodia,1994-04-01,MP
Melospiza,melodia,1994-04-01,MP
Melospiza,melodia,1994-04-01,MP
Melospiza,melodia,1994-04-02,MP
Melospiza,melodia,1994-04-02,MP
Melospiza,melodia,1994-04-02,MP
Melospiza,melodia,1994-04-02,MP
Melospiza,melodia,1994-04-02,MP
Melospiza,melodia,1994-04-02,MP
Melospiza,melodia,1994-04-02,MP
Melospiza,melodia,1994-04-02,MP
Melospiza,melodia,1994-04-02,MP
Melospiza,melodia,1994-04-02,MP
Melospiza,melodia,1994-04-02,MP
Melospiza,melodia,1994-04-02,MP
Melospiza,melodia,1994-04-02,MP
Melospiza,melodia,1994-04-02,MP
Melospiza,melodia,1994-04-02,MP
Melospiza,melodia,1994-04-02,MP
Melospiza,melodia,1994-04-02,MP
Melospiza,melodia,1994-04-02,MP
Melospiza,melodia,1994-04-02,MP
Melospiza,melodia,1994-04-02,MP
Melospiza,melodia,1994-04-02,MP
Melospiza,melodia,1994-04-02,MP
Melospiza,melodia,1994-04-02,MP
Melospiza,melodia,1994-04-02,MP
Melospiza,melodia,1994-04-04,MP
Melospiza,melodia,1994-04-05,MP
Melospiza,melodia,1994-04-05,MP
Melospiza,melodia,1994-04-05,MP
Melospiza,melodia,1994-04-05,MP
Melospiza,melodia,1994-04-05,MP
Melospiza,melodia,1994-04-05,MP
Melospiza,melodia,1994-04-05,MP
Melospiza,melodia,1994-04-05,MP
Melospiza,melodia,1994-04-05,MP
Melospiza,melodia,1994-04-05,MP
Melospiza,melodia,1994-04-05,MP
Melospiza,melodia,1994-04-06,MP
Melospiza,melodia,1994-04-09,MP
Melospiza,melodia,1994-04-09,MP
Melospiza,melodia,1994-04-09,MP
Melospiza,melodia,1994-04-09,MP
Melospiza,melodia,1994-04-09,MP
Melospiza,melodia,1994-04-09,MP
Melospiza,melodia,1994-04-09,MP
Melospiza,melodia,1994-04-09,MP
Melospiza,melodia,1994-04-09,MP
Melospiza,melodia,1994-04-09,MP
Melospiza,melodia,1994-04-09,MP
Melospiza,melodia,1994-04-09,MP
Melospiza,melodia,1994-04-10,MP
Melospiza,melodia,1994-04-10,MP
Melospiza,melodia,1994-04-11,MP
Melospiza,melodia,1994-04-13,MP
Melospiza,melodia,1994-04-13,MP
Melospiza,melodia,1994-04-14,MP
Melospiza,melodia,1994-04-14,MP
Melospiza,melodia,1994-04-14,MP
Melospiza,melodia,1994-04-15,MP
Melospiza,melodia,1994-04-15,MP
Melospiza,melodia,1994-04-15,MP
Melospiza,melodia,1994-04-16,MP
Melospiza,melodia,1994-04-16,MP
Melospiza,melodia,1994-04-16,MP
Melospiza,melodia,1994-04-16,MP
Melospiza,melodia,1994-04-16,MP
Melospiza,melodia,1994-04-17,MP
Melospiza,melodia,1994-04-17,MP
Melospiza,melodia,1994-04-17,MP
Melospiza,melodia,1994-04-17,MP
Melospiza,melodia,1994-04-19,MP
Melospiza,melodia,1994-04-19,MP
Melospiza,melodia,1994-04-22,MP
Melospiza,melodia,1994-04-23,MP
Melospiza,melodia,1994-04-24,MP
Melospiza,melodia,1994-04-24,MP
Melospiza,melodia,1994-04-25,MP
Melospiza,melodia,1994-04-25,MP
Melospiza,melodia,1994-04-25,MP
Melospiza,melodia,1994-04-26,MP
Melospiza,melodia,1994-04-26,MP
Melospiza,melodia,1994-04-27,MP
Melospiza,melodia,1994-04-28,MP
Melospiza,melodia,1994-04-28,MP
Melospiza,melodia,1994-04-28,MP
Melospiza,melodia,1994-05-21,MP
Melospiza,melodia,1994-10-10,MP
Melospiza,melodia,1994-10-11,MP
Melospiza,melodia,1994-10-13,MP
Melospiza,melodia,1994-10-14,MP
Melospiza,melodia,1994-10-15,MP
Melospiza,melodia,1994-10-15,MP
Melospiza,melodia,1994-10-20,MP
Melospiza,melodia,1994-10-20,MP
Melospiza,melodia,1994-10-20,MP
Melospiza,melodia,1994-10-21,MP
Melospiza,melodia,1994-10-21,MP
Melospiza,melodia,1994-10-21,MP
Melospiza,melodia,1994-10-21,MP
Melospiza,melodia,1994-10-22,MP
Melospiza,melodia,1994-10-24,MP
Melospiza,melodia,1994-10-24,MP
Melospiza,melodia,1994-10-24,MP
Melospiza,melodia,1994-10-25,MP
Melospiza,melodia,1994-11-01,MP
Melospiza,melodia,1994-11-02,MP
Melospiza,melodia,1994-11-12,MP
Melospiza,melodia,1994-11-14,MP
Melospiza,melodia,1994-11-14,MP
Melospiza,melodia,1994-11-18,MP
Melospiza,melodia,1995-03-10,MP
Melospiza,melodia,1995-03-11,MP
Melospiza,melodia,1995-03-11,MP
Melospiza,melodia,1995-03-11,MP
Melospiza,melodia,1995-03-11,MP
Melospiza,melodia,1995-03-11,MP
Melospiza,melodia,1995-03-11,MP
Melospiza,melodia,1995-03-11,MP
Melospiza,melodia,1995-03-11,MP
Melospiza,melodia,1995-03-11,MP
Melospiza,melodia,1995-03-11,MP
Melospiza,melodia,1995-03-11,MP
Melospiza,melodia,1995-03-11,MP
Melospiza,melodia,1995-03-11,MP
Melospiza,melodia,1995-03-11,MP
Melospiza,melodia,1995-03-11,MP
Melospiza,melodia,1995-03-11,MP
Melospiza,melodia,1995-03-11,MP
Melospiza,melodia,1995-03-12,MP
Melospiza,melodia,1995-03-12,MP
Melospiza,melodia,1995-03-12,MP
Melospiza,melodia,1995-03-12,MP
Melospiza,melodia,1995-03-12,MP
Melospiza,melodia,1995-03-12,MP
Melospiza,melodia,1995-03-12,MP
Melospiza,melodia,1995-03-12,MP
Melospiza,melodia,1995-03-12,MP
Melospiza,melodia,1995-03-12,MP
Melospiza,melodia,1995-03-12,MP
Melospiza,melodia,1995-03-12,MP
Melospiza,melodia,1995-03-12,MP
Melospiza,melodia,1995-03-12,MP
Melospiza,melodia,1995-03-12,MP
Melospiza,melodia,1995-03-12,MP
Melospiza,melodia,1995-03-12,MP
Melospiza,melodia,1995-03-12,MP
Melospiza,melodia,1995-03-12,MP
Melospiza,melodia,1995-03-12,MP
Melospiza,melodia,1995-03-12,MP
Melospiza,melodia,1995-03-12,MP
Melospiza,melodia,1995-03-12,MP
Melospiza,melodia,1995-03-12,MP
Melospiza,melodia,1995-03-12,MP
Melospiza,melodia,1995-03-12,MP
Melospiza,melodia,1995-03-12,MP
Melospiza,melodia,1995-03-12,MP
Melospiza,melodia,1995-03-13,MP
Melospiza,melodia,1995-03-13,MP
Melospiza,melodia,1995-03-13,MP
Melospiza,melodia,1995-03-13,MP
Melospiza,melodia,1995-03-13,MP
Melospiza,melodia,1995-03-13,MP
Melospiza,melodia,1995-03-13,MP
Melospiza,melodia,1995-03-13,MP
Melospiza,melodia,1995-03-13,MP
Melospiza,melodia,1995-03-13,MP
Melospiza,melodia,1995-03-13,MP
Melospiza,melodia,1995-03-13,MP
Melospiza,melodia,1995-03-13,MP
Melospiza,melodia,1995-03-13,MP
Melospiza,melodia,1995-03-13,MP
Melospiza,melodia,1995-03-13,MP
Melospiza,melodia,1995-03-13,MP
Melospiza,melodia,1995-03-13,MP
Melospiza,melodia,1995-03-14,MP
Melospiza,melodia,1995-03-14,MP
Melospiza,melodia,1995-03-14,MP
Melospiza,melodia,1995-03-14,MP
Melospiza,melodia,1995-03-14,MP
Melospiza,melodia,1995-03-14,MP
Melospiza,melodia,1995-03-14,MP
Melospiza,melodia,1995-03-14,MP
Melospiza,melodia,1995-03-14,MP
Melospiza,melodia,1995-03-14,MP
Melospiza,melodia,1995-03-14,MP
Melospiza,melodia,1995-03-14,MP
Melospiza,melodia,1995-03-14,MP
Melospiza,melodia,1995-03-15,MP
Melospiza,melodia,1995-03-15,MP
Melospiza,melodia,1995-03-15,MP
Melospiza,melodia,1995-03-15,MP
Melospiza,melodia,1995-03-15,MP
Melospiza,melodia,1995-03-15,MP
Melospiza,melodia,1995-03-16,MP
Melospiza,melodia,1995-03-16,MP
Melospiza,melodia,1995-03-16,MP
Melospiza,melodia,1995-03-18,MP
Melospiza,melodia,1995-03-18,MP
Melospiza,melodia,1995-03-19,MP
Melospiza,melodia,1995-03-19,MP
Melospiza,melodia,1995-03-19,MP
Melospiza,melodia,1995-03-19,MP
Melospiza,melodia,1995-03-19,MP
Melospiza,melodia,1995-03-19,MP
Melospiza,melodia,1995-03-19,MP
Melospiza,melodia,1995-03-19,MP
Melospiza,melodia,1995-03-19,MP
Melospiza,melodia,1995-03-19,MP
Melospiza,melodia,1995-03-19,MP
Melospiza,melodia,1995-03-19,MP
Melospiza,melodia,1995-03-19,MP
Melospiza,melodia,1995-03-19,MP
Melospiza,melodia,1995-03-19,MP
Melospiza,melodia,1995-03-19,MP
Melospiza,melodia,1995-03-19,MP
Melospiza,melodia,1995-03-19,MP
Melospiza,melodia,1995-03-19,MP
Melospiza,melodia,1995-03-19,MP
Melospiza,melodia,1995-03-19,MP
Melospiza,melodia,1995-03-19,MP
Melospiza,melodia,1995-03-19,MP
Melospiza,melodia,1995-03-19,MP
Melospiza,melodia,1995-03-19,MP
Melospiza,melodia,1995-03-19,MP
Melospiza,melodia,1995-03-19,MP
Melospiza,melodia,1995-03-19,MP
Melospiza,melodia,1995-03-19,MP
Melospiza,melodia,1995-03-19,MP
Melospiza,melodia,1995-03-19,MP
Melospiza,melodia,1995-03-19,MP
Melospiza,melodia,1995-03-19,MP
Melospiza,melodia,1995-03-19,MP
Melospiza,melodia,1995-03-19,MP
Melospiza,melodia,1995-03-19,MP
Melospiza,melodia,1995-03-19,MP
Melospiza,melodia,1995-03-19,MP
Melospiza,melodia,1995-03-19,MP
Melospiza,melodia,1995-03-19,MP
Melospiza,melodia,1995-03-19,MP
Melospiza,melodia,1995-03-19,MP
Melospiza,melodia,1995-03-19,MP
Melospiza,melodia,1995-03-19,MP
Melospiza,melodia,1995-03-19,MP
Melospiza,melodia,1995-03-19,MP
Melospiza,melodia,1995-03-19,MP
Melospiza,melodia,1995-03-19,MP
Melospiza,melodia,1995-03-19,MP
Melospiza,melodia,1995-03-19,MP
Melospiza,melodia,1995-03-19,MP
Melospiza,melodia,1995-03-19,MP
Melospiza,melodia,1995-03-19,MP
Melospiza,melodia,1995-03-19,MP
Melospiza,melodia,1995-03-19,MP
Melospiza,melodia,1995-03-19,MP
Melospiza,melodia,1995-03-19,MP
Melospiza,melodia,1995-03-20,MP
Melospiza,melodia,1995-03-20,MP
Melospiza,melodia,1995-03-20,MP
Melospiza,melodia,1995-03-20,MP
Melospiza,melodia,1995-03-20,MP
Melospiza,melodia,1995-03-20,MP
Melospiza,melodia,1995-03-21,MP
Melospiza,melodia,1995-03-21,MP
Melospiza,melodia,1995-03-21,MP
Melospiza,melodia,1995-03-21,MP
Melospiza,melodia,1995-03-21,MP
Melospiza,melodia,1995-03-21,MP
Melospiza,melodia,1995-03-21,MP
Melospiza,melodia,1995-03-21,MP
Melospiza,melodia,1995-03-21,MP
Melospiza,melodia,1995-03-21,MP
Melospiza,melodia,1995-03-22,MP
Melospiza,melodia,1995-03-23,MP
Melospiza,melodia,1995-03-23,MP
Melospiza,melodia,1995-03-26,MP
Melospiza,melodia,1995-03-26,MP
Melospiza,melodia,1995-03-26,MP
Melospiza,melodia,1995-03-26,MP
Melospiza,melodia,1995-03-26,MP
Melospiza,melodia,1995-03-26,MP
Melospiza,melodia,1995-03-26,MP
Melospiza,melodia,1995-03-26,MP
Melospiza,melodia,1995-03-26,MP
Melospiza,melodia,1995-03-26,MP
Melospiza,melodia,1995-03-26,MP
Melospiza,melodia,1995-03-26,MP
Melospiza,melodia,1995-03-26,MP
Melospiza,melodia,1995-03-26,MP
Melospiza,melodia,1995-03-26,MP
Melospiza,melodia,1995-03-26,MP
Melospiza,melodia,1995-03-28,MP
Melospiza,melodia,1995-03-28,MP
Melospiza,melodia,1995-03-28,MP
Melospiza,melodia,1995-03-30,MP
Melospiza,melodia,1995-03-30,MP
Melospiza,melodia,1995-03-30,MP
Melospiza,melodia,1995-03-31,MP
Melospiza,melodia,1995-03-31,MP
Melospiza,melodia,1995-04-02,MP
Melospiza,melodia,1995-04-02,MP
Melospiza,melodia,1995-04-02,MP
Melospiza,melodia,1995-04-02,MP
Melospiza,melodia,1995-04-03,MP
Melospiza,melodia,1995-04-03,MP
Melospiza,melodia,1995-04-03,MP
Melospiza,melodia,1995-04-03,MP
Melospiza,melodia,1995-04-03,MP
Melospiza,melodia,1995-04-03,MP
Melospiza,melodia,1995-04-03,MP
Melospiza,melodia,1995-04-03,MP
Melospiza,melodia,1995-04-03,MP
Melospiza,melodia,1995-04-03,MP
Melospiza,melodia,1995-04-03,MP
Melospiza,melodia,1995-04-04,MP
Melospiza,melodia,1995-04-04,MP
Melospiza,melodia,1995-04-04,MP
Melospiza,melodia,1995-04-05,MP
Melospiza,melodia,1995-04-06,MP
Melospiza,melodia,1995-04-06,MP
Melospiza,melodia,1995-04-12,MP
Melospiza,melodia,1995-04-14,MP
Melospiza,melodia,1995-04-29,MP
Melospiza,melodia,1995-10-02,MP
Melospiza,melodia,1995-10-03,MP
Melospiza,melodia,1995-10-04,MP
Melospiza,melodia,1995-10-05,MP
Melospiza,melodia,1995-10-11,MP
Melospiza,melodia,1995-10-15,MP
Melospiza,melodia,1995-10-15,MP
Melospiza,melodia,1995-10-16,MP
Melospiza,melodia,1995-10-16,MP
Melospiza,melodia,1995-10-16,MP
Melospiza,melodia,1995-10-16,MP
Melospiza,melodia,1995-10-17,MP
Melospiza,melodia,1995-10-19,MP
Melospiza,melodia,1995-10-19,MP
Melospiza,melodia,1995-10-19,MP
Melospiza,melodia,1995-10-20,MP
Melospiza,melodia,1995-10-20,MP
Melospiza,melodia,1995-10-21,MP
Melospiza,melodia,1995-10-21,MP
Melospiza,melodia,1995-10-21,MP
Melospiza,melodia,1995-10-22,MP
Melospiza,melodia,1995-10-22,MP
Melospiza,melodia,1995-10-23,MP
Melospiza,melodia,1995-10-24,MP
Melospiza,melodia,1995-10-25,MP
Melospiza,melodia,1995-10-25,MP
Melospiza,melodia,1995-10-25,MP
Melospiza,melodia,1995-11-05,MP
Melospiza,melodia,1996-03-10,MP
Melospiza,melodia,1996-03-11,MP
Melospiza,melodia,1996-03-12,MP
Melospiza,melodia,1996-03-12,MP
Melospiza,melodia,1996-03-12,MP
Melospiza,melodia,1996-03-12,MP
Melospiza,melodia,1996-03-12,MP
Melospiza,melodia,1996-03-12,MP
Melospiza,melodia,1996-03-12,MP
Melospiza,melodia,1996-03-12,MP
Melospiza,melodia,1996-03-13,MP
Melospiza,melodia,1996-03-13,MP
Melospiza,melodia,1996-03-13,MP
Melospiza,melodia,1996-03-13,MP
Melospiza,melodia,1996-03-13,MP
Melospiza,melodia,1996-03-13,MP
Melospiza,melodia,1996-03-13,MP
Melospiza,melodia,1996-03-13,MP
Melospiza,melodia,1996-03-13,MP
Melospiza,melodia,1996-03-13,MP
Melospiza,melodia,1996-03-13,MP
Melospiza,melodia,1996-03-13,MP
Melospiza,melodia,1996-03-13,MP
Melospiza,melodia,1996-03-13,MP
Melospiza,melodia,1996-03-13,MP
Melospiza,melodia,1996-03-13,MP
Melospiza,melodia,1996-03-13,MP
Melospiza,melodia,1996-03-13,MP
Melospiza,melodia,1996-03-13,MP
Melospiza,melodia,1996-03-13,MP
Melospiza,melodia,1996-03-13,MP
Melospiza,melodia,1996-03-13,MP
Melospiza,melodia,1996-03-13,MP
Melospiza,melodia,1996-03-13,MP
Melospiza,melodia,1996-03-13,MP
Melospiza,melodia,1996-03-13,MP
Melospiza,melodia,1996-03-13,MP
Melospiza,melodia,1996-03-13,MP
Melospiza,melodia,1996-03-13,MP
Melospiza,melodia,1996-03-13,MP
Melospiza,melodia,1996-03-13,MP
Melospiza,melodia,1996-03-13,MP
Melospiza,melodia,1996-03-13,MP
Melospiza,melodia,1996-03-13,MP
Melospiza,melodia,1996-03-13,MP
Melospiza,melodia,1996-03-14,MP
Melospiza,melodia,1996-03-14,MP
Melospiza,melodia,1996-03-14,MP
Melospiza,melodia,1996-03-14,MP
Melospiza,melodia,1996-03-14,MP
Melospiza,melodia,1996-03-14,MP
Melospiza,melodia,1996-03-14,MP
Melospiza,melodia,1996-03-14,MP
Melospiza,melodia,1996-03-14,MP
Melospiza,melodia,1996-03-14,MP
Melospiza,melodia,1996-03-14,MP
Melospiza,melodia,1996-03-14,MP
Melospiza,melodia,1996-03-14,MP
Melospiza,melodia,1996-03-14,MP
Melospiza,melodia,1996-03-14,MP
Melospiza,melodia,1996-03-14,MP
Melospiza,melodia,1996-03-14,MP
Melospiza,melodia,1996-03-14,MP
Melospiza,melodia,1996-03-14,MP
Melospiza,melodia,1996-03-14,MP
Melospiza,melodia,1996-03-14,MP
Melospiza,melodia,1996-03-14,MP
Melospiza,melodia,1996-03-14,MP
Melospiza,melodia,1996-03-14,MP
Melospiza,melodia,1996-03-14,MP
Melospiza,melodia,1996-03-14,MP
Melospiza,melodia,1996-03-14,MP
Melospiza,melodia,1996-03-14,MP
Melospiza,melodia,1996-03-14,MP
Melospiza,melodia,1996-03-14,MP
Melospiza,melodia,1996-03-14,MP
Melospiza,melodia,1996-03-14,MP
Melospiza,melodia,1996-03-14,MP
Melospiza,melodia,1996-03-14,MP
Melospiza,melodia,1996-03-14,MP
Melospiza,melodia,1996-03-14,MP
Melospiza,melodia,1996-03-14,MP
Melospiza,melodia,1996-03-14,MP
Melospiza,melodia,1996-03-14,MP
Melospiza,melodia,1996-03-14,MP
Melospiza,melodia,1996-03-14,MP
Melospiza,melodia,1996-03-14,MP
Melospiza,melodia,1996-03-14,MP
Melospiza,melodia,1996-03-14,MP
Melospiza,melodia,1996-03-14,MP
Melospiza,melodia,1996-03-14,MP
Melospiza,melodia,1996-03-14,MP
Melospiza,melodia,1996-03-14,MP
Melospiza,melodia,1996-03-14,MP
Melospiza,melodia,1996-03-14,MP
Melospiza,melodia,1996-03-14,MP
Melospiza,melodia,1996-03-14,MP
