Entity,Code,Year,"Total population (Gapminder, HYDE & UN)",Continent,"GDP per capita, PPP (constant 2011 international $)",Fixed telephone subscriptions (per 100 people)
Slovakia,SVK,1988,5244000,,,11.9982013853452
Slovakia,SVK,1989,5267000,,,12.7005865416674
Slovakia,SVK,1990,5288000,,,13.4414897056871
Slovakia,SVK,1991,5309000,,,14.295826046502
Slovakia,SVK,1992,5329000,,11632.7452578559,15.4039579038073
Slovakia,SVK,1993,5347000,,11808.7592663138,16.6959093090346
Slovakia,SVK,1994,5363000,,12492.232110929,18.7180396561858
Slovakia,SVK,1995,5375000,,13183.5792114244,20.807222438224
Slovakia,SVK,1996,5385000,,14044.6526477464,23.1480050839513
Slovakia,SVK,1997,5391000,,14869.3393686783,25.8173127932091
Slovakia,SVK,1998,5395000,,15445.1403959532,28.530315718222
Slovakia,SVK,1999,5398000,,15397.7452264693,30.6682021332017
Slovakia,SVK,2000,5399000,,15605.1961129724,31.4487061165048
Slovakia,SVK,2001,5400000,,16152.2710836105,28.8194864968669
Slovakia,SVK,2002,5400000,,16888.9431922391,25.9756481018875
Slovakia,SVK,2003,5400000,,17815.829837356,23.9759320844922
Slovakia,SVK,2004,5399000,,18756.5539505275,23.1583249975599
Slovakia,SVK,2005,5399000,,20020.8375943888,22.1717392765981
Slovakia,SVK,2006,5399000,,21712.1783648146,21.624175865294
Slovakia,SVK,2007,5399000,,24049.9833717541,24.2672821167154
Slovakia,SVK,2008,5399000,,25382.1684009197,23.8691493160773
Slovakia,SVK,2009,5401000,,23973.8413853129,22.5830116323401
Slovakia,SVK,2010,5404000,,25159.0775487579,20.332369038398
Slovakia,SVK,2011,5409000,,25835.0047572051,19.5204226662972
Slovakia,SVK,2012,5415000,,26218.4716043616,17.994266273096
Slovakia,SVK,2013,5422000,,26580.7178548938,17.8264115329955
Slovakia,SVK,2014,5429000,,27285.284673711,16.9094217923919
Slovakia,SVK,2015,5436000,Europe,28308.8797698535,15.9326959740173
Slovakia,SVK,2016,5442000,,29212.3781979582,15.1278659304238
Slovakia,SVK,2017,5448000,,30155.1521229863,13.9296821278559
Slovakia,SVK,2018,5453000,,,
Slovakia,SVK,2019,5457000,,,
Slovenia,SVN,1800,469664,,,
Slovenia,SVN,1801,469664,,,
Slovenia,SVN,1802,469664,,,
Slovenia,SVN,1803,469664,,,
Slovenia,SVN,1804,469664,,,
Slovenia,SVN,1805,469664,,,
Slovenia,SVN,1806,469664,,,
Slovenia,SVN,1807,469664,,,
Slovenia,SVN,1808,469664,,,
Slovenia,SVN,1809,469664,,,
Slovenia,SVN,1810,469664,,,
Slovenia,SVN,1811,469862,,,
Slovenia,SVN,1812,470258,,,
Slovenia,SVN,1813,470856,,,
Slovenia,SVN,1814,471657,,,
Slovenia,SVN,1815,472662,,,
Slovenia,SVN,1816,473874,,,
Slovenia,SVN,1817,475293,,,
Slovenia,SVN,1818,476923,,,
Slovenia,SVN,1819,478765,,,
Slovenia,SVN,1820,480821,,,
Slovenia,SVN,1821,483092,,,
Slovenia,SVN,1822,485581,,,
Slovenia,SVN,1823,488289,,,
Slovenia,SVN,1824,491219,,,
Slovenia,SVN,1825,494372,,,
Slovenia,SVN,1826,497751,,,
Slovenia,SVN,1827,501357,,,
Slovenia,SVN,1828,505192,,,
Slovenia,SVN,1829,509259,,,
Slovenia,SVN,1830,513559,,,
Slovenia,SVN,1831,518095,,,
Slovenia,SVN,1832,522671,,,
Slovenia,SVN,1833,527287,,,
Slovenia,SVN,1834,531944,,,
Slovenia,SVN,1835,536642,,,
Slovenia,SVN,1836,541382,,,
Slovenia,SVN,1837,546163,,,
Slovenia,SVN,1838,550987,,,
Slovenia,SVN,1839,555853,,,
Slovenia,SVN,1840,560762,,,
Slovenia,SVN,1841,565715,,,
Slovenia,SVN,1842,570711,,,
Slovenia,SVN,1843,575751,,,
Slovenia,SVN,1844,580836,,,
Slovenia,SVN,1845,585966,,,
Slovenia,SVN,1846,591141,,,
Slovenia,SVN,1847,596362,,,
Slovenia,SVN,1848,601629,,,
Slovenia,SVN,1849,606943,,,
Slovenia,SVN,1850,612303,,,
Slovenia,SVN,1851,617713,,,
Slovenia,SVN,1852,623170,,,
Slovenia,SVN,1853,628675,,,
Slovenia,SVN,1854,634229,,,
Slovenia,SVN,1855,639832,,,
Slovenia,SVN,1856,645485,,,
Slovenia,SVN,1857,651188,,,
Slovenia,SVN,1858,656941,,,
Slovenia,SVN,1859,662744,,,
Slovenia,SVN,1860,668599,,,
Slovenia,SVN,1861,674506,,,
Slovenia,SVN,1862,680465,,,
Slovenia,SVN,1863,686477,,,
Slovenia,SVN,1864,692541,,,
Slovenia,SVN,1865,698660,,,
Slovenia,SVN,1866,704832,,,
Slovenia,SVN,1867,711059,,,
Slovenia,SVN,1868,717341,,,
Slovenia,SVN,1869,723678,,,
Slovenia,SVN,1870,730071,,,
Slovenia,SVN,1871,736521,,,
Slovenia,SVN,1872,743028,,,
Slovenia,SVN,1873,749399,,,
Slovenia,SVN,1874,756020,,,
Slovenia,SVN,1875,762699,,,
Slovenia,SVN,1876,769437,,,
Slovenia,SVN,1877,776055,,,
Slovenia,SVN,1878,782911,,,
Slovenia,SVN,1879,789828,,,
Slovenia,SVN,1880,796805,,,
Slovenia,SVN,1881,803679,,,
Slovenia,SVN,1882,810779,,,
Slovenia,SVN,1883,817942,,,
Slovenia,SVN,1884,825019,,,
Slovenia,SVN,1885,832308,,,
Slovenia,SVN,1886,839661,,,
Slovenia,SVN,1887,846948,,,
Slovenia,SVN,1888,854431,,,
Slovenia,SVN,1889,861979,,,
Slovenia,SVN,1890,869594,,,
Slovenia,SVN,1891,877277,,,
Slovenia,SVN,1892,885027,,,
Slovenia,SVN,1893,892846,,,
Slovenia,SVN,1894,900734,,,
Slovenia,SVN,1895,908691,,,
Slovenia,SVN,1896,916719,,,
Slovenia,SVN,1897,924818,,,
Slovenia,SVN,1898,932988,,,
Slovenia,SVN,1899,941231,,,
Slovenia,SVN,1900,949546,,,
Slovenia,SVN,1901,957935,,,
Slovenia,SVN,1902,966273,,,
Slovenia,SVN,1903,974810,,,
Slovenia,SVN,1904,983422,,,
Slovenia,SVN,1905,992110,,,
Slovenia,SVN,1906,1000875,,,
Slovenia,SVN,1907,1009535,,,
Slovenia,SVN,1908,1018454,,,
Slovenia,SVN,1909,1027451,,,
Slovenia,SVN,1910,1036528,,,
Slovenia,SVN,1911,1045632,,,
Slovenia,SVN,1912,1054869,,,
Slovenia,SVN,1913,1064189,,,
Slovenia,SVN,1914,1073590,,,
Slovenia,SVN,1915,1083075,,,
Slovenia,SVN,1916,1092644,,,
Slovenia,SVN,1917,1102297,,,
Slovenia,SVN,1918,1112031,,,
Slovenia,SVN,1919,1121852,,,
Slovenia,SVN,1920,1131760,,,
Slovenia,SVN,1921,1141756,,,
Slovenia,SVN,1922,1151840,,,
Slovenia,SVN,1923,1162013,,,
Slovenia,SVN,1924,1172275,,,
Slovenia,SVN,1925,1182629,,,
Slovenia,SVN,1926,1193073,,,
Slovenia,SVN,1927,1203611,,,
Slovenia,SVN,1928,1214241,,,
Slovenia,SVN,1929,1224965,,,
Slovenia,SVN,1930,1235783,,,
Slovenia,SVN,1931,1246698,,,
Slovenia,SVN,1932,1257708,,,
Slovenia,SVN,1933,1268816,,,
Slovenia,SVN,1934,1280022,,,
Slovenia,SVN,1935,1291327,,,
Slovenia,SVN,1936,1302732,,,
Slovenia,SVN,1937,1314238,,,
Slovenia,SVN,1938,1325845,,,
Slovenia,SVN,1939,1337555,,,
Slovenia,SVN,1940,1349368,,,
Slovenia,SVN,1941,1361285,,,
Slovenia,SVN,1942,1373308,,,
Slovenia,SVN,1943,1385437,,,
Slovenia,SVN,1944,1397673,,,
Slovenia,SVN,1945,1410017,,,
Slovenia,SVN,1946,1422470,,,
Slovenia,SVN,1947,1435033,,,
Slovenia,SVN,1948,1447707,,,
Slovenia,SVN,1949,1460493,,,
Slovenia,SVN,1950,1473000,,,
Slovenia,SVN,1951,1482000,,,
Slovenia,SVN,1952,1492000,,,
Slovenia,SVN,1953,1503000,,,
Slovenia,SVN,1954,1515000,,,
Slovenia,SVN,1955,1527000,,,
Slovenia,SVN,1956,1540000,,,
Slovenia,SVN,1957,1552000,,,
Slovenia,SVN,1958,1564000,,,
Slovenia,SVN,1959,1576000,,,
Slovenia,SVN,1960,1587000,,,
Slovenia,SVN,1961,1597000,,,
Slovenia,SVN,1962,1606000,,,
Slovenia,SVN,1963,1614000,,,
Slovenia,SVN,1964,1622000,,,
Slovenia,SVN,1965,1629000,,,
Slovenia,SVN,1966,1637000,,,
Slovenia,SVN,1967,1644000,,,
Slovenia,SVN,1968,1651000,,,
Slovenia,SVN,1969,1660000,,,
Slovenia,SVN,1970,1670000,,,
Slovenia,SVN,1971,1681000,,,
Slovenia,SVN,1972,1695000,,,
Slovenia,SVN,1973,1710000,,,
Slovenia,SVN,1974,1726000,,,
Slovenia,SVN,1975,1743000,,,
Slovenia,SVN,1976,1760000,,,
Slovenia,SVN,1977,1777000,,,
Slovenia,SVN,1978,1796000,,,
Slovenia,SVN,1979,1815000,,,
Slovenia,SVN,1980,1836000,,,
Slovenia,SVN,1981,1858000,,,
Slovenia,SVN,1982,1881000,,,
Slovenia,SVN,1983,1904000,,,
Slovenia,SVN,1984,1925000,,,
Slovenia,SVN,1985,1945000,,,14.7280779997275
Slovenia,SVN,1986,1963000,,,
Slovenia,SVN,1987,1978000,,,
Slovenia,SVN,1988,1991000,,,
Slovenia,SVN,1989,2001000,,,
Slovenia,SVN,1990,2006000,,,21.0220490720312
Slovenia,SVN,1991,2008000,,,22.845791888376
Slovenia,SVN,1992,2005000,,,24.6454770652083
Slovenia,SVN,1993,2001000,,,26.3812196116691
Slovenia,SVN,1994,1995000,,,28.9221775630172
Slovenia,SVN,1995,1991000,,18431.0451867231,30.8714358022608
Slovenia,SVN,1996,1989000,,19091.0675739613,33.3585052506575
Slovenia,SVN,1997,1987000,,20094.4571077514,35.7173074843243
Slovenia,SVN,1998,1987000,,20800.0059679542,36.3789100069619
Slovenia,SVN,1999,1988000,,21881.4361908644,38.1006961663074
Slovenia,SVN,2000,1988000,,22723.3270446698,39.4970779467327
Slovenia,SVN,2001,1987000,,23356.7055188022,40.3287853389923
Slovenia,SVN,2002,1987000,,24222.7057674997,40.6277536584679
Slovenia,SVN,2003,1988000,,24896.119087735,40.8414426598759
Slovenia,SVN,2004,1990000,,25962.9085086601,49.9361765163727
Slovenia,SVN,2005,1995000,,26955.4759051744,51.0667586376868
Slovenia,SVN,2006,2002000,,28389.3382006689,51.3554058282525
Slovenia,SVN,2007,2012000,,30190.723646843,49.9446000300963
Slovenia,SVN,2008,2023000,,31137.7763671714,48.320505715378
Slovenia,SVN,2009,2034000,,28451.5455225073,46.1381510682786
Slovenia,SVN,2010,2043000,,28678.3726303687,44.5358523113994
Slovenia,SVN,2011,2051000,,28804.7015194266,42.9153379993338
Slovenia,SVN,2012,2058000,,27976.9163065514,40.5386844238227
Slovenia,SVN,2013,2063000,,27622.6855482922,38.6403687299715
Slovenia,SVN,2014,2067000,,28417.656441512,37.1675330601759
Slovenia,SVN,2015,2071000,Europe,29037.7416756681,36.2968168314064
Slovenia,SVN,2016,2074000,,29930.037038675,35.0690276832629
Slovenia,SVN,2017,2076000,,31400.8395120955,34.4828498021131
Slovenia,SVN,2018,2078000,,,
Slovenia,SVN,2019,2079000,,,
Small states,,1970,,,,2.61841974529115
Small states,,1975,,,,3.65678844240722
Small states,,1976,,,,3.82613611673209
Small states,,1977,,,,4.20620887341125
Small states,,1978,,,,4.40288269000866
Small states,,1979,,,,4.7144365045869
Small states,,1980,,,,4.94408189454091
Small states,,1981,,,,4.69121878541104
Small states,,1982,,,,4.92508135907115
Small states,,1983,,,,5.29478739431693
Small states,,1984,,,,5.63516361059171
Small states,,1985,,,,6.06332831088579
Small states,,1986,,,,6.50923885405985
Small states,,1987,,,,6.84108725385564
Small states,,1988,,,,7.14245906638144
Small states,,1989,,,,7.42159662571119
Small states,,1990,,,,7.85274104827207
Small states,,1991,,,,8.37970278114914
Small states,,1992,,,,9.02165492971891
Small states,,1993,,,,9.75794039711079
Small states,,1994,,,,10.4379839184319
Small states,,1995,,,,11.0758348632654
Small states,,1996,,,,11.9503206634921
Small states,,1997,,,,12.8887847402807
Small states,,1998,,,,13.6077328525632
Small states,,1999,,,,14.0983663283389
Small states,,2000,,,12657.5878311569,14.5829902165543
Small states,,2001,,,12950.7907698744,14.7819464550483
Small states,,2002,,,13329.7780524937,14.3707469962104
Small states,,2003,,,13749.054976287,14.0648694695672
Small states,,2004,,,14686.6879561525,13.8040829572648
Small states,,2005,,,15222.1060302174,13.6736677637663
Small states,,2006,,,16504.2555129515,13.5887506954685
Small states,,2007,,,17559.8212202593,13.7076247372916
Small states,,2008,,,18332.4756200318,14.0022955028415
Small states,,2009,,,18176.148351377,13.7615141140111
Small states,,2010,,,19121.4592839875,13.1685972150423
Small states,,2011,,,20039.200963529,13.1870064312427
Small states,,2012,,,20345.4694373349,12.7489805480492
Small states,,2013,,,20539.0964959147,12.3859301787851
Small states,,2014,,,20678.9415067307,11.9305096766712
Small states,,2015,,,20801.2361825453,11.6473822128694
Small states,,2016,,,20734.5160598989,11.3983026090125
Small states,,2017,,,20761.674927981,12.2479066922202
Solomon Islands,SLB,1800,56998,,,
Solomon Islands,SLB,1801,56998,,,
Solomon Islands,SLB,1802,56998,,,
Solomon Islands,SLB,1803,56998,,,
Solomon Islands,SLB,1804,56998,,,
Solomon Islands,SLB,1805,56998,,,
Solomon Islands,SLB,1806,56998,,,
Solomon Islands,SLB,1807,56998,,,
Solomon Islands,SLB,1808,56998,,,
Solomon Islands,SLB,1809,56998,,,
Solomon Islands,SLB,1810,56998,,,
Solomon Islands,SLB,1811,57010,,,
Solomon Islands,SLB,1812,57035,,,
Solomon Islands,SLB,1813,57072,,,
Solomon Islands,SLB,1814,57121,,,
Solomon Islands,SLB,1815,57183,,,
Solomon Islands,SLB,1816,57257,,,
Solomon Islands,SLB,1817,57344,,,
Solomon Islands,SLB,1818,57444,,,
Solomon Islands,SLB,1819,57556,,,
Solomon Islands,SLB,1820,57682,,,
Solomon Islands,SLB,1821,57820,,,
Solomon Islands,SLB,1822,57970,,,
Solomon Islands,SLB,1823,58134,,,
Solomon Islands,SLB,1824,58311,,,
Solomon Islands,SLB,1825,58501,,,
Solomon Islands,SLB,1826,58704,,,
Solomon Islands,SLB,1827,58920,,,
Solomon Islands,SLB,1828,59149,,,
Solomon Islands,SLB,1829,59392,,,
Solomon Islands,SLB,1830,59648,,,
Solomon Islands,SLB,1831,59917,,,
Solomon Islands,SLB,1832,60188,,,
Solomon Islands,SLB,1833,60460,,,
Solomon Islands,SLB,1834,60733,,,
Solomon Islands,SLB,1835,61007,,,
Solomon Islands,SLB,1836,61283,,,
Solomon Islands,SLB,1837,61560,,,
Solomon Islands,SLB,1838,61838,,,
Solomon Islands,SLB,1839,62117,,,
Solomon Islands,SLB,1840,62398,,,
Solomon Islands,SLB,1841,62680,,,
Solomon Islands,SLB,1842,62963,,,
Solomon Islands,SLB,1843,63247,,,
Solomon Islands,SLB,1844,63533,,,
Solomon Islands,SLB,1845,63820,,,
Solomon Islands,SLB,1846,64108,,,
Solomon Islands,SLB,1847,64398,,,
Solomon Islands,SLB,1848,64689,,,
Solomon Islands,SLB,1849,64981,,,
Solomon Islands,SLB,1850,65274,,,
Solomon Islands,SLB,1851,65412,,,
Solomon Islands,SLB,1852,65550,,,
Solomon Islands,SLB,1853,65688,,,
Solomon Islands,SLB,1854,65825,,,
Solomon Islands,SLB,1855,65963,,,
Solomon Islands,SLB,1856,66100,,,
Solomon Islands,SLB,1857,66237,,,
Solomon Islands,SLB,1858,66374,,,
Solomon Islands,SLB,1859,66511,,,
Solomon Islands,SLB,1860,66648,,,
Solomon Islands,SLB,1861,66785,,,
Solomon Islands,SLB,1862,66922,,,
Solomon Islands,SLB,1863,67058,,,
Solomon Islands,SLB,1864,67195,,,
Solomon Islands,SLB,1865,67331,,,
Solomon Islands,SLB,1866,67467,,,
Solomon Islands,SLB,1867,67603,,,
Solomon Islands,SLB,1868,67739,,,
Solomon Islands,SLB,1869,67874,,,
Solomon Islands,SLB,1870,68010,,,
Solomon Islands,SLB,1871,68145,,,
Solomon Islands,SLB,1872,68281,,,
Solomon Islands,SLB,1873,68411,,,
Solomon Islands,SLB,1874,68546,,,
Solomon Islands,SLB,1875,68680,,,
Solomon Islands,SLB,1876,68815,,,
Solomon Islands,SLB,1877,68945,,,
Solomon Islands,SLB,1878,69079,,,
Solomon Islands,SLB,1879,69213,,,
Solomon Islands,SLB,1880,69347,,,
Solomon Islands,SLB,1881,69476,,,
Solomon Islands,SLB,1882,69610,,,
Solomon Islands,SLB,1883,69743,,,
Solomon Islands,SLB,1884,69872,,,
Solomon Islands,SLB,1885,70005,,,
Solomon Islands,SLB,1886,70137,,,
Solomon Islands,SLB,1887,70267,,,
Solomon Islands,SLB,1888,70399,,,
Solomon Islands,SLB,1889,70530,,,
Solomon Islands,SLB,1890,70662,,,
Solomon Islands,SLB,1891,70793,,,
Solomon Islands,SLB,1892,70924,,,
Solomon Islands,SLB,1893,71054,,,
Solomon Islands,SLB,1894,71185,,,
Solomon Islands,SLB,1895,71315,,,
Solomon Islands,SLB,1896,71445,,,
Solomon Islands,SLB,1897,71574,,,
Solomon Islands,SLB,1898,71704,,,
Solomon Islands,SLB,1899,71833,,,
Solomon Islands,SLB,1900,71961,,,
Solomon Islands,SLB,1901,72090,,,
Solomon Islands,SLB,1902,72215,,,
Solomon Islands,SLB,1903,72343,,,
Solomon Islands,SLB,1904,72471,,,
Solomon Islands,SLB,1905,72598,,,
Solomon Islands,SLB,1906,72724,,,
Solomon Islands,SLB,1907,72847,,,
Solomon Islands,SLB,1908,72974,,,
Solomon Islands,SLB,1909,73099,,,
Solomon Islands,SLB,1910,73225,,,
Solomon Islands,SLB,1911,73349,,,
Solomon Islands,SLB,1912,73473,,,
Solomon Islands,SLB,1913,73598,,,
Solomon Islands,SLB,1914,73722,,,
Solomon Islands,SLB,1915,73845,,,
Solomon Islands,SLB,1916,73968,,,
Solomon Islands,SLB,1917,74091,,,
Solomon Islands,SLB,1918,74497,,,
Solomon Islands,SLB,1919,74833,,,
Solomon Islands,SLB,1920,75171,,,
Solomon Islands,SLB,1921,75511,,,
Solomon Islands,SLB,1922,75852,,,
Solomon Islands,SLB,1923,76194,,,
Solomon Islands,SLB,1924,76539,,,
Solomon Islands,SLB,1925,76884,,,
Solomon Islands,SLB,1926,77232,,,
Solomon Islands,SLB,1927,77581,,,
Solomon Islands,SLB,1928,77931,,,
Solomon Islands,SLB,1929,78283,,,
Solomon Islands,SLB,1930,78637,,,
Solomon Islands,SLB,1931,79048,,,
Solomon Islands,SLB,1932,79519,,,
Solomon Islands,SLB,1933,80049,,,
Solomon Islands,SLB,1934,80583,,,
Solomon Islands,SLB,1935,81120,,,
Solomon Islands,SLB,1936,81661,,,
Solomon Islands,SLB,1937,82205,,,
Solomon Islands,SLB,1938,82753,,,
Solomon Islands,SLB,1939,83304,,,
Solomon Islands,SLB,1940,83860,,,
Solomon Islands,SLB,1941,84419,,,
Solomon Islands,SLB,1942,84981,,,
Solomon Islands,SLB,1943,85548,,,
Solomon Islands,SLB,1944,86118,,,
Solomon Islands,SLB,1945,86692,,,
Solomon Islands,SLB,1946,87270,,,
Solomon Islands,SLB,1947,87852,,,
Solomon Islands,SLB,1948,88437,,,
Solomon Islands,SLB,1949,89027,,,
Solomon Islands,SLB,1950,90000,,,
Solomon Islands,SLB,1951,92000,,,
Solomon Islands,SLB,1952,94000,,,
Solomon Islands,SLB,1953,97000,,,
Solomon Islands,SLB,1954,99000,,,
Solomon Islands,SLB,1955,102000,,,
Solomon Islands,SLB,1956,105000,,,
Solomon Islands,SLB,1957,108000,,,
Solomon Islands,SLB,1958,111000,,,
Solomon Islands,SLB,1959,114000,,,
Solomon Islands,SLB,1960,118000,,,
Solomon Islands,SLB,1961,121000,,,
Solomon Islands,SLB,1962,125000,,,
Solomon Islands,SLB,1963,129000,,,
Solomon Islands,SLB,1964,133000,,,
Solomon Islands,SLB,1965,137000,,,
Solomon Islands,SLB,1966,141000,,,
Solomon Islands,SLB,1967,145000,,,
Solomon Islands,SLB,1968,150000,,,
Solomon Islands,SLB,1969,155000,,,
Solomon Islands,SLB,1970,160000,,,
Solomon Islands,SLB,1971,166000,,,
Solomon Islands,SLB,1972,173000,,,
Solomon Islands,SLB,1973,179000,,,
Solomon Islands,SLB,1974,186000,,,
Solomon Islands,SLB,1975,193000,,,
Solomon Islands,SLB,1976,201000,,,
Solomon Islands,SLB,1977,208000,,,
Solomon Islands,SLB,1978,215000,,,
Solomon Islands,SLB,1979,223000,,,
Solomon Islands,SLB,1980,231000,,,
Solomon Islands,SLB,1981,238000,,,
Solomon Islands,SLB,1982,246000,,,0.608536550733692
Solomon Islands,SLB,1983,255000,,,0.667724551838992
Solomon Islands,SLB,1984,263000,,,0.76129862319144
Solomon Islands,SLB,1985,271000,,,0.82496002599695
Solomon Islands,SLB,1986,279000,,,0.890122580136136
Solomon Islands,SLB,1987,287000,,,0.969800915419556
Solomon Islands,SLB,1988,295000,,,1.08487815462226
Solomon Islands,SLB,1989,303000,,,1.23659122910573
Solomon Islands,SLB,1990,312000,,1883.17974944556,1.49916623909697
Solomon Islands,SLB,1991,321000,,1940.77797895237,1.51206691753468
Solomon Islands,SLB,1992,330000,,2126.08980174045,1.55870684612657
Solomon Islands,SLB,1993,340000,,2148.7466719867,1.60845588235294
Solomon Islands,SLB,1994,349000,,2280.66469347505,1.72381702340898
Solomon Islands,SLB,1995,359000,,2399.50774714948,1.8100076553692
Solomon Islands,SLB,1996,370000,,2370.42682732313,1.9514492420203
Solomon Islands,SLB,1997,380000,,2271.87102131865,2.02528247360816
Solomon Islands,SLB,1998,391000,,2249.08355110295,2.02409872953054
Solomon Islands,SLB,1999,402000,,2177.49919154322,2.02521305580045
Solomon Islands,SLB,2000,413000,,1816.73478329324,1.86350758223888
Solomon Islands,SLB,2001,424000,,1627.43619528207,1.74329307566538
Solomon Islands,SLB,2002,435000,,1540.40433646997,1.51655784332195
Solomon Islands,SLB,2003,447000,,1598.27707444537,1.39624727767594
Solomon Islands,SLB,2004,459000,,1634.29798505643,1.51901275080511
Solomon Islands,SLB,2005,470000,,1680.50647819996,1.57634314779148
Solomon Islands,SLB,2006,481000,,1754.17543456193,1.57865656326466
Solomon Islands,SLB,2007,492000,,1838.59284623088,1.58234267862214
Solomon Islands,SLB,2008,503000,,1924.00148909198,1.5858007401725
Solomon Islands,SLB,2009,515000,,1791.82854492608,1.58890402438386
Solomon Islands,SLB,2010,528000,,1871.36935209356,1.59154209060422
Solomon Islands,SLB,2011,542000,,2071.8920905768,1.5550004262306
Solomon Islands,SLB,2012,556000,,2119.46796833251,1.46138657663848
Solomon Islands,SLB,2013,571000,,2137.00395228146,1.35187653168605
Solomon Islands,SLB,2014,587000,,2139.56074060145,1.3075495565626
Solomon Islands,SLB,2015,603000,Oceania,2149.22163239839,1.26608134376883
Solomon Islands,SLB,2016,619000,,2179.2321173534,1.23536290975094
Solomon Islands,SLB,2017,636000,,2205.92320480796,1.21126765171107
Solomon Islands,SLB,2018,653000,,,
Solomon Islands,SLB,2019,670000,,,
Somalia,SOM,1800,991488,,,
Somalia,SOM,1801,991912,,,
Somalia,SOM,1802,992336,,,
Somalia,SOM,1803,992760,,,
Somalia,SOM,1804,993185,,,
Somalia,SOM,1805,993609,,,
Somalia,SOM,1806,994034,,,
Somalia,SOM,1807,994459,,,
Somalia,SOM,1808,994884,,,
Somalia,SOM,1809,995309,,,
Somalia,SOM,1810,995738,,,
Somalia,SOM,1811,996444,,,
Somalia,SOM,1812,997431,,,
Somalia,SOM,1813,998703,,,
Somalia,SOM,1814,1000260,,,
Somalia,SOM,1815,1002105,,,
Somalia,SOM,1816,1004240,,,
Somalia,SOM,1817,1006666,,,
Somalia,SOM,1818,1009386,,,
Somalia,SOM,1819,1012401,,,
Somalia,SOM,1820,1015714,,,
Somalia,SOM,1821,1019326,,,
Somalia,SOM,1822,1023240,,,
Somalia,SOM,1823,1027457,,,
Somalia,SOM,1824,1031980,,,
Somalia,SOM,1825,1036810,,,
Somalia,SOM,1826,1041950,,,
Somalia,SOM,1827,1047402,,,
Somalia,SOM,1828,1053167,,,
Somalia,SOM,1829,1059249,,,
Somalia,SOM,1830,1065648,,,
Somalia,SOM,1831,1072368,,,
Somalia,SOM,1832,1079130,,,
Somalia,SOM,1833,1085935,,,
Somalia,SOM,1834,1092782,,,
Somalia,SOM,1835,1099673,,,
Somalia,SOM,1836,1106607,,,
Somalia,SOM,1837,1113585,,,
Somalia,SOM,1838,1120607,,,
Somalia,SOM,1839,1127674,,,
Somalia,SOM,1840,1134784,,,
Somalia,SOM,1841,1141940,,,
Somalia,SOM,1842,1149141,,,
Somalia,SOM,1843,1156387,,,
Somalia,SOM,1844,1163679,,,
Somalia,SOM,1845,1171016,,,
Somalia,SOM,1846,1178401,,,
Somalia,SOM,1847,1185831,,,
Somalia,SOM,1848,1193309,,,
Somalia,SOM,1849,1200833,,,
Somalia,SOM,1850,1208406,,,
Somalia,SOM,1851,1215931,,,
Somalia,SOM,1852,1223504,,,
Somalia,SOM,1853,1231123,,,
Somalia,SOM,1854,1238791,,,
Somalia,SOM,1855,1246505,,,
Somalia,SOM,1856,1254268,,,
Somalia,SOM,1857,1262080,,,
Somalia,SOM,1858,1269939,,,
Somalia,SOM,1859,1277848,,,
Somalia,SOM,1860,1285806,,,
Somalia,SOM,1861,1293814,,,
Somalia,SOM,1862,1301871,,,
Somalia,SOM,1863,1309979,,,
Somalia,SOM,1864,1318137,,,
Somalia,SOM,1865,1326346,,,
Somalia,SOM,1866,1334606,,,
Somalia,SOM,1867,1342918,,,
Somalia,SOM,1868,1351281,,,
Somalia,SOM,1869,1359696,,,
Somalia,SOM,1870,1368164,,,
Somalia,SOM,1871,1376685,,,
Somalia,SOM,1872,1385258,,,
Somalia,SOM,1873,1393701,,,
Somalia,SOM,1874,1402381,,,
Somalia,SOM,1875,1411114,,,
Somalia,SOM,1876,1419902,,,
Somalia,SOM,1877,1428575,,,
Somalia,SOM,1878,1437472,,,
Somalia,SOM,1879,1446424,,,
Somalia,SOM,1880,1455432,,,
Somalia,SOM,1881,1464341,,,
Somalia,SOM,1882,1473461,,,
Somalia,SOM,1883,1482637,,,
Somalia,SOM,1884,1491732,,,
Somalia,SOM,1885,1501022,,,
Somalia,SOM,1886,1510370,,,
Somalia,SOM,1887,1519656,,,
Somalia,SOM,1888,1529120,,,
Somalia,SOM,1889,1538642,,,
Somalia,SOM,1890,1548224,,,
Somalia,SOM,1891,1557866,,,
Somalia,SOM,1892,1567567,,,
Somalia,SOM,1893,1577330,,,
Somalia,SOM,1894,1587152,,,
Somalia,SOM,1895,1597036,,,
Somalia,SOM,1896,1606982,,,
Somalia,SOM,1897,1616989,,,
Somalia,SOM,1898,1627059,,,
Somalia,SOM,1899,1637192,,,
Somalia,SOM,1900,1647387,,,
Somalia,SOM,1901,1657646,,,
Somalia,SOM,1902,1667859,,,
Somalia,SOM,1903,1678246,,,
Somalia,SOM,1904,1688697,,,
Somalia,SOM,1905,1699213,,,
Somalia,SOM,1906,1709795,,,
Somalia,SOM,1907,1720284,,,
Somalia,SOM,1908,1730997,,,
Somalia,SOM,1909,1741777,,,
Somalia,SOM,1910,1752623,,,
Somalia,SOM,1911,1763491,,,
Somalia,SOM,1912,1774473,,,
Somalia,SOM,1913,1785524,,,
Somalia,SOM,1914,1796643,,,
Somalia,SOM,1915,1807831,,,
Somalia,SOM,1916,1819089,,,
