Entity,Code,Year,Total population (Gapminder),Continent,"GDP per capita, PPP (constant 2011 international $)",Mobile cellular subscriptions (per 100 people)
Uzbekistan,UZB,2001,25042537,,2575.99240380072,0.508215506210427
Uzbekistan,UZB,2002,25275028,,2646.4450725076,0.732599985982999
Uzbekistan,UZB,2003,25489492,,2725.69229267033,1.2419930904589
Uzbekistan,UZB,2004,25708188,,2901.89552913946,2.07986704752838
Uzbekistan,UZB,2005,25947414,,3069.11516592975,2.7157325100037
Uzbekistan,UZB,2006,26213729,,3253.221058874,9.40996746666256
Uzbekistan,UZB,2007,26503833,,3525.43555804099,20.8536560119814
Uzbekistan,UZB,2008,26811974,,3781.52895693245,44.6505705675368
Uzbekistan,UZB,2009,27128063,,4019.43579284453,58.3119714628568
Uzbekistan,UZB,2010,27444702,,4239.70220839215,73.2426227598724
Uzbekistan,UZB,2011,27760267,,4469.99748445762,87.5244012155679
Uzbekistan,UZB,2012,28077486,,4765.86010917962,68.6307647733125
Uzbekistan,UZB,2013,28398155,,5067.36026505121,71.6195553231751
Uzbekistan,UZB,2014,,,5370.86580208835,70.9490853295277
Uzbekistan,UZB,2015,,Asia,5700.23602764231,70.3231057339482
Uzbekistan,UZB,2016,,,6038.92829875491,73.9833391606362
Uzbekistan,UZB,2017,,,6253.10386034453,76.0419071494051
Vanuatu,VUT,1800,27791,,,
Vanuatu,VUT,1820,27791,,,
Vanuatu,VUT,1950,47695,,,
Vanuatu,VUT,1951,48921,,,
Vanuatu,VUT,1952,50295,,,
Vanuatu,VUT,1953,51775,,,
Vanuatu,VUT,1954,53326,,,
Vanuatu,VUT,1955,54925,,,
Vanuatu,VUT,1956,56565,,,
Vanuatu,VUT,1957,58247,,,
Vanuatu,VUT,1958,59984,,,
Vanuatu,VUT,1959,61796,,,
Vanuatu,VUT,1960,63702,,,0
Vanuatu,VUT,1961,65709,,,
Vanuatu,VUT,1962,67806,,,
Vanuatu,VUT,1963,69962,,,
Vanuatu,VUT,1964,72131,,,
Vanuatu,VUT,1965,74287,,,0
Vanuatu,VUT,1966,76410,,,
Vanuatu,VUT,1967,78520,,,
Vanuatu,VUT,1968,80672,,,
Vanuatu,VUT,1969,82945,,,
Vanuatu,VUT,1970,85393,,,0
Vanuatu,VUT,1971,88029,,,
Vanuatu,VUT,1972,90831,,,
Vanuatu,VUT,1973,93768,,,
Vanuatu,VUT,1974,96799,,,
Vanuatu,VUT,1975,99886,,,0
Vanuatu,VUT,1976,103031,,,0
Vanuatu,VUT,1977,106231,,,0
Vanuatu,VUT,1978,109436,,,0
Vanuatu,VUT,1979,112587,,,0
Vanuatu,VUT,1980,115641,,,0
Vanuatu,VUT,1981,118584,,,0
Vanuatu,VUT,1982,121438,,,0
Vanuatu,VUT,1983,124252,,,0
Vanuatu,VUT,1984,127097,,,0
Vanuatu,VUT,1985,130030,,,0
Vanuatu,VUT,1986,133041,,,0
Vanuatu,VUT,1987,136129,,,0
Vanuatu,VUT,1988,139368,,,0
Vanuatu,VUT,1989,142852,,,0
Vanuatu,VUT,1990,146636,,2549.28795435969,0
Vanuatu,VUT,1991,150791,,2557.05381233243,0
Vanuatu,VUT,1992,155270,,2547.88243956258,0
Vanuatu,VUT,1993,159857,,2493.58878348779,0
Vanuatu,VUT,1994,164254,,2646.64963105534,0.0389749585891065
Vanuatu,VUT,1995,168263,,2609.43420414273,0.0719232026629417
Vanuatu,VUT,1996,171783,,2614.76963911403,0.0896385934889785
Vanuatu,VUT,1997,174921,,2693.10851286522,0.118286390207944
Vanuatu,VUT,1998,177946,,2760.38439127164,0.123541369512236
Vanuatu,VUT,1999,181239,,2719.72995711938,0.165430532962034
Vanuatu,VUT,2000,185074,,2822.9171208383,0.197230132441385
Vanuatu,VUT,2001,189544,,2663.6004845733,0.184901473928892
Vanuatu,VUT,2002,194555,,2466.65497727428,2.5263461816082
Vanuatu,VUT,2003,199968,,2507.80681407387,3.92030719125068
Vanuatu,VUT,2004,205561,,2541.57986392185,5.14541277437874
Vanuatu,VUT,2005,211170,,2609.53986421055,6.06199551034055
Vanuatu,VUT,2006,216760,,2761.0236716848,6.98864112861895
Vanuatu,VUT,2007,222377,,2833.64304478738,11.8207071510732
Vanuatu,VUT,2008,228041,,2944.26145975446,15.9758587024053
Vanuatu,VUT,2009,233790,,2970.033065384,57.0583010160972
Vanuatu,VUT,2010,239651,,2948.03293729183,71.9164603567574
Vanuatu,VUT,2011,245619,,2915.29988538,56.6235720694089
Vanuatu,VUT,2012,251674,,2899.16441518651,59.027415802978
Vanuatu,VUT,2013,257812,,2890.1893902081,50.2658586880091
Vanuatu,VUT,2014,,,2892.34160435097,60.2862661773228
Vanuatu,VUT,2015,,Oceania,2806.7896863444,66.0680339981028
Vanuatu,VUT,2016,,,2856.47531029292,80.8437067773167
Vanuatu,VUT,2017,,,2921.90867553046,82.5415212638103
Vatican,VAT,2015,,Europe,,
Venezuela,VEN,1800,718000,,,
Venezuela,VEN,1820,718000,,,
Venezuela,VEN,1850,1324000,,,
Venezuela,VEN,1870,1653000,,,
Venezuela,VEN,1871,1675000,,,
Venezuela,VEN,1872,1699000,,,
Venezuela,VEN,1873,1725000,,,
Venezuela,VEN,1874,1753000,,,
Venezuela,VEN,1875,1784000,,,
Venezuela,VEN,1876,1816000,,,
Venezuela,VEN,1877,1849000,,,
Venezuela,VEN,1878,1883000,,,
Venezuela,VEN,1879,1917000,,,
Venezuela,VEN,1880,1952000,,,
Venezuela,VEN,1881,1986000,,,
Venezuela,VEN,1882,2019000,,,
Venezuela,VEN,1883,2052000,,,
Venezuela,VEN,1884,2083000,,,
Venezuela,VEN,1885,2113000,,,
Venezuela,VEN,1886,2129000,,,
Venezuela,VEN,1887,2147000,,,
Venezuela,VEN,1888,2173000,,,
Venezuela,VEN,1889,2198000,,,
Venezuela,VEN,1890,2224000,,,
Venezuela,VEN,1891,2255000,,,
Venezuela,VEN,1892,2285000,,,
Venezuela,VEN,1893,2314000,,,
Venezuela,VEN,1894,2346000,,,
Venezuela,VEN,1895,2375000,,,
Venezuela,VEN,1896,2408000,,,
Venezuela,VEN,1897,2442000,,,
Venezuela,VEN,1898,2475000,,,
Venezuela,VEN,1899,2509000,,,
Venezuela,VEN,1900,2542000,,,
Venezuela,VEN,1901,2576000,,,
Venezuela,VEN,1902,2609000,,,
Venezuela,VEN,1903,2643000,,,
Venezuela,VEN,1904,2690000,,,
Venezuela,VEN,1905,2706000,,,
Venezuela,VEN,1906,2720000,,,
Venezuela,VEN,1907,2741000,,,
Venezuela,VEN,1908,2761000,,,
Venezuela,VEN,1909,2780000,,,
Venezuela,VEN,1910,2805000,,,
Venezuela,VEN,1911,2834000,,,
Venezuela,VEN,1912,2856000,,,
Venezuela,VEN,1913,2874000,,,
Venezuela,VEN,1914,2899000,,,
Venezuela,VEN,1915,2918000,,,
Venezuela,VEN,1916,2929000,,,
Venezuela,VEN,1917,2944000,,,
Venezuela,VEN,1918,2958000,,,
Venezuela,VEN,1919,2973000,,,
Venezuela,VEN,1920,2992000,,,
Venezuela,VEN,1921,3008000,,,
Venezuela,VEN,1922,3025000,,,
Venezuela,VEN,1923,3049000,,,
Venezuela,VEN,1924,3077000,,,
Venezuela,VEN,1925,3114000,,,
Venezuela,VEN,1926,3152000,,,
Venezuela,VEN,1927,3185000,,,
Venezuela,VEN,1928,3221000,,,
Venezuela,VEN,1929,3259000,,,
Venezuela,VEN,1930,3300000,,,
Venezuela,VEN,1931,3336000,,,
Venezuela,VEN,1932,3368000,,,
Venezuela,VEN,1933,3401000,,,
Venezuela,VEN,1934,3431000,,,
Venezuela,VEN,1935,3465000,,,
Venezuela,VEN,1936,3510000,,,
Venezuela,VEN,1937,3565000,,,
Venezuela,VEN,1938,3623000,,,
Venezuela,VEN,1939,3699000,,,
Venezuela,VEN,1940,3784000,,,
Venezuela,VEN,1941,3858000,,,
Venezuela,VEN,1942,3934000,,,
Venezuela,VEN,1943,4020000,,,
Venezuela,VEN,1944,4114000,,,
Venezuela,VEN,1945,4223000,,,
Venezuela,VEN,1946,4347000,,,
Venezuela,VEN,1947,4486000,,,
Venezuela,VEN,1948,4656000,,,
Venezuela,VEN,1949,4843000,,,
Venezuela,VEN,1950,5093708,,,
Venezuela,VEN,1951,5290182,,,
Venezuela,VEN,1952,5504783,,,
Venezuela,VEN,1953,5733449,,,
Venezuela,VEN,1954,5972956,,,
Venezuela,VEN,1955,6220929,,,
Venezuela,VEN,1956,6475873,,,
Venezuela,VEN,1957,6737137,,,
Venezuela,VEN,1958,7004812,,,
Venezuela,VEN,1959,7279562,,,
Venezuela,VEN,1960,7562108,,,0
Venezuela,VEN,1961,7852680,,,
Venezuela,VEN,1962,8150542,,,
Venezuela,VEN,1963,8453781,,,
Venezuela,VEN,1964,8759890,,,
Venezuela,VEN,1965,9067485,,,0
Venezuela,VEN,1966,9375646,,,
Venezuela,VEN,1967,9686071,,,
Venezuela,VEN,1968,10003238,,,
Venezuela,VEN,1969,10333268,,,
Venezuela,VEN,1970,10680678,,,0
Venezuela,VEN,1971,11045959,,,
Venezuela,VEN,1972,11428022,,,
Venezuela,VEN,1973,11827681,,,
Venezuela,VEN,1974,12245478,,,
Venezuela,VEN,1975,12681017,,,0
Venezuela,VEN,1976,13135849,,,0
Venezuela,VEN,1977,13607958,,,0
Venezuela,VEN,1978,14088961,,,0
Venezuela,VEN,1979,14567680,,,0
Venezuela,VEN,1980,15036273,,,0
Venezuela,VEN,1981,15490555,,,0
Venezuela,VEN,1982,15932973,,,0
Venezuela,VEN,1983,16370463,,,0
Venezuela,VEN,1984,16813481,,,0
Venezuela,VEN,1985,17269324,,,0
Venezuela,VEN,1986,17740108,,,0
Venezuela,VEN,1987,18222505,,,0
Venezuela,VEN,1988,18711830,,,0.00951750178691096
Venezuela,VEN,1989,19201096,,,0.0190062667555586
Venezuela,VEN,1990,19685177,,14450.6838400955,0.0373679208633832
Venezuela,VEN,1991,20162745,,15490.0764869912,0.0816443807836867
Venezuela,VEN,1992,20635233,,16059.9759448218,0.377709104852019
Venezuela,VEN,1993,21103592,,15752.5068032958,0.858750861748965
Venezuela,VEN,1994,21569680,,15054.6577841796,1.46826305677087
Venezuela,VEN,1995,22034909,,15323.4983929262,1.81984794309636
Venezuela,VEN,1996,22499248,,14981.6252752361,2.56820035512423
Venezuela,VEN,1997,22962221,,15618.8395597621,4.63821611412945
Venezuela,VEN,1998,23424338,,15359.5228264995,8.52695611871196
Venezuela,VEN,1999,23886213,,14166.4648798175,15.7509009334633
Venezuela,VEN,2000,24348304,,14413.0633183409,22.2439414023164
Venezuela,VEN,2001,24810691,,14627.4273040916,25.9438051446509
Venezuela,VEN,2002,25273336,,13090.592055248,25.7466694478663
Venezuela,VEN,2003,25736393,,11860.7328607691,27.1183669821427
Venezuela,VEN,2004,26199994,,13785.2182204838,31.9858245599375
Venezuela,VEN,2005,26664122,,14948.1251071126,46.6533971327308
Venezuela,VEN,2006,27128721,,16149.480337739,68.9795885101924
Venezuela,VEN,2007,27593427,,17275.959356947,86.0182114198108
Venezuela,VEN,2008,28057485,,17897.0984623898,97.4154938253377
Venezuela,VEN,2009,28519913,,17053.9313125971,98.3777669563533
Venezuela,VEN,2010,28979857,,16544.9720552598,96.0455432856921
Venezuela,VEN,2011,29436891,,16981.3354907118,97.6876581777643
Venezuela,VEN,2012,29890694,,17678.81249659,102.261369520973
Venezuela,VEN,2013,30340637,,17665.2399979234,101.907229695195
Venezuela,VEN,2014,,,16745.0219796981,99.315656798807
Venezuela,VEN,2015,,South America,,93.3827374968119
Venezuela,VEN,2016,,,,87.4326422186088
Venezuela,VEN,2017,,,,76.5976708619131
Vietnam,VNM,1800,6551000,,,
Vietnam,VNM,1820,6551000,,,
Vietnam,VNM,1870,10528000,,,
Vietnam,VNM,1913,19339000,,,
Vietnam,VNM,1950,28264391,,,
Vietnam,VNM,1951,28818993,,,
Vietnam,VNM,1952,29403860,,,
Vietnam,VNM,1953,30017460,,,
Vietnam,VNM,1954,30659157,,,
Vietnam,VNM,1955,31329210,,,
Vietnam,VNM,1956,32028847,,,
Vietnam,VNM,1957,32760191,,,
Vietnam,VNM,1958,33526032,,,
Vietnam,VNM,1959,34329446,,,
Vietnam,VNM,1960,35172657,,,0
Vietnam,VNM,1961,36055820,,,
Vietnam,VNM,1962,36975957,,,
Vietnam,VNM,1963,37926503,,,
Vietnam,VNM,1964,38898597,,,
Vietnam,VNM,1965,39884879,,,0
Vietnam,VNM,1966,40880598,,,
Vietnam,VNM,1967,41883842,,,
Vietnam,VNM,1968,42893258,,,
Vietnam,VNM,1969,43908540,,,
Vietnam,VNM,1970,44927973,,,0
Vietnam,VNM,1971,45957991,,,
Vietnam,VNM,1972,46994771,,,
Vietnam,VNM,1973,48015047,,,
Vietnam,VNM,1974,48987973,,,
Vietnam,VNM,1975,49895731,,,0
Vietnam,VNM,1976,50724015,,,0
Vietnam,VNM,1977,51490844,,,0
Vietnam,VNM,1978,52250324,,,0
Vietnam,VNM,1979,53076862,,,0
Vietnam,VNM,1980,54023152,,,0
Vietnam,VNM,1981,55109176,,,0
Vietnam,VNM,1982,56317461,,,0
Vietnam,VNM,1983,57616926,,,0
Vietnam,VNM,1984,58959045,,,0
Vietnam,VNM,1985,60307305,,,0
Vietnam,VNM,1986,61647642,,,0
Vietnam,VNM,1987,62986915,,,0
Vietnam,VNM,1988,64333357,,,0
Vietnam,VNM,1989,65702500,,,0
Vietnam,VNM,1990,67101583,,1452.87747911376,0
Vietnam,VNM,1991,68535628,,1507.19172776076,0
Vietnam,VNM,1992,69987617,,1603.9038221598,0.00112469416753849
Vietnam,VNM,1993,71416812,,1699.22215313303,0.00559533642215198
Vietnam,VNM,1994,72769366,,1815.27590521021,0.0169090106656899
Vietnam,VNM,1995,74008073,,1954.77675441082,0.0312504251221396
Vietnam,VNM,1996,75117209,,2104.50511173647,0.0902285539945226
Vietnam,VNM,1997,76111109,,2244.3108444328,0.207166031004346
Vietnam,VNM,1998,77020331,,2343.44023905062,0.283864597122526
Vietnam,VNM,1999,77890899,,2426.28247873729,0.413988300542575
Vietnam,VNM,2000,78758010,,2562.10486507948,0.982192788287388
Vietnam,VNM,2001,79629676,,2692.12509731393,1.54202150485262
Vietnam,VNM,2002,80500625,,2833.77096342951,2.3212168563185
Vietnam,VNM,2003,81377056,,3000.31115552546,3.3136887903854
Vietnam,VNM,2004,82262996,,3196.29721493583,5.93815142329229
Vietnam,VNM,2005,83161145,,3405.67919485849,11.3786403165324
Vietnam,VNM,2006,84075580,,3609.68303701039,22.2017333951923
Vietnam,VNM,2007,85007447,,3831.24321744876,52.4208440161375
Vietnam,VNM,2008,85951912,,4009.95932073598,86.3501428204828
Vietnam,VNM,2009,86901173,,4185.01979241841,112.172127516064
Vietnam,VNM,2010,87848445,,4408.16861192198,126.107192480304
Vietnam,VNM,2011,88791996,,4632.76596523658,142.355570721102
Vietnam,VNM,2012,89730274,,4821.13723082384,145.573229151531
Vietnam,VNM,2013,90656550,,5024.43890182073,135.233479302354
Vietnam,VNM,2014,,,5264.82809971072,147.115726455635
Vietnam,VNM,2015,,Asia,5554.85805564661,128.590399688401
Vietnam,VNM,2016,,,5837.62870356959,127.526084849389
Vietnam,VNM,2017,,,6171.8841923362,125.61772666756
Wallis and Futuna,WLF,2015,,Oceania,,
West Germany,OWID_GFR,2015,,Europe,,
Western Sahara,ESH,1800,2788,,,
Western Sahara,ESH,1820,2788,,,
Western Sahara,ESH,1950,13766,,,
Western Sahara,ESH,1951,16066,,,
Western Sahara,ESH,1952,17591,,,
Western Sahara,ESH,1953,18754,,,
Western Sahara,ESH,1954,19877,,,
Western Sahara,ESH,1955,21197,,,
Western Sahara,ESH,1956,22853,,,
Western Sahara,ESH,1957,24895,,,
Western Sahara,ESH,1958,27297,,,
Western Sahara,ESH,1959,29967,,,
Western Sahara,ESH,1960,32806,,,
Western Sahara,ESH,1961,35763,,,
Western Sahara,ESH,1962,38881,,,
Western Sahara,ESH,1963,42323,,,
Western Sahara,ESH,1964,46308,,,
Western Sahara,ESH,1965,50938,,,
Western Sahara,ESH,1966,56561,,,
Western Sahara,ESH,1967,63023,,,
Western Sahara,ESH,1968,69339,,,
Western Sahara,ESH,1969,74168,,,
Western Sahara,ESH,1970,76691,,,
Western Sahara,ESH,1971,76196,,,
Western Sahara,ESH,1972,73333,,,
Western Sahara,ESH,1973,70287,,,
Western Sahara,ESH,1974,70089,,,
Western Sahara,ESH,1975,74789,,,
Western Sahara,ESH,1976,85344,,,
Western Sahara,ESH,1977,100766,,,
Western Sahara,ESH,1978,118776,,,
Western Sahara,ESH,1979,136080,,,
Western Sahara,ESH,1980,150303,,,
Western Sahara,ESH,1981,160677,,,
Western Sahara,ESH,1982,167963,,,
Western Sahara,ESH,1983,173189,,,
Western Sahara,ESH,1984,178007,,,
Western Sahara,ESH,1985,183630,,,
Western Sahara,ESH,1986,190327,,,
Western Sahara,ESH,1987,197692,,,
Western Sahara,ESH,1988,205489,,,
Western Sahara,ESH,1989,213285,,,
Western Sahara,ESH,1990,220794,,,
Western Sahara,ESH,1991,228137,,,
Western Sahara,ESH,1992,235580,,,
Western Sahara,ESH,1993,243167,,,
Western Sahara,ESH,1994,250946,,,
Western Sahara,ESH,1995,259049,,,
Western Sahara,ESH,1996,267217,,,
Western Sahara,ESH,1997,275674,,,
Western Sahara,ESH,1998,285582,,,
Western Sahara,ESH,1999,298482,,,
Western Sahara,ESH,2000,315340,,,
Western Sahara,ESH,2001,336758,,,
Western Sahara,ESH,2002,362070,,,
Western Sahara,ESH,2003,389412,,,
Western Sahara,ESH,2004,416172,,,
Western Sahara,ESH,2005,440469,,,
Western Sahara,ESH,2006,461610,,,
Western Sahara,ESH,2007,480140,,,
Western Sahara,ESH,2008,496923,,,
Western Sahara,ESH,2009,513367,,,
Western Sahara,ESH,2010,530500,,,
Western Sahara,ESH,2011,548377,,,
Western Sahara,ESH,2012,566613,,,
Western Sahara,ESH,2013,585270,,,
Western Sahara,ESH,2015,,Africa,,
World,OWID_WRL,1960,,,,0
World,OWID_WRL,1965,,,,0
World,OWID_WRL,1970,,,,0
World,OWID_WRL,1975,,,,0
World,OWID_WRL,1976,,,,0
World,OWID_WRL,1977,,,,0
World,OWID_WRL,1978,,,,0
World,OWID_WRL,1979,,,,0
World,OWID_WRL,1980,,,,0.000530608109475174
World,OWID_WRL,1981,,,,0.00148844777304631
World,OWID_WRL,1982,,,,0.00233332514719137
World,OWID_WRL,1983,,,,0.00338978734973668
World,OWID_WRL,1984,,,,0.00685992375811391
World,OWID_WRL,1985,,,,0.0158666605157302
World,OWID_WRL,1986,,,,0.0295269456508711
World,OWID_WRL,1987,,,,0.0508425901521575
World,OWID_WRL,1988,,,,0.0848478440782755
World,OWID_WRL,1989,,,,0.141628057023959
World,OWID_WRL,1990,,,8925.58998321668,0.21099584240932
World,OWID_WRL,1991,,,8906.4142503105,0.301572663697666
World,OWID_WRL,1992,,,8925.2963014691,0.426681819789303
World,OWID_WRL,1993,,,8955.44087748524,0.617778663387668
World,OWID_WRL,1994,,,9083.40042936624,0.989408577005247
World,OWID_WRL,1995,,,9242.1020566821,1.58372413024671
World,OWID_WRL,1996,,,9460.21770734546,2.49658231477259
World,OWID_WRL,1997,,,9696.59627692009,3.65232319555912
World,OWID_WRL,1998,,,9799.54146169369,5.33163265406726
World,OWID_WRL,1999,,,10008.3589879169,8.1236649416693
World,OWID_WRL,2000,,,10345.6022325078,12.0518290996345
World,OWID_WRL,2001,,,10452.5909905398,15.4921003569136
World,OWID_WRL,2002,,,10602.4449894645,18.5346899802567
World,OWID_WRL,2003,,,10865.2677694081,22.2433917490826
World,OWID_WRL,2004,,,11309.7193988054,27.3207219642867
World,OWID_WRL,2005,,,11697.9640983949,33.8035460279395
World,OWID_WRL,2006,,,12170.4937269018,41.6155186825191
World,OWID_WRL,2007,,,12671.5075275574,50.32218732903
World,OWID_WRL,2008,,,12873.9764042046,59.4507334011465
World,OWID_WRL,2009,,,12669.0770896786,67.5817242153121
World,OWID_WRL,2010,,,13175.933988677,76.1472216189899
World,OWID_WRL,2011,,,13555.6762172915,83.6943319309615
World,OWID_WRL,2012,,,13838.0119841182,87.899346799646
World,OWID_WRL,2013,,,14137.5469542401,92.4229867732691
World,OWID_WRL,2014,,,14462.3881342532,96.0089205946145
World,OWID_WRL,2015,,,14778.0257397349,97.3838839581798
World,OWID_WRL,2016,,,15080.3792825185,100.722569128715
World,OWID_WRL,2017,,,15469.2072359318,104.490285848151
Wuerttemburg,OWID_WRT,2015,,Europe,,
Yemen,YEM,1960,,,,0
Yemen,YEM,1965,,,,0
Yemen,YEM,1970,,,,0
Yemen,YEM,1975,,,,0
Yemen,YEM,1976,,,,0
Yemen,YEM,1977,,,,0
Yemen,YEM,1978,,,,0
Yemen,YEM,1979,,,,0
Yemen,YEM,1980,,,,0
Yemen,YEM,1981,,,,0
Yemen,YEM,1982,,,,0
Yemen,YEM,1983,,,,0
Yemen,YEM,1984,,,,0
Yemen,YEM,1985,,,,0
Yemen,YEM,1986,,,,0
Yemen,YEM,1987,,,,0
Yemen,YEM,1988,,,,0
Yemen,YEM,1989,,,,0
Yemen,YEM,1990,,,3327.10262940191,0
Yemen,YEM,1991,,,3367.63082529931,0
Yemen,YEM,1992,,,3462.46254550271,0.0116317612520218
Yemen,YEM,1993,,,3423.34268475045,0.0368831550920977
Yemen,YEM,1994,,,3485.50254863878,0.0557488263207966
Yemen,YEM,1995,,,3532.14439442218,0.0538488796789536
Yemen,YEM,1996,,,3563.55717483015,0.0554455978932938
Yemen,YEM,1997,,,3631.24733396264,0.0746238913217747
Yemen,YEM,1998,,,3738.35657039194,0.0955598918337308
Yemen,YEM,1999,,,3771.92233166578,0.159263689271404
Yemen,YEM,2000,,,3893.82268187471,0.179258701882127
Yemen,YEM,2001,,,3928.64900486749,0.803892956740122
Yemen,YEM,2002,,,3969.06899596547,2.57234735185919
Yemen,YEM,2003,,,4002.9370597919,3.46911425630326
Yemen,YEM,2004,,,4046.56938349018,7.37370727820878
Yemen,YEM,2005,,,4155.37575742728,11.0652824061418
Yemen,YEM,2006,,,4170.09516517723,14.0723339023486
Yemen,YEM,2007,,,4192.2109860541,19.9939268849356
Yemen,YEM,2008,,,4227.58030117972,28.8284455214618
Yemen,YEM,2009,,,4272.81166532081,36.1829192159854
Yemen,YEM,2010,,,4478.7435991429,46.9568508266206
Yemen,YEM,2011,,,3805.23791665455,48.1110872965536
Yemen,YEM,2012,,,3793.41211814511,55.8009526226227
Yemen,YEM,2013,,,3872.78535688239,65.8605252154708
Yemen,YEM,2014,,,3766.80525494897,65.151973455181
Yemen,YEM,2015,,Asia,2308.63658440647,55.8100664034869
Yemen,YEM,2016,,,1479.14700530618,59.5741303186718
Yemen Arab Republic,OWID_YAR,2015,,Asia,,
Yemen People's Republic,OWID_YPR,2015,,Asia,,
Yugoslavia,OWID_YGS,2015,,Europe,,
Zambia,ZMB,1800,747000,,,
Zambia,ZMB,1904,747000,,,
Zambia,ZMB,1911,822000,,,
Zambia,ZMB,1921,984000,,,
Zambia,ZMB,1931,1345000,,,
Zambia,ZMB,1950,2340352,,,
Zambia,ZMB,1951,2396669,,,
Zambia,ZMB,1952,2456377,,,
Zambia,ZMB,1953,2519173,,,
Zambia,ZMB,1954,2584872,,,
Zambia,ZMB,1955,2653413,,,
Zambia,ZMB,1956,2724859,,,
Zambia,ZMB,1957,2799397,,,
Zambia,ZMB,1958,2877314,,,
Zambia,ZMB,1959,2958976,,,
Zambia,ZMB,1960,3044733,,,0
Zambia,ZMB,1961,3134831,,,
Zambia,ZMB,1962,3229329,,,
Zambia,ZMB,1963,3328063,,,
