text,speaker,season,episode,scene,utterance
Did you hear that? Kori Weston had a crush on me!!,Ross Geller,9,17,12,44
[Scene: Ross' apartment],Scene Directions,9,17,13,0
"No Mum, I'm not dead. I know it's not something to kid about. It was just a practical joke between Chandler and me, but it's over, ok? Actually no, even if I had died, you would not be left childless. Monica?",Ross Geller,9,17,13,1
"[Scene: Central Perk - Chandler, Monica, Phoebe, Ross and Rachel are sitting on the sofas. Joey enters]",Scene Directions,9,18,1,0
"Monica, hey, can I borrow the Porsche?",Joey Tribbiani,9,18,1,1
Ok.,Monica Geller,9,18,1,2
Alright!,Joey Tribbiani,9,18,1,3
But ehm...what is it not?,Monica Geller,9,18,1,4
A place to entertain my lady friends.,Joey Tribbiani,9,18,1,5
And what else is it not?,Monica Geller,9,18,1,6
A place to eat spaghetti.,Joey Tribbiani,9,18,1,7
Very good! What do you need it for anyway?,Monica Geller,9,18,1,8
"Oh well, the powerball lottery is upto 300 million and they don't sell tickets here in New York, so...",Joey Tribbiani,9,18,1,9
Oh! So you're driving up to Connecticut?,Rachel Green,9,18,1,10
Yeah Connecticut...Not West Virginia.,Joey Tribbiani,9,18,1,11
"Hey, maybe I'll drive you up there! I'd like to buy some tickets myself!",Monica Geller,9,18,1,12
Uh!,Joey Tribbiani,9,18,1,13
"Yeah with Chandler not getting paid, we could really use 300 million dollars.",Monica Geller,9,18,1,14
"Yeah, because if I was at my old job we'd say 300 million? No thank you!",Chandler Bing,9,18,1,15
Hey will you get me tickets too?,Phoebe Buffay,9,18,1,16
"Yeah me too. oh! I have an idea. Why don't we all pitch in 50 bucks, we'll pool our money together and then if we win, we'll split it! Everyone almost simultaneously except Ross: yeah thats a great idea!",Rachel Green,9,18,1,17
No thanks!,Ross Geller,9,18,1,18
You don't wanna win the lottery?,Phoebe Buffay,9,18,1,19
"Uh...sure I do, and I also wanna be King of my own country and find out what happened to Amelia Earhart.",Ross Geller,9,18,1,20
Still on Amelia Earhart?,Chandler Bing,9,18,1,21
The woman just vanished!,Ross Geller,9,18,1,22
"Seriously, Ross, you don't want in on this?",Joey Tribbiani,9,18,1,23
No! Do you know what your odds are of winning the lottery? I...I mean you have a better chance of being struck by lightning 42 times.,Ross Geller,9,18,1,24
Yes but there's six of us so we'd only have to get struck by lightning 7 times.,Chandler Bing,9,18,1,25
I like those odds!,Joey Tribbiani,9,18,1,26
"Seriously you guys, I can't believe you're going to spend 250 dollars on the lottery, I mean that's such a bunch of boohaki.",Ross Geller,9,18,1,27
I'll ask. Boohaki?,Chandler Bing,9,18,1,28
"Oh oh, we think Emma is about to start talking so we're trying to be careful about what words we use in front of her.",Ross Geller,9,18,1,29
"Yeah so get ready to hear alot of ehm...boohaki, goshdarnit and brotherpucker.",Rachel Green,9,18,1,30
How do you know she's gonna start talking?,Monica Geller,9,18,1,31
Well when I talk to her I almost feel like she understands what I'm saying.,Rachel Green,9,18,1,32
Kinda like Joey.,Chandler Bing,9,18,1,33
What's that now? Opening credits.,Joey Tribbiani,9,18,1,34
"[Scene: Monica and Chandler's apartment. Monica, Chandler, Rachel and Joey are in the kitchen]",Scene Directions,9,18,2,0
God! Look at all these tickets! It's so exciting! You know I haven't won anything since the sixth grade.,Monica Geller,9,18,2,1
Pie eating contest?,Chandler Bing,9,18,2,2
Oh! You assume because I was heavy that's the only way I could win something?,Monica Geller,9,18,2,3
"No, I saw a picture of you covered in blueberries.",Chandler Bing,9,18,2,4
That was a good day!,Monica Geller,9,18,2,5
"They're towing your car, they're towing your car!!",Ross Geller,9,18,2,6
I'm parked in a garage on Morton!,Monica Geller,9,18,2,7
They're towing a car. And I am seeing...spots.,Ross Geller,9,18,2,8
Oh my god Ross! You don't have Emma! And Rachel you don't have Emma! Where's Emma? Who has Emma!?,Joey Tribbiani,9,18,2,9
Joey relax! My mother picked her up two hours ago. You were there!,Rachel Green,9,18,2,10
I was?,Joey Tribbiani,9,18,2,11
Yes and you talked to her...,Racel,9,18,2,12
I did?,Joey Tribbiani,9,18,2,13
She dropped off a casserole?,Rachel Green,9,18,2,14
Oh yeah! The casserole lady.,Joey Tribbiani,9,18,2,15
"So, did you come by to watch us win the big bucks?",Monica Geller,9,18,2,16
"Yeah, uh... and then I figured after you win, we could all go out to the balcony and see a night rainbow with gremlins dancing on top of it!",Ross Geller,9,18,2,17
"Don't touch the phone! I'll get it, I'll get it, I'll get it!!",Chandler Bing,9,18,2,18
Think he washed his hands?,Ross Geller,9,18,2,19
"Hello? Hey Charlie, what do you know?",Chandler Bing,9,18,2,20
What's going on?,Rachel Green,9,18,2,21
"Chandler is supposed to find out if he's getting an assistent job at his ad agency. But out of the 15 interns, they are only hiring three.",Monica Geller,9,18,2,22
Ooh! Tough odds!,Joey Tribbiani,9,18,2,23
Yeah if only it were a sure thing like your 24 state lottery!,Ross Geller,9,18,2,24
Look who's coming around!,Joey Tribbiani,9,18,2,25
Damnit. Alright call me when you know more.,Chandler Bing,9,18,2,26
Did you get it?,Joey Tribbiani,9,18,2,27
One of the slots got filled.,Chandler Bing,9,18,2,28
By you!?,Joey Tribbiani,9,18,2,29
Sense the tone! No that kid Nate got it.,Chandler Bing,9,18,2,30
Oh! I hate that guy! I mean come on kid! Pull up your pants!,Monica Geller,9,18,2,31
Yeah I know.,Chandler Bing,9,18,2,32
"Well, there's two spots left right?",Rachel Green,9,18,2,33
"Yeah...I mean I want this so much! I mean, I wanna get one, I want my friend Charlie to get one...Except I don't care about Charlie.",Chandler Bing,9,18,2,34
"Hey you guys! Ok, you're not going to believe this! I just saw my psychic and she said I was definitely gonna win the lottery tonight!",Phoebe Buffay,9,18,2,35
"Hey that reminds me, I thought we could use some extra luck so I brought a wishbone home from work.",Monica Geller,9,18,2,36
A psychic AND a wishbone? Guys! Give someone else a chance!,Ross Geller,9,18,2,37
"Alright, who wants to do it?",Monica Geller,9,18,2,38
"Oh can I? Vegetarians never get to do the wishbone. It's really not fair either! You know, just because we don't eat the meat doesn't mean we don't like to play with the carcasses!",Phoebe Buffay,9,18,2,39
"Ok, hey Rach?",Monica Geller,9,18,2,40
"Oh no, I'm good, I don't wanna get that turkey smell all over my hands.",Rachel Green,9,18,2,41
I'll do it!! It'll get the casserole stink off of mine.,Joey Tribbiani,9,18,2,42
I hope I win!,Phoebe Buffay,9,18,2,43
"Well, it doesn't really matter ... you're both wishing for the same thing, right?",Monica Geller,9,18,2,44
I can't tell you what I'm wishing for! Else...you know...won't come true!,Joey Tribbiani,9,18,2,45
"Right! .. but we ""know"" what you're wishing for!",Monica Geller,9,18,2,46
Can't really say!,Joey Tribbiani,9,18,2,47
"I understand, but you're wishing for what we think you're wishing for, aren't you?",Monica Geller,9,18,2,48
I'm not really comfortable with these questions!,Joey Tribbiani,9,18,2,49
"Please, just do it!",NA,9,18,2,50
"One, two, three!",Phoebe Buffay,9,18,2,51
"I won, hey!",Joey Tribbiani,9,18,2,52
"You know what, I'm sure your wish is gonna come true, but, you guys - just in case, maybe a genie will come out if we rub this lamp! Ah!! That thing gets hot!!",Ross Geller,9,18,2,53
"You know, Ross, just keep making your jokes. How are you gonna feel if we actually do win?",Rachel Green,9,18,2,54
"Uh, you're not gonna win.",Ross Geller,9,18,2,55
"Oh, I know, I know, the odds are against us, but somebody has to win, and it could be us! And then how you gonna feel? You know, we're gonna be all like ""oh everybody, let's take our helicopters up to the cape"" and you're gonna be all like ""oh, I can't guys, I'll meet you guys up there, I gotta gas up the Hyundai""",Rachel Green,9,18,2,56
"Ok, I've heard myself on tape and I sound nothing like that.",Ross Geller,9,18,2,57
"I can see the headline now: ""Lottery winners' friend filled with regret eats own arm"".",Chandler Bing,9,18,2,58
Why would I eat my own arm?,Ross Geller,9,18,2,59
"Well you wouldn't, but we own the paper, we can print whatever we want.",Chandler Bing,9,18,2,60
"You know what, Ross? I'm gonna throw in 50 bucks for you.",Monica Geller,9,18,2,61
Why?,Ross Geller,9,18,2,62
"Because I know that you think the lottery is ""boohaki"" but we're all here and gonna watch the numbers and have fun. And you're my brother, and I want you to be a part of this.",Monica Geller,9,18,2,63
"You don't have to do that, I'll pay for myself. But just the fact that you want me to have fun with you guys - that's so sweet! Come here.",Ross Geller,9,18,2,64
Get a room!,Phoebe Buffay,9,18,2,65
"Ok, so now that you're in, what are you gonna do if we win?",Chandler Bing,9,18,2,66
"I don't know, probably just invest it.",Ross Geller,9,18,2,67
Ooh! Calm down ...,Chandler Bing,9,18,2,68
"Seriously, that's your fantasy? To invest it?",Joey Tribbiani,9,18,2,69
"Oh, I'm sorry, did I say ""invest it""? I meant ""be cool and piss it all away""",Ross Geller,9,18,2,70
"Ooh, ooh, I know! We should pool all own money and buy the Knicks!",Joey Tribbiani,9,18,2,71
I don't really care about the Knicks.,Rachel Green,9,18,2,72
"Oh, you will when I pick you as starting forward.",Joey Tribbiani,9,18,2,73
You would do that? I never get picked!,Rachel Green,9,18,2,74
"You know, I'm not sure a sports team is the way to go.",Chandler Bing,9,18,2,75
You're not gonna let me buy the Knicks?? I can't believe you're taking this away from me!,Joey Tribbiani,9,18,2,76
"You're right, it has been you dream for over 15 seconds.",Chandler Bing,9,18,2,77
"Uh, how long until they announce the numbers, Mommy?",Ross Geller,9,18,2,78
I'll take this one too Uh ... Mommy?,Chandler Bing,9,18,2,79
"Oh, I've gotten into the habit of calling Rachel ""Mommy"" when we're around Emma. Which I now realize we are not ...",Ross Geller,9,18,2,80
I'm hoping that if she hears it enough it will be her first word.,Rachel Green,9,18,2,81
"Although if we're gonna do that, we should probably call me ""Daddy"" too.",Ross Geller,9,18,2,82
"Oooh, I like that, ""daddy""",Phoebe Buffay,9,18,2,83
I ... I was just talking about Rachel.,Ross Geller,9,18,2,84
"Oooh, is daddy getting angry? Is daddy gonna spank me?",Phoebe Buffay,9,18,2,85
Well that depends ... have you been a baaad gi .. no I can't.,Ross Geller,9,18,2,86
"Hello? Hello? Oh, hey Charlie. Did anybody else hear? ... What? Susan got it?? How? Oh man, I would have slept with him!! .. Alright, bye.",Chandler Bing,9,18,2,87
"Dude, I'm sorry. But hey, there's one spot left, right?",Joey Tribbiani,9,18,2,88
"Well no, Charlie's gonna get that.",Chandler Bing,9,18,2,89
"Hey, don't say that! You got just as good a chance as anybody else of getting that job!",Monica Geller,9,18,2,90
He's the boss's son.,Chandler Bing,9,18,2,91
"Come on, lottery!!",Monica Geller,9,18,2,92
"Ooh, you guys, it starts in like 20 minutes.",Rachel Green,9,18,2,93
"Ok, here we go. We need to sort out the tickets as quickly as possible to see if we've won. So does anybody have any ideas how to organize this? Ok, how about this: we divide them into 6 groups of 40, and the remaining 10 can be read by whoever finishes their pile first.",Monica Geller,9,18,2,94
"Ooh, I have another idea!",Rachel Green,9,18,2,95
"I'm sorry, idea time is over.",Monica Geller,9,18,2,96
"Ok, well, are all the tickets in the bowl?",Phoebe Buffay,9,18,2,97
Yeah.,Monica Geller,9,18,2,98
What about the ones you have on the nightstand?,Chandler Bing,9,18,2,99
There are no tickets on the nightstand!,Monica Geller,9,18,2,100
"Yes there are, I just saw them a few minutes ago.",Chandler Bing,9,18,2,101
"Un, no you didn't! You must be mistaken!",Monica Geller,9,18,2,102
"Honey, there are like 20 tickets on the nightstand!",Chandler Bing,9,18,2,103
"Chandler, sense the tone!!",Monica Geller,9,18,2,104
"Well, well, well, look what mommy found!!",Rachel Green,9,18,2,105
"Ok, fine!! I bought 20 extra tickets for me and Chandler.",Monica Geller,9,18,2,106
Uh! The psychic also said that I would be betrayed.,Phoebe Buffay,9,18,2,107
"I can't believe this, I thought we were all in this together!",Ross Geller,9,18,2,108
"Hey, you just got in 5 minutes ago!",Monica Geller,9,18,2,109
3 minutes ago!!! I don't know why that's important ...,Ross Geller,9,18,2,110
"I was with you the whole time we were in Connecticut, when did you even get those?",Joey Tribbiani,9,18,2,111
When you were reading the dirty magazines without taking off the plastic!,Monica Geller,9,18,2,112
I'll show you how.,Joey Tribbiani,9,18,2,113
"Ok, well Monica, suppose one of your ""special"" tickets win? How are you gonna feel when you win the lottery and you lose all your friends?",Rachel Green,9,18,2,114
"Please ... if I win the lottery, you guys are not gonna leave me. Someone gave me a basket of mini-muffins last week and I couldn't get rid of you for 3 days!",Monica Geller,9,18,2,115
"Chandler, would you just tell her what she did was wrong?",Rachel Green,9,18,2,116
"She's right, you shouldn't have bought tickets just for us ...",Chandler Bing,9,18,2,117
Ahhh!,Monica Geller,9,18,2,118
"Let me finish ... however, it doesn't look like I'm gonna get this job so I can't afford to have principles, so screw you, the tickets are ours!!",Chandler Bing,9,18,2,119
There's the man I married!!,Monica Geller,9,18,2,120
"All right, believe me.If you win the lottery, it's the last you're gonna hear from us!",Rachel Green,9,18,2,121
"Fine! Don't be my friends! I'll buy new friends! Yeah, and then I'll pay for their plastic surgery so they'd look just like you!",Monica Geller,9,18,2,122
"OH! Alright, you know what? That's it! I want my share of the tickets !",Rachel Green,9,18,2,123
"Yeah, I want my tickets too ! And I'm buying the Knicks! And Steffi Graff, ah ah!",Joey Tribbiani,9,18,2,124
"Than I want mine, too ! And if I win I'm gonna put it all into a very low-yield bond.",Ross Geller,9,18,2,125
"Oh, you guys! We've got to keep all the tickets together.",Phoebe Buffay,9,18,2,126
"No, no! We should divide them up and I should get extra because we used my card to buy them!",Monica Geller,9,18,2,127
"Hey, if anybody gets extra tickets, it should be me! This all thing was my idea!",Joey Tribbiani,9,18,2,128
"Oh, yeah! Thanks for inventing the lottery!",Chandler Bing,9,18,2,129
"Ok, that's it! Just give'em to me! I'll split them up!",Rachel Green,9,18,2,130
Oh!,Joey Tribbiani,9,18,2,131
OOOOOHHHHH!,Phoebe Buffay,9,18,2,132
"Hey, hey!!",Ross Geller,9,18,2,133
"OOOOOHHHHH! Fine, I can't take it anymore! I'm putting an end to this!",Phoebe Buffay,9,18,2,134
"Oh, if she jumps, I get her tickets.",Rachel Green,9,18,2,135
"No, no!",Joey Tribbiani,9,18,2,136
