season,episode,scene,utterance,emotion
4,13,4,10,Peaceful
4,13,4,11,Mad
4,13,4,12,Peaceful
4,13,4,13,Powerful
4,13,4,14,Powerful
4,13,4,15,Peaceful
4,13,4,16,Mad
4,13,4,17,Mad
4,13,4,18,Peaceful
4,13,4,19,Joyful
4,13,4,20,Peaceful
4,13,4,21,Joyful
4,13,5,2,Scared
4,13,5,3,Peaceful
4,13,5,5,Joyful
4,13,5,6,Neutral
4,13,5,7,Neutral
4,13,5,8,Sad
4,13,5,9,Sad
4,13,5,11,Sad
4,13,5,12,Peaceful
4,13,5,13,Peaceful
4,13,5,14,Neutral
4,13,5,15,Powerful
4,13,5,16,Peaceful
4,13,5,18,Powerful
4,13,5,19,Scared
4,13,6,2,Joyful
4,13,6,3,Joyful
4,13,6,4,Joyful
4,13,6,5,Scared
4,13,6,6,Peaceful
4,13,6,7,Peaceful
4,13,6,8,Powerful
4,13,6,9,Joyful
4,13,6,10,Joyful
4,13,6,12,Joyful
4,13,6,14,Mad
4,13,6,15,Powerful
4,13,6,16,Mad
4,13,6,17,Mad
4,13,6,18,Mad
4,13,6,19,Mad
4,13,6,20,Mad
4,13,6,21,Mad
4,13,6,22,Mad
4,13,6,23,Mad
4,13,6,24,Mad
4,13,6,25,Mad
4,13,9,2,Peaceful
4,13,9,3,Sad
4,13,9,4,Powerful
4,13,9,5,Peaceful
4,13,9,6,Joyful
4,13,9,7,Peaceful
4,13,9,8,Scared
4,13,9,9,Peaceful
4,13,9,10,Peaceful
4,13,9,11,Joyful
4,13,9,12,Scared
4,13,9,13,Peaceful
4,13,9,14,Scared
4,13,9,15,Joyful
4,13,10,2,Joyful
4,13,10,3,Joyful
4,13,10,4,Joyful
4,13,10,5,Joyful
4,13,10,6,Peaceful
4,13,10,7,Joyful
4,13,10,8,Powerful
4,13,10,9,Peaceful
4,13,10,10,Neutral
4,13,10,11,Joyful
4,13,10,12,Neutral
4,13,10,13,Powerful
4,13,10,14,Joyful
4,13,10,15,Joyful
4,13,10,16,Neutral
4,13,10,17,Neutral
4,13,10,18,Joyful
4,13,10,19,Sad
4,13,10,20,Joyful
4,13,10,21,Powerful
4,13,10,22,Joyful
4,13,10,23,Joyful
4,13,10,24,Neutral
4,13,10,25,Peaceful
4,13,11,2,Joyful
4,13,11,3,Peaceful
4,13,11,4,Sad
4,13,11,5,Sad
4,13,11,6,Neutral
4,13,11,7,Joyful
4,14,1,2,Neutral
4,14,1,3,Neutral
4,14,1,4,Neutral
4,14,1,5,Joyful
4,14,1,6,Joyful
4,14,1,7,Peaceful
4,14,1,8,Neutral
4,14,1,9,Joyful
4,14,1,10,Joyful
4,14,1,11,Joyful
4,14,1,13,Joyful
4,14,1,14,Neutral
4,14,1,15,Powerful
4,14,1,16,Neutral
4,14,1,17,Joyful
4,14,1,18,Joyful
4,14,1,19,Peaceful
4,14,1,20,Peaceful
4,14,1,21,Joyful
4,14,1,22,Neutral
4,14,1,23,Mad
4,14,6,2,Joyful
4,14,6,3,Peaceful
4,14,6,5,Joyful
4,14,6,6,Joyful
4,14,6,7,Powerful
4,14,6,8,Neutral
4,14,6,9,Scared
4,14,6,10,Joyful
4,14,6,11,Scared
4,14,6,12,Mad
4,14,6,13,Scared
4,14,6,14,Powerful
4,14,6,15,Joyful
4,14,6,16,Joyful
4,14,6,17,Powerful
4,14,7,2,Neutral
4,14,7,3,Scared
4,14,7,5,Scared
4,14,7,6,Neutral
4,14,7,7,Joyful
4,14,7,9,Joyful
4,14,7,10,Joyful
4,14,7,11,Scared
4,14,7,12,Neutral
4,14,7,13,Powerful
4,14,7,14,Powerful
4,14,7,15,Neutral
4,14,7,16,Neutral
4,14,7,17,Peaceful
4,14,7,18,Mad
4,14,7,19,Neutral
4,14,7,20,Scared
4,14,7,21,Neutral
4,14,8,2,Scared
4,14,8,3,Peaceful
4,14,8,4,Mad
4,14,8,5,Joyful
4,14,8,6,Mad
4,14,8,7,Peaceful
4,14,8,8,Mad
4,14,8,9,Joyful
4,14,8,10,Joyful
4,14,8,11,Neutral
4,14,8,12,Peaceful
4,14,8,13,Scared
4,14,8,14,Powerful
4,14,8,15,Neutral
4,14,8,16,Powerful
4,14,8,17,Scared
4,14,8,18,Peaceful
4,14,8,19,Neutral
4,14,10,2,Joyful
4,14,10,3,Powerful
4,14,10,4,Joyful
4,14,10,5,Powerful
4,14,10,6,Powerful
4,14,10,7,Powerful
4,14,10,8,Peaceful
4,14,10,9,Peaceful
4,14,10,10,Powerful
4,14,10,11,Powerful
4,14,10,12,Powerful
4,14,10,13,Powerful
4,14,10,14,Scared
4,14,10,15,Joyful
4,14,10,16,Powerful
4,14,10,17,Powerful
4,14,10,18,Neutral
4,14,10,19,Powerful
4,14,10,20,Powerful
4,14,10,21,Powerful
4,14,10,22,Joyful
4,14,10,23,Powerful
4,14,10,24,Joyful
4,14,10,25,Joyful
4,14,10,26,Joyful
4,14,11,2,Joyful
4,14,11,3,Neutral
4,14,11,4,Powerful
4,14,11,5,Neutral
4,14,11,6,Powerful
4,14,11,7,Neutral
4,14,11,8,Neutral
4,14,11,9,Neutral
4,15,1,2,Joyful
4,15,1,3,Neutral
4,15,1,4,Joyful
4,15,1,5,Neutral
4,15,1,6,Neutral
4,15,1,7,Neutral
4,15,1,8,Joyful
4,15,3,2,Scared
4,15,3,3,Neutral
4,15,3,5,Scared
4,15,3,6,Peaceful
4,15,3,7,Peaceful
4,15,3,8,Neutral
4,15,3,9,Joyful
4,15,3,10,Neutral
4,15,3,11,Neutral
4,15,3,12,Joyful
4,15,3,13,Joyful
4,15,3,14,Joyful
4,15,3,15,Joyful
4,15,3,16,Neutral
4,15,3,17,Joyful
4,15,3,18,Joyful
4,15,3,19,Neutral
4,15,3,20,Neutral
4,15,3,21,Neutral
4,15,3,22,Joyful
4,15,3,23,Joyful
4,15,3,24,Joyful
4,15,4,2,Joyful
4,15,4,3,Neutral
4,15,4,4,Joyful
4,15,4,5,Powerful
4,15,4,6,Joyful
4,15,4,7,Peaceful
4,15,4,8,Joyful
4,15,4,9,Sad
4,15,4,10,Sad
4,15,4,11,Sad
4,15,4,13,Peaceful
4,15,4,14,Neutral
4,15,4,15,Neutral
4,15,4,16,Scared
4,15,4,17,Neutral
4,15,5,2,Neutral
4,15,5,3,Joyful
4,15,5,4,Joyful
4,15,5,5,Neutral
4,15,5,6,Mad
4,15,5,7,Neutral
4,15,5,8,Neutral
4,15,5,9,Scared
4,15,5,10,Joyful
4,15,5,11,Scared
4,15,7,2,Scared
4,15,7,3,Powerful
4,15,7,4,Peaceful
4,15,7,5,Peaceful
4,15,7,6,Peaceful
4,15,7,7,Peaceful
4,15,7,9,Neutral
4,15,7,11,Joyful
4,15,7,13,Neutral
4,15,7,14,Joyful
4,15,7,15,Joyful
4,15,7,16,Neutral
4,15,7,17,Powerful
4,15,7,19,Peaceful
4,15,7,20,Mad
4,15,7,21,Peaceful
4,15,7,23,Joyful
4,15,7,25,Mad
4,15,7,27,Joyful
4,15,8,2,Joyful
4,15,8,3,Joyful
4,15,8,4,Joyful
4,15,8,5,Joyful
4,15,8,6,Neutral
4,15,8,7,Neutral
4,15,8,8,Scared
4,15,8,9,Neutral
4,15,8,10,Powerful
4,15,9,2,Scared
4,15,9,3,Sad
4,15,9,4,Peaceful
4,15,9,5,Scared
4,15,9,6,Scared
4,15,9,7,Neutral
4,15,9,8,Scared
4,15,9,9,Neutral
4,15,9,10,Scared
4,15,9,11,Neutral
4,15,9,12,Scared
4,15,9,13,Neutral
4,15,9,14,Joyful
4,15,9,15,Mad
4,15,11,2,Joyful
4,15,11,3,Joyful
4,15,11,4,Neutral
4,15,11,5,Joyful
4,15,11,7,Mad
4,15,11,9,Joyful
4,15,11,11,Mad
4,15,11,12,Mad
4,15,11,13,Mad
4,15,11,14,Neutral
4,15,11,15,Mad
4,15,11,16,Scared
4,15,11,18,Neutral
4,15,11,19,Neutral
4,15,11,20,Peaceful
4,15,11,21,Scared
4,15,12,2,Scared
4,15,12,3,Joyful
4,15,12,4,Peaceful
4,15,12,5,Mad
4,15,12,6,Scared
4,15,12,7,Joyful
4,15,12,8,Joyful
4,15,12,9,Joyful
4,15,12,10,Joyful
4,15,12,11,Joyful
4,15,12,12,Joyful
4,15,12,13,Joyful
4,15,12,14,Scared
4,15,12,15,Joyful
4,15,12,16,Scared
4,15,12,17,Joyful
4,15,13,2,Neutral
4,15,13,3,Scared
4,15,13,4,Peaceful
4,15,13,5,Scared
4,15,13,6,Neutral
4,15,13,7,Powerful
4,15,13,9,Scared
4,15,13,10,Scared
4,15,13,11,Sad
4,15,13,12,Powerful
4,15,13,13,Sad
4,15,13,14,Neutral
4,16,1,2,Scared
4,16,1,3,Joyful
4,16,1,4,Sad
4,16,1,5,Scared
4,16,1,6,Peaceful
4,16,1,8,Joyful
4,16,1,9,Joyful
4,16,1,11,Neutral
4,16,1,12,Peaceful
4,16,1,13,Joyful
4,16,1,14,Joyful
4,16,1,15,Joyful
4,16,3,2,Powerful
4,16,3,3,Powerful
4,16,3,4,Powerful
4,16,3,5,Powerful
4,16,3,6,Powerful
4,16,3,7,Peaceful
4,16,3,8,Joyful
4,16,3,9,Peaceful
4,16,3,10,Powerful
4,16,3,11,Powerful
4,16,3,12,Sad
4,16,3,13,Powerful
4,16,3,14,Powerful
4,16,3,15,Joyful
4,16,3,16,Peaceful
4,16,3,17,Peaceful
4,16,3,18,Powerful
4,16,3,19,Scared
4,16,3,20,Joyful
4,16,3,21,Scared
4,16,7,2,Neutral
4,16,7,3,Neutral
4,16,7,4,Neutral
4,16,7,5,Neutral
4,16,7,6,Neutral
4,16,7,7,Neutral
4,16,7,8,Joyful
4,16,7,9,Neutral
4,16,7,10,Neutral
4,16,7,11,Neutral
4,17,1,2,Joyful
4,17,1,3,Powerful
4,17,1,4,Joyful
4,17,1,5,Peaceful
4,17,1,6,Sad
4,17,1,8,Mad
4,17,1,9,Scared
4,17,1,10,Powerful
4,17,1,11,Neutral
4,17,1,12,Sad
4,17,1,13,Peaceful
4,17,1,14,Joyful
4,17,1,15,Joyful
4,17,1,16,Neutral
4,17,1,17,Powerful
4,17,1,18,Peaceful
4,17,1,19,Neutral
4,17,2,2,Powerful
4,17,2,3,Sad
4,17,2,4,Scared
4,17,2,5,Sad
4,17,2,6,Peaceful
4,17,2,7,Mad
4,17,2,8,Powerful
4,17,2,9,Sad
4,17,2,10,Scared
4,17,2,11,Peaceful
4,17,2,12,Powerful
4,17,2,13,Joyful
4,17,2,14,Powerful
4,17,2,15,Neutral
4,17,2,16,Powerful
4,17,2,17,Peaceful
4,17,2,18,Scared
4,17,2,19,Peaceful
4,17,2,20,Peaceful
4,17,2,21,Scared
4,17,2,22,Joyful
4,17,3,2,Neutral
4,17,3,3,Neutral
4,17,3,4,Scared
4,17,3,5,Neutral
4,17,3,6,Scared
4,17,3,7,Powerful
4,17,3,8,Neutral
4,17,3,9,Peaceful
4,17,3,10,Scared
4,17,3,11,Peaceful
4,17,3,12,Powerful
4,17,3,13,Powerful
4,17,3,14,Neutral
4,17,3,15,Powerful
4,17,3,16,Peaceful
4,17,3,17,Peaceful
4,17,3,18,Neutral
4,17,3,19,Joyful
4,17,3,20,Peaceful
4,17,3,21,Powerful
4,17,3,22,Peaceful
4,17,3,23,Powerful
4,17,3,24,Peaceful
4,17,3,25,Powerful
4,17,4,2,Joyful
4,17,4,3,Joyful
4,17,4,4,Joyful
4,17,4,5,Joyful
4,17,4,7,Powerful
4,17,4,8,Joyful
4,17,4,9,Powerful
4,17,4,10,Neutral
4,17,4,11,Mad
4,17,4,12,Joyful
4,17,4,13,Powerful
4,17,4,14,Peaceful
4,17,4,15,Joyful
4,17,4,16,Joyful
4,17,4,17,Neutral
4,17,5,2,Joyful
4,17,5,3,Joyful
4,17,5,4,Joyful
4,17,5,5,Neutral
4,17,5,6,Neutral
4,17,5,7,Joyful
4,17,5,8,Powerful
4,17,5,9,Joyful
4,17,5,10,Joyful
4,17,5,11,Joyful
4,17,5,12,Powerful
4,17,5,13,Neutral
4,17,5,14,Joyful
4,17,5,15,Neutral
4,17,5,16,Powerful
4,17,5,17,Powerful
4,17,5,18,Neutral
4,17,5,19,Peaceful
4,17,5,20,Powerful
4,17,5,21,Neutral
4,17,5,22,Neutral
4,17,5,23,Powerful
4,17,5,24,Peaceful
4,17,5,25,Powerful
4,17,6,2,Neutral
4,17,6,3,Powerful
4,17,6,4,Mad
4,17,6,5,Peaceful
4,17,6,6,Joyful
4,17,6,7,Joyful
4,17,6,8,Joyful
4,17,6,9,Neutral
4,17,6,10,Peaceful
4,17,6,11,Powerful
4,17,6,12,Powerful
4,17,6,13,Neutral
4,17,8,2,Neutral
4,17,8,3,Powerful
4,17,8,4,Powerful
4,17,8,5,Peaceful
4,17,8,6,Joyful
4,17,8,7,Neutral
4,17,8,8,Neutral
4,17,8,9,Neutral
4,17,8,10,Joyful
4,17,8,11,Powerful
4,17,8,12,Scared
4,17,8,13,Powerful
4,17,8,14,Neutral
4,17,8,15,Scared
4,17,8,16,Joyful
4,17,8,17,Powerful
4,17,8,18,Scared
4,17,8,19,Joyful
4,17,9,2,Neutral
4,17,9,3,Neutral
4,17,9,4,Powerful
4,17,9,5,Peaceful
4,17,9,6,Scared
4,17,9,7,Scared
4,17,9,8,Scared
4,17,10,2,Joyful
4,17,10,3,Joyful
4,17,10,4,Peaceful
4,17,10,5,Powerful
4,17,10,6,Powerful
4,17,10,7,Joyful
4,17,10,8,Sad
4,17,10,9,Joyful
4,17,10,10,Scared
4,17,10,11,Mad
4,17,10,12,Neutral
4,17,10,13,Sad
4,17,10,14,Joyful
4,17,10,15,Sad
4,17,10,16,Neutral
4,17,10,17,Peaceful
4,17,10,18,Scared
4,17,10,19,Mad
4,17,10,20,Peaceful
4,17,10,21,Neutral
4,17,10,22,Scared
4,17,10,23,Neutral
4,17,10,25,Neutral
4,17,11,2,Joyful
4,17,11,3,Joyful
4,17,11,4,Neutral
4,17,11,5,Joyful
4,17,11,6,Joyful
4,17,11,7,Peaceful
4,17,11,8,Joyful
4,17,11,9,Peaceful
4,17,11,10,Powerful
4,17,11,11,Joyful
4,17,11,12,Neutral
4,17,11,13,Joyful
4,17,11,14,Scared
4,17,11,15,Neutral
4,17,11,17,Neutral
4,17,11,18,Neutral
4,17,11,19,Joyful
4,17,11,21,Mad
4,17,11,22,Peaceful
4,17,11,23,Neutral
4,17,11,24,Neutral
4,17,11,25,Neutral
4,17,11,26,Joyful
4,17,11,27,Joyful
4,17,12,2,Neutral
4,17,12,3,Mad
4,17,12,4,Scared
4,17,12,6,Scared
4,17,12,7,Scared
4,17,12,8,Scared
4,17,12,9,Joyful
4,17,12,10,Scared
4,17,12,11,Sad
4,17,12,12,Scared
4,17,12,14,Scared
4,17,12,15,Joyful
4,17,12,16,Sad
4,17,12,17,Joyful
4,17,12,18,Joyful
4,17,12,19,Joyful
4,17,13,2,Neutral
4,17,13,3,Neutral
4,17,13,4,Powerful
4,17,13,5,Mad
4,17,13,6,Peaceful
4,17,13,7,Scared
4,17,13,8,Peaceful
4,17,13,9,Powerful
4,17,13,11,Peaceful
4,17,13,12,Joyful
4,17,13,13,Joyful
4,17,13,14,Neutral
4,17,13,16,Joyful
4,17,13,17,Joyful
4,17,13,18,Neutral
4,17,13,20,Joyful
4,17,13,21,Neutral
4,17,13,23,Joyful
4,17,13,24,Joyful
4,17,13,25,Joyful
4,18,1,2,Joyful
4,18,1,3,Peaceful
4,18,1,4,Neutral
4,18,1,5,Neutral
4,18,1,6,Joyful
4,18,1,7,Joyful
4,18,1,8,Joyful
4,18,1,9,Joyful
4,18,1,10,Joyful
4,18,1,11,Peaceful
4,18,1,12,Sad
4,18,1,13,Joyful
4,18,1,14,Sad
4,18,1,15,Joyful
4,18,1,16,Joyful
4,18,1,17,Joyful
4,18,2,2,Mad
4,18,2,3,Powerful
4,18,2,4,Joyful
4,18,2,5,Scared
4,18,2,6,Neutral
4,18,2,8,Sad
4,18,2,9,Peaceful
4,18,2,10,Powerful
4,18,2,11,Scared
4,18,2,12,Powerful
4,18,2,13,Joyful
4,18,2,14,Joyful
4,18,2,15,Powerful
4,18,2,16,Joyful
4,18,2,17,Joyful
4,18,2,18,Joyful
4,18,2,19,Scared
4,18,2,20,Peaceful
4,18,2,22,Powerful
4,18,2,23,Powerful
4,18,2,24,Powerful
4,18,2,25,Powerful
4,18,3,2,Neutral
4,18,3,3,Neutral
4,18,3,4,Neutral
4,18,3,5,Scared
4,18,3,6,Powerful
4,18,3,7,Joyful
4,18,3,8,Scared
4,18,3,9,Powerful
4,18,3,10,Joyful
4,18,3,11,Joyful
4,18,3,12,Joyful
4,18,3,13,Joyful
4,18,3,14,Joyful
4,18,3,15,Powerful
4,18,4,2,Joyful
4,18,4,3,Scared
4,18,4,4,Joyful
4,18,4,5,Neutral
4,18,4,6,Joyful
4,18,4,7,Neutral
4,18,4,8,Neutral
4,18,4,9,Joyful
4,18,4,10,Mad
4,18,7,2,Neutral
4,18,7,3,Mad
4,18,7,4,Sad
4,18,7,5,Powerful
4,18,7,6,Neutral
4,18,7,7,Joyful
4,18,7,8,Powerful
4,18,7,9,Scared
4,18,7,10,Peaceful
4,18,7,11,Powerful
4,18,7,12,Mad
4,18,7,13,Peaceful
4,18,7,14,Mad
4,18,7,15,Joyful
4,18,7,16,Joyful
4,18,7,17,Scared
4,18,7,18,Joyful
4,18,8,2,Scared
4,18,8,3,Joyful
4,18,8,4,Peaceful
4,18,8,5,Powerful
4,18,8,6,Neutral
4,18,8,7,Powerful
4,18,8,9,Peaceful
4,18,8,10,Scared
4,18,8,11,Joyful
4,18,8,12,Neutral
4,18,8,14,Joyful
4,18,8,15,Powerful
4,18,8,16,Joyful
4,18,8,17,Neutral
4,18,8,18,Joyful
4,18,8,19,Sad
4,18,8,20,Neutral
4,18,8,21,Scared
4,18,8,22,Joyful
4,18,8,24,Scared
4,18,8,25,Powerful
4,18,8,26,Joyful
4,18,8,28,Peaceful
4,18,9,2,Peaceful
4,18,9,3,Joyful
4,18,9,4,Peaceful
4,18,9,5,Peaceful
4,18,9,6,Powerful
4,18,9,7,Scared
4,18,9,8,Powerful
4,18,9,9,Joyful
4,18,9,10,Joyful
4,18,9,11,Peaceful
4,18,9,12,Sad
4,18,9,13,Peaceful
4,18,9,14,Sad
4,18,9,15,Peaceful
4,18,9,16,Neutral
4,18,9,17,Peaceful
4,18,10,2,Sad
4,18,10,3,Scared
4,18,10,4,Sad
4,18,10,5,Scared
4,18,10,6,Mad
4,18,10,7,Neutral
4,18,10,8,Neutral
4,18,10,9,Neutral
4,18,10,10,Peaceful
4,18,10,11,Powerful
4,18,10,12,Neutral
4,18,10,13,Joyful
4,18,10,14,Neutral
4,18,10,15,Neutral
4,18,10,16,Neutral
4,18,10,17,Neutral
4,18,12,2,Powerful
4,18,12,3,Scared
4,18,12,4,Scared
4,18,12,5,Powerful
4,18,12,6,Powerful
4,18,12,7,Joyful
4,18,12,8,Scared
4,18,12,9,Powerful
4,18,12,10,Powerful
4,18,12,11,Scared
4,18,12,12,Powerful
4,18,12,13,Joyful
4,18,12,14,Joyful
4,18,12,16,Peaceful
4,18,12,17,Sad
4,18,12,18,Sad
4,18,12,19,Peaceful
4,18,12,20,Powerful
4,18,12,21,Joyful
4,18,12,22,Neutral
4,18,12,24,Powerful
4,18,12,25,Powerful
4,18,13,2,Peaceful
4,18,13,3,Neutral
4,18,13,5,Neutral
4,18,13,7,Joyful
4,18,13,8,Peaceful
4,18,13,9,Peaceful
4,18,13,10,Powerful
4,18,13,11,Joyful
4,18,13,13,Joyful
4,19,1,2,Joyful
4,19,1,3,Powerful
4,19,1,4,Joyful
4,19,1,6,Joyful
4,19,1,7,Scared
4,19,1,8,Mad
4,19,1,9,Peaceful
4,19,1,10,Mad
4,19,1,11,Scared
4,19,1,12,Sad
4,19,1,13,Neutral
4,19,1,14,Powerful
4,19,1,15,Mad
4,19,2,2,Joyful
4,19,2,4,Joyful
4,19,2,5,Joyful
4,19,2,6,Scared
4,19,2,7,Joyful
4,19,2,8,Joyful
4,19,2,9,Joyful
4,19,2,10,Scared
4,19,2,12,Sad
4,19,2,13,Sad
4,19,2,14,Sad
4,19,2,15,Peaceful
4,19,2,16,Sad
4,19,2,17,Sad
4,19,2,18,Sad
4,19,2,19,Sad
4,19,2,20,Scared
4,19,2,21,Sad
4,19,2,22,Joyful
4,19,2,23,Sad
4,19,8,2,Joyful
4,19,8,4,Joyful
4,19,8,5,Joyful
4,19,8,6,Joyful
4,19,8,7,Joyful
4,19,8,8,Joyful
4,19,8,9,Joyful
4,19,8,10,Joyful
4,20,4,2,Joyful
4,20,4,3,Sad
4,20,4,4,Joyful
4,20,4,5,Scared
4,20,4,6,Neutral
4,20,4,7,Neutral
4,20,4,8,Joyful
4,20,4,9,Powerful
4,20,4,11,Peaceful
4,20,4,12,Powerful
4,20,4,13,Neutral
4,20,4,14,Neutral
4,20,4,15,Peaceful
4,20,4,16,Joyful
4,20,4,17,Neutral
4,20,6,2,Powerful
4,20,6,4,Joyful
4,20,6,5,Joyful
4,20,6,6,Scared
4,20,6,7,Neutral
4,20,6,8,Scared
4,20,6,9,Mad
4,20,6,10,Scared
4,20,6,11,Peaceful
4,20,6,12,Peaceful
4,20,8,2,Neutral
4,20,8,3,Neutral
4,20,8,4,Peaceful
4,20,8,5,Peaceful
4,20,8,6,Powerful
4,20,8,7,Peaceful
4,20,8,8,Powerful
4,20,8,9,Powerful
4,20,8,10,Peaceful
4,20,8,11,Scared
4,20,8,12,Peaceful
4,20,8,13,Mad
4,20,8,14,Scared
4,20,8,15,Joyful
4,20,8,16,Powerful
4,20,8,17,Joyful
4,20,8,18,Powerful
4,20,8,19,Mad
4,20,9,2,Peaceful
4,20,9,3,Joyful
4,20,9,4,Powerful
4,20,9,5,Neutral
4,20,9,6,Powerful
4,20,9,8,Powerful
4,20,9,9,Peaceful
4,20,9,11,Neutral
4,20,9,12,Peaceful
4,20,9,13,Peaceful
4,20,9,14,Peaceful
4,20,9,15,Peaceful
4,20,9,16,Peaceful
4,20,9,17,Peaceful
4,20,9,19,Peaceful
4,20,9,20,Joyful
4,20,9,21,Peaceful
4,20,9,22,Sad
4,20,10,2,Neutral
4,20,10,3,Neutral
4,20,10,4,Neutral
4,20,10,6,Joyful
4,20,10,7,Joyful
4,20,10,8,Joyful
4,20,10,9,Neutral
4,20,10,10,Neutral
4,20,10,11,Neutral
4,20,10,12,Neutral
4,20,10,13,Sad
4,20,10,14,Neutral
4,20,10,15,Sad
4,20,10,16,Sad
4,20,10,17,Neutral
4,20,10,18,Peaceful
4,20,10,19,Neutral
4,20,10,20,Neutral
4,20,10,21,Neutral
4,20,10,22,Neutral
4,20,10,23,Neutral
4,20,10,24,Neutral
4,20,10,26,Joyful
4,20,10,27,Joyful
4,20,11,2,Peaceful
4,20,11,3,Powerful
4,20,11,4,Sad
4,20,11,6,Powerful
4,20,11,7,Powerful
4,20,11,8,Powerful
4,20,11,9,Powerful
4,20,11,10,Powerful
4,20,11,11,Peaceful
4,20,11,12,Peaceful
4,20,11,13,Joyful
4,20,11,14,Powerful
4,20,11,15,Neutral
4,20,11,16,Sad
4,20,11,17,Peaceful
4,20,11,19,Powerful
4,20,11,20,Peaceful
4,20,11,21,Peaceful
4,20,11,22,Peaceful
4,20,11,23,Peaceful
4,20,11,24,Peaceful
4,20,11,25,Joyful
4,21,2,2,Scared
4,21,2,3,Scared
4,21,2,4,Joyful
4,21,2,5,Peaceful
4,21,2,6,Powerful
4,21,2,7,Peaceful
4,21,2,8,Scared
4,21,2,9,Peaceful
4,21,2,10,Powerful
4,21,2,11,Peaceful
4,21,2,12,Sad
4,21,2,13,Peaceful
4,21,2,14,Mad
4,21,2,15,Peaceful
4,21,3,2,Mad
4,21,3,4,Peaceful
4,21,3,5,Scared
4,21,3,6,Mad
4,21,3,8,Powerful
4,21,3,9,Peaceful
4,21,3,10,Neutral
4,21,4,2,Peaceful
4,21,4,3,Neutral
4,21,4,4,Powerful
4,21,4,5,Peaceful
4,21,4,6,Powerful
4,21,4,7,Powerful
4,21,4,8,Powerful
4,21,5,2,Powerful
4,21,5,3,Neutral
4,21,5,4,Neutral
4,21,5,5,Joyful
4,21,5,7,Neutral
4,21,6,2,Neutral
4,21,6,3,Neutral
4,21,6,4,Neutral
4,21,6,5,Scared
4,21,6,6,Neutral
4,21,6,7,Joyful
4,21,6,8,Scared
4,21,6,10,Joyful
4,21,7,2,Mad
4,21,7,4,Joyful
4,21,7,5,Joyful
4,21,7,6,Powerful
4,21,7,8,Peaceful
4,21,8,2,Mad
4,21,8,3,Sad
4,21,8,4,Mad
4,21,8,5,Mad
4,21,8,7,Mad
4,21,8,9,Mad
4,21,8,10,Mad
4,21,8,11,Mad
4,21,8,12,Mad
4,21,8,13,Mad
4,21,9,2,Powerful
4,21,9,3,Sad
4,21,9,4,Peaceful
4,21,9,5,Scared
4,21,9,6,Scared
4,21,9,7,Mad
4,21,9,8,Powerful
4,21,9,9,Peaceful
4,21,9,10,Scared
4,21,9,11,Powerful
4,21,9,12,Sad
4,21,10,2,Scared
4,21,10,3,Peaceful
4,21,10,4,Joyful
4,21,10,5,Scared
4,21,10,7,Joyful
4,21,10,8,Scared
4,21,10,9,Joyful
4,21,10,10,Scared
4,21,10,11,Peaceful
4,21,10,12,Powerful
4,21,10,14,Scared
4,21,11,2,Mad
4,21,11,3,Mad
4,21,11,4,Mad
4,21,11,5,Powerful
4,21,11,6,Neutral
4,21,11,8,Scared
4,21,11,10,Neutral
4,21,11,11,Neutral
4,21,11,13,Neutral
4,21,11,15,Mad
4,21,11,16,Scared
4,21,11,18,Mad
4,21,11,19,Neutral
4,21,11,20,Neutral
4,21,11,22,Peaceful
4,21,11,24,Neutral
4,21,11,25,Scared
4,21,11,27,Neutral
4,21,11,28,Neutral
4,21,11,30,Neutral
4,21,14,2,Joyful
4,21,14,3,Neutral
4,21,14,4,Neutral
4,21,14,5,Neutral
4,21,14,6,Neutral
4,21,14,7,Joyful
4,21,14,8,Joyful
4,21,16,2,Neutral
4,21,16,3,Joyful
4,21,16,4,Powerful
4,21,16,5,Neutral
4,21,16,6,Joyful
4,21,16,7,Joyful
4,21,16,8,Joyful
4,21,16,9,Joyful
4,21,16,11,Scared
4,21,16,12,Scared
4,21,16,13,Joyful
4,21,21,2,Joyful
4,21,21,4,Scared
4,21,21,5,Sad
4,21,21,6,Peaceful
4,21,21,7,Sad
4,21,21,8,Sad
4,21,21,9,Scared
4,21,21,10,Scared
4,21,21,12,Scared
4,21,22,2,Mad
4,21,22,3,Neutral
4,21,22,4,Neutral
4,21,22,5,Scared
4,21,22,7,Sad
4,21,25,2,Mad
4,21,25,3,Scared
4,21,25,4,Scared
4,21,25,5,Mad
4,21,25,7,Scared
4,21,25,8,Scared
4,21,25,9,Mad
4,21,25,10,Neutral
4,21,29,2,Joyful
4,21,29,3,Joyful
4,21,29,4,Joyful
4,21,29,5,Joyful
4,21,29,6,Joyful
4,21,29,7,Joyful
4,22,1,2,Mad
4,22,1,3,Mad
4,22,1,4,Mad
4,22,1,5,Joyful
4,22,1,6,Joyful
4,22,1,7,Joyful
4,22,1,8,Neutral
4,22,2,2,Joyful
4,22,2,3,Neutral
4,22,2,4,Joyful
4,22,2,5,Peaceful
4,22,2,6,Joyful
4,22,2,7,Neutral
4,22,2,8,Peaceful
4,22,2,9,Scared
4,22,2,10,Neutral
4,22,2,11,Joyful
4,22,2,12,Powerful
4,22,2,13,Sad
4,22,2,14,Neutral
4,22,2,15,Powerful
4,22,2,16,Peaceful
4,22,2,17,Scared
4,22,2,18,Mad
4,22,2,19,Neutral
4,22,2,20,Mad
4,22,2,21,Mad
