hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
City Hotel,0,118,2016,October,44,29,2,1,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,104.4,0,1,Check-Out,2016-11-01
City Hotel,0,154,2016,October,45,31,1,0,2,1,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,78.99,0,2,Check-Out,2016-11-01
City Hotel,0,3,2016,October,45,31,1,0,1,0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,115.5,0,1,Check-Out,2016-11-01
City Hotel,0,184,2016,October,44,27,2,3,2,1,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,107.1,0,2,Check-Out,2016-11-01
City Hotel,0,18,2016,October,45,30,2,0,1,0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,7,NULL,0,Transient,103.18,0,1,Check-Out,2016-11-01
City Hotel,0,117,2016,October,44,28,2,2,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,123.3,0,2,Check-Out,2016-11-01
City Hotel,0,54,2016,October,44,28,2,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,8,NULL,0,Transient,191.2,0,1,Check-Out,2016-11-01
City Hotel,0,177,2016,October,44,29,2,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,104.4,0,2,Check-Out,2016-11-01
City Hotel,0,195,2016,October,44,28,2,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,96.3,0,2,Check-Out,2016-11-01
City Hotel,0,95,2016,October,45,30,2,0,1,0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,85.5,0,1,Check-Out,2016-11-01
City Hotel,0,165,2016,October,44,28,2,2,3,0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,123.3,0,2,Check-Out,2016-11-01
City Hotel,0,74,2016,October,45,31,1,0,3,0,0,BB,AUS,Online TA,TA/TO,0,0,0,D,K,0,No Deposit,9,NULL,0,Transient,123.3,0,0,Check-Out,2016-11-01
City Hotel,0,0,2016,October,45,31,1,0,2,0,0,BB,BRA,Direct,Direct,0,0,0,A,C,0,No Deposit,NULL,NULL,0,Transient,120,0,2,Check-Out,2016-11-01
City Hotel,0,8,2016,October,44,29,2,1,2,0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8,NULL,0,Transient,126.67,0,1,Check-Out,2016-11-01
City Hotel,0,95,2016,October,45,31,1,0,2,0,0,BB,SVN,Online TA,TA/TO,0,0,0,A,B,1,No Deposit,9,NULL,0,Transient,90.9,0,2,Check-Out,2016-11-01
City Hotel,0,95,2016,October,45,31,1,0,2,0,0,BB,SVN,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Transient,99.9,1,1,Check-Out,2016-11-01
City Hotel,0,0,2016,November,45,1,0,0,0,0,0,SC,PRT,Groups,TA/TO,1,0,0,A,K,1,No Deposit,37,NULL,0,Transient,0,0,0,Check-Out,2016-11-01
City Hotel,0,165,2016,October,44,28,2,2,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9,NULL,0,Transient,104.4,0,3,Check-Out,2016-11-01
City Hotel,0,3,2016,October,44,28,2,2,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,130,0,2,Check-Out,2016-11-01
City Hotel,0,3,2016,October,45,31,1,0,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,115.5,0,1,Check-Out,2016-11-01
City Hotel,0,7,2016,October,44,29,2,1,2,0,0,BB,NGA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,146.67,0,1,Check-Out,2016-11-01
City Hotel,0,0,2016,November,45,2,0,0,1,0,0,BB,PRT,Online TA,TA/TO,1,0,0,A,A,0,No Deposit,83,NULL,0,Transient,0,0,0,Check-Out,2016-11-02
City Hotel,0,21,2016,October,44,29,2,2,1,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8,NULL,0,Transient,109,0,1,Check-Out,2016-11-02
City Hotel,0,179,2016,October,44,28,2,3,2,1,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,107.1,0,2,Check-Out,2016-11-02
City Hotel,0,226,2016,October,44,29,2,2,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,3,NULL,0,Transient-Party,70,0,1,Check-Out,2016-11-02
City Hotel,0,226,2016,October,44,29,2,2,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3,NULL,0,Transient-Party,70,0,1,Check-Out,2016-11-02
City Hotel,0,226,2016,October,44,29,2,2,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3,NULL,0,Transient-Party,70,0,1,Check-Out,2016-11-02
City Hotel,0,226,2016,October,44,29,2,2,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3,NULL,0,Transient-Party,70,0,1,Check-Out,2016-11-02
City Hotel,0,226,2016,October,44,29,2,2,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3,NULL,0,Transient-Party,70,0,1,Check-Out,2016-11-02
City Hotel,0,226,2016,October,44,29,2,2,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3,NULL,0,Transient-Party,70,0,1,Check-Out,2016-11-02
City Hotel,0,226,2016,October,44,29,2,2,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3,NULL,0,Transient-Party,70,0,1,Check-Out,2016-11-02
City Hotel,0,226,2016,October,44,29,2,2,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3,NULL,0,Transient-Party,70,0,1,Check-Out,2016-11-02
City Hotel,0,226,2016,October,44,29,2,2,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3,NULL,0,Transient-Party,70,0,1,Check-Out,2016-11-02
City Hotel,0,177,2016,October,45,30,2,1,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,159,NULL,0,Transient,90.9,0,0,Check-Out,2016-11-02
City Hotel,0,177,2016,October,45,30,2,1,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,159,NULL,0,Transient,90.9,0,0,Check-Out,2016-11-02
City Hotel,0,37,2016,October,44,29,2,2,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,NULL,0,Transient,75,0,0,Check-Out,2016-11-02
City Hotel,0,81,2016,October,45,30,2,1,2,0,0,BB,IRL,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,79.8,0,0,Check-Out,2016-11-02
City Hotel,0,3,2016,October,45,31,1,1,1,0,0,BB,SWE,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,140,0,1,Check-Out,2016-11-02
City Hotel,0,20,2016,October,45,30,2,1,2,0,0,BB,BEL,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,123.33,0,0,Check-Out,2016-11-02
City Hotel,0,88,2016,October,45,30,2,1,2,0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,75.4,0,3,Check-Out,2016-11-02
City Hotel,0,9,2016,October,44,29,2,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,137.63,0,1,Check-Out,2016-11-02
City Hotel,0,243,2016,October,44,29,2,2,2,0,0,BB,SWE,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,9,NULL,0,Transient-Party,81.76,0,3,Check-Out,2016-11-02
City Hotel,0,241,2016,October,44,29,2,2,0,2,0,BB,SWE,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9,NULL,0,Transient-Party,81.76,0,1,Check-Out,2016-11-02
City Hotel,0,68,2016,October,45,30,2,1,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient-Party,96.6,0,1,Check-Out,2016-11-02
City Hotel,0,68,2016,October,45,30,2,1,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient-Party,96.6,0,1,Check-Out,2016-11-02
City Hotel,0,226,2016,October,44,29,2,2,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,3,NULL,0,Transient-Party,70,0,1,Check-Out,2016-11-02
City Hotel,0,58,2016,October,45,31,1,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,K,0,No Deposit,9,NULL,0,Transient,102.15,0,1,Check-Out,2016-11-02
City Hotel,0,8,2016,October,45,30,2,1,2,0,0,BB,ISR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,149,1,1,Check-Out,2016-11-02
City Hotel,0,228,2016,October,45,30,2,1,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,93.3,0,0,Check-Out,2016-11-02
City Hotel,0,224,2016,October,44,29,2,2,2,0,0,HB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,121.13,0,2,Check-Out,2016-11-02
City Hotel,0,47,2016,October,45,31,1,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,2,No Deposit,14,NULL,0,Transient,135.44,1,0,Check-Out,2016-11-02
City Hotel,0,244,2016,October,45,30,2,1,2,0,0,SC,HUN,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,NULL,0,Transient,92.4,0,1,Check-Out,2016-11-02
City Hotel,0,42,2016,October,45,31,1,1,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,127.5,0,1,Check-Out,2016-11-02
City Hotel,0,42,2016,October,45,31,1,1,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,118.5,0,1,Check-Out,2016-11-02
City Hotel,0,228,2016,October,45,30,2,1,1,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,93.3,0,0,Check-Out,2016-11-02
City Hotel,0,228,2016,October,45,30,2,1,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,87.9,0,0,Check-Out,2016-11-02
City Hotel,0,68,2016,October,45,30,2,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,96.6,0,2,Check-Out,2016-11-02
City Hotel,0,68,2016,October,45,30,2,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,96.6,0,2,Check-Out,2016-11-02
City Hotel,0,0,2016,November,45,1,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,1,No Deposit,NULL,NULL,0,Transient,160,0,0,Check-Out,2016-11-02
City Hotel,0,239,2016,October,44,29,2,2,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,101.58,0,3,Check-Out,2016-11-02
City Hotel,0,33,2016,October,44,29,2,2,2,0,0,BB,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,90.52,0,1,Check-Out,2016-11-02
City Hotel,0,11,2016,October,45,30,2,1,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,133.33,0,1,Check-Out,2016-11-02
City Hotel,0,98,2016,October,45,30,2,1,2,2,0,BB,SVN,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient,156.6,0,1,Check-Out,2016-11-02
City Hotel,0,98,2016,October,45,30,2,1,2,0,0,BB,SVN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,90.6,0,1,Check-Out,2016-11-02
City Hotel,0,2,2016,October,45,30,2,1,1,0,0,BB,DZA,Aviation,Corporate,0,0,0,D,D,0,No Deposit,NULL,153,0,Transient,94,0,0,Check-Out,2016-11-02
City Hotel,1,4,2017,April,14,8,2,1,1,0,0,BB,DZA,Aviation,Corporate,1,1,1,D,D,0,No Deposit,NULL,153,0,Transient,110,0,0,Canceled,2017-04-05
City Hotel,0,244,2016,October,45,30,2,1,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,68.25,0,1,Check-Out,2016-11-02
City Hotel,0,258,2016,October,44,29,2,2,2,0,0,BB,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient-Party,88.83,0,1,Check-Out,2016-11-02
City Hotel,0,258,2016,October,44,29,2,2,2,0,0,BB,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient-Party,88.83,0,2,Check-Out,2016-11-02
City Hotel,0,46,2016,October,45,30,2,1,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,NULL,0,Transient,75,0,0,Check-Out,2016-11-02
City Hotel,0,135,2016,October,45,30,2,1,2,0,0,BB,HUN,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,83,NULL,0,Transient,78.65,0,0,Check-Out,2016-11-02
City Hotel,0,37,2016,October,45,30,2,1,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,NULL,0,Transient,75,0,1,Check-Out,2016-11-02
City Hotel,0,86,2016,October,44,29,2,2,2,1,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,157,NULL,0,Transient,83.3,0,0,Check-Out,2016-11-02
City Hotel,0,88,2016,October,44,29,2,2,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,90.68,0,1,Check-Out,2016-11-02
City Hotel,0,18,2016,October,45,30,2,1,2,0,0,SC,BEL,Online TA,GDS,0,0,0,E,E,1,No Deposit,195,NULL,0,Transient,145,0,0,Check-Out,2016-11-02
City Hotel,0,178,2016,October,44,28,2,3,2,2,0,BB,FRA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient,162.9,0,2,Check-Out,2016-11-02
City Hotel,0,160,2016,October,44,29,2,2,2,0,0,HB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,125.1,0,2,Check-Out,2016-11-02
City Hotel,0,57,2016,October,45,30,2,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,103.8,0,1,Check-Out,2016-11-02
City Hotel,0,0,2016,November,45,2,0,1,2,0,0,BB,PRT,Corporate,Corporate,1,0,0,D,D,3,No Deposit,NULL,227,0,Group,84,0,0,Check-Out,2016-11-03
City Hotel,0,0,2016,November,45,3,0,0,1,0,0,BB,PRT,Corporate,Corporate,1,0,0,A,E,1,No Deposit,NULL,219,0,Transient,0,0,1,Check-Out,2016-11-03
City Hotel,0,14,2017,April,16,19,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,No Deposit,NULL,219,0,Transient,104,1,1,Check-Out,2017-04-20
City Hotel,0,48,2016,October,45,31,1,2,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28,NULL,0,Transient,75,0,0,Check-Out,2016-11-03
City Hotel,0,34,2016,October,45,30,2,2,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,NULL,0,Transient,75,0,0,Check-Out,2016-11-03
City Hotel,0,70,2016,October,45,31,1,2,2,0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,79.5,0,1,Check-Out,2016-11-03
City Hotel,0,28,2016,November,45,2,0,1,1,0,0,SC,POL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,120,0,0,Check-Out,2016-11-03
City Hotel,0,48,2016,October,45,31,1,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7,NULL,0,Transient,94.97,0,1,Check-Out,2016-11-03
City Hotel,0,17,2016,October,45,30,2,2,3,0,0,BB,BEL,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,7,NULL,0,Transient,153.62,0,1,Check-Out,2016-11-03
City Hotel,0,69,2016,October,45,30,2,2,2,0,0,BB,FIN,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Transient,95.85,0,2,Check-Out,2016-11-03
City Hotel,0,14,2016,November,45,2,0,1,1,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,100,0,1,Check-Out,2016-11-03
City Hotel,0,14,2016,November,45,2,0,1,1,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,100,0,1,Check-Out,2016-11-03
City Hotel,0,14,2016,November,45,2,0,1,1,0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,100,0,1,Check-Out,2016-11-03
City Hotel,0,14,2016,November,45,2,0,1,1,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,109,0,1,Check-Out,2016-11-03
City Hotel,0,8,2016,November,45,2,0,1,2,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,9,NULL,0,Transient,120,0,2,Check-Out,2016-11-03
City Hotel,0,18,2016,November,45,1,0,2,2,0,0,BB,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8,NULL,0,Transient,120,0,1,Check-Out,2016-11-03
City Hotel,0,146,2016,October,45,31,1,2,2,0,0,BB,RWA,Direct,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient,100.08,0,0,Check-Out,2016-11-03
City Hotel,0,8,2016,November,45,2,0,1,2,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,9,NULL,0,Transient,120,0,2,Check-Out,2016-11-03
City Hotel,0,0,2016,November,45,1,0,2,3,0,0,BB,AUS,Direct,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient,120,0,0,Check-Out,2016-11-03
City Hotel,0,16,2016,October,44,29,2,3,2,0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,106,0,4,Check-Out,2016-11-03
City Hotel,0,273,2016,October,45,31,1,2,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Transient,90.3,0,1,Check-Out,2016-11-03
City Hotel,0,130,2016,October,45,31,1,2,2,1,0,BB,LUX,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,9,NULL,0,Transient,153.3,0,1,Check-Out,2016-11-03
City Hotel,0,192,2016,October,45,31,1,2,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,83,NULL,0,Transient,68.23,0,0,Check-Out,2016-11-03
City Hotel,0,192,2016,October,45,31,1,2,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,83,NULL,0,Transient,68.23,0,0,Check-Out,2016-11-03
City Hotel,0,130,2016,October,45,31,1,2,2,2,0,BB,LUX,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient,153.3,0,2,Check-Out,2016-11-03
City Hotel,0,19,2016,November,45,2,0,1,1,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,138,NULL,0,Transient,75,0,0,Check-Out,2016-11-03
City Hotel,0,18,2016,November,45,1,0,2,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,120,0,1,Check-Out,2016-11-03
City Hotel,0,200,2016,October,45,31,1,2,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,9,NULL,0,Transient,82.92,0,3,Check-Out,2016-11-03
City Hotel,0,200,2016,October,45,31,1,2,0,2,0,BB,CHE,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,9,NULL,0,Transient,82.92,0,3,Check-Out,2016-11-03
City Hotel,0,91,2016,October,45,30,2,2,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,61.33,0,1,Check-Out,2016-11-03
City Hotel,0,45,2016,October,45,30,2,2,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,NULL,0,Transient,75,0,0,Check-Out,2016-11-03
City Hotel,0,102,2016,October,45,30,2,2,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,85.05,0,2,Check-Out,2016-11-03
City Hotel,0,13,2016,November,45,2,0,1,1,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,9,NULL,0,Transient,112,0,2,Check-Out,2016-11-03
City Hotel,0,102,2016,October,45,30,2,2,1,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,122.85,0,2,Check-Out,2016-11-03
City Hotel,0,64,2016,October,45,31,1,2,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,105.6,0,4,Check-Out,2016-11-03
City Hotel,0,64,2016,October,45,31,1,2,3,0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,127.5,0,4,Check-Out,2016-11-03
City Hotel,0,266,2016,October,45,30,2,2,3,0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient-Party,117.3,0,2,Check-Out,2016-11-03
City Hotel,0,266,2016,October,45,30,2,2,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient-Party,86.7,0,2,Check-Out,2016-11-03
City Hotel,0,18,2016,October,45,31,1,2,2,0,0,SC,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,82.13,0,1,Check-Out,2016-11-03
City Hotel,0,266,2016,October,45,30,2,2,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient-Party,86.7,0,2,Check-Out,2016-11-03
City Hotel,0,98,2016,October,45,30,2,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,90.45,0,1,Check-Out,2016-11-03
City Hotel,0,98,2016,October,45,30,2,2,1,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,90.45,0,1,Check-Out,2016-11-03
City Hotel,0,98,2016,October,45,30,2,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,85.05,0,1,Check-Out,2016-11-03
City Hotel,0,14,2016,November,45,2,0,1,1,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,100,0,1,Check-Out,2016-11-03
City Hotel,0,37,2016,November,45,1,0,2,2,1,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,135,1,1,Check-Out,2016-11-03
City Hotel,0,87,2016,October,45,31,1,2,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,69.53,0,2,Check-Out,2016-11-03
City Hotel,0,87,2016,October,45,31,1,2,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,69.53,0,2,Check-Out,2016-11-03
City Hotel,0,42,2016,November,45,2,0,1,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,88,0,2,Check-Out,2016-11-03
City Hotel,0,28,2016,October,44,29,2,3,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,103.4,0,2,Check-Out,2016-11-03
City Hotel,0,91,2016,October,45,30,2,2,2,0,0,BB,POL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,90.45,0,1,Check-Out,2016-11-03
City Hotel,0,28,2016,November,45,2,0,1,1,0,0,SC,POL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,120,0,0,Check-Out,2016-11-03
City Hotel,0,28,2016,November,45,2,0,1,1,0,0,SC,POL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,120,0,0,Check-Out,2016-11-03
City Hotel,0,7,2016,October,45,30,2,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,138.5,0,2,Check-Out,2016-11-03
City Hotel,0,59,2016,October,45,31,1,2,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,60.35,0,1,Check-Out,2016-11-03
City Hotel,0,117,2016,October,44,29,2,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,122.94,0,1,Check-Out,2016-11-03
City Hotel,0,117,2016,October,44,29,2,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,104.04,0,1,Check-Out,2016-11-03
City Hotel,0,6,2016,October,45,31,1,2,2,0,0,BB,LUX,Online TA,TA/TO,0,0,0,A,E,1,No Deposit,9,NULL,0,Transient,149,0,2,Check-Out,2016-11-03
City Hotel,0,82,2016,October,45,30,2,2,2,0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Transient,59.85,0,1,Check-Out,2016-11-03
City Hotel,0,15,2016,November,45,1,0,2,1,0,0,BB,PAN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,112,0,1,Check-Out,2016-11-03
City Hotel,0,43,2016,November,45,1,0,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,NULL,0,Transient,75,0,0,Check-Out,2016-11-04
City Hotel,0,36,2016,November,45,1,0,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,NULL,0,Transient,75,0,0,Check-Out,2016-11-04
City Hotel,0,36,2016,November,45,1,0,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,NULL,0,Transient,75,0,0,Check-Out,2016-11-04
