response_id,term,probability,order
646,Probable,60,4
646,Very Good Chance,60,5
646,Improbable,30,6
646,Chances are Slight,45,7
646,About Even,50,8
646,Little Chance,20,9
646,Remote Chance,5,10
646,Might Happen,40,11
646,Could Happen,30,12
646,Better than Even,60,13
646,Likely,80,14
646,Highly Unlikely,10,15
646,Almost No Chance,5,16
646,Unlikely,20,17
646,May Happen,50,18
646,Realistic Possibility,65,19
645,Could Happen,35,1
645,May Happen,25,2
645,Almost No Chance,1,3
645,Little Chance,10,4
645,Chances are Slight,5,5
645,About Even,50,6
645,Highly Unlikely,5,7
645,Likely,60,8
645,Highly Likely,80,9
645,Realistic Possibility,75,10
645,Improbable,20,11
645,Remote Chance,2,12
645,Very Good Chance,85,13
645,Will Happen,100,14
645,Better than Even,65,15
645,Unlikely,20,16
645,Probable,60,17
645,Might Happen,25,18
645,Almost Certain,95,19
644,Highly Unlikely,90,1
644,Remote Chance,5,2
644,Little Chance,10,3
644,Chances are Slight,10,4
644,Realistic Possibility,60,5
644,Improbable,5,6
644,About Even,50,7
644,Very Good Chance,70,8
644,Almost Certain,95,9
644,Almost No Chance,5,10
644,May Happen,50,11
644,Might Happen,50,12
644,Highly Likely,95,13
644,Could Happen,50,14
644,Likely,70,15
644,Probable,80,16
644,Better than Even,60,17
644,Will Happen,100,18
644,Unlikely,10,19
643,Realistic Possibility,51,1
643,Almost Certain,95,2
643,Highly Likely,90,3
643,Little Chance,10,4
643,Almost No Chance,5,5
643,Might Happen,50,6
643,Remote Chance,10,7
643,Chances are Slight,20,8
643,Will Happen,100,9
643,Unlikely,25,10
643,About Even,50,11
643,Better than Even,51,12
643,Highly Unlikely,10,13
643,May Happen,51,14
643,Very Good Chance,80,15
643,Likely,90,16
643,Could Happen,75,17
643,Probable,90,18
643,Improbable,10,19
642,Might Happen,50,1
642,Highly Likely,80,2
642,Realistic Possibility,65,3
642,May Happen,60,4
642,Better than Even,60,5
642,Almost Certain,90,6
642,Almost No Chance,10,7
642,Could Happen,40,8
642,Little Chance,30,9
642,Unlikely,20,10
642,Remote Chance,15,11
642,Probable,80,12
642,Likely,85,13
642,Improbable,30,14
642,Very Good Chance,80,15
642,Will Happen,95,16
642,Chances are Slight,15,17
642,Highly Unlikely,5,18
642,About Even,50,19
641,Likely,70,1
641,Highly Unlikely,5,2
641,Better than Even,60,3
641,Will Happen,100,4
641,Probable,70,5
641,Could Happen,20,6
641,May Happen,20,7
641,Chances are Slight,20,8
641,Almost Certain,95,9
641,Very Good Chance,80,10
641,Realistic Possibility,60,11
641,Unlikely,20,12
641,Might Happen,30,13
641,Little Chance,20,14
641,Improbable,10,15
641,About Even,50,16
641,Remote Chance,3,17
641,Almost No Chance,2,18
641,Highly Likely,90,19
640,About Even,50,1
640,Highly Likely,80,2
640,Remote Chance,10,3
640,Might Happen,20,4
640,Will Happen,100,5
640,Unlikely,30,6
640,Little Chance,26,7
640,Realistic Possibility,40,8
640,Likely,65,9
640,Improbable,10,10
640,Probable,66,11
640,Very Good Chance,80,12
640,Could Happen,25,13
640,Almost No Chance,5,14
640,May Happen,26,15
640,Highly Unlikely,10,16
640,Chances are Slight,20,17
640,Better than Even,75,18
640,Almost Certain,95,19
639,Could Happen,40,1
639,Highly Likely,90,2
639,Will Happen,100,3
639,May Happen,30,4
639,Realistic Possibility,40,5
639,About Even,50,6
639,Little Chance,10,7
639,Almost Certain,95,8
639,Likely,70,9
639,Improbable,5,10
639,Unlikely,20,11
639,Chances are Slight,10,12
639,Highly Unlikely,9,13
639,Remote Chance,7,14
639,Might Happen,40,15
639,Better than Even,60,16
639,Very Good Chance,80,17
639,Almost No Chance,5,18
639,Probable,75,19
638,Likely,75,1
638,Unlikely,20,2
638,Almost No Chance,5,3
638,Probable,90,4
638,Remote Chance,5,5
638,Better than Even,80,6
638,Realistic Possibility,80,7
638,Chances are Slight,10,8
638,May Happen,70,9
638,Almost Certain,95,10
638,Very Good Chance,90,11
638,Could Happen,50,12
638,Little Chance,30,13
638,About Even,20,14
638,Highly Likely,75,15
638,Might Happen,60,16
638,Highly Unlikely,10,17
638,Will Happen,97,18
638,Improbable,1,19
637,Chances are Slight,20,1
637,Might Happen,35,2
637,Likely,75,3
637,Highly Unlikely,10,4
637,Improbable,30,5
637,About Even,50,6
637,Could Happen,45,7
637,Very Good Chance,80,8
637,Almost Certain,99,9
637,Better than Even,60,10
637,Unlikely,30,11
637,Highly Likely,90,12
637,May Happen,40,13
637,Realistic Possibility,40,14
637,Almost No Chance,1,15
637,Will Happen,100,16
637,Probable,75,17
637,Little Chance,10,18
637,Remote Chance,5,19
636,Unlikely,5,1
636,Realistic Possibility,33,2
636,Probable,75,3
636,Might Happen,20,4
636,Better than Even,60,5
636,Little Chance,2,6
636,May Happen,33,7
636,Highly Likely,95,8
636,Likely,75,9
636,Very Good Chance,60,10
636,Almost Certain,95,11
636,Chances are Slight,2,12
636,Could Happen,25,13
636,Almost No Chance,2,14
636,About Even,50,15
636,Improbable,1,16
636,Will Happen,100,17
636,Highly Unlikely,2,18
636,Remote Chance,2,19
635,Improbable,10,1
635,Better than Even,60,2
635,Remote Chance,5,3
635,Almost No Chance,1,4
635,May Happen,60,5
635,Very Good Chance,85,6
635,Highly Unlikely,5,7
635,Chances are Slight,10,8
635,Almost Certain,90,9
635,Might Happen,50,10
635,About Even,50,11
635,Unlikely,20,12
635,Little Chance,10,13
635,Probable,75,14
635,Could Happen,65,15
635,Highly Likely,90,16
635,Likely,80,17
635,Realistic Possibility,65,18
635,Will Happen,100,19
634,Might Happen,20,1
634,Almost Certain,95,2
634,Chances are Slight,10,3
634,Remote Chance,5,4
634,Likely,95,5
634,Could Happen,30,6
634,Little Chance,10,7
634,Improbable,2,8
634,Will Happen,98,9
634,Highly Unlikely,2,10
634,Almost No Chance,2,11
634,About Even,50,12
634,Highly Likely,90,13
634,Unlikely,15,14
634,Very Good Chance,80,15
634,Better than Even,60,16
634,Realistic Possibility,30,17
634,Probable,70,18
634,May Happen,20,19
633,Almost No Chance,5,1
633,Almost Certain,90,2
633,Highly Unlikely,5,3
633,About Even,50,4
633,Little Chance,10,5
633,Better than Even,60,6
633,Likely,70,7
633,Chances are Slight,10,8
633,Realistic Possibility,70,9
633,Remote Chance,1,10
633,Probable,80,11
633,Might Happen,60,12
633,Improbable,10,13
633,Unlikely,20,14
633,Could Happen,30,15
633,Highly Likely,90,16
633,Very Good Chance,80,17
633,Will Happen,99,18
633,May Happen,70,19
632,Realistic Possibility,5,1
632,Likely,70,2
632,Very Good Chance,90,3
632,Highly Unlikely,1,4
632,Almost Certain,99,5
632,About Even,50,6
632,Could Happen,1,7
632,May Happen,40,8
632,Improbable,1,9
632,Almost No Chance,0,10
632,Probable,65,11
632,Better than Even,51,12
632,Little Chance,0,13
632,Chances are Slight,0,14
632,Will Happen,100,15
632,Highly Likely,99,16
632,Might Happen,5,17
632,Unlikely,1,18
632,Remote Chance,5,19
631,Almost No Chance,3,1
631,Highly Unlikely,5,2
631,Will Happen,100,3
631,Realistic Possibility,80,4
631,Very Good Chance,70,5
631,Could Happen,50,6
631,Chances are Slight,10,7
631,About Even,50,8
631,Likely,75,9
631,May Happen,45,10
631,Almost Certain,97,11
631,Unlikely,20,12
631,Highly Likely,80,13
631,Probable,65,14
631,Better than Even,60,15
631,Improbable,30,16
631,Might Happen,25,17
631,Remote Chance,5,18
631,Little Chance,15,19
630,Could Happen,60,1
630,Might Happen,70,2
630,About Even,50,3
630,Very Good Chance,90,4
630,Probable,90,5
630,Highly Unlikely,20,6
630,Remote Chance,30,7
630,Almost No Chance,2,8
630,Almost Certain,98,9
630,Likely,90,10
630,Improbable,5,11
630,Highly Likely,95,12
630,Realistic Possibility,95,13
630,Chances are Slight,20,14
630,May Happen,75,15
630,Better than Even,60,16
630,Will Happen,90,17
630,Little Chance,10,18
630,Unlikely,15,19
629,Almost No Chance,5,1
629,Will Happen,90,2
629,Little Chance,10,3
629,Unlikely,10,4
629,Likely,55,5
629,Highly Likely,75,6
629,Realistic Possibility,55,7
629,Probable,60,8
629,Highly Unlikely,20,9
629,May Happen,10,10
629,About Even,50,11
629,Better than Even,55,12
629,Might Happen,55,13
629,Improbable,5,14
629,Chances are Slight,10,15
629,Almost Certain,90,16
629,Could Happen,40,17
629,Remote Chance,10,18
629,Very Good Chance,70,19
628,Highly Unlikely,5,1
628,Realistic Possibility,50,2
628,Remote Chance,1,3
628,About Even,50,4
628,Very Good Chance,85,5
628,Better than Even,60,6
628,Will Happen,100,7
628,Improbable,1,8
628,Likely,65,9
628,Might Happen,20,10
628,Highly Likely,80,11
628,Probable,60,12
628,Little Chance,10,13
628,Almost No Chance,1,14
628,Chances are Slight,1,15
628,Could Happen,25,16
628,Unlikely,10,17
628,Almost Certain,95,18
628,May Happen,50,19
627,Almost Certain,99,1
627,Improbable,10,2
627,Will Happen,100,3
627,Likely,75,4
627,Better than Even,60,5
627,Little Chance,1,6
627,Probable,90,7
627,Chances are Slight,5,8
627,Realistic Possibility,60,9
627,Unlikely,25,10
627,Might Happen,5,11
627,Remote Chance,5,12
627,Almost No Chance,1,13
627,Highly Unlikely,5,14
627,Highly Likely,95,15
627,Could Happen,20,16
627,Very Good Chance,60,17
627,May Happen,10,18
627,About Even,50,19
626,Could Happen,20,1
626,Probable,70,2
626,About Even,50,3
626,Realistic Possibility,30,4
626,Will Happen,95,5
626,Unlikely,5,6
626,Likely,55,7
626,Almost Certain,99,8
626,Might Happen,40,9
626,Remote Chance,20,10
626,Chances are Slight,10,11
626,Highly Unlikely,1,12
626,Improbable,0,13
626,May Happen,15,14
626,Highly Likely,70,15
626,Very Good Chance,65,16
626,Better than Even,55,17
626,Little Chance,20,18
626,Almost No Chance,1,19
625,Realistic Possibility,50,1
625,Almost Certain,95,2
625,Little Chance,10,3
625,Remote Chance,5,4
625,Better than Even,60,5
625,About Even,50,6
625,Unlikely,25,7
625,Highly Likely,5,8
625,Could Happen,15,9
625,Chances are Slight,10,10
625,Almost No Chance,3,11
625,Might Happen,20,12
625,Likely,70,13
625,Will Happen,100,14
625,Improbable,10,15
625,Highly Unlikely,5,16
625,May Happen,15,17
625,Very Good Chance,90,18
625,Probable,80,19
624,Highly Unlikely,5,1
624,About Even,50,2
624,Will Happen,95,3
624,Remote Chance,1,4
624,Very Good Chance,80,5
624,Improbable,10,6
624,Chances are Slight,10,7
624,Might Happen,20,8
624,Almost No Chance,1,9
624,Little Chance,5,10
624,May Happen,50,11
624,Could Happen,40,12
624,Realistic Possibility,60,13
624,Almost Certain,95,14
624,Unlikely,20,15
624,Probable,80,16
624,Highly Likely,90,17
624,Likely,80,18
624,Better than Even,60,19
623,About Even,50,1
623,Likely,65,2
623,Chances are Slight,10,3
623,May Happen,30,4
623,Almost Certain,95,5
623,Highly Unlikely,10,6
623,Remote Chance,5,7
623,Highly Likely,90,8
623,Realistic Possibility,20,9
623,Could Happen,15,10
623,Will Happen,100,11
623,Almost No Chance,1,12
623,Unlikely,25,13
623,Might Happen,30,14
623,Probable,70,15
623,Improbable,15,16
623,Better than Even,55,17
623,Very Good Chance,70,18
623,Little Chance,10,19
622,Could Happen,40,1
622,Almost Certain,90,2
622,Highly Likely,80,3
622,Probable,70,4
622,Little Chance,25,5
622,Improbable,10,6
622,May Happen,50,7
622,Chances are Slight,30,8
622,Might Happen,55,9
622,Remote Chance,10,10
622,Will Happen,95,11
622,Realistic Possibility,75,12
622,Highly Unlikely,10,13
622,Unlikely,15,14
622,Almost No Chance,5,15
622,Better than Even,55,16
622,Likely,75,17
622,Very Good Chance,85,18
622,About Even,50,19
621,Likely,70,1
621,Could Happen,50,2
621,Unlikely,20,3
621,Almost Certain,99,4
621,Will Happen,100,5
621,Almost No Chance,10,6
621,May Happen,50,7
621,Highly Likely,70,8
621,Remote Chance,10,9
621,Highly Unlikely,5,10
621,Chances are Slight,10,11
621,Better than Even,60,12
621,Improbable,30,13
621,Might Happen,50,14
621,About Even,50,15
621,Probable,60,16
621,Very Good Chance,80,17
621,Little Chance,20,18
621,Realistic Possibility,80,19
620,Almost No Chance,5,1
620,Improbable,20,2
620,Unlikely,25,3
620,May Happen,42,4
620,Highly Likely,90,5
620,About Even,50,6
620,Could Happen,33,7
620,Little Chance,10,8
620,Probable,70,9
620,Realistic Possibility,52,10
620,Will Happen,99,11
620,Highly Unlikely,7,12
620,Better than Even,67,13
620,Almost Certain,99,14
620,Remote Chance,12,15
620,Might Happen,40,16
620,Very Good Chance,82,17
620,Chances are Slight,20,18
620,Likely,65,19
619,Very Good Chance,85,1
619,Highly Likely,85,2
619,Unlikely,20,3
619,Realistic Possibility,35,4
619,Could Happen,25,5
619,Better than Even,60,6
619,Remote Chance,1,7
619,Improbable,20,8
619,Likely,80,9
619,May Happen,40,10
619,Almost Certain,99,11
619,Might Happen,40,12
619,Probable,80,13
619,Highly Unlikely,5,14
619,Chances are Slight,4,15
619,About Even,50,16
619,Will Happen,100,17
619,Almost No Chance,1,18
619,Little Chance,10,19
618,Very Good Chance,90,1
618,Could Happen,30,2
618,Chances are Slight,5,3
618,Highly Likely,95,4
618,May Happen,45,5
618,Improbable,10,6
618,Better than Even,60,7
618,Realistic Possibility,20,8
618,Almost Certain,98,9
618,About Even,50,10
618,Highly Unlikely,4,11
618,Might Happen,35,12
618,Probable,75,13
618,Almost No Chance,2,14
618,Will Happen,100,15
618,Likely,80,16
618,Remote Chance,5,17
618,Little Chance,15,18
618,Unlikely,10,19
617,May Happen,25,1
617,Likely,75,2
617,About Even,50,3
617,Probable,85,4
617,Highly Unlikely,10,5
617,Little Chance,5,6
617,Will Happen,100,7
617,Highly Likely,90,8
617,Better than Even,55,9
617,Very Good Chance,85,10
617,Improbable,10,11
617,Remote Chance,5,12
617,Might Happen,40,13
617,Chances are Slight,20,14
617,Realistic Possibility,50,15
617,Almost Certain,95,16
617,Almost No Chance,5,17
617,Could Happen,45,18
617,Unlikely,15,19
616,Very Good Chance,75,1
616,Highly Likely,66,2
616,Unlikely,33,3
616,Realistic Possibility,50,4
616,Could Happen,33,5
616,Better than Even,51,6
616,Remote Chance,10,7
616,Improbable,25,8
616,Likely,66,9
616,May Happen,33,10
616,Almost Certain,95,11
616,Might Happen,33,12
616,Probable,51,13
616,Highly Unlikely,25,14
616,Chances are Slight,10,15
616,About Even,50,16
616,Will Happen,100,17
616,Almost No Chance,5,18
616,Little Chance,10,19
615,Little Chance,5,1
615,Almost Certain,99,2
615,Very Good Chance,80,3
615,Improbable,5,4
615,Probable,65,5
615,Likely,90,6
615,Better than Even,51,7
615,Will Happen,100,8
615,Realistic Possibility,51,9
615,Unlikely,30,10
615,May Happen,40,11
615,Highly Likely,85,12
615,Could Happen,10,13
615,Might Happen,20,14
615,Chances are Slight,3,15
615,Remote Chance,1,16
615,Highly Unlikely,5,17
615,About Even,50,18
615,Almost No Chance,1,19
614,Very Good Chance,65,1
614,Highly Likely,80,2
614,Unlikely,20,3
614,Realistic Possibility,60,4
614,Could Happen,62,5
614,Better than Even,55,6
614,Remote Chance,20,7
614,Improbable,10,8
614,Likely,70,9
614,May Happen,65,10
614,Almost Certain,90,11
614,Might Happen,65,12
614,Probable,70,13
614,Highly Unlikely,30,14
614,Chances are Slight,30,15
614,About Even,50,16
614,Will Happen,100,17
614,Almost No Chance,5,18
614,Little Chance,10,19
613,Unlikely,20,1
613,Will Happen,90,2
613,Little Chance,19,3
613,Highly Likely,80,4
613,Probable,60,5
613,May Happen,15,6
613,Almost Certain,92,7
613,Better than Even,55,8
613,About Even,50,9
613,Realistic Possibility,25,10
613,Could Happen,10,11
613,Remote Chance,5,12
613,Very Good Chance,75,13
613,Might Happen,15,14
613,Chances are Slight,5,15
613,Almost No Chance,5,16
613,Highly Unlikely,5,17
613,Improbable,10,18
613,Likely,60,19
612,Will Happen,90,1
612,Could Happen,60,2
612,Little Chance,40,3
612,Almost No Chance,5,4
612,Unlikely,40,5
612,Realistic Possibility,60,6
612,Probable,70,7
612,Improbable,10,8
612,About Even,50,9
612,Very Good Chance,85,10
612,Highly Likely,90,11
612,Better than Even,65,12
612,Remote Chance,15,13
612,May Happen,45,14
612,Chances are Slight,30,15
612,Likely,60,16
612,Might Happen,50,17
612,Highly Unlikely,10,18
612,Almost Certain,95,19
611,May Happen,51,1
611,About Even,50,2
611,Unlikely,25,3
611,Little Chance,10,4
611,Highly Likely,90,5
611,Likely,80,6
611,Almost Certain,95,7
611,Better than Even,55,8
611,Could Happen,80,9
611,Very Good Chance,80,10
611,Improbable,5,11
611,Will Happen,100,12
611,Almost No Chance,0,13
611,Realistic Possibility,75,14
611,Chances are Slight,10,15
611,Highly Unlikely,10,16
611,Remote Chance,5,17
611,Might Happen,60,18
611,Probable,80,19
610,Highly Unlikely,5,1
610,Might Happen,15,2
610,Realistic Possibility,60,3
610,Improbable,8,4
610,Could Happen,17,5
610,Unlikely,10,6
610,Will Happen,100,7
610,Likely,80,8
610,Little Chance,5,9
610,Remote Chance,3,10
610,Chances are Slight,8,11
610,May Happen,60,12
610,Better than Even,55,13
610,Almost Certain,96,14
610,Very Good Chance,85,15
610,Highly Likely,94,16
610,About Even,50,17
610,Probable,92,18
610,Almost No Chance,4,19
609,Remote Chance,1,1
609,Better than Even,55,2
609,Might Happen,15,3
609,Probable,90,4
609,Improbable,1,5
609,Chances are Slight,10,6
609,Likely,75,7
609,Almost Certain,95,8
609,Could Happen,30,9
609,About Even,60,10
609,Highly Likely,95,11
609,Realistic Possibility,80,12
609,Unlikely,5,13
609,Little Chance,1,14
609,Will Happen,99,15
609,Highly Unlikely,1,16
609,May Happen,75,17
609,Very Good Chance,85,18
609,Almost No Chance,1,19
608,Unlikely,20,1
608,Could Happen,25,2
608,Remote Chance,10,3
608,Better than Even,65,4
608,Likely,80,5
608,Very Good Chance,95,6
608,About Even,50,7
608,Will Happen,100,8
608,Might Happen,60,9
608,Improbable,40,10
608,Little Chance,20,11
608,Realistic Possibility,65,12
608,Probable,70,13
608,Almost Certain,80,14
608,May Happen,55,15
608,Highly Likely,85,16
608,Highly Unlikely,15,17
608,Chances are Slight,20,18
608,Almost No Chance,5,19
607,Might Happen,50,1
607,Highly Unlikely,10,2
607,Improbable,2,3
607,Almost Certain,99,4
607,Little Chance,5,5
607,Better than Even,60,6
607,Will Happen,100,7
607,Remote Chance,1,8
607,Chances are Slight,10,9
607,Could Happen,40,10
607,Likely,75,11
607,Almost No Chance,2,12
607,Very Good Chance,80,13
607,Realistic Possibility,65,14
607,May Happen,40,15
607,About Even,50,16
607,Probable,85,17
607,Highly Likely,80,18
607,Unlikely,20,19
606,Likely,70,1
606,Highly Likely,85,2
606,Improbable,10,3
606,Better than Even,60,4
606,Remote Chance,5,5
606,Almost Certain,95,6
606,Chances are Slight,15,7
606,Very Good Chance,80,8
606,Realistic Possibility,75,9
606,May Happen,60,10
606,Almost No Chance,5,11
606,Little Chance,10,12
606,Highly Unlikely,5,13
606,Will Happen,100,14
606,Might Happen,65,15
606,About Even,50,16
606,Could Happen,50,17
606,Probable,75,18
606,Unlikely,10,19
605,May Happen,35,1
605,Realistic Possibility,50,2
605,Almost Certain,90,3
605,About Even,50,4
605,Likely,75,5
605,Might Happen,20,6
605,Remote Chance,5,7
605,Could Happen,40,8
605,Will Happen,100,9
605,Almost No Chance,4,10
605,Little Chance,10,11
605,Probable,65,12
605,Highly Unlikely,3,13
605,Unlikely,10,14
605,Better than Even,60,15
605,Improbable,30,16
605,Highly Likely,85,17
605,Very Good Chance,75,18
605,Chances are Slight,15,19
604,Probable,80,1
604,Highly Unlikely,5,2
604,Almost Certain,99,3
604,Realistic Possibility,60,4
604,Likely,75,5
604,About Even,50,6
604,May Happen,50,7
604,Will Happen,99,8
604,Might Happen,50,9
604,Chances are Slight,20,10
604,Could Happen,50,11
604,Improbable,10,12
604,Little Chance,5,13
604,Unlikely,1,14
604,Very Good Chance,90,15
604,Almost No Chance,2,16
604,Highly Likely,98,17
604,Remote Chance,2,18
604,Better than Even,60,19
603,Will Happen,100,1
603,Realistic Possibility,40,2
603,Very Good Chance,80,3
603,Almost No Chance,5,4
