objectid,province_territory,project_name,total_project_capacity_mw,turbine_identifier,turbine_number_in_project,turbine_rated_capacity_k_w,rotor_diameter_m,hub_height_m,manufacturer,model,commissioning_date,latitude,longitude,notes
6457,Quebec,Rivière-du-Moulin,350,RDM121,121/175,2000,82,80,Senvion,MM82,2014/2015,48.0067755531705,-71.0367605574721,NA
6458,Quebec,Rivière-du-Moulin,350,RDM122,122/175,2000,82,80,Senvion,MM82,2014/2015,48.0100069024632,-71.0392700140254,NA
6459,Quebec,Rivière-du-Moulin,350,RDM123,123/175,2000,82,80,Senvion,MM82,2014/2015,48.0120748631559,-71.0410227918977,NA
6460,Quebec,Rivière-du-Moulin,350,RDM124,124/175,2000,82,80,Senvion,MM82,2014/2015,48.0135358385086,-71.0450138926917,NA
6461,Quebec,Rivière-du-Moulin,350,RDM125,125/175,2000,82,80,Senvion,MM82,2014/2015,48.0135120229973,-71.0649840808567,NA
6462,Quebec,Rivière-du-Moulin,350,RDM126,126/175,2000,82,80,Senvion,MM82,2014/2015,48.0141652366743,-71.0687272287855,NA
6463,Quebec,Rivière-du-Moulin,350,RDM127,127/175,2000,92,80,Senvion,MM92,2014/2015,48.0075427779567,-71.0746600262264,NA
6464,Quebec,Rivière-du-Moulin,350,RDM128,128/175,2000,92,80,Senvion,MM92,2014/2015,48.0063086598096,-71.0710706687898,NA
6465,Quebec,Rivière-du-Moulin,350,RDM129,129/175,2000,82,80,Senvion,MM82,2014/2015,47.9914179906623,-71.0754623851707,NA
6466,Quebec,Rivière-du-Moulin,350,RDM130,130/175,2000,82,80,Senvion,MM82,2014/2015,47.9936496223875,-71.0772911736794,NA
6467,Quebec,Rivière-du-Moulin,350,RDM131,131/175,2000,82,80,Senvion,MM82,2014/2015,47.9959323662007,-71.0789419240966,NA
6468,Quebec,Rivière-du-Moulin,350,RDM132,132/175,2000,92,80,Senvion,MM92,2014/2015,47.9973504732528,-71.0820754633146,NA
6469,Quebec,Rivière-du-Moulin,350,RDM133,133/175,2000,92,80,Senvion,MM92,2014/2015,47.9917292480577,-71.1074416958342,NA
6470,Quebec,Rivière-du-Moulin,350,RDM134,134/175,2000,82,80,Senvion,MM82,2014/2015,47.9953664333083,-71.101869803979,NA
6471,Quebec,Rivière-du-Moulin,350,RDM135,135/175,2000,82,80,Senvion,MM82,2014/2015,47.9985563556905,-71.0997400417577,NA
6472,Quebec,Rivière-du-Moulin,350,RDM136,136/175,2000,82,80,Senvion,MM82,2014/2015,48.0009918196799,-71.1007688661225,NA
6473,Quebec,Rivière-du-Moulin,350,RDM137,137/175,2000,92,80,Senvion,MM92,2014/2015,48.0046612541205,-71.101637978256,NA
6474,Quebec,Rivière-du-Moulin,350,RDM138,138/175,2000,92,80,Senvion,MM92,2014/2015,47.9987808730907,-71.1070059228368,NA
6475,Quebec,Rivière-du-Moulin,350,RDM139,139/175,2000,92,80,Senvion,MM92,2014/2015,47.9962819059817,-71.1085632647285,NA
6476,Quebec,Rivière-du-Moulin,350,RDM140,140/175,2000,92,80,Senvion,MM92,2014/2015,47.9597371344891,-71.1233854365027,NA
6477,Quebec,Rivière-du-Moulin,350,RDM141,141/175,2000,82,80,Senvion,MM82,2014/2015,47.9627976411211,-71.1174350761325,NA
6478,Quebec,Rivière-du-Moulin,350,RDM142,142/175,2000,92,80,Senvion,MM92,2014/2015,47.9672054830228,-71.1215128424273,NA
6479,Quebec,Rivière-du-Moulin,350,RDM143,143/175,2000,92,80,Senvion,MM92,2014/2015,47.9689055286383,-71.1264085611538,NA
6480,Quebec,Rivière-du-Moulin,350,RDM144,144/175,2000,92,80,Senvion,MM92,2014/2015,47.9683838882951,-71.1383414878041,NA
6481,Quebec,Rivière-du-Moulin,350,RDM145,145/175,2000,92,80,Senvion,MM92,2014/2015,47.9689402242485,-71.1449250503281,NA
6482,Quebec,Rivière-du-Moulin,350,RDM146,146/175,2000,92,80,Senvion,MM92,2014/2015,47.9745794093155,-71.1368996572326,NA
6483,Quebec,Rivière-du-Moulin,350,RDM147,147/175,2000,92,80,Senvion,MM92,2014/2015,47.97576422882,-71.130885582615,NA
6484,Quebec,Rivière-du-Moulin,350,RDM148,148/175,2000,92,80,Senvion,MM92,2014/2015,47.978835368595,-71.1277898956461,NA
6485,Quebec,Rivière-du-Moulin,350,RDM149,149/175,2000,92,80,Senvion,MM92,2014/2015,47.9835828638874,-71.1379596619668,NA
6486,Quebec,Rivière-du-Moulin,350,RDM150,150/175,2000,92,80,Senvion,MM92,2014/2015,47.9849754454255,-71.1472344541614,NA
6487,Quebec,Rivière-du-Moulin,350,RDM151,151/175,2000,82,80,Senvion,MM82,2014/2015,47.9857805249418,-71.1516812276119,NA
6488,Quebec,Rivière-du-Moulin,350,RDM152,152/175,2000,92,80,Senvion,MM92,2014/2015,47.9878690010639,-71.156376248698,NA
6489,Quebec,Rivière-du-Moulin,350,RDM153,153/175,2000,92,80,Senvion,MM92,2014/2015,47.9901081690238,-71.1612887081693,NA
6490,Quebec,Rivière-du-Moulin,350,RDM154,154/175,2000,92,80,Senvion,MM92,2014/2015,47.9923024067095,-71.1740488906685,NA
6491,Quebec,Rivière-du-Moulin,350,RDM155,155/175,2000,92,80,Senvion,MM92,2014/2015,47.9905336981761,-71.1683286656237,NA
6492,Quebec,Rivière-du-Moulin,350,RDM156,156/175,2000,92,80,Senvion,MM92,2014/2015,47.9925885002269,-71.154246861985,NA
6493,Quebec,Rivière-du-Moulin,350,RDM157,157/175,2000,82,80,Senvion,MM82,2014/2015,47.994956697384,-71.1463035077901,NA
6494,Quebec,Rivière-du-Moulin,350,RDM158,158/175,2000,92,80,Senvion,MM92,2014/2015,47.996291510362,-71.1511413939747,NA
6495,Quebec,Rivière-du-Moulin,350,RDM159,159/175,2000,92,80,Senvion,MM92,2014/2015,47.998815448671,-71.1513428384354,NA
6496,Quebec,Rivière-du-Moulin,350,RDM160,160/175,2000,92,80,Senvion,MM92,2014/2015,48.0007648595123,-71.1572772937903,NA
6497,Quebec,Rivière-du-Moulin,350,RDM161,161/175,2000,92,80,Senvion,MM92,2014/2015,48.0025985067841,-71.1538093405241,NA
6498,Quebec,Rivière-du-Moulin,350,RDM162,162/175,2000,82,80,Senvion,MM82,2014/2015,48.0048721824526,-71.1504934693532,NA
6499,Quebec,Rivière-du-Moulin,350,RDM163,163/175,2000,82,80,Senvion,MM82,2014/2015,48.007854281675,-71.1502195597059,NA
6500,Quebec,Rivière-du-Moulin,350,RDM164,164/175,2000,82,80,Senvion,MM82,2014/2015,48.0089087153656,-71.1541459228329,NA
6501,Quebec,Rivière-du-Moulin,350,RDM165,165/175,2000,92,80,Senvion,MM92,2014/2015,48.0398079999999,-71.1155319999999,NA
6502,Quebec,Rivière-du-Moulin,350,RDM166,166/175,2000,92,80,Senvion,MM92,2014/2015,48.036095,-71.1155319999998,NA
6503,Quebec,Rivière-du-Moulin,350,RDM167,167/175,2000,92,80,Senvion,MM92,2014/2015,48.033648,-71.1141159999999,NA
6504,Quebec,Rivière-du-Moulin,350,RDM168,168/175,2000,92,80,Senvion,MM92,2014/2015,48.0320649999999,-71.1102109999999,NA
6505,Quebec,Rivière-du-Moulin,350,RDM169,169/175,2000,92,80,Senvion,MM92,2014/2015,48.029475,-71.1089229999999,NA
6506,Quebec,Rivière-du-Moulin,350,RDM170,170/175,2000,92,80,Senvion,MM92,2014/2015,48.032958,-71.0963059999999,NA
6507,Quebec,Rivière-du-Moulin,350,RDM171,171/175,2000,92,80,Senvion,MM92,2014/2015,48.034944,-71.082273,NA
6508,Quebec,Rivière-du-Moulin,350,RDM172,172/175,2000,92,80,Senvion,MM92,2014/2015,48.037908,-71.085921,NA
6509,Quebec,Rivière-du-Moulin,350,RDM173,173/175,2000,92,80,Senvion,MM92,2014/2015,48.041553,-71.0890059999999,NA
6510,Quebec,Rivière-du-Moulin,350,RDM174,174/175,2000,92,80,Senvion,MM92,2014/2015,48.042214,-71.0802509999999,NA
6511,Quebec,Rivière-du-Moulin,350,RDM175,175/175,2000,82,80,Senvion,MM82,2014/2015,48.040056,-71.077504,NA
6512,Quebec,Témiscouata,75.2,TTA1,1/32,2350,92,85,Enercon,E-92,2014/2015,47.5976038917176,-69.1448076134859,NA
6513,Quebec,Témiscouata,75.2,TTA2,2/32,2350,92,85,Enercon,E-92,2014/2015,47.5998310035172,-69.1454779352465,NA
6514,Quebec,Témiscouata,75.2,TTA3,3/32,2350,92,85,Enercon,E-92,2014/2015,47.6020761698443,-69.1457447873801,NA
6515,Quebec,Témiscouata,75.2,TTA4,4/32,2350,92,85,Enercon,E-92,2014/2015,47.6045251893819,-69.1472516901511,NA
6516,Quebec,Témiscouata,75.2,TTA5,5/32,2350,92,85,Enercon,E-92,2014/2015,47.6053269049507,-69.1557537936287,NA
6517,Quebec,Témiscouata,75.2,TTA6,6/32,2350,92,85,Enercon,E-92,2014/2015,47.6073501209213,-69.1540535486907,NA
6518,Quebec,Témiscouata,75.2,TTA7,7/32,2350,92,85,Enercon,E-92,2014/2015,47.6039916268141,-69.162453478593,NA
6519,Quebec,Témiscouata,75.2,TTA8,8/32,2350,92,85,Enercon,E-92,2014/2015,47.6224907715745,-69.1241068071303,NA
6520,Quebec,Témiscouata,75.2,TTA9,9/32,2350,92,85,Enercon,E-92,2014/2015,47.6256838799639,-69.1213015546043,NA
6521,Quebec,Témiscouata,75.2,TTA10,10/32,2350,92,85,Enercon,E-92,2014/2015,47.6283181167605,-69.1201918170342,NA
6522,Quebec,Témiscouata,75.2,TTA11,11/32,2350,92,85,Enercon,E-92,2014/2015,47.6243521656204,-69.1135076836903,NA
6523,Quebec,Témiscouata,75.2,TTA12,12/32,2350,92,85,Enercon,E-92,2014/2015,47.6262306098896,-69.1118029431639,NA
6524,Quebec,Témiscouata,75.2,TTA13,13/32,2350,92,85,Enercon,E-92,2014/2015,47.6285077170841,-69.1112875129187,NA
6525,Quebec,Témiscouata,75.2,TTA14,14/32,2350,92,85,Enercon,E-92,2014/2015,47.6308568262986,-69.1094288098136,NA
6526,Quebec,Témiscouata,75.2,TTA15,15/32,2350,92,85,Enercon,E-92,2014/2015,47.6331481922088,-69.1108224830691,NA
6527,Quebec,Témiscouata,75.2,TTA16,16/32,2350,92,85,Enercon,E-92,2014/2015,47.642003789072,-69.1131549017842,NA
6528,Quebec,Témiscouata,75.2,TTA17,17/32,2350,92,85,Enercon,E-92,2014/2015,47.6444025138025,-69.112780717033,NA
6529,Quebec,Témiscouata,75.2,TTA18,18/32,2350,92,85,Enercon,E-92,2014/2015,47.6428237751888,-69.1054123464225,NA
6530,Quebec,Témiscouata,75.2,TTA19,19/32,2350,92,85,Enercon,E-92,2014/2015,47.646507505951,-69.108151912901,NA
6531,Quebec,Témiscouata,75.2,TTA20,20/32,2350,92,85,Enercon,E-92,2014/2015,47.6387046119332,-69.1011243333694,NA
6532,Quebec,Témiscouata,75.2,TTA21,21/32,2350,92,85,Enercon,E-92,2014/2015,47.6403469121951,-69.0986209198643,NA
6533,Quebec,Témiscouata,75.2,TTA22,22/32,2350,92,85,Enercon,E-92,2014/2015,47.642994661468,-69.0961492556064,NA
6534,Quebec,Témiscouata,75.2,TTA23,23/32,2350,92,85,Enercon,E-92,2014/2015,47.6454019232945,-69.0990228520501,NA
6535,Quebec,Témiscouata,75.2,TTA24,24/32,2350,92,85,Enercon,E-92,2014/2015,47.6476400936237,-69.0989148113941,NA
6536,Quebec,Témiscouata,75.2,TTA25,25/32,2350,92,85,Enercon,E-92,2014/2015,47.6495270180355,-69.0969294193547,NA
6537,Quebec,Témiscouata,75.2,TTA26,26/32,2350,92,85,Enercon,E-92,2014/2015,47.6530312164263,-69.0975403071723,NA
6538,Quebec,Témiscouata,75.2,TTA27,27/32,2350,92,85,Enercon,E-92,2014/2015,47.650539792592,-69.1042097973548,NA
6539,Quebec,Témiscouata,75.2,TTA28,28/32,2350,92,85,Enercon,E-92,2014/2015,47.6528025600771,-69.1045158371537,NA
6540,Quebec,Témiscouata,75.2,TTA29,29/32,2350,92,85,Enercon,E-92,2014/2015,47.6548781756885,-69.1016720842794,NA
6541,Quebec,Témiscouata,75.2,TTA30,30/32,2350,92,85,Enercon,E-92,2014/2015,47.6576070142409,-69.0988637049112,NA
6542,Quebec,Témiscouata,75.2,TTA31,31/32,2350,92,85,Enercon,E-92,2014/2015,47.6598240366172,-69.0964078692762,NA
6543,Quebec,Témiscouata,75.2,TTA32,32/32,2350,92,85,Enercon,E-92,2014/2015,47.6615608712975,-69.0936253237566,NA
6544,Saskatchewan,Sunbridge,11.22,SBR1,1/17,660,47,65,Vestas,V47,2001,50.0871424215786,-108.41172807433,NA
6545,Saskatchewan,Sunbridge,11.22,SBR2,2/17,660,47,65,Vestas,V47,2001,50.0852264699409,-108.411979365428,NA
6546,Saskatchewan,Sunbridge,11.22,SBR3,3/17,660,47,65,Vestas,V47,2001,50.0880375737522,-108.400109323388,NA
6547,Saskatchewan,Sunbridge,11.22,SBR4,4/17,660,47,65,Vestas,V47,2001,50.076109400455,-108.422567282846,NA
6548,Saskatchewan,Sunbridge,11.22,SBR5,5/17,660,47,65,Vestas,V47,2001,50.0760245215193,-108.41737600714,NA
6549,Saskatchewan,Sunbridge,11.22,SBR6,6/17,660,47,65,Vestas,V47,2001,50.0796552636027,-108.401058250807,NA
6550,Saskatchewan,Sunbridge,11.22,SBR7,7/17,660,47,65,Vestas,V47,2001,50.0714271815691,-108.398704616033,NA
6551,Saskatchewan,Sunbridge,11.22,SBR8,8/17,660,47,65,Vestas,V47,2001,50.0799600140729,-108.382138641702,NA
6552,Saskatchewan,Sunbridge,11.22,SBR9,9/17,660,47,65,Vestas,V47,2001,50.070113180065,-108.420233083196,NA
6553,Saskatchewan,Sunbridge,11.22,SBR10,10/17,660,47,65,Vestas,V47,2001,50.0686649978668,-108.417678380431,NA
6554,Saskatchewan,Sunbridge,11.22,SBR11,11/17,660,47,65,Vestas,V47,2001,50.0665180717688,-108.417828641286,NA
6555,Saskatchewan,Sunbridge,11.22,SBR12,12/17,660,47,65,Vestas,V47,2001,50.0647332813089,-108.417845636145,NA
6556,Saskatchewan,Sunbridge,11.22,SBR13,13/17,660,47,65,Vestas,V47,2001,50.0542084140555,-108.424360069601,NA
6557,Saskatchewan,Sunbridge,11.22,SBR14,14/17,660,47,65,Vestas,V47,2001,50.0517312039009,-108.427349790154,NA
6558,Saskatchewan,Sunbridge,11.22,SBR15,15/17,660,47,65,Vestas,V47,2001,50.0484402928761,-108.427424503123,NA
6559,Saskatchewan,Sunbridge,11.22,SBR16,16/17,660,47,65,Vestas,V47,2001,50.0435311694193,-108.417497599905,NA
6560,Saskatchewan,Sunbridge,11.22,SBR17,17/17,660,47,65,Vestas,V47,2001,50.0408472405052,-108.41794426065,NA
6561,Saskatchewan,Centennial,149.4,CTE1,1/83,1800,80,67,Vestas,V80,2006,50.1749043329463,-107.394783973784,NA
6562,Saskatchewan,Centennial,149.4,CTE2,2/83,1800,80,67,Vestas,V80,2006,50.1733459191861,-107.402478009632,NA
6563,Saskatchewan,Centennial,149.4,CTE3,3/83,1800,80,67,Vestas,V80,2006,50.1713334970665,-107.394144271476,NA
6564,Saskatchewan,Centennial,149.4,CTE4,4/83,1800,80,67,Vestas,V80,2006,50.168133602664,-107.397168068205,NA
6565,Saskatchewan,Centennial,149.4,CTE5,5/83,1800,80,67,Vestas,V80,2006,50.1654095297758,-107.401604073808,NA
6566,Saskatchewan,Centennial,149.4,CTE6,6/83,1800,80,67,Vestas,V80,2006,50.1681133107361,-107.405689780108,NA
6567,Saskatchewan,Centennial,149.4,CTE7,7/83,1800,80,67,Vestas,V80,2006,50.170288244835,-107.412801654608,NA
6568,Saskatchewan,Centennial,149.4,CTE8,8/83,1800,80,67,Vestas,V80,2006,50.1657661525338,-107.410069192602,NA
6569,Saskatchewan,Centennial,149.4,CTE9,9/83,1800,80,67,Vestas,V80,2006,50.1655896885875,-107.417473225591,NA
6570,Saskatchewan,Centennial,149.4,CTE10,10/83,1800,80,67,Vestas,V80,2006,50.1705591913698,-107.420704064867,NA
6571,Saskatchewan,Centennial,149.4,CTE11,11/83,1800,80,67,Vestas,V80,2006,50.1724338123474,-107.428677495136,NA
6572,Saskatchewan,Centennial,149.4,CTE12,12/83,1800,80,67,Vestas,V80,2006,50.1690636711692,-107.42739630489,NA
6573,Saskatchewan,Centennial,149.4,CTE13,13/83,1800,80,67,Vestas,V80,2006,50.1655196994403,-107.424063929009,NA
6574,Saskatchewan,Centennial,149.4,CTE14,14/83,1800,80,67,Vestas,V80,2006,50.1621979478745,-107.428710746948,NA
6575,Saskatchewan,Centennial,149.4,CTE15,15/83,1800,80,67,Vestas,V80,2006,50.1581680660715,-107.428706732834,NA
6576,Saskatchewan,Centennial,149.4,CTE16,16/83,1800,80,67,Vestas,V80,2006,50.1662696016566,-107.435482487178,NA
6577,Saskatchewan,Centennial,149.4,CTE17,17/83,1800,80,67,Vestas,V80,2006,50.1621514900006,-107.435426705125,NA
6578,Saskatchewan,Centennial,149.4,CTE18,18/83,1800,80,67,Vestas,V80,2006,50.1581887258527,-107.435536446049,NA
6579,Saskatchewan,Centennial,149.4,CTE19,19/83,1800,80,67,Vestas,V80,2006,50.1753435956037,-107.434364320349,NA
6580,Saskatchewan,Centennial,149.4,CTE20,20/83,1800,80,67,Vestas,V80,2006,50.1775215593034,-107.439829666122,NA
6581,Saskatchewan,Centennial,149.4,CTE21,21/83,1800,80,67,Vestas,V80,2006,50.1748263283167,-107.442583302825,NA
6582,Saskatchewan,Centennial,149.4,CTE22,22/83,1800,80,67,Vestas,V80,2006,50.1702316913842,-107.443981600577,NA
6583,Saskatchewan,Centennial,149.4,CTE23,23/83,1800,80,67,Vestas,V80,2006,50.1776298867676,-107.448888708339,NA
6584,Saskatchewan,Centennial,149.4,CTE24,24/83,1800,80,67,Vestas,V80,2006,50.1731021677764,-107.449267186942,NA
6585,Saskatchewan,Centennial,149.4,CTE25,25/83,1800,80,67,Vestas,V80,2006,50.1682876770255,-107.450267692671,NA
6586,Saskatchewan,Centennial,149.4,CTE26,26/83,1800,80,67,Vestas,V80,2006,50.1744252885318,-107.455737122708,NA
6587,Saskatchewan,Centennial,149.4,CTE27,27/83,1800,80,67,Vestas,V80,2006,50.1703489073584,-107.458019974367,NA
6588,Saskatchewan,Centennial,149.4,CTE28,28/83,1800,80,67,Vestas,V80,2006,50.1662696087944,-107.458122547614,NA
6589,Saskatchewan,Centennial,149.4,CTE29,29/83,1800,80,67,Vestas,V80,2006,50.1662861621399,-107.444069409928,NA
6590,Saskatchewan,Centennial,149.4,CTE30,30/83,1800,80,67,Vestas,V80,2006,50.1622252418972,-107.444067108771,NA
6591,Saskatchewan,Centennial,149.4,CTE31,31/83,1800,80,67,Vestas,V80,2006,50.1581973760515,-107.444085116048,NA
6592,Saskatchewan,Centennial,149.4,CTE32,32/83,1800,80,67,Vestas,V80,2006,50.1602126078217,-107.450235201674,NA
6593,Saskatchewan,Centennial,149.4,CTE33,33/83,1800,80,67,Vestas,V80,2006,50.1623135790267,-107.458048388575,NA
6594,Saskatchewan,Centennial,149.4,CTE34,34/83,1800,80,67,Vestas,V80,2006,50.1582131849418,-107.458062574376,NA
6595,Saskatchewan,Centennial,149.4,CTE35,35/83,1800,80,67,Vestas,V80,2006,50.1738454190375,-107.466167359928,NA
6596,Saskatchewan,Centennial,149.4,CTE36,36/83,1800,80,67,Vestas,V80,2006,50.1722659144884,-107.475213616198,NA
6597,Saskatchewan,Centennial,149.4,CTE37,37/83,1800,80,67,Vestas,V80,2006,50.1681361628939,-107.466882286947,NA
6598,Saskatchewan,Centennial,149.4,CTE38,38/83,1800,80,67,Vestas,V80,2006,50.1654391419195,-107.473343855902,NA
6599,Saskatchewan,Centennial,149.4,CTE39,39/83,1800,80,67,Vestas,V80,2006,50.1623431582543,-107.469630805429,NA
6600,Saskatchewan,Centennial,149.4,CTE40,40/83,1800,80,67,Vestas,V80,2006,50.1582624064802,-107.469632366723,NA
6601,Saskatchewan,Centennial,149.4,CTE41,41/83,1800,80,67,Vestas,V80,2006,50.1489363512155,-107.442866990937,NA
6602,Saskatchewan,Centennial,149.4,CTE42,42/83,1800,80,67,Vestas,V80,2006,50.1413744535334,-107.442714410772,NA
6603,Saskatchewan,Centennial,149.4,CTE43,43/83,1800,80,67,Vestas,V80,2006,50.137033358848,-107.446321718565,NA
6604,Saskatchewan,Centennial,149.4,CTE44,44/83,1800,80,67,Vestas,V80,2006,50.1370619663189,-107.457440660153,NA
6605,Saskatchewan,Centennial,149.4,CTE45,45/83,1800,80,67,Vestas,V80,2006,50.1461941527538,-107.45720031917,NA
6606,Saskatchewan,Centennial,149.4,CTE46,46/83,1800,80,67,Vestas,V80,2006,50.1486967336341,-107.464903886773,NA
6607,Saskatchewan,Centennial,149.4,CTE47,47/83,1800,80,67,Vestas,V80,2006,50.1511707438772,-107.475053462134,NA
6608,Saskatchewan,Centennial,149.4,CTE48,48/83,1800,80,67,Vestas,V80,2006,50.146233241276,-107.474281494056,NA
6609,Saskatchewan,Centennial,149.4,CTE49,49/83,1800,80,67,Vestas,V80,2006,50.1391735142501,-107.47508905166,NA
6610,Saskatchewan,Centennial,149.4,CTE50,50/83,1800,80,67,Vestas,V80,2006,50.1694547977502,-107.481981362718,NA
6611,Saskatchewan,Centennial,149.4,CTE51,51/83,1800,80,67,Vestas,V80,2006,50.1655489065595,-107.48661126339,NA
6612,Saskatchewan,Centennial,149.4,CTE52,52/83,1800,80,67,Vestas,V80,2006,50.1606552979663,-107.489691316659,NA
6613,Saskatchewan,Centennial,149.4,CTE53,53/83,1800,80,67,Vestas,V80,2006,50.1558916736837,-107.489694849399,NA
6614,Saskatchewan,Centennial,149.4,CTE54,54/83,1800,80,67,Vestas,V80,2006,50.1534044468129,-107.480911014073,NA
6615,Saskatchewan,Centennial,149.4,CTE55,55/83,1800,80,67,Vestas,V80,2006,50.1486608607083,-107.480884798296,NA
6616,Saskatchewan,Centennial,149.4,CTE56,56/83,1800,80,67,Vestas,V80,2006,50.1508108439906,-107.489711850727,NA
6617,Saskatchewan,Centennial,149.4,CTE57,57/83,1800,80,67,Vestas,V80,2006,50.1460156024175,-107.490339933352,NA
6618,Saskatchewan,Centennial,149.4,CTE58,58/83,1800,80,67,Vestas,V80,2006,50.1389390690185,-107.487242179311,NA
6619,Saskatchewan,Centennial,149.4,CTE59,59/83,1800,80,67,Vestas,V80,2006,50.13399174337,-107.487377845095,NA
6620,Saskatchewan,Centennial,149.4,CTE60,60/83,1800,80,67,Vestas,V80,2006,50.1290315195353,-107.48738121537,NA
6621,Saskatchewan,Centennial,149.4,CTE61,61/83,1800,80,67,Vestas,V80,2006,50.1242300716926,-107.487451160013,NA
6622,Saskatchewan,Centennial,149.4,CTE62,62/83,1800,80,67,Vestas,V80,2006,50.1217953693768,-107.482106253215,NA
6623,Saskatchewan,Centennial,149.4,CTE63,63/83,1800,80,67,Vestas,V80,2006,50.1206714509221,-107.47505109011,NA
6624,Saskatchewan,Centennial,149.4,CTE64,64/83,1800,80,67,Vestas,V80,2006,50.1171273330336,-107.482006217362,NA
6625,Saskatchewan,Centennial,149.4,CTE65,65/83,1800,80,67,Vestas,V80,2006,50.1532514504658,-107.497890992606,NA
6626,Saskatchewan,Centennial,149.4,CTE66,66/83,1800,80,67,Vestas,V80,2006,50.1485619201396,-107.497784019039,NA
6627,Saskatchewan,Centennial,149.4,CTE67,67/83,1800,80,67,Vestas,V80,2006,50.1434536495457,-107.497905185858,NA
6628,Saskatchewan,Centennial,149.4,CTE68,68/83,1800,80,67,Vestas,V80,2006,50.1363904658644,-107.498002730683,NA
6629,Saskatchewan,Centennial,149.4,CTE69,69/83,1800,80,67,Vestas,V80,2006,50.1315913381149,-107.497896405897,NA
6630,Saskatchewan,Centennial,149.4,CTE70,70/83,1800,80,67,Vestas,V80,2006,50.1265923175586,-107.497843520829,NA
6631,Saskatchewan,Centennial,149.4,CTE71,71/83,1800,80,67,Vestas,V80,2006,50.13897818581,-107.504971784829,NA
6632,Saskatchewan,Centennial,149.4,CTE72,72/83,1800,80,67,Vestas,V80,2006,50.1287563872589,-107.504982161838,NA
6633,Saskatchewan,Centennial,149.4,CTE73,73/83,1800,80,67,Vestas,V80,2006,50.1655688271559,-107.515855179909,NA
6634,Saskatchewan,Centennial,149.4,CTE74,74/83,1800,80,67,Vestas,V80,2006,50.1605702970307,-107.515854787963,NA
6635,Saskatchewan,Centennial,149.4,CTE75,75/83,1800,80,67,Vestas,V80,2006,50.1559137942389,-107.515874160355,NA
6636,Saskatchewan,Centennial,149.4,CTE76,76/83,1800,80,67,Vestas,V80,2006,50.1508416940583,-107.515855537949,NA
6637,Saskatchewan,Centennial,149.4,CTE77,77/83,1800,80,67,Vestas,V80,2006,50.1461937286942,-107.516016151146,NA
6638,Saskatchewan,Centennial,149.4,CTE78,78/83,1800,80,67,Vestas,V80,2006,50.1631848250497,-107.525968761945,NA
6639,Saskatchewan,Centennial,149.4,CTE79,79/83,1800,80,67,Vestas,V80,2006,50.1581829208527,-107.525914395673,NA
6640,Saskatchewan,Centennial,149.4,CTE80,80/83,1800,80,67,Vestas,V80,2006,50.1535913814201,-107.525883417776,NA
6641,Saskatchewan,Centennial,149.4,CTE81,81/83,1800,80,67,Vestas,V80,2006,50.1614269724961,-107.420766612046,NA
6642,Saskatchewan,Centennial,149.4,CTE82,82/83,1800,80,67,Vestas,V80,2006,50.1581210625513,-107.419177889933,NA
6643,Saskatchewan,Centennial,149.4,CTE83,83/83,1800,80,67,Vestas,V80,2006,50.1680932649462,-107.525910289705,NA
6644,Saskatchewan,Red Lily,26.4,RLY1,1/16,1650,82,80,Vestas,V82,2011,50.2124982817541,-101.789748142273,NA
6645,Saskatchewan,Red Lily,26.4,RLY2,2/16,1650,82,80,Vestas,V82,2011,50.2240054665384,-101.777145529803,NA
6646,Saskatchewan,Red Lily,26.4,RLY3,3/16,1650,82,80,Vestas,V82,2011,50.2042983025704,-101.752103237758,NA
6647,Saskatchewan,Red Lily,26.4,RLY4,4/16,1650,82,80,Vestas,V82,2011,50.1917854071777,-101.742257121657,NA
6648,Saskatchewan,Red Lily,26.4,RLY5,5/16,1650,82,80,Vestas,V82,2011,50.1822141492905,-101.726745830383,NA
