
DV_DEVICE_NUMBER,Device Status,DV_DEVICE_STATUS_DESCRIPTION,BIN,TAX_BLOCK,TAX_LOT,HOUSE_NUMBER,STREET_NAME,ZIP_CODE,Borough,Device Type,DV_LASTPER_INSP_DATE,DV_LASTPER_INSP_DISP,DV_APPROVAL_DATE,DV_MANUFACTURER,DV_TRAVEL_DISTANCE,DV_SPEED_FPM,DV_CAPACITY_LBS,DV_CAR_BUFFER_TYPE,DV_GOVERNOR_TYPE,DV_MACHINE_TYPE,DV_SAFETY_TYPE,DV_MODE_OPERATION,DV_STATUS_DATE,DV_FLOOR_FROM,DV_FLOOR_TO,,LATITUDE,LONGITUDE
3F2066,A,ACTIVE,3331745,142,1,315,JAY ST,112010000,Brooklyn,Freight (F),20150226,NV,,OTIS,0055',55,4000,S,C,OG,I,,19880711,BMT,5,,40.69466521501559,-73.9866788321766
3F2095,A,ACTIVE,3343740,1924,14,251,CLASSON AVE,112050000,Brooklyn,Freight (F),20131230,DF,19970328,,,,,,,,,,20080613,,,,40.692068053561314,-73.96023277722267
3F2099,A,ACTIVE,3062019,2323,57,281,NORTH 7TH ST,112110000,Brooklyn,Freight (F),20150121,DF,,,,,5000,,,OD,,P,19880831,1,3,,40.71528062364089,-73.95317391136251
3F2104,A,ACTIVE,3010453,706,20,116,39 STREET,112320000,Brooklyn,Freight (F),20150723,DF,,BUILDING CLOSED,35,50,2000,S,C,BD,I,C,19911017,B,3,,40.65592830203111,-74.01249170491478
3F2125,A,ACTIVE,3023316,1032,25,126,13 STREET,11215,Brooklyn,Freight (F),20150706,DF,,,,,2500,,,OG,,,19881206,B,3,,40.66925197892459,-73.99396558247109
3F2128,D,DISMANTLED,3324308,198,12,318,DEAN STREET,0,Brooklyn,Freight (F),20150404,NV,19870902,,,,,,,,,,19970129,,,,40.6837100770063,-73.98122579160027
3F2138,A,ACTIVE,3054189,1882,1,356,FLUSHING AVENUE,11205,Brooklyn,Freight (F),20150513,DF,,HOLLISTER WHITNEY,"44'3""",50,6000,S,,OG,I,A,19890420,"B,1",3,,40.69807920914149,-73.9605609757401
3F2144,A,ACTIVE,3065441,2602,24,203,MESEROLE AVENUE,11222,Brooklyn,Freight (F),20150130,NV,,,,,,,,,,,19890411,,,,40.72896929459491,-73.94807698374838
3F2163,A,ACTIVE,3070662,3003,12,54,KNICKERBOCKER AVENUE,11237,Brooklyn,Freight (F),20150216,DF,,OTIS,,40,3000,,C,OG,I,C,19880711,1,4,,40.70624195450699,-73.93102013967285
3F2169,A,ACTIVE,3070445,2922,37,879,GRAND STREET,11211,Brooklyn,Freight (F),20150211,NV,,,,,800,,,BD,,C,19881031,B,3,,40.71262800845457,-73.93894923065625
3F2173,A,ACTIVE,3335212,2029,9,21,NORTH OXFORD STREET,0,Brooklyn,Freight (F),20150507,DF,,,,,3000,,,OH,,A,19890321,B,3,,40.69725714732468,-73.97532927645477
3F2177,D,DISMANTLED,3052565,1837,2,1217,BEDFORD AVE,112160000,Brooklyn,Freight (F),20120518,NV,19980810,SEABERG,,50,5000,,C,OG,I,H,19980819,1,4,,40.68164628065433,-73.95325882177563
3F2185,D,DISMANTLED,3000753,179,7503,28,3 AVE,112170000,Brooklyn,Freight (F),20150401,NV,20020621,OTIS,,50,2000,S,C,OG,I,C,20020705,1,B,,40.68574112568984,-73.98072763579613
3F2196,A,ACTIVE,3071917,3154,18,134,NOLL STREET,112060000,Brooklyn,Freight (F),20150522,NV,19981016,,,,4000,,,OG,,A,19880826,1,4,,40.702632613739866,-73.9310635468927
3F2206,A,ACTIVE,3058297,2072,34,162,CARLTON AVENUE,11205,Brooklyn,Freight (F),20140423,PI,,,,,,,,OG,,,19890728,B,3,,40.69272228208082,-73.97306274361208
3F2221,A,ACTIVE,3028015,1142,12,964,DEAN STREET,11238,Brooklyn,Freight (F),20150729,NV,,,,,4000,,,OG,,,19880810,,,,40.6778768656802,-73.95820787502574
3F2225,D,DISMANTLED,3059801,2159,1,473,KENT AVENUE,112110000,Brooklyn,Freight (F),20150211,DF,20150831,,,,3000,,,OG,,,20150904,,,,40.70739452635783,-73.96806853789982
3F2229,A,ACTIVE,3010640,716,27,152,41 STREET,112320000,Brooklyn,Freight (F),20140710,DF,,,,,4000,,,OH,,A,19881214,1,2,,40.6544406124733,-74.01265720985587
3F2233,A,ACTIVE,3071847,3148,17,114,FORREST STREET,11206,Brooklyn,Freight (F),20140529,DF,,,,,3000,,,,,,19880825,6,,,40.70292683362813,-73.93195407567569
3F2236,J,NO JURIST,3080412,3466,22,20,FURMAN STREET,112010000,Brooklyn,Freight (F),19920304,NV,,AUTHORITY,,,,,,,,,19961011,,,,40.68194196977217,-73.90687055252789
3F2237,J,NO JURIST,3080412,3466,22,20,FURMAN STREET,112010000,Brooklyn,Freight (F),19920602,NV,,AUTHORITY,,,4000,,,OD,,,19961011,1,8,,40.68194196977217,-73.90687055252789
3F2238,J,NO JURIST,3080412,3466,22,20,FURMAN STREET,112010000,Brooklyn,Freight (F),19920602,NV,,AUTHORITY,,,4000,,,OD,,,19961011,1,8,,40.68194196977217,-73.90687055252789
3F2239,J,NO JURIST,3080412,3466,22,20,FURMAN STREET,112010000,Brooklyn,Freight (F),19920602,NV,,AUTHORITY,,,4000,,,OD,,,19961011,1,8,,40.68194196977217,-73.90687055252789
3F2240,J,NO JURIST,3080412,3466,22,20,FURMAN STREET,112010000,Brooklyn,Freight (F),19920602,NV,,AUTHORITY,,,4000,,,OD,,,19961011,1,8,,40.68194196977217,-73.90687055252789
3F2241,J,NO JURIST,3080412,3466,22,20,FURMAN STREET,112010000,Brooklyn,Freight (F),19920602,NV,,AUTHORITY,,,4000,,,OD,,,19961011,1,6,,40.68194196977217,-73.90687055252789
3F2242,J,NO JURIST,3080412,3466,22,20,FURMAN STREET,112010000,Brooklyn,Freight (F),19920602,NV,,AUTHORITY,,,4000,,,OD,,,19961011,1,6,,40.68194196977217,-73.90687055252789
3F2243,J,NO JURIST,3080412,3466,22,20,FURMAN STREET,112010000,Brooklyn,Freight (F),19920602,NV,,AUTHORITY,,,4000,,,OD,,,19961011,1,6,,40.68194196977217,-73.90687055252789
3F2244,J,NO JURIST,3080412,3466,22,20,FURMAN STREET,112010000,Brooklyn,Freight (F),19920602,NV,,AUTHORITY,,,4000,,,OD,,,19961011,1,6,,40.68194196977217,-73.90687055252789
3F2245,J,NO JURIST,3080412,3466,22,20,FURMAN STREET,112010000,Brooklyn,Freight (F),19920304,NV,,AUTHORITY,,,,,,,,,19961011,,,,40.68194196977217,-73.90687055252789
3F2247,J,NO JURIST,3080412,3466,22,20,FURMAN STREET,112010000,Brooklyn,Freight (F),19920304,NV,,AUTHORITY,,,,,,,,,19961011,,,,40.68194196977217,-73.90687055252789
3F2248,J,NO JURIST,3080412,3466,22,20,FURMAN STREET,112010000,Brooklyn,Freight (F),19920304,NV,,AUTHORITY,,,,,,,,,19961011,,,,40.68194196977217,-73.90687055252789
3F2249,J,NO JURIST,3080412,3466,22,20,FURMAN STREET,112010000,Brooklyn,Freight (F),19920304,NV,,AUTHORITY,,,,,,,,,19961011,,,,40.68194196977217,-73.90687055252789
3F2250,J,NO JURIST,3080412,3466,22,20,FURMAN STREET,112010000,Brooklyn,Freight (F),19920304,NV,,AUTHORITY,,,,,,,,,19961011,,,,40.68194196977217,-73.90687055252789
3F2251,A,ACTIVE,3011086,736,13,222,44 STREET,112320000,Brooklyn,Freight (F),20150716,NV,,,,,4000,,,OG,,,19881214,1,4,,40.65181932419101,-74.01285132032143
3F2256,A,ACTIVE,3336793,632,4,89,19 ST,112320000,Brooklyn,Freight (F),20150710,NV,,,,,4000,,,OD,,A,19881129,1,6,,40.66612855583114,-73.99761013651485
3F2259,A,ACTIVE,3337961,1615,35,324,VAN BUREN STREET,0,Brooklyn,Freight (F),20140505,NV,,,,,2500,,,OG,,C,19880825,1,3,,40.69087034719864,-73.93415519698495
3F2271,A,ACTIVE,3072788,3200,1,41,WYCKOFF AVENUE,112370000,Brooklyn,Freight (F),20140529,DF,,,,,4000,,,OG,,,19890310,B,4,,40.70606300331115,-73.92159941207782
3F2272,A,ACTIVE,3323454,3167,26,1182,FLUSHING AVE,0,Brooklyn,Freight (F),20150526,NV,,,,,8000,,,,,,19881129,B,3,,40.70665779177721,-73.9244697361686
3F2283,A,ACTIVE,3054173,1880,1,367,PARK AVENUE,11205,Brooklyn,Freight (F),20140414,DF,,,,,4000,,,BG,,C,19880728,B,4,,40.69630398629756,-73.96248055215547
3F2291,A,ACTIVE,3009599,653,76,770,THIRD AVE,112320000,Brooklyn,Freight (F),20150715,DF,,WESTINGHOUSE,,125,6000,,C,OH,I,P,19880711,B,2,,40.66150362575387,-74.0008434227493
3F2294,A,ACTIVE,3001476,202,12,46,FULTON STREET,11201,Brooklyn,Freight (F),20140317,DF,,DOB SURVEY,,,1500,,,OH,,P,20130624,B,5,,40.702139793643774,-73.99334227588741
3F2299,A,ACTIVE,3000135,53,9,126,FRONT STREET,11201,Brooklyn,Freight (F),20140220,DF,19970708,,,,3000,,,BD,,P,19890126,B,7,,40.702235366339316,-73.9874274866813
3F2316,A,ACTIVE,3330600,1053,1,603,5 AVE,112150000,Brooklyn,Freight (F),20150729,DF,,,,,1500,,,OG,,A,19940810,1,4,,40.66414643122167,-73.99017409610084
3F2318,A,ACTIVE,3059801,2159,1,473,KENT AVENUE,112110000,Brooklyn,Freight (F),20150211,DF,,,,,6000,,,OG,,,19890310,,,,40.70739452635783,-73.96806853789982
3F2319,A,ACTIVE,3059801,2159,1,485,KENT AVE,112110000,Brooklyn,Freight (F),20150111,NV,,,,,4000,,,OG,,,19890309,,,,40.70739452635783,-73.96806853789982
3F2330,A,ACTIVE,3335747,2364,1,241,WYTHE AVENUE,0,Brooklyn,Freight (F),20150204,DF,,,,,3000,,,OG,,,19880804,..B,3,,40.71633826993534,-73.96325206642716
3F2332,A,ACTIVE,3070753,3015,1,1099,FLUSHING AVENUE,11237,Brooklyn,Freight (F),20150210,DF,,,,,,,,,,,19881115,,,,40.70529039287695,-73.92796260930935
3F2333,A,ACTIVE,3330054,2517,2,425,GREENPOINT AVENUE,0,Brooklyn,Freight (F),20150126,NV,19980413,,,,,,,,,,19980422,,,,40.733286795568624,-73.94231123731863
3F2339,A,ACTIVE,3825048,6666,13,928,QUENTIN ROAD,112230000,Brooklyn,Freight (F),20131011,DF,,,,,,,,,,,19890525,,,,40.6075076283943,-73.96276815179047
3F2340,D,DISMANTLED,3063665,2471,8,103,BROADWAY,11211,Brooklyn,Freight (F),20140130,NV,,,,,,,,,,,19860222,,,,40.71062690307765,-73.9647954157485
3F2342,A,ACTIVE,3063453,2446,51,185,BROADWAY,11211,Brooklyn,Freight (F),20150122,NV,,,,,2000,,,OG,,C,19881013,B,4,,40.710044084061735,-73.96187766399237
3F2348,A,ACTIVE,3071772,3135,16,28,LOCUST STREET,112060000,Brooklyn,Freight (F),20150527,DF,,,,,4000,,,OG,,,19880810,1,3,,40.699218903507976,-73.93722321993421
3F2349,A,ACTIVE,3329776,1883,1,413,PARK AVENUE,0,Brooklyn,Freight (F),20140523,NV,,,,,,,,,,,19880728,,,,40.696594176036044,-73.96023007753516
3F2359,A,ACTIVE,3347387,5666,20,5302,FT HAMILTON PARKWAY,11219,Brooklyn,Freight (F),20130828,DF,,,,,2000,,,BD,,,19890302,,,,40.636784097471356,-74.00182313598518
3F2362,A,ACTIVE,3024700,1066,24,906,UNION STREET,11215,Brooklyn,Freight (F),20150715,NV,19930330,,35,75,6000,S,C,OG,I,C,20080812,1,3,,40.67272627669006,-73.97165406360746
3F2366,A,ACTIVE,3061297,2241,64,79,LORIMER STREET,11206,Brooklyn,Freight (F),20140108,DF,,,,,4000,,,,,A,19890119,..B,6,,40.7019514820243,-73.95179474889966
3F2371,A,ACTIVE,3125035,5349,1,3601,14 AVENUE,112180000,Brooklyn,Freight (F),20141021,DF,,,75,60,8000,S,C,OG,I,C,19880826,B,6,,40.64044702520983,-73.98220723370801
3F2372,A,ACTIVE,3125035,5349,1,3601,14 AVENUE,112180000,Brooklyn,Freight (F),20141021,NV,,,75,60,8000,S,C,OG,I,C,19880826,B,6,,40.64044702520983,-73.98220723370801
3F2373,A,ACTIVE,3125035,5349,1,3601,14 AVENUE,112180000,Brooklyn,Freight (F),20141021,DF,,,,,8000,,,OG,,S,19880826,B,6,,40.64044702520983,-73.98220723370801
3F2374,A,ACTIVE,3125035,5349,1,3601,14 AVENUE,112180000,Brooklyn,Freight (F),20141021,DF,,,70,75,8000,S,C,OG,I,A,19880826,B,6,,40.64044702520983,-73.98220723370801
3F2375,A,ACTIVE,3125035,5349,1,3601,14 AVENUE,112180000,Brooklyn,Freight (F),20141021,DF,,,,,8000,,,OG,,S,19880826,B,6,,40.64044702520983,-73.98220723370801
3F2376,A,ACTIVE,3125035,5349,1,3601,14 AVENUE,112180000,Brooklyn,Freight (F),20141021,DF,,,,,8000,,,OG,,S,19880826,B,6,,40.64044702520983,-73.98220723370801
3F2390,A,ACTIVE,3072424,3178,6,458,JEFFERSON STREET,112370000,Brooklyn,Freight (F),20150527,NV,20010123,,,,2500,,,OG,,P,20010201,4,P,,40.708113747306115,-73.92219574426846
3F2392,A,ACTIVE,3008330,520,26,700,HICKS STREET,11231,Brooklyn,Freight (F),20150706,DF,,DOB SURVEY,,50,2500,,C,OG,I,S,20130624,2,,,40.678337254634826,-74.0045174165056
3F2394,A,ACTIVE,3008003,465,17,75,4 STREET,112310000,Brooklyn,Freight (F),20140616,DF,,DOB SURVEY,,,3000,,,OG,,,20130624,1,5,,40.677252953060524,-73.99313926269346
3F2403,A,ACTIVE,3038027,1412,35,1530,CARROLL ST,112130000,Brooklyn,Freight (F),20140826,DF,,OTIS,,25,2000,,,A,,P,19880711,1,,,40.66599344349952,-73.93725449023826
3F2404,A,ACTIVE,3072981,3210,51,349,SUYDAM ST,112370000,Brooklyn,Freight (F),20150529,DF,,,50,100,3000,,C,OG,I,C,19880826,"B,1",4,,40.704408070433814,-73.92183579336866
3F2413,A,ACTIVE,3336460,515,75,116,IMLAY STREET,112310000,Brooklyn,Freight (F),20030731,DF,,,,,7000,,,OD,,,19890302,1,6,,40.681089906180915,-74.01011683476705
3F2414,A,ACTIVE,3336460,515,75,116,IMLAY STREET,112310000,Brooklyn,Freight (F),20030731,DF,,,,,7000,,,OD,,C,19890302,1,6,,40.681089906180915,-74.01011683476705
3F2427,A,ACTIVE,3035549,1335,11,1674,ATLANTIC AVENUE,112130000,Brooklyn,Freight (F),20120508,DF,,,,100,6000,S,,OG,I,C,20090610,B,4,,40.67721837422198,-73.93508079673876
3F2432,A,ACTIVE,3029734,1197,1,507,FLATBUSH AVENUE,11225,Brooklyn,Freight (F),20110412,DF,,,,,5000,,,OG,,,19880813,,,,40.6619526974434,-73.96113741196064
3F2435,A,ACTIVE,3329425,37,1,40,WASHINGTON STREET,0,Brooklyn,Freight (F),20150212,DF,20020514,,,,8000,,,OG,,,20020522,B,10,,40.702891631108585,-73.9901575655304
3F2445,A,ACTIVE,3002988,286,38,185,PACIFIC STREET,11201,Brooklyn,Freight (F),20150619,NV,,WATSON,,50,10000,,C,OG,C,A,19880711,B,4,,40.689373866104646,-73.99313080378396
3F2446,A,ACTIVE,3010271,692,50,359,36 STREET,112320000,Brooklyn,Freight (F),20150727,NV,,,40,100,,S,C,OG,I,A,19881214,BAS,3,,40.654861157256036,-74.00487262401707
3F2447,A,ACTIVE,3010456,707,7,3905,SECOND AVE,112320000,Brooklyn,Freight (F),20150720,DF,,,"34'6""",50,2500,S,C,OG,I,C,19881031,B,3,,40.65492940513645,-74.01045164506765
3F2448,A,ACTIVE,3337138,717,30,264,41 STREET,0,Brooklyn,Freight (F),20150722,DF,,,,,,,,,,,19881214,,,,40.65304100579803,-74.01033602399575
3F2449,A,ACTIVE,3013462,797,3,5113,2 AVE,112320000,Brooklyn,Freight (F),20150721,NV,20061130,OTIS,,75,2500,S,C,OG,I,C,20080327,B,3,,40.648047362071665,-74.01761100729546
3F2450,A,ACTIVE,3027605,1128,4,662,PACIFIC STREET,11217,Brooklyn,Freight (F),20131113,VF,,,,,1500,,,OG,,A,19880727,1,3,,40.681949215014804,-73.97374853026994
3F2456,A,ACTIVE,3331269,651,16,200,24 STREET,0,Brooklyn,Freight (F),20050510,NV,,,,,800,,,O,,P,19880711,3,,,40.661660076381565,-73.99894031252194
3F2461,A,ACTIVE,3338319,2909,101,330,MORGAN AVENUE,0,Brooklyn,Freight (F),20150210,DF,,OTIS,,40,3000,,C,OG,I,D,19880711,1,3,,40.71568098781144,-73.93539324233743
3F2465,A,ACTIVE,3123385,5300,45,3720,14TH AVE,112180000,Brooklyn,Freight (F),20150925,DF,,,,,5000,,,OG,,A,19880826,B,4,,40.64029901972826,-73.98364135688378
3F2467,A,ACTIVE,3054204,1885,26,394,FLUSHING AVENUE,0,Brooklyn,Freight (F),20150514,DF,,,,,,,,OG,,,19880728,,,,40.698235273591436,-73.95944651912795
3F2474,A,ACTIVE,3325804,3047,15,314,SCHOLES STREET,0,Brooklyn,Freight (F),20150212,NV,,,20,75,4000,S,C,OG,I,A,19890321,"B,1",2,,40.70919229345921,-73.93525886025631
3F2475,A,ACTIVE,3325804,3047,15,314,SCHOLES STREET,0,Brooklyn,Freight (F),20150212,DF,20090707,,20,100,6000,S,C,OG,I,C,20090714,1,3,,40.70919229345921,-73.93525886025631
3F2477,A,ACTIVE,3330648,1142,40,931,BERGEN STREET,0,Brooklyn,Freight (F),20150729,DF,,,,,,,,,,,19880810,,,,40.677242184106056,-73.95648497675275
3F2489,A,ACTIVE,3039669,1481,56,841,MADISON STREET,11221,Brooklyn,Freight (F),20140430,NV,,,,,,,,,,,19980612,,,,40.68818143023078,-73.92247501487428
3F2495,A,ACTIVE,3054207,1884,68,60,FRANKLIN AVENUE,11205,Brooklyn,Freight (F),20150513,DF,,,,,3000,,,BD,,C,19880728,B,2,,40.69730460190381,-73.95889532031566
3F2497,A,ACTIVE,3398437,1921,1,174,STEUBEN STREET,112050000,Brooklyn,Freight (F),20150424,DF,,DOB SURVEY,,,4000,,,OG,,,20130417,B,4,,40.69131417038384,-73.96301704538529
3F2505,A,ACTIVE,3029667,1183,26,186,EASTERN PKWAY,112380000,Brooklyn,Freight (F),20120504,DF,20030910,,,,11250,,,OG,,A,19940610,B,7,,40.67055294191894,-73.96375673899945
3F2507,A,ACTIVE,3330672,1192,46,960,FRANKLIN AVENUE,0,Brooklyn,Freight (F),20150821,NV,,,,,4000,,,BD,,,19880810,B,4,,40.66574843396161,-73.96028091014988
3F2508,A,ACTIVE,3039259,1460,82,1712,EASTERN PARKWAY,112330000,Brooklyn,Freight (F),20131028,DF,,,,,6000,,,OG,,A,19881021,B,2,,40.672610695874,-73.91157004696699
3F2519,D,DISMANTLED,3000055,32,55,255,WATER STREET,112010000,Brooklyn,Freight (F),20150217,NV,20140618,DOB SURVEY,,,,,,,,,20140703,,,,40.70319835171706,-73.98398658473423
3F2520,A,ACTIVE,3000055,32,56,247,WATER STREET,11201,Brooklyn,Freight (F),20131224,PI,,ABSEE,55',100,2500,,C,O,I,C,19880711,1,5,,40.70319835171706,-73.98398658473423
3F2524,A,ACTIVE,3064140,2522,12,104,GREEN STREET,11222,Brooklyn,Freight (F),20140204,DF,,BURWAK,,25,1500,,,O,I,P,19880711,2,,,40.73328785678085,-73.95734683186328
3F2530,A,ACTIVE,3092688,4145,42,3310,FULTON STREET,11208,Brooklyn,Freight (F),20150608,DF,,,,,2500,,,OG,,A,19881123,B,2,,40.68313393419396,-73.87317509111965
3F2541,A,ACTIVE,3329404,20,29,209,PLYMOUTH STREET,112010000,Brooklyn,Freight (F),20110920,DF,,,,,1500,,,OG,,C,19880928,1,6,,40.703898419249015,-73.98512251540565
3F2543,D,DISMANTLED,3000038,31,25,216,PLYMOUTH STREET,11201,Brooklyn,Freight (F),20140218,NV,19930505,,,,2000,,,OG,,,19930804,B,5,,40.70352238271452,-73.985093746185
3F2553,A,ACTIVE,3054136,1874,36,50,WASHINGTON AVENUE,11205,Brooklyn,Freight (F),20150415,DF,,,,,1200,,,BG,,A,19880728,B,4,,40.69723886861536,-73.96797963802305
3F2554,D,DISMANTLED,3054138,1874,41,60,WASHINGTON AVE,112050000,Brooklyn,Freight (F),20150415,NV,19860213,,,,,,,,,,19910903,,,,40.69690673370968,-73.96791488441056
3F2560,A,ACTIVE,3054133,1874,20,11,WAVERLY AVENUE,11205,Brooklyn,Freight (F),20150416,DF,,,,,4000,,,,,,19880728,1,4,,40.6973130850272,-73.9683690835244
3F2561,D,DISMANTLED,3054134,1874,34,46,WASHINGTON AVENUE,11205,Brooklyn,Freight (F),20150415,NV,20041222,,,,1500,,,,,,20041230,B,2,,40.69735415585376,-73.96800482681695
3F2563,A,ACTIVE,3000092,41,7,57,JAY ST,112010000,Brooklyn,Freight (F),20150217,DF,,,,,1000,,,OG,,P,19881115,B,6,,40.702970841900814,-73.9863597905952
3F2598,A,ACTIVE,3330642,1137,41,646,DEAN STREET,11238,Brooklyn,Freight (F),20150806,DF,,,,,3000,,,OG,,A,19880727,B,4,,40.680021239148424,-73.9691344133574
3F2603,A,ACTIVE,3048544,1747,67,835,MYRTLE AVE,112060000,Brooklyn,Freight (F),20100511,DF,,,,,2000,,,OG,,C,19880813,1,3,,40.69587854567407,-73.94831191568888
3F2605,A,ACTIVE,3337814,1098,7509,432,12TH ST,112150000,Brooklyn,Freight (F),20150709,DF,,,40,60,2500,,C,OG,,A,19880711,1,4,,40.66438977470647,-73.98230177388972
3F2608,A,ACTIVE,3337814,1098,7509,432,12TH ST,112150000,Brooklyn,Freight (F),20150709,DF,,OTIS,40,60,2500,,C,OG,I,C,19880711,1,4,,40.66438977470647,-73.98230177388972
3F2610,A,ACTIVE,3336113,426,41,573,SACKETT STREET,0,Brooklyn,Freight (F),20140619,DF,,,,,2000,,,OG,,,19890321,1,3,,40.679316292743074,-73.98533350342508
3F2614,A,ACTIVE,3332462,2049,8,319,GOLD STREET,112010000,Brooklyn,Freight (F),20150506,DF,,,,,6000,,,OG,,,19900315,B,7,,40.6945768973686,-73.98299696176497
3F2615,D,DISMANTLED,3332462,2049,8,319,GOLD STREET,112010000,Brooklyn,Freight (F),20140424,NV,19630214,SEABERG,,,6000,,C,T,I,C,19920331,7,8,,40.6945768973686,-73.98299696176497
3F2616,A,ACTIVE,3008215,492,20,610,SMITH ST,112310000,Brooklyn,Freight (F),20150702,DF,19980415,,,50,1000,,,OH,,A,20001010,1,4,,40.67008654711087,-74.00070654757111
3F2624,A,ACTIVE,3054124,1873,1,235,PARK AVENUE,11205,Brooklyn,Freight (F),20150416,DF,,,,,2000,,,OG,,A,19890327,1,3,,40.6963141400593,-73.96892131414218
3F2630,A,ACTIVE,3335871,42,1,53,BRIDGE STREET,0,Brooklyn,Freight (F),20150216,DF,20010328,,,,3500,,,OG,,A,20010405,SB,8,,40.702690637341775,-73.98447720396864
3F2636,A,ACTIVE,3083242,3666,31,2553,ATLANTIC AVENUE,112070000,Brooklyn,Freight (F),20150529,DF,,,,,2500,,,,,,19881118,..L,4,,40.67585379775807,-73.90001845658178
3F2637,A,ACTIVE,3335371,2239,1,137,WALLABOUT STREET,0,Brooklyn,Freight (F),20091210,DF,,,,,,,,,,,19890912,,,,40.70013031211845,-73.95514646667343
3F2642,A,ACTIVE,3071316,3075,1,94,BOGART STREET,112060000,Brooklyn,Freight (F),20150212,DF,,,,,2000,,,,,,19881115,1,2,,40.70701193808045,-73.93348280946363
3F2647,A,ACTIVE,3071582,3118,1,222,VARET STREET,112060000,Brooklyn,Freight (F),20140220,NV,,,,,,,,OG,,,19890530,,,,40.70377366738806,-73.93444541142101
3F2651,A,ACTIVE,3070752,3014,14,1087,FLUSHING AVENUE,112370000,Brooklyn,Freight (F),20150210,DF,20070206,,52,60,4000,S,C,OG,I,C,20070504,B,4,,40.70515622557036,-73.92848573045997
3F2652,A,ACTIVE,3325979,3110,25,257,VARET STREET,0,Brooklyn,Freight (F),20150218,DF,,,,,,,,,,,19890309,,,,40.70436334327295,-73.93366218001981
3F2672,A,ACTIVE,3332273,2489,1,388,MCGUINNESS BOULEVARD,0,Brooklyn,Freight (F),20140130,DF,,,,,3000,,,OG,,,19880727,1,3,,40.73638456771608,-73.95197190942444
3F2680,A,ACTIVE,3336586,564,1,43,FERRIS STREET,0,Brooklyn,Freight (F),20070926,DF,,KOPPLE ELEV CO,,50,4000,,C,WT,I,C,19880711,B,3,,40.679239391624925,-74.01503422325638
3F2688,D,DISMANTLED,3039144,1455,67,1725,ST MARKS AVE,112330000,Brooklyn,Freight (F),20131028,NV,19981013,,,,,,,OG,,,19981021,1,3,,40.673270679355205,-73.90962967731281
3F2689,D,DISMANTLED,3825425,612,150,261,RICHARDS STREET,112310000,Brooklyn,Freight (F),20150702,NV,,,,,3000,,,,,,19940215,B,3,,40.67282756709386,-74.01527070678212
3F2692,D,DISMANTLED,3008771,591,1,537,COLUMBIA STREET,11231,Brooklyn,Freight (F),20150708,NV,,,,,,,,,,,19861009,,,,40.67339651540334,-74.00733259736573
3F2694,A,ACTIVE,3000441,156,12,408,FULTON ST,112010000,Brooklyn,Freight (F),20150322,NV,20111003,,"75'3""",100,3500,S,C,OG,I,A,20111011,B,4,,40.69074840166222,-73.98643801594218
3F2704,D,DISMANTLED,3002549,265,43,50,COURT ST,112010000,Brooklyn,Freight (F),20150414,NV,19890207,,,25,2000,S,,,I,C,19890207,B,1,,40.69245064172661,-73.99147170670572
3F2713,J,NO JURIST,3071190,3056,32,285,JOHNSON AVENUE,11206,Brooklyn,Freight (F),20020322,,,MTA/LIRR,,,2500,,,O,,A,20040802,1,,,40.70771664288128,-73.93712143858731
3F2714,D,DISMANTLED,3069252,2776,25,291,GRAHAM AVENUE,11211,Brooklyn,Freight (F),20140219,NV,20040910,,,,2500,,,BD,,A,20050510,B,2,,40.7125292067715,-73.94438526714734
3F2717,A,ACTIVE,3028313,1156,61,529,ST MARKS AVENUE,0,Brooklyn,Freight (F),20140730,DF,,,,,,,,,,,19890420,,,,40.67612773345066,-73.95629463034781
3F2718,A,ACTIVE,3072429,3178,30,449,TROUTMAN STREET,112370000,Brooklyn,Freight (F),20150527,DF,,,50'11,150,5000,S,,OH,I,A,19890310,B,4,,40.708234068818044,-73.92153554132545
3F2726,A,ACTIVE,3342373,2382,30,235,GRAND STREET,11211,Brooklyn,Freight (F),20050627,DF,,,,,1500,,,OH,,C,19880711,THI,,,40.71393800141945,-73.95924939052836
3F2727,D,DISMANTLED,3338174,2777,36,179,POWERS STREET,112110000,Brooklyn,Freight (F),20140219,NV,,,,,1000,,,OG,,P,19921109,C,1,,40.71266042566106,-73.94329940919584
3F2732,A,ACTIVE,3071551,3111,28,18,THAMES STREET,11206,Brooklyn,Freight (F),20130206,DF,,,30',50,15000,S,C,OG,I,C,19880711,1,3,,40.704472295463894,-73.93222300028651
3F2740,A,ACTIVE,3070614,2992,33,480,JOHNSON AVENUE,11237,Brooklyn,Freight (F),20150213,DF,,,,,3000,,,OG,,A,19881115,1,3,,40.707882227903745,-73.92921500250532
3F2741,A,ACTIVE,3392272,2350,1,85,N 3RD ST,112110000,Brooklyn,Freight (F),20150203,DF,,,74,75,4000,S,C,BD,I,C,19880804,B,6,,40.71720529082132,-73.96225234321298
3F2754,A,ACTIVE,3250637,471,104,58,4 STREET,0,Brooklyn,Freight (F),20140616,DF,,,,,2000,,,OG,,,19880714,B,2,,40.67688246376077,-73.9941379417316
3F2756,A,ACTIVE,3338791,1871,51,1499,ATLANTIC AVENUE,0,Brooklyn,Freight (F),20150512,NV,,OTIS,,50,2500,,C,OG,I,H,19880711,2,,,40.67839542082939,-73.9392617810753
