Year,Sex,Name,Count
1982,Male,Patrick,81
1983,Male,Patrick,75
1984,Male,Patrick,94
1985,Male,Patrick,96
1986,Male,Patrick,97
1987,Male,Patrick,112
1988,Male,Patrick,102
1989,Male,Patrick,102
1990,Male,Patrick,114
1991,Male,Patrick,132
1992,Male,Patrick,118
1993,Male,Patrick,113
1994,Male,Patrick,120
1995,Male,Patrick,111
1996,Male,Patrick,105
1997,Male,Patrick,103
1998,Male,Patrick,101
1999,Male,Patrick,79
2000,Male,Patrick,92
2001,Male,Patrick,88
2002,Male,Patrick,65
2003,Male,Patrick,73
2004,Male,Patrick,82
2005,Male,Patrick,73
2006,Male,Patrick,54
2007,Male,Patrick,62
2008,Male,Patrick,54
2009,Male,Patrick,44
2010,Male,Patrick,62
2011,Male,Patrick,50
2012,Male,Patrick,49
2013,Male,Patrick,59
2014,Male,Patrick,65
2015,Male,Patrick,80
2016,Male,Patrick,58
2017,Male,Patrick,63
1905,Male,Paul,12
1910,Male,Paul,12
1911,Male,Paul,12
1912,Male,Paul,12
1913,Male,Paul,15
1914,Male,Paul,22
1915,Male,Paul,10
1916,Male,Paul,22
1917,Male,Paul,16
1918,Male,Paul,20
1919,Male,Paul,23
1920,Male,Paul,20
1921,Male,Paul,24
1922,Male,Paul,27
1923,Male,Paul,25
1924,Male,Paul,28
1925,Male,Paul,27
1926,Male,Paul,40
1927,Male,Paul,29
1928,Male,Paul,21
1929,Male,Paul,37
1930,Male,Paul,44
1931,Male,Paul,48
1932,Male,Paul,45
1933,Male,Paul,52
1934,Male,Paul,57
1935,Male,Paul,52
1936,Male,Paul,68
1937,Male,Paul,72
1938,Male,Paul,108
1939,Male,Paul,129
1940,Male,Paul,118
1941,Male,Paul,129
1942,Male,Paul,128
1943,Male,Paul,151
1944,Male,Paul,173
1945,Male,Paul,236
1946,Male,Paul,315
1947,Male,Paul,368
1948,Male,Paul,386
1949,Male,Paul,404
1950,Male,Paul,421
1951,Male,Paul,491
1952,Male,Paul,573
1953,Male,Paul,588
1954,Male,Paul,677
1955,Male,Paul,723
1956,Male,Paul,726
1957,Male,Paul,776
1958,Male,Paul,803
1959,Male,Paul,725
1960,Male,Paul,746
1961,Male,Paul,785
1962,Male,Paul,810
1963,Male,Paul,891
1964,Male,Paul,900
1965,Male,Paul,904
1966,Male,Paul,949
1967,Male,Paul,981
1968,Male,Paul,960
1969,Male,Paul,933
1970,Male,Paul,878
1971,Male,Paul,872
1972,Male,Paul,755
1973,Male,Paul,682
1974,Male,Paul,663
1975,Male,Paul,550
1976,Male,Paul,517
1977,Male,Paul,455
1978,Male,Paul,423
1979,Male,Paul,415
1980,Male,Paul,424
1981,Male,Paul,362
1982,Male,Paul,308
1983,Male,Paul,294
1984,Male,Paul,274
1985,Male,Paul,249
1986,Male,Paul,228
1987,Male,Paul,235
1988,Male,Paul,188
1989,Male,Paul,191
1990,Male,Paul,124
1991,Male,Paul,128
1992,Male,Paul,111
1993,Male,Paul,84
1994,Male,Paul,75
1995,Male,Paul,63
1996,Male,Paul,67
1997,Male,Paul,51
1998,Male,Paul,58
1999,Male,Paul,36
2000,Male,Paul,38
2001,Male,Paul,34
2002,Male,Paul,31
2003,Male,Paul,27
2004,Male,Paul,24
2005,Male,Paul,22
2006,Male,Paul,31
2007,Male,Paul,30
2008,Male,Paul,28
2009,Male,Paul,31
2010,Male,Paul,20
2011,Male,Paul,28
2012,Male,Paul,21
2013,Male,Paul,19
2014,Male,Paul,23
2015,Male,Paul,14
2016,Male,Paul,20
2017,Male,Paul,16
2004,Male,Paula,11
2010,Male,Paula,11
2013,Male,Paula,10
2013,Male,Paxton,10
2017,Male,Paxton,12
2005,Male,Payton,10
1900,Male,Percival,19
1901,Male,Percival,15
1902,Male,Percival,24
1903,Male,Percival,23
1904,Male,Percival,23
1905,Male,Percival,23
1906,Male,Percival,27
1907,Male,Percival,31
1908,Male,Percival,22
1909,Male,Percival,19
1910,Male,Percival,22
1911,Male,Percival,24
1912,Male,Percival,23
1913,Male,Percival,22
1914,Male,Percival,22
1915,Male,Percival,29
1916,Male,Percival,22
1917,Male,Percival,18
1918,Male,Percival,22
1919,Male,Percival,16
1921,Male,Percival,10
1922,Male,Percival,12
1925,Male,Percival,15
1900,Male,Percy,77
1901,Male,Percy,68
1902,Male,Percy,89
1903,Male,Percy,75
1904,Male,Percy,77
1905,Male,Percy,70
1906,Male,Percy,63
1907,Male,Percy,72
1908,Male,Percy,64
1909,Male,Percy,60
1910,Male,Percy,62
1911,Male,Percy,60
1912,Male,Percy,54
1913,Male,Percy,72
1914,Male,Percy,43
1915,Male,Percy,46
1916,Male,Percy,61
1917,Male,Percy,67
1918,Male,Percy,53
1919,Male,Percy,47
1920,Male,Percy,59
1921,Male,Percy,34
1922,Male,Percy,25
1923,Male,Percy,22
1924,Male,Percy,24
1925,Male,Percy,18
1926,Male,Percy,17
1927,Male,Percy,20
1928,Male,Percy,17
1929,Male,Percy,14
1930,Male,Percy,14
1931,Male,Percy,11
1937,Male,Percy,10
1941,Male,Percy,13
1949,Male,Percy,10
1950,Male,Percy,10
1962,Male,Percy,11
1948,Male,Perry,12
1949,Male,Perry,13
1950,Male,Perry,13
1951,Male,Perry,11
1952,Male,Perry,13
1953,Male,Perry,15
1955,Male,Perry,20
1956,Male,Perry,11
1957,Male,Perry,13
1958,Male,Perry,13
1959,Male,Perry,20
1960,Male,Perry,23
1961,Male,Perry,21
1962,Male,Perry,18
1963,Male,Perry,22
1964,Male,Perry,23
1965,Male,Perry,16
1966,Male,Perry,11
1967,Male,Perry,18
1968,Male,Perry,10
1969,Male,Perry,16
1970,Male,Perry,13
1972,Male,Perry,15
1973,Male,Perry,10
1988,Male,Perry,11
1995,Male,Perry,11
1900,Male,Peter,37
1901,Male,Peter,32
1902,Male,Peter,29
1903,Male,Peter,40
1904,Male,Peter,30
1905,Male,Peter,19
1906,Male,Peter,42
1907,Male,Peter,27
1908,Male,Peter,45
1909,Male,Peter,35
1910,Male,Peter,32
1911,Male,Peter,49
1912,Male,Peter,49
1913,Male,Peter,63
1914,Male,Peter,68
1915,Male,Peter,62
1916,Male,Peter,64
1917,Male,Peter,63
1918,Male,Peter,69
1919,Male,Peter,71
1920,Male,Peter,105
1921,Male,Peter,121
1922,Male,Peter,160
1923,Male,Peter,161
1924,Male,Peter,194
1925,Male,Peter,201
1926,Male,Peter,216
1927,Male,Peter,262
1928,Male,Peter,312
1929,Male,Peter,302
1930,Male,Peter,297
1931,Male,Peter,346
1932,Male,Peter,309
1933,Male,Peter,353
1934,Male,Peter,347
1935,Male,Peter,423
1936,Male,Peter,428
1937,Male,Peter,449
1938,Male,Peter,485
1939,Male,Peter,582
1940,Male,Peter,645
1941,Male,Peter,756
1942,Male,Peter,692
1943,Male,Peter,588
1944,Male,Peter,631
1945,Male,Peter,740
1946,Male,Peter,813
1947,Male,Peter,898
1948,Male,Peter,891
1949,Male,Peter,919
1950,Male,Peter,890
1951,Male,Peter,951
1952,Male,Peter,1047
1953,Male,Peter,1047
1954,Male,Peter,1144
1955,Male,Peter,1258
1956,Male,Peter,1451
1957,Male,Peter,1431
1958,Male,Peter,1484
1959,Male,Peter,1334
1960,Male,Peter,1257
1961,Male,Peter,1214
1962,Male,Peter,1122
1963,Male,Peter,1030
1964,Male,Peter,986
1965,Male,Peter,880
1966,Male,Peter,783
1967,Male,Peter,668
1968,Male,Peter,681
1969,Male,Peter,561
1970,Male,Peter,507
1971,Male,Peter,483
1972,Male,Peter,394
1973,Male,Peter,325
1974,Male,Peter,310
1975,Male,Peter,263
1976,Male,Peter,249
1977,Male,Peter,220
1978,Male,Peter,276
1979,Male,Peter,255
1980,Male,Peter,191
1981,Male,Peter,255
1982,Male,Peter,206
1983,Male,Peter,186
1984,Male,Peter,198
1985,Male,Peter,172
1986,Male,Peter,195
1987,Male,Peter,212
1988,Male,Peter,195
1989,Male,Peter,189
1990,Male,Peter,167
1991,Male,Peter,158
1992,Male,Peter,118
1993,Male,Peter,125
1994,Male,Peter,149
1995,Male,Peter,117
1996,Male,Peter,93
1997,Male,Peter,76
1998,Male,Peter,58
1999,Male,Peter,72
2000,Male,Peter,68
2001,Male,Peter,65
2002,Male,Peter,41
2003,Male,Peter,58
2004,Male,Peter,56
2005,Male,Peter,44
2006,Male,Peter,50
2007,Male,Peter,60
2008,Male,Peter,49
2009,Male,Peter,46
2010,Male,Peter,39
2011,Male,Peter,38
2012,Male,Peter,38
2013,Male,Peter,49
2014,Male,Peter,42
2015,Male,Peter,46
2016,Male,Peter,40
2017,Male,Peter,33
1956,Male,Petrus,11
2014,Male,Peyton,13
1900,Male,Philip,25
1901,Male,Philip,27
1902,Male,Philip,33
1903,Male,Philip,36
1904,Male,Philip,44
1905,Male,Philip,31
1906,Male,Philip,30
1907,Male,Philip,37
1908,Male,Philip,49
1909,Male,Philip,29
1910,Male,Philip,36
1911,Male,Philip,32
1912,Male,Philip,42
1913,Male,Philip,48
1914,Male,Philip,33
1915,Male,Philip,49
1916,Male,Philip,60
1917,Male,Philip,46
1918,Male,Philip,39
1919,Male,Philip,45
1920,Male,Philip,45
1921,Male,Philip,46
1922,Male,Philip,60
1923,Male,Philip,50
1924,Male,Philip,50
1925,Male,Philip,57
1926,Male,Philip,38
1927,Male,Philip,34
1928,Male,Philip,34
1929,Male,Philip,40
1930,Male,Philip,38
1931,Male,Philip,49
1932,Male,Philip,34
1933,Male,Philip,27
1934,Male,Philip,32
1935,Male,Philip,44
1936,Male,Philip,40
1937,Male,Philip,46
1938,Male,Philip,47
1939,Male,Philip,50
1940,Male,Philip,67
1941,Male,Philip,66
1942,Male,Philip,64
1943,Male,Philip,70
1944,Male,Philip,77
1945,Male,Philip,109
1946,Male,Philip,114
1947,Male,Philip,156
1948,Male,Philip,183
1949,Male,Philip,226
1950,Male,Philip,209
1951,Male,Philip,230
1952,Male,Philip,295
1953,Male,Philip,260
1954,Male,Philip,299
1955,Male,Philip,248
1956,Male,Philip,234
1957,Male,Philip,269
1958,Male,Philip,269
1959,Male,Philip,338
1960,Male,Philip,327
1961,Male,Philip,306
1962,Male,Philip,297
1963,Male,Philip,347
1964,Male,Philip,316
1965,Male,Philip,288
1966,Male,Philip,263
1967,Male,Philip,233
1968,Male,Philip,227
1969,Male,Philip,235
1970,Male,Philip,226
1971,Male,Philip,184
1972,Male,Philip,196
1973,Male,Philip,157
1974,Male,Philip,145
1975,Male,Philip,135
1976,Male,Philip,117
1977,Male,Philip,135
1978,Male,Philip,127
1979,Male,Philip,106
1980,Male,Philip,126
1981,Male,Philip,108
1982,Male,Philip,107
1983,Male,Philip,88
1984,Male,Philip,90
1985,Male,Philip,86
1986,Male,Philip,81
1987,Male,Philip,85
1988,Male,Philip,66
1989,Male,Philip,68
1990,Male,Philip,52
1991,Male,Philip,48
1992,Male,Philip,61
1993,Male,Philip,32
1994,Male,Philip,31
1995,Male,Philip,27
1996,Male,Philip,20
1997,Male,Philip,26
1998,Male,Philip,23
1999,Male,Philip,26
2000,Male,Philip,15
2001,Male,Philip,15
2003,Male,Philip,14
2005,Male,Philip,18
2007,Male,Philip,10
2008,Male,Philip,10
2011,Male,Philip,10
1902,Male,Phillip,12
1906,Male,Phillip,14
1907,Male,Phillip,10
1908,Male,Phillip,21
1909,Male,Phillip,14
1910,Male,Phillip,13
1911,Male,Phillip,13
1912,Male,Phillip,14
1913,Male,Phillip,26
1915,Male,Phillip,16
1916,Male,Phillip,17
1917,Male,Phillip,23
1918,Male,Phillip,16
1919,Male,Phillip,13
1920,Male,Phillip,19
1921,Male,Phillip,20
1922,Male,Phillip,23
1923,Male,Phillip,15
1924,Male,Phillip,19
1925,Male,Phillip,21
1926,Male,Phillip,27
1927,Male,Phillip,15
1928,Male,Phillip,11
1929,Male,Phillip,17
1930,Male,Phillip,17
1931,Male,Phillip,18
1932,Male,Phillip,17
1933,Male,Phillip,16
1934,Male,Phillip,10
1935,Male,Phillip,18
1936,Male,Phillip,17
1938,Male,Phillip,19
1939,Male,Phillip,23
1940,Male,Phillip,31
1941,Male,Phillip,34
1942,Male,Phillip,34
1943,Male,Phillip,43
1944,Male,Phillip,44
1945,Male,Phillip,62
1946,Male,Phillip,61
1947,Male,Phillip,82
1948,Male,Phillip,99
1949,Male,Phillip,120
1950,Male,Phillip,128
1951,Male,Phillip,121
1952,Male,Phillip,162
1953,Male,Phillip,138
1954,Male,Phillip,159
1955,Male,Phillip,129
1956,Male,Phillip,149
1957,Male,Phillip,173
1958,Male,Phillip,158
1959,Male,Phillip,188
1960,Male,Phillip,197
1961,Male,Phillip,193
1962,Male,Phillip,188
1963,Male,Phillip,201
1964,Male,Phillip,204
1965,Male,Phillip,171
1966,Male,Phillip,198
1967,Male,Phillip,151
1968,Male,Phillip,190
1969,Male,Phillip,186
1970,Male,Phillip,191
1971,Male,Phillip,162
1972,Male,Phillip,142
1973,Male,Phillip,160
1974,Male,Phillip,147
1975,Male,Phillip,144
1976,Male,Phillip,142
1977,Male,Phillip,144
1978,Male,Phillip,140
1979,Male,Phillip,132
1980,Male,Phillip,133
1981,Male,Phillip,142
1982,Male,Phillip,120
1983,Male,Phillip,119
1984,Male,Phillip,130
1985,Male,Phillip,122
1986,Male,Phillip,138
1987,Male,Phillip,136
1988,Male,Phillip,92
1989,Male,Phillip,83
1990,Male,Phillip,82
1991,Male,Phillip,92
1992,Male,Phillip,77
1993,Male,Phillip,55
1994,Male,Phillip,62
1995,Male,Phillip,52
1996,Male,Phillip,39
1997,Male,Phillip,28
1998,Male,Phillip,18
1999,Male,Phillip,19
2000,Male,Phillip,23
2001,Male,Phillip,23
2002,Male,Phillip,19
2003,Male,Phillip,14
2004,Male,Phillip,13
2005,Male,Phillip,11
2006,Male,Phillip,12
2007,Male,Phillip,21
2008,Male,Phillip,12
2009,Male,Phillip,15
2010,Male,Phillip,14
2012,Male,Phillip,10
2013,Male,Phillip,13
2015,Male,Phillip,11
1994,Male,Phoenix,11
1995,Male,Phoenix,14
1996,Male,Phoenix,11
1997,Male,Phoenix,21
1998,Male,Phoenix,16
1999,Male,Phoenix,33
2000,Male,Phoenix,35
2001,Male,Phoenix,38
2002,Male,Phoenix,43
2003,Male,Phoenix,52
2004,Male,Phoenix,60
2005,Male,Phoenix,56
2006,Male,Phoenix,66
2007,Male,Phoenix,63
2008,Male,Phoenix,65
2009,Male,Phoenix,66
2010,Male,Phoenix,70
2011,Male,Phoenix,70
2012,Male,Phoenix,86
2013,Male,Phoenix,58
2014,Male,Phoenix,50
2015,Male,Phoenix,63
2016,Male,Phoenix,55
2017,Male,Phoenix,60
2000,Male,Pierre,10
1956,Male,Pieter,11
1994,Male,Piripi,14
2006,Male,Piripi,12
2010,Male,Piripi,10
1982,Male,Pita,10
1994,Male,Pita,13
2002,Male,Preston,17
2003,Male,Preston,12
2004,Male,Preston,10
2005,Male,Preston,19
2006,Male,Preston,28
2007,Male,Preston,30
2008,Male,Preston,31
2009,Male,Preston,22
2010,Male,Preston,23
2011,Male,Preston,26
2012,Male,Preston,24
2013,Male,Preston,12
2014,Male,Preston,16
2015,Male,Preston,23
2016,Male,Preston,17
2017,Male,Preston,12
2010,Male,Quade,10
2011,Male,Quade,17
2012,Male,Quade,20
2013,Male,Quade,13
2017,Male,Quade,10
1958,Male,Quentin,12
1961,Male,Quentin,11
1962,Male,Quentin,10
1963,Male,Quentin,20
1964,Male,Quentin,14
1965,Male,Quentin,16
1966,Male,Quentin,20
1967,Male,Quentin,17
1968,Male,Quentin,16
1969,Male,Quentin,21
1970,Male,Quentin,32
1971,Male,Quentin,25
1972,Male,Quentin,34
1973,Male,Quentin,35
1974,Male,Quentin,31
1975,Male,Quentin,25
1976,Male,Quentin,18
1977,Male,Quentin,67
1978,Male,Quentin,37
1979,Male,Quentin,28
1980,Male,Quentin,27
1981,Male,Quentin,37
1982,Male,Quentin,23
1983,Male,Quentin,26
1984,Male,Quentin,24
1985,Male,Quentin,10
1986,Male,Quentin,12
1987,Male,Quentin,12
1988,Male,Quentin,11
1989,Male,Quentin,13
1992,Male,Quentin,14
1994,Male,Quentin,13
1995,Male,Quentin,20
1996,Male,Quentin,10
1997,Male,Quentin,19
1998,Male,Quentin,13
1999,Male,Quentin,10
2000,Male,Quentin,13
2001,Male,Quentin,17
2003,Male,Quentin,10
2005,Male,Quentin,11
2007,Male,Quentin,11
2008,Male,Quentin,10
2009,Male,Quentin,12
2016,Male,Quentin,13
2004,Male,Quin,10
2010,Male,Quin,11
1974,Male,Quinn,10
1978,Male,Quinn,10
1982,Male,Quinn,10
1994,Male,Quinn,17
1995,Male,Quinn,10
1996,Male,Quinn,18
1997,Male,Quinn,18
1998,Male,Quinn,23
1999,Male,Quinn,49
2000,Male,Quinn,49
2001,Male,Quinn,52
2002,Male,Quinn,36
2003,Male,Quinn,43
2004,Male,Quinn,58
2005,Male,Quinn,62
2006,Male,Quinn,64
2007,Male,Quinn,52
2008,Male,Quinn,59
2009,Male,Quinn,66
2010,Male,Quinn,83
2011,Male,Quinn,58
2012,Male,Quinn,78
2013,Male,Quinn,39
2014,Male,Quinn,52
2015,Male,Quinn,52
2016,Male,Quinn,67
2017,Male,Quinn,40
1973,Male,Quintin,11
1974,Male,Quintin,14
1977,Male,Quintin,22
1978,Male,Quintin,14
1979,Male,Quintin,14
1980,Male,Quintin,15
1981,Male,Quintin,12
1982,Male,Quintin,19
1983,Male,Quintin,18
1984,Male,Quintin,24
1985,Male,Quintin,13
1986,Male,Quintin,12
1987,Male,Quintin,11
1989,Male,Quintin,14
1990,Male,Quintin,12
1991,Male,Quintin,13
1992,Male,Quintin,17
1995,Male,Quintin,18
1996,Male,Quintin,11
1997,Male,Quintin,17
1998,Male,Quintin,21
1999,Male,Quintin,16
2002,Male,Quintin,12
2003,Male,Quintin,10
2004,Male,Quintin,10
2005,Male,Quintin,11
2006,Male,Quintin,12
2007,Male,Quintin,10
2012,Male,Quintin,13
1976,Male,Quinton,11
1977,Male,Quinton,13
1978,Male,Quinton,15
1979,Male,Quinton,12
1980,Male,Quinton,11
1982,Male,Quinton,13
1998,Male,Quinton,10
2011,Male,Rafael,15
2012,Male,Rafael,12
2015,Male,Rafael,11
2010,Male,Raiden,16
2011,Male,Raiden,11
2012,Male,Raiden,14
2015,Male,Raiden,12
2016,Male,Raiden,22
2017,Male,Raiden,14
1900,Male,Ralph,25
1901,Male,Ralph,29
1902,Male,Ralph,23
1903,Male,Ralph,23
1904,Male,Ralph,29
1905,Male,Ralph,33
1906,Male,Ralph,33
1907,Male,Ralph,32
1908,Male,Ralph,40
1909,Male,Ralph,45
1910,Male,Ralph,37
1911,Male,Ralph,36
1912,Male,Ralph,42
1913,Male,Ralph,45
1914,Male,Ralph,41
1915,Male,Ralph,51
1916,Male,Ralph,47
1917,Male,Ralph,46
1918,Male,Ralph,45
1919,Male,Ralph,41
1920,Male,Ralph,36
1921,Male,Ralph,29
1922,Male,Ralph,37
1923,Male,Ralph,44
1924,Male,Ralph,52
1925,Male,Ralph,39
1926,Male,Ralph,40
1927,Male,Ralph,35
1928,Male,Ralph,45
1929,Male,Ralph,39
1930,Male,Ralph,21
1931,Male,Ralph,39
1932,Male,Ralph,35
1933,Male,Ralph,27
1934,Male,Ralph,35
1935,Male,Ralph,27
1936,Male,Ralph,32
1937,Male,Ralph,29
1938,Male,Ralph,21
1939,Male,Ralph,22
1940,Male,Ralph,19
1941,Male,Ralph,22
1942,Male,Ralph,21
1943,Male,Ralph,26
1944,Male,Ralph,30
1945,Male,Ralph,26
1946,Male,Ralph,31
1947,Male,Ralph,45
1948,Male,Ralph,39
1949,Male,Ralph,33
1950,Male,Ralph,26
1951,Male,Ralph,28
1952,Male,Ralph,28
1953,Male,Ralph,27
1954,Male,Ralph,22
1955,Male,Ralph,24
1956,Male,Ralph,27
1957,Male,Ralph,29
1958,Male,Ralph,23
1959,Male,Ralph,22
1960,Male,Ralph,24
1961,Male,Ralph,10
1962,Male,Ralph,30
1963,Male,Ralph,17
1964,Male,Ralph,19
1966,Male,Ralph,26
1967,Male,Ralph,13
1968,Male,Ralph,13
1969,Male,Ralph,14
1971,Male,Ralph,11
2017,Male,Ralph,10
1929,Male,Ramon,19
1930,Male,Ramon,15
1931,Male,Ramon,13
1932,Male,Ramon,13
1934,Male,Ramon,13
1935,Male,Ramon,13
1936,Male,Ramon,14
1939,Male,Ramon,12
1965,Male,Ramon,13
1969,Male,Ramon,12
1974,Male,Ramon,10
1975,Male,Ramon,12
1932,Male,Rangi,10
1935,Male,Rangi,12
1937,Male,Rangi,12
1938,Male,Rangi,10
1940,Male,Rangi,11
1941,Male,Rangi,12
1942,Male,Rangi,12
1943,Male,Rangi,17
1944,Male,Rangi,13
1945,Male,Rangi,15
1947,Male,Rangi,13
1948,Male,Rangi,13
1949,Male,Rangi,13
1950,Male,Rangi,12
1951,Male,Rangi,16
1952,Male,Rangi,13
1953,Male,Rangi,12
1954,Male,Rangi,16
1955,Male,Rangi,11
1956,Male,Rangi,12
1957,Male,Rangi,10
1958,Male,Rangi,13
1959,Male,Rangi,17
1960,Male,Rangi,20
1961,Male,Rangi,23
1962,Male,Rangi,18
1963,Male,Rangi,19
1964,Male,Rangi,11
1965,Male,Rangi,14
1966,Male,Rangi,15
1967,Male,Rangi,13
1968,Male,Rangi,10
1969,Male,Rangi,14
1970,Male,Rangi,15
1971,Male,Rangi,21
1972,Male,Rangi,12
1973,Male,Rangi,17
1974,Male,Rangi,14
1975,Male,Rangi,13
1976,Male,Rangi,13
1978,Male,Rangi,13
1979,Male,Rangi,20
1980,Male,Rangi,20
1982,Male,Rangi,15
1983,Male,Rangi,11
1984,Male,Rangi,13
1986,Male,Rangi,14
1987,Male,Rangi,21
1988,Male,Rangi,11
1989,Male,Rangi,12
1990,Male,Rangi,12
1992,Male,Rangi,14
1997,Male,Rangi,10
1988,Male,Raniera,13
1989,Male,Raniera,10
1993,Male,Raniera,12
1995,Male,Raniera,15
1998,Male,Raniera,10
1999,Male,Raniera,11
2005,Male,Raniera,14
2010,Male,Raniera,10
2011,Male,Raniera,11
2006,Male,Raphael,10
2007,Male,Raphael,10
2009,Male,Raphael,11
2011,Male,Raphael,12
2012,Male,Raphael,18
2013,Male,Raphael,17
2014,Male,Raphael,15
2015,Male,Raphael,12
2016,Male,Raphael,20
2017,Male,Raphael,12
1999,Male,Raven,13
1939,Male,Rawiri,12
1957,Male,Rawiri,11
1977,Male,Rawiri,10
1980,Male,Rawiri,12
1981,Male,Rawiri,15
1982,Male,Rawiri,19
1983,Male,Rawiri,22
1984,Male,Rawiri,18
1985,Male,Rawiri,11
1986,Male,Rawiri,26
1987,Male,Rawiri,20
1988,Male,Rawiri,26
1989,Male,Rawiri,21
1990,Male,Rawiri,38
1991,Male,Rawiri,23
1992,Male,Rawiri,30
1993,Male,Rawiri,24
1994,Male,Rawiri,21
1995,Male,Rawiri,18
1996,Male,Rawiri,19
1997,Male,Rawiri,25
1998,Male,Rawiri,24
1999,Male,Rawiri,25
2000,Male,Rawiri,17
2001,Male,Rawiri,26
2002,Male,Rawiri,13
2003,Male,Rawiri,23
2004,Male,Rawiri,18
2005,Male,Rawiri,18
2006,Male,Rawiri,24
2007,Male,Rawiri,17
2008,Male,Rawiri,33
2009,Male,Rawiri,19
2010,Male,Rawiri,21
2011,Male,Rawiri,16
2012,Male,Rawiri,17
2013,Male,Rawiri,18
2014,Male,Rawiri,19
2015,Male,Rawiri,17
2016,Male,Rawiri,19
2017,Male,Rawiri,19
1916,Male,Ray,10
1920,Male,Ray,10
1921,Male,Ray,14
1922,Male,Ray,12
1923,Male,Ray,14
1924,Male,Ray,13
1927,Male,Ray,13
1928,Male,Ray,15
1929,Male,Ray,15
1930,Male,Ray,18
1932,Male,Ray,11
1933,Male,Ray,11
1935,Male,Ray,11
1938,Male,Ray,13
1939,Male,Ray,16
1942,Male,Ray,10
1943,Male,Ray,14
1944,Male,Ray,11
1945,Male,Ray,14
1946,Male,Ray,15
1947,Male,Ray,12
1948,Male,Ray,10
1949,Male,Ray,19
1950,Male,Ray,12
1951,Male,Ray,14
1952,Male,Ray,11
1953,Male,Ray,17
1954,Male,Ray,11
1955,Male,Ray,10
1959,Male,Ray,12
1967,Male,Ray,10
1968,Male,Ray,10
1970,Male,Ray,10
1974,Male,Ray,10
1975,Male,Ray,13
1976,Male,Ray,10
1988,Male,Ray,13
2016,Male,Ray,10
1900,Male,Raymond,44
1901,Male,Raymond,34
1902,Male,Raymond,48
1903,Male,Raymond,73
1904,Male,Raymond,72
1905,Male,Raymond,88
1906,Male,Raymond,85
1907,Male,Raymond,117
1908,Male,Raymond,119
1909,Male,Raymond,128
1910,Male,Raymond,119
1911,Male,Raymond,163
1912,Male,Raymond,153
1913,Male,Raymond,170
1914,Male,Raymond,187
1915,Male,Raymond,151
1916,Male,Raymond,157
1917,Male,Raymond,157
1918,Male,Raymond,155
1919,Male,Raymond,185
1920,Male,Raymond,246
1921,Male,Raymond,242
1922,Male,Raymond,271
1923,Male,Raymond,250
1924,Male,Raymond,251
1925,Male,Raymond,293
1926,Male,Raymond,304
1927,Male,Raymond,280
1928,Male,Raymond,295
1929,Male,Raymond,315
1930,Male,Raymond,275
1931,Male,Raymond,305
1932,Male,Raymond,275
1933,Male,Raymond,229
1934,Male,Raymond,209
1935,Male,Raymond,222
1936,Male,Raymond,205
1937,Male,Raymond,223
1938,Male,Raymond,223
1939,Male,Raymond,232
1940,Male,Raymond,243
1941,Male,Raymond,272
1942,Male,Raymond,261
1943,Male,Raymond,243
1944,Male,Raymond,288
1945,Male,Raymond,295
1946,Male,Raymond,304
1947,Male,Raymond,289
1948,Male,Raymond,276
1949,Male,Raymond,266
1950,Male,Raymond,252
1951,Male,Raymond,246
1952,Male,Raymond,242
1953,Male,Raymond,252
1954,Male,Raymond,214
1955,Male,Raymond,252
1956,Male,Raymond,187
1957,Male,Raymond,191
1958,Male,Raymond,194
1959,Male,Raymond,190
1960,Male,Raymond,198
1961,Male,Raymond,186
1962,Male,Raymond,161
1963,Male,Raymond,175
1964,Male,Raymond,142
1965,Male,Raymond,148
1966,Male,Raymond,140
1967,Male,Raymond,116
1968,Male,Raymond,120
1969,Male,Raymond,115
1970,Male,Raymond,104
1971,Male,Raymond,106
1972,Male,Raymond,99
1973,Male,Raymond,116
1974,Male,Raymond,96
1975,Male,Raymond,95
1976,Male,Raymond,86
1977,Male,Raymond,70
1978,Male,Raymond,77
1979,Male,Raymond,72
1980,Male,Raymond,83
1981,Male,Raymond,65
1982,Male,Raymond,65
1983,Male,Raymond,56
1984,Male,Raymond,76
1985,Male,Raymond,65
1986,Male,Raymond,63
1987,Male,Raymond,55
1988,Male,Raymond,62
1989,Male,Raymond,56
1990,Male,Raymond,44
1991,Male,Raymond,51
1992,Male,Raymond,49
1993,Male,Raymond,53
1994,Male,Raymond,45
1995,Male,Raymond,43
1996,Male,Raymond,32
1997,Male,Raymond,37
1998,Male,Raymond,37
1999,Male,Raymond,31
2000,Male,Raymond,28
2001,Male,Raymond,28
2002,Male,Raymond,21
2003,Male,Raymond,21
2004,Male,Raymond,28
2005,Male,Raymond,22
2006,Male,Raymond,17
2007,Male,Raymond,18
2008,Male,Raymond,23
2009,Male,Raymond,15
2010,Male,Raymond,20
2011,Male,Raymond,17
2012,Male,Raymond,15
2013,Male,Raymond,17
2014,Male,Raymond,11
2015,Male,Raymond,18
2016,Male,Raymond,16
2017,Male,Raymond,18
1994,Male,Reagan,12
1995,Male,Reagan,11
1999,Male,Reagan,12
2000,Male,Reagan,11
2001,Male,Reagan,12
2002,Male,Reagan,11
2003,Male,Reagan,13
2004,Male,Reagan,11
2006,Male,Reagan,12
2008,Male,Reagan,10
1900,Male,Redvers,20
1961,Male,Reece,13
