index,state,year,name,type,city,county,district,enroll,mmr,overall,xrel,xmed,xper,lat,lng
37,Washington,null,Dower Elementary,NA,Lakewood,Pierce,NA,NA,100,100,NA,NA,NA,47.1857499,-122.5226821
38,Washington,null,Eagle Rock Multiage,NA,Duvall,King,NA,NA,100,90,NA,10,NA,47.7348642,-121.9491595
39,Washington,null,East Valley Elementary,NA,Yakima,Yakima,NA,NA,100,100,NA,NA,NA,46.5752673,-120.4025966
40,Washington,null,Emerson Elementary,NA,Pasco,Franklin,NA,NA,100,98.02,NA,NA,NA,46.2376156,-119.1108143
40,Washington,null,Emerson Elementary,NA,Pasco,Franklin,NA,NA,100,98.02,NA,NA,NA,47.9191393,-122.2236165
40,Washington,null,Emerson Elementary,NA,Pasco,Franklin,NA,NA,100,98.02,NA,NA,NA,47.5147059,-122.258828
41,Washington,null,Epiphany,NA,Seattle,King,NA,NA,100,100,NA,NA,NA,47.6181091,-122.2867518
42,Washington,null,Fairmount Elementary,NA,Everett,Snohomish,NA,NA,100,100,NA,NA,NA,47.8944611,-122.2693616
43,Washington,null,Fairview Christian,NA,Seattle,King,NA,NA,100,90.91,NA,NA,9.09,47.6857193,-122.3184389
44,Washington,null,Garfield Elementary,NA,Garfield,Whitman,NA,NA,100,100,NA,NA,NA,47.0135981,-117.1407366
44,Washington,null,Garfield Elementary,NA,Garfield,Whitman,NA,NA,100,100,NA,NA,NA,46.6084299,-120.5220408
44,Washington,null,Garfield Elementary,NA,Garfield,Whitman,NA,NA,100,100,NA,NA,NA,46.3771375,-120.3190396
44,Washington,null,Garfield Elementary,NA,Garfield,Whitman,NA,NA,100,100,NA,NA,NA,47.677084,-117.414719
44,Washington,null,Garfield Elementary,NA,Garfield,Whitman,NA,NA,100,100,NA,NA,NA,47.0479744,-122.9194564
44,Washington,null,Garfield Elementary,NA,Garfield,Whitman,NA,NA,100,100,NA,NA,NA,47.987667,-122.1916366
45,Washington,null,George Elementary,NA,Quincy,Grant,NA,NA,100,95.65,NA,NA,NA,47.0762953,-119.8565326
46,Washington,null,Gig Harbor Academy,NA,Gig Harbor,Pierce,NA,NA,100,92.86,NA,NA,7.14,47.285603,-122.630004
47,Washington,null,Glenwood Elementary,NA,Glenwood,Klickitat,NA,NA,100,100,NA,NA,NA,46.0209185,-121.2906856
47,Washington,null,Glenwood Elementary,NA,Glenwood,Klickitat,NA,NA,100,100,NA,NA,NA,47.9757513,-122.0919844
48,Washington,null,Grace Christian Academy,NA,Republic,Ferry,NA,NA,100,100,NA,NA,NA,48.6481069,-118.7384298
49,Washington,null,Grace Lutheran,NA,Yakima,Yakima,NA,NA,100,100,NA,NA,NA,46.5828095,-120.5155841
50,Washington,null,Grandview Adventist Junior Academy,NA,Grandview,Yakima,NA,NA,100,100,NA,NA,NA,46.25626,-119.8945153
51,Washington,null,Grant Elementary,NA,East Wenatchee,Douglas,NA,NA,100,98.82,NA,NA,NA,47.4034762,-120.2640772
51,Washington,null,Grant Elementary,NA,East Wenatchee,Douglas,NA,NA,100,98.82,NA,NA,NA,47.3256278,-119.5541372
51,Washington,null,Grant Elementary,NA,East Wenatchee,Douglas,NA,NA,100,98.82,NA,NA,NA,47.646822,-117.3909699
51,Washington,null,Grant Elementary,NA,East Wenatchee,Douglas,NA,NA,100,98.82,NA,NA,NA,47.2528969,-122.5234577
52,Washington,null,Grays Harbor Adventist Christian,NA,Montesano,Grays Harbor,NA,NA,100,100,NA,NA,NA,46.9754103,-123.6588615
53,Washington,null,Guardian Angel St. Boniface,NA,Colton,Whitman,NA,NA,100,100,NA,NA,NA,46.5709731,-117.129024
54,Washington,null,Harrah Community Christian,NA,Harrah,Yakima,NA,NA,100,100,NA,NA,NA,46.4036356,-120.5474424
55,Washington,null,Highland Terrace Elementary,NA,Shoreline,King,NA,NA,100,100,NA,NA,NA,47.745914,-122.359616
56,Washington,null,Holy Family Bi-Lingual,NA,Seattle,King,NA,NA,100,100,NA,NA,NA,47.5169883,-122.3595786
57,Washington,null,Holy Family,NA,Clarkston,Asotin,NA,NA,100,100,NA,NA,NA,46.410913,-117.0510449
57,Washington,null,Holy Family,NA,Clarkston,Asotin,NA,NA,100,100,NA,NA,NA,47.2937828,-122.2230166
57,Washington,null,Holy Family,NA,Clarkston,Asotin,NA,NA,100,100,NA,NA,NA,47.023181,-122.7903982
58,Washington,null,Holy Rosary Edmonds,NA,Edmonds,Snohomish,NA,NA,100,92.86,NA,NA,7.14,47.8152625,-122.3711831
59,Washington,null,Holy Trinity Lutheran,NA,Des Moines,King,NA,NA,100,100,NA,NA,NA,47.368188,-122.307467
60,Washington,null,Hoover Elementary,NA,Yakima,Yakima,NA,NA,100,96.67,NA,NA,NA,46.5809477,-120.5126361
61,Washington,null,Jewish Day,NA,Bellevue,King,NA,NA,100,100,NA,NA,NA,47.612981,-122.1283035
62,Washington,null,Journey,NA,Lynnwood,Snohomish,NA,NA,100,100,NA,NA,NA,47.8026048,-122.2591263
63,Washington,null,Kahlotus Elementary And High,NA,Kahlotus,Franklin,NA,NA,100,100,NA,NA,NA,46.6413367,-118.5565041
64,Washington,null,Lakewood Lutheran,NA,Lakewood,Pierce,NA,NA,100,100,NA,NA,NA,47.1553465,-122.5719197
65,Washington,null,Leonard M Jennings Elementary,NA,Colfax,Whitman,NA,NA,100,100,NA,NA,NA,46.8945859,-117.3606661
66,Washington,null,Les Lilas,NA,Kirkland,King,NA,NA,100,100,NA,NA,NA,47.6647954,-122.1661701
67,Washington,null,Lewis County Adventist,NA,Chehalis,Lewis,NA,NA,100,100,NA,NA,NA,46.661791,-123.0142428
68,Washington,null,Living Montessori Academy,NA,Bellevue,King,NA,NA,100,100,NA,NA,NA,47.6324014,-122.1547126
69,Washington,null,Longfellow Elementary,NA,Pasco,Franklin,NA,NA,100,98.25,NA,NA,NA,46.2310677,-119.1016406
69,Washington,null,Longfellow Elementary,NA,Pasco,Franklin,NA,NA,100,98.25,NA,NA,NA,47.6919067,-117.3970868
70,Washington,null,Loyal Heights Elementary,NA,Seattle,King,NA,NA,100,97.14,NA,NA,2.86,47.685192,-122.3890677
71,Washington,null,Lyman Elementary,NA,Lyman,Skagit,NA,NA,100,100,NA,NA,NA,48.5280546,-122.0697855
72,Washington,null,Lynndale Elementary,NA,Lynnwood,Snohomish,NA,NA,100,96.67,NA,1.67,1.67,47.8258039,-122.3315934
73,Washington,null,Mary Purcell Elementary,NA,Sedro-Woolley,Skagit,NA,NA,100,100,NA,NA,NA,48.5001206,-122.2287983
74,Washington,null,Matheia,NA,Seattle,King,NA,NA,100,100,NA,NA,NA,47.6774734,-122.3846273
75,Washington,null,Maya Angelou Elementary,NA,Pasco,Franklin,NA,NA,100,100,NA,NA,NA,46.2816185,-119.1994448
76,Washington,null,Michael Anderson Elementary,NA,Fairchild AFB,Spokane,NA,NA,100,97.4,NA,NA,2.6,47.6316336,-117.6606452
77,Washington,null,Montessori School Of Pullman,NA,Pullman,Whitman,NA,NA,100,100,NA,NA,NA,46.731053,-117.183229
78,Washington,null,Newport Children's,NA,Bellevue,King,NA,NA,100,100,NA,NA,NA,47.5686924,-122.1666764
79,Washington,null,North Country Christian,NA,Oroville,Okanogan,NA,NA,100,100,NA,NA,NA,48.939196,-119.095424
80,Washington,null,North Seattle French,NA,Seattle,King,NA,NA,100,84.62,NA,NA,NA,47.6773216,-122.3528675
81,Washington,null,Northlake Preschool/ Northlake Academy,NA,Kirkland,King,NA,NA,100,100,NA,NA,NA,47.713639,-122.1676529
82,Washington,null,Northwest Christian,NA,Puyallup,Pierce,NA,NA,100,100,NA,NA,NA,47.1828869,-122.2580901
83,Washington,null,Northwest School For Hearing Impaired,NA,Shoreline,King,NA,NA,100,100,NA,NA,NA,47.7408548,-122.3502443
84,Washington,null,Nueva Esperanza Leadership Acamy,NA,Prescott,Walla Walla,NA,NA,100,100,NA,NA,NA,46.315,-118.7661111
85,Washington,null,Oakbrook Elementary,NA,Lakewood,Pierce,NA,NA,100,100,NA,NA,NA,47.1861212,-122.5485457
86,Washington,null,Olympia Christian,NA,Olympia,Thurston,NA,NA,100,100,NA,NA,NA,47.0561699,-122.9387828
87,Washington,null,Open Window,NA,Bellevue,King,NA,NA,100,100,NA,NA,NA,47.5479723,-122.1143138
88,Washington,null,Orondo Elementary,NA,Orondo,Douglas,NA,NA,100,100,NA,NA,NA,47.6409159,-120.2165114
89,Washington,null,Our Lady Of Fatima,NA,Seattle,King,NA,NA,100,100,NA,NA,NA,47.6481819,-122.3991808
90,Washington,null,Our Lady Of Lourdes,NA,Vancouver,Clark,NA,NA,100,93.33,NA,NA,6.67,45.656393,-122.6768649
91,Washington,null,Palisades Elementary,NA,Palisades,Douglas,NA,NA,100,100,NA,NA,NA,47.4164204,-119.9161497
92,Washington,null,Paterson,NA,Paterson,Benton,NA,NA,100,100,NA,NA,NA,45.9384688,-119.6098976
93,Washington,null,Perkins,NA,Seattle,King,NA,NA,100,100,NA,NA,NA,47.694227,-122.3180599
94,Washington,null,Pioneer,NA,Veradale,Spokane,NA,NA,100,100,NA,NA,NA,47.6631666,-117.1954007
95,Washington,null,Queets,NA,FORKS,Clallam,NA,NA,100,100,NA,NA,NA,47.5534382,-124.3560225
96,Washington,null,Riverside Christian,NA,Yakima,Yakima,NA,NA,100,100,NA,NA,NA,46.5972084,-120.4582214
97,Washington,null,Rosalia Elementary And Secondary,NA,Rosalia,Whitman,NA,NA,100,90,NA,NA,NA,47.2307431,-117.3690419
98,Washington,null,Saint George's,NA,Spokane,Spokane,NA,NA,100,100,NA,NA,NA,47.7667931,-117.469733
99,Washington,null,Salish Sea Deaf,NA,Anacortes,Skagit,NA,NA,100,100,NA,NA,NA,48.4656508,-122.3427455
100,Washington,null,Seattle Area German American,NA,Seattle,King,NA,NA,100,100,NA,NA,NA,47.7090053,-122.3551002
101,Washington,null,Seattle Jewish Community,NA,Seattle,King,NA,NA,100,90,NA,NA,NA,47.6808674,-122.3251953
102,Washington,null,Sky Valley Adventist,NA,Snohomish,Snohomish,NA,NA,100,100,NA,NA,NA,47.849148,-121.9871821
103,Washington,null,Snoqualmie Springs,NA,Issaquah,King,NA,NA,100,100,NA,NA,NA,47.5639547,-122.002388
104,Washington,null,Soundview,NA,Lynnwood,Snohomish,NA,NA,100,100,NA,NA,NA,47.8221231,-122.3218315
105,Washington,null,Spokane Valley Adventist,NA,Spokane Valley,Spokane,NA,NA,100,100,NA,NA,NA,47.641363,-117.1959347
106,Washington,null,Sprague Elementary,NA,Sprague,Lincoln,NA,NA,100,100,NA,NA,NA,47.2963724,-117.9807196
107,Washington,null,Spruce Street,NA,Seattle,King,NA,NA,100,93.75,NA,NA,NA,47.6168789,-122.3352999
108,Washington,null,St. Anne,NA,Seattle,King,NA,NA,100,96.15,NA,NA,3.85,47.6311129,-122.3582591
109,Washington,null,St. Bernadette,NA,Seattle,King,NA,NA,100,100,NA,NA,NA,47.4888617,-122.3484808
110,Washington,null,St. Cecilia Catholic,NA,Bainbridge Island,Kitsap,NA,NA,100,100,NA,NA,NA,47.6365058,-122.5204427
111,Washington,null,St. Charles Borromeo,NA,Tacoma,Pierce,NA,NA,100,98.04,NA,NA,NA,47.24854,-122.532959
112,Washington,null,St. Charles,NA,Spokane,Spokane,NA,NA,100,100,NA,NA,NA,47.6987076,-117.4505914
113,Washington,null,St. Edwards,NA,Seattle,King,NA,NA,100,100,NA,NA,NA,47.550814,-122.2804746
114,Washington,null,St. Frances Cabrini,NA,Lakewood,Pierce,NA,NA,100,100,NA,NA,NA,47.1597478,-122.5110911
115,Washington,null,St. George,NA,Seattle,King,NA,NA,100,100,NA,NA,NA,47.5558991,-122.3164163
116,Washington,null,St. Joseph's,NA,Kennewick,Benton,NA,NA,100,93.55,NA,NA,6.45,46.2056927,-119.1307652
116,Washington,null,St. Joseph's,NA,Kennewick,Benton,NA,NA,100,93.55,NA,NA,6.45,47.4164433,-120.3333301
117,Washington,null,St. Mark,NA,Shoreline,King,NA,NA,100,100,NA,NA,NA,47.761374000000004,-122.313727
118,Washington,null,St. Matthew,NA,Seattle,King,NA,NA,100,100,NA,NA,NA,47.7214821,-122.3134014
119,Washington,null,St. Michael Catholic,NA,Snohomish,Snohomish,NA,NA,100,100,NA,NA,NA,47.9308826,-122.0859872
120,Washington,null,St. Michael,NA,Olympia,Thurston,NA,NA,100,96.67,NA,NA,NA,47.0400091,-122.8858765
121,Washington,null,St. Paul Cathedral,NA,Yakima,Yakima,NA,NA,100,100,NA,NA,NA,46.5959774,-120.5270793
122,Washington,null,St. Paul,NA,Seattle,King,NA,NA,100,93.75,NA,NA,NA,47.5105328,-122.2626654
123,Washington,null,St. Paul's Lutheran,NA,Wenatchee,Chelan,NA,NA,100,100,NA,NA,NA,47.4240179,-120.3171111
124,Washington,null,St. Philomena,NA,Des Moines,King,NA,NA,100,100,NA,NA,NA,47.4042599,-122.3102628
125,Washington,null,St. Rose Of Lima,NA,Ephrata,Grant,NA,NA,100,100,NA,NA,NA,47.3099652,-119.5402806
126,Washington,null,St. Rose,NA,Longview,Cowlitz,NA,NA,100,100,NA,NA,NA,46.131833,-122.95303
127,Washington,null,St. Therese,NA,Seattle,King,NA,NA,100,100,NA,NA,NA,47.6114162,-122.2881235
128,Washington,null,St. Thomas,NA,Medina,King,NA,NA,100,97.22,NA,NA,NA,47.6215591,-122.2300305
129,Washington,null,Steptoe Elementary,NA,Steptoe,Whitman,NA,NA,100,100,NA,NA,NA,47.0059831,-117.3512108
130,Washington,null,Sterling Intermediate,NA,East Wenatchee,Douglas,NA,NA,100,100,NA,NA,NA,47.4144246,-120.2704238
131,Washington,null,Stillpoint,NA,Friday Harbor,San Juan,NA,NA,100,100,NA,NA,NA,48.534176,-123.02621
132,Washington,null,Sunrise Beach,NA,Olympia,Thurston,NA,NA,100,83.33,NA,NA,16.67,47.0155921,-122.8808643
133,Washington,null,Synergy Learning Academy,NA,Issaquah,King,NA,NA,100,100,NA,NA,NA,47.5516591,-122.0607032
134,Washington,null,The Bush,NA,Seattle,King,NA,NA,100,100,NA,NA,NA,47.6228784,-122.2886815
135,Washington,null,The Clearwater,NA,Bothell,King,NA,NA,100,100,NA,NA,NA,47.8198981,-122.2116608
136,Washington,null,The Eastside Montessori,NA,Bellevue,King,NA,NA,100,100,NA,NA,NA,47.627882,-122.1954073
137,Washington,null,The Harbor,NA,Vashon,King,NA,NA,100,100,NA,NA,NA,47.462493,-122.4588828
138,Washington,null,The Little,NA,Bellevue,King,NA,NA,100,92,NA,NA,NA,47.6356658,-122.1844039
139,Washington,null,The Sammamish Montessori,NA,Redmond,King,NA,NA,100,100,NA,NA,NA,47.672113,-122.101095
140,Washington,null,Thompson Elementary,NA,Tacoma,Pierce,NA,NA,100,96.36,NA,NA,1.82,47.1129044,-122.4266195
140,Washington,null,Thompson Elementary,NA,Tacoma,Pierce,NA,NA,100,96.36,NA,NA,1.82,46.2557251,-119.9169693
141,Washington,null,Tilden,NA,Seattle,King,NA,NA,100,100,NA,NA,NA,47.5661634,-122.3871514
142,Washington,null,Tlc Montessori,NA,Sammamish,King,NA,NA,100,100,NA,NA,NA,47.6241544,-122.0528416
143,Washington,null,Totem Falls,NA,Snohomish,Snohomish,NA,NA,100,94,NA,6,NA,47.8669087,-122.1446127
144,Washington,null,Touchet Elementary And High,NA,Touchet,Walla Walla,NA,NA,100,100,NA,NA,NA,46.0434678,-118.6727635
145,Washington,null,Trinity Catholic,NA,Spokane,Spokane,NA,NA,100,100,NA,NA,NA,47.6791714,-117.4326257
146,Washington,null,Tyee Park Elementary,NA,Lakewood,Pierce,NA,NA,100,91.67,NA,NA,NA,47.148781,-122.508329
147,Washington,null,Union Gap,NA,Union Gap,Yakima,NA,NA,100,98.46,NA,NA,NA,46.5559922,-120.4792946
148,Washington,null,Vale Elementary,NA,Cashmere,Chelan,NA,NA,100,96.49,NA,0.88,1.75,47.517505,-120.4716539
149,Washington,null,Valley Christian,NA,Auburn,King,NA,NA,100,100,NA,NA,NA,47.3065198,-122.2110973
149,Washington,null,Valley Christian,NA,Auburn,King,NA,NA,100,100,NA,NA,NA,47.6484615,-117.2677496
150,Washington,null,Valley,NA,Seattle,King,NA,NA,100,93.75,NA,NA,6.25,47.6217042,-122.2928725
150,Washington,null,Valley,NA,Seattle,King,NA,NA,100,93.75,NA,NA,6.25,48.1695606,-117.7210928
151,Washington,null,Valley View Elementary,NA,Toppenish,Yakima,NA,NA,100,97.22,NA,NA,NA,46.3834204,-120.3020335
151,Washington,null,Valley View Elementary,NA,Toppenish,Yakima,NA,NA,100,97.22,NA,NA,NA,46.9941216,-120.5223489
152,Washington,null,Villa Academy,NA,Seattle,King,NA,NA,100,100,NA,NA,NA,47.6638269,-122.2731119
153,Washington,null,Waller Road Elementary,NA,Tacoma,Pierce,NA,NA,100,97.87,NA,2.13,NA,47.1996449,-122.3905349
154,Washington,null,Waterville Elementary,NA,Waterville,Douglas,NA,NA,100,100,NA,NA,NA,47.6454052,-120.0696874
155,Washington,null,Wellpinit Elementary,NA,Wellpinit,Stevens,NA,NA,100,96.67,NA,NA,NA,47.8980905,-117.9882851
156,Washington,null,Westgate Elementary,NA,Edmonds,Snohomish,NA,NA,100,92.68,NA,1.22,4.88,47.7988596,-122.3624969
156,Washington,null,Westgate Elementary,NA,Edmonds,Snohomish,NA,NA,100,92.68,NA,1.22,4.88,46.2069296,-119.1548755
157,Washington,null,Westpark Christian Academy,NA,Yakima,Yakima,NA,NA,100,100,NA,NA,NA,46.5959953,-120.5272672
158,Washington,null,Whitstran Elementary,NA,Prosser,Benton,NA,NA,100,97.37,NA,NA,NA,46.234784,-119.707821
159,Washington,null,Whittier Elementary,NA,Pasco,Franklin,NA,NA,100,99.51,NA,NA,NA,46.2402073,-119.0766986
159,Washington,null,Whittier Elementary,NA,Pasco,Franklin,NA,NA,100,99.51,NA,NA,NA,47.6837505,-122.3732327
159,Washington,null,Whittier Elementary,NA,Pasco,Franklin,NA,NA,100,99.51,NA,NA,NA,48.0043923,-122.2049376
159,Washington,null,Whittier Elementary,NA,Pasco,Franklin,NA,NA,100,99.51,NA,NA,NA,47.2290039,-122.5141363
160,Washington,null,Sun Valley Elementary,NA,Sunnyside,Yakima,NA,NA,99.35,99.35,NA,NA,0.22,46.3383953,-119.9974501
161,Washington,null,Cedar Wood Elementary,NA,Bothell,Snohomish,NA,NA,99.23,96.92,NA,NA,0.77,47.8444845,-122.1888134
162,Washington,null,Horizon Elementary,NA,Everett,Snohomish,NA,NA,99.18,95.08,NA,NA,1.64,47.9209912,-122.2373942
162,Washington,null,Horizon Elementary,NA,Everett,Snohomish,NA,NA,99.18,95.08,NA,NA,1.64,47.3538349,-122.1515312
163,Washington,null,Issaquah Valley Elementary,NA,Issaquah,King,NA,NA,99.15,96.58,NA,NA,0.85,47.5365441,-122.0453631
164,Washington,null,Frank Brouillet Elem,NA,Puyallup,Pierce,NA,NA,99.13,98.26,NA,NA,0.87,47.0995589,-122.3031553
165,Washington,null,Virgie Robinson Elementary,NA,Pasco,Franklin,NA,NA,99.11,99.11,NA,NA,NA,46.2333184,-119.0733422
166,Washington,null,Voyager Elementary,NA,Gig Harbor,Pierce,NA,NA,98.98,88.78,NA,1.02,6.12,47.309203,-122.6780039
167,Washington,null,Badger Mountain Elementary,NA,Richland,Benton,NA,NA,98.97,98.97,NA,NA,NA,46.233751,-119.2705711
168,Washington,null,Hilltop Elementary,NA,Seattle,King,NA,NA,98.92,96.77,NA,NA,NA,47.4929448,-122.3013215
168,Washington,null,Hilltop Elementary,NA,Seattle,King,NA,NA,98.92,96.77,NA,NA,NA,47.8127421,-122.2421841
169,Washington,null,Sacajawea Elementary,NA,Richland,Benton,NA,NA,98.92,93.55,NA,NA,1.08,46.3083898,-119.2759679
169,Washington,null,Sacajawea Elementary,NA,Richland,Benton,NA,NA,98.92,93.55,NA,NA,1.08,45.7025765,-122.6647862
169,Washington,null,Sacajawea Elementary,NA,Richland,Benton,NA,NA,98.92,93.55,NA,NA,1.08,47.6985053,-122.3075542
170,Washington,null,Satus Elementary,NA,Wapato,Yakima,NA,NA,98.89,98.89,NA,NA,NA,46.4396498,-120.4189073
171,Washington,null,Albert Einstein Elementary,NA,Redmond,King,NA,NA,98.86,94.32,NA,NA,NA,47.7019318,-122.0985182
172,Washington,null,Oak Harbor Elementary,NA,Oak Harbor,Island,NA,NA,98.86,97.73,NA,NA,1.14,48.2971576,-122.6440833
173,Washington,null,Washington Elementary,NA,Wenatchee,Chelan,NA,NA,98.86,98.86,NA,NA,1.14,47.4213894,-120.3362828
173,Washington,null,Washington Elementary,NA,Wenatchee,Chelan,NA,NA,98.86,98.86,NA,NA,1.14,46.1886072,-119.1190418
173,Washington,null,Washington Elementary,NA,Wenatchee,Chelan,NA,NA,98.86,98.86,NA,NA,1.14,48.4199859,-122.3487684
173,Washington,null,Washington Elementary,NA,Wenatchee,Chelan,NA,NA,98.86,98.86,NA,NA,1.14,47.3082196,-122.222254
173,Washington,null,Washington Elementary,NA,Wenatchee,Chelan,NA,NA,98.86,98.86,NA,NA,1.14,45.6438929,-122.6523933
173,Washington,null,Washington Elementary,NA,Wenatchee,Chelan,NA,NA,98.86,98.86,NA,NA,1.14,47.2715604,-122.4864193
173,Washington,null,Washington Elementary,NA,Wenatchee,Chelan,NA,NA,98.86,98.86,NA,NA,1.14,46.7085366,-122.9537263
174,Washington,null,Wiley Elementary,NA,West Richland,Benton,NA,NA,98.86,96.59,NA,2.27,NA,46.2746272,-119.35549
175,Washington,null,Lewis And Clark Elementary,NA,Wenatchee,Chelan,NA,NA,98.77,95.06,NA,NA,1.23,47.437219,-120.329812
175,Washington,null,Lewis And Clark Elementary,NA,Wenatchee,Chelan,NA,NA,98.77,95.06,NA,NA,1.23,46.2712108,-119.276662
176,Washington,null,Scootney Springs Elementary,NA,Othello,Adams,NA,NA,98.77,93.83,NA,1.23,NA,NA,NA
177,Washington,null,Abraham Lincoln Elementary,NA,Wenatchee,Chelan,NA,NA,98.73,97.47,NA,1.27,NA,47.406823,-120.309608
178,Washington,null,Artondale Elementary,NA,Gig Harbor,Pierce,NA,NA,98.72,94.87,NA,NA,3.85,47.294594,-122.621496
179,Washington,null,Kenroy Elementary,NA,East Wenatchee,Douglas,NA,NA,98.7,98.7,NA,NA,1.3,47.4140887,-120.2646387
180,Washington,null,Terrace Heights Elementary,NA,Moxee,Yakima,NA,NA,98.7,96.1,NA,NA,NA,47.0385783,-123.2655378
181,Washington,null,Whitney Elementary,NA,Yakima,Yakima,NA,NA,98.68,97.37,NA,NA,2.63,46.5857442,-120.5680172
181,Washington,null,Whitney Elementary,NA,Yakima,Yakima,NA,NA,98.68,97.37,NA,NA,2.63,48.5124094,-122.6178529
182,Washington,null,Artz Fox Elementary,NA,Mabton,Yakima,NA,NA,98.61,97.22,NA,NA,1.39,46.2153003,-119.9904247
183,Washington,null,Mckinley Elementary,NA,Yakima,Yakima,NA,NA,98.61,95.83,NA,NA,NA,46.5912718,-120.5259793
184,Washington,null,Wide Hollow Elementary,NA,Yakima,Yakima,NA,NA,98.59,97.18,NA,NA,NA,46.58701,-120.605208
185,Washington,null,Boze Elementary,NA,Tacoma,Pierce,NA,NA,98.57,91.43,NA,NA,NA,47.197131,-122.414181
186,Washington,null,Sherman Elementary,NA,Tacoma,Pierce,NA,NA,98.57,98.57,NA,NA,1.43,47.2836867,-122.4975235
187,Washington,null,Briarcrest Elementary,NA,Shoreline,King,NA,NA,98.53,98.53,NA,NA,1.47,47.7422466,-122.2976428
188,Washington,null,Beverly Park Elementary At Glendale,NA,Seattle,King,NA,NA,98.51,97.01,NA,NA,NA,47.5095942,-122.3172122
189,Washington,null,Jefferson Elementary,NA,Richland,Benton,NA,NA,98.51,94.03,NA,NA,2.99,46.2933405,-119.2743077
189,Washington,null,Jefferson Elementary,NA,Richland,Benton,NA,NA,98.51,94.03,NA,NA,2.99,47.621238,-117.402616
189,Washington,null,Jefferson Elementary,NA,Richland,Benton,NA,NA,98.51,94.03,NA,NA,2.99,48.4071854,-122.3177212
189,Washington,null,Jefferson Elementary,NA,Richland,Benton,NA,NA,98.51,94.03,NA,NA,2.99,47.9162792,-122.1988141
189,Washington,null,Jefferson Elementary,NA,Richland,Benton,NA,NA,98.51,94.03,NA,NA,2.99,48.107862,-123.4399761
190,Washington,null,Phantom Lake Elementary,NA,Bellevue,King,NA,NA,98.51,95.52,NA,NA,NA,47.600453,-122.125736
191,Washington,null,Capt Johnston Blakely Elementary,NA,Bainbridge Island,Kitsap,NA,NA,98.48,96.97,NA,NA,1.52,47.605845,-122.5352418
192,Washington,null,Hathaway Elementary,NA,Washougal,Clark,NA,NA,98.41,95.24,NA,NA,1.59,45.5816787,-122.3457669
193,Washington,null,Sandburg Elementary,NA,Kirkland,King,NA,NA,98.41,93.65,NA,NA,NA,47.7165516,-122.2307081
194,Washington,null,Franklin Elementary,NA,Spokane,Spokane,NA,NA,98.39,88.71,NA,NA,4.84,47.6405613,-117.3715349
194,Washington,null,Franklin Elementary,NA,Spokane,Spokane,NA,NA,98.39,88.71,NA,NA,4.84,47.2482355,-122.4798348
194,Washington,null,Franklin Elementary,NA,Spokane,Spokane,NA,NA,98.39,88.71,NA,NA,4.84,48.1025181,-123.423213
194,Washington,null,Franklin Elementary,NA,Spokane,Spokane,NA,NA,98.39,88.71,NA,NA,4.84,46.7173694,-117.1708155
194,Washington,null,Franklin Elementary,NA,Spokane,Spokane,NA,NA,98.39,88.71,NA,NA,4.84,47.6623189,-122.1735556
195,Washington,null,Moran Prairie Elementary,NA,Spokane,Spokane,NA,NA,98.39,91.94,NA,1.61,1.61,47.6011364,-117.3484326
196,Washington,null,Bennett Elementary,NA,Bellevue,King,NA,NA,98.33,85,NA,1.67,3.33,47.6250866,-122.101419
197,Washington,null,Franklin Elementary,NA,Tacoma,Pierce,NA,NA,98.28,98.28,NA,NA,NA,47.6405613,-117.3715349
197,Washington,null,Franklin Elementary,NA,Tacoma,Pierce,NA,NA,98.28,98.28,NA,NA,NA,47.2482355,-122.4798348
197,Washington,null,Franklin Elementary,NA,Tacoma,Pierce,NA,NA,98.28,98.28,NA,NA,NA,48.1025181,-123.423213
197,Washington,null,Franklin Elementary,NA,Tacoma,Pierce,NA,NA,98.28,98.28,NA,NA,NA,46.7173694,-117.1708155
197,Washington,null,Franklin Elementary,NA,Tacoma,Pierce,NA,NA,98.28,98.28,NA,NA,NA,47.6623189,-122.1735556
198,Washington,null,Pioneer Valley Elementary,NA,Spanaway,Pierce,NA,NA,98.28,94.83,NA,1.72,NA,47.0707686,-122.3306623
199,Washington,null,Christa Mcauliffe Elementar,NA,Sammamish,King,NA,NA,98.25,89.47,NA,NA,1.75,47.6285929,-122.0198277
200,Washington,null,Challenger Elementary,NA,Issaquah,King,NA,NA,98.21,96.43,NA,NA,2.98,47.5772846,-122.0039617
200,Washington,null,Challenger Elementary,NA,Issaquah,King,NA,NA,98.21,96.43,NA,NA,2.98,47.9116172,-122.2424756
201,Washington,null,Lackamas Elementary,NA,Yelm,Thurston,NA,NA,98.21,91.07,NA,3.57,1.79,46.850892,-122.487265
202,Washington,null,Adams Elementary,NA,Wapato,Yakima,NA,NA,98.18,98.46,NA,NA,1.54,46.4359044,-120.4157198
202,Washington,null,Adams Elementary,NA,Wapato,Yakima,NA,NA,98.18,98.46,NA,NA,1.54,46.5939354,-120.4900575
202,Washington,null,Adams Elementary,NA,Wapato,Yakima,NA,NA,98.18,98.46,NA,NA,1.54,47.6735182,-122.391681
202,Washington,null,Adams Elementary,NA,Wapato,Yakima,NA,NA,98.18,98.46,NA,NA,1.54,47.6212465,-117.3677389
202,Washington,null,Adams Elementary,NA,Wapato,Yakima,NA,NA,98.18,98.46,NA,NA,1.54,47.6506763,-117.2062445
