index,series.name,network,season,title,imdb,engagement,date.aired,run.time,format,monster.name,monster.gender,monster.type,monster.subtype,monster.species,monster.real,monster.amount,caught.fred,caught.daphnie,caught.velma,caught.shaggy,caught.scooby,captured.fred,captured.daphnie,captured.velma,captured.shaggy,captured.scooby,unmask.fred,unmask.daphnie,unmask.velma,unmask.shaggy,unmask.scooby,snack.fred,snack.daphnie,snack.velma,snack.shaggy,snack.scooby,unmask.other,caught.other,caught.not,trap.work.first,setting.terrain,setting.country/state,suspects.amount,non-suspect,arrested,culprit.name,culprit.gender,culprit.amount,motive,if.it.wasnt.for,and.that,door.gag,number.of.snacks,split.up,another.mystery,set.a.trap,jeepers,jinkies,my.glasses,just.about.wrapped.up,zoinks,groovy,scooby.doo.where.are.you,rooby.rooby.roo,batman,scooby-dum,scrappy-doo,hex.girls,blue.falcon,fred.va,daphnie.va,velma.va,shaggy.va,scooby.va
508,"Be Cool, Scooby-Doo!",Cartoon Network,1,Scary Christmas,7.4,75,2015-12-05,22,TV Series,Pterodactyl,Male,Ancient,Dinosaur,Pterodactyl,FALSE,1,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Urban,United States,4,FALSE,TRUE,"David,Alistair Leventhal","Male,Male",2,Theft,oh be quiet we didn't,NULL,FALSE,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
509,"Be Cool, Scooby-Doo!",Cartoon Network,1,"If You Can't Scooby-Doo the Time,Don't Scooby-Doo the Crime",7.7,72,2015-12-10,24,TV Series,Ghost of Stealin' Stan,Male,Ghost,Prisoner,Human,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Island,United States,2,TRUE,FALSE,Stealin' Stan,Male,1,Theft,NULL,NULL,FALSE,0,0,0,0,1,0,0,0,1,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
510,"Be Cool, Scooby-Doo!",Cartoon Network,1,Gremlin on a Plane,7.8,66,2016-02-13,22,TV Series,Gremlin,Male,Mythical,Gremlin,Gremlin,FALSE,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Air,United States,3,FALSE,TRUE,Ed Johnson,Male,1,Competition,you meddiling kids,NULL,FALSE,0,1,0,0,0,0,0,0,1,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
511,"Be Cool, Scooby-Doo!",Cartoon Network,1,Sorcerer Snacks Scare,7.9,67,2016-02-20,22,TV Series,Sorcerer,Male,Magician,Sorcerer,Human,FALSE,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Urban,United States,4,FALSE,TRUE,Piero,Male,1,Competition,you meddling puppet haters,NULL,FALSE,several boxes,0,0,0,0,0,0,0,2,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
512,"Be Cool, Scooby-Doo!",Cartoon Network,1,Saga of the Swamp Beast,8.2,67,2016-02-27,22,TV Series,Swamp Monster,Male,Plant,Humanoid,Swamp-Monster,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Swamp,Louisiana,3,FALSE,TRUE,Dwayne,Male,1,Theft,that meddling alligator,NULL,FALSE,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
513,"Be Cool, Scooby-Doo!",Cartoon Network,1,"Be Cold, Scooby-Doo!",7.5,63,2016-03-05,22,TV Series,Snow Monster,Male,Possessed Object,Snow-Man,Snow-Man,FALSE,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Snow,United States,3,FALSE,TRUE,Heidi Ho Swift,Female,1,Preservation,NULL,NULL,FALSE,0,1,0,0,0,0,0,0,1,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
514,Lego,Warner Home Video,Movie,LEGO Scooby-Doo! Haunted Hollywood,5.9,1144,2016-03-10,74,Movie,"Headless Horseman,Mummy,Zombie","Male,Male,Male","Undead,Undead,Undead","Headless,Mummy,Zombie","Human,Human,Human",FALSE,3,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Urban,California,5,FALSE,TRUE,"Atticus Fink,Boris Carnac Jr.","Male,Male",2,Competition,you,mangy mutt,FALSE,several,0,1,0,2,1,0,0,2,0,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
515,"Be Cool, Scooby-Doo!",Cartoon Network,1,Giant Problems,7.4,58,2016-03-12,22,TV Series,Giant,Male,Mythical,Giant,Cyclops,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Forest,Ireland,3,FALSE,TRUE,Colin McQuaid,Male,1,Competition,NULL,NULL,FALSE,0,1,1,0,1,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
516,"Be Cool, Scooby-Doo!",Boomerang,1,Eating Crow,7.4,54,2016-03-23,22,TV Series,"Scarecrow,Scarecrow","Male,Male","Possessed Object,Possessed Object","Humanoid,Humanoid","Scarecrow,Scarecrow",FALSE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Rural,United States,4,FALSE,FALSE,"Jonathan,Old Tom","Male,Male",2,Natural Resource,NULL,NULL,FALSE,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
517,Warner Home Video,Warner Home Video,Movie,Scooby-Doo! and WWE: Curse of the Speed Demon,6.2,1179,2016-08-09,81,Movie,Inferno,Male,Undead,Skeleton,Demon,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NULL,Island,United States,20,FALSE,TRUE,"Triple H,Stephanie McMahon","Male,Female",2,Competition,you meddling kids,speedster dog,FALSE,0,0,1,0,0,2,0,0,3,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
518,Warner Home Video,Warner Home Video,Movie,Scooby-Doo! Shaggy's Showdown,6.8,1120,2017-02-14,80,Movie,Ghost of Dapper Jack Rogers,Male,Ghost,Cowboy,Human,FALSE,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Desert,Texas,15,FALSE,TRUE,"Kyle,Rafe","Male,Male",2,Theft,those moddling kids,NULL,FALSE,0,0,1,0,0,1,0,0,2,0,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
519,"Be Cool, Scooby-Doo!",Boomerang,1,I Scooby Dooby Do,7.2,58,2017-06-20,22,TV Series,Ghost of the Cliff Bride,Female,Undead,Zombie,Human,FALSE,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Rural,United States,4,FALSE,FALSE,"Kimmy's Mother,Nate's Mother","Female,Female",2,Competition,NULL,NULL,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
520,"Be Cool, Scooby-Doo!",Boomerang,1,El Bandito,7.6,52,2017-06-20,22,TV Series,Spirit of El Bandito,Male,Undead,Skeleton,Human,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Rural,Mexico,3,FALSE,TRUE,Gustavo,Male,1,Treasure,kids,NULL,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
521,"Be Cool, Scooby-Doo!",Boomerang,1,Into the Mouth Madcap,7.2,50,2017-06-20,22,TV Series,Madcap the Killer Clown,Male,Disguised,Clown,Human,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Urban,United States,4,FALSE,TRUE,Oopsy,Male,1,Competition,you meddling kids,NULL,FALSE,0,1,0,0,0,0,0,0,2,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
522,"Be Cool, Scooby-Doo!",Boomerang,1,The Norse Case Scenario,7.3,48,2017-06-20,22,TV Series,"Viking Ghosts,Viking Ghosts,Viking Ghosts","Male,Male,Male","Ghost,Ghost,Ghost","Viking,Viking,Viking","Human,Human,Human",FALSE,3,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Forest,United States,6,FALSE,TRUE,"Donald,Edith,Ranger Mark","Male,Female,Male",3,Natural Resource,you meddling kids being excited to eat food out of the trash,NULL,FALSE,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
523,"Be Cool, Scooby-Doo!",Boomerang,1,The People vs. Fred Jones,7.7,50,2017-06-20,22,TV Series,Toxic Mutant,Male,Undead,Mutant,Human,FALSE,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Urban,United States,3,FALSE,TRUE,Dayton Knight,Male,1,Theft,that meddling lawyer didn't discover that suprise envelope with evidence that proved who the toxic mutant really was,NULL,FALSE,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
524,Lego,Warner Home Video,Movie,LEGO Scooby-Doo! Blowout Beach Bash,5.6,565,2017-07-25,77,Movie,"Ghost Pirate,Ghost Pirate","Male,Female","Ghost,Ghost","Pirate,Pirate","Human,Human",FALSE,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Coast,United States,9,FALSE,TRUE,"Rob Holdout,Laura Holdout,Chad Holdout,Krissy Holdout,Sheriff,Deputy","Male,Female,Male,Female,Male,Male",6,Treasure,our meddling kids,NULL,FALSE,1 box,0,0,0,1,13,1,0,2,0,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
525,"Be Cool, Scooby-Doo!",Boomerang,2,Some Fred Time,8.2,53,2017-11-14,22,TV Series,Dorsal Foot,Male,Animal,Humanoid,Shark,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Coast,United States,3,FALSE,TRUE,Bellington,Male,1,Competition,NULL,NULL,FALSE,0,0,0,0,0,0,0,0,1,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
526,"Be Cool, Scooby-Doo!",Boomerang,2,There Wolf,7.5,40,2017-11-15,22,TV Series,Werewolf,Male,Animal,Werewolf,Human,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Forest,United States,3,FALSE,TRUE,Miguel,Male,1,Theft,mimes,NULL,FALSE,0,1,0,0,0,1,0,0,1,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
527,"Be Cool, Scooby-Doo!",Boomerang,2,Renn Scare,7.4,40,2017-11-15,22,TV Series,Jester Monster,Male,Disguised,Jester,Human,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Forest,United States,3,FALSE,TRUE,Harvey,Male,1,Competition,NULL,NULL,FALSE,0,1,1,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
528,"Be Cool, Scooby-Doo!",Boomerang,2,How to Train Your Coward,7.6,42,2017-12-21,22,TV Series,Vampire,Male,Undead,Vampire,Human,FALSE,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Rural,United States,3,FALSE,TRUE,"Sheriff Boon,Paco","Male,Male",2,Theft,actually I can't get mad at my little meddling munchkins,NULL,FALSE,0,1,0,0,0,1,0,0,1,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
529,"Be Cool, Scooby-Doo!",Boomerang,2,Worst in Show,7.1,38,2017-11-17,22,TV Series,Houndbeast,Male,Animal,Beast,Hound,FALSE,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Urban,New York,4,FALSE,TRUE,Estelle Brady,Female,1,Competition,I gotta say that very impressive song and dance routine well done,plus the meddling stuff,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
530,"Be Cool, Scooby-Doo!",Boomerang,2,Mysteries on the Disorient Express,7.5,42,2017-11-18,22,TV Series,"Grim Reaper,Mummy,Tengu,Tarasque,Tzitzimitl,Manticore,Haniver,Hemogoblin","Male,Male,Male,Male,Female,Male,Male,Male","Undead,Undead,Mythical,Mythical,Magician,Mythical,Mythical,Mythical","Skeleton,Mummy,Humanoid,Humanoid,Shaman,Beast,Beast,Goblin","Human,Human,Chicken,Turtle,Human,Manticore,Beast,Goblin",FALSE,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Rural,United States,4,TRUE,TRUE,"Tobor,Ichi,Other Spies","Male,Female,Male",3,Theft,NULL,NULL,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
531,"Be Cool, Scooby-Doo!",Boomerang,2,Halloween,7.4,43,2017-09-28,22,TV Series,"Baba Yaga,Baba Yaga House","Female,Male","Magician,Possessed Object","Witch,House","Human,House",FALSE,2,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Urban,United States,3,FALSE,TRUE,"Mrs. Clune,Mr. Clune","Female,Male",2,Competition,NULL,NULL,FALSE,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
532,"Be Cool, Scooby-Doo!",Boomerang,2,The Curse of Kaniaku,7.5,39,2017-11-19,22,TV Series,Kaniaku,Male,Animal,Demon,Crab,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Urban,Japan,4,FALSE,TRUE,Mr. Kagawa,Male,1,Competition,NULL,NULL,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
533,"Be Cool, Scooby-Doo!",Boomerang,2,Vote Velma,6.6,40,2017-11-19,22,TV Series,Ghost of Amos Littlefield,Male,Ghost,Ghost,Human,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Urban,United States,5,FALSE,TRUE,Violet Oberon,Female,2,Competition,NULL,NULL,FALSE,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
534,"Be Cool, Scooby-Doo!",Boomerang,2,Scroogey Doo,7.7,47,2017-11-30,22,TV Series,"Ghost of Jacob Marley,Ghost of Christmas Past,Ghost of Christmas Present,Ghost of Christmas Future","Male,Female,Male,Male","Ghost,Ghost,Ghost,Ghost","Ghost,Ghost,Ghost,Ghost","Human,Human,Human,Human",FALSE,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Urban,England,4,FALSE,TRUE,Dr. Buggly,Male,1,Theft,NULL,NULL,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
535,"Be Cool, Scooby-Doo!",Boomerang,2,In Space,8,44,2017-11-20,22,TV Series,Space Kook,Male,Extraterrestrial,Humanoid,Alien,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Space,Space,3,TRUE,TRUE,Officer Soung,Male,1,Natural Resource,NULL,NULL,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
536,"Be Cool, Scooby-Doo!",Boomerang,2,Doo Not Distrub,7.9,50,2017-11-21,22,TV Series,Ghost of Mother,Female,Undead,Zombie,Human,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Snow,United States,2,TRUE,TRUE,Josh,Male,1,Competition,NULL,NULL,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
537,"Be Cool, Scooby-Doo!",Boomerang,2,Silver Scream,7.4,38,2017-11-22,22,TV Series,Ghost of Archie Barnes,Male,Ghost,Ghost,Human,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Rural,California,5,FALSE,TRUE,Lori Logan,Female,1,Competition,you meddling with it,NULL,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
538,"Be Cool, Scooby-Doo!",Boomerang,2,Fright of Hand,7.2,35,2017-11-22,22,TV Series,Mutant Rabbit,Male,Animal,Giant,Rabbit,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Urban,United States,3,TRUE,TRUE,"Saul Twinkelshine,Greg Twinkelshine","Male,Male",2,Competition,NULL,NULL,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
539,"Be Cool, Scooby-Doo!",Boomerang,2,Greece in the World,6.7,35,2017-11-23,22,TV Series,Arachne,Female,Mythical,Humanoid,Spider,FALSE,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Rural,Greece,4,FALSE,TRUE,"Aeslop,Prince Shlemielius","Male,Male",2,Competition,the itching,NULL,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
540,Warner Home Video,Cartoon Network,Movie,Batman: The Brave and the Bold: Bat-Mite Presents: Batman's Strangest Cases!,6.6,1698,2018-01-09,75,Movie,Crimson Cloak,Male,Ghost,Phantom,Human,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,NULL,Urban,United States,15,TRUE,TRUE,"Clayface,The Riddler","Male,Male",2,Conquer,you meddling kids,NULL,FALSE,several,1,1,0,4,8,0,0,5,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
541,"Be Cool, Scooby-Doo!",Boomerang,2,American Goth,7.1,41,2018-03-08,22,TV Series,Plant Monster,Male,Plant,Humanoid,Bush,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Urban,United States,4,FALSE,TRUE,Dorbin,Male,1,Competition,NULL,NULL,FALSE,0,1,0,0,0,0,0,0,1,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
542,"Be Cool, Scooby-Doo!",Boomerang,2,Omelettes Are Forever,7.2,31,2018-03-09,22,TV Series,Minus,Male,Disguised,Mutant,Human,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Urban,United States,4,FALSE,TRUE,"Bubby,Dillingsley","Female,Male",2,Competition,NULL,NULL,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
543,"Be Cool, Scooby-Doo!",Boomerang,2,Ghost in the Mystery Machine,7.4,36,2018-03-10,22,TV Series,The Mystery Machine,Female,Possessed Object,Car,Vehicle,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NULL,Desert,United States,4,FALSE,TRUE,"Dr. Blum,Lori Walsh","Male,Female",2,Competition,NULL,NULL,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Grey DeLisle,Kate Micucci,Matthew Lillard,Frank Welker
