Timestamp,How old are you?,Industry,Job title,Additional context on job title,Annual salary,Other monetary comp,Currency,Currency - other,Additional context on income,Country,State,City,Overall years of professional experience,Years of experience in field,Highest level of education completed,Gender,Race
5/3/2021 14:41:27,25-34,Engineering or Manufacturing,"VP, Administration",Chief of Staff to the CEO,144000,25000,USD,,,United States,Minnesota,Minneapolis,8 - 10 years,8 - 10 years,College degree,Woman,White
5/3/2021 14:41:29,25-34,Utilities & Telecommunications,Analyst ,,55000,,USD,,,Us,Kentucky,Louisville ,11 - 20 years,1 year or less,College degree,Woman,White
5/3/2021 14:41:30,25-34,Sales,Enterprise sales rep,SaaS Sales,93500,120000,USD,,Base salary + commission,USA ,New York,New York City ,11 - 20 years,8 - 10 years,College degree,Woman,"Hispanic, Latino, or Spanish origin"
5/3/2021 14:41:33,35-44,Government and Public Administration,Community Engagement Manager,,72000,600,USD,,,USA,Colorado,Denver Metro Area,11 - 20 years,11 - 20 years,Master's degree,Woman,White
5/3/2021 14:42:31,25-34,Property or Construction,Assistant Project Manager,,42000,2400,USD,,,United States,Alabama,Huntsville,11 - 20 years,2 - 4 years,College degree,Woman,White
5/3/2021 14:42:57,25-34,Insurance,Associate Account Manager,,52000,,USD,,,USA,Kentucky,Lexington,5-7 years,2 - 4 years,College degree,Woman,White
5/3/2021 14:43:25,25-34,Computing or Tech,Senior Software Engineer ,,95000,,USD,,,United States,Missouri,Kansas City,2 - 4 years,2 - 4 years,College degree,Man,"Middle Eastern or Northern African, White"
5/3/2021 14:44:28,25-34,Government and Public Administration,Associate Counsel,Counsel to a Legislative Body,55000,0,USD,,,USA,New York,Albany,2 - 4 years,2 - 4 years,"Professional degree (MD, JD, etc.)",Woman,White
5/3/2021 14:44:29,55-64,Computing or Tech,Technical Documentation Manager,,124000,0,USD,,,United States,Illinois,Chicago,21 - 30 years,21 - 30 years,Master's degree,Woman,White
5/3/2021 14:44:48,25-34,"Marketing, Advertising & PR",Executive Assistant,,40000,2200,USD,,,USA,Illinois,Chicago,2 - 4 years,2 - 4 years,College degree,Woman,White
5/3/2021 14:46:14,25-34,Media & Digital,Original Programming Coordinator,,45000,0,CAD,,,Canada,,Toronto,5-7 years,2 - 4 years,College degree,Woman,White
5/3/2021 14:47:08,35-44,Benefits Administration,Client Manager,,89000,8900,USD,,,Us,Florida,Orlando,11 - 20 years,8 - 10 years,College degree,Woman,White
5/3/2021 14:47:56,35-44,Biotech/pharmaceuticals ,"Director, Laboratory Informatics",,227000,125000,USD,,,United States,California,San Francisco,11 - 20 years,11 - 20 years,College degree,Man,White
5/3/2021 14:48:06,18-24,Nonprofits,Activities Coordinator,Via university foundation ,54600,0,USD,,,United States,California,Fresno,2 - 4 years,1 year or less,Master's degree,Woman,White
5/3/2021 14:49:23,25-34,Business or Consulting,Visual Analytics Consultant,Tableau developer and consultant,86000,0,USD,,,United States,Washington,Redmond,5-7 years,2 - 4 years,Master's degree,Woman,White
5/3/2021 14:49:59,25-34,Nonprofits,Shelter Coordinator,I run a homeless shelter,47840,,CAD,,,Canada,,"Portage la Prairie, Manitoba",5-7 years,1 year or less,Master's degree,Woman,White
5/3/2021 14:50:37,25-34,Computing or Tech,Senior Software Engineer,,206000,30000,USD,,"an additional $700,000/year in RSUs",United States of America,New York,New York City,8 - 10 years,8 - 10 years,College degree,Man,"Asian or Asian American, Another option not listed here or prefer not to answer"
5/3/2021 14:50:45,35-44,Retail,Home Depot Pro Account Sales Associate ,"Sales, but for businesses",45700,1200,USD,,,United States ,Oregon,Beaverton,11 - 20 years,11 - 20 years,Some college,Woman,White
5/3/2021 14:51:24,35-44,Business or Consulting,Executive Director of Test Development,,80000,5500,USD,,,United States,Georgia,Atlanta,11 - 20 years,11 - 20 years,College degree,Woman,White
5/3/2021 14:51:56,45-54,Education (Higher Education),Payroll Practitioner III,I process payroll for non-faculty and student employees at a public university. ,49871,250,USD,,I receive $250 to compensate for the cost of a campus parking pass. ,Usa,Michigan,Ypsilanti,31 - 40 years,21 - 30 years,College degree,Woman,"Hispanic, Latino, or Spanish origin, White"
5/3/2021 14:54:45,35-44,Ecommerce fraud,Director of Customer Success,,120000,40000,USD,,,United states,Idaho,Remote,21 - 30 years,8 - 10 years,College degree,Woman,White
5/3/2021 14:55:12,25-34,Retail,Social Media Manager,,97000,0,USD,,,United States,Ohio,Cleveland,8 - 10 years,8 - 10 years,College degree,Woman,White
5/3/2021 14:55:18,45-54,Multilateral Organisation ,Director,,250000,0,USD,,,Switzerland,,Geneva,21 - 30 years,21 - 30 years,Master's degree,Man,White
5/3/2021 14:55:25,25-34,Publishibg,Managing Editor,,34770,0,GBP,,,Uk,,London,5-7 years,5-7 years,College degree,Woman,White
5/3/2021 14:55:31,35-44,Education (Higher Education),Executive Director of Admission,,56000,0,USD,,,United States,Indiana,Terre Haute,11 - 20 years,5-7 years,Master's degree,Man,White
5/3/2021 14:55:41,35-44,Social Work,Case Management Program Manager,Manager for CPS child welfare case management. Program supervisors report to me. ,69500,0,USD,,,USA,Wisconsin,Milwaukee,11 - 20 years,11 - 20 years,Master's degree,Woman,White
5/3/2021 14:55:43,25-34,Government and Public Administration,Public Affairs Specialist,,75176,,USD,,,USA,Maryland,Aberdeen Proving Ground,8 - 10 years,2 - 4 years,Master's degree,Woman,White
5/3/2021 14:56:01,45-54,Law,Partner,Attorney who has tenure with firm but no equity share of earnings,120000,5000,USD,,,United States of America,Arizona,Phoenix,21 - 30 years,11 - 20 years,"Professional degree (MD, JD, etc.)",Woman,White
5/3/2021 14:56:31,35-44,Health care,System Manager (IT),,98500,4500,USD,,,USA,Kentucky,Covington,11 - 20 years,5-7 years,Master's degree,Woman,White
5/3/2021 14:57:03,35-44,Government and Public Administration,Strategy and communications team leader,,60000,,GBP,,I also have a very generous pension,United Kingdom,,Edinburgh,11 - 20 years,11 - 20 years,Master's degree,Woman,White
5/3/2021 14:57:06,35-44,Hospitality & Events,Accounts Payable Lead,,54000,,USD,,,US,Colorado,Greenwood Village,11 - 20 years,11 - 20 years,Some college,Woman,White
5/3/2021 14:58:12,35-44,Health care,Directorate Manager,,51000,0,GBP,,,UK,,Manchester ,21 - 30 years,21 - 30 years,Master's degree,Man,White
5/3/2021 15:00:16,35-44,Computing or Tech,Web content specialist,,67000,,USD,,,USA ,California,Huntington beach ,11 - 20 years,8 - 10 years,College degree,Woman,Asian or Asian American
5/3/2021 15:00:40,35-44,Education (Higher Education),Manager of Communications and Development,At a research center at an ivy league university,73490,0,USD,,,United States,Massachusetts,Cambridge,8 - 10 years,5-7 years,Master's degree,Woman,"Black or African American, White"
5/3/2021 15:01:42,25-34,Property or Construction,appraiser assistant,commercial appraiser - prelim. license working toward certified general,55000,1000,USD,,,United States,Oregon,Portland,8 - 10 years,2 - 4 years,College degree,Woman,White
5/3/2021 15:02:10,35-44,Education (Higher Education),Director of Strategic Partnerships ,,130000,0,USD,,,US,New York,Brooklyn ,11 - 20 years,11 - 20 years,Some college,Woman,White
5/3/2021 15:03:16,25-34,Social Work,Social worker,,51000,0,USD,,,US,Iowa,Iowa City,8 - 10 years,2 - 4 years,Master's degree,Woman,White
5/3/2021 15:03:32,55-64,Media & Digital,"Senior Manager, Original Programming","Note that the company closed in 2020, so this is my most recent job. Startup, in which my title was Content Editor/Subject Matter Expert, was purchased. New owner (major tv/film media company) changed our titles to fit their protocol. I acquired and scripted e-learning streaming video classes.",85500,3000,USD,,Job had excellent benefits of high value to me,United States,Colorado,Denver,31 - 40 years,5-7 years,College degree,Woman,White
5/3/2021 15:03:52,25-34,Environmental Consulting ,Environmental Planner,,68000,3000,USD,,,U.S.,Utah,Salt Lake City,8 - 10 years,8 - 10 years,College degree,Woman,White
5/3/2021 15:04:50,55-64,Utilities & Telecommunications,Training manager,,92000,24000,GBP,,,UK,,London,31 - 40 years,21 - 30 years,Master's degree,Man,Asian or Asian American
5/3/2021 15:05:18,25-34,Education (Higher Education),Library Service Assistant (Advanced),,32074,0,USD,,"I actually work 75% FTE, because my library, like many others, cannot afford to make the position full time.",United States of America,Wisconsin,La Crosse,5-7 years,5-7 years,Master's degree,Woman,White
5/3/2021 15:06:02,25-34,Business or Consulting,Program Specialist,Human Services Consulting (public sector),85000,14000,USD,,,United States,Pennsylvania,Lancaster,8 - 10 years,5-7 years,Master's degree,Woman,White
5/3/2021 15:06:03,35-44,"Accounting, Banking & Finance",Compliance & Operational Risk Specialist ,Privacy ,85000,3600,USD,,,United States,Florida,Jacksonville ,11 - 20 years,2 - 4 years,Master's degree,Woman,White
5/3/2021 15:06:24,35-44,Recruitment or HR,HR Generalist,,63000,,USD,,"I have some OT, but it's minimal.",United States,Virginia,Alexandria,11 - 20 years,8 - 10 years,College degree,Woman,White
5/3/2021 15:06:35,25-34,Hospitality & Events,Event Manager,Event manager for non profit association ,65000,0,CAD,,,Canada,,Ottawa,8 - 10 years,8 - 10 years,College degree,Woman,White
5/3/2021 15:06:43,35-44,Charity,Community centre coordinator,,17400,0,GBP,,,UK,,"Leeds, UK",5-7 years,5-7 years,Some college,Woman,White
5/3/2021 15:09:04,25-34,Computing or Tech,Product Analyst,,80000,,USD,,,United States,Florida,Jacksonville,11 - 20 years,5-7 years,College degree,Woman,White
5/3/2021 15:09:29,45-54,Law,Attorney ,,115000,0,USD,,,United States ,California,San Bernardino ,11 - 20 years,11 - 20 years,"Professional degree (MD, JD, etc.)",,White
5/3/2021 15:10:56,25-34,Law,Of counsel,Attorney ,208000,20000,USD,,,United States,Florida,Miami,8 - 10 years,8 - 10 years,"Professional degree (MD, JD, etc.)",Woman,White
5/3/2021 15:11:27,35-44,Hospitality & Events,Meeting & Event Manager,,75000,2500,USD,,,USA,Georgia,Atlanta,11 - 20 years,8 - 10 years,College degree,Woman,White
5/3/2021 15:11:34,25-34,Government and Public Administration,Chief of Staff,,174000,,USD,,,United States,District of Columbia,Washington,5-7 years,5-7 years,College degree,Woman,White
5/3/2021 15:12:59,45-54,Computing or Tech,Email Marketing Executive,My company HQ is in London where titles mean very different things. An equivalent here would be ‘Specialist.’ My title and job description only vaguely match what I actually do; my responsibilities are much larger than a specialist’s would usually be.,52000,0,USD,,,United States,Washington,"Tacoma (we are now permanently WFH, but our office was based in Tacoma)",21 - 30 years,2 - 4 years,College degree,Woman,White
5/3/2021 15:14:26,25-34,Engineering or Manufacturing,QC Supervisor,,86000,5000,USD,,,United States,Minnesota,Northfield,5-7 years,5-7 years,Master's degree,Man,White
5/3/2021 15:14:53,25-34,Sales,Outside Sales Representative,,55000,10000,USD,,"I get a quarterly bonus if we hit our sales goal, bonus not guaranteed ",United States,Washington,Seattle,5-7 years,5-7 years,College degree,Woman,White
5/3/2021 15:15:50,25-34,Nonprofits,Human Resources Analyst,,55000,1000,USD,,,United States of America,North Carolina,Pittsboro,2 - 4 years,2 - 4 years,College degree,Man,White
5/3/2021 15:15:56,25-34,Retail,Inventory Control Specialist ,Maintaining inventory levels at locations ,62000,8000,USD,,,Usa,California,Garden grove ,11 - 20 years,8 - 10 years,College degree,Woman,White
5/3/2021 15:17:09,35-44,Education (Higher Education),Administratie assistant/associate,,35000,0,USD,,"My salary is  the upper end of the allowed range for my job classification; soon I will be ineligible for a raise unless it accompanies promotion to a different classification band.
",USA,Florida,Tallahassee,21 - 30 years,21 - 30 years,College degree,Other or prefer not to answer,White
5/3/2021 15:18:21,35-44,Engineering or Manufacturing,Industrial Engineer,,76000,650,USD,,,USA,Texas,Dallas,11 - 20 years,11 - 20 years,College degree,Woman,Black or African American
5/3/2021 15:18:31,35-44,Computing or Tech,Accounting manager,,115000,15000,USD,,,United States,California,San Francisco ,11 - 20 years,11 - 20 years,College degree,Woman,White
5/3/2021 15:18:38,35-44,Computing or Tech,Head of of Product Operations,,185000,,USD,,,USA,California,San Francisco,11 - 20 years,5-7 years,College degree,Woman,White
5/3/2021 15:18:41,45-54,Education (Primary/Secondary),Administrative coordinator ,,56971,,USD,,I work 27 hours a week at $27.39 per hour.,USA,Massachusetts,Newton,21 - 30 years,11 - 20 years,College degree,Woman,White
5/3/2021 15:18:41,25-34,"Accounting, Banking & Finance",Accounts receivable manager,,65000,2000,USD,,,USA,Washington,Seattle,8 - 10 years,5-7 years,College degree,Man,White
5/3/2021 15:19:46,25-34,Architecture,Architect,,71000,1200,USD,,,United States ,Texas,Fort Worth ,11 - 20 years,11 - 20 years,"Professional degree (MD, JD, etc.)",Woman,White
5/3/2021 15:20:02,45-54,"Marketing, Advertising & PR",Consultant and copywriter ,,65000,,USD,,,United States,New York,Glens Falls,21 - 30 years,11 - 20 years,Master's degree,Man,White
5/3/2021 15:20:59,25-34,Education (Primary/Secondary),1st Grade Teacher,,76000,0,USD,,,US,Illinois,Schaumburg ,11 - 20 years,11 - 20 years,Master's degree,Woman,White
5/3/2021 15:21:23,25-34,Computing or Tech,Product Manager,,121000,,USD,,,US,Arizona,Phoenix,8 - 10 years,2 - 4 years,College degree,Man,White
5/3/2021 15:22:17,35-44,Education (Higher Education),Librarian,,61500,,USD,,,United States ,Ohio,Columbus,11 - 20 years,8 - 10 years,Master's degree,Woman,White
5/3/2021 15:23:58,35-44,Government and Public Administration,Data and Analytics Lead,,116000,1000,USD,,,United States,Pennsylvania,"Malvern, PA",11 - 20 years,11 - 20 years,"Professional degree (MD, JD, etc.)",Woman,White
5/3/2021 15:24:44,35-44,Health care,Corporate Compliance Specialist,,58000,0,USD,,,USA,Ohio,Cleveland,21 - 30 years,11 - 20 years,College degree,Woman,White
5/3/2021 15:27:16,35-44,Education (Higher Education),Library Director,,60000,0,USD,,,USA,Missouri,Springfield,21 - 30 years,11 - 20 years,Master's degree,Woman,White
5/3/2021 15:27:22,25-34,Computing or Tech,Senior Business Systems Analyst ,,136000,1000000,USD,,I receive bonus and stock on top of base pay ,USA ,California,San Jose ,8 - 10 years,5-7 years,College degree,Woman,White
5/3/2021 15:28:21,25-34,Computing or Tech,Program Manager II,CS organization in tech company,95000,40000,USD,,,United States,Washington,Seattle,8 - 10 years,5-7 years,College degree,Woman,White
5/3/2021 15:28:29,35-44,Nonprofits,Supervisor ,,101000,,USD,,,USA,California,San Francisco ,11 - 20 years,11 - 20 years,Master's degree,Woman,White
5/3/2021 15:28:47,35-44,Engineering or Manufacturing,Project Manager,,95555,,USD,,,United States ,North Carolina,Raleigh ,11 - 20 years,11 - 20 years,College degree,Woman,White
5/3/2021 15:29:11,35-44,Law,Staff Attorney,,106000,0,USD,,,United States,Ohio,Columbus,11 - 20 years,11 - 20 years,"Professional degree (MD, JD, etc.)",Woman,White
5/3/2021 15:33:33,25-34,Social Work,Case assistant,"I work for the Ministry of Social Services with a team of child protection workers. It's similar to a paralegal, but for social workers instead of lawyers.",49171,,CAD,,,Canada,,Saskatoon,2 - 4 years,2 - 4 years,College degree,Woman,White
5/3/2021 15:33:46,45-54,"Leisure, Sport & Tourism",Aquatic Supervisor,"Oversee two facilities, 4 Head Guards, 200+ auxiliary staff ",76000,0,CAD,,,Canada,,Richmond,21 - 30 years,31 - 40 years,Some college,Woman,White
5/3/2021 15:34:56,25-34,Education (Primary/Secondary),Childcare worker,,19200,,EUR,,,Finland,,Tampere,8 - 10 years,8 - 10 years,,Woman,Another option not listed here or prefer not to answer
5/3/2021 15:35:47,35-44,Social Work,Service Coordinator ,Early Intervention family liaison ,37620,0,USD,,,United States ,Ohio,Cleveland ,11 - 20 years,11 - 20 years,College degree,Woman,White
5/3/2021 15:37:06,35-44,Property or Construction,Design Project Manager ,,95000,,USD,,,United States,Washington,Seattle,5-7 years,5-7 years,College degree,Woman,Black or African American
5/3/2021 15:38:20,35-44,"Marketing, Advertising & PR",Marketing Manager ,,80000,80000,GBP,,,Uk,,Exeter,11 - 20 years,11 - 20 years,College degree,Woman,White
5/3/2021 15:40:57,35-44,Property or Construction,Supplier & Subcontractor Program Manager ,,71000,10000,USD,,,United States ,California,San Jose ,8 - 10 years,5-7 years,Some college,Woman,White
