year,months,state,stressor,stress_pct
2020,April-June,Wyoming,Disesases,0.1
2020,April-June,Wyoming,Pesticides,1.1
2020,April-June,Wyoming,Other,3.5
2020,April-June,Wyoming,Unknown,1.2
2020,April-June,Other States,Varroa mites,16.8
2020,April-June,Other States,Other pests/parasites,1.1
2020,April-June,Other States,Disesases,0.7
2020,April-June,Other States,Pesticides,NA
2020,April-June,Other States,Other,0.3
2020,April-June,Other States,Unknown,0.3
2020,April-June,United States,Varroa mites,42.3
2020,April-June,United States,Other pests/parasites,12.2
2020,April-June,United States,Disesases,5.5
2020,April-June,United States,Pesticides,6.1
2020,April-June,United States,Other,10.8
2020,April-June,United States,Unknown,5.2
2020,July-September,Alabama,Varroa mites,64.9
2020,July-September,Alabama,Other pests/parasites,29.1
2020,July-September,Alabama,Disesases,NA
2020,July-September,Alabama,Pesticides,12
2020,July-September,Alabama,Other,5.4
2020,July-September,Alabama,Unknown,11.7
2020,July-September,Arizona,Varroa mites,24.1
2020,July-September,Arizona,Other pests/parasites,NA
2020,July-September,Arizona,Disesases,1.9
2020,July-September,Arizona,Pesticides,1.7
2020,July-September,Arizona,Other,9.3
2020,July-September,Arizona,Unknown,12.2
2020,July-September,Arkansas,Varroa mites,33.9
2020,July-September,Arkansas,Other pests/parasites,15.6
2020,July-September,Arkansas,Disesases,3.9
2020,July-September,Arkansas,Pesticides,13.9
2020,July-September,Arkansas,Other,1.3
2020,July-September,Arkansas,Unknown,8.6
2020,July-September,California,Varroa mites,33.9
2020,July-September,California,Other pests/parasites,11.4
2020,July-September,California,Disesases,7.3
2020,July-September,California,Pesticides,6.3
2020,July-September,California,Other,8.1
2020,July-September,California,Unknown,3.6
2020,July-September,Colorado,Varroa mites,23.1
2020,July-September,Colorado,Other pests/parasites,1.1
2020,July-September,Colorado,Disesases,NA
2020,July-September,Colorado,Pesticides,NA
2020,July-September,Colorado,Other,6.3
2020,July-September,Colorado,Unknown,19.8
2020,July-September,Connecticut,Varroa mites,20.2
2020,July-September,Connecticut,Other pests/parasites,1.4
2020,July-September,Connecticut,Disesases,NA
2020,July-September,Connecticut,Pesticides,NA
2020,July-September,Connecticut,Other,4
2020,July-September,Connecticut,Unknown,NA
2020,July-September,Florida,Varroa mites,42.2
2020,July-September,Florida,Other pests/parasites,19.9
2020,July-September,Florida,Disesases,12.8
2020,July-September,Florida,Pesticides,14.8
2020,July-September,Florida,Other,7.9
2020,July-September,Florida,Unknown,10.9
2020,July-September,Georgia,Varroa mites,49.6
2020,July-September,Georgia,Other pests/parasites,22.5
2020,July-September,Georgia,Disesases,3.5
2020,July-September,Georgia,Pesticides,3.4
2020,July-September,Georgia,Other,5.3
2020,July-September,Georgia,Unknown,13
2020,July-September,Hawaii,Varroa mites,62.7
2020,July-September,Hawaii,Other pests/parasites,63.5
2020,July-September,Hawaii,Disesases,NA
2020,July-September,Hawaii,Pesticides,NA
2020,July-September,Hawaii,Other,0.5
2020,July-September,Hawaii,Unknown,NA
2020,July-September,Idaho,Varroa mites,45
2020,July-September,Idaho,Other pests/parasites,2.6
2020,July-September,Idaho,Disesases,6.7
2020,July-September,Idaho,Pesticides,10.9
2020,July-September,Idaho,Other,9
2020,July-September,Idaho,Unknown,3.8
2020,July-September,Illinois,Varroa mites,28.1
2020,July-September,Illinois,Other pests/parasites,15.6
2020,July-September,Illinois,Disesases,1.8
2020,July-September,Illinois,Pesticides,4.9
2020,July-September,Illinois,Other,6.6
2020,July-September,Illinois,Unknown,8.4
2020,July-September,Indiana,Varroa mites,41.4
2020,July-September,Indiana,Other pests/parasites,12
2020,July-September,Indiana,Disesases,1.7
2020,July-September,Indiana,Pesticides,24.5
2020,July-September,Indiana,Other,0.7
2020,July-September,Indiana,Unknown,1.3
2020,July-September,Iowa,Varroa mites,49.1
2020,July-September,Iowa,Other pests/parasites,29.4
2020,July-September,Iowa,Disesases,3.9
2020,July-September,Iowa,Pesticides,6.3
2020,July-September,Iowa,Other,4.5
2020,July-September,Iowa,Unknown,NA
2020,July-September,Kansas,Varroa mites,93.8
2020,July-September,Kansas,Other pests/parasites,24.8
2020,July-September,Kansas,Disesases,15.6
2020,July-September,Kansas,Pesticides,34.1
2020,July-September,Kansas,Other,2.1
2020,July-September,Kansas,Unknown,NA
2020,July-September,Kentucky,Varroa mites,23.3
2020,July-September,Kentucky,Other pests/parasites,4
2020,July-September,Kentucky,Disesases,1.4
2020,July-September,Kentucky,Pesticides,1.6
2020,July-September,Kentucky,Other,2.4
2020,July-September,Kentucky,Unknown,5.1
2020,July-September,Louisiana,Varroa mites,27.2
2020,July-September,Louisiana,Other pests/parasites,14.4
2020,July-September,Louisiana,Disesases,4.7
2020,July-September,Louisiana,Pesticides,0.8
2020,July-September,Louisiana,Other,3.6
2020,July-September,Louisiana,Unknown,3.4
2020,July-September,Maine,Varroa mites,65.2
2020,July-September,Maine,Other pests/parasites,2.5
2020,July-September,Maine,Disesases,0.7
2020,July-September,Maine,Pesticides,NA
2020,July-September,Maine,Other,4.6
2020,July-September,Maine,Unknown,6.2
2020,July-September,Maryland,Varroa mites,17.6
2020,July-September,Maryland,Other pests/parasites,4.8
2020,July-September,Maryland,Disesases,NA
2020,July-September,Maryland,Pesticides,NA
2020,July-September,Maryland,Other,0.6
2020,July-September,Maryland,Unknown,2.9
2020,July-September,Massachusetts,Varroa mites,29.7
2020,July-September,Massachusetts,Other pests/parasites,1.6
2020,July-September,Massachusetts,Disesases,1.5
2020,July-September,Massachusetts,Pesticides,0.8
2020,July-September,Massachusetts,Other,1.2
2020,July-September,Massachusetts,Unknown,0.7
2020,July-September,Michigan,Varroa mites,53.1
2020,July-September,Michigan,Other pests/parasites,14.5
2020,July-September,Michigan,Disesases,3.4
2020,July-September,Michigan,Pesticides,8.9
2020,July-September,Michigan,Other,5.9
2020,July-September,Michigan,Unknown,1
2020,July-September,Minnesota,Varroa mites,46.3
2020,July-September,Minnesota,Other pests/parasites,3.7
2020,July-September,Minnesota,Disesases,NA
2020,July-September,Minnesota,Pesticides,8.2
2020,July-September,Minnesota,Other,2.2
2020,July-September,Minnesota,Unknown,1.7
2020,July-September,Mississippi,Varroa mites,45.7
2020,July-September,Mississippi,Other pests/parasites,41.8
2020,July-September,Mississippi,Disesases,NA
2020,July-September,Mississippi,Pesticides,NA
2020,July-September,Mississippi,Other,3.3
2020,July-September,Mississippi,Unknown,6.2
2020,July-September,Missouri,Varroa mites,30.8
2020,July-September,Missouri,Other pests/parasites,8.8
2020,July-September,Missouri,Disesases,NA
2020,July-September,Missouri,Pesticides,1.1
2020,July-September,Missouri,Other,2.4
2020,July-September,Missouri,Unknown,2.4
2020,July-September,Montana,Varroa mites,36.6
2020,July-September,Montana,Other pests/parasites,2.1
2020,July-September,Montana,Disesases,0.9
2020,July-September,Montana,Pesticides,NA
2020,July-September,Montana,Other,8.6
2020,July-September,Montana,Unknown,1.2
2020,July-September,Nebraska,Varroa mites,23.4
2020,July-September,Nebraska,Other pests/parasites,0.8
2020,July-September,Nebraska,Disesases,3.3
2020,July-September,Nebraska,Pesticides,19.8
2020,July-September,Nebraska,Other,21.4
2020,July-September,Nebraska,Unknown,NA
2020,July-September,New Jersey,Varroa mites,21.7
2020,July-September,New Jersey,Other pests/parasites,5.6
2020,July-September,New Jersey,Disesases,NA
2020,July-September,New Jersey,Pesticides,16.3
2020,July-September,New Jersey,Other,NA
2020,July-September,New Jersey,Unknown,NA
2020,July-September,New Mexico,Varroa mites,33.8
2020,July-September,New Mexico,Other pests/parasites,32.9
2020,July-September,New Mexico,Disesases,NA
2020,July-September,New Mexico,Pesticides,NA
2020,July-September,New Mexico,Other,0.5
2020,July-September,New Mexico,Unknown,NA
2020,July-September,New York,Varroa mites,18.2
2020,July-September,New York,Other pests/parasites,7.8
2020,July-September,New York,Disesases,6.3
2020,July-September,New York,Pesticides,3.3
2020,July-September,New York,Other,2.1
2020,July-September,New York,Unknown,1.1
2020,July-September,North Carolina,Varroa mites,70.5
2020,July-September,North Carolina,Other pests/parasites,17.9
2020,July-September,North Carolina,Disesases,NA
2020,July-September,North Carolina,Pesticides,NA
2020,July-September,North Carolina,Other,NA
2020,July-September,North Carolina,Unknown,NA
2020,July-September,North Dakota,Varroa mites,61.3
2020,July-September,North Dakota,Other pests/parasites,15.9
2020,July-September,North Dakota,Disesases,12.3
2020,July-September,North Dakota,Pesticides,4.1
2020,July-September,North Dakota,Other,9.3
2020,July-September,North Dakota,Unknown,1.4
2020,July-September,Ohio,Varroa mites,28.6
2020,July-September,Ohio,Other pests/parasites,10.4
2020,July-September,Ohio,Disesases,0.8
2020,July-September,Ohio,Pesticides,3.7
2020,July-September,Ohio,Other,10.8
2020,July-September,Ohio,Unknown,1.4
2020,July-September,Oklahoma,Varroa mites,52.4
2020,July-September,Oklahoma,Other pests/parasites,8
2020,July-September,Oklahoma,Disesases,0.9
2020,July-September,Oklahoma,Pesticides,1.7
2020,July-September,Oklahoma,Other,2.4
2020,July-September,Oklahoma,Unknown,0.8
2020,July-September,Oregon,Varroa mites,42.4
2020,July-September,Oregon,Other pests/parasites,2.5
2020,July-September,Oregon,Disesases,3.8
2020,July-September,Oregon,Pesticides,0.5
2020,July-September,Oregon,Other,7.1
2020,July-September,Oregon,Unknown,2.4
2020,July-September,Pennsylvania,Varroa mites,32.2
2020,July-September,Pennsylvania,Other pests/parasites,12.3
2020,July-September,Pennsylvania,Disesases,1.2
2020,July-September,Pennsylvania,Pesticides,1.6
2020,July-September,Pennsylvania,Other,5.5
2020,July-September,Pennsylvania,Unknown,2.3
2020,July-September,South Carolina,Varroa mites,27.1
2020,July-September,South Carolina,Other pests/parasites,28.9
2020,July-September,South Carolina,Disesases,NA
2020,July-September,South Carolina,Pesticides,6.2
2020,July-September,South Carolina,Other,1.5
2020,July-September,South Carolina,Unknown,0.9
2020,July-September,South Dakota,Varroa mites,87
2020,July-September,South Dakota,Other pests/parasites,7
2020,July-September,South Dakota,Disesases,2.1
2020,July-September,South Dakota,Pesticides,64.9
2020,July-September,South Dakota,Other,61.4
2020,July-September,South Dakota,Unknown,2
2020,July-September,Tennessee,Varroa mites,37.7
2020,July-September,Tennessee,Other pests/parasites,15.5
2020,July-September,Tennessee,Disesases,2.3
2020,July-September,Tennessee,Pesticides,0.5
2020,July-September,Tennessee,Other,2.4
2020,July-September,Tennessee,Unknown,2.2
2020,July-September,Texas,Varroa mites,20.2
2020,July-September,Texas,Other pests/parasites,13.6
2020,July-September,Texas,Disesases,2
2020,July-September,Texas,Pesticides,6.7
2020,July-September,Texas,Other,1.6
2020,July-September,Texas,Unknown,0.6
2020,July-September,Utah,Varroa mites,61.7
2020,July-September,Utah,Other pests/parasites,NA
2020,July-September,Utah,Disesases,NA
2020,July-September,Utah,Pesticides,31.6
2020,July-September,Utah,Other,3.7
2020,July-September,Utah,Unknown,3.9
2020,July-September,Vermont,Varroa mites,26.6
2020,July-September,Vermont,Other pests/parasites,0.7
2020,July-September,Vermont,Disesases,0.9
2020,July-September,Vermont,Pesticides,3.8
2020,July-September,Vermont,Other,0.9
2020,July-September,Vermont,Unknown,NA
2020,July-September,Virginia,Varroa mites,27.5
2020,July-September,Virginia,Other pests/parasites,8.3
2020,July-September,Virginia,Disesases,NA
2020,July-September,Virginia,Pesticides,NA
2020,July-September,Virginia,Other,4.1
2020,July-September,Virginia,Unknown,5.8
2020,July-September,Washington,Varroa mites,19.2
2020,July-September,Washington,Other pests/parasites,NA
2020,July-September,Washington,Disesases,NA
2020,July-September,Washington,Pesticides,10.5
2020,July-September,Washington,Other,1.3
2020,July-September,Washington,Unknown,0.6
2020,July-September,West Virginia,Varroa mites,17.7
2020,July-September,West Virginia,Other pests/parasites,10.1
2020,July-September,West Virginia,Disesases,4.7
2020,July-September,West Virginia,Pesticides,4.7
2020,July-September,West Virginia,Other,1.7
2020,July-September,West Virginia,Unknown,2.6
2020,July-September,Wisconsin,Varroa mites,43.1
2020,July-September,Wisconsin,Other pests/parasites,22.8
2020,July-September,Wisconsin,Disesases,12.9
2020,July-September,Wisconsin,Pesticides,26.1
2020,July-September,Wisconsin,Other,13.8
2020,July-September,Wisconsin,Unknown,20.4
2020,July-September,Wyoming,Varroa mites,13.4
2020,July-September,Wyoming,Other pests/parasites,NA
2020,July-September,Wyoming,Disesases,0.7
2020,July-September,Wyoming,Pesticides,5.9
2020,July-September,Wyoming,Other,1.8
2020,July-September,Wyoming,Unknown,0.9
2020,July-September,Other States,Varroa mites,76.4
2020,July-September,Other States,Other pests/parasites,7.1
2020,July-September,Other States,Disesases,NA
2020,July-September,Other States,Pesticides,6.3
2020,July-September,Other States,Other,14.1
2020,July-September,Other States,Unknown,NA
2020,July-September,United States,Varroa mites,55.7
2020,July-September,United States,Other pests/parasites,12.8
2020,July-September,United States,Disesases,6.1
2020,July-September,United States,Pesticides,21.7
2020,July-September,United States,Other,13.8
2020,July-September,United States,Unknown,4.1
2020,October-December,Alabama,Varroa mites,50.8
2020,October-December,Alabama,Other pests/parasites,43.2
2020,October-December,Alabama,Disesases,15.4
2020,October-December,Alabama,Pesticides,2
2020,October-December,Alabama,Other,2.3
2020,October-December,Alabama,Unknown,16.9
2020,October-December,Arizona,Varroa mites,22.5
2020,October-December,Arizona,Other pests/parasites,NA
2020,October-December,Arizona,Disesases,NA
2020,October-December,Arizona,Pesticides,4.5
2020,October-December,Arizona,Other,2.3
2020,October-December,Arizona,Unknown,18.3
2020,October-December,Arkansas,Varroa mites,43.1
2020,October-December,Arkansas,Other pests/parasites,12.9
2020,October-December,Arkansas,Disesases,1.7
2020,October-December,Arkansas,Pesticides,12.8
2020,October-December,Arkansas,Other,5.9
2020,October-December,Arkansas,Unknown,5.7
2020,October-December,California,Varroa mites,45.5
2020,October-December,California,Other pests/parasites,11.1
2020,October-December,California,Disesases,7.1
2020,October-December,California,Pesticides,4.8
2020,October-December,California,Other,4.2
2020,October-December,California,Unknown,4
2020,October-December,Colorado,Varroa mites,14.9
2020,October-December,Colorado,Other pests/parasites,NA
2020,October-December,Colorado,Disesases,NA
2020,October-December,Colorado,Pesticides,NA
2020,October-December,Colorado,Other,0.9
2020,October-December,Colorado,Unknown,1.5
2020,October-December,Connecticut,Varroa mites,49.4
2020,October-December,Connecticut,Other pests/parasites,0.9
2020,October-December,Connecticut,Disesases,0.1
2020,October-December,Connecticut,Pesticides,NA
2020,October-December,Connecticut,Other,4.3
2020,October-December,Connecticut,Unknown,8.2
2020,October-December,Florida,Varroa mites,45.7
2020,October-December,Florida,Other pests/parasites,21.7
2020,October-December,Florida,Disesases,10.4
2020,October-December,Florida,Pesticides,19.6
2020,October-December,Florida,Other,2.3
2020,October-December,Florida,Unknown,7.5
2020,October-December,Georgia,Varroa mites,35.5
2020,October-December,Georgia,Other pests/parasites,12.9
2020,October-December,Georgia,Disesases,1.8
2020,October-December,Georgia,Pesticides,7.5
2020,October-December,Georgia,Other,1.9
2020,October-December,Georgia,Unknown,6.7
2020,October-December,Hawaii,Varroa mites,57.2
2020,October-December,Hawaii,Other pests/parasites,65.2
2020,October-December,Hawaii,Disesases,NA
2020,October-December,Hawaii,Pesticides,NA
2020,October-December,Hawaii,Other,2.9
2020,October-December,Hawaii,Unknown,NA
2020,October-December,Idaho,Varroa mites,52.1
2020,October-December,Idaho,Other pests/parasites,8.9
2020,October-December,Idaho,Disesases,4.3
2020,October-December,Idaho,Pesticides,4.8
2020,October-December,Idaho,Other,4.8
2020,October-December,Idaho,Unknown,5.4
2020,October-December,Illinois,Varroa mites,26.4
2020,October-December,Illinois,Other pests/parasites,9.8
2020,October-December,Illinois,Disesases,1.1
2020,October-December,Illinois,Pesticides,2.9
2020,October-December,Illinois,Other,2.7
2020,October-December,Illinois,Unknown,6.9
2020,October-December,Indiana,Varroa mites,26.3
2020,October-December,Indiana,Other pests/parasites,4.1
2020,October-December,Indiana,Disesases,NA
2020,October-December,Indiana,Pesticides,1.9
2020,October-December,Indiana,Other,2.4
2020,October-December,Indiana,Unknown,5.7
2020,October-December,Iowa,Varroa mites,39.8
2020,October-December,Iowa,Other pests/parasites,0.9
2020,October-December,Iowa,Disesases,2.6
2020,October-December,Iowa,Pesticides,NA
2020,October-December,Iowa,Other,1.8
2020,October-December,Iowa,Unknown,1.4
2020,October-December,Kansas,Varroa mites,37.7
2020,October-December,Kansas,Other pests/parasites,30.3
2020,October-December,Kansas,Disesases,1.2
2020,October-December,Kansas,Pesticides,33.3
