speciesId,species_lsid,family,genus,species,subspecies,author,year,parentheses,distribution
34761,urn:lsid:nmbe.ch:spidersp:029033,Sparassidae,Isopeda,montana,NA,Hogg,1903,0,"Australia (South Australia, Victoria)"
34762,urn:lsid:nmbe.ch:spidersp:029034,Sparassidae,Isopeda,neocaledonica,NA,Berland,1924,0,New Caledonia
34763,urn:lsid:nmbe.ch:spidersp:029035,Sparassidae,Isopeda,parnabyi,NA,Hirst,1992,0,"Australia (Queensland, New South Wales)"
34764,urn:lsid:nmbe.ch:spidersp:029036,Sparassidae,Isopeda,prolata,NA,Hirst,1992,0,"Australia (New South Wales, Victoria)"
34765,urn:lsid:nmbe.ch:spidersp:029038,Sparassidae,Isopeda,queenslandensis,NA,Hirst,1992,0,"Australia (Queensland, New South Wales)"
34766,urn:lsid:nmbe.ch:spidersp:029039,Sparassidae,Isopeda,subalpina,NA,Hirst,1992,0,Australia (Victoria)
34767,urn:lsid:nmbe.ch:spidersp:029040,Sparassidae,Olios,sungaya,NA,Barrion & Litsinger,1995,1,Philippines (Mindanao)
34768,urn:lsid:nmbe.ch:spidersp:029042,Sparassidae,Isopeda,vasta,NA,L. Koch,1867,1,Australia (Queensland)
34769,urn:lsid:nmbe.ch:spidersp:029043,Sparassidae,Isopeda,villosa,NA,L. Koch,1875,0,Australia (New South Wales). Introduced to New Zealand
34770,urn:lsid:nmbe.ch:spidersp:029044,Sparassidae,Isopeda,woodwardi,NA,Hogg,1903,0,Australia (South Australia)
34771,urn:lsid:nmbe.ch:spidersp:029045,Sparassidae,Isopedella,ambathala,NA,Hirst,1993,0,"Australia (Queensland, South Australia)"
34772,urn:lsid:nmbe.ch:spidersp:029046,Sparassidae,Isopedella,cana,NA,Simon,1908,1,"Australia (Western Australia, South Australia)"
34773,urn:lsid:nmbe.ch:spidersp:029047,Sparassidae,Isopedella,castanea,NA,Hirst,1993,0,Australia (Western Australia)
34774,urn:lsid:nmbe.ch:spidersp:029048,Sparassidae,Isopedella,cerina,NA,Hirst,1993,0,Australia (Queensland)
34775,urn:lsid:nmbe.ch:spidersp:029049,Sparassidae,Isopedella,cerussata,NA,Simon,1908,1,Australia
34776,urn:lsid:nmbe.ch:spidersp:029050,Sparassidae,Isopedella,conspersa,NA,L. Koch,1875,1,"Australia (Queensland, Northern Territory)"
34777,urn:lsid:nmbe.ch:spidersp:029051,Sparassidae,Isopedella,flavida,NA,L. Koch,1875,1,"Australia (Queensland, New South Wales)"
34778,urn:lsid:nmbe.ch:spidersp:029052,Sparassidae,Isopedella,frenchi,NA,Hogg,1903,1,"Australia (Victoria, South Australia)"
34779,urn:lsid:nmbe.ch:spidersp:029053,Sparassidae,Isopedella,gibsandi,NA,Hirst,1993,0,Australia (Western Australia)
34780,urn:lsid:nmbe.ch:spidersp:029054,Sparassidae,Isopedella,inola,NA,Strand,1913,1,Australia
34782,urn:lsid:nmbe.ch:spidersp:029056,Sparassidae,Isopedella,leai,NA,Hogg,1903,1,Australia (South Australia)
34783,urn:lsid:nmbe.ch:spidersp:029057,Sparassidae,Isopedella,maculosa,NA,Hirst,1993,0,Australia (Western Australia)
34784,urn:lsid:nmbe.ch:spidersp:029058,Sparassidae,Isopedella,meraukensis,NA,Chrysanthus,1965,1,"New Guinea, Australia (Queensland, Northern Territory)"
34785,urn:lsid:nmbe.ch:spidersp:029059,Sparassidae,Isopedella,pessleri,NA,Thorell,1870,1,"Australia (New South Wales, Victoria)"
34786,urn:lsid:nmbe.ch:spidersp:029060,Sparassidae,Isopedella,saundersi,NA,Hogg,1903,1,Australia
34787,urn:lsid:nmbe.ch:spidersp:029061,Sparassidae,Isopedella,terangana,NA,Strand,1911,1,Indonesia (Aru Is.)
34788,urn:lsid:nmbe.ch:spidersp:029062,Sparassidae,Isopedella,tindalei,NA,Hirst,1993,0,Australia
34789,urn:lsid:nmbe.ch:spidersp:029063,Sparassidae,Isopedella,victorialis,NA,Hirst,1993,0,Australia (Victoria)
34790,urn:lsid:nmbe.ch:spidersp:029064,Sparassidae,Keilira,sokoli,NA,Hirst,1989,0,Australia (Victoria)
34791,urn:lsid:nmbe.ch:spidersp:029065,Sparassidae,Keilira,sparsomaculata,NA,Hirst,1989,0,Australia (South Australia)
34792,urn:lsid:nmbe.ch:spidersp:029066,Sparassidae,Leucorchestris,alexandrina,NA,Lawrence,1966,0,Angola
34793,urn:lsid:nmbe.ch:spidersp:029067,Sparassidae,Leucorchestris,arenicola,NA,Lawrence,1962,0,Namibia
34794,urn:lsid:nmbe.ch:spidersp:029068,Sparassidae,Leucorchestris,flavimarginata,NA,Lawrence,1966,0,Namibia
34795,urn:lsid:nmbe.ch:spidersp:029070,Sparassidae,Leucorchestris,porti,NA,Lawrence,1965,0,Namibia
34796,urn:lsid:nmbe.ch:spidersp:029071,Sparassidae,Leucorchestris,sabulosa,NA,Lawrence,1966,0,Namibia
34797,urn:lsid:nmbe.ch:spidersp:029072,Sparassidae,Leucorchestris,setifrons,NA,Lawrence,1966,0,Angola
34798,urn:lsid:nmbe.ch:spidersp:029073,Sparassidae,Leucorchestris,steyni,NA,Lawrence,1965,0,Namibia
34799,urn:lsid:nmbe.ch:spidersp:043516,Sparassidae,Macrinus,bambuco,NA,Rheims,2010,0,Colombia
34800,urn:lsid:nmbe.ch:spidersp:043517,Sparassidae,Macrinus,calypso,NA,Rheims,2010,0,Tobago
34801,urn:lsid:nmbe.ch:spidersp:040690,Sparassidae,Macrinus,jaegeri,NA,Rheims,2007,0,Brazil
34802,urn:lsid:nmbe.ch:spidersp:029257,Sparassidae,Macrinus,mohavensis,NA,Fox,1937,1,USA
34803,urn:lsid:nmbe.ch:spidersp:029293,Sparassidae,Macrinus,pollexensis,NA,Schenkel,1953,1,"Venezuela, Brazil"
34804,urn:lsid:nmbe.ch:spidersp:029075,Sparassidae,Macrinus,succineus,NA,Simon,1887,0,Ecuador to Brazil
34805,urn:lsid:nmbe.ch:spidersp:028923,Sparassidae,Martensopoda,minuscula,NA,Reimoser,1934,1,India
34806,urn:lsid:nmbe.ch:spidersp:040691,Sparassidae,Martensopoda,transversa,NA,Jäger,2006,0,India
34807,urn:lsid:nmbe.ch:spidersp:029076,Sparassidae,Megaloremmius,leo,NA,Simon,1903,0,Madagascar
34808,urn:lsid:nmbe.ch:spidersp:040692,Sparassidae,Micrommata,aljibica,NA,Urones,2004,0,Spain
34809,urn:lsid:nmbe.ch:spidersp:040693,Sparassidae,Micrommata,aragonensis,NA,Urones,2004,0,Spain
34810,urn:lsid:nmbe.ch:spidersp:029077,Sparassidae,Micrommata,darlingi,NA,Pocock,1901,0,South Africa
34811,urn:lsid:nmbe.ch:spidersp:029078,Sparassidae,Micrommata,formosa,NA,Pavesi,1878,0,"Spain, North Africa, Italy (Sicily), Cyprus, Israel, Jordan"
34812,urn:lsid:nmbe.ch:spidersp:029080,Sparassidae,Micrommata,ligurina,NA,C. L. Koch,1845,1,Mediterranean to Central Asia
34813,urn:lsid:nmbe.ch:spidersp:029082,Sparassidae,Micrommata,virescens,NA,Clerck,1757,1,"Europe, Turkey, Caucasus, Russia (Europe to Far East), Iran, Central Asia, China, Korea, Japan"
34814,urn:lsid:nmbe.ch:spidersp:029083,Sparassidae,Micrommata,virescens,ornata,Walckenaer,1802,1,"Europe, Syria, Israel"
34815,urn:lsid:nmbe.ch:spidersp:029085,Sparassidae,Microrchestris,melanogaster,NA,Lawrence,1962,0,Namibia
34816,urn:lsid:nmbe.ch:spidersp:029086,Sparassidae,Microrchestris,scutatus,NA,Lawrence,1966,0,Namibia
34817,urn:lsid:nmbe.ch:spidersp:029087,Sparassidae,Neosparassus,calligaster,NA,Thorell,1870,1,Australia
34818,urn:lsid:nmbe.ch:spidersp:029088,Sparassidae,Neosparassus,conspicuus,NA,L. Koch,1875,1,Australia (Queensland)
34819,urn:lsid:nmbe.ch:spidersp:029089,Sparassidae,Neosparassus,diana,NA,L. Koch,1875,1,"Australia (Western Australia, Victoria, Tasmania)"
34820,urn:lsid:nmbe.ch:spidersp:029090,Sparassidae,Neosparassus,festivus,NA,L. Koch,1875,1,Australia (New South Wales)
34821,urn:lsid:nmbe.ch:spidersp:029210,Sparassidae,Neosparassus,grapsus,NA,Walckenaer,1837,1,Australia
34822,urn:lsid:nmbe.ch:spidersp:029091,Sparassidae,Neosparassus,haemorrhoidalis,NA,L. Koch,1875,1,Australia (New South Wales)
34823,urn:lsid:nmbe.ch:spidersp:029092,Sparassidae,Neosparassus,incomtus,NA,L. Koch,1875,1,Australia (New South Wales)
34824,urn:lsid:nmbe.ch:spidersp:029093,Sparassidae,Neosparassus,inframaculatus,NA,Hogg,1896,1,Central Australia
34825,urn:lsid:nmbe.ch:spidersp:029094,Sparassidae,Neosparassus,macilentus,NA,L. Koch,1875,1,"Australia (Queensland, Victoria)"
34826,urn:lsid:nmbe.ch:spidersp:029095,Sparassidae,Neosparassus,magareyi,NA,Hogg,1903,0,Australia
34827,urn:lsid:nmbe.ch:spidersp:029096,Sparassidae,Neosparassus,nitellinus,NA,L. Koch,1875,1,Australia (Queensland)
34828,urn:lsid:nmbe.ch:spidersp:029097,Sparassidae,Neosparassus,pallidus,NA,L. Koch,1875,1,Australia (Queensland)
34829,urn:lsid:nmbe.ch:spidersp:029098,Sparassidae,Neosparassus,patellatus,NA,Karsch,1878,1,Australia (Tasmania)
34830,urn:lsid:nmbe.ch:spidersp:029099,Sparassidae,Neosparassus,pictus,NA,L. Koch,1875,1,Australia (Queensland)
34831,urn:lsid:nmbe.ch:spidersp:029100,Sparassidae,Neosparassus,praeclarus,NA,L. Koch,1875,1,Australia (Queensland)
34832,urn:lsid:nmbe.ch:spidersp:029101,Sparassidae,Neosparassus,punctatus,NA,L. Koch,1865,1,Australia
34833,urn:lsid:nmbe.ch:spidersp:029102,Sparassidae,Neosparassus,rutilus,NA,L. Koch,1875,1,Australia (Queensland)
34834,urn:lsid:nmbe.ch:spidersp:029103,Sparassidae,Neosparassus,salacius,NA,L. Koch,1875,1,"Australia (Queensland, New South Wales)"
34835,urn:lsid:nmbe.ch:spidersp:029104,Sparassidae,Neosparassus,thoracicus,NA,Hogg,1903,0,Northern Australia
34838,urn:lsid:nmbe.ch:spidersp:029107,Sparassidae,Olios,kolosvaryi,NA,Caporiacco,1947,1,Ethiopia
34839,urn:lsid:nmbe.ch:spidersp:029108,Sparassidae,Olios,quadrispilotus,NA,Simon,1880,1,Tanzania (Zanzibar)
34841,urn:lsid:nmbe.ch:spidersp:029614,Sparassidae,Nolavia,rubriventris,NA,Piza,1939,1,Brazil
34842,urn:lsid:nmbe.ch:spidersp:029111,Sparassidae,Olios,gaujoni,NA,Simon,1897,1,Ecuador
34843,urn:lsid:nmbe.ch:spidersp:029112,Sparassidae,Olios,pictus,NA,Simon,1885,1,"Morocco, Algeria, Tunisia, Israel, Saudi Arabia"
34846,urn:lsid:nmbe.ch:spidersp:029115,Sparassidae,Olios,acolastus,NA,Thorell,1890,1,Indonesia (Sumatra)
34847,urn:lsid:nmbe.ch:spidersp:029116,Sparassidae,Olios,acostae,NA,Schenkel,1953,0,Venezuela
34848,urn:lsid:nmbe.ch:spidersp:029117,Sparassidae,Olios,actaeon,NA,Pocock,1898,1,Papua New Guinea (New Britain)
34849,urn:lsid:nmbe.ch:spidersp:029118,Sparassidae,Olios,admiratus,NA,Pocock,1901,1,India
34852,urn:lsid:nmbe.ch:spidersp:029123,Sparassidae,Olios,alluaudi,NA,Simon,1887,0,Ivory Coast
34855,urn:lsid:nmbe.ch:spidersp:029126,Sparassidae,Curicaberis,annulatus,NA,F. O. Pickard-Cambridge,1900,1,Mexico
34856,urn:lsid:nmbe.ch:spidersp:029127,Sparassidae,Nolavia,antiguensis,NA,Keyserling,1880,1,Caribbean
34857,urn:lsid:nmbe.ch:spidersp:029128,Sparassidae,Nolavia,antiguensis,columbiensis,Schmidt,1971,1,Colombia. Introduced to Germany
34858,urn:lsid:nmbe.ch:spidersp:029129,Sparassidae,Olios,argelasius,NA,Walckenaer,1806,1,"Mediterranean. Introduced to Netherlands, Switzerland, Germany, Poland"
34860,urn:lsid:nmbe.ch:spidersp:029131,Sparassidae,Olios,artemis,NA,Hogg,1916,0,New Guinea
34861,urn:lsid:nmbe.ch:spidersp:029132,Sparassidae,Olios,atomarius,NA,Simon,1880,0,Peru
34862,urn:lsid:nmbe.ch:spidersp:029133,Sparassidae,Olios,attractus,NA,Petrunkevitch,1911,0,Brazil
34863,urn:lsid:nmbe.ch:spidersp:029134,Sparassidae,Nolavia,audax,NA,Banks,1909,1,Costa Rica
34864,urn:lsid:nmbe.ch:spidersp:029135,Sparassidae,Olios,aurantiacus,NA,Mello-Leitão,1918,0,Brazil
34865,urn:lsid:nmbe.ch:spidersp:029136,Sparassidae,Olios,auricomis,NA,Simon,1880,1,"Gambia, Cameroon, Congo, DR Congo, Ethiopia, Kenya, Tanzania, Angola, South Africa"
34867,urn:lsid:nmbe.ch:spidersp:029138,Sparassidae,Olios,batesi,NA,Pocock,1900,1,Cameroon
34868,urn:lsid:nmbe.ch:spidersp:029139,Sparassidae,Olios,baulnyi,NA,Simon,1874,1,"Morocco, Senegal, Sudan"
34869,urn:lsid:nmbe.ch:spidersp:029140,Sparassidae,Olios,benitensis,NA,Pocock,1900,1,Cameroon
34870,urn:lsid:nmbe.ch:spidersp:029141,Sparassidae,Olios,berlandi,NA,Roewer,1951,0,New Caledonia
34871,urn:lsid:nmbe.ch:spidersp:029142,Sparassidae,Olios,bhavnagarensis,NA,Sethi & Tikader,1988,0,India
34872,urn:lsid:nmbe.ch:spidersp:029143,Sparassidae,Olios,biarmatus,NA,Lessert,1925,0,South Africa
34873,urn:lsid:nmbe.ch:spidersp:029144,Sparassidae,Curicaberis,bibranchiatus,NA,Fox,1937,1,"USA, Mexico"
34874,urn:lsid:nmbe.ch:spidersp:029145,Sparassidae,Neostasina,bicolor,NA,Banks,1914,1,"Jamaica, Haiti, Dominican Rep., Puerto Rico"
34876,urn:lsid:nmbe.ch:spidersp:029147,Sparassidae,Polybetes,bombilius,NA,F. O. Pickard-Cambridge,1899,1,Peru
34877,urn:lsid:nmbe.ch:spidersp:029148,Sparassidae,Olios,brachycephalus,NA,Lawrence,1938,0,South Africa
34878,urn:lsid:nmbe.ch:spidersp:029149,Sparassidae,Olios,bungarensis,NA,Strand,1913,0,Indonesia (Sumatra)
34879,urn:lsid:nmbe.ch:spidersp:029150,Sparassidae,Olios,canalae,NA,Berland,1924,0,New Caledonia
34880,urn:lsid:nmbe.ch:spidersp:029151,Sparassidae,Olios,canariensis,NA,Lucas,1838,1,Canary Is.
34881,urn:lsid:nmbe.ch:spidersp:029152,Sparassidae,Olios,caprinus,NA,Mello-Leitão,1918,0,Brazil
34882,urn:lsid:nmbe.ch:spidersp:029153,Sparassidae,Nungara,cayana,NA,Taczanowski,1872,1,"Brazil, French Guiana"
34884,urn:lsid:nmbe.ch:spidersp:029155,Sparassidae,Olios,chelifer,NA,Lawrence,1937,0,South Africa
34886,urn:lsid:nmbe.ch:spidersp:029157,Sparassidae,Olios,chubbi,NA,Lessert,1923,0,South Africa
34887,urn:lsid:nmbe.ch:spidersp:029158,Sparassidae,Olios,clarus,NA,Keyserling,1880,1,Mexico
34888,urn:lsid:nmbe.ch:spidersp:029159,Sparassidae,Olios,claviger,NA,Pocock,1901,1,Zimbabwe
34889,urn:lsid:nmbe.ch:spidersp:029160,Sparassidae,Olios,coccineiventris,NA,Simon,1880,1,"Indonesia (Moluccas), New Guinea"
34890,urn:lsid:nmbe.ch:spidersp:029161,Sparassidae,Olios,coenobitus,NA,Fage,1926,0,Madagascar
34892,urn:lsid:nmbe.ch:spidersp:029163,Sparassidae,Olios,corallinus,NA,Schmidt,1971,0,Ecuador. Introduced to Germany
34893,urn:lsid:nmbe.ch:spidersp:029164,Sparassidae,Olios,correvoni,NA,Lessert,1921,0,Tanzania
34894,urn:lsid:nmbe.ch:spidersp:029165,Sparassidae,Olios,correvoni,choupangensis,Lessert,1936,0,Mozambique
34895,urn:lsid:nmbe.ch:spidersp:029166,Sparassidae,Olios,correvoni,nigrifrons,Lawrence,1928,0,Namibia
34896,urn:lsid:nmbe.ch:spidersp:029167,Sparassidae,Olios,crassus,NA,Banks,1909,1,Costa Rica
34897,urn:lsid:nmbe.ch:spidersp:029168,Sparassidae,Olios,croseiceps,NA,Pocock,1898,1,Malawi
34898,urn:lsid:nmbe.ch:spidersp:029169,Sparassidae,Rhitymna,cursor,NA,Thorell,1894,1,"Singapore, Indonesia (Java)"
34899,urn:lsid:nmbe.ch:spidersp:029170,Sparassidae,Olios,darlingi,NA,Pocock,1901,1,Zimbabwe
34901,urn:lsid:nmbe.ch:spidersp:029172,Sparassidae,Olios,debilipes,NA,Mello-Leitão,1945,0,Argentina
34904,urn:lsid:nmbe.ch:spidersp:044655,Sparassidae,Olios,diao,NA,Jäger,2012,0,"Laos, Cambodia"
34906,urn:lsid:nmbe.ch:spidersp:044562,Sparassidae,Olios,digitatus,NA,"Sun, Li & Zhang",2011,0,China
34907,urn:lsid:nmbe.ch:spidersp:029176,Sparassidae,Olios,discolorichelis,NA,Caporiacco,1947,0,Guyana
34908,urn:lsid:nmbe.ch:spidersp:040694,Sparassidae,Olios,durlaviae,NA,Biswas & Raychaudhuri,2005,0,Bangladesh
34909,urn:lsid:nmbe.ch:spidersp:029177,Sparassidae,Curicaberis,ensiger,NA,F. O. Pickard-Cambridge,1900,1,Mexico
34910,urn:lsid:nmbe.ch:spidersp:029178,Sparassidae,Olios,erraticus,NA,Fage,1926,0,Madagascar
34911,urn:lsid:nmbe.ch:spidersp:029179,Sparassidae,Olios,erroneus,NA,O. Pickard-Cambridge,1890,0,"Mexico, Guatemala, Venezuela?"
34912,urn:lsid:nmbe.ch:spidersp:029180,Sparassidae,Olios,extensus,NA,Berland,1924,0,New Caledonia
34914,urn:lsid:nmbe.ch:spidersp:029182,Sparassidae,Olios,faesi,NA,Lessert,1933,0,Angola
34915,urn:lsid:nmbe.ch:spidersp:029183,Sparassidae,Polybetes,fasciatus,NA,Keyserling,1880,1,"Peru, Brazil"
34916,urn:lsid:nmbe.ch:spidersp:029184,Sparassidae,Olios,fasciculatus,NA,Simon,1880,0,"Gabon, Guinea, Congo, DR Congo, South Sudan, Tanzania, South Africa"
34917,urn:lsid:nmbe.ch:spidersp:029185,Sparassidae,Olios,fasciiventris,NA,Simon,1880,0,Tanzania (Zanzibar)
34918,urn:lsid:nmbe.ch:spidersp:029186,Sparassidae,Olios,feldmanni,NA,Strand,1915,0,Cameroon
34919,urn:lsid:nmbe.ch:spidersp:029187,Sparassidae,Olios,ferox,NA,Thorell,1892,1,Indonesia or Australia
34920,urn:lsid:nmbe.ch:spidersp:029188,Sparassidae,Curicaberis,ferrugineus,NA,C. L. Koch,1836,1,"USA, Mexico, Guatemala, Brazil"
34921,urn:lsid:nmbe.ch:spidersp:029189,Sparassidae,Olios,fimbriatus,NA,Chrysanthus,1965,0,"Indonesia (Java, New Guinea)"
34922,urn:lsid:nmbe.ch:spidersp:029190,Sparassidae,Olios,flavens,NA,Nicolet,1849,0,Chile
34923,urn:lsid:nmbe.ch:spidersp:029191,Sparassidae,Eusparassus,flavidus,NA,O. Pickard-Cambridge,1885,1,China (Yarkand)
34925,urn:lsid:nmbe.ch:spidersp:029192,Sparassidae,Olios,floweri,NA,Lessert,1921,0,"Ethiopia, East Africa"
34926,urn:lsid:nmbe.ch:spidersp:029193,Sparassidae,Olios,fonticola,NA,Pocock,1902,1,South Africa
34927,urn:lsid:nmbe.ch:spidersp:029194,Sparassidae,Olios,formosus,NA,Banks,1929,0,Panama
34928,urn:lsid:nmbe.ch:spidersp:029196,Sparassidae,Olios,francoisi,NA,Simon,1898,1,New Caledonia (Loyalty Is.)
34929,urn:lsid:nmbe.ch:spidersp:029198,Sparassidae,Olios,freyi,NA,Lessert,1929,0,Congo
34931,urn:lsid:nmbe.ch:spidersp:029200,Sparassidae,Vindullus,fugiens,NA,O. Pickard-Cambridge,1890,1,Guatemala
34932,urn:lsid:nmbe.ch:spidersp:029201,Sparassidae,Nolavia,fuhrmanni,NA,Strand,1914,1,US Virgin Is. (St. Thomas)
34934,urn:lsid:nmbe.ch:spidersp:029203,Sparassidae,Olios,fulvithorax,NA,Berland,1924,0,New Caledonia
34936,urn:lsid:nmbe.ch:spidersp:029206,Sparassidae,Olios,galapagoensis,NA,Banks,1902,0,Ecuador (Galapagos Is.)
34937,urn:lsid:nmbe.ch:spidersp:029207,Sparassidae,Olios,gentilis,NA,Karsch,1879,1,West Africa
34938,urn:lsid:nmbe.ch:spidersp:029208,Sparassidae,Olios,giganteus,NA,Keyserling,1884,0,"USA, Mexico"
34939,urn:lsid:nmbe.ch:spidersp:029211,Sparassidae,Olios,gravelyi,NA,Sethi & Tikader,1988,0,India
34940,urn:lsid:nmbe.ch:spidersp:029212,Sparassidae,Olios,greeni,NA,Pocock,1901,1,Sri Lanka
34941,urn:lsid:nmbe.ch:spidersp:029213,Sparassidae,Vindullus,guatemalensis,NA,Keyserling,1887,1,Guatemala
34944,urn:lsid:nmbe.ch:spidersp:029216,Sparassidae,Olios,hampsoni,NA,Pocock,1901,1,India
34945,urn:lsid:nmbe.ch:spidersp:029217,Sparassidae,Nolavia,helva,NA,Keyserling,1880,1,Colombia
34946,urn:lsid:nmbe.ch:spidersp:029218,Sparassidae,Olios,hirtus,NA,Karsch,1879,1,Sri Lanka
34947,urn:lsid:nmbe.ch:spidersp:029219,Sparassidae,Olios,hoplites,NA,Caporiacco,1941,0,Ethiopia
34948,urn:lsid:nmbe.ch:spidersp:029220,Sparassidae,Olios,humboldtianus,NA,Berland,1924,0,New Caledonia
34949,urn:lsid:nmbe.ch:spidersp:029221,Sparassidae,Polybetes,hyeroglyphicus,NA,Mello-Leitão,1918,1,Brazil
34950,urn:lsid:nmbe.ch:spidersp:029222,Sparassidae,Olios,inaequipes,NA,Simon,1890,1,Indonesia (Flores)
34951,urn:lsid:nmbe.ch:spidersp:029223,Sparassidae,Olios,insignifer,NA,Chrysanthus,1965,0,New Guinea
34952,urn:lsid:nmbe.ch:spidersp:029224,Sparassidae,Olios,insulanus,NA,Thorell,1881,1,Indonesia (Kei Is.)
34956,urn:lsid:nmbe.ch:spidersp:044656,Sparassidae,Olios,jaenicke,NA,Jäger,2012,0,Laos
34957,urn:lsid:nmbe.ch:spidersp:041191,Sparassidae,Olios,jaldaparaensis,NA,Saha & Raychaudhuri,2007,0,India
34958,urn:lsid:nmbe.ch:spidersp:040976,Sparassidae,Olios,japonicus,NA,Jäger & Ono,2000,0,Japan (Ryukyu Is.)
34959,urn:lsid:nmbe.ch:spidersp:029228,Sparassidae,Olios,kassenjicola,NA,Strand,1916,0,Central Africa
34960,urn:lsid:nmbe.ch:spidersp:029229,Sparassidae,Olios,keyserlingi,NA,Simon,1880,1,Brazil
34962,urn:lsid:nmbe.ch:spidersp:029231,Sparassidae,Olios,kruegeri,NA,Simon,1897,1,South Africa
34963,urn:lsid:nmbe.ch:spidersp:029232,Sparassidae,Olios,lacticolor,NA,Lawrence,1952,0,South Africa
34964,urn:lsid:nmbe.ch:spidersp:029234,Sparassidae,Olios,lamarcki,NA,Latreille,1806,1,"Madagascar to India, Sri Lanka, Bangladesh"
34965,urn:lsid:nmbe.ch:spidersp:029235,Sparassidae,Olios,taprobanicus,NA,Strand,1913,0,Sri Lanka
34966,urn:lsid:nmbe.ch:spidersp:029236,Sparassidae,Olios,lepidus,NA,Vellard,1924,0,Brazil
34968,urn:lsid:nmbe.ch:spidersp:029238,Sparassidae,Olios,longipedatus,NA,Roewer,1951,0,Brazil
34970,urn:lsid:nmbe.ch:spidersp:029240,Sparassidae,Curicaberis,luctuosus,NA,Banks,1898,1,Mexico
34971,urn:lsid:nmbe.ch:spidersp:029241,Sparassidae,Olios,lutescens,NA,Thorell,1894,1,"Pakistan, Myanmar, Indonesia (Sumatra, Java)"
34972,urn:lsid:nmbe.ch:spidersp:029242,Sparassidae,Adcatomus,luteus,NA,Keyserling,1880,1,Peru
34973,urn:lsid:nmbe.ch:spidersp:029243,Sparassidae,Olios,machadoi,NA,Lawrence,1952,0,South Africa
34974,urn:lsid:nmbe.ch:spidersp:029244,Sparassidae,Olios,macroepigynus,NA,Soares,1944,0,Brazil
34975,urn:lsid:nmbe.ch:spidersp:029245,Sparassidae,Olios,maculatus,NA,Blackwall,1862,1,"Brazil, Caribbean?"
34977,urn:lsid:nmbe.ch:spidersp:029248,Sparassidae,Olios,mahabangkawitus,NA,Barrion & Litsinger,1995,0,Philippines
34978,urn:lsid:nmbe.ch:spidersp:029249,Sparassidae,Thunberga,malagassa,NA,Strand,1907,1,Madagascar
34979,urn:lsid:nmbe.ch:spidersp:029250,Sparassidae,Thunberga,septifera,NA,Strand,1908,1,Madagascar
34980,urn:lsid:nmbe.ch:spidersp:029251,Sparassidae,Curicaberis,manifestus,NA,O. Pickard-Cambridge,1890,1,"Mexico, Guatemala, Costa Rica"
34981,urn:lsid:nmbe.ch:spidersp:029252,Sparassidae,Olios,marshalli,NA,Pocock,1898,1,South Africa
34982,urn:lsid:nmbe.ch:spidersp:029253,Sparassidae,Olios,mathani,NA,Simon,1880,1,"Peru, Brazil"
34983,urn:lsid:nmbe.ch:spidersp:028919,Sparassidae,Olios,menghaiensis,NA,Wang & Zhang,1990,1,"China, Laos"
34984,urn:lsid:nmbe.ch:spidersp:029254,Sparassidae,Olios,milleti,NA,Pocock,1901,1,"India, Sri Lanka"
34985,urn:lsid:nmbe.ch:spidersp:029255,Sparassidae,Curicaberis,minax,NA,O. Pickard-Cambridge,1896,1,Mexico
34986,urn:lsid:nmbe.ch:spidersp:029256,Sparassidae,Olios,minensis,NA,Mello-Leitão,1917,1,Brazil
34987,urn:lsid:nmbe.ch:spidersp:029258,Sparassidae,Olios,monticola,NA,Berland,1924,0,New Caledonia
34989,urn:lsid:nmbe.ch:spidersp:029490,Sparassidae,Olios,mordax,NA,O. Pickard-Cambridge,1899,1,Madagascar
34990,urn:lsid:nmbe.ch:spidersp:042867,Sparassidae,Olios,muang,NA,Jäger & Praxaysombath,2009,0,Laos
34991,urn:lsid:nmbe.ch:spidersp:029260,Sparassidae,Olios,mutabilis,NA,Mello-Leitão,1917,0,Brazil
34992,urn:lsid:nmbe.ch:spidersp:029261,Sparassidae,Olios,mygalinus,NA,Doleschall,1857,0,"Indonesia (Moluccas), New Guinea"
34993,urn:lsid:nmbe.ch:spidersp:029262,Sparassidae,Olios,mygalinus,cinctipes,Merian,1911,0,Indonesia (Sulawesi)
34994,urn:lsid:nmbe.ch:spidersp:029263,Sparassidae,Olios,mygalinus,nigripalpis,Merian,1911,0,Indonesia (Sulawesi)
34995,urn:lsid:nmbe.ch:spidersp:029081,Sparassidae,Olios,nanningensis,NA,Hu & Ru,1988,1,China
34997,urn:lsid:nmbe.ch:spidersp:029265,Sparassidae,Olios,neocaledonicus,NA,Berland,1924,0,New Caledonia
34998,urn:lsid:nmbe.ch:spidersp:029492,Sparassidae,Olios,nigrifrons,NA,Simon,1897,1,Indonesia (Java)
34999,urn:lsid:nmbe.ch:spidersp:029266,Sparassidae,Olios,nigristernis,NA,Simon,1880,1,Brazil
35000,urn:lsid:nmbe.ch:spidersp:029267,Sparassidae,Olios,nigriventris,NA,Taczanowski,1872,0,French Guiana
35001,urn:lsid:nmbe.ch:spidersp:029269,Sparassidae,Nungara,niveomaculata,NA,Mello-Leitão,1941,1,"Ecuador, Brazil"
35002,urn:lsid:nmbe.ch:spidersp:029270,Sparassidae,Thunberga,nossibeensis,NA,Strand,1907,1,Madagascar
35003,urn:lsid:nmbe.ch:spidersp:029271,Sparassidae,Olios,oberzelleri,NA,Kritscher,1966,0,New Caledonia
