bird_observation_id,record_id,species_common_name,species_scientific_name,species_abbreviation,age,wan_plumage_phase,plumage_phase,sex,count,n_feeding,feeding,n_sitting_on_water,sitting_on_water,n_sitting_on_ice,sitting_on_ice,sitting_on_ship,in_hand,n_flying_past,flying_past,n_accompanying,accompanying,n_following_ship,following_ship,moulting,naturally_feeding
33123,67008019,Giant petrel sensu lato,Macronectes sp.,MACSP,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33124,67008020,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33125,67008020,Giant petrel sensu lato,Macronectes sp.,MACSP,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33126,67008021,Giant petrel sensu lato,Macronectes sp.,MACSP,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33127,67008021,Prion (unidentified),Pachyptila sp,PACSP,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33128,67008021,Australasian gannet AD,Morus serrator AD,MORSER AD,adult,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33129,67008022,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,NA,NA,NA,NA,6,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,6,TRUE,0,FALSE,0,FALSE,NA,FALSE
33130,67008022,Giant petrel sensu lato,Macronectes sp.,MACSP,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33131,67008023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33132,67008024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33133,67008025,Wandering albatross sensu lato PL3,Diomedea antipodensis / exulans PL3,DIOANTEXU PL3,NA,white patch on wing,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33134,67008025,Wandering albatross sensu lato PL4,Diomedea antipodensis / exulans PL4,DIOANTEXU PL4,NA,wing patch breaking,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33135,67008025,Prion (unidentified),Pachyptila sp,PACSP,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33136,67008026,Wandering albatross sensu lato PL3,Diomedea antipodensis / exulans PL3,DIOANTEXU PL3,NA,white patch on wing,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33137,67008026,Wandering albatross sensu lato PL4,Diomedea antipodensis / exulans PL4,DIOANTEXU PL4,NA,wing patch breaking,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33138,67008026,Black-browed albatross sensu lato AD,Diomedea impavida / melanophrys AD,DIOIMPMEL AD,adult,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33139,67008026,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33140,67008026,Prion (unidentified),Pachyptila sp,PACSP,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33141,67008027,Wandering albatross sensu lato PL2,Diomedea antipodensis / exulans PL2,DIOANTEXU PL2,NA,brown plumage breaking,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33142,67008027,Wandering albatross sensu lato PL4,Diomedea antipodensis / exulans PL4,DIOANTEXU PL4,NA,wing patch breaking,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33143,67008027,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,NA,NA,NA,NA,1,0,FALSE,0,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,1,TRUE,NA,FALSE
33144,67008027,White-headed petrel,Pterodroma lessonii,PTELES,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33145,67008028,Wandering albatross sensu lato PL2,Diomedea antipodensis / exulans PL2,DIOANTEXU PL2,NA,brown plumage breaking,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33146,67008028,Wandering albatross sensu lato PL4,Diomedea antipodensis / exulans PL4,DIOANTEXU PL4,NA,wing patch breaking,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33147,67008028,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33148,67008028,White-headed petrel,Pterodroma lessonii,PTELES,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33149,67008028,Prion (unidentified),Pachyptila sp,PACSP,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33150,67008029,Wandering albatross sensu lato PL2,Diomedea antipodensis / exulans PL2,DIOANTEXU PL2,NA,brown plumage breaking,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33151,67008029,Wandering albatross sensu lato PL4,Diomedea antipodensis / exulans PL4,DIOANTEXU PL4,NA,wing patch breaking,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33152,67008029,Prion (unidentified),Pachyptila sp,PACSP,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33153,67008030,Black-browed albatross sensu lato AD,Diomedea impavida / melanophrys AD,DIOIMPMEL AD,adult,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33154,67008031,Wandering albatross sensu lato PL4,Diomedea antipodensis / exulans PL4,DIOANTEXU PL4,NA,wing patch breaking,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33155,67008031,Black-browed albatross sensu lato AD,Diomedea impavida / melanophrys AD,DIOIMPMEL AD,adult,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33156,67008032,Wandering albatross sensu lato PL4,Diomedea antipodensis / exulans PL4,DIOANTEXU PL4,NA,wing patch breaking,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33157,67008032,Wandering albatross sensu lato PL5,Diomedea antipodensis / exulans PL5,DIOANTEXU PL5,NA,white,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33158,67008032,Black-browed albatross sensu lato AD,Diomedea impavida / melanophrys AD,DIOIMPMEL AD,adult,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33159,67008032,Yellow-nosed mollymawk sensu lato,Thalassarche carteri / chlororhynchos,THACARCHL,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33160,67008032,White-headed petrel,Pterodroma lessonii,PTELES,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33161,67008033,Wandering albatross sensu lato PL4,Diomedea antipodensis / exulans PL4,DIOANTEXU PL4,NA,wing patch breaking,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33162,67008033,Wandering albatross sensu lato PL5,Diomedea antipodensis / exulans PL5,DIOANTEXU PL5,NA,white,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33163,67008033,Black-browed albatross sensu lato AD,Diomedea impavida / melanophrys AD,DIOIMPMEL AD,adult,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33164,67008033,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33165,67008033,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33166,67008033,Prion (unidentified),Pachyptila sp,PACSP,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33167,67008034,Wandering albatross sensu lato PL4,Diomedea antipodensis / exulans PL4,DIOANTEXU PL4,NA,wing patch breaking,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33168,67008034,Wandering albatross sensu lato PL5,Diomedea antipodensis / exulans PL5,DIOANTEXU PL5,NA,white,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33169,67008034,Black-browed albatross sensu lato AD,Diomedea impavida / melanophrys AD,DIOIMPMEL AD,adult,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33170,67008034,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33171,67008034,Cape petrel,Daption capense,DAPCAP,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33172,67008034,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33173,67008034,White-headed petrel,Pterodroma lessonii,PTELES,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33174,67008035,Wandering albatross sensu lato PL3,Diomedea antipodensis / exulans PL3,DIOANTEXU PL3,NA,white patch on wing,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33175,67008035,Wandering albatross sensu lato PL4,Diomedea antipodensis / exulans PL4,DIOANTEXU PL4,NA,wing patch breaking,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33176,67008035,Wandering albatross sensu lato PL5,Diomedea antipodensis / exulans PL5,DIOANTEXU PL5,NA,white,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33177,67008035,Black-browed albatross sensu lato AD,Diomedea impavida / melanophrys AD,DIOIMPMEL AD,adult,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33178,67008035,Black-browed albatross sensu lato SUBAD,Diomedea impavida / melanophrys SUBAD,DIOIMPMEL SUBAD,subadult,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33179,67008035,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33180,67008035,Cape petrel,Daption capense,DAPCAP,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33181,67008035,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33182,67008035,White-headed petrel,Pterodroma lessonii,PTELES,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33183,67008035,Prion (unidentified),Pachyptila sp,PACSP,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33184,67008036,Wandering albatross sensu lato PL2,Diomedea antipodensis / exulans PL2,DIOANTEXU PL2,NA,brown plumage breaking,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33185,67008036,Wandering albatross sensu lato PL3,Diomedea antipodensis / exulans PL3,DIOANTEXU PL3,NA,white patch on wing,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33186,67008036,Wandering albatross sensu lato PL4,Diomedea antipodensis / exulans PL4,DIOANTEXU PL4,NA,wing patch breaking,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33187,67008036,Black-browed albatross sensu lato AD,Diomedea impavida / melanophrys AD,DIOIMPMEL AD,adult,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33188,67008036,Black-browed albatross sensu lato SUBAD,Diomedea impavida / melanophrys SUBAD,DIOIMPMEL SUBAD,subadult,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33189,67008036,Cape petrel,Daption capense,DAPCAP,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33190,67008036,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33191,67008036,White-headed petrel,Pterodroma lessonii,PTELES,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33192,67008037,Wandering albatross sensu lato PL3,Diomedea antipodensis / exulans PL3,DIOANTEXU PL3,NA,white patch on wing,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33193,67008037,Wandering albatross sensu lato PL4,Diomedea antipodensis / exulans PL4,DIOANTEXU PL4,NA,wing patch breaking,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33194,67008037,Black-browed albatross sensu lato AD,Diomedea impavida / melanophrys AD,DIOIMPMEL AD,adult,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33195,67008037,Black-browed albatross sensu lato SUBAD,Diomedea impavida / melanophrys SUBAD,DIOIMPMEL SUBAD,subadult,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33196,67008037,Cape petrel,Daption capense,DAPCAP,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33197,67008037,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33198,67008037,Prion (unidentified),Pachyptila sp,PACSP,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33199,67008038,Wandering albatross sensu lato PL3,Diomedea antipodensis / exulans PL3,DIOANTEXU PL3,NA,white patch on wing,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33200,67008038,Wandering albatross sensu lato PL4,Diomedea antipodensis / exulans PL4,DIOANTEXU PL4,NA,wing patch breaking,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33201,67008038,Wandering albatross sensu lato PL5,Diomedea antipodensis / exulans PL5,DIOANTEXU PL5,NA,white,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33202,67008038,Black-browed albatross sensu lato AD,Diomedea impavida / melanophrys AD,DIOIMPMEL AD,adult,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33203,67008038,Black-browed albatross sensu lato SUBAD,Diomedea impavida / melanophrys SUBAD,DIOIMPMEL SUBAD,subadult,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33204,67008038,Cape petrel,Daption capense,DAPCAP,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33205,67008038,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33206,67008038,White-headed petrel,Pterodroma lessonii,PTELES,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33207,67008039,Wandering albatross sensu lato PL3,Diomedea antipodensis / exulans PL3,DIOANTEXU PL3,NA,white patch on wing,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33208,67008039,Wandering albatross sensu lato PL4,Diomedea antipodensis / exulans PL4,DIOANTEXU PL4,NA,wing patch breaking,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33209,67008039,Black-browed albatross sensu lato AD,Diomedea impavida / melanophrys AD,DIOIMPMEL AD,adult,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33210,67008039,Cape petrel,Daption capense,DAPCAP,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33211,67008039,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33212,67008039,Prion (unidentified),Pachyptila sp,PACSP,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33213,67008040,Wandering albatross sensu lato PL3,Diomedea antipodensis / exulans PL3,DIOANTEXU PL3,NA,white patch on wing,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33214,67008040,Wandering albatross sensu lato PL4,Diomedea antipodensis / exulans PL4,DIOANTEXU PL4,NA,wing patch breaking,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33215,67008040,Wandering albatross sensu lato PL5,Diomedea antipodensis / exulans PL5,DIOANTEXU PL5,NA,white,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33216,67008040,Black-browed albatross sensu lato AD,Diomedea impavida / melanophrys AD,DIOIMPMEL AD,adult,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33217,67008040,Cape petrel,Daption capense,DAPCAP,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33218,67008040,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33219,67008040,White-headed petrel,Pterodroma lessonii,PTELES,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33220,67008040,Prion (unidentified),Pachyptila sp,PACSP,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33221,67008041,Wandering albatross sensu lato PL2,Diomedea antipodensis / exulans PL2,DIOANTEXU PL2,NA,brown plumage breaking,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33222,67008041,Wandering albatross sensu lato PL3,Diomedea antipodensis / exulans PL3,DIOANTEXU PL3,NA,white patch on wing,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33223,67008041,Wandering albatross sensu lato PL5,Diomedea antipodensis / exulans PL5,DIOANTEXU PL5,NA,white,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33224,67008041,Black-browed albatross sensu lato AD,Diomedea impavida / melanophrys AD,DIOIMPMEL AD,adult,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33225,67008041,Cape petrel,Daption capense,DAPCAP,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33226,67008041,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33227,67008041,White-headed petrel,Pterodroma lessonii,PTELES,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33228,67008041,Prion (unidentified),Pachyptila sp,PACSP,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33229,67008042,Wandering albatross sensu lato PL2,Diomedea antipodensis / exulans PL2,DIOANTEXU PL2,NA,brown plumage breaking,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33230,67008042,Wandering albatross sensu lato PL3,Diomedea antipodensis / exulans PL3,DIOANTEXU PL3,NA,white patch on wing,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33231,67008042,Black-browed albatross sensu lato AD,Diomedea impavida / melanophrys AD,DIOIMPMEL AD,adult,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33232,67008042,Cape petrel,Daption capense,DAPCAP,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33233,67008042,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33234,67008042,White-headed petrel,Pterodroma lessonii,PTELES,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33235,67008043,Wandering albatross sensu lato PL1,Diomedea antipodensis / exulans PL1,DIOANTEXU PL1,NA,all brown,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33236,67008043,Wandering albatross sensu lato PL2,Diomedea antipodensis / exulans PL2,DIOANTEXU PL2,NA,brown plumage breaking,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33237,67008043,Wandering albatross sensu lato PL3,Diomedea antipodensis / exulans PL3,DIOANTEXU PL3,NA,white patch on wing,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33238,67008043,Black-browed albatross sensu lato AD,Diomedea impavida / melanophrys AD,DIOIMPMEL AD,adult,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33239,67008043,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33240,67008043,Cape petrel,Daption capense,DAPCAP,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33241,67008043,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33242,67008043,White-headed petrel,Pterodroma lessonii,PTELES,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33243,67008044,Wandering albatross sensu lato PL1,Diomedea antipodensis / exulans PL1,DIOANTEXU PL1,NA,all brown,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33244,67008044,Wandering albatross sensu lato PL3,Diomedea antipodensis / exulans PL3,DIOANTEXU PL3,NA,white patch on wing,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33245,67008044,Black-browed albatross sensu lato AD,Diomedea impavida / melanophrys AD,DIOIMPMEL AD,adult,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33246,67008044,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33247,67008044,Cape petrel,Daption capense,DAPCAP,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33248,67008044,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33249,67008044,White-headed petrel,Pterodroma lessonii,PTELES,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
