Entity,Code,Year,Commodity Balances - Livestock and Fish Primary Equivalent - Pelagic Fish - 2763 - Production - 5510 - tonnes,Commodity Balances - Livestock and Fish Primary Equivalent - Crustaceans - 2765 - Production - 5510 - tonnes,Commodity Balances - Livestock and Fish Primary Equivalent - Cephalopods - 2766 - Production - 5510 - tonnes,Commodity Balances - Livestock and Fish Primary Equivalent - Demersal Fish - 2762 - Production - 5510 - tonnes,Commodity Balances - Livestock and Fish Primary Equivalent - Freshwater Fish - 2761 - Production - 5510 - tonnes,"Commodity Balances - Livestock and Fish Primary Equivalent - Molluscs, Other - 2767 - Production - 5510 - tonnes","Commodity Balances - Livestock and Fish Primary Equivalent - Marine Fish, Other - 2764 - Production - 5510 - tonnes"
South Korea,KOR,1994,826069,139382,381040,722303,38870,390615,142314
South Korea,KOR,1995,791207,119930,421492,729166,38659,413382,135074
South Korea,KOR,1996,968098,118453,449352,577932,36163,399068,183016
South Korea,KOR,1997,774313,111650,482013,608842,45576,375030,165430
South Korea,KOR,1998,809811,110187,310578,589193,38374,322773,140163
South Korea,KOR,1999,748702,93793,591087,513768,26000,297226,111407
South Korea,KOR,2000,704083,85588,426679,433449,26117,298962,107993
South Korea,KOR,2001,815969,82878,411646,499369,26073,288556,125293
South Korea,KOR,2002,746772,86823,392952,329724,21021,276149,109855
South Korea,KOR,2003,713978,95733,376612,346299,24088,407042,65750
South Korea,KOR,2004,735636,84604,304287,344320,30202,416477,56293
South Korea,KOR,2005,805850,92630,294791,365417,27494,408613,67101
South Korea,KOR,2006,784428,118597,391902,389893,33117,479718,56953
South Korea,KOR,2007,815304,128498,432752,434315,35195,561607,51588
South Korea,KOR,2008,929341,129476,403869,432934,32145,431952,54862
South Korea,KOR,2009,823713,145549,313469,469281,32269,421090,102736
South Korea,KOR,2010,816683,157134,256652,422391,39047,441913,52628
South Korea,KOR,2011,836709,135830,269059,417553,34538,468796,67179
South Korea,KOR,2012,803480,135720,292475,368340,37366,434629,61515
South Korea,KOR,2013,751929,154604,281487,349100,31226,346275,62220
Southern Africa,,1961,855600,14700,200,120300,500,1400,24300
Southern Africa,,1962,913100,15900,100,116200,600,1700,21200
Southern Africa,,1963,1012814,14200,200,113600,600,1700,32500
Southern Africa,,1964,1056706,19400,200,119500,600,2900,30400
Southern Africa,,1965,1158609,19800,200,122500,600,4200,21900
Southern Africa,,1966,1131092,19500,200,148100,700,3900,37800
Southern Africa,,1967,1466200,14100,300,140000,700,3000,40200
Southern Africa,,1968,1920300,17000,200,138100,950,2300,35900
Southern Africa,,1969,1695900,11700,100,120000,950,1600,34200
Southern Africa,,1970,1052700,12400,300,129100,2000,1900,27900
Southern Africa,,1971,1009000,9800,200,138200,2300,1200,25500
Southern Africa,,1972,955954,10400,300,155500,2400,1000,26200
Southern Africa,,1973,1139475,10600,600,201900,2400,1000,16600
Southern Africa,,1974,1245451,13061,1323,158250,2460,1176,16576
Southern Africa,,1975,1195704,11782,847,139321,2473,1272,25231
Southern Africa,,1976,994463,10239,1026,150988,2877,1251,15766
Southern Africa,,1977,798597,11568,1275,143699,2775,956,17498
Southern Africa,,1978,804855,12624,2646,182049,2268,1030,18209
Southern Africa,,1979,778007,11837,2889,197240,2287,1038,14347
Southern Africa,,1980,650195,10340,2054,189154,2543,1096,11006
Southern Africa,,1981,653981,10136,2227,194022,2735,1210,11567
Southern Africa,,1982,610675,8895,1872,197710,2332,1338,13546
Southern Africa,,1983,746955,8120,1813,175079,2250,1021,14076
Southern Africa,,1984,520764,9066,1326,200385,3153,1350,13956
Southern Africa,,1985,502897,9254,4445,257802,3514,1607,12706
Southern Africa,,1986,573712,9088,4367,231829,4121,1285,13750
Southern Africa,,1987,1190362,9977,3851,249364,4401,1490,2469
Southern Africa,,1988,1067315,9622,6237,245581,4601,1384,3152
Southern Africa,,1989,642777,6759,11342,232150,4428,2274,1633
Southern Africa,,1990,553137,6528,5185,226458,5158,3043,2559
Southern Africa,,1991,459379,3871,7248,225478,5476,3888,3134
Southern Africa,,1992,1044987,6548,3289,285170,4416,3854,4398
Southern Africa,,1993,1053979,7012,6586,278318,3941,3423,4258
Southern Africa,,1994,849658,7011,5963,302017,3718,3853,5466
Southern Africa,,1995,791191,5256,7113,334217,3216,3256,5670
Southern Africa,,1996,582498,4497,7597,355219,3162,2824,7008
Southern Africa,,1997,654842,4575,3937,333372,3823,3330,28332
Southern Africa,,1998,738418,5646,6815,405491,4581,3711,8554
Southern Africa,,1999,765224,5062,7382,370915,3973,3253,16783
Southern Africa,,2000,840319,5507,6189,373923,4463,1458,4646
Southern Africa,,2001,888555,5889,4324,389785,4695,1728,6599
Southern Africa,,2002,984088,6564,8537,378631,4909,1718,8753
Southern Africa,,2003,1029420,5297,8766,399920,5886,1859,13528
Southern Africa,,2004,1010105,6203,19244,402818,5138,2020,17277
Southern Africa,,2005,963439,6745,11142,376045,5278,1916,10335
Southern Africa,,2006,756409,5641,7553,332609,5283,2061,22074
Southern Africa,,2007,714131,8071,11452,329799,5331,1888,24873
Southern Africa,,2008,677741,4741,8707,310800,5536,2567,11717
Southern Africa,,2009,572287,4199,10840,294934,5600,2410,5159
Southern Africa,,2010,669348,5067,10526,316413,5505,2694,4955
Southern Africa,,2011,593067,3129,8780,333316,6168,2445,5148
Southern Africa,,2012,773802,3092,6838,324993,6358,2753,4115
Southern Africa,,2013,487101,3013,3123,323460,6427,2742,5899
Southern Asia,,1961,404597,85140,100,319500,717802,300,56518
Southern Asia,,1962,338897,104497,100,342100,812563,500,66277
Southern Asia,,1963,351659,106480,300,331300,872823,500,82974
Southern Asia,,1964,571507,133069,500,346200,990683,1400,62706
Southern Asia,,1965,558642,113254,300,343100,1085190,800,67604
Southern Asia,,1966,590273,129647,1000,398900,1059201,500,67012
Southern Asia,,1967,591092,135132,500,376700,1116162,800,67380
Southern Asia,,1968,619528,138694,1500,388500,1250078,400,86092
Southern Asia,,1969,591913,150274,800,439900,1324848,600,79261
Southern Asia,,1970,687866,166119,1200,469800,1335374,600,116949
Southern Asia,,1971,740211,194301,1500,452300,1403240,500,115532
Southern Asia,,1972,571654,210607,1000,449700,1460030,800,127070
Southern Asia,,1973,520339,253624,1000,588800,1537734,500,271770
Southern Asia,,1974,695015,288183,734,666553,1571928,800,258020
Southern Asia,,1975,651085,290743,6081,677955,1389974,634,296800
Southern Asia,,1976,713748,249267,4181,637936,1406542,956,250541
Southern Asia,,1977,724725,285771,9061,693077,1469855,592,283406
Southern Asia,,1978,811102,235112,13160,713385,1452488,867,282258
Southern Asia,,1979,840491,245126,11219,735578,1486424,636,238137
Southern Asia,,1980,823147,317267,12325,718537,1521337,221,254157
Southern Asia,,1981,913937,236213,8812,686899,1651476,313,217510
Southern Asia,,1982,837529,284836,9724,714635,1633441,2629,245512
Southern Asia,,1983,868918,271229,7805,631585,1712231,2780,429262
Southern Asia,,1984,937064,292131,16231,706661,1864511,4370,513747
Southern Asia,,1985,898718,326988,19984,705862,1885116,2210,541866
Southern Asia,,1986,891511,317188,19888,726392,2034368,3420,558068
Southern Asia,,1987,885981,318855,42104,725581,2086263,3900,562884
Southern Asia,,1988,963398,311887,61679,794287,2197480,2260,593091
Southern Asia,,1989,1173308,317223,85526,888908,2279741,2030,742817
Southern Asia,,1990,1227660,354601,35177,887789,2502720,2030,660937
Southern Asia,,1991,1191167,419089,61795,1022369,2651682,4740,699861
Southern Asia,,1992,1292258,413186,79514,1106408,2745424,3710,721321
Southern Asia,,1993,1236935,496087,79023,1110577,2997145,1534,866004
Southern Asia,,1994,1198782,600857,103391,1159729,3138301,3617,863714
Southern Asia,,1995,1226075,512730,111826,1120529,3422845,3353,909105
Southern Asia,,1996,1402572,535770,92908,1300593,3651585,15998,725169
Southern Asia,,1997,1424423,528003,135532,1449035,3888178,5359,683285
Southern Asia,,1998,1411010,595710,106848,1254300,4103697,3344,669044
Southern Asia,,1999,1402692,610947,108342,1427426,4500396,3965,659550
Southern Asia,,2000,1415923,642695,111780,1342118,4530695,4357,721082
Southern Asia,,2001,1393749,655747,69358,1283350,4816890,4607,896624
Southern Asia,,2002,1418031,731284,99303,1315003,4665948,3000,1057837
Southern Asia,,2003,1527499,761883,100393,1228444,4822072,5468,1080377
Southern Asia,,2004,1586720,758613,81937,1243198,5248363,13901,917150
Southern Asia,,2005,1509256,780981,86372,1236785,5822115,12391,905014
Southern Asia,,2006,1672680,777656,90174,1280100,6237622,18245,973540
Southern Asia,,2007,1746076,788937,83462,1389282,6274891,26868,729992
Southern Asia,,2008,1819705,857835,79738,1408364,7056730,33025,915826
Southern Asia,,2009,1807136,859089,75584,1394624,7250418,32713,1007979
Southern Asia,,2010,1888152,839629,121496,1349157,8060916,26014,1038069
Southern Asia,,2011,2026010,1059772,100151,1361033,7625870,21840,847198
Southern Asia,,2012,2066107,1065002,101881,1372182,7680582,21840,836774
Southern Asia,,2013,2108246,1066661,102893,1367381,7708713,21840,826253
Southern Europe,,1961,724311,33500,61900,703257,47670,46440,214000
Southern Europe,,1962,689565,31600,66500,766326,47180,103700,175850
Southern Europe,,1963,680296,29600,71200,813286,50440,108470,174100
Southern Europe,,1964,779189,34000,80800,837175,57532,133480,215700
Southern Europe,,1965,803707,35500,100300,924284,57078,134890,228600
Southern Europe,,1966,713639,32500,94200,978684,60523,133430,249700
Southern Europe,,1967,718879,39600,102300,1092090,61480,138760,257300
Southern Europe,,1968,684812,42000,136200,1135448,58895,161670,271500
Southern Europe,,1969,674068,46200,119500,1007547,62410,203390,297800
Southern Europe,,1970,741259,59262,115599,1022775,71501,261652,300354
Southern Europe,,1971,771027,65158,118421,974056,70980,262759,258121
Southern Europe,,1972,740894,64914,198913,1015255,71729,254782,251728
Southern Europe,,1973,804560,73542,207110,904172,74906,250529,339925
Southern Europe,,1974,798436,67178,224560,930936,80309,278880,266418
Southern Europe,,1975,799521,79056,205439,860185,81012,290847,271260
Southern Europe,,1976,891059,69461,174495,791778,84669,304195,275471
Southern Europe,,1977,880842,64771,159233,658865,88525,285247,296734
Southern Europe,,1978,868865,63164,185562,536076,89776,302043,374154
Southern Europe,,1979,855449,47359,153480,539084,95453,283836,274898
Southern Europe,,1980,868432,54100,180953,541640,106301,299857,267286
Southern Europe,,1981,904128,50492,188842,573534,107460,329266,198504
Southern Europe,,1982,891861,47623,157704,586229,105559,346872,299095
Southern Europe,,1983,903048,48212,202022,595262,99012,364891,176277
Southern Europe,,1984,958818,56730,143303,640449,99947,383759,228758
Southern Europe,,1985,953526,81666,140341,695960,100540,395743,225047
Southern Europe,,1986,953596,65086,182775,798269,105149,408118,167439
Southern Europe,,1987,963377,74657,185834,807139,108425,429652,136782
Southern Europe,,1988,1005990,79736,162362,756102,109798,443706,161938
Southern Europe,,1989,981583,66660,201643,707040,118060,387250,159414
Southern Europe,,1990,928547,75415,174424,564853,118968,365350,169045
Southern Europe,,1991,891613,75527,185150,568059,104228,416031,150802
Southern Europe,,1992,856543,64914,195964,581753,107329,375664,148883
Southern Europe,,1993,914167,60110,164691,576183,106826,322615,159965
Southern Europe,,1994,914848,57783,178853,603006,112609,358312,142109
Southern Europe,,1995,983658,58273,181376,552495,113478,452515,160279
Southern Europe,,1996,973968,67892,174390,542105,110992,442513,147104
Southern Europe,,1997,946416,76940,134729,608628,119584,447020,117133
Southern Europe,,1998,930435,72109,155499,564239,119466,536922,143823
Southern Europe,,1999,893836,62145,142230,591909,113963,554248,93760
Southern Europe,,2000,808599,60925,117885,584054,114720,543011,88791
Southern Europe,,2001,785761,64160,131877,644687,118799,542071,73080
Southern Europe,,2002,756306,48384,81939,510600,110061,459001,69124
Southern Europe,,2003,759806,48606,76047,582081,113512,474766,56204
Southern Europe,,2004,774061,41193,71479,526139,103046,437240,42982
Southern Europe,,2005,809059,55137,89550,563887,98832,376447,57683
Southern Europe,,2006,928222,56789,94942,587502,102217,443057,63635
Southern Europe,,2007,805077,54170,99982,573105,110211,422447,64424
Southern Europe,,2008,792300,48241,93252,603854,107888,359106,86106
Southern Europe,,2009,736922,50363,92729,660544,105667,387887,97287
Southern Europe,,2010,748070,47424,88250,667918,104487,364713,121410
Southern Europe,,2011,808387,48098,84906,691517,100781,391728,79422
Southern Europe,,2012,744055,38786,93780,686491,96156,383718,33244
Southern Europe,,2013,839416,39810,98431,679909,92881,337806,41118
Spain,ESP,1961,367082,19500,30400,385213,9600,20700,124700
Spain,ESP,1962,359811,19000,37000,438310,10600,77200,83400
Spain,ESP,1963,342149,17800,42500,472918,11700,83000,66400
Spain,ESP,1964,371389,18200,43100,499801,12600,91100,71000
Spain,ESP,1965,399787,17900,54800,584307,12200,98500,71500
Spain,ESP,1966,356081,15900,51600,631801,12200,96400,77100
Spain,ESP,1967,356599,23200,60100,701435,12300,94100,76500
Spain,ESP,1968,358155,25000,94200,761612,12400,115800,97400
Spain,ESP,1969,374303,28400,81700,668577,13000,152700,113300
Spain,ESP,1970,387952,39131,74650,693090,14400,210121,132822
Spain,ESP,1971,426340,45024,77819,645707,16300,199765,91983
Spain,ESP,1972,379637,41664,145061,696351,13600,201877,85149
Spain,ESP,1973,437270,49447,156604,556065,13500,211062,164706
Spain,ESP,1974,436477,43407,169353,575043,14800,220371,132208
Spain,ESP,1975,461533,54898,159070,548213,14170,199458,160940
Spain,ESP,1976,554399,45254,126807,486667,17675,205692,162706
Spain,ESP,1977,541517,40076,105486,417516,18366,220768,182607
Spain,ESP,1978,523803,39299,136620,340986,19166,239450,242823
Spain,ESP,1979,486197,23879,103535,346053,24470,207478,161691
Spain,ESP,1980,495373,27690,115389,325211,32366,211843,161112
Spain,ESP,1981,505997,24111,133423,370217,29300,225989,102656
Spain,ESP,1982,498090,22209,102005,391804,28349,228272,190237
Spain,ESP,1983,524319,18817,145210,379337,22298,233387,80698
Spain,ESP,1984,584970,20057,89237,359428,23489,242560,117540
Spain,ESP,1985,538536,41371,85970,396166,22639,258712,141626
Spain,ESP,1986,552595,26228,123323,433157,23706,260883,76479
Spain,ESP,1987,580060,35040,119713,449078,24668,258511,64055
Spain,ESP,1988,657490,35352,90597,451972,24896,258487,72408
Spain,ESP,1989,640589,31515,124557,418700,25782,207509,73445
Spain,ESP,1990,613999,32303,103541,276486,27296,185299,82396
Spain,ESP,1991,591076,33866,107013,238648,26390,208857,83813
Spain,ESP,1992,559499,25063,124592,268144,27108,153808,88310
Spain,ESP,1993,594525,25707,100530,256479,27739,108708,98400
Spain,ESP,1994,594468,24355,108130,268922,27582,162640,86367
Spain,ESP,1995,653742,26587,117660,281586,29256,206299,90159
Spain,ESP,1996,644269,35892,115129,282745,32432,213755,81598
Spain,ESP,1997,616759,45756,84930,375070,36779,218747,65931
Spain,ESP,1998,615553,48312,110303,351272,37701,302707,92010
Spain,ESP,1999,614207,36013,100494,364746,37558,294606,51303
Spain,ESP,2000,541587,30787,76204,354827,40047,276033,45580
Spain,ESP,2001,519203,36545,88471,410963,41635,268364,30379
Spain,ESP,2002,496320,24432,40973,288296,41802,210401,32881
Spain,ESP,2003,493130,21041,34177,331325,39428,216858,20966
Spain,ESP,2004,472938,16585,31517,297027,34881,245930,5367
Spain,ESP,2005,498068,16558,35356,295313,31256,175273,21475
Spain,ESP,2006,569705,17728,43404,312744,30761,243156,36016
Spain,ESP,2007,452650,19238,43120,288710,30718,228457,38091
Spain,ESP,2008,495105,17118,40605,341586,27059,196297,52915
Spain,ESP,2009,437489,15482,46149,389860,23876,215935,67794
Spain,ESP,2010,443353,13705,44218,399054,22819,206464,95339
Spain,ESP,2011,504085,16489,46844,408140,21858,223942,57267
Spain,ESP,2012,469814,12052,57802,405203,21528,217381,11235
Spain,ESP,2013,568084,12614,59771,396777,21134,176099,22812
Sri Lanka,LKA,1961,39917,1800,0,16500,3400,300,1200
Sri Lanka,LKA,1962,48637,3000,0,18300,4600,500,700
Sri Lanka,LKA,1963,44956,2400,0,21100,4400,500,2300
Sri Lanka,LKA,1964,58196,4900,0,20200,5500,1400,3100
Sri Lanka,LKA,1965,44536,2700,0,19800,7600,800,1000
Sri Lanka,LKA,1966,47783,3200,0,19600,9300,500,1000
Sri Lanka,LKA,1967,49125,3500,0,23900,8000,800,900
Sri Lanka,LKA,1968,58180,2600,0,26700,8000,400,5200
Sri Lanka,LKA,1969,54936,4000,0,30100,7000,600,2300
Sri Lanka,LKA,1970,50255,3500,0,26900,8300,600,2600
Sri Lanka,LKA,1971,41174,3200,0,22200,8200,500,2000
Sri Lanka,LKA,1972,50438,3700,0,27200,8400,800,3300
Sri Lanka,LKA,1973,54272,3300,0,32800,7000,500,3100
Sri Lanka,LKA,1974,58808,5300,0,30100,7690,800,1600
Sri Lanka,LKA,1975,63723,6192,0,26183,13265,634,2378
Sri Lanka,LKA,1976,85769,7149,0,25007,12459,956,50
Sri Lanka,LKA,1977,91937,6090,0,24388,12887,592,200
Sri Lanka,LKA,1978,102993,7273,0,27276,16455,867,1174
Sri Lanka,LKA,1979,112100,5493,0,27603,16942,636,1955
Sri Lanka,LKA,1980,130075,4961,0,26149,19187,221,2775
Sri Lanka,LKA,1981,127577,7197,0,34711,27824,263,4306
Sri Lanka,LKA,1982,107057,10015,0,33783,30945,809,6077
Sri Lanka,LKA,1983,112228,7722,0,33410,33159,0,1349
Sri Lanka,LKA,1984,104002,7473,0,23274,27605,0,0
Sri Lanka,LKA,1985,76468,5034,64,15512,29273,0,51195
Sri Lanka,LKA,1986,80274,5319,139,16611,31420,0,50144
Sri Lanka,LKA,1987,80383,5590,168,17062,31995,0,51873
Sri Lanka,LKA,1988,89638,5958,224,18353,33042,0,58275
Sri Lanka,LKA,1989,92775,6067,369,23768,34750,0,62710
Sri Lanka,LKA,1990,88793,6098,241,19150,26795,0,42784
Sri Lanka,LKA,1991,102483,7465,200,23739,19862,0,57987
Sri Lanka,LKA,1992,113378,9783,200,25479,17530,0,39935
Sri Lanka,LKA,1993,125198,10099,200,39943,15030,0,41544
Sri Lanka,LKA,1994,145879,8000,250,40595,9530,0,44135
Sri Lanka,LKA,1995,155032,5129,300,33342,15030,0,28097
Sri Lanka,LKA,1996,163512,6057,300,34345,22327,0,36344
Sri Lanka,LKA,1997,180623,6000,300,36755,27290,0,22446
Sri Lanka,LKA,1998,182327,7400,300,37710,29950,0,31157
Sri Lanka,LKA,1999,200122,6900,365,44970,31530,10,29353
Sri Lanka,LKA,2000,205242,4590,310,44140,32400,15,13630
Sri Lanka,LKA,2001,182792,7990,290,38600,26400,30,14440
Sri Lanka,LKA,2002,188461,10091,380,41660,25660,60,8437
Sri Lanka,LKA,2003,231704,17012,420,41270,27020,110,4832
Sri Lanka,LKA,2004,237735,17701,380,37050,32400,252,10351
Sri Lanka,LKA,2005,154467,4182,190,18180,34290,302,6170
Sri Lanka,LKA,2006,204386,9571,120,18870,38460,121,10820
Sri Lanka,LKA,2007,221438,14049,430,18108,43012,712,11230
Sri Lanka,LKA,2008,229595,14035,480,17080,49713,1426,12850
Sri Lanka,LKA,2009,236379,16800,510,20821,50505,1264,13630
Sri Lanka,LKA,2010,265922,19403,780,28332,56924,1941,19580
Sri Lanka,LKA,2011,290933,16385,970,33755,67194,2243,23580
Sri Lanka,LKA,2012,290933,16385,970,33755,67194,2243,23580
Sri Lanka,LKA,2013,290933,16385,970,33755,67194,2243,23580
Sudan,SDN,2012,34,,,79,30980,,4887
Sudan,SDN,2013,34,,,79,30980,,4887
Sudan (former),,1961,0,,0,0,16100,0,1200
Sudan (former),,1962,0,,0,0,17000,0,1600
Sudan (former),,1963,0,,0,0,18000,0,1000
Sudan (former),,1964,0,,0,0,18600,0,700
Sudan (former),,1965,0,,0,0,18500,0,700
Sudan (former),,1966,0,,0,0,19000,0,1000
Sudan (former),,1967,0,,0,0,19200,0,800
Sudan (former),,1968,0,,0,0,20700,0,800
Sudan (former),,1969,0,,0,0,21000,0,800
Sudan (former),,1970,0,,0,0,21400,0,800
Sudan (former),,1971,0,,0,0,21400,0,800
Sudan (former),,1972,0,,0,0,21400,0,800
Sudan (former),,1973,0,,0,0,21800,0,800
Sudan (former),,1974,0,,0,0,21800,0,800
Sudan (former),,1975,0,,0,0,21800,0,800
Sudan (former),,1976,0,,0,0,23900,0,800
Sudan (former),,1977,0,,0,0,22970,0,600
Sudan (former),,1978,0,,0,0,25860,0,750
Sudan (former),,1979,0,,0,0,27820,0,700
Sudan (former),,1980,0,,0,0,25110,0,950
Sudan (former),,1981,0,,0,0,27660,0,870
Sudan (former),,1982,0,,0,0,28660,0,1050
Sudan (former),,1983,0,,0,0,25050,0,4450
Sudan (former),,1984,0,,0,0,28462,0,1328
Sudan (former),,1985,0,,0,0,25911,0,409
Sudan (former),,1986,0,,0,0,22793,0,1190
