"","objectid","year_","state","agency","unit_id","fire_name","inc_num","alarm_date","cont_date","cause","comments","report_ac","gis_acres","c_method","objective","fire_num","shape_length","shape_area","fire_cause","plot_date"
"13685",18851,2015,"CA","CDF","SKU","AGER","5073",2015-07-04,2015-07-05,1,NA,34,31.4943809509277,1,1,NA,2028.74396728985,127453.241130991,"Natural",2017-07-04
"13686",18852,2015,"CA","CCO","SBC","RIDGE","7442",2015-06-19,2015-06-19,11,NA,9.10000038146973,9.07207012176514,1,1,NA,1226.91181476281,36713.3661608348,"Human",2017-06-19
"13687",18853,2015,"CA","CCO","SBC","MESA","7898",2015-06-29,2015-06-30,8,NA,211,210.834625244141,1,1,NA,6255.82078136233,853217.44643026,"Human",2017-06-29
"13688",18854,2015,"CA","CCO","SBC","MARIPOSA","9073",2015-07-26,2015-07-26,10,NA,9.10000038146973,9.0731725692749,1,1,NA,830.662008506438,36717.82521339,"Human",2017-07-26
"13689",18855,2015,"CA","CCO","SBC","WHITE","9320",2015-08-01,2015-08-01,11,NA,53.5,53.556526184082,1,1,NA,3483.15131211604,216735.565693379,"Human",2017-08-01
"13690",18856,2015,"CA","CCO","SBC","GRADE","9987",2015-08-16,2015-08-16,10,NA,19.7000007629395,19.6740818023682,1,1,NA,2063.48792260916,79618.1866796766,"Human",2017-08-16
"13691",18857,2015,"CA","CDF","TCU","TRIPLE FIRE","383",2015-07-21,2015-07-21,1,NA,430,427.960723876953,6,1,NA,5465.99559003332,1731895.56830997,"Natural",2017-07-21
"13692",18858,2015,"CA","CDF","SHU","PONDEROSA","1696",2015-02-23,2015-02-23,5,NA,15,15.1567106246948,6,1,NA,1024.72458329992,61337.0308832396,"Human",2017-02-23
"13693",18859,2015,"CA","CDF","TGU","BAKER","4314",2015-05-24,2015-05-24,5,NA,1,0.746588170528412,1,1,NA,300.65985713525,3021.33505331295,"Human",2017-05-24
"13694",18860,2015,"CA","CDF","TGU","VALLEY","4704",2015-06-05,2015-06-05,1,NA,7,7.05489683151245,1,1,NA,942.919806885851,28550.1550753465,"Natural",2017-06-05
"13695",18861,2015,"CA","CDF","TGU","RANCHO","4887",2015-06-11,2015-06-11,14,NA,12,11.8875961303711,1,1,NA,1402.92263410184,48107.3965293201,"Unknown",2017-06-11
"13696",18862,2015,"CA","CDF","TGU","FORK","5089",2015-06-17,2015-06-17,9,NA,55,54.298412322998,1,1,NA,2212.94570410614,219737.87987043,"Human",2017-06-17
"13697",18863,2015,"CA","CDF","TGU","BLACK","5594",2015-07-04,2015-07-04,14,NA,170,163.282958984375,1,1,NA,6175.44903934411,660782.705138588,"Unknown",2017-07-04
"13698",18864,2015,"CA","CDF","TGU","36","6019",2015-07-18,2015-07-18,10,NA,4,3.73126721382141,1,1,NA,533.355398398335,15099.9024920137,"Human",2017-07-18
"13699",18865,2015,"CA","CDF","TGU","OAKRIDGE","6097",2015-07-21,2015-07-21,14,NA,10,10.1685934066772,1,1,NA,1311.16847085036,41150.8374772718,"Unknown",2017-07-21
"13700",18866,2015,"CA","CDF","TGU","36","6675",2015-08-08,2015-08-10,11,NA,110,97.4390411376953,1,1,NA,3368.12280044391,394321.816287146,"Human",2017-08-08
"13701",18867,2015,"CA","CDF","TGU","LINKS","6923",2015-08-16,2015-08-16,14,NA,8,6.69809865951538,1,1,NA,932.632936575405,27106.2435607049,"Unknown",2017-08-16
"13702",18868,2015,"CA","CDF","TGU","TRUCKEE","7519",2015-09-06,2015-09-06,2,NA,1.5,1.48733389377594,1,1,NA,358.512636822781,6019.02677275404,"Human",2017-09-06
"13703",18869,2015,"CA","CDF","TGU","BUTTE","9619",2015-11-17,2015-11-17,14,NA,3,2.90830826759338,1,1,NA,509.83625443238,11769.5055702163,"Unknown",2017-11-17
"13704",18870,2015,"CA","BLM","NOD","DODGE","3806",2015-08-03,2015-08-17,2,"FIMT",10570,10517.5166015625,2,1,NA,66614.2176752113,42562880.9236719,"Human",2017-08-03
"13705",18871,2015,"CA","USF","BBD","GREEN CREEK","1518",2015-09-12,2015-09-24,10,NA,28,26.8948307037354,1,1,NA,1805.68154684605,108839.518328076,"Human",2017-09-12
"13706",18872,2015,"CA","BLM","CDD","PALMAS","12308",2015-10-15,2015-10-22,1,NA,77.2,69.1694107055664,1,1,NA,4103.56236364964,279918.681711265,"Natural",2017-10-15
"13707",18873,2015,"CA","BLM","NOD","S2 COAL","3212",2015-07-07,2015-07-10,1,NA,30,29.952766418457,1,1,NA,2428.12888508601,121214.547233353,"Natural",2017-07-07
"13708",18874,2015,"CA","BLM","NOD","SHINN","3008",2015-06-30,2015-07-06,1,NA,111,110.80150604248,1,1,NA,3298.21586049171,448397.790060142,"Natural",2017-06-30
"13709",18875,2015,"CA","BLM","NOD","S1 DUCK","3800",2015-08-03,2015-08-18,1,NA,NA,30.0899868011475,1,1,NA,1801.18092196338,121769.855875818,"Natural",2017-08-03
"13710",18876,2015,"CA","BLM","BBD","STINE","2717",2015-08-14,2015-08-14,1,"KRN #1529492",14,13.7939319610596,1,1,NA,2020.33818732294,55822.0618462364,"Natural",2017-08-14
"13711",18877,2015,"CA","USF","INF","VAN DYKE","107",2015-02-06,2015-02-13,14,"initially called Point Ranch",509,512.433532714844,7,1,NA,17000.0590735884,2073745.02243481,"Unknown",2017-02-06
"13712",18878,2015,"CA","CDF","BTU","GRIMY","7611",2015-05-30,2015-05-30,2,NA,20,19.4230785369873,1,1,NA,1098.28756934516,78602.4119329111,"Human",2017-05-30
"13713",18879,2015,"CA","CDF","BTU","LUMPKIN","13357",2015-09-11,2015-09-21,7,NA,1042,1045.75622558594,1,1,NA,10669.1628632464,4232025.34071705,"Human",2017-09-11
"13714",18880,2015,"CA","CDF","BTU","SWEDES","10917",2015-07-25,2015-08-16,7,NA,400,390.021881103516,1,1,NA,7302.25276014471,1578362.57829873,"Human",2017-07-25
"13715",18881,2015,"CA","CDF","BTU","OLIVE","12852",2015-09-02,2015-09-03,2,NA,72,47.7582511901855,1,1,NA,3560.67671433531,193270.778627867,"Human",2017-09-02
"13716",18882,2015,"CA","CDF","BTU","MERIDIAN","14554",2015-10-13,2015-10-13,2,NA,860,901.986267089844,1,1,NA,14412.2749012455,3650208.83028591,"Human",2017-10-13
"13717",18883,2015,"CA","CDF","BTU","WEB","9359",2015-07-01,2015-07-09,9,NA,75,71.1277847290039,1,1,NA,2674.06132859858,287843.945728875,"Human",2017-07-01
"13718",18884,2015,"CA","CDF","BTU","TREE","10781",2015-07-26,2015-08-01,2,NA,15,12.7205228805542,6,1,NA,985.889058050331,51478.1291479605,"Human",2017-07-26
"13719",18885,2014,"CA","CCO","VNC","BRISTOL","26141",2014-02-05,2014-03-05,NA,"Helicopter GPS",20,20.1567611694336,2,1,NA,1887.95912674851,81571.5180414568,"Unknown",2017-02-05
"13720",18886,2015,"CA","CCO","VNC","JOHNSON","34500",2015-05-06,2015-05-06,14,"Walked Garmin 62st",2,1.72969365119934,1,1,NA,469.157884920134,6999.8219386094,"Unknown",2017-05-06
"13721",18887,2014,"CA","CCO","VNC","FOOTHILL","64025",2014-09-29,2014-10-01,NA,NA,0,12.617901802063,NA,1,NA,1178.46341923813,51062.8355865821,"Unknown",2017-09-29
"13722",18888,2015,"CA","CCO","VNC","PALM","16943",2015-12-03,2015-03-13,NA,"3 spots poorly located and not included",22,22.3546581268311,7,1,NA,1786.82463039394,90466.0925212476,"Unknown",2017-12-03
"13723",18889,2015,"CA","CCO","VNC","WHEELER","26044",2015-04-18,2015-04-19,7,NA,NA,4.68068361282349,1,1,NA,1025.13311695551,18942.0537452237,"Human",2017-04-18
"13724",18890,2015,"CA","CCO","VNC","RIVER","41060",2015-06-22,2015-06-24,1,NA,164,164.705764770508,1,1,NA,7784.59419749979,666540.580207473,"Natural",2017-06-22
"13725",18891,2015,"CA","CCO","VNC","KITTRIDGE","40352",2015-06-19,2015-06-19,14,"GPS and estimation",6,6.37741470336914,7,1,NA,814.538880763053,25808.4814082696,"Unknown",2017-06-19
"13726",18892,2015,"CA","CCO","VNC","RUSTIC","54109",2015-08-14,2015-08-16,NA,"modified per orthophoto",186,186.151077270508,2,1,NA,4433.60710996362,753326.688527251,"Unknown",2017-08-14
"13727",18893,2015,"CA","CCO","VNC","PEAK","53983",2015-08-14,2015-08-14,10,NA,5,2.9313817024231,1,1,NA,599.59776700491,11862.8804579024,"Human",2017-08-14
"13728",18894,2015,"CA","CCO","VNC","SUNSET","69564",2015-10-13,2015-10-13,10,"A spots east of houses expanded reported perimeter",1.2,0.554827153682709,1,1,NA,279.240089754046,2245.30585389553,"Human",2017-10-13
"13729",18895,2015,"CA","CCO","VNC","HARBOR","74718",2015-03-11,2015-03-11,14,"Ventura City.  Only rough VSAT. GPS not avail.  Investigation cont.  no Origin",NA,0.006257951259613,6,1,NA,19.0107300758318,25.3250309597943,"Unknown",2017-03-11
"13730",18896,2015,"CA","CCO","VNC","LEWIS","75616",2015-06-11,2015-06-11,14,NA,0.8,0.785171270370483,1,1,NA,280.136309194673,3177.47551257301,"Unknown",2017-06-11
"13731",18897,2015,"CA","CCO","VNC","PRINCETON","75983",2015-07-11,2015-08-11,NA,NA,44,44.2671203613281,7,1,NA,3573.28832245257,179142.674402749,"Unknown",2017-07-11
"13732",18898,2015,"CA","CCO","VNC","BANNISTER","77051",2015-11-11,2015-12-11,NA,NA,29,25.0148048400879,7,1,NA,1690.78255921332,101231.323803574,"Unknown",2017-11-11
"13733",18899,2015,"CA","CCO","VNC","STAFFORD","75547",2015-06-11,2015-06-11,2,NA,0.8,0.819787919521332,6,1,NA,435.995036174104,3317.56400513098,"Human",2017-06-11
"13734",18900,2015,"CA","CCO","VNC","POTRERO","75787",2015-07-11,2015-08-11,NA,NA,29.2,29.2493476867676,1,1,NA,1820.07797482355,118367.908462705,"Unknown",2017-07-11
"13735",18901,2015,"CA","CCO","VNC","RED","59003",2015-02-09,2015-02-09,10,NA,NA,0.055349458009005,1,1,NA,59.2366791991374,223.991310330783,"Human",2017-02-09
"13736",18902,2015,"CA","CCO","VNC","JOHNSON","65341",2015-09-27,2015-09-27,14,NA,0.25,0.244186729192734,6,1,NA,129.80415917974,988.188632321148,"Unknown",2017-09-27
"13737",18903,2015,"CA","CCO","VNC","PERKIN","53255",2015-11-08,2015-08-13,NA,NA,8.2,9.35407638549805,6,1,NA,1023.21250443755,37854.6051780596,"Unknown",2017-11-08
"13738",18904,2015,"CA","CCO","VNC","SHARP","78449",2015-11-06,2015-11-07,NA,NA,7,6.99180364608765,1,1,NA,636.057124173979,28294.8246313408,"Unknown",2017-11-06
"13739",18905,2015,"CA","CCO","VNC","SOLIMAR","9187",2015-12-25,2015-12-29,11,NA,1288,1287.38818359375,7,1,NA,13194.0655736622,5209874.98872097,"Human",2017-12-25
"13740",18906,2015,"CA","USF","LMU","BECKWOURTH LIGHTNING COMPLEX","729",2015-07-02,2015-07-05,1,"WFDSS, start/ contain dates from INCIWEB",NA,14.3102998733521,8,1,NA,4348.27036416243,57911.7298938792,"Natural",2017-07-02
"13741",18907,2015,"CA","USF","HTF","WASHINGTON","30251",2015-07-19,2015-01-01,1,NA,NA,17779.5390625,3,1,NA,95937.8407329978,71951242.3807415,"Natural",2017-07-19
"13742",18908,2015,"CA","USF","ENF","KYBURZ","19723",2015-07-23,2015-11-02,NA,"FIMT",NA,84.0194549560547,3,1,NA,5227.07118371345,340014.67280086,"Unknown",2017-07-23
"13743",18909,2015,"CA","CDF","TCU","BIG CREEK","7806",2015-07-29,2015-09-09,5,"WFDSS; GPS ground",NA,204.392669677734,1,1,NA,5739.94439607619,827147.772092027,"Human",2017-07-29
"13744",18910,2015,"CA","CDF","FKU","CREEK","14679",2015-09-09,NA,14,"IR heat perimeter",NA,137.325698852539,3,1,NA,3952.20066072455,555737.379209914,"Unknown",2017-09-09
"13745",18911,2015,"CA","NPS","KNP","BIG FIVE","44",2015-06-17,2015-11-02,1,"GPS Air",NA,264.56982421875,1,1,"44",6112.37987338289,1070676.11939504,"Natural",2017-06-17
"13746",18912,2015,"CA","NPS","KNP","BURNT","185",2015-10-20,2015-11-13,1,NA,NA,160.729919433594,1,1,"185",3206.35933723275,650450.93271781,"Natural",2017-10-20
"13747",18913,2015,"CA","NPS","YNP","DARK","57",2015-07-09,2015-09-16,1,"Managed Lightning Ignited",0,37.9980926513672,1,1,"57",2488.68184345441,153772.819737956,"Natural",2017-07-09
"13748",18914,2015,"CA","NPS","YNP","TENAYA","123",2015-07-09,2015-09-15,1,"Suppressed Human Caused",0,408.914825439453,1,1,"123",9481.8482005538,1654819.57153497,"Natural",2017-07-09
"13749",18915,2015,"CA","NPS","YNP","MIDDLE","78",2015-07-27,2015-11-08,1,"Managed Lightning Ignited",0,324.768402099609,1,1,"78",5953.79057325212,1314291.03767929,"Natural",2017-07-27
"13750",18916,2015,"CA","NPS","YNP","CATHEDRAL","87",2015-08-02,2015-10-18,1,"Managed Lightning Ignited",0,40.1207427978516,1,1,"87",2909.37295208574,162362.891405805,"Natural",2017-08-02
"13751",18917,2015,"CA","NPS","YNP","BRIDAL VEIL","132",2015-10-05,2015-10-13,1,"Suppressed Human Caused",0,38.4089889526367,6,1,"132",1509.09960555042,155435.656203134,"Natural",2017-10-05
"13752",18918,2015,"CA","NPS","YNP","WHITE CASCADE","51",2015-07-03,2015-11-09,1,"Managed Lightning Ignited",0,50.7334289550781,1,1,"51",3836.15295055344,205310.901895682,"Natural",2017-07-03
"13753",18919,2015,"CA","USF","ANF","PINES","3128",2015-07-17,2015-07-20,9,NA,200,174.940643310547,1,1,"53",6819.31823381332,707959.679458204,"Human",2017-07-17
"13754",18920,2015,"CA","USF","ANF","CABIN","3611",2015-08-14,2015-09-02,9,NA,1700,1461.84436035156,7,1,"72",12208.0716127934,5915874.07621872,"Human",2017-08-14
"13755",18921,2015,"CA","USF","ANF","WARM","3651",2015-08-16,2015-08-18,7,NA,300,270.021697998047,1,1,"73",5809.63863993567,1092739.01791673,"Human",2017-08-16
"13756",18922,2015,"CA","USF","ANF","MORRIS",NA,2015-09-02,2015-09-03,9,"No perimeter in this location in GeoMAC. Inci Number Unknown",6,9.71939659118652,1,1,"79",889.613482287222,39333.0033745258,"Human",2017-09-02
"13757",18923,2015,"CA","USF","ANF","SHINN",NA,2015-08-11,2015-08-12,4,"No perimeter in this location in GeoMAC. Inci Number Unknown",11,11.2428073883057,6,1,"68",924.732512791449,45498.0276488379,"Human",2017-08-11
"13758",18924,2015,"CA","USF","ANF","RANCH",NA,2015-10-09,2015-10-09,2,"No perimeter in this location in GeoMAC. Inci Number Unknown",11,10.5037508010864,1,1,"109",1221.58058739824,42507.1727082146,"Human",2017-10-09
"13759",18925,2015,"CA","USF","ANF","FIVE",NA,2015-08-06,2015-08-06,2,"No perimeter in this location in GeoMAC. Inci Number Unknown",33,24.5440502166748,1,1,"67",1626.54153748506,99326.2471862023,"Human",2017-08-06
"13760",18926,2015,"CA","USF","BDF","GREEN",NA,2015-06-04,2015-06-08,9,"No perimeter in this location in GeoMAC. Inci Number Unknown",NA,3.3707115650177,1,1,"24",575.067679189649,13640.7856489969,"Human",2017-06-04
"13761",18927,2015,"CA","USF","BDF","SAN GORGONIO",NA,2015-05-05,2015-05-06,9,"No perimeter in this location in GeoMAC. Inci Number Unknown",10,9.83631610870361,6,1,"22",860.860299675041,39806.1575196698,"Human",2017-05-05
"13762",18928,2015,"CA","USF","BDF","STERLING",NA,2015-06-25,2015-06-28,9,"No perimeter in this location in GeoMAC. Inci Number Unknown",118,118.025115966797,1,1,"38",4640.7965467372,477630.683125764,"Human",2017-06-25
"13763",18929,2015,"CA","USF","BDF","SUMMIT3","10399",2015-08-23,2015-09-20,9,NA,55,55.5950012207031,7,1,"73",2985.25028404229,224984.987599222,"Human",2017-08-23
"13764",18930,2015,"CA","USF","BDF","LAKE","7894",2015-06-17,2015-12-31,9,NA,51000,31284.44140625,7,1,"34",131143.79692949,126603642.885405,"Human",2017-06-17
"13765",18931,2015,"CA","USF","BDF","NORTH","90001",2015-07-17,2015-07-17,9,NA,4250,4249.09326171875,7,1,"52",29084.9480676138,17195469.4537916,"Human",2017-07-17
"13766",18932,2015,"CA","USF","SNF","SKY","1047",2015-06-18,2015-06-21,2,"Fire not in Firestat. Fire Num Unknown",500,498.920654296875,3,1,"1058",9132.77672178445,2019060.26690531,"Human",2017-06-18
"13767",18933,2015,"CA","USF","SNF","MUSIC",NA,2015-08-08,2015-08-12,9,"No perimeter in this location in GeoMAC. Inci Number Unknown",35,32.645076751709,6,1,"99",1406.52090723139,132109.93264108,"Human",2017-08-08
"13768",18934,2015,"CA","USF","STF","RESERVOIR","2536",2015-07-21,2015-08-16,1,NA,20,25.0638103485107,1,1,"34",1804.78643210587,101429.639815087,"Natural",2017-07-21
"13769",18935,2015,"CA","USF","STF","STONY GULCH",NA,2015-03-28,2015-03-31,9,"No perimeter in this location in GeoMAC. Inci Number Unknown",6.6,6.59472179412842,1,1,"2",828.847521832462,26687.8914251757,"Human",2017-03-28
"13770",18936,2015,"CA","USF","STF","TWO MILE",NA,2015-04-21,2015-04-27,5,"No perimeter in this location in GeoMAC. Inci Number Unknown",5,7.51198196411133,1,1,"3",796.250104161262,30399.911882274,"Human",2017-04-21
"13771",18937,2015,"CA","USF","CNF","CUTCA","2466",2015-07-16,2015-08-01,1,NA,150.44,150.41796875,1,1,"37",4823.65332009684,608719.931105973,"Natural",2017-07-16
"13772",18938,2015,"CA","USF","SNF","ROUGH","1746",2015-07-31,2015-11-06,1,NA,151623,151546.8125,3,1,"89",320337.672160726,613288192.120667,"Natural",2017-07-31
"13773",18939,2015,"CA","USF","MNF","DEER",NA,2015-08-01,2015-08-10,1,"No perimeter in this location in GeoMAC. Inci Number Unknown",96,97.5520782470703,1,1,"29",3005.11987518753,394779.258691556,"Natural",2017-08-01
"13774",18940,2015,"CA","USF","MNF","BOARDMAN 2","1157",2015-08-01,2015-08-09,1,NA,95,94.7487716674805,1,1,"30",3464.28502207911,383434.666430007,"Natural",2017-08-01
"13775",18941,2015,"CA","USF","MNF","ETSEL",NA,2015-07-30,2015-08-08,1,"No perimeter in this location in GeoMAC. Inci Number Unknown",30,32.0971870422363,1,1,"22",2286.60692998408,129892.714598142,"Natural",2017-07-30
"13776",18942,2015,"CA","USF","MNF","SAN HEDRIN",NA,2015-06-19,2015-06-20,5,"No perimeter in this location in GeoMAC. Inci Number Unknown",25,22.4848861694336,1,1,"11",1523.61101011447,90993.1050228215,"Human",2017-06-19
"13777",18943,2015,"CA","USF","ENF","TANNER",NA,2015-01-24,2015-03-01,5,"No perimeter in this location in GeoMAC. Inci Number Unknown",52,44.5450019836426,1,1,"3",3291.68168863351,180267.223642486,"Human",2017-01-24
"13778",18944,2015,"CA","USF","ENF","MCOULLOH",NA,2015-01-24,2015-03-01,5,"No perimeter in this location in GeoMAC. Inci Number Unknown",37,35.2800483703613,1,1,"2",2615.36728969943,142773.292703336,"Human",2017-01-24
"13779",18945,2015,"CA","USF","ENF","MEADOW",NA,2015-02-22,2015-07-15,5,"No perimeter in this location in GeoMAC. Inci Number Unknown",20,22.0620040893555,1,1,"5",1465.3057801694,89281.761895169,"Human",2017-02-22
"13780",18946,2015,"CA","USF","MDF","MASON",NA,2015-07-09,2015-07-10,1,"No perimeter in this location in GeoMAC. Inci Number Unknown",43.2,43.2731781005859,1,1,"36",1909.32622664552,175120.345697444,"Natural",2017-07-09
"13781",18947,2015,"CA","USF","MDF","COLD",NA,2015-07-23,2015-07-23,1,"No perimeter in this location in GeoMAC. Inci Number Unknown",14.2,14.2116928100586,1,1,"62",1115.26571130406,57512.6798765876,"Natural",2017-07-23
"13782",18948,2015,"CA","USF","MDF","TWIN",NA,2015-08-05,2015-08-06,1,"No perimeter in this location in GeoMAC. Inci Number Unknown",70.8,67.9394454956055,1,1,"72",4907.74039598737,274941.184556397,"Natural",2017-08-05
"13783",18949,2015,"CA","USF","MDF","YELLOW",NA,2015-07-02,2015-07-03,1,"No perimeter in this location in GeoMAC. Inci Number Unknown",11.2,11.1436824798584,1,1,"24",1628.97523603001,45096.8836674791,"Natural",2017-07-02
"13784",18950,2015,"CA","USF","MDF","WHITE",NA,2015-07-21,2015-07-23,1,"No perimeter in this location in GeoMAC. Inci Number Unknown",15.7,15.3778467178345,6,1,"47",997.569750410621,62231.9365094299,"Natural",2017-07-21
"13785",18951,2015,"CA","USF","LPF","BURSON","59075",2015-09-03,2015-09-04,2,"No perimeter in this location in GeoMAC.",27,18.2393779754639,1,1,"28",2000.10660468584,73812.1405626245,"Human",2017-09-03
"13786",18952,2015,"CA","USF","LPF","CHORRO","2288",2015-08-02,2015-08-11,2,"VNC inc #008558 ?",282,273.819915771484,1,1,"23",8217.503852095,1108109.86511966,"Human",2017-08-02
"13787",18953,2015,"CA","USF","BDF","SCALES","9583",2015-08-01,2015-08-05,2,NA,36,45.7338333129883,8,1,"65",3812.72207365462,185078.255870612,"Human",2017-08-01
"13788",18954,2015,"CA","USF","SRF","NICKOWITZ","1470",2015-08-01,2015-11-02,1,NA,7570,7576.04541015625,7,1,"79",52262.3575568301,30659167.3964811,"Natural",2017-08-01
"13789",18955,2015,"CA","USF","SRF","BEAR","1488",2015-07-31,2015-10-31,1,"Gasquet Complex #1488. Individual fire inci number unknown",11609,11616.880859375,3,1,"66",61419.99614674,47011847.3565248,"Natural",2017-07-31
"13790",18956,2015,"CA","USF","SRF","COON","1488",2015-08-01,2015-10-31,1,"Gasquet Complex #1488  Individual fire inci number unknown",5679,5682.626953125,7,1,"76",31839.2737253386,22996775.5355561,"Natural",2017-08-01
"13791",18957,2015,"CA","USF","SRF","FEEDER","1488",2015-08-02,2015-09-05,1,"Gasquet Complex #1488  Individual fire inci number unknown",897,897.992492675781,3,1,"87",9309.78882630202,3634046.64130133,"Natural",2017-08-02
"13792",18958,2015,"CA","USF","SRF","SUMMIT","1488",2015-08-02,2015-09-05,1,"Gasquet Complex #1488  Individual fire inci number unknown",639.5,639.917785644531,3,1,"85",13273.3238834804,2589655.37958131,"Natural",2017-08-02
"13793",18959,2015,"CA","USF","SRF","PEAK","1488",2015-08-01,2015-10-31,1,"Gasquet Complex #1488  Individual fire inci number unknown",11516,11524.46484375,3,1,"82",88815.6393517726,46637854.5074741,"Natural",2017-08-01
"13794",18960,2015,"CA","USF","SRF","GROVES","2066",2015-07-30,2015-10-30,1,"River Complex #2066. No Contain Date in Firestat",6797.8,6803.03076171875,3,1,"46",52926.6130649254,27530887.8385983,"Natural",2017-07-30
"13795",18961,2015,"CA","USF","SRF","EAST","2066",2015-07-30,2015-10-30,1,"River Complex #2066. No Contain Date in Firestat",1529.8,1530.95483398438,3,1,"75",15134.8993548284,6195554.27401351,"Natural",2017-07-30
"13796",18962,2015,"CA","USF","SRF","PICKETT","1433",2015-07-30,2015-09-01,1,"Mad River Complex #1433.  No Contain Date in Firestat",11004.3,11012.802734375,7,1,"51",45448.7329881929,44567230.8660064,"Natural",2017-07-30
"13797",18963,2015,"CA","USF","SRF","GOBBLER","1433",2015-07-30,2015-09-01,1,"Mad River Complex #1433.  No Contain Date in Firestat",8298.7,8305.0185546875,7,1,"90",36578.0575522091,33609216.8017926,"Natural",2017-07-30
"13798",18964,2015,"CA","USF","SRF","LASSICS","1433",2015-07-30,2015-09-06,1,"Mad River Complex #1433.  No Contain Date in Firestat",18178.4,18192.033203125,7,1,"91",59497.1760067152,73620549.0958479,"Natural",2017-07-30
"13799",18965,2015,"CA","USF","SRF","TIERNEY","1476",2015-07-30,NA,1,"Route Complex #1476. No Contain Date in Firestat declared out 12-31-15",247.7,247.891159057617,7,1,"56",7721.26061847663,1003179.91516385,"Natural",2017-07-30
