gutenberg_id,text
42923,they did and whatever they said that they were American children playing
42923,on Christmas Eve--the last of the Kentucky Christmas Eves in that house!
42923,
42923,"The children thought, at least Elsie thought, that they would have a"
42923,better time if they were allowed to be simply children instead of
42923,American children: and she said so. She was of the opinion that being
42923,"American interfered a good deal with being natural. But the rejoinder,"
42923,"made with graciousness and responsive humor, was that the American back"
42923,was fitted to the burden and that no doubt the burden was fitted to the
42923,back: at least they could try it and see--and the door was softly
42923,closed.
42923,
42923,The children gathered almost immediately about a centre-table on which
42923,"were books and many magazines, very modern and very American magazines,"
42923,which were pleasantly lighted of evenings by a reading-lamp. The two
42923,children who were at home were much used to catching echoes from those
42923,magazines as expounded and discussed by mature heads. What attracted
42923,"them all now was neither lamp nor literature, but a silver tray bearing"
42923,plates and knives and napkins.
42923,
42923,"""It looks as though we were going to have something delicious,"" said"
42923,"Elizabeth daintily; and she peeped under a napkin, adding with"
42923,"disappointment: ""O dear! I am afraid it is going to be fruit!"""
42923,
42923,Even as she spoke there was a knock on the door as though something had
42923,"been delayed, and the door was reopened far enough to admit the maternal"
42923,hand grasping the handle of a massive old fruit basket piled with
42923,"apples. There was a rush to the door, and another protest: ""Only apples,"
42923,and there are barrels of them in the cellar: why not potatoes and be
42923,"done with it! Entertain one's company on apples!"" But the door was"
42923,"closed firmly, and thus the situation appeared to settle down for the"
42923,rest of the afternoon.
42923,
42923,It soon having become a problem of whether the apples should go to the
42923,"children or the children go to the apples, Elizabeth decided that it"
42923,should be solved in the human way; and she led the group back to the
42923,"table under guidance of Elsie's eyes, which more than once had turned in"
42923,"that direction with a delicate, not to say indelicate, suggestion."
42923,
42923,"""I suppose it is better than starving,"" she remarked apologetically,"
42923,adjusting her glasses in order to find the next best apple for Herbert
42923,"after Harold had given the best to Elsie, and as she peeled her apple,"
42923,she added with some instinct of regret that she was offering her guests
42923,refreshments so meagre:--
42923,
42923,"""How much better turkey and plum pudding sound in the old Christmas"
42923,"stories than they are when you have them!"""
42923,
42923,"Elsie did not agree with this view. ""I think it is much better to _have_"
42923,"them,"" she said."
42923,
42923,"""But in your mind's eye--"" pleaded Elizabeth."
42923,
42923,"""I don't know so well about that eye!"" said Elsie."
42923,
42923,"""Oh, but, Elsie,"" insisted Elizabeth with a rising enthusiasm, ""in"
42923,Dickens' _Christmas Carol_ wouldn't you rather the big prize turkey were
42923,"whirled away in the cab to the Bob Cratchits?"""
42923,
42923,"""I must say that I should _not_,"" contended Elsie."
42923,
42923,"""But the plum pudding, Elsie!"" cried Elizabeth, now in the full glow of"
42923,"a beautiful ardor; ""when Mrs. Cratchit brings in the plum pudding"
42923,"looking like a speckled cannon-ball, hard and firm and blazing with"
42923,"brandy and with Christmas holly stuck in the top of it, wouldn't you"
42923,"rather the little Cratchits ate _that_?"""
42923,
42923,"""Indeed I would!"" said Elsie; ""for I never cared for that pudding; they"
42923,"were welcome to it."""
42923,
42923,"Elizabeth dropped her head and was silent; then she murmured, in wounded"
42923,"loyalty to the Cratchits: ""It _must_ have been good! Because Dickens"
42923,said they ate all of it and wanted more. But they tried to look as
42923,though they'd had quite sufficient; and I think they were very nice
42923,"about it, Elsie, for children who had had so little training. They"
42923,"behaved as very well bred, indeed."""
42923,
42923,"""I don't doubt it,"" said Elsie. ""I have nothing against their manners."
42923,And I suppose they thought it a good pudding! I merely remarked that _I_
42923,"did _not_ think it a good pudding! They had their opinion, and I have my"
42923,"opinion of that pudding."""
42923,
42923,"The subject was abandoned, but a moment later revived by Herbert,"
42923,sitting at Elizabeth's side:--
42923,
42923,"""Dickens had a great many more things in the _Carol_ than the turkey and"
42923,"the plum pudding,"" he observed, with his habit of taking in everything;"
42923,and he began with a memorized list of the _Carol's_ Christmas luxuries
42923,"in one heap--passing from geese to punch. ""I always like Dickens: he"
42923,"gives you plenty,"" he concluded."
42923,
42923,"""Oh, bother!"" said Harold, the Kentucky Saxon whose forefathers had been"
42923,"immigrants from Dickens' land. ""We have everything in Kentucky that they"
42923,"had, and more besides. They can keep their Dickens!"""
42923,
42923,"""Oh, but Harold,"" pleaded Elizabeth, ""we haven't any American Christmas"
