id,celebrate,main_dish,main_dish_other,main_prep,main_prep_other,stuffing,stuffing_other,cranberry,cranberry_other,gravy,side1,side2,side3,side4,side5,side6,side7,side8,side9,side10,side11,side12,side13,side14,side15,pie1,pie2,pie3,pie4,pie5,pie6,pie7,pie8,pie9,pie10,pie11,pie12,pie13,dessert1,dessert2,dessert3,dessert4,dessert5,dessert6,dessert7,dessert8,dessert9,dessert10,dessert11,dessert12,prayer,travel,watch_program,kids_table_age,hometown_friends,friendsgiving,black_friday,work_retail,work_black_friday,community_type,age,gender,family_income,us_region
4336175699,Yes,Turkey,NA,Baked,NA,Bread-based,NA,Canned,NA,Yes,NA,NA,NA,Corn,NA,NA,Green beans/green bean casserole,NA,Mashed potatoes,Rolls/biscuits,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pumpkin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,Yes,Thanksgiving is happening at my home--I won't travel at all,NA,19,Yes,Yes,No,No,NA,Suburban,18 - 29,Female,"$0 to $9,999",Pacific
4336175345,Yes,Turkey,NA,Baked,NA,Bread-based,NA,Canned,NA,Yes,Brussel sprouts,NA,NA,NA,Cornbread,NA,Green beans/green bean casserole,Macaroni and cheese,Mashed potatoes,Rolls/biscuits,NA,NA,Yams/sweet potato casserole,NA,NA,Apple,NA,NA,NA,NA,NA,NA,Pecan,Pumpkin,Sweet Potato,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ice cream,NA,NA,NA,NA,No,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,12,No,No,No,No,NA,Urban,18 - 29,Female,"$100,000 to $124,999",Pacific
4336168292,Yes,Turkey,NA,Baked,NA,Bread-based,NA,Homemade,NA,Yes,NA,Carrots,Cauliflower,NA,NA,Fruit salad,Green beans/green bean casserole,NA,Mashed potatoes,Rolls/biscuits,Squash,Vegetable salad,Yams/sweet potato casserole,NA,NA,Apple,NA,NA,Chocolate,NA,NA,NA,Pecan,Pumpkin,NA,NA,NA,NA,Apple cobbler,NA,NA,NA,NA,Cookies,NA,Ice cream,NA,NA,NA,NA,Yes,Thanksgiving is out of town and far away--I have to drive several hours or fly,Macy's Parade,10 or younger,No,No,Yes,No,NA,Urban,18 - 29,Female,"$0 to $9,999",West South Central
4336164056,Yes,Turkey,NA,Baked,NA,Bread-based,NA,Homemade,NA,No,NA,NA,NA,NA,NA,NA,Green beans/green bean casserole,NA,Mashed potatoes,Rolls/biscuits,NA,NA,Yams/sweet potato casserole,NA,NA,Apple,NA,NA,NA,NA,NA,NA,NA,Pumpkin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,No,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,NA,12,No,Yes,No,No,NA,Suburban,30 - 44,Female,"$150,000 to $174,999",Pacific
4336163908,Yes,Turkey,NA,Roasted,NA,Bread-based,NA,Canned,NA,Yes,NA,NA,NA,NA,NA,NA,Green beans/green bean casserole,NA,Mashed potatoes,Rolls/biscuits,NA,NA,Yams/sweet potato casserole,Other (please specify),Asparagus,Apple,NA,NA,NA,NA,NA,NA,NA,Pumpkin,Sweet Potato,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,Yes,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,Macy's Parade,10 or younger,Yes,Yes,No,No,NA,Suburban,45 - 59,Female,"$50,000 to $74,999",Middle Atlantic
4336161556,Yes,I don't know,NA,Roasted,NA,Other (please specify),Asian styled,None,NA,No,NA,Carrots,Cauliflower,Corn,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Apple,NA,NA,NA,NA,NA,NA,NA,Pumpkin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ice cream,NA,NA,NA,NA,No,Thanksgiving is happening at my home--I won't travel at all,NA,15,Yes,No,No,No,NA,Suburban,18 - 29,Female,"$50,000 to $74,999",Pacific
4336159679,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30 - 44,Female,Prefer not to answer,West South Central
4336146440,Yes,Other (please specify),steak,Other (please specify),grilled,None,NA,Canned,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rolls/biscuits,NA,NA,Yams/sweet potato casserole,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ice cream,NA,NA,NA,NA,Yes,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,10 or younger,No,No,Yes,No,NA,Rural,45 - 59,Female,"$75,000 to $99,999",South Atlantic
4336144357,Yes,Roast beef,NA,Roasted,NA,None,NA,Homemade,NA,No,Brussel sprouts,NA,Cauliflower,NA,NA,NA,NA,NA,Mashed potatoes,NA,Squash,Vegetable salad,Yams/sweet potato casserole,NA,NA,Apple,NA,NA,NA,NA,NA,NA,NA,Pumpkin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Other (please specify),Pies....Look at #8 answer!,No,Thanksgiving is local--it will take place in the town I live in,Macy's Parade,21 or older,No,No,No,No,NA,Urban,60+,Male,"$50,000 to $74,999",Middle Atlantic
4336142896,Yes,Turkey,NA,Roasted,NA,Bread-based,NA,Homemade,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,Mashed potatoes,Rolls/biscuits,NA,NA,Yams/sweet potato casserole,Other (please specify),stuffing and creamed spinach,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Other (please specify),Pumpkin chiffon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Other (please specify),Pumpkin Chiffon Pie,No,Thanksgiving is happening at my home--I won't travel at all,NA,10 or younger,No,No,No,No,NA,NA,NA,NA,NA,NA
4336137995,Yes,Turkey,NA,Baked,NA,Rice-based,NA,Canned,NA,Yes,NA,NA,NA,Corn,Cornbread,Fruit salad,NA,NA,Mashed potatoes,Rolls/biscuits,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pumpkin,NA,NA,NA,NA,NA,NA,NA,NA,Cheesecake,NA,NA,Ice cream,NA,NA,NA,NA,Yes,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,10 or younger,Yes,Yes,No,No,NA,Urban,30 - 44,Female,"$0 to $9,999",West South Central
4336137435,Yes,Turkey,NA,Roasted,NA,Bread-based,NA,Canned,NA,Yes,NA,NA,Cauliflower,NA,Cornbread,NA,Green beans/green bean casserole,NA,Mashed potatoes,NA,NA,NA,NA,Other (please specify),Rice,NA,NA,NA,NA,NA,NA,NA,NA,Pumpkin,NA,NA,NA,NA,NA,NA,NA,NA,Cheesecake,NA,NA,NA,NA,NA,NA,NA,Yes,Thanksgiving is local--it will take place in the town I live in,NA,13,Yes,Yes,Yes,No,NA,Urban,30 - 44,Male,"$75,000 to $99,999",Pacific
4336137098,Yes,Other (please specify),A turkey and a ham. Always.,Baked,NA,Bread-based,NA,Homemade,NA,Yes,NA,Carrots,NA,NA,NA,NA,Green beans/green bean casserole,NA,Mashed potatoes,Rolls/biscuits,NA,Vegetable salad,Yams/sweet potato casserole,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pecan,Pumpkin,NA,NA,NA,NA,NA,NA,Brownies,NA,NA,Cookies,NA,NA,NA,NA,Other (please specify),Date balls,Yes,Thanksgiving is local--it will take place in the town I live in,Macy's Parade,21 or older,Yes,Yes,No,Yes,Yes,Urban,18 - 29,Female,"$25,000 to $49,999",West South Central
4336134461,Yes,Turkey,NA,Baked,NA,Bread-based,NA,Canned,NA,Yes,NA,Carrots,NA,Corn,Cornbread,Fruit salad,Green beans/green bean casserole,Macaroni and cheese,Mashed potatoes,Rolls/biscuits,Squash,Vegetable salad,Yams/sweet potato casserole,NA,NA,Apple,NA,NA,Chocolate,NA,Key lime,NA,Pecan,Pumpkin,Sweet Potato,NA,NA,NA,Apple cobbler,NA,Brownies,Carrot cake,Cheesecake,Cookies,Fudge,NA,Peach cobbler,NA,NA,NA,Yes,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,NA,21 or older,No,No,No,No,NA,Rural,30 - 44,Male,"$75,000 to $99,999",West South Central
4336133522,Yes,Turkey,NA,Baked,NA,Bread-based,NA,Canned,NA,Yes,NA,Carrots,NA,Corn,Cornbread,NA,Green beans/green bean casserole,NA,Mashed potatoes,Rolls/biscuits,NA,NA,Yams/sweet potato casserole,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pumpkin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ice cream,NA,NA,NA,NA,No,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,NA,15,No,Yes,Yes,Yes,Doesn't apply,Suburban,18 - 29,Male,"$0 to $9,999",West South Central
4336133454,Yes,Other (please specify),prime rib,Roasted,NA,None,NA,None,NA,No,NA,NA,NA,NA,NA,NA,NA,Macaroni and cheese,Mashed potatoes,Rolls/biscuits,NA,NA,Yams/sweet potato casserole,Other (please specify),broccoli,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Other (please specify),chocolate cake,No,Thanksgiving is local--it will take place in the town I live in,Macy's Parade,10 or younger,No,No,No,No,NA,Urban,18 - 29,Female,Prefer not to answer,Pacific
4336131533,Yes,Turkey,NA,Roasted,NA,Bread-based,NA,Canned,NA,Yes,NA,NA,NA,Corn,NA,NA,Green beans/green bean casserole,NA,Mashed potatoes,Rolls/biscuits,NA,NA,Yams/sweet potato casserole,NA,NA,Apple,NA,NA,NA,NA,NA,NA,NA,Pumpkin,NA,NA,NA,NA,Apple cobbler,NA,Brownies,NA,NA,Cookies,NA,NA,NA,NA,NA,NA,No,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,Macy's Parade,10 or younger,Yes,Yes,No,No,NA,Urban,18 - 29,Female,"$10,000 to $24,999",Pacific
4336131319,Yes,Turkey,NA,Roasted,NA,Bread-based,NA,Homemade,NA,Yes,NA,NA,NA,NA,NA,Fruit salad,Green beans/green bean casserole,NA,Mashed potatoes,Rolls/biscuits,NA,Vegetable salad,Yams/sweet potato casserole,NA,NA,Apple,NA,NA,Chocolate,NA,NA,Peach,Pecan,Pumpkin,Sweet Potato,NA,NA,NA,NA,NA,NA,Carrot cake,Cheesecake,Cookies,NA,NA,Peach cobbler,NA,NA,NA,No,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,NA,21 or older,Yes,Yes,No,No,NA,Suburban,60+,Female,"$100,000 to $124,999",Mountain
4336128578,Yes,Roast beef,NA,Baked,NA,Rice-based,NA,Homemade,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4336126090,Yes,Turkey,NA,Roasted,NA,Bread-based,NA,Homemade,NA,Yes,Brussel sprouts,Carrots,NA,Corn,NA,NA,Green beans/green bean casserole,NA,Mashed potatoes,Rolls/biscuits,NA,Vegetable salad,Yams/sweet potato casserole,NA,NA,Apple,NA,NA,NA,NA,NA,NA,NA,Pumpkin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ice cream,NA,NA,NA,NA,Yes,Thanksgiving is local--it will take place in the town I live in,Macy's Parade,21 or older,No,Yes,No,No,NA,Suburban,45 - 59,Female,"$50,000 to $74,999",Pacific
4336125524,Yes,Turkey,NA,Roasted,NA,Other (please specify),"Sausage, Apple and Bread  dressing",Homemade,NA,Yes,NA,NA,NA,NA,NA,Fruit salad,NA,NA,Mashed potatoes,Rolls/biscuits,NA,Vegetable salad,Yams/sweet potato casserole,Other (please specify),Brocolli & Corn Casserole AND  Homemade Noodles,NA,NA,NA,NA,NA,NA,NA,Pecan,NA,NA,NA,Other (please specify),Homemade Pumpkin Pie,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Other (please specify),Homemade Pumpkin Pie  and Pecan Pie,Yes,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,10 or younger,Yes,No,No,No,NA,Urban,60+,Female,Prefer not to answer,Mountain
4336122373,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 - 29,Male,"$0 to $9,999",Mountain
4336121663,Yes,Tofurkey,NA,Baked,NA,Rice-based,NA,Other (please specify),freshly made at a deli counter,No,NA,NA,NA,NA,NA,NA,Green beans/green bean casserole,NA,NA,NA,NA,NA,Yams/sweet potato casserole,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pumpkin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Other (please specify),Pumpkin pie,No,Thanksgiving is happening at my home--I won't travel at all,NA,10 or younger,No,Yes,No,No,NA,Urban,30 - 44,Female,"$25,000 to $49,999",Pacific
4336120894,Yes,Turkey,NA,Fried,NA,Bread-based,NA,Canned,NA,Yes,NA,NA,NA,NA,NA,Fruit salad,Green beans/green bean casserole,NA,Mashed potatoes,Rolls/biscuits,NA,Vegetable salad,Yams/sweet potato casserole,NA,NA,Apple,NA,NA,NA,NA,Key lime,NA,NA,Pumpkin,NA,NA,NA,NA,NA,NA,Brownies,NA,NA,NA,Fudge,NA,NA,NA,NA,NA,No,Thanksgiving is happening at my home--I won't travel at all,NA,10 or younger,No,No,No,No,NA,Rural,18 - 29,Female,"$50,000 to $74,999",West North Central
4336119647,Yes,Turkey,NA,Roasted,NA,Bread-based,NA,Canned,NA,Yes,Brussel sprouts,NA,NA,NA,NA,NA,Green beans/green bean casserole,NA,Mashed potatoes,Rolls/biscuits,NA,NA,NA,NA,NA,Apple,NA,NA,NA,NA,NA,NA,Pecan,Pumpkin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ice cream,NA,NA,NA,NA,No,Thanksgiving is happening at my home--I won't travel at all,NA,10 or younger,No,No,No,No,NA,Suburban,18 - 29,Female,"$100,000 to $124,999",Pacific
4336117281,Yes,Ham/Pork,NA,Baked,NA,Bread-based,NA,None,NA,Yes,NA,NA,NA,Corn,NA,Fruit salad,NA,NA,Mashed potatoes,Rolls/biscuits,NA,NA,Yams/sweet potato casserole,NA,NA,Apple,NA,NA,NA,NA,NA,NA,NA,Pumpkin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ice cream,NA,NA,NA,NA,No,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,Macy's Parade,10 or younger,No,No,Yes,No,NA,Suburban,18 - 29,Female,"$10,000 to $24,999",Pacific
4336117179,Yes,Turkey,NA,Baked,NA,None,NA,Homemade,NA,Yes,NA,Carrots,NA,Corn,Cornbread,Fruit salad,Green beans/green bean casserole,NA,NA,NA,NA,Vegetable salad,Yams/sweet potato casserole,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pecan,Pumpkin,NA,NA,NA,NA,NA,NA,Brownies,NA,NA,Cookies,NA,NA,NA,NA,NA,NA,No,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,13,No,No,No,No,NA,Suburban,18 - 29,Female,"$25,000 to $49,999",Pacific
4336111339,Yes,Turkey,NA,Roasted,NA,Other (please specify),cornbread,Homemade,NA,Yes,Brussel sprouts,NA,NA,Corn,NA,NA,NA,NA,Mashed potatoes,Rolls/biscuits,NA,NA,Yams/sweet potato casserole,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pecan,Pumpkin,Sweet Potato,NA,NA,NA,NA,NA,NA,NA,Cheesecake,NA,NA,NA,NA,NA,Other (please specify),bread pudding,Yes,Thanksgiving is local--it will take place in the town I live in,Macy's Parade,10 or younger,Yes,Yes,Yes,No,NA,Urban,45 - 59,Female,"$100,000 to $124,999",Pacific
4336108209,Yes,Chicken,NA,Roasted,NA,Bread-based,NA,Canned,NA,Yes,NA,Carrots,NA,Corn,Cornbread,NA,NA,NA,NA,NA,Squash,NA,NA,NA,NA,NA,Buttermilk,NA,Chocolate,Coconut cream,NA,NA,NA,NA,NA,NA,NA,NA,NA,Blondies,NA,Carrot cake,NA,NA,Fudge,Ice cream,NA,NA,NA,NA,Yes,Thanksgiving is local--it will take place in the town I live in,NA,14,Yes,Yes,Yes,Yes,Yes,Urban,30 - 44,Male,"$100,000 to $124,999",New England
4336106089,Yes,Turkey,NA,Baked,NA,Bread-based,NA,Canned,NA,Yes,NA,NA,NA,NA,NA,NA,Green beans/green bean casserole,NA,Mashed potatoes,Rolls/biscuits,NA,NA,Yams/sweet potato casserole,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pumpkin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,No,Thanksgiving is happening at my home--I won't travel at all,NA,21 or older,Yes,No,No,No,NA,Suburban,18 - 29,Male,"$25,000 to $49,999",West North Central
4336106041,Yes,Turkey,NA,Baked,NA,Bread-based,NA,Canned,NA,No,NA,NA,NA,NA,NA,NA,Green beans/green bean casserole,Macaroni and cheese,NA,NA,NA,NA,Yams/sweet potato casserole,Other (please specify),Potatoes salad,NA,NA,NA,Chocolate,NA,NA,NA,NA,NA,Sweet Potato,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peach cobbler,NA,Other (please specify),Pound cake,Yes,Thanksgiving is local--it will take place in the town I live in,NA,21 or older,No,No,Yes,No,NA,Urban,60+,Female,"$50,000 to $74,999",East North Central
4336104179,Yes,Turkey,NA,Roasted,NA,Bread-based,NA,Canned,NA,Yes,NA,NA,NA,Corn,NA,NA,NA,NA,Mashed potatoes,Rolls/biscuits,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pumpkin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ice cream,NA,NA,NA,NA,Yes,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,13,Yes,Yes,No,No,NA,Suburban,60+,Female,Prefer not to answer,South Atlantic
4336103434,Yes,Turkey,NA,Baked,NA,Bread-based,NA,Canned,NA,Yes,NA,Carrots,NA,Corn,NA,Fruit salad,NA,NA,Mashed potatoes,Rolls/biscuits,NA,NA,NA,NA,NA,Apple,NA,NA,NA,NA,NA,NA,NA,Pumpkin,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cookies,NA,Ice cream,NA,NA,NA,NA,No,Thanksgiving is happening at my home--I won't travel at all,NA,21 or older,Yes,Yes,No,No,NA,Urban,30 - 44,Male,"$50,000 to $74,999",East North Central
4336103319,Yes,Turkey,NA,Baked,NA,Bread-based,NA,Canned,NA,Yes,NA,NA,NA,Corn,NA,Fruit salad,Green beans/green bean casserole,NA,Mashed potatoes,Rolls/biscuits,NA,NA,NA,NA,NA,Apple,NA,Cherry,NA,NA,NA,NA,Pecan,Pumpkin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,Yes,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,21 or older,No,No,No,No,NA,Rural,60+,Female,"$100,000 to $124,999",East North Central
4336101470,Yes,Turkey,NA,Baked,NA,Bread-based,NA,Other (please specify),Jar,Yes,NA,Carrots,NA,Corn,NA,NA,NA,NA,Mashed potatoes,NA,NA,Vegetable salad,Yams/sweet potato casserole,NA,NA,Apple,NA,NA,NA,NA,Key lime,NA,Pecan,Pumpkin,NA,NA,NA,NA,NA,NA,NA,NA,Cheesecake,NA,NA,NA,NA,NA,NA,NA,No,Thanksgiving is local--it will take place in the town I live in,NA,10 or younger,Yes,Yes,No,No,NA,Urban,45 - 59,Female,"$175,000 to $199,999",Pacific
4336099044,Yes,Turkey,NA,Baked,NA,Bread-based,NA,Homemade,NA,Yes,NA,NA,NA,Corn,NA,NA,NA,NA,Mashed potatoes,Rolls/biscuits,NA,Vegetable salad,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pumpkin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,No,Thanksgiving is out of town and far away--I have to drive several hours or fly,NA,13,No,Yes,No,No,NA,Suburban,18 - 29,Male,"$25,000 to $49,999",Pacific
4336098809,Yes,Turkey,NA,Baked,NA,Bread-based,NA,Canned,NA,Yes,NA,Carrots,NA,Corn,Cornbread,Fruit salad,Green beans/green bean casserole,NA,NA,Rolls/biscuits,NA,NA,Yams/sweet potato casserole,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pumpkin,NA,NA,Other (please specify),Chess,NA,NA,NA,NA,NA,NA,NA,Ice cream,NA,NA,NA,NA,Yes,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,Macy's Parade,10 or younger,No,Yes,No,No,NA,Rural,60+,Male,Prefer not to answer,West South Central
4336093974,Yes,Turkey,NA,Baked,NA,Bread-based,NA,None,NA,Yes,NA,Carrots,NA,Corn,NA,Fruit salad,Green beans/green bean casserole,NA,Mashed potatoes,Rolls/biscuits,NA,NA,NA,NA,NA,Apple,NA,Cherry,NA,NA,NA,NA,NA,Pumpkin,NA,NA,NA,NA,NA,NA,NA,NA,Cheesecake,NA,NA,NA,NA,NA,NA,NA,Yes,Thanksgiving is happening at my home--I won't travel at all,NA,21 or older,No,Yes,No,No,NA,Rural,30 - 44,Male,"$10,000 to $24,999",West North Central
4336092370,Yes,Chicken,NA,Baked,NA,None,NA,None,NA,No,NA,Carrots,NA,Corn,NA,Fruit salad,NA,NA,NA,NA,NA,NA,Yams/sweet potato casserole,NA,NA,Apple,NA,Cherry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Apple cobbler,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Thanksgiving is local--it will take place in the town I live in,Macy's Parade,14,Yes,Yes,Yes,Yes,Yes,Suburban,45 - 59,Female,"$10,000 to $24,999",South Atlantic
4336091474,Yes,Turkey,NA,Roasted,NA,Bread-based,NA,Canned,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,Mashed potatoes,NA,NA,Vegetable salad,NA,NA,NA,NA,NA,Cherry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Carrot cake,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Thanksgiving is happening at my home--I won't travel at all,NA,19,No,No,No,No,NA,Suburban,60+,Male,"$100,000 to $124,999",Pacific
4336090652,Yes,Turkey,NA,Roasted,NA,Bread-based,NA,Homemade,NA,Yes,Brussel sprouts,Carrots,Cauliflower,Corn,Cornbread,Fruit salad,Green beans/green bean casserole,Macaroni and cheese,Mashed potatoes,Rolls/biscuits,NA,Vegetable salad,Yams/sweet potato casserole,NA,NA,Apple,NA,Cherry,Chocolate,NA,Key lime,Peach,Pecan,Pumpkin,Sweet Potato,NA,Other (please specify),ice box pie,Apple cobbler,NA,Brownies,Carrot cake,Cheesecake,Cookies,Fudge,Ice cream,Peach cobbler,NA,NA,NA,Yes,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,15,Yes,Yes,Yes,No,NA,Suburban,18 - 29,Female,"$175,000 to $199,999",Pacific
4336090647,Yes,Turkey,NA,Roasted,NA,Bread-based,NA,Homemade,NA,Yes,NA,NA,NA,NA,NA,NA,Green beans/green bean casserole,NA,Mashed potatoes,Rolls/biscuits,NA,NA,Yams/sweet potato casserole,NA,NA,Apple,NA,Cherry,NA,NA,NA,NA,NA,Pumpkin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,Yes,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,NA,11,Yes,Yes,No,No,NA,Suburban,30 - 44,Female,"$50,000 to $74,999",Pacific
4336090552,Yes,Chicken,NA,Baked,NA,Bread-based,NA,Canned,NA,Yes,NA,NA,NA,NA,Cornbread,NA,NA,Macaroni and cheese,NA,NA,NA,NA,Yams/sweet potato casserole,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sweet Potato,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Peach cobbler,NA,NA,NA,Yes,Thanksgiving is local--it will take place in the town I live in,NA,21 or older,No,No,No,No,NA,Rural,45 - 59,Female,"$10,000 to $24,999",South Atlantic
4336086559,Yes,Turkey,NA,Roasted,NA,Bread-based,NA,None,NA,Yes,NA,NA,NA,NA,NA,NA,Green beans/green bean casserole,NA,Mashed potatoes,Rolls/biscuits,Squash,NA,NA,NA,NA,Apple,NA,NA,NA,NA,NA,NA,NA,Pumpkin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,No,Thanksgiving is happening at my home--I won't travel at all,Macy's Parade,10 or younger,No,No,No,No,NA,Rural,30 - 44,Female,"$25,000 to $49,999",Middle Atlantic
4336085504,Yes,Turkey,NA,Roasted,NA,Bread-based,NA,None,NA,Yes,NA,Carrots,NA,Corn,Cornbread,NA,NA,NA,Mashed potatoes,Rolls/biscuits,NA,Vegetable salad,Yams/sweet potato casserole,NA,NA,Apple,NA,Cherry,NA,NA,NA,NA,NA,Pumpkin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ice cream,NA,NA,NA,NA,Yes,Thanksgiving is happening at my home--I won't travel at all,NA,11,No,Yes,No,No,NA,Rural,18 - 29,Female,Prefer not to answer,South Atlantic
4336085020,Yes,Chicken,NA,Fried,NA,Rice-based,NA,Homemade,NA,Yes,NA,NA,NA,NA,NA,NA,NA,Macaroni and cheese,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sweet Potato,NA,NA,NA,NA,NA,NA,NA,NA,Cookies,NA,NA,NA,NA,NA,NA,Yes,Thanksgiving is happening at my home--I won't travel at all,NA,10 or younger,No,No,No,No,NA,Urban,30 - 44,Female,"$25,000 to $49,999",NA
4336083561,Yes,I don't know,NA,I don't know,NA,None,NA,Homemade,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rolls/biscuits,NA,NA,NA,NA,NA,NA,NA,NA,Chocolate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Brownies,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,Macy's Parade,21 or older,No,No,Yes,No,NA,Rural,18 - 29,Female,Prefer not to answer,West North Central
4336083443,Yes,Turkey,NA,Roasted,NA,Bread-based,NA,Canned,NA,Yes,NA,NA,NA,NA,Cornbread,NA,Green beans/green bean casserole,Macaroni and cheese,NA,Rolls/biscuits,NA,NA,Yams/sweet potato casserole,NA,NA,Apple,NA,NA,NA,NA,NA,NA,Pecan,Pumpkin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ice cream,NA,NA,NA,NA,Yes,Thanksgiving is out of town but not too far--it's a drive of a few hours or less,Macy's Parade,10 or younger,No,No,Yes,No,NA,Urban,45 - 59,Female,"$25,000 to $49,999",East North Central
