date,time,size,version,os,country,ip_id
2018-10-23,20:43:42,77627184,3.5.1,osx,NA,28
2018-10-23,20:43:57,83042491,3.5.1patched,win,US,11
2018-10-23,20:44:07,82975685,3.5.1,win,NZ,2723
2018-10-23,20:44:04,83037676,3.5.1patched,win,US,146
2018-10-23,20:43:49,82968702,3.5.1,win,CO,2724
2018-10-23,20:44:15,82970387,3.5.1,win,US,2725
2018-10-23,20:44:22,29813366,3.5.1,src,US,790
2018-10-23,20:44:48,78015785,latest,osx,US,37
2018-10-23,20:44:47,77628928,3.5.1,osx,US,2726
2018-10-23,20:44:34,28906654,3.5.1,win,CO,2727
2018-10-23,20:45:17,82877759,3.5.1,win,US,2728
2018-10-23,20:45:16,82877759,3.5.1,win,US,1604
2018-10-23,20:45:27,82970133,3.5.1,win,CO,2729
2018-10-23,04:00:43,82877755,3.5.1,win,AU,2730
2018-10-23,04:00:35,82877755,3.5.1,win,FR,79
2018-10-23,04:01:12,77634996,3.5.1,osx,NA,28
2018-10-23,04:01:46,82974182,3.5.1,win,NA,28
2018-10-23,04:01:45,82877757,3.5.1,win,AU,2730
2018-10-23,04:01:25,82972781,3.5.1,win,IN,1922
2018-10-23,04:02:06,82877755,3.5.1,win,US,2731
2018-10-23,04:02:22,82970089,3.5.1,win,US,2732
2018-10-23,04:03:41,82877755,3.5.1,win,TW,2733
2018-10-23,04:03:49,77628075,3.5.1,osx,NA,28
2018-10-23,04:03:52,82975228,3.5.1,win,US,2734
2018-10-23,04:03:57,29804843,3.3.3,src,US,1049
2018-10-23,04:04:50,82971952,3.5.1,win,IN,2735
2018-10-23,05:20:51,82877758,3.5.1,win,PH,2736
2018-10-23,05:21:40,82877759,3.5.1,win,IN,1761
2018-10-23,05:22:40,82977945,3.5.1,win,NL,2737
2018-10-23,05:23:10,82977487,3.5.1,win,DE,2738
2018-10-23,05:23:23,82975747,3.5.1,win,KR,2739
2018-10-23,05:24:32,82877757,3.5.1,win,KR,2740
2018-10-23,05:24:38,82975650,3.5.1,win,NA,28
2018-10-23,04:19:46,82977693,3.5.1,win,GB,2741
2018-10-23,04:24:20,82375202,3.4.3,win,NA,28
2018-10-23,04:24:22,83028668,3.5.1patched,win,US,92
2018-10-23,04:24:52,83027825,3.5.1patched,win,US,69
2018-10-23,04:25:20,82972003,3.5.1,win,HK,2742
2018-10-23,20:00:44,82971116,3.5.1,win,GB,2743
2018-10-23,20:00:43,82877755,3.5.1,win,FR,79
2018-10-23,20:00:50,82968747,3.5.1,win,DE,2744
2018-10-23,20:00:53,29813366,3.5.1,src,US,224
2018-10-23,20:01:02,77628721,3.5.1,osx,NA,28
2018-10-23,20:01:20,74975547,3.3.3,osx,NA,28
2018-10-23,20:01:33,83615744,devel,win,US,15
2018-10-23,20:01:56,82972466,3.5.1,win,NA,28
2018-10-23,20:02:03,82976722,3.5.1,win,NA,28
2018-10-23,20:02:09,82554100,3.4.4,win,US,70
2018-10-23,20:02:14,82968747,3.5.1,win,US,2483
2018-10-23,20:02:24,29847936,3.5.1,src,US,2745
2018-10-23,20:03:12,82973273,3.5.1,win,FR,2746
2018-10-23,20:03:27,77626645,3.5.1,osx,US,2747
2018-10-23,20:03:31,82974615,3.5.1,win,US,2748
2018-10-23,20:03:48,83043165,3.5.1patched,win,US,92
2018-10-23,20:04:07,83037974,3.5.1patched,win,US,11
2018-10-23,20:04:20,82972770,3.5.1,win,US,2749
2018-10-23,20:04:57,77625896,3.5.1,osx,US,2750
2018-10-23,20:05:04,77627407,3.5.1,osx,US,2751
2018-10-23,20:04:42,82971816,3.5.1,win,PE,2752
2018-10-23,20:05:33,73213617,3.2.4,osx,US,37
2018-10-23,11:26:33,82969323,3.5.1,win,DE,2753
2018-10-23,11:26:40,29846695,3.5.1,src,IE,1167
2018-10-23,11:26:48,82972240,3.5.1,win,DE,2754
2018-10-23,11:26:57,82975379,3.5.1,win,JP,2755
2018-10-23,11:28:00,82972714,3.5.1,win,CA,2756
2018-10-23,11:28:05,82973010,3.5.1,win,ID,2757
2018-10-23,11:28:13,37991588,3.5.1,win,NA,28
2018-10-23,11:28:17,83026881,3.5.1patched,win,US,146
2018-10-23,11:28:12,77632060,3.5.1,osx,GB,2758
2018-10-23,11:28:15,82877758,3.5.1,win,US,1442
2018-10-23,11:28:18,82970134,3.5.1,win,NA,28
2018-10-23,11:29:02,82975028,3.5.1,win,DE,2759
2018-10-23,11:29:14,83026584,3.5.1patched,win,US,399
2018-10-23,11:29:15,82968864,3.5.1,win,GB,2760
2018-10-23,11:29:36,82977493,3.5.1,win,IN,2761
2018-10-23,11:29:42,991827,3.5.1,win,KW,2762
2018-10-23,12:26:14,29838000,3.3.3,src,FR,2235
2018-10-23,12:26:30,82974659,3.5.1,win,BR,2763
2018-10-23,12:27:18,82877758,3.5.1,win,FI,2764
2018-10-23,12:27:16,82976020,3.5.1,win,DE,2765
2018-10-23,12:27:47,82979144,3.5.1,win,FR,2766
2018-10-23,12:28:03,83041376,3.5.1patched,win,US,146
2018-10-23,12:28:07,82877758,3.5.1,win,NA,28
2018-10-23,12:28:12,82973042,3.5.1,win,IE,2767
2018-10-23,12:28:23,44325128,3.5.1,win,US,616
2018-10-23,12:28:34,82971661,3.5.1,win,IN,2768
2018-10-23,12:28:43,82877758,3.5.1,win,FI,2764
2018-10-23,12:29:20,82968676,3.5.1,win,PL,2769
2018-10-23,12:29:39,82976713,3.5.1,win,GB,2770
2018-10-23,12:29:37,82877758,3.5.1,win,DE,2771
2018-10-23,12:29:44,82877758,3.5.1,win,BE,2772
2018-10-23,12:30:11,82968811,3.5.1,win,DE,2773
2018-10-23,12:30:05,82877755,3.5.1,win,KR,2774
2018-10-23,12:30:22,77627235,3.5.1,osx,US,2775
2018-10-23,10:02:41,82974830,3.5.1,win,GB,2776
2018-10-23,10:02:45,15994263,3.5.1,win,CN,1709
2018-10-23,10:02:56,82877755,3.5.1,win,KR,1697
2018-10-23,10:02:57,82877758,3.5.1,win,DE,2777
2018-10-23,10:03:03,82970197,3.5.1,win,IL,2527
2018-10-23,10:03:21,83029714,3.5.1patched,win,US,11
2018-10-23,10:03:40,30675557,3.5.0,src,JP,2778
2018-10-23,10:04:12,82877759,3.5.1,win,GB,2779
2018-10-23,10:02:20,82877755,3.5.1,win,TZ,2780
2018-10-23,22:50:51,82877759,3.5.1,win,US,2781
2018-10-23,22:50:58,74889260,3.3.3,osx,GB,2782
2018-10-23,22:51:21,83040024,3.5.1patched,win,US,42
2018-10-23,22:51:35,74889268,3.3.3,osx,GB,2782
2018-10-23,22:52:00,83039963,3.5.1patched,win,US,11
2018-10-23,22:52:06,77630753,3.5.1,osx,US,2783
2018-10-23,22:52:53,77628514,3.5.1,osx,US,2784
2018-10-23,22:53:13,82974597,3.5.1,win,US,930
2018-10-23,22:53:16,77628891,3.5.1,osx,US,2785
2018-10-23,22:53:48,77628048,3.5.1,osx,NA,28
2018-10-23,22:53:55,77625834,3.5.1,osx,US,2679
2018-10-23,22:54:16,78015785,latest,osx,US,37
2018-10-23,22:54:11,82877759,3.5.1,win,US,726
2018-10-23,22:54:19,77628687,3.5.1,osx,US,2786
2018-10-23,22:54:24,74372393,3.3.3,win,US,70
2018-10-23,22:54:26,82974175,3.5.1,win,US,2787
2018-10-23,22:54:35,77630402,3.5.1,osx,MX,2788
2018-10-23,22:55:18,3350931,3.5.1,osx,NA,28
2018-10-23,19:05:43,82974246,3.5.1,win,NA,28
2018-10-23,19:05:49,82971600,3.5.1,win,US,2789
2018-10-23,19:05:57,82972582,3.5.1,win,US,341
2018-10-23,19:06:01,82877755,3.5.1,win,US,2790
2018-10-23,19:06:12,82877758,3.5.1,win,US,2791
2018-10-23,19:06:20,82971601,3.5.1,win,US,341
2018-10-23,19:06:37,74889266,3.3.3,osx,US,37
2018-10-23,19:06:40,82972591,3.5.1,win,UY,2792
2018-10-23,19:07:05,83040080,3.5.1patched,win,US,70
2018-10-23,19:07:13,1442938,3.5.1,win,FR,7
2018-10-23,19:07:28,82968792,3.5.1,win,GB,386
2018-10-23,19:07:29,82969000,3.5.1,win,US,2793
2018-10-23,19:07:36,82977794,3.5.1,win,DE,2794
2018-10-23,19:07:39,82877758,3.5.1,win,NA,28
2018-10-23,19:07:39,83620180,devel,win,US,42
2018-10-23,19:07:47,82968782,3.5.1,win,AR,2795
2018-10-23,19:07:56,82975435,3.5.1,win,US,2796
2018-10-23,19:08:03,82970421,3.5.1,win,US,2789
2018-10-23,19:08:05,82972339,3.5.1,win,US,341
2018-10-23,19:08:03,82973968,3.5.1,win,PL,2797
2018-10-23,19:08:10,82972160,3.5.1,win,US,341
2018-10-23,19:08:15,82968738,3.5.1,win,DE,2798
2018-10-23,19:08:14,82968656,3.5.1,win,US,2799
2018-10-23,19:08:39,82971475,3.5.1,win,US,382
2018-10-23,19:09:29,82970811,3.5.1,win,US,1444
2018-10-23,19:09:32,83616905,devel,win,US,82
2018-10-23,19:09:44,82975165,3.5.1,win,US,2800
2018-10-23,19:09:46,77629844,3.5.1,osx,US,2801
2018-10-23,19:09:49,82972807,3.5.1,win,US,2802
2018-10-23,19:09:51,78104492,latest,osx,US,37
2018-10-23,19:09:52,78103512,latest,osx,US,37
2018-10-23,19:10:10,82968862,3.5.1,win,FR,7
2018-10-23,19:10:21,347,3.5.1,osx,DE,2803
2018-10-23,19:10:05,82968748,3.5.1,win,CO,2804
2018-10-23,19:10:21,345,3.5.1,osx,DE,2803
2018-10-23,19:10:21,353,3.5.1,osx,DE,2803
2018-10-23,19:10:32,82549486,3.4.4,win,US,146
2018-10-23,19:10:26,83044063,3.5.1patched,win,US,70
2018-10-23,19:10:37,77627140,3.5.1,osx,DE,2803
2018-10-23,19:10:36,82969873,3.5.1,win,US,2805
2018-10-23,02:26:33,82877759,3.5.1,win,ID,2806
2018-10-23,02:26:09,82979601,3.5.1,win,SI,2807
2018-10-23,02:28:24,83027169,3.5.1patched,win,US,82
2018-10-23,02:28:30,82971787,3.5.1,win,US,2808
2018-10-23,02:28:39,82973013,3.5.1,win,US,1833
2018-10-23,02:29:30,82974480,3.5.1,win,NA,28
2018-10-23,02:29:30,82973398,3.5.1,win,RU,2809
2018-10-23,02:29:40,82971340,3.5.1,win,US,2810
2018-10-23,02:29:43,78105652,latest,osx,US,37
2018-10-23,02:29:43,78015789,latest,osx,US,37
2018-10-23,02:29:48,78015785,latest,osx,US,37
2018-10-23,02:29:49,78015786,latest,osx,US,37
2018-10-23,13:30:40,1441402,3.5.1,win,PL,2811
2018-10-23,13:30:44,11431283,3.5.1,win,VN,2812
2018-10-23,13:30:59,82971970,3.5.1,win,US,70
2018-10-23,13:31:04,82976479,3.5.1,win,CH,2813
2018-10-23,13:31:16,82552920,3.4.4,win,US,70
2018-10-23,13:31:10,74889270,3.3.3,osx,JO,694
2018-10-23,13:31:19,82877759,3.5.1,win,GB,2814
2018-10-23,13:31:31,74889270,3.3.3,osx,JO,694
2018-10-23,13:32:13,82970724,3.5.1,win,US,2815
2018-10-23,13:32:33,73213613,3.2.4,osx,US,37
2018-10-23,13:32:35,77628413,3.5.1,osx,GB,2816
2018-10-23,13:33:24,74286525,3.3.3,win,US,2122
2018-10-23,13:33:24,74286518,3.3.3,win,US,2122
2018-10-23,13:33:14,22064159,3.5.1,win,CN,1352
2018-10-23,13:33:59,77630800,3.5.1,osx,NA,28
2018-10-23,13:34:41,82974246,3.5.1,win,NL,2817
2018-10-23,13:34:43,524,3.5.1,win,CN,2818
2018-10-23,13:34:44,82972222,3.5.1,win,MX,2819
2018-10-23,13:34:39,77629278,3.5.1,osx,US,2820
2018-10-23,13:34:49,1032809,3.5.1,win,NA,28
2018-10-23,13:35:00,82976496,3.5.1,win,NA,28
2018-10-23,13:35:16,65099,3.5.1,win,NA,28
2018-10-23,13:35:16,65099,3.5.1,win,NA,28
2018-10-23,13:35:16,955877,3.0.1,win,US,2821
2018-10-23,13:35:22,82972446,3.5.1,win,PL,2822
2018-10-23,13:35:24,77629862,3.5.1,osx,TR,2823
2018-10-23,13:35:39,82877759,3.5.1,win,CH,329
2018-10-23,13:35:36,65973,3.5.1,win,NA,28
2018-10-23,13:35:36,131580,3.5.1,win,NA,28
2018-10-23,13:35:36,130707,3.5.1,win,NA,28
2018-10-23,22:55:37,77540667,3.5.1,osx,GB,2782
2018-10-23,22:56:30,77632349,3.5.1,osx,US,957
2018-10-23,22:57:15,82877759,3.5.1,win,US,2824
2018-10-23,22:58:50,83038823,3.5.1patched,win,US,33
2018-10-23,00:45:41,78107677,latest,osx,US,37
2018-10-23,00:46:03,30176367,3.4.0,src,US,2825
2018-10-23,00:47:18,82968728,3.5.1,win,KR,145
2018-10-23,00:47:44,82975891,3.5.1,win,KR,2826
2018-10-23,00:48:05,82971967,3.5.1,win,US,13
2018-10-23,00:48:24,77629074,3.5.1,osx,NA,28
2018-10-23,00:48:47,83022866,3.5.1patched,win,US,69
2018-10-23,00:48:59,77357083,3.4.4,osx,US,37
2018-10-23,00:49:03,83026384,3.5.1patched,win,US,70
2018-10-23,00:49:09,82978935,3.5.1,win,US,82
2018-10-23,00:49:43,82974886,3.5.1,win,NA,28
2018-10-23,00:49:45,82972518,3.5.1,win,US,2827
2018-10-23,00:49:18,82877755,3.5.1,win,TW,2828
2018-10-23,13:55:39,4641293,3.3.2,osx,US,2829
2018-10-23,13:55:44,82972015,3.5.1,win,NA,28
2018-10-23,13:55:48,6298749,3.5.1,win,CN,2830
2018-10-23,13:55:55,82973538,3.5.1,win,RU,2831
2018-10-23,13:55:48,82976569,3.5.1,win,SI,2832
2018-10-23,13:56:08,892583,3.5.1,win,CN,2833
2018-10-23,13:56:15,6071785,3.5.1,win,CN,2830
2018-10-23,13:56:15,18668549,3.5.1,win,CN,2830
2018-10-23,13:56:31,82975974,3.5.1,win,DE,2343
2018-10-23,13:56:34,77628994,3.5.1,osx,NA,28
2018-10-23,13:56:46,77629261,3.5.1,osx,NA,28
2018-10-23,13:56:56,355,3.5.1,win,NA,28
2018-10-23,13:56:54,82971690,3.5.1,win,US,1122
2018-10-23,13:56:51,82975957,3.5.1,win,RO,2834
2018-10-23,13:56:48,29850240,3.5.1,src,NA,28
2018-10-23,13:58:17,82973398,3.5.1,win,US,2835
2018-10-23,13:58:42,82968909,3.5.1,win,KR,2836
2018-10-23,13:59:03,82975479,3.5.1,win,JO,2837
2018-10-23,13:59:02,82975099,3.5.1,win,AP,2411
2018-10-23,13:59:17,83043599,3.5.1patched,win,US,42
2018-10-23,13:59:31,82877758,3.5.1,win,GB,2838
2018-10-23,13:59:41,82973949,3.5.1,win,US,2839
2018-10-23,13:59:36,82972202,3.5.1,win,AR,2840
2018-10-23,13:59:50,82971670,3.5.1,win,CA,2841
2018-10-23,13:59:36,82877755,3.5.1,win,CO,2842
2018-10-23,13:59:56,82877755,3.5.1,win,GB,2843
2018-10-23,00:20:50,82877759,3.5.1,win,US,2844
2018-10-23,00:21:25,82877755,3.5.1,win,JP,2845
2018-10-23,00:21:45,83024449,3.5.1patched,win,US,13
2018-10-23,00:22:04,82971863,3.5.1,win,US,15
2018-10-23,00:22:03,82971238,3.5.1,win,JP,2846
2018-10-23,00:22:23,83023973,3.5.1patched,win,US,146
2018-10-23,00:22:28,77628957,3.5.1,osx,US,2847
2018-10-23,00:23:04,82877759,3.5.1,win,US,2097
2018-10-23,00:23:17,82877758,3.5.1,win,JP,2848
2018-10-23,00:24:04,82877755,3.5.1,win,BR,1765
2018-10-23,00:24:57,77540673,3.5.1,osx,US,2849
2018-10-23,00:24:49,82972471,3.5.1,win,TW,2850
2018-10-23,00:25:11,83023352,3.5.1patched,win,US,11
2018-10-23,00:25:24,6667543,3.5.1,win,NA,28
2018-10-23,04:35:25,6298750,3.5.1patched,win,GN,2851
2018-10-23,04:37:06,83625697,devel,win,RO,2852
2018-10-23,04:37:35,82973239,3.5.1,win,KR,2853
2018-10-23,04:38:06,82552039,3.4.4,win,US,70
2018-10-23,04:38:47,77629945,3.5.1,osx,CA,2854
2018-10-23,04:38:50,77633293,3.5.1,osx,NA,28
2018-10-23,04:40:23,82877758,3.5.1,win,KR,2855
2018-10-23,18:45:49,78015785,latest,osx,US,37
2018-10-23,18:46:18,83041160,3.5.1patched,win,US,69
2018-10-23,18:46:20,82549879,3.4.4,win,US,69
2018-10-23,18:46:30,82973931,3.5.1,win,GB,2856
2018-10-23,18:46:37,82877755,3.5.1,win,HK,2857
2018-10-23,18:48:03,82877755,3.5.1,win,US,2858
2018-10-23,18:47:59,82974949,3.5.1,win,NA,28
2018-10-23,18:48:14,82877758,3.5.1,win,US,2859
2018-10-23,18:48:19,82877755,3.5.1,win,IN,2860
2018-10-23,18:48:44,83615361,devel,win,US,34
2018-10-23,18:49:14,83038964,3.5.1patched,win,US,42
2018-10-23,18:49:28,82971259,3.5.1,win,GB,2861
2018-10-23,18:50:01,82973375,3.5.1,win,CA,2862
2018-10-23,18:50:03,82971914,3.5.1,win,NO,2863
2018-10-23,03:29:58,82968775,3.5.1,win,US,2864
2018-10-23,11:15:39,82975344,3.5.1,win,CH,2865
2018-10-23,11:15:57,82973194,3.5.1,win,CH,2866
2018-10-23,11:16:19,82972330,3.5.1,win,LT,2867
2018-10-23,11:16:23,83027796,3.5.1patched,win,US,532
2018-10-23,11:16:50,82969810,3.5.1,win,ES,2868
2018-10-23,11:17:02,77628648,3.5.1,osx,SE,2869
2018-10-23,11:16:53,74286525,3.3.3,win,US,486
2018-10-23,11:17:15,82973327,3.5.1,win,NA,28
2018-10-23,11:17:25,82877758,3.5.1,win,NA,28
2018-10-23,11:17:49,83025871,3.5.1patched,win,US,82
2018-10-23,11:17:57,82974129,3.5.1,win,IE,2870
2018-10-23,11:18:14,83028967,3.5.1patched,win,US,228
2018-10-23,11:18:17,82969081,3.5.1,win,DE,2871
2018-10-23,11:18:54,82877758,3.5.1,win,NL,554
2018-10-23,11:19:10,82877758,3.5.1,win,IN,2872
2018-10-23,11:19:10,82975723,3.5.1,win,IE,1536
2018-10-23,11:19:41,82973112,3.5.1,win,ES,2873
2018-10-23,11:19:57,82974118,3.5.1,win,DE,2874
2018-10-23,11:19:55,82973105,3.5.1,win,DE,2875
2018-10-23,11:19:58,82968774,3.5.1,win,RU,2876
2018-10-23,11:20:20,83027490,3.5.1patched,win,US,33
2018-10-23,11:20:16,77629538,3.5.1,osx,IE,2877
2018-10-23,03:10:11,82877758,3.5.1,win,PH,2878
2018-10-23,03:10:52,83026348,3.5.1patched,win,US,15
2018-10-23,03:10:55,26527711,3.5.1,win,CN,467
2018-10-23,03:11:19,4870873,3.5.1,win,US,2879
2018-10-23,03:11:40,74976205,3.3.3,osx,US,37
2018-10-23,03:11:43,1033680,3.5.1,win,CN,2880
2018-10-23,03:11:53,82974147,3.5.1,win,CN,2880
2018-10-23,03:12:41,77630780,3.5.1,osx,US,2881
2018-10-23,03:13:07,78015788,latest,osx,US,37
2018-10-23,03:13:06,77356816,3.4.4,osx,US,37
2018-10-23,03:13:14,82974019,3.5.1,win,US,2882
2018-10-23,03:13:22,1032765,3.5.1,win,CN,2880
2018-10-23,03:13:33,82972455,3.5.1,win,LK,471
2018-10-23,03:13:43,82976102,3.5.1,win,US,2883
2018-10-23,03:13:48,83603991,devel,win,US,82
2018-10-23,03:14:35,82977314,3.5.1,win,CN,2884
2018-10-23,03:15:27,83027455,3.5.1patched,win,US,34
2018-10-23,20:10:54,82974651,3.5.1,win,PL,2885
2018-10-23,20:10:57,78108011,latest,osx,US,37
2018-10-23,20:11:10,82973680,3.5.1,win,BO,2886
2018-10-23,20:11:14,82972295,3.5.1,win,RU,2887
2018-10-23,20:11:22,78106067,latest,osx,US,37
2018-10-23,20:11:31,77631709,3.5.1,osx,NA,28
2018-10-23,20:11:40,82877759,3.5.1,win,GB,2888
2018-10-23,20:11:45,82975120,3.5.1,win,US,2889
2018-10-23,20:10:03,29847783,3.5.1,src,CD,2890
2018-10-23,20:12:07,82877755,3.5.1,win,TR,2891
2018-10-23,20:12:11,77630424,3.5.1,osx,US,2892
2018-10-23,20:12:28,82877759,3.5.1,win,ES,2893
2018-10-23,20:11:48,2426166,3.5.1,win,GB,2894
2018-10-23,20:12:41,82552095,3.4.4,win,US,33
2018-10-23,20:12:31,82972841,3.5.1,win,RU,2895
2018-10-23,20:13:13,77632090,3.5.1,osx,US,2896
2018-10-23,20:12:40,82972268,3.5.1,win,GB,2894
2018-10-23,20:13:43,82971679,3.5.1,win,DO,2897
2018-10-23,20:14:00,82968709,3.5.1,win,IT,175
2018-10-23,20:14:05,82877757,3.5.1,win,US,2898
2018-10-23,20:14:11,82970107,3.5.1,win,US,2899
2018-10-23,20:14:40,74286525,3.3.3,win,US,486
2018-10-23,20:14:56,351,3.5.1,osx,US,2900
2018-10-23,20:15:03,77632796,3.5.1,osx,US,2900
2018-10-23,20:14:53,77625862,3.5.1,osx,US,2901
2018-10-23,20:14:55,352,3.5.1,osx,US,2900
2018-10-23,20:15:08,78015789,latest,osx,US,37
2018-10-23,20:15:21,77629389,3.5.1,osx,NA,28
2018-10-23,01:00:47,83023920,3.5.1patched,win,US,13
2018-10-23,01:00:50,83023126,3.5.1patched,win,US,42
2018-10-23,01:00:38,82877755,3.5.1,win,FR,79
2018-10-23,01:00:52,82877759,3.5.1,win,GT,2902
2018-10-23,01:02:00,82971035,3.5.1,win,US,2903
2018-10-23,01:02:35,78111357,latest,osx,US,37
2018-10-23,01:03:00,82971535,3.5.1,win,NA,28
2018-10-23,01:02:54,29872332,3.5.1,src,SG,2904
2018-10-23,01:03:14,83028301,3.5.1patched,win,US,33
2018-10-23,01:03:36,82973155,3.5.1,win,US,2905
2018-10-23,01:04:04,78103187,latest,osx,US,37
2018-10-23,01:04:13,327478,3.5.1,win,NA,28
2018-10-23,01:04:21,82972843,3.5.1,win,US,13
2018-10-23,01:03:29,78107398,latest,osx,US,37
2018-10-23,01:05:17,83027293,3.5.1patched,win,US,42
2018-10-23,11:30:53,82877759,3.5.1,win,IR,2906
2018-10-23,11:31:26,77635786,3.5.1,osx,FR,2907
2018-10-23,11:31:50,77631803,3.5.1,osx,NL,39
2018-10-23,11:32:42,60916536,3.5.1,win,TH,2908
2018-10-23,11:32:55,82974577,3.5.1,win,RU,2909
2018-10-23,11:33:16,78015785,latest,osx,US,37
2018-10-23,11:33:18,82971844,3.5.1,win,ID,2910
2018-10-23,11:33:51,77629938,3.5.1,osx,CH,2911
2018-10-23,11:33:51,82973329,3.5.1,win,DE,2912
2018-10-23,11:33:40,29846154,3.5.1,src,US,2913
2018-10-23,11:34:20,82877759,3.5.1,win,ET,1356
2018-10-23,11:34:51,82971691,3.5.1,win,NL,2914
2018-10-23,11:34:53,82877759,3.5.1,win,ET,1356
2018-10-23,11:34:58,82971563,3.5.1,win,SE,2915
2018-10-23,11:35:05,82877759,3.5.1,win,DE,2916
2018-10-23,11:35:09,82972050,3.5.1,win,NA,28
2018-10-23,11:35:29,82973076,3.5.1,win,NA,28
2018-10-23,11:41:11,23828033,3.5.1,src,DE,2754
2018-10-23,11:40:42,82877755,3.5.1,win,GB,2917
2018-10-23,11:41:20,25638185,3.5.1,win,DE,2918
2018-10-23,11:41:28,82973966,3.5.1,win,DE,2918
2018-10-23,11:41:45,82977433,3.5.1,win,NA,28
2018-10-23,11:42:02,82877755,3.5.1,win,FR,2919
2018-10-23,11:42:10,82552417,3.4.4,win,US,13
2018-10-23,11:42:36,82974531,3.5.1,win,US,42
2018-10-23,11:42:40,82877758,3.5.1,win,PL,2920
2018-10-23,11:43:33,78015788,latest,osx,US,37
2018-10-23,11:43:50,82968792,3.5.1,win,DE,2921
2018-10-23,11:43:51,83027007,3.5.1patched,win,US,70
2018-10-23,11:43:58,29867436,3.5.1,src,KR,2922
2018-10-23,11:44:20,82971537,3.5.1,win,NA,28
2018-10-23,11:44:22,82877758,3.5.1,win,NA,28
2018-10-23,11:44:20,77632207,3.5.1,osx,CH,2923
2018-10-23,11:44:25,82877758,3.5.1,win,CZ,2924
2018-10-23,11:44:44,83028374,3.5.1patched,win,US,146
2018-10-23,11:44:43,82973257,3.5.1,win,IN,2925
2018-10-23,11:44:57,82877758,3.5.1,win,CH,2926
2018-10-23,11:45:07,82973185,3.5.1,win,IE,1374
2018-10-23,11:45:33,1425019,3.5.1,win,NA,28
2018-10-23,11:45:32,82973516,3.5.1,win,UY,2927
2018-10-23,15:00:34,82877755,3.5.1,win,FR,79
2018-10-23,15:00:47,82877757,3.5.1,win,TR,2928
2018-10-23,15:00:49,6336571,3.5.1,win,EC,425
2018-10-23,15:01:15,82976606,3.5.1,win,FR,2929
2018-10-23,15:01:36,83038537,3.5.1patched,win,US,15
2018-10-23,15:01:53,77629835,3.5.1,osx,US,2930
2018-10-23,15:01:54,82969289,3.5.1,win,US,2931
2018-10-23,15:02:02,82972916,3.5.1,win,US,798
2018-10-23,15:02:06,83039421,3.5.1patched,win,US,11
2018-10-23,15:02:11,17749559,3.5.1,win,TH,2932
2018-10-23,15:02:11,82973942,3.5.1,win,US,1648
2018-10-23,15:02:28,82974406,3.5.1,win,US,2933
2018-10-23,15:02:30,77626401,3.5.1,osx,PT,2934
2018-10-23,15:02:57,82974301,3.5.1,win,US,706
2018-10-23,15:02:58,77540675,3.5.1,osx,US,2935
2018-10-23,15:03:00,77630748,3.5.1,osx,CH,2936
2018-10-23,15:03:16,77540666,3.5.1,osx,FR,715
2018-10-23,15:03:14,74968665,3.5.1,osx,FR,715
2018-10-23,15:03:25,83071177,3.5.1patched,win,US,13
2018-10-23,15:03:27,82877759,3.5.1,win,US,2937
2018-10-23,15:03:33,82975587,3.5.1,win,NA,28
2018-10-23,15:03:35,83037233,3.5.1patched,win,US,70
2018-10-23,15:03:47,77629909,3.5.1,osx,CA,2938
2018-10-23,15:04:06,82877759,3.5.1,win,AT,2939
2018-10-23,15:04:03,82968686,3.5.1,win,CN,2940
2018-10-23,15:04:09,82972438,3.5.1,win,GB,2941
2018-10-23,15:04:15,82973708,3.5.1,win,US,800
2018-10-23,15:04:38,82973857,3.5.1,win,SG,2942
2018-10-23,15:05:15,82973685,3.5.1,win,GB,1618
2018-10-23,15:05:33,78015789,latest,osx,US,37
2018-10-23,15:05:34,82972102,3.5.1,win,US,798
2018-10-23,15:05:40,78103809,latest,osx,US,37
2018-10-23,01:25:50,82549954,3.4.4,win,US,34
2018-10-23,01:26:01,77627373,3.5.1,osx,US,1275
2018-10-23,01:26:09,77628939,3.5.1,osx,NA,28
2018-10-23,01:26:09,83026342,3.5.1patched,win,US,42
2018-10-23,01:26:32,78015788,latest,osx,US,37
2018-10-23,01:26:56,82971889,3.5.1,win,VN,2943
2018-10-23,01:29:34,82973824,3.5.1,win,US,2944
2018-10-23,01:29:33,83022795,3.5.1patched,win,US,92
2018-10-23,01:29:37,82877755,3.5.1,win,MX,2945
2018-10-23,01:29:55,82968819,3.5.1,win,CN,2946
2018-10-23,02:00:38,83024459,3.5.1patched,win,US,146
2018-10-23,02:00:39,77632207,3.5.1,osx,US,2947
2018-10-23,02:01:15,82877755,3.5.1,win,CA,2948
2018-10-23,02:00:51,82877755,3.5.1,win,FR,79
2018-10-23,02:01:23,82968730,3.5.1,win,US,2949
2018-10-23,02:01:55,29848849,3.5.1,src,US,2950
2018-10-23,02:02:13,78104687,latest,osx,US,37
2018-10-23,02:02:18,82974275,3.5.1,win,SG,1337
2018-10-23,02:02:18,82877758,3.5.1,win,US,2951
2018-10-23,02:02:37,77629890,3.5.1,osx,BR,2952
2018-10-23,02:02:53,82968802,3.5.1,win,SG,1337
2018-10-23,02:02:51,82877759,3.5.1,win,KR,2953
2018-10-23,02:03:06,83028383,3.5.1patched,win,US,82
2018-10-23,02:03:16,83029058,3.5.1patched,win,US,82
