year,species,species_latin,how_many_counted,total_hours,how_many_counted_by_hour
2015,Black-capped Chickadee,Poecile atricapillus,1578,221,7.14027149321267
2015,Black-crowned Night-Heron,Nycticorax nycticorax,0,221,0
2015,Black-headed Grosbeak,Pheucticus melanocephalus,0,221,0
2015,Black-legged Kittiwake,Rissa tridactyla,0,221,0
2015,Black-throated Gray Warbler,Setophaga nigrescens,0,221,0
2015,Black Scoter,Melanitta americana,6,221,0.027149321266968326
2015,Black Vulture,Coragyps atratus,0,221,0
2015,Blue-gray Gnatcatcher,Polioptila caerulea,0,221,0
2015,Blue-winged Teal,Anas discors,0,221,0
2015,Blue Jay,Cyanocitta cristata,331,221,1.497737556561086
2015,Bohemian Waxwing,Bombycilla garrulus,0,221,0
2015,Bonaparte's Gull,Chroicocephalus philadelphia,0,221,0
2015,Boreal Chickadee,Poecile hudsonicus,0,221,0
2015,Boreal Owl,Aegolius funereus,0,221,0
2015,Brant,Branta bernicla,0,221,0
2015,Brown-headed Cowbird,Molothrus ater,0,221,0
2015,Brown Creeper,Certhia americana,19,221,0.08597285067873303
2015,Brown Thrasher,Toxostoma rufum,0,221,0
2015,Bufflehead,Bucephala albeola,422,221,1.909502262443439
2015,Cackling Goose,Branta hutchinsii,2,221,0.00904977375565611
2015,Canada Goose,Branta canadensis,4571,221,20.683257918552037
2015,Canvasback,Aythya valisineria,195,221,0.8823529411764706
2015,Carolina Wren,Thryothorus ludovicianus,64,221,0.2895927601809955
2015,Caspian Tern,Hydroprogne caspia,0,221,0
2015,Cedar Waxwing,Bombycilla cedrorum,294,221,1.330316742081448
2015,Chipping Sparrow,Spizella passerina,0,221,0
2015,Common Eider,Somateria mollissima,0,221,0
2015,Common Gallinule,Gallinula galeata,0,221,0
2015,Common Goldeneye,Bucephala clangula,1550,221,7.013574660633484
2015,Common Grackle,Quiscalus quiscula,1,221,0.004524886877828055
2015,Common Loon,Gavia immer,7,221,0.03167420814479638
2015,Common Merganser,Mergus merganser,191,221,0.8642533936651584
2015,Common Raven,Corvus corax,3,221,0.013574660633484163
2015,Common Redpoll,Acanthis flammea,0,221,0
2015,Common Snipe,Gallinago gallinago,0,221,0
2015,Common Yellowthroat,Geothlypis trichas,0,221,0
2015,Cooper's Hawk,Accipiter cooperii,13,221,0.058823529411764705
2015,Dark-eyed Junco,Junco hyemalis,1024,221,4.633484162895928
2015,Double-crested Cormorant,Phalacrocorax auritus,110,221,0.497737556561086
2015,Downy Woodpecker,Picoides pubescens,237,221,1.0723981900452488
2015,Dunlin,Calidris alpina,0,221,0
2015,Eared Grebe,Podiceps nigricollis,0,221,0
2015,Eastern Bluebird,Sialia sialis,14,221,0.06334841628959276
2015,Eastern Meadowlark,Sturnella magna,0,221,0
2015,Eastern Phoebe,Sayornis phoebe,0,221,0
2015,Eastern Screech-Owl,Megascops asio,10,221,0.04524886877828054
2015,Eastern Towhee,Pipilo erythrophthalmus,1,221,0.004524886877828055
2015,European Starling,Sturnus vulgaris,5377,221,24.330316742081447
2015,Evening Grosbeak,Coccothraustes vespertinus,0,221,0
2015,Field Sparrow,Spizella pusilla,0,221,0
2015,Fox Sparrow,Passerella iliaca,1,221,0.004524886877828055
2015,Franklin's Gull,Leucophaeus pipixcan,0,221,0
2015,Gadwall,Anas strepera,54,221,0.24434389140271492
2015,Glaucous Gull,Larus hyperboreus,0,221,0
2015,Golden-crowned Kinglet,Regulus satrapa,14,221,0.06334841628959276
2015,Golden Eagle,Aquila chrysaetos,0,221,0
2015,Gray Catbird,Dumetella carolinensis,0,221,0
2015,Gray Jay,Perisoreus canadensis,0,221,0
2015,Gray Partridge,Perdix perdix,0,221,0
2015,Great Black-backed Gull,Larus marinus,146,221,0.6606334841628959
2015,Great Blue Heron,Ardea herodias,8,221,0.03619909502262444
2015,Great Gray Owl,Strix nebulosa,0,221,0
2015,Great Horned Owl,Bubo virginianus,6,221,0.027149321266968326
2015,Greater Scaup,Aythya marila,2077,221,9.39819004524887
2015,Greater Yellowlegs,Tringa melanoleuca,0,221,0
2015,Green-winged Teal,Anas crecca,176,221,0.7963800904977375
2015,Gyrfalcon,Falco rusticolus,0,221,0
2015,Hairy Woodpecker,Picoides villosus,95,221,0.4298642533936652
2015,Harlequin Duck,Histrionicus histrionicus,0,221,0
2015,Harris's Sparrow,Zonotrichia querula,0,221,0
2015,Hermit Thrush,Catharus guttatus,1,221,0.004524886877828055
2015,Herring Gull,Larus argentatus,428,221,1.9366515837104072
2015,Hoary Redpoll,Acanthis hornemanni,0,221,0
2015,Hooded Merganser,Lophodytes cucullatus,189,221,0.8552036199095022
2015,Horned Grebe,Podiceps auritus,1,221,0.004524886877828055
2015,Horned Lark,Eremophila alpestris,2,221,0.00904977375565611
2015,House Finch,Haemorhous mexicanus,291,221,1.3167420814479638
2015,House Sparrow,Passer domesticus,2326,221,10.524886877828054
2015,House Wren,Troglodytes aedon,1,221,0.004524886877828055
2015,Iceland Gull,Larus glaucoides,1,221,0.004524886877828055
2015,Killdeer,Charadrius vociferus,0,221,0
2015,King Eider,Somateria spectabilis,0,221,0
2015,Lapland Longspur,Calcarius lapponicus,0,221,0
2015,Least Sandpiper,Calidris minutilla,0,221,0
2015,Lesser Black-backed Gull,Larus fuscus,0,221,0
2015,Lesser Scaup,Aythya affinis,488,221,2.2081447963800906
2015,Lesser Yellowlegs,Tringa flavipes,0,221,0
2015,Lincoln's Sparrow,Melospiza lincolnii,0,221,0
2015,Little Gull,Hydrocoloeus minutus,0,221,0
2015,Long-eared Owl,Asio otus,0,221,0
2015,Long-tailed Duck,Clangula hyemalis,2307,221,10.438914027149321
2015,Mallard,Anas platyrhynchos,2888,221,13.06787330316742
2015,Marsh Wren,Cistothorus palustris,0,221,0
2015,Merlin,Falco columbarius,7,221,0.03167420814479638
2015,Mourning Dove,Zenaida macroura,415,221,1.8778280542986425
2015,Mute Swan,Cygnus olor,129,221,0.583710407239819
2015,Nashville Warbler,Oreothlypis ruficapilla,0,221,0
2015,Northern Bobwhite,Colinus virginianus,0,221,0
2015,Northern Cardinal,Cardinalis cardinalis,424,221,1.918552036199095
2015,Northern Flicker,Colaptes auratus,5,221,0.02262443438914027
2015,Northern Gannet,Morus bassanus,0,221,0
2015,Northern Goshawk,Accipiter gentilis,0,221,0
2015,Northern Harrier,Circus cyaneus,1,221,0.004524886877828055
2015,Northern Hawk Owl,Surnia ulula,0,221,0
2015,Northern Mockingbird,Mimus polyglottos,10,221,0.04524886877828054
2015,Northern Pintail,Anas acuta,3,221,0.013574660633484163
2015,Northern Saw-whet Owl,Aegolius acadicus,0,221,0
2015,Northern Shoveler,Anas clypeata,126,221,0.5701357466063348
2015,Northern Shrike,Lanius excubitor,1,221,0.004524886877828055
2015,Orange-crowned Warbler,Oreothlypis celata,0,221,0
2015,Ovenbird,Seiurus aurocapilla,0,221,0
2015,Pacific Loon,Gavia pacifica,0,221,0
2015,Palm Warbler,Setophaga palmarum,0,221,0
2015,Peregrine Falcon,Falco peregrinus,3,221,0.013574660633484163
2015,Pied-billed Grebe,Podilymbus podiceps,1,221,0.004524886877828055
2015,Pileated Woodpecker,Dryocopus pileatus,8,221,0.03619909502262444
2015,Pine Grosbeak,Pinicola enucleator,0,221,0
2015,Pine Siskin,Spinus pinus,5,221,0.02262443438914027
2015,Pine Warbler,Setophaga pinus,0,221,0
2015,Pomarine Jaeger,Stercorarius pomarinus,0,221,0
2015,Purple Finch,Haemorhous purpureus,1,221,0.004524886877828055
2015,Purple Sandpiper,Calidris maritima,0,221,0
2015,Red-bellied Woodpecker,Melanerpes carolinus,84,221,0.38009049773755654
2015,Red-breasted Merganser,Mergus serrator,195,221,0.8823529411764706
2015,Red-breasted Nuthatch,Sitta canadensis,12,221,0.05429864253393665
2015,Red-headed Woodpecker,Melanerpes erythrocephalus,0,221,0
2015,Red-necked Grebe,Podiceps grisegena,4,221,0.01809954751131222
2015,Red-shouldered Hawk,Buteo lineatus,0,221,0
2015,Red-tailed Hawk,Buteo jamaicensis,139,221,0.6289592760180995
2015,Red-throated Loon,Gavia stellata,0,221,0
2015,Red-winged Blackbird,Agelaius phoeniceus,5,221,0.02262443438914027
2015,Red Crossbill,Loxia curvirostra,0,221,0
2015,Redhead,Aythya americana,42,221,0.19004524886877827
2015,Ring-billed Gull,Larus delawarensis,2236,221,10.117647058823529
2015,Ring-necked Duck,Aythya collaris,11,221,0.049773755656108594
2015,Ring-necked Pheasant,Phasianus colchicus,0,221,0
2015,Rock Pigeon,Columba livia,2595,221,11.7420814479638
2015,Rose-breasted Grosbeak,Pheucticus ludovicianus,0,221,0
2015,Rough-legged Hawk,Buteo lagopus,0,221,0
2015,Ruby-crowned Kinglet,Regulus calendula,0,221,0
2015,Ruddy Duck,Oxyura jamaicensis,234,221,1.0588235294117647
2015,Ruddy Turnstone,Arenaria interpres,0,221,0
2015,Ruffed Grouse,Bonasa umbellus,0,221,0
2015,Rusty Blackbird,Euphagus carolinus,0,221,0
2015,Sandhill Crane,Grus canadensis,1,221,0.004524886877828055
2015,Savannah Sparrow,Passerculus sandwichensis,0,221,0
2015,Sharp-shinned Hawk,Accipiter striatus,7,221,0.03167420814479638
2015,Short-eared Owl,Asio flammeus,0,221,0
2015,Snow Bunting,Plectrophenax nivalis,0,221,0
2015,Snow Goose,Chen caerulescens,0,221,0
2015,Snowy Owl,Bubo scandiacus,0,221,0
2015,Song Sparrow,Melospiza melodia,12,221,0.05429864253393665
2015,Spotted Sandpiper,Actitis macularius,0,221,0
2015,Surf Scoter,Melanitta perspicillata,24,221,0.1085972850678733
2015,Swainson's Thrush,Catharus ustulatus,0,221,0
2015,Swamp Sparrow,Melospiza georgiana,2,221,0.00904977375565611
2015,Thayer's Gull,Larus thayeri,0,221,0
2015,Thick-billed Murre,Uria lomvia,0,221,0
2015,Trumpeter Swan,Cygnus buccinator,176,221,0.7963800904977375
2015,Tufted Duck,Aythya fuligula,0,221,0
2015,Tufted Titmouse,Baeolophus bicolor,4,221,0.01809954751131222
2015,Tundra Swan,Cygnus columbianus,46,221,0.2081447963800905
2015,Turkey Vulture,Cathartes aura,0,221,0
2015,Varied Thrush,Ixoreus naevius,0,221,0
2015,Vesper Sparrow,Pooecetes gramineus,0,221,0
2015,White-breasted Nuthatch,Sitta carolinensis,239,221,1.081447963800905
2015,White-crowned Sparrow,Zonotrichia leucophrys,3,221,0.013574660633484163
2015,White-throated Sparrow,Zonotrichia albicollis,28,221,0.12669683257918551
2015,White-winged Crossbill,Loxia leucoptera,0,221,0
2015,White-winged Scoter,Melanitta fusca,276,221,1.248868778280543
2015,Whooper Swan,Cygnus cygnus,0,221,0
2015,Wild Turkey,Meleagris gallopavo,24,221,0.1085972850678733
2015,Wilson's Warbler,Cardellina pusilla,0,221,0
2015,Winter Wren,Troglodytes hiemalis,16,221,0.07239819004524888
2015,Wood Duck,Aix sponsa,0,221,0
2015,Yellow-bellied Sapsucker,Sphyrapicus varius,0,221,0
2015,Yellow-breasted Chat,Icteria virens,0,221,0
2015,Yellow-rumped Warbler,Setophaga coronata,0,221,0
2016,American Bittern,Botaurus lentiginosus,0,216.65,0
2016,American Black Duck,Anas rubripes,468,216.65,2.160166166628202
2016,American Coot,Fulica americana,118,216.65,0.544657281329333
2016,American Crow,Corvus brachyrhynchos,656,216.65,3.027925225017309
2016,American Goldfinch,Spinus tristis,706,216.65,3.258712208631433
2016,American Kestrel,Falco sparverius,7,216.65,0.03231017770597738
2016,American Pipit,Anthus rubescens,1,216.65,0.004615739672282483
2016,American Robin,Turdus migratorius,2572,216.65,11.871682437110547
2016,American Three-toed Woodpecker,Picoides dorsalis,0,216.65,0
2016,American Tree Sparrow,Spizelloides arborea,563,216.65,2.598661435495038
2016,American Wigeon,Anas americana,0,216.65,0
2016,American Woodcock,Scolopax minor,0,216.65,0
2016,Bald Eagle,Haliaeetus leucocephalus,3,216.65,0.01384721901684745
2016,Baltimore Oriole,Icterus galbula,0,216.65,0
2016,Barn Owl,Tyto alba,0,216.65,0
2016,Barn Swallow,Hirundo rustica,0,216.65,0
2016,Barred Owl,Strix varia,0,216.65,0
2016,Barrow's Goldeneye,Bucephala islandica,0,216.65,0
2016,Belted Kingfisher,Megaceryle alcyon,5,216.65,0.023078698361412416
2016,Black-and-white Warbler,Mniotilta varia,0,216.65,0
2016,Black-backed Woodpecker,Picoides arcticus,0,216.65,0
2016,Black-capped Chickadee,Poecile atricapillus,1517,216.65,7.0020770828525265
2016,Black-crowned Night-Heron,Nycticorax nycticorax,5,216.65,0.023078698361412416
2016,Black-headed Grosbeak,Pheucticus melanocephalus,0,216.65,0
2016,Black-legged Kittiwake,Rissa tridactyla,0,216.65,0
2016,Black-throated Gray Warbler,Setophaga nigrescens,0,216.65,0
2016,Black Scoter,Melanitta americana,6,216.65,0.0276944380336949
2016,Black Vulture,Coragyps atratus,0,216.65,0
2016,Blue-gray Gnatcatcher,Polioptila caerulea,0,216.65,0
2016,Blue-winged Teal,Anas discors,0,216.65,0
2016,Blue Jay,Cyanocitta cristata,336,216.65,1.5508885298869144
2016,Bohemian Waxwing,Bombycilla garrulus,0,216.65,0
2016,Bonaparte's Gull,Chroicocephalus philadelphia,0,216.65,0
2016,Boreal Chickadee,Poecile hudsonicus,0,216.65,0
2016,Boreal Owl,Aegolius funereus,0,216.65,0
2016,Brant,Branta bernicla,0,216.65,0
2016,Brown-headed Cowbird,Molothrus ater,29,216.65,0.13385645049619202
2016,Brown Creeper,Certhia americana,7,216.65,0.03231017770597738
2016,Brown Thrasher,Toxostoma rufum,0,216.65,0
2016,Bufflehead,Bucephala albeola,510,216.65,2.3540272328640666
2016,Cackling Goose,Branta hutchinsii,0,216.65,0
2016,Canada Goose,Branta canadensis,3494,216.65,16.127394414954995
2016,Canvasback,Aythya valisineria,73,216.65,0.33694899607662127
2016,Carolina Wren,Thryothorus ludovicianus,91,216.65,0.420032310177706
2016,Caspian Tern,Hydroprogne caspia,0,216.65,0
2016,Cedar Waxwing,Bombycilla cedrorum,438,216.65,2.0216939764597277
2016,Chipping Sparrow,Spizella passerina,0,216.65,0
2016,Common Eider,Somateria mollissima,0,216.65,0
2016,Common Gallinule,Gallinula galeata,0,216.65,0
2016,Common Goldeneye,Bucephala clangula,2094,216.65,9.66535887375952
2016,Common Grackle,Quiscalus quiscula,1,216.65,0.004615739672282483
2016,Common Loon,Gavia immer,2,216.65,0.009231479344564966
2016,Common Merganser,Mergus merganser,567,216.65,2.617124394184168
2016,Common Raven,Corvus corax,1,216.65,0.004615739672282483
2016,Common Redpoll,Acanthis flammea,0,216.65,0
2016,Common Snipe,Gallinago gallinago,0,216.65,0
2016,Common Yellowthroat,Geothlypis trichas,0,216.65,0
2016,Cooper's Hawk,Accipiter cooperii,19,216.65,0.08769905377336717
2016,Dark-eyed Junco,Junco hyemalis,1270,216.65,5.861989383798754
2016,Double-crested Cormorant,Phalacrocorax auritus,86,216.65,0.39695361181629357
2016,Downy Woodpecker,Picoides pubescens,245,216.65,1.1308562197092085
2016,Dunlin,Calidris alpina,0,216.65,0
2016,Eared Grebe,Podiceps nigricollis,0,216.65,0
2016,Eastern Bluebird,Sialia sialis,36,216.65,0.1661666282021694
2016,Eastern Meadowlark,Sturnella magna,0,216.65,0
2016,Eastern Phoebe,Sayornis phoebe,0,216.65,0
2016,Eastern Screech-Owl,Megascops asio,4,216.65,0.018462958689129932
2016,Eastern Towhee,Pipilo erythrophthalmus,0,216.65,0
2016,European Starling,Sturnus vulgaris,4209,216.65,19.427648280636973
2016,Evening Grosbeak,Coccothraustes vespertinus,0,216.65,0
2016,Field Sparrow,Spizella pusilla,0,216.65,0
2016,Fox Sparrow,Passerella iliaca,6,216.65,0.0276944380336949
2016,Franklin's Gull,Leucophaeus pipixcan,0,216.65,0
2016,Gadwall,Anas strepera,81,216.65,0.3738749134548811
2016,Glaucous Gull,Larus hyperboreus,3,216.65,0.01384721901684745
2016,Golden-crowned Kinglet,Regulus satrapa,23,216.65,0.10616201246249711
2016,Golden Eagle,Aquila chrysaetos,0,216.65,0
2016,Gray Catbird,Dumetella carolinensis,1,216.65,0.004615739672282483
2016,Gray Jay,Perisoreus canadensis,0,216.65,0
2016,Gray Partridge,Perdix perdix,0,216.65,0
2016,Great Black-backed Gull,Larus marinus,85,216.65,0.39233787214401106
2016,Great Blue Heron,Ardea herodias,8,216.65,0.036925917378259863
2016,Great Gray Owl,Strix nebulosa,0,216.65,0
2016,Great Horned Owl,Bubo virginianus,4,216.65,0.018462958689129932
2016,Greater Scaup,Aythya marila,2875,216.65,13.27025155781214
2016,Greater Yellowlegs,Tringa melanoleuca,0,216.65,0
2016,Green-winged Teal,Anas crecca,18,216.65,0.0830833141010847
2016,Gyrfalcon,Falco rusticolus,0,216.65,0
2016,Hairy Woodpecker,Picoides villosus,86,216.65,0.39695361181629357
2016,Harlequin Duck,Histrionicus histrionicus,0,216.65,0
2016,Harris's Sparrow,Zonotrichia querula,0,216.65,0
2016,Hermit Thrush,Catharus guttatus,7,216.65,0.03231017770597738
2016,Herring Gull,Larus argentatus,824,216.65,3.803369489960766
2016,Hoary Redpoll,Acanthis hornemanni,0,216.65,0
2016,Hooded Merganser,Lophodytes cucullatus,163,216.65,0.7523655665820448
2016,Horned Grebe,Podiceps auritus,2,216.65,0.009231479344564966
2016,Horned Lark,Eremophila alpestris,0,216.65,0
2016,House Finch,Haemorhous mexicanus,284,216.65,1.3108700669282252
2016,House Sparrow,Passer domesticus,2565,216.65,11.83937225940457
2016,House Wren,Troglodytes aedon,0,216.65,0
2016,Iceland Gull,Larus glaucoides,0,216.65,0
2016,Killdeer,Charadrius vociferus,0,216.65,0
2016,King Eider,Somateria spectabilis,0,216.65,0
2016,Lapland Longspur,Calcarius lapponicus,0,216.65,0
2016,Least Sandpiper,Calidris minutilla,0,216.65,0
2016,Lesser Black-backed Gull,Larus fuscus,1,216.65,0.004615739672282483
2016,Lesser Scaup,Aythya affinis,892,216.65,4.117239787675975
2016,Lesser Yellowlegs,Tringa flavipes,0,216.65,0
2016,Lincoln's Sparrow,Melospiza lincolnii,0,216.65,0
2016,Little Gull,Hydrocoloeus minutus,0,216.65,0
2016,Long-eared Owl,Asio otus,0,216.65,0
2016,Long-tailed Duck,Clangula hyemalis,4510,216.65,20.816985921994
2016,Mallard,Anas platyrhynchos,3466,216.65,15.998153704131086
2016,Marsh Wren,Cistothorus palustris,0,216.65,0
2016,Merlin,Falco columbarius,5,216.65,0.023078698361412416
2016,Mourning Dove,Zenaida macroura,922,216.65,4.25571197784445
2016,Mute Swan,Cygnus olor,90,216.65,0.41541657050542347
2016,Nashville Warbler,Oreothlypis ruficapilla,0,216.65,0
2016,Northern Bobwhite,Colinus virginianus,0,216.65,0
2016,Northern Cardinal,Cardinalis cardinalis,602,216.65,2.778675282714055
2016,Northern Flicker,Colaptes auratus,6,216.65,0.0276944380336949
2016,Northern Gannet,Morus bassanus,0,216.65,0
2016,Northern Goshawk,Accipiter gentilis,1,216.65,0.004615739672282483
2016,Northern Harrier,Circus cyaneus,0,216.65,0
2016,Northern Hawk Owl,Surnia ulula,0,216.65,0
2016,Northern Mockingbird,Mimus polyglottos,15,216.65,0.06923609508423725
2016,Northern Pintail,Anas acuta,5,216.65,0.023078698361412416
2016,Northern Saw-whet Owl,Aegolius acadicus,0,216.65,0
2016,Northern Shoveler,Anas clypeata,177,216.65,0.8169859219939996
2016,Northern Shrike,Lanius excubitor,1,216.65,0.004615739672282483
2016,Orange-crowned Warbler,Oreothlypis celata,1,216.65,0.004615739672282483
2016,Ovenbird,Seiurus aurocapilla,0,216.65,0
2016,Pacific Loon,Gavia pacifica,0,216.65,0
2016,Palm Warbler,Setophaga palmarum,0,216.65,0
2016,Peregrine Falcon,Falco peregrinus,3,216.65,0.01384721901684745
2016,Pied-billed Grebe,Podilymbus podiceps,3,216.65,0.01384721901684745
2016,Pileated Woodpecker,Dryocopus pileatus,11,216.65,0.05077313639510731
2016,Pine Grosbeak,Pinicola enucleator,0,216.65,0
2016,Pine Siskin,Spinus pinus,1,216.65,0.004615739672282483
2016,Pine Warbler,Setophaga pinus,0,216.65,0
2016,Pomarine Jaeger,Stercorarius pomarinus,0,216.65,0
2016,Purple Finch,Haemorhous purpureus,0,216.65,0
2016,Purple Sandpiper,Calidris maritima,0,216.65,0
2016,Red-bellied Woodpecker,Melanerpes carolinus,93,216.65,0.42926378952227096
2016,Red-breasted Merganser,Mergus serrator,126,216.65,0.5815831987075929
2016,Red-breasted Nuthatch,Sitta canadensis,28,216.65,0.12924071082390953
2016,Red-headed Woodpecker,Melanerpes erythrocephalus,0,216.65,0
2016,Red-necked Grebe,Podiceps grisegena,6,216.65,0.0276944380336949
2016,Red-shouldered Hawk,Buteo lineatus,0,216.65,0
2016,Red-tailed Hawk,Buteo jamaicensis,100,216.65,0.46157396722824834
2016,Red-throated Loon,Gavia stellata,2,216.65,0.009231479344564966
2016,Red-winged Blackbird,Agelaius phoeniceus,34,216.65,0.15693514885760443
2016,Red Crossbill,Loxia curvirostra,0,216.65,0
2016,Redhead,Aythya americana,143,216.65,0.660050773136395
2016,Ring-billed Gull,Larus delawarensis,1158,216.65,5.345026540503116
2016,Ring-necked Duck,Aythya collaris,172,216.65,0.7939072236325871
2016,Ring-necked Pheasant,Phasianus colchicus,0,216.65,0
2016,Rock Pigeon,Columba livia,2189,216.65,10.103854142626355
2016,Rose-breasted Grosbeak,Pheucticus ludovicianus,0,216.65,0
2016,Rough-legged Hawk,Buteo lagopus,2,216.65,0.009231479344564966
2016,Ruby-crowned Kinglet,Regulus calendula,0,216.65,0
2016,Ruddy Duck,Oxyura jamaicensis,25,216.65,0.11539349180706208
2016,Ruddy Turnstone,Arenaria interpres,0,216.65,0
2016,Ruffed Grouse,Bonasa umbellus,0,216.65,0
2016,Rusty Blackbird,Euphagus carolinus,2,216.65,0.009231479344564966
2016,Sandhill Crane,Grus canadensis,0,216.65,0
2016,Savannah Sparrow,Passerculus sandwichensis,0,216.65,0
2016,Sharp-shinned Hawk,Accipiter striatus,3,216.65,0.01384721901684745
2016,Short-eared Owl,Asio flammeus,0,216.65,0
2016,Snow Bunting,Plectrophenax nivalis,290,216.65,1.3385645049619201
2016,Snow Goose,Chen caerulescens,0,216.65,0
