constructorStandingsId,raceId,constructorId,points,position,positionText,wins
25066,875,15,116,6,"6",0
25067,875,208,255,4,"4",0
25068,875,5,21,9,"9",0
25069,875,10,89,7,"7",0
25070,875,131,136,5,"5",1
25071,875,3,58,8,"8",1
25072,875,206,0,10,"10",0
25073,875,207,0,11,"11",0
25074,875,164,0,12,"12",0
25098,876,164,0,12,"12",0
25097,876,207,0,11,"11",0
25095,876,3,59,8,"8",1
25093,876,10,93,7,"7",0
25091,876,208,263,4,"4",0
25096,876,206,0,10,"10",0
25092,876,5,21,9,"9",0
25094,876,131,136,5,"5",1
25090,876,15,116,6,"6",0
25089,876,6,316,2,"2",3
25088,876,9,407,1,"1",7
25087,876,1,306,3,"3",5
25099,877,1,318,3,"3",5
25100,877,9,422,1,"1",7
25101,877,6,340,2,"2",3
25102,877,15,124,6,"6",0
25103,877,208,288,4,"4",1
25104,877,5,22,9,"9",0
25105,877,10,95,7,"7",0
25106,877,131,136,5,"5",1
25107,877,3,73,8,"8",1
25108,877,206,0,10,"10",0
25109,877,207,0,11,"11",0
25110,877,164,0,12,"12",0
25111,878,1,353,3,"3",6
25112,878,9,440,1,"1",7
25113,878,6,367,2,"2",3
25114,878,15,124,6,"6",0
25115,878,208,302,4,"4",1
25116,878,5,22,9,"9",0
25117,878,10,99,7,"7",0
25118,878,131,136,5,"5",1
25119,878,3,76,8,"8",1
25120,878,206,0,10,"10",0
25121,878,207,0,11,"11",0
25122,878,164,0,12,"12",0
25123,879,1,378,3,"3",7
25124,879,9,460,1,"1",7
25125,879,6,400,2,"2",3
25126,879,15,126,6,"6",0
25127,879,208,303,4,"4",1
25128,879,5,26,9,"9",0
25129,879,10,109,7,"7",0
25130,879,131,142,5,"5",1
25131,879,3,76,8,"8",1
25132,879,206,0,11,"11",0
25133,879,207,0,10,"10",0
25134,879,164,0,12,"12",0
25135,880,208,26,2,"2",1
25136,880,6,30,1,"1",0
25137,880,9,23,3,"3",0
25138,880,131,10,4,"4",0
25139,880,10,10,5,"5",0
25140,880,1,2,6,"6",0
25141,880,5,0,7,"7",0
25142,880,15,0,8,"8",0
25143,880,3,0,9,"9",0
25144,880,206,0,10,"10",0
25145,880,207,0,11,"11",0
25146,881,208,40,2,"2",1
25147,881,6,40,3,"3",0
25148,881,9,66,1,"1",1
25149,881,131,37,4,"4",0
25150,881,10,10,5,"5",0
25151,881,1,4,7,"7",0
25152,881,5,1,8,"8",0
25153,881,15,4,6,"6",0
25154,881,3,0,9,"9",0
25155,881,206,0,10,"10",0
25156,881,207,0,11,"11",0
25157,882,208,60,3,"3",1
25158,882,6,73,2,"2",1
25159,882,9,78,1,"1",1
25160,882,131,52,4,"4",0
25161,882,10,14,6,"6",0
25162,882,1,14,5,"5",0
25163,882,5,7,7,"7",0
25164,882,15,5,8,"8",0
25165,882,3,0,9,"9",0
25166,882,206,0,10,"10",0
25167,882,207,0,11,"11",0
25168,883,208,93,2,"2",1
25169,883,6,77,3,"3",1
25170,883,9,109,1,"1",2
25171,883,131,64,4,"4",0
25172,883,10,26,5,"5",0
25173,883,1,23,6,"6",0
25174,883,5,7,7,"7",0
25175,883,15,5,8,"8",0
25176,883,3,0,9,"9",0
25177,883,206,0,10,"10",0
25178,883,207,0,11,"11",0
25179,884,208,111,3,"3",1
25180,884,6,117,2,"2",2
25181,884,9,131,1,"1",2
25182,884,131,72,4,"4",0
25183,884,10,32,5,"5",0
25184,884,1,29,6,"6",0
25185,884,5,8,7,"7",0
25186,884,15,5,8,"8",0
25187,884,3,0,9,"9",0
25188,884,206,0,10,"10",0
25189,884,207,0,11,"11",0
25190,885,208,112,3,"3",1
25191,885,6,123,2,"2",2
25192,885,9,164,1,"1",2
25193,885,131,109,4,"4",1
25194,885,10,44,5,"5",0
25195,885,1,37,6,"6",0
25196,885,5,12,7,"7",0
25197,885,15,5,8,"8",0
25198,885,3,0,9,"9",0
25199,885,206,0,10,"10",0
25200,885,207,0,11,"11",0
25201,886,208,114,4,"4",1
25202,886,6,145,2,"2",2
25203,886,9,201,1,"1",3
25204,886,131,134,3,"3",1
25205,886,10,51,5,"5",0
25206,886,1,37,6,"6",0
25207,886,5,20,7,"7",0
25208,886,15,5,8,"8",0
25209,886,3,0,9,"9",0
25210,886,206,0,10,"10",0
25211,886,207,0,11,"11",0
25212,887,208,124,4,"4",1
25213,887,6,168,3,"3",2
25214,887,9,219,1,"1",3
25215,887,131,171,2,"2",2
25216,887,10,59,5,"5",0
25217,887,1,37,6,"6",0
25218,887,5,24,7,"7",0
25219,887,15,6,8,"8",0
25220,887,3,0,9,"9",0
25221,887,206,0,10,"10",0
25222,887,207,0,11,"11",0
25223,888,208,157,4,"4",1
25224,888,6,180,3,"3",2
25225,888,9,250,1,"1",4
25226,888,131,183,2,"2",2
25227,888,10,59,5,"5",0
25228,888,1,49,6,"6",0
25229,888,5,24,7,"7",0
25230,888,15,7,8,"8",0
25231,888,3,0,9,"9",0
25232,888,206,0,10,"10",0
25233,888,207,0,11,"11",0
25234,890,208,183,4,"4",1
25235,890,6,194,3,"3",2
25236,890,9,277,1,"1",4
25237,890,131,208,2,"2",3
25238,890,10,59,5,"5",0
25239,890,1,57,6,"6",0
25240,890,5,24,7,"7",0
25241,890,15,7,8,"8",0
25242,890,3,1,9,"9",0
25243,890,206,0,10,"10",0
25244,890,207,0,11,"11",0
25245,891,208,187,4,"4",1
25246,891,6,218,3,"3",2
25247,891,9,312,1,"1",5
25248,891,131,235,2,"2",3
25249,891,10,61,6,"6",0
25250,891,1,65,5,"5",0
25251,891,5,25,7,"7",0
25252,891,15,7,8,"8",0
25253,891,3,1,9,"9",0
25254,891,206,0,10,"10",0
25255,891,207,0,11,"11",0
25288,893,207,0,11,"11",0
25287,893,206,0,10,"10",0
25285,893,15,19,8,"8",0
25284,893,5,31,7,"7",0
25286,893,3,1,9,"9",0
25283,893,1,76,5,"5",0
25282,893,10,62,6,"6",0
25281,893,131,267,3,"3",3
25280,893,9,377,1,"1",7
25279,893,6,274,2,"2",2
25278,893,208,206,4,"4",1
25267,892,208,191,4,"4",1
25268,892,6,248,2,"2",2
25269,892,9,352,1,"1",6
25270,892,131,245,3,"3",3
25271,892,10,61,6,"6",0
25272,892,1,66,5,"5",0
25273,892,5,31,7,"7",0
25274,892,15,17,8,"8",0
25275,892,3,1,9,"9",0
25276,892,206,0,10,"10",0
25277,892,207,0,11,"11",0
25289,894,208,239,4,"4",1
25290,894,6,284,2,"2",2
25291,894,9,402,1,"1",8
25292,894,131,283,3,"3",3
25293,894,10,62,6,"6",0
25294,894,1,81,5,"5",0
25295,894,5,31,8,"8",0
25296,894,15,31,7,"7",0
25297,894,3,1,9,"9",0
25298,894,206,0,10,"10",0
25299,894,207,0,11,"11",0
25300,895,208,264,4,"4",1
25301,895,6,297,2,"2",2
25302,895,9,445,1,"1",9
25303,895,131,287,3,"3",3
25304,895,10,62,6,"6",0
25305,895,1,83,5,"5",0
25306,895,5,31,8,"8",0
25307,895,15,45,7,"7",0
25308,895,3,1,9,"9",0
25309,895,206,0,10,"10",0
25310,895,207,0,11,"11",0
25311,896,208,285,4,"4",1
25312,896,6,309,3,"3",2
25313,896,9,470,1,"1",10
25314,896,131,313,2,"2",3
25315,896,10,68,6,"6",0
25316,896,1,93,5,"5",0
25317,896,5,32,8,"8",0
25318,896,15,45,7,"7",0
25319,896,3,1,9,"9",0
25320,896,206,0,10,"10",0
25321,896,207,0,11,"11",0
25322,897,208,297,4,"4",1
25323,897,6,323,3,"3",2
25324,897,9,513,1,"1",11
25325,897,131,334,2,"2",3
25326,897,10,77,6,"6",0
25327,897,1,95,5,"5",0
25328,897,5,32,8,"8",0
25329,897,15,45,7,"7",0
25330,897,3,1,9,"9",0
25331,897,206,0,10,"10",0
25332,897,207,0,11,"11",0
25333,898,208,315,4,"4",1
25334,898,6,333,3,"3",2
25335,898,9,553,1,"1",12
25336,898,131,348,2,"2",3
25337,898,10,77,6,"6",0
25338,898,1,102,5,"5",0
25339,898,5,32,8,"8",0
25340,898,15,53,7,"7",0
25341,898,3,5,9,"9",0
25342,898,206,0,10,"10",0
25343,898,207,0,11,"11",0
25344,899,208,315,4,"4",1
25345,899,6,354,3,"3",2
25346,899,9,596,1,"1",13
25347,899,131,360,2,"2",3
25348,899,10,77,6,"6",0
25349,899,1,122,5,"5",0
25350,899,5,33,8,"8",0
25351,899,15,57,7,"7",0
25352,899,3,5,9,"9",0
25353,899,206,0,10,"10",0
25354,899,207,0,11,"11",0
25512,272,30,0,14,"14",0
25524,257,1,0,12,"12",0
25525,257,29,0,13,"13",0
25526,257,30,0,14,"14",0
25539,258,29,3,5,"5",0
25540,258,30,0,14,"14",0
25554,259,30,0,14,"14",0
25568,260,30,0,14,"14",0
25582,261,30,0,14,"14",0
25596,262,30,0,14,"14",0
25610,263,30,0,14,"14",0
25624,264,30,0,14,"14",0
25638,265,30,0,14,"14",0
25652,266,30,0,14,"14",0
25666,267,30,0,14,"14",0
25680,268,30,0,14,"14",0
25694,269,30,0,14,"14",0
25708,270,30,0,14,"14",0
25722,271,30,0,14,"14",0
25733,36,6,13,1,"1",1
25743,36,12,0,10,"10",0
25754,37,12,0,10,"10",0
25765,38,12,0,10,"10",0
25776,39,12,0,9,"9",0
25787,40,12,0,10,"10",0
25798,41,12,0,10,"10",0
25809,42,12,0,10,"10",0
25820,43,12,0,10,"10",0
25831,44,12,0,10,"10",0
25842,45,12,0,10,"10",0
25853,46,12,0,10,"10",0
25864,47,12,0,10,"10",0
25875,48,12,0,10,"10",0
25886,49,12,0,10,"10",0
25897,50,12,1,9,"9",0
25908,51,12,1,10,"10",0
25919,52,12,1,10,"10",0
25943,901,1,43,2,"2",0
25942,901,131,68,1,"1",2
25941,900,9,0,11,"11",0
25940,900,207,0,10,"10",0
25938,900,206,0,8,"8",0
25939,900,208,0,9,"9",0
25937,900,15,0,7,"7",0
25936,900,5,6,6,"6",0
25935,900,10,9,5,"5",0
25934,900,3,10,4,"4",0
25933,900,6,18,3,"3",0
25932,900,1,33,1,"1",0
25931,900,131,25,2,"2",1
25944,901,6,30,3,"3",0
25945,901,3,20,4,"4",0
25946,901,10,19,5,"5",0
25947,901,5,7,7,"7",0
25948,901,15,0,8,"8",0
25949,901,206,0,11,"11",0
25950,901,208,0,9,"9",0
25951,901,207,0,10,"10",0
25952,901,9,15,6,"6",0
25953,902,131,111,1,"1",3
25954,902,1,43,3,"3",0
25955,902,6,33,5,"5",0
25956,902,3,30,6,"6",0
25957,902,10,44,2,"2",0
25958,902,5,7,7,"7",0
25959,902,15,0,9,"9",0
25960,902,206,0,10,"10",0
25961,902,208,0,8,"8",0
25962,902,207,0,11,"11",0
25963,902,9,35,4,"4",0
25964,903,131,154,1,"1",4
25965,903,1,43,5,"5",0
25966,903,6,52,4,"4",0
25967,903,3,36,6,"6",0
25968,903,10,54,3,"3",0
25969,903,5,8,7,"7",0
25970,903,15,0,9,"9",0
25971,903,206,0,10,"10",0
25972,903,208,0,8,"8",0
25973,903,207,0,11,"11",0
25974,903,9,57,2,"2",0
25975,904,131,197,1,"1",5
25976,904,1,43,6,"6",0
25977,904,6,66,3,"3",0
25978,904,3,46,5,"5",0
25979,904,10,57,4,"4",0
25980,904,5,8,7,"7",0
25981,904,15,0,9,"9",0
25982,904,206,0,10,"10",0
25983,904,208,4,8,"8",0
25984,904,207,0,11,"11",0
25985,904,9,84,2,"2",0
25986,905,131,240,1,"1",6
25987,905,1,52,5,"5",0
25988,905,6,78,3,"3",0
25989,905,3,52,6,"6",0
25990,905,10,67,4,"4",0
25991,905,5,8,8,"8",0
25992,905,15,0,10,"10",0
25993,905,206,2,9,"9",0
25994,905,208,8,7,"7",0
25995,905,207,0,11,"11",0
25996,905,9,99,2,"2",0
25997,906,131,258,1,"1",6
25998,906,1,66,5,"5",0
25999,906,6,87,3,"3",0
26000,906,3,58,6,"6",0
26001,906,10,77,4,"4",0
26002,906,5,12,7,"7",0
26003,906,15,0,10,"10",0
26004,906,206,2,9,"9",0
26005,906,208,8,8,"8",0
26006,906,207,0,11,"11",0
26007,906,9,139,2,"2",1
26008,907,131,301,1,"1",7
26009,907,1,72,6,"6",0
26010,907,6,98,3,"3",0
26011,907,3,85,5,"5",0
26012,907,10,87,4,"4",0
26013,907,5,12,7,"7",0
26014,907,15,0,10,"10",0
26015,907,206,2,9,"9",0
26016,907,208,8,8,"8",0
26017,907,207,0,11,"11",0
26018,907,9,143,2,"2",1
26019,908,131,326,1,"1",8
26020,908,1,90,6,"6",0
26021,908,6,106,3,"3",0
26022,908,3,103,4,"4",0
26023,908,10,91,5,"5",0
26024,908,5,15,7,"7",0
26025,908,15,0,10,"10",0
26026,908,206,2,9,"9",0
26027,908,208,8,8,"8",0
26028,908,207,0,11,"11",0
26029,908,9,168,2,"2",1
26030,909,131,366,1,"1",9
26031,909,1,96,6,"6",0
26032,909,6,116,4,"4",0
26033,909,3,121,3,"3",0
26034,909,10,98,5,"5",0
26035,909,5,15,7,"7",0
26036,909,15,0,10,"10",0
26037,909,206,2,9,"9",0
26038,909,208,8,8,"8",0
26039,909,207,0,11,"11",0
26040,909,9,188,2,"2",1
26041,910,131,393,1,"1",9
26042,910,1,97,6,"6",0
26043,910,6,142,3,"3",0
26044,910,3,135,4,"4",0
26045,910,10,98,5,"5",0
26046,910,5,17,7,"7",0
26047,910,15,0,10,"10",0
26048,910,206,2,9,"9",0
26049,910,208,8,8,"8",0
26050,910,207,0,11,"11",0
26051,910,9,219,2,"2",2
26052,911,131,411,1,"1",9
26053,911,1,105,5,"5",0
26054,911,6,160,3,"3",0
26055,911,3,150,4,"4",0
26056,911,10,103,6,"6",0
26057,911,5,19,7,"7",0
26058,911,15,0,10,"10",0
26059,911,206,2,9,"9",0
26060,911,208,8,8,"8",0
26061,911,207,0,11,"11",0
26062,911,9,254,2,"2",3
26063,912,131,454,1,"1",10
26064,912,1,110,5,"5",0
26065,912,6,162,4,"4",0
26066,912,3,177,3,"3",0
26067,912,10,109,6,"6",0
26068,912,5,19,7,"7",0
26069,912,15,0,10,"10",0
26070,912,206,2,9,"9",0
26071,912,208,8,8,"8",0
26072,912,207,0,11,"11",0
26073,912,9,272,2,"2",3
26074,913,131,479,1,"1",11
26075,913,1,111,6,"6",0
26076,913,6,178,4,"4",0
26077,913,3,187,3,"3",0
26078,913,10,117,5,"5",0
26079,913,5,27,7,"7",0
26080,913,15,0,10,"10",0
26081,913,206,2,9,"9",0
26082,913,208,8,8,"8",0
26083,913,207,0,11,"11",0
26084,913,9,305,2,"2",3
26085,914,131,522,1,"1",12
26086,914,1,121,6,"6",0
26087,914,6,178,4,"4",0
26088,914,3,201,3,"3",0
26089,914,10,122,5,"5",0
26090,914,5,29,7,"7",0
26091,914,15,0,10,"10",0
26092,914,206,2,9,"9",0
26093,914,208,8,8,"8",0
26094,914,207,0,11,"11",0
26095,914,9,332,2,"2",3
26096,915,131,565,1,"1",13
26097,915,1,143,5,"5",0
26098,915,6,188,4,"4",0
26099,915,3,216,3,"3",0
26100,915,10,123,6,"6",0
26101,915,5,29,7,"7",0
26102,915,15,0,10,"10",0
26103,915,206,2,9,"9",0
26104,915,208,8,8,"8",0
26105,915,207,0,11,"11",0
26106,915,9,342,2,"2",3
26107,916,131,608,1,"1",14
26108,916,1,147,5,"5",0
26109,916,6,196,4,"4",0
26110,916,3,238,3,"3",0
26111,916,10,123,6,"6",0
26112,916,5,30,7,"7",0
26113,916,15,0,10,"10",0
26114,916,206,2,9,"9",0
26115,916,208,10,8,"8",0
26116,916,207,0,11,"11",0
26117,916,9,363,2,"2",3
26118,917,131,651,1,"1",15
26119,917,1,161,5,"5",0
26120,917,6,210,4,"4",0
26121,917,3,254,3,"3",0
26122,917,10,127,6,"6",0
26123,917,5,30,7,"7",0
26124,917,15,0,10,"10",0
26125,917,206,2,9,"9",0
26126,917,208,10,8,"8",0
26127,917,207,0,11,"11",0
26128,917,9,373,2,"2",3
26129,918,131,701,1,"1",16
26130,918,1,181,5,"5",0
26131,918,6,216,4,"4",0
26132,918,3,320,3,"3",0
26133,918,10,155,6,"6",0
26134,918,5,30,7,"7",0
26135,918,15,0,10,"10",0
26136,918,206,2,9,"9",0
26137,918,208,10,8,"8",0
26138,918,207,0,11,"11",0
26139,918,9,405,2,"2",3
26733,969,6,37,1,"1",1
26140,926,131,43,1,"1",1
26141,926,6,15,2,"2",0
26142,926,3,12,4,"4",0
26143,926,15,14,3,"3",0
26144,926,9,8,5,"5",0
26145,926,10,7,6,"6",0
26146,926,5,2,7,"7",0
26147,926,1,0,8,"8",0
26148,926,208,0,9,"9",0
26149,927,131,76,1,"1",1
26150,927,6,52,2,"2",1
26151,927,3,30,3,"3",0
26152,927,15,14,4,"4",0
26153,927,9,11,6,"6",0
26154,927,10,7,7,"7",0
26155,927,5,12,5,"5",0
26156,927,1,0,9,"9",0
26157,927,208,0,8,"8",0
26158,927,209,0,10,"10",0
26159,928,131,119,1,"1",2
26160,928,6,79,2,"2",1
26161,928,3,48,3,"3",0
26162,928,15,19,4,"4",0
26163,928,9,13,5,"5",0
26164,928,10,7,7,"7",0
26165,928,5,12,6,"6",0
26166,928,1,0,9,"9",0
26167,928,208,6,8,"8",0
26168,928,209,0,10,"10",0
26169,929,131,159,1,"1",3
26170,929,6,107,2,"2",1
26171,929,3,61,3,"3",0
26172,929,15,19,5,"5",0
26173,929,9,23,4,"4",0
26174,929,10,11,8,"8",0
26175,929,5,12,7,"7",0
26176,929,1,0,9,"9",0
26177,929,208,12,6,"6",0
26178,929,209,0,10,"10",0
26179,930,131,202,1,"1",4
26180,930,6,132,2,"2",1
26181,930,3,81,3,"3",0
26182,930,15,19,5,"5",0
26183,930,9,30,4,"4",0
26184,930,10,11,8,"8",0
26185,930,5,14,7,"7",0
26186,930,1,0,9,"9",0
26187,930,208,16,6,"6",0
26188,930,209,0,10,"10",0
26189,931,131,242,1,"1",5
26190,931,6,158,2,"2",1
26191,931,3,81,3,"3",0
26192,931,15,21,5,"5",0
26193,931,9,52,4,"4",0
26194,931,10,17,6,"6",0
26195,931,5,15,8,"8",0
26196,931,1,4,9,"9",0
26197,931,208,16,7,"7",0
26198,931,209,0,10,"10",0
26199,932,131,285,1,"1",6
26200,932,6,180,2,"2",1
26201,932,3,104,3,"3",0
26202,932,15,21,6,"6",0
26203,932,9,54,4,"4",0
26204,932,10,21,7,"7",0
26205,932,5,15,8,"8",0
26206,932,1,4,9,"9",0
26207,932,208,23,5,"5",0
26208,932,209,0,10,"10",0
26209,933,131,328,1,"1",7
26210,933,6,192,2,"2",1
26211,933,3,129,3,"3",0
26212,933,15,21,7,"7",0
26213,933,9,55,4,"4",0
26214,933,10,31,5,"5",0
26215,933,5,19,8,"8",0
26216,933,1,4,9,"9",0
26217,933,208,29,6,"6",0
26218,933,209,0,10,"10",0
26219,934,131,371,1,"1",8
26220,934,6,211,2,"2",1
26221,934,3,151,3,"3",0
26222,934,15,21,7,"7",0
26223,934,9,63,4,"4",0
26224,934,10,39,5,"5",0
26225,934,5,19,8,"8",0
26226,934,1,5,9,"9",0
26227,934,208,29,6,"6",0
26228,934,209,0,10,"10",0
26229,936,131,383,1,"1",8
26230,936,6,236,2,"2",2
26231,936,3,151,3,"3",0
26232,936,15,22,8,"8",0
26233,936,9,96,4,"4",0
26234,936,10,39,5,"5",0
26235,936,5,31,7,"7",0
26236,936,1,17,9,"9",0
26237,936,208,35,6,"6",0
26238,936,209,0,10,"10",0
26260,938,131,451,1,"1",10
26259,937,209,0,10,"10",0
26257,937,1,17,9,"9",0
26256,937,5,35,7,"7",0
26253,937,15,23,8,"8",0
26258,937,208,50,5,"5",0
26252,937,3,161,3,"3",0
26255,937,10,49,6,"6",0
26254,937,9,108,4,"4",0
26251,937,6,242,2,"2",2
26250,937,131,426,1,"1",9
26261,938,6,270,2,"2",2
26262,938,3,188,3,"3",0
26263,938,15,25,8,"8",0
26264,938,9,113,4,"4",0
26265,938,10,63,5,"5",0
26266,938,5,35,7,"7",0
26267,938,1,17,9,"9",0
26268,938,208,50,6,"6",0
26269,938,209,0,10,"10",0
26270,939,131,463,1,"1",10
26271,939,6,310,2,"2",3
26272,939,3,198,3,"3",0
26273,939,15,26,8,"8",0
26274,939,9,139,4,"4",0
26275,939,10,69,5,"5",0
26276,939,5,41,7,"7",0
26277,939,1,17,9,"9",0
26278,939,208,50,6,"6",0
26279,939,209,0,10,"10",0
26297,940,1,17,9,"9",0
26294,940,9,139,4,"4",0
26292,940,3,208,3,"3",0
26299,940,209,0,10,"10",0
26298,940,208,60,6,"6",0
26296,940,5,44,7,"7",0
26295,940,10,77,5,"5",0
26291,940,6,337,2,"2",3
26293,940,15,26,8,"8",0
26290,940,131,506,1,"1",11
26384,941,209,0,10,"10",0
26383,941,208,66,6,"6",0
26382,941,1,19,9,"9",0
26381,941,5,45,7,"7",0
26380,941,10,92,5,"5",0
26379,941,9,149,4,"4",0
26378,941,15,34,8,"8",0
26377,941,3,220,3,"3",0
26376,941,6,359,2,"2",3
26394,942,209,0,10,"10",0
26375,941,131,531,1,"1",12
26393,942,208,70,6,"6",0
26390,942,10,102,5,"5",0
26388,942,15,36,8,"8",0
26392,942,1,27,9,"9",0
26391,942,5,63,7,"7",0
26387,942,3,220,3,"3",0
26389,942,9,150,4,"4",0
26386,942,6,374,2,"2",3
26385,942,131,574,1,"1",13
26403,943,208,71,6,"6",0
26400,943,10,112,5,"5",0
26398,943,15,36,8,"8",0
26404,943,209,0,10,"10",0
26402,943,1,27,9,"9",0
26401,943,5,65,7,"7",0
26397,943,3,243,3,"3",0
26399,943,9,172,4,"4",0
26396,943,6,374,2,"2",3
26395,943,131,617,1,"1",14
26413,944,208,76,6,"6",0
26410,944,10,120,5,"5",0
26408,944,15,36,8,"8",0
26414,944,209,0,10,"10",0
26412,944,1,27,9,"9",0
26411,944,5,67,7,"7",0
26407,944,3,253,3,"3",0
26409,944,9,178,4,"4",0
26406,944,6,401,2,"2",3
26405,944,131,660,1,"1",15
26434,945,208,78,6,"6",0
26431,945,10,136,5,"5",0
26429,945,15,36,8,"8",0
26435,945,209,0,10,"10",0
26433,945,1,27,9,"9",0
26432,945,5,67,7,"7",0
26428,945,3,257,3,"3",0
26430,945,9,187,4,"4",0
26427,945,6,428,2,"2",3
26426,945,131,703,1,"1",16
26524,955,131,258,1,"1",7
26566,948,15,0,10,"10",0
26567,948,209,0,11,"11",0
26557,948,131,43,1,"1",1
26565,948,1,0,9,"9",0
26564,948,4,0,8,"8",0
26563,948,5,3,7,"7",0
26562,948,10,6,6,"6",0
26561,948,210,8,5,"5",0
26560,948,3,14,3,"3",0
26559,948,9,12,4,"4",0
26558,948,6,15,2,"2",0
26447,949,131,83,1,"1",2
26448,949,6,33,2,"2",0
26449,949,9,30,3,"3",0
26450,949,3,20,4,"4",0
26451,949,210,18,5,"5",0
26452,949,10,6,7,"7",0
26453,949,5,11,6,"6",0
26454,949,4,0,9,"9",0
26455,949,1,1,8,"8",0
26456,949,15,0,10,"10",0
26457,949,209,0,11,"11",0
26458,950,131,114,1,"1",3
26459,950,6,61,2,"2",0
26460,950,9,57,3,"3",0
26461,950,3,29,4,"4",0
26462,950,210,18,5,"5",0
26463,950,10,6,7,"7",0
26464,950,5,17,6,"6",0
26465,950,4,0,9,"9",0
26466,950,1,1,8,"8",0
26467,950,15,0,10,"10",0
26468,950,209,0,11,"11",0
26469,951,131,157,1,"1",4
26470,951,6,76,2,"2",0
26471,951,9,57,3,"3",0
26472,951,3,51,4,"4",0
26473,951,210,22,5,"5",0
26474,951,10,8,8,"8",0
26475,951,5,17,6,"6",0
26476,951,4,6,9,"9",0
26477,951,1,10,7,"7",0
26478,951,15,0,10,"10",0
26479,951,209,0,11,"11",0
26480,952,131,157,1,"1",4
26481,952,6,109,2,"2",0
26482,952,9,94,3,"3",1
26483,952,3,65,4,"4",0
26484,952,210,22,6,"6",0
26485,952,10,14,7,"7",0
26486,952,5,26,5,"5",0
26487,952,4,6,9,"9",0
26488,952,1,12,8,"8",0
26489,952,15,0,10,"10",0
26490,952,209,0,11,"11",0
26491,953,131,188,1,"1",5
26492,953,6,121,2,"2",0
26493,953,9,112,3,"3",1
26494,953,3,66,4,"4",0
26495,953,210,22,8,"8",0
26496,953,10,37,5,"5",0
26497,953,5,30,6,"6",0
26498,953,4,6,9,"9",0
26499,953,1,24,7,"7",0
26500,953,15,0,10,"10",0
26501,953,209,0,11,"11",0
26502,954,131,223,1,"1",6
26503,954,6,147,2,"2",0
26504,954,9,130,3,"3",1
26505,954,3,81,4,"4",0
26506,954,210,22,8,"8",0
26507,954,10,42,5,"5",0
26508,954,5,32,6,"6",0
26509,954,4,6,9,"9",0
26510,954,1,24,7,"7",0
26511,954,15,0,10,"10",0
26512,954,209,0,11,"11",0
26525,955,6,177,2,"2",0
26526,955,9,140,3,"3",1
26527,955,3,90,4,"4",0
26528,955,210,22,8,"8",0
26529,955,10,59,5,"5",0
26530,955,5,32,6,"6",0
26531,955,4,6,9,"9",0
26532,955,1,24,7,"7",0
26533,955,15,0,10,"10",0
26534,955,209,0,11,"11",0
26535,956,131,295,1,"1",8
26536,956,6,192,2,"2",0
26537,956,9,168,3,"3",1
26538,956,3,92,4,"4",0
26539,956,210,28,8,"8",0
26540,956,10,59,5,"5",0
26541,956,5,36,6,"6",0
26542,956,4,6,9,"9",0
26543,956,1,32,7,"7",0
26544,956,15,0,11,"11",0
26545,956,209,1,10,"10",0
26546,957,131,335,1,"1",9
26547,957,6,204,2,"2",0
26548,957,9,198,3,"3",1
26549,957,3,92,4,"4",0
26550,957,210,28,8,"8",0
26551,957,10,73,5,"5",0
26552,957,5,41,6,"6",0
26553,957,4,6,9,"9",0
26554,957,1,32,7,"7",0
26555,957,15,0,11,"11",0
26556,957,209,1,10,"10",0
26568,958,131,378,1,"1",10
26569,958,6,224,2,"2",0
26570,958,9,223,3,"3",1
26571,958,3,94,4,"4",0
26572,958,210,28,8,"8",0
26573,958,10,74,5,"5",0
26574,958,5,45,6,"6",0
26575,958,4,6,9,"9",0
26576,958,1,38,7,"7",0
26577,958,15,0,11,"11",0
26578,958,209,1,10,"10",0
26579,959,131,415,1,"1",11
26580,959,6,242,3,"3",0
26581,959,9,256,2,"2",1
26582,959,3,96,4,"4",0
26583,959,210,28,8,"8",0
26584,959,10,81,5,"5",0
26585,959,5,45,6,"6",0
26586,959,4,6,9,"9",0
26587,959,1,42,7,"7",0
26588,959,15,0,11,"11",0
26589,959,209,1,10,"10",0
26590,960,131,455,1,"1",12
26591,960,6,252,3,"3",0
26592,960,9,274,2,"2",1
26593,960,3,101,5,"5",0
26594,960,210,28,8,"8",0
26595,960,10,103,4,"4",0
26596,960,5,45,7,"7",0
26597,960,4,6,9,"9",0
26598,960,1,48,6,"6",0
26599,960,15,0,11,"11",0
26600,960,209,1,10,"10",0
26601,961,131,498,1,"1",13
26602,961,6,279,3,"3",0
26603,961,9,290,2,"2",1
26604,961,3,111,4,"4",0
26605,961,210,28,8,"8",0
26606,961,10,108,5,"5",0
26607,961,5,45,7,"7",0
26608,961,4,6,9,"9",0
26609,961,1,48,6,"6",0
26610,961,15,0,11,"11",0
26611,961,209,1,10,"10",0
26612,962,131,538,1,"1",14
26613,962,6,301,3,"3",0
26614,962,9,316,2,"2",1
26615,962,3,111,5,"5",0
26616,962,210,28,8,"8",0
26617,962,10,112,4,"4",0
26618,962,5,47,7,"7",0
26619,962,4,7,9,"9",0
26620,962,1,54,6,"6",0
26621,962,15,0,11,"11",0
26622,962,209,1,10,"10",0
26623,963,131,553,1,"1",14
26624,963,6,313,3,"3",0
26625,963,9,359,2,"2",2
26626,963,3,121,5,"5",0
26627,963,210,28,8,"8",0
26628,963,10,124,4,"4",0
