name,x,y,dist2HW,cc
Anna Vesely,12.222604941084823,-2.0989166360209515,4,97485
Enrico Toffalini,12.108444843001065,-2.2548751533051603,4,97485
Giulia Bertoldo,11.861309027657498,-2.5532191757568516,4,97485
Gianmarco Altoe,12.331783862432605,-1.9364242043452922,4,97485
Mijael Rodrigo Vargas Godoy,13.632275202030597,-4.628310228954365,6,134419
Raymond Hettinger,10.807351298505743,1.7855720785525016,2,73980
Jonathan Shewchuk,10.764295195276176,1.899695311787277,2,73980
Nathaniel Smith,10.720978431717148,2.00528854469409,2,73980
Xiaotong Jiang,11.779390788551094,-3.7870814472200824,5,107994
Biogen Ma Inc.,11.364218740887571,-4.093497501892934,5,107994
Stan Wijn,12.171493502740844,-3.4428674249504323,5,107994
Joana Caldas,12.006791510436827,-3.594823831361697,5,107994
Robin Blythe,9.2400825122996,-1.9064004968193697,3,75726
Tinula Kariyawasam,9.449745945794238,-1.8116318454190987,3,75726
Susanna Cramb,9.097770233326457,-1.9580831570569337,3,75726
Steven Mcphail,9.617022023804445,-1.7220724828663785,3,75726
Chris Brunsdon,6.058329595798966,1.0354854316595774,2,67329
Briana Cameron,14.517794821535833,-0.6381591953166096,5,116814.00000000001
David I. Hastie,6.112926590767931,-2.7774085854074584,4,87767
Lisa Spitzer,7.63653042965436,-1.0913205313008698,2,69185
Masataka Ogawa,7.916832080412618,-1.1300244632960201,2,69185
Olmo Den Akker,11.805529491143178,-1.0895975917954897,3,87909
Aleksandra Lazic,11.727237682011468,-1.228020485037318,3,87909
Thomas Gultzow,11.342208770508075,-1.7845113661359182,3,87909
Demian Zayat,11.78178118464546,-2.406298858863361,4,95890
H. Antonio Vazquez Brust,12.009841050748278,-2.1254528997702304,4,95890
Qi Liu,9.543733913812524,2.1366828183880906,2,67352
Armando Lenz,11.309268710740081,3.539701576131251,3,84564
Andreas Limacher,12.972989963300273,3.2376056838123866,4,99977
Odile Stalder,12.878218014987098,3.46131653981305,4,99977
Marie Roumet,13.048132824909159,3.035892691340253,4,99977
Pedro Oliveira,7.167950999138849,7.1436164916409055,5,106853.99999999999
Marijn Haverbeke,8.465427979560916,-1.8687589912862776,3,74258
George Leslie-Waksman,7.329187731160486,-1.7970198005542248,3,74393
Austin Cheney,7.814408157460289,-1.8968999319007107,3,74393
Jason Long,8.949336490349976,0.5234250982216474,1,59889
Renyuan Zou,8.955924032845639,0.5420985866148054,1,59889
Michael Rose,8.955950532232594,0.5887255716545259,1,59889
Emily Eisenberg,8.955315512539656,0.615624327188253,1,59889
Sophie Alpert,8.966812276445307,0.5666452922851608,1,59889
Paul Torgerson,3.627709623340455,6.084268018141501,5,113869
Johannes Charlier,4.059716096010949,6.436753021341574,5,113869
Bruno Levecke,3.3172031640781148,5.787966384943279,5,113869
Sophie Roelandt,3.465637165098566,5.934851695877182,5,113869
Suzanne Smit,3.182348882867555,5.646515826316369,5,113869
Pierre Dorny,4.2315578891026515,6.559401071497155,5,113869
Dirk Berkvens,3.800935152184981,6.233972822013937,5,113869
Wil Davis,8.662670961862776,1.0344394747998151,2,60798.00000000001
Hiram Foster,10.857940713229999,-0.2190057832440246,3,76214
Ted Dickinson,11.033296740699221,0.2472222075398549,3,76214
Emanuele Giorgi,7.953839315205981,-3.87182818012436,4,95177
Bruno Mioto,11.470909022037196,-0.5768645957784296,3,82226
Bryan Shalloway,9.525130408842273,-0.6735060509018005,2,68891
Ziwei Zhu,3.2313467488222067,4.960376789573302,5,107543.00000000001
Matt Cannon,8.98294208874513,-0.030213958969249572,2,64848
Claus Weihs,7.376012947208568,3.064196448355171,2,66288
Sarah Buschfeld,7.618468421054646,4.924727404350651,3,81704
Niklas Nitsch,7.750031060916523,4.934352143806814,3,81704
Erqiang Hu,6.844329892241362,-0.987983630028588,3,71389
Nina Morrell,8.015050360399284,-2.924236369525782,3,82944
Brandon P M Edwards,7.900789096120321,-2.924010047440686,3,82944
Matthew E Watts,7.662808146711089,-2.911774884642603,3,82944
Peter Arcese,7.540756083857662,-2.8968674471792917,3,82944
Joseph Bennett,8.09256094265135,-2.9225450435359392,3,82944
Hugh P Possingham,7.807044269285363,-2.920171113670061,3,82942
Simon Klau,4.6922970744242125,2.6685731463550155,3,82736
Alina Bauer,6.471088917281078,5.771012203484058,4,94437
Hart Edmund,6.909905204308185,-0.33034683068520093,2,65623
Kendon Bell,6.11274417865181,-2.134596382481488,3,80873
Alan Butler,9.166526765234805,-1.8016639429270032,3,75555
Chris Pritchard,10.690400110443694,-2.0361580127212626,3,84897
Brennan Chapman,10.852122684209855,-1.87361471622979,3,84897
Hossam Hammady,10.47383800503451,-2.2295520166814793,3,84897
Xavier Robin,6.095813079231815,3.5277358158405203,3,75910
Matthias Doering,5.9295962690305455,3.372396984523532,3,75910
Kostya Serebryany,7.659757698463313,-0.8568337018309128,2,68123
Sanjay Ghemawat,7.748975759239958,-0.882247581261044,2,68123
Craig Silverstein,7.817173963695656,-0.8945704443872654,2,68123
K Herve Dakpo,8.6887509172254,4.062855536287826,3,76281
Yann Desjeux,9.16155098421598,3.911282083084859,3,76282
Laure Latruffe,8.908542320159146,4.002515267164438,3,76282
Xiao Zhang,3.0098702879074937,2.8312861401140834,4,98720.00000000001
Ramiro Silveyra Gonzalez,3.968896483327852,3.537878329686584,4,92519
Christopher Reyer,2.4521567033029177,2.0724677422253976,5,103544.99999999999
Mahnken Mats,2.392893585282339,1.6623920779925327,5,103544.99999999999
Friedrich Bohn,2.5040027971732486,2.319040409462264,5,103544.99999999999
Riad Jarjour,10.937820767323782,1.6577826008075864,2,74043
Timothy Mastny,8.502695823903661,-0.14609079855559437,2,61838
Brinkmann Luca,8.921637086795691,4.485472071216484,3,79000
Kristian Nybo,9.06537078109055,4.439925966885657,3,79000
Jarkko Venna,8.232348326089708,4.6176945073653135,3,79000
Van Der Maaten Laurens,8.782036539471633,4.522344854375777,3,79000
Stephane Ghozzi,9.484881390883483,0.002314155314872351,2,67226
Aleksandar Blagotic,10.080554072906526,-0.28240889278505205,2,69530
Jeffrey Breen,10.05618454391668,-0.33563562218003073,2,69530
Joakim Lundborg,9.996946531379075,-0.4395055787060883,2,69530
Josh Bode,9.965809952541022,-0.4870776805605666,2,69530
Matteo Redaelli,10.11010670202716,-0.22506742244651226,2,69530
Noah Lorang,9.927483909038006,-0.5398261946721057,2,69530
Patrick Schalk,10.182913954411621,-0.033871433311698854,2,69530
Dominik Schneider,10.028996851672382,-0.38747191262601205,2,69530
Zunaira Jamile,10.159030507131689,-0.10329114781209467,2,69530
Markus Paasiniemi,9.565186949687396,1.389387461221302,2,67422
Alejandro Catalina,9.57710265705003,1.357556247312272,2,67422
Brian Sullivan,9.5882969547432,1.316398015396637,2,67422
The Lme4 Authors,9.602989461453628,1.2666997576735441,2,67422
Yann Mclatchie,9.551479792998093,1.421855552022513,2,67422
Maria Alvarez,7.272676639409412,5.859437894772662,4,91448
John Michael O Ranola,5.3150517167460665,1.5609450990170006,3,74067
Andrew Harrison,2.5921690437618947,3.3034181138801713,5,105555
Benjamin D. Schalet,12.329266931928542,-0.9558136290590494,3,92163
Aaron J. Kaat,11.84699460502231,-1.746072658798406,3,92163
David Cella,12.520859655114409,-0.49311264255368764,3,92163
Yi Zuo,11.788174126977331,-0.412140625539396,3,85168
Thomas Stewart,9.806011177038796,-0.18946717335661448,2,69753
Louis Kates,9.021067120646507,1.432596292675568,1,60742.99999999999
Giampaolo Rodola',9.484385570274252,1.3170190001842403,2,65685
James Helmreich,4.946492933046555,3.121925213984944,3,79913
Robert Pruzek,5.0324950717330355,3.2447694354702743,3,79913
Kuangnan Xiong,4.834548165335778,2.9471503781017536,3,79913
Matt Secrest,6.141109123678538,4.354164854895427,4,83908
Yichen Lu,5.781816394735788,4.136146204878998,4,83908
Aijing Lin,5.47302226000617,3.8941832300782484,4,83908
Paul T. Spellman,9.082431810564197,1.3948520679615994,2,63477.00000000001
Mette Gerster,10.946761232191768,-5.244473393579595,6,120241
Kevin Rodrigues,11.664768600517728,-4.853166208444633,6,120241
Christopher Belanger,6.342382085015079,0.12827265553810435,2,68830
Georg Zimmermann,8.94167040589337,-4.754665962894574,5,105413
Edgar Brunner,8.309982349828081,-3.529695427421776,4,90000
Gualberto Asencio-Cortes,8.523213288823989,-4.690461971898851,5,104051
Francisco Martinez-Alvarez,7.6928816152242305,-4.720253546454613,5,104051
Oleg Sysoev,11.264110715939987,5.370341300961792,4,100496
Katarina Ekholm Selling,11.536608375383464,5.145051031650258,4,100496
Lotta Ekstrom,12.425826833952865,4.128250113087065,4,100496
Roman Minguez,8.461102806494747,6.243326558132212,4,95731
Roberto Basile,8.660450736159724,6.206578222606415,4,95738
Maria Durban,7.7516253687455015,4.844809226119284,3,80330
Gonzalo Espana-Heredia,8.985604500412256,6.142817527617119,4,95738
Gerhard Wanner,8.919035742419139,1.6275564574421146,1,58305.00000000001
Luann C. Jung,3.8708294715500906,1.1881131364651782,4,85968
Diego Maldonado,3.8923458696192927,1.3012565602722324,4,85981
Sharad Silwal,3.901758785124621,1.4319232850327788,4,85981
Siti Tolos,3.9238454824917115,1.6217005460126814,4,85981
Alexis Gabadinho,7.404201812284725,4.5541462034181315,3,78028
Tianhui Zhou,13.528804162459922,0.5726627229803718,4,101405
Laine Thomas,13.450348139232238,-0.07217518621956387,4,101405
Jeffrey A. Dahlke,7.290607135748622,-1.12555855326371,2,70161
Wesley Gardiner,7.165572890862314,-1.0700326781276923,2,70161
Michael T. Brannick,7.247241265800787,-1.1073667777131357,2,70161
Jack Kostal,7.33933065391962,-1.1444677894093411,2,70161
Sean Potter,7.206759796362827,-1.0900418406945274,2,70161
John Sakaluk,6.526566802650677,-0.3825093827237643,2,69229
Yuejia Mandy Teng,7.396367808273202,-1.1658389020698143,2,70161
Hugo Najberg,7.9620468900819965,-1.9448735005836184,3,75330
Sasha Epskamp,8.206096241847346,-1.945699620972483,3,75330
Basil Komboz,6.988902272711044,2.8404252963174152,2,65775
Julia Kopf,7.066530546066079,2.8837922786169634,2,65775
David Dreifuss,7.0194404776432435,2.8612926521154627,2,65775
The Psychrolib Contributors,11.595442373303078,0.8025608342651684,3,79825
Jose M. Maisog,11.532426780816259,3.250133456408195,3,86039
Yuan Wang,11.731461352948045,2.876435673718993,3,86039
Jianfei Liu,11.135002573706567,3.795702499223982,3,86039
Jonas Hendler Carlos,9.870505453096076,4.604764886159924,3,82026
Cleiton Guollo Taufemback,9.761857302411018,4.664727290300609,3,82026
Jan Gerretzen,4.210652887095845,2.8398249280598553,3,87207
Hans Wouters,4.260679433377061,2.943821820316224,3,87207
Tom Bloemberg,4.161783727550774,2.7287266844809253,3,87207
Laurel Stell,5.90000971086422,4.747333921128718,4,85936
Josie Athens,7.929907171150059,3.171556698994526,2,67314
Frank Harell,8.017653479891015,3.1644158090141428,2,67314
Christian Torp-Pedersen,12.005170722892224,0.28108343148504517,3,83992
Klaus K Holst,12.04419051750598,0.5851728979582109,3,83992
Tong He,5.9150289212203315,0.4806316503141811,3,70847
Christian Muller,5.704905455103675,-0.04653219046965999,3,74304
Luis J. Villanueva-Rivera,9.015089197164322,3.3484359694003323,2,69159
Kristin Porter,6.0984564645283115,-4.698981559134967,5,108309
Kristen Hunter,5.594485785641734,-4.512692919320732,5,108309
Zarni Htet,5.019432597469831,-4.233794862014387,5,108309
Aki-Juhani Kyrolainen,12.427524773182087,0.7193055490787781,3,87927
Vincent Porretta,12.411241003636412,0.5046127744430796,3,87927
Juhani Jarvikivi,12.432227201200288,0.9095490614329264,3,87927
Olivier Barriere,11.8753055385231,0.7781065957842466,3,83272
Mario Gonzalez Sales,13.246160585025589,0.5729583586721314,4,98689
Khurram Nadeem,5.983358166966183,0.4619375654382561,2,70472
Xuezhou Mao,-0.5768595918593817,2.038403251385575,7,141174
Xun Chen,-0.5249296467214162,2.4342891882416238,7,141174
Zach Dingels,5.179627838813199,0.5246269615030857,3,75518
Rohan Aras,5.266725707272187,0.1440828883799,3,75518
Jon Hagg,5.217827071781796,0.3246387851437503,3,75518
Jimin Kim,5.244703844977747,0.22420884233657076,3,75518
Jeffrey Gill,8.378119109990173,3.3078400702936293,2,68202
Stephan Weibelzahl,8.541271912813661,3.239420984274733,2,68202
Aditya Anandkumar,8.257051333187484,3.3367119016229205,2,68202
Clay Ford,8.316368711707796,3.324030019522578,2,68202
Robert Volcic,8.202774372232057,3.3490698683652766,2,68202
Helios De Rosario,8.450350175274389,3.280016038125528,2,68202
Pengcheng Lu,1.1955455607699976,1.0399060050237336,6,116787
Junhao Liu,2.520423476774192,1.9611379476581219,5,101371
Devin Koestler,1.2242155057040716,1.7228778748995297,6,116787
Guan Yang,7.364298623023665,3.077480795020528,2,66243
Francisco J. Viciana,5.262224004084394,0.2914276757147238,3,74438
Emilio Torres Manzanera,5.24396425723924,0.37199939579259395,3,74438
Love Hansson,10.41153035744231,0.7063794229059277,2,72505
Eydun Nielsen,10.431312275062698,0.9048552933983094,2,72505
Thomas Runarsson,10.43135910299162,0.8595986048550843,2,72505
Torbjorn Lindquist,10.431040087698657,0.9485504659946534,2,72505
Palmar Thorsteinsson,10.427268379334205,0.8043638462246304,2,72505
Sebastian Ankargren,10.419900870813406,0.7559538207246271,2,72505
Jan Bruusgaard,8.761454639782396,-3.514592444534435,3,91399
Solveig Bjorkholt,7.932309144979968,-3.5689792033615593,3,91399
Tyler Burleigh,7.177643849453935,-1.3563456156792524,3,72621
Solomon Messing,7.270989467888378,-1.3900237750121218,3,72621
Sean Murphy,7.093419125657888,-1.3188572902452813,3,72621
Yue Jiang,7.93824504754085,-0.1345438645659633,2,60951.99999999999
Franz Rendl,5.31829712787878,3.003622462791374,3,77842
Tomasz Zadlo,3.9430257975505243,-2.121641186275243,4,98273
Ciprian Paduraru,10.693284212466708,-0.41901079783937384,3,75367
Vasil Dinkov,10.599307232356699,-0.5866290172584289,3,75367
Emmanuel Quentin,10.190182401287974,-1.1129590575094792,3,75367
Jimmy Breck-Mckye,10.341958584379272,-0.9404007164531215,3,75367
Reto Spoehel,4.6851844952411765,1.4197668103760548,3,80335
Muhammad Aslam,2.9462074913395377,1.4523820907560185,4,96765
Muhammad Azam,3.032585761974829,0.10058992701296894,4,96765
Chi-Hyuck Jun,2.9773890461458894,1.7427705397334283,4,96765
Muhammad Kashif,2.975278466926564,0.4511130150892819,4,96765
Bryan Goodrich,9.353824405385895,1.3592651488997507,2,64463.99999999999
Jason Gray,9.710526613988689,1.9743835847418625,2,67433
Sarah L. Lay-Flurrie,4.98757918631329,4.929752140646831,4,94220
Richard J. Stevens,4.863524883071191,4.832051741030222,4,94220
Trish Greenhalgh,4.61995861945926,4.6208730581682325,4,94220
Tim A. Holt,4.746944576752548,4.734113366808961,4,94220
Evangelos Kontopantelis,4.376887308967895,4.375243873721967,4,94220
Dianna M. Smith,4.488463248713388,4.493283425779904,4,94220
Bernard C. Gudgin,4.2059457703156244,4.18155848800687,4,94220
Oleg Melnikov,15.002682733509097,-1.3252681047897983,6,126874
Max Lee,14.820393259539768,-1.8162040341478405,6,126874
Robert Abramov,15.114743854282569,-0.9467609132620699,6,126874
Richard Huang,15.146939350186218,-0.8201332201289441,6,126874
Liu Tong,14.769788663448951,-1.9350828460553287,6,126874
Jake Kornblau,14.60822277963946,-2.280330010195028,6,126874
Xinnan Lu,14.869152699112057,-1.6955858022314605,6,126874
Kiryl Novikau,14.960420076606706,-1.4499493879285204,6,126874
Tongyue Luo,14.915874909768101,-1.5734438703866205,6,126874
Le You,15.042559387121214,-1.19962335420457,6,126874
Chengwei Ge,14.71753247445077,-2.0520206171582034,6,126874
Jiayao Huang,14.663701060250578,-2.167018530277637,6,126874
Kim Raath,15.079939621758623,-1.0733420441697346,6,126874
Margaux Zaffran,10.550412836134829,2.355310495483951,2,72756
Antony Barja,7.497917250329754,0.4701612915626625,2,59611
Adela Isvoranu,4.573216909801187,2.8305611686690195,4,81081
Angelique O. J. Cramer,4.760364354530402,3.162074588089896,4,81081
Lourens J. Waldorp,4.636220887790318,2.953258223398419,4,81081
Verena D. Schmittmann,4.671634045445352,3.0167305163280322,4,81081
Michael Kattan,-1.615343080695771,-4.814889984455717,10,179812
Changhong Yu,-1.9349396033126929,-4.264875263248455,10,179812
Zajichek Alex,-2.2010682590801065,-3.7350744569886216,10,179812
Zhichang Jiang,7.7899553198147276,-3.9417268846697078,4,93883
Peter Song,8.155534669647599,-3.9361701938466345,4,93883
Aiora Zabala,10.836249953437724,0.6273351897891742,2,73381
Frans Hermans,10.824955588243533,0.4957541081924904,2,73381
Dominic Szablewski,12.291113254528021,0.6560650462284051,3,86926
Jay Berkenbilt,6.465957434697593,0.34086350028504075,2,66296
Alexander Sherikov,9.051975993931759,5.510159551354766,4,89572
Alexandre Almeida,10.881394871798072,1.4808586234131051,2,74333
Victor Teh,9.732620363215734,-0.8202622796582942,2,70516
Kentaro Fukuchi,9.054994206179622,-1.1627966082591412,2,70127
Kyu Hyun Kim,12.492845567467773,2.083153581658717,4,90418
Scott Ulmann,10.054659314056577,1.4870605894497382,2,68380
Maria De Los Angeles Resa,13.940093014497915,-1.1986065876839218,5,112502.99999999999
Birol Emir,12.872651162070758,-0.5832204213333257,4,97090
Reichardt Tino,9.152629560291118,1.4493632559974972,2,63916
Skibinski Przemyslaw,9.140106715347434,1.4749513500454012,2,63916
Mori Yuta,9.16370154604045,1.4242744844049264,2,63916
Francesc Alted,9.125595233839265,1.505301876978271,2,63916
Matthias Geier,7.471554452544915,-1.835196615137116,3,74398
Robin Hankin,7.495594234258394,-1.8406894522253217,3,74398
Brian S Yandell,4.663332725826963,2.445995357984983,3,79614
Guilherme Da Silva Pereira,4.737351554159877,1.7989185026248338,3,79911
Gabriel De Siqueira Gesteira,4.715213679878869,1.6732345398045874,3,79911
Yu Zhou,1.3167895973539774,1.1290498162823683,6,117308.00000000001
Derek Friend,11.193899265710527,-0.7350882182995108,3,81732
Randolph Voorhies,10.076413866985876,0.28219593089521977,2,69376
Shane Grant,10.09498300981747,0.33389291257676945,2,69376
Juan Pedro Bolivar Puente,10.971002719287197,-1.105822132185305,3,81732
Jasper Ginn,10.56620825977292,1.2550811461632216,2,71728
Jackson Curtis,10.571227713200871,1.2279637208599052,2,71728
Shaun Jackson,10.554076785838134,1.3116771304966368,2,71728
Samuel Kaminsky,10.576290430196233,1.2013561560720611,2,71728
Eric Knudsen,10.56045887360628,1.2834066656335137,2,71728
Daniel Seneca,10.58292634521261,1.1428637163341053,2,71728
Phoebe Wong,10.580527536136598,1.1737964401317644,2,71728
Stefanie Rost,7.876804822233881,3.4559448706179525,2,69200
Dave Dotson,8.493806134568102,-1.5403444308290266,2,72028
Raymond Mctaggart,8.653927026707166,-1.5119538592934656,2,72028
Clement Leung,8.944889238721347,-1.4318021801475296,2,72028
Paul Nulty,5.548850499666049,0.2616715799503606,3,74424
Adam Obeng,5.692424118757457,1.1382663718238868,3,72899
Olivier Delmarcelle,7.696310717897708,-0.7819435856472292,2,67104
