response_id,main_branch,age,remote_work,ed_level,years_code,years_code_pro,dev_type,org_size,purchase_influence,buildvs_buy,country,currency,comp_total,so_visit_freq,so_account,so_part_freq,so_comm,ai_select,ai_sent,ai_acc,ai_complex,ai_threat,survey_length,survey_ease,converted_comp_yearly,r_used,r_want_to_use
57732,2,1,NA,6,5,NA,33,NA,NA,NA,Qatar,NA,NA,1,3,4,3,3,2,3,2,3,1,2,NA,0,0
57733,3,1,1,2,3,1,6,4,3,1,United States of America,USD	United States dollar,60000,5,3,4,2,3,5,3,1,1,2,3,NA,0,0
57734,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,5,2,NA,NA,NA,NA,0,0
57735,2,1,NA,7,3,NA,16,NA,NA,NA,Israel,NA,NA,1,1,NA,2,3,1,4,1,2,2,3,NA,0,NA
57736,1,2,3,2,9,5,18,1,3,3,Portugal,EUR European Euro,35000,NA,NA,NA,NA,3,1,5,2,2,NA,NA,NA,0,0
57737,1,1,1,2,6,3,12,7,2,1,India,INR	Indian rupee,NA,3,3,5,6,3,2,1,1,2,2,3,NA,0,0
57738,1,6,NA,7,15,8,2,NA,NA,NA,Antigua and Barbuda,NA,NA,NA,NA,NA,NA,2,2,NA,NA,3,2,2,NA,0,0
57739,1,1,3,2,7,3,16,4,2,1,United Kingdom of Great Britain and Northern Ireland,GBP	Pound sterling,97000,1,3,5,6,3,5,5,2,1,2,3,NA,0,0
57740,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,5,NA,NA,NA,NA,NA,NA,NA
57741,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57742,1,3,1,2,20,19,16,1,3,1,Brazil,BRL	Brazilian real,216000,2,3,4,3,1,NA,NA,NA,NA,1,3,NA,0,0
57743,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,2,2,1,NA,NA,3,NA,NA,NA,0,0
57744,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,5,3,1,NA,NA,NA,NA,NA
57745,3,5,1,2,40,28,28,6,1,1,Switzerland,CHF	Swiss franc,45000,2,1,NA,2,3,1,4,3,2,1,2,NA,0,0
57746,1,3,2,2,15,11,16,1,2,3,United States of America,USD	United States dollar,116000,2,3,5,3,1,NA,NA,NA,NA,1,2,NA,0,0
57747,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,4,1,NA,NA,NA,NA,NA,NA
57748,1,6,NA,3,49,45,26,NA,NA,NA,United Kingdom of Great Britain and Northern Ireland,NA,NA,5,3,1,6,1,NA,NA,NA,NA,1,3,NA,0,0
57749,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,1,2,NA,NA,NA,1,1
57750,1,3,3,3,25,10,3,4,2,2,Germany,EUR European Euro,130000,3,3,4,1,1,NA,NA,NA,NA,2,3,NA,0,0
57751,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57752,1,3,3,2,15,15,16,4,2,1,Canada,CAD	Canadian dollar,80000,1,1,NA,3,2,1,NA,NA,1,2,2,NA,0,0
57753,1,3,3,3,27,16,12,2,2,1,Germany,EUR European Euro,NA,3,3,5,3,1,NA,NA,NA,NA,2,3,NA,0,NA
57754,2,1,3,7,9,NA,33,NA,NA,NA,United Kingdom of Great Britain and Northern Ireland,NA,NA,4,3,5,2,3,1,5,4,2,1,2,NA,0,0
57755,1,1,NA,7,0,0,33,NA,NA,NA,United States of America,NA,NA,4,1,NA,3,3,1,5,2,2,1,2,NA,0,0
57756,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57757,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,3,NA,NA,NA,NA,NA,NA
57758,1,2,3,2,12,7,12,8,3,1,United States of America,USD	United States dollar,NA,2,3,4,2,1,NA,NA,NA,NA,1,2,NA,0,0
57759,1,2,1,2,12,8,14,3,2,1,Canada,CAD	Canadian dollar,230000,2,3,5,6,2,2,NA,NA,1,2,3,NA,0,0
57760,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,4,2,NA,NA,NA,NA,NA,NA
57761,1,8,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,2,5,3,NA,NA,NA,NA,NA
57762,1,2,3,2,7,3,13,1,2,3,India,INR	Indian rupee,NA,5,3,4,6,3,5,3,2,2,2,2,NA,0,0
57763,1,2,1,2,6,4,16,6,3,3,United States of America,USD	United States dollar,115000,1,3,4,1,3,1,4,1,2,1,2,NA,0,0
57764,1,4,2,3,35,25,14,3,2,1,Finland,EUR European Euro,85000,3,3,3,3,1,NA,NA,NA,NA,1,3,NA,0,0
57765,3,1,3,2,6,2,5,2,3,1,United States of America,USD	United States dollar,NA,1,3,5,3,3,5,3,1,2,1,2,NA,1,0
57766,1,6,3,7,49,49,32,5,3,2,United States of America,USD	United States dollar,NA,5,3,4,6,1,NA,NA,NA,NA,2,3,NA,0,0
57767,1,4,1,5,22,17,16,6,1,2,United Kingdom of Great Britain and Northern Ireland,GBP	Pound sterling,NA,5,3,1,6,3,5,5,3,2,2,3,NA,0,0
57768,1,1,3,2,3,1,16,10,2,1,Yemen,YER	Yemeni rial,NA,3,3,4,2,3,1,5,2,1,1,2,NA,0,0
57769,1,2,1,1,11,9,16,5,1,3,United States of America,USD	United States dollar,107000,3,3,5,6,2,1,NA,NA,2,1,2,NA,0,0
57770,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,NA,NA,NA,NA,NA,NA,NA
57771,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,5,3,NA,NA,NA,NA,NA,NA
57772,1,2,3,2,10,7,11,6,2,1,Netherlands,EUR European Euro,NA,1,3,5,2,3,5,5,2,2,1,2,NA,0,0
57773,2,1,NA,7,2,NA,18,NA,NA,NA,India,NA,NA,NA,NA,NA,NA,3,5,5,2,2,1,3,NA,0,0
57774,1,2,1,2,10,3,6,6,3,2,NA,NA,NA,NA,NA,NA,NA,3,5,4,3,2,NA,NA,NA,0,0
57775,1,3,3,2,10,6,4,4,3,1,United States of America,USD	United States dollar,NA,2,2,NA,3,3,5,5,2,2,1,2,NA,1,1
57776,3,2,1,8,8,NA,26,10,NA,1,Germany,EUR European Euro,NA,1,2,NA,1,3,5,3,3,2,1,3,NA,0,0
57777,1,2,2,2,10,7,16,6,1,2,United States of America,USD	United States dollar,93000,2,3,5,1,3,6,1,4,3,1,3,NA,0,0
57778,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
57779,1,3,3,2,34,22,16,6,2,2,Argentina,ARS	Argentine peso,NA,3,3,5,3,2,2,NA,NA,2,2,3,NA,0,0
57780,1,3,3,3,22,15,12,4,3,2,Austria,EUR European Euro,108000,2,3,5,3,3,3,4,1,2,2,2,NA,0,0
57781,1,2,1,2,12,8,3,3,3,1,United States of America,USD	United States dollar,NA,1,1,NA,2,3,1,4,1,2,2,2,NA,0,0
57782,1,3,1,3,22,16,16,1,3,1,India,INR	Indian rupee,NA,3,3,5,5,3,5,5,2,2,1,3,NA,0,0
57783,1,1,1,7,4,2,16,5,2,3,India,INR	Indian rupee,NA,3,3,5,1,3,2,3,2,1,1,3,NA,0,0
57784,1,3,3,3,33,14,4,3,3,2,United States of America,USD	United States dollar,NA,1,3,5,3,1,NA,NA,NA,NA,1,2,NA,1,1
57785,1,2,3,3,1,0,15,2,2,3,Ukraine,USD	United States dollar,6000,2,1,NA,2,3,5,5,1,2,1,2,NA,0,0
57786,5,6,NA,2,42,NA,26,NA,NA,NA,United States of America,NA,NA,4,3,5,6,1,NA,NA,NA,NA,1,3,NA,NA,NA
57787,1,2,2,2,9,5,12,1,2,2,Turkey,TRY	Turkish lira,2500000,3,3,5,6,3,1,5,2,1,1,1,NA,0,0
57788,1,4,1,2,29,26,5,10,1,3,Argentina,USD	United States dollar,NA,3,3,5,6,2,1,NA,NA,1,2,3,NA,0,0
57789,3,2,1,5,9,5,6,5,2,NA,Switzerland,CHF	Swiss franc,NA,2,3,2,3,1,NA,NA,NA,NA,2,3,NA,1,1
57790,1,2,3,2,10,4,27,10,1,1,India,INR	Indian rupee,NA,NA,NA,NA,NA,3,5,5,2,2,NA,NA,NA,0,0
57791,1,1,1,1,5,2,12,6,2,3,United Kingdom of Great Britain and Northern Ireland,GBP	Pound sterling,30000,3,1,NA,1,3,1,3,2,1,2,3,NA,0,0
57792,1,3,3,2,32,10,16,1,2,2,Brazil,BRL	Brazilian real,0,4,3,4,2,3,5,5,5,2,2,3,NA,0,0
57793,1,2,1,8,17,12,16,1,3,3,Canada,CAD	Canadian dollar,70000,3,3,4,6,3,1,5,3,2,1,2,NA,0,0
57794,1,2,1,2,7,3,13,3,2,NA,United States of America,USD	United States dollar,67000,2,3,5,2,3,5,2,2,2,2,2,NA,0,0
57795,1,2,1,2,10,7,14,3,2,NA,United States of America,USD	United States dollar,240000,2,3,5,6,3,2,4,1,3,1,2,NA,0,0
57796,1,2,3,2,5,4,16,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57797,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,1,NA,NA,NA,NA,NA
57798,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,4,2,NA,NA,NA,NA,NA
57799,1,2,1,6,13,7,12,3,2,1,United Kingdom of Great Britain and Northern Ireland,GBP	Pound sterling,75000,2,3,5,6,1,NA,NA,NA,NA,1,2,NA,0,0
57800,1,3,3,2,12,12,16,4,3,2,United States of America,USD	United States dollar,296000,3,3,5,6,1,NA,NA,NA,NA,1,3,NA,0,0
57801,1,1,NA,2,6,4,15,NA,NA,NA,Brazil,NA,NA,2,3,4,3,3,1,3,3,NA,NA,NA,NA,NA,NA
57802,1,1,1,7,3,0,12,6,2,1,Canada,CAD	Canadian dollar,44000,5,3,4,1,3,2,5,3,1,1,2,NA,0,0
57803,1,4,NA,7,40,35,32,NA,NA,NA,United States of America,NA,NA,1,3,4,1,3,1,5,2,2,1,2,NA,0,0
57804,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,5,1,3,6,5,2,1,NA,NA,NA,0,0
57805,3,3,1,2,15,15,26,4,2,2,United States of America,USD	United States dollar,75000,1,3,5,1,1,NA,NA,NA,NA,1,3,NA,0,0
57806,1,4,2,2,5,5,16,10,1,2,Canada,CAD	Canadian dollar,NA,2,3,2,5,3,5,2,5,2,1,3,NA,1,1
57807,1,4,3,7,40,26,12,6,2,3,New Zealand,NZD	New Zealand dollar,115000,3,3,2,6,3,5,3,3,2,1,3,NA,0,0
57808,4,1,NA,2,6,NA,33,NA,NA,NA,Finland,NA,NA,5,3,4,1,1,NA,NA,NA,NA,1,2,NA,0,0
57809,3,1,2,2,8,1,1,4,2,2,United States of America,USD	United States dollar,NA,1,3,5,3,1,NA,NA,NA,NA,2,3,NA,0,0
57810,3,2,NA,2,6,NA,1,NA,NA,NA,Bangladesh,NA,NA,NA,NA,NA,NA,3,5,3,NA,NA,NA,NA,NA,NA,NA
57811,1,4,3,3,34,26,15,10,1,1,Brazil,BRL	Brazilian real,NA,2,3,5,6,3,5,5,4,2,1,3,NA,0,0
57812,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,3,NA,NA,NA,NA,NA,NA
57813,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57814,1,4,1,3,36,25,16,10,1,2,Sweden,SEK	Swedish krona,850000,3,3,5,6,1,NA,NA,NA,NA,1,2,NA,0,0
57815,2,1,NA,6,0,NA,33,NA,NA,NA,Germany,NA,NA,4,1,NA,1,3,5,5,5,2,2,1,NA,0,0
57816,1,2,1,3,9,2,18,6,3,1,Croatia,EUR European Euro,NA,3,3,1,1,3,1,4,3,2,2,3,NA,0,0
57817,1,2,1,3,18,12,12,4,2,NA,"Iran, Islamic Republic of...",IRR	Iranian rial,10800000000,3,3,5,1,3,1,3,2,2,1,2,NA,0,0
57818,5,4,NA,3,15,NA,12,NA,NA,NA,Bulgaria,NA,NA,3,3,5,6,2,1,NA,NA,1,1,2,NA,0,0
57819,1,2,3,7,17,14,13,1,2,2,United States of America,USD	United States dollar,94000,5,3,4,2,3,5,3,1,2,1,2,NA,0,0
57820,1,3,3,2,19,15,12,6,3,2,United States of America,USD	United States dollar,180000,1,3,5,3,1,NA,NA,NA,NA,1,2,NA,0,0
57821,1,2,1,2,10,7,12,7,2,1,United States of America,USD	United States dollar,120000,5,3,1,3,3,3,1,4,2,1,2,NA,0,0
57822,1,1,2,7,3,1,12,2,3,1,NA,NA,NA,2,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57823,1,3,3,5,5,3,20,1,3,2,Italy,EUR European Euro,NA,3,3,4,6,3,5,1,4,2,1,3,NA,0,0
57824,1,3,3,3,9,8,16,4,2,1,United States of America,USD	United States dollar,92000,2,1,NA,3,1,NA,NA,NA,NA,1,2,NA,0,0
57825,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,5,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0
57826,1,6,1,2,27,25,12,8,2,1,United States of America,USD	United States dollar,NA,1,1,NA,3,3,1,5,2,1,2,3,NA,0,0
57827,1,1,2,2,4,3,16,7,2,1,Mexico,MXN	Mexican peso,298000,3,3,5,1,3,1,3,3,2,1,3,NA,0,0
57828,3,2,1,2,14,3,34,8,3,1,United States of America,USD	United States dollar,87500,3,2,NA,1,3,1,4,4,2,1,3,NA,0,0
57829,2,1,NA,6,10,NA,33,NA,NA,NA,United Kingdom of Great Britain and Northern Ireland,NA,NA,2,1,NA,3,3,1,4,1,2,3,2,NA,1,0
57830,1,3,1,2,24,20,16,6,3,1,Brazil,BRL	Brazilian real,260000,3,1,NA,2,2,1,NA,NA,3,1,2,NA,0,0
57831,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
57832,1,3,3,6,18,16,16,2,1,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,4,2,NA,NA,NA,0,0
57833,1,3,3,3,20,15,16,6,1,1,Colombia,COP	Colombian peso,264000000,2,3,1,6,3,4,3,1,1,1,2,NA,0,0
57834,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,1,NA,NA,NA,NA,NA
57835,1,1,1,1,3,1,12,4,2,1,"Iran, Islamic Republic of...",IRR	Iranian rial,5400000000,2,3,5,1,3,2,5,2,2,NA,NA,NA,0,0
57836,1,3,1,3,11,7,6,5,3,1,Germany,EUR European Euro,95000,1,3,5,5,3,5,5,2,2,1,3,NA,0,NA
57837,1,2,1,3,9,3,13,3,2,1,United States of America,USD	United States dollar,113300,1,2,NA,2,1,NA,NA,NA,NA,2,3,NA,0,0
57838,3,3,3,5,28,12,21,7,3,3,United States of America,USD	United States dollar,111000,2,3,1,6,2,2,NA,NA,2,1,3,NA,0,1
57839,1,1,3,2,6,2,16,8,2,NA,Netherlands,EUR European Euro,65000,4,3,5,2,3,1,3,1,1,2,1,NA,0,0
57840,1,1,2,2,5,2,15,8,2,1,New Zealand,NZD	New Zealand dollar,63344,2,1,NA,3,3,1,5,3,1,1,2,NA,0,NA
57841,2,8,NA,6,5,NA,16,NA,NA,NA,Tunisia,NA,NA,1,3,1,6,3,3,3,NA,3,1,2,NA,0,0
57842,1,3,3,2,14,14,17,2,1,1,United States of America,USD	United States dollar,260000,2,3,5,3,3,1,4,1,1,1,3,NA,0,0
57843,1,3,1,7,27,20,15,2,3,1,Cyprus,EUR European Euro,90000,2,3,5,3,3,6,1,1,2,2,2,NA,1,0
57844,1,1,2,2,7,1,12,1,2,1,United States of America,USD	United States dollar,200000,1,1,NA,3,3,3,1,1,2,1,2,NA,0,0
57845,1,2,3,2,15,11,12,6,3,3,United Arab Emirates,AED United Arab Emirates dirham,100000,2,3,5,1,2,1,NA,NA,2,2,3,NA,0,0
57846,1,2,1,2,11,8,15,1,2,1,United States of America,USD	United States dollar,NA,3,1,NA,2,1,NA,NA,NA,NA,2,3,NA,0,0
57847,3,5,3,2,35,31,26,3,1,2,United States of America,USD	United States dollar,250000,3,3,5,6,2,4,NA,NA,1,1,3,NA,0,0
57848,1,2,3,2,10,3,16,8,2,NA,United States of America,USD	United States dollar,122000,3,1,NA,2,3,5,4,1,2,2,2,NA,0,0
57849,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
57850,2,1,NA,2,2,NA,33,NA,NA,NA,Ghana,NA,NA,4,1,NA,3,3,5,5,2,2,1,3,NA,1,NA
57851,1,1,3,2,5,3,16,10,3,NA,Tunisia,TND	Tunisian dinar,NA,3,3,4,3,2,1,NA,NA,2,1,2,NA,0,0
57852,2,1,NA,7,5,NA,33,NA,NA,NA,Norway,NA,NA,4,2,NA,3,2,2,NA,NA,1,1,2,NA,0,0
57853,1,5,3,3,45,35,16,3,3,2,United States of America,USD	United States dollar,NA,1,3,1,6,2,3,NA,NA,2,2,3,NA,0,0
57854,3,2,2,2,15,5,34,6,1,1,United States of America,USD	United States dollar,70000,3,1,NA,1,1,NA,NA,NA,NA,1,2,NA,0,0
57855,1,4,3,3,34,28,13,2,2,3,Russian Federation,RUB	Russian ruble,NA,2,1,NA,2,1,NA,NA,NA,NA,1,3,NA,0,0
57856,1,4,NA,8,20,20,16,NA,NA,NA,United Kingdom of Great Britain and Northern Ireland,NA,NA,2,3,5,5,1,NA,NA,NA,NA,1,3,NA,0,0
57857,1,3,3,2,19,14,16,5,3,1,United States of America,USD	United States dollar,145000,1,3,1,6,1,NA,NA,NA,NA,2,3,NA,0,0
57858,1,2,1,3,12,8,17,4,3,2,United States of America,USD	United States dollar,150000,2,1,NA,1,3,1,5,3,NA,NA,NA,NA,0,0
57859,2,2,NA,2,2,NA,33,NA,NA,NA,Portugal,NA,NA,3,1,NA,3,3,3,3,3,1,2,3,NA,1,0
57860,1,2,1,2,8,6,16,3,2,NA,United States of America,USD	United States dollar,96900,3,3,5,3,2,4,NA,NA,2,1,3,NA,0,0
57861,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0
57862,1,3,2,3,15,12,20,6,1,1,Norway,NOK	Norwegian krone,1450000,5,3,1,3,2,2,NA,NA,2,2,3,NA,0,0
57863,5,5,NA,3,25,NA,33,NA,NA,NA,United States of America,NA,NA,5,3,5,3,2,1,NA,NA,2,1,2,NA,1,1
57864,1,3,3,5,19,10,18,4,2,3,Colombia,COP	Colombian peso,NA,1,3,5,6,3,1,3,2,2,2,1,NA,0,0
57865,4,1,NA,6,8,NA,33,NA,NA,NA,Israel,NA,NA,3,2,NA,2,1,NA,NA,NA,NA,1,2,NA,0,0
57866,1,1,3,7,2,1,1,3,2,3,Switzerland,EUR European Euro,NA,1,2,NA,1,1,NA,NA,NA,NA,3,2,NA,0,0
57867,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
57868,2,2,NA,2,5,NA,33,NA,NA,NA,Canada,NA,NA,1,3,5,3,3,1,4,4,3,1,2,NA,0,0
57869,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
57870,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
57871,1,4,3,7,15,13,16,4,3,2,United States of America,USD	United States dollar,170000,2,3,5,5,3,1,5,2,3,1,2,NA,0,0
57872,1,2,1,3,15,7,4,3,3,NA,United States of America,USD	United States dollar,112000,2,3,5,3,3,1,3,4,2,1,2,NA,1,1
57873,1,2,3,2,11,7,12,2,1,1,Chile,CLP	Chilean peso,NA,2,3,2,5,3,1,5,1,2,1,2,NA,0,0
57874,1,4,3,7,26,25,16,5,1,1,Canada,CAD	Canadian dollar,125000,1,3,5,3,3,5,5,5,2,1,3,NA,0,0
57875,1,2,3,2,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57876,1,2,3,2,15,10,16,9,2,NA,Republic of Korea,KRW	South Korean won,NA,2,3,5,3,3,1,4,1,2,1,2,NA,0,0
57877,1,2,1,2,5,3,12,4,2,1,Spain,EUR European Euro,29000,5,3,5,3,1,NA,NA,NA,NA,1,3,NA,0,0
57878,1,5,3,2,41,39,13,7,3,3,United States of America,USD	United States dollar,NA,1,3,5,6,3,1,4,1,2,NA,NA,NA,0,0
57879,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57880,1,1,3,2,8,4,12,1,2,1,Ukraine,USD	United States dollar,54000,2,1,NA,6,3,1,3,1,1,2,1,NA,0,0
57881,1,1,3,2,5,1,6,1,2,1,Turkey,TRY	Turkish lira,NA,3,3,5,6,3,5,3,2,3,1,2,NA,0,0
57882,2,8,NA,4,4,NA,33,NA,NA,NA,Germany,NA,NA,2,3,5,3,1,NA,NA,NA,NA,1,2,NA,0,0
57883,3,3,1,3,20,15,34,5,1,NA,New Zealand,XPF	CFP franc,NA,2,1,NA,2,1,NA,NA,NA,NA,1,3,NA,0,0
57884,3,7,1,5,4,2,21,4,3,1,United States of America,USD	United States dollar,75000,1,1,NA,6,2,1,NA,NA,2,1,2,NA,1,0
57885,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57886,1,3,3,2,12,5,13,1,2,1,United States of America,USD	United States dollar,120000,2,2,NA,2,3,2,1,1,1,1,3,NA,0,0
57887,1,3,1,3,13,11,16,7,2,3,Canada,CAD	Canadian dollar,115000,3,3,4,1,3,1,1,4,2,NA,NA,NA,1,0
57888,3,1,NA,6,6,0,33,NA,NA,NA,Czech Republic,NA,NA,1,1,NA,2,1,NA,NA,NA,NA,1,2,NA,0,0
57889,1,2,3,7,12,9,12,1,2,1,India,INR	Indian rupee,2200000,2,3,5,6,3,5,5,2,2,1,2,NA,0,0
57890,4,8,NA,4,5,NA,33,NA,NA,NA,Canada,NA,NA,2,3,5,3,3,5,3,3,3,1,2,NA,0,0
57891,1,1,2,2,7,6,12,2,3,3,Brazil,BRL	Brazilian real,80000,2,1,NA,3,2,2,NA,NA,2,2,2,NA,0,0
57892,2,1,1,7,10,NA,21,NA,NA,NA,Russian Federation,NA,NA,5,1,NA,3,2,3,NA,NA,2,1,2,NA,0,0
57893,1,3,3,3,24,22,12,10,1,1,Cyprus,EUR European Euro,120000,2,3,5,3,3,1,4,3,2,1,2,NA,0,0
57894,1,3,1,5,28,24,1,4,2,1,Czech Republic,CZK	Czech koruna,NA,3,1,NA,1,3,2,4,1,2,1,3,NA,0,0
57895,1,3,1,2,25,19,12,6,1,1,Russian Federation,RUB	Russian ruble,2000000,2,1,NA,1,1,NA,NA,NA,NA,1,3,NA,0,0
57896,4,8,NA,4,7,NA,16,NA,NA,NA,Poland,NA,NA,1,3,5,2,3,1,5,4,2,1,3,NA,0,0
57897,3,3,1,7,26,16,20,2,1,1,Poland,PLN	Polish zloty,500000,5,3,4,3,3,2,3,1,3,2,3,NA,0,0
57898,1,3,NA,1,25,10,12,NA,NA,NA,United States of America,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,3,NA,0,0
57899,1,3,3,2,24,15,32,2,1,NA,United States of America,USD	United States dollar,NA,1,3,5,1,3,5,3,4,2,2,3,NA,0,0
57900,1,5,3,1,37,31,16,1,3,1,United States of America,USD	United States dollar,170000,1,3,5,3,3,1,3,3,2,2,3,NA,0,0
57901,1,2,1,2,5,2,18,3,2,1,United States of America,USD	United States dollar,NA,1,3,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57902,4,2,2,7,4,NA,26,NA,NA,NA,Malawi,NA,NA,3,3,1,5,3,3,1,2,2,1,2,NA,0,0
57903,3,3,2,3,NA,NA,NA,3,2,NA,United States of America,USD	United States dollar,NA,1,1,NA,2,1,NA,NA,NA,NA,1,2,NA,0,0
57904,1,2,3,1,12,10,15,6,2,2,United States of America,USD	United States dollar,NA,1,3,4,3,3,1,4,1,2,1,3,NA,0,0
57905,1,2,NA,6,18,10,34,NA,NA,NA,Mexico,NA,NA,NA,NA,NA,NA,3,5,2,5,2,2,3,NA,1,0
57906,5,4,1,7,40,NA,18,NA,NA,NA,Brazil,NA,NA,1,3,4,6,3,2,5,2,1,1,2,NA,0,0
57907,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,1,NA,NA,NA,NA,NA,NA
57908,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57909,1,5,1,2,42,39,23,6,3,NA,United States of America,USD	United States dollar,220000,1,3,5,6,1,NA,NA,NA,NA,1,2,NA,0,0
57910,1,2,1,3,10,5,16,4,2,1,Italy,EUR European Euro,75000,2,3,4,3,2,1,NA,NA,1,1,2,NA,0,0
57911,3,7,NA,2,45,32,29,NA,NA,NA,United States of America,NA,NA,2,3,4,6,2,4,NA,NA,1,1,3,NA,0,0
57912,3,8,NA,7,2,1,33,NA,NA,NA,Taiwan,NA,NA,5,3,5,6,3,5,3,5,2,1,2,NA,0,0
57913,4,8,NA,8,3,NA,16,NA,NA,NA,Thailand,NA,NA,1,3,4,3,3,4,3,3,1,2,3,NA,0,0
57914,4,1,NA,6,4,NA,1,NA,NA,NA,Costa Rica,NA,NA,3,3,5,5,3,1,4,2,2,1,2,NA,0,0
57915,2,1,2,7,3,NA,16,NA,NA,NA,United States of America,NA,NA,3,1,NA,3,3,5,5,2,2,1,2,NA,0,0
57916,1,2,2,2,6,2,13,1,2,1,Mexico,MXN	Mexican peso,1000000,2,3,4,3,3,3,5,1,3,1,2,NA,0,0
57917,1,4,2,2,2,2,13,7,2,2,United States of America,USD	United States dollar,190000,3,3,4,2,3,1,1,1,2,1,2,NA,0,0
57918,1,2,NA,3,20,10,16,NA,NA,NA,United States of America,NA,NA,2,3,1,5,3,3,4,1,2,1,3,NA,0,0
57919,2,4,3,3,0,NA,2,NA,NA,NA,United States of America,NA,NA,1,2,NA,1,3,5,2,3,2,1,2,NA,0,0
57920,4,1,3,1,1,NA,8,NA,NA,NA,Italy,NA,NA,3,1,NA,3,3,1,3,2,1,1,2,NA,0,0
