repair_id,repair_date,repair_cafe_number,repair_cafe_name,country,kind_of_product,category,brand,estimated_year_of_production,repaired,repairability
0016_2019_0907_087,2019-09-07,16,Delft,NL,Shirt (dress shirt),Textile,Unknown/n.a.,NA,yes,NA
0016_2019_0907_091,2019-09-07,16,Delft,NL,Trousers / pants,Textile,Nomad,NA,yes,NA
0016_2019_0907_090,2019-09-07,16,Delft,NL,Robotic vacuum cleaner,Household appliances electric,Neato Robotics,2007,half,10
0011_2019_0914_017,2019-09-14,11,Houten,NL,Vacuum cleaner,Household appliances electric,Miele,2009,no,2
0016_2019_0907_088,2019-09-07,16,Delft,NL,Sander,Tools electric,Topcraft,NA,half,8
0011_2019_0914_012,2019-09-14,11,Houten,NL,Headphones,Display and sound equipment,Bose,NA,yes,9
0016_2019_0907_086,2019-09-07,16,Delft,NL,Fan,Household appliances electric,Artic Air,2019,yes,6
0016_2019_0907_085,2019-09-07,16,Delft,NL,Electric window wiper,Household appliances electric,Leifheit,2015,half,NA
0016_2019_0907_084,2019-09-07,16,Delft,NL,Microwave oven,Household appliances electric,Whirlpool,NA,yes,10
0011_2019_0914_010,2019-09-14,11,Houten,NL,Toy,Toys electric,Unknown/n.a.,NA,yes,9
0016_2019_0907_083,2019-09-07,16,Delft,NL,Other,Household appliances electric,BBWC,NA,yes,NA
0016_2019_0907_082,2019-09-07,16,Delft,NL,Iron,Household appliances electric,Tefal,NA,half,NA
0016_2019_0907_080,2019-09-07,16,Delft,NL,Laptop,Computer equipment / phones,Toshiba,NA,half,NA
0016_2019_0907_079,2019-09-07,16,Delft,NL,Laptop,Computer equipment / phones,Akoya,2016,yes,8
0016_2019_0907_078,2019-09-07,16,Delft,NL,Shoe,Other,Unknown/n.a.,NA,yes,NA
0016_2019_0907_076,2019-09-07,16,Delft,NL,Fan,Household appliances electric,Siemens,2007,half,7
0016_2019_0907_075,2019-09-07,16,Delft,NL,Radio / amplifier,Display and sound equipment,Luxman,NA,yes,10
0016_2019_0907_074,2019-09-07,16,Delft,NL,Steam cleaner,Household appliances electric,Shark,NA,yes,9
0016_2019_0907_073,2019-09-07,16,Delft,NL,Vacuum cleaner,Household appliances electric,Unknown/n.a.,NA,no,NA
0016_2019_0907_071,2019-09-07,16,Delft,NL,Sander,Tools electric,Gamma,2018,yes,NA
0016_2019_0907_070,2019-09-07,16,Delft,NL,Bicycle / Bike,Bicycles,Unknown/n.a.,NA,half,NA
0016_2019_0907_069,2019-09-07,16,Delft,NL,Sandwich maker,Household appliances electric,Tomado,2015,no,9
0016_2019_0907_068,2019-09-07,16,Delft,NL,Amplifier,Other,Fender,2014,half,NA
0016_2019_0907_067,2019-09-07,16,Delft,NL,Water pump,Household appliances electric,Unknown/n.a.,NA,half,NA
0016_2019_0907_066,2019-09-07,16,Delft,NL,Air conditioner,Household appliances electric,Holiday Carrier,NA,no,NA
0016_2019_0907_064,2019-09-07,16,Delft,NL,Suitcase gramophone,Display and sound equipment,Pirett,NA,yes,8
0031_2019_0831_035,2019-08-31,31,Oosterhout,NL,Video / DVD player / recorder,Display and sound equipment,Sony,2000,yes,8
0017_2019_0831_031,2019-08-31,17,Utrecht-Oost,NL,Chair,Textile,Unknown/n.a.,NA,yes,NA
0016_2019_0907_062,2019-09-07,16,Delft,NL,Bicycle / Bike,Bicycles,Batavus,1995,half,NA
0074_2019_0913_015,2019-09-13,74,Oss,NL,Vacuum cleaner,Household appliances electric,Unknown/n.a.,NA,yes,NA
0146_2019_0914_2000,2019-09-14,146,Weymouth,GB,Blanket,Textile,Unknown/n.a.,2010,yes,10
0129_2019_0921_060,2019-09-21,129,Maple Ridge,CA,Other,Other,Unknown/n.a.,NA,yes,7
0146_2019_0914_166,2019-09-14,146,Weymouth,GB,Trousers / pants,Textile,Unknown/n.a.,2000,yes,10
0043_2019_0906_012,2019-09-06,43,Amsterdam-Oud West Jeltje,NL,Vacuum cleaner,Household appliances electric,Unknown/n.a.,2010,yes,10
0091_2019_0803_016,2019-08-03,91,Susteren,NL,Navigation system,Display and sound equipment,Unknown/n.a.,NA,yes,NA
0091_2019_0803_006,2019-08-03,91,Susteren,NL,Lamp / Lighting,Household appliances electric,Unknown/n.a.,NA,yes,NA
0091_2019_0803_009,2019-08-03,91,Susteren,NL,Vacuum cleaner,Household appliances electric,Unknown/n.a.,NA,yes,NA
0043_2019_0906_016,2019-09-06,43,Amsterdam-Oud West Jeltje,NL,Cuddly toy / Stuffed toy / Plushie / Soft toy,Textile,Unknown/n.a.,2018,yes,8
0043_2019_0906_003,2019-09-06,43,Amsterdam-Oud West Jeltje,NL,Toy,Toys non-electric,Unknown/n.a.,2015,half,1
0078_2019_0914_025,2019-09-14,78,Zierikzee-Poortambacht,NL,Laptop,Computer equipment / phones,Unknown/n.a.,2016,no,NA
0043_2019_0906_011,2019-09-06,43,Amsterdam-Oud West Jeltje,NL,Speaker,Display and sound equipment,Unknown/n.a.,NA,yes,8
0043_2019_0906_008,2019-09-06,43,Amsterdam-Oud West Jeltje,NL,Sewing machine,Household appliances electric,Unknown/n.a.,1950,half,3
0091_2019_0803_003,2019-08-03,91,Susteren,NL,Hair dryer,Household appliances electric,Unknown/n.a.,NA,yes,NA
0074_2019_0924_021,2019-09-24,74,Oss,NL,Bicycle / Bike,Bicycles,Unknown/n.a.,NA,yes,NA
0043_2019_0906_018,2019-09-06,43,Amsterdam-Oud West Jeltje,NL,Trousers / pants,Textile,Unknown/n.a.,2014,yes,10
0036_2019_0920_028,2019-09-20,36,Zwolle-Aa-landen,NL,Bicycle / Bike,Bicycles,Unknown/n.a.,NA,yes,9
0091_2019_0803_005,2019-08-03,91,Susteren,NL,Steam cleaner,Household appliances electric,Unknown/n.a.,NA,no,NA
0043_2019_0906_015,2019-09-06,43,Amsterdam-Oud West Jeltje,NL,Flashlight / electric torch,Household appliances electric,Unknown/n.a.,NA,yes,9
0091_2019_0907_012,2019-09-07,91,Susteren,NL,Blender,Household appliances electric,Unknown/n.a.,NA,no,NA
0078_2019_0914_008,2019-09-14,78,Zierikzee-Poortambacht,NL,Dvd / video player,Display and sound equipment,Unknown/n.a.,2010,no,2
0043_2019_0906_017,2019-09-06,43,Amsterdam-Oud West Jeltje,NL,Sleeping bag,Other,Unknown/n.a.,2009,yes,9
0074_2019_0924_022,2019-09-24,74,Oss,NL,Lamp / Lighting,Household appliances electric,Unknown/n.a.,NA,yes,NA
0091_2019_0803_008,2019-08-03,91,Susteren,NL,Turntable / record player,Display and sound equipment,Unknown/n.a.,NA,yes,NA
0016_2019_0907_051,2019-09-07,16,Delft,NL,Lamp / Lighting,Other,Unknown/n.a.,NA,half,NA
0091_2019_0803_002,2019-08-03,91,Susteren,NL,Flashlight / electric torch,Household appliances non-electric,Unknown/n.a.,NA,yes,NA
0046_2019_0913_954,2019-09-13,46,Best,NL,Lamp / Lighting,Household appliances electric,Unknown/n.a.,NA,yes,NA
0036_2019_0920_037,2019-09-20,36,Zwolle-Aa-landen,NL,Scales,Household appliances non-electric,Unknown/n.a.,NA,yes,9
0036_2019_0920_024,2019-09-20,36,Zwolle-Aa-landen,NL,Pedicure appliance,Household appliances electric,Unknown/n.a.,NA,half,8
0078_2019_0914_009,2019-09-14,78,Zierikzee-Poortambacht,NL,Other,Household appliances electric,Unknown/n.a.,NA,yes,9
0091_2019_0803_010,2019-08-03,91,Susteren,NL,Coffee maker,Household appliances electric,Unknown/n.a.,NA,no,NA
0043_2019_0906_013,2019-09-06,43,Amsterdam-Oud West Jeltje,NL,Spectacles / Glasses,Other,Unknown/n.a.,NA,yes,8
0091_2019_0803_004,2019-08-03,91,Susteren,NL,Electric hedge trimmer,Tools electric,Unknown/n.a.,NA,no,NA
0091_2019_0803_014,2019-08-03,91,Susteren,NL,Electric drill / Power drill,Tools electric,Unknown/n.a.,NA,yes,NA
0043_2019_0906_007,2019-09-06,43,Amsterdam-Oud West Jeltje,NL,CD player / recorder,Display and sound equipment,Unknown/n.a.,2010,no,NA
0043_2019_0906_005,2019-09-06,43,Amsterdam-Oud West Jeltje,NL,Electric kettle / Electric jug,Household appliances electric,Unknown/n.a.,NA,half,NA
0091_2019_0803_011,2019-08-03,91,Susteren,NL,Lamp / Lighting,Household appliances electric,Unknown/n.a.,NA,yes,NA
0091_2019_0803_015,2019-08-03,91,Susteren,NL,Milk frother,Household appliances electric,Unknown/n.a.,NA,yes,NA
0043_2019_0906_020,2019-09-06,43,Amsterdam-Oud West Jeltje,NL,Toaster,Household appliances electric,Unknown/n.a.,2011,yes,8
0016_2019_0907_060,2019-09-07,16,Delft,NL,Citrus press,Household appliances electric,Unknown/n.a.,2005,yes,8
0040_2019_0928_019,2019-09-28,40,Zwolle-Stadshagen,NL,Trousers / pants,Textile,Unknown/n.a.,NA,yes,5
0078_2019_0810_006,2019-08-10,78,Zierikzee-Poortambacht,NL,Trousers / pants,Textile,Unknown/n.a.,NA,yes,3
0040_2019_0928_026,2019-09-28,40,Zwolle-Stadshagen,NL,Coat / Jacket,Textile,Unknown/n.a.,NA,yes,9
0040_2019_0928_010,2019-09-28,40,Zwolle-Stadshagen,NL,Trousers / pants,Textile,Unknown/n.a.,NA,yes,8
0078_2019_0914_011,2019-09-14,78,Zierikzee-Poortambacht,NL,Other,Textile,Unknown/n.a.,NA,yes,8
0046_2019_0925_991,2019-09-25,46,Best,NL,Skirt,Textile,Unknown/n.a.,NA,yes,8
0040_2019_0928_022,2019-09-28,40,Zwolle-Stadshagen,NL,Blouse,Textile,Unknown/n.a.,NA,yes,8
0040_2019_0928_018,2019-09-28,40,Zwolle-Stadshagen,NL,Trousers / pants,Textile,Unknown/n.a.,NA,yes,8
0078_2019_0914_003,2019-09-14,78,Zierikzee-Poortambacht,NL,Bicycle / Bike,Bicycles,Unknown/n.a.,NA,half,8
0040_2019_0928_013,2019-09-28,40,Zwolle-Stadshagen,NL,Lamp / Lighting,Household appliances electric,Unknown/n.a.,1980,yes,9
0040_2019_0928_030,2019-09-28,40,Zwolle-Stadshagen,NL,Apron,Textile,Unknown/n.a.,NA,yes,8
0091_2019_0907_014,2019-09-07,91,Susteren,NL,Toy,Toys non-electric,Unknown/n.a.,NA,yes,NA
0040_2019_0928_032,2019-09-28,40,Zwolle-Stadshagen,NL,Doll,Toys non-electric,Unknown/n.a.,NA,no,1
0040_2019_0928_023,2019-09-28,40,Zwolle-Stadshagen,NL,Blouse,Textile,Unknown/n.a.,NA,yes,8
0046_2019_0925_976,2019-09-25,46,Best,NL,Keyboard (musical instrument),Other,Unknown/n.a.,NA,no,2
0040_2019_0928_028,2019-09-28,40,Zwolle-Stadshagen,NL,Coat / Jacket,Textile,Unknown/n.a.,NA,yes,8
0078_2019_0810_007,2019-08-10,78,Zierikzee-Poortambacht,NL,Shirt (dress shirt),Textile,Unknown/n.a.,NA,yes,3
0040_2019_0928_002,2019-09-28,40,Zwolle-Stadshagen,NL,Trousers / pants,Textile,Unknown/n.a.,NA,yes,6
0040_2019_0928_029,2019-09-28,40,Zwolle-Stadshagen,NL,Dress,Textile,Unknown/n.a.,NA,no,2
0040_2019_0928_005,2019-09-28,40,Zwolle-Stadshagen,NL,Coat / Jacket,Textile,Unknown/n.a.,NA,yes,8
0146_2019_0914_177,2019-09-14,146,Weymouth,GB,Stove,Household appliances electric,Range Heater,2000,half,10
0146_2019_0914_201,2019-09-14,146,Weymouth,GB,Other,Household appliances electric,SLS,2000,half,5
0036_2019_0920_023,2019-09-20,36,Zwolle-Aa-landen,NL,Speaker,Display and sound equipment,Trust,NA,half,2
0016_2019_0907_058,2019-09-07,16,Delft,NL,Trousers / pants,Textile,Unknown/n.a.,NA,yes,NA
0016_2019_0907_057,2019-09-07,16,Delft,NL,Trousers / pants,Textile,Unknown/n.a.,NA,yes,NA
0016_2019_0907_055,2019-09-07,16,Delft,NL,Table grill,Household appliances electric,Hollandia,2018,yes,8
0016_2019_0907_054,2019-09-07,16,Delft,NL,Paper shredder,Household appliances electric,Unknown/n.a.,NA,yes,10
0016_2019_0907_053,2019-09-07,16,Delft,NL,Lamp / Lighting,Other,Ikea,2015,half,NA
0016_2019_0907_052,2019-09-07,16,Delft,NL,Sewing machine,Household appliances electric,Vendomatic,1985,yes,8
0016_2019_0907_050,2019-09-07,16,Delft,NL,Sandwich maker,Household appliances electric,Bestron,NA,yes,NA
0016_2019_0907_049,2019-09-07,16,Delft,NL,Trousers / pants,Textile,Unknown/n.a.,NA,yes,NA
0016_2019_0907_048,2019-09-07,16,Delft,NL,Trousers / pants,Textile,Unknown/n.a.,NA,yes,10
0016_2019_0907_047,2019-09-07,16,Delft,NL,Speaker,Display and sound equipment,Blaupunkt,NA,half,5
0016_2019_0907_046,2019-09-07,16,Delft,NL,Coffee maker,Household appliances electric,Krups,NA,half,8
0016_2019_0907_044,2019-09-07,16,Delft,NL,Lamp / Lighting,Household appliances electric,Unknown/n.a.,NA,yes,10
0016_2019_0907_043,2019-09-07,16,Delft,NL,Tablet,Computer equipment / phones,Asus,2013,half,NA
0016_2019_0907_040,2019-09-07,16,Delft,NL,Sheet,Textile,Unknown/n.a.,NA,yes,8
0016_2019_0907_039,2019-09-07,16,Delft,NL,Cd / dvd player,Display and sound equipment,Unknown/n.a.,NA,half,NA
0016_2019_0907_038,2019-09-07,16,Delft,NL,Other,Other,Abus,2015,yes,8
0016_2019_0907_037,2019-09-07,16,Delft,NL,Navigation system,Computer equipment / phones,TomTom,2013,half,7
0016_2019_0907_036,2019-09-07,16,Delft,NL,Radio / CD player,Display and sound equipment,Proline,2010,no,NA
0016_2019_0907_034,2019-09-07,16,Delft,NL,Sewing machine,Household appliances electric,Janome,2005,yes,8
0016_2019_0907_033,2019-09-07,16,Delft,NL,Milk frother,Household appliances electric,Inventum,2019,yes,8
0153_2019_0929_046,2019-09-29,153,Vancouver,CA,Blender,Household appliances electric,Vitamix,1990,yes,7
0114_2019_1001_008,2019-10-01,114,Nieuwerkerk aan den IJssel,NL,Table,Furniture,Unknown/n.a.,NA,yes,10
0114_2019_1001_007,2019-10-01,114,Nieuwerkerk aan den IJssel,NL,Mobile phone / cell phone (not smartphone),Computer equipment / phones,Nokia,1993,yes,9
0114_2019_1001_006,2019-10-01,114,Nieuwerkerk aan den IJssel,NL,Painting,Furniture,Unknown/n.a.,1999,no,10
0114_2019_1001_005,2019-10-01,114,Nieuwerkerk aan den IJssel,NL,Label printer,Tools electric,Dymo,NA,yes,10
0114_2019_1001_004,2019-10-01,114,Nieuwerkerk aan den IJssel,NL,DVD Cinema System,Display and sound equipment,Sony,NA,no,1
0114_2019_1001_003,2019-10-01,114,Nieuwerkerk aan den IJssel,NL,CD player / recorder,Display and sound equipment,Denon,NA,no,1
0114_2019_1001_001,2019-10-01,114,Nieuwerkerk aan den IJssel,NL,Suitcase,Other,Unknown/n.a.,NA,yes,7
0036_2019_0920_034,2019-09-20,36,Zwolle-Aa-landen,NL,Coffee maker,Household appliances electric,Siemens,NA,no,1
0036_2019_0920_033,2019-09-20,36,Zwolle-Aa-landen,NL,Skirt,Textile,Unknown/n.a.,NA,yes,9
0036_2019_0920_032,2019-09-20,36,Zwolle-Aa-landen,NL,Pressure washer / High-pressure cleaner / Jet washer,Tools electric,Bosch,2005,half,10
0036_2019_0920_031,2019-09-20,36,Zwolle-Aa-landen,NL,Lamp / Lighting,Household appliances electric,Daylight,NA,yes,5
0036_2019_0920_026,2019-09-20,36,Zwolle-Aa-landen,NL,Electric kettle / Electric jug,Household appliances electric,Kenwood,NA,yes,7
0036_2019_0920_025,2019-09-20,36,Zwolle-Aa-landen,NL,Bag,Other,Unknown/n.a.,NA,yes,8
0036_2019_0920_022,2019-09-20,36,Zwolle-Aa-landen,NL,Radio / amplifier,Display and sound equipment,Sony,1995,yes,7
0036_2019_0920_021,2019-09-20,36,Zwolle-Aa-landen,NL,Rollator / Mobility walker,Other,Travixx,NA,yes,7
0036_2019_0920_019,2019-09-20,36,Zwolle-Aa-landen,NL,Blouse,Textile,Unknown/n.a.,NA,yes,9
0036_2019_0920_018,2019-09-20,36,Zwolle-Aa-landen,NL,Grass trimmer,Tools electric,Bosch,2009,yes,7
0036_2019_0920_016,2019-09-20,36,Zwolle-Aa-landen,NL,Lamp / Lighting,Furniture,Unknown/n.a.,NA,half,7
0036_2019_0920_015,2019-09-20,36,Zwolle-Aa-landen,NL,Radio / CD player,Display and sound equipment,Marquant,NA,no,1
0036_2019_0920_012,2019-09-20,36,Zwolle-Aa-landen,NL,Paper shredder,Household appliances electric,UAV,NA,no,1
0036_2019_0920_010,2019-09-20,36,Zwolle-Aa-landen,NL,Vacuum cleaner,Household appliances electric,Princess,NA,yes,2
0036_2019_0920_009,2019-09-20,36,Zwolle-Aa-landen,NL,Vacuum cleaner,Household appliances electric,Siemens,NA,no,1
0036_2019_0920_007,2019-09-20,36,Zwolle-Aa-landen,NL,Curtain,Textile,Unknown/n.a.,NA,yes,8
0036_2019_0920_005,2019-09-20,36,Zwolle-Aa-landen,NL,Electric blanket / Electric throw,Household appliances electric,Inventum,1994,no,1
0036_2019_0920_004,2019-09-20,36,Zwolle-Aa-landen,NL,Milk frother,Household appliances electric,Inventum,2005,yes,8
0036_2019_0920_003,2019-09-20,36,Zwolle-Aa-landen,NL,Sewing machine,Household appliances electric,Pfaff,NA,yes,9
0036_2019_0920_002,2019-09-20,36,Zwolle-Aa-landen,NL,Toaster,Household appliances electric,Toastmaster,2000,no,1
0043_2019_0906_022,2019-09-06,43,Amsterdam-Oud West Jeltje,NL,Sewing machine,Household appliances electric,Pfaff,1950,yes,8
0043_2019_0906_019,2019-09-06,43,Amsterdam-Oud West Jeltje,NL,Garden sprinkler,Other,Gardena,2016,yes,8
0043_2019_0906_014,2019-09-06,43,Amsterdam-Oud West Jeltje,NL,Lamp / Lighting,Household appliances electric,Ikea,2014,yes,10
0043_2019_0906_010,2019-09-06,43,Amsterdam-Oud West Jeltje,NL,Sewing machine,Household appliances electric,Vendomatic,1970,yes,10
0043_2019_0906_001,2019-09-06,43,Amsterdam-Oud West Jeltje,NL,Vacuum cleaner,Household appliances electric,AEG,2008,half,5
0153_2019_0929_044,2019-09-29,153,Vancouver,CA,Fan,Household appliances electric,Sunpentown,NA,yes,10
0153_2019_0929_043,2019-09-29,153,Vancouver,CA,Laptop,Computer equipment / phones,Apple,NA,no,1
0153_2019_0929_042,2019-09-29,153,Vancouver,CA,Laptop,Computer equipment / phones,Apple,NA,no,1
0153_2019_0929_041,2019-09-29,153,Vancouver,CA,Electric hairbrush,Household appliances electric,CHI,2009,no,NA
0153_2019_0929_039,2019-09-29,153,Vancouver,CA,Duvet cover,Textile,Unknown/n.a.,NA,half,10
0153_2019_0929_038,2019-09-29,153,Vancouver,CA,Apron,Textile,Unknown/n.a.,1970,yes,7
0153_2019_0929_037,2019-09-29,153,Vancouver,CA,Grill oven,Household appliances electric,BDD,2011,half,8
0153_2019_0929_036,2019-09-29,153,Vancouver,CA,Lamp / Lighting,Household appliances electric,Unknown/n.a.,2005,yes,4
0153_2019_0929_035,2019-09-29,153,Vancouver,CA,Jacket / Blazer,Textile,Unknown/n.a.,NA,yes,2
0153_2019_0929_034,2019-09-29,153,Vancouver,CA,Handbag / purse / clutch bag,Textile,Unknown/n.a.,NA,yes,8
0153_2019_0929_033,2019-09-29,153,Vancouver,CA,Water vacuum cleaner,Household appliances electric,Swiffer,2017,yes,10
0153_2019_0929_032,2019-09-29,153,Vancouver,CA,Lamp / Lighting,Household appliances electric,Unknown/n.a.,NA,yes,9
0153_2019_0929_031,2019-09-29,153,Vancouver,CA,Cd / dvd player,Display and sound equipment,Sony,2016,no,7
0153_2019_0929_030,2019-09-29,153,Vancouver,CA,Rice cooker,Household appliances electric,Cookpot,NA,yes,8
0153_2019_0929_029,2019-09-29,153,Vancouver,CA,Microwave oven,Household appliances electric,Apollo,2007,yes,NA
0153_2019_0929_028,2019-09-29,153,Vancouver,CA,Electric kettle / Electric jug,Household appliances electric,Danro,NA,yes,3
0153_2019_0929_027,2019-09-29,153,Vancouver,CA,Sweater / Pullover / Jumper,Textile,Unknown/n.a.,NA,yes,5
0153_2019_0929_026,2019-09-29,153,Vancouver,CA,Backpack / Rucksack,Textile,Serrates,2001,yes,10
0153_2019_0929_025,2019-09-29,153,Vancouver,CA,Jacket / Blazer,Textile,Unknown/n.a.,NA,yes,8
0153_2019_0929_024,2019-09-29,153,Vancouver,CA,Laptop,Computer equipment / phones,Dell,2011,no,NA
0153_2019_0929_023,2019-09-29,153,Vancouver,CA,Brush robot,Household appliances electric,Unknown/n.a.,NA,half,4
0153_2019_0929_022,2019-09-29,153,Vancouver,CA,Fan,Household appliances electric,KDK,1970,yes,NA
0153_2019_0929_021,2019-09-29,153,Vancouver,CA,Toaster,Household appliances electric,Oster,2012,yes,NA
0153_2019_0929_020,2019-09-29,153,Vancouver,CA,Coffee grinder,Household appliances electric,Braun,2000,yes,9
0153_2019_0929_019,2019-09-29,153,Vancouver,CA,Bicycle / Bike,Bicycles,Horo,1992,yes,4
0153_2019_0929_017,2019-09-29,153,Vancouver,CA,Amplifier,Display and sound equipment,Bogen,NA,half,8
0153_2019_0929_015,2019-09-29,153,Vancouver,CA,Coat / Jacket,Textile,Logg,2013,yes,8
0153_2019_0929_014,2019-09-29,153,Vancouver,CA,Jacket / Blazer,Textile,Unknown/n.a.,NA,no,8
0153_2019_0929_013,2019-09-29,153,Vancouver,CA,Electric saw,Tools electric,Malitra,2017,yes,10
0153_2019_0929_009,2019-09-29,153,Vancouver,CA,Fan,Household appliances electric,Unknown/n.a.,NA,no,2
0153_2019_0929_008,2019-09-29,153,Vancouver,CA,Rice cooker,Household appliances electric,National,NA,yes,7
0153_2019_0929_006,2019-09-29,153,Vancouver,CA,Jacket / Blazer,Textile,Unknown/n.a.,NA,yes,NA
0153_2019_0929_005,2019-09-29,153,Vancouver,CA,CD player / recorder,Display and sound equipment,Sony,1999,half,NA
0153_2019_0929_004,2019-09-29,153,Vancouver,CA,MP3 player,Household appliances electric,Apple,NA,no,1
0153_2019_0929_003,2019-09-29,153,Vancouver,CA,Mixer / Blender,Household appliances electric,Sunbeam,1980,no,NA
0153_2019_0929_002,2019-09-29,153,Vancouver,CA,Coffee maker,Household appliances electric,Keurig,NA,no,2
0153_2019_0929_001,2019-09-29,153,Vancouver,CA,Blender,Household appliances electric,Oster,1980,no,6
0017_2019_0928_010,2019-09-28,17,Utrecht-Oost,NL,Speaker,Display and sound equipment,Mykoloda,2009,yes,10
0017_2019_0928_061,2019-09-28,17,Utrecht-Oost,NL,Blouse,Textile,Unknown/n.a.,NA,yes,8
0040_2019_0928_035,2019-09-28,40,Zwolle-Stadshagen,NL,Bread maker,Household appliances electric,Mini-wasching,NA,no,8
0040_2019_0928_034,2019-09-28,40,Zwolle-Stadshagen,NL,Milk frother,Household appliances electric,Lattemento,NA,no,2
0017_2019_0928_060,2019-09-28,17,Utrecht-Oost,NL,Blouse,Textile,Unknown/n.a.,NA,yes,7
0040_2019_0928_033,2019-09-28,40,Zwolle-Stadshagen,NL,Toy,Toys electric,Vtech,NA,no,2
0017_2019_0928_003,2019-09-28,17,Utrecht-Oost,NL,Coat / Jacket,Textile,Unknown/n.a.,NA,yes,7
0017_2019_0928_016,2019-09-28,17,Utrecht-Oost,NL,Cassette player / recorder,Display and sound equipment,Akai,2009,yes,3
0040_2019_0928_031,2019-09-28,40,Zwolle-Stadshagen,NL,Jigsaw tool,Tools electric,AEG,NA,no,6
0017_2019_0928_038,2019-09-28,17,Utrecht-Oost,NL,Answering machine,Computer equipment / phones,Sanyo,1975,no,NA
0017_2019_0928_059,2019-09-28,17,Utrecht-Oost,NL,Towel,Textile,Unknown/n.a.,NA,yes,10
0040_2019_0928_027,2019-09-28,40,Zwolle-Stadshagen,NL,Television,Display and sound equipment,LG,NA,yes,6
0017_2019_0928_058,2019-09-28,17,Utrecht-Oost,NL,Trousers / pants,Textile,Unknown/n.a.,NA,yes,9
0017_2019_0928_057,2019-09-28,17,Utrecht-Oost,NL,Trousers / pants,Textile,Unknown/n.a.,NA,yes,9
0040_2019_0928_024,2019-09-28,40,Zwolle-Stadshagen,NL,Television,Household appliances electric,Hansfree,2010,no,2
0017_2019_0928_015,2019-09-28,17,Utrecht-Oost,NL,Trousers / pants,Textile,Unknown/n.a.,NA,yes,9
0017_2019_0928_032,2019-09-28,17,Utrecht-Oost,NL,Fan,Household appliances electric,SGP,2009,no,3
0017_2019_0928_041,2019-09-28,17,Utrecht-Oost,NL,Lamp / Lighting,Household appliances electric,Unknown/n.a.,1994,half,8
0017_2019_0928_025,2019-09-28,17,Utrecht-Oost,NL,Trousers / pants,Textile,Unknown/n.a.,NA,yes,NA
