file,language,blank,comment,code,pkg_name,version
82,C,50611,688,124424,RGtk2,2.20.36
207,R,29627,930,66798,RGtk2,2.20.36
27,C/C++ Header,5805,180,12739,RGtk2,2.20.36
2,Bourne Shell,471,512,3674,RGtk2,2.20.36
1,Qt,0,0,258,RGtk2,2.20.36
1,R,2,4,50,rgw,0.1.0
2,R,28,19,160,RH2,0.2.4
1,Markdown,11,0,16,RH2,0.2.4
6,R,199,446,888,rhandsontable,0.3.7
1,HTML,60,1,587,rhandsontable,0.3.7
7,JavaScript,87,65,354,rhandsontable,0.3.7
1,YAML,0,1,28,rhandsontable,0.3.7
2,CSS,6,35,23,rhandsontable,0.3.7
9,R,30,32,524,RHawkes,0.0
2,R,21,12,199,rHealthDataGov,1.0.1
13,R,119,253,527,rhierbaps,1.1.2
1,HTML,54,3,358,rhierbaps,1.1.2
2,Markdown,71,0,185,rhierbaps,1.1.2
4,R,957,2465,3453,rhli,0.0.2
3,C,223,4,1740,rhli,0.0.2
2,C/C++ Header,23,3,354,rhli,0.0.2
2,Markdown,1,0,15,rhli,0.0.2
1,R,13,61,48,rhmc,1.0.0
4,R,14,30,99,rhmmer,0.1.0
1,Markdown,1,0,2,rhmmer,0.1.0
46,R,58,2,2192,RHMS,1.6
1,R,44,47,153,rhnerm,1.1
37,R,76,603,491,rhoR,1.2.1.1
1,Markdown,1,0,4,rhoR,1.2.1.1
21,R,284,121,979,rhosp,1.10
13,R,321,2065,1532,RHPCBenchmark,0.1.0
1,HTML,26,1,537,RHPCBenchmark,0.1.0
1,Markdown,4,0,20,RHPCBenchmark,0.1.0
1,Bourne Shell,446,561,3630,RhpcBLASctl,0.18-205
2,C,61,1,345,RhpcBLASctl,0.18-205
1,C/C++ Header,3,0,46,RhpcBLASctl,0.18-205
1,m4,6,0,37,RhpcBLASctl,0.18-205
2,R,6,0,19,RhpcBLASctl,0.18-205
2,R,52,287,302,rHpcc,1.0
1,Bourne Shell,494,572,3805,Rhpc,0.18-204
9,C/C++ Header,288,226,1500,Rhpc,0.18-204
6,C,166,138,909,Rhpc,0.18-204
6,R,38,17,204,Rhpc,0.18-204
1,m4,22,0,138,Rhpc,0.18-204
73,R,973,2049,3694,RHRV,4.2.4
2,HTML,34,1,554,RHRV,4.2.4
3,C,22,3,122,RHRV,4.2.4
2,R,88,5,309,RHT,1.0
41,R,529,522,1941,rhub,1.1.1
2,HTML,56,2,1411,rhub,1.1.1
2,Bourne Shell,66,28,331,rhub,1.1.1
1,Markdown,18,0,36,rhub,1.1.1
1,HTML,27,1,380,rhymer,1.0.0
4,R,63,133,204,rhymer,1.0.0
2,Markdown,28,0,73,rhymer,1.0.0
2,C++,24,27,262,RI2by2,1.3
4,R,25,18,208,RI2by2,1.3
23,R,344,227,1254,ri2,0.1.2
2,HTML,56,2,972,ri2,0.1.2
36,R,892,1495,2965,RIA,1.4.2
1,HTML,31,1,1879,RIA,1.4.2
1,Markdown,5,0,15,RIA,1.4.2
1,HTML,480,4,1304,Ricetl,0.2.5.1
2,R,91,131,227,Ricetl,0.2.5.1
1,Markdown,29,0,36,Ricetl,0.2.5.1
4,R,21,171,145,riceware,0.4
2,R,12,41,46,RichR,1.0.0
8,R,30,0,341,rich,1.0.1
1,TeX,0,0,1,rich,1.0.1
1,HTML,28,1,406,RIdeogram,0.1.1
3,R,85,90,321,RIdeogram,0.1.1
1,Markdown,13,0,31,RIdeogram,0.1.1
1,R,70,7,399,RidgeFusion,1.0-3
1,Bourne Shell,567,725,4653,ridge,2.4
13,C,333,1076,3605,ridge,2.4
28,R,33,187,1261,ridge,2.4
13,C/C++ Header,138,90,515,ridge,2.4
1,m4,7,13,70,ridge,2.4
2,Markdown,51,0,66,ridge,2.4
26,R,183,554,631,ridigbio,0.3.5
1,Markdown,12,0,18,ridigbio,0.3.5
7,R,0,0,42,ridittools,0.1
4,R,1,26,108,Ridit,1.1
14,C/C++ Header,135,136,754,RiemBase,0.2.2
12,R,66,423,484,RiemBase,0.2.2
2,C++,54,86,421,RiemBase,0.2.2
2,Markdown,8,0,27,RiemBase,0.2.2
8,R,30,73,171,riem,0.1.1
1,HTML,26,1,154,riem,0.1.1
1,Markdown,7,0,5,riem,0.1.1
1,HTML,31,1,474,Riex,1.0.1
4,R,37,220,348,Riex,1.0.1
1,Markdown,21,0,49,Riex,1.0.1
3,R,5,6,83,rifle,1.0
4,R,0,67,53,RIFS,0.1-5
47,R,110,489,559,rif,0.2.0
3,Markdown,137,0,526,rif,0.2.0
1,HTML,43,8,342,rif,0.2.0
24,R,417,586,1108,riingo,0.2.0
2,Markdown,55,0,247,riingo,0.2.0
3,R,30,107,123,rijkspalette,1.0.1
1,HTML,31,1,1102,Rilostat,1.0.1
10,R,707,724,861,Rilostat,1.0.1
2,Markdown,46,0,76,Rilostat,1.0.1
10,R,75,306,473,RImageJROI,0.1.1
6,R,47,247,126,RImagePalette,0.1.1
1,Markdown,54,0,104,RImagePalette,0.1.1
1,R,5,63,130,RImpact,1.0
4,Markdown,276,0,1213,rinat,0.1.5
1,HTML,31,1,331,rinat,0.1.5
11,R,89,162,298,rinat,0.1.5
1,TeX,0,0,1,rinat,0.1.5
25,R,808,662,3578,ring,1.0.0
2,HTML,139,2,1371,ring,1.0.0
10,C,133,113,1074,ring,1.0.0
6,C/C++ Header,43,338,154,ring,1.0.0
2,C++,8,0,98,ring,1.0.0
2,Markdown,18,0,28,ring,1.0.0
3,CSS,4,28,13874,RInno,1.0.1
64,R,804,873,3065,RInno,1.0.1
5,JavaScript,160,240,482,RInno,1.0.1
3,HTML,115,5,451,RInno,1.0.1
2,Markdown,60,0,187,RInno,1.0.1
48,C++,745,674,2535,RInside,0.2.15
20,C/C++ Header,247,277,780,RInside,0.2.15
6,CMake,203,5,582,RInside,0.2.15
7,make,104,100,179,RInside,0.2.15
5,R,27,50,70,RInside,0.2.15
1,XML,12,0,58,RInside,0.2.15
1,C,10,28,49,RInside,0.2.15
1,Markdown,22,0,37,RInside,0.2.15
1,CSS,5,0,20,RInside,0.2.15
1,ProGuard,10,28,17,RInside,0.2.15
6,C,106,170,786,RInSp,1.2.3
15,R,18,275,625,RInSp,1.2.3
15,R,163,822,955,Rinstapkg,0.1.0
1,HTML,27,1,380,Rinstapkg,0.1.0
2,Markdown,45,0,258,Rinstapkg,0.1.0
3,R,87,313,358,rIntervalTree,0.1.0
1,Markdown,0,0,1,rIntervalTree,0.1.0
3,Markdown,177,0,725,rintrojs,0.2.2
4,R,39,152,237,rintrojs,0.2.2
2,JavaScript,3,17,38,rintrojs,0.2.2
1,CSS,0,0,1,rintrojs,0.2.2
5,C++,237,159,3665,rioja,0.9-21
21,R,172,155,3155,rioja,0.9-21
3,C/C++ Header,52,18,298,rioja,0.9-21
3,C,21,51,273,rioja,0.9-21
64,R,275,564,2035,rio,0.5.16
2,HTML,69,4,577,rio,0.5.16
2,Markdown,207,0,405,rio,0.5.16
1,SVG,1,1,145,rio,0.5.16
3,C++,38,58,205,Rip46,1.0.2
5,R,42,87,80,Rip46,1.0.2
12,R,59,148,342,rIP,1.2.0
2,Markdown,28,0,48,rIP,1.2.0
27,R,1701,205,7958,RISCA,0.8
4,R,23,43,126,rise,1.0.4
1,Markdown,29,0,56,rise,1.0.4
1,C,148,351,872,rIsing,0.1.0
5,C/C++ Header,149,650,759,rIsing,0.1.0
2,C++,44,15,294,rIsing,0.1.0
4,R,19,105,119,rIsing,0.1.0
3,HTML,84,3,1289,riskclustr,0.1.0
15,R,181,462,699,riskclustr,0.1.0
2,Markdown,11,0,40,riskclustr,0.1.0
13,R,123,258,865,riskParityPortfolio,0.1.2
1,HTML,53,2,589,riskParityPortfolio,0.1.2
4,C++,17,35,239,riskParityPortfolio,0.1.2
2,Markdown,48,0,171,riskParityPortfolio,0.1.2
3,C/C++ Header,4,3,30,riskParityPortfolio,0.1.2
11,R,229,737,1021,RiskPortfolios,2.1.2
1,Markdown,6,0,18,RiskPortfolios,2.1.2
2,R,280,316,770,riskPredictClustData,0.2.6
101,R,1793,7477,13160,riskRegression,2019.01.29
12,C++,358,488,1909,riskRegression,2019.01.29
2,C,406,221,1150,riskRegression,2019.01.29
1,C/C++ Header,89,3,166,riskRegression,2019.01.29
7,R,0,0,140,riskR,1.1
1,R,86,312,474,risksetROC,1.0.4
1,R,65,93,552,riskSimul,0.1
36,R,4568,13837,6593,riskyr,0.2.0
5,HTML,154,76,2783,riskyr,0.2.0
2,Markdown,220,0,444,riskyr,0.2.0
1,R,155,81,237,Risk,1.0
7,R,162,62,720,RISmed,2.1.7
6,R,6,9,80,Ritc,1.0.2
36,YAML,32,0,1503,ritis,0.7.6
62,R,140,673,904,ritis,0.7.6
3,Markdown,116,0,338,ritis,0.7.6
1,HTML,75,7,270,ritis,0.7.6
22,R,394,877,1299,RItools,0.1-17
2,Markdown,38,0,98,RItools,0.1-17
1,R,162,198,820,RiverBuilder,0.1.1
1,Python,14,18,41,RiverBuilder,0.1.1
16,R,511,3167,3996,riverdist,0.15.0
1,HTML,49,1,698,riverdist,0.15.0
2,Markdown,66,0,75,riverdist,0.15.0
1,XML,0,1,7,riverdist,0.15.0
22,R,310,0,1615,RiverLoad,1.0.1
12,R,164,97,1545,rivernet,1.2
11,R,235,565,625,riverplot,0.6
17,R,312,1190,1022,rivervis,0.46.0
3,R,109,28,206,Rivivc,0.9
3,HTML,83,3,1484,rivr,1.2-1
2,C++,20,199,816,rivr,1.2-1
11,R,39,790,488,rivr,1.2-1
1,Markdown,11,0,18,rivr,1.2-1
15,R,126,63,524,riv,2.0-5
14,R,62,12,278,ri,0.9
1,C,353,351,3141,RJaCGH,2.0.4
1,R,494,1146,2059,RJaCGH,2.0.4
1,HTML,22,1,148,rjade,0.1
3,R,11,45,44,rjade,0.1
2,JavaScript,1,2,12,rjade,0.1
61,R,1190,3804,8711,RJafroc,1.2.0
8,C++,96,187,960,RJafroc,1.2.0
1,HTML,33,2,389,RJafroc,1.2.0
1,Markdown,7,0,121,RJafroc,1.2.0
1,C/C++ Header,3,0,5,RJafroc,1.2.0
2,Bourne Shell,622,739,4932,rjags,4-8
9,R,148,200,934,rjags,4-8
2,C++,110,64,676,rjags,4-8
1,m4,25,0,170,rjags,4-8
1,C,6,6,70,rjags,4-8
94,Java,2233,3537,13040,rJava,0.9-11
13,Bourne Shell,1361,1700,12041,rJava,0.9-11
37,HTML,28,1787,11600,rJava,0.9-11
20,C,687,582,4905,rJava,0.9-11
24,R,332,451,1904,rJava,0.9-11
2,m4,97,0,685,rJava,0.9-11
1,CSS,0,31,443,rJava,0.9-11
2,Maven,20,0,291,rJava,0.9-11
10,C/C++ Header,89,104,288,rJava,0.9-11
9,make,89,27,223,rJava,0.9-11
1,Perl,6,0,34,rJava,0.9-11
2,Windows Module Definition,2,0,10,rJava,0.9-11
23,R,88,460,397,rjazz,0.1.7
1,R,40,15,313,RJDBC,0.2-7.1
2,Java,19,42,136,RJDBC,0.2-7.1
31,R,735,2138,5945,RJDemetra,0.1.3
1,SVG,1,1,490,RJDemetra,0.1.3
1,Markdown,19,0,59,RJDemetra,0.1.3
13,R,124,1678,1030,rjdqa,0.1.0
1,Markdown,14,0,44,rjdqa,0.1.0
46,R,0,0,760,rje,1.9
1,C,15,0,72,rje,1.9
6,R,21,268,213,rjmcmc,0.4.5
1,Markdown,2,0,7,rjmcmc,0.4.5
321,Java,6202,8984,19672,rJPSGCS,0.2-10
4,C,73,81,513,rJPSGCS,0.2-10
6,R,30,28,149,rJPSGCS,0.2-10
1,C/C++ Header,8,29,39,rJPSGCS,0.2-10
2,HTML,0,0,16,rJPSGCS,0.2-10
4,R,43,350,260,RJSDMX,2.1-0
2,Markdown,69,0,287,rjsonapi,0.1.0
8,R,48,158,180,rjsonapi,0.1.0
11,JSON,0,0,18,rjsonapi,0.1.0
29,C/C++ Header,801,604,4724,RJSONIO,1.3-1.2
14,C++,384,180,3916,RJSONIO,1.3-1.2
2,ActionScript,0,0,3110,RJSONIO,1.3-1.2
3,Bourne Shell,389,410,3085,RJSONIO,1.3-1.2
6,C,395,310,2081,RJSONIO,1.3-1.2
3,HTML,57,27,1087,RJSONIO,1.3-1.2
27,R,304,85,924,RJSONIO,1.3-1.2
1,TeX,95,7,503,RJSONIO,1.3-1.2
18,JSON,4,0,156,RJSONIO,1.3-1.2
1,make,21,135,139,RJSONIO,1.3-1.2
1,m4,12,0,75,RJSONIO,1.3-1.2
2,XML,9,0,46,RJSONIO,1.3-1.2
14,R,166,60,691,rjson,0.2.20
2,C,103,54,634,rjson,0.2.20
1,C++,18,5,205,rjson,0.2.20
1,DOS Batch,1,0,6,rjson,0.2.20
1,Bourne Again Shell,2,2,4,rjson,0.2.20
1,C/C++ Header,0,0,2,rjson,0.2.20
27,JavaScript,1186,169,5609,RJSplot,2.5
23,R,133,32,781,RJSplot,2.5
5,PHP,5,3,169,RJSplot,2.5
2,CSS,17,11,63,RJSplot,2.5
1,HTML,0,2,9,RJSplot,2.5
10,R,73,59,489,rjstat,0.3.0
4,JSON,0,0,182,rjstat,0.3.0
1,Markdown,21,0,45,rjstat,0.3.0
6,C++,298,599,1418,rJST,1.0
8,R,104,238,358,rJST,1.0
5,C/C++ Header,62,53,156,rJST,1.0
1,HTML,27,1,129,rJST,1.0
1,Markdown,3,0,11,rJST,1.0
1,HTML,481,4,1241,rjwsacruncher,0.1.0
5,R,54,188,326,rjwsacruncher,0.1.0
1,Markdown,17,0,60,rjwsacruncher,0.1.0
5,Python,169,379,666,rJython,0.0-4
6,R,52,31,79,rJython,0.0-4
877,Java,19251,64514,87194,rkafkajars,1.1
889,Scala,13650,33024,52083,rkafkajars,1.1
24,HTML,314,282,949,rkafkajars,1.1
1,C++,37,40,160,rkafkajars,1.1
1,DTD,48,50,129,rkafkajars,1.1
1,Maven,8,6,57,rkafkajars,1.1
1,C/C++ Header,12,57,32,rkafkajars,1.1
2,R,3,17,11,rkafkajars,1.1
1,Markdown,8,0,6,rkafkajars,1.1
1,Bourne Shell,0,0,1,rkafkajars,1.1
2,R,33,157,101,rkafka,1.1
1,Bourne Shell,4,9,44,RKEAjars,5.0-3
1,Java,1,1,8,RKEAjars,5.0-3
1,R,0,0,3,RKEAjars,5.0-3
3,R,37,51,141,RKEA,0.0-6
2,R,6,5,58,RKEELdata,1.0.5
4,R,26,16,183,RKEELjars,1.0.19
140,R,4439,2511,7198,RKEEL,1.3.1
11,C++,250,78,3460,RKHSMetaMod,1.1
3,C/C++ Header,4,3,90,RKHSMetaMod,1.1
2,R,11,2,45,RKHSMetaMod,1.1
1,C,4,4,32,RKHSMetaMod,1.1
16,R,63,347,508,rKIN,0.1
1,HTML,26,1,97,rKIN,0.1
1,Markdown,4,0,7,rKIN,0.1
1,R,3,6,16,RKlout,1.0
3,R,29,154,3878,RkMetrics,1.3
10,R,245,327,747,rknn,1.2-1
2,C,22,39,210,rknn,1.2-1
1,C/C++ Header,5,1,38,rknn,1.2-1
24,R,260,230,1784,Rknots,1.3.2
1,HTML,35,1,557,Rknots,1.3.2
1,Markdown,3,0,5,Rknots,1.3.2
3,R,40,52,312,rkt,1.5
27,R,1,2,831,RKUM,0.1.1
2,C++,18,42,60,rkvo,0.1
2,R,4,38,5,rkvo,0.1
28,R,549,733,2080,Rlabkey,2.3.1
2,C++,9,10,50,Rlabkey,2.3.1
1,C,3,1,14,Rlabkey,2.3.1
59,R,2061,20,1072,Rlab,2.15.1
42,R,528,1781,1596,rLakeAnalyzer,1.11.4.1
2,HTML,63,2,770,rLakeAnalyzer,1.11.4.1
2,RobotFramework,0,0,402,rLakeAnalyzer,1.11.4.1
1,Markdown,4,0,8,rLakeAnalyzer,1.11.4.1
11,R,57,289,568,rLandsat,0.1.1
1,Markdown,33,0,68,rLandsat,0.1.1
102,R,2891,8385,13742,rlang,0.4.0
48,C,1188,557,5488,rlang,0.4.0
2,Markdown,434,0,1041,rlang,0.4.0
31,C/C++ Header,303,26,1023,rlang,0.4.0
9,SVG,0,0,9,rlang,0.4.0
1,make,4,0,7,rlang,0.4.0
1,Bourne Shell,2,0,3,rlang,0.4.0
55,C++,5380,3642,44631,rlas,1.3.2
72,C/C++ Header,2360,2042,7738,rlas,1.3.2
15,R,618,499,1682,rlas,1.3.2
2,Markdown,83,0,130,rlas,1.3.2
10,C++,565,1103,2107,Rlda,0.2.6
11,R,319,645,1197,Rlda,0.2.6
23,R,391,624,1149,rLDCP,1.0.2
1,XSD,56,28,395,rLDCP,1.0.2
1,XML,8,0,185,rLDCP,1.0.2
1,Markdown,0,0,3,rLDCP,1.0.2
8,R,285,33,906,rld,1.0
34,R,121,491,3192,RLeafAngle,1.0
13,R,200,437,1122,rleafmap,0.2
1,Markdown,2,0,6,rleafmap,0.2
2,C,155,143,626,rlecuyer,0.3-4
2,R,42,2,279,rlecuyer,0.3-4
1,C/C++ Header,39,1,25,rlecuyer,0.3-4
2,JavaScript,1122,1379,11276,rless,0.1.1
1,HTML,31,1,499,rless,0.1.1
9,R,86,128,284,rless,0.1.1
1,Markdown,24,0,84,rless,0.1.1
2,LESS,1,0,10,rless,0.1.1
1,CSS,1,0,4,rless,0.1.1
14,R,392,860,654,rlfsm,0.3.1
1,Markdown,14,0,13,rlfsm,0.3.1
25,R,409,793,1997,Rlgt,0.1-3
2,HTML,257,1,634,Rlgt,0.1-3
1,C++,6,2,12,Rlgt,0.1-3
1,C/C++ Header,0,1,0,Rlgt,0.1-3
2,Bourne Shell,304,363,2216,Rlibeemd,1.4.1
9,C,79,324,710,Rlibeemd,1.4.1
19,R,65,294,437,Rlibeemd,1.4.1
13,C/C++ Header,138,293,239,Rlibeemd,1.4.1
8,C++,36,14,225,Rlibeemd,1.4.1
1,m4,4,0,23,Rlibeemd,1.4.1
14,R,174,834,752,rLiDAR,0.1.1
1,C,2895,626,10261,rLindo,8.0.1
4,R,580,207,4394,rLindo,8.0.1
1,Bourne Shell,379,440,3067,rLindo,8.0.1
1,C/C++ Header,317,96,812,rLindo,8.0.1
1,m4,9,4,32,rLindo,8.0.1
14,R,105,438,847,Rlinkedin,0.2
12,C++,255,285,2062,Rlinsolve,0.3.0
16,R,65,751,1509,Rlinsolve,0.3.0
62,R,252,1210,1674,rlist,0.4.6.1
1,Markdown,60,0,138,rlist,0.4.6.1
4,R,49,9,354,rlmDataDriven,0.3.0
43,R,409,913,3243,rlme,0.5
5,C++,120,58,358,rlme,0.5
2,Markdown,4,0,5,rlme,0.5
1,C/C++ Header,1,0,3,rlme,0.5
1,C++,56,32,307,rlm,1.2
1,R,12,0,40,rlm,1.2
1,C/C++ Header,2,0,7,rlm,1.2
1,C,22,1,189,Rlof,1.1.1
1,R,22,8,102,Rlof,1.1.1
1,C/C++ Header,1,0,7,Rlof,1.1.1
1,R,4,15,65,RLogicalOps,0.1
11,R,35,117,336,rlo,0.3.2
1,Markdown,28,0,74,rlo,0.3.2
2,Python,1,0,18,rlo,0.3.2
8,R,25,358,513,RLRsim,3.1-3
2,C++,23,12,100,RLRsim,3.1-3
5,C++,65,0,398,rLTP,0.1.4
7,R,23,102,194,rLTP,0.1.4
1,C,4,4,20,rLTP,0.1.4
6,C,1578,795,5948,RLT,3.2.2
5,R,83,116,336,RLT,3.2.2
2,C/C++ Header,86,84,213,RLT,3.2.2
1,Markdown,0,0,2,RLT,3.2.2
40,R,1011,1716,2876,RLumModel,0.2.4
3,HTML,99,6,2114,RLumModel,0.2.4
2,Markdown,105,0,205,RLumModel,0.2.4
3,C++,35,27,109,RLumModel,0.2.4
56,R,1014,1067,6010,RLumShiny,0.2.2
3,JavaScript,165,51,922,RLumShiny,0.2.2
2,CSS,24,0,130,RLumShiny,0.2.2
1,HTML,3,0,9,RLumShiny,0.2.2
80,R,753,1395,6406,rly,1.6.2
13,Visual Basic,1,0,150,rly,1.6.2
2,C,6,4,23,rly,1.6.2
10,R,156,319,2057,RM.weights,2.0
1,R,5,0,28,RM2006,0.1.0
6,R,0,21,100,RM2,0.0
1,R,95,146,311,rma.exact,0.1.0
2,Markdown,10,0,17,rma.exact,0.1.0
7,R,151,190,337,RMaCzek,1.0.0
3,R,0,0,153,rmaf,3.0.1
2,HTML,650,8,2886,Rmagic,1.4.0
4,R,14,207,212,Rmagic,1.4.0
1,Markdown,52,0,190,Rmagic,1.4.0
35,R,144,521,1029,rmake,1.1.0
1,Markdown,9,0,11,rmake,1.1.0
21,R,40,455,447,RMallow,1.0
85,C++,4563,3253,19949,Rmalschains,0.2-5
81,C/C++ Header,1853,4373,5702,Rmalschains,0.2-5
7,R,74,285,179,Rmalschains,0.2-5
1,C,5,4,14,Rmalschains,0.2-5
26,R,553,852,2070,rmapshaper,0.4.1
1,HTML,27,1,366,rmapshaper,0.4.1
3,Markdown,84,0,291,rmapshaper,0.4.1
1,JavaScript,0,0,1,rmapshaper,0.4.1
46,R,347,680,2116,rmapzen,0.4.1
1,HTML,26,1,212,rmapzen,0.4.1
2,Markdown,21,0,51,rmapzen,0.4.1
2,C,241,28,1229,rmargint,1.0.2
1,R,85,343,878,rmargint,1.0.2
1,C/C++ Header,17,2,62,rmargint,1.0.2
13,C++,269,74,1468,RMariaDB,1.0.6
25,R,221,528,844,RMariaDB,1.0.6
13,C/C++ Header,120,5,303,RMariaDB,1.0.6
2,Markdown,69,0,158,RMariaDB,1.0.6
1,Bourne Again Shell,9,15,61,RMariaDB,1.0.6
1,Ruby,6,0,27,RMariaDB,1.0.6
1,Bourne Shell,0,0,2,RMariaDB,1.0.6
13,R,143,981,863,RmarineHeatWaves,0.17.0
2,Markdown,125,0,513,RmarineHeatWaves,0.17.0
1,HTML,27,7,389,RmarineHeatWaves,0.17.0
33,JavaScript,4329,2608,17568,rmarkdown,1.14
43,CSS,1880,609,14803,rmarkdown,1.14
58,R,1638,3507,6742,rmarkdown,1.14
7,SVG,2,1,4361,rmarkdown,1.14
10,HTML,278,28,1745,rmarkdown,1.14
5,TeX,58,45,1013,rmarkdown,1.14
6,Markdown,364,0,394,rmarkdown,1.14
1,Lua,68,59,393,rmarkdown,1.14
4,YAML,0,0,40,rmarkdown,1.14
1,RobotFramework,3,0,0,rmarkdown,1.14
69,R,248,11548,7183,RMark,2.2.6
9,C,1329,2510,15924,rmatio,0.14.0
4,Bourne Shell,969,1241,5702,rmatio,0.14.0
17,R,276,1143,2123,rmatio,0.14.0
1,m4,83,32,1308,rmatio,0.14.0
5,C/C++ Header,98,311,452,rmatio,0.14.0
73,R,1828,2291,2227,RMAWGEN,1.3.3
1,Markdown,8,0,6,RMAWGEN,1.3.3
265,Java,2927,8375,25509,rmcfs,1.3.0
14,R,398,614,2263,rmcfs,1.3.0
2,Markdown,32,0,195,rmcfs,1.3.0
1,HTML,36,1,2430,rmcorr,0.3.0
5,R,159,249,499,rmcorr,0.3.0
2,Markdown,12,0,38,rmcorr,0.3.0
9,R,281,483,807,rmda,1.6
1,Markdown,20,0,30,rmda,1.6
23,R,340,553,1387,rmdcev,0.9.0
1,Markdown,41,0,210,rmdcev,0.9.0
1,C++,6,2,12,rmdcev,0.9.0
1,C/C++ Header,0,1,0,rmdcev,0.9.0
2,HTML,62,2,641,rmdfiltr,0.1.0
8,R,41,80,143,rmdfiltr,0.1.0
2,Lua,24,12,111,rmdfiltr,0.1.0
2,Markdown,19,0,60,rmdfiltr,0.1.0
18,CSS,414,149,9157,rmdformats,0.3.5
17,JavaScript,632,244,1751,rmdformats,0.3.5
5,HTML,174,14,914,rmdformats,0.3.5
8,R,65,231,420,rmdformats,0.3.5
1,SVG,0,0,288,rmdformats,0.3.5
4,make,38,0,120,rmdformats,0.3.5
1,Markdown,53,0,85,rmdformats,0.3.5
4,YAML,0,0,13,rmdformats,0.3.5
9,R,14,12,129,rmdHelpers,1.2
1,Markdown,2,0,3,rmdHelpers,1.2
11,R,71,78,219,rmdplugr,0.4.0
2,Markdown,17,0,42,rmdplugr,0.4.0
2,YAML,0,0,6,rmdplugr,0.4.0
5,HTML,40,20,898,rmdshower,2.1.1
14,Markdown,313,0,595,rmdshower,2.1.1
5,JSON,0,0,351,rmdshower,2.1.1
3,R,40,53,135,rmdshower,2.1.1
8,CSS,26,36,82,rmdshower,2.1.1
1,YAML,0,0,4,rmdshower,2.1.1
3,SVG,0,0,3,rmdshower,2.1.1
2,JavaScript,0,6,3,rmdshower,2.1.1
8,R,95,84,489,rmd,0.1.4
2,CSS,12,0,64,rmd,0.1.4
2,JavaScript,4,4,53,rmd,0.1.4
8,R,229,831,1215,rMEA,1.1.0
3,Markdown,45,0,246,rMEA,1.1.0
9,R,123,246,376,RmecabKo,0.1.6.2
4,C++,70,13,246,RmecabKo,0.1.6.2
1,Markdown,32,0,58,RmecabKo,0.1.6.2
16,R,54,123,581,RMediation,1.1.4
7,R,200,303,828,rmetalog,1.0.0
1,HTML,27,1,152,rmetalog,1.0.0
2,Markdown,34,0,110,rmetalog,1.0.0
13,C++,955,590,4395,rmetasim,3.1.7
33,R,263,379,2029,rmetasim,3.1.7
16,C/C++ Header,745,745,1366,rmetasim,3.1.7
5,HTML,154,5,728,rmetasim,3.1.7
1,Markdown,5,0,15,rmetasim,3.1.7
3,R,133,23,897,rmeta,3.0
39,R,2116,2723,23101,rmgarch,1.3-6
5,C++,49,168,1800,rmgarch,1.3-6
1,TeX,6,0,968,rmgarch,1.3-6
1,C,3,1,72,rmgarch,1.3-6
5,C/C++ Header,0,80,68,rmgarch,1.3-6
1,Markdown,2,0,3,rmgarch,1.3-6
5,R,335,987,4153,rminer,1.4.2
4,C/C++ Header,139,452,559,rmio,0.1.2
2,CMake,1,9,16,rmio,0.1.2
1,Markdown,0,0,2,rmio,0.1.2
1,R,0,1,1,rmio,0.1.2
11,R,23,296,261,Rmisc,1.5
1,Markdown,6,0,17,Rmisc,1.5
12,R,148,32,759,RmixmodCombi,1.0
111,C++,4327,8113,21392,Rmixmod,2.1.2.2
114,C/C++ Header,3730,4767,6191,Rmixmod,2.1.2.2
1,Bourne Shell,442,528,3634,Rmixmod,2.1.2.2
27,R,371,2455,3145,Rmixmod,2.1.2.2
5,XSD,68,156,869,Rmixmod,2.1.2.2
2,make,15,41,28,Rmixmod,2.1.2.2
1,m4,0,0,25,Rmixmod,2.1.2.2
1,C,4,4,20,Rmixmod,2.1.2.2
25,R,113,39,704,RMixpanel,0.7-1
1,Markdown,48,0,175,RMixpanel,0.7-1
94,C/C++ Header,2115,2759,6249,RMixtCompIO,4.0.0
65,C++,1448,1237,5198,RMixtCompIO,4.0.0
19,R,469,667,1398,RMixtCompIO,4.0.0
2,HTML,136,10,1023,RMixtCompIO,4.0.0
4,Python,83,16,279,RMixtCompIO,4.0.0
2,CMake,12,2,144,RMixtCompIO,4.0.0
7,MATLAB,8,5,82,RMixtCompIO,4.0.0
2,NAnt script,1,0,24,RMixtCompIO,4.0.0
1,Starlark,1,0,20,RMixtCompIO,4.0.0
1,Windows Resource File,3,0,16,RMixtCompIO,4.0.0
1,Bourne Shell,1,0,2,RMixtCompIO,4.0.0
5,C++,56,103,285,rmi,0.1.1
9,R,53,191,246,rmi,0.1.1
2,Markdown,9,0,16,rmi,0.1.1
3,C/C++ Header,5,0,13,rmi,0.1.1
5,R,27,107,893,RMKdiscrete,0.1
4,C,30,71,666,RMKdiscrete,0.1
1,C/C++ Header,6,1,6,RMKdiscrete,0.1
2,C++,41,9,745,RMKL,1.0
11,R,27,303,226,RMKL,1.0
1,Markdown,20,0,109,RMKL,1.0
2,R,4,5,6,RMOAjars,1.0.1
12,R,92,894,921,RMOA,1.0.1
47,R,753,1371,3827,rmonad,0.5.0
5,HTML,143,5,2959,rmonad,0.5.0
2,Markdown,127,0,163,rmonad,0.5.0
1,make,1,0,6,rmonad,0.5.0
2,R,55,47,357,Rmosek,1.3.5
