week_ending,week_number,weekly_gross_overall,show,theatre,weekly_gross,potential_gross,avg_ticket_price,top_ticket_price,seats_sold,seats_in_theatre,pct_capacity,performances,previews
2016-02-14,38,25713384.94,Misery,Broadhurst Theatre,784205.85,1247672,107.97,297,7263,1176,0.772,8,0
2016-02-14,38,25713384.94,Noises Off,American Airlines Theatre,432543,652720,78.43,NA,5515,740,0.9316,8,0
2016-02-14,38,25713384.94,On Your Feet!,Marquis Theatre,1098756.3,1552352,105.73,199,10392,1626,0.7989,8,0
2016-02-14,38,25713384.94,Our Mother's Brief Affair,Samuel J. Friedman Theatre,187876.6,629770,54.46,NA,3450,650,0.6635,8,0
2016-02-14,38,25713384.94,School of Rock - The Musical,Winter Garden Theatre,999097.74,1411564,100.93,248,9899,1428,0.8665,8,0
2016-02-14,38,25713384.94,Something Rotten!,St. James Theatre,768882.5,1372600,87.62,277,8775,1504,0.7293,8,0
2016-02-14,38,25713384.94,The Book of Mormon,Eugene O'Neill Theatre,1472569,1376656,169.65,477,8680,1066,1.0178,8,0
2016-02-14,38,25713384.94,The Color Purple,Bernard B. Jacobs Theatre,905094.51,1041204,112.04,193,8078,1051,0.9608,8,0
2016-02-14,38,25713384.94,The Curious Incident of the Dog in the Night-Time,Ethel Barrymore Theatre,516341,857318,83.92,233,6153,1018,0.7555,8,0
2016-02-14,38,25713384.94,The Humans,Gerald Schoenfeld Theatre,224520.5,505312,53.56,223,4192,578,0.9066,0,8
2016-02-14,38,25713384.94,The King and I,Vivian Beaumont Theater,717826,1145090,103.05,297,6966,1047,0.8317,8,0
2016-02-14,38,25713384.94,The Lion King,Minskoff Theatre,1717042.5,1803228,126.65,225,13557,1696,0.9992,8,0
2016-02-14,38,25713384.94,The Phantom of the Opera,Majestic Theatre,779490.77,1514575,85.06,200,9164,1605,0.7137,8,0
2016-02-14,38,25713384.94,Wicked,Gershwin Theatre,1695452.5,1779845,120.59,240,14060,1807,0.9726,8,0
2016-02-21,39,23951914.29,A View from the Bridge,Lyceum Theatre,538668.25,878432,72.21,248,7460,1021,0.9133,8,0
2016-02-21,39,23951914.29,Aladdin,New Amsterdam Theatre,1486892.5,1594434,107.8,229.5,13793,1727,0.9983,8,0
2016-02-21,39,23951914.29,An American in Paris,Palace Theatre,799369,1471280,86.33,223,9259,1679,0.6893,8,0
2016-02-21,39,23951914.29,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,936996.5,1174216,119.55,299,7838,1026,0.9549,8,0
2016-02-21,39,23951914.29,Blackbird,Belasco Theatre,417989,885060,76.03,248,5498,1014,0.6778,0,8
2016-02-21,39,23951914.29,Chicago,Ambassador Theatre,458553.45,945484,81.68,186,5614,1080,0.6498,8,0
2016-02-21,39,23951914.29,Disaster!,Nederlander Theatre,333537,1108664,53.7,197,6211,1198,0.6481,0,8
2016-02-21,39,23951914.29,Fiddler on the Roof,Broadway Theatre,977197.82,1552894,89.87,225,10873,1707,0.7962,8,0
2016-02-21,39,23951914.29,Finding Neverland,Lunt-Fontanne Theatre,756745.5,1476000,82.44,225,9179,1504,0.7629,8,0
2016-02-21,39,23951914.29,Fun Home,Circle in the Square Theatre,461436.78,794880,85.26,250,5412,740,0.9142,8,0
2016-02-21,39,23951914.29,Hamilton,Richard Rodgers Theatre,1750924,1334960,162.79,475,10756,1321,1.0178,8,0
2016-02-21,39,23951914.29,Hughie,Booth Theatre,298616,777608,60.51,198,4935,772,0.7991,0,8
2016-02-21,39,23951914.29,Jersey Boys,August Wilson Theatre,607591,1151143,87,199,6984,1228,0.7109,8,0
2016-02-21,39,23951914.29,Kinky Boots,Al Hirschfeld Theatre,805705.95,1284324,93.49,299,8618,1424,0.7565,8,0
2016-02-21,39,23951914.29,Les Miserables,Imperial Theatre,798136.59,1180842,84.05,225,9496,1409,0.8424,8,0
2016-02-21,39,23951914.29,Matilda The Musical,Sam S. Shubert Theatre,810342.44,1327753,82.94,250,9770,1432,0.8528,8,0
2016-02-21,39,23951914.29,Noises Off,American Airlines Theatre,508885.1,652720,87.95,NA,5786,740,0.9774,8,0
2016-02-21,39,23951914.29,On Your Feet!,Marquis Theatre,1032020.5,1552352,103.18,199,10002,1626,0.7689,8,0
2016-02-21,39,23951914.29,Our Mother's Brief Affair,Samuel J. Friedman Theatre,183320.9,629770,52.05,NA,3522,650,0.6773,8,0
2016-02-21,39,23951914.29,School of Rock - The Musical,Winter Garden Theatre,1152012.32,1404800,99.85,248,11537,1428,1.0099,8,0
2016-02-21,39,23951914.29,She Loves Me,Studio 54,227422.1,449892,70.34,NA,3233,1008,0.8018,0,4
2016-02-21,39,23951914.29,Something Rotten!,St. James Theatre,755394.5,1348880,78.93,277,9571,1463,0.8176,8,0
2016-02-21,39,23951914.29,The Book of Mormon,Eugene O'Neill Theatre,1365955.87,1376656,156.38,477,8735,1066,1.0243,8,0
2016-02-21,39,23951914.29,The Color Purple,Bernard B. Jacobs Theatre,832786.17,1041204,104.86,193,7942,1051,0.9446,8,0
2016-02-21,39,23951914.29,The Curious Incident of the Dog in the Night-Time,Ethel Barrymore Theatre,508934.5,857318,78.12,233,6515,1018,0.8,8,0
2016-02-21,39,23951914.29,The Humans,Gerald Schoenfeld Theatre,250540,457298,57.02,248,4394,578,0.9503,5,3
2016-02-21,39,23951914.29,The King and I,Vivian Beaumont Theater,567092,1145090,91.45,297,6201,1047,0.7403,8,0
2016-02-21,39,23951914.29,The Lion King,Minskoff Theatre,1851720,1927167,136.98,225,13518,1696,0.9963,8,0
2016-02-21,39,23951914.29,The Phantom of the Opera,Majestic Theatre,729804.55,1514575,82.38,200,8859,1605,0.69,8,0
2016-02-21,39,23951914.29,Wicked,Gershwin Theatre,1747324,1779845,117.76,240,14838,1867,0.9937,8,0
2016-02-28,40,20011009.78,Aladdin,New Amsterdam Theatre,1151986,1352518,87.6,199.5,13150,1727,0.9518,8,0
2016-02-28,40,20011009.78,An American in Paris,Palace Theatre,690630.5,1471280,86.63,223,7972,1679,0.5935,8,0
2016-02-28,40,20011009.78,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,793832,1174216,117.38,299,6763,1026,0.824,8,0
2016-02-28,40,20011009.78,Blackbird,Belasco Theatre,399451.5,885060,72.04,248,5545,1014,0.6836,0,8
2016-02-28,40,20011009.78,Bright Star,Cort Theatre,206572.5,465846,63.8,248,3238,1048,0.7724,0,4
2016-02-28,40,20011009.78,Chicago,Ambassador Theatre,342736.65,945484,78.13,186,4387,1080,0.5078,8,0
2016-02-28,40,20011009.78,Disaster!,Nederlander Theatre,261660.5,1108664,50.37,197,5195,1198,0.542,0,8
2016-02-28,40,20011009.78,Eclipsed,John Golden Theatre,400314.8,717927,73.3,198,5461,802,0.9727,0,7
2016-02-28,40,20011009.78,Fiddler on the Roof,Broadway Theatre,773083.19,1552894,87.69,225,8816,1707,0.6456,8,0
2016-02-28,40,20011009.78,Finding Neverland,Lunt-Fontanne Theatre,455736.5,1476000,74.99,225,6077,1504,0.5051,8,0
2016-02-28,40,20011009.78,Fun Home,Circle in the Square Theatre,386311.9,794880,78.49,250,4922,740,0.8314,8,0
2016-02-28,40,20011009.78,Hamilton,Richard Rodgers Theatre,1755010,1334960,163.17,475,10756,1321,1.0178,8,0
2016-02-28,40,20011009.78,Hughie,Booth Theatre,280731.7,783918,55.33,198,5074,772,0.8216,5,3
2016-02-28,40,20011009.78,Jersey Boys,August Wilson Theatre,482601.5,1151143,89.14,199,5414,1228,0.5511,8,0
2016-02-28,40,20011009.78,Kinky Boots,Al Hirschfeld Theatre,634621.63,1284324,94.06,299,6747,1424,0.5923,8,0
2016-02-28,40,20011009.78,Les Miserables,Imperial Theatre,736401.55,1180842,86.81,225,8483,1409,0.7526,8,0
2016-02-28,40,20011009.78,Matilda The Musical,Sam S. Shubert Theatre,528382.17,1327753,73.16,250,7222,1432,0.6304,8,0
2016-02-28,40,20011009.78,Noises Off,American Airlines Theatre,475947.5,652720,83.69,NA,5687,740,0.9606,8,0
2016-02-28,40,20011009.78,On Your Feet!,Marquis Theatre,829058.1,1552352,97.61,199,8494,1626,0.653,8,0
2016-02-28,40,20011009.78,Our Mother's Brief Affair,Samuel J. Friedman Theatre,179194,629770,50.41,NA,3555,650,0.6837,8,0
2016-02-28,40,20011009.78,School of Rock - The Musical,Winter Garden Theatre,720585.48,1404800,79.19,248,9100,1428,0.7966,8,0
2016-02-28,40,20011009.78,She Loves Me,Studio 54,337093.2,899784,64.8,NA,5202,1008,0.6451,0,8
2016-02-28,40,20011009.78,Something Rotten!,St. James Theatre,582996.5,1325160,71.97,277,8100,1423,0.7118,8,0
2016-02-28,40,20011009.78,The Book of Mormon,Eugene O'Neill Theatre,1300230.5,1376656,149.93,477,8672,1066,1.0169,8,0
2016-02-28,40,20011009.78,The Color Purple,Bernard B. Jacobs Theatre,751468.8,1041204,102.12,193,7359,1051,0.8752,8,0
2016-02-28,40,20011009.78,The Curious Incident of the Dog in the Night-Time,Ethel Barrymore Theatre,392452.51,857318,75.25,233,5215,1018,0.6403,8,0
2016-02-28,40,20011009.78,The Humans,Gerald Schoenfeld Theatre,344276,545712,80.61,248,4271,578,0.9237,8,0
2016-02-28,40,20011009.78,The King and I,Vivian Beaumont Theater,534179,1145090,92.2,297,5794,1047,0.6917,8,0
2016-02-28,40,20011009.78,The Lion King,Minskoff Theatre,1469120,1609685,108.53,225,13536,1696,0.9976,8,0
2016-02-28,40,20011009.78,The Phantom of the Opera,Majestic Theatre,518383.6,1514575,79.18,200,6547,1605,0.5099,8,0
2016-02-28,40,20011009.78,Wicked,Gershwin Theatre,1295960,1779845,107.5,240,12055,1807,0.8339,8,0
2016-03-06,41,20679970.73,Aladdin,New Amsterdam Theatre,1079247.5,1319834,84.46,199.5,12778,1727,0.9249,8,0
2016-03-06,41,20679970.73,An American in Paris,Palace Theatre,704301.5,1471280,84.98,223,8288,1679,0.617,8,0
2016-03-06,41,20679970.73,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,822324,1174216,114.56,299,7178,1026,0.8745,8,0
2016-03-06,41,20679970.73,Blackbird,Belasco Theatre,365047.5,885060,65.49,248,5574,1014,0.6871,0,8
2016-03-06,41,20679970.73,Bright Star,Cort Theatre,255641,798108,50.1,248,5103,1048,0.6956,0,7
2016-03-06,41,20679970.73,Chicago,Ambassador Theatre,377669.63,945484,77.11,186,4898,1080,0.5669,8,0
2016-03-06,41,20679970.73,Disaster!,Nederlander Theatre,296009.5,1108664,44.25,197,6690,1198,0.698,0,8
2016-03-06,41,20679970.73,Eclipsed,John Golden Theatre,340891,820488,56.35,198,6049,802,0.9428,1,7
2016-03-06,41,20679970.73,Fiddler on the Roof,Broadway Theatre,801153.9,1552894,85.99,225,9317,1707,0.6823,8,0
2016-03-06,41,20679970.73,Finding Neverland,Lunt-Fontanne Theatre,642636,1476000,76.79,225,8369,1504,0.6956,8,0
2016-03-06,41,20679970.73,Fun Home,Circle in the Square Theatre,380213.4,794880,79.05,220,4810,740,0.8125,8,0
2016-03-06,41,20679970.73,Hamilton,Richard Rodgers Theatre,1766223,1334960,164.28,475,10751,1321,1.0173,8,0
2016-03-06,41,20679970.73,Hughie,Booth Theatre,256454.47,783918,65.74,198,3901,772,0.6316,8,0
2016-03-06,41,20679970.73,Jersey Boys,August Wilson Theatre,490591,1151143,87.5,199,5607,1228,0.5707,8,0
2016-03-06,41,20679970.73,Kinky Boots,Al Hirschfeld Theatre,661446.5,1284324,96.35,299,6865,1424,0.6026,8,0
2016-03-06,41,20679970.73,Les Miserables,Imperial Theatre,534605.9,1180842,71.77,225,7449,1409,0.6608,8,0
2016-03-06,41,20679970.73,Matilda The Musical,Sam S. Shubert Theatre,546267.69,1327753,72.11,250,7576,1432,0.6613,8,0
2016-03-06,41,20679970.73,Noises Off,American Airlines Theatre,495947.8,652720,83.72,NA,5924,740,1.0007,8,0
2016-03-06,41,20679970.73,On Your Feet!,Marquis Theatre,882990.5,1552352,97.47,199,9059,1626,0.6964,8,0
2016-03-06,41,20679970.73,Our Mother's Brief Affair,Samuel J. Friedman Theatre,167916.2,553010,42.05,NA,3993,650,0.7679,8,0
2016-03-06,41,20679970.73,School of Rock - The Musical,Winter Garden Theatre,729217.5,1404800,87.95,248,8291,1428,0.7258,8,0
2016-03-06,41,20679970.73,She Loves Me,Studio 54,397366.3,899784,66.19,NA,6003,1008,0.7444,0,8
2016-03-06,41,20679970.73,Something Rotten!,St. James Theatre,632839,1372600,74.13,277,8537,1504,0.7095,8,0
2016-03-06,41,20679970.73,The Book of Mormon,Eugene O'Neill Theatre,1278459,1376656,146.28,477,8740,1066,1.0249,8,0
2016-03-06,41,20679970.73,The Color Purple,Bernard B. Jacobs Theatre,722487.47,1041204,102.64,193,7039,1051,0.8372,8,0
2016-03-06,41,20679970.73,The Crucible,Walter Kerr Theatre,475356.54,695202,97.39,327,4881,902,0.9019,0,6
2016-03-06,41,20679970.73,The Curious Incident of the Dog in the Night-Time,Ethel Barrymore Theatre,400959.82,857318,77.54,233,5171,1018,0.6349,8,0
2016-03-06,41,20679970.73,The Humans,Gerald Schoenfeld Theatre,354972.5,545424,88.21,248,4024,576,0.8733,8,0
2016-03-06,41,20679970.73,The King and I,Vivian Beaumont Theater,470168,1145090,87.13,297,5396,1047,0.6442,8,0
2016-03-06,41,20679970.73,The Lion King,Minskoff Theatre,1461331,1698931,109.97,225,13289,1696,0.9794,8,0
2016-03-06,41,20679970.73,The Phantom of the Opera,Majestic Theatre,552228.61,1514575,81.93,200,6740,1605,0.5249,8,0
2016-03-06,41,20679970.73,Wicked,Gershwin Theatre,1337007,1779845,108.98,240,12268,1807,0.8486,8,0
2016-03-13,42,23719997.68,Aladdin,New Amsterdam Theatre,1325184,1445684,97.16,199.5,13639,1727,0.9872,8,0
2016-03-13,42,23719997.68,An American in Paris,Palace Theatre,856834.5,1471280,91.85,223,9329,1679,0.6945,8,0
2016-03-13,42,23719997.68,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,918574.6,1174216,116.45,299,7888,1026,0.961,8,0
2016-03-13,42,23719997.68,Blackbird,Belasco Theatre,411983.5,885060,63.2,248,6519,1014,0.8036,4,4
2016-03-13,42,23719997.68,Bright Star,Cort Theatre,301410,908862,46.51,248,6481,1048,0.773,0,8
2016-03-13,42,23719997.68,Chicago,Ambassador Theatre,469187.73,945484,78.07,186,6010,1080,0.6956,8,0
2016-03-13,42,23719997.68,Disaster!,Nederlander Theatre,318847,1108664,55.65,197,5729,1198,0.5978,8,0
2016-03-13,42,23719997.68,Eclipsed,John Golden Theatre,421318.5,820488,74.05,198,5690,802,0.8868,8,0
2016-03-13,42,23719997.68,Fiddler on the Roof,Broadway Theatre,888243,1552894,87.73,225,10125,1707,0.7414,8,0
2016-03-13,42,23719997.68,Finding Neverland,Lunt-Fontanne Theatre,659099,1476000,77.54,225,8500,1504,0.7064,8,0
2016-03-13,42,23719997.68,Fun Home,Circle in the Square Theatre,466330.5,794880,86.82,220,5371,740,0.9073,8,0
2016-03-13,42,23719997.68,Hamilton,Richard Rodgers Theatre,1758555,1334960,163.5,475,10756,1321,1.0178,8,0
2016-03-13,42,23719997.68,Hughie,Booth Theatre,295799.8,783918,72.45,198,4083,772,0.6611,8,0
2016-03-13,42,23719997.68,Jersey Boys,August Wilson Theatre,564024.57,1151143,88.31,199,6387,1228,0.6501,8,0
2016-03-13,42,23719997.68,Kinky Boots,Al Hirschfeld Theatre,844213.5,1284324,97.82,299,8630,1424,0.7575,8,0
2016-03-13,42,23719997.68,Les Miserables,Imperial Theatre,698731.33,1180842,78.11,225,8945,1409,0.7936,8,0
2016-03-13,42,23719997.68,Matilda The Musical,Sam S. Shubert Theatre,683263.33,1327753,78.13,250,8745,1432,0.7634,8,0
2016-03-13,42,23719997.68,Noises Off,American Airlines Theatre,557403.5,652720,92.92,NA,5999,740,1.0133,8,0
2016-03-13,42,23719997.68,On Your Feet!,Marquis Theatre,973701.5,1552352,104.61,199,9308,1626,0.7156,8,0
2016-03-13,42,23719997.68,School of Rock - The Musical,Winter Garden Theatre,900072.3,1404800,89.49,248,10058,1428,0.8804,8,0
2016-03-13,42,23719997.68,She Loves Me,Studio 54,409090.5,899784,55.58,NA,7360,1008,0.9127,0,8
2016-03-13,42,23719997.68,Something Rotten!,St. James Theatre,765480.5,1372600,83.5,277,9167,1504,0.7619,8,0
2016-03-13,42,23719997.68,The Book of Mormon,Eugene O'Neill Theatre,1353456.09,1376656,154.79,477,8744,1066,1.0253,8,0
2016-03-13,42,23719997.68,The Color Purple,Bernard B. Jacobs Theatre,742915.98,1041204,103.64,193,7168,1051,0.8525,8,0
2016-03-13,42,23719997.68,The Crucible,Walter Kerr Theatre,583708.96,807254,94.5,327,6177,902,0.9783,0,7
2016-03-13,42,23719997.68,The Curious Incident of the Dog in the Night-Time,Ethel Barrymore Theatre,444027.47,857318,76.68,233,5791,1018,0.7111,8,0
2016-03-13,42,23719997.68,The Humans,Gerald Schoenfeld Theatre,380139.5,545424,89.44,248,4250,576,0.9223,8,0
2016-03-13,42,23719997.68,The King and I,Vivian Beaumont Theater,633677,1145090,95.35,297,6646,1047,0.7935,8,0
2016-03-13,42,23719997.68,The Lion King,Minskoff Theatre,1708789,1897743,127.4,225,13413,1696,0.9886,8,0
2016-03-13,42,23719997.68,The Phantom of the Opera,Majestic Theatre,723465.52,1514575,83.98,200,8615,1605,0.671,8,0
2016-03-13,42,23719997.68,Wicked,Gershwin Theatre,1662470,1779845,117.88,240,14103,1807,0.9756,8,0
2016-03-20,43,26631585.91,Aladdin,New Amsterdam Theatre,1570188.5,1583668,113.72,227.5,13808,1727,0.9994,8,0
2016-03-20,43,26631585.91,An American in Paris,Palace Theatre,832227,1471280,89.29,223,9320,1679,0.6939,8,0
2016-03-20,43,26631585.91,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,888029.2,1174216,117.14,299,7581,1026,0.9236,8,0
2016-03-20,43,26631585.91,Blackbird,Belasco Theatre,483634.5,885060,75.33,248,6420,1014,0.7914,8,0
2016-03-20,43,26631585.91,Bright Star,Cort Theatre,312937,916472,43.2,248,7244,1048,0.864,0,8
2016-03-20,43,26631585.91,Chicago,Ambassador Theatre,574676.03,945484,83.12,186,6914,1080,0.8002,8,0
2016-03-20,43,26631585.91,Disaster!,Nederlander Theatre,387741.5,1108664,66.36,197,5843,1198,0.6097,8,0
2016-03-20,43,26631585.91,Eclipsed,John Golden Theatre,419842.04,834000,79.44,198,5285,802,0.8237,8,0
2016-03-20,43,26631585.91,Fiddler on the Roof,Broadway Theatre,961474.3,1552894,87.51,225,10987,1707,0.8046,8,0
2016-03-20,43,26631585.91,Finding Neverland,Lunt-Fontanne Theatre,825077,1476000,82.17,225,10041,1504,0.8345,8,0
2016-03-20,43,26631585.91,Fun Home,Circle in the Square Theatre,504605.55,794880,89.98,220,5608,740,0.9473,8,0
2016-03-20,43,26631585.91,Hamilton,Richard Rodgers Theatre,1740104,1334960,161.82,475,10753,1321,1.0175,8,0
2016-03-20,43,26631585.91,Hughie,Booth Theatre,282706,783918,67.04,198,4217,772,0.6828,8,0
2016-03-20,43,26631585.91,Jersey Boys,August Wilson Theatre,636123.47,1151143,87.68,199,7255,1228,0.7385,8,0
2016-03-20,43,26631585.91,Kinky Boots,Al Hirschfeld Theatre,903527.5,1284324,97.51,299,9266,1424,0.8134,8,0
2016-03-20,43,26631585.91,Les Miserables,Imperial Theatre,874255,1180842,82.09,225,10650,1409,0.9448,8,0
2016-03-20,43,26631585.91,Matilda The Musical,Sam S. Shubert Theatre,939958.58,1327753,85.67,250,10972,1432,0.9578,8,0
2016-03-20,43,26631585.91,On Your Feet!,Marquis Theatre,934149.2,1552352,104.88,199,8907,1626,0.6847,8,0
2016-03-20,43,26631585.91,School of Rock - The Musical,Winter Garden Theatre,1072497.2,1440312,96.49,248,11115,1495,0.9293,8,0
2016-03-20,43,26631585.91,She Loves Me,Studio 54,505150,899784,64.49,NA,7833,1008,0.9714,5,3
2016-03-20,43,26631585.91,"Shuffle Along, or the Making of the Musical Sensation of 1921 and All That Followed",Music Box Theatre,640453.2,800026,113.15,373,5660,963,0.9796,0,6
2016-03-20,43,26631585.91,Something Rotten!,St. James Theatre,891778,1437800,82.59,277,10798,1667,0.8097,8,0
2016-03-20,43,26631585.91,The Book of Mormon,Eugene O'Neill Theatre,1367887.63,1376656,156.54,477,8738,1066,1.0246,8,0
2016-03-20,43,26631585.91,The Color Purple,Bernard B. Jacobs Theatre,768846.2,1041204,103.35,193,7439,1051,0.8848,8,0
2016-03-20,43,26631585.91,The Crucible,Walter Kerr Theatre,659753,926936,91.8,327,7187,902,0.996,0,8
2016-03-20,43,26631585.91,The Curious Incident of the Dog in the Night-Time,Ethel Barrymore Theatre,529467.7,857318,77.73,233,6812,1018,0.8364,8,0
2016-03-20,43,26631585.91,The Humans,Gerald Schoenfeld Theatre,390852.5,559044,90.79,248,4305,576,0.9342,8,0
2016-03-20,43,26631585.91,The King and I,Vivian Beaumont Theater,773089,1145090,105.76,297,7310,1047,0.8727,8,0
2016-03-20,43,26631585.91,The Lion King,Minskoff Theatre,2044101,2106757,150.81,225,13554,1696,0.999,8,0
2016-03-20,43,26631585.91,The Phantom of the Opera,Majestic Theatre,981647.11,1514575,88.66,200,11072,1605,0.8623,8,0
2016-03-20,43,26631585.91,Wicked,Gershwin Theatre,1934807,1779845,127.07,240,15226,1926,0.9882,8,0
2016-03-27,44,31485172.45,Aladdin,New Amsterdam Theatre,2127857,2168649,137.11,227.5,15519,1727,0.9985,9,0
2016-03-27,44,31485172.45,American Psycho,Gerald Schoenfeld Theatre,365185.7,530359,90.04,248,4056,1031,0.9835,0,4
2016-03-27,44,31485172.45,An American in Paris,Palace Theatre,968216,1471280,87.92,223,11012,1679,0.8198,8,0
2016-03-27,44,31485172.45,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,872073.6,1174216,114.33,299,7628,1026,0.9293,8,0
2016-03-27,44,31485172.45,Blackbird,Belasco Theatre,475195.5,885060,76.36,248,6223,1014,0.7671,8,0
2016-03-27,44,31485172.45,Bright Star,Cort Theatre,384715.9,916472,48.28,248,7969,1048,0.9505,5,3
2016-03-27,44,31485172.45,Chicago,Ambassador Theatre,723790.75,945484,90.77,186,7974,1080,0.9229,8,0
2016-03-27,44,31485172.45,Disaster!,Nederlander Theatre,473885.4,1108664,80.35,197,5898,1198,0.6154,8,0
2016-03-27,44,31485172.45,Eclipsed,John Golden Theatre,318920,814288,79.2,198,4027,802,0.6276,8,0
2016-03-27,44,31485172.45,Fiddler on the Roof,Broadway Theatre,1126634.01,1552894,100.58,225,11201,1707,0.8202,8,0
2016-03-27,44,31485172.45,Finding Neverland,Lunt-Fontanne Theatre,1009392,1476000,101.79,225,9916,1504,0.8241,8,0
2016-03-27,44,31485172.45,Fun Home,Circle in the Square Theatre,520362.7,794880,91.74,220,5672,740,0.9581,8,0
2016-03-27,44,31485172.45,Hamilton,Richard Rodgers Theatre,1719570,1334960,159.89,475,10755,1321,1.0177,8,0
2016-03-27,44,31485172.45,Hughie,Booth Theatre,278658.3,783918,60.8,198,4583,772,0.7421,8,0
2016-03-27,44,31485172.45,Jersey Boys,August Wilson Theatre,713574.4,1151143,88.47,199,8066,1228,0.8211,8,0
2016-03-27,44,31485172.45,Kinky Boots,Al Hirschfeld Theatre,1009622.95,1284324,99.96,299,10100,1424,0.8866,8,0
2016-03-27,44,31485172.45,Les Miserables,Imperial Theatre,1015671.8,1180842,91.9,225,11052,1409,0.9805,8,0
2016-03-27,44,31485172.45,Matilda The Musical,Sam S. Shubert Theatre,1237341.4,1327753,108.61,250,11393,1432,0.9945,8,0
