match_id,team1,team2,score_team1,score_team2,wickets_team2,wickets_team,team1_away_or_home,team2_home_away,winner,margin,margin_type,time_of_day,series,player_of_match,player_of_match_team,venue,toss,toss_decision,ball_remaining,ground,ground_city,ground_country,match_date
ODI # 2070,Zimbabwe,West Indies,196,197,10,2,home,away,West Indies,8,wickets,Day,West Indies tour of Zimbabwe,Chris Gayle,West Indies,Harare Sports Club,Zimbabwe,bat first,with 146 balls remaining),Harare,Harare,Zimbabwe,"Nov 30, 2003"
ODI # 2071,Pakistan,New Zealand,281,157,6,10,home,away,Pakistan,124,runs,Day and night,New Zealand tour of Pakistan,Mohammad Sami,Pakistan,"Gaddafi Stadium, Lahore",Pakistan,bat first,NA,Lahore,Lahore,Pakistan,"Dec 1, 2003"
ODI # 2072,Pakistan,New Zealand,314,263,7,7,home,away,Pakistan,51,runs,Day,New Zealand tour of Pakistan,Imran Farhat,Pakistan,"Iqbal Stadium, Faisalabad",Pakistan,bat first,NA,Faisalabad,Faisalabad,Pakistan,"Dec 3, 2003"
ODI # 2073,New Zealand,Pakistan,183,184,10,3,away,home,Pakistan,7,wickets,Day and night,New Zealand tour of Pakistan,Imran Farhat,Pakistan,Rawalpindi Cricket Stadium,New Zealand,bat first,with 52 balls remaining),Rawalpindi,Rawalpindi,Pakistan,"Dec 5, 2003"
ODI # 2074,Pakistan,New Zealand,277,228,4,6,home,away,Pakistan,49,runs,Day and night,New Zealand tour of Pakistan,Imran Farhat,Pakistan,Rawalpindi Cricket Stadium,Pakistan,bat first,NA,Rawalpindi,Rawalpindi,Pakistan,"Dec 7, 2003"
ODI # 2075,Pakistan,New Zealand,229,230,7,6,away,home,New Zealand,4,wickets,Day,Pakistan tour of New Zealand,Scott Styris,New Zealand,"Eden Park, Auckland",New Zealand,field first,with 5 balls remaining),Auckland,Auckland,New Zealand,"Jan 3, 2004"
ODI # 2076,New Zealand,Pakistan,235,236,8,4,home,away,Pakistan,6,wickets,Day,Pakistan tour of New Zealand,Mohammad Yousuf,Pakistan,"Davies Park, Queenstown",Pakistan,field first,with 18 balls remaining),Queenstown,Queenstown,New Zealand,"Jan 7, 2004"
ODI # 2077,Australia,India,288,270,10,10,home,away,Australia,18,runs,Day and night,VB Series,Andrew Symonds,Australia,Melbourne Cricket Ground,Australia,bat first,NA,Melbourne,Jolimont,Australia,"Jan 9, 2004"
ODI # 2078,Pakistan,New Zealand,255,259,9,3,away,home,New Zealand,7,wickets,Day,Pakistan tour of New Zealand,Stephen Fleming,New Zealand,"Jade Stadium, Christchurch",New Zealand,field first,with 22 balls remaining),Christchurch,Christchurch,New Zealand,"Jan 10, 2004"
ODI # 2079,Australia,Zimbabwe,225,126,8,10,home,away,Australia,99,runs,Day and night,VB Series,Brad Williams,Australia,Sydney Cricket Ground,Australia,bat first,NA,Sydney,Moore Park,Australia,"Jan 11, 2004"
ODI # 2081,Pakistan,New Zealand,126,127,10,2,away,home,New Zealand,8,wickets,Day,Pakistan tour of New Zealand,Jacob Oram,New Zealand,"McLean Park, Napier",New Zealand,field first,with 163 balls remaining),Napier,Napier,New Zealand,"Jan 14, 2004"
ODI # 2080,Zimbabwe,India,208,211,6,3,away,away,India,7,wickets,Day,VB Series,Virender Sehwag,India,"Bellerive Oval, Hobart",Zimbabwe,bat first,with 74 balls remaining),Hobart,Bellerive,Australia,"Jan 14, 2004"
ODI # 2082,Australia,Zimbabwe,344,196,7,6,home,away,Australia,148,runs,Day,VB Series,Adam Gilchrist,Australia,"Bellerive Oval, Hobart",Australia,bat first,NA,Hobart,Bellerive,Australia,"Jan 16, 2004"
ODI # 2083,New Zealand,Pakistan,307,303,8,10,home,away,New Zealand,4,runs,Day and night,Pakistan tour of New Zealand,Abdul Razzaq,Pakistan,"Westpac Stadium, Wellington",New Zealand,bat first,NA,Wellington,Wellington,New Zealand,"Jan 17, 2004"
ODI # 2084,India,Australia,303,284,4,10,away,home,India,19,runs,Day and night,VB Series,VVS Laxman,India,"Brisbane Cricket Ground, Woolloongabba, Brisbane",India,bat first,NA,Brisbane,Woolloongabba,Australia,"Jan 18, 2004"
ODI # 2085,India,Zimbabwe,255,231,6,10,away,away,India,24,runs,Day and night,VB Series,Yuvraj Singh,India,"Brisbane Cricket Ground, Woolloongabba, Brisbane",India,bat first,NA,Brisbane,Woolloongabba,Australia,"Jan 20, 2004"
ODI # 2086,India,Australia,296,225,4,8,away,home,Australia,2,wickets,Day and night,VB Series,Yuvraj Singh,India,Sydney Cricket Ground,India,bat first,with 1 ball remaining),Sydney,Moore Park,Australia,"Jan 22, 2004"
ODI # 2087,India,Zimbabwe,280,277,7,6,away,away,India,3,runs,Day and night,VB Series,VVS Laxman,India,Adelaide Oval,India,bat first,NA,Adelaide,North Adelaide,Australia,"Jan 24, 2004"
ODI # 2088,South Africa,West Indies,263,54,4,10,home,away,South Africa,209,runs,Day and night,West Indies tour of South Africa,Jacques Kallis,South Africa,"Newlands, Cape Town",South Africa,bat first,NA,Cape Town,Cape Town,South Africa,"Jan 25, 2004"
ODI # 2089,Australia,Zimbabwe,279,266,7,8,home,away,Australia,13,runs,Day and night,VB Series,Grant Flower,Zimbabwe,Adelaide Oval,Australia,bat first,NA,Adelaide,North Adelaide,Australia,"Jan 26, 2004"
ODI # 2090,South Africa,West Indies,179,163,7,10,home,away,South Africa,16,runs,Day and night,West Indies tour of South Africa,Boeta Dippenaar,South Africa,"St George's Park, Port Elizabeth",South Africa,bat first,NA,Port Elizabeth,Port Elizabeth,South Africa,"Jan 28, 2004"
ODI # 2093,India,Australia,203,204,10,5,away,home,Australia,5,wickets,Day,VB Series,Adam Gilchrist,Australia,"Western Australia Cricket Association Ground, Perth",India,bat first,with 108 balls remaining),Perth,East Perth,Australia,"Feb 1, 2004"
ODI # 2094,South Africa,West Indies,297,300,4,3,home,away,West Indies,7,wickets,Day,West Indies tour of South Africa,Shivnarine Chanderpaul,West Indies,"SuperSport Park, Centurion",South Africa,bat first,with 30 balls remaining),Centurion,Centurion,South Africa,"Feb 1, 2004"
ODI # 2095,Zimbabwe,India,135,136,10,6,away,away,India,4,wickets,Day and night,VB Series,Irfan Pathan,India,"Western Australia Cricket Association Ground, Perth",Zimbabwe,bat first,with 117 balls remaining),Perth,East Perth,Australia,"Feb 3, 2004"
ODI # 2096,West Indies,South Africa,304,310,2,6,away,home,South Africa,4,wickets,Day and night,West Indies tour of South Africa,Jacques Kallis,South Africa,"New Wanderers Stadium, Johannesburg",West Indies,bat first,with 2 balls remaining),Johannesburg,Johannesburg,South Africa,"Feb 4, 2004"
ODI # 2097,India,Australia,222,224,10,3,away,home,Australia,7,wickets,Day and night,VB Series,Ricky Ponting,Australia,Melbourne Cricket Ground,India,bat first,with 59 balls remaining),Melbourne,Jolimont,Australia,"Feb 6, 2004"
ODI # 2098,Australia,India,359,151,5,10,home,away,Australia,208,runs,Day and night,VB Series,Matthew Hayden,Australia,Sydney Cricket Ground,Australia,bat first,NA,Sydney,Moore Park,Australia,"Feb 8, 2004"
ODI # 2099,New Zealand,South Africa,225,226,8,5,home,away,South Africa,5,wickets,Day and night,South Africa tour of New Zealand,Graeme Smith,South Africa,"Eden Park, Auckland",South Africa,field first,with 2 balls remaining),Auckland,Auckland,New Zealand,"Feb 13, 2004"
ODI # 2100,South Africa,New Zealand,253,255,8,5,away,home,New Zealand,5,wickets,Day and night,South Africa tour of New Zealand,Stephen Fleming,New Zealand,"Jade Stadium, Christchurch",South Africa,bat first,with 29 balls remaining),Christchurch,Christchurch,New Zealand,"Feb 17, 2004"
ODI # 2101,New Zealand,South Africa,254,249,5,7,home,away,New Zealand,5,runs,Day and night,South Africa tour of New Zealand,Scott Styris,New Zealand,"Westpac Stadium, Wellington",South Africa,field first,NA,Wellington,Wellington,New Zealand,"Feb 20, 2004"
ODI # 2102,Australia,Sri Lanka,262,178,6,10,away,home,Australia,84,runs,Day and night,Australia tour of Sri Lanka,Brad Hogg,Australia,Rangiri Dambulla International Stadium,Australia,bat first,NA,Dambulla,Dambulla,Sri Lanka,"Feb 20, 2004"
ODI # 2103,Sri Lanka,Australia,245,244,10,5,home,away,Sri Lanka,1,run,Day,Australia tour of Sri Lanka,Chaminda Vaas,Sri Lanka,Rangiri Dambulla International Stadium,Sri Lanka,bat first,NA,Dambulla,Dambulla,Sri Lanka,"Feb 22, 2004"
ODI # 2104,South Africa,New Zealand,259,264,7,4,away,home,New Zealand,6,wickets,Day,South Africa tour of New Zealand,Hamish Marshall,New Zealand,"Carisbrook, Dunedin",New Zealand,field first,with 6 balls remaining),Dunedin,Dunedin,New Zealand,"Feb 25, 2004"
ODI # 2105,Sri Lanka,Australia,226,227,8,5,home,away,Australia,5,wickets,Day and night,Australia tour of Sri Lanka,Jason Gillespie,Australia,"R Premadasa Stadium, Colombo",Sri Lanka,bat first,with 9 balls remaining),Colombo (RPS),Khettarama,Sri Lanka,"Feb 25, 2004"
ODI # 2106,Australia,Sri Lanka,233,193,10,10,away,home,Australia,40,runs,Day and night,Australia tour of Sri Lanka,Michael Kasprowicz,Australia,"R Premadasa Stadium, Colombo",Australia,bat first,NA,Colombo (RPS),Khettarama,Sri Lanka,"Feb 27, 2004"
ODI # 2107,New Zealand,South Africa,193,175,8,5,home,away,New Zealand,2,runs,Day,South Africa tour of New Zealand,Chris Harris,New Zealand,"Eden Park, Auckland",South Africa,field first,D/L method),Auckland,Auckland,New Zealand,"Feb 29, 2004"
ODI # 2108,Australia,Sri Lanka,198,202,7,7,away,home,Sri Lanka,3,wickets,Day,Australia tour of Sri Lanka,Nuwan Zoysa,Sri Lanka,"Sinhalese Sports Club Ground, Colombo",Australia,bat first,with 13 balls remaining),Colombo (SSC),Colombo,Sri Lanka,"Feb 29, 2004"
ODI # 2109,South Africa,New Zealand,186,190,9,5,away,home,New Zealand,5,wickets,Day,South Africa tour of New Zealand,Michael Papps,New Zealand,"McLean Park, Napier",South Africa,bat first,with 24 balls remaining),Napier,Napier,New Zealand,"Mar 2, 2004"
ODI # 2110,Bangladesh,Zimbabwe,238,230,7,9,away,home,Bangladesh,8,runs,Day,Bangladesh tour of Zimbabwe,Mohammad Ashraful,Bangladesh,Harare Sports Club,Zimbabwe,field first,NA,Harare,Harare,Zimbabwe,"Mar 10, 2004"
ODI # 2111,Zimbabwe,Bangladesh,242,228,8,10,home,away,Zimbabwe,14,runs,Day,Bangladesh tour of Zimbabwe,Heath Streak,Zimbabwe,Harare Sports Club,Zimbabwe,bat first,NA,Harare,Harare,Zimbabwe,"Mar 12, 2004"
ODI # 2112,India,Pakistan,349,344,7,8,away,home,India,5,runs,Day,India tour of Pakistan,Inzamam-ul-Haq,Pakistan,"National Stadium, Karachi",Pakistan,field first,NA,Karachi,Karachi,Pakistan,"Mar 13, 2004"
ODI # 2113,Bangladesh,Zimbabwe,183,185,10,7,away,home,Zimbabwe,3,wickets,Day,Bangladesh tour of Zimbabwe,Khaled Mahmud,Bangladesh,Harare Sports Club,Bangladesh,bat first,with 45 balls remaining),Harare,Harare,Zimbabwe,"Mar 14, 2004"
ODI # 2114,Pakistan,India,329,317,6,10,home,away,Pakistan,12,runs,Day and night,India tour of Pakistan,Sachin Tendulkar,India,Rawalpindi Cricket Stadium,Pakistan,bat first,NA,Rawalpindi,Rawalpindi,Pakistan,"Mar 16, 2004"
ODI # 2115,India,Pakistan,244,247,9,6,away,home,Pakistan,4,wickets,Day,India tour of Pakistan,Yasir Hameed,Pakistan,"Arbab Niaz Stadium, Peshawar",Pakistan,field first,with 16 balls remaining),Peshawar,Peshawar,Pakistan,"Mar 19, 2004"
ODI # 2116,Pakistan,India,293,294,9,5,home,away,India,5,wickets,Day and night,India tour of Pakistan,Inzamam-ul-Haq,Pakistan,"Gaddafi Stadium, Lahore",Pakistan,bat first,with 30 balls remaining),Lahore,Lahore,Pakistan,"Mar 21, 2004"
ODI # 2117,India,Pakistan,293,253,7,10,away,home,India,40,runs,Day and night,India tour of Pakistan,VVS Laxman,India,"Gaddafi Stadium, Lahore",Pakistan,field first,NA,Lahore,Lahore,Pakistan,"Mar 24, 2004"
ODI # 2118,West Indies,England,156,157,5,8,away,away,England,2,wickets,Day,England tour of West Indies,Chris Read,England,"Bourda, Georgetown, Guyana",England,field first,with 3 balls remaining),Georgetown,Georgetown,Guyana,"Apr 18, 2004"
ODI # 2119,Zimbabwe,Sri Lanka,211,144,6,4,home,away,Sri Lanka,12,runs,Day,Sri Lanka tour of Zimbabwe,Tatenda Taibu,Zimbabwe,"Queens Sports Club, Bulawayo",Sri Lanka,field first,D/L method),Bulawayo,Bulawayo,Zimbabwe,"Apr 20, 2004"
ODI # 2120,Zimbabwe,Sri Lanka,136,139,10,1,home,away,Sri Lanka,9,wickets,Day,Sri Lanka tour of Zimbabwe,Chaminda Vaas,Sri Lanka,"Queens Sports Club, Bulawayo",Sri Lanka,field first,with 175 balls remaining),Bulawayo,Bulawayo,Zimbabwe,"Apr 22, 2004"
ODI # 2122,Zimbabwe,Sri Lanka,35,40,10,1,home,away,Sri Lanka,9,wickets,Day,Sri Lanka tour of Zimbabwe,Chaminda Vaas,Sri Lanka,Harare Sports Club,Sri Lanka,field first,with 244 balls remaining),Harare,Harare,Zimbabwe,"Apr 25, 2004"
ODI # 2123,Sri Lanka,Zimbabwe,223,151,9,10,away,home,Sri Lanka,72,runs,Day,Sri Lanka tour of Zimbabwe,Upul Chandana,Sri Lanka,Harare Sports Club,Zimbabwe,field first,NA,Harare,Harare,Zimbabwe,"Apr 27, 2004"
ODI # 2124,Sri Lanka,Zimbabwe,246,221,7,9,away,home,Sri Lanka,25,runs,Day,Sri Lanka tour of Zimbabwe,Russel Arnold,Sri Lanka,Harare Sports Club,Sri Lanka,bat first,NA,Harare,Harare,Zimbabwe,"Apr 29, 2004"
ODI # 2125,England,West Indies,281,284,8,5,away,home,West Indies,5,wickets,Day,England tour of West Indies,Ramnaresh Sarwan,West Indies,"Beausejour Stadium, Gros Islet, St Lucia",West Indies,field first,with 12 balls remaining),Gros Islet,Gros Islet,West Indies,"May 1, 2004"
ODI # 2126,England,West Indies,280,282,8,6,away,home,West Indies,4,wickets,Day,England tour of West Indies,Shivnarine Chanderpaul,West Indies,"Beausejour Stadium, Gros Islet, St Lucia",West Indies,field first,with 17 balls remaining),Gros Islet,Gros Islet,West Indies,"May 2, 2004"
ODI # 2127,West Indies,England,261,262,6,5,home,away,England,5,wickets,Day,England tour of West Indies,Marcus Trescothick,England,"Kensington Oval, Bridgetown, Barbados",England,field first,with 16 balls remaining),Bridgetown,Bridgetown,West Indies,"May 5, 2004"
ODI # 2128,Bangladesh,West Indies,144,145,8,9,away,home,West Indies,1,wicket,Day,Bangladesh tour of West Indies,Ian Bradshaw,West Indies,"Arnos Vale Ground, Kingstown, St Vincent",West Indies,field first,with 20 balls remaining),Kingstown,Arnos Vale,West Indies,"May 15, 2004"
ODI # 2129,West Indies,Bangladesh,124,101,7,8,home,away,West Indies,23,runs,Day,Bangladesh tour of West Indies,Dwayne Smith,West Indies,"Arnos Vale Ground, Kingstown, St Vincent",Bangladesh,field first,NA,Kingstown,Arnos Vale,West Indies,"May 16, 2004"
ODI # 2130,Bangladesh,West Indies,118,119,7,3,away,away,West Indies,7,wickets,Day,Bangladesh tour of West Indies,Devon Smith,West Indies,"National Cricket Stadium, St George's, Grenada",Bangladesh,bat first,with 5 balls remaining),St George's,St George's,Grenada,"May 19, 2004"
ODI # 2131,Zimbabwe,Australia,205,207,9,3,home,away,Australia,7,wickets,Day,Australia tour of Zimbabwe,Ricky Ponting,Australia,Harare Sports Club,Zimbabwe,bat first,with 62 balls remaining),Harare,Harare,Zimbabwe,"May 25, 2004"
ODI # 2132,Australia,Zimbabwe,323,184,8,10,away,home,Australia,139,runs,Day,Australia tour of Zimbabwe,Darren Lehmann,Australia,Harare Sports Club,Zimbabwe,field first,NA,Harare,Harare,Zimbabwe,"May 27, 2004"
ODI # 2133,Zimbabwe,Australia,196,199,10,2,home,away,Australia,8,wickets,Day,Australia tour of Zimbabwe,Jason Gillespie,Australia,Harare Sports Club,Australia,field first,with 116 balls remaining),Harare,Harare,Zimbabwe,"May 29, 2004"
ODI # 2135,England,West Indies,147,148,10,3,home,away,West Indies,7,wickets,Day,NatWest Series,Dwayne Bravo,West Indies,"Trent Bridge, Nottingham",West Indies,field first,with 106 balls remaining),Nottingham,Nottingham,England,"Jun 27, 2004"
ODI # 2136,England,New Zealand,101,103,10,3,home,away,New Zealand,7,wickets,Day and night,NatWest Series,James Franklin,New Zealand,"Riverside Ground, Chester-le-Street",New Zealand,field first,with 196 balls remaining),Chester-le-Street,Chester-le-Street,England,"Jun 29, 2004"
ODI # 2137,West Indies,England,159,160,10,3,away,home,England,7,wickets,Day and night,NatWest Series,Steve Harmison,England,"Headingley, Leeds",England,field first,with 168 balls remaining),Leeds,Leeds,England,"Jul 1, 2004"
ODI # 2138,West Indies,New Zealand,216,220,10,5,away,away,New Zealand,5,wickets,Day,NatWest Series,Hamish Marshall,New Zealand,"Sophia Gardens, Cardiff",New Zealand,field first,with 24 balls remaining),Cardiff,Cardiff,Wales,"Jul 3, 2004"
ODI # 2139,England,New Zealand,237,241,7,4,home,away,New Zealand,6,wickets,Day,NatWest Series,Stephen Fleming,New Zealand,"The Royal & Sun Alliance County Ground, Bristol",New Zealand,field first,with 16 balls remaining),Bristol,Bishopston,England,"Jul 4, 2004"
ODI # 2140,England,West Indies,285,286,7,3,home,away,West Indies,7,wickets,Day,NatWest Series,Chris Gayle,West Indies,"Lord's, London",West Indies,field first,with 5 balls remaining),Lord's,St John's Wood Road,England,"Jul 6, 2004"
ODI # 2142,New Zealand,West Indies,266,159,10,10,away,away,New Zealand,107,runs,Day,NatWest Series,Daniel Vettori,New Zealand,"Lord's, London",West Indies,field first,NA,Lord's,St John's Wood Road,England,"Jul 10, 2004"
ODI # 2143,Bangladesh,Hong Kong,221,105,9,10,away,away,Bangladesh,116,runs,Day,Asia Cup,Javed Omar,Bangladesh,"Sinhalese Sports Club Ground, Colombo",Hong Kong,field first,NA,Colombo (SSC),Colombo,Sri Lanka,"Jul 16, 2004"
ODI # 2144,India,United Arab Emirates,260,144,6,10,away,away,India,116,runs,Day and night,Asia Cup,Rahul Dravid,India,Rangiri Dambulla International Stadium,India,bat first,NA,Dambulla,Dambulla,Sri Lanka,"Jul 16, 2004"
ODI # 2145,Pakistan,Bangladesh,257,181,6,10,away,away,Pakistan,76,runs,Day,Asia Cup,Yasir Hameed,Pakistan,"Sinhalese Sports Club Ground, Colombo",Pakistan,bat first,NA,Colombo (SSC),Colombo,Sri Lanka,"Jul 17, 2004"
ODI # 2146,Sri Lanka,United Arab Emirates,239,123,10,10,home,away,Sri Lanka,116,runs,Day and night,Asia Cup,Khurram Khan,United Arab Emirates,Rangiri Dambulla International Stadium,Sri Lanka,bat first,NA,Dambulla,Dambulla,Sri Lanka,"Jul 17, 2004"
ODI # 2147,Pakistan,Hong Kong,343,165,5,10,away,away,Pakistan,173,runs,Day,Asia Cup,Shoaib Malik,Pakistan,"Sinhalese Sports Club Ground, Colombo",Pakistan,bat first,D/L method),Colombo (SSC),Colombo,Sri Lanka,"Jul 18, 2004"
ODI # 2148,Sri Lanka,India,282,270,4,8,home,away,Sri Lanka,12,runs,Day and night,Asia Cup,Nuwan Zoysa,Sri Lanka,Rangiri Dambulla International Stadium,Sri Lanka,bat first,NA,Dambulla,Dambulla,Sri Lanka,"Jul 18, 2004"
ODI # 2149,Bangladesh,India,177,178,10,2,away,away,India,8,wickets,Day,Asia Cup,Sachin Tendulkar,India,"Sinhalese Sports Club Ground, Colombo",India,field first,with 69 balls remaining),Colombo (SSC),Colombo,Sri Lanka,"Jul 21, 2004"
ODI # 2150,Pakistan,Sri Lanka,122,123,10,3,away,home,Sri Lanka,7,wickets,Day and night,Asia Cup,Nuwan Zoysa,Sri Lanka,"R Premadasa Stadium, Colombo",Pakistan,bat first,with 108 balls remaining),Colombo (RPS),Khettarama,Sri Lanka,"Jul 21, 2004"
ODI # 2151,Bangladesh,Sri Lanka,190,191,9,0,away,home,Sri Lanka,10,wickets,Day and night,Asia Cup,Sanath Jayasuriya,Sri Lanka,"R Premadasa Stadium, Colombo",Bangladesh,bat first,with 99 balls remaining),Colombo (RPS),Khettarama,Sri Lanka,"Jul 23, 2004"
ODI # 2152,Pakistan,India,300,241,9,8,away,away,Pakistan,59,runs,Day and night,Asia Cup,Shoaib Malik,Pakistan,"R Premadasa Stadium, Colombo",Pakistan,bat first,NA,Colombo (RPS),Khettarama,Sri Lanka,"Jul 25, 2004"
ODI # 2153,India,Sri Lanka,271,267,6,9,away,home,India,4,runs,Day and night,Asia Cup,Virender Sehwag,India,"R Premadasa Stadium, Colombo",India,bat first,NA,Colombo (RPS),Khettarama,Sri Lanka,"Jul 27, 2004"
ODI # 2154,Bangladesh,Pakistan,166,167,10,4,away,away,Pakistan,6,wickets,Day and night,Asia Cup,Shoaib Malik,Pakistan,"R Premadasa Stadium, Colombo",Bangladesh,bat first,with 54 balls remaining),Colombo (RPS),Khettarama,Sri Lanka,"Jul 29, 2004"
ODI # 2155,Sri Lanka,India,228,203,9,9,home,away,Sri Lanka,25,runs,Day and night,Asia Cup,Marvan Atapattu,Sri Lanka,"R Premadasa Stadium, Colombo",Sri Lanka,bat first,NA,Colombo (RPS),Khettarama,Sri Lanka,"Aug 1, 2004"
ODI # 2156,South Africa,Sri Lanka,263,265,9,7,away,home,Sri Lanka,3,wickets,Day and night,South Africa tour of Sri Lanka,Chaminda Vaas,Sri Lanka,"R Premadasa Stadium, Colombo",South Africa,bat first,with 6 balls remaining),Colombo (RPS),Khettarama,Sri Lanka,"Aug 20, 2004"
ODI # 2157,Pakistan,India,192,127,6,10,away,away,Pakistan,66,runs,Day,Videocon Cup,Shoaib Malik,Pakistan,"VRA Ground, Amstelveen",India,field first,D/L method),Amstelveen,Amstelveen,Netherlands,"Aug 21, 2004"
ODI # 2158,Sri Lanka,South Africa,213,176,9,10,home,away,Sri Lanka,37,runs,Day,South Africa tour of Sri Lanka,Nuwan Zoysa,Sri Lanka,"R Premadasa Stadium, Colombo",Sri Lanka,bat first,NA,Colombo (RPS),Khettarama,Sri Lanka,"Aug 22, 2004"
ODI # 2160,South Africa,Sri Lanka,191,192,10,6,away,home,Sri Lanka,4,wickets,Day and night,South Africa tour of Sri Lanka,Marvan Atapattu,Sri Lanka,Rangiri Dambulla International Stadium,South Africa,bat first,with 14 balls remaining),Dambulla,Dambulla,Sri Lanka,"Aug 25, 2004"
