loc_id,latitude,longitude,subnational1_code,entry_technique,sub_id,obs_id,Month,Day,Year,PROJ_PERIOD_ID,species_code,how_many,valid,reviewed,day1_am,day1_pm,day2_am,day2_pm,effort_hrs_atleast,snow_dep_atleast,Data_Entry_Method
L104341,39.3672341,-84.401352,US-OH,PointMaker1.0_2,S78556180,OBS1042989862,1,1,2021,PFW_2021,amegfi,1,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L13089272,38.5603579,-91.0227456,US-MO,/GOOGLE_MAP/ZOOM:16,S79338781,OBS1052858009,1,16,2021,PFW_2021,y00033,1,1,0,1,0,1,0,1.001,0,PFW Mobile App v1.1.17
L4324482,35.255788,-79.364636,US-NC,/GOOGLE_MAP/ZOOM:18,S82858469,OBS1088645235,3,4,2021,PFW_2021,comgra,3,1,0,0,1,0,1,1.001,NA,PFW Web 4.1.4
L2054052,40.5625945,-77.4900001,US-PA,NA,S84536160,OBS1108824640,3,31,2021,PFW_2021,carwre,4,1,0,0,1,1,0,1.001,0,PFW Web 4.1.4
L6819399,34.1680323,-119.0354061,US-CA,/GOOGLE_MAP/ZOOM:18,S84732486,OBS1111233476,1,23,2021,PFW_2021,bewwre,1,1,0,1,1,1,1,0.001,0,PFW Web 4.1.4
L8825050,43.1362235,-71.445001,US-NH,/GOOGLE_MAP/ZOOM:18,S79405556,OBS1053508323,1,16,2021,PFW_2021,rebwoo,1,1,0,0,1,1,0,1.001,0.001,PFW Mobile App v1.1.17
L5080495,37.8907775,-78.8848619,US-VA,/GOOGLE_MAP/ZOOM:15,S81498781,OBS1074309817,2,13,2021,PFW_2021,sonspa,1,1,0,1,0,1,1,1.001,0.001,PFW Web 4.1.4
L13268619,36.6965405,-76.2418876,US-VA,/GOOGLE_MAP/ZOOM:15,S86400895,OBS1132544908,4,26,2021,PFW_2021,carwre,1,1,0,1,1,1,1,1.001,0,PFW Mobile App v1.1.17
L12836607,42.2623672,-83.7366986,US-MI,/GOOGLE_MAP/ZOOM:15,S77422630,OBS1028033008,12,5,2020,PFW_2021,norfli,1,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L3156648,41.700711,-72.694565,US-CT,/GOOGLE_MAP/ZOOM:18,S83457317,OBS1095552727,3,6,2021,PFW_2021,houfin,2,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L382397,32.7099611,-108.302536,US-NM,GREATDATA_POSTCODE/GOOGLE_MAP/ZOOM:7,S86059206,OBS1128093327,4,17,2021,PFW_2021,brthum,1,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L10138808,35.2975622,-120.6799492,US-CA,/GOOGLE_MAP/ZOOM:15,S79886363,OBS1059378061,1,23,2021,PFW_2021,houfin,15,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L364216,47.742526,-122.34173,US-WA,POSTCODE LAT/LONG LOOKUP,S80035552,OBS1061242698,12,16,2020,PFW_2021,amecro,1,1,0,1,1,1,0,1.001,NA,PFW Web 4.1.4
L98290,38.9751015,-77.1204982,US-MD,POSTCODE LAT/LONG LOOKUP,S79082142,OBS1049494748,1,9,2021,PFW_2021,houspa,5,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L12768552,41.7733479,-72.1162275,US-CT,/GOOGLE_MAP/ZOOM:12,S83804540,OBS1099780434,3,8,2021,PFW_2021,comgra,1,1,0,1,0,1,1,1.001,NA,PFW Web 4.1.4
L3515254,42.9264632,-89.7182608,US-WI,/GOOGLE_MAP/ZOOM:18,S85450265,OBS1120043756,3,21,2021,PFW_2021,comgra,1,1,0,1,0,0,0,0.001,0.001,PFW Web 4.1.4
L618207,42.0336278,-86.5308244,US-MI,ESRI_WEBSERVICE_STREET,S80571531,OBS1067638762,2,5,2021,PFW_2021,dowwoo,1,1,0,1,1,1,1,1.001,15.001,PFW Web 4.1.4
L3165662,40.2416798,-74.0685099,US-NJ,/GOOGLE_MAP/ZOOM:18,S77361122,OBS1027166618,11,14,2020,PFW_2021,coohaw,1,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L5054381,29.480764,-98.745932,US-TX,/GOOGLE_MAP/ZOOM:18,S85939759,OBS1126464742,4,18,2021,PFW_2021,bnhcow,1,1,0,1,1,1,1,1.001,NA,PFW Web 4.1.4
L10130960,33.0237369,-97.1458237,US-TX,/GOOGLE_MAP/ZOOM:15,S82126819,OBS1080085826,2,20,2021,PFW_2021,greroa,1,1,0,1,1,1,1,4.001,0.001,PFW Web 4.1.4
L99412,37.7560713,-97.2565144,US-KS,PointMaker1.0_2,S79461276,OBS1054105130,1,16,2021,PFW_2021,daejun,7,1,0,1,1,1,1,4.001,0,PFW Web 4.1.4
L71917,50.2541311,-119.2804098,CA-BC,POSTCODE LAT/LONG LOOKUP,S77896149,OBS1034681326,12,19,2020,PFW_2021,houspa,4,1,0,1,1,1,1,4.001,0,PFW Web 4.1.4
L72299,38.93405,-77.122945,US-VA,POSTCODE LAT/LONG LOOKUP,S84786489,OBS1111885013,3,31,2021,PFW_2021,bnhcow,3,1,0,1,1,1,1,1.001,NA,PFW Web 4.1.4
L27645,40.442391,-79.6059895,US-PA,POSTCODE LAT/LONG LOOKUP,S80799984,OBS1070185382,2,9,2021,PFW_2021,norcar,23,1,0,1,1,1,1,4.001,5,PFW Web 4.1.4
L12807157,43.3839255,-80.3098854,CA-ON,/GOOGLE_MAP/ZOOM:15,S76792563,OBS1019216289,11,28,2020,PFW_2021,houspa,1,1,0,1,0,1,0,4.001,0,PFW Mobile App v1.1.17
L10159783,43.5054528,-76.2053239,US-NY,/GOOGLE_MAP/ZOOM:17,S80896679,OBS1070989238,2,9,2021,PFW_2021,houfin,1,1,0,1,1,1,1,1.001,15.001,PFW Web 4.1.4
L166115,42.4418436,-87.8218693,US-IL,PointMaker1.0_2,S77107760,OBS1023566698,12,5,2020,PFW_2021,whbnut,1,1,0,0,1,1,0,1.001,0.001,PFW Web 4.1.4
L3166174,40.7831736,-77.9243088,US-PA,/GOOGLE_MAP/ZOOM:15,S83233366,OBS1092965899,3,10,2021,PFW_2021,norcar,1,1,0,1,1,1,0,4.001,0,PFW Web 4.1.4
L2732418,39.5871538,-74.3533243,US-NJ,/GOOGLE_MAP/ZOOM:16,S76651924,OBS1017232102,11,14,2020,PFW_2021,tuftit,3,1,0,1,1,1,1,0.001,0,PFW Web 4.1.4
L2446180,38.7652349,-76.616975,US-MD,/GOOGLE_MAP/ZOOM:15,S79871784,OBS1059193644,1,23,2021,PFW_2021,rebwoo,1,1,0,1,0,1,0,1.001,0,PFW Web 4.1.4
L132483,40.0154545,-81.6283321,US-OH,postal_code,S80222826,OBS1063447043,1,30,2021,PFW_2021,eursta,10,1,0,1,1,1,1,0.001,5,PFW Web 4.1.4
L13473475,34.1761506,-118.9591982,US-CA,/GOOGLE_MAP/ZOOM:15,S84233955,OBS1109318892,3,27,2021,PFW_2021,annhum,3,1,0,1,0,1,1,1.001,0,PFW Mobile App v1.1.17
L597500,43.4347359,-124.2142799,US-OR,POSTCODE LAT/LONG LOOKUP,S86771562,OBS1137500779,3,14,2021,PFW_2021,bkcchi,1,1,0,0,0,1,1,0.001,NA,PFW Web 4.1.4
L620100,43.1707254,-73.1685162,US-VT,ESRI_WEBSERVICE_STREET/GOOGLE_MAP/ZOOM:2,S83916949,OBS1101085291,3,21,2021,PFW_2021,sonspa,3,1,0,1,1,1,1,4.001,0,PFW Web 4.1.4
L612725,49.4164177,-123.3146667,CA-BC,GREATDATA_POSTCODE/GOOGLE_MAP/ZOOM:2,S87501204,OBS1147352143,3,20,2021,PFW_2021,batpig1,2,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L12940233,41.3316124,-72.6709127,US-CT,/GOOGLE_MAP/ZOOM:15,S83442524,OBS1095397364,3,13,2021,PFW_2021,tuftit,1,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L6467655,35.076967,-80.870984000000007,US-NC,NA,S76733572,OBS1018365359,11,18,2020,PFW_2021,eastow,2,1,0,0,1,1,0,1.001,0,PFW Web 4.1.4
L4324482,35.255788,-79.364636,US-NC,/GOOGLE_MAP/ZOOM:18,S85156671,OBS1116307070,4,5,2021,PFW_2021,yerwar,2,1,0,1,1,1,1,4.001,NA,PFW Web 4.1.4
L10259222,45.292943,-77.9466248,CA-ON,/GOOGLE_MAP/ZOOM:15,S77525909,OBS1029452772,12,7,2020,PFW_2021,bkcchi,8,1,0,1,0,1,0,0.001,15.001,PFW Web 4.1.4
L10462736,37.4528399,-122.1300938,US-CA,/GOOGLE_MAP/ZOOM:15,S85962154,OBS1126855399,4,20,2021,PFW_2021,moudov,3,1,0,1,1,1,1,1.001,0,PFW Mobile App v1.1.17
L10199173,39.565067,-76.070192,US-MD,/GOOGLE_MAP/ZOOM:18,S84253423,OBS1105378869,3,20,2021,PFW_2021,amerob,3,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L5057856,39.2590567,-76.8951551,US-MD,/GOOGLE_MAP/ZOOM:12,S83451619,OBS1095502455,3,13,2021,PFW_2021,easblu,2,1,0,1,1,1,1,4.001,0,PFW Web 4.1.4
L1312175,36.1488715,-81.3176399,US-NC,GREATDATA_POSTCODE/GOOGLE_MAP/ZOOM:-4,S79825912,OBS1058635711,1,7,2021,PFW_2021,rebwoo,1,1,0,1,1,1,1,4.001,0,PFW Web 4.1.4
L3997601,42.5840696,-76.1881496,US-NY,/GOOGLE_MAP/ZOOM:18,S76352702,OBS1013090424,11,15,2020,PFW_2021,tuftit,2,1,0,1,1,1,1,4.001,0,PFW Web 4.0.4
L139685,55.25,-127.5833282,CA-BC,postal_code,S82688059,OBS1086668005,2,26,2021,PFW_2021,bkcchi,13,1,0,1,0,1,1,4.001,15.001,PFW Web 4.1.4
L12779065,35.5811573,-80.0990164,US-NC,/GOOGLE_MAP/ZOOM:15,S80756208,OBS1069690988,2,7,2021,PFW_2021,rebnut,1,1,0,0,1,1,1,1.001,0,PFW Web 4.1.4
L12775030,44.5912933,-123.318894,US-OR,/GOOGLE_MAP/ZOOM:15,S79223325,OBS1051329163,1,14,2021,PFW_2021,pinsis,4,1,0,1,0,0,0,0.001,0,PFW Mobile App v1.1.17
L4009986,37.68792,-121.927363,US-CA,/GOOGLE_MAP/ZOOM:15,S82392329,OBS1083218578,12,5,2020,PFW_2021,amegfi,7,1,0,1,1,0,0,0.001,0,PFW Web 4.1.4
L6526205,39.8550913,-74.873898,US-NJ,/GOOGLE_MAP/ZOOM:15,S83840307,OBS1100150858,3,21,2021,PFW_2021,easblu,1,1,0,1,1,1,1,4.001,0,PFW Mobile App v1.1.17
L620483,40.309403,-74.769474,US-NJ,ESRI_WEBSERVICE_STREET,S85492329,OBS1120559874,4,12,2021,PFW_2021,tuftit,2,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L167893,43.0041504,-81.2945709,CA-ON,PointMaker1.0_2,S88826450,OBS1165166477,1,16,2021,PFW_2021,dowwoo,1,1,0,1,1,1,1,8.001,5,PFW Web 4.1.4
L12852772,40.734913,-73.723664,US-NY,/GOOGLE_MAP/ZOOM:15,S78383351,OBS1041015554,12,30,2020,PFW_2021,houfin,18,1,0,1,1,1,0,4.001,0,PFW Web 4.1.4
L8167852,43.4460374,-80.530681,CA-ON,/GOOGLE_MAP/ZOOM:18,S76323289,OBS1012768438,11,14,2020,PFW_2021,bkcchi,3,1,0,1,1,1,1,1.001,0,PFW Web 4.0.4
L2752155,41.753696,-86.834363,US-IN,/GOOGLE_MAP/ZOOM:15,S77227371,OBS1025256192,12,8,2020,PFW_2021,blujay,1,1,0,1,1,1,1,1.001,0,PFW Mobile App v1.1.17
L356698,40.340478,-76.781373,US-PA,ESRI_WEBSERVICE_STREET,S86663584,OBS1136033837,4,6,2021,PFW_2021,houfin,1,1,0,1,1,1,0,4.001,0,PFW Web 4.1.4
L12750702,42.1725323,-87.8486913,US-IL,/GOOGLE_MAP/ZOOM:18,S80122448,OBS1062301754,1,28,2021,PFW_2021,houspa,6,1,0,1,1,1,1,1.001,5,PFW Web 4.1.4
L6447208,35.8850617,-106.3234132,US-NM,/GOOGLE_MAP/ZOOM:15,S80725675,OBS1069303192,2,6,2021,PFW_2021,brncre,1,1,0,1,1,1,1,1.001,NA,PFW Web 4.1.4
L12700321,39.0363134,-77.3628978,US-VA,/GOOGLE_MAP/ZOOM:15,S80572913,OBS1067719639,2,7,2021,PFW_2021,sonspa,1,1,0,1,0,0,1,1.001,5,PFW Mobile App v1.1.17
L167318,41.5714073,-71.7118454,US-RI,PointMaker1.0_2,S81922744,OBS1077936635,2,17,2021,PFW_2021,daejun,15,1,0,1,1,1,1,0.001,5,PFW Web 4.1.4
L103834,43.0580393,-77.4794912,US-NY,PointMaker1.0_2,S86155646,OBS1129367620,4,20,2021,PFW_2021,daejun,1,1,0,1,1,1,1,0.001,0.001,PFW Web 4.1.4
L3163012,42.4586897,-95.0220609,US-IA,/GOOGLE_MAP/ZOOM:15,S88562476,OBS1161583991,4,11,2021,PFW_2021,dowwoo,2,1,0,1,1,1,1,4.001,0,PFW Web 4.1.4
L10046147,28.8328038,-81.5473443,US-FL,/GOOGLE_MAP/ZOOM:15,S79547482,OBS1055246906,1,16,2021,PFW_2021,moudov,5,1,0,1,1,1,1,4.001,0,PFW Mobile App v1.1.17
L1821050,40.3659124,-74.9722213,US-PA,NA,S78208802,OBS1038808452,12,22,2020,PFW_2021,amegfi,1,1,0,1,1,1,1,1.001,0.001,PFW Web 4.1.4
L6458732,44.073808,-92.491956,US-MN,/GOOGLE_MAP/ZOOM:15,S77954772,OBS1035590815,12,25,2020,PFW_2021,houfin,4,1,0,1,1,1,0,0.001,0.001,PFW Mobile App v1.1.17
L12800245,46.1050515,-88.3173108,US-MI,/GOOGLE_MAP/ZOOM:18,S77298276,OBS1026306943,12,8,2020,PFW_2021,moudov,3,1,0,1,1,1,1,8.001,0,PFW Web 4.1.4
L2067506,42.5072136,-71.1564484,US-MA,NA,S84356255,OBS1106606799,12,7,2020,PFW_2021,daejun,18,1,0,1,1,1,0,1.001,0.001,PFW Web 4.1.4
L10580524,38.8966985,-77.4079192,US-VA,/GOOGLE_MAP/ZOOM:18,S78629416,OBS1043829211,1,1,2021,PFW_2021,blujay,2,1,0,1,1,1,1,4.001,0,PFW Mobile App v1.1.17
L4417764,34.754573,-92.323547,US-AR,/GOOGLE_MAP/ZOOM:15,S82621748,OBS1085893998,12,31,2020,PFW_2021,yebsap,1,1,0,1,0,1,0,1.001,0,PFW Web 4.1.4
L2831609,42.9821,-82.4561,US-MI,POSTCODE LAT/LONG LOOKUP,S85892153,OBS1125878391,4,15,2021,PFW_2021,bkcchi,3,1,0,1,1,1,1,8.001,0,PFW Web 4.1.4
L12822374,43.9121775,-70.5826521,US-ME,/GOOGLE_MAP/ZOOM:15,S83474133,OBS1095743479,1,23,2021,PFW_2021,amtspa,1,1,0,1,0,1,0,1.001,0.001,PFW Web 4.1.4
L8875583,42.2939688,-84.2963685,US-MI,/GOOGLE_MAP/ZOOM:15,S84890997,OBS1113112859,2,6,2021,PFW_2021,daejun,4,1,0,1,1,1,0,0.001,5,PFW Web 4.1.4
L21494,42.99159,-76.07299,US-NY,POSTCODE LAT/LONG LOOKUP,S81667681,OBS1075403170,12,9,2020,PFW_2021,whbnut,1,1,0,1,1,1,1,1.001,0.001,PFW Web 4.1.4
L12720068,38.8749392,-77.3345447,US-VA,/GOOGLE_MAP/ZOOM:18,S79968465,OBS1060438997,1,25,2021,PFW_2021,norcar,4,1,0,1,1,1,1,4.001,0.001,PFW Web 4.1.4
L274270,47.569577,-122.3161983,US-WA,POSTCODE LAT/LONG LOOKUP,S80267600,OBS1063994131,1,30,2021,PFW_2021,whcspa,1,1,0,1,1,1,1,4.001,0,PFW Web 4.1.4
L8195113,44.2459945,-78.1670541,CA-ON,/GOOGLE_MAP/ZOOM:18,S83451777,OBS1095502505,2,20,2021,PFW_2021,whbnut,2,1,0,1,1,1,1,8.001,15.001,PFW Web 4.1.4
L10412821,35.3641009,-85.098027,US-TN,/GOOGLE_MAP/ZOOM:15,S82219281,OBS1081186759,2,17,2021,PFW_2021,chispa,2,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L5641382,43.8829621,-69.8526131,US-ME,/GOOGLE_MAP/ZOOM:16,S85106471,OBS1115681025,3,23,2021,PFW_2021,daejun,6,1,0,1,1,1,1,4.001,0,PFW Web 4.1.4
L10131599,44.9806611,-93.1221342,US-MN,/GOOGLE_MAP/ZOOM:18,S85215212,OBS1118429921,4,10,2021,PFW_2021,amerob,2,1,0,1,1,1,1,0.001,0,PFW Mobile App v1.1.17
L1339929,38.7828521,-77.1987242,US-VA,ESRI_WEBSERVICE_CITY,S82560114,OBS1085153814,2,27,2021,PFW_2021,daejun,4,1,0,1,0,1,0,1.001,0,PFW Web 4.1.4
L104866,40.6316496,-74.3893733,US-NJ,PointMaker1.0_2,S85653463,OBS1122748600,3,9,2021,PFW_2021,y00033,2,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L12776648,42.8415939,-71.3872386,US-NH,/GOOGLE_MAP/ZOOM:15,S84834443,OBS1112448213,4,3,2021,PFW_2021,easblu,2,1,0,1,0,1,0,1.001,0,PFW Web 4.1.4
L12605257,40.8705193,-124.0768808,US-CA,/GOOGLE_MAP/ZOOM:18,S83564567,OBS1096870990,3,15,2021,PFW_2021,varthr,1,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L12900003,37.5395663,-97.2527696,US-KS,/GOOGLE_MAP/ZOOM:15,S79649443,OBS1056529544,1,19,2021,PFW_2021,haiwoo,1,1,0,1,1,1,1,1.001,NA,PFW Mobile App v1.1.17
L621964,41.320421,-74.143456,US-NY,ESRI_WEBSERVICE_STREET,S85254841,OBS1117554947,3,27,2021,PFW_2021,whbnut,1,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L13423275,43.908087,-78.6726586,CA-ON,/GOOGLE_MAP/ZOOM:18,S82529949,OBS1084785944,2,27,2021,PFW_2021,pinsis,5,1,0,1,0,1,1,1.001,0.001,PFW Web 4.1.4
L8858197,42.799783,-83.636858899999993,US-MI,/GOOGLE_MAP/ZOOM:15,S79956330,OBS1060237929,1,25,2021,PFW_2021,eursta,2,1,0,1,1,1,1,0.001,5,PFW Web 4.1.4
L13842604,33.4353792,-86.7417351,US-AL,/GOOGLE_MAP/ZOOM:15,S86039930,OBS1127840967,4,21,2021,PFW_2021,blujay,1,1,0,1,1,0,0,4.001,0,PFW Mobile App v1.1.17
L5112188,45.6009192,-73.3406881,CA-QC,/GOOGLE_MAP/ZOOM:17,S85393498,OBS1119307848,1,27,2021,PFW_2021,blujay,3,1,0,1,0,1,0,1.001,5,PFW Web 4.1.4
L73947,40.53386,-85.6512,US-IN,POSTCODE LAT/LONG LOOKUP,S85037057,OBS1114793127,4,3,2021,PFW_2021,houspa,10,1,0,1,1,1,1,4.001,0,PFW Web 4.1.4
L2409421,41.2845774,-72.3873496,US-CT,/GOOGLE_MAP/ZOOM:15,S76669345,OBS1017509745,11,24,2020,PFW_2021,norcar,2,1,0,1,0,1,0,1.001,0,PFW Web 4.1.4
L8843671,39.5155777,-104.721766,US-CO,/GOOGLE_MAP/ZOOM:18,S86643636,OBS1135757937,4,27,2021,PFW_2021,houfin,1,1,0,1,0,0,1,0.001,0,PFW Web 4.1.4
L1034517,30.1543285,-97.2561007,US-TX,ESRI_WEBSERVICE_STREET,S84997230,OBS1114272635,2,16,2021,PFW_2021,whwdov,8,1,0,1,0,1,0,1.001,5,PFW Web 4.1.4
L1017607,39.5336456,-77.4349518,US-MD,ESRI_WEBSERVICE_STREET,S85206414,OBS1116969935,2,20,2021,PFW_2021,dowwoo,1,1,0,1,1,1,1,1.001,NA,PFW Web 4.1.4
L12718892,35.0541254,-82.1389996,US-SC,/GOOGLE_MAP/ZOOM:15,S77189032,OBS1024698215,12,6,2020,PFW_2021,pinwar,1,1,0,1,0,1,0,4.001,0,PFW Web 4.1.4
L1813200,39.6694725,-105.1567984,US-CO,/GOOGLE_MAP/ZOOM:2,S84876794,OBS1112952362,4,4,2021,PFW_2021,coohaw,1,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L610779,38.2997589,-85.6304592,US-KY,ESRI_WEBSERVICE_STREET,S77504605,OBS1029183934,12,13,2020,PFW_2021,tuftit,1,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L13792356,46.0076848,-92.9287686,US-MN,/GOOGLE_MAP/ZOOM:15,S84379131,OBS1106913844,3,28,2021,PFW_2021,daejun,27,1,0,0,1,0,1,1.001,NA,PFW Mobile App v1.1.17
L98357,39.9546,-79.80133,US-PA,POSTCODE LAT/LONG LOOKUP,S84275428,OBS1105626075,2,20,2021,PFW_2021,eursta,3,1,0,1,1,1,1,8.001,5,PFW Web 4.1.4
L13157322,42.0499037,-76.9115384,US-NY,/GOOGLE_MAP/ZOOM:15,S81992853,OBS1078672724,2,20,2021,PFW_2021,bkcchi,6,1,0,1,1,1,1,4.001,15.001,PFW Mobile App v1.1.17
L41086,39.29454,-94.94894,US-KS,POSTCODE LAT/LONG LOOKUP,S80754126,OBS1069660178,2,8,2021,PFW_2021,rebwoo,1,1,0,1,1,1,1,4.001,0.001,PFW Web 4.1.4
L10137242,39.0443069,-77.2660196,US-MD,/GOOGLE_MAP/ZOOM:18,S77144090,OBS1024077842,11,28,2020,PFW_2021,amegfi,5,1,0,1,0,1,0,1.001,0,PFW Mobile App v1.1.17
L5135660,26.3634864,-80.1782227,US-FL,/GOOGLE_MAP/ZOOM:11,S84434319,OBS1107629584,3,29,2021,PFW_2021,blujay,1,1,0,1,1,1,1,1.001,NA,PFW Web 4.1.4
L12743431,38.6727045,-90.4835608,US-MO,/GOOGLE_MAP/ZOOM:15,S77297643,OBS1026294660,12,5,2020,PFW_2021,daejun,1,1,0,1,1,1,1,1.001,NA,PFW Web 4.1.4
L2424189,41.2395124,-90.3400183,US-IL,/GOOGLE_MAP/ZOOM:15,S81641459,OBS1075255723,2,6,2021,PFW_2021,shshaw,1,1,0,1,1,1,1,1.001,5,PFW Web 4.1.4
L10142744,38.9012867,-75.4347306,US-DE,/GOOGLE_MAP/ZOOM:15,S80069979,OBS1061641372,1,20,2021,PFW_2021,carchi,2,1,0,1,1,1,1,1.001,0,PFW Mobile App v1.1.17
L18977,43.38333,-79.983333,CA-ON,POSTCODE LAT/LONG LOOKUP,S85831973,OBS1125076190,2,22,2021,PFW_2021,blujay,4,1,0,1,1,1,1,1.001,15.001,PFW Web 4.1.4
L12742311,38.5370173,-78.8956279,US-VA,/GOOGLE_MAP/ZOOM:18,S79849181,OBS1058915178,1,23,2021,PFW_2021,sonspa,1,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L6562081,32.3148417,-96.948923,US-TX,/GOOGLE_MAP/ZOOM:15,S83158534,OBS1092036542,1,17,2021,PFW_2021,yerwar,1,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L161587,44.9951,-77.78836,CA-ON,POSTCODE LAT/LONG LOOKUP,S82101548,OBS1079792547,1,18,2021,PFW_2021,daejun,3,1,0,1,1,1,1,1.001,5,PFW Web 4.1.4
L1876247,33.3907051,-86.7415848,US-AL,NA,S80715017,OBS1069213847,2,6,2021,PFW_2021,yerwar,1,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L13077946,44.9509694,-85.4961144,US-MI,/GOOGLE_MAP/ZOOM:15,S83668803,OBS1098113333,3,16,2021,PFW_2021,houfin,3,1,0,0,1,1,1,4.001,0.001,PFW Web 4.1.4
L6363271,36.8496465,-80.5677652,US-VA,/GOOGLE_MAP/ZOOM:12,S83452169,OBS1095507702,3,13,2021,PFW_2021,daejun,16,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L4421756,40.8622495,-84.5976834,US-OH,/GOOGLE_MAP/ZOOM:15,S77290062,OBS1026173877,11,26,2020,PFW_2021,norcar,2,1,0,0,1,0,1,1.001,0,PFW Web 4.1.4
L8197675,41.9337835,-87.8729464,US-IL,/GOOGLE_MAP/ZOOM:18,S76568297,OBS1016051287,11,22,2020,PFW_2021,moudov,11,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L356481,34.2529944,-118.3646623,US-CA,ESRI_WEBSERVICE_STREET,S86067463,OBS1128206349,4,19,2021,PFW_2021,allhum,2,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L3169128,42.4202873,-94.9924278,US-IA,/GOOGLE_MAP/ZOOM:15,S81504811,OBS1074359437,2,13,2021,PFW_2021,eursta,2,1,0,1,1,1,1,1.001,15.001,PFW Web 4.1.4
L227347,43.7305031,-72.2678299,US-NH,PointMaker1.0_2,S80376841,OBS1065322119,1,25,2021,PFW_2021,haiwoo,1,1,0,1,1,1,1,4.001,5,PFW Web 4.1.4
L4045428,35.183036,-79.449415,US-NC,/GOOGLE_MAP/ZOOM:15,S86824381,OBS1138213898,3,8,2021,PFW_2021,carchi,1,1,0,1,1,1,0,1.001,0,PFW Web 4.1.4
L10140318,42.4252467,-74.1575588,US-NY,/GOOGLE_MAP/ZOOM:15,S80715242,OBS1069213854,1,15,2021,PFW_2021,daejun,4,1,0,1,0,1,0,0.001,NA,PFW Web 4.1.4
L10185014,36.2578743,-79.049592,US-NC,/GOOGLE_MAP/ZOOM:15,S79221442,OBS1051319700,1,8,2021,PFW_2021,tuftit,5,1,0,1,1,1,1,4.001,0.001,PFW Web 4.1.4
L6506118,45.406784,-87.8360674,US-MI,/GOOGLE_MAP/ZOOM:15,S80283203,OBS1064146819,1,23,2021,PFW_2021,rebnut,2,1,0,1,1,1,1,4.001,5,PFW Web 4.1.4
L10174701,39.8689349,-75.5360175,US-PA,/GOOGLE_MAP/ZOOM:15,S79772722,OBS1057980327,1,8,2021,PFW_2021,houspa,6,1,0,1,1,1,0,1.001,0,PFW Web 4.1.4
L8155022,43.1326672,-77.9827203,US-NY,/GOOGLE_MAP/ZOOM:18,S78058418,OBS1036928511,12,12,2020,PFW_2021,tuftit,1,1,0,1,0,0,1,1.001,0,PFW Web 4.1.4
L25905,33.9053436,-84.322535,US-GA,POSTCODE LAT/LONG LOOKUP,S82312824,OBS1082309853,2,14,2021,PFW_2021,whbnut,1,1,0,1,1,1,1,4.001,0,PFW Web 4.1.4
L8225287,36.0421816,-84.2223014,US-TN,/GOOGLE_MAP/ZOOM:15,S85743240,OBS1123913307,2,26,2021,PFW_2021,amerob,2,1,0,1,1,0,0,1.001,0,PFW Mobile App v1.1.17
L22257,32.6028,-110.7935143,US-AZ,POSTCODE LAT/LONG LOOKUP,S87764534,OBS1150833680,2,6,2021,PFW_2021,gilwoo,3,1,0,1,1,1,0,1.001,0,PFW Web 4.1.4
L12890072,40.3774965,-74.1101979,US-NJ,/GOOGLE_MAP/ZOOM:15,S83610060,OBS1097423072,3,18,2021,PFW_2021,sonspa,1,1,0,1,1,1,1,8.001,0,PFW Mobile App v1.1.17
L12443379,41.1776853,-73.3746688,US-CT,/GOOGLE_MAP/ZOOM:18,S84056479,OBS1102877549,3,23,2021,PFW_2021,norcar,2,1,0,1,0,1,0,4.001,0,PFW Web 4.1.4
L12762409,40.0452957,-105.2707576,US-CO,/GOOGLE_MAP/ZOOM:15,S78079064,OBS1037171479,12,24,2020,PFW_2021,daejun,2,1,0,1,1,1,1,1.001,0.001,PFW Web 4.1.4
L13922135,40.2533587,-83.0841569,US-OH,/GOOGLE_MAP/ZOOM:15,S82797408,OBS1087916472,3,4,2021,PFW_2021,y00033,4,1,0,1,1,1,1,1.001,0,PFW Web 4.1.4
L12733452,44.3950157,-106.7457959,US-WY,/GOOGLE_MAP/ZOOM:15,S83944425,OBS1101472313,3,20,2021,PFW_2021,comgra,2,1,0,1,1,1,1,1.001,0.001,PFW Web 4.1.4
