reported_date_time,reported_date_time_utc,posted_date,city,state,country_code,shape,reported_duration,duration_seconds,summary,has_images,day_part
2012-08-19T00:50:00Z,2012-08-19T00:50:00Z,2012-08-19,Denver,CO,US,other,08 minutes,480,Orb over Denver tonight was a helium balloon,FALSE,afternoon
2012-08-18T03:45:00Z,2012-08-18T03:45:00Z,2012-08-19,Rochester Hills,MI,US,other,8 minutes,480,Numerous red/orange floating balls in night sky,FALSE,night
2012-08-18T04:20:00Z,2012-08-18T04:20:00Z,2012-08-19,Houston,TX,US,other,2 minutes,120,I saw 2 unidentified objects flying at night .,FALSE,night
2012-08-17T07:30:00Z,2012-08-17T07:30:00Z,2019-07-12,Florence,KY,US,other,30 seconds,30,"The craft looked translucent and moved like a jelly fish, but did not have tentacles.  The colors were golden.",FALSE,night
2012-08-15T20:00:00Z,2012-08-15T20:00:00Z,2012-08-19,Kalmar,Kalmar,SE,other,1 minute,60,Bright starlike object,FALSE,NA
2012-08-14T04:45:00Z,2012-08-14T04:45:00Z,2012-08-19,Grants Pass,OR,US,other,2 minutes,120,"Heard loud rumbling, followed by two bright oval shapes in the sky.",FALSE,night
2012-08-14T00:39:00Z,2012-08-14T00:39:00Z,2012-08-19,Santa Rosa Beach,FL,US,other,10 minutes,600,"During family portraits in Seaside, Fl - I observed an unnatural shaped in the sky that ran from East to West for as far as I could see",FALSE,afternoon
2012-08-12T01:00:00Z,2012-08-12T01:00:00Z,2012-09-24,Kearns,UT,US,other,a few minutes,180,1-daylight sightings  2-quickly disapearing,FALSE,afternoon
2012-08-11T05:00:00Z,2012-08-11T05:00:00Z,2012-08-19,San Diego,CA,US,other,5 seconds,5,I was watching a movie on disk and took a break to go outside to have a smoke. I have to where glasses to watch movies (distance) and k,FALSE,night
2012-08-10T04:40:00Z,2012-08-10T04:40:00Z,2012-08-19,San Diego,CA,US,other,30 minutes,1800,Fast Moving Bright Ball Hangs Over Mission Bay San Diego,FALSE,night
2012-08-08T05:15:00Z,2012-08-08T05:15:00Z,2012-08-19,Finley,WA,US,other,1 minute,60,Strange object burns through the sky in finley washington,FALSE,astronomical dusk
2012-08-08T03:58:00Z,2012-08-08T03:58:00Z,2012-08-19,Meridian,ID,US,other,5 minutes,300,Shape changing object slowly rotating clockwise with tentacle like arms with bright orange light on one side.,FALSE,nautical dusk
2012-08-08T01:00:00Z,2012-08-08T01:00:00Z,2012-08-19,Concord,NH,US,other,6 minutes,360,"Very bright, could not see shape traveled northeast, not to fast ,but it was big and bright ,no other lights.Path like from bow to epso",FALSE,astronomical dusk
2012-08-07T05:35:00Z,2012-08-07T05:35:00Z,2012-08-19,Lubbock,TX,US,other,10 minutes,600,"Green Light in the sky over Lubbock, TX.",FALSE,night
2012-08-07T02:00:00Z,2012-08-07T02:00:00Z,2012-08-19,Exeter,PA,US,other,15 minutes,900,A fleet of UFO's  in Exeter PA,FALSE,astronomical dusk
2012-08-06T18:00:00Z,2012-08-06T18:00:00Z,2012-08-19,Toronto,ON,CA,other,5 minutes,300,2 bright silver looking planes flying sporadically over Toronto,FALSE,afternoon
2012-08-05T05:00:00Z,2012-08-05T05:00:00Z,2012-08-05,Wilson,NC,US,other,2 hours,172800,"Bright lights look like a star, moves fast and stops, circles a standard craft, they circle the area and return to larger craft several",FALSE,night
2012-08-02T10:01:00Z,2012-08-02T10:01:00Z,2012-08-05,Big Pine Key,FL,US,other,10-15 seconds,15,"Around 06:00 my wife saw a ""fireball"" in the sky traveling North bound (WB from our bedroom) what it appeared. She thought it",FALSE,astronomical dawn
2012-08-02T08:00:00Z,2012-08-02T08:00:00Z,2012-09-24,Hampton,AR,US,other,8 seconds,8,Bright cigar shaped light on video in the middle of the woods in south Arkansas,FALSE,night
2012-08-01T07:30:00Z,2012-08-01T07:30:00Z,2015-02-06,Allen,TX,US,other,45 seconds,45,BLACK CUBE UFO.,FALSE,night
2012-08-01T04:00:00Z,2012-08-01T04:00:00Z,2012-08-05,Kansas City,MO,US,other,12 minutes,720,Aircraft that can explain some of the sightings,FALSE,night
2012-07-30T02:30:00Z,2012-07-30T02:30:00Z,2012-08-05,Mississauga,ON,CA,other,1 minute,60,"We observed a orange/red kite like object floating thru the sky higher and higher in the dark of the night sky, there was no sound, and",FALSE,night
2012-07-29T02:45:00Z,2012-07-29T02:45:00Z,2012-08-05,Kennesaw,GA,US,other,5 minutes,300,"Witnessed two giant pulsating lights in sky over Kennesaw, Georgia",FALSE,night
2012-07-29T02:00:00Z,2012-07-29T02:00:00Z,2012-10-30,Petal,MS,US,other,3 seconds,3,Reddish to orange explosion way out in space.,FALSE,astronomical dusk
2012-07-25T09:15:00Z,2012-07-25T09:15:00Z,2012-08-05,Anchorage,AK,US,other,5 minutes,300,Black mass in Anchorage.,FALSE,NA
2012-07-24T02:20:00Z,2012-07-24T02:20:00Z,2012-08-05,New York City,NY,US,other,5 minutes,300,A large red crescent shaped light appeared to slowly descend to the east and disappear behind buildings.,FALSE,night
2012-07-23T13:45:00Z,2012-07-23T13:45:00Z,2012-08-05,Chantilly,VA,US,other,10 minutes,600,Bat sign craft,FALSE,morning
2012-07-22T04:15:00Z,2012-07-22T04:15:00Z,2012-08-05,Gurnee,IL,US,other,2-3 minutes,180,Line of Red lights Flying over Gurnee/Waukegan area,FALSE,night
2012-07-21T20:00:00Z,2012-07-21T20:00:00Z,2012-08-05,Kingsland,GA,US,other,5 seconds,5,landing craft or short distance transport?,FALSE,afternoon
2012-07-21T02:35:00Z,2012-07-21T02:35:00Z,2012-08-05,Glendale,CA,US,other,15 minutes,900,Rod/Stick Shaped UFO over Los Angeles,FALSE,afternoon
2012-07-17T06:20:00Z,2012-07-17T06:20:00Z,2012-08-05,Georgetown,KY,US,other,5 minutes+,300,"I was looking up and thought I saw a shooting star, but it stopped. Dead stop, and was modulating, not blinking per se. The trail, if y",FALSE,night
2012-07-16T08:30:00Z,2012-07-16T08:30:00Z,2012-08-05,Aguanga,CA,US,other,15 seconds,15,I saw a bright light where none should have been and watched it disappear.,FALSE,night
2012-07-15T06:20:00Z,2012-07-15T06:20:00Z,2012-08-05,San Francisco,CA,US,other,1 minute,60,"Orange/red pulsing orb seen in overcast SF sky, flying low northbound",FALSE,night
2012-07-14T02:00:00Z,2012-07-14T02:00:00Z,2012-11-19,Crawfordville,FL,US,other,2 minutes,120,Hot air ballon shaped object,FALSE,night
2012-07-12T04:00:00Z,2012-07-12T04:00:00Z,2012-08-05,Rochester,MN,US,other,2 minutes,120,Came from tower with flashing lights on st marys property towards 11th ave sw,FALSE,night
2012-07-10T03:00:00Z,2012-07-10T03:00:00Z,2012-08-05,Bangor,ME,US,other,20-60 seconds,60,"Stubby boomerang shaped object with no lights, tan/orange in color.",FALSE,night
2012-07-09T05:30:00Z,2012-07-09T05:30:00Z,2012-08-05,Elizabeth,NJ,US,other,1 minute,60,Hovering air craft not making a noise over jersey tpk,FALSE,night
2012-07-08T06:07:00Z,2012-07-08T06:07:00Z,2012-08-19,Seattle,WA,US,other,2 minutes,120,15-18 lights seen over Seattle,FALSE,NA
2012-07-07T06:00:00Z,2012-07-07T06:00:00Z,2012-08-05,Olathe,KS,US,other,3 minutes,180,Atmospheric battle,FALSE,night
2012-07-05T03:00:00Z,2012-07-05T03:00:00Z,2018-09-13,Hendersonville,NC,US,other,5 minutes,300,"Amber-colored object,shaped like a kitchen match,still, no movement,faded away.",FALSE,night
2012-07-05T03:00:00Z,2012-07-05T03:00:00Z,2012-08-05,Warren,OH,US,other,15 minutes,900,7 bright objects flying by,FALSE,night
2012-07-05T04:30:00Z,2012-07-05T04:30:00Z,2013-07-22,Bozeman,MT,US,other,15 minutes,900,Red orb traveling straight up the side of the Bridger Mountains.,FALSE,NA
2012-07-05T04:30:00Z,2012-07-05T04:30:00Z,2012-08-05,Boise,ID,US,other,1+ hours,86400,Multiple Fiery Orbs sighted in n./s. flight over w. Boise over 1+ hr period,FALSE,nautical dusk
2012-07-05T05:30:00Z,2012-07-05T05:30:00Z,2012-08-05,Longview,WA,US,other,approx. 5 minutes,300,"Amber glowing orb appeared in night sky of Longview, WA, witnessed by many during Go 4th Celebration.",FALSE,NA
2012-07-05T02:00:00Z,2012-07-05T02:00:00Z,2012-08-05,Austintown,OH,US,other,40 minutes,2400,See above.  It was really weird.,FALSE,nautical dusk
2012-07-05T02:00:00Z,2012-07-05T02:00:00Z,2012-08-05,Kingman,AZ,US,other,15 - 20 minutes,1200,I HAVE PHOTOS - AT FIRST I THOUGHT IT WAS A PLANE MAKING A LOOP UNTIL I BLEW UP ONE OF THE SHOTS AND SAW IT HAD NO WINGS,FALSE,afternoon
2012-07-04T15:30:00Z,2012-07-04T15:30:00Z,2012-07-04,Corpus Christi,TX,US,other,20 minutes,1200,Star shaped ufo hovers over harbor bridge for 20 minutes then vanishes!?!?!,FALSE,morning
2012-07-04T09:00:00Z,2012-07-04T09:00:00Z,2012-08-05,Philadelphia,PA,US,other,1-2 minutes,120,2 objects moving together across the sky during the day.,FALSE,nautical dawn
2012-07-03T03:00:00Z,2012-07-03T03:00:00Z,2012-07-04,State College,PA,US,other,33 minutes,1980,Lights in the shape of an oval.,FALSE,night
2012-07-02T03:00:00Z,2012-07-02T03:00:00Z,2012-07-04,Bath,ON,CA,other,20 minutes,1200,Orange Lights in the sky,FALSE,night
2012-07-02T05:50:00Z,2012-07-02T05:50:00Z,2012-07-04,Seattle,WA,US,other,30 to 45 seconds,45,A yellow orange shield shaped object about 3 to 4ft tall with a flame inside traveling in a S/SE direction at treeline.,FALSE,NA
2012-06-30T19:00:00Z,2012-06-30T19:00:00Z,2017-07-23,North,SC,US,other,5 seconds,5,Sand-colored army tank hovering.,FALSE,afternoon
2012-06-30T03:20:00Z,2012-06-30T03:20:00Z,2012-07-04,Cotulla,TX,US,other,5 seconds,5,"Large low flying UFO 18 miles outside of Cotulla, TX",FALSE,astronomical dusk
2012-06-30T00:45:00Z,2012-06-30T00:45:00Z,2012-07-04,Knoxville,TN,US,other,3 minutes,180,Gray floating objects. One with reddish glow below.,FALSE,afternoon
2012-06-29T13:45:00Z,2012-06-29T13:45:00Z,2012-07-04,South Ogden,UT,US,other,2 minutes,120,Large v shaped craft  offset connected to two spheres,FALSE,morning
2012-06-28T03:00:00Z,2012-06-28T03:00:00Z,2013-08-30,Albuquerque,NM,US,other,~1 minute,60,White flashing fading light in the sky,FALSE,civil dusk
2012-06-25T23:10:00Z,2012-06-25T23:10:00Z,2012-07-04,East Brunswick,NJ,US,other,3-5 minutes,300,Stange dark winged objects circling over Rt 18.,FALSE,afternoon
2012-06-25T03:30:00Z,2012-06-25T03:30:00Z,2012-07-04,Kalamazoo,MI,US,other,45 seconds,45,My friend and I were playing catch(baseball) in the street when I turned around to look at the stars and across the trees line came a s,FALSE,astronomical dusk
2012-06-24T03:25:00Z,2012-06-24T03:25:00Z,2012-07-04,East Barre,VT,US,other,10-15 minutes,900,multiple red star like objects over a long duration of time,FALSE,night
2012-06-23T05:00:00Z,2012-06-23T05:00:00Z,2012-07-04,Wilhoit,AZ,US,other,15 seconds,15,Total ..5 round objects moving in circle ...followed each other then vanished one by one,FALSE,night
2012-06-23T03:48:00Z,2012-06-23T03:48:00Z,2012-07-04,Pahrump,NV,US,other,30 seconds,30,Fast moving object on NV - CA state line.,FALSE,civil dusk
2012-06-22T03:00:00Z,2012-06-22T03:00:00Z,2014-08-22,Anacortes,WA,US,other,15 seconds,15,V-shaped black object crossing closely to moon.,FALSE,NA
2012-06-22T01:57:00Z,2012-06-22T01:57:00Z,2012-07-04,Foresthill,CA,US,other,4 minutes,240,"One single object split in two and went in opposite directions, seen by five observers.",FALSE,afternoon
2012-06-21T07:45:00Z,2012-06-21T07:45:00Z,2012-07-04,Clearfield,PA,US,other,3-5 min,300,Star-Like object moving NW to SE,FALSE,night
2012-06-18T07:01:00Z,2012-06-18T07:01:00Z,2012-06-20,Lincoln,CA,US,other,30 seconds,30,Star like object appears next to Big Dipper and flies toward northern California';s Sierra Nevada mountains..,FALSE,night
2012-06-17T21:30:00Z,2012-06-17T21:30:00Z,2012-06-20,Castle Rock,CO,US,other,2 minutes,120,"Red Hot Air Balloon looking UFO in Castle Rock, CO",FALSE,afternoon
2012-06-16T02:00:00Z,2012-06-16T02:00:00Z,2013-08-30,Charleston,SC,US,other,15-25 minutes,1500,Appeared to be Japanese coating lanterns on 4 separate occasions. 2 people and video. Charleston SC.,FALSE,night
2012-06-15T13:30:00Z,2012-06-15T13:30:00Z,2017-02-03,Crozet,VA,US,other,3 minutes,180,"Flying ""V"" wing; extremely low and slow.",FALSE,morning
2012-06-15T10:30:00Z,2012-06-15T10:30:00Z,2013-02-18,Mirabel,QC,CA,other,5 minutes,300,3  point probe looking at me.,FALSE,NA
2012-06-15T01:30:00Z,2012-06-15T01:30:00Z,2012-06-20,Southfield,MI,US,other,2 seconds,2,Green Flash in Northern sky,FALSE,nautical dusk
2012-06-14T02:00:00Z,2012-06-14T02:00:00Z,2012-06-20,Manchester,NH,US,other,2 minutes,120,"Red dot moving fast over Manchester, NH.",FALSE,astronomical dusk
2012-06-12T07:00:00Z,2012-06-12T07:00:00Z,2012-06-14,New York City,NY,US,other,5 seconds,5,UFO appears to be a metal looking creature with many antennas and a hole that has an opening appearing to be either the nose or mouth.,FALSE,night
2012-06-10T08:45:00Z,2012-06-10T08:45:00Z,2012-06-14,Waukegan,IL,US,other,5 mins,300,"White light seen over Chicago, Seen by A Federal Officer",FALSE,astronomical dawn
2012-06-10T02:30:00Z,2012-06-10T02:30:00Z,2012-06-14,Lake in the Hills,IL,US,other,7 minutes,420,We where siting outside all 5 of us and from a distance I saw three lights but they where not flashing like planes do.I thought it's to,FALSE,nautical dusk
2012-06-09T06:00:00Z,2012-06-09T06:00:00Z,2012-08-05,Hayward,CA,US,other,20 seconds,20,Unknown object was seen from where i live.,FALSE,night
2012-06-08T06:00:00Z,2012-06-08T06:00:00Z,2012-06-08,Binghamton,NY,US,other,2 hours,172800,"The moon is out full in the sky, but it is behind clouds. It's still dark at 2:00am. While i was taking my dog outside to go to the bat",FALSE,night
2012-06-07T01:31:00Z,2012-06-07T01:31:00Z,2012-06-08,Charleston,SC,US,other,1 min,60,Fast craft,FALSE,astronomical dusk
2012-06-06T23:43:00Z,2012-06-06T23:43:00Z,2012-06-08,Kent,WA,US,other,5 mins,300,Sharp metallic craft seen from hwy167 near kent wa broad daylight!!,FALSE,NA
2012-06-02T01:30:00Z,2012-06-02T01:30:00Z,2012-06-05,Katy,TX,US,other,10+ minutes,600,V-shaped light in sky,FALSE,afternoon
2012-06-01T12:00:00Z,2012-06-01T12:00:00Z,2022-12-22,London,ENG,GB,other,about 15 minutes,900,Living in the basement flat of a large house the first sight i see going up the steps is the sky. On a almost clear sky i noted a flash,FALSE,NA
2012-06-01T16:30:00Z,2012-06-01T16:30:00Z,2012-06-05,Greenville,RI,US,other,3 seconds,3,there was a loud boom and a flash of light,FALSE,morning
2012-05-28T03:45:00Z,2012-05-28T03:45:00Z,2012-05-29,Oxnard,CA,US,other,30 sec,30,Neon red upside down Y craft,FALSE,nautical dusk
2012-05-26T19:00:00Z,2012-05-26T19:00:00Z,2012-06-08,Wilmington,NC,US,other,45 minutes,2700,"""Moon Lander"" Shaped UFO Stormy day.",FALSE,afternoon
2012-05-26T05:00:00Z,2012-05-26T05:00:00Z,2012-06-05,Mason City,IA,US,other,2 to 4 min.,240,acorn shaped with flames and a ring of white lights on bottom,FALSE,night
2012-05-26T02:40:00Z,2012-05-26T02:40:00Z,2012-05-29,Mexico,MO,US,other,roughly 1 hour,86400,Multiple UFO sightings in a single area on the outskirts of small town.,FALSE,astronomical dusk
2012-05-24T04:30:00Z,2012-05-24T04:30:00Z,2012-05-29,Salt Lake City,UT,US,other,30 seconds,30,2 star like objects in sky,FALSE,astronomical dusk
2012-05-23T07:20:00Z,2012-05-23T07:20:00Z,2012-07-04,Hazelwood,MO,US,other,30-45seconds,45,Stealth crescent banking maneuver .,FALSE,night
2012-05-22T03:07:00Z,2012-05-22T03:07:00Z,2012-05-29,Superior,WI,US,other,5 secs,5,8-9 Foot Tall Greenish-Gray Figure Walking Into Forest Line Next To Road.,FALSE,nautical dusk
2012-05-20T04:00:00Z,2012-05-20T04:00:00Z,2012-05-29,East Sandwich,MA,US,other,45 second,45,4 Hovering Bright Lights In Cape Cod Sky Over Sandwich,FALSE,night
2012-05-20T03:30:00Z,2012-05-20T03:30:00Z,2012-05-29,Omaha,NE,US,other,5 min,300,4 objects flying into storm,FALSE,astronomical dusk
2012-05-20T02:00:00Z,2012-05-20T02:00:00Z,2012-05-29,Sicklerville,NJ,US,other,3 minutes,180,"((HOAX??))  Two flying green human looking objects  with a slender looking female body, with butterfly wings arms and leggs.",FALSE,night
2012-05-20T02:15:00Z,2012-05-20T02:15:00Z,2012-05-29,Chicago,IL,US,other,5-7 seconds,7,5/19/12 saw 2 UFOs red dome front head yellow square body colors dotted-like; flying silently due NW.,FALSE,nautical dusk
2012-05-20T02:00:00Z,2012-05-20T02:00:00Z,2012-05-29,Edna,TX,US,other,1 hour,86400,"Multiple vertical UFO's spotted over Edna, and Hope Texas area.  May 18 and 19 2012.  ((NUFORC Note:  Sighting of Venus?  PD))",FALSE,nautical dusk
2012-05-20T01:00:00Z,2012-05-20T01:00:00Z,2012-05-29,Lawrenceville,GA,US,other,15 minutes,900,"9 very bright, deep orange, silent and  pulsating air objects disappear at light speed",FALSE,nautical dusk
2012-05-18T02:00:00Z,2012-05-18T02:00:00Z,2012-05-29,China Grove,NC,US,other,2 minutes,120,Saw something silver explode leaving a silver trail.,FALSE,astronomical dusk
2012-05-13T02:50:00Z,2012-05-13T02:50:00Z,2012-05-13,Sioux Falls,SD,US,other,1-2 minutes,120,Red light object,FALSE,nautical dusk
2012-05-11T03:00:00Z,2012-05-11T03:00:00Z,2019-01-04,Arlington,TX,US,other,10 seconds,10,Tall skinny alien spotted years back crossing a regular neighborhood in the suburbs at night. Why??,FALSE,night
2012-05-10T21:30:00Z,2012-05-10T21:30:00Z,2012-05-13,Caracas,Distrito Federal,VE,other,5 min,300,"Today, around 5:00 pm  3 onvis  of the same size cruise over my city at very low speed, at different altitude but moving in straight li",FALSE,afternoon
2012-05-08T01:00:00Z,2012-05-08T01:00:00Z,2012-07-04,Cary,NC,US,other,5 minutes,300,"White, star-like object at dusk over Cary",FALSE,nautical dusk
2012-05-06T04:45:00Z,2012-05-06T04:45:00Z,2012-05-13,Surrey,BC,CA,other,6 seconds,6,"Crescent shaped, translucent...smooth moving.",FALSE,nautical dusk
2012-05-06T02:45:00Z,2012-05-06T02:45:00Z,2012-05-13,Colorado Springs,CO,US,other,7 minutes,420,Box like saucer hovers and flies silently over Colorado Springs only a couple thousand feet above my head.,FALSE,nautical dusk
2012-05-05T11:00:00Z,2012-05-05T11:00:00Z,2012-05-29,Perth,Western Australia,AU,other,1.minute,60,Amazing photo of UFO in the night sky.,FALSE,night
2012-05-05T00:30:00Z,2012-05-05T00:30:00Z,2012-05-13,Dartmouth,NS,CA,other,20 min+,1200,"Last night, May 4 2012, I seen a large bright still object in the sky very close to the Dartmouth Power Plant stacks, the object hovere",FALSE,astronomical dusk
2012-05-05T01:30:00Z,2012-05-05T01:30:00Z,2012-05-13,East Peoria,IL,US,other,2 minutes,120,"Red light over East Peoria, IL",FALSE,nautical dusk
2012-04-29T04:10:00Z,2012-04-29T04:10:00Z,2012-05-13,Las Cruces,NM,US,other,5minutes,300,About 1000 light or more see traveling in a horizontal line traveling south,FALSE,night
2012-04-26T06:45:00Z,2012-04-26T06:45:00Z,2012-05-13,Topeka,KS,US,other,10 sec,10,Shadow like v shape no lights about no more then 1000 and 1500 ft. in the sky,FALSE,night
2012-04-25T09:45:00Z,2012-04-25T09:45:00Z,2012-05-13,Cave Spring,GA,US,other,1 minute,60,"White starlike object moving, stopped and vanished.",FALSE,night
