city,alternate_city_names,state,country,country_code,latitude,longitude,timezone,population,elevation_m
Biggar,"Bigear,Biggar",SCT,United Kingdom,GB,55.62297,-3.52455,Europe/London,2330,NA
San Gwann,"San Gwann,San Ġwann",Saint John,Malta,MT,35.90556,14.47611,Europe/Malta,14720,NA
Banska Bystrica,"Bans'ka Bistricja,Banska Bistrica,Banska Bistritsa,Banska Bistryca,Banska Bystrica,Banska Bystrzyca,Banska-Bistrica,Banská Bystrica,Bańska Bystrzyca,Besztercebanya,Besztercebánya,Beszterczebanya,Beszterczebánya,Neosolium,Neusohl,ban si ka-bi si te li cha,ban ska bi stri t sa,banseukabiseuteulicha,banska bystrytsa,Банска Бистрица,Банска Бістрыца,Банска-Бистрица,Банська Бистриця,באנסקה ביסטריצה,بانسكا بيستريتسا,บันสกาบิสตรีตซา,バンスカー・ビストリツァ,班斯卡-比斯特里察,반스카비스트리차",Banskobystricky kraj,Slovakia,SK,48.73946,19.15349,Europe/Bratislava,75317,NA
Constanta,"CND,Constanca,Constancia,Constanta,Constantia,Constantza,Constanza,Constança,Constanţa,Constanța,Costansa,Costanza,Kanstanca,Kjustendzha,Koestence,Konstanca,Konstancae,Konstanco,Konstansa,Konstantsa,Konstantza,Konstanza,Kuestence,Kustenja,Kustenje,Kustenji,Kyustendja,Köstence,Küstence,Küstenja,Tomis,kang si tan cha,khxn s tan sa,konseutancha,konstantsa,konsutantsua,kwnstansa,kwnstantsa,qwnstnzh,Κωνστάντζα,Канстанца,Константса,Констанцæ,Констанца,Кюстенджа,Կոնստանցա,קונסטנצה,كونستانتسا,کونستانتسا,کونستانسا,कोन्स्तांत्सा,คอนสตันซา,კონსტანცა,コンスタンツァ,康斯坦察,콘스탄차",Constanta,Romania,RO,44.18073,28.63432,Europe/Bucharest,317832,NA
Centerville,"Centerville,City of Centerville,Sentervil,Sentervil',Sentervill,sntrfyl,Сентервил,Сентервилл,Сентервіль,سنترفيل,سنترویل، مینه‌سوتا,سینٹرویل، مینیسوٹا",MN,USA,US,45.16302,-93.05578,America/Chicago,3930,276
Blue Ash,"Blju Ash,Blu Esh,Blue Ash,Blueash,Harper,blw ash,blw aysh  awhayw,Блу Еш,Блю Аш,بلو أش,بلو ایش، اوهایو",OH,USA,US,39.232,-84.37827,America/New_York,12159,258
Lake Ronkonkoma,NA,NY,USA,US,40.8351,-73.13122,America/New_York,20155,22
Leighton Buzzard,NA,ENG,United Kingdom,GB,51.91722,-0.65802,Europe/London,37469,NA
East Hampton,"East Hampton,Ist Khehmpton,Ist Khempton,The Bell Town,ayst hambtwn,ista hyamptana,Ист Хемптон,Ист Хэмптон,إيست هامبتون,ایسٹ ہیمپٹن، کنیکٹیکٹ,इस्ट ह्याम्प्टन",CT,USA,US,41.57593,-72.50259,America/New_York,2691,122
Trion,"Island Town,Trion,Trion Factory,Trion Station",GA,USA,US,34.54397,-85.31051,America/New_York,1785,201
Vineyard Haven,"Holmes Hole,Holmes Hole Neck,Homes Hole,Nobnocket,Tisbury,Vineyard Haven",MA,USA,US,41.45428,-70.60364,America/New_York,2114,14
Upton,"Apton,Upton,Upton Centre,Upton-West Upton,aptwn  masachwst,Аптон,آپتون، ماساچوست",MA,USA,US,42.17454,-71.60229,America/New_York,3013,92
South Beloit,NA,IL,USA,US,42.49307,-89.03678,America/Chicago,7680,225
Thaxton,"Buttermilk Springs,Thaxton",MS,USA,US,34.30761,-89.17813,America/Chicago,656,128
Hallsville,NA,MO,USA,US,39.11699,-92.22074,America/Chicago,1551,275
Mount Sidney,"Mount Sidney,Ten-Mile Stage",VA,USA,US,38.25735,-78.95947,America/New_York,663,399
Woodbine,"Vudbajn,vudaba'ina,wwdbayn,wwdbayn  jwrjya,Вудбајн,وودباين,وودباین، جورجیا,ووڈبائن، جارجیا,वूडबाइन",GA,USA,US,30.96396,-81.72416,America/New_York,1285,4
MIshawaka,"Mishavoka,Mishawaka,Mishewaka,misyeowaka,myshawaka,myshwaka  ayndyana,Мишавока,مشاواکا، انڈیانا,ميشاواكا,میشواکا، ایندیانا,미셔와카",IN,USA,US,41.66199,-86.15862,America/Indiana/Indianapolis,48261,220
Leon,"Ciuda de Llion,Ciudá de Llión,LEN,Leon,Leono,León,Lleo,Lleon,Lleó,Lleón,lywn,reon,Леон,ليون,レオン",Castille and Leon,Spain,ES,42.60003,-5.57032,Europe/Madrid,134305,NA
Cowen,"Cowan,Cowen,The Savannah of the Mountains",WV,USA,US,38.40955,-80.55787,America/New_York,505,692
Pearson,"Pirson,byrswn,pirasana,pyrsn  jarjya,pyrswn  jwrjya,Пирсон,بيرسون,پیرسن، جارجیا,پیرسون، جورجیا,पीरसन",GA,USA,US,31.2977,-82.85237,America/New_York,2112,62
Holetown,"Holetown,The Hole",Saint James,Barbados,BB,13.18672,-59.63808,America/Barbados,1350,NA
Puerto Escondido,"PXM,Puehrto-Ehskondido,Puerto Escondido,ai si kong di duo gang,pu'erato esakondido,pueleuto-eseukondido,pueruto・esukondido,Пуэрто-Эскондидо,ਪੂਏਰਤੋ ਏਸਕੋਂਦੀਦੋ,プエルト・エスコンディード,埃斯孔迪多港,푸에르토에스콘디도",Oaxaca,Mexico,MX,15.87037,-97.07726,America/Mexico_City,25902,NA
New Paris,NA,IN,USA,US,41.50033,-85.82805,America/Indiana/Indianapolis,1494,250
Woodmere,"Woodburg,Woodmere,Woodsburg",NY,USA,US,40.63205,-73.71263,America/New_York,17121,7
Burwell,"BUB,Burwell,Webster's Town",NE,USA,US,41.78167,-99.13315,America/Chicago,1211,663
Bellevue,NA,PA,USA,US,40.49396,-80.05172,America/New_York,8252,299
Heilbronn,"Chailmpron,Gajl'bronn,Hailprunna,Hajlbrono,Heilbronas,Heilbronn,Heilbronn Neckar,Khajl'bronn,Khajlbron,hai er bu long,hailbeulon,hailbroni,hairuburon,haylbrwn,hyylbrwn,Χαϊλμπρόν,Гайльбронн,Хайлброн,Хайльбронн,Хајлброн,היילברון,هايلبرون,هایلبرون,ہیلبرون,ჰაილბრონი,ハイルブロン,海尔布隆,하일브론",Baden-Wurttemberg,Germany,DE,49.13995,9.22054,Europe/Berlin,120733,NA
Glandorf,"Buck Eye,Buckeye,Glandorf,Glandorff,ghlandwrf,Гландорф,غلاندورف",OH,USA,US,41.02894,-84.07911,America/New_York,1006,222
Henham,NA,ENG,United Kingdom,GB,51.93347,0.24796,Europe/London,924,NA
Hartland,"Hartland,Hartland Village",ME,USA,US,44.88339,-69.44755,America/New_York,813,76
Horse Cave,"Khors Kehjv,Khors Kejv,huo si kai fu,hwrs kyf,hwrs kyw  kntaky,Хорс Кејв,Хорс Кэйв,هورس كيف,هورس کیو، کنتاکی,霍斯凯夫",KY,USA,US,37.1795,-85.90692,America/Chicago,2344,193
Blue Ridge Summit,NA,PA,USA,US,39.72426,-77.47138,America/New_York,891,410
San pedro,"SPQ,San Pedro,San Pedro y San Pablo,saenpideulo,sanpedoro,Сан Педро,サンペドロ,샌피드로",CA,USA,US,33.73585,-118.29229,America/Los_Angeles,78405,34
Sowerby Bridge,NA,ENG,United Kingdom,GB,53.70903,-1.90929,Europe/London,9948,NA
Millom,"mylwm,میلوم",ENG,United Kingdom,GB,54.21072,-3.272,Europe/London,5980,NA
Almelo,"Almelo,Almeloo,QYL,Алмело",Overijssel,Netherlands,NL,52.35667,6.6625,Europe/Amsterdam,72725,NA
Eagle Lake,"City of Eagle Lake,Eagle Lake,Igl Lehjk,Igl Lejk,Igl-Lejk,ayghl lyk,Ігл-Лейк,Игл Лејк,Игл Лэйк,Игл-Лейк,إيغل ليك,ایگل لیک، مینه‌سوتا,ایگل لیک، مینیسوٹا",MN,USA,US,44.16497,-93.88134,America/Chicago,2841,308
La Salle,"La Salle,LaSalle",CO,USA,US,40.34887,-104.70191,America/Denver,2052,1426
Conrad,"Konrad,kang la de,kanrd  mwntana,kwnrad,Конрад,كونراد,کانرد، مونتانا,康拉德",MT,USA,US,48.17025,-111.94613,America/Denver,2593,1073
Elkland,"Elkland,Елкланд",PA,USA,US,41.98618,-77.31081,America/New_York,1779,344
Carter Lake,"Kartehr Lehjk,Karter Lejk,kartr lyk,kartr lyk  aywwa,Картер Лејк,Картэр Лэйк,كارتر ليك,کارتر لیک، آیووا",IA,USA,US,41.29055,-95.91807,America/Chicago,3791,299
Leetsdale,NA,PA,USA,US,40.56312,-80.20839,America/New_York,1199,218
Ho Chi Minh City,"Cathair Ho Chi Minh,Cidade de Ho Chi Minh,Ciudad Ho Chi Minh,Gia GJinh,Gia Định,HCMC,HCMV,Ho Chi Minh,Ho Chi Minh City,Ho Chi Minh Ville,Ho Chi Minh-borg,Ho Chi Minh-byen,Ho Chi Minh-staden,Ho Chi Minhin kaupunki,Ho Chi Minhstad,Ho Ci Minovo Mesto,Ho Si Minh-varos,Ho Si Minh-város,Ho Či Minovo Město,Ho-Chi-Minh-Stadt,Ho-Chi-Minh-Ville,Ho-Ci-Min-urbo,Ho-Ĉi-Min-urbo,Hociminovo Mesto,Hosimina,Hosiminh,Hočiminovo Mesto,Hošimina,Hošiminh,Hô Chi Minh Ville,Hô-Chi-Minh-Ville,Hồ Chí Minhin kaupunki,Khoshimin,Kota Ho Chi Minh,Kota Hồ Chí Minh,SGN,Sai Gon,Saigon,Saïgon,Sài Gòn,TPHCM,Thanh pho Ho Chi Minh,Thành phố Hồ Chí Minh,hochimin,hochimin shi,hojjimin,hu zhi ming shi,hw z'y myn syty,mdynt hw tshy mynh,saigon,saygwn,Хошимин,הו צ'י מין סיטי,سايگون,مدينة هو تشي مينه,サイゴン,ホーチミン,ホーチミン市,胡志明市,호찌민,호치민",Ho Chi Minh,Viet Nam,VN,10.82302,106.62965,Asia/Ho_Chi_Minh,8993082,NA
Cutlerville,NA,MI,USA,US,42.84086,-85.66364,America/Detroit,14370,206
Zutphen,"Zjutfen,Zutphen,Зютфен",Gelderland,Netherlands,NL,52.13833,6.20139,Europe/Amsterdam,36188,NA
Charlotte,"Sharlott,Шарлотт",TX,USA,US,28.86192,-98.70641,America/Chicago,1815,165
Maarsbergen,NA,Utrecht,Netherlands,NL,52.05833,5.40556,Europe/Amsterdam,815,NA
Riesel,"Prospect,Riesel",TX,USA,US,31.47489,-96.923330000000007,America/Chicago,1019,154
Northwest,"North West,Northwest",NC,USA,US,34.31295,-78.16111,America/New_York,769,18
Frankton,NA,IN,USA,US,40.22282,-85.77887,America/Indiana/Indianapolis,1824,254
Urmston,Urmston,ENG,United Kingdom,GB,53.44852,-2.35419,Europe/London,41198,NA
Shutesbury,"Road Town,Shatehsbjuri,Shutesbury,Shutesbury centre,shatzbry  masachwst,Шатэсбюри,شاتزبری، ماساچوست",MA,USA,US,42.45648,-72.40981,America/New_York,1842,375
Staufen,Staufen,Baden-Wurttemberg,Germany,DE,47.75686,8.21078,Europe/Berlin,7779,NA
Jubilee Pocket,NA,Queensland,Australia,AU,-20.28809,148.72938,Australia/Brisbane,2016,NA
Coningsby,QCY,ENG,United Kingdom,GB,53.10598,-0.17595,Europe/London,4388,NA
Tracadie-Sheila,"Tracadie–Sheila,Trakadi-Shajla,Тракади-Шайла",NB,Canada,CA,47.51444,-64.91806,America/Moncton,3184,NA
Woking,"Uoking,Uokinge,Vokingas,Woking,XWO,uokingu,wo jin,wwdkyng,wwkng,Уокинг,Уокинге,وودکینگ,ووکنگ,ウォキング,沃金",ENG,United Kingdom,GB,51.31903,-0.55893,Europe/London,103932,NA
Pitlochry,"Baile Chloichridh,Pitlochry,Pitlokhri,Питлохри",SCT,United Kingdom,GB,56.70514,-3.73432,Europe/London,2860,NA
Tabusintac,NA,NB,Canada,CA,47.3278,-65.01139,America/Moncton,861,NA
Clive,NA,IA,USA,US,41.60304,-93.72411,America/Chicago,15447,254
Dupont,"Djupon,Du Pont,DuPont,Dupont,du bang,dwbwnt,dwpant  washyngtn,Дупонт,Дюпон,دوبونت,دوپانت، واشینگتن,杜邦",WA,USA,US,47.09676,-122.63124,America/Los_Angeles,9356,75
Dinuba,"Dajnuba,Dinjuba,Dinuba,Sibleyville,di niu ba,dinuba,dynwba,dynwba  kalyfrnya,Дајнуба,Динюба,دينوبا,دینوبا، کالیفرنیا,डिनुबा,迪纽巴",CA,USA,US,36.54328,-119.38707,America/Los_Angeles,23702,102
Jersey Shore,"Dzerzi Shor,Jersey Shore,Waynesburg,Џерзи Шор",PA,USA,US,41.20202,-77.26442,America/New_York,4279,184
wednesbury,چرچ ہل، ویسٹ مڈلینڈز,ENG,great britain,GB,52.5514,-2.02355,Europe/London,24337,NA
Rochester,NA,ENG,United Kingdom,GB,55.2752,-2.2649,Europe/London,0,NA
Gregory,NA,SD,USA,US,43.23222,-99.43038,America/Chicago,1254,661
Blossom,NA,TX,USA,US,33.6615,-95.38579,America/Chicago,1551,161
Puntarenas,"JAP,Pountarenas,Puntarenas,Puntarenasas,peng ta lei na si,puntalenaseu,puntarenasu,pwntarynas,pwntrns,Πουνταρένας,Пунтаренас,Պունտարենաս,פונטרנס,پونتاریناس,プンタレナス,蓬塔雷納斯,푼타레나스",Puntarenas Province,Costa Rica,CR,9.97691,-84.8379,America/Costa_Rica,35650,NA
Coldwater,"Buzzards Glory,Cold Water,Coldwater,Franktown",OH,USA,US,40.47977,-84.62829,America/New_York,4487,278
Bitburg,"BBJ,Beibreg,Bitburg,Bitburgo,Béibreg,bi te bao,biteubuleukeu,bittoburuku,bytbwrg,bytbwrgh,Битбург,بيتبورغ,بیتبورگ,ბიტბურგი,ビットブルク,比特堡,비트부르크",Rheinland-Pfalz,Germany,DE,49.96794,6.52734,Europe/Berlin,12908,NA
Wolfe City,NA,TX,USA,US,33.37067,-96.06886,America/Chicago,1416,211
Erlangen,"Ehrlangen,Erlanga,Erlangen,Erlangenas,Erlangene,Erlanken,ZCZ,ai er lan gen,ai er lang gen,arlangn,arlnjn,arlynjn,earangen,eleullang-gen,Έρλαγκεν,Ерланген,Эрланген,ארלנגן,ارلانگن,ارلنجن,ارلینجن,エアランゲン,埃尔朗根,埃爾蘭根,에를랑겐",Bavaria,Germany,DE,49.59099,11.00783,Europe/Berlin,102675,NA
plymouth,"City of Plymouth,Plajmaus,Plimut,Plymouth,blymwth,Плаймаус,Плимут,Плімут,بليموث,پلایماؤت، مینیسوٹا,پلیموث، مینه‌سوتا",MN,USA,US,45.01052,-93.45551,America/Chicago,75907,296
Cherry Valley,NA,NY,USA,US,42.79563,-74.7532,America/New_York,503,410
Hoyt Lakes,"City of Hoyt Lakes,Gojt-Lejks,Hoyt Lakes,Khojt Lehjks,Khojt Lejks,Khojt-Lejks,hwyt lyks,Гойт-Лейкс,Хойт Лэйкс,Хойт-Лейкс,Хојт Лејкс,هويت ليكس,هویت لیکس، مینه‌سوتا",MN,USA,US,47.51965,-92.13851,America/Chicago,2004,449
Harris Park,NA,New South Wales,Australia,AU,-33.82285,151.00781,Australia/Sydney,5738,NA
Fort Washington,"Fort Vashington,Fort Voshington,Форт Вашингтон,Форт Вошингтон",PA,USA,US,40.14178,-75.20906,America/New_York,5446,71
Centreville,"Centerville,Centreville",MI,USA,US,41.92338,-85.52832,America/Detroit,1415,250
Chengdu,"CTU,Ccheng-tu,Cendu,Cengdu,Cengduo,Ch'eng-tu,Ch'eng-tu-hsien,Ch'eng-tu-shih,Chehndu,Chendu,Chengdu,Chengdu Shi,Chengdú,Chundu,Chөndү,Ch’eng-tu,Ch’eng-tu-hsien,Ch’eng-tu-shih,Csengtu,Cwngzduh,Hua-yang,Sang-tu-su,Seng-to-chhi,Sing-du,Sàng-tû-sṳ,Sêng-to͘-chhī,Sìng-dŭ,Thanh Do,Thành Đô,Tsen'nkntou,Txengdu,cengadu,centu,chantu,cheing tu,cheng dou,cheng dou shi,cheongdu si,chngdw,chyngdw,chېngdۇ shەھyr,tshnghdw,zngdw,Çengdu,Ĉengduo,Čcheng-tu,Čendu,Čengdu,Τσενγκντού,Ченгду,Ченду,Чънду,Чыңду,Чэнду,Чөндү,Չենդու,צנגדו,تشنغدو,چنگدو,چینگدو,چېڭدۇ شەھىر,चेंगदू,छंतू,ਚੇਂਗਦੂ,செங்டூ,เฉิงตู,ချင်းဒူမြို့,成都,成都市,청두 시",Sichuan,China,CN,30.66667,104.06667,Asia/Shanghai,13568357,NA
Guetersloh,"GUT,Giterslokh,Giuterslas,Giuterslo,Gjuterslo,Guetersloh,Gutersloh,Gütersloh,gwiteoseullo,gwtrzlwh,ju te si luo,kux the xrslo,kwtrslwh,Гитерслох,Гютерсло,كوترسلوه,گوترزلوه,กือเทอร์สโล,居特斯洛,귀터슬로",North Rhine-Westphalia,Germany,DE,51.90693,8.37853,Europe/Berlin,96180,NA
Karnal,"Karnal,Karnāl,Карнал",Haryana,India,IN,29.69197,76.98448,Asia/Kolkata,225049,NA
Prescott,"Elizabeth,Lake Mouth,Mouth of the Saint Croix,Prescott,Preskot,bryskwt,prskat  wyskansyn,Прескот,بريسكوت,پرسکات، ویسکانسین",WI,USA,US,44.74886,-92.80215,America/Chicago,4208,217
Sabetha,NA,KS,USA,US,39.90222,-95.80082,America/Chicago,2585,402
Winthrop,"Stockholm Depot,Winthrop",NY,USA,US,44.79478,-74.78686,America/New_York,510,99
Batangas,"Batangas,Batangas City,Батангас",Calabarzon,Philippines,PH,13.7567,121.0584,Asia/Manila,237370,NA
Sliac,"SLD,Slach,Sliac,Sliach,Sliacske Kupele,Sliač,Sliačské Kúpele,Sljac,Sljaca,Sljač,Sljača,Szliacs,Szliács,si li ya qi,slyach,slyats,Слиач,Сљач,سلياتس,سلیاچ,斯利亞奇",Banskobystricky kraj,Slovakia,SK,48.61668,19.13715,Europe/Bratislava,4986,NA
Chicora,"Chicora,Millerstown",PA,USA,US,40.94812,-79.74283,America/New_York,1006,369
Dunbar,NA,PA,USA,US,39.97785,-79.61448,America/New_York,1018,319
Zapopan,"Sapapan,Sapopan,Sapopanas,Sapopano,Tzapopan,Zapopan,sa bo pan,sabwban  khalyskw,sapopan,zapwpan  khalyskw,Σαπόπαν,Запопан,Сапапан,Сапопан,زاپوپان، خالیسکو,سابوبان، خاليسكو,საპოპანი,サポパン,萨波潘",Jalisco,Mexico,MX,20.72356,-103.38479,America/Mexico_City,1476491,NA
Allentown,"Alentaun,Allen Town,Allens Town,Allenstown,Allentaun,Allentown,Olehntaun,alntawn  nywjrsy,Алентаун,Аллентаун,Олэнтаун,آلنتاون، نیوجرسی,ایلن ٹاؤن، نیو جرسی",NJ,USA,US,40.17789,-74.58349,America/New_York,1825,25
Glouster,"Glouster,Sedalia",OH,USA,US,39.50313,-82.08459,America/New_York,1797,207
Mount Olive,NA,NC,USA,US,35.19655,-78.06638,America/New_York,4728,48
Francavilla al Mare,Francavilla al Mare,Abruzzo,Italy,IT,42.42158,14.28217,Europe/Rome,21095,3
Tecoman,"Tecoman,Tecomán,Tekomane,Текомане",Colima,Mexico,MX,18.91678,-103.87786,America/Mexico_City,85689,NA
Afton,"Aftan,Ehfton,NRI,aftwn,aftwn  aklahma,Афтан,Эфтон,أفتون,افتون، اکلاهما",OK,USA,US,36.69369,-94.96302,America/Chicago,1050,240
Whitstable,"Uitstabl,Vitstabl,Whitstable,waytstabl,Витстабл,Уитстабл,وايتستابل",ENG,United Kingdom,GB,51.3607,1.0257,Europe/London,30195,NA
Carthage,"Carthage,Kartidz,Long Falls,karthagh,Картиџ,كارثاغ,کارتھیج، نیو یارک",NY,USA,US,43.97812,-75.60936,America/New_York,3591,234
Macon,"Makon,Mehkon,Mejkon,makwn,mei ken,mykn  mysysypy,mykwn  msysypy,Макон,Мејкон,Мэкон,ماكون,میکن، میسیسیپی,میکون، مسیسیپی,梅肯",MS,USA,US,33.1054,-88.56088,America/Chicago,2616,60
Salisbury East,NA,South Australia,Australia,AU,-34.79052,138.6545,Australia/Adelaide,8772,NA
Brighton,NA,TN,USA,US,35.08009,-86.43916,America/Chicago,2328,290
Livingston,"Livingston,Ливингстон",LA,USA,US,30.50213,-90.74787,America/Chicago,1917,13
Toulon,"Port-la-Montagne,TLN,Telo Martius,Tolo,Tolon,Tolone,Toló,Tolón,Toulon,Toulon-sur-Mer,Tulon,Tulona,Tulonas,Tulono,Tuluni,touron,tu lng,tu lun,tulam,tullong,tulom,tulon,twlwn,Τουλόν,Тулон,Տուլոն,טולון,تولون,طولون,तुलाँ,तुलों,துலோன்,ടൂളാൻ,ตูลง,ტულონი,トゥーロン,土伦,土倫,툴롱",Provence-Alpes-Cote d'Azur,France,FR,43.12442,5.92836,Europe/Paris,168701,NA
Chiang Mai,"Amphoe Muang Chiang Mai,CNX,Changwat Chiang Mai,Chiang Mai,Chiang-Maj,Chiangmai,Chiengmai,Cziang Maj,Kiangmai,Muang Chieng Mai,Muang Jieng Hmai,Mueang Chiang Mai,Xieng Mai,Zimme,Zimmé,chiangmai,chienmai,qing mai,Чианг-Май,צ'אנג מאי,צ'יאנג מאי,เชียงใหม่,แม่ริม เชียงใหม่,チエンマイ,清迈,清邁,치앙마이",Chiang Mai,Thailand,TH,18.79038,98.98468,Asia/Bangkok,127240,NA
Waltham Abbey,"Waltham Abbey,Waltham Abbey i Essex,waltham aby,والتهام ابی",ENG,United Kingdom,GB,51.687,-0.00421,Europe/London,18069,NA
Centurion,"Centurion,Lyttelton,Verwoerdburg,centurion,sencyuriyana,Центурион,सेंच्युरियन",Gauteng,South Africa,ZA,-25.85891,28.18577,Africa/Johannesburg,236580,NA
Hancock,"Hancock,Hancock Village,Jericho,Khankok,hankwk,hnkak  masachwst,Ханкок,هانكوك,هنکاک، ماساچوست",MA,USA,US,42.54314,-73.32372,America/New_York,734,309
Marlborough,"Marlborough i Wiltshire,Merlebrigia,malabara,malbeoleo,marlbwrw  wyltshr,mrlbwrw,מרלבורו,مارلبورو، ویلتشر,مارلبورو، ویلٹشائر,मालबर,말버러",ENG,United Kingdom,GB,51.42027,-1.72949,Europe/London,8395,NA
Thornton,"Tornton,Торнтон",TX,USA,US,31.41101,-96.5722,America/Chicago,523,150
