act,scene,character,dialogue,line_number
Act V,Scene I,Hamlet,in that. I will speak to this fellow. Whose,3397
Act V,Scene I,Hamlet,"grave's this, sirrah?",3398
Act V,Scene I,First Clown,"Mine, sir.",3399
Act V,Scene I,[stage direction],Sings,NA
Act V,Scene I,First Clown,"O, a pit of clay for to be made",3400
Act V,Scene I,First Clown,For such a guest is meet.,3401
Act V,Scene I,Hamlet,"I think it be thine, indeed; for thou liest in't.",3402
Act V,Scene I,First Clown,"You lie out on't, sir, and therefore it is not",3403
Act V,Scene I,First Clown,"yours: for my part, I do not lie in't, and yet it is mine.",3404
Act V,Scene I,Hamlet,"'Thou dost lie in't, to be in't and say it is thine:",3405
Act V,Scene I,Hamlet,"'tis for the dead, not for the quick; therefore thou liest.",3406
Act V,Scene I,First Clown,"'Tis a quick lie, sir; 'twill away gain, from me to",3407
Act V,Scene I,First Clown,you.,3408
Act V,Scene I,Hamlet,What man dost thou dig it for?,3409
Act V,Scene I,First Clown,"For no man, sir.",3410
Act V,Scene I,Hamlet,"What woman, then?",3411
Act V,Scene I,First Clown,"For none, neither.",3412
Act V,Scene I,Hamlet,Who is to be buried in't?,3413
Act V,Scene I,First Clown,"One that was a woman, sir; but, rest her soul, she's dead.",3414
Act V,Scene I,Hamlet,How absolute the knave is! we must speak by the,3415
Act V,Scene I,Hamlet,"card, or equivocation will undo us. By the Lord,",3416
Act V,Scene I,Hamlet,"Horatio, these three years I have taken a note of",3417
Act V,Scene I,Hamlet,it; the age is grown so picked that the toe of the,3418
Act V,Scene I,Hamlet,"peasant comes so near the heel of the courtier, he",3419
Act V,Scene I,Hamlet,gaffs his kibe. How long hast thou been a,3420
Act V,Scene I,Hamlet,grave-maker?,3421
Act V,Scene I,First Clown,"Of all the days i' the year, I came to't that day",3422
Act V,Scene I,First Clown,that our last king Hamlet overcame Fortinbras.,3423
Act V,Scene I,Hamlet,How long is that since?,3424
Act V,Scene I,First Clown,Cannot you tell that? every fool can tell that: it,3425
Act V,Scene I,First Clown,was the very day that young Hamlet was born; he that,3426
Act V,Scene I,First Clown,"is mad, and sent into England.",3427
Act V,Scene I,Hamlet,"Ay, marry, why was he sent into England?",3428
Act V,Scene I,First Clown,"Why, because he was mad: he shall recover his wits",3429
Act V,Scene I,First Clown,"there; or, if he do not, it's no great matter there.",3430
Act V,Scene I,Hamlet,Why?,3431
Act V,Scene I,First Clown,"'Twill, a not be seen in him there; there the men",3432
Act V,Scene I,First Clown,are as mad as he.,3433
Act V,Scene I,Hamlet,How came he mad?,3434
Act V,Scene I,First Clown,"Very strangely, they say.",3435
Act V,Scene I,Hamlet,How strangely?,3436
Act V,Scene I,First Clown,"Faith, e'en with losing his wits.",3437
Act V,Scene I,Hamlet,Upon what ground?,3438
Act V,Scene I,First Clown,"Why, here in Denmark: I have been sexton here, man",3439
Act V,Scene I,First Clown,"and boy, thirty years.",3440
Act V,Scene I,Hamlet,How long will a man lie i' the earth ere he rot?,3441
Act V,Scene I,First Clown,"I' faith, if he be not rotten before he die--as we",3442
Act V,Scene I,First Clown,"have many pocky corses now-a-days, that will scarce",3443
Act V,Scene I,First Clown,hold the laying in--he will last you some eight year,3444
Act V,Scene I,First Clown,or nine year: a tanner will last you nine year.,3445
Act V,Scene I,Hamlet,Why he more than another?,3446
Act V,Scene I,First Clown,"Why, sir, his hide is so tanned with his trade, that",3447
Act V,Scene I,First Clown,he will keep out water a great while; and your water,3448
Act V,Scene I,First Clown,is a sore decayer of your whoreson dead body.,3449
Act V,Scene I,First Clown,Here's a skull now; this skull has lain in the earth,3450
Act V,Scene I,First Clown,three and twenty years.,3451
Act V,Scene I,Hamlet,Whose was it?,3452
Act V,Scene I,First Clown,A whoreson mad fellow's it was: whose do you think it was?,3453
Act V,Scene I,Hamlet,"Nay, I know not.",3454
Act V,Scene I,First Clown,A pestilence on him for a mad rogue! a' poured a,3455
Act V,Scene I,First Clown,"flagon of Rhenish on my head once. This same skull,",3456
Act V,Scene I,First Clown,"sir, was Yorick's skull, the king's jester.",3457
Act V,Scene I,Hamlet,This?,3458
Act V,Scene I,First Clown,E'en that.,3459
Act V,Scene I,Hamlet,Let me see.,3460
Act V,Scene I,[stage direction],Takes the skull,NA
Act V,Scene I,Hamlet,"Alas, poor Yorick! I knew him, Horatio: a fellow",3461
Act V,Scene I,Hamlet,"of infinite jest, of most excellent fancy: he hath",3462
Act V,Scene I,Hamlet,"borne me on his back a thousand times; and now, how",3463
Act V,Scene I,Hamlet,abhorred in my imagination it is! my gorge rims at,3464
Act V,Scene I,Hamlet,it. Here hung those lips that I have kissed I know,3465
Act V,Scene I,Hamlet,not how oft. Where be your gibes now? your,3466
Act V,Scene I,Hamlet,"gambols? your songs? your flashes of merriment,",3467
Act V,Scene I,Hamlet,that were wont to set the table on a roar? Not one,3468
Act V,Scene I,Hamlet,"now, to mock your own grinning? quite chap-fallen?",3469
Act V,Scene I,Hamlet,"Now get you to my lady's chamber, and tell her, let",3470
Act V,Scene I,Hamlet,"her paint an inch thick, to this favour she must",3471
Act V,Scene I,Hamlet,"come; make her laugh at that. Prithee, Horatio, tell",3472
Act V,Scene I,Hamlet,me one thing.,3473
Act V,Scene I,Horatio,"What's that, my lord?",3474
Act V,Scene I,Hamlet,Dost thou think Alexander looked o' this fashion i',3475
Act V,Scene I,Hamlet,the earth?,3476
Act V,Scene I,Horatio,E'en so.,3477
Act V,Scene I,Hamlet,And smelt so? pah!,3478
Act V,Scene I,[stage direction],Puts down the skull,NA
Act V,Scene I,Horatio,"E'en so, my lord.",3479
Act V,Scene I,Hamlet,"To what base uses we may return, Horatio! Why may",3480
Act V,Scene I,Hamlet,"not imagination trace the noble dust of Alexander,",3481
Act V,Scene I,Hamlet,till he find it stopping a bung-hole?,3482
Act V,Scene I,Horatio,"'Twere to consider too curiously, to consider so.",3483
Act V,Scene I,Hamlet,"No, faith, not a jot; but to follow him thither with",3484
Act V,Scene I,Hamlet,"modesty enough, and likelihood to lead it: as",3485
Act V,Scene I,Hamlet,"thus: Alexander died, Alexander was buried,",3486
Act V,Scene I,Hamlet,Alexander returneth into dust; the dust is earth; of,3487
Act V,Scene I,Hamlet,"earth we make loam; and why of that loam, whereto he",3488
Act V,Scene I,Hamlet,"was converted, might they not stop a beer-barrel?",3489
Act V,Scene I,Hamlet,"Imperious Caesar, dead and turn'd to clay,",3490
Act V,Scene I,Hamlet,Might stop a hole to keep the wind away:,3491
Act V,Scene I,Hamlet,"O, that that earth, which kept the world in awe,",3492
Act V,Scene I,Hamlet,Should patch a wall to expel the winter flaw!,3493
Act V,Scene I,Hamlet,But soft! but soft! aside: here comes the king.,3494
Act V,Scene I,[stage direction],"Enter Priest,  &amp; c. in procession; the Corpse of  OPHELIA, LAERTES and Mourners following; KING CLAUDIUS, QUEEN GERTRUDE, their trains,  &amp; c",NA
Act V,Scene I,Hamlet,"The queen, the courtiers: who is this they follow?",3495
Act V,Scene I,Hamlet,And with such maimed rites? This doth betoken,3496
Act V,Scene I,Hamlet,The corse they follow did with desperate hand,3497
Act V,Scene I,Hamlet,Fordo its own life: 'twas of some estate.,3498
Act V,Scene I,Hamlet,"Couch we awhile, and mark.",3499
Act V,Scene I,[stage direction],Retiring with HORATIO,NA
Act V,Scene I,Laertes,What ceremony else?,3500
Act V,Scene I,Hamlet,"That is Laertes,",3501
Act V,Scene I,Hamlet,A very noble youth: mark.,3502
Act V,Scene I,Laertes,What ceremony else?,3503
Act V,Scene I,First Priest,Her obsequies have been as far enlarged,3504
Act V,Scene I,First Priest,As we have warrantise: her death was doubtful;,3505
Act V,Scene I,First Priest,"And, but that great command o'ersways the order,",3506
Act V,Scene I,First Priest,She should in ground unsanctified have lodged,3507
Act V,Scene I,First Priest,"Till the last trumpet: for charitable prayers,",3508
Act V,Scene I,First Priest,"Shards, flints and pebbles should be thrown on her;",3509
Act V,Scene I,First Priest,"Yet here she is allow'd her virgin crants,",3510
Act V,Scene I,First Priest,Her maiden strewments and the bringing home,3511
Act V,Scene I,First Priest,Of bell and burial.,3512
Act V,Scene I,Laertes,Must there no more be done?,3513
Act V,Scene I,First Priest,No more be done:,3514
Act V,Scene I,First Priest,We should profane the service of the dead,3515
Act V,Scene I,First Priest,To sing a requiem and such rest to her,3516
Act V,Scene I,First Priest,As to peace-parted souls.,3517
Act V,Scene I,Laertes,Lay her i' the earth:,3518
Act V,Scene I,Laertes,And from her fair and unpolluted flesh,3519
Act V,Scene I,Laertes,"May violets spring! I tell thee, churlish priest,",3520
Act V,Scene I,Laertes,"A ministering angel shall my sister be,",3521
Act V,Scene I,Laertes,When thou liest howling.,3522
Act V,Scene I,Hamlet,"What, the fair Ophelia!",3523
Act V,Scene I,Queen Gertrude,Sweets to the sweet: farewell!,3524
Act V,Scene I,[stage direction],Scattering flowers,NA
Act V,Scene I,Queen Gertrude,I hoped thou shouldst have been my Hamlet's wife;,3525
Act V,Scene I,Queen Gertrude,"I thought thy bride-bed to have deck'd, sweet maid,",3526
Act V,Scene I,Queen Gertrude,And not have strew'd thy grave.,3527
Act V,Scene I,Laertes,"O, treble woe",3528
Act V,Scene I,Laertes,"Fall ten times treble on that cursed head,",3529
Act V,Scene I,Laertes,Whose wicked deed thy most ingenious sense,3530
Act V,Scene I,Laertes,"Deprived thee of! Hold off the earth awhile,",3531
Act V,Scene I,Laertes,Till I have caught her once more in mine arms:,3532
Act V,Scene I,[stage direction],Leaps into the grave,NA
Act V,Scene I,Laertes,"Now pile your dust upon the quick and dead,",3533
Act V,Scene I,Laertes,"Till of this flat a mountain you have made,",3534
Act V,Scene I,Laertes,"To o'ertop old Pelion, or the skyish head",3535
Act V,Scene I,Laertes,Of blue Olympus.,3536
Act V,Scene I,Hamlet,[Advancing]     What is he whose grief,3537
Act V,Scene I,Hamlet,Bears such an emphasis? whose phrase of sorrow,3538
Act V,Scene I,Hamlet,"Conjures the wandering stars, and makes them stand",3539
Act V,Scene I,Hamlet,"Like wonder-wounded hearers? This is I,",3540
Act V,Scene I,Hamlet,Hamlet the Dane.,3541
Act V,Scene I,[stage direction],Leaps into the grave,NA
Act V,Scene I,Laertes,The devil take thy soul!,3542
Act V,Scene I,[stage direction],Grappling with him,NA
Act V,Scene I,Hamlet,Thou pray'st not well.,3543
Act V,Scene I,Hamlet,"I prithee, take thy fingers from my throat;",3544
Act V,Scene I,Hamlet,"For, though I am not splenitive and rash,",3545
Act V,Scene I,Hamlet,"Yet have I something in me dangerous,",3546
Act V,Scene I,Hamlet,Which let thy wiseness fear: hold off thy hand.,3547
Act V,Scene I,King Claudius,Pluck them asunder.,3548
Act V,Scene I,Queen Gertrude,"Hamlet, Hamlet!",3549
Act V,Scene I,All,"Gentlemen,--",3550
Act V,Scene I,Horatio,"Good my lord, be quiet.",3551
Act V,Scene I,[stage direction],"The Attendants part them, and they come out of the grave",NA
Act V,Scene I,Hamlet,Why I will fight with him upon this theme,3552
Act V,Scene I,Hamlet,Until my eyelids will no longer wag.,3553
Act V,Scene I,Queen Gertrude,"O my son, what theme?",3554
Act V,Scene I,Hamlet,I loved Ophelia: forty thousand brothers,3555
Act V,Scene I,Hamlet,"Could not, with all their quantity of love,",3556
Act V,Scene I,Hamlet,Make up my sum. What wilt thou do for her?,3557
Act V,Scene I,King Claudius,"O, he is mad, Laertes.",3558
Act V,Scene I,Queen Gertrude,"For love of God, forbear him.",3559
Act V,Scene I,Hamlet,"'Swounds, show me what thou'lt do:",3560
Act V,Scene I,Hamlet,Woo't weep? woo't fight? woo't fast? woo't tear thyself?,3561
Act V,Scene I,Hamlet,Woo't drink up eisel? eat a crocodile?,3562
Act V,Scene I,Hamlet,I'll do't. Dost thou come here to whine?,3563
Act V,Scene I,Hamlet,To outface me with leaping in her grave?,3564
Act V,Scene I,Hamlet,"Be buried quick with her, and so will I:",3565
Act V,Scene I,Hamlet,"And, if thou prate of mountains, let them throw",3566
Act V,Scene I,Hamlet,"Millions of acres on us, till our ground,",3567
Act V,Scene I,Hamlet,"Singeing his pate against the burning zone,",3568
Act V,Scene I,Hamlet,"Make Ossa like a wart! Nay, an thou'lt mouth,",3569
Act V,Scene I,Hamlet,I'll rant as well as thou.,3570
Act V,Scene I,Queen Gertrude,This is mere madness:,3571
Act V,Scene I,Queen Gertrude,And thus awhile the fit will work on him;,3572
Act V,Scene I,Queen Gertrude,"Anon, as patient as the female dove,",3573
Act V,Scene I,Queen Gertrude,"When that her golden couplets are disclosed,",3574
Act V,Scene I,Queen Gertrude,His silence will sit drooping.,3575
Act V,Scene I,Hamlet,"Hear you, sir;",3576
Act V,Scene I,Hamlet,What is the reason that you use me thus?,3577
Act V,Scene I,Hamlet,I loved you ever: but it is no matter;,3578
Act V,Scene I,Hamlet,"Let Hercules himself do what he may,",3579
Act V,Scene I,Hamlet,The cat will mew and dog will have his day.,3580
Act V,Scene I,[stage direction],Exit,NA
Act V,Scene I,King Claudius,"I pray you, good Horatio, wait upon him.",3581
Act V,Scene I,[stage direction],Exit HORATIO,NA
Act V,Scene I,[stage direction],To LAERTES,NA
Act V,Scene I,King Claudius,Strengthen your patience in our last night's speech;,3582
Act V,Scene I,King Claudius,We'll put the matter to the present push.,3583
Act V,Scene I,King Claudius,"Good Gertrude, set some watch over your son.",3584
Act V,Scene I,King Claudius,This grave shall have a living monument:,3585
Act V,Scene I,King Claudius,An hour of quiet shortly shall we see;,3586
Act V,Scene I,King Claudius,"Till then, in patience our proceeding be.",3587
Act V,Scene I,[stage direction],Exeunt,NA
Act V,Scene II,[stage direction],Enter HAMLET and HORATIO,NA
Act V,Scene II,Hamlet,"So much for this, sir: now shall you see the other;",3588
Act V,Scene II,Hamlet,You do remember all the circumstance?,3589
Act V,Scene II,Horatio,"Remember it, my lord?",3590
Act V,Scene II,Hamlet,"Sir, in my heart there was a kind of fighting,",3591
Act V,Scene II,Hamlet,That would not let me sleep: methought I lay,3592
Act V,Scene II,Hamlet,"Worse than the mutines in the bilboes. Rashly,",3593
Act V,Scene II,Hamlet,"And praised be rashness for it, let us know,",3594
Act V,Scene II,Hamlet,"Our indiscretion sometimes serves us well,",3595
Act V,Scene II,Hamlet,When our deep plots do pall: and that should teach us,3596
Act V,Scene II,Hamlet,"There's a divinity that shapes our ends,",3597
Act V,Scene II,Hamlet,"Rough-hew them how we will,--",3598
Act V,Scene II,Horatio,That is most certain.,3599
Act V,Scene II,Hamlet,"Up from my cabin,",3600
Act V,Scene II,Hamlet,"My sea-gown scarf'd about me, in the dark",3601
Act V,Scene II,Hamlet,Groped I to find out them; had my desire.,3602
Act V,Scene II,Hamlet,"Finger'd their packet, and in fine withdrew",3603
Act V,Scene II,Hamlet,"To mine own room again; making so bold,",3604
Act V,Scene II,Hamlet,"My fears forgetting manners, to unseal",3605
Act V,Scene II,Hamlet,"Their grand commission; where I found, Horatio,--",3606
Act V,Scene II,Hamlet,"O royal knavery!--an exact command,",3607
Act V,Scene II,Hamlet,Larded with many several sorts of reasons,3608
Act V,Scene II,Hamlet,"Importing Denmark's health and England's too,",3609
