author,name,user_nber,user_repec
w25300.3,Nianhang Xu,nianhang_xu,NA
w25300.4,Zhe Li,zhe_li_1,NA
w25301.1,Arna Hauksdottir,arna_hauksdottir,NA
w25301.3,Kristin H Birgisdottir,kristbi,NA
w25301.5,Unnur Anna Valdimarsdottir,unnur_anna__valdimarsdottir,NA
w25302.3,Jan Ruffner,jan_ruffner,NA
w25304.1,Dara Lee Luca,dara_luca,NA
w25305.2,Emma K Adam,emma_adam,NA
w25305.3,Jennifer A Heissel,jennifer_heissel,NA
w25310.4,Stefano Ramelli,stefano_ramelli,NA
w25311.3,Masao Fukui,masao_fukui,NA
w25314.1,Andrew Simon,andrew_simon,NA
w25314.2,Fernando Furquim,ffurquim,NA
w25314.3,John E Sawyer,john_sawyer,NA
w25315.2,Elliott Isaac,ewisaac,pis194
w25315.3,Suqin Ge,suqin_ge,pge76
w25317.1,Alexandre Jeanneret,alexandre_jeanneret,NA
w25317.2,Christian Dorion,christian_dorion,NA
w25317.3,Harjoat S Bhamra,harjoat_bhamra,pbh48
w25318.2,Youwei Wang,youwei_wang,NA
w25321.3,Manolis Chatzikonstantinou,Manolis,NA
w25322.2,Anat Bracha,anat_bracha,NA
w25322.3,Lynn Conell-Price,lynn_conell-price,NA
w25323.2,Sandeep Dahiya,sandeep_dahiya,NA
w25324.2,Joel Han,jkhan,NA
w25329.1,Bradley Hackinen,bradley_hackinen,NA
w25330.2,Maryaline Catillon,Maryaline_Catillon,NA
w25330.3,Thomas Getzen,thomas_getzen,NA
w25332.1,Assaf Kott,assaf_kott,NA
w25332.2,Genia Rachkovski,genia__rachkovski,NA
w25333.3,Michela Carlana,michela_carlana,pca1329
w25334.1,Alejandro Graziano,graziano,NA
w25335.3,James Gordon,james_gordon,NA
w25336.2,Elyas Fermand,elyas_fermand,NA
w25337.3,Jian Li,jian_li_3,NA
w25340.2,Jorge Mondragon,Jorge_Mondragon,NA
w25341.2,Kristen McCormack,kristen_mccormack,NA
w25342.3,Francisco Pardo,franciscop,NA
w25342.4,Laia Navarro-Sola,laia_navarro-sola,NA
w25343.1,Beth M Ritter,beth_ritter,NA
w25343.3,Nino Abashidze,nino_abashidze,NA
w25344.3,Lorenzo Garlappi,lorenzo_garlappi,NA
w25345.1,Christopher Muller,mullerchristoph,NA
w25345.2,Elizabeth Wrigley-Field,elizabeth_wrigley-field,NA
w25346.1,Alexander Klos,alexander_klos,NA
w25349.1,C J Libassi,libassi,NA
w25349.3,Stephanie Owen,stephanie_owen,NA
w25352.1,Jerome P Taillard,jerome_taillard,NA
w25352.2,Kornelia Fabisik,kornelia_fabisik,NA
w25353.1,Damien Puy,damien_puy,ppu98
w25353.2,Do Q Lee,do_lee,ple1032
w25356.1,Adrien Bouguen,adrien_bouguen,pbo896
w25356.4,Yue Huang,yue_huang,NA
w25357.1,Douglas R Oxley,douglas_oxley,NA
w25360.2,Tania Babina,tania_babina,NA
w25361.3,Stig R H Lundeby,stig_lundeby,NA
w25365.3,Shuo Zhang,shuo_zhang,NA
w25366.1,Clodomiro Ferreira,clodomiro_ferreira,pfe533
w25366.3,Maren Froemel,maren_froemel,NA
w25367.4,Silvia Garcia-Mandico,silvia_garcia-mandico,NA
w25369.3,Nanneh Chehras,nanneh_chehras,NA
w25370.1,Abhinav Narayanan,abhinav_narayanan,NA
w25372.1,David Lopez-Rodriguez,david_lopez-rodriguez,NA
w25373.1,Lunyang Huang,lunyangh,NA
w25374.2,Sonja Schillo,sonja_schillo,NA
w25375.2,Anne-Lore Fraikin,anne-lore_fraikin,NA
w25377.1,Angela Forgues,angela__forgues,NA
w25378.2,Elizabeth L Doran,elizabeth_doran,NA
w25379.2,Barthelemy Bonadio,bbonadio,NA
w25381.2,Paulo Manoel,paulo_manoel,NA
w25382.2,Julian Neira,julian_neira,NA
w25382.3,Rish Singhania,rish_singhania,NA
w25386.3,Mikhail Tirskikh,mtirskikh,NA
w25389.1,Guo Xu,guo_xu,NA
w25390.1,Chong Li,chong_li,NA
w25390.3,Jan Ondrich,jan_ondrich,NA
w25390.4,Wancong Fu,wancong_fu,NA
w25392.3,James Lee,james_lee_1,NA
w25395.1,Adam Triggs,Adam_Triggs,NA
w25396.2,Peter Bergman,peter_bergman,NA
w25398.3,Shihao Gu,shihao_gu,NA
w25399.4,Spencer Yongwook Kwon,spencer_yongwook_kwon,NA
w25400.1,John Blanchette,john_blanchette,NA
w25401.1,Andrew L Steck,andrew_steck,NA
w25401.3,Douglas Wrenn,douglas_wrenn,pwr40
w25401.4,T Robert Fetter,t_robert_fetter,NA
w25402.2,Davide Furceri,davide_furceri,pfu47
w25402.4,Swarnali A Hannan,swarnali_hannan,NA
w25404.2,Karthik A Sastry,karthik_sastry,NA
w25405.1,Angela Vossmeyer,angela_vossmeyer,pvo212
w25406.2,Yann Koby,ykoby,NA
w25407.1,Joseph Abadi,joseph_abadi,NA
w25408.1,Fernando Saltiel,fernando_saltiel,NA
w25411.1,John Westall,john_westall,NA
w25412.2,Tiziano Ropele,tirop,pro704
w25413.1,Qingran Li,qingran_li,NA
w25414.1,Abhishek Dev,abhishek_dev_1,NA
w25419.1,Anthony Bald,anthony_bald,NA
w25419.4,Margarita Machelett,margarita_machelett,NA
w25420.2,George Panayotov,george_panayotov,NA
w25421.1,Diogo A Guillen,guillen,NA
w25421.2,Joao Ayres,joao_ayres,pay93
w25423.2,Haoran He,haoran_he,phe314
w25423.3,Qian Weng,qian_weng,pwe240
w25427.1,Aakrit Joshi,aakrit__joshi,pjo388
w25428.3,Lindsay Allen,lindsay_allen,NA
w25429.1,Astrid Marinoni,astrid_marinoni,pma2828
w25429.2,Michela Giorcelli,michela_giorcelli,pgi368
w25430.1,Melanie Meng Xue,melanie_xue,pxu96
w25432.1,Dezhuang Hu,dezhuang_hu,NA
w25432.2,Hanbing Fan,hanbing_fan,NA
w25434.3,Ben Zipperer,benzipperer,pzi41
w25434.4,Doruk Cengiz,dcengiz,NA
w25437.2,Daniel E Armanios,darmanios@cmu.edu,NA
w25437.3,Jiahai Yuan,jiahai_yuan,pyu168
w25437.5,Mengjia Ren,mengjia_ren,NA
w25441.4,Glenn Magerman,glenn_magerman,pma2230
w25442.3,Matthew Smith,matthew_smith,NA
w25444.1,Andrew Langan,andrew_langan,pla909
w25449.1,Arash Aloosh,arash_aloosh,pal222
w25451.1,David Jimenez-Gomez,david_jimenez-gomez,NA
w25451.2,Eszter Czibor,eszter_czibor,NA
w25456.1,Adam McCloskey,adam_mccloskey,pmc156
w25456.3,Toru Kitagawa,toru_kitagawa,NA
w25457.2,Daniel Murphy,daniel_murphy,pmu338
w25458.1,Enrique Moral-Benito,enrique_moral-benito,pmo438
w25458.3,Manuel Garcia-Santana,manuel_garciasantana,pga775
w25461.2,Michael Leeds,mleeds,NA
w25468.1,Carlianne E Patrick,carlianne_patrick,ppa1075
w25468.3,Ryan Mickey,ryan_mickey,NA
w25474.1,Chia-Lun Liu,chia-lun_liu,NA
w25474.3,Martin Halla,mhalla,pha188
w25475.2,Linda Zhao,linda_zhao,NA
w25475.3,Marshall Meyer,marshall_meyer,NA
w25475.4,Minyuan Zhao,minyuan_zhao,NA
w25478.2,Rava Azeredo da Silveira,rava_azeredo_da_silveira,NA
w25481.2,Guanhao Feng,guanhao_feng,pfe488
w25484.1,Alexander K Zentefis,azentefis,NA
w25485.3,Yifan Gong,yifan__gong,NA
w25486.1,Agustina Laurito,agustina_laurito,NA
w25490.1,Guillaume Blanc,guillaume_blanc,NA
w25491.2,Hazel Bateman,hbateman,pba318
w25491.3,Katja Hanewald,katja_hanewald,pha498
w25491.4,Shang Wu,shang_wu,NA
w25494.1,Asmaa El-Ganainy,asmaa_el-ganainy,NA
w25494.4,Rui Esteves,ruipedro,pes47
w25495.1,Avi Simhon,avi_simhon,NA
w25496.3,Maritta Paloviita,maritta_paloviita,ppa314
w25498.2,Nick Pretnar,nick_pretnar,ppr424
w25499.2,Katherine Donato,katherine_donato,NA
w25499.3,Manoj Mohanan,mohanan,pmo1211
w25499.5,Yulya Truskinovsky,yulya_truskinovsky,NA
w25500.1,Chuan Yu,chuan_yu,NA
w25501.2,Klenio Barbosa,kleniosb,pba596
w25502.1,Anders Jensen,anders_jensen,NA
w25503.1,Diego Focanti,diego_focanti,NA
w25503.2,Francesco Maria Esposito,Francesco_Esposito,NA
w25505.3,Ernest Liu,ernest_liu,NA
w25507.2,Teng Li,teng_li,NA
w25508.1,Brian Wheaton,brian_wheaton,NA
w25510.2,Luis Sanchez,luis_sanchez,NA
w25513.1,Christopher Rauh,christopher_rauh,pra851
w25513.3,Teodora Boneva,teodora_boneva,NA
w25514.2,Luca Braghieri,luca_braghieri,NA
w25514.4,Sarah Eichmeyer,sarah_eichmeyer,NA
w25515.3,Roxana Mihet,roxana_mihet,pmi421
w25517.1,Aurelien Eyquem,aurelien_eyquem,pey2
w25517.3,Stephane Auray,stephane_auray,NA
w25518.1,Mary J Lopez,mary_lopez,plo500
w25522.1,Enrico Cantoni,enrico_cantoni,pca678
w25523.1,Carlos Gustavo Machicado,carlos_gustavo__machicado,pma689
w25523.2,Jose Peres-Cajias,jose__peres-cajias,ppe648
w25524.1,Andreas Steinhauer,andreas_steinhauer,pst626
w25524.4,Johanna Posch,johanna_posch,NA
w25525.1,Ben Charoenwong,ben_charoenwong,NA
w25526.3,Su H Shin,su_shin,NA
w25528.2,Emily C Leslie,ecleslie,NA
w25530.1,Daniel Cerqueira,daniel_cerqueira,pce122
w25530.2,Danilo Santa Cruz Coelho,danilo_santa_cruz_coelho,pco392
w25530.4,Jony Arrais Pinto,jony_arrais_pinto,NA
w25530.5,Marcelo Fernandes,marcelo_fernandes,pfe19
w25532.1,David A Hirshberg,david_hirshberg,NA
w25532.4,Stefan Wager,stefan_wager,NA
w25533.2,Giuseppe Sorrenti,giuseppe_sorrenti,pso571
w25534.3,Sebastian Hohmann,sebastian_hohmann,NA
w25535.2,Gaia Dossi,gaia_dossi,NA
w25539.1,Cheng Chen,cheng_chen,pch1756
w25541.2,Ivan Mejia-Guevara,ivan_mejia-guevara,NA
w25541.5,Valentina Conti,valentina_conti,NA
w25543.3,Josefin Meyer,josefin_meyer,NA
w25544.2,Federico Esposito,federico_esposito,pes170
w25546.2,Eric C Ohrn,eric_ohrn,NA
w25549.1,Marlene Amstad,marlene_amstad,NA
w25550.1,Alvaro Pinzon,alvaro_pinzon,NA
w25551.2,Sina Ehsani,sina_ehsani,NA
w25552.2,Prasanna Tambe,prasanna_tambe,NA
w25552.3,Xuan Ye,xuan_ye,NA
w25553.3,Thomas Ruchti,thomas_ruchti,NA
w25553.4,Yifan Li,yifan_li,NA
w25554.1,Charles A Taylor,charles_a_taylor,NA
w25555.3,Rosanna Smart,rosanna_smart,NA
w25556.3,John G Watson,john_g_watson,NA
w25561.1,Kanin Anantanasuwong,kanin_anantanasuwong,NA
w25562.2,Elie Murard,elie_murard,pmu698
w25564.1,Claire O'Hanlon,claire_ohanlon,NA
w25565.3,Kyung Min Lee,kyung_lee,NA
w25565.4,Mee Jung Kim,mee_jung_kim,NA
w25567.2,David Leake,david_leake,NA
w25567.3,Hiroaki Sakaguchi,hiroaki_sakaguchi,NA
w25568.2,Bernard Black,bernard_black,NA
w25568.4,Leticia Nunes,leticiafcnunes,NA
w25570.2,Frederik vom Scheidt,frederik_vom_scheidt,NA
w25570.3,Ian Schneider,ian_schneider,NA
w25570.5,Scott P Burger,spburger96,NA
w25574.1,Christopher J O'Leary,christopher_j._ogleary,pol28
w25574.4,Simon Quach,simon_quach,NA
w25576.3,Praveen K Kopalle,praveen_kopalle,NA
w25580.1,Ben Whitmore,ben_whitmore,NA
w25583.2,Gregory Phelan,gregory_phelan,pph100
w25584.2,Mingzhu Tai,mingzhu_tai,NA
w25584.3,Qing Hu,qing_hu,NA
w25586.2,Patricia K Tong,patricia_tong,NA
w25587.1,Brent Kreider,brent_kreider,pkr76
w25587.2,Helen H Jensen,helen_jensen,pje44
w25587.3,Oleksandr Zhylyevskyy,oleksandr_zhylyevskyy,pzh650
w25589.3,Cindy Paladines,cindy_paladines,NA
w25590.5,Kevin Sokal,kevin_sokal,NA
w25592.1,Jiasun Li,jiasun_li,NA
w25595.1,Chao-Cheng Mai,chao-cheng_mai,NA
w25595.2,Jacques-Francois Thisse,jacques_thisse,pth14
w25595.4,Wen-Jung Liang,wen-jung_liang,NA
w25596.3,Ewout Verriest,ewout_verriest_,NA
w25597.1,Andrew E Clark,andrew_clark,pcl8
w25599.2,Eric von Hippel,eric_vonhippel,NA
w25602.2,Victor Ronda,victor_ronda,pro1144
w25602.3,Yu Zheng,yu_zheng,NA
w25603.1,Hongye Guo,hongye_guo,NA
w25606.1,Isaac Baley,isaac_baley,pba794
w25607.1,Daniel C Waldinger,daniel_waldinger,NA
w25610.1,Benjamin Klopack,ben_klopack,NA
w25610.5,Paul Dolfen,jpdolfen,NA
w25610.7,Wayne Best,wayne_best,NA
w25611.2,Sichuang Xu,sichuang_xu,NA
w25612.4,Tito Boeri,tito_boeri,pbo202
w25615.1,Carsten Lynge Jensen,carsten_jensen,pje93
w25615.3,Lars Garn Hansen,lars_garn_hansen,pha499
w25615.4,Laura Morch Andersen,laura_andersen,NA
w25623.2,Mazhar Waseem,mazhar_waseem_1,pwa641
w25623.3,Obeid Ur Rehman,obeid_u._rehman,NA
w25624.3,Paul Decaire,paul_decaire,NA
w25627.1,Charlotte Ringdal,CharlotteRingdal,pri413
w25627.2,Jeremy P Shapiro,jeremy_shapiro,NA
w25628.1,Ahu Yildirmaz,Ahu_yildirmaz,NA
w25629.3,Margaret M Jacobson,margaret_jacobson,NA
w25633.1,Christian Schlag,christian_schlag,psc783
w25633.3,Tatyana Marchuk,tatyana_marchuk,NA
w25635.1,Cynthia van der Werf,cvdwerf,NA
w25635.3,Timothy K M Beatty,timothy_beatty,pbe545
w25635.4,Xinzhe Huang Cheng,xinzhe_cheng,NA
w25636.2,Joshua Murphy,joshua_murphy,NA
w25637.4,William Morrison,william_morrison,NA
w25638.3,Patrick J Kennedy,patrick_kennedy,NA
w25641.3,Wes Austin,gwaustin44,NA
w25642.3,Yalun Su,yalun_su,NA
w25643.2,Grischa Perino,grischa_perino,NA
w25643.3,Robert A Ritz,robert_ritz,pri389
w25645.1,Ana Aizcorbe,ana_aizcorbe,pai6
w25646.4,Minfei Xu,minfei_xu,NA
w25647.3,Zachary S Fone,zachary_fone,pfo320
w25648.2,Laura M Talpey,laura_talpey,NA
w25648.4,Paul E Peterson,paul_peterson,NA
w25651.2,Tuomas Matikka,tuomas_matikka,pma1868
w25652.4,Timothy Neal,timothy_neal,NA
w25654.1,Juan M Ortner,juan_ortner,por114
w25654.2,Jun Nakabayashi,jun_nakabayashi,pna264
w25654.3,Kei Kawai,kei_kawai,NA
w25656.2,Andrea M Kelly,andiek,NA
w25657.3,Sarah Tahamont,sarah_tahamont,NA
w25657.4,Shi Yan,shi_yan,NA
w25657.5,Zubin Jelveh,zjelveh,NA
w25658.2,Ding Liu,ding_liu,NA
w25659.3,Victor Manuel Bennett,victor_bennett,NA
w25660.2,Wei Qian,wqian,NA
w25663.2,Ethan J Schmick,es237827,NA
w25665.1,Aminou Arouna,aminou_arouna,NA
w25665.2,Jeffrey D Michler,jeffrey_michler,pmi685
w25665.3,Jourdain C Lokossou,jourdain_lokossou,NA
w25666.2,Glenn Sheriff,glenn_sheriff_1,NA
w25669.2,Haseeb Ahmed,haseeb_ahmed,NA
w25673.3,Nancy R Xu,nancy_xu,NA
w25674.2,Elizabeth Murphy,elizabeth_murphy_1,NA
w25675.4,Zhaonan Qu,zhaonan_qu,NA
w25676.1,Basil Halperin,basil_halperin,pha1159
w25676.2,Benjamin Ho,benjamin_ho123,pho634
w25676.3,Ian Muir,ian_muir,NA
w25677.2,Shan Ge,shan_ge,NA
w25679.1,Jack Mountjoy,john_mountjoy,pmo1210
w25681.1,Janjala Chirakijja,janjala_chirakijja,NA
w25681.2,Pinchuan Ong,saidinkeeper,NA
w25683.2,Arya Gaduh,arya.gaduh,pga96
w25686.2,Richard B Berner,richard_berner,NA
w25689.3,Tianyi Wang,tiw41,NA
w25690.4,Shane Miller,shane_miller,NA
w25692.2,Frederik Schwerter,frederik_schwerter,NA
w25693.2,Eve Colson-Sihra,eve_colson-sihra,NA
w25695.4,Kevin J Fox,kevin_fox,pfo180
w25697.3,Sahar Parsa,sahar_parsa,NA
w25702.2,Pascal Towbin,patowbin,NA
w25702.3,Sebastian Weber,sebastian_weber,NA
w25703.1,Hassan Sayed,hassan_sayed,NA
w25704.2,Sabrin A Beg,sabrin_beg,pbe1262
w25704.3,Umar Saif,umar_saif,NA
w25704.4,Waqas Halim,waqas_halim,NA
w25706.2,Matthew C Harris,matthew_harris,pha1015
w25706.3,Yinan Liu,yinan_liu_1,NA
w25709.1,Alex W Chernoff,alexander_chernoff,NA
w25709.3,Chandler Lutz,chandler_lutz,NA
w25713.2,Gokhan Oz,gokhan_oz,NA
w25713.3,Jeremy G Pearce,Jeremy_Pearce,NA
w25715.2,Michael Poyker,mikhail_poyker,NA
w25717.4,Tao Li,tao_li_4,NA
w25718.2,Paul D Adams,paul_adams,NA
w25718.3,Redis Zaliauskas,redis_zaliauskas,NA
w25718.4,Stefan Hunt,stefan_hunt,NA
w25720.1,Kyle J Kost,kyle_kost,NA
w25723.1,Amalia Di Girolamo,amaliadigirolamo,NA
w25723.3,Claire Mackevicius,claire_mackevicius,NA
w25724.2,Kenju Kamei,kenju_kamei,NA
w25726.1,Bernard Salanie,bernard_salanie,psa116
w25727.3,Lars Lonstrup,lars_loenstrup,pln3
w25729.2,Nina Buchmann,nina_buchmann,NA
w25729.4,Reshmaan N Hussam,reshmaan_hussam,NA
w25731.1,Anett John,anett_john,pho302
w25731.3,Kate Orkin,kate_orkin,por177
w25732.1,Alberto Polo,alberto_polo,NA
w25732.3,Paolo Acciari,paolo_acciari,NA
w25733.4,Simon Rabate,simon_rabate,NA
w25734.2,Heebum Lee,heebum_lee,NA
w25735.1,Catherine Haeck,catherine_haeck,pha716
w25735.3,Miles Corak,mcorak,pco98
w25736.1,Desire Kedagni,desire_kedagni,NA
w25736.3,Rigissa Megalokonomou,rigissa_megalokonomou,pme685
w25736.4,Yingyan Zhao,zhaoyingyan0705,NA
w25739.2,Christian vom Lehn,cvomlehn,pvo233
w25740.3,Mathilde Munoz,mmunoz,NA
w25745.1,Chiara Lacava,chiara_lacava,NA
w25746.1,Brittany Ward,brittany_ward,NA
w25746.3,Jason A Aimone,jason_aimone,NA
w25753.3,Samantha Gold,samantha_gold,NA
w25754.2,Wei Chen,wei_chen_3,NA
w25754.3,Xilu Chen,xilu_chen,NA
w25759.3,Yuly Fuentes-Medel,yuly_fuentes-medel,NA
w25760.5,Simon Scheidegger,simon_scheidegger,psc828
w25761.1,Daniel Cooper,daniel_cooper,pco886
w25761.3,Maria Jose Luengo-Prado,maria_luengoprado,plu36
w25763.1,Angela Cools,angelacools,NA
w25766.1,Alberto Ciancio,alberto_ciancio,NA
w25770.4,Ellyn Terry,ellyn_terry,NA
w25770.6,Michael Leiseca,michael_leiseca,NA
w25770.8,Victor Ye,yifan_ye,NA
w25771.1,Benjamin Leard,benjamin_leard,NA
w25771.2,Jianwei Xing,jianwei_xing,NA
w25775.1,Isabel Schnabel,isabel_schnabel,psc48
w25775.3,Simon C Rother,SimonCR,NA
w25776.2,David A Goll,davidgoll,NA
w25777.1,Aydogan Alti,aydogan_alti,NA
w25779.2,Vincent Tanutama,vincentanutama,NA
w25782.2,Maxime Sauzet,mxsauzet,NA
w25783.1,Been-Lon Chen,beenlon_chen,pch345
w25783.2,Hung-Ju Chen,hung-ju_chen,pch728
w25784.4,Jessica E Pac,pacjes,NA
w25785.1,Aluma Dembo,aluma_dembo,NA
w25785.3,Ian Bolliger,ian_bolliger,NA
w25785.6,Robert Pickmans,rpickmans,ppi473
w25785.7,Shuhei Kitamura,shuhei_kitamura,pki505
w25785.9,Tessa Bold,tessa_bold,pbo217
w25787.1,Anna Godoy,anna_godoy,NA
w25787.2,Christopher A Lowenstein,clowenstein,NA
w25787.3,Michael Reich,michael_reich,NA
w25789.1,Esther Delesalle,esther_delesalle,NA
w25791.2,Mark Howison,mark_howison,NA
w25791.3,Sarah E Inman,sarah_inman,NA
w25793.3,Matthias Schlegl,matthias_schlegl,NA
w25795.1,Haoyu Gao,haoyu_gao,NA
w25795.4,Xiaoguang Yang,xiaoguang_yang,NA
w25796.2,Elizabeth Setren,elizabeth_setren,NA
w25797.2,Kenneth A Castellanos,kcastellanos1,NA
w25798.3,Jason Lerner,jason_lerner,NA
w25798.4,Lucie Parker,lucie_parker,NA
w25800.1,Colin Sullivan,colin_sullivan,NA
w25800.2,Corinne Low,corinne_low,NA
w25805.4,Sijie Li,sijie_li,NA
w25807.1,Amiyatosh Purnanandam,amiyatosh_purnanandam,ppu96
w25808.1,Galo Nuno,galo_nuno_barrau,NA
w25810.1,Ankit Kalda,ankit_kalda,NA
w25812.1,Elisabeth Ruth Perlman,elisabeth_perlman,NA
w25812.3,Steven Sprick Schuster,steven_sprick_schuster,psp148
w25813.2,Peter Koczanski,peter_koczanski,NA
w25814.2,Eliezer Fich,eliezer_fich,NA
w25814.3,Viktoriya Lantushenko,viktoriya_lantushenko,NA
w25815.4,Roberto Tallarita,roberto_tallarita,NA
w25818.1,Andrew L Baer,andrew_baer,NA
w25818.4,Lisa Singh,lisa_singh,NA
w25818.6,Yifang Wei,yifang_wei,NA
w25819.2,Haoyang Liu,haoyang_liu,NA
w25819.4,Ye Luo,ye_luo,NA
w25821.2,Stefan Steinerberger,stefan_steinerberger,NA
w25822.1,Jack W Britton,jack_b,pbr670
w25823.3,Xiaoyun Qiu,Xiaoyun_Qiu,NA
w25827.2,Hanbin Yang,hanbin_yang,NA
w25832.4,Marike G Knoef,marike_knoef,pkn66
w25832.5,Raun Van Ooijen,raunvanooijen,NA
w25834.2,Derek Messacar,derek_messacar,pme753
w25837.1,Arthur Turrell,arthur_turrell,NA
w25837.2,Bradley J Speigner,bradspeigner,psp158
w25837.3,David Copple,david.copple,NA
w25837.4,James Thurgood,james_thurgood,NA
w25837.5,Jyldyz Djumalieva,jyldyz_djumalieva,NA
w25838.1,Mengli Sha,menglisha,NA
w25840.3,Fedor Iskhakov,iskhakov,pis48
w25843.2,Drew M Johnston,drewmjohnston1,NA
w25844.2,Jennifer Johnson-Hanks,jennifer_johnson-hanks,NA
w25844.4,Maximilian W Mueller,mwmueller,NA
w25846.1,Boriana Miloucheva,boriana_miloucheva,NA
w25847.3,Chelsea J Richwine,chelsea_richwine,NA
w25848.1,Dana Suskind,dana__suskind,NA
w25849.1,Brigham Walker,Brigham_Walker,NA
w25853.2,Katharina Janke,Kleinkatka,NA
w25855.2,John J Shim,john_shim,NA
w25856.1,C Scott Hemphill,scott_hemphill_1,NA
w25857.1,Apostolos Filippas,apostolos_filippas,NA
w25857.3,Joseph M Golden,joseph_golden,NA
w25859.2,Tim Johnson,tim_johnson_1,NA
w25861.1,Gaston Illanes,gaston_illanes,NA
w25861.2,Manisha Padi,manisha_padi,NA
w25869.2,Nicolas Crouzet,nicolas_crouzet,NA
w25871.3,Juan Manuel Castro-Vincenzi,juan_manuel_castro_vincenzi,NA
w25872.2,Qilin Peng,qilin_peng,NA
w25873.3,Qi Wu,britneywu,pwu175
w25878.1,Heiwai Tang,heiwai_tang,pta306
w25878.2,Hiroyuki Kasahara,hiroyuki_kasahara,pka317
w25881.1,Aniko Oery,AnikoOery,pry57
w25881.2,Joyee Deb,joyee_deb,NA
w25881.3,Kevin R Williams,kevin_williams,pwi302
w25882.2,Xi Wu,xi_wu_1,NA
w25884.1,Avery Calkins,avery__calkins,NA
w25884.4,Peter Juul Egedeso,pegedeso,NA
w25884.5,Peter Sandholt Jensen,peter_jensen,pje91
w25885.2,Gaurab Aryal,gaurab_aryal_1,NA
w25887.1,Jerome Dugast,jerome_dugast_1,NA
w25887.3,Semih Uslu,semih_uslu,pus32
w25888.1,Ganesh Karapakula,ganesh_karapakula,pka1367
w25892.1,Michael McLeay,michael_mcleay,pmc249
w25893.3,Jungkyu Suh,jungkyusuh,NA
w25895.1,Balint Szoke,balint_szoke,NA
w25898.2,Patrick Turley,patrick_turley,ptu258
w25899.1,Rishab Guha,rishabguha,NA
w25900.3,Rohan Kekre,rohan_kekre,NA
w25901.2,Linke Hou,linke_hou,NA
w25901.4,Mingxing Liu,mingxing_liu,NA
w25901.5,Pengfei Zhang,pengfei_zhang,NA
w25904.1,Clement de Chaisemartin,clement_dechaisemartin,NA
w25906.2,Pierre Mabille,pierremabille,NA
w25907.2,Carla Medalia,carla_medalia,NA
w25907.4,Victoria R Mooers,victoriamooers,NA
w25913.2,Naomi Hausman,naomi_hausman,NA
w25914.2,Scott Hirst,scott_hirst,NA
w25917.3,Moshe A Barach,moshe_barach,NA
w25919.1,Rui Costa,ruicosta,NA
w25920.2,Matthias Heinz,matthias_heinz,NA
w25920.4,Nick Zubanov,nick_zubanov,pzu30
w25921.1,Mauro Lanati,mauro_lanati,NA
w25926.2,Lourenco S Paz,lourencopaz,ppa155
w25929.2,Matthew Bird,matthew_bird,pbi245
w25929.4,Pablo Lavado,pablo_lavado,pla657
w25931.2,Miao Ben Zhang,miao_ben_zhang,NA
w25935.3,J Aislinn Bohren,aislinn_bohren,pbo779
w25935.4,Kareem Haggag,kareem_haggag,NA
w25937.3,James Fenske,james_fenske,NA
w25937.5,Richard Stanley,richard_stanley,NA
w25940.4,Portia Y Cornell,portia_cornell,NA
w25941.4,Juan Francisco Santini,juan_francisco_santini,NA
w25944.1,Alexia Prskawetz,alexia_prskawetz,pfr219
w25944.2,Miguel Sanchez-Romero,miguel_sanchez-romero,psa479
w25946.1,Anjan Thakor,anjan_thakor,pth44
w25946.2,Giorgia Piacentino,giorgia_piacentino,NA
w25946.3,Jason Roderick Donaldson,jason__donaldson,NA
w25949.2,Jorge Gallego,jorge_gallego,pga568
w25949.4,Rebecca B Morton,rebecca_morton,NA
w25950.1,Caroline Flammer,caroline_flammer_1,NA
w25951.1,Tilman Graff,tilman_graff,pgr671
w25953.3,Ryan E Kessler,ryan_kessler,NA
w25954.3,Thibaut Lamadon,thibaut_lamadon,NA
w25956.1,Brent H Meyer,meyerb72,pme542
w25956.5,Nicholas B Parker,nicholas_parker,NA
w25958.2,Kyle T Rozema,rozemak,NA
w25960.2,Ryan H Peters,ryan_peters,ppe422
w25960.3,Sean Wang,sean_wang_1,NA
w25961.1,Kilian Heilmann,kilian_heilmann,phe582
w25965.1,Armen Khederlarian,armen_khederlarian,NA
w25965.3,Shafaat Y Khan,shafaat_khan,NA
w25967.2,Nagore Iriberri,nagore_iriberri,pir36
w25969.1,Abu Ahmed Shamim,abu_shamim,NA
w25969.3,Alain Labrique,alain_labrique,NA
w25969.4,Jonathan Sugimoto,jonathan_sugimoto,NA
w25969.5,Keith P West,keith_west,NA
w25969.6,Parul Christian,parul_christian,NA
w25969.7,Snaebjorn Gunnsteinsson,snaebjorn_gunnsteinsson,NA
w25971.1,Beatriz Rodriguez-Sanchez,beatriz_rodriguez-sanchez,NA
w25971.3,Chih-Hung Chen,chih-hung_chen_1,NA
w25971.4,Gabriel M Leung,gabriel_leung,NA
w25971.5,Janet Tinkei Lam,janet_tinkei_lam,NA
w25971.6,Jeroen N Struijs,jeroen_struijs,NA
w25971.7,Jianchao Quan,jianchao_quan,NA
w25971.9,Jui-fen Rachel Lu,rachel_lu,NA
w25971.11,Talitha Feenstra,talitha_feenstra,NA
w25971.13,Ying Isabel Chen,ying_isabel_chen,NA
w25972.2,Sida Li,sida_li,NA
w25972.3,Xin Wang,xin_wang_1,NA
w25974.4,Thuy D Nguyen,thuy_d_nguyen,NA
