paper,author
w25814,w25814.2
w25814,w25814.3
w25815,w9107.1
w25815,w13707.2
w25815,w19556.1
w25815,w25815.4
w25816,w1075.1
w25817,w4193.1
w25817,w7105.2
w25817,w20588.1
w25817,w21502.1
w25818,w6272.2
w25818,w10133.2
w25818,w24951.3
w25818,w25818.1
w25818,w25818.4
w25818,w25818.6
w25819,w0610.1
w25819,w17698.1
w25819,w25819.2
w25819,w25819.4
w25820,w4658.1
w25820,w14171.2
w25820,w20632.1
w25821,w10792.1
w25821,w25821.2
w25822,w3557.2
w25822,w25822.1
w25823,w20167.1
w25823,w20257.2
w25823,w20257.3
w25823,w25823.3
w25824,w20237.1
w25824,w21010.2
w25824,w24077.1
w25825,w13276.1
w25825,w15684.1
w25825,w15684.3
w25825,w24259.2
w25825,w24324.3
w25826,w0326.1
w25827,w20907.4
w25827,w23568.1
w25827,w25827.2
w25828,w7274.2
w25828,w7831.3
w25828,w15291.3
w25828,w20118.2
w25829,w7274.2
w25829,w7831.3
w25829,w15291.3
w25829,w20118.2
w25830,w11795.2
w25830,w12602.3
w25831,w12873.2
w25832,w11146.2
w25832,w21730.2
w25832,w21917.2
w25832,w25832.4
w25832,w25832.5
w25833,w13456.1
w25833,w16593.1
w25834,w7138.1
w25834,w9524.2
w25834,w13330.2
w25834,w20681.2
w25834,w25834.2
w25835,w14893.2
w25835,w16465.2
w25835,t0223.2
w25836,w0143.1
w25837,w25837.1
w25837,w25837.2
w25837,w25837.3
w25837,w25837.4
w25837,w25837.5
w25838,w1734.1
w25838,w15227.2
w25838,w25838.1
w25839,w7766.1
w25839,w8113.1
w25839,w21006.2
w25840,w2470.1
w25840,w13001.1
w25840,w15031.2
w25840,w22937.1
w25840,w25840.3
w25841,w14270.4
w25841,w17766.1
w25841,w17784.1
w25842,w14270.4
w25842,w17766.1
w25842,w17784.1
w25843,w15626.1
w25843,w17385.4
w25843,w21318.1
w25843,w22258.2
w25843,w25843.2
w25844,w8481.1
w25844,w21148.3
w25844,w25844.2
w25844,w25844.4
w25845,w15031.2
w25845,w15337.1
w25845,w20019.1
w25846,w11754.1
w25846,w20103.4
w25846,w25846.1
w25847,w8123.1
w25847,w22523.1
w25847,w25847.3
w25848,w9736.1
w25848,w16319.3
w25848,w25848.1
w25849,w19216.2
w25849,w25849.1
w25850,w19216.2
w25851,w3016.1
w25851,w23417.1
w25852,w24309.1
w25852,w24309.2
w25852,w24848.3
w25853,w13085.3
w25853,w13776.1
w25853,w25853.2
w25854,w6807.2
w25854,w23180.3
w25855,w14922.2
w25855,w19430.2
w25855,w25855.2
w25856,w16564.2
w25856,w25856.1
w25857,w15961.2
w25857,w25857.1
w25857,w25857.3
w25858,w10819.1
w25858,w17030.1
w25859,w9901.1
w25859,w25859.2
w25860,w0337.4
w25860,w16142.1
w25860,w16273.1
w25861,w19352.3
w25861,w25861.1
w25861,w25861.2
w25862,w6065.1
w25862,w17100.1
w25863,w3894.2
w25863,w4721.2
w25864,w14099.1
w25864,w21284.3
w25865,w24309.1
w25865,w24309.2
w25865,w24313.3
w25866,w24309.1
w25866,w24309.2
w25866,w24847.5
w25867,w0945.1
w25867,w11839.2
w25867,w13674.1
w25867,w14389.1
w25868,w22676.1
w25869,w4296.2
w25869,w25869.2
w25870,w3557.2
w25870,w22318.2
w25871,w18337.2
w25871,w22656.2
w25871,w25170.4
w25871,w25871.3
w25872,w4681.2
w25872,w16542.2
w25872,w20863.3
w25872,w25872.2
w25873,w10159.1
w25873,w16465.2
w25873,w18847.3
w25873,w25873.3
w25874,w13871.1
w25874,w16527.1
w25874,w19499.1
w25875,w12860.3
w25876,w4469.1
w25876,w5635.1
w25876,w7878.3
w25876,w11920.4
w25876,w18412.3
w25877,w10707.2
w25877,w23864.1
w25878,w25878.1
w25878,w25878.2
w25879,w3115.1
w25880,w20309.2
w25880,w20770.1
w25880,w22588.2
w25881,w25881.1
w25881,w25881.2
w25881,w25881.3
w25882,w10792.1
w25882,w24877.2
w25882,w25882.2
w25883,w13162.1
w25883,w21729.1
w25884,w8271.2
w25884,w24744.2
w25884,w25884.1
w25884,w25884.4
w25884,w25884.5
w25885,w13883.1
w25885,w20250.3
w25885,w25885.2
w25886,w9394.2
w25886,w20443.3
w25886,w20444.1
w25887,w12538.1
w25887,w25887.1
w25887,w25887.3
w25888,w0034.1
w25888,w25888.1
w25889,w0034.1
w25889,w25888.1
w25890,w3067.1
w25891,w3551.1
w25892,w8043.2
w25892,w25892.1
w25893,w7260.1
w25893,w15304.2
w25893,w20902.1
w25893,w25893.3
w25894,w6764.3
w25894,w10498.1
w25895,w3190.2
w25895,w25895.1
w25896,w14065.2
w25896,w18111.2
w25896,t0247.2
w25897,w1767.1
w25897,w5963.2
w25897,w18021.1
w25898,w17781.2
w25898,w17781.3
w25898,w25898.2
w25899,w5564.2
w25899,w25899.1
w25900,w13313.2
w25900,w13638.3
w25900,w25900.3
w25901,w7289.2
w25901,w11264.1
w25901,w25901.2
w25901,w25901.4
w25901,w25901.5
w25902,w17715.3
w25902,w22207.1
w25903,w17129.2
w25903,w23576.1
w25903,w24876.6
w25904,w20257.2
w25904,w25904.1
w25905,w12696.1
w25905,w14564.2
w25906,w9959.2
w25906,w15988.1
w25906,w25906.2
w25907,w2546.1
w25907,w24567.2
w25907,w25907.2
w25907,w25907.4
w25908,w0938.2
w25908,w15575.2
w25908,w23041.2
w25909,w0748.2
w25909,w11539.2
w25910,w18801.2
w25911,w1632.1
w25912,w6437.3
w25913,w3787.2
w25913,w25913.2
w25914,w2161.1
w25914,w25914.2
w25915,w4920.1
w25915,w9281.1
w25915,w15410.1
w25916,w9748.1
w25916,w22055.1
w25917,w15961.2
w25917,w25857.3
w25917,w25917.3
w25918,w13964.2
w25918,w14501.1
w25919,w4732.2
w25919,w21691.2
w25919,w25919.1
w25920,w12998.2
w25920,w21709.3
w25920,w25920.2
w25920,w25920.4
w25921,w8541.1
w25921,w25921.1
w25922,w4890.2
w25922,w13708.1
w25922,w13708.3
w25922,w15177.1
w25923,w13866.2
w25923,w20473.3
w25924,w23888.3
w25925,w11598.1
w25925,w15104.2
w25925,w22804.1
w25926,w14032.1
w25926,w25926.2
w25927,w4445.2
w25928,w21442.2
w25928,w25429.2
w25929,w4453.2
w25929,w23179.2
w25929,w25929.2
w25929,w25929.4
w25930,w9419.1
w25930,w13259.2
w25930,w13871.1
w25930,t0324.3
w25931,w3185.2
w25931,w12537.1
w25931,w21318.1
w25931,w25931.2
w25932,w3557.2
w25932,w22213.1
w25933,w5475.1
w25933,w17117.1
w25933,w22546.2
w25934,w0748.2
w25934,w17875.2
w25934,t0206.2
w25935,w17030.1
w25935,w20982.1
w25935,w25935.3
w25935,w25935.4
w25936,w15216.1
w25936,w16408.1
w25936,w21170.2
w25937,w13883.3
w25937,w24309.1
w25937,w24309.2
w25937,w25937.3
w25937,w25937.5
w25938,w9554.3
w25938,w17032.2
w25939,w0151.1
w25940,w10465.1
w25940,w10964.2
w25940,w22515.3
w25940,w25940.4
w25941,w18150.2
w25941,w18748.1
w25941,w23350.2
w25941,w25941.4
w25942,w0353.1
w25942,w0519.1
w25943,w7213.3
w25943,w12245.1
w25943,w16206.1
w25943,w21286.2
w25944,w10917.2
w25944,w25944.1
w25944,w25944.2
w25945,w0908.4
w25945,w6772.3
w25945,w20505.1
w25945,w22981.1
w25946,w25946.1
w25946,w25946.2
w25946,w25946.3
w25947,w14406.2
w25947,w14447.1
w25947,w18833.3
w25948,w13923.1
w25948,w17922.1
w25948,w18093.4
w25949,w16315.2
w25949,w20253.2
w25949,w25949.2
w25949,w25949.4
w25950,w25950.1
w25951,w25951.1
w25952,w13790.3
w25952,w23345.1
w25953,w8357.2
w25953,w11794.3
w25953,w25953.3
w25954,w18198.3
w25954,w23466.2
w25954,w25954.3
w25955,w5399.2
w25955,w8897.4
w25955,w12664.2
w25956,w3722.2
w25956,w3753.1
w25956,w9269.1
w25956,w23676.2
w25956,w25956.1
w25956,w25956.5
w25957,w5050.2
w25957,w6024.2
w25958,w16489.1
w25958,w25958.2
w25959,w13313.2
w25959,w14997.1
w25959,w21686.3
w25960,w19120.2
w25960,w25960.2
w25960,w25960.3
w25961,w7109.2
w25961,w25961.1
w25962,w9155.4
w25962,w20653.1
w25963,w19216.2
w25964,w5331.2
w25964,w20211.2
w25964,w20659.1
w25964,w21130.2
w25964,w24827.1
w25965,w13790.1
w25965,w25965.1
w25965,w25965.3
w25966,w24973.1
w25967,w1388.1
w25967,w10819.1
w25967,w23490.5
w25967,w25967.2
w25968,w8113.1
w25968,w11094.1
w25969,w24309.1
w25969,w25969.1
w25969,w25969.3
w25969,w25969.4
w25969,w25969.5
w25969,w25969.6
w25969,w25969.7
w25970,w2762.1
w25970,w16154.1
w25970,w16828.3
w25970,w23764.1
w25971,w5750.3
w25971,w11662.3
w25971,w11770.2
w25971,w19622.1
w25971,w25971.1
w25971,w25971.3
w25971,w25971.4
w25971,w25971.5
w25971,w25971.6
w25971,w25971.7
w25971,w25971.9
w25971,w25971.11
w25971,w25971.13
w25972,w23650.2
w25972,w25972.2
w25972,w25972.3
w25973,w3473.2
w25973,w5750.1
w25973,w6999.2
w25974,w9688.1
w25974,w16441.2
w25974,w23192.1
w25974,w25974.4
w25975,w7168.1
w25975,w10791.3
w25975,w11288.3
w25976,w9281.1
w25976,w21298.2
w25976,w25976.3
w25977,w3033.1
w25977,w14997.1
w25978,w14965.1
w25978,w19443.2
w25978,w21010.2
w25979,w1767.1
w25979,w5714.2
w25979,w21690.1
w25979,w25979.4
w25980,w9940.1
w25980,w16287.4
w25980,w20213.1
w25980,w23997.3
w25980,w24482.3
w25980,w24625.1
w25981,w22973.1
w25981,w25627.2
w25981,w25981.1
w25981,w25981.2
w25981,w25981.5
w25982,w8572.1
w25982,w25982.1
w25983,w10590.2
w25983,w22897.1
w25983,w25983.2
w25984,w18801.2
w25984,w25984.1
w25985,w0107.1
w25985,w25985.1
w25985,w25985.2
w25986,w1388.1
w25986,w24493.1
w25986,w24493.3
w25987,w0945.1
w25987,w1105.1
w25988,w10119.1
w25988,w16465.2
w25988,w25988.1
w25989,w15293.3
w25989,w19302.1
w25989,w25989.3
w25990,w25990.1
w25991,w1564.2
w25991,w1977.1
w25992,w23183.1
w25992,w25992.1
w25993,w0225.1
w25993,w25993.2
w25994,w11904.3
w25994,w17718.1
w25994,w18115.4
w25994,w25994.1
w25994,w25994.2
w25994,w25994.6
w25995,w11210.2
w25995,w18600.1
w25995,w25995.2
w25996,w0748.2
w25996,w11539.2
w25996,w25996.2
w25997,w18801.2
w25998,w13018.1
w25998,w22809.2
w25999,w6560.2
w25999,w9444.2
w25999,w13565.2
w25999,w14901.3
w25999,w25999.2
w26000,w8520.4
w26000,w11044.2
w26000,w23389.3
w26000,w23389.7
w26001,w10590.2
w26001,w22897.1
w26002,w1105.1
w26002,w4296.2
w26002,t0198.2
w26003,w1140.1
w26003,w8587.1
w26003,w19335.5
w26003,w26003.3
w26003,w26003.5
w26004,w4890.2
w26004,w15177.1
w26004,w19910.2
w26005,w1658.1
w26005,w5663.1
w26005,w26005.3
w26006,w11904.3
w26006,w17718.1
w26006,w18115.4
w26006,w25994.1
w26007,w1866.1
w26007,w4152.2
w26007,w5663.1
w26008,w0987.3
w26008,w26008.1
w26009,w17301.2
w26009,w22592.3
w26009,w26009.1
w26010,w11948.1
w26010,w19637.2
w26011,w3909.2
w26012,w3892.2
w26012,w7848.1
w26012,w10018.2
w26013,w19764.3
w26013,w24512.1
w26014,w11754.1
w26015,w6822.2
w26015,w26015.1
w26016,w20942.2
w26016,w23710.4
w26017,w16245.1
w26017,w16408.1
w26017,w22251.5
w26018,w1784.2
w26018,w19236.2
w26019,w3344.3
w26019,w26019.1
w26020,w3754.1
w26021,w5807.2
w26021,w25736.3
w26022,w5548.2
w26022,w20211.2
w26022,w26022.3
w26023,w4453.2
w26023,w5350.1
w26023,w26023.3
w26024,w8759.2
w26024,w12932.3
w26024,w24341.1
w26025,w19210.1
w26025,w24665.1
w26025,w24665.2
w26026,w10590.2
w26026,w21201.1
w26026,w26026.2
w26027,w3633.1
w26028,t0027.2
w26029,w15626.1
w26029,w17385.4
w26029,w22258.2
w26029,w26029.3
w26030,w21562.3
w26030,w26030.1
w26030,w26030.2
w26030,w26030.4
w26030,w26030.5
w26031,w3033.1
w26031,w26031.1
w26032,w9898.1
w26032,w19693.2
w26032,w21948.1
w26033,w13731.2
w26033,w21776.4
w26033,w26033.1
w26033,w26033.3
w26033,w26033.5
w26034,w5963.2
w26034,w18021.1
w26035,w10485.1
w26035,w17207.4
w26035,w22409.1
w26035,w26035.3
w26036,w10522.2
w26036,w17781.2
w26037,w21470.4
w26037,w22441.1
w26037,w26037.3
w26038,w3557.2
w26038,w11483.2
w26038,w11810.1
w26039,w0485.1
w26040,w15049.1
w26040,w16931.2
w26041,w0612.2
w26042,w10365.3
w26042,w19989.2
w26042,w20515.3
w26042,w22832.1
w26043,w26043.1
w26043,w26043.2
w26043,w26043.3
w26044,w2278.1
w26044,w12619.3
w26045,w26045.1
w26045,w26045.2
w26045,w26045.3
w26046,w16043.1
w26046,w18283.2
w26046,w18844.2
w26046,w26046.1
w26047,w25990.1
w26048,w26048.1
w26048,w26048.2
w26048,w26048.3
w26049,w10073.3
w26049,w23572.1
w26049,w23572.2
w26050,w7993.1
w26050,w20346.1
w26050,w26050.3
w26051,w18815.1
w26051,w18994.1
w26051,w26051.3
w26052,w25356.1
w26052,w26052.2
w26052,w26052.3
w26052,w26052.4
w26053,w15296.2
w26053,t0005.1
w26054,w22628.1
w26054,w26054.2
w26054,w26054.3
w26054,w26054.4
w26055,w6431.1
w26055,w18744.2
w26055,w23935.2
w26055,w26055.3
w26056,w7234.1
w26056,w9341.1
w26057,w3054.4
w26058,w4164.2
w26058,w6377.1
w26059,w7041.2
w26059,w19053.2
w26060,w9364.3
w26060,w16336.1
w26060,w18435.2
w26060,w20682.2
w26061,w5050.2
w26062,w4074.3
w26062,w22115.3
w26062,w26062.3
w26062,w26062.4
w26063,w5414.1
w26063,w19470.1
w26063,w26063.3
w26063,w26063.4
w26064,w4825.1
w26064,w21365.3
w26065,w26065.1
w26066,w22626.1
w26066,w26066.2
w26066,w26066.3
w26067,w15049.1
w26067,w16931.2
w26068,w1015.2
w26068,w15240.2
w26069,w7024.2
w26069,w24508.4
w26069,w26069.3
w26070,w6173.1
w26070,w9728.2
w26071,w3566.2
w26071,w8030.1
w26071,w23147.1
w26072,w12873.2
w26072,w14030.1
w26073,w5726.2
w26073,w16820.3
w26073,w20954.1
w26074,w3551.1
w26074,w5817.1
w26074,w20255.4
w26075,w10159.1
w26075,w20119.1
w26075,w24688.2
w26076,w5329.2
w26076,w8880.1
w26076,w26076.3
w26077,w18267.1
w26077,w23070.1
w26078,w12975.1
w26078,w13110.1
w26078,w17733.1
w26078,w21482.4
w26078,w21482.5
w26079,w15291.3
w26079,w15566.2
w26079,w26079.2
w26080,w5889.2
w26080,w26080.2
w26081,w18309.2
w26081,w20053.2
w26081,w26081.2
w26082,w5350.1
w26082,w17952.3
w26082,w18964.1
w26082,w21059.1
w26083,w0286.1
w26083,w0662.1
w26084,w0436.1
w26085,w1063.1
w26086,w0436.1
w26086,w13799.2
w26087,w1399.1
w26087,w24559.3
w26088,w9688.1
w26088,w23722.1
w26088,w26088.2
w26088,w26088.4
w26089,w6764.3
w26089,w7167.2
w26090,w2642.1
w26091,w15337.1
w26091,w21414.2
w26092,w11904.3
w26092,w12282.1
w26092,w14155.2
w26092,w19427.1
w26092,w26092.1
w26093,w5967.3
w26093,w15293.2
w26094,w9688.1
w26094,w26094.1
w26094,w26094.3
w26095,w21126.3
w26095,w22542.1
w26096,w7155.2
w26096,w7793.1
w26096,w26096.3
w26097,w11146.2
w26097,w12456.1
w26097,w20058.1
w26098,w1480.3
w26098,w26098.1
w26099,w5726.2
w26099,w20954.1
w26099,w26099.1
w26100,w11662.3
w26100,w26100.1
w26100,w26100.2
w26100,w26100.3
w26100,w26100.4
w26100,w26100.6
w26100,w26100.7
w26100,w26100.8
w26100,w26100.9
w26101,w11414.2
w26101,w21761.1
w26101,w24147.2
w26101,w24395.1
w26101,w24664.1
w26102,w8060.2
w26102,w8246.1
w26102,w26102.3
w26103,w15293.3
w26103,w18514.2
w26103,w26103.1
w26104,t0117.1
w26105,w8652.2
w26106,w11033.3
w26106,w11706.2
w26106,w13565.2
w26106,w25999.2
w26107,w16440.4
w26107,w26107.1
w26107,w26107.2
w26107,w26107.3
w26107,w26107.5
w26108,w10518.1
w26108,w23145.1
w26109,w12720.2
w26109,w14701.1
w26110,w7780.2
w26110,w11892.1
w26110,w19107.2
w26110,w26110.2
w26110,w26110.5
w26111,w21275.1
w26112,w16336.2
w26112,w26112.2
w26112,w26112.3
w26112,w26112.4
w26113,w17065.1
w26113,w26113.2
w26114,w3016.1
w26114,w26114.2
w26114,w26114.3
w26115,w17882.1
w26115,w19120.2
w26115,w26115.1
w26116,w1399.1
w26116,w1558.1
w26116,w10784.1
w26116,w12354.3
w26116,w18110.2
w26117,w12336.3
w26117,w18110.2
w26117,w25771.1
w26117,w26117.2
w26117,w26117.5
w26118,w1514.1
w26118,w23781.1
w26118,w26118.1
w26119,w1303.2
w26119,w7729.2
w26119,w20618.3
w26120,w0895.1
w26120,w1514.1
w26120,w20657.1
w26121,w4975.2
w26121,w14834.1
w26121,w16775.1
w26121,w26121.1
w26122,w8216.2
w26122,w15309.1
w26122,w26122.3
w26122,w26122.4
w26123,w20441.2
w26123,w20569.3
w26123,w23451.1
w26123,w26123.2
w26124,w0388.2
w26124,w19992.1
w26125,w1539.1
w26125,w24559.2
w26125,w24559.3
w26126,w7606.2
w26126,w16408.1
w26126,w22251.5
w26126,w23313.1
w26126,w26126.4
w26127,w24324.3
w26128,w15231.4
w26128,w23918.3
w26128,w26128.2
w26129,w0485.1
w26129,w18531.1
w26129,w26129.2
w26130,w13858.1
w26131,w2319.1
w26131,w12746.2
w26131,w13876.3
w26132,w0794.2
w26132,w2514.1
w26132,w26132.2
w26133,w2892.2
w26133,w23922.5
w26133,w26133.1
w26133,w26133.2
w26133,w26133.3
w26133,w26133.4
w26134,w16043.1
w26134,w19148.1
w26135,w3535.1
w26135,w26135.1
w26136,w10590.2
w26136,w15577.1
w26136,w26136.2
w26137,w2991.2
w26137,w10434.2
w26137,w26137.3
w26138,w12144.1
w26138,w23704.3
w26138,w26138.3
w26139,w14044.2
w26139,w16064.3
w26139,w26139.1
w26139,w26139.4
w26140,w8784.3
w26140,w13046.1
w26141,w7788.2
w26142,w9314.1
w26142,w17067.2
w26142,w22300.2
w26142,w24084.2
w26143,w9234.1
w26143,w12475.2
w26144,w17739.2
w26144,w26144.1
w26145,w6041.1
w26145,w16245.1
w26145,w22182.5
w26146,w16370.4
w26146,w21761.1
w26146,w26146.1
w26147,w19058.2
w26147,w20071.1
w26147,w22332.2
w26148,w12106.1
w26148,w24925.2
w26148,w26148.1
w26148,w26148.3
w26149,w20772.1
w26149,w23466.2
w26150,w8257.1
w26150,w11880.2
w26150,w26150.2
w26150,w26150.3
w26151,w9748.1
w26151,w13637.2
w26152,w7399.2
w26152,w12144.3
w26152,w26152.1
w26152,w26152.2
w26153,w14413.3
w26153,w26153.1
w26153,w26153.2
w26154,w3185.2
w26154,w13677.3
w26154,w23806.1
w26155,w25946.2
w26155,w25946.3
w26155,w26155.3
w26156,w24259.2
w26156,w26156.1
w26156,w26156.2
w26156,w26156.4
w26157,w6041.1
w26157,w16245.1
w26157,w17893.2
w26157,w21937.1
w26157,w22182.5
w26157,w26157.5
w26158,w19306.1
w26158,w20211.1
w26158,w23860.2
w26158,w26158.2
w26158,w26158.5
w26158,w26158.6
w26159,w6872.2
w26159,w23148.1
w26159,w26159.2
w26160,w17012.2
w26160,w26160.1
w26160,w26160.3
w26161,w12329.1
w26161,w13408.2
w26161,w14270.4
w26161,w17030.2
w26161,w19186.3
w26162,w7168.1
w26162,w11288.3
w26162,w11461.2
w26162,w26162.1
w26162,w26162.5
w26163,w6637.1
w26163,w11983.1
w26163,w24365.3
w26164,w1410.2
w26164,w9988.1
w26164,w17698.1
w26164,w17739.2
w26164,w25396.2
w26164,w26164.6
w26165,w8139.2
w26165,w26165.1
w26166,w1480.3
w26166,w9147.2
w26166,w26166.1
w26166,w26166.2
w26167,w7109.2
w26167,w11493.2
w26167,w26167.1
w26167,w26167.2
w26167,w26167.5
w26167,w26167.6
w26168,w6807.2
w26168,w26168.2
w26169,w12222.1
w26169,w16737.2
w26169,w16737.3
w26170,w1200.1
w26170,w13276.1
w26170,w26170.1
w26170,w26170.2
w26170,w26170.4
w26171,w2161.1
w26171,w7406.1
w26171,w17517.3
w26171,w26171.3
w26172,w13679.2
w26173,w9736.1
w26173,w10639.3
w26173,w20180.2
w26173,w25451.1
w26173,w26173.3
w26173,w26173.5
w26174,w7594.1
w26174,w21137.3
w26174,w24315.3
w26175,w12400.1
w26175,w16093.1
w26176,w6135.1
w26176,w20132.1
w26176,w26176.1
w26177,w12912.1
w26177,w26177.2
w26177,w26177.3
w26178,w8620.2
w26178,w26178.1
w26178,w26178.3
w26178,w26178.4
w26178,w26178.5
w26179,w1045.1
w26179,w26179.1
w26180,w14270.4
w26180,w25637.4
w26181,w6038.1
w26181,w7995.3
w26181,w19354.1
w26182,w26182.2
w26182,t0293.1
w26183,w14347.2
w26183,w26183.1
w26183,w26183.3
w26184,w11823.2
w26184,w12548.2
w26184,w12560.2
w26185,w19427.1
w26186,w17149.1
w26186,w21584.1
w26186,w26186.3
w26187,w18567.3
w26187,w26187.1
w26187,w26187.2
w26188,w15193.3
w26188,w24436.1
w26188,w26188.2
w26189,w13858.1
w26189,w26189.1
w26189,w26189.3
w26189,w26189.4
w26189,w26189.5
w26189,w26189.6
w26189,w26189.7
w26190,w8760.1
w26190,w26190.1
w26191,w4453.2
w26191,w10077.2
w26191,w20965.3
w26191,w23179.2
w26191,w26191.1
w26191,w26191.6
w26192,w8063.2
w26192,w9155.4
w26192,w14118.2
w26193,w4357.1
w26193,w13691.1
w26193,w16262.2
w26193,w21251.1
w26194,w0895.1
w26194,w12237.2
w26195,w23848.2
w26195,w26195.1
w26196,w3189.2
w26196,w12775.2
w26196,w18079.1
w26196,w25226.4
w26197,w8251.1
w26197,w8551.1
w26197,w15614.1
w26198,w0274.2
w26198,w26198.2
w26199,w5197.1
w26199,w12363.1
w26199,w17619.2
w26199,w26199.4
w26199,w26199.5
w26199,w26199.6
w26199,w26199.7
w26199,w26199.8
w26200,w7069.2
w26200,w26200.2
w26201,w1075.1
w26201,w2779.2
w26201,w26201.1
w26202,w5409.2
w26202,w14567.3
w26202,w26202.1
w26202,w26202.2
w26203,w20505.1
w26203,w21390.2
w26203,w24309.2
w26203,w24848.3
w26204,w7168.1
w26204,w7793.1
w26204,w8257.1
w26204,w11880.2
w26204,w20923.5
w26204,w26204.3
w26205,w9130.2
w26205,w23991.4
w26205,w24821.3
w26205,w24821.4
w26205,w26205.4
w26206,w14246.1
w26206,w26206.2
w26207,w0234.1
w26207,w17035.2
w26208,w12325.1
w26208,w19498.2
w26208,w20465.3
w26209,w6764.3
w26209,w7167.2
w26210,w9382.2
w26210,w26210.1
w26210,w26210.2
w26210,w26210.4
w26211,w19210.1
w26212,w13571.2
w26212,w13790.1
w26213,w2600.1
w26214,w3117.1
w26214,w6311.3
w26214,w24483.2
w26215,w26008.1
w26215,w26215.1
w26215,w26215.3
w26216,w16729.1
w26216,w22204.2
w26217,w4525.2
w26217,w14912.1
w26217,w14912.2
w26217,w26217.1
w26218,w9269.1
w26218,w25219.2
w26218,w26218.3
w26218,w26218.4
w26218,w26218.5
w26218,w26218.6
w26219,w17940.1
w26219,w22238.2
w26219,w26219.2
w26220,w0662.1
w26221,w7070.1
w26221,w22716.2
w26222,w9736.1
w26222,w15689.3
w26222,w20397.1
w26223,w14730.1
w26223,w16465.2
w26223,w26223.3
w26223,w26223.4
w26224,w7735.2
w26224,w7793.1
w26224,w17912.2
w26224,w17912.4
w26225,w14443.1
w26225,w18292.1
w26225,w26225.2
w26226,w3806.2
w26226,w8967.1
w26227,w12065.4
w26227,w14573.2
w26227,w26227.1
w26227,w26227.2
w26228,w14261.1
w26228,w26228.2
w26229,w8290.2
w26229,w10707.2
w26230,w13346.1
w26230,w18266.1
w26231,w13674.2
w26231,w22677.3
w26232,w4949.2
w26232,w24986.1
w26232,w26232.1
w26233,w5645.3
w26233,w18341.2
w26233,w24990.1
w26233,w24990.3
w26234,w1364.2
w26234,w26234.1
w26235,w26235.1
w26236,w16091.2
w26236,w18372.2
w26236,w26236.1
w26237,w10807.2
w26237,w18844.3
w26237,w21956.2
w26237,w22563.2
w26238,w20653.1
w26238,w26238.2
w26239,w23234.1
w26239,w23938.1
w26239,w26239.3
w26240,w11706.2
w26240,w20406.1
w26240,w24631.2
w26241,w14906.2
w26241,w17411.2
w26241,w20259.3
w26241,w26241.4
w26242,w8642.1
w26242,w9628.1
w26242,w26242.1
w26243,w3722.2
w26244,w9041.2
w26244,w26244.1
w26244,w26244.3
w26245,w0975.2
w26245,w26245.1
w26246,w20061.2
w26246,w26246.1
w26246,w26246.3
w26247,w18947.2
w26247,w21184.1
w26247,w26247.2
w26248,w8059.2
w26248,w12912.1
w26248,w26248.3
w26248,w26248.4
w26249,w4658.1
w26250,w23908.4
w26250,w26250.2
w26250,w26250.3
w26251,w0151.1
w26251,w9199.2
w26251,w23556.1
w26252,w5800.1
w26252,w16473.1
w26252,w19272.2
w26252,w26252.3
w26253,w6081.2
w26253,w13337.1
w26253,w26253.1
w26253,w26253.3
w26253,w26253.4
w26253,w26253.5
w26254,w13422.3
w26254,w14341.2
w26254,w15823.3
w26254,w21304.4
w26254,w26254.1
w26255,w9974.2
w26255,w26255.2
w26256,w4445.2
w26257,w14124.1
w26257,w18487.3
w26257,w20657.1
w26258,w3206.2
w26259,w2122.2
w26259,w5784.1
w26260,w5812.1
w26260,w18091.1
w26261,w24125.1
w26262,w7847.2
w26262,h0032.1
w26263,w1364.2
w26263,w26234.1
w26264,w14524.2
w26264,w16927.2
w26264,w20320.3
w26265,w13456.1
w26265,w16593.1
w26266,w6492.1
w26266,w14126.1
w26266,w18260.2
w26267,w11094.1
w26267,w11839.2
w26267,w26267.2
w26268,w13572.1
w26268,w19721.1
w26268,w23382.1
w26269,w21218.2
w26269,w21352.1
w26270,w8605.1
w26271,w14604.1
w26271,w26271.2
w26271,w26271.3
w26272,w1364.2
w26272,w23262.3
w26272,w26272.3
w26273,w26273.1
w26274,w11460.1
w26274,w16521.2
w26275,w11460.1
w26275,w26275.1
w26275,w26275.2
w26276,w11000.1
w26276,w26276.2
w26277,w1593.1
w26278,w18884.1
w26278,w24789.2
w26278,w24789.3
w26279,w20081.2
w26279,w20238.2
w26279,w26279.3
w26280,w1667.1
w26280,w19775.2
w26280,w23050.1
w26281,w5350.1
w26281,w6154.2
w26281,w18565.3
w26281,w26281.3
w26281,t0253.1
w26282,w17055.2
w26282,w25904.1
w26283,w19483.3
w26283,w26283.2
w26283,w26283.3
w26284,w13095.1
w26284,w13095.2
w26284,w23636.2
w26284,w26284.2
w26284,w26284.5
w26285,w25861.1
w26285,w25861.2
w26286,w9736.1
w26286,w20008.1
w26286,w26286.2
w26287,w8154.1
w26287,w13672.2
w26288,w18947.2
w26288,w20515.3
w26288,w22600.1
w26288,w26288.1
w26289,w13422.3
w26289,w15309.1
w26289,w15823.3
w26289,w17936.1
w26289,w23353.3
w26289,w26289.6
w26290,w14701.1
w26290,w16892.1
w26290,w24529.3
w26291,w12222.1
w26291,w26291.2
w26291,w26291.3
w26292,w6377.1
w26292,w8247.1
w26292,w24347.5
w26292,w26292.4
