year,week,home_team,away_team,winner,tie,day,date,time,pts_win,pts_loss,yds_win,turnovers_win,yds_loss,turnovers_loss,home_team_name,home_team_city,away_team_name,away_team_city
2019,4,Atlanta Falcons,Tennessee Titans,Tennessee Titans,NA,Sun,September 29,1:00PM,24,10,365,0,422,1,Falcons,Atlanta,Titans,Tennessee
2019,4,Arizona Cardinals,Seattle Seahawks,Seattle Seahawks,NA,Sun,September 29,4:05PM,27,10,340,0,321,1,Cardinals,Arizona,Seahawks,Seattle
2019,4,Los Angeles Rams,Tampa Bay Buccaneers,Tampa Bay Buccaneers,NA,Sun,September 29,4:05PM,55,40,464,1,518,4,Rams,Los Angeles,Buccaneers,Tampa Bay
2019,4,Chicago Bears,Minnesota Vikings,Chicago Bears,NA,Sun,September 29,4:25PM,16,6,269,0,222,2,Bears,Chicago,Vikings,Minnesota
2019,4,Denver Broncos,Jacksonville Jaguars,Jacksonville Jaguars,NA,Sun,September 29,4:25PM,26,24,455,0,371,1,Broncos,Denver,Jaguars,Jacksonville
2019,4,New Orleans Saints,Dallas Cowboys,New Orleans Saints,NA,Sun,September 29,8:20PM,12,10,266,1,257,3,Saints,New Orleans,Cowboys,Dallas
2019,4,Pittsburgh Steelers,Cincinnati Bengals,Pittsburgh Steelers,NA,Mon,September 30,8:15PM,27,3,326,1,175,2,Steelers,Pittsburgh,Bengals,Cincinnati
2019,5,Seattle Seahawks,Los Angeles Rams,Seattle Seahawks,NA,Thu,October 3,8:20PM,30,29,429,1,477,2,Seahawks,Seattle,Rams,Los Angeles
2019,5,Philadelphia Eagles,New York Jets,Philadelphia Eagles,NA,Sun,October 6,1:00PM,31,6,265,1,128,3,Eagles,Philadelphia,Jets,New York
2019,5,New York Giants,Minnesota Vikings,Minnesota Vikings,NA,Sun,October 6,1:00PM,28,10,490,1,211,1,Giants,New York,Vikings,Minnesota
2019,5,Houston Texans,Atlanta Falcons,Houston Texans,NA,Sun,October 6,1:00PM,53,32,592,1,373,1,Texans,Houston,Falcons,Atlanta
2019,5,Washington Redskins,New England Patriots,New England Patriots,NA,Sun,October 6,1:00PM,33,7,442,1,223,2,Redskins,Washington,Patriots,New England
2019,5,Oakland Raiders,Chicago Bears,Oakland Raiders,NA,Sun,October 6,1:00PM,24,21,398,2,236,2,Raiders,Oakland,Bears,Chicago
2019,5,Carolina Panthers,Jacksonville Jaguars,Carolina Panthers,NA,Sun,October 6,1:00PM,34,27,445,0,507,3,Panthers,Carolina,Jaguars,Jacksonville
2019,5,New Orleans Saints,Tampa Bay Buccaneers,New Orleans Saints,NA,Sun,October 6,1:00PM,31,24,457,1,252,0,Saints,New Orleans,Buccaneers,Tampa Bay
2019,5,Cincinnati Bengals,Arizona Cardinals,Arizona Cardinals,NA,Sun,October 6,1:00PM,26,23,514,0,370,0,Bengals,Cincinnati,Cardinals,Arizona
2019,5,Tennessee Titans,Buffalo Bills,Buffalo Bills,NA,Sun,October 6,1:00PM,14,7,313,1,252,0,Titans,Tennessee,Bills,Buffalo
2019,5,Pittsburgh Steelers,Baltimore Ravens,Baltimore Ravens,NA,Sun,October 6,1:00PM,26,23,277,3,269,2,Steelers,Pittsburgh,Ravens,Baltimore
2019,5,Los Angeles Chargers,Denver Broncos,Denver Broncos,NA,Sun,October 6,4:05PM,20,13,350,2,246,3,Chargers,Los Angeles,Broncos,Denver
2019,5,Dallas Cowboys,Green Bay Packers,Green Bay Packers,NA,Sun,October 6,4:25PM,34,24,335,0,563,3,Cowboys,Dallas,Packers,Green Bay
2019,5,Kansas City Chiefs,Indianapolis Colts,Indianapolis Colts,NA,Sun,October 6,8:20PM,19,13,331,1,324,1,Chiefs,Kansas City,Colts,Indianapolis
2019,5,San Francisco 49ers,Cleveland Browns,San Francisco 49ers,NA,Mon,October 7,8:15PM,31,3,446,0,180,4,49ers,San Francisco,Browns,Cleveland
2019,6,New England Patriots,New York Giants,New England Patriots,NA,Thu,October 10,8:20PM,35,14,427,2,213,4,Patriots,New England,Giants,New York
2019,6,Tampa Bay Buccaneers,Carolina Panthers,Carolina Panthers,NA,Sun,October 13,9:30AM,37,26,268,1,407,7,Buccaneers,Tampa Bay,Panthers,Carolina
2019,6,Miami Dolphins,Washington Redskins,Washington Redskins,NA,Sun,October 13,1:00PM,17,16,311,0,271,2,Dolphins,Miami,Redskins,Washington
2019,6,Minnesota Vikings,Philadelphia Eagles,Minnesota Vikings,NA,Sun,October 13,1:00PM,38,20,447,2,400,3,Vikings,Minnesota,Eagles,Philadelphia
2019,6,Kansas City Chiefs,Houston Texans,Houston Texans,NA,Sun,October 13,1:00PM,31,24,472,3,309,2,Chiefs,Kansas City,Texans,Houston
2019,6,Cleveland Browns,Seattle Seahawks,Seattle Seahawks,NA,Sun,October 13,1:00PM,32,28,454,1,406,4,Browns,Cleveland,Seahawks,Seattle
2019,6,Jacksonville Jaguars,New Orleans Saints,New Orleans Saints,NA,Sun,October 13,1:00PM,13,6,326,0,226,1,Jaguars,Jacksonville,Saints,New Orleans
2019,6,Baltimore Ravens,Cincinnati Bengals,Baltimore Ravens,NA,Sun,October 13,1:00PM,23,17,497,1,250,1,Ravens,Baltimore,Bengals,Cincinnati
2019,6,Los Angeles Rams,San Francisco 49ers,San Francisco 49ers,NA,Sun,October 13,4:05PM,20,7,331,2,157,1,Rams,Los Angeles,49ers,San Francisco
2019,6,Arizona Cardinals,Atlanta Falcons,Arizona Cardinals,NA,Sun,October 13,4:05PM,34,33,442,0,444,0,Cardinals,Arizona,Falcons,Atlanta
2019,6,Denver Broncos,Tennessee Titans,Denver Broncos,NA,Sun,October 13,4:25PM,16,0,270,1,204,3,Broncos,Denver,Titans,Tennessee
2019,6,New York Jets,Dallas Cowboys,New York Jets,NA,Sun,October 13,4:25PM,24,22,382,1,399,0,Jets,New York,Cowboys,Dallas
2019,6,Los Angeles Chargers,Pittsburgh Steelers,Pittsburgh Steelers,NA,Sun,October 13,8:20PM,24,17,256,1,348,3,Chargers,Los Angeles,Steelers,Pittsburgh
2019,6,Green Bay Packers,Detroit Lions,Green Bay Packers,NA,Mon,October 14,8:15PM,23,22,447,3,299,0,Packers,Green Bay,Lions,Detroit
2019,7,Denver Broncos,Kansas City Chiefs,Kansas City Chiefs,NA,Thu,October 17,8:20PM,30,6,271,0,205,1,Broncos,Denver,Chiefs,Kansas City
2019,7,Buffalo Bills,Miami Dolphins,Buffalo Bills,NA,Sun,October 20,1:00PM,31,21,305,0,381,2,Bills,Buffalo,Dolphins,Miami
2019,7,Detroit Lions,Minnesota Vikings,Minnesota Vikings,NA,Sun,October 20,1:00PM,42,30,504,0,433,1,Lions,Detroit,Vikings,Minnesota
2019,7,Indianapolis Colts,Houston Texans,Indianapolis Colts,NA,Sun,October 20,1:00PM,30,23,383,1,391,2,Colts,Indianapolis,Texans,Houston
2019,7,Washington Redskins,San Francisco 49ers,San Francisco 49ers,NA,Sun,October 20,1:00PM,9,0,283,1,154,1,Redskins,Washington,49ers,San Francisco
2019,7,Green Bay Packers,Oakland Raiders,Green Bay Packers,NA,Sun,October 20,1:00PM,42,24,481,0,484,2,Packers,Green Bay,Raiders,Oakland
2019,7,Cincinnati Bengals,Jacksonville Jaguars,Jacksonville Jaguars,NA,Sun,October 20,1:00PM,27,17,460,0,291,4,Bengals,Cincinnati,Jaguars,Jacksonville
2019,7,New York Giants,Arizona Cardinals,Arizona Cardinals,NA,Sun,October 20,1:00PM,27,21,245,0,263,3,Giants,New York,Cardinals,Arizona
2019,7,Atlanta Falcons,Los Angeles Rams,Los Angeles Rams,NA,Sun,October 20,1:00PM,37,10,381,0,224,3,Falcons,Atlanta,Rams,Los Angeles
2019,7,Tennessee Titans,Los Angeles Chargers,Tennessee Titans,NA,Sun,October 20,4:05PM,23,20,403,1,365,1,Titans,Tennessee,Chargers,Los Angeles
2019,7,Chicago Bears,New Orleans Saints,New Orleans Saints,NA,Sun,October 20,4:25PM,36,25,424,0,252,2,Bears,Chicago,Saints,New Orleans
2019,7,Seattle Seahawks,Baltimore Ravens,Baltimore Ravens,NA,Sun,October 20,4:25PM,30,16,340,0,347,2,Seahawks,Seattle,Ravens,Baltimore
2019,7,Dallas Cowboys,Philadelphia Eagles,Dallas Cowboys,NA,Sun,October 20,8:20PM,37,10,402,1,283,4,Cowboys,Dallas,Eagles,Philadelphia
2019,7,New York Jets,New England Patriots,New England Patriots,NA,Mon,October 21,8:15PM,33,0,323,1,154,6,Jets,New York,Patriots,New England
2019,8,Minnesota Vikings,Washington Redskins,Minnesota Vikings,NA,Thu,October 24,8:20PM,19,9,434,1,216,2,Vikings,Minnesota,Redskins,Washington
2019,8,Chicago Bears,Los Angeles Chargers,Los Angeles Chargers,NA,Sun,October 27,1:00PM,17,16,231,1,388,2,Bears,Chicago,Chargers,Los Angeles
2019,8,Indianapolis Colts,Denver Broncos,Indianapolis Colts,NA,Sun,October 27,1:00PM,15,13,318,1,279,0,Colts,Indianapolis,Broncos,Denver
2019,8,Buffalo Bills,Philadelphia Eagles,Philadelphia Eagles,NA,Sun,October 27,1:00PM,31,13,371,1,253,1,Bills,Buffalo,Eagles,Philadelphia
2019,8,Detroit Lions,New York Giants,Detroit Lions,NA,Sun,October 27,1:00PM,31,26,375,2,370,1,Lions,Detroit,Giants,New York
2019,8,Atlanta Falcons,Seattle Seahawks,Seattle Seahawks,NA,Sun,October 27,1:00PM,27,20,322,0,510,3,Falcons,Atlanta,Seahawks,Seattle
2019,8,Tennessee Titans,Tampa Bay Buccaneers,Tennessee Titans,NA,Sun,October 27,1:00PM,27,23,246,1,389,4,Titans,Tennessee,Buccaneers,Tampa Bay
2019,8,Los Angeles Rams,Cincinnati Bengals,Los Angeles Rams,NA,Sun,October 27,1:00PM,24,10,470,0,401,0,Rams,Los Angeles,Bengals,Cincinnati
2019,8,Jacksonville Jaguars,New York Jets,Jacksonville Jaguars,NA,Sun,October 27,1:00PM,29,15,389,1,213,3,Jaguars,Jacksonville,Jets,New York
2019,8,New Orleans Saints,Arizona Cardinals,New Orleans Saints,NA,Sun,October 27,1:00PM,31,9,510,1,237,0,Saints,New Orleans,Cardinals,Arizona
2019,8,San Francisco 49ers,Carolina Panthers,San Francisco 49ers,NA,Sun,October 27,4:05PM,51,13,388,1,230,3,49ers,San Francisco,Panthers,Carolina
2019,8,New England Patriots,Cleveland Browns,New England Patriots,NA,Sun,October 27,4:25PM,27,13,318,0,310,3,Patriots,New England,Browns,Cleveland
2019,8,Houston Texans,Oakland Raiders,Houston Texans,NA,Sun,October 27,4:25PM,27,24,388,0,378,0,Texans,Houston,Raiders,Oakland
2019,8,Kansas City Chiefs,Green Bay Packers,Green Bay Packers,NA,Sun,October 27,8:20PM,31,24,374,0,337,1,Chiefs,Kansas City,Packers,Green Bay
2019,8,Pittsburgh Steelers,Miami Dolphins,Pittsburgh Steelers,NA,Mon,October 28,8:15PM,27,14,394,1,230,4,Steelers,Pittsburgh,Dolphins,Miami
2019,9,Arizona Cardinals,San Francisco 49ers,San Francisco 49ers,NA,Thu,October 31,8:20PM,28,25,411,0,357,0,Cardinals,Arizona,49ers,San Francisco
2019,9,Jacksonville Jaguars,Houston Texans,Houston Texans,NA,Sun,November 3,9:30AM,26,3,410,1,356,4,Jaguars,Jacksonville,Texans,Houston
2019,9,Philadelphia Eagles,Chicago Bears,Philadelphia Eagles,NA,Sun,November 3,1:00PM,22,14,373,0,164,1,Eagles,Philadelphia,Bears,Chicago
2019,9,Carolina Panthers,Tennessee Titans,Carolina Panthers,NA,Sun,November 3,1:00PM,30,20,370,1,431,3,Panthers,Carolina,Titans,Tennessee
2019,9,Miami Dolphins,New York Jets,Miami Dolphins,NA,Sun,November 3,1:00PM,26,18,316,0,321,1,Dolphins,Miami,Jets,New York
2019,9,Pittsburgh Steelers,Indianapolis Colts,Pittsburgh Steelers,NA,Sun,November 3,1:00PM,26,24,273,2,328,3,Steelers,Pittsburgh,Colts,Indianapolis
2019,9,Buffalo Bills,Washington Redskins,Buffalo Bills,NA,Sun,November 3,1:00PM,24,9,268,0,243,0,Bills,Buffalo,Redskins,Washington
2019,9,Kansas City Chiefs,Minnesota Vikings,Kansas City Chiefs,NA,Sun,November 3,1:00PM,26,23,377,1,308,0,Chiefs,Kansas City,Vikings,Minnesota
2019,9,Oakland Raiders,Detroit Lions,Oakland Raiders,NA,Sun,November 3,4:05PM,31,24,450,0,473,2,Raiders,Oakland,Lions,Detroit
2019,9,Seattle Seahawks,Tampa Bay Buccaneers,Seattle Seahawks,NA,Sun,November 3,4:05PM,40,34,492,1,418,1,Seahawks,Seattle,Buccaneers,Tampa Bay
2019,9,Denver Broncos,Cleveland Browns,Denver Broncos,NA,Sun,November 3,4:25PM,24,19,302,1,351,0,Broncos,Denver,Browns,Cleveland
2019,9,Los Angeles Chargers,Green Bay Packers,Los Angeles Chargers,NA,Sun,November 3,4:25PM,26,11,442,0,184,0,Chargers,Los Angeles,Packers,Green Bay
2019,9,Baltimore Ravens,New England Patriots,Baltimore Ravens,NA,Sun,November 3,8:20PM,37,20,372,2,342,2,Ravens,Baltimore,Patriots,New England
2019,9,New York Giants,Dallas Cowboys,Dallas Cowboys,NA,Mon,November 4,8:15PM,37,18,429,2,271,3,Giants,New York,Cowboys,Dallas
2019,10,Oakland Raiders,Los Angeles Chargers,Oakland Raiders,NA,Thu,November 7,8:20PM,26,24,278,0,315,3,Raiders,Oakland,Chargers,Los Angeles
2019,10,New Orleans Saints,Atlanta Falcons,Atlanta Falcons,NA,Sun,November 10,1:00PM,26,9,317,1,310,0,Saints,New Orleans,Falcons,Atlanta
2019,10,Chicago Bears,Detroit Lions,Chicago Bears,NA,Sun,November 10,1:00PM,20,13,226,0,357,1,Bears,Chicago,Lions,Detroit
2019,10,Cincinnati Bengals,Baltimore Ravens,Baltimore Ravens,NA,Sun,November 10,1:00PM,49,13,379,1,307,3,Bengals,Cincinnati,Ravens,Baltimore
2019,10,Cleveland Browns,Buffalo Bills,Cleveland Browns,NA,Sun,November 10,1:00PM,19,16,368,0,344,0,Browns,Cleveland,Bills,Buffalo
2019,10,Tennessee Titans,Kansas City Chiefs,Tennessee Titans,NA,Sun,November 10,1:00PM,35,32,371,1,530,1,Titans,Tennessee,Chiefs,Kansas City
2019,10,Tampa Bay Buccaneers,Arizona Cardinals,Tampa Bay Buccaneers,NA,Sun,November 10,1:00PM,30,27,457,3,417,2,Buccaneers,Tampa Bay,Cardinals,Arizona
2019,10,New York Jets,New York Giants,New York Jets,NA,Sun,November 10,1:00PM,34,27,294,0,281,2,Jets,New York,Giants,New York
2019,10,Indianapolis Colts,Miami Dolphins,Miami Dolphins,NA,Sun,November 10,4:05PM,16,12,229,2,300,3,Colts,Indianapolis,Dolphins,Miami
2019,10,Pittsburgh Steelers,Los Angeles Rams,Pittsburgh Steelers,NA,Sun,November 10,4:25PM,17,12,273,2,306,4,Steelers,Pittsburgh,Rams,Los Angeles
2019,10,Green Bay Packers,Carolina Panthers,Green Bay Packers,NA,Sun,November 10,4:25PM,24,16,388,0,401,2,Packers,Green Bay,Panthers,Carolina
2019,10,Dallas Cowboys,Minnesota Vikings,Minnesota Vikings,NA,Sun,November 10,8:20PM,28,24,364,0,443,1,Cowboys,Dallas,Vikings,Minnesota
2019,10,San Francisco 49ers,Seattle Seahawks,Seattle Seahawks,NA,Mon,November 11,8:15PM,27,24,336,4,302,3,49ers,San Francisco,Seahawks,Seattle
2019,11,Cleveland Browns,Pittsburgh Steelers,Cleveland Browns,NA,Thu,November 14,8:20PM,21,7,293,0,236,4,Browns,Cleveland,Steelers,Pittsburgh
2019,11,Miami Dolphins,Buffalo Bills,Buffalo Bills,NA,Sun,November 17,1:00PM,37,20,424,0,303,1,Dolphins,Miami,Bills,Buffalo
2019,11,Baltimore Ravens,Houston Texans,Baltimore Ravens,NA,Sun,November 17,1:00PM,41,7,491,0,232,2,Ravens,Baltimore,Texans,Houston
2019,11,Detroit Lions,Dallas Cowboys,Dallas Cowboys,NA,Sun,November 17,1:00PM,35,27,509,1,312,0,Lions,Detroit,Cowboys,Dallas
2019,11,Carolina Panthers,Atlanta Falcons,Atlanta Falcons,NA,Sun,November 17,1:00PM,29,3,349,0,347,4,Panthers,Carolina,Falcons,Atlanta
2019,11,Minnesota Vikings,Denver Broncos,Minnesota Vikings,NA,Sun,November 17,1:00PM,27,23,321,2,394,1,Vikings,Minnesota,Broncos,Denver
2019,11,Tampa Bay Buccaneers,New Orleans Saints,New Orleans Saints,NA,Sun,November 17,1:00PM,34,17,328,0,334,4,Buccaneers,Tampa Bay,Saints,New Orleans
2019,11,Washington Redskins,New York Jets,New York Jets,NA,Sun,November 17,1:00PM,34,17,400,2,225,1,Redskins,Washington,Jets,New York
2019,11,Indianapolis Colts,Jacksonville Jaguars,Indianapolis Colts,NA,Sun,November 17,1:00PM,33,13,389,2,308,1,Colts,Indianapolis,Jaguars,Jacksonville
2019,11,San Francisco 49ers,Arizona Cardinals,San Francisco 49ers,NA,Sun,November 17,4:05PM,36,26,442,2,266,2,49ers,San Francisco,Cardinals,Arizona
2019,11,Oakland Raiders,Cincinnati Bengals,Oakland Raiders,NA,Sun,November 17,4:25PM,17,10,386,2,246,2,Raiders,Oakland,Bengals,Cincinnati
2019,11,Philadelphia Eagles,New England Patriots,New England Patriots,NA,Sun,November 17,4:25PM,17,10,298,0,255,1,Eagles,Philadelphia,Patriots,New England
2019,11,Los Angeles Rams,Chicago Bears,Los Angeles Rams,NA,Sun,November 17,8:20PM,17,7,283,2,267,1,Rams,Los Angeles,Bears,Chicago
2019,11,Los Angeles Chargers,Kansas City Chiefs,Kansas City Chiefs,NA,Mon,November 18,8:15PM,24,17,310,1,438,4,Chargers,Los Angeles,Chiefs,Kansas City
2019,12,Houston Texans,Indianapolis Colts,Houston Texans,NA,Thu,November 21,8:20PM,20,17,396,1,296,0,Texans,Houston,Colts,Indianapolis
2019,12,Chicago Bears,New York Giants,Chicago Bears,NA,Sun,November 24,1:00PM,19,14,335,2,243,1,Bears,Chicago,Giants,New York
2019,12,New York Jets,Oakland Raiders,New York Jets,NA,Sun,November 24,1:00PM,34,3,401,1,208,2,Jets,New York,Raiders,Oakland
2019,12,Washington Redskins,Detroit Lions,Washington Redskins,NA,Sun,November 24,1:00PM,19,16,230,2,364,4,Redskins,Washington,Lions,Detroit
2019,12,Cincinnati Bengals,Pittsburgh Steelers,Pittsburgh Steelers,NA,Sun,November 24,1:00PM,16,10,338,1,244,2,Bengals,Cincinnati,Steelers,Pittsburgh
2019,12,Buffalo Bills,Denver Broncos,Buffalo Bills,NA,Sun,November 24,1:00PM,20,3,424,1,134,1,Bills,Buffalo,Broncos,Denver
2019,12,Philadelphia Eagles,Seattle Seahawks,Seattle Seahawks,NA,Sun,November 24,1:00PM,17,9,348,2,344,5,Eagles,Philadelphia,Seahawks,Seattle
2019,12,Cleveland Browns,Miami Dolphins,Cleveland Browns,NA,Sun,November 24,1:00PM,41,24,467,1,284,2,Browns,Cleveland,Dolphins,Miami
2019,12,Atlanta Falcons,Tampa Bay Buccaneers,Tampa Bay Buccaneers,NA,Sun,November 24,1:00PM,35,22,446,2,337,2,Falcons,Atlanta,Buccaneers,Tampa Bay
2019,12,New Orleans Saints,Carolina Panthers,New Orleans Saints,NA,Sun,November 24,1:00PM,34,31,418,1,351,1,Saints,New Orleans,Panthers,Carolina
2019,12,Tennessee Titans,Jacksonville Jaguars,Tennessee Titans,NA,Sun,November 24,4:05PM,42,20,471,2,369,1,Titans,Tennessee,Jaguars,Jacksonville
2019,12,New England Patriots,Dallas Cowboys,New England Patriots,NA,Sun,November 24,4:25PM,13,9,282,0,321,1,Patriots,New England,Cowboys,Dallas
2019,12,San Francisco 49ers,Green Bay Packers,San Francisco 49ers,NA,Sun,November 24,8:20PM,37,8,339,0,198,1,49ers,San Francisco,Packers,Green Bay
2019,12,Los Angeles Rams,Baltimore Ravens,Baltimore Ravens,NA,Mon,November 25,8:15PM,45,6,480,0,221,2,Rams,Los Angeles,Ravens,Baltimore
2019,13,Detroit Lions,Chicago Bears,Chicago Bears,NA,Thu,November 28,12:30PM,24,20,419,1,364,1,Lions,Detroit,Bears,Chicago
2019,13,Dallas Cowboys,Buffalo Bills,Buffalo Bills,NA,Thu,November 28,4:30PM,26,15,356,0,426,2,Cowboys,Dallas,Bills,Buffalo
2019,13,Atlanta Falcons,New Orleans Saints,New Orleans Saints,NA,Thu,November 28,8:20PM,26,18,279,0,348,3,Falcons,Atlanta,Saints,New Orleans
2019,13,New York Giants,Green Bay Packers,Green Bay Packers,NA,Sun,December 1,1:00PM,31,13,322,0,335,3,Giants,New York,Packers,Green Bay
2019,13,Carolina Panthers,Washington Redskins,Washington Redskins,NA,Sun,December 1,1:00PM,29,21,362,0,278,2,Panthers,Carolina,Redskins,Washington
2019,13,Jacksonville Jaguars,Tampa Bay Buccaneers,Tampa Bay Buccaneers,NA,Sun,December 1,1:00PM,28,11,315,1,242,4,Jaguars,Jacksonville,Buccaneers,Tampa Bay
2019,13,Indianapolis Colts,Tennessee Titans,Tennessee Titans,NA,Sun,December 1,1:00PM,31,17,292,2,391,3,Colts,Indianapolis,Titans,Tennessee
2019,13,Baltimore Ravens,San Francisco 49ers,Baltimore Ravens,NA,Sun,December 1,1:00PM,20,17,283,1,331,1,Ravens,Baltimore,49ers,San Francisco
2019,13,Miami Dolphins,Philadelphia Eagles,Miami Dolphins,NA,Sun,December 1,1:00PM,37,31,409,1,386,1,Dolphins,Miami,Eagles,Philadelphia
2019,13,Cincinnati Bengals,New York Jets,Cincinnati Bengals,NA,Sun,December 1,1:00PM,22,6,277,0,271,0,Bengals,Cincinnati,Jets,New York
2019,13,Pittsburgh Steelers,Cleveland Browns,Pittsburgh Steelers,NA,Sun,December 1,1:00PM,20,13,323,1,279,2,Steelers,Pittsburgh,Browns,Cleveland
2019,13,Arizona Cardinals,Los Angeles Rams,Los Angeles Rams,NA,Sun,December 1,4:05PM,34,7,549,0,198,1,Cardinals,Arizona,Rams,Los Angeles
2019,13,Kansas City Chiefs,Oakland Raiders,Kansas City Chiefs,NA,Sun,December 1,4:25PM,40,9,259,0,332,3,Chiefs,Kansas City,Raiders,Oakland
2019,13,Denver Broncos,Los Angeles Chargers,Denver Broncos,NA,Sun,December 1,4:25PM,23,20,218,1,359,2,Broncos,Denver,Chargers,Los Angeles
2019,13,Houston Texans,New England Patriots,Houston Texans,NA,Sun,December 1,8:20PM,28,22,276,0,448,1,Texans,Houston,Patriots,New England
2019,13,Seattle Seahawks,Minnesota Vikings,Seattle Seahawks,NA,Mon,December 2,8:15PM,37,30,444,2,354,3,Seahawks,Seattle,Vikings,Minnesota
2019,14,Chicago Bears,Dallas Cowboys,Chicago Bears,NA,Thu,December 5,8:20PM,31,24,382,2,408,0,Bears,Chicago,Cowboys,Dallas
2019,14,Buffalo Bills,Baltimore Ravens,Baltimore Ravens,NA,Sun,December 8,1:00PM,24,17,257,1,209,1,Bills,Buffalo,Ravens,Baltimore
2019,14,New Orleans Saints,San Francisco 49ers,San Francisco 49ers,NA,Sun,December 8,1:00PM,48,46,516,1,465,1,Saints,New Orleans,49ers,San Francisco
2019,14,Houston Texans,Denver Broncos,Denver Broncos,NA,Sun,December 8,1:00PM,38,24,391,1,414,3,Texans,Houston,Broncos,Denver
2019,14,Green Bay Packers,Washington Redskins,Green Bay Packers,NA,Sun,December 8,1:00PM,20,15,341,1,262,1,Packers,Green Bay,Redskins,Washington
2019,14,Atlanta Falcons,Carolina Panthers,Atlanta Falcons,NA,Sun,December 8,1:00PM,40,20,461,0,345,4,Falcons,Atlanta,Panthers,Carolina
2019,14,Minnesota Vikings,Detroit Lions,Minnesota Vikings,NA,Sun,December 8,1:00PM,20,7,354,0,231,2,Vikings,Minnesota,Lions,Detroit
2019,14,Tampa Bay Buccaneers,Indianapolis Colts,Tampa Bay Buccaneers,NA,Sun,December 8,1:00PM,38,35,542,4,309,1,Buccaneers,Tampa Bay,Colts,Indianapolis
2019,14,New York Jets,Miami Dolphins,New York Jets,NA,Sun,December 8,1:00PM,22,21,374,1,362,1,Jets,New York,Dolphins,Miami
2019,14,Cleveland Browns,Cincinnati Bengals,Cleveland Browns,NA,Sun,December 8,1:00PM,27,19,333,2,451,1,Browns,Cleveland,Bengals,Cincinnati
2019,14,Jacksonville Jaguars,Los Angeles Chargers,Los Angeles Chargers,NA,Sun,December 8,4:05PM,45,10,525,0,252,0,Jaguars,Jacksonville,Chargers,Los Angeles
2019,14,Arizona Cardinals,Pittsburgh Steelers,Pittsburgh Steelers,NA,Sun,December 8,4:25PM,23,17,275,2,236,3,Cardinals,Arizona,Steelers,Pittsburgh
2019,14,Oakland Raiders,Tennessee Titans,Tennessee Titans,NA,Sun,December 8,4:25PM,42,21,552,1,355,1,Raiders,Oakland,Titans,Tennessee
2019,14,New England Patriots,Kansas City Chiefs,Kansas City Chiefs,NA,Sun,December 8,4:25PM,23,16,346,2,278,1,Patriots,New England,Chiefs,Kansas City
2019,14,Los Angeles Rams,Seattle Seahawks,Los Angeles Rams,NA,Sun,December 8,8:20PM,28,12,455,2,308,1,Rams,Los Angeles,Seahawks,Seattle
2019,14,Philadelphia Eagles,New York Giants,Philadelphia Eagles,NA,Mon,December 9,8:15PM,23,17,418,1,255,0,Eagles,Philadelphia,Giants,New York
2019,15,Baltimore Ravens,New York Jets,Baltimore Ravens,NA,Thu,December 12,8:20PM,42,21,430,0,310,2,Ravens,Baltimore,Jets,New York
2019,15,Green Bay Packers,Chicago Bears,Green Bay Packers,NA,Sun,December 15,1:00PM,21,13,292,0,415,3,Packers,Green Bay,Bears,Chicago
2019,15,New York Giants,Miami Dolphins,New York Giants,NA,Sun,December 15,1:00PM,36,20,412,3,384,1,Giants,New York,Dolphins,Miami
2019,15,Cincinnati Bengals,New England Patriots,New England Patriots,NA,Sun,December 15,1:00PM,34,13,291,0,315,5,Bengals,Cincinnati,Patriots,New England
2019,15,Carolina Panthers,Seattle Seahawks,Seattle Seahawks,NA,Sun,December 15,1:00PM,30,24,428,1,414,3,Panthers,Carolina,Seahawks,Seattle
