EXPID,PEAKID,YEAR,SEASON,SEASON_FACTOR,HOST,HOST_FACTOR,ROUTE1,ROUTE2,ROUTE3,ROUTE4,NATION,LEADERS,SPONSOR,SUCCESS1,SUCCESS2,SUCCESS3,SUCCESS4,ASCENT1,ASCENT2,ASCENT3,ASCENT4,CLAIMED,DISPUTED,COUNTRIES,APPROACH,BCDATE,SMTDATE,SMTTIME,SMTDAYS,TOTDAYS,TERMDATE,TERMREASON,TERMREASON_FACTOR,TERMNOTE,HIGHPOINT,TRAVERSE,SKI,PARAPENTE,CAMPS,ROPE,TOTMEMBERS,SMTMEMBERS,MDEATHS,TOTHIRED,SMTHIRED,HDEATHS,NOHIRED,O2USED,O2NONE,O2CLIMB,O2DESCENT,O2SLEEP,O2MEDICAL,O2TAKEN,O2UNKWN,OTHERSMTS,CAMPSITES,ROUTEMEMO,ACCIDENTS,ACHIEVMENT,AGENCY,COMRTE,STDRTE,PRIMRTE,PRIMMEM,PRIMREF,PRIMID,CHKSUM
DHA124101,DHA1,2024,1,Spring,1,Nepal,NE Ridge,NA,NA,NA,India,Bharath Thammineni,Pioneer Adventure Dhaulagiri Expedition 2024,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,"Japan, Switzerland, Ukraine",NA,NA,NA,NA,0,0,NA,4,"Bad weather (storms, high winds)",Abandoned due to bad weather,0,FALSE,FALSE,FALSE,0,0,15,0,0,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,No Smt,NA,NA,NA,Pioneer Adventure,FALSE,TRUE,FALSE,FALSE,FALSE,NA,5939
DHA124102,DHA1,2024,1,Spring,1,Nepal,NE Ridge,NA,NA,NA,Russia,Liudmila Korobeshko,14 Peaks Dhaulagiri Expedition 2024,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,"Chile, Czech Republic, Iran, Kazakhstan, Poland, Serbia, Switzerland, Taiwan",NA,NA,NA,NA,0,0,NA,4,"Bad weather (storms, high winds)",Abandoned due to bad weather,0,FALSE,FALSE,FALSE,0,0,13,0,0,14,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,No Smts,NA,NA,NA,14 Peaks Expedition,FALSE,TRUE,FALSE,FALSE,FALSE,NA,5939
DHA124103,DHA1,2024,1,Spring,1,Nepal,NE Ridge,NA,NA,NA,India,Arjun Vajpai,Seven Summit Treks (SST) Dhaulagiri Expedition 2024,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,Turkey,NA,NA,NA,NA,0,0,NA,4,"Bad weather (storms, high winds)",Abandoned due to bad weather,0,FALSE,FALSE,FALSE,0,0,2,0,0,3,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,No Smts,NA,NA,NA,Seven Summit Treks,FALSE,TRUE,FALSE,FALSE,FALSE,NA,5939
EVER24101,EVER,2024,1,Spring,1,Nepal,S Col-SE Ridge,NA,NA,NA,Nepal,Sherpa Rope-Fixing,Sherpa Rope-Fixing Everest South 2024,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,2024-05-10,1352,0,0,NA,1,Success (main peak),NA,8849,FALSE,FALSE,FALSE,4,0,0,0,0,10,10,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC,C1,C2,C3,C4,Smt(10/05)",221035,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,NA,2466830
EVER24102,EVER,2024,1,Spring,1,Nepal,S Col-SE Ridge,NA,NA,NA,China,Li Yin-Yong,Seven Summit Treks (SST) Everest Expedition 2024,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,"Canada, Chile, Costa Rica, Czech Republic, Denmark, Iran, Kazakhstan, Nepal, Netherlands, Poland, S Africa, Slovakia, UK, USA",NA,NA,2024-05-12,NA,0,0,NA,1,Success (main peak),NA,8849,FALSE,FALSE,FALSE,4,0,30,18,0,35,25,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Smt(12,17,19-23/05)",NA,NA,NA,Seven Summit Treks,TRUE,TRUE,FALSE,FALSE,FALSE,NA,2466832
EVER24103,EVER,2024,1,Spring,1,Nepal,S Col-SE Ridge,NA,NA,NA,Italy,Mateo Bonalumi,Seven Summit Treks (SST) Everest Expedition 2024 (Team 2),TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,"Brazil, Canada, China, India, Iran, Kenya, Mexico, Russia, Peru, Poland, Switzerland, Turkey, UK, USA",NA,NA,2024-05-12,NA,0,0,NA,1,Success (main peak),NA,8849,FALSE,FALSE,FALSE,4,0,22,12,1,30,17,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Smt(12,19-23,27/05)",221041,NA,NA,Seven Summit Treks,TRUE,TRUE,FALSE,FALSE,FALSE,NA,2466832
EVER24104,EVER,2024,1,Spring,1,Nepal,S Col-SE Ridge,NA,NA,NA,China,Li Zong-Li,14 Peaks Chinese Everest Expedition 2024,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,2024-05-19,NA,0,0,NA,1,Success (main peak),NA,8849,FALSE,FALSE,FALSE,4,0,14,7,0,28,9,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Smt(19/05),NA,NA,NA,14 Peaks Expedition,TRUE,TRUE,FALSE,FALSE,FALSE,NA,2466839
EVER24105,EVER,2024,1,Spring,1,Nepal,S Col-SE Ridge,NA,NA,NA,Kyrgyz Republic,Ilim Karypbekov,14 Peaks International Everest Expedition 2024,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,"Australia, Germany, Iran, Italy, Kazakhstan, Lithuania, New Zealand, Russia, UK, Ukraine, USA",NA,NA,2024-05-12,0725,0,0,NA,1,Success (main peak),NA,8849,FALSE,FALSE,FALSE,4,0,13,12,0,25,22,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Smt(12-13,19,22-23/05)",NA,NA,NA,14 Peaks Expedition,TRUE,TRUE,FALSE,FALSE,FALSE,NA,2466832
EVER24106,EVER,2024,1,Spring,1,Nepal,S Col-SE Ridge,NA,NA,NA,Nepal,Nirmal Purja,Elite Everest Expedition 2024,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,"Bulgaria, Canada, Iran, Mexico, Peru, Poland, Qatar, Russia, Switzerland, UK, USA",NA,NA,2024-05-20,NA,0,0,NA,1,Success (main peak),NA,8849,FALSE,FALSE,FALSE,4,0,20,16,0,23,23,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Smt(20-23,28/05)",NA,NA,NA,Elite Exped,TRUE,TRUE,FALSE,FALSE,FALSE,NA,2466840
EVER24107,EVER,2024,1,Spring,1,Nepal,S Col-SE Ridge,NA,NA,NA,Nepal,Suraj Paudel,Nepal Armed Police Force Everest Expedition 2024,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,2024-05-20,1020,0,0,NA,1,Success (main peak),NA,8849,FALSE,FALSE,FALSE,4,0,1,1,0,1,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Smt(20/05),NA,NA,NA,Elite Exped,TRUE,TRUE,FALSE,FALSE,FALSE,NA,2466840
EVER24108,EVER,2024,1,Spring,1,Nepal,S Col-SE Ridge,NA,NA,NA,Nepal,Mingma Gyalje Sherpa,Imagine Nepal Everest Expedition 2024,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,"Australia, China, Pakistan, Poland, Romania, UK, USA",NA,2024-04-20,2024-05-12,0600,22,0,NA,1,Success (main peak),NA,8849,FALSE,FALSE,FALSE,4,0,28,24,0,35,22,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(20/04,5350m),C1(24/04,5800m),C2(25/04,6440m),C3(10/05,7100m),C4(11/05.7900m),Smt(12-13,21-22/05)",221090,NA,NA,Imagine Nepal,TRUE,TRUE,FALSE,FALSE,FALSE,NA,2466832
EVER24109,EVER,2024,1,Spring,1,Nepal,S Col-SE Ridge,NA,NA,NA,Ukraine,Valentyn Sypavin,8K International Everest Expedition 2024,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,"Algeria,Argentina,Bolivia,China,Estonia,France,Germany,India,Malaysia, Mongolia,Morocco,Nepal,Norway,Poland,Russia,Sweden,Switzerland,UK",NA,NA,2024-05-11,0400,0,0,NA,1,Success (main peak),NA,8849,FALSE,FALSE,FALSE,4,0,36,29,4,50,40,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Smt(11-13,17,19,21-22,25)",NA,NA,NA,8K Expeditions,TRUE,TRUE,FALSE,FALSE,FALSE,NA,2466831
EVER24110,EVER,2024,1,Spring,1,Nepal,S Col-SE Ridge,NA,NA,NA,Nepal,DJ Tenzing Sherpa,8K Nepalese Everest Expedition 2014,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,2024-05-19,NA,0,0,NA,1,Success (main peak),NA,8849,FALSE,FALSE,FALSE,4,0,5,4,0,7,4,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Smt(19,21/05)",NA,NA,NA,8K Expeditions,TRUE,TRUE,FALSE,FALSE,FALSE,NA,2466839
EVER24111,EVER,2024,1,Spring,1,Nepal,S Col-SE Ridge,NA,NA,NA,Russia,Alex Abramov,7 Summits Club Everest Expedition 2024,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,"Kazakhstan, Romania",NA,NA,2024-05-17,NA,0,0,NA,1,Success (main peak),NA,8849,FALSE,FALSE,FALSE,4,0,15,11,0,35,18,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Smt(17-18/05),NA,NA,NA,Seven Summit Treks,TRUE,TRUE,FALSE,FALSE,FALSE,NA,2466837
EVER24112,EVER,2024,1,Spring,1,Nepal,S Col-SE Ridge,NA,NA,NA,China,Zhang Bao-Long,Kaitu Everest Expedition 2024,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,"Nepal, Taiwan",NA,NA,2024-05-19,0417,0,0,NA,1,Success (main peak),NA,8849,FALSE,FALSE,FALSE,4,0,9,9,0,17,11,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Smt(19-20/05),NA,NA,NA,Kaitu Expedition,TRUE,TRUE,FALSE,FALSE,FALSE,NA,2466839
EVER24113,EVER,2024,1,Spring,1,Nepal,S Col-SE Ridge,NA,NA,NA,Nepal,Mingma Dorchi Sherpa,Pioneer Adventure Everest Expedition 2014,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,"Bhutan, China, Costa Rica, India, USA",NA,NA,2024-05-20,NA,0,0,NA,1,Success (main peak),NA,8849,FALSE,FALSE,FALSE,4,0,20,17,0,20,19,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Smt(20-23,27/05)",219393,NA,NA,Pioneer Adventure,TRUE,TRUE,FALSE,FALSE,FALSE,NA,2466840
EVER24114,EVER,2024,1,Spring,1,Nepal,S Col-SE Ridge,NA,NA,NA,Poland,Karol Adamski,Satori Adventures Safe2Summit Everest Expedition 2024,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,USA,NA,NA,2024-05-19,NA,0,0,NA,1,Success (main peak),NA,8849,FALSE,FALSE,FALSE,4,0,8,5,0,19,11,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Smt(19/05),NA,NA,NA,Satori Adventures,TRUE,TRUE,FALSE,FALSE,FALSE,NA,2466839
EVER24115,EVER,2024,1,Spring,1,Nepal,S Col-SE Ridge,NA,NA,NA,USA,Mike Hamill,Climbing the Seven Summits (CTSS) Everest Expedition 2024,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,"Argentina, Australia, Canada, China, France, Ireland, Nepal, Poland, UK",NA,NA,2024-05-13,NA,0,0,NA,1,Success (main peak),NA,8849,FALSE,FALSE,FALSE,4,0,31,21,0,58,37,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Smt(13,21-23/05)",NA,NA,NA,TAGnepal Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,NA,2466833
EVER24116,EVER,2024,1,Spring,1,Nepal,S Col-SE Ridge,NA,NA,NA,USA,Ben Jones,Alpine Ascents International (AAI) Everest Expedition 2024,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,"Canada, Chile, Poland",NA,2024-04-15,2024-05-23,0655,38,41,2024-05-26,1,Success (main peak),NA,8849,FALSE,FALSE,FALSE,4,0,11,6,0,25,5,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(15/04,5350m),C1(06/05,5800m),C2(08/05,6440m),C3(20/05,7100m),C4(21/05,7900m),Smt(23/05)",221149,NA,NA,Shangri-La Nepal Treks,TRUE,TRUE,FALSE,FALSE,FALSE,NA,2466843
EVER24117,EVER,2024,1,Spring,1,Nepal,S Col-SE Ridge,NA,NA,NA,UK,David O'Brien,SummitClimb Everest Expedition 2024,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,"Canada, Germany, Hungary, Ireland, USA",NA,NA,2024-05-24,NA,0,0,NA,1,Success (main peak),NA,8849,FALSE,FALSE,FALSE,4,0,10,5,0,15,6,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Smt(24/05),NA,NA,NA,Everest Parivar,TRUE,TRUE,FALSE,FALSE,FALSE,NA,2466844
EVER24118,EVER,2024,1,Spring,1,Nepal,S Col-SE Ridge,NA,NA,NA,USA,Porter McMichael,International Mountain Guides (IMG) Everest Expedition 2024,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,Dominican Republic,NA,NA,2024-05-13,0445,0,0,NA,1,Success (main peak),NA,8849,FALSE,FALSE,FALSE,4,0,6,2,0,13,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Smt(13/05),NA,NA,NA,Beyul Adventure,TRUE,TRUE,FALSE,FALSE,FALSE,NA,2466833
EVER24119,EVER,2024,1,Spring,1,Nepal,S Col-SE Ridge,NA,NA,NA,USA,Garrett Madison,Madison Mountaineering Everest Expedition 2024,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,"Japan, Nepal",Lukla->Pangboche->EBC,2024-04-21,2024-05-13,0525,22,35,2024-05-26,1,Success (main peak),NA,8849,FALSE,FALSE,FALSE,4,0,9,7,0,13,11,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(21/04,5350m),C1(28/04,5800m),C2(29/04,6440m),C3(20/05,7100m),C4(21/05,7900m),Smt(13,22-23/05)",221163,NA,NA,Himalayan Guides,TRUE,TRUE,FALSE,FALSE,FALSE,NA,2466833
EVER24120,EVER,2024,1,Spring,1,Nepal,S Col-SE Ridge,NA,NA,NA,Ireland,Robert Kelso Smith,Adventure Consultants Everest Expedition 2024,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,"Australia, Nepal, UK, USA",Pangboche,2024-04-13,2024-05-23,NA,40,43,2024-05-26,1,Success (main peak),NA,8849,FALSE,FALSE,FALSE,4,0,8,7,0,13,12,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(13/03,5350m),C1(25/04,5800m),C2(27/05,6440m),C3(21/05,7300m),C4(22/05,7900m),Smt(23/05)",221175,NA,NA,Himalayan Guides,TRUE,TRUE,FALSE,FALSE,FALSE,NA,2466843
EVER24121,EVER,2024,1,Spring,1,Nepal,S Col-SE Ridge,NA,NA,NA,USA,David Watson,Furtenbach Adventures Classic Everest Expedition 2024,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,"Austria, Dominica, Ecuador, Germany, Hungary, Japan, Spain, UK",Pangboche,2024-04-17,2024-05-22,0530,35,37,2024-05-24,1,Success (main peak),NA,8849,FALSE,FALSE,FALSE,4,0,18,10,0,23,14,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(17/04,5350m),C1(30/04,5800m),C2(02/05,6440m),C3(20/05,7300m),C4(21/05,7900m),Smt(22/05)",221193,NA,NA,Iceland Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,NA,2466842
EVER24122,EVER,2024,1,Spring,1,Nepal,S Col-SE Ridge,NA,NA,NA,Austria,Herbert Wolf,Furtenbach Adventures Flash Everest-Lhotse Expedition 2024,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,"China, Germany, Iceland, Israel, UK, USA",Pangboche,2024-05-02,2024-05-21,0330,19,22,2024-05-24,1,Success (main peak),NA,8849,FALSE,FALSE,FALSE,4,0,14,14,0,30,22,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Summited Lhotse (LHOT-241-13),"BC(02/05,5350m),C1(16/05,5800m),C2(17/05,6440m),C3(18-19/05,7300m),C4(20/05,7900m),Smt(21/05)",NA,NA,NA,Iceland Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,NA,2466841
EVER24123,EVER,2024,1,Spring,1,Nepal,S Col-SE Ridge,NA,NA,NA,UK,Kenton Cool,Cool Adventures Everest Expedition 2024,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,S Africa,Pangboche,2024-04-25,2024-05-12,0835,17,20,2024-05-15,1,Success (main peak),NA,8849,FALSE,FALSE,FALSE,4,0,3,3,0,4,4,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(25/04,5250m),C1(28/04,5800m),C2(29/04,6440m),C3(10/05,7300m),C4(11/05,7900m),Smt(12/05)",221242,NA,First set of British twins on top of Everest.,Iceland Trekking (Furtenbach pmt),TRUE,TRUE,FALSE,FALSE,FALSE,NA,2466832
EVER24124,EVER,2024,1,Spring,1,Nepal,S Col-SE Ridge,NA,NA,NA,Austria,Andreas Neuschmid,Kobler & Partner Everest Expedition 2024,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,Switzerland,NA,2024-05-04,2024-05-23,0730,19,22,2024-05-26,1,Success (main peak),NA,8849,FALSE,FALSE,FALSE,4,0,3,3,0,3,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(15/04,5350m),C1(5900m),C2(08/05,6440m),C3(21/05,7100m),C4(22/05,7900m),Smt(23/05)",221253,NA,NA,Himalaya Vision,TRUE,TRUE,FALSE,FALSE,FALSE,NA,2466843
EVER24125,EVER,2024,1,Spring,1,Nepal,S Col-SE Ridge,NA,NA,NA,France,Mathis Dumas,Himalaya Vision International Everest Expedition 2024,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,"Canada, Russia",NA,NA,2024-05-21,0745,0,0,NA,1,Success (main peak),NA,8849,FALSE,FALSE,FALSE,4,0,7,6,0,14,12,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Smt(21/05),NA,NA,NA,Himalaya Vision,TRUE,TRUE,FALSE,FALSE,FALSE,NA,2466841
EVER24126,EVER,2024,1,Spring,1,Nepal,S Col-SE Ridge,NA,NA,NA,China,Chen Tao,ASTREK Sichuan Extreme Everest Expedition 2024,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,"Australia, India, Iraq, S Africa, USA",NA,NA,2024-05-20,NA,0,0,NA,1,Success (main peak),NA,8849,FALSE,FALSE,FALSE,4,0,15,13,0,48,25,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Smt(20-22/05),221280,NA,NA,Asian Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,NA,2466840
EVER24127,EVER,2024,1,Spring,1,Nepal,S Col-SE Ridge,NA,NA,NA,Japan,Hiroyuki Kuraoka,Mountain Experience Hiro Everest Expedition 2024,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,2024-04-20,2024-05-21,0600,31,0,NA,1,Success (main peak),NA,8849,FALSE,FALSE,FALSE,4,0,8,5,0,9,7,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(20/04,5350m),C1(01/05,6100m),C2(02/05,6500m),C3(19/05,7050m),C4(20/05,7960m),Smt(21/05)",NA,NA,NA,Mountain Experience,TRUE,TRUE,FALSE,FALSE,FALSE,NA,2466841
EVER24128,EVER,2024,1,Spring,1,Nepal,S Col-SE Ridge,NA,NA,NA,Brazil,Carlos Santalena,Himalayan Ascent Everest Expedition 2024,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,"Argentina, Australia, Czech Republic",NA,NA,2024-05-21,NA,0,0,NA,1,Success (main peak),NA,8849,FALSE,FALSE,FALSE,4,0,9,8,0,19,9,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Smt(21/05),NA,NA,NA,Himalayan Ascent,TRUE,TRUE,FALSE,FALSE,FALSE,NA,2466841
EVER24129,EVER,2024,1,Spring,1,Nepal,S Col-SE Ridge,NA,NA,NA,Japan,Kenji Kondo,Adventure Guide Everest Expedition 2024,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,"China, France, Italy, Nepal, Russia, Sweden",NA,NA,2024-05-18,NA,0,0,NA,1,Success (main peak),NA,8849,FALSE,FALSE,FALSE,4,0,18,13,0,18,15,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Summited Lhotse (LHOT-241-09),"Smt(18,21-22/05)",NA,NA,NA,Glacier Himalaya Treks,TRUE,TRUE,FALSE,FALSE,FALSE,NA,2466838
EVER24130,EVER,2024,1,Spring,1,Nepal,S Col-SE Ridge,NA,NA,NA,China,Kin-Kwok (Larry) Chan,14 Summits Everest Expedition 2024,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,"Finland, S Africa, Thailand, USA",NA,NA,2024-05-20,NA,0,0,NA,1,Success (main peak),NA,8849,FALSE,FALSE,FALSE,4,0,5,3,0,27,9,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Smt(20-21,23/05)",221294,NA,NA,14 Summits,TRUE,TRUE,FALSE,FALSE,FALSE,NA,2466840
EVER24131,EVER,2024,1,Spring,1,Nepal,S Col-SE Ridge,NA,NA,NA,India,Sabita Mahato,Expedition Himalaya Everest Expedition 2024,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,"Czech Republic, Slovakia",NA,NA,2024-05-21,NA,0,0,NA,1,Success (main peak),NA,8849,FALSE,FALSE,FALSE,4,0,7,4,0,12,5,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Smt(21/05),NA,NA,NA,Expedition Himalaya,TRUE,TRUE,FALSE,FALSE,FALSE,NA,2466841
EVER24132,EVER,2024,1,Spring,1,Nepal,S Col-SE Ridge,NA,NA,NA,UK,Gethin Davies,Ascent Himalayas Everest Expediton 2024,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,Finland,NA,NA,2024-05-23,0330,0,0,NA,1,Success (main peak),NA,8849,FALSE,FALSE,FALSE,4,0,10,3,0,22,5,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Smt(23/05),NA,NA,NA,Ascent Himalayas,TRUE,TRUE,FALSE,FALSE,FALSE,NA,2466843
EVER24133,EVER,2024,1,Spring,1,Nepal,S Col-SE Ridge,NA,NA,NA,UK,Christian Harling,Adventure Peaks Everest Expedition 2024,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,S Africa,Heli to Pangboche,2024-04-25,2024-05-22,0630,27,32,2024-05-27,1,Success (main peak),NA,8849,FALSE,FALSE,FALSE,4,0,4,4,0,3,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"BC(25/04,5350m),C1(30/04,5900m),C2(01/05,6440m),C3(19/05,7100m),C4(20/05,7900m),Smt(22/05)",221317,NA,NA,Makalu Adventure,TRUE,TRUE,FALSE,FALSE,FALSE,NA,2466842
EVER24134,EVER,2024,1,Spring,1,Nepal,S Col-SE Ridge,NA,NA,NA,UK,Aklakur Rahman,Makalu Adventure Everest Expedition 2024,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,"Bangladesh, Canada, Chile, China, Croatia, Germany, India, Nepal, USA",NA,NA,2024-05-13,0855,0,0,NA,1,Success (main peak),NA,8849,FALSE,FALSE,FALSE,4,0,13,12,0,25,14,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Smt(13,15,19-22/05)",221334,NA,NA,Makalu Adventure,TRUE,TRUE,FALSE,FALSE,FALSE,NA,2466833
EVER24135,EVER,2024,1,Spring,1,Nepal,S Col-SE Ridge,NA,NA,NA,Nepal,Sagar Sunar,Yeti Everest Expedition 2024,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,2024-05-22,NA,0,0,NA,1,Success (main peak),NA,8849,FALSE,FALSE,FALSE,4,0,2,1,1,1,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Smt(22/05),NA,NA,NA,Yeti Adventure,TRUE,TRUE,FALSE,FALSE,FALSE,NA,2466842
EVER24136,EVER,2024,1,Spring,2,China,N Col-NE Ridge,NA,NA,NA,USA,Chad Peele,Alpenglow Everest North Expedition 2024,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,"Ecuador, UK",NA,NA,2024-05-28,0930,0,0,NA,1,Success (main peak),NA,8849,FALSE,FALSE,FALSE,3,0,11,11,0,12,12,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Smt(28-29/05),NA,NA,NA,Himalaya Vision,TRUE,TRUE,FALSE,FALSE,FALSE,NA,2466848
