lat,long,county,carries,yr_built,bridge_condition,avg_daily_traffic,total_improve_cost_thousands,inspection_mo,inspection_yr,owner,responsibility,vehicles
39.48324585,-76.32803345,Harford County,TOLLGATE ROAD,2003,Good,660,0,10,15,County Highway Agency,County Highway Agency,660 vehicles
39.54166794,-76.48500061,Harford County,TODD ROAD,2003,Fair,150,NA,07,15,County Highway Agency,County Highway Agency,150 vehicles
39.55324936,-76.36013794,Harford County,NORTH AVENUE,2011,Good,700,NA,11,15,County Highway Agency,County Highway Agency,700 vehicles
39.53833389,-76.39499664,Harford County,CARRS MILL ROAD,1950,Poor,7500,NA,10,16,County Highway Agency,County Highway Agency,7500 vehicles
39.70606995,-76.29911804,Harford County,PROSPECT ROAD,1950,Poor,510,495,11,16,County Highway Agency,County Highway Agency,510 vehicles
39.54694366,-76.33520508,Harford County,SOUTHAMPTON ROAD,2010,Good,3800,NA,11,15,County Highway Agency,County Highway Agency,3800 vehicles
39.61500168,-76.31500244,Harford County,KALMIA ROAD,1970,Fair,250,NA,07,15,County Highway Agency,County Highway Agency,250 vehicles
39.54916763,-76.28416443,Harford County,SCHUCKS PARK ROAD,2012,Good,300,NA,12,15,County Highway Agency,County Highway Agency,300 vehicles
39.54000092,-76.36499786,Harford County,HALL STREET,1999,Good,100,NA,08,15,Town or Township Highway Agency,Town or Township Highway Agency,100 vehicles
39.51941681,-76.34911346,Harford County,WEST MACPHAIL ROAD,1999,Good,1500,NA,09,15,Town or Township Highway Agency,Town or Township Highway Agency,1500 vehicles
39.54528427,-76.10539246,Harford County,LEWIS LANE,1980,Fair,5200,645,10,15,City or Municipal Highway Agency,City or Municipal Highway Agency,5200 vehicles
39.44166565,-76.36333466,Harford County,OLD JOPPA ROAD,1963,Fair,1920,NA,11,15,State Toll Authority,State Toll Authority,1920 vehicles
39.44333267,-76.35166931,Harford County,OLD MOUNTAIN RD,1963,Fair,12688,NA,11,15,State Toll Authority,State Toll Authority,12688 vehicles
39.4383316,-76.34666443,Harford County,MD RTE 152,1962,Good,24260,NA,11,15,State Toll Authority,State Toll Authority,24260 vehicles
39.44499969,-76.33499908,Harford County,CLAYTON ROAD,1963,Good,1000,NA,12,15,State Toll Authority,State Toll Authority,1000 vehicles
39.45166779,-76.3216629,Harford County,I-95,1963,Fair,139810,NA,01,16,State Toll Authority,State Toll Authority,139810 vehicles
39.45666504,-76.30999756,Harford County,MD 24 EB,1963,Fair,65040,NA,12,15,State Toll Authority,State Toll Authority,65040 vehicles
39.45666504,-76.30999756,Harford County,MD 24  WB,1987,Good,65040,NA,12,15,State Toll Authority,State Toll Authority,65040 vehicles
39.45833206,-76.28500366,Harford County,ABINGDON ROAD,1963,Fair,7379,NA,01,16,State Toll Authority,State Toll Authority,7379 vehicles
39.4766655,-76.26999664,Harford County,I-95 NB,1963,Fair,53975,NA,02,16,State Toll Authority,State Toll Authority,53975 vehicles
39.4766655,-76.26999664,Harford County,I-95 SB,1963,Fair,58600,NA,02,16,State Toll Authority,State Toll Authority,58600 vehicles
39.47333145,-76.26667023,Harford County,MD 136,1963,Fair,6760,NA,02,16,State Toll Authority,State Toll Authority,6760 vehicles
39.47999954,-76.26166534,Harford County,I-95,1963,Fair,112575,NA,02,16,State Toll Authority,State Toll Authority,112575 vehicles
39.50666809,-76.21333313,Harford County,I-95,1963,Fair,107500,NA,11,15,State Toll Authority,State Toll Authority,107500 vehicles
39.50666809,-76.20333099,Harford County,STEPNEY ROAD,1963,Fair,1210,NA,02,16,State Toll Authority,State Toll Authority,1210 vehicles
39.52666855,-76.19166565,Harford County,MD 22,2004,Good,20350,NA,02,16,State Toll Authority,State Toll Authority,20350 vehicles
39.5316658,-76.18000031,Harford County,I-95,1963,Good,92900,NA,11,15,State Toll Authority,State Toll Authority,92900 vehicles
39.5346583333333,-76.17647777777778,Harford County,MAXA ROAD,1963,Fair,5000,NA,02,16,State Toll Authority,State Toll Authority,5000 vehicles
39.54000092,-76.17333221,Harford County,I-95,1963,Good,92900,NA,02,16,State Toll Authority,State Toll Authority,92900 vehicles
39.54666519,-76.16666412,Harford County,I-95,1963,Fair,85175,NA,02,16,State Toll Authority,State Toll Authority,85175 vehicles
39.5560388888889,-76.15451944444445,Harford County,CHAPEL ROAD,1963,Fair,1765,465,02,16,State Toll Authority,State Toll Authority,1765 vehicles
39.5616684,-76.14666748,Harford County,EARLTON ROAD,1963,Fair,1095,NA,02,16,State Toll Authority,State Toll Authority,1095 vehicles
39.56833267,-76.13500214,Harford County,MD 155,1960,Fair,15850,NA,02,16,State Toll Authority,State Toll Authority,15850 vehicles
39.57166672,-76.125,Harford County,LAPIDUM ROAD,1963,Fair,100,NA,02,16,State Toll Authority,State Toll Authority,100 vehicles
39.58166504,-76.10500336,Harford County,I-95,1963,Fair,85780,NA,03,15,State Toll Authority,State Toll Authority,85780 vehicles
39.45062637,-76.10380554,Harford County,MULBERRY POINT RD,1985,Fair,100,2,07,15,Army,Army,100 vehicles
39.43386459,-76.18065643,Harford County,PALMER ROAD,1942,Fair,100,2,07,15,Army,Army,100 vehicles
39.296592,-76.811578,Howard County,ROGERS AVE,1966,Fair,14721,NA,10,16,State Highway Agency,State Highway Agency,14721 vehicles
39.19166565,-76.75166321,Howard County,US 1,1929,Fair,35932,180,10,16,State Highway Agency,State Highway Agency,35932 vehicles
39.17666626,-76.77666473,Howard County,US 1,1929,Fair,29180,NA,10,16,State Highway Agency,State Highway Agency,29180 vehicles
39.16999817,-76.78833008,Howard County,US 1,1929,Fair,21992,172,10,16,State Highway Agency,State Highway Agency,21992 vehicles
39.1566658,-76.79833221,Howard County,US 1,1929,Fair,21992,94,10,16,State Highway Agency,State Highway Agency,21992 vehicles
39.13666534,-76.8133316,Howard County,US 1 & RAMP C(8),1983,Fair,38190,NA,10,16,State Highway Agency,State Highway Agency,38190 vehicles
39.13333511,-76.81666565,Howard County,US 1 NB,1955,Fair,19773,531,07,16,State Highway Agency,State Highway Agency,19773 vehicles
39.13333511,-76.81666565,Howard County,US 1 SB,1900,Fair,20330,284,10,16,State Highway Agency,State Highway Agency,20330 vehicles
39.29666519,-76.82499695,Howard County,US 29 NB,1966,Fair,130203,1235,05,16,State Highway Agency,State Highway Agency,130203 vehicles
39.12333298,-76.82499695,Howard County,US 1,1929,Fair,36052,NA,10,16,State Highway Agency,State Highway Agency,36052 vehicles
39.27000046,-76.81833649,Howard County,US 29 NB,1948,Fair,130203,NA,04,16,State Highway Agency,State Highway Agency,130203 vehicles
39.27000046,-76.81833649,Howard County,US 29 SB,1966,Fair,130203,NA,05,15,State Highway Agency,State Highway Agency,130203 vehicles
39.27666855,-76.8216629,Howard County,US 29 NB,1966,Fair,98360,2306,08,16,State Highway Agency,State Highway Agency,98360 vehicles
39.27666855,-76.8216629,Howard County,US 29 SB,1966,Fair,98360,1067,08,16,State Highway Agency,State Highway Agency,98360 vehicles
39.20500183,-76.85832977,Howard County,US 29 NB,1971,Fair,73292,NA,04,15,State Highway Agency,State Highway Agency,73292 vehicles
39.20500183,-76.85832977,Howard County,US 29 SB,1950,Fair,73292,191,04,15,State Highway Agency,State Highway Agency,73292 vehicles
39.16833496,-76.8833313,Howard County,US 29 NB,1951,Fair,52913,330,04,16,State Highway Agency,State Highway Agency,52913 vehicles
39.16833496,-76.8833313,Howard County,US 29 SB,1970,Fair,52913,NA,04,16,State Highway Agency,State Highway Agency,52913 vehicles
39.15333176,-76.89167023,Howard County,US 29,1951,Fair,69132,NA,04,16,State Highway Agency,State Highway Agency,69132 vehicles
39.2787472222222,-76.81564722222222,Howard County,RIDGE ROAD,1966,Fair,5121,NA,05,15,State Highway Agency,State Highway Agency,5121 vehicles
39.2394166666667,-76.84730833333333,Howard County,MD 108 EB,1975,Fair,36160,NA,06,16,State Highway Agency,State Highway Agency,36160 vehicles
39.2396555555556,-76.84701944444444,Howard County,MD 108 WB,1975,Fair,36160,NA,06,16,State Highway Agency,State Highway Agency,36160 vehicles
39.2292055555556,-76.91721111111111,Howard County,MD 108,1985,Fair,19870,903,06,16,State Highway Agency,State Highway Agency,19870 vehicles
39.3635777777778,-76.96911944444444,Howard County,MD 851,1975,Fair,1301,NA,03,15,State Highway Agency,State Highway Agency,1301 vehicles
39.3482583333333,-76.96074166666666,Howard County,MD 32,1958,Fair,23793,NA,03,16,State Highway Agency,State Highway Agency,23793 vehicles
39.29166794,-76.82499695,Howard County,IS 70 EB,1966,Fair,94221,NA,11,15,State Highway Agency,State Highway Agency,94221 vehicles
39.2909833333333,-76.95449722222222,Howard County,MD 32,1924,Fair,29952,NA,03,16,State Highway Agency,State Highway Agency,29952 vehicles
39.2873583333333,-76.95886944444445,Howard County,MD 32,1900,Fair,21430,NA,03,16,State Highway Agency,State Highway Agency,21430 vehicles
39.28275,-76.973175,Howard County,MD 32,1959,Fair,22492,NA,03,16,State Highway Agency,State Highway Agency,22492 vehicles
39.29666519,-76.82499695,Howard County,US 29 NB,1966,Fair,21083,NA,08,16,State Highway Agency,State Highway Agency,21083 vehicles
39.32666779,-77.01667023,Howard County,IS 70 EB,1973,Fair,72612,NA,08,15,State Highway Agency,State Highway Agency,72612 vehicles
39.32666779,-77.01667023,Howard County,IS 70 WB,1973,Fair,72612,NA,08,15,State Highway Agency,State Highway Agency,72612 vehicles
39.30833435,-76.95333099,Howard County,IS 70 EB,1973,Fair,85270,NA,08,15,State Highway Agency,State Highway Agency,85270 vehicles
39.30833435,-76.95333099,Howard County,IS 70 WB,1973,Fair,85270,NA,08,15,State Highway Agency,State Highway Agency,85270 vehicles
39.27833176,-76.85333252,Howard County,US 40,1939,Fair,50111,NA,10,16,State Highway Agency,State Highway Agency,50111 vehicles
39.27500153,-76.81833649,Howard County,US 29 RAMP 7,2012,Good,14400,NA,04,16,State Highway Agency,State Highway Agency,14400 vehicles
39.295694,-76.787931,Howard County,US 40,1936,Fair,37530,278,04,16,State Highway Agency,State Highway Agency,37530 vehicles
39.10499954,-76.83999634,Howard County,US 1 NBR,1949,Fair,16190,NA,03,16,State Highway Agency,State Highway Agency,16190 vehicles
39.2896722222222,-77.12550555555555,Howard County,MD 94,1970,Fair,3022,NA,10,16,State Highway Agency,State Highway Agency,3022 vehicles
39.25666809,-77.05166626,Howard County,MD 97,1927,Fair,13200,77,10,16,State Highway Agency,State Highway Agency,13200 vehicles
39.295967,-76.840708,Howard County,ST JOHNS LANE,1966,Fair,4382,607,05,15,State Highway Agency,State Highway Agency,4382 vehicles
39.18075,-76.7512888888889,Howard County,MD 103,1937,Fair,8191,116,03,17,State Highway Agency,State Highway Agency,8191 vehicles
39.2640888888889,-76.98503611111111,Howard County,TRIDELPHIA ROAD,1961,Poor,4407,246,08,16,State Highway Agency,State Highway Agency,4407 vehicles
39.29666519,-76.82499695,Howard County,US 29 NB,1966,Fair,11870,1552,08,16,State Highway Agency,State Highway Agency,11870 vehicles
39.29666519,-76.82499695,Howard County,US 29 SB,1966,Fair,10111,NA,08,16,State Highway Agency,State Highway Agency,10111 vehicles
39.198333,-76.765,Howard County,MD 100 EB,1970,Fair,90902,NA,03,15,State Highway Agency,State Highway Agency,90902 vehicles
39.198333,-76.765,Howard County,MD 100 WB,1970,Fair,90902,NA,03,15,State Highway Agency,State Highway Agency,90902 vehicles
39.19166565,-76.77333069,Howard County,IS 95 NB,1968,Fair,193331,NA,03,15,State Highway Agency,State Highway Agency,193331 vehicles
39.19166565,-76.77333069,Howard County,IS 95 SB,1968,Fair,193331,NA,03,15,State Highway Agency,State Highway Agency,193331 vehicles
39.2119111111111,-76.73915555555556,Howard County,MONTGOMERY ROAD,1969,Fair,6764,779,11,16,State Highway Agency,State Highway Agency,6764 vehicles
39.296078,-76.855872,Howard County,BETHANY LANE,1968,Fair,4669,537,04,16,State Highway Agency,State Highway Agency,4669 vehicles
39.304108,-76.899175,Howard County,MARRIOTTSVILLE RD,1968,Fair,18047,644,08,16,State Highway Agency,State Highway Agency,18047 vehicles
39.30166626,-76.90666962,Howard County,IS 70 EB,1968,Fair,67990,NA,09,16,State Highway Agency,State Highway Agency,67990 vehicles
39.30166626,-76.90666962,Howard County,IS 70 WB,1968,Fair,67990,NA,09,16,State Highway Agency,State Highway Agency,67990 vehicles
39.30166626,-76.91000366,Howard County,US 40 WB,1968,Fair,6355,NA,09,16,State Highway Agency,State Highway Agency,6355 vehicles
39.14666748,-76.84166718,Howard County,IS 95 NB,1970,Fair,186750,NA,07,16,State Highway Agency,State Highway Agency,186750 vehicles
39.14666748,-76.84166718,Howard County,IS 95 SB,1970,Fair,186750,NA,08,16,State Highway Agency,State Highway Agency,186750 vehicles
39.198333,-76.765,Howard County,MD 100 RAMP A,1970,Fair,15864,NA,03,15,State Highway Agency,State Highway Agency,15864 vehicles
39.197247,-76.766911,Howard County,MD 100 EB,1970,Fair,84712,NA,07,16,State Highway Agency,State Highway Agency,84712 vehicles
39.197467,-76.766603,Howard County,MD 100 WB,1970,Fair,84712,NA,07,16,State Highway Agency,State Highway Agency,84712 vehicles
39.1773,-76.790231,Howard County,MD 175 EB,1970,Fair,33570,NA,03,15,State Highway Agency,State Highway Agency,33570 vehicles
39.178172000000004,-76.788733,Howard County,MD 175 WB,1970,Fair,28774,NA,03,15,State Highway Agency,State Highway Agency,28774 vehicles
39.16999817,-76.8033371,Howard County,IS 95 NB,1970,Fair,187920,NA,05,15,State Highway Agency,State Highway Agency,187920 vehicles
39.16999817,-76.8033371,Howard County,IS 95 SB,1970,Fair,187920,NA,05,15,State Highway Agency,State Highway Agency,187920 vehicles
39.15833282,-76.82333374,Howard County,IS 95 NB,1970,Fair,187920,1588,06,15,State Highway Agency,State Highway Agency,187920 vehicles
39.16,-76.823333,Howard County,GUILFORD ROAD,1970,Fair,15711,NA,11,16,State Highway Agency,State Highway Agency,15711 vehicles
39.15333176,-76.83666992,Howard County,IS 95 NB,1970,Fair,187920,NA,03,16,State Highway Agency,State Highway Agency,187920 vehicles
39.15999985,-76.82666779,Howard County,MD 32 WB,1970,Fair,91311,NA,11,16,State Highway Agency,State Highway Agency,91311 vehicles
39.1566658,-76.82666779,Howard County,IS 95 NB,1970,Fair,187920,NA,12,15,State Highway Agency,State Highway Agency,187920 vehicles
39.15833282,-76.83000183,Howard County,MD 32 EB,1970,Fair,91311,NA,04,16,State Highway Agency,State Highway Agency,91311 vehicles
39.15499878,-76.83333588,Howard County,IS 95 NB,1971,Fair,186750,NA,04,16,State Highway Agency,State Highway Agency,186750 vehicles
39.1566658,-76.83333588,Howard County,IS 95 SB,1971,Fair,186750,NA,08,16,State Highway Agency,State Highway Agency,186750 vehicles
39.154408,-76.837222,Howard County,VOLLMERHAUSEN RD,1970,Fair,2667,NA,04,16,State Highway Agency,State Highway Agency,2667 vehicles
39.138161,-76.848583,Howard County,GORMAN ROAD,1970,Fair,8371,NA,01,16,State Highway Agency,State Highway Agency,8371 vehicles
39.13333511,-76.85666656,Howard County,IS 95 & RAMPS 2 &,1970,Fair,192401,NA,10,16,State Highway Agency,State Highway Agency,192401 vehicles
39.129203,-76.862233,Howard County,MD 216 EB,1970,Fair,20412,NA,02,16,State Highway Agency,State Highway Agency,20412 vehicles
39.129397,-76.86205,Howard County,MD 216 WB,1970,Fair,20412,NA,02,16,State Highway Agency,State Highway Agency,20412 vehicles
39.11999893,-76.8666687,Howard County,IS 95 NB,1970,Fair,186040,572,03,15,State Highway Agency,State Highway Agency,186040 vehicles
39.11999893,-76.8666687,Howard County,IS 95 SB,1970,Fair,186040,562,03,15,State Highway Agency,State Highway Agency,186040 vehicles
39.2270611111111,-76.85023333333334,Howard County,MD 175 RAMP H,1970,Fair,1170,NA,06,16,State Highway Agency,State Highway Agency,1170 vehicles
39.2271666666667,-76.85022777777777,Howard County,MD 175 WB & RMP B,1970,Fair,47121,NA,06,16,State Highway Agency,State Highway Agency,47121 vehicles
39.1484861111111,-76.82348055555556,Howard County,VOLLMERHAUSEN ROAD,1971,Fair,2667,NA,05,15,State Highway Agency,State Highway Agency,2667 vehicles
39.306356,-76.930581,Howard County,SAND HILL ROAD,1973,Fair,999,NA,08,16,State Highway Agency,State Highway Agency,999 vehicles
39.3372,-77.048897,Howard County,MORGAN STATION RD,1973,Fair,999,NA,08,16,State Highway Agency,State Highway Agency,999 vehicles
39.35333252,-77.12166595,Howard County,WATERSVILLE ROAD,1973,Fair,2066,NA,03,15,State Highway Agency,State Highway Agency,2066 vehicles
39.353139,-77.12165,Howard County,W WATERSVILLE ROAD,1973,Fair,1639,NA,08,16,State Highway Agency,State Highway Agency,1639 vehicles
39.2254972222222,-76.84533333333333,Howard County,MD 175 EB,1974,Fair,47121,NA,01,16,State Highway Agency,State Highway Agency,47121 vehicles
39.2255916666667,-76.84628055555555,Howard County,MD 175 WB,1974,Fair,47121,NA,01,16,State Highway Agency,State Highway Agency,47121 vehicles
39.2268277777778,-76.8508138888889,Howard County,MD 175 EB,1974,Fair,47121,NA,06,16,State Highway Agency,State Highway Agency,47121 vehicles
39.311017,-76.952417,Howard County,IS 70 RAMP 3,1974,Fair,1889,NA,09,16,State Highway Agency,State Highway Agency,1889 vehicles
39.3067,-76.953306,Howard County,IS 70 RAMP 6,1974,Fair,5972,NA,09,16,State Highway Agency,State Highway Agency,5972 vehicles
39.2185555555556,-76.83716111111112,Howard County,MD 175,1975,Fair,44142,NA,09,16,State Highway Agency,State Highway Agency,44142 vehicles
39.206775,-76.81936388888889,Howard County,MD 175,1975,Fair,44142,NA,09,16,State Highway Agency,State Highway Agency,44142 vehicles
39.187675,-76.80655277777778,Howard County,MD 175 NB,1975,Fair,30855,NA,07,15,State Highway Agency,State Highway Agency,30855 vehicles
