year,parent_entity,parent_type,commodity,production_value,production_unit,total_emissions_MtCO2e
2005,Ukraine,Nation State,Anthracite Coal,14.61936048536442000000,Million tonnes/yr,42.65472126389540000000
2005,Ukraine,Nation State,Metallurgical Coal,18.42223053387713700000,Million tonnes/yr,54.65170367699176000000
2006,Ukraine,Nation State,Sub-Bituminous Coal,0.22945282726352940000,Million tonnes/yr,0.46328601078996273000
2006,Ukraine,Nation State,Bituminous Coal,27.68341875920316000000,Million tonnes/yr,75.13664723428695000000
2006,Ukraine,Nation State,Anthracite Coal,14.93664088197521900000,Million tonnes/yr,43.58044622248578000000
2006,Ukraine,Nation State,Metallurgical Coal,18.82204368482478000000,Million tonnes/yr,55.83779619774128000000
2007,Ukraine,Nation State,Sub-Bituminous Coal,0.23891058027007916000,Million tonnes/yr,0.48238206950362955000
2007,Ukraine,Nation State,Bituminous Coal,28.82449398584742000000,Million tonnes/yr,78.23368403880558000000
2007,Ukraine,Nation State,Anthracite Coal,15.55231017662142000000,Million tonnes/yr,45.37677665569202000000
2007,Ukraine,Nation State,Metallurgical Coal,19.59786433618188000000,Million tonnes/yr,58.13935898985206000000
2008,Ukraine,Nation State,Sub-Bituminous Coal,0.23975515538566800000,Million tonnes/yr,0.48408734304843637000
2008,Ukraine,Nation State,Bituminous Coal,28.92639173959602000000,Million tonnes/yr,78.51024870894155000000
2008,Ukraine,Nation State,Anthracite Coal,15.60728929912847800000,Million tonnes/yr,45.53718853883970000000
2008,Ukraine,Nation State,Metallurgical Coal,19.66714493664582000000,Million tonnes/yr,58.34488800221333000000
2009,Ukraine,Nation State,Sub-Bituminous Coal,0.22187397481814639000,Million tonnes/yr,0.44798362224386470000
2009,Ukraine,Nation State,Bituminous Coal,26.76903235280430000000,Million tonnes/yr,72.65487540361020000000
2009,Ukraine,Nation State,Anthracite Coal,14.44328196812058000000,Million tonnes/yr,42.14097922428191000000
2009,Ukraine,Nation State,Metallurgical Coal,18.20034948802607700000,Million tonnes/yr,53.99346757756319400000
2010,Ukraine,Nation State,Sub-Bituminous Coal,0.21452579930855220000,Million tonnes/yr,0.43314699129438194000
2010,Ukraine,Nation State,Bituminous Coal,25.88247705259206000000,Million tonnes/yr,70.24864106437819000000
2010,Ukraine,Nation State,Anthracite Coal,13.96493938295094000000,Million tonnes/yr,40.74532517638506000000
2010,Ukraine,Nation State,Metallurgical Coal,17.59757774326206000000,Million tonnes/yr,52.20527462670812000000
2011,Ukraine,Nation State,Sub-Bituminous Coal,0.23322179022868078000,Million tonnes/yr,0.47089588789526710000
2011,Ukraine,Nation State,Bituminous Coal,28.13814307475532000000,Million tonnes/yr,76.37083224531044000000
2011,Ukraine,Nation State,Anthracite Coal,15.18198825152070000000,Million tonnes/yr,44.29629310725679000000
2011,Ukraine,Nation State,Metallurgical Coal,19.13121217948607700000,Million tonnes/yr,56.75498073331742400000
2012,Ukraine,Nation State,Sub-Bituminous Coal,0.24378456004958995000,Million tonnes/yr,0.49222307549884925000
2012,Ukraine,Nation State,Bituminous Coal,29.41253826156797800000,Million tonnes/yr,79.82971795669980000000
2012,Ukraine,Nation State,Anthracite Coal,15.86959058230416100000,Million tonnes/yr,46.30250164075149000000
2012,Ukraine,Nation State,Metallurgical Coal,19.99767749620145800000,Million tonnes/yr,59.32545153751454000000
2013,Ukraine,Nation State,Sub-Bituminous Coal,0.23970678770252216000,Million tonnes/yr,0.48398968432161643000
2013,Ukraine,Nation State,Bituminous Coal,28.92055617790325800000,Million tonnes/yr,78.49441018321116000000
2013,Ukraine,Nation State,Anthracite Coal,15.60414071905656000000,Million tonnes/yr,45.52800196700031000000
2013,Ukraine,Nation State,Metallurgical Coal,19.66317732368681700000,Million tonnes/yr,58.33311761385879600000
2014,Ukraine,Nation State,Sub-Bituminous Coal,0.17089065868234077000,Million tonnes/yr,0.34504369584987330000
2014,Ukraine,Nation State,Bituminous Coal,25.03333663742123600000,Million tonnes/yr,67.94395592479962000000
2014,Ukraine,Nation State,Anthracite Coal,8.70507850290870000000,Million tonnes/yr,25.39869630368737000000
2014,Ukraine,Nation State,Metallurgical Coal,12.02210841607908000000,Million tonnes/yr,35.66499211482534000000
2015,Ukraine,Nation State,Sub-Bituminous Coal,0.12822659339171100000,Million tonnes/yr,0.25890108933547520000
2015,Ukraine,Nation State,Bituminous Coal,20.89796302338072000000,Million tonnes/yr,56.71997701082085000000
2015,Ukraine,Nation State,Anthracite Coal,2.82702549428178000000,Million tonnes/yr,8.24837615744103300000
2015,Ukraine,Nation State,Metallurgical Coal,10.61109569148354000000,Million tonnes/yr,31.47905767180266400000
2016,Ukraine,Nation State,Sub-Bituminous Coal,0.13251643966368420000,Million tonnes/yr,0.26756267694782604000
2016,Ukraine,Nation State,Bituminous Coal,21.91168235557943700000,Million tonnes/yr,59.47135221200226600000
2016,Ukraine,Nation State,Anthracite Coal,3.07802775783491980000,Million tonnes/yr,8.98072225419296000000
2016,Ukraine,Nation State,Metallurgical Coal,7.04806355985072000000,Million tonnes/yr,20.90890570830885000000
2017,Ukraine,Nation State,Sub-Bituminous Coal,0.08991488221692000000,Million tonnes/yr,0.18154627942362828000
2017,Ukraine,Nation State,Bituminous Coal,18.84325585822770000000,Million tonnes/yr,51.14321610637004000000
2017,Ukraine,Nation State,Metallurgical Coal,5.75205187234128000000,Million tonnes/yr,17.06413530564592700000
2018,Ukraine,Nation State,Bituminous Coal,21.64829522468934000000,Million tonnes/yr,58.75648292104226000000
2018,Ukraine,Nation State,Metallurgical Coal,5.14594640644662600000,Million tonnes/yr,15.26605248075858500000
2019,Ukraine,Nation State,Bituminous Coal,19.74737808119982000000,Million tonnes/yr,53.59712951623572000000
2019,Ukraine,Nation State,Metallurgical Coal,6.32285701989559200000,Million tonnes/yr,18.75749560336197000000
2020,Ukraine,Nation State,Bituminous Coal,19.84034780313263700000,Million tonnes/yr,53.84946226679288400000
2020,Ukraine,Nation State,Metallurgical Coal,4.59987259658018300000,Million tonnes/yr,13.64606059173591200000
2021,Ukraine,Nation State,Bituminous Coal,19.58389210614342000000,Million tonnes/yr,53.15340585109112000000
2021,Ukraine,Nation State,Metallurgical Coal,5.33931073152398400000,Million tonnes/yr,15.83969038939272300000
2022,Ukraine,Nation State,Bituminous Coal,12.96519640000000000000,Million tonnes/yr,35.18934553219493500000
2022,Ukraine,Nation State,Metallurgical Coal,3.53480359800000000000,Million tonnes/yr,10.48640871359257000000
2007,Vale,Investor-owned Company,Thermal Coal,0.60300000000000000000,Million tonnes/yr,1.42876520597199570000
2007,Vale,Investor-owned Company,Metallurgical Coal,1.89400000000000000000,Million tonnes/yr,5.61877274165440800000
2008,Vale,Investor-owned Company,Thermal Coal,1.40500000000000000000,Million tonnes/yr,3.32904662419677240000
2008,Vale,Investor-owned Company,Metallurgical Coal,2.68200000000000000000,Million tonnes/yr,7.95646699742192350000
2009,Vale,Investor-owned Company,Thermal Coal,3.08300000000000000000,Million tonnes/yr,7.30494714761469800000
2009,Vale,Investor-owned Company,Metallurgical Coal,2.59000000000000000000,Million tonnes/yr,7.68353822644399000000
2010,Vale,Investor-owned Company,Thermal Coal,4.23400000000000000000,Million tonnes/yr,10.03215900843354700000
2010,Vale,Investor-owned Company,Metallurgical Coal,3.15000000000000000000,Million tonnes/yr,9.34484378891836600000
2011,Vale,Investor-owned Company,Thermal Coal,5.34200000000000000000,Million tonnes/yr,12.65748545655456000000
2011,Vale,Investor-owned Company,Metallurgical Coal,2.33000000000000000000,Million tonnes/yr,6.91221778672374500000
2012,Vale,Investor-owned Company,Thermal Coal,1.99900000000000000000,Million tonnes/yr,4.73648697634829100000
2012,Vale,Investor-owned Company,Metallurgical Coal,5.08300000000000000000,Million tonnes/yr,15.07931459653081400000
2013,Vale,Investor-owned Company,Thermal Coal,1.87800000000000000000,Million tonnes/yr,4.44978616387298100000
2013,Vale,Investor-owned Company,Metallurgical Coal,6.88500000000000000000,Million tonnes/yr,20.42515856720728400000
2014,Vale,Investor-owned Company,Thermal Coal,2.20200000000000000000,Million tonnes/yr,5.21748090141017300000
2014,Vale,Investor-owned Company,Metallurgical Coal,6.44300000000000000000,Million tonnes/yr,19.11391381968286800000
2015,Vale,Investor-owned Company,Thermal Coal,0.89200000000000000000,Million tonnes/yr,2.11352995642955270000
2015,Vale,Investor-owned Company,Metallurgical Coal,5.61400000000000000000,Million tonnes/yr,16.65458826380562000000
2016,Vale,Investor-owned Company,Thermal Coal,5.45700000000000000000,Million tonnes/yr,12.92996969981621900000
2016,Vale,Investor-owned Company,Metallurgical Coal,4.90700000000000000000,Million tonnes/yr,14.55718999118172300000
2017,Vale,Investor-owned Company,Thermal Coal,4.60200000000000000000,Million tonnes/yr,10.90410858687085300000
2017,Vale,Investor-owned Company,Metallurgical Coal,7.17800000000000000000,Million tonnes/yr,21.29437737043049000000
2018,Vale,Investor-owned Company,Thermal Coal,5.39300000000000000000,Million tonnes/yr,12.77832629487060000000
2018,Vale,Investor-owned Company,Metallurgical Coal,6.24000000000000000000,Million tonnes/yr,18.51169055328591000000
2019,Vale,Investor-owned Company,Thermal Coal,4.73800000000000000000,Million tonnes/yr,11.22635082238029200000
2019,Vale,Investor-owned Company,Metallurgical Coal,4.03200000000000000000,Million tonnes/yr,11.96140004981551000000
2020,Vale,Investor-owned Company,Thermal Coal,2.78300000000000000000,Million tonnes/yr,6.59411868693211200000
2020,Vale,Investor-owned Company,Metallurgical Coal,3.09500000000000000000,Million tonnes/yr,9.18167984974677700000
2021,Vale,Investor-owned Company,Thermal Coal,4.69500000000000000000,Million tonnes/yr,11.12446540968245400000
2021,Vale,Investor-owned Company,Metallurgical Coal,3.80200000000000000000,Million tonnes/yr,11.27907812237067600000
2022,Vale,Investor-owned Company,Thermal Coal,1.01200000000000000000,Million tonnes/yr,2.39786134070258640000
2022,Vale,Investor-owned Company,Metallurgical Coal,0.79300000000000000000,Million tonnes/yr,2.35252734114675100000
1977,Vistra,Investor-owned Company,Lignite Coal,8.16474644100000000000,Million tonnes/yr,10.93431103568978100000
1978,Vistra,Investor-owned Company,Lignite Coal,16.32949288200000000000,Million tonnes/yr,21.86862207137956200000
1979,Vistra,Investor-owned Company,Lignite Coal,22.82137349664400000000,Million tonnes/yr,30.56261426820134400000
1980,Vistra,Investor-owned Company,Lignite Coal,25.02948381191000000000,Million tonnes/yr,33.51973794163123000000
1981,Vistra,Investor-owned Company,Lignite Coal,26.85294385040000300000,Million tonnes/yr,35.96173407293528600000
1982,Vistra,Investor-owned Company,Lignite Coal,24.58495872790000200000,Million tonnes/yr,32.92442545191034000000
1983,Vistra,Investor-owned Company,Lignite Coal,25.71895128915000200000,Million tonnes/yr,34.44307976242281000000
1984,Vistra,Investor-owned Company,Lignite Coal,26.49006623080000000000,Million tonnes/yr,35.47576469357128600000
1985,Vistra,Investor-owned Company,Lignite Coal,27.00716683873000000000,Million tonnes/yr,36.16827105916497000000
1986,Vistra,Investor-owned Company,Lignite Coal,26.95273519579000000000,Million tonnes/yr,36.09537565226038000000
1987,Vistra,Investor-owned Company,Lignite Coal,25.75523905111000000000,Million tonnes/yr,34.49167670035921000000
1988,Vistra,Investor-owned Company,Lignite Coal,26.39934682590000000000,Million tonnes/yr,35.35427234873029000000
1989,Vistra,Investor-owned Company,Lignite Coal,27.12510206510000000000,Million tonnes/yr,36.32621110745826000000
1990,Vistra,Investor-owned Company,Lignite Coal,27.76013789940000000000,Million tonnes/yr,37.17665752134525000000
1991,Vistra,Investor-owned Company,Lignite Coal,26.12718861120000000000,Million tonnes/yr,34.98979531420730000000
1992,Vistra,Investor-owned Company,Lignite Coal,27.21582147000000000000,Million tonnes/yr,36.44770345229926500000
1993,Vistra,Investor-owned Company,Lignite Coal,25.03855575240000000000,Million tonnes/yr,33.53188717611532600000
1994,Vistra,Investor-owned Company,Lignite Coal,23.12437630901000000000,Million tonnes/yr,30.96839869997027300000
1995,Vistra,Investor-owned Company,Lignite Coal,23.58704527400000000000,Million tonnes/yr,31.58800965865936300000
1996,Vistra,Investor-owned Company,Lignite Coal,25.59194412229000200000,Million tonnes/yr,34.27299047964541000000
1997,Vistra,Investor-owned Company,Lignite Coal,25.56472830082000000000,Million tonnes/yr,34.23654277619311000000
1998,Vistra,Investor-owned Company,Lignite Coal,25.60101606277999800000,Million tonnes/yr,34.28513971412951000000
1999,Vistra,Investor-owned Company,Lignite Coal,25.97296562287000000000,Million tonnes/yr,34.78325832797760000000
2000,Vistra,Investor-owned Company,Lignite Coal,23.51446975008000000000,Million tonnes/yr,31.49081578278656200000
2001,Vistra,Investor-owned Company,Lignite Coal,20.69672503388600000000,Million tonnes/yr,27.71726355202518000000
2002,Vistra,Investor-owned Company,Lignite Coal,21.47328313983000200000,Million tonnes/yr,28.75723802386412200000
2003,Vistra,Investor-owned Company,Lignite Coal,22.12283407891400000000,Million tonnes/yr,29.62712321292566000000
2004,Vistra,Investor-owned Company,Lignite Coal,21.77265717600000000000,Million tonnes/yr,29.15816276183941000000
2005,Vistra,Investor-owned Company,Lignite Coal,22.04481539070000200000,Million tonnes/yr,29.52263979636240500000
2006,Vistra,Investor-owned Company,Lignite Coal,20.95618253190000000000,Million tonnes/yr,28.06473165827043600000
2007,Vistra,Investor-owned Company,Lignite Coal,19.86754967309999700000,Million tonnes/yr,26.60682352017846000000
2008,Vistra,Investor-owned Company,Lignite Coal,20.95618253190000000000,Million tonnes/yr,28.06473165827043600000
2009,Vistra,Investor-owned Company,Lignite Coal,20.59330491230000000000,Million tonnes/yr,27.57876227890644600000
2010,Vistra,Investor-owned Company,Lignite Coal,25.03855575240000000000,Million tonnes/yr,33.53188717611532600000
2011,Vistra,Investor-owned Company,Lignite Coal,29.30236778269999600000,Million tonnes/yr,39.24202738364220000000
2012,Vistra,Investor-owned Company,Lignite Coal,28.15204572856800000000,Million tonnes/yr,37.70150445105836000000
2013,Vistra,Investor-owned Company,Lignite Coal,26.37575978062600000000,Million tonnes/yr,35.32268433907163000000
2014,Vistra,Investor-owned Company,Lignite Coal,26.95727116603500000000,Million tonnes/yr,36.10145026950242000000
2015,Vistra,Investor-owned Company,Lignite Coal,26.62070217385600000000,Million tonnes/yr,35.65071367014232000000
2016,Vistra,Investor-owned Company,Lignite Coal,21.99673410610300000000,Million tonnes/yr,29.45824885359667200000
2017,Vistra,Investor-owned Company,Lignite Coal,22.50113399734700000000,Million tonnes/yr,30.13374629091262200000
2018,Vistra,Investor-owned Company,Lignite Coal,12.68438719311799900000,Million tonnes/yr,16.98705965566827600000
2019,Vistra,Investor-owned Company,Lignite Coal,11.95953850200000000000,Million tonnes/yr,16.01633495530316500000
2020,Vistra,Investor-owned Company,Lignite Coal,11.84704644599999800000,Million tonnes/yr,15.86568445583736800000
2021,Vistra,Investor-owned Company,Lignite Coal,9.84940525799999900000,Million tonnes/yr,13.19042316693669600000
2022,Vistra,Investor-owned Company,Lignite Coal,8.46865599000000000000,Million tonnes/yr,11.34130977833232700000
1854,Westmoreland Mining,Investor-owned Company,Lignite Coal,0.01122396988354491800,Million tonnes/yr,0.01503125401979582900
1854,Westmoreland Mining,Investor-owned Company,Sub-Bituminous Coal,0.03424908283410143400,Million tonnes/yr,0.06915199585317056000
1854,Westmoreland Mining,Investor-owned Company,Bituminous Coal,0.00553211829928064600,Million tonnes/yr,0.01501493817389185400
1855,Westmoreland Mining,Investor-owned Company,Lignite Coal,0.01459547310480091000,Million tonnes/yr,0.01954640524285424600
1855,Westmoreland Mining,Investor-owned Company,Sub-Bituminous Coal,0.04453696544537975000,Million tonnes/yr,0.08992416131871298000
1855,Westmoreland Mining,Investor-owned Company,Bituminous Coal,0.00719387916328283800,Million tonnes/yr,0.01952518818716986000
1856,Westmoreland Mining,Investor-owned Company,Lignite Coal,0.01796697632605690300,Million tonnes/yr,0.02406155646591266700
1856,Westmoreland Mining,Investor-owned Company,Sub-Bituminous Coal,0.05482484805665807600,Million tonnes/yr,0.11069632678425542000
1856,Westmoreland Mining,Investor-owned Company,Bituminous Coal,0.00885564002728502800,Million tonnes/yr,0.02403543820044785500
1857,Westmoreland Mining,Investor-owned Company,Lignite Coal,0.02088469110486855500,Million tonnes/yr,0.02796898961591848600
1857,Westmoreland Mining,Investor-owned Company,Sub-Bituminous Coal,0.06372802868088690000,Million tonnes/yr,0.12867265370048106000
1857,Westmoreland Mining,Investor-owned Company,Bituminous Coal,0.01029373492008841600,Million tonnes/yr,0.02793862767245178600
1858,Westmoreland Mining,Investor-owned Company,Lignite Coal,0.02380240497648616000,Million tonnes/yr,0.03187642155100086000
1858,Westmoreland Mining,Investor-owned Company,Sub-Bituminous Coal,0.07263120930511571000,Million tonnes/yr,0.14664898061670673000
1858,Westmoreland Mining,Investor-owned Company,Bituminous Coal,0.01173183072008585400,Million tonnes/yr,0.03184181960670649000
1859,Westmoreland Mining,Investor-owned Company,Lignite Coal,0.02672011884810376200,Million tonnes/yr,0.03578385348608323000
1859,Westmoreland Mining,Investor-owned Company,Sub-Bituminous Coal,0.08153438992934454000,Million tonnes/yr,0.16462530753293242000
1859,Westmoreland Mining,Investor-owned Company,Bituminous Coal,0.01316992561288924000,Million tonnes/yr,0.03574500907871041400
1860,Westmoreland Mining,Investor-owned Company,Lignite Coal,0.02963783271972137000,Million tonnes/yr,0.03969128542116559500
