Category,Subcategory,country_iso3,region_code,population,hoursPerDayCombined,uncertaintyCombined
Experience oriented,Interactive,TWN,AS_E,23773881,0.74,0.00362452228594216
Food provision,Food preparation,TZA,AF_E,49960563,0.68,0.0772959278759454
Food provision,Food growth & collection,TZA,AF_E,49960563,1.63,0.19687178226727617
Food provision,Food processing,TZA,AF_E,49960563,0.02,3.6116687919950704e-5
Nonfood provision,Materials,TZA,AF_E,49960563,0.11,0.00179445076584629
Nonfood provision,Energy,TZA,AF_E,49960563,0.02,2.1148636933092102e-5
Technosphere modification,Infrastructure,TZA,AF_E,49960563,0.01,8.905180592549372e-6
Technosphere modification,Buildings,TZA,AF_E,49960563,0.08,4.1927176760341e-4
Technosphere modification,Artifacts,TZA,AF_E,49960563,0.11,8.984308239015e-4
Maintenance of surroundings,Inhabited environment,TZA,AF_E,49960563,0.69,0.10062114661925234
Somatic maintenance,Sleep & bedrest,TZA,AF_E,49960563,8.97,1.691910387429311
Maintenance of surroundings,Waste management,TZA,AF_E,49960563,0,2.420938162613097e-6
Somatic maintenance,Physical child care,TZA,AF_E,49960563,0.27,6.0500755764262e-4
Somatic maintenance,Health care,TZA,AF_E,49960563,0.4,0.40963650484297487
Somatic maintenance,Hygiene & grooming,TZA,AF_E,49960563,1.09,0.40959083270941904
Deliberate neural restructuring,Schooling & research,TZA,AF_E,49960563,1.15,0.00333310393013869
Deliberate neural restructuring,Religious practice,TZA,AF_E,49960563,0.23,0.00440978986468037
Organization,Human transportation,TZA,AF_E,49960563,1.03,0.37396604018230095
Organization,Material transportation,TZA,AF_E,49960563,0.49,0.03572904269198086
Organization,Allocation,TZA,AF_E,49960563,0.8,0.04307389537634678
Experience oriented,Social,TZA,AF_E,49960563,0.51,0.00912605729098805
Experience oriented,Active recreation,TZA,AF_E,49960563,0.24,5.5599763698669e-4
Experience oriented,Meals,TZA,AF_E,49960563,2,0.4099806239806648
Experience oriented,Passive,TZA,AF_E,49960563,2.43,0.4148248714924086
Experience oriented,Interactive,TZA,AF_E,49960563,1.04,0.01594492254241824
Food provision,Food preparation,UGA,AF_E,41166588,0.78,0.22905669300993017
Food provision,Food growth & collection,UGA,AF_E,41166588,1.09,0.13656931649707518
Food provision,Food processing,UGA,AF_E,41166588,0.15,0.00953149915626741
Nonfood provision,Materials,UGA,AF_E,41166588,0.1,0.00195308955580832
Nonfood provision,Energy,UGA,AF_E,41166588,0.01,0.00219210243115503
Technosphere modification,Infrastructure,UGA,AF_E,41166588,0.01,2.2219742483777e-4
Technosphere modification,Buildings,UGA,AF_E,41166588,0.16,0.01318474178644921
Technosphere modification,Artifacts,UGA,AF_E,41166588,0.2,0.01725495482628219
Maintenance of surroundings,Inhabited environment,UGA,AF_E,41166588,0.85,0.22584336796344953
Somatic maintenance,Sleep & bedrest,UGA,AF_E,41166588,8.93,2.6149926440655356
Maintenance of surroundings,Waste management,UGA,AF_E,41166588,0.01,6.7286953093215e-4
Somatic maintenance,Physical child care,UGA,AF_E,41166588,0.29,0.06529841650687773
Somatic maintenance,Health care,UGA,AF_E,41166588,0.37,0.9657200360797468
Somatic maintenance,Hygiene & grooming,UGA,AF_E,41166588,1.08,1.0225552667066429
Deliberate neural restructuring,Schooling & research,UGA,AF_E,41166588,1.14,0.2854627645873237
Deliberate neural restructuring,Religious practice,UGA,AF_E,41166588,0.15,0.15343896896407802
Organization,Human transportation,UGA,AF_E,41166588,0.99,1.0389458660659654
Organization,Material transportation,UGA,AF_E,41166588,0.32,0.0774404645655545
Organization,Allocation,UGA,AF_E,41166588,0.82,0.163355599433049
Experience oriented,Social,UGA,AF_E,41166588,0.93,0.5942371655210886
Experience oriented,Active recreation,UGA,AF_E,41166588,0.39,0.10018197929408508
Experience oriented,Meals,UGA,AF_E,41166588,1.88,1.2620995678166318
Experience oriented,Passive,UGA,AF_E,41166588,2.25,1.8155647818910432
Experience oriented,Interactive,UGA,AF_E,41166588,1.1,0.35084955812063656
Food provision,Food preparation,UKR,EU_E,44487708,1,0.00940227099930561
Food provision,Food growth & collection,UKR,EU_E,44487708,0.54,0.02259324860113916
Food provision,Food processing,UKR,EU_E,44487708,0.05,5.86436226303e-4
Nonfood provision,Materials,UKR,EU_E,44487708,0.16,0.0016582350322433
Nonfood provision,Energy,UKR,EU_E,44487708,0.17,0.00348944906372468
Technosphere modification,Infrastructure,UKR,EU_E,44487708,0.06,5.8871079557757e-4
Technosphere modification,Buildings,UKR,EU_E,44487708,0.23,0.00256834134855982
Technosphere modification,Artifacts,UKR,EU_E,44487708,0.56,0.01575594276610168
Maintenance of surroundings,Inhabited environment,UKR,EU_E,44487708,1.02,0.02504880814801041
Somatic maintenance,Sleep & bedrest,UKR,EU_E,44487708,8.95,0.0302368907986518
Maintenance of surroundings,Waste management,UKR,EU_E,44487708,0.01,9.497456915904408e-6
Somatic maintenance,Physical child care,UKR,EU_E,44487708,0.42,0.0138381350455594
Somatic maintenance,Health care,UKR,EU_E,44487708,0.14,0.00123576643323667
Somatic maintenance,Hygiene & grooming,UKR,EU_E,44487708,1.12,0.04119467959817112
Deliberate neural restructuring,Schooling & research,UKR,EU_E,44487708,0.84,0.02321990230062422
Deliberate neural restructuring,Religious practice,UKR,EU_E,44487708,0.19,0.00403264360425365
Organization,Human transportation,UKR,EU_E,44487708,0.77,0.0109427794941988
Organization,Material transportation,UKR,EU_E,44487708,0.27,0.00427025284645872
Organization,Allocation,UKR,EU_E,44487708,1.07,0.0514402105571189
Experience oriented,Social,UKR,EU_E,44487708,0.79,0.00795729271359682
Experience oriented,Active recreation,UKR,EU_E,44487708,0.5,0.0081016042017596
Experience oriented,Meals,UKR,EU_E,44487708,1.54,0.077178624768449
Experience oriented,Passive,UKR,EU_E,44487708,2.39,0.2672282626478219
Experience oriented,Interactive,UKR,EU_E,44487708,1.2,0.10258996844818297
Food provision,Food preparation,URY,AM_S,3449290,0.7,0.19246611813421796
Food provision,Food growth & collection,URY,AM_S,3449290,0.33,0.038395421336192
Food provision,Food processing,URY,AM_S,3449290,0,0.0061639958687359
Nonfood provision,Materials,URY,AM_S,3449290,0.06,8.0334419753189e-4
Nonfood provision,Energy,URY,AM_S,3449290,0.04,0.00225709706925109
Technosphere modification,Infrastructure,URY,AM_S,3449290,0.06,7.3146484424518e-4
Technosphere modification,Buildings,URY,AM_S,3449290,0.24,0.02788490403970484
Technosphere modification,Artifacts,URY,AM_S,3449290,0.48,0.02832644315632
Maintenance of surroundings,Inhabited environment,URY,AM_S,3449290,0.72,0.20402366883268697
Somatic maintenance,Sleep & bedrest,URY,AM_S,3449290,8.78,1.873210108765885
Maintenance of surroundings,Waste management,URY,AM_S,3449290,0.01,4.415298464016789e-5
Somatic maintenance,Physical child care,URY,AM_S,3449290,0.34,0.06748843000664032
Somatic maintenance,Health care,URY,AM_S,3449290,0.19,0.04808479557871691
Somatic maintenance,Hygiene & grooming,URY,AM_S,3449290,1,0.11858703822333291
Deliberate neural restructuring,Schooling & research,URY,AM_S,3449290,1.06,0.28791140747425514
Deliberate neural restructuring,Religious practice,URY,AM_S,3449290,0.17,0.15278633168601752
Organization,Human transportation,URY,AM_S,3449290,1.09,0.14005104946850172
Organization,Material transportation,URY,AM_S,3449290,0.33,0.04577710101832016
Organization,Allocation,URY,AM_S,3449290,1.25,0.11000201298977628
Experience oriented,Social,URY,AM_S,3449290,1.22,0.5930364774193769
Experience oriented,Active recreation,URY,AM_S,3449290,0.57,0.0997420538403258
Experience oriented,Meals,URY,AM_S,3449290,1.31,0.3603453634284081
Experience oriented,Passive,URY,AM_S,3449290,2.9,0.9552022331433732
Experience oriented,Interactive,URY,AM_S,3449290,1.15,0.3478007247526841
Food provision,Food preparation,USA,AM_N,329064917,0.68,5.1656165554421e-4
Food provision,Food growth & collection,USA,AM_N,329064917,0.06,1.56388315368121e-5
Food provision,Food processing,USA,AM_N,329064917,0.04,2.085583451096862e-5
Nonfood provision,Materials,USA,AM_N,329064917,0.02,2.4719414119984113e-6
Nonfood provision,Energy,USA,AM_N,329064917,0.04,6.719966606701243e-6
Technosphere modification,Infrastructure,USA,AM_N,329064917,0.11,1.7044334186505e-4
Technosphere modification,Buildings,USA,AM_N,329064917,0.21,3.4322578419092e-4
Technosphere modification,Artifacts,USA,AM_N,329064917,0.41,6.1192888042942e-4
Maintenance of surroundings,Inhabited environment,USA,AM_N,329064917,0.82,6.3281189085778e-4
Somatic maintenance,Sleep & bedrest,USA,AM_N,329064917,9.17,0.1446371713073907
Maintenance of surroundings,Waste management,USA,AM_N,329064917,0.01,6.382566516298004e-7
Somatic maintenance,Physical child care,USA,AM_N,329064917,0.25,5.5368900187136186e-5
Somatic maintenance,Health care,USA,AM_N,329064917,0.45,4.0339866929853e-4
Somatic maintenance,Hygiene & grooming,USA,AM_N,329064917,0.77,9.5662964342598e-4
Deliberate neural restructuring,Schooling & research,USA,AM_N,329064917,0.93,0.00123837245629002
Deliberate neural restructuring,Religious practice,USA,AM_N,329064917,0.2,6.962954653805122e-5
Organization,Human transportation,USA,AM_N,329064917,0.96,0.00113011436643231
Organization,Material transportation,USA,AM_N,329064917,0.39,9.070293151381e-4
Organization,Allocation,USA,AM_N,329064917,1.36,0.00287548564950283
Experience oriented,Social,USA,AM_N,329064917,0.93,9.4624201970911e-4
Experience oriented,Active recreation,USA,AM_N,329064917,0.48,0.00111475158620238
Experience oriented,Meals,USA,AM_N,329064917,1.12,0.0021319918837842
Experience oriented,Passive,USA,AM_N,329064917,3.4,0.01542610271290486
Experience oriented,Interactive,USA,AM_N,329064917,1.2,0.00164758177145528
Food provision,Food preparation,UZB,AS_C,32981715,0.51,0.41016496479662434
Food provision,Food growth & collection,UZB,AS_C,32981715,0.5,0.5407149753934036
Food provision,Food processing,UZB,AS_C,32981715,0.07,0.01716503027625464
Nonfood provision,Materials,UZB,AS_C,32981715,0.09,0.00850464582631668
Nonfood provision,Energy,UZB,AS_C,32981715,0.05,0.00511086961281556
Technosphere modification,Infrastructure,UZB,AS_C,32981715,0.05,0.01454526218281571
Technosphere modification,Buildings,UZB,AS_C,32981715,0.26,0.2884697145164098
Technosphere modification,Artifacts,UZB,AS_C,32981715,0.32,0.31071983080366783
Maintenance of surroundings,Inhabited environment,UZB,AS_C,32981715,1.09,0.43997079917356263
Somatic maintenance,Sleep & bedrest,UZB,AS_C,32981715,8.74,3.6890812946211726
Maintenance of surroundings,Waste management,UZB,AS_C,32981715,0.01,1.8671952326822e-4
Somatic maintenance,Physical child care,UZB,AS_C,32981715,0.26,0.2699438411137032
Somatic maintenance,Health care,UZB,AS_C,32981715,0.29,0.2686617681621298
Somatic maintenance,Hygiene & grooming,UZB,AS_C,32981715,1.09,2.8161403458952816
Deliberate neural restructuring,Schooling & research,UZB,AS_C,32981715,1.6,0.33949951318985033
Deliberate neural restructuring,Religious practice,UZB,AS_C,32981715,0.48,0.8298474229908205
Organization,Human transportation,UZB,AS_C,32981715,0.96,3.525400770787136
Organization,Material transportation,UZB,AS_C,32981715,0.28,0.24973833475799065
Organization,Allocation,UZB,AS_C,32981715,0.85,0.5281993547595971
Experience oriented,Social,UZB,AS_C,32981715,1.13,1.3838853929414403
Experience oriented,Active recreation,UZB,AS_C,32981715,0.52,0.826006893091616
Experience oriented,Meals,UZB,AS_C,32981715,1.56,3.0554905251880173
Experience oriented,Passive,UZB,AS_C,32981715,2.27,1.6918648974208983
Experience oriented,Interactive,UZB,AS_C,32981715,1.41,1.075416766719136
Food provision,Food preparation,VCT,AM_C,110593,1.15,0.24257054475414816
Food provision,Food growth & collection,VCT,AM_C,110593,0.56,0.06195967681805953
Food provision,Food processing,VCT,AM_C,110593,0.1,0.01029936530486249
Nonfood provision,Materials,VCT,AM_C,110593,0.07,0.00384296232221007
Nonfood provision,Energy,VCT,AM_C,110593,0.04,0.00405926840751889
Technosphere modification,Infrastructure,VCT,AM_C,110593,0.07,6.248734138737e-4
Technosphere modification,Buildings,VCT,AM_C,110593,0.26,0.01596164335132591
Technosphere modification,Artifacts,VCT,AM_C,110593,0.43,0.02527779794606056
Maintenance of surroundings,Inhabited environment,VCT,AM_C,110593,1.29,0.21037709443189712
Somatic maintenance,Sleep & bedrest,VCT,AM_C,110593,8.21,3.8838580704242074
Maintenance of surroundings,Waste management,VCT,AM_C,110593,0.01,6.83376273261e-4
Somatic maintenance,Physical child care,VCT,AM_C,110593,0.7,0.0710683909954883
Somatic maintenance,Health care,VCT,AM_C,110593,0.48,0.04527143422681473
Somatic maintenance,Hygiene & grooming,VCT,AM_C,110593,0.94,3.021000989250257
Deliberate neural restructuring,Schooling & research,VCT,AM_C,110593,1.23,0.3157075595104107
Deliberate neural restructuring,Religious practice,VCT,AM_C,110593,0.22,0.1533676865790067
Organization,Human transportation,VCT,AM_C,110593,0.69,0.5993742133842734
Organization,Material transportation,VCT,AM_C,110593,0.18,0.04155604274710777
Organization,Allocation,VCT,AM_C,110593,1.29,0.1573074318857059
Experience oriented,Social,VCT,AM_C,110593,0.98,0.9611642892230392
Experience oriented,Active recreation,VCT,AM_C,110593,0.45,0.10063755620366506
Experience oriented,Meals,VCT,AM_C,110593,1.27,3.2601218279034234
Experience oriented,Passive,VCT,AM_C,110593,2.09,1.126211056795671
Experience oriented,Interactive,VCT,AM_C,110593,1.28,0.5716704907884139
Food provision,Food preparation,VEN,AM_S,29402480,0.68,0.19234763338390873
Food provision,Food growth & collection,VEN,AM_S,29402480,0.28,0.0380089890434668
Food provision,Food processing,VEN,AM_S,29402480,0,0.0061639958687359
Nonfood provision,Materials,VEN,AM_S,29402480,0.09,7.4759929147001e-4
Nonfood provision,Energy,VEN,AM_S,29402480,0.03,0.00221785320654318
Technosphere modification,Infrastructure,VEN,AM_S,29402480,0.06,6.4677158118512e-4
Technosphere modification,Buildings,VEN,AM_S,29402480,0.23,0.02767985545008078
Technosphere modification,Artifacts,VEN,AM_S,29402480,0.48,0.02773555022392668
Maintenance of surroundings,Inhabited environment,VEN,AM_S,29402480,0.69,0.20384613912235036
Somatic maintenance,Sleep & bedrest,VEN,AM_S,29402480,8.78,1.873210108765885
Maintenance of surroundings,Waste management,VEN,AM_S,29402480,0.02,1.6431572352855e-4
Somatic maintenance,Physical child care,VEN,AM_S,29402480,0.32,0.06741848648269151
Somatic maintenance,Health care,VEN,AM_S,29402480,0.14,0.0476698635007102
Somatic maintenance,Hygiene & grooming,VEN,AM_S,29402480,1,0.11860879802650735
Deliberate neural restructuring,Schooling & research,VEN,AM_S,29402480,1.09,0.28769384520303537
Deliberate neural restructuring,Religious practice,VEN,AM_S,29402480,0.17,0.15281569053188737
Organization,Human transportation,VEN,AM_S,29402480,1.12,0.13995474123446253
Organization,Material transportation,VEN,AM_S,29402480,0.34,0.04560326304237737
Organization,Allocation,VEN,AM_S,29402480,1.32,0.1065759662981646
Experience oriented,Social,VEN,AM_S,29402480,1.2,0.5929166879922143
Experience oriented,Active recreation,VEN,AM_S,29402480,0.58,0.0997682531217242
Experience oriented,Meals,VEN,AM_S,29402480,1.31,0.3603453634284081
Experience oriented,Passive,VEN,AM_S,29402480,2.89,0.955222234190991
Experience oriented,Interactive,VEN,AM_S,29402480,1.15,0.3478007399887644
Food provision,Food preparation,VIR,AM_C,104579,1.15,0.24257054475414816
Food provision,Food growth & collection,VIR,AM_C,104579,0.56,0.06195967681805953
Food provision,Food processing,VIR,AM_C,104579,0.1,0.01029936530486249
Nonfood provision,Materials,VIR,AM_C,104579,0.07,0.00384296232221007
Nonfood provision,Energy,VIR,AM_C,104579,0.04,0.00405926840751889
Technosphere modification,Infrastructure,VIR,AM_C,104579,0.07,6.248734138737e-4
Technosphere modification,Buildings,VIR,AM_C,104579,0.26,0.01596164335132591
Technosphere modification,Artifacts,VIR,AM_C,104579,0.43,0.02527779794606056
Maintenance of surroundings,Inhabited environment,VIR,AM_C,104579,1.29,0.21037709443189712
Somatic maintenance,Sleep & bedrest,VIR,AM_C,104579,8.21,3.8838580704242074
Maintenance of surroundings,Waste management,VIR,AM_C,104579,0.01,6.83376273261e-4
Somatic maintenance,Physical child care,VIR,AM_C,104579,0.7,0.0710683909954883
Somatic maintenance,Health care,VIR,AM_C,104579,0.48,0.04527143422681473
Somatic maintenance,Hygiene & grooming,VIR,AM_C,104579,0.94,3.021000989250257
Deliberate neural restructuring,Schooling & research,VIR,AM_C,104579,1.23,0.3157075595104107
Deliberate neural restructuring,Religious practice,VIR,AM_C,104579,0.22,0.1533676865790067
Organization,Human transportation,VIR,AM_C,104579,0.69,0.5993742133842734
Organization,Material transportation,VIR,AM_C,104579,0.18,0.04155604274710777
Organization,Allocation,VIR,AM_C,104579,1.29,0.1573074318857059
Experience oriented,Social,VIR,AM_C,104579,0.98,0.9611642892230392
Experience oriented,Active recreation,VIR,AM_C,104579,0.45,0.10063755620366506
Experience oriented,Meals,VIR,AM_C,104579,1.27,3.2601218279034234
Experience oriented,Passive,VIR,AM_C,104579,2.09,1.126211056795671
Experience oriented,Interactive,VIR,AM_C,104579,1.28,0.5716704907884139
Food provision,Food preparation,VNM,AS_SE,96462108,0.6,0.2642436179441045
Food provision,Food growth & collection,VNM,AS_SE,96462108,0.85,0.02880894206080615
Food provision,Food processing,VNM,AS_SE,96462108,0.09,0.00620742838014563
Nonfood provision,Materials,VNM,AS_SE,96462108,0.07,0.00106406978282537
Nonfood provision,Energy,VNM,AS_SE,96462108,0.03,0.00219561301423882
Technosphere modification,Infrastructure,VNM,AS_SE,96462108,0.03,2.6829064057347568e-5
Technosphere modification,Buildings,VNM,AS_SE,96462108,0.45,0.09208992390222248
Technosphere modification,Artifacts,VNM,AS_SE,96462108,0.76,0.01517426494311324
Maintenance of surroundings,Inhabited environment,VNM,AS_SE,96462108,0.51,0.26059519514492346
Somatic maintenance,Sleep & bedrest,VNM,AS_SE,96462108,8.5,6.99802455882193
Maintenance of surroundings,Waste management,VNM,AS_SE,96462108,0.01,8.724086120830676e-5
