team_code,season,position_type,player_id,headshot,first_name,last_name,sweater_number,position_code,shoots_catches,height_in_inches,weight_in_pounds,height_in_centimeters,weight_in_kilograms,birth_date,birth_city,birth_country,birth_state_province
STL,19861987,forwards,8446735,https://assets.nhle.com/mugs/nhl/19861987/STL/8446735.png,Doug,Evans,32,L,L,69,185,175,84,1963-06-02,Peterborough,CAN,Ontario
STL,19861987,forwards,8446733,https://assets.nhle.com/mugs/nhl/19861987/STL/8446733.png,Todd,Ewen,36,R,R,75,230,191,104,1966-03-22,Saskatoon,CAN,Saskatchewan
STL,19861987,forwards,8446803,https://assets.nhle.com/mugs/nhl/19861987/STL/8446803.png,Bernie,Federko,24,C,L,72,178,183,81,1956-05-12,Foam Lake,CAN,Saskatchewan
STL,19861987,forwards,8446869,https://assets.nhle.com/mugs/nhl/19861987/STL/8446869.png,Ron,Flockhart,11,C,L,71,190,180,86,1960-10-10,Smithers,CAN,British Columbia
STL,19861987,forwards,8447206,https://assets.nhle.com/mugs/nhl/19861987/STL/8447206.png,Doug,Gilmour,93,C,L,71,177,180,80,1963-06-25,Kingston,CAN,Ontario
STL,19861987,forwards,8448017,https://assets.nhle.com/mugs/nhl/19861987/STL/8448017.png,Tony,Hrkac,12,C,L,71,190,180,86,1966-07-07,Thunder Bay,CAN,Ontario
STL,19861987,forwards,8448075,https://assets.nhle.com/mugs/nhl/19861987/STL/8448075.png,Pat,Hughes,16,R,R,73,180,185,82,1955-03-25,Calgary,CAN,Alberta
STL,19861987,forwards,8448106,https://assets.nhle.com/mugs/nhl/19861987/STL/8448106.png,Mark,Hunter,20,R,R,72,200,183,91,1962-11-12,Petrolia,CAN,Ontario
STL,19861987,forwards,8448781,https://assets.nhle.com/mugs/nhl/19861987/STL/8448781.png,Jocelyn,Lemieux,26,R,L,71,220,180,100,1967-11-18,Mont-Laurier,CAN,Quebec
STL,19861987,forwards,8449535,https://assets.nhle.com/mugs/nhl/19861987/STL/8449535.png,Rick,Meagher,22,C,L,68,191,173,87,1953-11-02,Belleville,CAN,Ontario
STL,19861987,forwards,8450200,https://assets.nhle.com/mugs/nhl/19861987/STL/8450200.png,Greg,Paslawski,28,R,R,71,190,180,86,1961-08-25,Kindersley,CAN,Saskatchewan
STL,19861987,forwards,8450650,https://assets.nhle.com/mugs/nhl/19861987/STL/8450650.png,Herb,Raglan,25,R,R,72,205,183,93,1967-08-05,Peterborough,CAN,Ontario
STL,19861987,forwards,8450741,https://assets.nhle.com/mugs/nhl/19861987/STL/8450741.png,Mark,Reeds,15,R,R,70,178,178,81,1960-01-24,Burlington,CAN,Ontario
STL,19861987,forwards,8451005,https://assets.nhle.com/mugs/nhl/19861987/STL/8451005.png,Cliff,Ronning,77,C,L,68,165,173,75,1965-10-01,Burnaby,CAN,British Columbia
STL,19861987,forwards,8451799,https://assets.nhle.com/mugs/nhl/19861987/STL/8451799.png,Brian,Sutter,11,L,L,70,180,178,82,1956-10-07,Viking,CAN,Alberta
STL,19861987,forwards,8452445,https://assets.nhle.com/mugs/nhl/19861987/STL/8452445.png,Doug,Wickenheiser,14,C,L,73,200,185,91,1961-03-30,Regina,CAN,Saskatchewan
STL,19861987,defensemen,8445418,https://assets.nhle.com/mugs/nhl/19861987/STL/8445418.png,Bruce,Bell,29,D,L,73,190,185,86,1965-02-15,Toronto,CAN,Ontario
STL,19861987,defensemen,8445419,https://assets.nhle.com/mugs/nhl/19861987/STL/8445419.png,Brian,Benning,2,D,L,72,195,183,88,1966-06-10,Edmonton,CAN,Alberta
STL,19861987,defensemen,8445604,https://assets.nhle.com/mugs/nhl/19861987/STL/8445604.png,Tim,Bothwell,6,D,L,75,190,191,86,1955-05-06,Vancouver,CAN,British Columbia
STL,19861987,defensemen,8445623,https://assets.nhle.com/mugs/nhl/19861987/STL/8445623.png,Charlie,Bourgeois,4,D,R,76,220,193,100,1959-11-19,Moncton,CAN,New Brunswick
STL,19861987,defensemen,8446315,https://assets.nhle.com/mugs/nhl/19861987/STL/8446315.png,Michael,Dark,26,D,R,75,210,191,95,1963-09-17,Sarnia,CAN,Ontario
STL,19861987,defensemen,8449797,https://assets.nhle.com/mugs/nhl/19861987/STL/8449797.png,Ric,Nattress,6,D,R,74,210,188,95,1962-05-25,Hamilton,CAN,Ontario
STL,19861987,defensemen,8450257,https://assets.nhle.com/mugs/nhl/19861987/STL/8450257.png,Jim,Pavese,18,D,L,74,205,188,93,1962-06-08,New York City,USA,New York
STL,19861987,defensemen,8450514,https://assets.nhle.com/mugs/nhl/19861987/STL/8450514.png,Mike,Posavad,25,D,R,70,194,178,88,1964-01-03,Brantford,CAN,Ontario
STL,19861987,defensemen,8450642,https://assets.nhle.com/mugs/nhl/19861987/STL/8450642.png,Rob,Ramage,5,D,R,74,200,188,91,1959-01-11,Byron,CAN,Ontario
STL,19861987,defensemen,8451938,https://assets.nhle.com/mugs/nhl/19861987/STL/8451938.png,Larry,Trader,2,D,L,73,178,185,81,1963-07-07,Barry's Bay,CAN,Ontario
STL,19861987,goalies,8449627,https://assets.nhle.com/mugs/nhl/19861987/STL/8449627.png,Greg,Millen,29,G,R,69,175,175,79,1957-06-25,Toronto,CAN,Ontario
STL,19861987,goalies,8452287,https://assets.nhle.com/mugs/nhl/19861987/STL/8452287.png,Rick,Wamsley,30,G,L,71,185,180,84,1959-05-25,Simcoe,CAN,Ontario
STL,19871988,forwards,8445662,https://assets.nhle.com/mugs/nhl/19871988/STL/8445662.png,Steve,Bozek,26,L,L,71,180,180,82,1960-11-26,Kelowna,CAN,British Columbia
STL,19871988,forwards,8446017,https://assets.nhle.com/mugs/nhl/19871988/STL/8446017.png,Gino,Cavallini,17,L,L,73,215,185,98,1962-11-24,Toronto,CAN,Ontario
STL,19871988,forwards,8446735,https://assets.nhle.com/mugs/nhl/19871988/STL/8446735.png,Doug,Evans,32,L,L,69,185,175,84,1963-06-02,Peterborough,CAN,Ontario
STL,19871988,forwards,8446733,https://assets.nhle.com/mugs/nhl/19871988/STL/8446733.png,Todd,Ewen,36,R,R,75,230,191,104,1966-03-22,Saskatoon,CAN,Saskatchewan
STL,19871988,forwards,8446803,https://assets.nhle.com/mugs/nhl/19871988/STL/8446803.png,Bernie,Federko,24,C,L,72,178,183,81,1956-05-12,Foam Lake,CAN,Saskatchewan
STL,19871988,forwards,8446869,https://assets.nhle.com/mugs/nhl/19871988/STL/8446869.png,Ron,Flockhart,11,C,L,71,190,180,86,1960-10-10,Smithers,CAN,British Columbia
STL,19871988,forwards,8447206,https://assets.nhle.com/mugs/nhl/19871988/STL/8447206.png,Doug,Gilmour,93,C,L,71,177,180,80,1963-06-25,Kingston,CAN,Ontario
STL,19871988,forwards,8447506,https://assets.nhle.com/mugs/nhl/19871988/STL/8447506.png,Ron,Handy,25,L,L,71,175,180,79,1963-01-15,Toronto,CAN,Ontario
STL,19871988,forwards,8447570,https://assets.nhle.com/mugs/nhl/19871988/STL/8447570.png,Scott,Harlow,37,L,L,73,185,185,84,1963-10-11,East Bridgewater,USA,Massachusetts
STL,19871988,forwards,8448017,https://assets.nhle.com/mugs/nhl/19871988/STL/8448017.png,Tony,Hrkac,12,C,L,71,190,180,86,1966-07-07,Thunder Bay,CAN,Ontario
STL,19871988,forwards,8448091,https://assets.nhle.com/mugs/nhl/19871988/STL/8448091.png,Brett,Hull,9,R,R,71,205,180,93,1964-08-09,Belleville,CAN,Ontario
STL,19871988,forwards,8448106,https://assets.nhle.com/mugs/nhl/19871988/STL/8448106.png,Mark,Hunter,20,R,R,72,200,183,91,1962-11-12,Petrolia,CAN,Ontario
STL,19871988,forwards,8448781,https://assets.nhle.com/mugs/nhl/19871988/STL/8448781.png,Jocelyn,Lemieux,26,R,L,71,220,180,100,1967-11-18,Mont-Laurier,CAN,Quebec
STL,19871988,forwards,8448962,https://assets.nhle.com/mugs/nhl/19871988/STL/8448962.png,Shane,Maceachern,15,L,L,70,180,178,82,1967-12-14,Charlottetown,CAN,Prince Edward Island
STL,19871988,forwards,8449445,https://assets.nhle.com/mugs/nhl/19871988/STL/8449445.png,Tony,McKegney,25,L,L,73,200,185,91,1958-02-15,Montréal,CAN,Quebec
STL,19871988,forwards,8449535,https://assets.nhle.com/mugs/nhl/19871988/STL/8449535.png,Rick,Meagher,22,C,L,68,191,173,87,1953-11-02,Belleville,CAN,Ontario
STL,19871988,forwards,8450200,https://assets.nhle.com/mugs/nhl/19871988/STL/8450200.png,Greg,Paslawski,28,R,R,71,190,180,86,1961-08-25,Kindersley,CAN,Saskatchewan
STL,19871988,forwards,8450650,https://assets.nhle.com/mugs/nhl/19871988/STL/8450650.png,Herb,Raglan,25,R,R,72,205,183,93,1967-08-05,Peterborough,CAN,Ontario
STL,19871988,forwards,8451005,https://assets.nhle.com/mugs/nhl/19871988/STL/8451005.png,Cliff,Ronning,77,C,L,68,165,173,75,1965-10-01,Burnaby,CAN,British Columbia
STL,19871988,forwards,8451799,https://assets.nhle.com/mugs/nhl/19871988/STL/8451799.png,Brian,Sutter,11,L,L,70,180,178,82,1956-10-07,Viking,CAN,Alberta
STL,19871988,forwards,8451992,https://assets.nhle.com/mugs/nhl/19871988/STL/8451992.png,Perry,Turnbull,9,C,L,74,200,188,91,1959-03-09,Bentley,CAN,Alberta
STL,19871988,defensemen,8445419,https://assets.nhle.com/mugs/nhl/19871988/STL/8445419.png,Brian,Benning,2,D,L,72,195,183,88,1966-06-10,Edmonton,CAN,Alberta
STL,19871988,defensemen,8445604,https://assets.nhle.com/mugs/nhl/19871988/STL/8445604.png,Tim,Bothwell,6,D,L,75,190,191,86,1955-05-06,Vancouver,CAN,British Columbia
STL,19871988,defensemen,8445623,https://assets.nhle.com/mugs/nhl/19871988/STL/8445623.png,Charlie,Bourgeois,4,D,R,76,220,193,100,1959-11-19,Moncton,CAN,New Brunswick
STL,19871988,defensemen,8445936,https://assets.nhle.com/mugs/nhl/19871988/STL/8445936.png,Kent,Carlson,2,D,L,75,200,191,91,1962-01-11,Concord,USA,New Hampshire
STL,19871988,defensemen,8446014,https://assets.nhle.com/mugs/nhl/19871988/STL/8446014.png,Paul,Cavallini,14,D,L,73,202,185,92,1965-10-13,Toronto,CAN,Ontario
STL,19871988,defensemen,8446315,https://assets.nhle.com/mugs/nhl/19871988/STL/8446315.png,Michael,Dark,26,D,R,75,210,191,95,1963-09-17,Sarnia,CAN,Ontario
STL,19871988,defensemen,8446376,https://assets.nhle.com/mugs/nhl/19871988/STL/8446376.png,Robert,Dirk,22,D,L,76,215,193,98,1966-08-20,Regina,CAN,Saskatchewan
STL,19871988,defensemen,8447205,https://assets.nhle.com/mugs/nhl/19871988/STL/8447205.png,Gaston,Gingras,2,D,L,73,200,185,91,1959-02-13,North Bay,CAN,Ontario
STL,19871988,defensemen,8449898,https://assets.nhle.com/mugs/nhl/19871988/STL/8449898.png,Robert,Nordmark,6,D,R,73,200,185,91,1962-08-20,Lulea,SWE,NA
STL,19871988,defensemen,8450257,https://assets.nhle.com/mugs/nhl/19871988/STL/8450257.png,Jim,Pavese,18,D,L,74,205,188,93,1962-06-08,New York City,USA,New York
STL,19871988,defensemen,8450642,https://assets.nhle.com/mugs/nhl/19871988/STL/8450642.png,Rob,Ramage,5,D,R,74,200,188,91,1959-01-11,Byron,CAN,Ontario
STL,19871988,defensemen,8450905,https://assets.nhle.com/mugs/nhl/19871988/STL/8450905.png,Gordie,Roberts,10,D,L,73,195,185,88,1957-10-02,Detroit,USA,Michigan
STL,19871988,defensemen,8451010,https://assets.nhle.com/mugs/nhl/19871988/STL/8451010.png,Bill,Root,18,D,R,72,209,183,95,1959-09-06,Toronto,CAN,Ontario
STL,19871988,defensemen,8451938,https://assets.nhle.com/mugs/nhl/19871988/STL/8451938.png,Larry,Trader,2,D,L,73,178,185,81,1963-07-07,Barry's Bay,CAN,Ontario
STL,19871988,defensemen,8452424,https://assets.nhle.com/mugs/nhl/19871988/STL/8452424.png,Rob,Whistle,17,D,R,74,185,188,84,1961-04-30,Thunder Bay,CAN,Ontario
STL,19871988,goalies,8449313,https://assets.nhle.com/mugs/nhl/19871988/STL/8449313.png,Darrell,May,1,G,L,72,175,183,79,1962-03-03,Montréal,CAN,Quebec
STL,19871988,goalies,8449627,https://assets.nhle.com/mugs/nhl/19871988/STL/8449627.png,Greg,Millen,29,G,R,69,175,175,79,1957-06-25,Toronto,CAN,Ontario
STL,19871988,goalies,8452287,https://assets.nhle.com/mugs/nhl/19871988/STL/8452287.png,Rick,Wamsley,30,G,L,71,185,180,84,1959-05-25,Simcoe,CAN,Ontario
STL,19881989,forwards,8445735,https://assets.nhle.com/mugs/nhl/19881989/STL/8445735.png,Rod,Brind'Amour,17,C,L,73,205,185,93,1970-08-09,Ottawa,CAN,Ontario
STL,19881989,forwards,8445771,https://assets.nhle.com/mugs/nhl/19881989/STL/8445771.png,Mike,Bullard,22,C,L,72,195,183,88,1961-03-10,Ottawa,CAN,Ontario
STL,19881989,forwards,8446017,https://assets.nhle.com/mugs/nhl/19881989/STL/8446017.png,Gino,Cavallini,17,L,L,73,215,185,98,1962-11-24,Toronto,CAN,Ontario
STL,19881989,forwards,8446210,https://assets.nhle.com/mugs/nhl/19881989/STL/8446210.png,Craig,Coxe,21,L,L,76,210,193,95,1964-01-21,Chula Vista,USA,California
STL,19881989,forwards,8446735,https://assets.nhle.com/mugs/nhl/19881989/STL/8446735.png,Doug,Evans,32,L,L,69,185,175,84,1963-06-02,Peterborough,CAN,Ontario
STL,19881989,forwards,8446733,https://assets.nhle.com/mugs/nhl/19881989/STL/8446733.png,Todd,Ewen,36,R,R,75,230,191,104,1966-03-22,Saskatoon,CAN,Saskatchewan
STL,19881989,forwards,8446803,https://assets.nhle.com/mugs/nhl/19881989/STL/8446803.png,Bernie,Federko,24,C,L,72,178,183,81,1956-05-12,Foam Lake,CAN,Saskatchewan
STL,19881989,forwards,8448017,https://assets.nhle.com/mugs/nhl/19881989/STL/8448017.png,Tony,Hrkac,12,C,L,71,190,180,86,1966-07-07,Thunder Bay,CAN,Ontario
STL,19881989,forwards,8448091,https://assets.nhle.com/mugs/nhl/19881989/STL/8448091.png,Brett,Hull,9,R,R,71,205,180,93,1964-08-09,Belleville,CAN,Ontario
STL,19881989,forwards,8448834,https://assets.nhle.com/mugs/nhl/19881989/STL/8448834.png,Dave,Lowry,10,L,L,73,192,185,87,1965-02-14,Sudbury,CAN,Ontario
STL,19881989,forwards,8449445,https://assets.nhle.com/mugs/nhl/19881989/STL/8449445.png,Tony,McKegney,25,L,L,73,200,185,91,1958-02-15,Montréal,CAN,Quebec
STL,19881989,forwards,8449535,https://assets.nhle.com/mugs/nhl/19881989/STL/8449535.png,Rick,Meagher,22,C,L,68,191,173,87,1953-11-02,Belleville,CAN,Ontario
STL,19881989,forwards,8449669,https://assets.nhle.com/mugs/nhl/19881989/STL/8449669.png,Sergio,Momesso,32,L,L,75,215,191,98,1965-09-04,Montréal,CAN,Quebec
STL,19881989,forwards,8450200,https://assets.nhle.com/mugs/nhl/19881989/STL/8450200.png,Greg,Paslawski,28,R,R,71,190,180,86,1961-08-25,Kindersley,CAN,Saskatchewan
STL,19881989,forwards,8450650,https://assets.nhle.com/mugs/nhl/19881989/STL/8450650.png,Herb,Raglan,25,R,R,72,205,183,93,1967-08-05,Peterborough,CAN,Ontario
STL,19881989,forwards,8451005,https://assets.nhle.com/mugs/nhl/19881989/STL/8451005.png,Cliff,Ronning,77,C,L,68,165,173,75,1965-10-01,Burnaby,CAN,British Columbia
STL,19881989,forwards,8452018,https://assets.nhle.com/mugs/nhl/19881989/STL/8452018.png,Steve,Tuttle,35,R,R,73,197,185,89,1966-01-05,Vancouver,CAN,British Columbia
STL,19881989,forwards,8452224,https://assets.nhle.com/mugs/nhl/19881989/STL/8452224.png,Jim,Vesey,33,R,R,73,202,185,92,1965-09-29,Columbus,USA,Massachusetts
STL,19881989,forwards,8452685,https://assets.nhle.com/mugs/nhl/19881989/STL/8452685.png,Peter,Zezel,25,C,L,71,220,180,100,1965-04-22,Toronto,CAN,Ontario
STL,19881989,defensemen,8445419,https://assets.nhle.com/mugs/nhl/19881989/STL/8445419.png,Brian,Benning,2,D,L,72,195,183,88,1966-06-10,Edmonton,CAN,Alberta
STL,19881989,defensemen,8445604,https://assets.nhle.com/mugs/nhl/19881989/STL/8445604.png,Tim,Bothwell,6,D,L,75,190,191,86,1955-05-06,Vancouver,CAN,British Columbia
STL,19881989,defensemen,8446014,https://assets.nhle.com/mugs/nhl/19881989/STL/8446014.png,Paul,Cavallini,14,D,L,73,202,185,92,1965-10-13,Toronto,CAN,Ontario
STL,19881989,defensemen,8446376,https://assets.nhle.com/mugs/nhl/19881989/STL/8446376.png,Robert,Dirk,22,D,L,76,215,193,98,1966-08-20,Regina,CAN,Saskatchewan
STL,19881989,defensemen,8446778,https://assets.nhle.com/mugs/nhl/19881989/STL/8446778.png,Glen,Featherstone,6,D,L,77,215,196,98,1968-07-08,Toronto,CAN,Ontario
STL,19881989,defensemen,8447205,https://assets.nhle.com/mugs/nhl/19881989/STL/8447205.png,Gaston,Gingras,2,D,L,73,200,185,91,1959-02-13,North Bay,CAN,Ontario
STL,19881989,defensemen,8448633,https://assets.nhle.com/mugs/nhl/19881989/STL/8448633.png,Mike,Lalor,26,D,L,72,205,183,93,1963-03-08,Buffalo,USA,New York
STL,19881989,defensemen,8448717,https://assets.nhle.com/mugs/nhl/19881989/STL/8448717.png,Dominic,Lavoie,38,D,R,74,205,188,93,1967-11-21,St. Bruno,CAN,Quebec
STL,19881989,defensemen,8450827,https://assets.nhle.com/mugs/nhl/19881989/STL/8450827.png,Dave,Richter,5,D,R,77,224,196,102,1960-04-08,St. Boniface,CAN,Manitoba
STL,19881989,defensemen,8450905,https://assets.nhle.com/mugs/nhl/19881989/STL/8450905.png,Gordie,Roberts,10,D,L,73,195,185,88,1957-10-02,Detroit,USA,Michigan
STL,19881989,defensemen,8451930,https://assets.nhle.com/mugs/nhl/19881989/STL/8451930.png,Tom,Tilley,20,D,R,72,189,183,86,1965-03-28,Trenton,CAN,Ontario
STL,19881989,goalies,8449627,https://assets.nhle.com/mugs/nhl/19881989/STL/8449627.png,Greg,Millen,29,G,R,69,175,175,79,1957-06-25,Toronto,CAN,Ontario
STL,19881989,goalies,8450834,https://assets.nhle.com/mugs/nhl/19881989/STL/8450834.png,Vincent,Riendeau,30,G,L,70,185,178,84,1966-04-20,St-Hyacinthe,CAN,Quebec
STL,19891990,forwards,8445735,https://assets.nhle.com/mugs/nhl/19891990/STL/8445735.png,Rod,Brind'Amour,17,C,L,73,205,185,93,1970-08-09,Ottawa,CAN,Ontario
STL,19891990,forwards,8446017,https://assets.nhle.com/mugs/nhl/19891990/STL/8446017.png,Gino,Cavallini,17,L,L,73,215,185,98,1962-11-24,Toronto,CAN,Ontario
STL,19891990,forwards,8446125,https://assets.nhle.com/mugs/nhl/19891990/STL/8446125.png,Kelly,Chase,39,R,R,71,201,180,91,1967-10-25,Porcupine Plain,CAN,Saskatchewan
STL,19891990,forwards,8446735,https://assets.nhle.com/mugs/nhl/19891990/STL/8446735.png,Doug,Evans,32,L,L,69,185,175,84,1963-06-02,Peterborough,CAN,Ontario
STL,19891990,forwards,8446733,https://assets.nhle.com/mugs/nhl/19891990/STL/8446733.png,Todd,Ewen,36,R,R,75,230,191,104,1966-03-22,Saskatoon,CAN,Saskatchewan
STL,19891990,forwards,8448017,https://assets.nhle.com/mugs/nhl/19891990/STL/8448017.png,Tony,Hrkac,12,C,L,71,190,180,86,1966-07-07,Thunder Bay,CAN,Ontario
STL,19891990,forwards,8448091,https://assets.nhle.com/mugs/nhl/19891990/STL/8448091.png,Brett,Hull,9,R,R,71,205,180,93,1964-08-09,Belleville,CAN,Ontario
STL,19891990,forwards,8448834,https://assets.nhle.com/mugs/nhl/19891990/STL/8448834.png,Dave,Lowry,10,L,L,73,192,185,87,1965-02-14,Sudbury,CAN,Ontario
STL,19891990,forwards,8448981,https://assets.nhle.com/mugs/nhl/19891990/STL/8448981.png,Paul,Maclean,15,R,R,74,218,188,99,1958-03-09,Grostenquin,FRA,NA
STL,19891990,forwards,8449535,https://assets.nhle.com/mugs/nhl/19891990/STL/8449535.png,Rick,Meagher,22,C,L,68,191,173,87,1953-11-02,Belleville,CAN,Ontario
STL,19891990,forwards,8449669,https://assets.nhle.com/mugs/nhl/19891990/STL/8449669.png,Sergio,Momesso,32,L,L,75,215,191,98,1965-09-04,Montréal,CAN,Quebec
STL,19891990,forwards,8449677,https://assets.nhle.com/mugs/nhl/19891990/STL/8449677.png,Michel,Mongeau,41,C,L,69,190,175,86,1965-02-09,Montréal,CAN,Quebec
STL,19891990,forwards,8449951,https://assets.nhle.com/mugs/nhl/19891990/STL/8449951.png,Adam,Oates,77,C,R,71,190,180,86,1962-08-27,Weston,CAN,Ontario
STL,19891990,forwards,8450071,https://assets.nhle.com/mugs/nhl/19891990/STL/8450071.png,Keith,Osborne,15,R,R,73,188,185,85,1969-04-02,Toronto,CAN,Ontario
STL,19891990,forwards,8450650,https://assets.nhle.com/mugs/nhl/19891990/STL/8450650.png,Herb,Raglan,25,R,R,72,205,183,93,1967-08-05,Peterborough,CAN,Ontario
STL,19891990,forwards,8451791,https://assets.nhle.com/mugs/nhl/19891990/STL/8451791.png,Rich,Sutter,15,R,R,71,188,180,85,1963-12-02,Viking,CAN,Alberta
STL,19891990,forwards,8451862,https://assets.nhle.com/mugs/nhl/19891990/STL/8451862.png,Dave,Thomlinson,40,L,L,73,196,185,89,1966-10-22,Edmonton,CAN,Alberta
STL,19891990,forwards,8452018,https://assets.nhle.com/mugs/nhl/19891990/STL/8452018.png,Steve,Tuttle,35,R,R,73,197,185,89,1966-01-05,Vancouver,CAN,British Columbia
STL,19891990,forwards,8452019,https://assets.nhle.com/mugs/nhl/19891990/STL/8452019.png,Tony,Twist,NA,L,L,74,245,188,111,1968-05-09,Prince George,CAN,British Columbia
STL,19891990,forwards,8452224,https://assets.nhle.com/mugs/nhl/19891990/STL/8452224.png,Jim,Vesey,33,R,R,73,202,185,92,1965-09-29,Columbus,USA,Massachusetts
STL,19891990,forwards,8452495,https://assets.nhle.com/mugs/nhl/19891990/STL/8452495.png,Ron,Wilson,24,C,L,69,180,175,82,1956-05-13,Toronto,CAN,Ontario
STL,19891990,forwards,8452685,https://assets.nhle.com/mugs/nhl/19891990/STL/8452685.png,Peter,Zezel,25,C,L,71,220,180,100,1965-04-22,Toronto,CAN,Ontario
STL,19891990,defensemen,8445419,https://assets.nhle.com/mugs/nhl/19891990/STL/8445419.png,Brian,Benning,2,D,L,72,195,183,88,1966-06-10,Edmonton,CAN,Alberta
STL,19891990,defensemen,8445700,https://assets.nhle.com/mugs/nhl/19891990/STL/8445700.png,Jeff,Brown,21,D,R,74,204,188,93,1966-04-30,Ottawa,CAN,Ontario
STL,19891990,defensemen,8446014,https://assets.nhle.com/mugs/nhl/19891990/STL/8446014.png,Paul,Cavallini,14,D,L,73,202,185,92,1965-10-13,Toronto,CAN,Ontario
STL,19891990,defensemen,8446376,https://assets.nhle.com/mugs/nhl/19891990/STL/8446376.png,Robert,Dirk,22,D,L,76,215,193,98,1966-08-20,Regina,CAN,Saskatchewan
STL,19891990,defensemen,8446778,https://assets.nhle.com/mugs/nhl/19891990/STL/8446778.png,Glen,Featherstone,6,D,L,77,215,196,98,1968-07-08,Toronto,CAN,Ontario
STL,19891990,defensemen,8448633,https://assets.nhle.com/mugs/nhl/19891990/STL/8448633.png,Mike,Lalor,26,D,L,72,205,183,93,1963-03-08,Buffalo,USA,New York
STL,19891990,defensemen,8448717,https://assets.nhle.com/mugs/nhl/19891990/STL/8448717.png,Dominic,Lavoie,38,D,R,74,205,188,93,1967-11-21,St. Bruno,CAN,Quebec
STL,19891990,defensemen,8450471,https://assets.nhle.com/mugs/nhl/19891990/STL/8450471.png,Adrian,Plavsic,6,D,L,73,191,185,87,1970-01-13,Montréal,CAN,Quebec
STL,19891990,defensemen,8450827,https://assets.nhle.com/mugs/nhl/19891990/STL/8450827.png,Dave,Richter,5,D,R,77,224,196,102,1960-04-08,St. Boniface,CAN,Manitoba
STL,19891990,defensemen,8450905,https://assets.nhle.com/mugs/nhl/19891990/STL/8450905.png,Gordie,Roberts,10,D,L,73,195,185,88,1957-10-02,Detroit,USA,Michigan
STL,19891990,defensemen,8451391,https://assets.nhle.com/mugs/nhl/19891990/STL/8451391.png,Randy,Skarda,34,D,R,73,205,185,93,1968-05-05,St. Paul,USA,Minnesota
STL,19891990,defensemen,8451587,https://assets.nhle.com/mugs/nhl/19891990/STL/8451587.png,Harold,Snepsts,27,D,L,75,210,191,95,1954-10-24,Edmonton,CAN,Alberta
STL,19891990,defensemen,8451930,https://assets.nhle.com/mugs/nhl/19891990/STL/8451930.png,Tom,Tilley,20,D,R,72,189,183,86,1965-03-28,Trenton,CAN,Ontario
STL,19891990,goalies,8448207,https://assets.nhle.com/mugs/nhl/19891990/STL/8448207.png,Pat,Jablonski,35,G,R,72,178,183,81,1967-06-20,Toledo,USA,Ohio
STL,19891990,goalies,8448382,https://assets.nhle.com/mugs/nhl/19891990/STL/8448382.png,Curtis,Joseph,31,G,L,71,193,180,88,1967-04-29,Keswick,CAN,Ontario
STL,19891990,goalies,8449627,https://assets.nhle.com/mugs/nhl/19891990/STL/8449627.png,Greg,Millen,29,G,R,69,175,175,79,1957-06-25,Toronto,CAN,Ontario
STL,19891990,goalies,8450834,https://assets.nhle.com/mugs/nhl/19891990/STL/8450834.png,Vincent,Riendeau,30,G,L,70,185,178,84,1966-04-20,St-Hyacinthe,CAN,Quebec
