discontinued,gauge_divisor,grams,id,machine_washable,max_gauge,min_gauge,name,permalink,rating_average,rating_count,rating_total,texture,thread_size,wpi,yardage,yarn_company_name,yarn_weight_crochet_gauge,yarn_weight_id,yarn_weight_knit_gauge,yarn_weight_name,yarn_weight_ply,yarn_weight_wpi,texture_clean
FALSE,1,100,27402,FALSE,4.5,4,Bulky Wool,fiber-fiend-bulky-wool,NA,NA,NA,NA,NA,NA,165,Fiber Fiend,NA,4,14-15,Bulky,12,7,NA
TRUE,4,50,27430,FALSE,NA,18,Belle,cleckheaton-belle,3,2,6,Eyelash,NA,NA,93,Cleckheaton,NA,1,18,Aran,10,8,eyelash
TRUE,4,50,27431,NA,NA,18,Sandra,unger-sandra,4,1,4,Bouclé,NA,NA,74,Unger,NA,1,18,Aran,10,8,bouclé
TRUE,NA,100,92898,NA,NA,NA,Alpaca Bouclé,bc-garn-alpaca-boucle,NA,NA,NA,bouclé,NA,NA,550,BC Garn,NA,7,32-34,Lace,2,NA,bouclé
TRUE,NA,100,93001,NA,NA,NA,Bluefaced Leicester Top,wild-hare-fiber-studio-bluefaced-leicester-top,4,4,16,spinning fiber,NA,NA,NA,Wild Hare Fiber Studio,NA,NA,NA,NA,NA,NA,spinning fiber
FALSE,NA,100,93015,NA,NA,NA,Lima Lace,textiles-a-mano-lima-lace,5,2,10,plied,NA,NA,650,Textiles A Mano,NA,7,32-34,Lace,2,NA,plied
TRUE,4,50,93075,NA,NA,18,Cora Handpaint,tahki-yarns-cora-handpaint,4.33,3,13,plied,NA,NA,92,Tahki Yarns,NA,1,18,Aran,10,8,plied
TRUE,4,100,93082,TRUE,NA,22,Sockenwolle 212 Pflanzengefärbt,alte-kunste-sockenwolle-212-pflanzengefarbt,5,1,5,plied,NA,NA,232,Alte Künste,NA,11,22,DK,8,11,plied
TRUE,4,100,93083,TRUE,NA,26,Sockenwolle 360 Pflanzengefärbt,alte-kunste-sockenwolle-360-pflanzengefarbt,NA,NA,NA,plied,NA,NA,394,Alte Künste,NA,10,24-26,Sport,5,12,plied
FALSE,4,100,93098,FALSE,NA,26,100% Australian Organic Merino,charlisa-yarns-100-australian-organic-merino,4,1,4,plied,NA,NA,437,charlisa yarns,NA,10,24-26,Sport,5,12,plied
FALSE,NA,80,93142,NA,NA,NA,Original Ramie,teoriya-original-ramie,4,2,8,NA,NA,NA,317,Teoriya,NA,13,32,Light Fingering,3,NA,NA
FALSE,NA,NA,27568,FALSE,NA,NA,Cold Air Merino Heavy Lace,no-two-snowflakes-cold-air-merino-heavy-lace,5,1,5,NA,NA,NA,880,No Two Snowflakes,NA,7,32-34,Lace,2,NA,NA
TRUE,4,100,93336,NA,NA,20,Venezia,pascuali-venezia,NA,NA,NA,plied,NA,NA,205,Pascuali,NA,12,20,Worsted,10,9,plied
TRUE,4,100,27756,FALSE,NA,18,Gypsy,wool-in-the-woods-gypsy,3.5,2,7,tape,NA,NA,200,Wool in the Woods,NA,1,18,Aran,10,8,tape
TRUE,4,50,27794,TRUE,NA,22,Cariba,sirdar-cariba,4,2,8,thick & thin spiral,NA,NA,136,Sirdar,NA,11,22,DK,8,11,thick & thin spiral
FALSE,NA,100,93750,FALSE,NA,NA,Cashmere Silk Lace,studio-june-yarn-cashmere-silk-lace,5,1,5,"smooth, with bit of sheen",NA,NA,875,Studio June Yarn,NA,7,32-34,Lace,2,NA,"smooth, with bit of sheen"
TRUE,4,100,93798,TRUE,32,30,4-fädig Denver Color,regia-4-fadig-denver-color,NA,NA,NA,plied,NA,NA,459,Regia,NA,13,32,Light Fingering,3,NA,plied
TRUE,4,20,27857,FALSE,NA,24,Alpà Silk,lane-borgosesia-alpa-silk,NA,NA,NA,Plied,NA,NA,104,Lane Borgosesia,NA,10,24-26,Sport,5,12,plied
TRUE,NA,100,93958,NA,NA,NA,Shetland Merino Tussah Silk Fiber,hilltopcloud-shetland-merino-tussah-silk-fiber,NA,NA,NA,spinning fiber,NA,NA,NA,HilltopCloud,NA,NA,NA,NA,NA,NA,spinning fiber
FALSE,1,250,27955,FALSE,3.5,3,EY Handpaints Bulky Wool,ewe-phoria-yarns-ey-handpaints-bulky-wool,4,1,4,"Standard, Plied",NA,NA,490,Ewe-Phoria Yarns,NA,4,14-15,Bulky,12,7,"standard, plied"
TRUE,4,50,94234,NA,37,25,Glitter,lana-gatto-glitter,5,1,5,plied,NA,NA,273,Lana Gatto,NA,7,32-34,Lace,2,NA,plied
FALSE,4,113,94264,NA,NA,18,The Colors of Crooked Tree,three-pines-studio-the-colors-of-crooked-tree,NA,NA,NA,plied,NA,NA,160,Three Pines Studio,NA,1,18,Aran,10,8,plied
TRUE,4,50,28058,NA,22,22,Soya,meimei-soya,4.4,5,22,ribbon,NA,NA,141,MeiMei,NA,11,22,DK,8,11,ribbon
FALSE,1,100,94481,TRUE,6,5,panna dk,numma-numma-panna-dk,NA,NA,NA,plied,NA,NA,250,numma numma,NA,11,22,DK,8,11,plied
FALSE,NA,100,94523,FALSE,NA,NA,Silk 120,lotus-silk-120,5,1,5,NA,NA,NA,820,Lotus Yarns,NA,NA,NA,NA,NA,NA,NA
TRUE,4,50,94595,NA,NA,18,Alpaca-Mo Naturelle,charisma-alpaca-mo-naturelle,3,1,3,"plied, fluffy",NA,NA,109,Charisma,NA,1,18,Aran,10,8,"plied, fluffy"
TRUE,4,226,28123,FALSE,20,16,giant gleem,dkknits-giant-gleem,5,4,20,"Smooth, silky",NA,NA,550,dkKnits,NA,12,20,Worsted,10,9,"smooth, silky"
TRUE,4,113,94681,NA,NA,20,Licorice Twist,green-strings-licorice-twist,5,1,5,plied,NA,NA,280,Green Strings,NA,12,20,Worsted,10,9,plied
TRUE,NA,50,94873,TRUE,NA,NA,Adélie (Courtelle),creation-marin-adelie-courtelle,NA,NA,NA,NA,NA,NA,NA,Création Marin,NA,10,24-26,Sport,5,12,NA
FALSE,NA,113,28235,FALSE,NA,NA,Merino Roving,fiber-n-ice-merino-roving,4,1,4,Soft,NA,NA,NA,Fiber N' Ice,NA,NA,NA,NA,NA,NA,soft
FALSE,1,225,95123,TRUE,8,6,Gemini,fiberobsessions-gemini,NA,NA,NA,"plied, high twist",NA,NA,875,FiberObsessions,NA,5,28,Fingering,4,14,"plied, high twist"
TRUE,4,100,28409,FALSE,36,28,Greta,wired-for-fibre-live-2-knit-greta,NA,NA,NA,NA,NA,NA,339,Wired for Fibre/Live 2 Knit,NA,5,28,Fingering,4,14,NA
TRUE,NA,100,95385,NA,NA,NA,Vivacity Lace,all-for-love-of-yarn-vivacity-lace,5,3,15,plied,NA,NA,875,All For Love Of Yarn,NA,7,32-34,Lace,2,NA,plied
TRUE,1,100,28447,NA,8,7,Twist Mania Sock,knitting-like-crazy-twist-mania-sock,4,2,8,plied,NA,NA,400,Knitting Like Crazy,NA,5,28,Fingering,4,14,plied
FALSE,4,100,95451,TRUE,NA,28,B'Silky Fingering,beezigns-dye-works-and-design-studio-bsilky-fingering,5,3,15,"plied, high twist",NA,NA,439,Beezigns Dye Works & Design Studio,NA,5,28,Fingering,4,14,"plied, high twist"
FALSE,4,100,95614,NA,NA,32,Bluefaced Leicester 4Ply,luxury-undyed-yarns-bluefaced-leicester-4ply,NA,NA,NA,plied,NA,NA,492,Luxury Undyed Yarns,NA,13,32,Light Fingering,3,NA,plied
FALSE,NA,60,95692,NA,NA,NA,Crochet Cotton No. 60,sullivans-crochet-cotton-no-60,NA,NA,NA,Plied,60,NA,NA,Sullivans,NA,9,NA,Thread,NA,NA,plied
FALSE,NA,100,95705,NA,NA,NA,Alpaca 228,campolmi-roberto-filati-alpaca-228,NA,NA,NA,plied,NA,NA,1531,Campolmi Roberto Filati,NA,8,NA,Cobweb,1,NA,plied
TRUE,NA,20,28572,NA,NA,NA,Douce,wollbaer-hamburg-douce,NA,NA,NA,"plied, fluffy",NA,NA,65,Wollbaer Hamburg,NA,7,32-34,Lace,2,NA,"plied, fluffy"
TRUE,NA,226,95857,NA,NA,NA,Sugar Candy Merino,dyeing-house-gallery-sugar-candy-merino,3,1,3,Roving,NA,NA,NA,Dyeing House Gallery,NA,NA,NA,NA,NA,NA,roving
TRUE,1,100,28609,NA,8,7,Alpaca Sock,sockpixie-alpaca-sock,5,2,10,plied,NA,NA,430,SockPixie,NA,5,28,Fingering,4,14,plied
FALSE,4,50,28611,FALSE,NA,15,Oxford,ornaghi-filati-oxford,5,1,5,NA,NA,NA,88,Ornaghi Filati,NA,4,14-15,Bulky,12,7,NA
TRUE,4,100,96236,NA,NA,28,Willow,tale--tendril-willow,5,1,5,plied,NA,NA,435,Tale & Tendril,NA,5,28,Fingering,4,14,plied
TRUE,4,100,96360,TRUE,NA,28,Cash Sock MCN,wooltopia-cash-sock-mcn,4.67,3,14,plied,NA,NA,435,Wooltopia,NA,5,28,Fingering,4,14,plied
FALSE,4,300,28752,TRUE,NA,18,100% SW Merino Aran,two-windows-dye-company-100-sw-merino-aran,5,2,10,plied,NA,NA,600,Two Windows Dye Company,NA,1,18,Aran,10,8,plied
FALSE,4,50,28791,FALSE,NA,11,Winnipeg,lana-gatto-winnipeg,NA,NA,NA,Eyelash,NA,NA,68,Lana Gatto,NA,6,7-12,Super Bulky,NA,5-6,eyelash
FALSE,1,115,28810,TRUE,8,6,Seaside Sheep,damselfly-yarns-seaside-sheep,4.67,3,14,soft,NA,NA,380,Damselfly Yarns,NA,NA,NA,NA,NA,NA,soft
TRUE,NA,50,96856,TRUE,NA,NA,Tweed (100% acrylic),bergere-de-france-tweed-100-acrylic,3,1,3,NA,NA,NA,77,Bergère de France,NA,12,20,Worsted,10,9,NA
FALSE,4,100,96890,NA,NA,28,Bourchier,oh-loops-bourchier,4,1,4,plied,NA,NA,435,Oh! Loops,NA,5,28,Fingering,4,14,plied
TRUE,4,50,96894,NA,23,21,Lampion Rayon Cotton,junghans-wolle-lampion-rayon-cotton,NA,NA,NA,plied,NA,NA,90,Junghans Wolle,NA,11,22,DK,8,11,plied
FALSE,NA,100,28973,TRUE,NA,NA,Superwash DK Sock,bella-betula-superwash-dk-sock,5,2,10,Plied,NA,NA,270,Bella Betula,NA,11,22,DK,8,11,plied
FALSE,4,50,97255,TRUE,NA,20,Silkegarn 55/45,netto-silkegarn-55-45,3,2,6,plied,NA,NA,120,Netto,NA,12,20,Worsted,10,9,plied
FALSE,NA,NA,29063,FALSE,NA,NA,Handspun Bulky,spin-span-spun-handspun-bulky,5,1,5,NA,NA,NA,NA,Spin Span Spun,NA,4,14-15,Bulky,12,7,NA
TRUE,1,100,97408,TRUE,9,7,Playtime,marianated-yarns-playtime,5,1,5,2-ply smooth,NA,NA,400,Marianated Yarns,NA,5,28,Fingering,4,14,2-ply smooth
FALSE,4,85,29168,NA,NA,24,Alpaca Merino Sport 50/50,northstaralpacas-alpaca-merino-sport-50-50,NA,NA,NA,plied,NA,NA,250,NorthStarAlpacas,NA,10,24-26,Sport,5,12,plied
TRUE,4,100,97750,NA,20,20,Full Moon,buffalo-wool-company-full-moon,1,1,1,plied,NA,17,200,Buffalo Wool Company,NA,12,20,Worsted,10,9,plied
FALSE,4,100,29216,TRUE,32,24,LaGrande Superwash Merino Sock,oldfield-creek-sock--yarn-lagrande-superwash-merino-sock,5,1,5,Plied,NA,NA,460,Oldfield Creek Sock & Yarn,NA,5,28,Fingering,4,14,plied
FALSE,NA,100,29240,FALSE,NA,NA,100% BFL DK,tashagem-100-bfl-dk,5,1,5,plied,NA,NA,246,Tashagem,NA,11,22,DK,8,11,plied
TRUE,1,110,98106,NA,8,6,Bamboo Merino Fingering,knitting-rose-yarns-bamboo-merino-fingering,5,1,5,plied,NA,NA,560,Knitting Rose Yarns,NA,13,32,Light Fingering,3,NA,plied
TRUE,NA,50,29368,TRUE,NA,NA,Supermerino/Bamboo/Silk 4ply,violet-green-supermerino-bamboo-silk-4ply,5,1,5,"A soft, lustrous yarn, with a cool feel.",NA,NA,193,Violet Green,NA,5,28,Fingering,4,14,"a soft, lustrous yarn, with a cool feel."
FALSE,4,100,98475,TRUE,NA,18,Merino Aran,moonlightyarns-on-etsy-merino-aran,5,1,5,plied,NA,NA,182,MoonlightYarns on Etsy,NA,1,18,Aran,10,8,plied
TRUE,4,69,98480,NA,NA,32,Naturally Dyed Merino Wool Singles,bellemeade-designs-naturally-dyed-merino-wool-singles,3,1,3,handspun singles,NA,NA,292,Bellemeade Designs,NA,13,32,Light Fingering,3,NA,handspun singles
TRUE,NA,100,29565,NA,NA,NA,Veiled,phoenix-fiberworks-veiled,NA,NA,NA,Smooth,NA,NA,880,Phoenix Fiberworks,NA,7,32-34,Lace,2,NA,smooth
TRUE,NA,50,98600,NA,NA,NA,Novelty,nicole-quality-value-novelty,3.5,2,7,NA,NA,NA,52,Nicole Quality Value,NA,4,14-15,Bulky,12,7,NA
FALSE,NA,100,99061,NA,NA,NA,Silver Sock,uprooted-farm--fiber-co-silver-sock,5,1,5,NA,NA,NA,400,Uprooted Farm & Fiber Co.,NA,5,28,Fingering,4,14,NA
TRUE,4,50,29736,TRUE,NA,22,Beach Comber,patons-uk-beach-comber,3.33,3,10,Bouclé,NA,NA,105,Patons UK,NA,11,22,DK,8,11,bouclé
TRUE,NA,100,99103,NA,NA,NA,Laceweight Baby Alpaca Silk & Cashmere,perran-yarns-laceweight-baby-alpaca-silk--cashmere,5,2,10,"soft, light halo",NA,NA,1312,Perran Yarns,NA,7,32-34,Lace,2,NA,"soft, light halo"
TRUE,4,50,29794,FALSE,NA,20,Temari,noro-temari,NA,NA,NA,Plied,NA,NA,109,Noro,NA,12,20,Worsted,10,9,plied
TRUE,4,50,29797,FALSE,NA,18,Sumire,noro-sumire,NA,NA,NA,Plied,NA,NA,191,Noro,NA,1,18,Aran,10,8,plied
TRUE,4,50,29828,NA,NA,22,Shetland Style,wollbaer-hamburg-shetland-style,2,1,2,plied,NA,NA,131,Wollbaer Hamburg,NA,11,22,DK,8,11,plied
TRUE,1,50,29844,NA,5,4.5,Bamboosilze Gradient,dkknits-bamboosilze-gradient,5,2,10,plied,NA,NA,100,dkKnits,NA,12,20,Worsted,10,9,plied
FALSE,4,40,29857,FALSE,NA,12,Loop Wool,lucci-yarn-loop-wool,3,2,6,Bouclé,NA,NA,98,Lucci Yarn,NA,6,7-12,Super Bulky,NA,5-6,bouclé
TRUE,1,100,29878,FALSE,3.5,3,Port Bulky,unwind-yarns-port-bulky,5,1,5,"soft, warm,  bulky yarn",NA,NA,137,Muse Fiber Works,NA,4,14-15,Bulky,12,7,"soft, warm,  bulky yarn"
TRUE,4,100,99643,NA,NA,20,Border Leicester Worsted,juniper-moon-farm-border-leicester-worsted,4.53,15,68,plied,NA,NA,200,Juniper Moon Farm,NA,12,20,Worsted,10,9,plied
TRUE,4,177,29996,NA,NA,14,Chunkers Original Duet,a-swell-yarn-shop-chunkers-original-duet,5,2,10,plied,NA,NA,250,A Swell Yarn Shop,NA,4,14-15,Bulky,12,7,plied
TRUE,4,50,30128,TRUE,30,22,Cassata,3-suisses-cassata,3,1,3,Plied,NA,NA,109,3 Suisses,NA,10,24-26,Sport,5,12,plied
TRUE,NA,NA,30136,NA,NA,NA,Rare Breed Spinning Fibers (DO NOT STASH HERE),spirit-trail-fiberworks-rare-breed-spinning-fibers-do-not-stash-here,5,1,5,spinning fiber,NA,NA,NA,Spirit Trail Fiberworks,NA,NA,NA,NA,NA,NA,spinning fiber
TRUE,4,50,30153,FALSE,NA,24,Bastille,anny-blatt-bastille,3.5,2,7,ribbon,NA,NA,169,Anny Blatt,NA,10,24-26,Sport,5,12,ribbon
TRUE,NA,100,100337,NA,NA,NA,Heartstring,nina-hand-dyed-yarns-heartstring,5,2,10,plied,NA,NA,875,Nina Hand Dyed Yarns,NA,7,32-34,Lace,2,NA,plied
TRUE,4,50,30199,FALSE,9,8,Spot,adriafil-spot,4,1,4,Slubby,NA,NA,46,Adriafil,NA,6,7-12,Super Bulky,NA,5-6,slubby
FALSE,1,100,30204,TRUE,NA,4.5,Merino Aran,purlsoup-fibers-merino-aran,4.5,2,9,plied,NA,NA,160,Purlsoup Fibers,NA,1,18,Aran,10,8,plied
TRUE,4,50,100497,NA,NA,9,Country (Acrylic Blend 41m/50g),katia-country-acrylic-blend-41m-50g,5,1,5,NA,NA,NA,45,Katia,NA,6,7-12,Super Bulky,NA,5-6,NA
FALSE,4,100,100605,TRUE,NA,28,Merino Sparkle Sock,moonlightyarns-on-etsy-merino-sparkle-sock,5,3,15,plied,NA,NA,437,MoonlightYarns on Etsy,NA,5,28,Fingering,4,14,plied
TRUE,4,50,100622,TRUE,NA,26,Babord (15% wool),phildar-babord-15-wool,5,1,5,NA,NA,NA,159,Phildar,NA,10,24-26,Sport,5,12,NA
TRUE,4,50,30297,TRUE,NA,22,Galaxy,robin-galaxy,2,2,4,boucle,NA,NA,NA,Robin,NA,11,22,DK,8,11,boucle
FALSE,4,25,100942,NA,22,20,Soufflè スフレ太,olympus-souffle--2,5,1,5,plied,NA,NA,71,Olympus,NA,11,22,DK,8,11,plied
FALSE,4,50,101160,NA,22,21,Orion,adr-lanas-orion,4,2,8,Plied,NA,12,137,AdR Lanas,NA,11,22,DK,8,11,plied
TRUE,4,200,30460,FALSE,NA,9,Triple Cheesecake,artfibers-triple-cheesecake,5,2,10,NA,NA,NA,104,Artfibers,NA,6,7-12,Super Bulky,NA,5-6,NA
FALSE,4,100,101427,NA,NA,20,Worsted,liberty-fibers-worsted,4,1,4,plied,NA,NA,215,Liberty Fibers,NA,12,20,Worsted,10,9,plied
TRUE,4,50,101447,TRUE,24,21,Soffio,alessandra-filati-soffio,5,1,5,plied,NA,NA,137,Alessandra Filati,NA,11,22,DK,8,11,plied
FALSE,4,100,101557,NA,NA,16,Wash + Filz-it! Rasta Fun,schachenmayr-smc-wash--filz-it-rasta-fun,2.5,2,5,novelty,NA,NA,93,Schachenmayr SMC,NA,4,14-15,Bulky,12,7,novelty
FALSE,4,100,101613,NA,NA,22,Cotone,tsm-cotone,NA,NA,NA,plied,NA,NA,186,TSM,NA,11,22,DK,8,11,plied
TRUE,NA,50,30627,NA,NA,NA,Pralina,moda-vera-pralina,4,1,4,NA,NA,NA,75,Moda Vera,NA,4,14-15,Bulky,12,7,NA
TRUE,NA,100,30640,FALSE,NA,NA,Aran Wool,wild-fire-fibres-aran-wool,NA,NA,NA,"Soft, bouncy",NA,NA,185,Wild Fire Fibres,NA,1,18,Aran,10,8,"soft, bouncy"
FALSE,4,100,101737,NA,NA,28,Merino Cosy Twist,das-bunte-vlies-merino-cosy-twist,5,4,20,plied,NA,NA,437,Das bunte Vlies,NA,5,28,Fingering,4,14,plied
FALSE,4,100,101796,NA,NA,28,Merino Seide,das-bunte-vlies-merino-seide,5,1,5,plied,NA,NA,437,Das bunte Vlies,NA,5,28,Fingering,4,14,plied
TRUE,NA,50,30720,FALSE,NA,NA,Sudoku Mohair,ice-yarns-sudoku-mohair,NA,NA,NA,Mohair Blend,NA,NA,138,Ice Yarns,NA,4,14-15,Bulky,12,7,mohair blend
FALSE,NA,100,30756,FALSE,NA,NA,100% Peruvian Wool,yarnoodles-100-peruvian-wool,NA,NA,NA,soft,NA,NA,220,Yarnoodles,NA,12,20,Worsted,10,9,soft
TRUE,4,100,101871,TRUE,NA,28,Handgefärbte Sockenwolle Bluefaced Leicester,tolle-wolle-handgefarbte-sockenwolle-bluefaced-leicester,5,1,5,plied,NA,NA,400,Tolle-Wolle,NA,5,28,Fingering,4,14,plied
TRUE,4,57,30779,NA,NA,12,Montessa,bernat-montessa,5,1,5,Bouclé,NA,NA,40,Bernat,NA,6,7-12,Super Bulky,NA,5-6,bouclé
TRUE,4,50,101950,TRUE,NA,4,Chiara,woll-butt-chiara,4.5,2,9,pompom,NA,NA,27,Woll Butt,NA,16,0-6,Jumbo,NA,0-4,pompom
FALSE,NA,100,30832,FALSE,NA,NA,Ceres,twisted-fiber-ceres,5,2,10,smooth,NA,NA,250,Twisted Fiber,NA,12,20,Worsted,10,9,smooth
TRUE,NA,100,102253,NA,NA,NA,Moda Lamé Long Print,filatura-di-crosa-moda-lame-long-print,3.5,4,14,net,NA,NA,33,Filatura Di Crosa,NA,6,7-12,Super Bulky,NA,5-6,net
TRUE,4,50,30939,TRUE,NA,20,Sarah,filatura-di-crosa-sarah,NA,NA,NA,Plied,NA,NA,109,Filatura Di Crosa,NA,12,20,Worsted,10,9,plied
TRUE,4,50,102425,NA,NA,22,DK Norfolk Horn,woolie-batt-dk-norfolk-horn,NA,NA,NA,plied,NA,NA,137,Woolie Batt,NA,11,22,DK,8,11,plied
FALSE,1,100,102509,TRUE,8,6,Woodstock,fiberobsessions-woodstock,NA,NA,NA,NA,NA,NA,410,FiberObsessions,NA,5,28,Fingering,4,14,NA
FALSE,4,90,102598,NA,NA,24,Silk Twins,we-will-tell-you-all-of-our-secrets-silk-twins,NA,NA,NA,plied,NA,NA,398,We Will Tell You All Of Our Secrets,NA,10,24-26,Sport,5,12,plied
TRUE,NA,100,31084,TRUE,NA,NA,Avalon,premier-yarns-avalon,4,1,4,Soft,NA,NA,218,Premier Yarns,NA,12,20,Worsted,10,9,soft
FALSE,4,100,31090,FALSE,20,16,Single Ply Merino,uberknits-single-ply-merino,5,1,5,Single ply,NA,NA,210,Uberknits,NA,12,20,Worsted,10,9,single ply
TRUE,NA,100,31161,FALSE,NA,NA,Laceweight BFL,woolhunter-laceweight-bfl,4.5,2,9,Plied,NA,NA,1200,Woolhunter,NA,7,32-34,Lace,2,NA,plied
FALSE,NA,113,103069,NA,NA,NA,BFL/Silk handpainted roving,edgewood-garden-studio-bfl-silk-handpainted-roving,5,1,5,NA,NA,NA,NA,Edgewood Garden Studio,NA,NA,NA,NA,NA,NA,NA
TRUE,NA,100,103085,NA,NA,NA,Fecske,bilum-hand-dyed-yarns-fecske,5,1,5,plied,NA,NA,360,Bilum Hand Dyed Yarns,NA,10,24-26,Sport,5,12,plied
FALSE,NA,213,31237,NA,NA,NA,Handspun Merino Super Bulky,little-grey-cat-designs-handspun-merino-super-bulky,5,2,10,"plied, handspun",NA,NA,92,Little Grey Cat Designs,NA,6,7-12,Super Bulky,NA,5-6,"plied, handspun"
FALSE,4,100,103097,NA,NA,28,BFL & Silk Fingering,moonlightyarns-on-etsy-bfl--silk-fingering,5,1,5,plied,NA,NA,437,MoonlightYarns on Etsy,NA,5,28,Fingering,4,14,plied
FALSE,4,80,31326,FALSE,14,14,Zigote,plassard-zigote,4,2,8,NA,NA,NA,60,Plassard,NA,6,7-12,Super Bulky,NA,5-6,NA
TRUE,4,50,31344,FALSE,20,18,Tai,filatura-di-crosa-tai,4,1,4,Thick & Thin Ribbon,NA,NA,93,Filatura Di Crosa,NA,1,18,Aran,10,8,thick & thin ribbon
TRUE,4,50,31349,TRUE,NA,22,Warehouse Special,crucci-warehouse-special,5,1,5,Plied,NA,NA,NA,Crucci,NA,11,22,DK,8,11,plied
TRUE,4,50,31372,FALSE,NA,24,Derby,aarlan-derby,5,1,5,Plied,NA,NA,142,aarlan,NA,10,24-26,Sport,5,12,plied
TRUE,NA,113,103477,NA,NA,NA,Opulence Blend Fiber,wonderland-yarns--frabjous-fibers-opulence-blend-fiber,NA,NA,NA,spinning fiber,NA,NA,NA,Wonderland Yarns & Frabjous Fibers,NA,NA,NA,NA,NA,NA,spinning fiber
TRUE,1,56,103520,NA,NA,5.5,Pura Mongolian Cashmere DK,pura-bella-yarns-pura-mongolian-cashmere-dk,5,2,10,plied,NA,NA,200,Pura Bella Yarns,NA,11,22,DK,8,11,plied
TRUE,NA,57,103571,NA,NA,NA,Romney Fingering,ross-farm-fibers-romney-fingering,5,1,5,plied,NA,NA,250,Ross Farm Fibers,NA,5,28,Fingering,4,14,plied
TRUE,4,50,31516,FALSE,24,20,Charmeuse,aarlan-charmeuse,3.5,2,7,Fluffy,NA,NA,185,aarlan,NA,11,22,DK,8,11,fluffy
TRUE,4,56,103665,NA,NA,26,Snowflake Fingering,keeping-traditions-angora-snowflake-fingering,5,1,5,"plied, fluffy",NA,NA,236,Keeping Traditions Angora,NA,5,28,Fingering,4,14,"plied, fluffy"
TRUE,4,50,104066,NA,22,22,8 Ply Perendale,golden-fleece-8-ply-perendale,NA,NA,NA,Stranded,NA,NA,109,Golden Fleece,NA,11,22,DK,8,11,stranded
TRUE,4,100,104098,NA,30,28,Single-Ply - tight twist,bad-amy-knits-single-ply---tight-twist,5,2,10,"singles, high twist",NA,NA,400,Bad Amy Knits,NA,5,28,Fingering,4,14,"singles, high twist"
FALSE,4,50,31696,TRUE,NA,18,Gipsy,rellana-gipsy,3,1,3,Component plied,NA,NA,87,Rellana Garne,NA,1,18,Aran,10,8,component plied
TRUE,4,50,31709,FALSE,NA,15,Series 064,palette-collection-series-064,NA,NA,NA,Eyelash,NA,NA,60,Palette Collection,NA,4,14-15,Bulky,12,7,eyelash
FALSE,NA,100,104152,FALSE,NA,NA,Merino/Cashmere/Nylon,coolree-merino-cashmere-nylon,4.25,4,17,NA,NA,NA,NA,Coolree,NA,5,28,Fingering,4,14,NA
TRUE,NA,100,31746,TRUE,NA,NA,SHEEPAINTS Bamboomo,ruppert-garne-sheepaints-bamboomo,5,2,10,NA,NA,NA,459,Ruppert Garne,NA,5,28,Fingering,4,14,NA
FALSE,4,50,31762,FALSE,16,16,Cabourg,berger-du-nord-cabourg,4.5,2,9,Nubby,NA,NA,80,Berger du Nord,NA,4,14-15,Bulky,12,7,nubby
FALSE,NA,1000,104436,NA,NA,NA,Silk Schappe AAA 2/60,filati-buratti-silk-schappe-aaa-2-60,5,2,10,plied,NA,NA,32839,Filati Buratti,NA,9,NA,Thread,NA,NA,plied
TRUE,4,50,31843,TRUE,24,22,Matchmaker Twill DK,jaeger-matchmaker-twill-dk,2.5,2,5,Tweed,NA,NA,136,Jaeger,NA,11,22,DK,8,11,tweed
FALSE,NA,50,31855,FALSE,NA,NA,Riviera,fonty-riviera,3,1,3,Slightly slubby,NA,NA,55,fonty,NA,4,14-15,Bulky,12,7,slightly slubby
FALSE,NA,100,105057,NA,NA,NA,by happy,handmade-by-isamara-by-happy,5,1,5,NA,NA,NA,437,handmade by isamara,NA,5,28,Fingering,4,14,NA
FALSE,NA,100,32043,FALSE,NA,NA,Cloud,rainbow-wools-cloud,5,1,5,Boucle,NA,NA,NA,Rainbow Wools,NA,NA,NA,NA,NA,NA,boucle
TRUE,4,150,105133,NA,NA,28,Willow Twist,tale--tendril-willow-twist,5,2,10,plied,NA,NA,600,Tale & Tendril,NA,5,28,Fingering,4,14,plied
FALSE,4,50,32093,TRUE,NA,18,Sprinter,sajet-sprinter,NA,NA,NA,Plied,NA,NA,94,Sajet,NA,1,18,Aran,10,8,plied
FALSE,4,100,105259,TRUE,NA,22,Alice 8 ply,ozifarmers-market-alice-8-ply,5,1,5,plied,NA,11,220,Ozifarmer's Market,NA,11,22,DK,8,11,plied
TRUE,1,100,105269,TRUE,8,6.75,Shimmering Sock,fierce-fibers-shimmering-sock,NA,NA,NA,plied,NA,NA,420,Fierce Fibers,NA,5,28,Fingering,4,14,plied
FALSE,4,100,105321,NA,NA,24,Wilbur,mt-rutsen-studio-wilbur,5,1,5,plied,NA,NA,306,Mt. Rutsen Studio,NA,10,24-26,Sport,5,12,plied
TRUE,NA,150,32138,NA,NA,NA,Lino,yanabey-lino,NA,NA,NA,"plied, linen",NA,NA,NA,Yanabey,NA,12,20,Worsted,10,9,"plied, linen"
TRUE,4,50,32159,FALSE,NA,26,Holiday 8,adriafil-holiday-8,3.67,3,11,NA,NA,NA,163,Adriafil,NA,10,24-26,Sport,5,12,NA
