digit_position,digit
784108,9
784109,3
784110,4
784111,0
784112,0
784113,8
784114,0
784115,0
784116,5
784117,9
784118,1
784119,7
784120,1
784121,8
784122,4
784123,2
784124,8
784125,8
784126,6
784127,7
784128,4
784129,7
784130,4
784131,2
784132,3
784133,2
784134,8
784135,1
784136,8
784137,8
784138,9
784139,2
784140,0
784141,8
784142,2
784143,2
784144,1
784145,0
784146,9
784147,8
784148,7
784149,0
784150,7
784151,5
784152,1
784153,0
784154,0
784155,9
784156,6
784157,0
784158,9
784159,4
784160,2
784161,2
784162,2
784163,7
784164,1
784165,7
784166,9
784167,6
784168,0
784169,6
784170,1
784171,1
784172,8
784173,6
784174,8
784175,7
784176,5
784177,2
784178,3
784179,1
784180,0
784181,8
784182,6
784183,5
784184,1
784185,3
784186,0
784187,5
784188,4
784189,8
784190,7
784191,9
784192,4
784193,0
784194,7
784195,3
784196,0
784197,3
784198,2
784199,4
784200,7
784201,5
784202,5
784203,8
784204,5
784205,5
784206,1
784207,5
784208,8
784209,5
784210,7
784211,2
784212,7
784213,1
784214,2
784215,9
784216,5
784217,6
784218,8
784219,5
784220,1
784221,6
784222,6
784223,7
784224,1
784225,1
784226,5
784227,0
784228,2
784229,6
784230,5
784231,8
784232,5
784233,7
784234,5
784235,3
784236,7
784237,2
784238,1
784239,5
784240,2
784241,4
784242,9
784243,7
784244,0
784245,2
784246,0
784247,7
784248,3
784249,5
784250,6
784251,6
784252,5
784253,5
784254,4
784255,2
784256,8
784257,7
784258,4
784259,8
784260,0
784261,4
784262,8
784263,1
784264,8
784265,8
784266,3
784267,8
784268,1
784269,6
784270,8
784271,9
784272,4
784273,3
784274,8
784275,0
784276,9
784277,2
784278,9
784279,4
784280,7
784281,1
784282,9
784283,3
784284,9
784285,2
784286,4
784287,9
784288,7
784289,0
784290,7
784291,8
784292,3
784293,4
784294,2
784295,6
784296,9
784297,1
784298,1
784299,9
784300,8
784301,1
784302,6
784303,2
784304,1
784305,0
784306,4
784307,7
784308,1
784309,3
784310,0
784311,8
784312,3
784313,0
784314,9
784315,5
784316,7
784317,0
784318,2
784319,7
784320,9
784321,1
784322,4
784323,4
784324,0
784325,4
784326,4
784327,8
784328,8
784329,7
784330,5
784331,2
784332,9
784333,4
784334,4
784335,6
784336,5
784337,2
784338,2
784339,2
784340,8
784341,8
784342,0
784343,9
784344,1
784345,6
784346,4
784347,2
784348,6
784349,9
784350,3
784351,2
784352,2
784353,1
784354,2
784355,0
784356,8
784357,9
784358,1
784359,4
784360,3
784361,7
784362,3
784363,5
784364,3
784365,2
784366,6
784367,3
784368,4
784369,3
784370,4
784371,7
784372,0
784373,1
784374,8
784375,9
784376,4
784377,1
784378,4
784379,1
784380,8
784381,6
784382,5
784383,4
784384,9
784385,8
784386,7
784387,5
784388,8
784389,0
784390,8
784391,5
784392,4
784393,4
784394,3
784395,8
784396,9
784397,7
784398,8
784399,3
784400,7
784401,5
784402,4
784403,2
784404,7
784405,6
784406,1
784407,1
784408,1
784409,6
784410,0
784411,4
784412,8
784413,2
784414,1
784415,9
784416,4
784417,4
784418,9
784419,8
784420,5
784421,7
784422,3
784423,3
784424,9
784425,9
784426,1
784427,9
784428,4
784429,6
784430,4
784431,1
784432,6
784433,3
784434,4
784435,5
784436,1
784437,0
784438,5
784439,8
784440,8
784441,2
784442,7
784443,5
784444,9
784445,6
784446,4
784447,1
784448,5
784449,0
784450,7
784451,4
784452,9
784453,7
784454,0
784455,8
784456,6
784457,8
784458,6
784459,8
784460,7
784461,0
784462,6
784463,5
784464,3
784465,3
784466,3
784467,0
784468,8
784469,7
784470,6
784471,7
784472,4
784473,6
784474,8
784475,5
784476,5
784477,1
784478,7
784479,0
784480,8
784481,6
784482,3
784483,6
784484,7
784485,2
784486,2
784487,0
784488,0
784489,4
784490,1
784491,3
784492,3
784493,5
784494,5
784495,0
784496,6
784497,9
784498,0
784499,8
784500,9
784501,8
784502,2
784503,2
784504,7
784505,0
784506,3
784507,3
784508,6
784509,3
784510,8
784511,0
784512,8
784513,7
784514,2
784515,4
784516,8
784517,3
784518,2
784519,4
784520,7
784521,7
784522,3
784523,6
784524,2
784525,3
784526,8
784527,4
784528,2
784529,7
784530,6
784531,7
784532,1
784533,2
784534,7
784535,2
784536,9
784537,9
784538,8
784539,2
784540,7
784541,9
784542,0
784543,0
784544,0
784545,4
784546,7
784547,2
784548,3
784549,7
784550,5
784551,0
784552,3
784553,3
784554,6
784555,5
784556,6
784557,9
784558,1
784559,3
784560,5
784561,9
784562,6
784563,4
784564,8
784565,5
784566,0
784567,5
784568,8
784569,9
784570,4
784571,8
784572,7
784573,1
784574,1
784575,7
784576,9
784577,7
784578,1
784579,7
784580,7
784581,3
784582,5
784583,8
784584,9
784585,5
784586,3
784587,7
784588,5
784589,2
784590,3
784591,5
784592,1
784593,7
784594,2
784595,7
784596,0
784597,4
784598,5
784599,3
784600,2
784601,9
784602,8
784603,8
784604,0
784605,8
784606,9
784607,7
784608,6
784609,8
784610,7
784611,0
784612,6
784613,0
784614,3
784615,7
784616,1
784617,7
784618,1
784619,6
784620,8
784621,9
784622,3
784623,8
784624,1
784625,3
784626,1
784627,1
784628,4
784629,9
784630,2
784631,6
784632,1
784633,1
784634,7
784635,9
784636,9
784637,0
784638,7
784639,6
784640,3
784641,8
784642,6
784643,8
784644,1
784645,7
784646,5
784647,7
784648,2
784649,2
784650,7
784651,7
784652,8
784653,2
784654,5
784655,0
784656,3
784657,0
784658,3
784659,7
784660,9
784661,9
784662,4
784663,8
784664,1
784665,0
784666,5
784667,3
784668,0
784669,9
784670,9
784671,7
784672,1
784673,4
784674,1
784675,3
784676,3
784677,2
784678,1
784679,0
784680,6
784681,7
784682,9
784683,1
784684,1
784685,1
784686,7
784687,6
784688,9
784689,3
784690,9
784691,0
784692,8
784693,2
784694,4
784695,9
784696,7
784697,8
784698,5
784699,7
784700,5
784701,9
784702,5
784703,0
784704,1
784705,7
784706,3
784707,4
784708,7
784709,3
784710,4
784711,3
784712,2
784713,7
784714,4
784715,8
784716,6
784717,3
784718,3
784719,5
784720,6
784721,6
784722,8
784723,4
784724,3
784725,1
784726,5
784727,4
784728,9
784729,9
784730,7
784731,4
784732,2
784733,5
784734,5
784735,5
784736,4
784737,3
784738,4
784739,2
784740,8
784741,7
784742,9
784743,8
784744,1
784745,3
784746,8
784747,7
784748,2
784749,8
784750,8
784751,8
784752,5
784753,8
784754,8
784755,4
784756,0
784757,8
784758,2
784759,8
784760,6
784761,6
784762,5
784763,5
784764,5
784765,0
784766,6
784767,3
784768,0
784769,3
784770,1
784771,1
784772,6
784773,9
784774,2
784775,3
784776,0
784777,3
784778,4
784779,2
784780,6
784781,2
784782,4
784783,0
784784,0
784785,6
784786,5
784787,1
784788,9
784789,2
784790,4
784791,6
784792,1
784793,8
784794,2
784795,0
784796,8
784797,5
784798,1
784799,2
784800,9
784801,4
784802,0
784803,5
784804,1
784805,3
784806,8
784807,4
784808,1
784809,0
784810,9
784811,4
784812,3
784813,8
784814,3
784815,3
784816,8
784817,3
784818,0
784819,9
784820,9
784821,4
784822,3
784823,3
784824,7
784825,3
784826,2
784827,3
784828,5
784829,6
784830,1
784831,1
784832,8
784833,4
784834,0
784835,8
784836,3
784837,4
784838,1
784839,5
784840,6
784841,1
784842,0
784843,9
784844,5
784845,2
784846,5
784847,4
784848,7
784849,4
784850,4
784851,5
784852,4
784853,2
784854,6
784855,6
784856,7
784857,8
784858,7
784859,4
784860,4
784861,1
784862,5
784863,3
784864,9
784865,4
784866,5
784867,2
784868,7
784869,4
784870,3
784871,8
784872,0
784873,8
784874,5
784875,4
784876,7
784877,8
784878,1
784879,5
784880,7
784881,4
784882,8
784883,1
784884,7
784885,1
784886,8
784887,0
784888,5
784889,5
784890,4
784891,2
784892,9
784893,2
784894,3
784895,0
784896,1
784897,7
784898,2
784899,5
784900,7
784901,7
784902,0
784903,8
784904,2
784905,5
784906,4
784907,2
784908,1
784909,5
784910,5
784911,1
784912,4
784913,5
784914,5
784915,2
784916,3
784917,1
784918,1
784919,6
784920,8
784921,9
784922,8
784923,1
784924,5
784925,9
784926,8
784927,4
784928,1
784929,5
784930,7
784931,6
784932,3
784933,0
784934,3
784935,3
784936,1
784937,0
784938,4
784939,1
784940,0
784941,2
784942,4
784943,8
784944,6
784945,7
784946,8
784947,5
784948,9
784949,3
784950,4
784951,4
784952,5
784953,1
784954,3
784955,9
784956,5
784957,6
784958,3
784959,3
784960,7
784961,2
784962,0
784963,5
784964,6
784965,8
784966,8
784967,5
784968,8
784969,8
784970,9
784971,0
784972,6
784973,9
784974,0
784975,5
784976,7
784977,1
784978,1
784979,9
784980,0
784981,8
784982,3
784983,9
784984,9
784985,9
784986,6
784987,9
784988,7
784989,9
784990,9
784991,5
784992,2
784993,1
784994,3
784995,3
784996,4
784997,4
784998,8
784999,3
785000,9
785001,5
785002,2
785003,2
785004,8
785005,7
785006,5
785007,9
785008,2
785009,2
785010,8
785011,3
785012,9
785013,7
785014,7
785015,8
785016,6
785017,5
785018,6
785019,9
785020,3
785021,1
785022,6
785023,9
785024,7
785025,0
785026,5
785027,4
785028,5
785029,0
785030,2
785031,7
785032,5
785033,5
785034,2
785035,4
785036,9
785037,8
785038,6
785039,0
785040,3
785041,7
785042,5
785043,9
785044,3
785045,8
785046,1
785047,3
785048,8
785049,0
785050,0
785051,6
785052,5
785053,8
785054,9
785055,5
785056,2
785057,5
785058,7
785059,0
785060,5
785061,6
785062,5
785063,4
785064,8
785065,7
785066,1
785067,5
785068,3
785069,9
785070,9
785071,2
785072,5
785073,9
785074,4
785075,2
785076,4
785077,9
785078,9
785079,9
785080,7
785081,1
785082,7
785083,3
785084,1
785085,7
785086,1
785087,6
785088,7
785089,9
785090,7
785091,6
785092,2
785093,5
785094,1
785095,8
785096,3
785097,0
785098,7
785099,8
785100,0
785101,7
785102,1
785103,8
785104,0
785105,0
785106,6
785107,5
785108,1
785109,7
785110,3
785111,0
785112,5
785113,1
785114,5
785115,2
785116,9
785117,5
785118,6
785119,3
785120,3
785121,8
785122,2
785123,6
785124,3
785125,2
785126,7
785127,9
785128,3
785129,2
785130,1
785131,2
785132,7
785133,1
785134,8
785135,0
785136,6
785137,2
785138,6
785139,9
785140,5
785141,9
785142,4
785143,8
785144,0
785145,6
785146,3
785147,4
785148,1
785149,6
785150,4
785151,9
785152,6
785153,9
785154,1
785155,0
785156,2
785157,1
785158,1
785159,1
785160,6
785161,0
785162,2
785163,3
785164,6
785165,4
785166,6
785167,4
785168,3
785169,2
785170,3
785171,5
785172,8
785173,9
785174,0
785175,4
785176,7
785177,7
785178,2
785179,4
785180,3
785181,4
785182,7
785183,7
785184,6
785185,6
785186,5
785187,1
785188,7
785189,2
785190,5
785191,0
785192,4
785193,3
785194,7
785195,0
785196,1
785197,8
785198,8
785199,2
785200,6
785201,2
785202,1
785203,1
785204,5
785205,8
785206,4
785207,3
785208,7
785209,6
785210,4
785211,4
785212,2
785213,2
785214,6
785215,6
785216,6
785217,6
785218,2
785219,0
785220,4
785221,7
785222,5
785223,1
785224,2
785225,7
785226,8
785227,2
785228,5
785229,2
785230,3
785231,5
785232,1
785233,8
785234,8
785235,7
785236,0
785237,2
785238,1
785239,7
785240,8
785241,9
785242,8
785243,0
785244,2
785245,7
785246,2
785247,6
785248,7
785249,2
785250,8
785251,0
785252,2
785253,7
785254,7
785255,1
785256,1
785257,8
785258,2
785259,2
785260,7
785261,7
785262,3
785263,1
785264,5
785265,2
785266,1
785267,0
785268,3
785269,0
785270,3
785271,5
785272,8
785273,7
785274,2
785275,6
785276,4
785277,2
785278,0
785279,8
785280,2
785281,4
785282,5
785283,2
785284,8
785285,9
785286,8
785287,8
785288,4
785289,3
785290,3
785291,1
785292,6
785293,8
785294,3
785295,1
785296,5
785297,7
785298,9
785299,1
785300,6
785301,6
785302,6
785303,4
785304,9
785305,9
785306,2
785307,5
785308,6
785309,8
785310,2
785311,1
785312,6
785313,1
785314,1
785315,4
785316,4
785317,9
785318,9
785319,0
785320,3
785321,4
785322,2
785323,4
785324,6
785325,6
785326,9
785327,5
785328,1
785329,5
785330,3
785331,2
785332,4
785333,6
785334,3
785335,9
785336,1
785337,3
785338,5
785339,7
785340,0
785341,4
785342,7
785343,8
785344,0
785345,7
785346,6
785347,8
785348,5
785349,2
785350,6
785351,8
785352,9
785353,8
785354,9
785355,9
785356,8
785357,4
785358,8
785359,9
785360,3
785361,2
785362,0
785363,5
785364,2
785365,5
785366,3
785367,3
785368,7
785369,2
785370,1
785371,0
785372,1
785373,2
785374,4
785375,6
785376,7
785377,4
785378,4
785379,8
785380,5
785381,5
785382,9
785383,4
785384,5
785385,1
785386,1
785387,6
785388,8
785389,6
785390,9
785391,8
785392,2
785393,5
785394,1
785395,6
785396,5
785397,0
785398,8
785399,6
785400,3
785401,1
785402,5
785403,0
785404,6
785405,5
785406,5
785407,9
785408,0
785409,2
785410,3
785411,3
785412,5
785413,0
785414,6
785415,0
785416,8
785417,9
785418,4
785419,6
785420,1
785421,3
785422,3
785423,2
785424,5
785425,9
785426,6
785427,4
785428,7
785429,5
785430,8
785431,5
785432,7
785433,4
785434,0
785435,4
785436,7
785437,4
785438,3
785439,0
785440,7
785441,1
785442,6
785443,4
785444,5
785445,1
785446,0
785447,2
785448,1
785449,9
785450,8
785451,8
785452,9
785453,6
785454,4
785455,6
785456,6
785457,6
785458,8
785459,5
785460,7
785461,6
785462,5
785463,0
785464,9
785465,3
785466,0
785467,8
785468,3
785469,3
785470,0
785471,0
785472,4
785473,5
785474,6
785475,8
785476,1
785477,8
785478,7
785479,2
785480,7
785481,5
785482,7
785483,2
785484,4
785485,1
785486,6
785487,8
785488,0
785489,7
785490,6
785491,7
785492,0
785493,5
785494,9
785495,2
785496,1
785497,6
785498,0
785499,4
785500,3
785501,5
785502,5
785503,4
785504,6
785505,8
785506,1
785507,0
785508,0
785509,9
785510,2
785511,9
785512,2
785513,5
785514,5
785515,9
785516,3
785517,9
785518,5
785519,6
785520,4
785521,8
785522,9
785523,5
785524,3
785525,3
785526,2
785527,9
785528,5
785529,0
785530,2
785531,7
785532,9
785533,7
785534,1
785535,5
785536,6
785537,7
785538,2
785539,1
785540,8
785541,9
785542,2
785543,0
785544,2
785545,7
785546,3
785547,2
785548,5
785549,7
785550,0
785551,8
785552,1
785553,5
785554,0
785555,6
785556,2
785557,7
785558,7
785559,0
785560,9
785561,0
785562,7
785563,1
785564,7
785565,3
785566,8
785567,7
785568,1
785569,0
785570,3
785571,1
785572,3
785573,2
785574,3
785575,8
785576,4
785577,2
785578,4
785579,9
785580,6
785581,0
785582,0
785583,9
785584,9
785585,1
785586,9
785587,6
785588,7
785589,6
785590,6
785591,6
785592,5
785593,7
785594,2
785595,6
785596,2
785597,1
785598,2
785599,4
785600,8
785601,8
785602,7
785603,1
785604,3
785605,4
785606,9
785607,9
785608,2
785609,0
785610,5
785611,6
785612,9
785613,7
785614,2
785615,3
785616,5
785617,8
785618,6
785619,9
785620,3
785621,3
785622,2
785623,4
785624,0
785625,7
785626,3
785627,8
785628,1
785629,1
785630,1
785631,7
785632,7
785633,0
785634,5
785635,5
785636,7
785637,3
785638,2
785639,3
785640,4
785641,6
785642,0
785643,9
785644,0
785645,2
785646,1
785647,5
785648,7
785649,9
785650,8
785651,4
785652,7
785653,2
785654,2
785655,3
785656,4
785657,5
785658,2
785659,1
785660,3
785661,8
785662,2
785663,7
785664,7
785665,1
785666,5
785667,7
785668,9
785669,5
785670,8
785671,0
785672,3
785673,4
785674,7
785675,2
785676,2
785677,0
785678,5
785679,4
785680,0
785681,2
785682,5
785683,8
785684,9
785685,6
785686,6
785687,4
785688,4
785689,1
785690,5
785691,3
785692,9
785693,0
785694,5
785695,3
785696,4
785697,1
785698,2
785699,1
785700,3
785701,7
785702,4
785703,4
785704,7
785705,0
785706,0
785707,5
785708,0
785709,8
785710,9
785711,0
785712,3
785713,3
785714,8
785715,7
785716,1
785717,5
785718,3
785719,8
785720,3
785721,4
785722,9
785723,3
785724,9
785725,0
785726,7
785727,8
785728,3
785729,6
785730,5
785731,1
785732,1
785733,4
785734,5
785735,8
785736,0
785737,7
785738,9
785739,2
785740,0
785741,2
785742,7
785743,2
785744,1
785745,0
785746,1
785747,4
785748,7
785749,9
785750,0
785751,6
785752,2
785753,9
785754,7
785755,9
785756,8
785757,9
785758,9
785759,2
785760,3
785761,5
785762,7
785763,3
785764,0
785765,3
785766,4
785767,0
785768,3
785769,2
785770,4
785771,9
785772,9
785773,6
785774,9
785775,7
785776,6
785777,2
785778,4
785779,0
785780,6
785781,0
785782,7
785783,8
785784,8
785785,9
785786,7
785787,3
785788,2
785789,1
785790,8
785791,4
785792,3
785793,1
785794,0
785795,8
785796,8
785797,2
785798,4
785799,4
785800,9
785801,3
785802,0
785803,8
785804,2
785805,6
785806,6
785807,1
785808,9
785809,0
785810,8
785811,0
785812,2
785813,6
785814,2
785815,2
785816,0
785817,4
785818,9
785819,9
785820,9
785821,0
785822,1
785823,1
785824,2
785825,8
785826,5
785827,9
785828,7
785829,4
785830,9
785831,2
785832,9
785833,5
785834,5
785835,6
785836,2
785837,7
785838,7
785839,2
785840,1
785841,7
785842,4
785843,6
785844,4
785845,6
785846,1
785847,1
785848,4
785849,6
785850,8
785851,9
785852,9
785853,3
785854,9
785855,2
785856,9
785857,4
785858,0
785859,1
785860,0
785861,5
785862,9
785863,4
785864,9
785865,4
785866,2
785867,0
785868,9
785869,7
785870,3
785871,3
785872,8
785873,1
785874,7
785875,5
785876,9
785877,4
785878,3
785879,8
785880,2
785881,8
785882,7
785883,8
785884,0
785885,2
785886,5
785887,0
785888,4
785889,4
785890,4
785891,0
785892,9
785893,9
785894,6
785895,8
785896,7
785897,5
785898,3
785899,4
785900,0
785901,1
785902,9
785903,0
785904,3
785905,8
785906,8
785907,6
785908,0
785909,1
785910,7
785911,7
785912,1
785913,7
785914,0
785915,1
785916,2
785917,4
785918,5
785919,9
785920,1
785921,2
785922,2
785923,7
785924,6
785925,7
785926,6
785927,8
785928,8
785929,4
785930,6
785931,7
785932,5
785933,7
785934,1
785935,5
785936,2
785937,3
785938,6
785939,9
785940,6
785941,5
785942,5
785943,2
785944,1
785945,2
785946,2
785947,0
785948,0
785949,5
785950,7
785951,7
785952,2
785953,4
785954,2
785955,4
785956,5
785957,0
785958,3
785959,6
785960,5
785961,3
785962,9
785963,7
785964,3
785965,7
785966,6
785967,9
785968,6
785969,9
785970,0
785971,2
785972,8
785973,5
785974,1
785975,7
785976,8
785977,5
785978,8
785979,2
785980,7
785981,2
785982,0
785983,1
785984,0
785985,8
785986,4
785987,3
785988,3
785989,5
785990,9
785991,8
785992,3
785993,3
785994,9
785995,8
785996,4
785997,5
785998,4
785999,4
786000,5
786001,6
786002,8
786003,1
786004,7
786005,8
786006,4
786007,0
786008,6
786009,2
786010,5
786011,7
786012,4
786013,9
786014,0
786015,4
786016,3
786017,1
786018,9
786019,1
786020,7
786021,0
786022,8
786023,7
786024,7
786025,4
786026,3
786027,8
786028,2
786029,4
786030,1
786031,0
786032,4
786033,0
786034,3
786035,1
786036,8
786037,6
786038,7
786039,1
786040,4
786041,1
786042,4
786043,2
786044,0
786045,4
786046,1
786047,7
786048,2
786049,0
786050,3
786051,6
786052,8
786053,1
786054,1
786055,4
786056,2
786057,9
786058,8
786059,9
786060,5
786061,0
786062,3
786063,6
786064,7
786065,7
786066,2
786067,5
786068,6
786069,5
786070,4
786071,6
786072,0
786073,7
786074,1
786075,0
786076,5
786077,0
786078,1
786079,2
786080,8
786081,6
786082,0
786083,1
786084,8
786085,3
786086,1
786087,8
786088,8
786089,4
786090,3
786091,3
786092,0
786093,5
786094,9
786095,0
786096,2
786097,6
786098,7
786099,0
786100,4
786101,1
786102,3
786103,5
786104,9
786105,1
786106,4
786107,4
786108,6
786109,8
786110,9
786111,9
786112,9
786113,6
786114,8
786115,8
786116,4
786117,7
786118,1
786119,7
786120,8
786121,3
786122,3
786123,4
786124,7
786125,0
786126,4
786127,0
786128,8
786129,2
786130,9
786131,1
786132,4
786133,6
786134,8
786135,1
786136,2
786137,4
786138,1
786139,5
786140,4
786141,7
786142,4
786143,3
786144,0
786145,9
786146,3
786147,0
786148,0
786149,9
786150,9
786151,8
786152,1
786153,5
786154,3
786155,8
786156,4
786157,2
786158,5
786159,8
786160,5
786161,0
786162,5
786163,6
786164,3
786165,2
786166,7
786167,6
786168,0
786169,4
786170,7
786171,3
786172,9
786173,0
786174,8
786175,7
786176,6
786177,8
786178,9
786179,0
786180,4
786181,9
786182,2
786183,7
786184,9
786185,3
786186,2
786187,2
786188,4
786189,9
786190,2
786191,4
786192,0
786193,9
786194,5
786195,3
786196,4
786197,9
786198,9
786199,1
786200,9
786201,0
786202,3
786203,4
786204,1
786205,6
786206,2
786207,1
786208,1
786209,5
786210,4
786211,4
786212,6
786213,0
786214,8
786215,2
786216,1
786217,3
786218,8
786219,9
786220,8
786221,3
786222,6
786223,4
786224,5
786225,4
786226,3
786227,6
786228,2
786229,7
786230,3
786231,4
786232,5
786233,2
786234,5
786235,5
786236,4
786237,2
786238,1
786239,3
786240,7
786241,1
786242,5
786243,7
786244,8
786245,9
786246,1
786247,5
786248,2
786249,1
786250,3
786251,2
786252,0
786253,6
786254,0
786255,3
786256,7
786257,6
786258,5
786259,6
786260,4
786261,3
786262,4
786263,6
786264,1
786265,2
786266,8
786267,7
786268,7
786269,3
786270,3
786271,4
786272,6
786273,4
786274,2
786275,3
786276,2
786277,6
786278,5
786279,2
786280,7
786281,9
786282,4
786283,9
786284,0
786285,7
786286,8
786287,8
786288,3
786289,8
786290,1
786291,9
786292,2
786293,3
786294,8
786295,6
786296,4
786297,4
786298,4
786299,7
786300,5
786301,5
786302,7
786303,7
786304,0
786305,5
786306,9
786307,5
786308,0
786309,0
