brand,product,name,specific,lightness,hex,lightToDark,numbers,id
MAKE UP FOR EVER,Ultra HD Invisible Cover Stick Foundation,NA,Y445,0.543137254901961,#B9815C,TRUE,445,124
MAKE UP FOR EVER,Water Blend Face & Body Foundation,NA,Y445,0.617647058823529,#C18D7A,TRUE,445,129
Anastasia Beverly Hills,Luminous Foundation,NA,450C,0.301960784313725,#724C28,TRUE,450,91
Lancôme,Teint Idole Ultra Longwear Foundation Stick SPF 21,Suede N,450,0.594117647058824,#C69469,TRUE,450,110
Lancôme,Dual Finish Multi-Tasking Lightweight Pressed Powder Foundation,Suede,450,0.476470588235294,#B36A40,TRUE,450,120
Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,Suede N,450,0.588235294117647,#C49368,TRUE,450,88
Juvia's Place,I Am Magic Foundation,Casablanca,450,0.625490196078431,#D99C66,FALSE,450,93
Exa,High Fidelity Foundation,Emily,450,0.735294117647059,#E2B995,FALSE,450,115
SMITH & CULT,Veiled Threat Weightless Micro-Blurring Foundation,Cool,450,0.413725490196078,#AB5328,TRUE,450,95
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,NA,450,0.341176470588235,#7D4C31,TRUE,450,96
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,NA,450,0.47843137254902,#A86E4C,TRUE,450,97
Rare Beauty by Selena Gomez,Liquid Touch Weightless Foundation,NA,450N,0.466666666666667,#A4644A,TRUE,450,98
FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,NA,450,0.468627450980392,#9C7153,TRUE,450,99
HUDA BEAUTY,#FauxFilter Skin Finish Buildable Coverage Foundation Stick,NA,450G,0.523529411764706,#B48357,TRUE,450,100
Gucci,Fluide De Beauté Fini Naturel - Natural Finish Fluid Foundation,NA,450C,0.480392156862745,#AF6946,TRUE,450,116
HUDA BEAUTY,#FauxFilter Full Coverage Matte Foundation,Chocolate Mousse,450G,0.482352941176471,#A47C52,TRUE,450,101
Shiseido,Synchro Skin Self-Refreshing Foundation SPF 30,NA,450,0.607843137254902,#C28C74,TRUE,450,117
La Mer,The Soft Fluid Long Wear Foundation SPF 20,Sepia,450,0.594117647058824,#D09B5F,TRUE,450,118
Shiseido,Synchro Skin Self-Refreshing Custom Finish Powder Foundation,Copper,450,0.550980392156863,#B37C66,TRUE,450,119
Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,Suede C,455,0.458823529411765,#B17539,TRUE,455,88
MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,NA,Y455,0.462745098039216,#997153,TRUE,455,122
MAKE UP FOR EVER,Matte Velvet Skin Blurring Powder Foundation,NA,Y455,0.684313725490196,#DDA380,TRUE,455,126
HUDA BEAUTY,#FauxFilter Skin Finish Buildable Coverage Foundation Stick,NA,455R,0.619607843137255,#CC9670,TRUE,455,100
MAKE UP FOR EVER,Matte Velvet Skin Full Coverage Foundation,NA,Y455,0.615686274509804,#C9A371,TRUE,455,123
MAKE UP FOR EVER,Water Blend Face & Body Foundation,NA,Y455,0.53921568627451,#AF7D64,TRUE,455,129
Lancôme,Dual Finish Multi-Tasking Lightweight Pressed Powder Foundation,Suede,460,0.531372549019608,#C57D4A,TRUE,460,120
Revlon,ColorStay Makeup For Normal/Dry Skin,Macadamia,460,0.782352941176471,#F5C29A,TRUE,460,112
Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,Suede W,460,0.562745098039216,#C08D5F,TRUE,460,88
Lancôme,Rénergie Lift Makeup Lightweight Liquid Foundation SPF 27,Suede C,460,0.441176470588235,#AB5F36,TRUE,460,89
Exa,High Fidelity Foundation,Gretta,460,0.758823529411765,#DFC1A4,FALSE,460,115
SMITH & CULT,Veiled Threat Weightless Micro-Blurring Foundation,Warm,460,0.341176470588235,#82472C,TRUE,460,95
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,NA,460,0.319607843137255,#74432F,TRUE,460,96
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,NA,460,0.476470588235294,#A6634D,TRUE,460,97
Rare Beauty by Selena Gomez,Liquid Touch Weightless Foundation,NA,460W,0.505882352941176,#AF7453,TRUE,460,98
FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,NA,460,0.470588235294118,#9A6956,TRUE,460,99
Gucci,Fluide De Beauté Fini Naturel - Natural Finish Fluid Foundation,NA,460N,0.441176470588235,#996948,TRUE,460,116
Shiseido,Synchro Skin Self-Refreshing Foundation SPF 30,NA,460,0.707843137254902,#E1AB88,TRUE,460,117
La Mer,The Soft Fluid Long Wear Foundation SPF 20,Sienna,460,0.552941176470588,#AC826E,TRUE,460,118
MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,NA,Y463,0.515686274509804,#A28265,TRUE,463,122
MAKE UP FOR EVER,Matte Velvet Skin Full Coverage Foundation,NA,Y463,0.607843137254902,#BFA177,TRUE,463,123
Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,Suede C,465,0.37843137254902,#95582C,TRUE,465,88
Anastasia Beverly Hills,Luminous Foundation,NA,470C,0.276470588235294,#6D4120,TRUE,470,91
Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,Suede C,470,0.570588235294118,#C38960,TRUE,470,88
Exa,High Fidelity Foundation,Stefania,470,0.762745098039216,#E8BE9D,FALSE,470,115
SMITH & CULT,Veiled Threat Weightless Micro-Blurring Foundation,Cool,470,0.345098039215686,#83432D,TRUE,470,95
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,NA,470,0.315686274509804,#74452D,TRUE,470,96
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,NA,470,0.452941176470588,#9D634A,TRUE,470,97
Rare Beauty by Selena Gomez,Liquid Touch Weightless Foundation,NA,470C,0.490196078431373,#A77053,TRUE,470,98
FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,NA,470,0.456862745098039,#946B55,TRUE,470,99
Gucci,Fluide De Beauté Fini Naturel - Natural Finish Fluid Foundation,NA,470O,0.388235294117647,#926034,TRUE,470,116
Anastasia Beverly Hills,Luminous Foundation,NA,480C,0.268627450980392,#683F21,TRUE,480,91
Exa,High Fidelity Foundation,Liam,480,0.741176470588235,#DDB99D,FALSE,480,115
SMITH & CULT,Veiled Threat Weightless Micro-Blurring Foundation,Neutral,480,0.347058823529412,#87452A,TRUE,480,95
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,NA,480,0.305882352941176,#70432C,TRUE,480,96
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,NA,480,0.449019607843137,#97644E,TRUE,480,97
Rare Beauty by Selena Gomez,Liquid Touch Weightless Foundation,NA,480W,0.435294117647059,#956449,TRUE,480,98
FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,NA,480,0.366666666666667,#7D543E,TRUE,480,99
Gucci,Fluide De Beauté Fini Naturel - Natural Finish Fluid Foundation,NA,480C,0.415686274509804,#955A3F,TRUE,480,116
Givenchy,Teint Couture City Balm Radiant Perfecting Skin Tint SPF 25,NA,W480,0.262745098039216,#563530,TRUE,480,107
Anastasia Beverly Hills,Luminous Foundation,NA,490W,0.262745098039216,#673C1F,TRUE,490,91
Exa,High Fidelity Foundation,Hannah,490,0.705882352941177,#DCB58C,FALSE,490,115
SMITH & CULT,Veiled Threat Weightless Micro-Blurring Foundation,Neutral,490,0.286274509803922,#6B3927,TRUE,490,95
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,NA,490,0.266666666666667,#663B22,TRUE,490,96
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,NA,490,0.43921568627451,#94644C,TRUE,490,97
Rare Beauty by Selena Gomez,Liquid Touch Weightless Foundation,NA,490C,0.437254901960784,#995E46,TRUE,490,98
FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,NA,490,0.36078431372549,#7B553D,TRUE,490,99
Givenchy,Teint Couture City Balm Radiant Perfecting Skin Tint SPF 25,NA,N490,0.225490196078431,#45312E,TRUE,490,107
Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,Suede,495,0.4,#856447,TRUE,495,88
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,NA,495,0.247058823529412,#5D3121,TRUE,495,96
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,NA,495,0.335294117647059,#784533,TRUE,495,97
FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,NA,495,0.350980392156863,#734F40,TRUE,495,99
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,NA,498,0.247058823529412,#4E3530,TRUE,498,96
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,NA,498,0.349019607843137,#66524C,TRUE,498,97
FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,NA,498,0.350980392156863,#635550,TRUE,498,99
Anastasia Beverly Hills,Luminous Foundation,NA,500C,0.252941176470588,#613920,TRUE,500,91
Lancôme,Teint Idole Ultra Longwear Foundation Stick SPF 21,Suede W,500,0.480392156862745,#AC7A49,TRUE,500,110
Lancôme,Dual Finish Multi-Tasking Lightweight Pressed Powder Foundation,Suede,500,0.427450980392157,#B45926,TRUE,500,120
Almay,Clear Complexion Make Myself Clear Makeup,Beige,500,0.658823529411765,#CE9782,TRUE,500,92
Revlon,ColorStay Makeup For Normal/Dry Skin,Walnut,500,0.374509803921569,#A74E18,TRUE,500,112
Almay,Smart Shade Skintone Matching Makeup,Deep Like Me,500,0.609803921568628,#C79270,TRUE,500,128
Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,Suede W,500,0.482352941176471,#AC7A4A,TRUE,500,88
Juvia's Place,I Am Magic Foundation,Bogota,500,0.641176470588235,#CB9F7C,FALSE,500,93
Lancôme,Rénergie Lift Makeup Lightweight Liquid Foundation SPF 27,Suede W,500,0.470588235294118,#AC6C44,TRUE,500,89
Exa,High Fidelity Foundation,Whit,500,0.729411764705882,#DFB295,FALSE,500,115
SMITH & CULT,Veiled Threat Weightless Micro-Blurring Foundation,Cool,500,0.254901960784314,#613B21,TRUE,500,95
Rare Beauty by Selena Gomez,Liquid Touch Weightless Foundation,NA,500N,0.429411764705882,#946147,TRUE,500,98
HUDA BEAUTY,#FauxFilter Skin Finish Buildable Coverage Foundation Stick,NA,500G,0.509803921568627,#AC7E58,TRUE,500,100
HUDA BEAUTY,#FauxFilter Full Coverage Matte Foundation,Mocha,500G,0.441176470588235,#9E6A43,TRUE,500,101
Origins,Pretty in Bloom™ SPF 20 Flower-Infused Long-Wear Foundation,NA,500,0.631372549019608,#C89A7A,TRUE,500,102
MAKE UP FOR EVER,Reboot Active Care Revitalizing Foundation,NA,Y503,0.511764705882353,#B37A52,TRUE,503,125
MAKE UP FOR EVER,Matte Velvet Skin Full Coverage Foundation,NA,Y503,0.507843137254902,#A5835E,TRUE,503,123
MAKE UP FOR EVER,Reboot Active Care Revitalizing Foundation,NA,Y505,0.513725490196078,#AE7B58,TRUE,505,125
MAKE UP FOR EVER,Matte Velvet Skin Blurring Powder Foundation,NA,Y505Cognac,0.63921568627451,#CF9577,TRUE,505,126
MAKE UP FOR EVER,Matte Velvet Skin Full Coverage Foundation,NA,Y505,0.496078431372549,#A0805D,TRUE,505,123
MAKE UP FOR EVER,Ultra HD Invisible Cover Stick Foundation,NA,Y505,0.462745098039216,#A36A49,TRUE,505,124
MAKE UP FOR EVER,Water Blend Face & Body Foundation,NA,Y505,0.498039215686275,#A1745D,TRUE,505,129
MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,NA,Y508,0.484313725490196,#9A775D,TRUE,508,122
Anastasia Beverly Hills,Luminous Foundation,NA,510W,0.225490196078431,#533020,TRUE,510,91
Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,Suede C,510,0.46078431372549,#A67445,TRUE,510,88
Juvia's Place,I Am Magic Foundation,Aruba,510,0.607843137254902,#DC9D5A,FALSE,510,93
CoverGirl,Clean Fresh Skin Milk Foundation,Porcelain,510,0.903921568627451,#F6E4D7,TRUE,510,130
Exa,High Fidelity Foundation,Carolina,510,0.747058823529412,#ECC291,FALSE,510,115
SMITH & CULT,Veiled Threat Weightless Micro-Blurring Foundation,Cool,510,0.311764705882353,#7C4123,TRUE,510,95
MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,NA,R510,0.349019607843137,#7B4E37,TRUE,510,122
Rare Beauty by Selena Gomez,Liquid Touch Weightless Foundation,NA,510W,0.347058823529412,#7D4C34,TRUE,510,98
MAKE UP FOR EVER,Matte Velvet Skin Blurring Powder Foundation,NA,R510Coffee,0.63921568627451,#CB907B,TRUE,510,126
HUDA BEAUTY,#FauxFilter Skin Finish Buildable Coverage Foundation Stick,NA,510R,0.513725490196078,#B17655,TRUE,510,100
Gucci,Fluide De Beauté Fini Naturel - Natural Finish Fluid Foundation,NA,510C,0.394117647058824,#8F553A,TRUE,510,116
MAKE UP FOR EVER,Matte Velvet Skin Full Coverage Foundation,NA,R510,0.472549019607843,#9E7753,TRUE,510,123
HUDA BEAUTY,#FauxFilter Full Coverage Matte Foundation,Cocoa,510R,0.394117647058824,#8F653A,TRUE,510,101
Shiseido,Synchro Skin Self-Refreshing Foundation SPF 30,NA,510,0.533333333333333,#AE8262,TRUE,510,117
Shiseido,Synchro Skin Self-Refreshing Custom Finish Powder Foundation,Suede,510,0.501960784313725,#9F7461,TRUE,510,119
Origins,Pretty in Bloom™ SPF 20 Flower-Infused Long-Wear Foundation,NA,510,0.66078431372549,#C7A38A,TRUE,510,102
MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,NA,Y513,0.480392156862745,#9B785A,TRUE,513,122
MAKE UP FOR EVER,Matte Velvet Skin Full Coverage Foundation,NA,Y513,0.462745098039216,#A37D49,TRUE,513,123
Anastasia Beverly Hills,Luminous Foundation,NA,520W,0.213725490196078,#4F2E1E,TRUE,520,91
Lancôme,Dual Finish Multi-Tasking Lightweight Pressed Powder Foundation,Suede,520,0.411764705882353,#AE5524,TRUE,520,120
Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,Suede W,520,0.337254901960784,#854C27,TRUE,520,88
Juvia's Place,I Am Magic Foundation,Tangier,520,0.619607843137255,#DD9B5F,FALSE,520,93
CoverGirl,Clean Fresh Skin Milk Foundation,Fair,520,0.798039215686275,#EFC6A8,TRUE,520,130
Exa,High Fidelity Foundation,Joshua,520,0.727450980392157,#E2B391,FALSE,520,115
Rare Beauty by Selena Gomez,Liquid Touch Weightless Foundation,NA,520W,0.433333333333333,#946949,TRUE,520,98
MAKE UP FOR EVER,Matte Velvet Skin Blurring Powder Foundation,NA,R520Cinnamon,0.598039215686274,#C88469,TRUE,520,126
HUDA BEAUTY,#FauxFilter Skin Finish Buildable Coverage Foundation Stick,NA,520G,0.509803921568627,#A7785D,TRUE,520,100
Gucci,Fluide De Beauté Fini Naturel - Natural Finish Fluid Foundation,NA,520O,0.298039215686275,#684130,TRUE,520,116
HUDA BEAUTY,#FauxFilter Full Coverage Matte Foundation,Nutmeg,520G,0.423529411764706,#966B42,TRUE,520,101
Shiseido,Synchro Skin Self-Refreshing Foundation SPF 30,NA,520,0.513725490196078,#AD7459,TRUE,520,117
MAKE UP FOR EVER,Water Blend Face & Body Foundation,NA,R520,0.480392156862745,#A26E53,TRUE,520,129
Origins,Pretty in Bloom™ SPF 20 Flower-Infused Long-Wear Foundation,NA,520,0.650980392156863,#C4A088,TRUE,520,102
MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,NA,Y522,0.454901960784314,#956C53,TRUE,522,122
MAKE UP FOR EVER,Matte Velvet Skin Full Coverage Foundation,NA,Y523,0.43921568627451,#997447,TRUE,523,123
MAKE UP FOR EVER,Reboot Active Care Revitalizing Foundation,NA,Y528,0.447058823529412,#9F6B45,TRUE,528,125
Anastasia Beverly Hills,Luminous Foundation,NA,530N,0.245098039215686,#5E331F,TRUE,530,91
Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,Suede C,530,0.345098039215686,#894D27,TRUE,530,88
Juvia's Place,I Am Magic Foundation,Ibiza,530,0.672549019607843,#E2B075,FALSE,530,93
CoverGirl,Clean Fresh Skin Milk Foundation,Fair/Light,530,0.782352941176471,#EBC1A4,TRUE,530,130
Exa,High Fidelity Foundation,Terese,530,0.890196078431372,#F3E3D3,FALSE,530,115
MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,NA,R530,0.309803921568627,#6B4533,TRUE,530,122
Rare Beauty by Selena Gomez,Liquid Touch Weightless Foundation,NA,530N,0.425490196078431,#996340,TRUE,530,98
MAKE UP FOR EVER,Reboot Active Care Revitalizing Foundation,NA,R530,0.388235294117647,#8D5939,TRUE,530,125
MAKE UP FOR EVER,Matte Velvet Skin Blurring Powder Foundation,NA,R530,0.60392156862745106,#C38B71,TRUE,530,126
HUDA BEAUTY,#FauxFilter Skin Finish Buildable Coverage Foundation Stick,NA,530R,0.507843137254902,#AA7059,TRUE,530,100
Gucci,Fluide De Beauté Fini Naturel - Natural Finish Fluid Foundation,NA,530N,0.313725490196078,#71412F,TRUE,530,116
MAKE UP FOR EVER,Matte Velvet Skin Full Coverage Foundation,NA,R530,0.398039215686274,#8D633E,TRUE,530,123
MAKE UP FOR EVER,Ultra HD Invisible Cover Stick Foundation,NA,R530,0.484313725490196,#9C6E5B,TRUE,530,124
HUDA BEAUTY,#FauxFilter Full Coverage Matte Foundation,Coffee Bean,530R,0.356862745098039,#7A533C,TRUE,530,101
Shiseido,Synchro Skin Self-Refreshing Foundation SPF 30,NA,530,0.503921568627451,#A07561,TRUE,530,117
Shiseido,Synchro Skin Self-Refreshing Custom Finish Powder Foundation,Henna,530,0.505882352941176,#A07262,TRUE,530,119
Origins,Pretty in Bloom™ SPF 20 Flower-Infused Long-Wear Foundation,NA,530,0.60392156862745106,#C7986D,TRUE,530,102
MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,NA,Y532,0.329411764705882,#694E3F,TRUE,532,122
MAKE UP FOR EVER,Matte Velvet Skin Full Coverage Foundation,NA,R532,0.37843137254902,#7D5844,TRUE,532,123
MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,NA,Y533,0.445098039215686,#966F4D,TRUE,533,122
MAKE UP FOR EVER,Matte Velvet Skin Full Coverage Foundation,NA,Y533,0.486274509803922,#9B7A5D,TRUE,533,123
MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,NA,Y535,0.380392156862745,#78544A,TRUE,535,122
MAKE UP FOR EVER,Matte Velvet Skin Blurring Powder Foundation,NA,Y535,0.696078431372549,#E3A480,TRUE,535,126
MAKE UP FOR EVER,Matte Velvet Skin Full Coverage Foundation,NA,Y535,0.456862745098039,#977052,TRUE,535,123
MAKE UP FOR EVER,Ultra HD Invisible Cover Stick Foundation,NA,Y535,0.458823529411765,#956355,TRUE,535,124
Anastasia Beverly Hills,Luminous Foundation,NA,540W,0.231372549019608,#552E21,TRUE,540,91
Lancôme,Dual Finish Multi-Tasking Lightweight Pressed Powder Foundation,Suede,540,0.370588235294118,#A04C1D,TRUE,540,120
Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,Suede W,540,0.317647058823529,#7C4726,TRUE,540,88
Juvia's Place,I Am Magic Foundation,Giza,540,0.63921568627451,#DBA26B,FALSE,540,93
CoverGirl,Clean Fresh Skin Milk Foundation,Light,540,0.770588235294118,#E7BEA2,TRUE,540,130
Rare Beauty by Selena Gomez,Liquid Touch Weightless Foundation,NA,540C,0.347058823529412,#77453A,TRUE,540,98
MAKE UP FOR EVER,Reboot Active Care Revitalizing Foundation,NA,R540,0.337254901960784,#72493A,TRUE,540,125
MAKE UP FOR EVER,Matte Velvet Skin Blurring Powder Foundation,NA,R540Dark,0.550980392156863,#AD816C,TRUE,540,126
HUDA BEAUTY,#FauxFilter Skin Finish Buildable Coverage Foundation Stick,NA,540G,0.496078431372549,#A07A5D,TRUE,540,100
Gucci,Fluide De Beauté Fini Naturel - Natural Finish Fluid Foundation,NA,540C,0.331372549019608,#774432,TRUE,540,116
MAKE UP FOR EVER,Matte Velvet Skin Full Coverage Foundation,NA,R540,0.374509803921569,#7B5F44,TRUE,540,123
MAKE UP FOR EVER,Ultra HD Invisible Cover Stick Foundation,NA,R540,0.46078431372549,#876D64,TRUE,540,124
HUDA BEAUTY,#FauxFilter Full Coverage Matte Foundation,Chocolate Truffle,540G,0.235294117647059,#69400F,TRUE,540,101
Shiseido,Synchro Skin Self-Refreshing Foundation SPF 30,NA,540,0.441176470588235,#8F5B52,TRUE,540,117
MAKE UP FOR EVER,Water Blend Face & Body Foundation,NA,R540,0.42156862745098,#826355,TRUE,540,129
Origins,Pretty in Bloom™ SPF 20 Flower-Infused Long-Wear Foundation,NA,540,0.635294117647059,#CCA178,TRUE,540,102
MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,NA,Y545,0.413725490196078,#85644E,TRUE,545,122
Anastasia Beverly Hills,Luminous Foundation,NA,550W,0.219607843137255,#4E2F22,TRUE,550,91
Lancôme,Teint Idole Ultra Longwear Foundation Stick SPF 21,Suede C,550,0.272549019607843,#733D18,TRUE,550,110
Lancôme,Dual Finish Multi-Tasking Lightweight Pressed Powder Foundation,Suede,550,0.313725490196078,#833C1D,TRUE,550,120
Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,Suede C,550,0.294117647058824,#724024,TRUE,550,88
Juvia's Place,I Am Magic Foundation,Martinique,550,0.756862745098039,#F3C48F,FALSE,550,93
CoverGirl,Clean Fresh Skin Milk Foundation,Light/Medium,550,0.768627450980392,#EAC29E,TRUE,550,130
Lancôme,Rénergie Lift Makeup Lightweight Liquid Foundation SPF 27,Suede C,550,0.303921568627451,#684033,TRUE,550,89
MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,NA,R550,0.288235294117647,#643E2F,TRUE,550,122
Rare Beauty by Selena Gomez,Liquid Touch Weightless Foundation,NA,550C,0.354901960784314,#744641,TRUE,550,98
MAKE UP FOR EVER,Reboot Active Care Revitalizing Foundation,NA,R550,0.301960784313725,#703E2A,TRUE,550,125
HUDA BEAUTY,#FauxFilter Skin Finish Buildable Coverage Foundation Stick,NA,550R,0.476470588235294,#986F5B,TRUE,550,100
Gucci,Fluide De Beauté Fini Naturel - Natural Finish Fluid Foundation,NA,550O,0.307843137254902,#6D3F30,TRUE,550,116
MAKE UP FOR EVER,Matte Velvet Skin Full Coverage Foundation,NA,R550,0.349019607843137,#715241,TRUE,550,123
HUDA BEAUTY,#FauxFilter Full Coverage Matte Foundation,Hot Fudge,550R,0.315686274509804,#714C30,TRUE,550,101
Shiseido,Synchro Skin Self-Refreshing Foundation SPF 30,NA,550,0.452941176470588,#985E4F,TRUE,550,117
Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,Suede C,552,0.266666666666667,#5D392B,TRUE,552,88
Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,Suede C,555,0.296078431372549,#724025,TRUE,555,88
Anastasia Beverly Hills,Luminous Foundation,NA,560W,0.213725490196078,#4A2D23,TRUE,560,91
Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,Suede C,560,0.241176470588235,#583523,TRUE,560,88
CoverGirl,Clean Fresh Skin Milk Foundation,Medium,560,0.754901960784314,#E9BA98,TRUE,560,130
MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,NA,R560,0.349019607843137,#6A5248,TRUE,560,122
Rare Beauty by Selena Gomez,Liquid Touch Weightless Foundation,NA,560W,0.296078431372549,#623E35,TRUE,560,98
MAKE UP FOR EVER,Reboot Active Care Revitalizing Foundation,NA,R560,0.301960784313725,#664334,TRUE,560,125
HUDA BEAUTY,#FauxFilter Skin Finish Buildable Coverage Foundation Stick,NA,560R,0.452941176470588,#8C655B,TRUE,560,100
Gucci,Fluide De Beauté Fini Naturel - Natural Finish Fluid Foundation,NA,560W,0.3,#6A402F,TRUE,560,116
MAKE UP FOR EVER,Matte Velvet Skin Full Coverage Foundation,NA,R560,0.319607843137255,#674C3C,TRUE,560,123
