judge_id,name_first,name_middle,name_last,name_suffix,birth_date,birthplace_city,birthplace_state,death_date,death_city,death_state,gender,race
2284,Albert,Lee,Stephens,Sr.,1874,State Line City,IN,1965,NA,NA,M,White
2285,Harold,Montelle,Stephens,NA,1886,Crete,NE,1955,NA,NA,M,White
2286,William,NA,Stephens,NA,1752,Bewlie,GA,1819,Savannah,GA,M,White
2287,Roy,Laverne,Stephenson,NA,1917,Spirit Lake,IA,1982,NA,NA,M,White
2288,Ross,N.,Sterling,NA,1931,Houston,TX,1988,Houston,TX,M,White
2289,Herbert,Jay,Stern,NA,1936,New York,NY,NA,NA,NA,M,White
2290,John,Paul,Stevens,NA,1920,Chicago,IL,NA,NA,NA,M,White
2291,Joseph,Edward,Stevens,Jr.,1928,Kansas City,MO,1998,Kansas City,MO,M,White
2837,Brian,Theadore,Stewart,NA,1948,Logan,UT,NA,NA,NA,M,White
2292,Carl,E.,Stewart,NA,1950,Shreveport,LA,NA,NA,NA,M,African American
2293,Charles,E.,Stewart,Jr.,1916,Glen Ridge,NJ,1994,Poughkeepsie,NY,M,White
2294,Potter,NA,Stewart,NA,1915,Jackson,MI,1985,Hanover,NH,M,White
2295,William,Alvah,Stewart,NA,1903,Pittsburgh,PA,1953,NA,NA,M,White
2296,William,Donald,Stiehl,NA,1925,Belleville,IL,NA,NA,NA,M,White
2297,Donald,J.,Stohr,NA,1934,Sedalia,MO,NA,NA,NA,M,White
2298,John,NA,Stokes,NA,1756,NA,VA,1790,NA,NA,M,White
2299,Harlan,Fiske,Stone,NA,1872,Chesterfield,NH,1946,Washington,DC,M,White
2300,Kimbrough,NA,Stone,NA,1875,Nevada,MO,1958,NA,NA,M,White
2301,Patrick,Thomas,Stone,NA,1889,"Pembroke, Ontario",Canada,1963,NA,NA,M,White
2302,Joseph,NA,Story,NA,1779,Marblehead,MA,1845,Cambridge,MA,M,White
2749,Richard,W.,Story,NA,1953,Augusta,GA,NA,NA,NA,M,White
2303,William,NA,Story,NA,1843,NA,WI,1921,NA,NA,M,White
2304,Alicemarie,Huber,Stotler,NA,1942,Alhambra,CA,2014,Yorba Linda,CA,F,White
3294,Jane,Branstetter,Stranch,NA,1953,Nashville,TN,NA,NA,NA,F,White
2305,Roger,Gordon,Strand,NA,1934,Peekskill,NY,NA,NA,NA,M,White
2778,Chester,J.,Straub,NA,1937,Brooklyn,NY,NA,NA,NA,M,White
2306,Lyle,Elmer,Strom,NA,1925,Omaha,NE,NA,NA,NA,M,White
2307,William,NA,Strong,NA,1808,Somers,CT,1895,Lake Minnewassa,NY,M,White
2308,Louie,Willard,Strum,NA,1890,Valdosta,GA,1954,NA,NA,M,White
2309,William,Corwin,Stuart,NA,1920,Knoxville,IA,2010,Chariton,IA,M,White
3186,Glenn,T.,Suddaby,NA,1956,Glen Falls,NY,NA,NA,NA,M,White
2310,Sidney,NA,Sugarman,NA,1904,Boston,MA,1974,Hallandale,FL,M,White
2311,Richard,Fred,Suhrheinrich,NA,1936,Lincoln City,IN,NA,NA,NA,M,White
3014,Lonny,R.,Suko,NA,1943,Spokane,WA,NA,NA,NA,M,White
2312,Emmet,G.,Sullivan,NA,1947,Washington,DC,NA,NA,NA,M,African American
2313,George,F.,Sullivan,NA,1886,Shakopee,MN,1944,NA,NA,M,White
3324,Jerry,Bartholomew,Sullivan,NA,1859,Mount Pleasant,IA,1948,NA,NA,M,White
2314,John,NA,Sullivan,NA,1740,Somersworth,NH,1795,Durham,NH,M,White
2315,Philip,Leo,Sullivan,NA,1889,Marengo,IL,1960,NA,NA,M,White
3149,Richard,Joseph,Sullivan,NA,1964,Manhasset,NY,NA,NA,NA,M,White
2869,R[ichard],Barclay,Surrick,NA,1937,Media,PA,NA,NA,NA,M,White
2316,George,NA,Sutherland,NA,1862,Buckinghamshire,England,1942,Stockbridge,MA,M,White
2317,Dorwin,Wallace,Suttle,NA,1906,Knox County,IN,2001,San Antonio,TX,M,White
3010,Jeffrey,S.,Sutton,NA,1960,Dhahran,Saudi Arabia,NA,NA,NA,M,White
2318,Hardress,Nathan,Swaim,NA,1890,Zionsville,IN,1957,NA,NA,M,White
2883,Laura,Taylor,Swain,NA,1958,Brooklyn,NY,NA,NA,NA,F,African American
2319,Henry,Harrison,Swan,NA,1840,Detroit,MI,1916,Grosse Pointe,MI,M,White
2320,Thomas,Walter,Swan,NA,1877,Norwich,CT,1975,NA,NA,M,White
2321,Charles,NA,Swayne,NA,1842,Guyencourt,DE,1907,NA,NA,M,White
2322,Noah,Haynes,Swayne,NA,1804,Frederick County,VA,1884,New York,NY,M,White
2323,George,Clinton,Sweeney,NA,1895,Gardner,MA,1966,NA,NA,M,White
2324,Robert,Workman,Sweet,NA,1922,Yonkers,NY,NA,NA,NA,M,White
2325,William,Thomas,Sweigert,NA,1900,San Jose,CA,1983,NA,NA,M,White
2698,Mac,NA,Swinford,NA,1899,Cynthiana,KY,1975,NA,NA,M,White
2326,Philip,Bergen,Swing,NA,1820,Miami Township,OH,1882,Batavia,OH,M,White
2327,Carroll,O.,Switzer,NA,1908,Pilot Mound,IA,1960,Des Moines,IA,M,White
2328,Luther,Merritt,Swygert,NA,1905,Miami County,OH,1988,NA,NA,M,White
3074,Diane,S.,Sykes,NA,1957,Milwaukee,WI,NA,NA,NA,F,White
2329,John,Foster,Symes,NA,1878,Denver,CO,1951,NA,NA,M,White
2330,Deanell,Reece,Tacha,NA,1946,Goodland,KS,NA,NA,NA,F,White
2331,William,Howard,Taft,NA,1857,Cincinnati,OH,1930,Washington,DC,M,White
2755,Hilda,G.,Tagle,NA,1946,Corpus Christi,TX,NA,NA,NA,F,Hispanic
2332,Charles,NA,Tait,NA,1768,near Hanover,VA,1835,near Claiborne,AL,M,White
2333,Robert,Mitsuhiro,Takasugi,NA,1930,Tacoma,WA,2009,Los Angeles,CA,M,Asian American
2334,Matthias,Burnett,Tallmadge,NA,1774,Stamford,NY,1819,Poughkeepsie,NY,M,White
2870,Richard,C.,Tallman,NA,1953,Oakland,CA,NA,NA,NA,M,White
3531,Indira,NA,Talwani,NA,1960,Englewood,NJ,NA,NA,NA,F,White/Asian Am.
2335,Edward,Allen,Tamm,NA,1906,St. Paul,MN,1985,NA,NA,M,White
2336,Roger,Brooke,Taney,NA,1777,Calvert County,MD,1864,Washington,DC,M,White
2337,Thomas,NA,Tang,NA,1922,Phoenix,AZ,1995,NA,NA,M,Asian American
2338,Jack,Edward,Tanner,NA,1919,Tacoma,WA,2006,Tacoma,WA,M,African American
2712,Benjamin,NA,Tappan,NA,1773,Northampton,MA,1857,Steubenville,OH,M,White
3462,Richard,Gary,Taranto,NA,1957,New York,NY,NA,NA,NA,M,White
2773,Arthur,J.,Tarnow,NA,1942,Detroit,MI,NA,NA,NA,M,White
2339,Atsushi,Wallace,Tashima,NA,1934,Santa Maria,CA,NA,NA,NA,M,Asian American
2340,Albert,NA,Tate,Jr.,1920,Opelousas,LA,1986,NA,NA,M,White
2341,David,S.,Tatel,NA,1942,Washington,DC,NA,NA,NA,M,White
2342,Joseph,Louis,Tauro,NA,1931,Winchester,MA,NA,NA,NA,M,White
2343,Cyrus,Nils,Tavares,NA,1902,Pukulani,HI,1976,NA,NA,M,White
2344,Robert,Walker,Tayler,NA,1852,Youngstown,OH,1910,Cleveland,OH,M,White
2345,Anna,Katherine Johnston Diggs,Taylor,NA,1932,Washington,DC,NA,NA,NA,F,African American
2346,Fredrick,Monroe,Taylor,NA,1901,Nampa,ID,1988,NA,NA,M,White
2347,Gary,L.,Taylor,NA,1938,Los Angeles,CA,NA,NA,NA,M,White
2348,George,Keith,Taylor,NA,1769,Petersburg,VA,1815,Petersburg,VA,M,White
2699,George,Caldwell,Taylor,NA,1885,Greenville,TN,1952,NA,NA,M,White
2349,Robert,Love,Taylor,NA,1899,Embreeville,TN,1987,NA,NA,M,White
2350,William,McLaughlin,Taylor,Jr.,1909,Denton,TX,1985,NA,NA,M,White
2351,Robert,Emmet,Tehan,NA,1905,Milwaukee,WI,1975,Milwaukee,WI,M,White
2887,James,A.,Teilborg,NA,1942,Pueblo,CO,NA,NA,NA,M,White
2352,Hubert,Irving,Teitelbaum,NA,1915,Pittsburgh,PA,1995,NA,NA,M,White
2353,Michael,Anthony,Telesca,NA,1929,Rochester,NY,NA,NA,NA,M,White
2354,Henry,George,Templar,NA,1904,Cowley County,KS,1988,NA,NA,M,White
2355,Asa,Wentworth,Tenney,NA,1833,Dalton,NH,1897,Brooklyn,NY,M,White
2356,Charles,Henry,Tenney,NA,1911,New York,NY,1994,Islip,NY,M,White
2357,Dickran,M.,Tevrizian,Jr.,1940,Los Angeles,CA,NA,NA,NA,M,White
2358,Thomas,Day,Thacher,NA,1881,Tenafly,NJ,1950,New York,NY,M,White
3423,Stephanie,Dawn,Thacker,NA,1965,Huntington,WV,NA,NA,NA,F,White
3166,Amul,Roger,Thapar,NA,1969,Detroit,MI,NA,NA,NA,M,Asian American
3430,John,Joseph,Tharp,Jr.,1960,Camp Lejeune,NC,NA,NA,NA,M,White
2359,Amos,Madden,Thayer,NA,1841,Mina,NY,1905,St. Louis,MO,M,White
2360,Frank,Gordon,Theis,NA,1911,Yale,KS,1998,NA,NA,M,White
2361,Alfred,Delavan,Thomas,NA,1837,"Delavan, Walworth County",WI,1896,Fargo,ND,M,White
2362,Clarence,NA,Thomas,NA,1948,Savannah,GA,NA,NA,NA,M,African American
2363,Daniel,Holcombe,Thomas,NA,1906,Prattville,AL,2000,Mobile,AL,M,White
2364,Edward,Beers,Thomas,NA,1848,Cortland,NY,1929,Brooklyn,NY,M,White
2365,Edwin,Stark,Thomas,NA,1872,Woodstock,IL,1952,Columbia,CT,M,White
2366,Seth,NA,Thomas,NA,1873,McConnelsville,OH,1962,Sioux City,IA,M,White
2367,Sidney,Runyan,Thomas,NA,1953,Bozeman,MT,NA,NA,NA,M,White
2368,William,Kernahan,Thomas,NA,1911,Columbus,OH,2001,Cleveland,OH,M,White
2369,Robert,Ewing,Thomason,NA,1879,Shelbyville,TN,1973,El Paso,TX,M,White
2370,Albert,Clifton,Thompson,NA,1842,Brookville,PA,1910,Cincinnatti,OH,M,White
2371,Alvin,W.,Thompson,NA,1953,Baltimore,MD,NA,NA,NA,M,African American
2372,Anne,Elise,Thompson,NA,1934,Philadelphia,PA,NA,NA,NA,F,African American
2373,Bruce,Rutherford,Thompson,NA,1911,Reno,NV,1992,NA,NA,M,White
2374,David,R.,Thompson,NA,1930,San Diego,CA,2011,San Francisco,CA,M,White
2375,Gordon,NA,Thompson,Jr.,1929,San Diego,CA,NA,NA,NA,M,White
2376,Joseph,Whitaker,Thompson,NA,1861,Stroudsburg,PA,1946,NA,NA,M,White
2377,Myron,Herbert,Thompson,NA,1947,Tuskegee Institute,AL,NA,NA,NA,M,African American
3233,Ojetta,Rogeriee,Thompson,NA,1951,Anderson,SC,NA,NA,NA,F,African American
2378,Ralph,Gordon,Thompson,NA,1934,Oklahoma City,OK,NA,NA,NA,M,White
2379,Roby,Calvin,Thompson,NA,1898,Saltville,VA,1960,Abingdon,VA,M,White
2380,Smith,NA,Thompson,NA,1768,Amenia,NY,1843,Poughkeepsie,NY,M,White
2381,Roszel,Cathcart,Thomsen,NA,1900,Baltimore,MD,1992,NA,NA,M,White
2382,W.,H. Seward,Thomson,NA,1856,Beaver County,PA,1932,NA,NA,M,White
2383,William,Homer,Thornberry,NA,1909,Austin,TX,1995,Austin,TX,M,White
2384,Lacy,Herman,Thornburg,NA,1929,Charlotte,NC,NA,NA,NA,M,White
2385,Thomas,Patrick,Thornton,NA,1898,Boston,MA,1985,NA,NA,M,White
2748,Thomas,W.,Thrash,Jr.,1951,Birmingham,AL,NA,NA,NA,M,White
2819,Buckner,NA,Thruston,NA,1764,Gloucester County,VA,1845,Washington,DC,M,White
2386,George,Ernest,Tidwell,NA,1931,Atlanta,GA,2011,Hilton Head Island,SC,M,White
3457,Jon,Steven,Tigar,NA,1962,London,England,NA,NA,NA,M,White
2387,William,NA,Tilghman,NA,1756,Talbot County,MD,1827,Philadelphia,PA,M,White
2388,Norwood,Carlton,Tilley,Jr.,1943,Rock Hill,SC,NA,NA,NA,M,White
2779,William,Josiah,Tilson,NA,1871,Clear Branch,TN,1949,Sunapee,NH,M,White
2389,William,Homer,Timbers,NA,1915,Yonkers,NY,1994,Suffield,CT,M,White
2390,Robert,J.,Timlin,NA,1932,Buffalo,NY,NA,NA,NA,M,White
2391,George,Bell,Timmerman,Sr.,1881,Edgefield County,SC,1966,Columbia,SC,M,White
2392,John,Daniel,Tinder,NA,1950,Indianapolis,IN,NA,NA,NA,M,White
3046,Roger,W.,Titus,NA,1941,Washington,DC,NA,NA,NA,M,White
2393,Gerald,Bard,Tjoflat,NA,1929,Pittsburgh,PA,NA,NA,NA,M,White
2394,James,Dale,Todd,NA,1943,Scotts Hill,TN,NA,NA,NA,M,White
2395,Thomas,NA,Todd,NA,1765,King and Queen County,VA,1826,Frankfort,KY,M,White
2396,Jose,Victor,Toledo,NA,1931,Arecibo,Puerto Rico,1980,NA,NA,M,Hispanic
2397,Ernest,Allen,Tolin,NA,1904,Pomona,CA,1961,NA,NA,M,White
2398,Philip,Willis,Tone,NA,1923,Chicago,IL,2001,Glenview,IL,M,White
3469,Analisa,Nadine,Torres,NA,1959,New York,NY,NA,NA,NA,F,African Am./Hispanic
2399,Ernest,C.,Torres,NA,1941,New Bedford,MA,NA,NA,NA,M,White
3390,Nancy,NA,Torresen,NA,1959,Ridgewood,NJ,NA,NA,NA,F,White
2400,Juan,R.,Torruella,NA,1933,San Juan,Puerto Rico,NA,NA,NA,M,Hispanic
3357,Amy,Mil,Totenberg,NA,1950,New York,NY,NA,NA,NA,F,White
2401,Harry,Theophilus,Toulmin,NA,1838,Mobile County,AL,1916,Toulminville,AL,M,White
3056,Sandra,L.,Townes,NA,1944,Spartanburg,SC,NA,NA,NA,F,African American
2402,William,Kneeland,Townsend,NA,1849,New Haven,CT,1907,New Haven,CT,M,White
2403,David,G.,Trager,NA,1937,Mount Vernon,NY,2011,Brooklyn,NY,M,White
2404,Ozell,Miller,Trask,NA,1909,Wakita,OK,1984,NA,NA,M,White
2806,Aleta,Arthur,Trauger,NA,1945,Denver,CO,NA,NA,NA,F,White
2405,Anthony,John,Travia,NA,1911,Milwaukee,WI,1993,NA,NA,M,White
2406,William,Byrd,Traxler,Jr.,1948,Greenville,SC,NA,NA,NA,M,White
3285,Marc,Thomas,Treadwell,NA,1955,Fort Campbell,KY,NA,NA,NA,M,White
2407,Walter,Emanuel,Treanor,NA,1883,Loogootee,IN,1941,NA,NA,M,White
2408,Samuel,NA,Treat,NA,1815,Portsmouth,NH,1902,Rochester,NY,M,White
2409,Samuel,Hubbel,Treat,Jr.,1811,Plainfield,NY,1887,Springfield,IL,M,White
3196,Anthony,John,Trenga,NA,1949,Wilkensburg,PA,NA,NA,NA,M,White
2410,Jacob,NA,Trieber,NA,1853,Raschkow,Germany,1927,NA,NA,M,White
2411,Connally,Findlay,Trigg,NA,1810,Abingdon,VA,1880,Sullivan County,TN,M,White
2412,James,Travis,Trimble,Jr.,1932,Bunkie,LA,NA,NA,NA,M,White
2413,Robert,NA,Trimble,NA,1776,Augusta County,VA,1828,Paris,KY,M,White
2414,Thomas,Clark,Trimble,III,1878,Lonoke,AR,1965,Little Rock,AR,M,White
2415,Oscar,A.,Trippet,NA,1856,Princeton,IN,1923,NA,NA,M,White
2416,Stephen,S.,Trott,NA,1939,Glen Ridge,NJ,NA,NA,NA,M,White
2417,Robert,NA,Troup,NA,1757,Elizabethtown,NJ,1832,New York,NY,M,White
2418,E[manuel],Mac,Troutman,NA,1915,Greenwood Township,PA,2004,Orwigsburg,PA,M,White
3218,Nicholas,NA,Tsoucalas,NA,1926,New York,NY,NA,NA,NA,M,White
3535,John,Joseph,Tuchi,NA,1964,Colver,PA,NA,NA,NA,M,White
2871,Petrese,B.,Tucker,NA,1951,Philadelphia,PA,NA,NA,NA,F,African American
2420,St. George,NA,Tucker,NA,1752,Port Royal,Bermuda,1827,near Warminster,VA,M,White
2421,John,R.,Tunheim,NA,1953,Thief River Falls,MN,NA,NA,NA,M,White
2422,James,Clinton,Turk,NA,1923,Roanoke County,VA,2014,Radford,VA,M,White
2423,Ezekiel,B.,Turner,NA,1825,Putney,VT,1888,Austin,TX,M,White
2424,Jerome,NA,Turner,NA,1942,Memphis,TN,2000,Memphis,TN,M,White
2425,Howard,Boyd,Turrentine,NA,1914,Escondido,CA,2010,Point Loma,CA,M,White
2426,Arthur,J.,Tuttle,NA,1868,Leslie,MI,1944,NA,NA,M,White
2427,Elbert,Parr,Tuttle,NA,1897,Pasadena,CA,1996,Atlanta,GA,M,White
2428,Harold,R.,Tyler,Jr.,1922,Utica,NY,2005,New York,NY,M,White
2429,John,NA,Tyler,NA,1747,York County,VA,1813,Charles City County,VA,M,White
2991,Timothy,M.,Tymkovich,NA,1956,Denver,CO,NA,NA,NA,M,White
2786,Ralph,E.,Tyson,NA,1948,Baton Rouge,LA,2011,Baton Rouge,LA,M,African American
2826,Stefan,R.,Underhill,NA,1956,Battle Creek,MI,NA,NA,NA,M,White
2430,Emory,Marvin,Underwood,NA,1877,Douglas County,GA,1960,NA,NA,M,White
2431,John,Curtiss,Underwood,NA,1809,Litchfield,NY,1873,Washington,DC,M,White
2432,Mell,Gilbert,Underwood,NA,1892,Rose Farm,OH,1972,near New Lexington,OH,M,White
2433,Ursula,Mancusi,Ungaro,NA,1951,Miami Beach,FL,NA,NA,NA,F,White
2434,Green,Wix,Unthank,NA,1923,Tway,KY,2013,Harlan,KY,M,White
3374,Michael,Francis,Urbanski,NA,1956,Livorno,Italy,NA,NA,NA,M,White
2435,Ricardo,M.,Urbina,NA,1946,New York,NY,NA,NA,NA,M,Hispanic
2436,Warren,Keith,Urbom,NA,1925,Atlanta,NE,NA,NA,NA,M,White
2437,Franklin,Stuart,Van Antwerpen,NA,1941,Passaic,NJ,NA,NA,NA,M,White
3150,Joseph,S.,Van Bokkelen,NA,1943,Chicago,IL,NA,NA,NA,M,White
2440,Willis,NA,Van Devanter,NA,1859,Marion,IN,1941,Washington,DC,M,White
2441,Francis,Lund,Van Dusen,NA,1912,Philadelphia,PA,1993,Bryn Mawr,PA,M,White
2442,William,Cary,Van Fleet,NA,1852,Maumee City,OH,1923,NA,NA,M,White
2443,Ellsworth,Alfred,Van Graafeiland,NA,1915,Rochester,NY,2004,Rochester,NY,M,White
2444,William,Peter,Van Ness,NA,1778,Claverack,NY,1826,New York,NY,M,White
2445,Martin,Donald,Van Oosterhout,NA,1900,Orange City,IA,1979,NA,NA,M,White
2446,Josiah,Alexander,Van Orsdel,NA,1860,New Bedford,PA,1937,NA,NA,M,White
2447,Robert,NA,Van Pelt,NA,1897,Gosper County,NE,1988,NA,NA,M,White
2448,Bruce,Marion,Van Sickle,NA,1917,Minot,ND,2007,Bismarck,ND,M,White
2449,Frederick,L.,Van Sickle,NA,1943,Superior,WI,NA,NA,NA,M,White
3100,Gregory,Frederick,Van Tatenhove,NA,1960,Los Angeles,CA,NA,NA,NA,M,White
2450,Arba,Seymour,Van Valkenburgh,NA,1862,Syracuse,NY,1944,NA,NA,M,White
2438,Donald,West,VanArtsdalen,NA,1919,Doylestown,PA,NA,NA,NA,M,White
2451,Thomas,Ignatius,Vanaskie,NA,1953,Shamokin,PA,NA,NA,NA,M,White
2439,G[eorge],Thomas,VanBebber,NA,1931,Troy,KS,2005,Prairie Village,KS,M,White
2452,Robert,Smith,Vance,NA,1931,Talladega,AL,1989,Mountain Brook,AL,M,White
2453,Sarah,S.,Vance,NA,1950,Donaldsonville,LA,NA,NA,NA,F,White
2984,Thomas,A.,Varlan,NA,1956,Oak Ridge,TN,NA,NA,NA,M,White
2454,Robert,Edward,Varner,NA,1921,Montgomery,AL,2006,NA,NA,M,White
2455,Edgar,Sullins,Vaught,NA,1873,Cedar Springs,VA,1959,NA,NA,M,White
2456,Martha,Alicia,Vazquez,NA,1953,Santa Barbara,CA,NA,NA,NA,F,Hispanic
2457,Van,Vechten,Veeder,NA,1867,Schenectady,NY,1942,New York,NY,M,White
2458,Filemon,Bartolome,Vela,NA,1935,Harlingen,TX,2004,Harlingen,TX,M,Hispanic
2459,Earl,Ernest,Veron,NA,1922,Smoke Bend,LA,1990,New Orleans,LA,M,White
2460,Harold,Duane,Vietor,NA,1931,Parkersburg,IA,NA,NA,NA,M,White
3221,Jeffrey,Lynn,Viken,NA,1952,Huron,SD,NA,NA,NA,M,White
2461,Robert,L.,Vining,Jr.,1931,Chatsworth,GA,NA,NA,NA,M,White
2462,Clyde,Roger,Vinson,NA,1940,Cadiz,KY,NA,NA,NA,M,White
2463,Frederick,Moore,Vinson,NA,1890,Louisa,KY,1953,Washington,DC,M,White
3099,Eric,Nicholas,Vitaliano,NA,1948,Staten Island,NY,NA,NA,NA,M,White
2464,Charles,Joseph,Vogel,NA,1898,Star Lake Township,MN,1980,NA,NA,M,White
2465,Richard,W.,Vollmer,Jr.,1926,St. Louis,MO,2003,Mobile,AL,M,White
2466,James,Arnold,von der Heydt,NA,1919,Miles City,MT,2013,Anchorage,AK,M,White
2467,Donald,S.,Voorhees,NA,1916,Leavenworth,KS,1989,NA,NA,M,White
2468,Richard,Lesley,Voorhees,NA,1941,Syracuse,NY,NA,NA,NA,M,White
2469,Kathryn,Hoefer,Vratil,NA,1949,Manhattan,KS,NA,NA,NA,F,White
2470,John,P.,Vukasin,Jr.,1928,Oakland,CA,1993,NA,NA,M,White
2471,Edmund,NA,Waddill,Jr.,1855,Charles City County,VA,1931,Richmond,VA,M,White
3187,Clark,NA,Waddoups,NA,1946,Arco,ID,NA,NA,NA,M,White
2472,Joseph,Cornelius,Waddy,NA,1911,Louisa County,VA,1978,NA,NA,M,African American
2473,Martin,Joseph,Wade,NA,1861,Burlington,VT,1931,Los Angeles,CA,M,White
3328,Byron,Sylvester,Waite,NA,1852,Penfield,NY,1930,Yonkers,NY,M,White
2474,Morrison,Remick,Waite,NA,1816,Lyme,CT,1888,Washington,DC,M,White
3052,Neil,Vincent,Wake,NA,1948,Phoenix,AZ,NA,NA,NA,M,White
2475,Patricia,McGowan,Wald,NA,1928,Torrington,CT,NA,NA,NA,F,White
2476,Jay,Carl,Waldman,NA,1944,Pittsburgh,PA,2003,Philadelphia,PA,M,White
2477,Leonard,Eugene,Wales,NA,1823,Wilmington,DE,1897,Wilmington,DE,M,White
2478,Nicholas,Joseph,Walinski,Jr.,1920,Toledo,OH,1992,NA,NA,M,White
2479,John,Mercer,Walker,Jr.,1940,New York,NY,NA,NA,NA,M,White
2480,Jonathan,Hoge,Walker,NA,1754,near Hogestown,PA,1824,Natchez,MS,M,White
3447,Mark,Eaton,Walker,NA,1967,Winter Garden,FL,NA,NA,NA,M,White
2481,Richard,Wilde,Walker,NA,1857,Florence,AL,1936,NA,NA,M,White
2482,Thomas,Glynn,Walker,NA,1899,NA,NJ,1993,New Vernon,NJ,M,White
3326,Thomas,Joseph,Walker,NA,1877,Plymouth,PA,1945,New York,NY,M,White
2483,Vaughn,R.,Walker,NA,1944,Watseka,IL,NA,NA,NA,M,White
2484,John,Clifford,Wallace,NA,1928,San Diego,CA,NA,NA,NA,M,White
2485,William,James,Wallace,NA,1837,Syracuse,NY,1917,Jacksonville,FL,M,White
2486,William,Robert,Wallace,NA,1886,Troy,TX,1960,NA,NA,M,White
3219,Evan,Jonathan,Wallach,NA,1949,Superior,AZ,NA,NA,NA,M,White
2488,Curtis,Longino,Waller,NA,1887,Silver Creek,MS,1950,NA,NA,M,White
2489,William,H.,Walls,NA,1932,Atlantic City,NJ,NA,NA,NA,M,African American
2490,James,Augustine,Walsh,NA,1906,Westfield,MA,1991,NA,NA,M,White
2491,Lawrence,Edward,Walsh,NA,1912,"Port Maitland, Nova Scotia",Canada,2014,Oklahoma City,OK,M,White
2492,Leonard,Patrick,Walsh,NA,1904,Superior,WI,1980,NA,NA,M,White
2493,Donald,Ellsworth,Walter,NA,1936,Jennings,LA,NA,NA,NA,M,White
2938,John,F.,Walter,NA,1944,Buffalo,NY,NA,NA,NA,M,White
2893,Reggie,B.,Walton,NA,1949,North Charleroi,PA,NA,NA,NA,M,African American
2494,Harris,Kenneth,Wangelin,NA,1913,Des Moines,IA,1987,Poplar Bluff,MO,M,White
2495,Oliver,Winston,Wanger,NA,1940,Los Angeles,CA,NA,NA,NA,M,White
2496,George,P.,Wanty,NA,1856,Ann Arbor,MI,1906,NA,NA,M,White
2497,Henry,Galbraith,Ward,NA,1851,New York,NY,1933,"Shelter Island, Long Island",NY,M,White
2498,Hiram,Hamilton,Ward,NA,1923,Thomasville,NC,2002,Winston-Salem,NC,M,White
2499,Horace,Taliaferro,Ward,NA,1927,LaGrange,GA,NA,NA,NA,M,African American
2500,Robert,Joseph,Ward,NA,1926,New York,NY,2003,New York,NY,M,White
2829,T.,John,Ward,NA,1943,Bonham,TX,NA,NA,NA,M,White
2501,Kim,McLane,Wardlaw,NA,1954,San Francisco,CA,NA,NA,NA,F,Hispanic
2502,Ashur,NA,Ware,NA,1782,Sherborn,MA,1873,Portland,ME,M,White
2503,James,NA,Ware,NA,1946,Birmingham,AL,NA,NA,NA,M,African American
2504,Julius,Waties,Waring,NA,1880,Charleston,SC,1968,New York,NY,M,White
2505,Wilson,NA,Warlick,NA,1892,Newton,NC,1978,NA,NA,M,White
2506,Earl,NA,Warren,NA,1891,Los Angeles,CA,1974,Washington,DC,M,White
2507,Robert,Willis,Warren,NA,1925,Raton,NM,1998,Milwaukee,WI,M,White
2508,David,Dortch,Warriner,NA,1929,Brunswick County,VA,1986,Brunswick County,VA,M,White
2509,John,Wesley,Warrington,NA,1844,Clark County,OH,1921,Cincinnati,OH,M,White
2510,Bushrod,NA,Washington,NA,1762,Westmoreland County,VA,1829,Philadelphia,PA,M,White
2511,George,Thomas,Washington,NA,1908,Cuyahoga Falls,OH,1971,NA,NA,M,White
2512,Sterry,Robinson,Waterman,NA,1901,Taunton,MA,1984,St. Johnsbury,VT,M,White
2513,H[ugh],Franklin,Waters,NA,1932,Hackett,AR,2002,Fayetteville,AR,M,White
2514,Laughlin,Edward,Waters,Sr.,1914,Los Angeles,CA,2002,Los Angeles,CA,M,White
3431,Paul,Jeffrey,Watford,NA,1967,Garden Grove,CA,NA,NA,NA,M,African American
2515,Harry,Evans,Watkins,NA,1898,Watson,WV,1963,NA,NA,M,White
2516,Henry,Hitt,Watkins,NA,1866,Laurens County,SC,1947,NA,NA,M,White
2517,Robert,Dorsey,Watkins,NA,1900,Baltimore,MD,1986,Catonsville,MD,M,White
3101,William,Keith,Watkins,NA,1951,Pike County,AL,NA,NA,NA,M,White
2518,John,Charles,Watrous,NA,1801,Colchester,CT,1874,NA,NA,M,White
2519,Albert,Leisenring,Watson,NA,1876,Montrose,PA,1960,NA,NA,M,White
3470,Derrick,Kahala,Watson,NA,1966,Honolulu,HI,NA,NA,NA,M,Pac. Isl./Asian Am.
3220,James,Lopez,Watson,NA,1922,New York,NY,2001,New York,NY,M,African American
3079,Michael,H.,Watson,NA,1956,Akron,OH,NA,NA,NA,M,White
3501,Susan,Pamela,Watters,NA,1958,Billings,MT,NA,NA,NA,F,White
2521,Luther,B.,Way,NA,1879,Alamance County,NC,1943,Norfolk,VA,M,White
2522,James,Moore,Wayne,NA,1790,Savannah,GA,1867,Washington,DC,M,White
2523,Edwin,Yates,Webb,NA,1872,Shelby,NC,1955,NA,NA,M,White
2524,Nathan,NA,Webb,NA,1825,Portland,ME,1902,Portland,ME,M,White
2525,Rodney,Scott,Webb,NA,1935,Cavalier,ND,2009,Fargo,ND,M,White
2526,E.,Richard,Webber,NA,1942,Kahoka,MO,NA,NA,NA,M,White
