rowid,clue,answer,definition,clue_number,puzzle_date,puzzle_name,source_url,source
74751,"African native, one about to quit cold country (5)",ELAND,African native,3d,2019-08-31,Times Cryptic No 27438,https://times-xwd-times.livejournal.com/2197512.html,times_xwd_times
74752,"Fisherman caught main problem in hierarchy (5,9)",PETER PRINCIPLE,problem in hierarchy,5d,2019-08-31,Times Cryptic No 27438,https://times-xwd-times.livejournal.com/2197512.html,times_xwd_times
74753,"Heard rubbish isn't allowed, or a bit of pants? (9)",WAISTBAND,a bit of pants,6d,2019-08-31,Times Cryptic No 27438,https://times-xwd-times.livejournal.com/2197512.html,times_xwd_times
74754,Reduced charge for Bengali's family (5),INDIC,Bengali's family,7d,2019-08-31,Times Cryptic No 27438,https://times-xwd-times.livejournal.com/2197512.html,times_xwd_times
74755,Grand government's ousting top troublemakers (8),GREMLIN,troublemakers,8d,2019-08-31,Times Cryptic No 27438,https://times-xwd-times.livejournal.com/2197512.html,times_xwd_times
74756,"Militants prepared dynamite for car (3,4,7)",RED ARMY FACTION,Militants,9d,2019-08-31,Times Cryptic No 27438,https://times-xwd-times.livejournal.com/2197512.html,times_xwd_times
74757,Bread collection with hot drinks (4-5),WHIP,Bread collection,15d,2019-08-31,Times Cryptic No 27438,https://times-xwd-times.livejournal.com/2197512.html,times_xwd_times
74758,"Pretend to break up, as getting dumped (9)",DISSEMBLE,Pretend,17d,2019-08-31,Times Cryptic No 27438,https://times-xwd-times.livejournal.com/2197512.html,times_xwd_times
74759,Old lady broaching issue is a Leaver (8),EMIGRANT,Leaver,18d,2019-08-31,Times Cryptic No 27438,https://times-xwd-times.livejournal.com/2197512.html,times_xwd_times
74760,Bob is shilling put on shelf (6),SLEDGE,Bob,21d,2019-08-31,Times Cryptic No 27438,https://times-xwd-times.livejournal.com/2197512.html,times_xwd_times
74761,"Experience one drug then another, showing some guts (5)",TRIPE,some guts,23d,2019-08-31,Times Cryptic No 27438,https://times-xwd-times.livejournal.com/2197512.html,times_xwd_times
74762,Leg twisted on person playing (5),GAMER,person playing,24d,2019-08-31,Times Cryptic No 27438,https://times-xwd-times.livejournal.com/2197512.html,times_xwd_times
74763,"WELL-ADJUSTED - LAD + JUST (fitting) + (hors)E, all inside WELD (joint).",D,NA,25a,2014-12-27,Saturday Times 25975,https://times-xwd-times.livejournal.com/1239594.html,times_xwd_times
74764,Cat and a bird endlessly going round tree (8),BERGAMOT,tree,1a,2020-09-22,Times Cryptic 27776,https://times-xwd-times.livejournal.com/2411352.html,times_xwd_times
74765,"In dark, wounded badly, duck remains flattened (8)",ROADKILL,remains flattened,9a,2020-09-22,Times Cryptic 27776,https://times-xwd-times.livejournal.com/2411352.html,times_xwd_times
74766,Sheep knocked over Yankee woman held in reverence (4),MARY,woman held in reverence,10a,2020-09-22,Times Cryptic 27776,https://times-xwd-times.livejournal.com/2411352.html,times_xwd_times
74767,Ridiculous means by which Brazil may be entered? (12),SLEDGEHAMMER,Ridiculous means by which Brazil may be entered,11a,2020-09-22,Times Cryptic 27776,https://times-xwd-times.livejournal.com/2411352.html,times_xwd_times
74768,Free one for the French rugby player (6),UNLOCK,Free,13a,2020-09-22,Times Cryptic 27776,https://times-xwd-times.livejournal.com/2411352.html,times_xwd_times
74769,"Chap drinking beer, seldom ""discontented"" northerner (8)",DALESMAN,northerner,14a,2020-09-22,Times Cryptic 27776,https://times-xwd-times.livejournal.com/2411352.html,times_xwd_times
74770,Democrat given answer not right to lose heart (7),DESPOND,lose heart,15a,2020-09-22,Times Cryptic 27776,https://times-xwd-times.livejournal.com/2411352.html,times_xwd_times
74771,Climate warmed with this shelter plunged into river? (7),DETENTE,Climate warmed with this,16a,2020-09-22,Times Cryptic 27776,https://times-xwd-times.livejournal.com/2411352.html,times_xwd_times
74772,Bird with speed making turn to catch bat (8),WHITECAP,Bird,20a,2020-09-22,Times Cryptic 27776,https://times-xwd-times.livejournal.com/2411352.html,times_xwd_times
74773,"One to avoid, Luke at last in contact with his father? (6)",EVADER,One to avoid,22a,2020-09-22,Times Cryptic 27776,https://times-xwd-times.livejournal.com/2411352.html,times_xwd_times
74774,Broken phial outside a site that's ancient in city (12),PHILADELPHIA,city,23a,2020-09-22,Times Cryptic 27776,https://times-xwd-times.livejournal.com/2411352.html,times_xwd_times
74775,Lightly-cooked part missed in savoury dish (4),RARE,Lightly-cooked,25a,2020-09-22,Times Cryptic 27776,https://times-xwd-times.livejournal.com/2411352.html,times_xwd_times
74776,"This has plot penned by a woman (4,4)",ADAM BEDE,This has plot penned by a woman,26a,2020-09-22,Times Cryptic 27776,https://times-xwd-times.livejournal.com/2411352.html,times_xwd_times
74777,Equestrian discipline is habit coming with time (8),DRESSAGE,Equestrian discipline,27a,2020-09-22,Times Cryptic 27776,https://times-xwd-times.livejournal.com/2411352.html,times_xwd_times
74778,One tested bomb aboard chopper heading north east (8),EXAMINEE,One tested,2d,2020-09-22,Times Cryptic 27776,https://times-xwd-times.livejournal.com/2411352.html,times_xwd_times
74779,"Bloke with pistol has terrorised treatment centre (4,8)",GUY,treatment centre,3d,2020-09-22,Times Cryptic 27776,https://times-xwd-times.livejournal.com/2411352.html,times_xwd_times
74780,Spies on family to obtain material (8),MOLESKIN,material,4d,2020-09-22,Times Cryptic 27776,https://times-xwd-times.livejournal.com/2411352.html,times_xwd_times
74781,Hear about ancient format Sophocles deployed (7),TRAGEDY,format Sophocles deployed,5d,2020-09-22,Times Cryptic 27776,https://times-xwd-times.livejournal.com/2411352.html,times_xwd_times
74782,Artist in break spent fighting? (6),WARHOL,Artist,6d,2020-09-22,Times Cryptic 27776,https://times-xwd-times.livejournal.com/2411352.html,times_xwd_times
74783,Company   unlikely to collapse (4),FIRM,Company/unlikely to collapse,7d,2020-09-22,Times Cryptic 27776,https://times-xwd-times.livejournal.com/2411352.html,times_xwd_times
74784,Criminal taking in brother in Tuscan city (8),FLORENCE,Tuscan city,8d,2020-09-22,Times Cryptic 27776,https://times-xwd-times.livejournal.com/2411352.html,times_xwd_times
74785,"One to keep order at sea, mum seconds calls to arrest a sailor (6-2-4)",MASTER,One to keep order at sea,12d,2020-09-22,Times Cryptic 27776,https://times-xwd-times.livejournal.com/2411352.html,times_xwd_times
74786,"Stress less, taking drink before performance (8)",DOWNPLAY,Stress less,15d,2020-09-22,Times Cryptic 27776,https://times-xwd-times.livejournal.com/2411352.html,times_xwd_times
74787,"Poetic device exemplified in Keats and Yeats? (3,5)",EYE RHYME,Poetic device exemplified in Keats and Yeats?,17d,2020-09-22,Times Cryptic 27776,https://times-xwd-times.livejournal.com/2411352.html,times_xwd_times
74788,"Tramp circling rocky ridge finds amphibian (4,4)",TREE FROG,amphibian,18d,2020-09-22,Times Cryptic 27776,https://times-xwd-times.livejournal.com/2411352.html,times_xwd_times
74789,Ace song employs two pianos put to practical use (7),APPLIED,put to practical use,19d,2020-09-22,Times Cryptic 27776,https://times-xwd-times.livejournal.com/2411352.html,times_xwd_times
74790,Computer programmer ropes in good old chap (6),CODGER,old chap,21d,2020-09-22,Times Cryptic 27776,https://times-xwd-times.livejournal.com/2411352.html,times_xwd_times
74791,Denisovich perhaps one person leading way (4),IVAN,Denisovich perhaps,24d,2020-09-22,Times Cryptic 27776,https://times-xwd-times.livejournal.com/2411352.html,times_xwd_times
74792,"Different critic clear, assuming cold line on globe (6,6)",ARCTIC CIRCLE,line on globe,1a,2017-03-17,Quick Cryptic 789,https://times-xwd-times.livejournal.com/1704044.html,times_xwd_times
74793,Good army haunt (5),GHOST,haunt,8a,2017-03-17,Quick Cryptic 789,https://times-xwd-times.livejournal.com/1704044.html,times_xwd_times
74794,A learner leaving Oz for European country (7),AUSTRIA,European country,9a,2017-03-17,Quick Cryptic 789,https://times-xwd-times.livejournal.com/1704044.html,times_xwd_times
74795,Like old image of oneself (3),EGO,image of oneself,10a,2017-03-17,Quick Cryptic 789,https://times-xwd-times.livejournal.com/1704044.html,times_xwd_times
74796,"Criticize British charge being brought back for national dish? (5,4)",ROAST BEEF,national dish?,11a,2017-03-17,Quick Cryptic 789,https://times-xwd-times.livejournal.com/1704044.html,times_xwd_times
74797,Place at Oxford — just the start for philosopher (5),PLATO,philosopher,13a,2017-03-17,Quick Cryptic 789,https://times-xwd-times.livejournal.com/1704044.html,times_xwd_times
74798,Article I at first rightly associated with others (5),THEIR,associated with others,14a,2017-03-17,Quick Cryptic 789,https://times-xwd-times.livejournal.com/1704044.html,times_xwd_times
74799,Power more subdued on return? You’re speaking too soon (9),PREMATURE,too soon,16a,2017-03-17,Quick Cryptic 789,https://times-xwd-times.livejournal.com/1704044.html,times_xwd_times
74800,Sticky substance in drinking vessel recalled (3),GUM,Sticky substance,17a,2017-03-17,Quick Cryptic 789,https://times-xwd-times.livejournal.com/1704044.html,times_xwd_times
74801,Reportedly finally securing upper limit (7),CEILING,upper limit,19a,2017-03-17,Quick Cryptic 789,https://times-xwd-times.livejournal.com/1704044.html,times_xwd_times
74802,"Expert, not married, made point briefly (5)",ADEPT,Expert,21a,2017-03-17,Quick Cryptic 789,https://times-xwd-times.livejournal.com/1704044.html,times_xwd_times
74803,"With money, we hear, thwart this singer (12)",COUNTERTENOR,singer,22a,2017-03-17,Quick Cryptic 789,https://times-xwd-times.livejournal.com/1704044.html,times_xwd_times
74804,Some local Gaelic seaweeds perhaps (5),ALGAE,seaweeds perhaps,1d,2017-03-17,Quick Cryptic 789,https://times-xwd-times.livejournal.com/1704044.html,times_xwd_times
74805,Cool cheat switched drink (9),CHOCOLATE,drink,2d,2017-03-17,Quick Cryptic 789,https://times-xwd-times.livejournal.com/1704044.html,times_xwd_times
74806,Questioning rioter atoning after conversion (13),INTERROGATION,Questioning,3d,2017-03-17,Quick Cryptic 789,https://times-xwd-times.livejournal.com/1704044.html,times_xwd_times
74807,"Ignoring outer clothing, scrap tax for menswear item (6)",CRAVAT,menswear item,4d,2017-03-17,Quick Cryptic 789,https://times-xwd-times.livejournal.com/1704044.html,times_xwd_times
74808,"Boat: is it there unexpectedly? React as intended (4,2,3,4)",RISE TO THE BAIT,React as intended,5d,2017-03-17,Quick Cryptic 789,https://times-xwd-times.livejournal.com/1704044.html,times_xwd_times
74809,Troll partly upset? That’s surprising! (3),LOR,That’s surprising!,6d,2017-03-17,Quick Cryptic 789,https://times-xwd-times.livejournal.com/1704044.html,times_xwd_times
74810,Foreman’s blunder: right (6),GAFFER,Foreman,7d,2017-03-17,Quick Cryptic 789,https://times-xwd-times.livejournal.com/1704044.html,times_xwd_times
74811,"Shrub, English, very short, above putting area (9)",EVERGREEN,Shrub,12d,2017-03-17,Quick Cryptic 789,https://times-xwd-times.livejournal.com/1704044.html,times_xwd_times
74812,Religious office quick to secure personal assistant (6),PAPACY,Religious office,13d,2017-03-17,Quick Cryptic 789,https://times-xwd-times.livejournal.com/1704044.html,times_xwd_times
74813,Move to trap island bird (6),BUDGIE,bird,15d,2017-03-17,Quick Cryptic 789,https://times-xwd-times.livejournal.com/1704044.html,times_xwd_times
74814,Friend with king’s mother at public school? (5),MATER,mother at public school?,18d,2017-03-17,Quick Cryptic 789,https://times-xwd-times.livejournal.com/1704044.html,times_xwd_times
74815,Nigerian regularly visited Bilbao (3),IBO,Nigerian,20d,2017-03-17,Quick Cryptic 789,https://times-xwd-times.livejournal.com/1704044.html,times_xwd_times
74816,"Criticize a gripe, sad, out of order (9)",DISPARAGE,Criticize,1a,2021-03-25,Times Quick Cryptic No 1838,https://times-xwd-times.livejournal.com/2509964.html,times_xwd_times
74817,Decline swim (3),DIP,Decline/swim,6a,2021-03-25,Times Quick Cryptic No 1838,https://times-xwd-times.livejournal.com/2509964.html,times_xwd_times
74818,Enthusiastic soccer official recalled opening (7),FERVENT,Enthusiastic,8a,2021-03-25,Times Quick Cryptic No 1838,https://times-xwd-times.livejournal.com/2509964.html,times_xwd_times
74819,55 in river search (5),DELVE,search,9a,2021-03-25,Times Quick Cryptic No 1838,https://times-xwd-times.livejournal.com/2509964.html,times_xwd_times
74820,Cautious — vet one’s vicar? Strange! (12),CONSERVATIVE,Cautious,10a,2021-03-25,Times Quick Cryptic No 1838,https://times-xwd-times.livejournal.com/2509964.html,times_xwd_times
74821,Son tries to find garden tool (6),SHEARS,garden tool,12a,2021-03-25,Times Quick Cryptic No 1838,https://times-xwd-times.livejournal.com/2509964.html,times_xwd_times
74822,Courteous E European welcoming Italian (6),POLITE,Courteous,13a,2021-03-25,Times Quick Cryptic No 1838,https://times-xwd-times.livejournal.com/2509964.html,times_xwd_times
74823,"Cheerful, like Blighty, and flighty? (5-7)",LIGHT,Cheerful,16a,2021-03-25,Times Quick Cryptic No 1838,https://times-xwd-times.livejournal.com/2509964.html,times_xwd_times
74824,Evidence found in Somali bin (5),ALIBI,Evidence,19a,2021-03-25,Times Quick Cryptic No 1838,https://times-xwd-times.livejournal.com/2509964.html,times_xwd_times
74825,Praise quite regularly received by large group (7),TRIBUTE,Praise,20a,2021-03-25,Times Quick Cryptic No 1838,https://times-xwd-times.livejournal.com/2509964.html,times_xwd_times
74826,Pressure to abandon agreement? It may be just a pose (3),ACT,pose,22a,2021-03-25,Times Quick Cryptic No 1838,https://times-xwd-times.livejournal.com/2509964.html,times_xwd_times
74827,"Where housing’s lacking, inexperienced run fast (5,4)",GREEN BELT,Where housing’s lacking,23a,2021-03-25,Times Quick Cryptic No 1838,https://times-xwd-times.livejournal.com/2509964.html,times_xwd_times
74828,Frivolous daughter near back of boat (4),DAFT,NA,1d,2021-03-25,Times Quick Cryptic No 1838,https://times-xwd-times.livejournal.com/2509964.html,times_xwd_times
74829,"Unfortunate score, own goal let in, seeing Ebenezer? (7)",SCROOGE,Ebenezer,2d,2021-03-25,Times Quick Cryptic No 1838,https://times-xwd-times.livejournal.com/2509964.html,times_xwd_times
74830,Guitar used by Texan on rise (3),AXE,Guitar,3d,2021-03-25,Times Quick Cryptic No 1838,https://times-xwd-times.livejournal.com/2509964.html,times_xwd_times
74831,Clothes tear: it’s awful! (6),ATTIRE,Clothes,4d,2021-03-25,Times Quick Cryptic No 1838,https://times-xwd-times.livejournal.com/2509964.html,times_xwd_times
74832,"Purpose English favour, heading off making effort (9)",ENDEAVOUR,effort,5d,2021-03-25,Times Quick Cryptic No 1838,https://times-xwd-times.livejournal.com/2509964.html,times_xwd_times
74833,Indian city food shop husband enters (5),DELHI,Indian city,6d,2021-03-25,Times Quick Cryptic No 1838,https://times-xwd-times.livejournal.com/2509964.html,times_xwd_times
74834,"Anticipate page referring to fancied player, we hear (7)",PRECEDE,Anticipate,7d,2021-03-25,Times Quick Cryptic No 1838,https://times-xwd-times.livejournal.com/2509964.html,times_xwd_times
74835,"It is likely to succeed — rush, get in lively! (4,5)",SURE THING,It is likely to succeed,11d,2021-03-25,Times Quick Cryptic No 1838,https://times-xwd-times.livejournal.com/2509964.html,times_xwd_times
74836,Muslim ruler with a dried grape (7),SULTANA,Muslim ruler/dried grape,12d,2021-03-25,Times Quick Cryptic No 1838,https://times-xwd-times.livejournal.com/2509964.html,times_xwd_times
74837,"Reserve 27, for example, for dropping in the drink? (3,4)",ICE CUBE,for dropping in the drink?,14d,2021-03-25,Times Quick Cryptic No 1838,https://times-xwd-times.livejournal.com/2509964.html,times_xwd_times
74838,Take up residence and pay (6),SETTLE,Take up residence/pay,15d,2021-03-25,Times Quick Cryptic No 1838,https://times-xwd-times.livejournal.com/2509964.html,times_xwd_times
74839,Remorse of GI after pinching uniform left just outside (5),GUILT,Remorse,17d,2021-03-25,Times Quick Cryptic No 1838,https://times-xwd-times.livejournal.com/2509964.html,times_xwd_times
74840,Time of self-denial will have an effect finally (4),LENT,Time of self-denial,18d,2021-03-25,Times Quick Cryptic No 1838,https://times-xwd-times.livejournal.com/2509964.html,times_xwd_times
