prize_id,prize_alias,prize_name,prize_institution,prize_year,prize_genre,person_id,person_role,last_name,first_name,name,gender,sexuality,uk_residence,ethnicity_macro,ethnicity,highest_degree,degree_institution,degree_field_category,degree_field,viaf,book_id,book_title
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2020,non-fiction,0604,shortlisted,Cobb,Matthew,"Cobb, Matthew",man,unknown,TRUE,White British,British,Doctorate,University of Sheffield,Maths and Sciences,Psychology and Genetics,31411584,00766,The Idea of the Brain
8,Booker Prize,Booker Prize,Booker Foundation,2020,fiction,0184,shortlisted,Cook,Diane,"Cook, Diane",woman,unknown,FALSE,Non-UK White,White American,Masters,Columbia University,unknown,unknown,308756312,00060,The New Wilderness
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2020,fiction,0309,shortlisted,Cruz,Angie,"Cruz, Angie",woman,unknown,FALSE,Non-White American,Dominican American,Masters,New York University,unknown,unknown,270811035,00378,Dominicana
8,Booker Prize,Booker Prize,Booker Foundation,2020,fiction,0185,shortlisted,Dangarembga,Tsitsi,"Dangarembga, Tsitsi",woman,unknown,FALSE,African,Zimbabwean,Doctorate,Humboldt University Berlin,History and Cultural Studies,African Studies,84149102,00066,This Mournable Body
8,Booker Prize,Booker Prize,Booker Foundation,2020,fiction,0186,shortlisted,Doshi,Avni,"Doshi, Avni",woman,unknown,FALSE,Asian,Indian American,Masters,University College London,History and Cultural Studies,Art History,19159939388225251084,00075,Burnt Sugar
1,James Tait Black Prize for Fiction,James Tait Black Prize for Fiction,The University of Edinburgh,2020,fiction,0003,winner,Ellmann,Lucy,"Ellmann, Lucy",woman,unknown,TRUE,White British,American British,Masters,Courtauld Institute of Art,unknown,unknown,114205784,00084,"Ducks, Newburyport"
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2020,fiction,0189,shortlisted,Evaristo,Bernardine,"Evaristo, Bernardine",woman,unknown,TRUE,Black British,British Nigerian,Doctorate,University of London,Writing,Creative Writing,92536933,00087,"Girl, Woman, Other"
7,Costa Children's Book Award,Costa Children's Book Award,Costa,2020,children's,0043,winner,Farrant,Natasha,"Farrant, Natasha",woman,unknown,TRUE,Non-UK White,French British Dutch,Masters,London School of Economics,History and Cultural Studies,Social Anthropology,250334042,00092,Voyage of the Sparrowhawk
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2020,fiction,0310,shortlisted,Haynes,Natalie,"Haynes, Natalie",woman,unknown,TRUE,White British,English,unknown,University of Cambridge,Language and Literature,Classics,168912407,00377,A Thousand Ships
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2020,non-fiction,0605,shortlisted,Hazareesingh,Sudhir,"Hazareesingh, Sudhir",man,unknown,TRUE,Black British,British Mauritian,Doctorate,University of Oxford,History and Cultural Studies,History,64072941,00767,Black Spartacus
11,Gold Dagger,Gold Dagger,The Crime Writers' Association,2020,crime,0423,shortlisted,Herron,Mick,"Herron, Mick",man,unknown,TRUE,White British,British,Bachelors,University of Oxford,Language and Literature,English,24546389,00534,Joe Country
12,BSFA Award for Best Novel,BSFA Award for Best Novel,British Science Fiction Association,2020,sff,0492,winner,Jemisin,NK,"Jemisin, NK",woman,unknown,FALSE,Non-White American,Black American,Masters,University of Maryland-College Park,Medicine and Social Work,Counseling,160100764,00629,The City We Became
14,TS Eliot Prize,TS Eliot Prize,TS Eliot Foundation,2020,poetry,0523,winner,Kapil,Bhanu,"Kapil, Bhanu",woman,unknown,TRUE,Asian,British Indian,Masters,SUNY Brockport,Language and Literature,English Literature,29085938,00670,How to Wash a Heart
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2020,non-fiction,0606,shortlisted,Lamb,Christina,"Lamb, Christina",woman,unknown,TRUE,White British,British,Bachelors,University of Oxford,Politics and Economics,PPE,30606112,00768,"Our Bodies, Their Battlefield"
5,Costa Biography Award,Costa Biography Award,Costa,2020,biography,0041,winner,Lawrence,Lee,"Lawrence, Lee",man,unknown,TRUE,Black British,Black British,unknown,unknown,unknown,unknown,n/a,00174,The Louder I Will Sing
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2020,fiction,0077,shortlisted,Mantel,Hilary,"Mantel, Hilary",woman,unknown,TRUE,White British,English,Bachelors,University of Sheffield,Law,Law,44415775,00379,The Mirror & the Light
8,Booker Prize,Booker Prize,Booker Foundation,2020,fiction,0187,shortlisted,Mengiste,Maaza,"Mengiste, Maaza",woman,unknown,FALSE,Non-White American,Ethiopian American,Masters,New York University,Writing,Creative Writing,96758846,00217,The Shadow King
11,Gold Dagger,Gold Dagger,The Crime Writers' Association,2020,crime,0415,shortlisted,Mukherjee,Abir,"Mukherjee, Abir",man,unknown,TRUE,Asian,British Indian,unknown,unknown,unknown,unknown,30147118128226340509,00535,Death in the East
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2020,fiction,0089,winner,O'Farrell,Maggie,"O'Farrell, Maggie",woman,unknown,TRUE,White British,Northern Irish,Bachelors,Harvard University,Maths and Sciences,Public Health,85329632,00376,Hamnet
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2020,fiction,0308,shortlisted,Offill,Jenny,"Offill, Jenny",woman,unknown,FALSE,Non-UK White,White American,Bachelors,Essex University,Language and Literature,Comparative Literature,79457224,00380,Weather
3,Costa First Novel Award,Costa First Novel Award,Costa,2020,fiction,0040,winner,Persaud,Ingrid,"Persaud, Ingrid",woman,unknown,TRUE,Caribbean,Trinidadian,Bachelors,London School of Economics,Law,Law,274440426,00260,Love After Love
11,Gold Dagger,Gold Dagger,The Crime Writers' Association,2020,crime,0424,winner,Robotham,Michael,"Robotham, Michael",man,unknown,FALSE,Non-UK White,White Australian,none,none,none,none,85529341,00536,"Good Girl, Bad Girl"
2,Costa Book of the Year,Costa Book of the Year,Costa,2020,no/any/multi genre,0039,winner,Roffey,Monique,"Roffey, Monique",woman,unknown,TRUE,Black British,British Trinidadian,Doctorate,Lancaster University,Writing,Creative Writing,48585948,00276,The Mermaid of Black Conch: A Love Story
4,Costa Novel Award,Costa Novel Award,Costa,2020,fiction,0039,winner,Roffey,Monique,"Roffey, Monique",woman,unknown,TRUE,Black British,British Trinidadian,Doctorate,Lancaster University,Writing,Creative Writing,48585948,00276,The Mermaid of Black Conch: A Love Story
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2020,non-fiction,0607,shortlisted,Stanley,Amy,"Stanley, Amy",woman,unknown,FALSE,Non-UK White,White American,Doctorate,Harvard University,History and Cultural Studies,East Asian Languages and Civilizations,195851386,00769,Stranger in the Shogun's City
8,Booker Prize,Booker Prize,Booker Foundation,2020,fiction,0183,winner,Stuart,Douglas,"Stuart, Douglas",man,queer,TRUE,Non-UK White,Scottish American,Masters,University of Cambridge,unknown,unknown,8156809518045121779,00317,Shuggie Bain
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2020,non-fiction,0608,shortlisted,Summerscale,Kate,"Summerscale, Kate",woman,unknown,TRUE,White British,English,Masters,Stanford University,Writing,Journalism,116773985,00770,The Haunting of Alma Fielding
8,Booker Prize,Booker Prize,Booker Foundation,2020,fiction,0188,shortlisted,Taylor,Brandon,"Taylor, Brandon",man,queer,FALSE,Non-White American,Black American,Doctorate,"University of Wisconsin, Madison",unknown,unknown,94367138,00323,Real Life
8,Booker Prize,Booker Prize,Booker Foundation,2021,fiction,0178,shortlisted,Arudpragasam,Anuk,"Arudpragasam, Anuk",man,unknown,FALSE,Asian,Sri Lankan Tamil,Doctorate,Columbia University,Philosophy and Theology,Philosophy,20146936671213780921,00006,A Passage North
3,Costa First Novel Award,Costa First Novel Award,Costa,2021,fiction,0035,winner,Azumah Nelson,Caleb,"Azumah Nelson, Caleb",man,unknown,TRUE,African,British Ghanaian,Bachelors,Coventry University,Maths and Sciences,Sports Science,2161329668652130681,00017,Open Water
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2021,fiction,0304,shortlisted,Bennett,Brit,"Bennett, Brit",woman,unknown,FALSE,Non-White American,Black American,Masters,University of Michigan,unknown,unknown,867165264206110190274,00373,The Vanishing Half
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2021,fiction,0305,winner,Clarke,Susanna,"Clarke, Susanna",woman,unknown,TRUE,White British,English,Bachelors,University of Oxford,Politics and Economics,"Politics, Philosophy and Economics",19931023,00372,Piranesi
11,Gold Dagger,Gold Dagger,The Crime Writers' Association,2021,crime,0420,shortlisted,Creed,Ben,"Creed, Ben",man,unknown,FALSE,White British,British,unknown,unknown,unknown,unknown,8778162301499820270009,00528,City of Ghosts
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2021,non-fiction,0599,shortlisted,Flyn,Cal,"Flyn, Cal",woman,unknown,TRUE,White British,Scottish,Bachelors,University of Oxford,Maths and Sciences,Experimental Psychology,50148449633515690787,00761,Islands of Abandonment: Life in the Post-Human Landscape
4,Costa Novel Award,Costa Novel Award,Costa,2021,fiction,0036,winner,Fuller,Claire,"Fuller, Claire",woman,unknown,TRUE,White British,English,Masters,University of Winchester,Writing,Creative Writing,48744291,00110,Unsettled Ground
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2021,fiction,0036,shortlisted,Fuller,Claire,"Fuller, Claire",woman,unknown,TRUE,White British,English,Masters,University of Winchester,Writing,Creative Writing,48744291,00110,Unsettled Ground
8,Booker Prize,Booker Prize,Booker Foundation,2021,fiction,0177,winner,Galgut,Damon,"Galgut, Damon",man,queer,FALSE,Jewish,Jewish South African,Bachelors,University of Cape Town,Arts,Theatre,87451615,00113,The Promise
11,Gold Dagger,Gold Dagger,The Crime Writers' Association,2021,crime,0417,shortlisted,Griffiths,Elly,"Griffiths, Elly",woman,unknown,TRUE,White British,British,Bachelors,"King's College, London",Language and Literature,English,78857571,00529,The Postscript Murders
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2021,fiction,0306,shortlisted,Gyasi,Yaa,"Gyasi, Yaa",woman,unknown,FALSE,Non-White American,Ghanaian American,Masters,University of Iowa,Writing,Creative Writing,117144647683735584397,00374,Transcendent Kingdom
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2021,non-fiction,0600,shortlisted,Jähner,Harald,"Jähner , Harald",man,unknown,FALSE,Non-UK White,German,unknown,unknown,unknown,unknown,7994987,00762,Aftermath: Life in the Fallout of the Third Reich 1945-1955
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2021,fiction,0311,shortlisted,Jones,Tayari,"Jones, Tayari",woman,unknown,TRUE,Non-White American,Black American,Masters,Victoria University of Wellington,Politics and Economics,Political Science,65814928,00381,An American Marriage
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2021,non-fiction,0598,winner,Keefe,Patrick Radden,"Keefe, Patrick Radden",man,unknown,FALSE,Non-UK White,White American,Juris Doctor,Yale University,Law,Law,26462320,00760,Empire of Pain: The Secret History of the Sackler Dynasty
8,Booker Prize,Booker Prize,Booker Foundation,2021,fiction,0179,shortlisted,Lockwood,Patricia,"Lockwood, Patricia",woman,unknown,FALSE,Non-UK White,White American,none,none,none,none,305205865,00180,No One Is Talking About This
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2021,fiction,0179,shortlisted,Lockwood,Patricia,"Lockwood, Patricia",woman,unknown,FALSE,Non-UK White,White American,none,none,none,none,305205865,00180,No One Is Talking About This
2,Costa Book of the Year,Costa Book of the Year,Costa,2021,no/any/multi genre,0034,winner,Lowe,Hannah,"Lowe, Hannah",woman,unknown,TRUE,Caribbean,Jamaican-Chinese British,Doctorate,Newcastle University,Writing,Creative Writing,299854033,00184,The Kids
6,Costa Poetry Award,Costa Poetry Award,Costa,2021,poetry,0034,winner,Lowe,Hannah,"Lowe, Hannah",woman,unknown,TRUE,Caribbean,Jamaican-Chinese British,Doctorate,Newcastle University,Writing,Creative Writing,299854033,00184,The Kids
7,Costa Children's Book Award,Costa Children's Book Award,Costa,2021,children's,0038,winner,Mann,Manjeet,"Mann, Manjeet",woman,unknown,TRUE,Asian,British Indian,unknown,unknown,unknown,unknown,1158427968006062155,00193,The Crossing
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2021,non-fiction,0601,shortlisted,Miller,Kei,"Miller, Kei",man,unknown,TRUE,Caribbean,Jamaican,Doctorate,University of Glasgow,Language and Literature,English Literature,159875547,00763,Things I Have Withheld
8,Booker Prize,Booker Prize,Booker Foundation,2021,fiction,0180,shortlisted,Mohamed,Nadifa,"Mohamed, Nadifa",woman,unknown,TRUE,Black British,Somali-British,Bachelors,University of Oxford,History and Cultural Studies,History and Politics,106796443,00230,The Fortune Men
11,Gold Dagger,Gold Dagger,The Crime Writers' Association,2021,crime,0418,shortlisted,Mullen,Thomas,"Mullen, Thomas",man,unknown,FALSE,Non-UK White,White American,unknown,unknown,unknown,unknown,41438323,00530,Midnight Atlanta
8,Booker Prize,Booker Prize,Booker Foundation,2021,fiction,0181,shortlisted,Powers,Richard,"Powers, Richard",man,unknown,FALSE,Non-UK White,White American,Masters,University of Illinois,Language and Literature,English Literature,102514617,00264,Bewilderment
5,Costa Biography Award,Costa Biography Award,Costa,2021,biography,0037,winner,Preston,John,"Preston, John",man,unknown,TRUE,White British,English,unknown,unknown,unknown,unknown,36776362,00266,Fall: The Mystery of Robert Maxwell
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2021,non-fiction,0037,shortlisted,Preston,John,"Preston, John",man,unknown,TRUE,White British,English,unknown,unknown,unknown,unknown,36776362,00266,Fall: The Mystery of Robert Maxwell
11,Gold Dagger,Gold Dagger,The Crime Writers' Association,2021,crime,0135,shortlisted,Rowling,JK,"Rowling, JK",woman,unknown,TRUE,White British,English,Bachelors,Exeter University,Language and Literature,French and Classics,116796842,00527,Troubled Blood
8,Booker Prize,Booker Prize,Booker Foundation,2021,fiction,0182,shortlisted,Shipstead,Maggie,"Shipstead, Maggie",woman,unknown,FALSE,Non-UK White,White American,Masters,University of Iowa,Writing,Creative Writing,231972795,00296,Great Circle
14,TS Eliot Prize,TS Eliot Prize,TS Eliot Foundation,2021,poetry,0522,winner,Taylor,Joelle,"Taylor, Joelle",woman,queer,TRUE,White British,British,unknown,unknown,unknown,unknown,18927937,00669,C+nto: & Othered Poems
12,BSFA Award for Best Novel,BSFA Award for Best Novel,British Science Fiction Association,2021,sff,0491,winner,Tchaikovsky,Adrian,"Tchaikovsky, Adrian",man,unknown,TRUE,White British,British,Bachelors,University of Reading,Maths and Sciences,Zoology and Psychology,102929550,00628,Shards of Earth
1,James Tait Black Prize for Fiction,James Tait Black Prize for Fiction,The University of Edinburgh,2021,fiction,0002,winner,von Reinhold,Shola,"von Reinhold, Shola",non-binary,queer,TRUE,Black British,Black Scottish,Masters,University of Glasgow,Writing,Creative Writing,5775159337572613150007,00346,Lote
11,Gold Dagger,Gold Dagger,The Crime Writers' Association,2021,crime,0419,winner,Whitaker,Chris,"Whitaker, Chris",man,unknown,TRUE,White British,British,none,none,none,none,299147267036435482930,00531,We Begin at the End
16,Baillie Gifford Prize for Non-Fiction,Baillie Gifford Prize for Non-Fiction,Samuel Johnson Prize for Non-Fiction Limited,2021,non-fiction,0602,shortlisted,Ypi,Lea,"Ypi, Lea",woman,unknown,TRUE,Non-UK White,Albanian,Doctorate,European University Institute,Philosophy and Theology,Philosophy and Literature,9492509,00764,Free: Coming of Age at the End of History
10,Women's Prize for Fiction,Women's Prize for Fiction,Women's Prize Trust,2022,fiction,0302,shortlisted,Allen-Agostini,Lisa,"Allen-Agostini, Lisa",woman,unknown,FALSE,Caribbean,Trinidadian,Bachelors,"University of the West Indies, St. Augustine",Language and Literature,Literatures in English,867165264206110190274,00369,The Bread the Devil Knead
11,Gold Dagger,Gold Dagger,The Crime Writers' Association,2022,crime,0411,shortlisted,Bublitz,Jacqueline,"Bublitz, Jacqueline",woman,unknown,FALSE,Non-UK White,White New Zealander,unknown,unknown,unknown,unknown,22163208160507230673,00522,Before You Knew My Name
