track,type,shortcut,player,system_played,date,time_period,time,record_duration
Banshee Boardwalk,Three Lap,No,Marcelo,NTSC,2006-04-14,2M 5.42S,125.42,2
Banshee Boardwalk,Three Lap,No,Marcelo,NTSC,2006-04-16,2M 5.36S,125.36,683
Banshee Boardwalk,Three Lap,No,MJ,PAL,2008-02-28,2M 5.31S,125.31,1179
Banshee Boardwalk,Three Lap,No,MR,PAL,2011-05-22,2M 5.27S,125.27,13
Banshee Boardwalk,Three Lap,No,MR,PAL,2011-06-04,2M 5.17S,125.17,47
Banshee Boardwalk,Three Lap,No,MJ,PAL,2011-07-21,2M 4.99S,124.99,542
Banshee Boardwalk,Three Lap,No,MR,PAL,2013-01-13,2M 4.89S,124.89,10
Banshee Boardwalk,Three Lap,No,MJ,PAL,2013-01-23,2M 4.85S,124.85,11
Banshee Boardwalk,Three Lap,No,MR,PAL,2013-02-03,2M 4.83S,124.83,179
Banshee Boardwalk,Three Lap,No,MJ,PAL,2013-08-01,2M 4.77S,124.77,1
Banshee Boardwalk,Three Lap,No,MR,PAL,2013-08-02,2M 4.74S,124.74,18
Banshee Boardwalk,Three Lap,No,MJ,PAL,2013-08-20,2M 4.65S,124.65,2
Banshee Boardwalk,Three Lap,No,MR,PAL,2013-08-22,2M 4.61S,124.61,36
Banshee Boardwalk,Three Lap,No,MJ,PAL,2013-09-27,2M 4.59S,124.59,1
Banshee Boardwalk,Three Lap,No,MJ,PAL,2013-09-28,2M 4.5S,124.5,5
Banshee Boardwalk,Three Lap,No,MR,PAL,2013-10-03,2M 4.49S,124.49,1184
Banshee Boardwalk,Three Lap,No,MR,PAL,2016-12-30,2M 4.42S,124.42,142
Banshee Boardwalk,Three Lap,No,Dan,PAL,2017-05-21,2M 4.39S,124.39,7
Banshee Boardwalk,Three Lap,No,Dan,PAL,2017-05-28,2M 4.33S,124.33,35
Banshee Boardwalk,Three Lap,No,MR,PAL,2017-07-02,2M 4.33S,124.33,0
Banshee Boardwalk,Three Lap,No,MR,PAL,2017-07-02,2M 4.31S,124.31,175
Banshee Boardwalk,Three Lap,No,Dan,PAL,2017-12-24,2M 4.29S,124.29,14
Banshee Boardwalk,Three Lap,No,MR,PAL,2018-01-07,2M 4.25S,124.25,886
Banshee Boardwalk,Three Lap,No,Dan,PAL,2020-06-11,2M 4.21S,124.21,7
Banshee Boardwalk,Three Lap,No,MR,PAL,2020-06-18,2M 4.2S,124.2,200
Banshee Boardwalk,Three Lap,No,Dan,PAL,2021-01-04,2M 4.16S,124.16,3
Banshee Boardwalk,Three Lap,No,MR,PAL,2021-01-07,2M 4.15S,124.15,3
Banshee Boardwalk,Three Lap,No,Dan,PAL,2021-01-10,2M 4.1S,124.1,5
Banshee Boardwalk,Three Lap,No,MR,PAL,2021-01-15,2M 4.1S,124.1,0
Banshee Boardwalk,Three Lap,No,MR,PAL,2021-01-15,2M 4.09S,124.09,42
Banshee Boardwalk,Single Lap,No,Gregg G,NTSC,1997-03-10,44.71S,44.71,78
Banshee Boardwalk,Single Lap,No,Launspach,NTSC,1997-05-27,43.06S,43.06,95
Banshee Boardwalk,Single Lap,No,Booth,NTSC,1997-08-30,42.47S,42.47,195
Banshee Boardwalk,Single Lap,No,Booth,NTSC,1998-03-13,42.25S,42.25,183
Banshee Boardwalk,Single Lap,No,Peter E,PAL,1998-09-12,42.17S,42.17,29
Banshee Boardwalk,Single Lap,No,JWhalls,NTSC,1998-10-11,41.9S,41.9,66
Banshee Boardwalk,Single Lap,No,Peter E,NTSC,1998-12-16,41.88S,41.88,60
Banshee Boardwalk,Single Lap,No,Penev,PAL,1999-02-14,41.69S,41.69,40
Banshee Boardwalk,Single Lap,No,Peter E,NTSC,1999-03-26,41.66S,41.66,91
Banshee Boardwalk,Single Lap,No,Peter E,NTSC,1999-06-25,41.62S,41.62,6
Banshee Boardwalk,Single Lap,No,Booth,NTSC,1999-07-01,41.6S,41.6,6
Banshee Boardwalk,Single Lap,No,Booth,NTSC,1999-07-07,41.55S,41.55,25
Banshee Boardwalk,Single Lap,No,Zwartjes,PAL,1999-08-01,41.4S,41.4,56
Banshee Boardwalk,Single Lap,No,Zwartjes,PAL,1999-09-26,41.24S,41.24,885
Banshee Boardwalk,Single Lap,No,Sami,PAL,2002-02-27,41.21S,41.21,498
Banshee Boardwalk,Single Lap,No,MJ,PAL,2003-07-10,41.02S,41.02,1694
Banshee Boardwalk,Single Lap,No,MJ,PAL,2008-02-28,40.98S,40.98,1250
Banshee Boardwalk,Single Lap,No,Zoran,PAL,2009-12-31,40.98S,40.98,578
Banshee Boardwalk,Single Lap,No,MJ,PAL,2011-08-01,40.97S,40.97,142
Banshee Boardwalk,Single Lap,No,Zoran,PAL,2011-12-21,40.96S,40.96,13
Banshee Boardwalk,Single Lap,No,Zoran,PAL,2012-01-03,40.87S,40.87,635
Banshee Boardwalk,Single Lap,No,MJ,PAL,2013-09-29,40.86S,40.86,5
Banshee Boardwalk,Single Lap,No,MR,PAL,2013-10-04,40.83S,40.83,1368
Banshee Boardwalk,Single Lap,No,Dan,PAL,2017-05-27,40.83S,40.83,37
Banshee Boardwalk,Single Lap,No,MR,PAL,2017-07-03,40.81S,40.81,1074
Banshee Boardwalk,Single Lap,No,Dan,PAL,2020-06-11,40.81S,40.81,0
Banshee Boardwalk,Single Lap,No,Dan,PAL,2020-06-11,40.78S,40.78,260
Banshee Boardwalk,Single Lap,No,MR,PAL,2020-08-21,40.78S,40.78,189
Rainbow Road,Three Lap,No,Booth,NTSC,1997-05-27,6M 15.83S,375.83,92
Rainbow Road,Three Lap,No,Jonathan,NTSC,1997-08-27,6M 9.67S,369.67,140
Rainbow Road,Three Lap,No,Zwartjes,PAL,1998-01-14,6M 8.69S,368.69,58
Rainbow Road,Three Lap,No,Jonathan,NTSC,1998-03-13,6M 5.51S,365.51,173
Rainbow Road,Three Lap,No,Penev,PAL,1998-09-02,6M 4.15S,364.15,9
Rainbow Road,Three Lap,No,Penev,PAL,1998-09-11,6M 3.86S,363.86,2
Rainbow Road,Three Lap,No,Penev,PAL,1998-09-13,6M 2.15S,362.15,9
Rainbow Road,Three Lap,No,Penev,PAL,1998-09-22,6M 1.97S,361.97,8
Rainbow Road,Three Lap,No,Penev,PAL,1998-09-30,6M 1.79S,361.79,9
Rainbow Road,Three Lap,No,Penev,PAL,1998-10-09,6M 1.66S,361.66,1
Rainbow Road,Three Lap,No,Penev,PAL,1998-10-10,6M 1.6S,361.6,14
Rainbow Road,Three Lap,No,Penev,PAL,1998-10-24,6M 1.27S,361.27,113
Rainbow Road,Three Lap,No,Penev,PAL,1999-02-14,6M 0.38S,360.38,65
Rainbow Road,Three Lap,No,Penev,PAL,1999-04-20,6M 0.09S,360.09,8
Rainbow Road,Three Lap,No,Sami,PAL,1999-04-28,5M 59.81S,359.81,35
Rainbow Road,Three Lap,No,Sami,PAL,1999-06-02,5M 59.63S,359.63,164
Rainbow Road,Three Lap,No,Zwartjes,PAL,1999-11-13,5M 58.45S,358.45,370
Rainbow Road,Three Lap,No,Sami,PAL,2000-11-17,5M 57.09S,357.09000000000003,863
Rainbow Road,Three Lap,No,MJ,PAL,2003-03-30,5M 56.57S,356.57,1
Rainbow Road,Three Lap,No,Sami,PAL,2003-03-31,5M 56.24S,356.24,682
Rainbow Road,Three Lap,No,MJ,PAL,2005-02-10,5M 55.8S,355.8,353
Rainbow Road,Three Lap,No,MJ,PAL,2006-01-29,5M 54.79S,354.79,3
Rainbow Road,Three Lap,No,MJ,PAL,2006-02-01,5M 54.33S,354.33,2214
Rainbow Road,Three Lap,No,MR,PAL,2012-02-24,5M 54.32S,354.32,29
Rainbow Road,Three Lap,No,MJ,PAL,2012-03-24,5M 53.99S,353.99,274
Rainbow Road,Three Lap,No,MR,PAL,2012-12-23,5M 53.83S,353.83,191
Rainbow Road,Three Lap,No,MR,PAL,2013-07-02,5M 53.8S,353.8,406
Rainbow Road,Three Lap,No,Zoran,PAL,2014-08-12,5M 53.78S,353.78,3
Rainbow Road,Three Lap,No,MR,PAL,2014-08-15,5M 53.56S,353.56,470
Rainbow Road,Three Lap,No,abney317,PAL,2015-11-28,5M 53.39S,353.39,2
Rainbow Road,Three Lap,No,MR,PAL,2015-11-30,5M 53.25S,353.25,5
Rainbow Road,Three Lap,No,abney317,PAL,2015-12-05,5M 53.2S,353.2,9
Rainbow Road,Three Lap,No,MR,PAL,2015-12-14,5M 53.12S,353.12,30
Rainbow Road,Three Lap,No,abney317,PAL,2016-01-13,5M 53S,353,0
Rainbow Road,Three Lap,No,abney317,PAL,2016-01-13,5M 52.88S,352.88,27
Rainbow Road,Three Lap,No,MR,PAL,2016-02-09,5M 52.75S,352.75,788
Rainbow Road,Three Lap,No,abney317,PAL,2018-04-07,5M 52.44S,352.44,6
Rainbow Road,Three Lap,No,MR,PAL,2018-04-13,5M 52.37S,352.37,357
Rainbow Road,Three Lap,No,abney317,PAL,2019-04-05,5M 52.25S,352.25,5
Rainbow Road,Three Lap,No,MR,PAL,2019-04-10,5M 52.22S,352.22,0
Rainbow Road,Three Lap,No,abney317,PAL,2019-04-10,5M 51.96S,351.96,537
Rainbow Road,Three Lap,No,Dan,PAL,2020-09-28,5M 51.87S,351.87,151
Rainbow Road,Single Lap,No,Booth,NTSC,1997-05-27,2M 4.54S,124.54,95
Rainbow Road,Single Lap,No,Launspach,NTSC,1997-08-30,2M 2.21S,122.21,195
Rainbow Road,Single Lap,No,Jonathan,NTSC,1998-03-13,2M 1.06S,121.06,149
Rainbow Road,Single Lap,No,Penev,PAL,1998-08-09,2M 1.03S,121.03,17
Rainbow Road,Single Lap,No,Penev,PAL,1998-08-26,2M 0.79S,120.79,7
Rainbow Road,Single Lap,No,Penev,PAL,1998-09-02,2M 0.66S,120.66,4
Rainbow Road,Single Lap,No,Penev,PAL,1998-09-06,2M 0.57S,120.57,5
Rainbow Road,Single Lap,No,Penev,PAL,1998-09-11,2M 0.32S,120.32,2
Rainbow Road,Single Lap,No,Penev,PAL,1998-09-13,1M 59.19S,119.19,160
Rainbow Road,Single Lap,No,Penev,PAL,1999-02-20,1M 58.87S,118.87,59
Rainbow Road,Single Lap,No,Penev,PAL,1999-04-20,1M 58.74S,118.74000000000001,43
Rainbow Road,Single Lap,No,Sami,PAL,1999-06-02,1M 58.56S,118.56,153
Rainbow Road,Single Lap,No,Zwartjes,PAL,1999-11-02,1M 58.26S,118.25999999999999,381
Rainbow Road,Single Lap,No,Sami,PAL,2000-11-17,1M 58.25S,118.25,429
Rainbow Road,Single Lap,No,Sami,PAL,2002-01-20,1M 57.97S,117.97,42
Rainbow Road,Single Lap,No,Sami,PAL,2002-03-03,1M 57.89S,117.89,2
Rainbow Road,Single Lap,No,Sami,PAL,2002-03-05,1M 57.81S,117.81,911
Rainbow Road,Single Lap,No,Tim E,NTSC,2004-09-01,1M 57.79S,117.78999999999999,515
Rainbow Road,Single Lap,No,MJ,PAL,2005-02-10,1M 57.79S,117.78999999999999,353
Rainbow Road,Single Lap,No,Trystan,PAL,2006-01-29,1M 57.79S,117.78999999999999,0
Rainbow Road,Single Lap,No,MJ,PAL,2006-01-29,1M 57.39S,117.39,2003
Rainbow Road,Single Lap,No,MR,PAL,2011-07-25,1M 57.38S,117.38,5
Rainbow Road,Single Lap,No,MJ,PAL,2011-07-30,1M 57.31S,117.31,1
Rainbow Road,Single Lap,No,MJ,PAL,2011-07-31,1M 57.27S,117.27000000000001,509
Rainbow Road,Single Lap,No,MR,PAL,2012-12-21,1M 57.22S,117.22,0
Rainbow Road,Single Lap,No,MR,PAL,2012-12-21,1M 57.17S,117.17,2
Rainbow Road,Single Lap,No,MR,PAL,2012-12-23,1M 57.01S,117.00999999999999,373
Rainbow Road,Single Lap,No,MR,PAL,2013-12-31,1M 56.97S,116.97,223
Rainbow Road,Single Lap,No,Zoran,PAL,2014-08-11,1M 56.96S,116.96000000000001,4
Rainbow Road,Single Lap,No,MR,PAL,2014-08-15,1M 56.95S,116.95,515
Rainbow Road,Single Lap,No,abney317,PAL,2016-01-08,1M 56.95S,116.95,4
Rainbow Road,Single Lap,No,MR,PAL,2016-01-12,1M 56.91S,116.91,0
Rainbow Road,Single Lap,No,abney317,PAL,2016-01-12,1M 56.84S,116.84,1
Rainbow Road,Single Lap,No,MR,PAL,2016-01-13,1M 56.65S,116.65,819
Rainbow Road,Single Lap,No,abney317,PAL,2018-04-11,1M 56.59S,116.59,2
Rainbow Road,Single Lap,No,MR,PAL,2018-04-13,1M 56.56S,116.56,358
Rainbow Road,Single Lap,No,abney317,PAL,2019-04-06,1M 56.53S,116.53,4
Rainbow Road,Single Lap,No,MR,PAL,2019-04-10,1M 56.52S,116.52000000000001,428
Rainbow Road,Single Lap,No,Dan,PAL,2020-06-11,1M 56.48S,116.47999999999999,85
Rainbow Road,Single Lap,No,MR,PAL,2020-09-04,1M 56.35S,116.35,175
Rainbow Road,Three Lap,Yes,Gregg G,NTSC,1997-03-07,4M 59.81S,299.81,13
Rainbow Road,Three Lap,Yes,Stephen K,NTSC,1997-03-20,4M 47.02S,287.02,15
Rainbow Road,Three Lap,Yes,Booth,NTSC,1997-04-04,4M 42.56S,282.56,148
Rainbow Road,Three Lap,Yes,Jonathan,NTSC,1997-08-30,4M 39.32S,279.32,205
Rainbow Road,Three Lap,Yes,Joop B,PAL,1998-03-23,4M 37.56S,277.56,183
Rainbow Road,Three Lap,Yes,Penev,PAL,1998-09-22,4M 36.32S,276.32,26
Rainbow Road,Three Lap,Yes,JWhalls,NTSC,1998-10-18,4M 35.85S,275.85,59
Rainbow Road,Three Lap,Yes,Penev,PAL,1998-12-16,4M 35.13S,275.13,7
Rainbow Road,Three Lap,Yes,Penev,PAL,1998-12-23,4M 34.75S,274.75,59
Rainbow Road,Three Lap,Yes,JWhalls,NTSC,1999-02-20,4M 33.56S,273.56,57
Rainbow Road,Three Lap,Yes,Jonathan,NTSC,1999-04-18,4M 33.52S,273.52,103
Rainbow Road,Three Lap,Yes,Mike S,NTSC,1999-07-30,4M 32.42S,272.42,31
Rainbow Road,Three Lap,Yes,Jonathan,NTSC,1999-08-30,4M 31.35S,271.35,17
Rainbow Road,Three Lap,Yes,Penev,PAL,1999-09-16,4M 21.96S,261.96,423
Rainbow Road,Three Lap,Yes,Penev,PAL,2000-11-12,4M 20.47S,260.47,1367
Rainbow Road,Three Lap,Yes,Pobre,NTSC,2004-08-10,4M 19.77S,259.77,14
Rainbow Road,Three Lap,Yes,Steven G,NTSC,2004-08-24,4M 19.66S,259.66,16
Rainbow Road,Three Lap,Yes,Steven G,NTSC,2004-09-09,4M 12.86S,252.86,81
Rainbow Road,Three Lap,Yes,Michael F,NTSC,2004-11-29,4M 7.21S,247.21,62
Rainbow Road,Three Lap,Yes,Michael F,NTSC,2005-01-30,4M 3.8S,243.8,15
Rainbow Road,Three Lap,Yes,Michael F,NTSC,2005-02-14,4M 0.74S,240.74,15
Rainbow Road,Three Lap,Yes,Pobre,NTSC,2005-03-01,4M 0.31S,240.31,0
Rainbow Road,Three Lap,Yes,Pobre,NTSC,2005-03-01,4M 0.28S,240.28,2
Rainbow Road,Three Lap,Yes,Michael F,NTSC,2005-03-03,4M 0.06S,240.06,351
Rainbow Road,Three Lap,Yes,Karlo,NTSC,2006-02-17,3M 59.42S,239.42000000000002,2
Rainbow Road,Three Lap,Yes,Karlo,NTSC,2006-02-19,3M 59.07S,239.07,292
Rainbow Road,Three Lap,Yes,Karlo,NTSC,2006-12-08,3M 58.84S,238.84,2
Rainbow Road,Three Lap,Yes,Karlo,NTSC,2006-12-10,3M 58.34S,238.34,1
Rainbow Road,Three Lap,Yes,Karlo,NTSC,2006-12-11,3M 58.33S,238.32999999999998,2
Rainbow Road,Three Lap,Yes,Karlo,NTSC,2006-12-13,3M 57.97S,237.97,1880
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-02-05,3M 57.55S,237.55,2
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-02-07,3M 57.18S,237.18,30
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-03-08,3M 57.03S,237.03,192
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-09-16,3M 56.79S,236.79,3
Rainbow Road,Three Lap,Yes,VAJ,PAL,2012-09-19,3M 56.61S,236.61,687
Rainbow Road,Three Lap,Yes,VAJ,PAL,2014-08-07,3M 56.52S,236.52,236
Rainbow Road,Three Lap,Yes,abney317,PAL,2015-03-31,3M 56.36S,236.36,971
Rainbow Road,Three Lap,Yes,Zoran,PAL,2017-11-26,3M 56.15S,236.15,0
Rainbow Road,Three Lap,Yes,abney317,PAL,2017-11-26,3M 56.07S,236.07,4
Rainbow Road,Three Lap,Yes,Zoran,PAL,2017-11-30,3M 56.02S,236.02,0
Rainbow Road,Three Lap,Yes,abney317,PAL,2017-11-30,3M 55.9S,235.9,2
Rainbow Road,Three Lap,Yes,abney317,PAL,2017-12-02,3M 55.72S,235.72,12
Rainbow Road,Three Lap,Yes,abney317,PAL,2017-12-14,3M 55.38S,235.38,326
Rainbow Road,Three Lap,Yes,MR,PAL,2018-11-05,3M 55.13S,235.13,57
Rainbow Road,Three Lap,Yes,abney317,PAL,2019-01-01,3M 54.87S,234.87,648
Rainbow Road,Three Lap,Yes,abney317,NTSC,2020-10-10,3M 30.84S,210.84,0
Rainbow Road,Three Lap,Yes,abney317,NTSC,2020-10-10,2M 40.94S,160.94,0
Rainbow Road,Three Lap,Yes,abney317,NTSC,2020-10-10,1M 5.77S,65.77,1
Rainbow Road,Three Lap,Yes,Zoran,PAL,2020-10-11,1M 0.22S,60.22,0
Rainbow Road,Three Lap,Yes,abney317,PAL,2020-10-11,59.25S,59.25,0
Rainbow Road,Three Lap,Yes,Zoran,PAL,2020-10-11,58.01S,58.01,0
Rainbow Road,Three Lap,Yes,abney317,PAL,2020-10-11,56.08S,56.08,1
Rainbow Road,Three Lap,Yes,Zoran,PAL,2020-10-12,54.13S,54.13,3
Rainbow Road,Three Lap,Yes,abney317,PAL,2020-10-15,50.48S,50.48,1
Rainbow Road,Three Lap,Yes,Smurfy,NTSC,2020-10-16,50.39S,50.39,114
Rainbow Road,Three Lap,Yes,abney317,PAL,2020-10-25,50.39S,50.39,105
Rainbow Road,Three Lap,Yes,abney317,NTSC,2021-02-07,50.38S,50.38,19
Rainbow Road,Single Lap,Yes,Booth,NTSC,1997-05-27,2M 4.54S,124.54,95
Rainbow Road,Single Lap,Yes,Launspach,NTSC,1997-08-30,2M 2.21S,122.21,195
Rainbow Road,Single Lap,Yes,Jonathan,NTSC,1998-03-13,2M 1.06S,121.06,149
Rainbow Road,Single Lap,Yes,Penev,PAL,1998-08-09,2M 1.03S,121.03,17
Rainbow Road,Single Lap,Yes,Penev,PAL,1998-08-26,2M 0.79S,120.79,7
Rainbow Road,Single Lap,Yes,Penev,PAL,1998-09-02,2M 0.66S,120.66,4
Rainbow Road,Single Lap,Yes,Penev,PAL,1998-09-06,2M 0.57S,120.57,5
Rainbow Road,Single Lap,Yes,Penev,PAL,1998-09-11,2M 0.32S,120.32,2
Rainbow Road,Single Lap,Yes,Penev,PAL,1998-09-13,1M 59.19S,119.19,160
Rainbow Road,Single Lap,Yes,Penev,PAL,1999-02-20,1M 58.87S,118.87,59
Rainbow Road,Single Lap,Yes,Penev,PAL,1999-04-20,1M 58.74S,118.74000000000001,43
Rainbow Road,Single Lap,Yes,Sami,PAL,1999-06-02,1M 58.56S,118.56,153
Rainbow Road,Single Lap,Yes,Zwartjes,PAL,1999-11-02,1M 58.26S,118.25999999999999,381
Rainbow Road,Single Lap,Yes,Sami,PAL,2000-11-17,1M 58.25S,118.25,429
Rainbow Road,Single Lap,Yes,Sami,PAL,2002-01-20,1M 57.97S,117.97,42
Rainbow Road,Single Lap,Yes,Sami,PAL,2002-03-03,1M 57.89S,117.89,2
Rainbow Road,Single Lap,Yes,Sami,PAL,2002-03-05,1M 57.81S,117.81,911
Rainbow Road,Single Lap,Yes,Tim E,NTSC,2004-09-01,1M 57.79S,117.78999999999999,515
Rainbow Road,Single Lap,Yes,MJ,PAL,2005-02-10,1M 57.79S,117.78999999999999,353
Rainbow Road,Single Lap,Yes,Trystan,PAL,2006-01-29,1M 57.79S,117.78999999999999,0
Rainbow Road,Single Lap,Yes,MJ,PAL,2006-01-29,1M 57.39S,117.39,2003
Rainbow Road,Single Lap,Yes,MR,PAL,2011-07-25,1M 57.38S,117.38,5
Rainbow Road,Single Lap,Yes,MJ,PAL,2011-07-30,1M 57.31S,117.31,1
Rainbow Road,Single Lap,Yes,MJ,PAL,2011-07-31,1M 57.27S,117.27000000000001,509
Rainbow Road,Single Lap,Yes,MR,PAL,2012-12-21,1M 57.22S,117.22,0
Rainbow Road,Single Lap,Yes,MR,PAL,2012-12-21,1M 57.17S,117.17,2
Rainbow Road,Single Lap,Yes,MR,PAL,2012-12-23,1M 57.01S,117.00999999999999,373
Rainbow Road,Single Lap,Yes,MR,PAL,2013-12-31,1M 56.97S,116.97,223
Rainbow Road,Single Lap,Yes,Zoran,PAL,2014-08-11,1M 56.96S,116.96000000000001,4
Rainbow Road,Single Lap,Yes,MR,PAL,2014-08-15,1M 56.95S,116.95,515
Rainbow Road,Single Lap,Yes,abney317,PAL,2016-01-08,1M 56.95S,116.95,4
Rainbow Road,Single Lap,Yes,MR,PAL,2016-01-12,1M 56.91S,116.91,0
Rainbow Road,Single Lap,Yes,abney317,PAL,2016-01-12,1M 56.84S,116.84,1
Rainbow Road,Single Lap,Yes,MR,PAL,2016-01-13,1M 56.65S,116.65,819
Rainbow Road,Single Lap,Yes,abney317,PAL,2018-04-11,1M 56.59S,116.59,2
Rainbow Road,Single Lap,Yes,MR,PAL,2018-04-13,1M 56.56S,116.56,358
Rainbow Road,Single Lap,Yes,abney317,PAL,2019-04-06,1M 56.53S,116.53,4
Rainbow Road,Single Lap,Yes,MR,PAL,2019-04-10,1M 56.52S,116.52000000000001,428
Rainbow Road,Single Lap,Yes,Dan,PAL,2020-06-11,1M 56.48S,116.47999999999999,85
Rainbow Road,Single Lap,Yes,MR,PAL,2020-09-04,1M 56.35S,116.35,175
