category,medicine_name,therapeutic_area,common_name,active_substance,product_number,patient_safety,authorisation_status,atc_code,additional_monitoring,generic,biosimilar,conditional_approval,exceptional_circumstances,accelerated_assessment,orphan_medicine,marketing_authorisation_date,date_of_refusal_of_marketing_authorisation,marketing_authorisation_holder_company_name,pharmacotherapeutic_group,date_of_opinion,decision_date,revision_number,condition_indication,species,first_published,revision_date,url
human,Sprimeo,Hypertension,aliskiren,aliskiren,000851,FALSE,withdrawn,C09XA02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2007-08-22,NA,Novartis Europharm Ltd.,Agents acting on the renin-angiotensin system,NA,2012-07-04,5,Treatment of essential hypertension.,NA,2012-07-04T00:00:00Z,2012-07-23T17:03:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/sprimeo
human,Folotyn,"Lymphoma, T-Cell",pralatrexate,pralatrexate,002096,FALSE,refused,L01BA05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,2012-06-21,Allos Therapeutics Ltd,Antineoplastic agents,2012-04-19,2012-01-20,0,"treatment of peripheral T-cell lymphoma,",NA,2012-01-20T13:03:00Z,2012-07-11T10:05:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/folotyn
human,Fablyn,"Osteoporosis, Postmenopausal",lasofoxifene,lasofoxifene tartrate,000977,FALSE,withdrawn,G03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2009-02-24,NA,Dr. Friedrich Eberth Arzneimittel GmbH,"Sex hormones and modulators of the genital system,",NA,2012-02-27,2,"Fablyn is indicated for the treatment of osteoporosis in postmenopausal women at increased risk of fracture. A significant reduction in the incidence of vertebral and non-vertebral fractures but not hip fractures has been demonstrated (see section 5.1).When determining the choice of Fablyn or other therapies, including oestrogens, for a postmenopausal woman, consideration should be given to menopausal symptoms, effects on uterine and breast tissues, and cardiovascular risks and benefits (see section 5.1).",NA,2012-02-27T01:09:21Z,2012-06-21T16:09:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/fablyn
human,Intrinsa,"Sexual Dysfunctions, Psychological",testosterone,testosterone,000634,FALSE,withdrawn,G03BA03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2006-07-28,NA,Warner Chilcott UK Ltd.,"Sex hormones and modulators of the genital system,",NA,2012-05-25,6,Intrinsa is indicated for the treatment of hypoactive sexual desire disorder (HSDD) in bilaterally oophorectomised and hysterectomised (surgically induced menopause) women receiving concomitant estrogen therapy.,NA,2012-05-25T00:00:00Z,2012-06-18T16:39:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/intrinsa
human,Docefrez,"Stomach Neoplasms;  Adenoma;  Breast Neoplasms;  Carcinoma, Non-Small-Cell Lung;  Prostatic Neoplasms",docetaxel,docetaxel,001074,FALSE,withdrawn,L01CD02,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2010-05-10,NA,Sun Pharmaceutical Industries Europe B.V.,Antineoplastic agents,NA,2012-05-25,1,"Breast cancerDocetaxel in combination with doxorubicin and cyclophosphamide is indicated for the adjuvant treatment of patients with operable node-positive breast cancer.Docetaxel in combination with doxorubicin is indicated for the treatment of patients with locally advanced or metastatic breast cancer who have not previously received cytotoxic therapy for this condition.Docetaxel monotherapy is indicated for the treatment of patients with locally advanced or metastatic breast cancer after failure of cytotoxic therapy. Previous chemotherapy should have included an anthracycline or an alkylating agent.Docetaxel in combination with trastuzumab is indicated for the treatment of patients with metastatic breast cancer whose tumours over express HER2 and who previously have not received chemotherapy for metastatic disease.Docetaxel in combination with capecitabine is indicated for the treatment of patients with locally advanced or metastatic breast cancer after failure of cytotoxic chemotherapy. Previous therapy should have included an anthracycline.Non-small cell lung cancerDocetaxel is indicated for the treatment of patients with locally advanced or metastatic non-small cell lung cancer after failure of prior chemotherapy.Docetaxel in combination with cisplatin is indicated for the treatment of patients with unresectable, locally advanced or metastatic non-small cell lung cancer, in patients who have not previously received chemotherapy for this condition.Prostate cancerDocetaxel in combination with prednisone or prednisolone is indicated for the treatment of patients with hormone refractory metastatic prostate cancer.Gastric adenocarcinomaDocetaxel in combination with cisplatin and 5-fluorouracil is indicated for the treatment of patients with metastatic gastric adenocarcinoma, including adenocarcinoma of the gastroesophageal junction, who have not received prior chemotherapy for metastatic disease.Head and neck cancerDocetaxel in combination with cisplatin and 5-fluorouracil is indicated for the induction treatment of patients with locally advanced squamous cell carcinoma of the head and neck.",NA,2012-05-25T00:00:00Z,2012-06-14T10:29:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/docefrez
veterinary,Zubrin,NA,tepoxalin,tepoxalin,000057,FALSE,withdrawn,QM01AE92,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2001-03-13,NA,Intervet International B. V.,Musculo-skeletal system,NA,2012-02-02,13,Reduction of inflammation and relief of pain caused by acute and chronic musculoskeletal disorders.,Dogs,2012-02-02T01:00:00Z,2012-05-08T12:14:00Z,https://www.ema.europa.eu/en/medicines/veterinary/EPAR/zubrin
veterinary,Poulvac Flufend H5N3 RG,NA,recombinant inactivated avian influenza virus,recombinant inactivated avian influenza virus,000117,FALSE,withdrawn,QI01AA23,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2006-09-01,NA,Pfizer Limited,Immunologicals,NA,2012-03-30,8,"For active immunisation of chickens and ducks against avian influenza virus type A, subtype H5.Chickens:Reduction of mortality and virus excretion after challenge.Onset of immunity: 3 weeks after the second injection.Duration of immunity in chickens has not been established yet.Ducks: Reduction of clinical signs and virus excretion after challenge.Onset of immunity: 3 weeks after the second injection.Duration of immunity in ducks : 14 weeks after the second injection.",Chicken; Ducks,2012-03-30T00:09:21Z,2012-05-07T14:30:00Z,https://www.ema.europa.eu/en/medicines/veterinary/EPAR/poulvac-flufend-h5n3-rg
human,PhotoBarr,Barrett Esophagus,porfimer sodium,porfimer sodium,000493,FALSE,withdrawn,L01XD01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2004-03-25,NA,Pinnacle Biologics B.V. ,Antineoplastic agents,NA,2012-04-20,9,Photodynamic therapy (PDT) with PhotoBarr is indicated for: Ablation of high-grade dysplasia (HGD) in patients with Barrett's Oesophagus (BO),NA,2012-04-20T00:00:00Z,2012-05-07T00:00:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/photobarr
human,Livensa,"Sexual Dysfunctions, Psychological",testosterone,testosterone,000630,FALSE,withdrawn,G03BA03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2006-07-28,NA,Warner Chilcott  Deutschland GmbH,"Sex hormones and modulators of the genital system,",NA,2011-07-18,6,Livensa is indicated for the treatment of hypoactive sexual desire disorder (HSDD) in bilaterally oophorectomised and hysterectomised (surgically induced menopause) women receiving concomitant estrogen therapy.,NA,2011-07-18T00:00:00Z,2012-04-16T15:39:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/livensa
human,"Prepandemic Influenza Vaccine (H5N1) (Split Virion, Inactivated, Adjuvanted) GlaxoSmithKline Biologicals","Influenza, Human;  Immunization;  Disease Outbreaks","prepandemic influenza vaccine (h5n1) (split virion, inactivated, adjuvanted)","split influenza virus, inactivated, containing antigen: a/vietnam/1194/2004 (h5n1) like strain used (nibrg-14)",001015,FALSE,withdrawn,J07BB02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2008-09-26,NA,GlaxoSmithKline Biologicals S.A.,"Vaccines,",NA,2011-10-03,3,"Active immunisation against H5N1 subtype of Influenza A virus.This indication is based on immunogenicity data from healthy subjects from the age of 18 years onwards following administration of two doses of vaccine prepared from A/VietNam/1194/2004 NIBRG-14 (H5N1) (see section 5.1).Prepandemic influenza vaccine (H5N1) (split virion, inactivated, adjuvanted) GlaxoSmithKline Biologicals 3.75 µg should be used in accordance with official guidance.",NA,2011-10-03T00:00:00Z,2012-03-21T11:49:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/prepandemic-influenza-vaccine-h5n1-split-virion-inactivated-adjuvanted-glaxosmithkline-biologicals
human,Xigris,Sepsis;  Multiple Organ Failure,drotrecogin alfa (activated),drotrecogin alfa (activated),000396,FALSE,withdrawn,B01AD10,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2002-08-22,NA,Eli Lilly Nederland B.V.,Antithrombotic agents,NA,2011-11-28,13,Xigris is indicated for the treatment of adult patients with severe sepsis with multiple organ failure when added to best standard care. The use of Xigris should be considered mainly in situations when therapy can be started within 24 hours after the onset of organ failure (for further information see section 5.1).,NA,2011-11-28T02:00:00Z,2012-02-21T02:00:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/xigris
human,Sumatriptan Galpharm,Migraine Disorders,sumatriptan,sumatriptan succinate,002140,FALSE,refused,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2012-02-09,Galpharm Healthcare Ltd.,NA,2011-11-17,2012-02-09,0,NA,NA,2012-02-09T15:03:00Z,2012-02-16T15:03:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/sumatriptan-galpharm
human,Ablavar (previously Vasovist),Magnetic Resonance Angiography,gadofosveset trisodium,gadofosveset trisodium,000601,FALSE,withdrawn,V08CA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2005-10-03,NA,TMC Pharma Services Ltd.,Contrast media,NA,2011-05-15,10,"This medicinal product is for diagnostic use only.Ablavar is indicated for contrast-enhanced magnetic resonance angiography (CE-MRA) for visualisation of abdominal or limb vessels in adults only, with suspected or known vascular disease.",NA,2011-05-15T02:00:00Z,2011-11-14T17:09:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/ablavar-previously-vasovist
human,Clopidogrel Sandoz,Peripheral Vascular Diseases;  Stroke;  Myocardial Infarction,clopidogrel,clopidogrel,001174,FALSE,withdrawn,B01AC04,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2009-09-21,NA,Acino Pharma GmbH,Antithrombotic agents,NA,2010-09-16,2,"Clopidogrel is indicated in adults for the prevention of atherothrombotic events in:* Patients suffering from myocardial infarction (from a few days until less than 35 days), ischaemic stroke (from 7 days until less than 6 months) or established peripheral arterial disease.For further information please refer to section 5.1.",NA,2010-09-16T00:00:00Z,2011-10-26T12:40:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/clopidogrel-sandoz
human,Arepanrix,"Influenza, Human;  Immunization;  Disease Outbreaks","pandemic influenza vaccine (h1n1)v (split virion, inactivated, adjuvanted)","split influenza virus, inactivated, containing antigen*: a/california/7/2009 (h1n1)v like strain (x-179a)*propagated in eggs.",001201,FALSE,withdrawn,J07BB02,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2010-03-23,NA,GlaxoSmithKline Biologicals S.A.,Influenza vaccines,NA,2010-08-13,1,Prophylaxis of influenza in an officially declared pandemic situation. Pandemic influenza vaccine should be used in accordance with official guidance,NA,2010-08-13T00:00:00Z,2011-10-25T10:10:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/arepanrix
human,Alisade,"Rhinitis, Allergic, Perennial;  Rhinitis, Allergic, Seasonal",fluticasone furoate,fluticasone furoate,001019,FALSE,withdrawn,R01AD12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2008-10-06,NA,Glaxo Group Ltd.,Nasal preparations,NA,2010-02-17,4,"Adults, adolescents (12 years and over) and children (6 - 11 years). Alisade is indicated for the treatment of the symptoms of allergic rhinitis.",NA,2010-02-17T01:00:00Z,2011-10-18T15:23:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/alisade
veterinary,Yarvitan,NA,mitratapide,mitratapide,000113,FALSE,withdrawn,QA08AB90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2006-11-14,NA,Janssen Pharmaceutica N.V.,"Antiobesity preparations, excl. diet products",NA,2008-10-20,3,"As an aid in the management of overweight and obesity in adult dogs. To be used as part of an overall weight management programme which also includes appropriate dietary changes. Introducing appropriate lifestyle changes (e.g. increased exercise), in conjunction with this weight management programme, may provide additional benefits.",Dogs,2008-10-20T00:00:00Z,2011-08-23T00:00:00Z,https://www.ema.europa.eu/en/medicines/veterinary/EPAR/yarvitan
human,Avaglim,"Diabetes Mellitus, Type 2","rosiglitazone, glimepiride","rosiglitazone, glimepiride",000675,FALSE,withdrawn,A10BD04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2006-06-27,NA,SmithKline Beecham Ltd,Drugs used in diabetes,NA,2011-07-26,11,"AVAGLIM is indicated in the treatment of type 2 diabetes mellitus patients who are unable to achieve sufficient glycaemic control on optimal dosage of sulphonylurea monotherapy, and for whom metformin is inappropriate because of contraindication or intolerance.",NA,2011-07-26T00:00:00Z,2011-08-12T00:00:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/avaglim
human,Filgrastim ratiopharm,Neutropenia;  Hematopoietic Stem Cell Transplantation;  Cancer,filgrastim,filgrastim,000824,FALSE,withdrawn,L03AA02,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2008-09-15,NA,Ratiopharm GmbH,"Immunostimulants,",NA,2011-04-20,1,"Filgrastim ratiopharm is indicated for the reduction in the duration of neutropenia and the incidence of febrile neutropenia in patients treated with established cytotoxic chemotherapy for malignancy (with the exception of chronic myeloid leukaemia and myelodysplastic syndromes) and for the reduction in the duration of neutropenia in patients undergoing myeloablative therapy followed by bone marrow transplantation considered to be at increased risk of prolonged severe neutropenia. The safety and efficacy of filgrastim are similar in adults and children receiving cytotoxic chemotherapy.Filgrastim ratiopharm is indicated for the mobilisation of peripheral blood progenitor cells (PBPC).In patients, children or adults, with severe congenital, cyclic, or idiopathic neutropenia with an absolute neutrophil count (ANC) of 0.5 x 109/l, and a history of severe or recurrent infections, long term administration of Filgrastim ratiopharm is indicated to increase neutrophil counts and to reduce the incidence and duration of infection-related events.Filgrastim ratiopharm is indicated for the treatment of persistent neutropenia (ANC less than or equal to 1.0 x 109/l) in patients with advanced HIV infection, in order to reduce the risk of bacterial infections when other options to manage neutropenia are inappropriate.",NA,2011-04-20T02:00:00Z,2011-07-20T02:00:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/filgrastim-ratiopharm
human,Humenza,"Influenza, Human;  Immunization;  Disease Outbreaks","pandemic influenza vaccine (h1n1) (split virion, inactivated, adjuvanted)","split influenza virus, inactivated, containing antigen*: a/california/7/2009 (h1n1)v like strain (x-179a)*propagated in eggs.",001202,FALSE,withdrawn,J07BB02,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2010-06-08,NA,Sanofi Pasteur S.A.,"Vaccines,",NA,2011-06-14,0,Prophylaxis of influenza in an officially declared pandemic situation.Pandemic influenza vaccine should be used in accordance with Official Guidance.,NA,2011-06-14T00:00:00Z,2011-06-30T00:00:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/humenza
human,Agenerase,HIV Infections,amprenavir,amprenavir,000264,FALSE,withdrawn,J05AE05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2000-10-20,NA,Glaxo Group Ltd.,Antivirals for systemic use,NA,2011-04-29,18,"Agenerase, in combination with other antiretroviral agents, is indicated for the treatment of protease inhibitor (PI) experienced HIV-1 infected adults and children above the age of 4 years. Agenerase capsules should normally be administered with low dose ritonavir as a pharmacokinetic enhancer of amprenavir (see sections 4.2 and 4.5). The choice of amprenavir should be based on individual viral resistance testing and treatment history of patients (see section 5.1).The benefit of Agenerase boosted with ritonavir has not been demonstrated in PI nave patients (see section 5.1)",NA,2011-04-29T00:00:00Z,2011-06-21T00:00:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/agenerase
human,Enviage,Hypertension,aliskiren,aliskiren,000850,FALSE,withdrawn,C09XA02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2007-08-22,NA,Novartis Europharm Ltd.,Agents acting on the renin-angiotensin system,NA,2009-04-22,4,Treatment of essential hypertension,NA,2009-04-22T00:00:00Z,2011-05-19T00:00:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/enviage
