marker_id,marker_no,title,subtitle,addl_subtitle,year_erected,erected_by,latitude_minus_s,longitude_minus_w,street_address,city_or_town,section_or_quarter,county_or_parish,state_or_prov,location,missing,link
84225,D-33,Breckinridge Mill,NA,NA,1994,Department of Historic Resources,37.49984,-79.91053,NA,Fincastle,NA,Botetourt County,Virginia,"Marker is on Breckinridge Mill Road (County Route 600) 1 mile south of Grove Hill Road (Route 606), on the left when traveling south.",NA,http://www.hmdb.org/m.asp?m=84225
84226,D-31,Roanoke Valley Baptist Association,NA,NA,1889,Department of Historic Resources,37.54905,-79.85679,NA,Flatwoods,NA,Botetourt County,Virginia,"Marker is at the intersection of Botetourt Road (Route 220) and Poor Farm Road (Route 681), in the median on Botetourt Road.",NA,http://www.hmdb.org/m.asp?m=84226
84781,K-160,1889 Thaxton Train Wreck,NA,NA,2014,Department of Historic Resources,37.35135,-79.62662,5013 W Lynchburg Salem Tnpk,Thaxton,NA,Bedford County,Virginia,"Marker is on West Lynchburg Salem Turnpike (U.S. 460) 0.2 miles west of Thaxton School Road (Virginia Route 831), on the right when traveling west.",NA,http://www.hmdb.org/m.asp?m=84781
85942,J-19,Josephine City,NA,NA,2014,Department of Historic Resources,39.14467,-77.98522,NA,Berryville,NA,Clarke County,Virginia,"Marker is on Josephine Street east of South Church Street (Virginia Route 616), on the right when traveling east.",NA,http://www.hmdb.org/m.asp?m=85942
86051,UM-52,Mabry's Chapel,NA,NA,1999,Department of Historic Resources,36.75568,-77.65388,497 Westward Rd,Freeman,NA,Greensville County,Virginia,"Marker is on Pleasant Shade Drive (U.S. 58) ½ mile west of Grassy Pond Road (Virginia Route 606), on the right when traveling east.",NA,http://www.hmdb.org/m.asp?m=86051
86137,M-12,Lee's Retreat,NA,NA,1929,Conservation and Development Commission,37.31123,-78.06925,NA,Jetersville,NA,Amelia County,Virginia,"Marker is on Patrick Henry Highway (U.S. 360) west of Mt. Zion Road (County Route 639), on the right when traveling west.",NA,http://www.hmdb.org/m.asp?m=86137
86139,M-15,Lee's Retreat,NA,NA,1929,Conservation Development Commission,37.29572,-78.09903,NA,Jetersville,NA,Amelia County,Virginia,"Marker is at the intersection of Patrick Henry Highway (U.S. 360) and Amelia Springs Road (Route 642), on the right when traveling west on Patrick Henry Highway.",NA,http://www.hmdb.org/m.asp?m=86139
86140,R-20,Sweet Briar College,Chartered 1901,NA,1951,Virginia State Library,37.55269,-79.07081,357 S Amherst Hwy,Sweet Briar,NA,Amherst County,Virginia,"Marker is at the intersection of South Amherst Highway (Business U.S. 29) and Sweet Briar Road, on the right when traveling south on South Amherst Highway.",NA,http://www.hmdb.org/m.asp?m=86140
86142,29,Barcroft,NA,NA,1969,Arlington County Virginia,38.85649,-77.1099,NA,Arlington,Barcroft,Arlington County,Virginia,"Marker is at the intersection of Columbia Pike (Virginia Route 244) and South Four Mile Run Drive, on the right when traveling west on Columbia Pike.",NA,http://www.hmdb.org/m.asp?m=86142
86146,E-24,Long Creek Action,NA,NA,1931,Conservation and Development Commission,37.89359,-77.46706,NA,Carmel Church,NA,Caroline County,Virginia,"Marker is at the intersection of Washington Highway (U.S. 1) and Oxford Road, on the right when traveling north on Washington Highway.",NA,http://www.hmdb.org/m.asp?m=86146
86171,V-35,Kennon's Landing,NA,NA,1997,Department of Historic Resources,37.32594,-76.99506,NA,Charles City,NA,Charles City County,Virginia,"Marker is on John Tyler Memorial Highway (Virginia Route 5) 0.2 miles east of Sturgeon Point Road (Virginia Route 614), on the right when traveling west.",NA,http://www.hmdb.org/m.asp?m=86171
86172,V-15,Scene of Jefferson’s Wedding,NA,NA,1960,Virginia State Library,37.37638,-77.2248,NA,Granville,NA,Charles City County,Virginia,"Marker is at the intersection of John Tyler Memorial Highway (Virginia Route 5) and Wayside Road (County Route 607), on the right when traveling east on John Tyler Memorial Highway. <font color=red> Reported missing.</font>",Confirmed Missing,http://www.hmdb.org/m.asp?m=86172
86174,PA-250,Benjamin Harrison,NA,NA,2000,Department of Historic Resources,37.34217,-77.21979,NA,Kimages,NA,Charles City County,Virginia,"Marker is on John Tyler Memorial Highway (Virginia Route 5) 0.1 miles east of Virginia Route 156, on the right when traveling east.",NA,http://www.hmdb.org/m.asp?m=86174
86179,N-27,Gouldborough Plantation,(Later Goldberry),NA,1982,NA,37.96946,-76.92691,NA,Caret,NA,Essex County,Virginia,Marker is on Tidewater Trail (U.S. 17) south of Gold Berry Lane (County Route 689).,NA,http://www.hmdb.org/m.asp?m=86179
86199,8-NA,Rosewell and Werowocomoco,NA,NA,1928,Conservation & Development Commission,37.34514,-76.52252,5113 George Washington Memorial Hwy,Gloucester,NA,Gloucester County,Virginia,"Marker is on George Washington Memorial Highway (U.S. 17) south of Hickory Fork Road, on the right when traveling north.",NA,http://www.hmdb.org/m.asp?m=86199
86230,L-23,Point of Honor,NA,NA,2006,Department of Historic Resources,37.42147,-79.14895,NA,Lynchburg,Daniels Hill,Lynchburg,Virginia,"Marker is at the intersection of Rivermont Avenue and Victoria Avenue, on the right when traveling west on Rivermont Avenue.",NA,http://www.hmdb.org/m.asp?m=86230
86231,K-142,John Daniel’s Home,NA,NA,1987,Department of Conservation and Historic Resources,37.4148,-79.14495,720 Court St,Lynchburg,Central Business District,Lynchburg,Virginia,"Marker is at the intersection of Court Street and 8th Street, on the left when traveling south on Court Street.",NA,http://www.hmdb.org/m.asp?m=86231
86233,KG-9,Smithfield,NA,NA,1994,Department of Historic Resources,37.21446,-80.42809,NA,Blacksburg,NA,Montgomery County,Virginia,"Marker is on Southgate Drive, 0.2 miles east of Bypass Route 460, on the right when traveling east.",NA,http://www.hmdb.org/m.asp?m=86233
86235,Z-137,Nelson County / Amherst County,NA,NA,1934,Conservation and Development Commission,37.5702,-78.91154,NA,Gladstone,NA,Amherst County,Virginia,"Marker is on Richmond Highway (U.S. 60) west of Pidemont Road, on the left when traveling east.",NA,http://www.hmdb.org/m.asp?m=86235
86261,K-44,Roads West,NA,NA,2009,Department of Historic Resources,37.1606,-80.55378,NA,Fairlawn,NA,Pulaski County,Virginia,"Marker is on Peppers Ferry Road near the New River Bridge (Virginia Route 114), on the right when traveling east.",NA,http://www.hmdb.org/m.asp?m=86261
87594,10,Dutch Gap Conservation Area,Captain John Smith’s Adventures on the James,www.johnsmithtrail.org,NA,Captain John Smith's Trail,37.359610000000004,-77.38631,251 Henricus Park Road,Chester,NA,Chesterfield County,Virginia,"Marker can be reached from Henricus Park Road, 1.3 miles east of Coxendale Road.",NA,http://www.hmdb.org/m.asp?m=87594
87876,2,The Bermuda Hundred Campaign,NA,NA,2015,The Chesterfield Historical Society of Virginia,37.37424,-77.36197,251 Henricus Park Road,Chester,NA,Chesterfield County,Virginia,"Marker can be reached from Henricus Park Road, 1.3 miles east of Coxendale Road.",NA,http://www.hmdb.org/m.asp?m=87876
87877,6,The Bermuda Hundred Campaign,NA,NA,2015,The Chesterfield Historical Society of Virginia,37.37419,-77.36203,251 Henricus Park Road,Chester,NA,Chesterfield County,Virginia,"Marker can be reached from Henricus Park Road, 1.3 miles east of Coxendale Road.",NA,http://www.hmdb.org/m.asp?m=87877
87879,30,The Siege of Petersburg,NA,NA,NA,The Chesterfield Historical Society of Virginia,37.35914,-77.3861,251 Henricus Park Road,Chester,NA,Chesterfield County,Virginia,"Marker can be reached from Henricus Park Road, 1.3 miles east of Coxendale Road.",NA,http://www.hmdb.org/m.asp?m=87879
88501,GA-38,Hatton Ferry,NA,NA,1987,Department of Conservation and Historic Resources,37.808,-78.5027,NA,Scottsville,NA,Albemarle County,Virginia,"Marker is at the intersection of Irish Road (Virginia Route 6) and James River Road, on the right when traveling west on Irish Road.",NA,http://www.hmdb.org/m.asp?m=88501
88642,Z-182,Rockingham County / Augusta County,NA,NA,1934,Conservation & Development Commission,38.36226,-79.01665,NA,Bridgewater,NA,Rockingham County,Virginia,"Marker is on Warm Springs Pike (Virginia Route 42) 0.8 miles north of Mussoq Creek Road (Virginia Route 747), on the right when traveling north.",NA,http://www.hmdb.org/m.asp?m=88642
88809,QA-35,Pocahontas Island,NA,NA,2015,Department of Historic Resources,37.23657,-77.40162,NA,Petersburg,NA,Petersburg,Virginia,"Marker is at the intersection of Sapony Street and Pocahontas Street, on the left when traveling north on Sapony Street.",NA,http://www.hmdb.org/m.asp?m=88809
89327,A-120,Edgar Amos Love,(1891–1974),NA,2014,Department of Historic Resources,38.45293,-78.85981,435 Sterling St,Harrisonburg,NA,Harrisonburg,Virginia,"Marker is at the intersection of Stering Street and Effinger Street, on the left when traveling north on Stering Street.",NA,http://www.hmdb.org/m.asp?m=89327
89355,T-58,Reston,"A ""New Town""",NA,2014,Department of Historic Resources,38.96927,-77.3411,11404 Washington Plaza W,Reston,NA,Fairfax County,Virginia,"Marker can be reached from the intersection of North Shore Drive and Village Road, on the left when traveling west.",NA,http://www.hmdb.org/m.asp?m=89355
89521,SA-105,Miller’s and Eggleston Hotels,NA,NA,2013,Department of Historic Resources,37.54728,-77.43742,NA,Richmond,City Center,Richmond,Virginia,"Marker is at the intersection of North 2nd Street and East Leigh Street, on the right when traveling north on North 2nd Street.",NA,http://www.hmdb.org/m.asp?m=89521
89565,20,Captain John Smith’s Trail on the James,South Panel,NA,NA,"Chesapeake Bay Gateways Network, Charles City County, Lawrence Lewis Jr. Park",37.3194,-77.09902,12400 Wilcox Wharf Road,Charles City,NA,Charles City County,Virginia,"Marker is on Wilcox Wharf Road, 1 mile John Tyler Memorial Highway (Virginia Route 5), on the right when traveling south.",NA,http://www.hmdb.org/m.asp?m=89565
89566,20,Captain John Smith’s Trail on the James,North Panel,NA,NA,"Chesapeake Bay Gateways Network, Charles City County, Lawrence Lewis Jr. Park",37.31939,-77.09904,12400 Wilcox Wharf Road,Charles City,NA,Charles City County,Virginia,"Marker is on Wilcox Wharf Road, 1 mile south of John Tyler Memorial Highway (Virginia Route 5), on the right when traveling south.",NA,http://www.hmdb.org/m.asp?m=89566
89737,XB-25,Grundy,NA,NA,1941,Virginia Conservation Commission,37.27781,-82.09942,NA,Grundy,NA,Buchanan County,Virginia,"Marker is at the intersection of Main Street and Walnut Street (Local Route T-1003), on the left when traveling south on Main Street.",NA,http://www.hmdb.org/m.asp?m=89737
89744,Z-288,Buchanan County / Kentucky,NA,NA,1951,Virginia State Library,37.36196,-82.21894,NA,Conaway,NA,Buchanan County,Virginia,"Marker is on U.S. 460 just east of the Kentucky State Line, on the left when traveling west.",NA,http://www.hmdb.org/m.asp?m=89744
89746,X-27,"Mathias Harman, Sr.",NA,NA,1990,Department of Historic Resources,37.16632,-81.62989,NA,Bandy,NA,Tazewell County,Virginia,"Marker is on Route 637, 5 miles north of County Route 631, on the right when traveling north.",NA,http://www.hmdb.org/m.asp?m=89746
89775,X-29,Roark’s Gap Incident,NA,NA,2000,Department of Historic Resources,37.12929,-81.62113,NA,North Tazewell,NA,Tazewell County,Virginia,"Marker is at the intersection of Baptist Valley Road (County Route 631) and Jumps Road (County Route 637), on the left when traveling west on Baptist Valley Road.",NA,http://www.hmdb.org/m.asp?m=89775
89811,X-18,Moore’s Fort,NA,NA,2003,Department of Historic Resources,36.86223,-82.33232,NA,Mew,NA,Russell County,Virginia,Marker is on Mew Road (Virginia Route 65) just east of South Brutons Ford Road (County Route 611).,NA,http://www.hmdb.org/m.asp?m=89811
89826,X-7,Russell’s Fort,NA,NA,1932,Conservation and Development Commission,36.8773,-82.2738,NA,Castlewood,NA,Russell County,Virginia,"Marker is on Memorial Drive (County Route 683) east of Quarry Road (County Route 694), on the left when traveling east.",NA,http://www.hmdb.org/m.asp?m=89826
89847,KA-13,Dorton’s Fort,NA,NA,2004,Department of Historic Resources,36.80969,-82.28076,NA,Dickensonville,NA,Russell County,Virginia,"Marker is at the intersection of Virginia Route 71 and Lakeview Circle (County Route 785), on the right when traveling south on State Route 71.",NA,http://www.hmdb.org/m.asp?m=89847
89849,X-5,Early Settlers in Russell County,NA,NA,1982,NA,36.78257,-82.34106,NA,Grassy Creek,NA,Russell County,Virginia,"Marker is at the intersection of Virginia Route 71 and Lower Copper Creek Road (County Route 678), on the left when traveling west on State Route 71.",NA,http://www.hmdb.org/m.asp?m=89849
89856,X-8,Glade Hollow Fort,NA,NA,1932,Conservation and Development Commission,36.89504,-82.11806,NA,Lebanon,NA,Russell County,Virginia,"Marker is on Fincastle Road (Virginia Route 71) just west of Clydesway Road, on the right when traveling east.",NA,http://www.hmdb.org/m.asp?m=89856
89859,X-9,Elk Garden Fort,NA,NA,2016,Department of Historic Resources,36.93652,-81.96665,NA,Elk Garden,NA,Russell County,Virginia,"Marker is at the intersection of U.S. 19 and Hayters Gap Road (Virginia Route 80), on the right when traveling north on U.S. 19.",Confirmed Missing,http://www.hmdb.org/m.asp?m=89859
89861,XY-17,Smith’s Fort,NA,NA,1929,Conservation and Development Commission,36.99152,-81.84093,24078 Route 19,Belfast Mills,NA,Russell County,Virginia,"Marker is at the intersection of U.S. 19 and Crossover A, on the right when traveling north on U.S. 19.",NA,http://www.hmdb.org/m.asp?m=89861
89862,K-17,Houston’s Fort,NA,NA,2003,Department of Historic Resources,36.71416,-82.37357,NA,Snowflake,NA,Scott County,Virginia,"Marker is on Big Moccasin Road (County Route 613) 6.7 miles east of Nickelsville Highway (Virginia Route 71), on the right when traveling west.",NA,http://www.hmdb.org/m.asp?m=89862
89868,K-13,Blackmore’s Fort,NA,NA,2003,Department of Historic Resources,36.63844,-82.56892,NA,Gate City,NA,Scott County,Virginia,"Marker is on Kane Street (Business U.S. 421) east of Jones Street, on the right when traveling east.",NA,http://www.hmdb.org/m.asp?m=89868
89880,JJ-31,Orange Graded School,Rosenwald Funded,NA,2014,Department of Historic Resources,38.2401,-78.11987,NA,Orange,NA,Orange County,Virginia,"Marker is on Dailey Drive west of Caroline Street (U.S. 15) and Berry Hill Road (Virginia Route 20), on the left when traveling west.",NA,http://www.hmdb.org/m.asp?m=89880
89899,JJ-28,Governor James Barbour,NA,NA,2010,Department of Historic Resources,38.16838,-78.27908,NA,Barboursville,NA,Orange County,Virginia,"Marker is on Governor Barbour Street (Route 678) 0.1 miles east of Constitution Highway (Virginia Route 20), on the right when traveling east.",NA,http://www.hmdb.org/m.asp?m=89899
89902,Q-6-31,Pauline Weeden Maloney,(1904–1987),NA,2014,Department of Historic Resources,37.40336,-79.15249,NA,Lynchburg,Diamond Hill,Lynchburg,Virginia,"Marker is on Buchanan Street just north of 14th Street, on the right when traveling north.",NA,http://www.hmdb.org/m.asp?m=89902
89912,Q-6-29,Camp Davis,NA,NA,2014,Department of Historic Resources,37.40501,-79.15246,NA,Lynchburg,Diamond Hill,Lynchburg,Virginia,"Marker is on Pierce Street just south of 12th Street, on the left when traveling south.",NA,http://www.hmdb.org/m.asp?m=89912
89914,Q-6-30,Amelia Perry Pride’s Dorchester Home,NA,NA,2014,Department of Historic Resources,37.40426,-79.15205,NA,Lynchburg,Diamond Hill,Lynchburg,Virginia,"Marker is on Pierce Street south of 13th Street, on the left when traveling south.",NA,http://www.hmdb.org/m.asp?m=89914
90152,4,Rouss City Hall Historical Tour,">>> Civil War Cannon, Stage Entrance, Arch & Cornerstone",NA,NA,City of Winchester,39.18387,-78.16422,15 N Cameron St,Winchester,NA,Winchester,Virginia,"Marker is at the intersection of North Cameron Street (U.S. 11/522) and Rouss Avenue, on the right when traveling south on North Cameron Street.",NA,http://www.hmdb.org/m.asp?m=90152
90422,T-56,Saving the Declaration of Independence / The War of 1812,NA,NA,2013,Department of Historic Resources,39.08652,-77.58784,NA,Leesburg,NA,Loudoun County,Virginia,"Marker is at the intersection of South King Street (U.S. 15) and Masons Lane (County Route 654), on the right when traveling north on South King Street.",NA,http://www.hmdb.org/m.asp?m=90422
