nature,animal_type,category,suburb,date_range,responsible_office,city
Animal,Dog,Wandering,CHAPEL HILL,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Attack,Attack On An Animal,GRACEVILLE,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Dog,Unregistered,INALA,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Attack,Attack On A Person,DURACK,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Dog,Too Many Animals,GREENSLOPES,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Dog,Unregistered,FOREST LAKE,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Dog,Wandering,BARDON,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Dog,Wandering,CORINDA,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Attack,Menacing,TARRAGINDI,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Dog,Wandering,NEW FARM,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Dog,Unregistered,ACACIA RIDGE,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Other Animal,Nuisance Animal,DOOLANDELLA,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Other Animal,Fox,BELLBOWRIE,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Dog,Wandering,COORPAROO,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Other Animal,Nuisance Animal,FOREST LAKE,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Dog,Fencing Issues,INALA,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Cat Trapping,NA,BRIGHTON,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Other Animal,Nuisance Animal,PADDINGTON,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Other Animal,Deer,BROOKFIELD,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Dog,Wandering,MOGGILL,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Cat Trapping,NA,MOGGILL,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Cat,Wandering,KEPERRA,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Cat,Wandering,KEPERRA,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Dog,Unregistered,GAYTHORNE,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Attack,Not An Attack,KURABY,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Dog,Unregistered,CARINA,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Dog,Defecating In Public,JAMBOREE HEIGHTS,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Dog,Unregistered,ALDERLEY,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Dog,Wandering,BANYO,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Dog,Unregistered,NA,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Other Animal,Fox,DARRA,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Dog,Wandering,NORMAN PARK,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Dog,Fencing Issues,BRIDGEMAN DOWNS,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Dog,Wandering,CHERMSIDE,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Dog,Unregistered,WYNNUM,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Other Animal,Wild Dog,BROOKFIELD,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Other Animal,NA,RIVERHILLS,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Dog,Unregistered,STAFFORD HEIGHTS,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Dog,Wandering,MOOROOKA,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Dog,Unregistered,INALA,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Other Animal,Nuisance Animal,CHERMSIDE WEST,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Dog,Unregistered,CLAYFIELD,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Cat,Wandering,GREENSLOPES,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Dog,Unregistered,MOUNT GRAVATT EAST,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Dog,Unregistered,STAFFORD HEIGHTS,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Dog,Wandering,NUNDAH,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Cat,Wandering,WYNNUM WEST,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Dog,Wandering,MOOROOKA,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Other Animal,Wandering,BRIDGEMAN DOWNS,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Dog,Wandering,CORINDA,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Dog,Unregistered,BRIGHTON,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Other Animal,Nuisance Animal,DUTTON PARK,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Other Animal,Nuisance Animal,EIGHT MILE PLAINS,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Attack,Attack On A Person,INDOOROOPILLY,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Attack,NA,MITCHELTON,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Other Animal,Wandering,BRIDGEMAN DOWNS,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Cat Trapping,NA,PADDINGTON,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Dog,Unregistered,VIRGINIA,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Dog,Fencing Issues,BRACKEN RIDGE,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Dog,Fencing Issues,TOOWONG,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Cat,Wandering,NATHAN,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Dog,Wandering,NUDGEE,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Dog,Wandering,PARKINSON,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Dog,Fencing Issues,BROOKFIELD,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Dog,Wandering,YERONGA,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Dog,Unregistered,SUNNYBANK HILLS,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Dog,Unregistered,BELMONT,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Dog,Unregistered,HOLLAND PARK,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Attack,Attack On A Person,SHERWOOD,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Dog,Unregistered,CARINA,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Dog,Unregistered,STAFFORD,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Dog,Fencing Issues,INALA,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Dog,Wandering,ALDERLEY,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Attack,Attack On A Person,WAVELL HEIGHTS,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Dog,Wandering,FIG TREE POCKET,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Dog,Defecating In Public,KURABY,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Dog,Unregistered,BRIGHTON,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Cat Trapping,NA,CALAMVALE,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Other Animal,Fox,MOUNT GRAVATT,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Dog,Fencing Issues,CAMP HILL,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Dog,Fencing Issues,CAMP HILL,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Cat,Wandering,BALMORAL,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Dog,Unregistered,UPPER KEDRON,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Cat,Wandering,BRACKEN RIDGE,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Cat,Wandering,BRACKEN RIDGE,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Cat,Wandering,BRACKEN RIDGE,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Cat,Wandering,BRACKEN RIDGE,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Dog,Defecating In Public,BRIGHTON,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Cat Trapping,NA,BRACKEN RIDGE,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Cat,Wandering,BRACKEN RIDGE,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Cat Trapping,NA,BOWEN HILLS,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Dog,Defecating In Public,NORTHGATE,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Dog,Unregistered,ALDERLEY,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Cat,Wandering,DREWVALE,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Dog,Wandering,NATHAN,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Dog,Wandering,KELVIN GROVE,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Dog,Fencing Issues,KENMORE,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Cat Trapping,NA,FERNY GROVE,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Cat,Wandering,NUDGEE,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Attack,Not An Attack,INALA,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Dog,Unregistered,CARSELDINE,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Attack,Not An Attack,WAKERLEY,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Cat,Wandering,WAKERLEY,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Dog,Fencing Issues,BALD HILLS,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Cat,Wandering,BRACKEN RIDGE,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Dog,Unregistered,BROOKFIELD,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Dog,Unregistered,MOUNT CROSBY,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Dog,Odour,MANSFIELD,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Dog,Defecating In Public,BULIMBA,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Dog,Unregistered,BRIGHTON,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Dog,Wandering,PINJARRA HILLS,cars-srsa-open-data-animal-related-complaints-apr-to-jun-2020.csv,NA,Brisbane
Animal,Dog,Fencing Issues,STAFFORD,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Dog,Unregistered,WYNNUM WEST,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Other Animal,Defecating In Public,HERSTON,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Attack,Not An Attack,WISHART,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Dog,Unregistered,RUNCORN,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Attack,Attack On An Animal,TARRAGINDI,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Dog,Unregistered,JINDALEE,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Attack,Attack On An Animal,WAKERLEY,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Cat Trapping,NA,EVERTON PARK,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Dog,Fencing Issues,WESTLAKE,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Other Animal,Fox,RIVERHILLS,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Attack,Attack On An Animal,ACACIA RIDGE,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Attack,Attack On A Person,CORINDA,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Attack,Attack On An Animal,NUNDAH,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Attack,Attack On A Person,SINNAMON PARK,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Dog,Unregistered,PADDINGTON,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Dog,Unregistered,EVERTON PARK,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Attack,Attack On An Animal,CARINA HEIGHTS,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Dog,Wandering,CHERMSIDE,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Dog,Unregistered,COORPAROO,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Dog,Wandering,WAVELL HEIGHTS,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Attack,Menacing,THE GAP,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Dog,Fencing Issues,BRIGHTON,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Dog,Unregistered,PADDINGTON,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Dog,Unregistered,SUNNYBANK HILLS,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Dog,Unregistered,DREWVALE,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Dog,Defecating In Public,ALDERLEY,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Dog,NA,BARDON,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Dog,Unregistered,ASPLEY,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Dog,Fencing Issues,MOOROOKA,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Dog,Unregistered,TARRAGINDI,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Attack,NA,EAST BRISBANE,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Dog,Fencing Issues,MCDOWALL,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Other Animal,NA,BELMONT,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Attack,Attack On A Person,SHERWOOD,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Dog,NA,CHERMSIDE WEST,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Other Animal,Fencing Issues,GUMDALE,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Dog,Unregistered,CARINA,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Cat Trapping,NA,INALA,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Attack,Attack On A Person,ACACIA RIDGE,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Attack,Attack On An Animal,HOLLAND PARK,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Dog,Unregistered,SALISBURY,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Dog,Unregistered,EVERTON PARK,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Dog,Unregistered,PALLARA,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Dog,Unregistered,RUNCORN,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Dog,Unregistered,BRACKEN RIDGE,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Attack,NA,WAVELL HEIGHTS,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Dog,Wandering,ASHGROVE,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Dog,Wandering,ASHGROVE,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Dog,Wandering,ASHGROVE,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Dog,Wandering,BRISBANE CITY,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Cat Trapping,NA,YERONGA,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Cat Trapping,NA,SUNNYBANK,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Dog,Unregistered,WISHART,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Dog,NA,CHAPEL HILL,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Dog,NA,NUDGEE BEACH,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Dog,Fencing Issues,NUNDAH,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Other Animal,Nuisance Animal,HAMILTON,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Other Animal,Fox,SEVEN HILLS,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Dog,Unregistered,ELLEN GROVE,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Dog,Wandering,CHERMSIDE,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Dog,NA,BARDON,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Cat Trapping,NA,SUNNYBANK HILLS,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Dog,Unregistered,BULIMBA,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Attack,Attack On An Animal,WYNNUM,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Attack,Attack On A Person,FOREST LAKE,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Dog,Unregistered,SUNNYBANK HILLS,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Attack,Attack On A Person,STAFFORD,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Dog,Fencing Issues,INALA,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Dog,Unregistered,ASPLEY,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Dog,NA,MILTON,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Dog,Unregistered,KHOLO,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Dog,Wandering,CHERMSIDE,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Dog,Wandering,CHERMSIDE,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Attack,Not An Attack,WACOL,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
Animal,Dog,Unregistered,MANSFIELD,cars-srsa-open-data-animal-related-complaints-jan-to-mar-2020.csv,NA,Brisbane
