Animal Type,Complaint Type,Date Received,Suburb,Electoral Division
dog,Private Impound,July 2014,Aitkenvale,Division 8
dog,Private Impound,July 2014,Aitkenvale,Division 8
dog,Private Impound,July 2014,Aitkenvale,Division 8
dog,Private Impound,July 2014,Aitkenvale,Division 8
dog,Private Impound,July 2014,Aitkenvale,Division 8
dog,Private Impound,July 2014,Aitkenvale,Division 8
dog,Private Impound,July 2014,Aitkenvale,Division 8
dog,Private Impound,July 2014,Aitkenvale,Division 8
dog,Private Impound,July 2014,Aitkenvale,Division 8
dog,Private Impound,July 2014,Aitkenvale,Division 8
dog,Private Impound,July 2014,Aitkenvale,Division 8
dog,Private Impound,July 2014,Aitkenvale,Division 8
dog,Private Impound,July 2014,Aitkenvale,Division 8
dog,Private Impound,July 2014,Aitkenvale,Division 8
dog,Private Impound,July 2014,Aitkenvale,Division 8
cat,Wandering,July 2014,Aitkenvale,Division 8
dog,Wandering,July 2014,Aitkenvale,Division 8
dog,Wandering,July 2014,Aitkenvale,Division 8
dog,Aggressive Animal,July 2014,Currajong,Division 8
dog,Enclosure,July 2014,Currajong,Division 8
dog,Noise,July 2014,Currajong,Division 8
dog,Noise,July 2014,Currajong,Division 8
dog,Private Impound,July 2014,Currajong,Division 8
dog,Private Impound,July 2014,Currajong,Division 8
dog,Private Impound,July 2014,Currajong,Division 8
cat,Wandering,July 2014,Currajong,Division 8
dog,Enclosure,July 2014,Garbutt,Division 8
dog,Noise,July 2014,Garbutt,Division 8
dog,Noise,July 2014,Garbutt,Division 8
dog,Noise,July 2014,Garbutt,Division 8
cat,Private Impound,July 2014,Garbutt,Division 8
cat,Private Impound,July 2014,Garbutt,Division 8
cat,Private Impound,July 2014,Garbutt,Division 8
dog,Private Impound,July 2014,Garbutt,Division 8
dog,Aggressive Animal,July 2014,Gulliver,Division 8
dog,Aggressive Animal,July 2014,Gulliver,Division 8
dog,Attack,July 2014,Gulliver,Division 8
dog,Attack,July 2014,Gulliver,Division 8
dog,Attack,July 2014,Gulliver,Division 8
dog,Enclosure,July 2014,Gulliver,Division 8
dog,Enclosure,July 2014,Gulliver,Division 8
dog,Enclosure,July 2014,Gulliver,Division 8
dog,Enclosure,July 2014,Gulliver,Division 8
dog,Enclosure,July 2014,Gulliver,Division 8
dog,Noise,July 2014,Gulliver,Division 8
dog,Noise,July 2014,Gulliver,Division 8
dog,Noise,July 2014,Gulliver,Division 8
dog,Aggressive Animal,July 2014,Mount Louisa,Division 8
dog,Aggressive Animal,July 2014,Mount Louisa,Division 8
dog,Attack,July 2014,Mount Louisa,Division 8
dog,Enclosure,July 2014,Mount Louisa,Division 8
dog,Enclosure,July 2014,Mount Louisa,Division 8
dog,Noise,July 2014,Mount Louisa,Division 8
dog,Noise,July 2014,Mount Louisa,Division 8
dog,Private Impound,July 2014,Mount Louisa,Division 8
dog,Attack,July 2014,Mundingburra,Division 8
dog,Attack,July 2014,Mundingburra,Division 8
dog,Enclosure,July 2014,Mundingburra,Division 8
dog,Noise,July 2014,Mundingburra,Division 8
dog,Private Impound,July 2014,Mundingburra,Division 8
dog,Aggressive Animal,July 2014,Vincent,Division 8
dog,Aggressive Animal,July 2014,Vincent,Division 8
dog,Aggressive Animal,July 2014,Vincent,Division 8
dog,Attack,July 2014,Vincent,Division 8
dog,Enclosure,July 2014,Vincent,Division 8
dog,Enclosure,July 2014,Vincent,Division 8
dog,Enclosure,July 2014,Vincent,Division 8
dog,Enclosure,July 2014,Vincent,Division 8
dog,Noise,July 2014,Vincent,Division 8
dog,Noise,July 2014,Vincent,Division 8
dog,Noise,July 2014,Vincent,Division 8
dog,Noise,July 2014,Vincent,Division 8
dog,Noise,July 2014,Vincent,Division 8
dog,Noise,July 2014,Vincent,Division 8
dog,Private Impound,July 2014,Vincent,Division 8
dog,Wandering,July 2014,Vincent,Division 8
dog,Noise,July 2014,Currajong,Division 9
cat,Private Impound,July 2014,Currajong,Division 9
dog,Private Impound,July 2014,Currajong,Division 9
dog,Private Impound,July 2014,Gulliver,Division 9
dog,Wandering,July 2014,Gulliver,Division 9
dog,Wandering,July 2014,Gulliver,Division 9
dog,Attack,July 2014,Hermit Park,Division 9
dog,Attack,July 2014,Hermit Park,Division 9
dog,Enclosure,July 2014,Hermit Park,Division 9
dog,Noise,July 2014,Hermit Park,Division 9
cat,Private Impound,July 2014,Hermit Park,Division 9
dog,Private Impound,July 2014,Hermit Park,Division 9
dog,Aggressive Animal,July 2014,Hyde Park,Division 9
dog,Enclosure,July 2014,Hyde Park,Division 9
dog,Noise,July 2014,Hyde Park,Division 9
cat,Private Impound,July 2014,Hyde Park,Division 9
cat,Private Impound,July 2014,Hyde Park,Division 9
dog,Private Impound,July 2014,Hyde Park,Division 9
dog,Private Impound,July 2014,Hyde Park,Division 9
dog,Private Impound,July 2014,Hyde Park,Division 9
dog,Private Impound,July 2014,Hyde Park,Division 9
dog,Noise,July 2014,Mundingburra,Division 9
dog,Private Impound,July 2014,Mundingburra,Division 9
dog,Private Impound,July 2014,Mysterton,Division 9
dog,Private Impound,July 2014,Mysterton,Division 9
dog,Attack,July 2014,Pimlico,Division 9
dog,Enclosure,July 2014,Pimlico,Division 9
dog,Noise,July 2014,Pimlico,Division 9
dog,Noise,July 2014,Pimlico,Division 9
dog,Private Impound,July 2014,Pimlico,Division 9
dog,Private Impound,July 2014,Pimlico,Division 9
dog,Attack,July 2014,Railway Estate,Division 9
dog,Attack,July 2014,Railway Estate,Division 9
cat,Enclosure,July 2014,Railway Estate,Division 9
dog,Private Impound,July 2014,Railway Estate,Division 9
dog,Private Impound,July 2014,Rosslea,Division 9
dog,Private Impound,July 2014,Rosslea,Division 9
dog,Aggressive Animal,July 2014,West End,Division 9
dog,Attack,July 2014,West End,Division 9
dog,Enclosure,July 2014,West End,Division 9
dog,Enclosure,July 2014,West End,Division 9
dog,Enclosure,July 2014,West End,Division 9
dog,Enclosure,July 2014,West End,Division 9
dog,Enclosure,July 2014,West End,Division 9
dog,Enclosure,July 2014,West End,Division 9
dog,Noise,July 2014,West End,Division 9
dog,Noise,July 2014,West End,Division 9
cat,Private Impound,July 2014,West End,Division 9
dog,Private Impound,July 2014,West End,Division 9
dog,Private Impound,July 2014,West End,Division 9
dog,Wandering,July 2014,Condon,Unallocated
dog,Aggressive Animal,July 2014,Unallocated,Unallocated
dog,Aggressive Animal,July 2014,Unallocated,Unallocated
dog,Aggressive Animal,July 2014,Unallocated,Unallocated
dog,Aggressive Animal,July 2014,Unallocated,Unallocated
dog,Aggressive Animal,July 2014,Unallocated,Unallocated
dog,Aggressive Animal,July 2014,Unallocated,Unallocated
dog,Aggressive Animal,July 2014,Unallocated,Unallocated
dog,Aggressive Animal,July 2014,Unallocated,Unallocated
dog,Attack,July 2014,Unallocated,Unallocated
dog,Attack,July 2014,Unallocated,Unallocated
dog,Attack,July 2014,Unallocated,Unallocated
dog,Attack,July 2014,Unallocated,Unallocated
dog,Attack,July 2014,Unallocated,Unallocated
dog,Attack,July 2014,Unallocated,Unallocated
dog,Enclosure,July 2014,Unallocated,Unallocated
dog,Noise,July 2014,Unallocated,Unallocated
cat,Private Impound,July 2014,Unallocated,Unallocated
cat,Private Impound,July 2014,Unallocated,Unallocated
cat,Private Impound,July 2014,Unallocated,Unallocated
cat,Private Impound,July 2014,Unallocated,Unallocated
dog,Private Impound,July 2014,Unallocated,Unallocated
dog,Private Impound,July 2014,Unallocated,Unallocated
dog,Private Impound,July 2014,Unallocated,Unallocated
dog,Private Impound,July 2014,Unallocated,Unallocated
dog,Private Impound,July 2014,Unallocated,Unallocated
dog,Private Impound,July 2014,Unallocated,Unallocated
cat,Wandering,July 2014,Unallocated,Unallocated
dog,Wandering,July 2014,Unallocated,Unallocated
dog,Wandering,July 2014,Unallocated,Unallocated
dog,Wandering,July 2014,Unallocated,Unallocated
dog,Wandering,July 2014,Unallocated,Unallocated
dog,Wandering,July 2014,Unallocated,Unallocated
dog,Wandering,July 2014,Unallocated,Unallocated
dog,Wandering,July 2014,Unallocated,Unallocated
dog,Wandering,July 2014,Unallocated,Unallocated
dog,Wandering,July 2014,Unallocated,Unallocated
dog,Wandering,July 2014,Unallocated,Unallocated
dog,Wandering,July 2014,Unallocated,Unallocated
dog,Wandering,July 2014,Unallocated,Unallocated
dog,Wandering,July 2014,Unallocated,Unallocated
dog,Wandering,July 2014,Unallocated,Unallocated
dog,Wandering,July 2014,Unallocated,Unallocated
dog,Wandering,July 2014,Unallocated,Unallocated
dog,Wandering,July 2014,Unallocated,Unallocated
dog,Wandering,July 2014,Unallocated,Unallocated
dog,Wandering,July 2014,Unallocated,Unallocated
dog,Wandering,July 2014,Unallocated,Unallocated
dog,Wandering,July 2014,Unallocated,Unallocated
dog,Wandering,July 2014,Unallocated,Unallocated
dog,Wandering,July 2014,Unallocated,Unallocated
dog,Wandering,July 2014,Unallocated,Unallocated
dog,Wandering,July 2014,Unallocated,Unallocated
dog,Wandering,July 2014,Unallocated,Unallocated
dog,Wandering,July 2014,Unallocated,Unallocated
dog,Wandering,July 2014,Unallocated,Unallocated
dog,Wandering,July 2014,Unallocated,Unallocated
dog,Wandering,July 2014,Unallocated,Unallocated
dog,Wandering,July 2014,Unallocated,Unallocated
dog,Wandering,July 2014,Unallocated,Unallocated
dog,Wandering,July 2014,Unallocated,Unallocated
dog,Wandering,July 2014,Unallocated,Unallocated
dog,Wandering,July 2014,Unallocated,Unallocated
dog,Wandering,July 2014,Unallocated,Unallocated
dog,Wandering,July 2014,Unallocated,Unallocated
dog,Wandering,July 2014,Unallocated,Unallocated
dog,Wandering,July 2014,Unallocated,Unallocated
dog,Wandering,July 2014,Unallocated,Unallocated
dog,Wandering,July 2014,Unallocated,Unallocated
dog,Wandering,July 2014,Unallocated,Unallocated
dog,Wandering,July 2014,Unallocated,Unallocated
dog,Wandering,July 2014,Unallocated,Unallocated
dog,Wandering,July 2014,Unallocated,Unallocated
dog,Wandering,July 2014,Unallocated,Unallocated
dog,Wandering,July 2014,Unallocated,Unallocated
dog,Wandering,July 2014,Unallocated,Unallocated
dog,Wandering,July 2014,Unallocated,Unallocated
dog,Wandering,July 2014,Unallocated,Unallocated
dog,Wandering,July 2014,Unallocated,Unallocated
dog,Wandering,July 2014,Unallocated,Unallocated
dog,Wandering,July 2014,Unallocated,Unallocated
dog,Wandering,July 2014,Unallocated,Unallocated
dog,Wandering,July 2014,Unallocated,Unallocated
dog,Wandering,July 2014,Unallocated,Unallocated
dog,Wandering,July 2014,Unallocated,Unallocated
dog,Wandering,July 2014,Unallocated,Unallocated
dog,Wandering,July 2014,Unallocated,Unallocated
dog,Wandering,July 2014,Unallocated,Unallocated
dog,Wandering,July 2014,Unallocated,Unallocated
dog,Wandering,July 2014,Unallocated,Unallocated
dog,Wandering,July 2014,Unallocated,Unallocated
dog,Wandering,July 2014,Unallocated,Unallocated
dog,Wandering,July 2014,Unallocated,Unallocated
dog,Wandering,July 2014,Unallocated,Unallocated
dog,Wandering,July 2014,Unallocated,Unallocated
dog,Wandering,July 2014,Unallocated,Unallocated
dog,Attack,June 2014,Alice River,Division 1
dog,Enclosure,June 2014,Alice River,Division 1
dog,Enclosure,June 2014,Alice River,Division 1
dog,Noise,June 2014,Alice River,Division 1
dog,Noise,June 2014,Alice River,Division 1
dog,Attack,June 2014,Balgal Beach,Division 1
dog,Aggressive Animal,June 2014,Black River,Division 1
dog,Aggressive Animal,June 2014,Black River,Division 1
dog,Aggressive Animal,June 2014,Black River,Division 1
dog,Aggressive Animal,June 2014,Black River,Division 1
dog,Attack,June 2014,Black River,Division 1
dog,Attack,June 2014,Bluewater Park,Division 1
dog,Attack,June 2014,Bluewater Park,Division 1
dog,Noise,June 2014,Bluewater Park,Division 1
dog,Noise,June 2014,Bluewater Park,Division 1
dog,Aggressive Animal,June 2014,Bohle Plains,Division 1
dog,Noise,June 2014,Bohle Plains,Division 1
dog,Private Impound,June 2014,Bohle Plains,Division 1
dog,Enclosure,June 2014,Jensen,Division 1
dog,Enclosure,June 2014,Jensen,Division 1
dog,Enclosure,June 2014,Jensen,Division 1
dog,Private Impound,June 2014,Jensen,Division 1
dog,Wandering,June 2014,Jensen,Division 1
dog,Aggressive Animal,June 2014,Mount Louisa,Division 1
dog,Attack,June 2014,Mount Louisa,Division 1
dog,Attack,June 2014,Mount Louisa,Division 1
dog,Noise,June 2014,Mount Louisa,Division 1
dog,Noise,June 2014,Mount Louisa,Division 1
dog,Noise,June 2014,Mount Louisa,Division 1
cat,Private Impound,June 2014,Mount Louisa,Division 1
dog,Private Impound,June 2014,Mount Louisa,Division 1
dog,Wandering,June 2014,Mount Louisa,Division 1
dog,Aggressive Animal,June 2014,Rangewood,Division 1
dog,Attack,June 2014,Rangewood,Division 1
dog,Enclosure,June 2014,Rangewood,Division 1
dog,Private Impound,June 2014,Rangewood,Division 1
dog,Noise,June 2014,Shaw,Division 1
dog,Wandering,June 2014,Shaw,Division 1
dog,Enclosure,June 2014,Toolakea,Division 1
dog,Noise,June 2014,Alligator Creek,Division 10
dog,Aggressive Animal,June 2014,Cluden,Division 10
dog,Aggressive Animal,June 2014,Cluden,Division 10
dog,Enclosure,June 2014,Cungulla,Division 10
dog,Enclosure,June 2014,Cungulla,Division 10
dog,Noise,June 2014,Cungulla,Division 10
dog,Aggressive Animal,June 2014,Idalia,Division 10
dog,Aggressive Animal,June 2014,Idalia,Division 10
dog,Enclosure,June 2014,Idalia,Division 10
dog,Noise,June 2014,Idalia,Division 10
dog,Attack,June 2014,Nome,Division 10
dog,Enclosure,June 2014,Oonoonba,Division 10
dog,Enclosure,June 2014,Oonoonba,Division 10
dog,Enclosure,June 2014,Oonoonba,Division 10
dog,Enclosure,June 2014,Oonoonba,Division 10
dog,Noise,June 2014,Oonoonba,Division 10
dog,Noise,June 2014,Oonoonba,Division 10
dog,Noise,June 2014,Oonoonba,Division 10
dog,Wandering,June 2014,Oonoonba,Division 10
dog,Wandering,June 2014,Oonoonba,Division 10
dog,Attack,June 2014,Railway Estate,Division 10
dog,Attack,June 2014,Railway Estate,Division 10
dog,Enclosure,June 2014,Railway Estate,Division 10
dog,Noise,June 2014,Railway Estate,Division 10
dog,Private Impound,June 2014,Railway Estate,Division 10
dog,Wandering,June 2014,Railway Estate,Division 10
dog,Aggressive Animal,June 2014,Wulguru,Division 10
dog,Aggressive Animal,June 2014,Wulguru,Division 10
dog,Aggressive Animal,June 2014,Wulguru,Division 10
dog,Aggressive Animal,June 2014,Wulguru,Division 10
dog,Aggressive Animal,June 2014,Wulguru,Division 10
dog,Aggressive Animal,June 2014,Wulguru,Division 10
dog,Aggressive Animal,June 2014,Wulguru,Division 10
dog,Attack,June 2014,Wulguru,Division 10
dog,Attack,June 2014,Wulguru,Division 10
dog,Attack,June 2014,Wulguru,Division 10
dog,Attack,June 2014,Wulguru,Division 10
dog,Attack,June 2014,Wulguru,Division 10
dog,Enclosure,June 2014,Wulguru,Division 10
dog,Enclosure,June 2014,Wulguru,Division 10
dog,Enclosure,June 2014,Wulguru,Division 10
dog,Noise,June 2014,Wulguru,Division 10
dog,Private Impound,June 2014,Wulguru,Division 10
dog,Private Impound,June 2014,Wulguru,Division 10
dog,Private Impound,June 2014,Wulguru,Division 10
dog,Aggressive Animal,June 2014,Burdell,Division 2
dog,Aggressive Animal,June 2014,Burdell,Division 2
dog,Noise,June 2014,Burdell,Division 2
dog,Noise,June 2014,Burdell,Division 2
dog,Noise,June 2014,Burdell,Division 2
dog,Noise,June 2014,Burdell,Division 2
dog,Noise,June 2014,Burdell,Division 2
dog,Noise,June 2014,Burdell,Division 2
dog,Noise,June 2014,Burdell,Division 2
dog,Private Impound,June 2014,Burdell,Division 2
dog,Private Impound,June 2014,Burdell,Division 2
dog,Private Impound,June 2014,Burdell,Division 2
dog,Private Impound,June 2014,Burdell,Division 2
dog,Wandering,June 2014,Burdell,Division 2
dog,Wandering,June 2014,Burdell,Division 2
dog,Aggressive Animal,June 2014,Bushland Beach,Division 2
dog,Attack,June 2014,Bushland Beach,Division 2
dog,Attack,June 2014,Bushland Beach,Division 2
cat,Enclosure,June 2014,Bushland Beach,Division 2
dog,Enclosure,June 2014,Bushland Beach,Division 2
dog,Enclosure,June 2014,Bushland Beach,Division 2
dog,Noise,June 2014,Bushland Beach,Division 2
dog,Noise,June 2014,Bushland Beach,Division 2
dog,Noise,June 2014,Bushland Beach,Division 2
dog,Noise,June 2014,Bushland Beach,Division 2
dog,Noise,June 2014,Bushland Beach,Division 2
dog,Noise,June 2014,Bushland Beach,Division 2
dog,Noise,June 2014,Bushland Beach,Division 2
dog,Private Impound,June 2014,Bushland Beach,Division 2
dog,Private Impound,June 2014,Bushland Beach,Division 2
dog,Wandering,June 2014,Bushland Beach,Division 2
dog,Aggressive Animal,June 2014,Deeragun,Division 2
dog,Aggressive Animal,June 2014,Deeragun,Division 2
dog,Aggressive Animal,June 2014,Deeragun,Division 2
dog,Attack,June 2014,Deeragun,Division 2
dog,Attack,June 2014,Deeragun,Division 2
dog,Enclosure,June 2014,Deeragun,Division 2
dog,Enclosure,June 2014,Deeragun,Division 2
dog,Enclosure,June 2014,Deeragun,Division 2
dog,Noise,June 2014,Deeragun,Division 2
dog,Noise,June 2014,Deeragun,Division 2
dog,Noise,June 2014,Deeragun,Division 2
cat,Private Impound,June 2014,Deeragun,Division 2
cat,Private Impound,June 2014,Deeragun,Division 2
dog,Private Impound,June 2014,Deeragun,Division 2
dog,Private Impound,June 2014,Deeragun,Division 2
dog,Private Impound,June 2014,Deeragun,Division 2
dog,Private Impound,June 2014,Deeragun,Division 2
dog,Private Impound,June 2014,Deeragun,Division 2
dog,Private Impound,June 2014,Deeragun,Division 2
dog,Private Impound,June 2014,Deeragun,Division 2
dog,Private Impound,June 2014,Deeragun,Division 2
dog,Aggressive Animal,June 2014,Mount Low,Division 2
dog,Aggressive Animal,June 2014,Mount Low,Division 2
dog,Aggressive Animal,June 2014,Mount Low,Division 2
dog,Attack,June 2014,Mount Low,Division 2
dog,Attack,June 2014,Mount Low,Division 2
dog,Noise,June 2014,Mount Low,Division 2
dog,Noise,June 2014,Mount Low,Division 2
dog,Private Impound,June 2014,Mount Low,Division 2
dog,Private Impound,June 2014,Mount Low,Division 2
dog,Wandering,June 2014,Mount Low,Division 2
dog,Noise,June 2014,Belgian Gardens,Division 3
dog,Wandering,June 2014,Belgian Gardens,Division 3
dog,Wandering,June 2014,Bohle,Division 3
