ADM_name,ISO3,Date,Name,Type
Senegal,SEN,2019-05-26,Mother's Day,Observance
Senegal,SEN,2019-06-16,Father's Day,Observance
Senegal,SEN,2010-02-26,Maouloud,Public holiday
Senegal,SEN,2010-04-04,Independence Day,Public holiday
Senegal,SEN,2010-04-05,Easter Monday,Public holiday
Senegal,SEN,2010-05-01,Labour Day,Public holiday
Senegal,SEN,2010-05-13,Ascension Day,Public holiday
Senegal,SEN,2010-05-24,Whit Monday,Public holiday
Senegal,SEN,2010-08-15,Assumption of Mary,Public holiday
Senegal,SEN,2010-09-10,Korit??,Public holiday
Senegal,SEN,2010-11-01,All Saints' Day,Public holiday
Senegal,SEN,2010-11-17,Tabaski,Public holiday
Senegal,SEN,2010-12-17,Tamkharit,Public holiday
Senegal,SEN,2010-12-25,Christmas Day,Public holiday
Senegal,SEN,2011-02-16,Maouloud,Public holiday
Senegal,SEN,2011-04-04,Independence Day,Public holiday
Senegal,SEN,2011-04-25,Easter Monday,Public holiday
Senegal,SEN,2011-05-01,Labour Day,Public holiday
Senegal,SEN,2011-06-02,Ascension Day,Public holiday
Senegal,SEN,2011-06-13,Whit Monday,Public holiday
Senegal,SEN,2011-08-15,Assumption of Mary,Public holiday
Senegal,SEN,2011-08-31,Korit??,Public holiday
Senegal,SEN,2011-11-01,All Saints' Day,Public holiday
Senegal,SEN,2011-11-07,Tabaski,Public holiday
Senegal,SEN,2011-12-06,Tamkharit,Public holiday
Senegal,SEN,2011-12-25,Christmas Day,Public holiday
Senegal,SEN,2012-02-05,Maouloud,Public holiday
Senegal,SEN,2012-04-04,Independence Day,Public holiday
Senegal,SEN,2012-04-09,Easter Monday,Public holiday
Senegal,SEN,2012-05-01,Labour Day,Public holiday
Senegal,SEN,2012-05-17,Ascension Day,Public holiday
Senegal,SEN,2012-05-28,Whit Monday,Public holiday
Senegal,SEN,2012-08-15,Assumption of Mary,Public holiday
Senegal,SEN,2012-08-19,Korit??,Public holiday
Senegal,SEN,2012-10-26,Tabaski,Public holiday
Senegal,SEN,2012-11-01,All Saints' Day,Public holiday
Senegal,SEN,2012-11-24,Tamkharit,Public holiday
Senegal,SEN,2012-12-25,Christmas Day,Public holiday
Senegal,SEN,2013-01-24,Maouloud,Public holiday
Senegal,SEN,2013-04-01,Easter Monday,Public holiday
Senegal,SEN,2013-04-04,Independence Day,Public holiday
Senegal,SEN,2013-05-01,Labour Day,Public holiday
Senegal,SEN,2013-05-09,Ascension Day,Public holiday
Senegal,SEN,2013-05-20,Whit Monday,Public holiday
Senegal,SEN,2013-08-08,Korit??,Public holiday
Senegal,SEN,2013-08-15,Assumption of Mary,Public holiday
Senegal,SEN,2013-10-15,Tabaski,Public holiday
Senegal,SEN,2013-11-01,All Saints' Day,Public holiday
Senegal,SEN,2013-11-14,Tamkharit,Public holiday
Senegal,SEN,2013-12-25,Christmas Day,Public holiday
Senegal,SEN,2014-01-14,Maouloud,Public holiday
Senegal,SEN,2014-04-04,Independence Day,Public holiday
Senegal,SEN,2014-04-21,Easter Monday,Public holiday
Senegal,SEN,2014-05-01,Labour Day,Public holiday
Senegal,SEN,2014-05-29,Ascension Day,Public holiday
Senegal,SEN,2014-06-09,Whit Monday,Public holiday
Senegal,SEN,2014-07-29,Korit??,Public holiday
Senegal,SEN,2014-08-15,Assumption of Mary,Public holiday
Senegal,SEN,2014-10-05,Tabaski,Public holiday
Senegal,SEN,2014-11-01,All Saints' Day,Public holiday
Senegal,SEN,2014-11-03,All Saints' Day observed,Public holiday
Senegal,SEN,2014-11-03,Tamkharit,Public holiday
Senegal,SEN,2014-12-11,Grand Magal de Touba,Public holiday
Senegal,SEN,2014-12-25,Christmas Day,Public holiday
Senegal,SEN,2015-01-03,Maouloud,Public holiday
Senegal,SEN,2015-04-04,Independence Day,Public holiday
Senegal,SEN,2015-04-06,Easter Monday,Public holiday
Senegal,SEN,2015-05-01,Labour Day,Public holiday
Senegal,SEN,2015-05-14,Ascension Day,Public holiday
Senegal,SEN,2015-05-25,Whit Monday,Public holiday
Senegal,SEN,2015-07-18,Korit??,Public holiday
Senegal,SEN,2015-08-15,Assumption of Mary,Public holiday
Senegal,SEN,2015-09-25,Tabaski,Public holiday
Senegal,SEN,2015-10-23,Tamkharit,Public holiday
Senegal,SEN,2015-11-01,All Saints' Day,Public holiday
Senegal,SEN,2015-11-02,All Saints' Day observed,Public holiday
Senegal,SEN,2015-12-01,Grand Magal de Touba,Public holiday
Senegal,SEN,2015-12-24,Maouloud,Public holiday
Senegal,SEN,2015-12-25,Christmas Day,Public holiday
Senegal,SEN,2016-03-28,Easter Monday,Public holiday
Senegal,SEN,2016-04-04,Independence Day,Public holiday
Senegal,SEN,2016-05-01,Labour Day,Public holiday
Senegal,SEN,2016-05-05,Ascension Day,Public holiday
Senegal,SEN,2016-05-16,Whit Monday,Public holiday
Senegal,SEN,2016-07-07,Korit??,Public holiday
Senegal,SEN,2016-08-15,Assumption of Mary,Public holiday
Senegal,SEN,2016-09-13,Tabaski,Public holiday
Senegal,SEN,2016-10-12,Tamkharit,Public holiday
Senegal,SEN,2016-11-01,All Saints' Day,Public holiday
Senegal,SEN,2016-11-19,Grand Magal de Touba,Public holiday
Senegal,SEN,2016-12-12,Maouloud,Public holiday
Senegal,SEN,2016-12-25,Christmas Day,Public holiday
Senegal,SEN,2017-04-03,Extra Holiday,Public holiday
Senegal,SEN,2017-04-04,Independence Day,Public holiday
Senegal,SEN,2017-04-17,Easter Monday,Public holiday
Senegal,SEN,2017-05-01,Labour Day,Public holiday
Senegal,SEN,2017-05-25,Ascension Day,Public holiday
Senegal,SEN,2017-06-05,Whit Monday,Public holiday
Senegal,SEN,2017-06-26,Korit??,Public holiday
Senegal,SEN,2017-08-15,Assumption of Mary,Public holiday
Senegal,SEN,2017-09-02,Tabaski,Public holiday
Senegal,SEN,2017-10-01,Tamkharit,Public holiday
Senegal,SEN,2017-11-01,All Saints' Day,Public holiday
Senegal,SEN,2017-11-08,Grand Magal de Touba,Public holiday
Senegal,SEN,2017-12-01,Maouloud,Public holiday
Senegal,SEN,2017-12-25,Christmas Day,Public holiday
Senegal,SEN,2018-04-02,Easter Monday,Public holiday
Senegal,SEN,2018-04-04,Independence Day,Public holiday
Senegal,SEN,2018-05-01,Labour Day,Public holiday
Senegal,SEN,2018-05-10,Ascension Day,Public holiday
Senegal,SEN,2018-05-21,Whit Monday,Public holiday
Senegal,SEN,2018-06-15,Korit??,Public holiday
Senegal,SEN,2018-08-15,Assumption of Mary,Public holiday
Senegal,SEN,2018-08-22,Tabaski,Public holiday
Senegal,SEN,2018-09-21,Tamkharit,Public holiday
Senegal,SEN,2018-10-29,Grand Magal de Touba,Public holiday
Senegal,SEN,2018-11-01,All Saints' Day,Public holiday
Senegal,SEN,2018-11-21,Maouloud,Public holiday
Senegal,SEN,2018-12-25,Christmas Day,Public holiday
Senegal,SEN,2019-04-04,Independence Day,Public holiday
Senegal,SEN,2019-04-22,Easter Monday,Public holiday
Senegal,SEN,2019-05-01,Labour Day,Public holiday
Senegal,SEN,2019-05-30,Ascension Day,Public holiday
Senegal,SEN,2019-06-04,Korit??,Public holiday
Senegal,SEN,2019-06-10,Whit Monday,Public holiday
Senegal,SEN,2019-08-12,Tabaski,Public holiday
Senegal,SEN,2019-08-15,Assumption of Mary,Public holiday
Senegal,SEN,2019-09-09,Tamkharit,Public holiday
Senegal,SEN,2019-10-17,Grand Magal de Touba,Public holiday
Senegal,SEN,2019-11-01,All Saints' Day,Public holiday
Senegal,SEN,2019-11-09,Maouloud,Public holiday
Senegal,SEN,2019-12-25,Christmas Day,Public holiday
Singapore,SGP,2010-01-30,Thaipusam,Observance
Singapore,SGP,2010-02-14,Valentine's Day,Observance
Singapore,SGP,2010-02-15,Total Defense Day,Observance
Singapore,SGP,2010-03-08,International Women's Day,Observance
Singapore,SGP,2010-04-01,April Fool's Day,Observance
Singapore,SGP,2010-04-03,Easter Saturday,Observance
Singapore,SGP,2010-04-04,Easter Sunday,Observance
Singapore,SGP,2010-04-04,Qingming Festival,Observance
Singapore,SGP,2010-05-09,Mother's Day,Observance
Singapore,SGP,2010-05-18,International Museum Day,Observance
Singapore,SGP,2010-06-16,Dragon Boat Festival,Observance
Singapore,SGP,2010-06-20,Father's Day,Observance
Singapore,SGP,2010-07-01,Singapore Armed Forces Day,Observance
Singapore,SGP,2010-07-04,Youth Day,Observance
Singapore,SGP,2010-07-21,Racial Harmony Day,Observance
Singapore,SGP,2010-08-24,Hungry Ghost Festival,Observance
Singapore,SGP,2010-09-01,Teachers' Day,Observance
Singapore,SGP,2010-09-22,Mid-Autumn Festival,Observance
Singapore,SGP,2010-10-01,Children's Day,Observance
Singapore,SGP,2010-12-24,Christmas Eve,Observance
Singapore,SGP,2010-12-31,New Year's Eve,Observance
Singapore,SGP,2011-01-20,Thaipusam,Observance
Singapore,SGP,2011-02-14,Valentine's Day,Observance
Singapore,SGP,2011-02-15,Total Defense Day,Observance
Singapore,SGP,2011-03-08,International Women's Day,Observance
Singapore,SGP,2011-04-01,April Fool's Day,Observance
Singapore,SGP,2011-04-05,Qingming Festival,Observance
Singapore,SGP,2011-04-23,Easter Saturday,Observance
Singapore,SGP,2011-04-24,Easter Sunday,Observance
Singapore,SGP,2011-05-08,Mother's Day,Observance
Singapore,SGP,2011-05-18,International Museum Day,Observance
Singapore,SGP,2011-06-06,Dragon Boat Festival,Observance
Singapore,SGP,2011-06-19,Father's Day,Observance
Singapore,SGP,2011-07-01,Singapore Armed Forces Day,Observance
Singapore,SGP,2011-07-03,Youth Day,Observance
Singapore,SGP,2011-07-21,Racial Harmony Day,Observance
Singapore,SGP,2011-08-14,Hungry Ghost Festival,Observance
Singapore,SGP,2011-09-02,Teachers' Day,Observance
Singapore,SGP,2011-09-12,Mid-Autumn Festival,Observance
Singapore,SGP,2011-10-07,Children's Day,Observance
Singapore,SGP,2011-12-24,Christmas Eve,Observance
Singapore,SGP,2011-12-31,New Year's Eve,Observance
Singapore,SGP,2012-02-07,Thaipusam,Observance
Singapore,SGP,2012-02-14,Valentine's Day,Observance
Singapore,SGP,2012-02-15,Total Defense Day,Observance
Singapore,SGP,2012-03-08,International Women's Day,Observance
Singapore,SGP,2012-04-01,April Fool's Day,Observance
Singapore,SGP,2012-04-05,Qingming Festival,Observance
Singapore,SGP,2012-04-07,Easter Saturday,Observance
Singapore,SGP,2012-04-08,Easter Sunday,Observance
Singapore,SGP,2012-05-13,Mother's Day,Observance
Singapore,SGP,2012-05-18,International Museum Day,Observance
Singapore,SGP,2012-06-17,Father's Day,Observance
Singapore,SGP,2012-06-23,Dragon Boat Festival,Observance
Singapore,SGP,2012-07-01,Singapore Armed Forces Day,Observance
Singapore,SGP,2012-07-01,Youth Day,Observance
Singapore,SGP,2012-07-21,Racial Harmony Day,Observance
Singapore,SGP,2012-08-31,Hungry Ghost Festival,Observance
Singapore,SGP,2012-09-01,Teachers' Day,Observance
Singapore,SGP,2012-09-30,Mid-Autumn Festival,Observance
Singapore,SGP,2012-10-05,Children's Day,Observance
Singapore,SGP,2012-12-24,Christmas Eve,Observance
Singapore,SGP,2012-12-31,New Year's Eve,Observance
Singapore,SGP,2013-01-27,Thaipusam,Observance
Singapore,SGP,2013-02-14,Valentine's Day,Observance
Singapore,SGP,2013-02-15,Total Defense Day,Observance
Singapore,SGP,2013-03-08,International Women's Day,Observance
Singapore,SGP,2013-03-30,Easter Saturday,Observance
Singapore,SGP,2013-03-31,Easter Sunday,Observance
Singapore,SGP,2013-04-01,April Fool's Day,Observance
Singapore,SGP,2013-04-04,Qingming Festival,Observance
Singapore,SGP,2013-05-12,Mother's Day,Observance
Singapore,SGP,2013-05-18,International Museum Day,Observance
Singapore,SGP,2013-06-12,Dragon Boat Festival,Observance
Singapore,SGP,2013-06-16,Father's Day,Observance
Singapore,SGP,2013-07-01,Singapore Armed Forces Day,Observance
Singapore,SGP,2013-07-07,Youth Day,Observance
Singapore,SGP,2013-07-08,Youth Day observed,Observance
Singapore,SGP,2013-07-21,Racial Harmony Day,Observance
Singapore,SGP,2013-08-20,Hungry Ghost Festival,Observance
Singapore,SGP,2013-09-06,Teachers' Day,Observance
Singapore,SGP,2013-09-19,Mid-Autumn Festival,Observance
Singapore,SGP,2013-10-04,Children's Day,Observance
Singapore,SGP,2013-12-24,Christmas Eve,Observance
Singapore,SGP,2013-12-31,New Year's Eve,Observance
Singapore,SGP,2014-01-17,Thaipusam,Observance
Singapore,SGP,2014-02-14,Valentine's Day,Observance
Singapore,SGP,2014-02-15,Total Defense Day,Observance
Singapore,SGP,2014-03-08,International Women's Day,Observance
Singapore,SGP,2014-04-01,April Fool's Day,Observance
Singapore,SGP,2014-04-05,Qingming Festival,Observance
Singapore,SGP,2014-04-19,Easter Saturday,Observance
Singapore,SGP,2014-04-20,Easter Sunday,Observance
Singapore,SGP,2014-05-11,Mother's Day,Observance
Singapore,SGP,2014-05-18,International Museum Day,Observance
Singapore,SGP,2014-06-02,Dragon Boat Festival,Observance
Singapore,SGP,2014-06-15,Father's Day,Observance
Singapore,SGP,2014-07-01,Singapore Armed Forces Day,Observance
Singapore,SGP,2014-07-06,Youth Day,Observance
Singapore,SGP,2014-07-07,Youth Day observed,Observance
Singapore,SGP,2014-07-21,Racial Harmony Day,Observance
Singapore,SGP,2014-07-27,Hungry Ghost Festival,Observance
Singapore,SGP,2014-09-05,Teachers' Day,Observance
Singapore,SGP,2014-09-08,Mid-Autumn Festival,Observance
Singapore,SGP,2014-10-03,Children's Day,Observance
Singapore,SGP,2014-12-24,Christmas Eve,Observance
Singapore,SGP,2014-12-31,New Year's Eve,Observance
Singapore,SGP,2015-02-03,Thaipusam,Observance
Singapore,SGP,2015-02-14,Valentine's Day,Observance
Singapore,SGP,2015-02-15,Total Defense Day,Observance
Singapore,SGP,2015-03-08,International Women's Day,Observance
Singapore,SGP,2015-04-01,April Fool's Day,Observance
Singapore,SGP,2015-04-04,Easter Saturday,Observance
Singapore,SGP,2015-04-05,Easter Sunday,Observance
Singapore,SGP,2015-05-10,Mother's Day,Observance
Singapore,SGP,2015-05-18,International Museum Day,Observance
Singapore,SGP,2015-06-20,Dragon Boat Festival,Observance
Singapore,SGP,2015-06-21,Father's Day,Observance
Singapore,SGP,2015-07-01,Singapore Armed Forces Day,Observance
Singapore,SGP,2015-07-05,Youth Day,Observance
Singapore,SGP,2015-07-06,Youth Day observed,Observance
Singapore,SGP,2015-07-21,Racial Harmony Day,Observance
Singapore,SGP,2015-09-27,Mid-Autumn Festival,Observance
Singapore,SGP,2015-10-04,Children's Day,Observance
Singapore,SGP,2015-10-05,Children's Day observed,Observance
Singapore,SGP,2015-12-24,Christmas Eve,Observance
Singapore,SGP,2015-12-31,New Year's Eve,Observance
Singapore,SGP,2016-01-24,Thaipusam,Observance
Singapore,SGP,2016-02-14,Valentine's Day,Observance
Singapore,SGP,2016-02-15,Total Defense Day,Observance
Singapore,SGP,2016-03-08,International Women's Day,Observance
Singapore,SGP,2016-03-26,Easter Saturday,Observance
Singapore,SGP,2016-03-27,Easter Sunday,Observance
Singapore,SGP,2016-04-01,April Fool's Day,Observance
Singapore,SGP,2016-05-08,Mother's Day,Observance
Singapore,SGP,2016-05-18,International Museum Day,Observance
Singapore,SGP,2016-06-19,Father's Day,Observance
Singapore,SGP,2016-07-01,Singapore Armed Forces Day,Observance
Singapore,SGP,2016-07-21,Racial Harmony Day,Observance
Singapore,SGP,2016-07-23,Dragon Boat Festival,Observance
Singapore,SGP,2016-10-04,Children's Day,Observance
Singapore,SGP,2016-12-24,Christmas Eve,Observance
Singapore,SGP,2016-12-31,New Year's Eve,Observance
Singapore,SGP,2017-02-09,Thaipusam,Observance
Singapore,SGP,2017-02-14,Valentine's Day,Observance
Singapore,SGP,2017-02-15,Total Defense Day,Observance
Singapore,SGP,2017-03-08,International Women's Day,Observance
Singapore,SGP,2017-04-01,April Fool's Day,Observance
Singapore,SGP,2017-04-15,Easter Saturday,Observance
Singapore,SGP,2017-04-16,Easter Sunday,Observance
Singapore,SGP,2017-05-14,Mother's Day,Observance
Singapore,SGP,2017-05-18,International Museum Day,Observance
Singapore,SGP,2017-06-18,Father's Day,Observance
Singapore,SGP,2017-07-01,Singapore Armed Forces Day,Observance
Singapore,SGP,2017-07-21,Racial Harmony Day,Observance
Singapore,SGP,2017-10-06,Children's Day,Observance
Singapore,SGP,2017-12-24,Christmas Eve,Observance
Singapore,SGP,2017-12-31,New Year's Eve,Observance
Singapore,SGP,2018-01-31,Thaipusam,Observance
Singapore,SGP,2018-02-14,Valentine's Day,Observance
Singapore,SGP,2018-02-15,Total Defense Day,Observance
Singapore,SGP,2018-03-08,International Women's Day,Observance
Singapore,SGP,2018-03-31,Easter Saturday,Observance
Singapore,SGP,2018-04-01,April Fool's Day,Observance
Singapore,SGP,2018-04-01,Easter Sunday,Observance
Singapore,SGP,2018-05-13,Mother's Day,Observance
Singapore,SGP,2018-05-18,International Museum Day,Observance
Singapore,SGP,2018-06-17,Father's Day,Observance
Singapore,SGP,2018-07-01,Singapore Armed Forces Day,Observance
Singapore,SGP,2018-07-21,Racial Harmony Day,Observance
Singapore,SGP,2018-10-04,Children's Day,Observance
Singapore,SGP,2018-12-24,Christmas Eve,Observance
Singapore,SGP,2018-12-31,New Year's Eve,Observance
Singapore,SGP,2019-01-21,Thaipusam,Observance
Singapore,SGP,2019-02-14,Valentine's Day,Observance
Singapore,SGP,2019-02-15,Total Defense Day,Observance
Singapore,SGP,2019-03-08,International Women's Day,Observance
Singapore,SGP,2019-04-01,April Fool's Day,Observance
Singapore,SGP,2019-04-20,Easter Saturday,Observance
Singapore,SGP,2019-04-21,Easter Sunday,Observance
Singapore,SGP,2019-05-12,Mother's Day,Observance
Singapore,SGP,2019-05-18,International Museum Day,Observance
Singapore,SGP,2019-06-16,Father's Day,Observance
Singapore,SGP,2019-07-01,Singapore Armed Forces Day,Observance
Singapore,SGP,2019-07-21,Racial Harmony Day,Observance
Singapore,SGP,2019-10-04,Children's Day,Observance
Singapore,SGP,2019-12-24,Christmas Eve,Observance
Singapore,SGP,2019-12-31,New Year's Eve,Observance
Singapore,SGP,2010-02-14,Chinese Lunar New Year's Day,Public holiday
Singapore,SGP,2010-02-15,Second day of Chinese Lunar New Year,Public holiday
Singapore,SGP,2010-04-02,Good Friday,Public holiday
Singapore,SGP,2010-05-01,Labour Day,Public holiday
Singapore,SGP,2010-05-28,Vesak Day,Public holiday
Singapore,SGP,2010-08-09,National Day,Public holiday
Singapore,SGP,2010-09-10,Hari Raya Puasa,Public holiday
Singapore,SGP,2010-11-05,Diwali/Deepavali,Public holiday
Singapore,SGP,2010-11-17,Hari Raya Haji,Public holiday
Singapore,SGP,2010-12-25,Christmas Day,Public holiday
Singapore,SGP,2011-02-03,Chinese Lunar New Year's Day,Public holiday
Singapore,SGP,2011-02-04,Second day of Chinese Lunar New Year,Public holiday
Singapore,SGP,2011-04-22,Good Friday,Public holiday
Singapore,SGP,2011-05-01,Labour Day,Public holiday
Singapore,SGP,2011-05-02,Labour Day observed,Public holiday
Singapore,SGP,2011-05-17,Vesak Day,Public holiday
Singapore,SGP,2011-08-09,National Day,Public holiday
Singapore,SGP,2011-08-30,Hari Raya Puasa,Public holiday
Singapore,SGP,2011-10-26,Diwali/Deepavali,Public holiday
Singapore,SGP,2011-11-06,Hari Raya Haji,Public holiday
Singapore,SGP,2011-11-07,Hari Raya Haji observed,Public holiday
Singapore,SGP,2011-12-25,Christmas Day,Public holiday
Singapore,SGP,2011-12-26,Christmas Day observed,Public holiday
Singapore,SGP,2012-01-02,New Year's Day observed,Public holiday
Singapore,SGP,2012-01-23,Chinese Lunar New Year's Day,Public holiday
Singapore,SGP,2012-01-24,Second day of Chinese Lunar New Year,Public holiday
Singapore,SGP,2012-04-06,Good Friday,Public holiday
Singapore,SGP,2012-05-01,Labour Day,Public holiday
Singapore,SGP,2012-05-05,Vesak Day,Public holiday
Singapore,SGP,2012-08-09,National Day,Public holiday
Singapore,SGP,2012-08-19,Hari Raya Puasa,Public holiday
Singapore,SGP,2012-08-20,Hari Raya Puasa observed,Public holiday
Singapore,SGP,2012-10-26,Hari Raya Haji,Public holiday
Singapore,SGP,2012-11-13,Diwali/Deepavali,Public holiday
Singapore,SGP,2012-12-25,Christmas Day,Public holiday
Singapore,SGP,2013-02-10,Chinese Lunar New Year's Day,Public holiday
Singapore,SGP,2013-02-11,Second day of Chinese Lunar New Year,Public holiday
Singapore,SGP,2013-02-12,Chinese Lunar New Year Public Holiday,Public holiday
Singapore,SGP,2013-03-29,Good Friday,Public holiday
Singapore,SGP,2013-05-01,Labour Day,Public holiday
Singapore,SGP,2013-05-24,Vesak Day,Public holiday
Singapore,SGP,2013-08-08,Hari Raya Puasa,Public holiday
Singapore,SGP,2013-08-09,National Day,Public holiday
Singapore,SGP,2013-10-15,Hari Raya Haji,Public holiday
Singapore,SGP,2013-11-02,Diwali/Deepavali,Public holiday
Singapore,SGP,2013-12-25,Christmas Day,Public holiday
Singapore,SGP,2014-01-31,Chinese Lunar New Year's Day,Public holiday
Singapore,SGP,2014-02-01,Second day of Chinese Lunar New Year,Public holiday
Singapore,SGP,2014-04-18,Good Friday,Public holiday
Singapore,SGP,2014-05-01,Labour Day,Public holiday
Singapore,SGP,2014-05-13,Vesak Day,Public holiday
Singapore,SGP,2014-07-28,Hari Raya Puasa,Public holiday
Singapore,SGP,2014-08-09,National Day,Public holiday
Singapore,SGP,2014-10-05,Hari Raya Haji,Public holiday
Singapore,SGP,2014-10-06,Hari Raya Haji observed,Public holiday
Singapore,SGP,2014-10-22,Diwali/Deepavali,Public holiday
Singapore,SGP,2014-12-25,Christmas Day,Public holiday
Singapore,SGP,2015-02-19,Chinese Lunar New Year's Day,Public holiday
Singapore,SGP,2015-02-20,Second day of Chinese Lunar New Year,Public holiday
Singapore,SGP,2015-04-03,Good Friday,Public holiday
Singapore,SGP,2015-05-01,Labour Day,Public holiday
Singapore,SGP,2015-06-01,Vesak Day,Public holiday
Singapore,SGP,2015-07-17,Hari Raya Puasa,Public holiday
Singapore,SGP,2015-08-07,SG50 Public Holiday,Public holiday
Singapore,SGP,2015-08-09,National Day,Public holiday
Singapore,SGP,2015-08-10,National Day observed,Public holiday
Singapore,SGP,2015-09-11,2015 Polling Day,Public holiday
Singapore,SGP,2015-09-24,Hari Raya Haji,Public holiday
Singapore,SGP,2015-11-10,Diwali/Deepavali,Public holiday
Singapore,SGP,2015-12-25,Christmas Day,Public holiday
Singapore,SGP,2016-02-08,Chinese Lunar New Year's Day,Public holiday
Singapore,SGP,2016-02-09,Second day of Chinese Lunar New Year,Public holiday
Singapore,SGP,2016-03-25,Good Friday,Public holiday
Singapore,SGP,2016-05-01,Labour Day,Public holiday
Singapore,SGP,2016-05-02,Labour Day observed,Public holiday
Singapore,SGP,2016-05-21,Vesak Day,Public holiday
Singapore,SGP,2016-07-06,Hari Raya Puasa,Public holiday
Singapore,SGP,2016-08-09,National Day,Public holiday
Singapore,SGP,2016-09-12,Hari Raya Haji,Public holiday
Singapore,SGP,2016-10-29,Diwali/Deepavali,Public holiday
Singapore,SGP,2016-12-25,Christmas Day,Public holiday
Singapore,SGP,2016-12-26,Christmas Day observed,Public holiday
Singapore,SGP,2017-01-02,New Year's Day observed,Public holiday
