"","release_date","movie","production_budget","domestic_gross","worldwide_gross","distributor","mpaa_rating","genre"
"6285","1/17/2003","Cidade de Deus",3300000,7563397,32059295,"17.0","2003.0","Action"
"6286","1/17/2003","Cidade de Deus",3300000,7563397,32059295,"Miramax","R","Drama"
"6287","5/5/2000","Human Traffic",3300000,104257,5422740,"5.0","2000.0","Action"
"6288","12/29/2006","The Dead Girl",3300000,19875,19875,"29.0","2006.0","Action"
"6289","1/20/2015","The Opposite Sex",3300000,0,40262,"20.0","2015.0","Action"
"6290","11/18/1983","A Christmas Story",3250000,20605209,20605209,"18.0","1983.0","Action"
"6291","11/18/1983","A Christmas Story",3250000,20605209,20605209,"MGM","PG","Comedy"
"6292","8/20/1982","Class of 1984",3250000,6965361,6965361,"20.0","1982.0","Action"
"6293","8/20/1982","Class of 1984",3250000,6965361,6965361,"United Film Distrib…",NA,"Drama"
"6294","1/30/2009","Entre les murs",3250000,3766810,34114067,"30.0","2009.0","Action"
"6295","1/30/2009","Entre les murs",3250000,3766810,34114067,"Sony Pictures Classics","Not Rated","Drama"
"6296","10/29/1999","Dreaming of Joseph Lees",3250000,7680,7680,"29.0","1999.0","Action"
"6297","6/12/1968","Rosemary's Baby",3200000,33395426,33395426,"12.0","1968.0","Action"
"6298","1/1/1962","The Man Who Shot Liberty Valance",3200000,8e+06,8e+06,"1.0","1962.0","Action"
"6299","7/16/2004","Maria Full of Grace",3200000,6529624,14441158,"16.0","2004.0","Action"
"6300","7/16/2004","Maria Full of Grace",3200000,6529624,14441158,"New Line","R","Drama"
"6301","6/3/2011","Beginners",3200000,5790894,14314407,"3.0","2011.0","Action"
"6302","6/3/2011","Beginners",3200000,5790894,14314407,"Focus Features","R","Drama"
"6303","4/22/2016","The Meddler",3200000,4267219,5526942,"22.0","2016.0","Action"
"6304","4/22/2016","The Meddler",3200000,4267219,5526942,"Sony Pictures Classics","PG-13","Comedy"
"6305","7/29/2009","Adam",3200000,2283291,2834485,"29.0","2009.0","Action"
"6306","7/29/2009","Adam",3200000,2283291,2834485,"Fox Searchlight","PG-13","Drama"
"6307","9/22/2006","Feast",3200000,56131,690872,"22.0","2006.0","Action"
"6308","9/22/2006","Feast",3200000,56131,690872,"Weinstein/Dimension","R","Horror"
"6309","1/1/1946","It’s a Wonderful Life",3180000,6600000,10768908,"1.0","1946.0","Action"
"6310","1/1/1946","It’s a Wonderful Life",3180000,6600000,10768908,NA,"PG","Drama"
"6311","7/19/1996","Trainspotting",3100000,16501785,71558971,"19.0","1996.0","Action"
"6312","7/19/1996","Trainspotting",3100000,16501785,71558971,"Miramax","R","Drama"
"6313","4/12/2013","Antiviral",3100000,0,123407,"12.0","2013.0","Action"
"6314","7/28/1978","National Lampoon's Animal House",3e+06,141600000,141600000,"Universal","R","Comedy"
"6315","10/20/2010","Paranormal Activity 2",3e+06,84752907,177512032,"Paramount Pictures","R","Horror"
"6316","8/28/2015","War Room",3e+06,67790117,73975239,"28.0","2015.0","Action"
"6317","8/28/2015","War Room",3e+06,67790117,73975239,"Sony Pictures","PG","Drama"
"6318","12/22/1964","Goldfinger",3e+06,51100000,124900000,"MGM","PG","Action"
"6319","8/18/2000","The Original Kings of Comedy",3e+06,38168022,38236338,"18.0","2000.0","Action"
"6320","12/18/1957","The Bridge on the River Kwai",3e+06,33300000,33300000,"18.0","1957.0","Action"
"6321","12/18/1957","The Bridge on the River Kwai",3e+06,33300000,33300000,"Sony Pictures","PG","Drama"
"6322","1/1/1978","Coming Home",3e+06,32653000,32653000,"1.0","1978.0","Action"
"6323","1/1/1978","Coming Home",3e+06,32653000,32653000,"United Artists",NA,"Drama"
"6324","11/20/1998","Waking Ned Devine",3e+06,24793251,55193251,"20.0","1998.0","Action"
"6325","11/20/1998","Waking Ned Devine",3e+06,24793251,55193251,"20th Century Fox","PG","Comedy"
"6326","8/1/1997","Air Bud",3e+06,24646936,27788649,"1.0","1997.0","Action"
"6327","8/1/1997","Air Bud",3e+06,24646936,27788649,"Walt Disney","PG","Adventure"
"6328","10/11/2002","Bowling for Columbine",3e+06,21576018,58240487,"11.0","2002.0","Action"
"6329","11/1/1985","A Nightmare on Elm Street Part 2: Freddy's Revenge",3e+06,21163999,21163999,"1.0","1985.0","Action"
"6330","3/7/1986","A Room with a View",3e+06,20966644,20966644,"7.0","1986.0","Action"
"6331","3/7/1986","A Room with a View",3e+06,20966644,20966644,"Cinecom","Not Rated","Comedy"
"6332","6/10/1975","Love and Death",3e+06,20123742,20123742,"10.0","1975.0","Action"
"6333","6/10/1975","Love and Death",3e+06,20123742,20123742,"MGM",NA,"Comedy"
"6334","8/1/1986","Friday the 13th Part VI: Jason Lives",3e+06,19472057,19472057,"1.0","1986.0","Action"
"6335","8/2/2002","Martin Lawrence Live: RunTelDat",3e+06,19184820,19184820,"2.0","2002.0","Action"
"6336","6/15/1960","The Apartment",3e+06,18600000,24600000,"15.0","1960.0","Action"
"6337","9/20/1958","Cat on a Hot Tin Roof",3e+06,17570324,17570324,"20.0","1958.0","Action"
"6338","9/20/1958","Cat on a Hot Tin Roof",3e+06,17570324,17570324,"MGM","Not Rated","Drama"
"6339","5/26/1970","Beneath the Planet of the Apes",3e+06,17489009,17489009,"26.0","1970.0","Action"
"6340","4/6/2001","Pokemon 3: The Movie",3e+06,17052128,68452128,"6.0","2001.0","Action"
"6341","4/6/2001","Pokemon 3: The Movie",3e+06,17052128,68452128,"Warner Bros.","G","Adventure"
"6342","8/13/1993","Jason Goes to Hell: The Final Friday",3e+06,15935068,15935068,"13.0","1993.0","Action"
"6343","4/27/1990","Spaced Invaders",3e+06,1.5e+07,1.5e+07,"27.0","1990.0","Action"
"6344","4/27/1990","Spaced Invaders",3e+06,1.5e+07,1.5e+07,"Walt Disney","PG","Adventure"
"6345","4/9/1976","Family Plot",3e+06,13200000,13200000,"9.0","1976.0","Action"
"6346","7/16/1966","Torn Curtain",3e+06,1.3e+07,1.3e+07,"16.0","1966.0","Action"
"6347","3/3/2006","Dave Chappelle's Block Party",3e+06,11718595,12051924,"3.0","2006.0","Action"
"6348","10/25/1985","Krush Groove",3e+06,11052713,11052713,"25.0","1985.0","Action"
"6349","10/25/1985","Krush Groove",3e+06,11052713,11052713,"Warner Bros.","R","Drama"
"6350","1/1/1960","Elmer Gantry",3e+06,10400000,10400000,"1.0","1960.0","Action"
"6351","1/1/1960","Elmer Gantry",3e+06,10400000,10400000,NA,"Not Rated","Drama"
"6352","5/8/2009","Next Day Air",3e+06,10027047,10172519,"8.0","2009.0","Action"
"6353","5/8/2009","Next Day Air",3e+06,10027047,10172519,"Summit Entertainment","R","Comedy"
"6354","1/1/1961","Judgment at Nuremberg",3e+06,1e+07,1e+07,"1.0","1961.0","Action"
"6355","1/1/1961","Judgment at Nuremberg",3e+06,1e+07,1e+07,NA,"Not Rated","Drama"
"6356","11/4/1998","Belly",3e+06,9639390,9639390,"Artisan","R","Drama"
"6357","5/12/1999","Trippin’",3e+06,9017070,9017070,"October Films","R","Comedy"
"6358","1/1/1948","Red River",3e+06,9012000,9012000,"1.0","1948.0","Action"
"6359","8/8/2001","The Deep End",3e+06,8823109,9981635,"8.0","2001.0","Action"
"6360","5/24/2013","Before Midnight",3e+06,8110621,23251930,"24.0","2013.0","Action"
"6361","5/24/2013","Before Midnight",3e+06,8110621,23251930,"Sony Pictures Classics","R","Drama"
"6362","11/20/1987","Teen Wolf Too",3e+06,7888000,7888000,"20.0","1987.0","Action"
"6363","11/20/1987","Teen Wolf Too",3e+06,7888000,7888000,"Atlantic",NA,"Comedy"
"6364","7/31/2009","The Collector",3e+06,7712114,10473836,"31.0","2009.0","Action"
"6365","7/31/2009","The Collector",3e+06,7712114,10473836,"Freestyle Releasing","R","Horror"
"6366","7/8/1988","Phantasm II",3e+06,7282851,7282851,"8.0","1988.0","Action"
"6367","7/8/1988","Phantasm II",3e+06,7282851,7282851,"Universal",NA,"Horror"
"6368","4/7/2006","Phat Girlz",3e+06,7061128,7301115,"7.0","2006.0","Action"
"6369","10/1/2004","Woman Thou Art Loosed",3e+06,6879730,6879730,"1.0","2004.0","Action"
"6370","10/1/2004","Woman Thou Art Loosed",3e+06,6879730,6879730,"Magnolia Pictures","R","Drama"
"6371","10/18/2002","Real Women Have Curves",3e+06,5853194,7777790,"18.0","2002.0","Action"
"6372","10/18/2002","Real Women Have Curves",3e+06,5853194,7777790,"Newmarket Films","PG-13","Comedy"
"6373","8/28/1981","Gallipoli",3e+06,5732587,5732587,"28.0","1981.0","Action"
"6374","4/28/2006","Water",3e+06,5529144,11322573,"28.0","2006.0","Action"
"6375","4/28/2006","Water",3e+06,5529144,11322573,"Fox Searchlight","PG-13","Drama"
"6376","7/22/2016","Don’t Think Twice",3e+06,4417983,4417983,"22.0","2016.0","Action"
"6377","7/22/2016","Don’t Think Twice",3e+06,4417983,4417983,"Film Arcade","R","Comedy"
"6378","6/24/2016","Swiss Army Man",3e+06,4210454,5837111,"24.0","2016.0","Action"
"6379","6/24/2016","Swiss Army Man",3e+06,4210454,5837111,"A24","R","Drama"
"6380","4/14/2000","East is East",3e+06,4170647,30438635,"14.0","2000.0","Action"
"6381","4/14/2000","East is East",3e+06,4170647,30438635,"Miramax","R","Comedy"
"6382","9/1/2000","Whipped",3e+06,4142507,4142507,"1.0","2000.0","Action"
"6383","9/1/2000","Whipped",3e+06,4142507,4142507,"Destination Films","R","Comedy"
"6384","2/28/1997","Kama Sutra",3e+06,4109095,4109095,"28.0","1997.0","Action"
"6385","2/28/1997","Kama Sutra",3e+06,4109095,4109095,"Trimark","R","Drama"
"6386","5/17/2013","Frances Ha",3e+06,4067398,11262769,"17.0","2013.0","Action"
"6387","5/17/2013","Frances Ha",3e+06,4067398,11262769,"IFC Films","R","Comedy"
"6388","4/30/2010","Please Give",3e+06,4033574,4570178,"30.0","2010.0","Action"
"6389","6/30/1971","Willy Wonka & the Chocolate Factory",3e+06,4e+06,4e+06,"30.0","1971.0","Action"
"6390","9/24/1993","Warlock: The Armageddon",3e+06,3902679,3902679,"24.0","1993.0","Action"
"6391","9/24/1993","Warlock: The Armageddon",3e+06,3902679,3902679,"Trimark","R","Horror"
"6392","4/18/1997","8 Heads in a Duffel Bag",3e+06,3602884,4002884,"18.0","1997.0","Action"
"6393","9/13/1978","Days of Heaven",3e+06,3446749,3660880,"13.0","1978.0","Action"
"6394","9/13/1978","Days of Heaven",3e+06,3446749,3660880,"Paramount Pictures",NA,"Drama"
"6395","5/24/2002","Thirteen Conversations About One Thing",3e+06,3287435,3705923,"24.0","2002.0","Action"
"6396","4/22/2016","Compadres",3e+06,3127773,7445044,"22.0","2016.0","Action"
"6397","4/22/2016","Compadres",3e+06,3127773,7445044,"Lionsgate","R","Comedy"
"6398","2/19/1999","Jawbreaker",3e+06,3076820,3076820,"19.0","1999.0","Action"
"6399","8/9/1996","Basquiat",3e+06,2962051,2962051,"9.0","1996.0","Action"
"6400","8/9/1996","Basquiat",3e+06,2962051,2962051,"Miramax","R","Drama"
"6401","2/24/2006","Tsotsi",3e+06,2912606,11537539,"24.0","2006.0","Action"
"6402","2/24/2006","Tsotsi",3e+06,2912606,11537539,"Miramax","R","Drama"
"6403","4/9/2010","Letters to God",3e+06,2848587,3237452,"9.0","2010.0","Action"
"6404","4/9/2010","Letters to God",3e+06,2848587,3237452,"Vivendi Entertainment","PG","Drama"
"6405","10/16/1998","Happiness",3e+06,2746453,5746453,"16.0","1998.0","Action"
"6406","10/16/1998","Happiness",3e+06,2746453,5746453,"Good Machine Releasing","Not Rated","Comedy"
"6407","4/4/2003","DysFunkTional Family",3e+06,2255000,2255000,"4.0","2003.0","Action"
"6408","9/19/2014","Tusk",3e+06,1821983,1857688,"19.0","2014.0","Action"
"6409","9/19/2014","Tusk",3e+06,1821983,1857688,"A24","R","Horror"
"6410","10/24/2003","Elephant",3e+06,1266955,10051516,"24.0","2003.0","Action"
"6411","10/24/2003","Elephant",3e+06,1266955,10051516,"Fine Line","R","Drama"
"6412","4/6/2012","Damsels in Distress",3e+06,1007535,1324299,"6.0","2012.0","Action"
"6413","3/25/2005","Oldboy",3e+06,707391,6239723,"FilmDistrict","R","Action"
"6414","3/25/2005","Oldboy",3e+06,707391,6239723,"25.0","2005.0","Action"
"6415","5/6/2011","Hobo with a Shotgun",3e+06,703372,834953,"Magnolia Pictures","Not Rated","Action"
"6416","5/6/2011","Hobo with a Shotgun",3e+06,703372,834953,"6.0","2011.0","Action"
"6417","9/7/2012","Bachelorette",3e+06,446770,12577401,"7.0","2012.0","Action"
"6418","9/7/2012","Bachelorette",3e+06,446770,12577401,"Weinstein Co.","R","Comedy"
"6419","1/15/2010","Fish Tank",3e+06,374675,5922292,"15.0","2010.0","Action"
"6420","9/5/2008","Everybody Wants to Be Italian",3e+06,351416,351416,"5.0","2008.0","Action"
"6421","9/5/2008","Everybody Wants to Be Italian",3e+06,351416,351416,"Roadside Attractions","R","Comedy"
"6422","9/9/2011","Creature",3e+06,331000,331000,"9.0","2011.0","Action"
"6423","9/9/2011","Creature",3e+06,331000,331000,"The Bubble Factory","R","Horror"
"6424","8/23/1996","Freeway",3e+06,295493,295493,"23.0","1996.0","Action"
"6425","8/23/1996","Freeway",3e+06,295493,295493,"Roxie Releasing","R","Comedy"
"6426","10/6/2006","Love's Abiding Joy",3e+06,252726,252726,"6.0","2006.0","Action"
"6427","2/12/1993","Dead Alive",3e+06,242623,242623,"12.0","1993.0","Action"
"6428","2/12/1993","Dead Alive",3e+06,242623,242623,"Trimark",NA,"Horror"
"6429","10/1/2010","Chain Letter",3e+06,205842,1022453,"1.0","2010.0","Action"
"6430","10/1/2010","Chain Letter",3e+06,205842,1022453,"New Films Cinema","R","Horror"
"6431","3/2/2012","Tim and Eric's Billion Dollar Movie",3e+06,201436,223652,"2.0","2012.0","Action"
"6432","3/2/2012","Tim and Eric's Billion Dollar Movie",3e+06,201436,223652,"Magnet Pictures","R","Comedy"
"6433","11/9/2007","Holly",3e+06,163069,163069,"9.0","2007.0","Action"
"6434","11/9/2007","Holly",3e+06,163069,163069,"Priority Films","R","Drama"
"6435","3/26/2010","The Eclipse",3e+06,133411,133411,"26.0","2010.0","Action"
"6436","3/21/2008","The Grand",3e+06,115879,115879,"21.0","2008.0","Action"
"6437","3/21/2008","The Grand",3e+06,115879,115879,"Anchor Bay Entertai…","R","Comedy"
"6438","3/17/2006","Sommersturm",3e+06,95204,95204,"17.0","2006.0","Action"
"6439","3/17/2006","Sommersturm",3e+06,95204,95204,"Regent Releasing","R","Drama"
"6440","8/15/2014","Fort McCoy",3e+06,78948,78948,"15.0","2014.0","Action"
"6441","8/15/2014","Fort McCoy",3e+06,78948,78948,"Monterey Media","R","Drama"
"6442","8/4/1999","The Gambler",3e+06,51773,101773,"10.0","2014.0","Action"
"6443","8/4/1999","The Gambler",3e+06,51773,101773,"4.0","1999.0","Action"
"6444","8/4/1999","The Gambler",3e+06,51773,101773,NA,"R","Drama"
"6445","8/4/1999","The Gambler",3e+06,51773,101773,"Paramount Pictures","R","Drama"
"6446","10/13/2000","Just Looking",3e+06,39852,39852,"13.0","2000.0","Action"
"6447","9/4/2015","Before We Go",3e+06,37151,483938,"4.0","2015.0","Action"
"6448","9/4/2015","Before We Go",3e+06,37151,483938,"Radius","PG-13","Drama"
"6449","1/13/2012","The Divide",3e+06,18000,156362,"13.0","2012.0","Action"
"6450","9/9/2011","Tanner Hall",3e+06,5073,5073,"9.0","2011.0","Action"
"6451","9/9/2011","Tanner Hall",3e+06,5073,5073,"Anchor Bay Entertai…","R","Drama"
"6452","9/30/2005","My Big Fat Independent Movie",3e+06,4655,4655,"30.0","2005.0","Action"
"6453","9/30/2005","My Big Fat Independent Movie",3e+06,4655,4655,"Big Fat Movies","R","Comedy"
"6454","10/10/2017","Demonic",3e+06,0,4668109,"10.0","2017.0","Action"
"6455","6/27/2014","They Came Together",3e+06,0,82780,"27.0","2014.0","Action"
"6456","6/27/2014","They Came Together",3e+06,0,82780,"Lionsgate","R","Comedy"
"6457","5/21/2013","Open Road",3e+06,0,47469,"21.0","2013.0","Action"
"6458","7/28/1951","Alice in Wonderland",3e+06,0,0,"Walt Disney","PG","Adventure"
"6459","10/1/2010","Barry Munday",3e+06,0,0,"Magnolia Pictures","R","Comedy"
"6460","12/11/2015","Close Range",3e+06,0,0,"XLrator Media","Not Rated","Action"
"6461","2/15/1950","Cinderella",2900000,8.5e+07,263591415,"Walt Disney","PG","Drama"
"6462","11/20/1998","Central do Brasil",2900000,5969553,17006158,"20.0","1998.0","Action"
"6463","11/20/1998","Central do Brasil",2900000,5969553,17006158,"Sony Pictures Classics","R","Drama"
"6464","1/1/1961","Pocketful of Miracles",2900000,5e+06,5e+06,"1.0","1961.0","Action"
"6465","3/24/2006","Boynton Beach Club",2900000,3127472,3127472,"24.0","2006.0","Action"
"6466","10/1/2010","Freakonomics",2900000,101270,172867,"1.0","2010.0","Action"
"6467","8/19/2011","Griff the Invisible",2900000,20778,25935,"19.0","2011.0","Action"
"6468","3/29/1959","Some Like it Hot",2883848,2.5e+07,2.5e+07,"29.0","1959.0","Action"
"6469","6/10/2005","High Tension",2850000,3681066,6435262,"10.0","2005.0","Action"
"6470","6/10/2005","High Tension",2850000,3681066,6435262,"Lionsgate","R","Horror"
"6471","12/15/1974","Young Frankenstein",2800000,86300000,86300000,"15.0","1974.0","Action"
"6472","12/15/1974","Young Frankenstein",2800000,86300000,86300000,"20th Century Fox","PG","Comedy"
"6473","6/25/1976","The Omen",2800000,48570885,48570885,"25.0","1976.0","Action"
"6474","6/25/1976","The Omen",2800000,48570885,48570885,"20th Century Fox","R","Horror"
"6475","6/25/1976","The Omen",2800000,48570885,48570885,"20th Century Fox","R","Horror"
"6476","7/22/2005","Hustle & Flow",2800000,22202809,23591783,"22.0","2005.0","Action"
"6477","7/22/2005","Hustle & Flow",2800000,22202809,23591783,"Paramount Vantage","R","Drama"
"6478","5/13/1988","Friday the 13th Part VII: The New Blood",2800000,19170001,19170001,"13.0","1988.0","Action"
"6479","9/15/2006","Artie Lange's Beer League",2800000,475000,475000,"15.0","2006.0","Action"
"6480","9/15/2006","Artie Lange's Beer League",2800000,475000,475000,"Freestyle Releasing","R","Comedy"
"6481","8/25/1939","The Wizard of Oz",2777000,33711566,33953637,"25.0","1939.0","Action"
"6482","2/15/2008","Diary of the Dead",2750000,952620,5394447,"15.0","2008.0","Action"
"6483","2/15/2008","Diary of the Dead",2750000,952620,5394447,"Weinstein Co.","R","Horror"
"6484","10/17/1979","The Black Stallion",2700000,37799643,37799643,"17.0","1979.0","Action"
"6485","10/17/1979","The Black Stallion",2700000,37799643,37799643,"United Artists","G","Drama"
"6486","6/13/1997","Ulee's Gold",2700000,9054736,15600000,"13.0","1997.0","Action"
"6487","6/13/1997","Ulee's Gold",2700000,9054736,15600000,"Orion Pictures","R","Drama"
"6488","9/1/2006","Lage Raho Munna Bhai",2700000,2217561,31517561,"1.0","2006.0","Action"
"6489","9/1/2006","Lage Raho Munna Bhai",2700000,2217561,31517561,"Eros Entertainment","Not Rated","Comedy"
"6490","12/31/2015","Sardaar Ji",2700000,0,8200000,"31.0","2015.0","Action"
"6491","12/31/2008","Rejsen til Saturn",2700000,0,5377665,"31.0","2008.0","Action"
"6492","1/1/1963","Donovan's Reef",2686000,6600000,6600000,"1.0","1963.0","Action"
"6493","1/12/1956","Diane",2660000,0,0,"Random Media",NA,"Horror"
"6494","1/16/1998","The Dress",2650000,16556,16556,"16.0","1998.0","Action"
"6495","1/16/1998","The Dress",2650000,16556,16556,"Attitude Films","Not Rated","Drama"
"6496","12/24/1943","A Guy Named Joe",2627000,5363000,5363000,"24.0","1943.0","Action"
"6497","12/24/1943","A Guy Named Joe",2627000,5363000,5363000,"MGM","Not Rated","Drama"
"6498","2/7/1974","Blazing Saddles",2600000,119500000,119500000,"Warner Bros.","R","Comedy"
"6499","4/13/1984","Friday the 13th Part IV: The Final Chapter",2600000,32980880,32980880,"13.0","1984.0","Action"
"6500","5/2/2014","Ida",2600000,3827060,15298355,"2.0","2014.0","Action"
"6501","5/2/2014","Ida",2600000,3827060,15298355,"Music Box Films","PG-13","Drama"
"6502","1/1/1987","Maurice",2600000,3147950,3198308,"1.0","1987.0","Action"
"6503","1/1/1987","Maurice",2600000,3147950,3198308,NA,"R","Drama"
"6504","7/9/2004","Riding Giants",2600000,2276368,3292333,"9.0","2004.0","Action"
"6505","12/12/2008","Los Cronocrímenes",2600000,39127,564474,"12.0","2008.0","Action"
"6506","12/31/2011","La Cara Oculta",2600000,0,7033931,"31.0","2011.0","Action"
"6507","12/7/2007","Timber Falls",2600000,0,71248,"7.0","2007.0","Action"
