current_up_to,region_id,iso3_code,total_members,deposits_ref,deposits_abstract,deposits_license,deposits_crossmark,deposits_updates,deposits_textmining,deposits_status_info,acknowledges_funding,deposits_funder_id,deposits_grant_id,deposits_orcid,deposits_orcid_for_authors,deposits_orcid_for_chairs,deposits_orcid_for_editors,deposits_orcid_for_translators,deposits_ror_id,deposits_ror_id_for_affiliations,deposits_ror_id_for_funders,deposits_ror_id_for_institutions
2022-03-31,LCN,CUB,1,0,1,1,0,0,1,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2022-03-31,LCN,DOM,7,1,7,7,0,0,7,NA,0,0,NA,5,5,0,0,0,0,0,0,0
2022-03-31,LCN,ECU,96,22,91,69,4,0,72,NA,1,1,NA,79,78,2,8,0,0,0,0,0
2022-03-31,LCN,GTM,16,10,14,13,0,0,13,NA,0,0,NA,9,9,0,0,0,0,0,0,0
2022-03-31,LCN,GUY,1,0,1,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0
2022-03-31,LCN,HTI,1,0,1,0,0,0,0,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2022-03-31,LCN,JAM,3,0,3,0,1,0,0,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2022-03-31,LCN,MEX,179,55,157,101,6,4,100,NA,13,13,NA,133,132,5,18,1,0,0,0,0
2022-03-31,LCN,NIC,1,0,1,1,0,0,1,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2022-03-31,LCN,PAN,10,2,9,8,0,0,7,NA,0,0,NA,7,7,0,0,0,0,0,0,0
2022-03-31,LCN,PER,147,27,141,97,1,0,111,NA,1,1,NA,115,115,1,7,1,0,0,0,0
2022-03-31,LCN,PRI,8,2,6,3,0,0,4,NA,0,0,NA,5,5,0,1,1,0,0,0,0
2022-03-31,LCN,PRY,18,1,18,9,0,0,10,NA,0,0,NA,15,15,0,1,0,0,0,0,0
2022-03-31,LCN,SLV,1,0,1,1,0,0,1,NA,0,0,NA,0,0,0,0,0,0,0,0,0
2022-03-31,LCN,TTO,3,2,3,1,0,0,0,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2022-03-31,LCN,URY,56,1,6,5,0,0,6,NA,0,0,NA,26,26,0,0,0,0,0,0,0
2022-03-31,LCN,VEN,18,12,16,13,0,0,9,NA,1,1,NA,16,16,0,5,2,0,0,0,0
2022-03-31,LCN,VGB,2,2,1,1,1,1,1,NA,1,1,NA,1,1,0,0,0,0,0,0,0
2022-03-31,MEA,AFG,4,1,1,1,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0
2022-03-31,MEA,ARE,35,10,24,12,4,0,16,NA,2,2,NA,12,12,0,0,0,0,0,0,0
2022-03-31,MEA,BHR,3,1,2,0,0,0,0,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2022-03-31,MEA,DZA,117,6,16,14,1,0,12,NA,0,0,NA,8,8,1,1,0,0,0,0,0
2022-03-31,MEA,EGY,29,6,16,7,3,1,8,NA,3,3,NA,11,11,0,3,0,0,0,0,0
2022-03-31,MEA,IRQ,148,17,107,55,9,0,78,NA,1,1,NA,46,46,0,1,0,0,0,0,0
2022-03-31,MEA,ISR,15,1,11,1,0,0,1,NA,0,0,NA,5,5,0,2,0,0,0,0,0
2022-03-31,MEA,JOR,35,2,14,5,0,0,4,NA,0,0,NA,5,5,0,0,0,0,0,0,0
2022-03-31,MEA,KWT,9,1,5,1,1,0,2,NA,0,0,NA,2,2,0,0,0,0,0,0,0
2022-03-31,MEA,LBN,9,2,6,1,0,0,0,NA,0,0,NA,2,2,0,1,0,0,0,0,0
2022-03-31,MEA,LBY,13,4,8,4,0,0,4,NA,0,0,NA,5,5,0,0,0,0,0,0,0
2022-03-31,MEA,MAR,17,3,6,5,1,0,4,NA,0,0,NA,5,5,0,1,0,0,0,0,0
2022-03-31,MEA,MLT,1,0,1,0,0,0,0,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2022-03-31,MEA,OMN,5,1,4,2,0,0,2,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2022-03-31,MEA,PAK,243,46,200,96,15,3,115,NA,4,4,NA,82,82,1,2,0,0,0,0,0
2022-03-31,MEA,PSE,15,1,5,1,0,0,1,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2022-03-31,MEA,QAT,8,4,7,1,2,1,1,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2022-03-31,MEA,SAU,27,2,13,8,2,0,7,NA,1,1,NA,9,9,0,0,0,0,0,0,0
2022-03-31,MEA,SYR,2,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0
2022-03-31,MEA,TUN,9,0,2,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0
2022-03-31,MEA,YEM,15,0,4,3,1,0,4,NA,0,0,NA,2,2,0,0,0,0,0,0,0
2022-03-31,NAC,CAN,218,63,152,72,13,5,79,NA,7,7,NA,92,92,3,8,0,2,1,0,1
2022-03-31,NAC,USA,1677,641,890,442,107,73,369,NA,144,156,NA,588,580,9,65,7,14,12,0,7
2022-03-31,SAS,BGD,47,13,41,23,2,1,19,NA,3,3,NA,16,16,0,0,0,0,0,0,0
2022-03-31,SAS,BTN,3,0,3,2,0,0,3,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2022-03-31,SAS,IND,877,154,456,183,46,14,190,NA,25,24,NA,171,171,2,7,0,0,0,0,0
2022-03-31,SAS,LKA,12,2,9,1,0,0,1,NA,0,0,NA,7,7,1,0,0,0,0,0,0
2022-03-31,SAS,NPL,17,3,17,13,0,0,15,NA,0,0,NA,9,9,0,0,0,0,0,0,0
2022-03-31,SSF,AGO,4,2,4,4,0,0,3,NA,0,0,NA,4,4,0,2,0,0,0,0,0
2022-03-31,SSF,BDI,1,0,1,1,0,0,1,NA,0,0,NA,0,0,0,0,0,0,0,0,0
2022-03-31,SSF,BEN,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0
2022-03-31,SSF,BFA,1,1,1,0,0,0,0,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2022-03-31,SSF,BWA,1,0,1,1,0,0,1,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2022-03-31,SSF,CAF,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0
2022-03-31,SSF,CMR,2,0,1,0,0,0,0,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2022-03-31,SSF,COG,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0
2022-03-31,SSF,ETH,4,3,4,2,0,0,3,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2022-03-31,SSF,GHA,14,4,10,6,1,0,6,NA,1,1,NA,7,7,0,0,0,0,0,0,0
2022-03-31,SSF,KEN,30,7,23,10,1,0,14,NA,1,1,NA,11,11,0,0,0,0,0,0,0
2022-03-31,SSF,MDG,1,0,1,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0
2022-03-31,SSF,MLI,2,0,2,1,0,0,2,NA,0,0,NA,0,0,0,0,0,0,0,0,0
2022-03-31,SSF,MRT,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0
2022-03-31,SSF,MUS,3,0,2,0,1,1,0,NA,0,0,NA,2,2,0,0,0,0,0,0,0
2022-03-31,SSF,MWI,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0
2022-03-31,SSF,NAM,1,0,1,0,0,0,1,NA,0,0,NA,0,0,0,0,0,0,0,0,0
2022-03-31,SSF,NGA,95,20,67,24,3,1,26,NA,1,1,NA,29,29,0,0,0,0,0,0,0
2022-03-31,SSF,RWA,3,0,3,1,0,0,1,NA,0,0,NA,2,1,0,1,0,0,0,0,0
2022-03-31,SSF,SDN,8,0,5,1,0,0,3,NA,0,0,NA,0,0,0,0,0,0,0,0,0
2022-03-31,SSF,SEN,2,0,2,0,0,0,0,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2022-03-31,SSF,TZA,3,2,3,0,0,0,1,NA,0,0,NA,2,2,0,1,0,0,0,0,0
2022-03-31,SSF,UGA,4,3,3,0,0,0,1,NA,0,0,NA,2,2,0,1,0,0,0,0,0
2022-03-31,SSF,ZAF,55,24,39,25,6,4,23,NA,8,8,NA,34,34,0,5,0,1,0,0,1
2022-03-31,SSF,ZMB,3,1,3,0,0,0,2,NA,0,0,NA,3,3,0,0,0,0,0,0,0
2022-03-31,SSF,ZWE,1,1,1,1,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0
2021-12-31,EAS,AUS,164,40,93,38,5,3,39,NA,9,9,NA,85,85,0,16,0,2,2,0,0
2021-12-31,EAS,BRN,2,0,2,0,0,0,1,NA,0,0,NA,2,2,0,0,0,0,0,0,0
2021-12-31,EAS,CHN,103,39,34,22,11,5,21,NA,6,6,NA,17,17,0,1,0,0,0,0,0
2021-12-31,EAS,FJI,1,1,1,0,0,0,0,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2021-12-31,EAS,HKG,46,8,22,9,1,1,6,NA,3,3,NA,10,10,1,1,0,0,0,0,0
2021-12-31,EAS,IDN,2236,178,2116,1525,76,9,2080,NA,53,46,NA,1205,1205,0,4,0,0,0,0,0
2021-12-31,EAS,JPN,661,606,15,19,8,6,16,NA,28,28,NA,46,45,1,2,0,0,0,0,0
2021-12-31,EAS,KHM,2,1,0,0,0,0,0,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2021-12-31,EAS,KOR,2361,1182,177,378,534,156,384,NA,495,486,NA,334,334,0,0,0,0,0,0,0
2021-12-31,EAS,LAO,1,1,1,1,1,1,1,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2021-12-31,EAS,MAC,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0
2021-12-31,EAS,MMR,1,0,1,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0
2021-12-31,EAS,MNG,5,0,4,2,0,0,2,NA,0,0,NA,2,2,0,0,0,0,0,0,0
2021-12-31,EAS,MYS,105,30,78,27,3,1,41,NA,11,11,NA,42,42,0,4,0,0,0,0,0
2021-12-31,EAS,NZL,45,12,37,14,1,1,15,NA,2,2,NA,32,32,1,3,0,0,0,0,0
2021-12-31,EAS,PHL,55,4,45,11,3,0,17,NA,2,2,NA,24,24,0,0,0,0,0,0,0
2021-12-31,EAS,SGP,44,12,30,20,4,1,20,NA,2,2,NA,18,18,0,1,0,0,0,0,0
2021-12-31,EAS,THA,38,5,27,13,1,0,14,NA,1,1,NA,12,12,0,0,0,0,0,0,0
2021-12-31,EAS,TLS,2,0,1,1,0,0,1,NA,0,0,NA,0,0,0,0,0,0,0,0,0
2021-12-31,EAS,TWN,26,13,14,7,4,2,7,NA,4,4,NA,12,12,0,0,0,0,0,0,0
2021-12-31,EAS,VNM,69,11,66,16,1,0,46,NA,2,2,NA,19,19,0,0,0,0,0,0,0
2021-12-31,EAS,WSM,1,0,1,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0
2021-12-31,ECS,ALB,6,2,5,4,0,0,3,NA,0,0,NA,2,2,0,0,0,0,0,0,0
2021-12-31,ECS,ARM,27,21,22,3,1,0,4,NA,3,3,NA,8,8,0,1,0,0,0,0,0
2021-12-31,ECS,AUT,53,10,34,18,1,0,22,NA,1,1,NA,27,27,0,3,0,0,0,0,0
2021-12-31,ECS,AZE,17,2,11,1,1,0,1,NA,1,1,NA,7,7,0,0,0,0,0,0,0
2021-12-31,ECS,BEL,41,9,24,11,0,0,12,NA,3,2,NA,19,17,0,4,0,0,0,0,0
2021-12-31,ECS,BGR,45,20,38,13,2,2,13,NA,5,5,NA,23,23,1,2,1,0,0,0,0
2021-12-31,ECS,BIH,47,9,39,15,0,0,20,NA,2,2,NA,13,13,0,0,0,0,0,0,0
2021-12-31,ECS,BLR,26,9,20,8,2,0,9,NA,0,0,NA,16,16,0,1,0,0,0,0,0
2021-12-31,ECS,CHE,97,31,66,36,7,2,30,NA,16,15,NA,39,38,0,8,1,0,0,0,0
2021-12-31,ECS,CYP,8,3,7,2,1,0,4,NA,1,1,NA,6,6,0,0,0,0,0,0,0
2021-12-31,ECS,CZE,94,39,62,35,7,4,24,NA,11,10,NA,40,40,0,3,0,0,0,0,0
2021-12-31,ECS,DEU,185,65,123,65,14,10,58,NA,20,20,NA,81,81,0,20,0,0,0,0,0
2021-12-31,ECS,DNK,18,5,14,8,3,1,5,NA,3,3,NA,9,9,0,0,0,0,0,0,0
2021-12-31,ECS,ESP,369,104,281,155,28,5,164,NA,37,32,NA,222,220,8,35,1,0,0,0,0
2021-12-31,ECS,EST,16,8,11,7,1,1,8,NA,1,1,NA,9,9,0,1,1,0,0,0,0
2021-12-31,ECS,FIN,101,7,91,50,0,0,82,NA,5,5,NA,65,65,0,6,1,0,0,0,0
2021-12-31,ECS,FRA,86,31,59,30,7,1,25,NA,6,6,NA,39,39,0,6,0,0,0,0,0
2021-12-31,ECS,FRO,1,0,1,0,0,0,1,NA,0,0,NA,0,0,0,0,0,0,0,0,0
2021-12-31,ECS,GBR,500,165,288,157,47,33,146,NA,49,48,NA,212,207,0,31,3,1,1,0,0
2021-12-31,ECS,GEO,17,3,13,3,1,0,5,NA,0,0,NA,5,5,0,0,0,0,0,0,0
2021-12-31,ECS,GRC,32,5,21,7,1,1,5,NA,2,1,NA,11,11,0,0,0,0,0,0,0
2021-12-31,ECS,HRV,173,26,156,16,2,1,13,NA,1,1,NA,127,127,0,5,0,0,0,0,0
2021-12-31,ECS,HUN,232,17,168,39,2,1,53,NA,4,4,NA,62,62,0,7,0,1,1,0,1
2021-12-31,ECS,IRL,17,5,8,6,0,0,3,NA,0,0,NA,11,10,0,4,0,0,0,0,0
2021-12-31,ECS,ISL,8,1,7,2,1,0,3,NA,0,0,NA,3,3,0,0,0,0,0,0,0
2021-12-31,ECS,ITA,109,38,71,25,4,4,20,NA,6,4,NA,49,49,1,6,1,0,0,0,0
2021-12-31,ECS,KAZ,81,21,62,16,1,1,23,NA,3,3,NA,49,48,0,2,1,0,0,0,0
2021-12-31,ECS,KGZ,15,6,8,1,0,0,0,NA,0,0,NA,5,5,0,1,0,0,0,0,0
2021-12-31,ECS,LTU,34,17,25,13,7,3,16,NA,4,4,NA,17,17,0,4,0,0,0,0,0
2021-12-31,ECS,LUX,1,1,0,0,0,0,0,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2021-12-31,ECS,LVA,13,8,12,4,1,0,4,NA,1,1,NA,7,7,2,3,0,0,0,0,0
2021-12-31,ECS,MDA,31,3,30,1,0,0,1,NA,0,0,NA,19,19,0,0,0,0,0,0,0
2021-12-31,ECS,MKD,31,5,12,9,1,0,7,NA,1,1,NA,2,2,0,0,0,0,0,0,0
2021-12-31,ECS,MNE,8,3,5,2,0,0,2,NA,0,0,NA,3,3,0,1,0,0,0,0,0
2021-12-31,ECS,NLD,106,34,72,42,9,7,42,NA,11,11,NA,51,51,0,9,0,0,0,0,0
2021-12-31,ECS,NOR,24,13,16,10,2,1,11,NA,2,2,NA,14,14,0,1,0,0,0,0,0
2021-12-31,ECS,POL,269,102,200,113,8,4,116,NA,15,14,NA,202,202,2,30,9,1,1,0,0
2021-12-31,ECS,PRT,120,17,82,32,4,1,45,NA,3,2,NA,75,74,0,16,1,0,0,0,0
2021-12-31,ECS,ROU,186,69,138,41,4,1,36,NA,6,6,NA,75,74,0,8,0,0,0,0,0
2021-12-31,ECS,RUS,1219,481,836,311,46,9,336,NA,93,90,NA,731,729,5,39,14,1,1,0,0
2021-12-31,ECS,SRB,56,19,40,16,2,0,16,NA,9,9,NA,28,28,1,7,1,0,0,0,0
2021-12-31,ECS,SVK,33,10,23,5,1,0,7,NA,1,1,NA,17,17,1,2,0,0,0,0,0
2021-12-31,ECS,SVN,40,12,32,11,0,0,15,NA,2,2,NA,16,16,0,3,0,0,0,0,0
2021-12-31,ECS,SWE,64,16,48,23,8,6,25,NA,7,7,NA,33,33,0,10,1,0,0,0,0
2021-12-31,ECS,TJK,2,0,1,0,0,0,0,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2021-12-31,ECS,TUR,1431,1082,135,56,9,2,57,NA,11,11,NA,122,122,1,10,2,0,0,0,0
2021-12-31,ECS,UKR,517,236,442,184,3,0,248,NA,8,8,NA,380,379,6,26,2,0,0,0,0
2021-12-31,ECS,UZB,27,4,21,2,0,0,4,NA,0,0,NA,7,7,0,0,0,0,0,0,0
2021-12-31,ECS,XKX,2,0,2,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0
2021-12-31,LCN,ARG,70,19,58,36,0,0,39,NA,2,2,NA,45,45,1,3,2,0,0,0,0
2021-12-31,LCN,BHS,1,1,0,0,0,0,1,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2021-12-31,LCN,BOL,12,5,12,8,3,1,8,NA,0,0,NA,7,7,0,0,0,0,0,0,0
2021-12-31,LCN,BRA,1371,190,1049,595,29,8,863,NA,36,35,NA,964,960,11,69,14,0,0,0,0
2021-12-31,LCN,BRB,1,0,1,1,0,0,1,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2021-12-31,LCN,CHL,63,15,55,34,3,1,37,NA,2,2,NA,46,46,0,1,0,0,0,0,0
2021-12-31,LCN,COL,204,134,196,161,23,5,160,NA,33,30,NA,168,166,5,35,4,0,0,0,0
2021-12-31,LCN,CRI,16,4,16,14,0,0,12,NA,0,0,NA,12,12,0,0,0,0,0,0,0
2021-12-31,LCN,CUB,1,0,1,1,0,0,1,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2021-12-31,LCN,DOM,7,1,7,6,0,0,7,NA,0,0,NA,5,5,0,0,0,0,0,0,0
2021-12-31,LCN,ECU,94,20,88,66,4,0,71,NA,1,1,NA,74,73,2,7,0,0,0,0,0
2021-12-31,LCN,GTM,15,10,13,12,0,0,12,NA,0,0,NA,9,9,0,0,0,0,0,0,0
2021-12-31,LCN,GUY,1,0,1,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0
2021-12-31,LCN,HTI,1,0,1,0,0,0,0,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2021-12-31,LCN,JAM,3,0,3,0,1,0,0,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2021-12-31,LCN,MEX,177,53,153,99,6,4,99,NA,13,13,NA,127,127,5,19,0,0,0,0,0
2021-12-31,LCN,NIC,1,0,1,1,0,0,1,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2021-12-31,LCN,PAN,10,2,9,8,0,0,7,NA,0,0,NA,7,7,0,0,0,0,0,0,0
2021-12-31,LCN,PER,141,22,133,94,1,0,106,NA,1,1,NA,110,110,1,7,1,0,0,0,0
2021-12-31,LCN,PRI,8,2,6,3,0,0,4,NA,0,0,NA,5,5,0,1,1,0,0,0,0
2021-12-31,LCN,PRY,18,0,18,9,0,0,10,NA,0,0,NA,14,14,0,1,0,0,0,0,0
2021-12-31,LCN,SLV,1,0,1,1,0,0,1,NA,0,0,NA,0,0,0,0,0,0,0,0,0
2021-12-31,LCN,TTO,3,2,3,1,0,0,0,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2021-12-31,LCN,URY,53,1,6,5,0,0,6,NA,0,0,NA,23,23,0,0,0,0,0,0,0
2021-12-31,LCN,VEN,18,11,16,13,0,0,9,NA,1,1,NA,16,16,0,5,2,0,0,0,0
2021-12-31,LCN,VGB,2,2,1,1,1,1,1,NA,1,1,NA,1,1,0,0,0,0,0,0,0
2021-12-31,MEA,AFG,4,1,1,1,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0
2021-12-31,MEA,ARE,33,9,21,10,3,0,14,NA,2,2,NA,11,11,0,0,0,0,0,0,0
2021-12-31,MEA,BHR,3,1,2,0,0,0,0,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2021-12-31,MEA,DZA,115,6,13,11,1,0,9,NA,0,0,NA,7,7,1,1,0,0,0,0,0
2021-12-31,MEA,EGY,27,6,14,7,3,1,8,NA,3,3,NA,11,11,0,2,0,0,0,0,0
2021-12-31,MEA,IRQ,142,16,102,53,9,0,75,NA,1,1,NA,46,46,0,1,0,0,0,0,0
2021-12-31,MEA,ISR,14,1,10,0,0,0,0,NA,0,0,NA,4,4,0,2,0,0,0,0,0
2021-12-31,MEA,JOR,34,2,12,4,0,0,3,NA,0,0,NA,4,4,0,0,0,0,0,0,0
2021-12-31,MEA,KWT,9,1,5,1,1,0,2,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2021-12-31,MEA,LBN,7,2,5,1,0,0,0,NA,0,0,NA,1,1,0,1,0,0,0,0,0
2021-12-31,MEA,LBY,13,4,8,4,0,0,4,NA,0,0,NA,4,4,0,0,0,0,0,0,0
2021-12-31,MEA,MAR,17,3,6,5,1,0,4,NA,0,0,NA,5,5,0,1,0,0,0,0,0
2021-12-31,MEA,MLT,1,0,1,0,0,0,0,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2021-12-31,MEA,OMN,5,1,4,2,0,0,2,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2021-12-31,MEA,PAK,230,38,182,87,13,3,106,NA,4,4,NA,71,71,1,2,0,0,0,0,0
2021-12-31,MEA,PSE,14,1,5,1,0,0,1,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2021-12-31,MEA,QAT,8,4,7,1,2,1,1,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2021-12-31,MEA,SAU,24,2,10,7,2,0,6,NA,1,1,NA,8,8,0,0,0,0,0,0,0
2021-12-31,MEA,SYR,2,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0
2021-12-31,MEA,TUN,9,0,2,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0
2021-12-31,MEA,YEM,13,0,3,3,1,0,3,NA,0,0,NA,2,2,0,0,0,0,0,0,0
2021-12-31,NAC,CAN,214,63,149,72,13,4,78,NA,7,7,NA,90,90,2,7,0,2,1,0,1
2021-12-31,NAC,USA,1624,631,824,428,101,68,357,NA,138,147,NA,553,545,9,63,7,9,8,0,5
2021-12-31,SAS,BGD,42,12,35,22,2,1,15,NA,2,2,NA,14,14,0,0,0,0,0,0,0
2021-12-31,SAS,BTN,3,0,3,2,0,0,2,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2021-12-31,SAS,IND,827,143,394,170,41,11,181,NA,23,22,NA,153,153,2,6,0,0,0,0,0
2021-12-31,SAS,LKA,11,2,8,0,0,0,1,NA,0,0,NA,6,6,0,0,0,0,0,0,0
2021-12-31,SAS,NPL,17,3,17,13,0,0,15,NA,0,0,NA,9,9,0,0,0,0,0,0,0
2021-12-31,SSF,AGO,4,2,4,4,0,0,2,NA,0,0,NA,4,4,0,2,0,0,0,0,0
2021-12-31,SSF,BDI,1,0,1,1,0,0,1,NA,0,0,NA,0,0,0,0,0,0,0,0,0
2021-12-31,SSF,BEN,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0
2021-12-31,SSF,BFA,1,1,1,0,0,0,0,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2021-12-31,SSF,BWA,1,0,1,1,0,0,1,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2021-12-31,SSF,CAF,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0
2021-12-31,SSF,CMR,2,0,1,0,0,0,0,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2021-12-31,SSF,ETH,4,3,4,2,0,0,3,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2021-12-31,SSF,GHA,14,4,10,6,1,0,6,NA,1,1,NA,7,7,0,0,0,0,0,0,0
2021-12-31,SSF,KEN,29,6,22,10,1,0,13,NA,0,0,NA,9,9,0,0,0,0,0,0,0
2021-12-31,SSF,MDG,1,0,1,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0
2021-12-31,SSF,MLI,2,0,2,0,0,0,2,NA,0,0,NA,0,0,0,0,0,0,0,0,0
2021-12-31,SSF,MRT,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0
2021-12-31,SSF,MUS,3,0,2,0,1,1,0,NA,0,0,NA,2,2,0,0,0,0,0,0,0
2021-12-31,SSF,MWI,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0
2021-12-31,SSF,NAM,1,0,1,0,0,0,1,NA,0,0,NA,0,0,0,0,0,0,0,0,0
2021-12-31,SSF,NGA,91,19,66,24,3,1,25,NA,1,1,NA,28,28,0,0,0,0,0,0,0
2021-12-31,SSF,RWA,3,0,3,1,0,0,1,NA,0,0,NA,2,1,0,1,0,0,0,0,0
2021-12-31,SSF,SDN,7,0,4,1,0,0,1,NA,0,0,NA,0,0,0,0,0,0,0,0,0
2021-12-31,SSF,SEN,2,0,2,0,0,0,0,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2021-12-31,SSF,TZA,3,2,3,0,0,0,1,NA,0,0,NA,2,2,0,0,0,0,0,0,0
2021-12-31,SSF,UGA,4,2,3,0,0,0,1,NA,0,0,NA,1,1,0,1,0,0,0,0,0
2021-12-31,SSF,ZAF,50,23,37,25,6,4,23,NA,8,8,NA,33,33,0,5,0,0,0,0,0
2021-12-31,SSF,ZMB,3,1,3,0,0,0,2,NA,0,0,NA,3,3,0,0,0,0,0,0,0
2021-12-31,SSF,ZWE,1,1,1,1,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0
2021-06-30,EAS,AUS,152,38,85,35,5,3,36,NA,9,8,NA,73,73,0,11,0,0,0,0,0
2021-06-30,EAS,BRN,3,0,3,0,0,0,1,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2021-06-30,EAS,CHN,99,32,25,18,10,5,17,NA,5,5,NA,15,15,0,1,0,0,0,0,0
2021-06-30,EAS,FJI,1,1,1,0,0,0,0,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2021-06-30,EAS,HKG,42,8,19,8,1,1,4,NA,3,3,NA,9,9,1,1,0,0,0,0,0
2021-06-30,EAS,IDN,2018,144,1883,1354,61,8,1853,NA,47,40,NA,1073,1073,0,3,0,0,0,0,0
2021-06-30,EAS,JPN,659,606,14,19,7,5,16,NA,25,25,NA,41,41,1,2,0,0,0,0,0
2021-06-30,EAS,KHM,2,1,0,0,0,0,0,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2021-06-30,EAS,KOR,2316,1174,70,364,516,150,369,NA,481,473,NA,298,298,0,0,0,0,0,0,0
2021-06-30,EAS,LAO,1,1,1,1,1,1,1,NA,0,0,NA,1,1,0,0,0,0,0,0,0
2021-06-30,EAS,MAC,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0
2021-06-30,EAS,MMR,1,0,1,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0
2021-06-30,EAS,MNG,3,0,2,2,0,0,1,NA,0,0,NA,2,2,0,0,0,0,0,0,0
2021-06-30,EAS,MYS,94,26,67,21,3,1,32,NA,11,11,NA,36,36,0,3,0,0,0,0,0
2021-06-30,EAS,NZL,44,12,33,12,1,1,14,NA,2,2,NA,32,32,1,2,0,0,0,0,0
2021-06-30,EAS,PHL,47,4,36,9,3,0,15,NA,2,2,NA,21,21,0,0,0,0,0,0,0
2021-06-30,EAS,SGP,43,11,28,18,4,2,18,NA,2,2,NA,16,16,0,1,0,0,0,0,0
2021-06-30,EAS,THA,33,4,22,10,1,0,12,NA,1,1,NA,8,8,0,0,0,0,0,0,0
2021-06-30,EAS,TLS,1,0,1,1,0,0,1,NA,0,0,NA,0,0,0,0,0,0,0,0,0
